"ACN.Open","ACN.High","ACN.Low","ACN.Close","ACN.Volume","ACN.Adjusted","Date"
279.790008544922,280.079986572266,276.519989013672,278.549987792969,1763100,260.157562255859,2021-03-30
278.5,279.269989013672,276.100006103516,276.25,2375800,258.009460449219,2021-03-31
278.619995117188,278.779998779297,276.070007324219,278.339996337891,2301900,259.961334228516,2021-04-01
279.010009765625,282.690002441406,278.799987792969,281.130004882812,2631300,262.567230224609,2021-04-05
281.429992675781,283.049987792969,279.649993896484,281.630004882812,1786600,263.034118652344,2021-04-06
281.970001220703,283.630004882812,281.100006103516,282.570007324219,2736300,263.912048339844,2021-04-07
284.119995117188,285.350006103516,283.230010986328,284.420013427734,1600600,265.639892578125,2021-04-08
285,287.820007324219,283.600006103516,287.709991455078,1787800,268.712707519531,2021-04-09
285.970001220703,288.100006103516,285.140014648438,287.540008544922,1437500,268.553924560547,2021-04-12
286.600006103516,287.059997558594,284.079986572266,285.220001220703,2228000,266.387054443359,2021-04-13
284.380004882812,286.799987792969,283.079986572266,284.440002441406,1903500,266.480804443359,2021-04-14
286.260009765625,287.179992675781,284.410003662109,285.149993896484,2047500,267.145935058594,2021-04-15
285.160003662109,287.459991455078,285.010009765625,286.959991455078,2625500,268.841674804688,2021-04-16
287.100006103516,287.230010986328,284.910003662109,286.540008544922,1437100,268.448272705078,2021-04-19
285.929992675781,288.899993896484,285.760009765625,288.600006103516,1889800,270.378112792969,2021-04-20
289.670013427734,291.149993896484,287.790008544922,290.720001220703,1585900,272.364227294922,2021-04-21
290.989990234375,293.279998779297,289.149993896484,290.160003662109,1460400,271.839721679688,2021-04-22
290.190002441406,292.890014648438,289.700012207031,291.739990234375,1505300,273.319854736328,2021-04-23
291.600006103516,292.369995117188,288.839996337891,289.519989013672,1420700,271.240051269531,2021-04-26
290.070007324219,290.890014648438,288.070007324219,290.25,1270900,271.923950195312,2021-04-27
290.720001220703,291.450012207031,289.820007324219,290.269989013672,1159900,271.942718505859,2021-04-28
292.079986572266,293.279998779297,290.600006103516,292.540008544922,1247800,274.069396972656,2021-04-29
290.769989013672,290.920013427734,288.359985351562,289.970001220703,1969200,271.661682128906,2021-04-30
292.929992675781,293.420013427734,291.369995117188,292.170013427734,1300400,273.722717285156,2021-05-03
290.890014648438,291.940002441406,289.149993896484,291.600006103516,1810700,273.188781738281,2021-05-04
292.339996337891,292.829986572266,289.119995117188,289.519989013672,1553800,271.240051269531,2021-05-05
289.480010986328,291.179992675781,287.609985351562,291.160003662109,1863200,272.776458740234,2021-05-06
292.200012207031,294.089996337891,291.040008544922,291.529998779297,1394200,273.123107910156,2021-05-07
290.619995117188,294.100006103516,290.190002441406,290.609985351562,1620700,272.26123046875,2021-05-10
288.440002441406,288.459991455078,284.570007324219,287.950012207031,1541700,269.769165039062,2021-05-11
285.230010986328,285.309997558594,279.140014648438,279.390014648438,2116600,261.749633789062,2021-05-12
281.119995117188,287.25,281.119995117188,285.320007324219,1698200,267.305236816406,2021-05-13
286.859985351562,294.5,286.619995117188,288.200012207031,1285600,270.00341796875,2021-05-14
287.640014648438,288.549987792969,286.100006103516,287,1500000,268.879150390625,2021-05-17
285.809997558594,286.700012207031,282.820007324219,283.010009765625,1438400,265.141082763672,2021-05-18
279.929992675781,281.070007324219,276.880004882812,280.970001220703,1625200,263.229858398438,2021-05-19
281.700012207031,285.130004882812,281.579986572266,283.950012207031,2094700,266.021728515625,2021-05-20
285,287.140014648438,282.670013427734,283.380004882812,2210200,265.487701416016,2021-05-21
285.200012207031,286.040008544922,284.209991455078,284.850006103516,1231300,266.864868164062,2021-05-24
285.799987792969,286.200012207031,283.609985351562,285.989990234375,1761300,267.933013916016,2021-05-25
285.899993896484,286.829986572266,283.329986572266,283.950012207031,1873200,266.021728515625,2021-05-26
284.170013427734,285.279998779297,279.149993896484,280.049987792969,7166300,262.367950439453,2021-05-27
282.549987792969,284.920013427734,282.100006103516,282.160003662109,2005700,264.344818115234,2021-05-28
285.579986572266,285.579986572266,280.609985351562,280.880004882812,1670800,263.145568847656,2021-06-01
281.049987792969,283.119995117188,281.049987792969,281.799987792969,2089800,264.007507324219,2021-06-02
280,280.790008544922,277.380004882812,279.630004882812,1540600,261.974548339844,2021-06-03
281.320007324219,283.440002441406,281.179992675781,283.170013427734,1146200,265.290954589844,2021-06-04
283.170013427734,284.25,281.059997558594,282.190002441406,1404000,264.372833251953,2021-06-07
282,283.480010986328,280.920013427734,281.450012207031,1321400,263.679626464844,2021-06-08
283.100006103516,283.269989013672,281.540008544922,282.109985351562,1166500,264.2978515625,2021-06-09
283.529998779297,284.709991455078,282.779998779297,284.220001220703,2007200,266.274749755859,2021-06-10
285,285.570007324219,283.940002441406,285.279998779297,1473100,267.267730712891,2021-06-11
285.739990234375,285.839996337891,283.179992675781,285.709991455078,1672400,267.670593261719,2021-06-14
286.850006103516,287.950012207031,285.369995117188,286.190002441406,1408200,268.120300292969,2021-06-15
287.480010986328,287.480010986328,283.029998779297,283.940002441406,2350600,266.012329101562,2021-06-16
282.5,285.429992675781,282.5,284.769989013672,1872100,266.789916992188,2021-06-17
282.839996337891,284,280.799987792969,281.25,3134000,263.492218017578,2021-06-18
283.959991455078,287.5,282.010009765625,285.559997558594,1959400,267.530059814453,2021-06-21
285.760009765625,286.619995117188,283.709991455078,285.660003662109,2019800,267.623748779297,2021-06-22
287.75,288.399993896484,285.589996337891,285.700012207031,2161300,267.661254882812,2021-06-23
297.230010986328,297.799987792969,289.549987792969,291.559997558594,3003900,273.151214599609,2021-06-24
292.329986572266,295.220001220703,290.420013427734,294.660003662109,4233600,276.055511474609,2021-06-25
294.440002441406,295.869995117188,292.5,293.899993896484,1662400,275.343505859375,2021-06-28
294.790008544922,297.649993896484,294.600006103516,296.429992675781,2060700,277.713745117188,2021-06-29
295.989990234375,296.989990234375,293.790008544922,294.790008544922,1595300,276.177307128906,2021-06-30
295.480010986328,300.059997558594,295,300,3104100,281.058380126953,2021-07-01
300,305.170013427734,300,304.839996337891,2280100,285.5927734375,2021-07-02
304.859985351562,306.850006103516,301.690002441406,305.399993896484,1856200,286.117370605469,2021-07-06
305.820007324219,309.790008544922,305.200012207031,309.609985351562,1889900,290.0615234375,2021-07-07
305.029998779297,309.239990234375,302.660003662109,309.149993896484,1867700,289.630615234375,2021-07-08
310.600006103516,316.220001220703,310.179992675781,312.619995117188,2054000,292.881530761719,2021-07-09
311.839996337891,312.179992675781,310.730010986328,311.570007324219,1456900,291.897888183594,2021-07-12
311.209991455078,313.910003662109,310.049987792969,312.630004882812,1570600,292.890930175781,2021-07-13
313.049987792969,315.519989013672,312.529998779297,314.390014648438,1743800,295.371154785156,2021-07-14
313.880004882812,315.489990234375,313.299987792969,314.940002441406,1927800,295.887969970703,2021-07-15
317.119995117188,317.119995117188,311.299987792969,311.910003662109,2666100,293.041259765625,2021-07-16
308,309.790008544922,306.260009765625,309.179992675781,1851600,290.476409912109,2021-07-19
310,314.170013427734,308.989990234375,312.059997558594,1448700,293.18212890625,2021-07-20
312.609985351562,314.049987792969,311.950012207031,313.769989013672,1180300,294.788665771484,2021-07-21
314.769989013672,315,312.769989013672,314.260009765625,1274800,295.249053955078,2021-07-22
316,318.799987792969,315.540008544922,318.649993896484,1221000,299.373474121094,2021-07-23
318.799987792969,319.739990234375,316.850006103516,318.980010986328,1345800,299.683563232422,2021-07-26
317.880004882812,320.100006103516,315.809997558594,319.890014648438,1641000,300.538513183594,2021-07-27
320.850006103516,321,316.119995117188,316.309997558594,2006300,297.175018310547,2021-07-28
317.820007324219,319.140014648438,316.130004882812,318.350006103516,1863800,299.091674804688,2021-07-29
317.709991455078,319.179992675781,316.899993896484,317.679992675781,2305400,298.462188720703,2021-07-30
319.269989013672,319.489990234375,315.5,316.079986572266,1507200,296.958892822266,2021-08-02
317.769989013672,319.600006103516,315.5,318.519989013672,1979600,299.251342773438,2021-08-03
318.019989013672,319.190002441406,315.850006103516,316.769989013672,1448300,297.607208251953,2021-08-04
317.910003662109,320.559997558594,317.040008544922,320.309997558594,1952400,300.933166503906,2021-08-05
321,322.369995117188,318.5,321.829986572266,1392600,302.361083984375,2021-08-06
322.010009765625,322.260009765625,319.380004882812,319.519989013672,1225100,300.190856933594,2021-08-09
319.970001220703,322.059997558594,319.059997558594,320.179992675781,918900,300.810943603516,2021-08-10
320.619995117188,320.859985351562,317.079986572266,319.790008544922,1841600,300.444519042969,2021-08-11
319.700012207031,321.829986572266,318.640014648438,321.760009765625,910900,302.295379638672,2021-08-12
322.190002441406,324.040008544922,321.579986572266,323.450012207031,970300,303.883148193359,2021-08-13
324,328.5,323.140014648438,328.25,1781000,308.392730712891,2021-08-16
327.600006103516,329.950012207031,326.769989013672,329.299987792969,1531700,309.379211425781,2021-08-17
327.369995117188,329.179992675781,324.380004882812,324.549987792969,1636800,304.916595458984,2021-08-18
322.809997558594,329,322.450012207031,328.25,1294200,308.392730712891,2021-08-19
329.809997558594,333.549987792969,328.329986572266,332.649993896484,1726800,312.526580810547,2021-08-20
334.239990234375,334.880004882812,332.730010986328,332.920013427734,2017900,312.7802734375,2021-08-23
333.140014648438,334,330.75,330.910003662109,1451300,310.891815185547,2021-08-24
331.940002441406,334.589996337891,331.130004882812,333.440002441406,1613600,313.268737792969,2021-08-25
334.470001220703,334.470001220703,331.239990234375,333.230010986328,1702300,313.071502685547,2021-08-26
334.089996337891,335.910003662109,333.350006103516,335.660003662109,1126200,315.354461669922,2021-08-27
335,338.649993896484,332.920013427734,337,973800,316.613464355469,2021-08-30
337.200012207031,337.410003662109,335.100006103516,336.559997558594,1641300,316.200073242188,2021-08-31
337.450012207031,339.029998779297,336.660003662109,337.899993896484,1621100,317.458953857422,2021-09-01
338.459991455078,342.049987792969,338.25,341,1600500,320.371459960938,2021-09-02
341,344.079986572266,340.109985351562,343.329986572266,1566100,322.560485839844,2021-09-03
343.329986572266,344.429992675781,340.209991455078,341.489990234375,1380700,320.831817626953,2021-09-07
340.839996337891,342.269989013672,339.720001220703,340.320007324219,1392800,319.732604980469,2021-09-08
341.459991455078,342.549987792969,339.899993896484,341.100006103516,1668200,320.465454101562,2021-09-09
343.5,345.519989013672,341.5,341.920013427734,1725200,321.23583984375,2021-09-10
345,345.470001220703,335.869995117188,339.440002441406,1854200,318.90576171875,2021-09-13
341.059997558594,343.260009765625,340,340.720001220703,1758800,320.108428955078,2021-09-14
340.239990234375,345.5,339.829986572266,344.429992675781,1657200,323.593963623047,2021-09-15
344.640014648438,345,340.220001220703,342.230010986328,2252700,321.527038574219,2021-09-16
340.029998779297,341.519989013672,334.570007324219,335.399993896484,4455100,315.110168457031,2021-09-17
331.100006103516,334.920013427734,328.230010986328,332.290008544922,2650200,312.188415527344,2021-09-20
333.790008544922,335.459991455078,330.869995117188,331.149993896484,2820300,311.117279052734,2021-09-21
335.450012207031,336.809997558594,333.140014648438,334.660003662109,2441100,314.414886474609,2021-09-22
337.619995117188,344.739990234375,337.130004882812,343,4543400,322.25048828125,2021-09-23
340.679992675781,342.880004882812,337.720001220703,339.230010986328,2035900,318.708557128906,2021-09-24
337.519989013672,337.720001220703,333.079986572266,334.510009765625,2025300,314.274139404297,2021-09-27
331.559997558594,332.019989013672,323.859985351562,324.209991455078,2300500,304.597137451172,2021-09-28
326.299987792969,326.410003662109,323.070007324219,323.529998779297,1741300,303.958343505859,2021-09-29
324.489990234375,325.890014648438,318.299987792969,319.920013427734,2382100,300.566680908203,2021-09-30
323.369995117188,326.890014648438,319.589996337891,324.859985351562,1802300,305.207794189453,2021-10-01
323.399993896484,324.320007324219,316.010009765625,319.489990234375,1774500,300.162689208984,2021-10-04
320.959991455078,327.329986572266,320.809997558594,325.119995117188,1628800,305.452087402344,2021-10-05
323.109985351562,325.339996337891,320.510009765625,325.190002441406,2166400,305.517822265625,2021-10-06
328,329.529998779297,325.799987792969,326.25,1188400,306.513702392578,2021-10-07
326.739990234375,327.630004882812,324.540008544922,325.190002441406,1229800,305.517822265625,2021-10-08
324.730010986328,328.730010986328,324.510009765625,326.5,1475900,306.748596191406,2021-10-11
328.109985351562,329.399993896484,327.190002441406,327.690002441406,2054600,307.866577148438,2021-10-12
328.25,331.549987792969,325.859985351562,330.179992675781,1768500,311.126953125,2021-10-13
333.140014648438,339.269989013672,332.019989013672,339.040008544922,1638400,319.475708007812,2021-10-14
341.179992675781,341.910003662109,339.200012207031,341.820007324219,2074900,322.095245361328,2021-10-15
341.600006103516,344.239990234375,340.649993896484,343.179992675781,1636800,323.376831054688,2021-10-18
345,350.760009765625,344.489990234375,349.739990234375,2177800,329.558258056641,2021-10-19
350,350.440002441406,345.570007324219,345.799987792969,1740100,325.845611572266,2021-10-20
345.799987792969,347.5,344.720001220703,347.119995117188,1520200,327.089416503906,2021-10-21
348.25,355.350006103516,348.25,353.790008544922,1459400,333.374572753906,2021-10-22
353.269989013672,357.160003662109,351.480010986328,356.440002441406,1523800,335.87158203125,2021-10-25
356.989990234375,359.309997558594,356.269989013672,356.339996337891,1547700,335.777374267578,2021-10-26
355.019989013672,356.920013427734,353.790008544922,354.049987792969,1567700,333.619567871094,2021-10-27
355.440002441406,358.420013427734,354.739990234375,356.320007324219,1500600,335.758544921875,2021-10-28
354.579986572266,359.619995117188,354.100006103516,358.790008544922,1936400,338.085998535156,2021-10-29
358.829986572266,359.880004882812,352.100006103516,355.320007324219,1600200,334.816314697266,2021-11-01
357.040008544922,363.239990234375,356.589996337891,361.5,2204300,340.639709472656,2021-11-02
360.940002441406,362.5,354.390014648438,362.100006103516,1727500,341.205078125,2021-11-03
362.940002441406,366.920013427734,361.470001220703,366.799987792969,1979200,345.633758544922,2021-11-04
368.850006103516,372.119995117188,366.959991455078,368.459991455078,2110600,347.197967529297,2021-11-05
370,370.660003662109,366.119995117188,366.929992675781,1731600,345.756256103516,2021-11-08
366.630004882812,367.779998779297,364.769989013672,367.470001220703,1865700,346.265075683594,2021-11-09
364.970001220703,367.320007324219,362.679992675781,364.739990234375,1352400,343.692626953125,2021-11-10
365.579986572266,367.160003662109,364.25,366.209991455078,1184300,345.077819824219,2021-11-11
368,371.609985351562,366.369995117188,371.230010986328,1802100,349.808135986328,2021-11-12
371.769989013672,372.119995117188,368.059997558594,368.450012207031,1957400,347.188629150391,2021-11-15
367.299987792969,373.109985351562,367.019989013672,371.160003662109,2041600,349.7421875,2021-11-16
371.549987792969,374.920013427734,369.570007324219,372.779998779297,2254600,351.268707275391,2021-11-17
371.320007324219,372.75,369.279998779297,370.779998779297,2555900,349.384155273438,2021-11-18
371.950012207031,374.700012207031,369.670013427734,369.790008544922,2554000,348.451293945312,2021-11-19
371.420013427734,372.700012207031,363.079986572266,363.299987792969,2098400,342.335723876953,2021-11-22
362.450012207031,363.570007324219,357.25,360.700012207031,1998600,339.885803222656,2021-11-23
359.230010986328,362.929992675781,358.700012207031,362.369995117188,2191500,341.459503173828,2021-11-24
361.170013427734,361.839996337891,352.700012207031,353.600006103516,2649400,333.195526123047,2021-11-26
359.140014648438,369.529998779297,359.140014648438,365.820007324219,2857100,344.710357666016,2021-11-29
361.670013427734,365.049987792969,357.290008544922,357.399993896484,4761200,336.776245117188,2021-11-30
365.269989013672,369.579986572266,359.950012207031,360.140014648438,2876800,339.358093261719,2021-12-01
359.709991455078,368.890014648438,359.709991455078,365.299987792969,3183100,344.220458984375,2021-12-02
369.410003662109,370.760009765625,357.339996337891,361.420013427734,2331900,340.564270019531,2021-12-03
361.989990234375,365.399993896484,358.089996337891,362.230010986328,2100200,341.327514648438,2021-12-06
370,373.140014648438,365.980010986328,371.339996337891,1943800,349.911834716797,2021-12-07
371.940002441406,374.859985351562,369.649993896484,374.529998779297,2271000,352.917724609375,2021-12-08
372.799987792969,373.880004882812,370.579986572266,371.450012207031,1841400,350.015472412109,2021-12-09
374.220001220703,379.929992675781,373,379.440002441406,1984000,357.54443359375,2021-12-10
379.440002441406,381.149993896484,377.260009765625,377.720001220703,2843900,355.923675537109,2021-12-13
374.380004882812,375.779998779297,366.510009765625,369.730010986328,2475200,348.394714355469,2021-12-14
370.209991455078,375.880004882812,367.290008544922,375.299987792969,2804900,353.643218994141,2021-12-15
413.070007324219,413.649993896484,399.019989013672,400.600006103516,6298500,377.483367919922,2021-12-16
396.359985351562,404.609985351562,391.320007324219,396.239990234375,4929100,373.374938964844,2021-12-17
390.880004882812,391.429992675781,383.519989013672,385.779998779297,2690800,363.518524169922,2021-12-20
388,393.149993896484,384.850006103516,392.890014648438,2222400,370.21826171875,2021-12-21
393.239990234375,403.75,393.209991455078,403.690002441406,2282400,380.395080566406,2021-12-22
402.299987792969,406.850006103516,400.959991455078,403.309997558594,1374000,380.037017822266,2021-12-23
406.760009765625,415.950012207031,406.339996337891,415.329986572266,1906300,391.363342285156,2021-12-27
415,417.149993896484,413.679992675781,415.269989013672,1362600,391.306793212891,2021-12-28
414.820007324219,417.369995117188,412.700012207031,415.420013427734,1041700,391.4482421875,2021-12-29
416.260009765625,416.660003662109,411.880004882812,413.829986572266,1278000,389.949920654297,2021-12-30
412.700012207031,416.950012207031,412.109985351562,414.549987792969,1163200,390.628356933594,2021-12-31
414.660003662109,415.529998779297,405.040008544922,407.209991455078,2129900,383.711883544922,2022-01-03
408.809997558594,411.369995117188,403.200012207031,404.299987792969,2516300,380.969909667969,2022-01-04
403.929992675781,403.970001220703,397.100006103516,397.179992675781,2471400,374.260681152344,2022-01-05
384.690002441406,392.200012207031,375.760009765625,378,4386600,356.187469482422,2022-01-06
379.089996337891,379.989990234375,370.140014648438,370.75,3469000,349.355865478516,2022-01-07
363.420013427734,373.369995117188,360.220001220703,373,2952400,351.476043701172,2022-01-10
369.510009765625,375.779998779297,363.859985351562,375.109985351562,2407000,353.464202880859,2022-01-11
377.850006103516,383.440002441406,376.619995117188,377.190002441406,3143400,356.345733642578,2022-01-12
378.220001220703,379.279998779297,360.760009765625,361.369995117188,2944100,341.399963378906,2022-01-13
357.040008544922,359.380004882812,349.720001220703,353.359985351562,3949800,333.832641601562,2022-01-14
348.609985351562,351.019989013672,344.970001220703,348.279998779297,3425600,329.033294677734,2022-01-18
351,356.070007324219,343.5,343.739990234375,3374700,324.744232177734,2022-01-19
345.450012207031,355.940002441406,342.040008544922,342.690002441406,2817300,323.752288818359,2022-01-20
341.390014648438,344.079986572266,335.25,335.630004882812,2830700,317.082366943359,2022-01-21
328.299987792969,339.579986572266,319.100006103516,339,4544500,320.266143798828,2022-01-24
331.910003662109,339.690002441406,327.209991455078,334.950012207031,3625400,316.439971923828,2022-01-25
341.420013427734,343.959991455078,328.049987792969,329.890014648438,4422200,311.659637451172,2022-01-26
337.529998779297,341.730010986328,331.010009765625,333.359985351562,2778000,314.937835693359,2022-01-27
333.899993896484,343.059997558594,327.170013427734,342.850006103516,2457400,323.903411865234,2022-01-28
345,353.700012207031,343.540008544922,353.579986572266,3159300,334.040466308594,2022-01-31
354.220001220703,356.700012207031,348.880004882812,353.420013427734,2087200,333.889312744141,2022-02-01
354.399993896484,360.100006103516,353.510009765625,359.470001220703,2603200,339.60498046875,2022-02-02
345.279998779297,351.929992675781,343.980010986328,345.549987792969,2706300,326.454223632812,2022-02-03
344.890014648438,350.540008544922,340.850006103516,347.5,2142800,328.296356201172,2022-02-04
346.179992675781,348.269989013672,343.010009765625,343.959991455078,1265100,324.952056884766,2022-02-07
339.980010986328,345.929992675781,339.859985351562,345.070007324219,2197700,326.000732421875,2022-02-08
351.630004882812,356.529998779297,351.519989013672,355.529998779297,2430500,335.882720947266,2022-02-09
346.089996337891,351.579986572266,339.989990234375,342.390014648438,2457700,323.468872070312,2022-02-10
343.940002441406,344.980010986328,327.290008544922,329.179992675781,3091600,310.988861083984,2022-02-11
323.079986572266,327.869995117188,321.459991455078,326.130004882812,2689900,308.107391357422,2022-02-14
332.720001220703,333.329986572266,327.350006103516,329.410003662109,2395600,311.206146240234,2022-02-15
325.869995117188,335.440002441406,325.109985351562,333.720001220703,2867500,315.277984619141,2022-02-16
332.920013427734,332.920013427734,322.25,322.910003662109,2148000,305.065307617188,2022-02-17
322.410003662109,326.489990234375,320.100006103516,321.179992675781,2421800,303.430938720703,2022-02-18
320.010009765625,327.980010986328,317.790008544922,321.109985351562,2794300,303.364837646484,2022-02-22
322.769989013672,324.820007324219,312.589996337891,313.160003662109,2192200,295.854217529297,2022-02-23
302.350006103516,316.579986572266,300.709991455078,316.170013427734,3785900,298.697845458984,2022-02-24
317.329986572266,323.170013427734,316.390014648438,322.510009765625,2552600,304.687438964844,2022-02-25
318.690002441406,319.450012207031,311.910003662109,316.019989013672,3419300,298.556121826172,2022-02-28
317,317.380004882812,309.760009765625,311.350006103516,2525400,294.144195556641,2022-03-01
315.420013427734,320.260009765625,312.549987792969,318.329986572266,2220800,300.738433837891,2022-03-02
322.839996337891,323.690002441406,315.600006103516,318.950012207031,2120900,301.324188232422,2022-03-03
314.549987792969,316.320007324219,310,314.160003662109,1917300,296.798889160156,2022-03-04
313.179992675781,314,304.600006103516,305.019989013672,2908100,288.163909912109,2022-03-07
303.709991455078,309.010009765625,297.359985351562,301.619995117188,2902600,284.951904296875,2022-03-08
311.029998779297,312.690002441406,307.75,309.420013427734,2825900,292.320861816406,2022-03-09
305,310.160003662109,304.019989013672,309.519989013672,2049000,292.415313720703,2022-03-10
314.410003662109,318.720001220703,311.209991455078,311.579986572266,3811900,294.361480712891,2022-03-11
309.070007324219,313.149993896484,303.899993896484,307.679992675781,3156600,290.676971435547,2022-03-14
311.299987792969,316.920013427734,310.25,316.230010986328,2695200,298.754455566406,2022-03-15
320.670013427734,325.459991455078,315.540008544922,324.910003662109,3473100,306.954833984375,2022-03-16
338.899993896484,344.459991455078,318.329986572266,319.5,4661600,301.843811035156,2022-03-17
321.869995117188,324.480010986328,316.510009765625,323.950012207031,7566200,306.047943115234,2022-03-18
323.369995117188,326.350006103516,320.920013427734,324.5,2290500,306.567443847656,2022-03-21
324,328.75,323.260009765625,327.470001220703,2022800,309.373352050781,2022-03-22
325,327.179992675781,320.290008544922,320.5,1837500,302.788513183594,2022-03-23
320.359985351562,325.420013427734,320,325.290008544922,1430400,307.313812255859,2022-03-24
327.579986572266,329.510009765625,324.260009765625,327.709991455078,1814000,309.600128173828,2022-03-25
326.579986572266,330.890014648438,325.329986572266,330.739990234375,1984400,312.462615966797,2022-03-28
339,341.059997558594,337,340.690002441406,2223000,321.862823486328,2022-03-29
336.570007324219,340.709991455078,336.480010986328,338.459991455078,1721600,319.756011962891,2022-03-30
337.5,343.75,337.230010986328,337.230010986328,2752600,318.593963623047,2022-03-31
338.589996337891,341.299987792969,336.350006103516,340.640014648438,2090300,321.815551757812,2022-04-01
341.989990234375,344.760009765625,340.049987792969,344.470001220703,2317500,325.433898925781,2022-04-04
341.5,345.299987792969,341.5,342.820007324219,3058100,323.875030517578,2022-04-05
338.290008544922,341.929992675781,334.540008544922,340.260009765625,2299000,321.456604003906,2022-04-06
338.989990234375,344.809997558594,337.809997558594,341.769989013672,2313100,322.883087158203,2022-04-07
342.429992675781,344.299987792969,338.269989013672,338.920013427734,2170000,320.190612792969,2022-04-08
336.100006103516,337.420013427734,324.859985351562,327.269989013672,2445400,309.184356689453,2022-04-11
329.730010986328,333.950012207031,326.25,326.730010986328,1835000,308.674224853516,2022-04-12
324.339996337891,327.350006103516,323.239990234375,325.589996337891,2081400,308.51318359375,2022-04-13
326.880004882812,328.279998779297,319.290008544922,319.470001220703,2964800,302.714111328125,2022-04-14
318.519989013672,321,310.829986572266,313.600006103516,2479300,297.152008056641,2022-04-18
312.709991455078,320.799987792969,312.149993896484,320.570007324219,1758200,303.756469726562,2022-04-19
324.029998779297,328.380004882812,322.619995117188,323.670013427734,2273600,306.693817138672,2022-04-20
326.190002441406,330.320007324219,321.339996337891,322.309997558594,1910200,305.405151367188,2022-04-21
321.019989013672,323.839996337891,310.309997558594,310.799987792969,1906800,294.498840332031,2022-04-22
309.390014648438,317.130004882812,306.239990234375,316.820007324219,2049600,300.203155517578,2022-04-25
311.619995117188,315.109985351562,302.100006103516,303.100006103516,2101400,287.202758789062,2022-04-26
302.980010986328,309.309997558594,302.380004882812,303.100006103516,1821200,287.202758789062,2022-04-27
308.160003662109,316.140014648438,305.619995117188,313.839996337891,2215200,297.379425048828,2022-04-28
310,311.980010986328,299.799987792969,300.359985351562,2972100,284.606414794922,2022-04-29
300.459991455078,306.049987792969,297.25,304.600006103516,2528900,288.6240234375,2022-05-02
306.679992675781,307.630004882812,302.709991455078,304.820007324219,2121700,288.83251953125,2022-05-03
303.149993896484,315.880004882812,300.809997558594,314.859985351562,1900200,298.345977783203,2022-05-04
310.709991455078,312.200012207031,294.609985351562,298.700012207031,2231700,283.033569335938,2022-05-05
295.649993896484,297.059997558594,289.709991455078,295.739990234375,2477000,280.228698730469,2022-05-06
290.660003662109,292.489990234375,285.859985351562,287.489990234375,2584100,272.411437988281,2022-05-09
290,292.399993896484,283.75,287.589996337891,2634600,272.506195068359,2022-05-10
285.730010986328,288.489990234375,280.459991455078,280.940002441406,2398600,266.205017089844,2022-05-11
278,281.660003662109,274.790008544922,281.209991455078,2284600,266.460815429688,2022-05-12
283.040008544922,288.670013427734,280.989990234375,286.769989013672,2373600,271.729187011719,2022-05-13
284.679992675781,288.970001220703,282.049987792969,286.170013427734,1598000,271.160705566406,2022-05-16
294.679992675781,294.679992675781,288.200012207031,291.070007324219,1598000,275.803680419922,2022-05-17
286.869995117188,287.25,272.420013427734,274.160003662109,2666000,259.780609130859,2022-05-18
270.149993896484,278,269.700012207031,273.609985351562,2679500,259.259429931641,2022-05-19
275.579986572266,278.399993896484,268.170013427734,276.649993896484,3007800,262.139984130859,2022-05-20
281.279998779297,283.929992675781,276.160003662109,283.390014648438,2128900,268.526489257812,2022-05-23
279.820007324219,281.029998779297,273.049987792969,279.309997558594,2088700,264.660430908203,2022-05-24
278.329986572266,281.339996337891,275.239990234375,279.640014648438,1812600,264.973175048828,2022-05-25
282.440002441406,292.880004882812,281.109985351562,291.549987792969,2742800,276.258453369141,2022-05-26
293.440002441406,304.170013427734,293.440002441406,304.149993896484,2759000,288.197601318359,2022-05-27
302.399993896484,303.320007324219,296.700012207031,298.459991455078,4143700,282.806121826172,2022-05-31
304.130004882812,306.709991455078,297.380004882812,298.649993896484,1784600,282.986175537109,2022-06-01
299.959991455078,306.760009765625,297.880004882812,306.619995117188,1318500,290.5380859375,2022-06-02
302.299987792969,306.820007324219,301.920013427734,304.950012207031,1714500,288.955718994141,2022-06-03
310,312.320007324219,303.769989013672,304.730010986328,1401000,288.747283935547,2022-06-06
300.429992675781,306.890014648438,300.410003662109,306.529998779297,2311100,290.452819824219,2022-06-07
305,307.410003662109,301.730010986328,302.640014648438,1428600,286.766906738281,2022-06-08
300.649993896484,302.619995117188,294.75,295.429992675781,2497900,279.934997558594,2022-06-09
290.890014648438,291.220001220703,285.980010986328,286.010009765625,2169900,271.009094238281,2022-06-10
276.660003662109,281.309997558594,274.859985351562,276.5,2414200,261.997833251953,2022-06-13
274.649993896484,277.25,272.609985351562,275.119995117188,2052600,260.690216064453,2022-06-14
276.980010986328,285.850006103516,276.100006103516,281.190002441406,2536000,266.44189453125,2022-06-15
275.350006103516,275.399993896484,269.089996337891,270.899993896484,2741800,256.691589355469,2022-06-16
272.609985351562,278.589996337891,270.929992675781,275.380004882812,4446100,260.936584472656,2022-06-17
278.149993896484,284.309997558594,277.670013427734,282.730010986328,2550200,267.901123046875,2022-06-21
279.089996337891,290.359985351562,279.089996337891,286.399993896484,2939000,271.378631591797,2022-06-22
276,286.279998779297,275,285.829986572266,3482100,270.838531494141,2022-06-23
285.410003662109,299.609985351562,284.970001220703,299.369995117188,4647900,283.668334960938,2022-06-24
