"UBER.Open","UBER.High","UBER.Low","UBER.Close","UBER.Volume","UBER.Adjusted","Date"
37,37.0400009155273,35.689998626709,36.2900009155273,21553700,36.2900009155273,2020-01-31
36.75,37.6399993896484,36.5299987792969,37.5900001525879,23494600,37.5900001525879,2020-02-03
37.8699989318848,38.9900016784668,37.2599983215332,38.5299987792969,32425900,38.5299987792969,2020-02-04
38.8899993896484,38.9700012207031,36.7350006103516,36.810001373291,38413300,36.810001373291,2020-02-05
37.2999992370605,37.3899993896484,36.7299995422363,37.0900001525879,52699300,37.0900001525879,2020-02-06
39.9799995422363,41,38.8600006103516,40.6300010681152,112325800,40.6300010681152,2020-02-07
40.6500015258789,41.3400001525879,39.9599990844727,40.0099983215332,60840800,40.0099983215332,2020-02-10
40.25,41.4650001525879,40.0499992370605,41.2700004577637,33896000,41.2700004577637,2020-02-11
41.5,41.8600006103516,41.064998626709,41.25,26444900,41.25,2020-02-12
40.9300003051758,41.5499992370605,40,40.0900001525879,23850900,40.0900001525879,2020-02-13
40.0200004577637,40.310001373291,38.7000007629395,39.6599998474121,32014200,39.6599998474121,2020-02-14
39.4900016784668,40.2700004577637,39.4500007629395,40.1800003051758,22149300,40.1800003051758,2020-02-18
40.4199981689453,41.2299995422363,40.1150016784668,41.0499992370605,23287300,41.0499992370605,2020-02-19
41,41.189998626709,39.8499984741211,40.9199981689453,25446400,40.9199981689453,2020-02-20
40.8899993896484,40.8899993896484,40.0499992370605,40.7200012207031,20595500,40.7200012207031,2020-02-21
38.2099990844727,39.1399993896484,37.75,38.310001373291,37123200,38.310001373291,2020-02-24
38.9000015258789,39.1500015258789,35.5,35.8899993896484,49281600,35.8899993896484,2020-02-25
35.5299987792969,36.1650009155273,33.8899993896484,34.4500007629395,44051400,34.4500007629395,2020-02-26
32.0299987792969,34.1599998474121,30.6700000762939,32.4500007629395,66557200,32.4500007629395,2020-02-27
31.8099994659424,34.2900009155273,31,33.8699989318848,52049300,33.8699989318848,2020-02-28
34.0499992370605,34.0800018310547,31.7399997711182,32.8499984741211,46662000,32.8499984741211,2020-03-02
34.0200004577637,34.1800003051758,31.8999996185303,33.0400009155273,35182400,33.0400009155273,2020-03-03
33.9300003051758,35.3400001525879,32.2799987792969,34.5299987792969,44738600,34.5299987792969,2020-03-04
33.4700012207031,33.5699996948242,31.9699993133545,32.2099990844727,32764500,32.2099990844727,2020-03-05
31.2299995422363,32.4099998474121,30.4500007629395,31.6800003051758,34808700,31.6800003051758,2020-03-06
28.5,30.3199996948242,28.1499996185303,28.1700000762939,37439200,28.1700000762939,2020-03-09
29.4699993133545,29.8600006103516,27,28.9699993133545,36308300,28.9699993133545,2020-03-10
27.9099998474121,28.1399993896484,25.6100006103516,26.2399997711182,43067800,26.2399997711182,2020-03-11
23.2600002288818,24.6900005340576,22.1100006103516,22.6100006103516,54042000,22.6100006103516,2020-03-12
24.0100002288818,24.8099994659424,21.1299991607666,22.6000003814697,53844400,22.6000003814697,2020-03-13
20.1499996185303,21.4899997711182,19.1000003814697,20.2900009155273,56914000,20.2900009155273,2020-03-16
20.1800003051758,20.3099994659424,18.0100002288818,18.9099998474121,60003900,18.9099998474121,2020-03-17
17.7600002288818,17.7999992370605,13.710000038147,14.8199996948242,78286200,14.8199996948242,2020-03-18
15.960000038147,21.2600002288818,15.6999998092651,20.4899997711182,83988700,20.4899997711182,2020-03-19
22.5300006866455,23.8899993896484,20.6100006103516,21.3299999237061,76529700,21.3299999237061,2020-03-20
21.0699996948242,22.7299995422363,19.7299995422363,22.3999996185303,47787100,22.3999996185303,2020-03-23
24.4099998474121,26.8400001525879,23.5900001525879,26.3899993896484,58505000,26.3899993896484,2020-03-24
26.1800003051758,28.4500007629395,25.3099994659424,26.1900005340576,52473900,26.1900005340576,2020-03-25
26.6000003814697,28.4400005340576,25.7800006866455,28.1200008392334,41336400,28.1200008392334,2020-03-26
25.8199996948242,28.0300006866455,25.0699996948242,27.2800006866455,40292200,27.2800006866455,2020-03-27
26.3299999237061,28.3899993896484,25.3099994659424,27.8299999237061,37725700,27.8299999237061,2020-03-30
27.75,28.25,26.9200000762939,27.9200000762939,43126400,27.9200000762939,2020-03-31
26.5,26.7670001983643,24.8099994659424,25.4200000762939,38538400,25.4200000762939,2020-04-01
25.0100002288818,25.2000007629395,23,23.6800003051758,35838200,23.6800003051758,2020-04-02
23.7299995422363,23.7900009155273,21.6700000762939,22.8199996948242,40572000,22.8199996948242,2020-04-03
24.1299991607666,26.0900001525879,23.9300003051758,25.9899997711182,34692600,25.9899997711182,2020-04-06
27.9500007629395,28.1100006103516,25.5,25.7399997711182,36433800,25.7399997711182,2020-04-07
26,27.8780002593994,25.7900009155273,26.9400005340576,36166900,26.9400005340576,2020-04-08
27.8799991607666,28.8899993896484,26.4599990844727,27.1100006103516,36190200,27.1100006103516,2020-04-09
27.0400009155273,28.0799999237061,26.4699993133545,27.9899997711182,24671600,27.9899997711182,2020-04-13
28,28.7700004577637,27.0130004882812,27.75,32625300,27.75,2020-04-14
26.8199996948242,27.7900009155273,26.4400005340576,27.4099998474121,18720900,27.4099998474121,2020-04-15
27.2099990844727,28.0499992370605,26.4599990844727,27.0300006866455,24088700,27.0300006866455,2020-04-16
28.6900005340576,28.7900009155273,27.2600002288818,28,34129800,28,2020-04-17
27.0699996948242,28.7600002288818,26.8999996185303,28.1900005340576,32224000,28.1900005340576,2020-04-20
27.5,28.1499996185303,26.6000003814697,27.1900005340576,20969100,27.1900005340576,2020-04-21
27.9699993133545,28.5599994659424,27.5100002288818,28.2399997711182,21199400,28.2399997711182,2020-04-22
28.75,29.25,28.2409992218018,28.3299999237061,26992400,28.3299999237061,2020-04-23
28.5100002288818,29.5900001525879,28.1399993896484,29.4899997711182,20634900,29.4899997711182,2020-04-24
29.7399997711182,30.4899997711182,29.4109992980957,30.0799999237061,31705800,30.0799999237061,2020-04-27
31,31.8299999237061,29.3600006103516,30.1200008392334,27383200,30.1200008392334,2020-04-28
31,32,30.3299999237061,31.3700008392334,28288100,31.3700008392334,2020-04-29
30.5,31.0499992370605,29.75,30.2700004577637,20095400,30.2700004577637,2020-04-30
29.1299991607666,29.7199993133545,28.3250007629395,28.3899993896484,19290200,28.3899993896484,2020-05-01
27.5599994659424,28.0699996948242,26.5799999237061,27.4200000762939,23428300,27.4200000762939,2020-05-04
28.25,28.9090003967285,27.4400005340576,28.0699996948242,30725400,28.0699996948242,2020-05-05
27.5,28.0599994659424,26.8099994659424,27.8199996948242,31076500,27.8199996948242,2020-05-06
29.6000003814697,31.6499996185303,29.5799999237061,30.9300003051758,62229500,30.9300003051758,2020-05-07
32.5900001525879,33.2999992370605,31.6399993896484,32.7900009155273,69458100,32.7900009155273,2020-05-08
31.9799995422363,32.3849983215332,31.4099998474121,31.6399993896484,26439200,31.6399993896484,2020-05-11
31.4200000762939,34.4500007629395,30.4099998474121,32.4000015258789,89586000,32.4000015258789,2020-05-12
32.2999992370605,33.060001373291,30.8299999237061,33.0200004577637,47279500,33.0200004577637,2020-05-13
32.5299987792969,33.0400009155273,31.2399997711182,32.7900009155273,32912600,32.7900009155273,2020-05-14
32.2599983215332,32.8899993896484,31.5900001525879,32.4700012207031,25950000,32.4700012207031,2020-05-15
33.7000007629395,36,32.9900016784668,33.6199989318848,47534600,33.6199989318848,2020-05-18
33.6800003051758,34,32.8600006103516,33.4000015258789,20223600,33.4000015258789,2020-05-19
34.1199989318848,34.7700004577637,33.8199996948242,34.4799995422363,21386700,34.4799995422363,2020-05-20
34.4500007629395,35.0099983215332,33.4700012207031,34.2599983215332,24075300,34.2599983215332,2020-05-21
34.1500015258789,34.9300003051758,33.5699996948242,34.8300018310547,18675700,34.8300018310547,2020-05-22
35.9700012207031,36,34.5,34.560001373291,23483200,34.560001373291,2020-05-26
34.4199981689453,35,33.0999984741211,34.8800010681152,27514600,34.8800010681152,2020-05-27
34.9000015258789,35.0999984741211,33.8199996948242,34.1500015258789,21951900,34.1500015258789,2020-05-28
34.1800003051758,36.4500007629395,34,36.3199996948242,72393800,36.3199996948242,2020-05-29
35.6399993896484,36.3899993896484,35.1599998474121,35.8199996948242,21893800,35.8199996948242,2020-06-01
36.1599998474121,36.4199981689453,35.2599983215332,35.810001373291,19328400,35.810001373291,2020-06-02
36.2000007629395,37.3680000305176,36.1399993896484,36.75,23051800,36.75,2020-06-03
36.4199981689453,37.2999992370605,36.2799987792969,36.4300003051758,17423600,36.4300003051758,2020-06-04
37.5299987792969,38.7830009460449,36.9199981689453,37.2099990844727,30393400,37.2099990844727,2020-06-05
37.8699989318848,37.9000015258789,36.0900001525879,37.0800018310547,30099500,37.0800018310547,2020-06-08
36.7000007629395,37.3300018310547,36.25,36.5900001525879,15127300,36.5900001525879,2020-06-09
36.689998626709,36.7999992370605,34.2649993896484,34.8300018310547,43473700,34.8300018310547,2020-06-10
32.6300010681152,33.2449989318848,30.8899993896484,31.1000003814697,45298700,31.1000003814697,2020-06-11
32.7299995422363,32.7400016784668,31.0400009155273,32.2400016784668,27685200,32.2400016784668,2020-06-12
31.1599998474121,32.6800003051758,31.0200004577637,32.6699981689453,21350300,32.6699981689453,2020-06-15
34,34.1699981689453,32.4300003051758,33.4900016784668,21377100,33.4900016784668,2020-06-16
33.5,33.5950012207031,33.0110015869141,33.2900009155273,14827700,33.2900009155273,2020-06-17
33,33.439998626709,32.7999992370605,33.4000015258789,15495800,33.4000015258789,2020-06-18
33.9799995422363,34.0200004577637,32.2700004577637,32.2999992370605,29426300,32.2999992370605,2020-06-19
32.4300003051758,32.8499984741211,31.4300003051758,32.6800003051758,17790300,32.6800003051758,2020-06-22
32.8800010681152,33.2099990844727,32.5900001525879,33.0499992370605,13622100,33.0499992370605,2020-06-23
32.75,32.9300003051758,30.4549999237061,30.4599990844727,29477200,30.4599990844727,2020-06-24
30,30.8549995422363,29.5599994659424,30.5799999237061,19142800,30.5799999237061,2020-06-25
30.4400005340576,30.4400005340576,29.2099990844727,29.6100006103516,46482300,29.6100006103516,2020-06-26
29.5100002288818,29.75,28.3899993896484,29.6299991607666,20795400,29.6299991607666,2020-06-29
30.8299999237061,31.25,30.1299991607666,31.0799999237061,21282800,31.0799999237061,2020-06-30
30.9599990844727,31.2649993896484,30.1620006561279,30.4300003051758,13611500,30.4300003051758,2020-07-01
31.0200004577637,31.5699996948242,30.5100002288818,30.6800003051758,14981100,30.6800003051758,2020-07-02
33.0999984741211,33.2000007629395,31.7600002288818,32.5200004577637,42392200,32.5200004577637,2020-07-06
32.4599990844727,33.560001373291,32.3899993896484,32.8199996948242,34874700,32.8199996948242,2020-07-07
33.2099990844727,33.9700012207031,32.6800003051758,33.9300003051758,24602400,33.9300003051758,2020-07-08
34.2400016784668,34.4599990844727,32.2599983215332,33.1500015258789,25061800,33.1500015258789,2020-07-09
33.1399993896484,33.5499992370605,32.6500015258789,33.1399993896484,13586300,33.1399993896484,2020-07-10
33.2099990844727,33.5999984741211,31.6599998474121,31.7199993133545,19604800,31.7199993133545,2020-07-13
31.3500003814697,31.3799991607666,30.4799995422363,30.9300003051758,21781800,30.9300003051758,2020-07-14
32.0999984741211,32.9700012207031,31.6800003051758,32.810001373291,20976500,32.810001373291,2020-07-15
32.0499992370605,32.5900001525879,31.5499992370605,32.3499984741211,11090800,32.3499984741211,2020-07-16
32.5800018310547,32.8160018920898,31.8500003814697,32.5499992370605,13658700,32.5499992370605,2020-07-17
32.4799995422363,33.9249992370605,32.3499984741211,33.6599998474121,16213600,33.6599998474121,2020-07-20
34.1599998474121,34.2299995422363,32.5299987792969,32.5499992370605,16725100,32.5499992370605,2020-07-21
32.439998626709,32.8800010681152,32.3300018310547,32.6599998474121,12128400,32.6599998474121,2020-07-22
32.3300018310547,33.0200004577637,31.9829998016357,32.1699981689453,12749800,32.1699981689453,2020-07-23
31.7399997711182,31.7999992370605,30.4699993133545,31.1800003051758,16896100,31.1800003051758,2020-07-24
31.2099990844727,31.6000003814697,30.75,30.9899997711182,10182300,30.9899997711182,2020-07-27
30.7900009155273,31.2399997711182,30.3500003814697,30.8099994659424,12977100,30.8099994659424,2020-07-28
30.9200000762939,31.2600002288818,30.7700004577637,31.0200004577637,8215900,31.0200004577637,2020-07-29
30.6499996185303,30.6800003051758,29.9699993133545,30.2399997711182,13062900,30.2399997711182,2020-07-30
30.3999996185303,30.4200000762939,29.7849998474121,30.2600002288818,16346800,30.2600002288818,2020-07-31
30.2399997711182,31.2950000762939,30.0599994659424,31.1900005340576,17078900,31.1900005340576,2020-08-03
31.1700000762939,32.8450012207031,31.1700000762939,32.6800003051758,21958100,32.6800003051758,2020-08-04
33.0999984741211,33.3199996948242,32.5,33.2000007629395,16987800,33.2000007629395,2020-08-05
33.2700004577637,34.7949981689453,33.2099990844727,34.7099990844727,38601500,34.7099990844727,2020-08-06
33.0900001525879,33.7000007629395,32.4500007629395,32.9000015258789,39071200,32.9000015258789,2020-08-07
33.0400009155273,33.1800003051758,31.5100002288818,32.2700004577637,21347600,32.2700004577637,2020-08-10
31.6599998474121,32.2099990844727,30.6499996185303,31.2099990844727,31569900,31.2099990844727,2020-08-11
31.4599990844727,32.2200012207031,30.6900005340576,30.8400001525879,23375900,30.8400001525879,2020-08-12
30.5200004577637,31.3299999237061,30.3199996948242,30.4599990844727,21976800,30.4599990844727,2020-08-13
30.3999996185303,30.4899997711182,29.8150005340576,29.9899997711182,17631600,29.9899997711182,2020-08-14
30.0499992370605,30.1200008392334,29.1399993896484,29.4799995422363,18544700,29.4799995422363,2020-08-17
29.5,30.4599990844727,29.4099998474121,30.0799999237061,29398200,30.0799999237061,2020-08-18
30.1499996185303,30.3490009307861,29.3899993896484,29.4200000762939,14050300,29.4200000762939,2020-08-19
29.1299991607666,31.7000007629395,28.4799995422363,31.4099998474121,56663300,31.4099998474121,2020-08-20
31.3899993896484,31.8199996948242,30.7140007019043,30.8299999237061,20217000,30.8299999237061,2020-08-21
30.9699993133545,31.2999992370605,30.3700008392334,31.0400009155273,17406200,31.0400009155273,2020-08-24
31.0400009155273,31.1900005340576,30.6000003814697,31.1900005340576,10056800,31.1900005340576,2020-08-25
31.0100002288818,32.7099990844727,30.9500007629395,32.2999992370605,20599800,32.2999992370605,2020-08-26
32.4000015258789,33.0699996948242,32.2700004577637,32.7999992370605,21306500,32.7999992370605,2020-08-27
33,33.939998626709,32.8199996948242,33.7999992370605,17825600,33.7999992370605,2020-08-28
33.6199989318848,33.9199981689453,33.1399993896484,33.6300010681152,14980600,33.6300010681152,2020-08-31
33.4500007629395,34.5099983215332,33.1450004577637,34.2999992370605,16013900,34.2999992370605,2020-09-01
34.2099990844727,34.5050010681152,33.2900009155273,34.3699989318848,16552700,34.3699989318848,2020-09-02
34.0800018310547,34.7400016784668,32.9500007629395,33.4099998474121,17288800,33.4099998474121,2020-09-03
33.3300018310547,33.6500015258789,31.5499992370605,33.2400016784668,17480600,33.2400016784668,2020-09-04
32.3600006103516,35.0999984741211,32.1599998474121,34.3199996948242,33683500,34.3199996948242,2020-09-08
34.1100006103516,35.5,34.1100006103516,35.0099983215332,22803500,35.0099983215332,2020-09-09
35.2000007629395,36.7799987792969,35.189998626709,35.9799995422363,35468300,35.9799995422363,2020-09-10
36.2999992370605,37.1450004577637,36.2540016174316,36.9799995422363,27130900,36.9799995422363,2020-09-11
37.0999984741211,38,37.0800018310547,37.9500007629395,28016000,37.9500007629395,2020-09-14
37.9500007629395,38.4799995422363,37.2700004577637,37.4700012207031,23532600,37.4700012207031,2020-09-15
37.3899993896484,38.5200004577637,37.3899993896484,37.6599998474121,21787100,37.6599998474121,2020-09-16
36.6800003051758,37.4449996948242,36.1399993896484,37.060001373291,23534800,37.060001373291,2020-09-17
37.1500015258789,37.564998626709,36.3899993896484,37.1199989318848,68428600,37.1199989318848,2020-09-18
35.8600006103516,36.5800018310547,35.1199989318848,36.4900016784668,19100800,36.4900016784668,2020-09-21
36.5299987792969,36.5499992370605,34.0999984741211,34.4000015258789,28242800,34.4000015258789,2020-09-22
34.4500007629395,34.8050003051758,33.4000015258789,33.5499992370605,15796900,33.5499992370605,2020-09-23
33.6599998474121,34,32.8899993896484,33.3499984741211,16404100,33.3499984741211,2020-09-24
33.2000007629395,34.5,33.2000007629395,34.4599990844727,10736300,34.4599990844727,2020-09-25
35.7999992370605,36.625,35.2599983215332,35.560001373291,22878400,35.560001373291,2020-09-28
35.560001373291,35.6500015258789,34.5950012207031,35.4300003051758,16488700,35.4300003051758,2020-09-29
35.2799987792969,36.5,35.2799987792969,36.4799995422363,21386300,36.4799995422363,2020-09-30
36.8600006103516,37.8279991149902,36.5800018310547,37.1399993896484,19187500,37.1399993896484,2020-10-01
36,37.9900016784668,35.939998626709,37.7200012207031,20123400,37.7200012207031,2020-10-02
37.7000007629395,38,36.8800010681152,37.1399993896484,13093100,37.1399993896484,2020-10-05
37.1699981689453,37.3699989318848,36.0400009155273,36.2599983215332,13074700,36.2599983215332,2020-10-06
36.5900001525879,37.1100006103516,36.3650016784668,36.7799987792969,13782100,36.7799987792969,2020-10-07
37,37.8300018310547,36.9599990844727,37.3400001525879,12212400,37.3400001525879,2020-10-08
37.9099998474121,38.3499984741211,37.189998626709,37.2700004577637,13172000,37.2700004577637,2020-10-09
37.560001373291,37.560001373291,36.1749992370605,36.2599983215332,16569400,36.2599983215332,2020-10-12
36.2200012207031,36.2299995422363,35.0200004577637,35.560001373291,15463100,35.560001373291,2020-10-13
35.689998626709,36.0900001525879,35.0750007629395,35.1100006103516,15397200,35.1100006103516,2020-10-14
34.6800003051758,34.810001373291,34.0200004577637,34.2599983215332,15443800,34.2599983215332,2020-10-15
34.7799987792969,34.7999992370605,33.6100006103516,33.7200012207031,14899700,33.7200012207031,2020-10-16
34.1599998474121,34.5900001525879,34,34.2200012207031,19278600,34.2200012207031,2020-10-19
34.5299987792969,36.7599983215332,34.5299987792969,36.310001373291,29820700,36.310001373291,2020-10-20
36.25,36.25,34.875,35.2000007629395,19058700,35.2000007629395,2020-10-21
35.4199981689453,36.8899993896484,34.9150009155273,36.7000007629395,14243600,36.7000007629395,2020-10-22
36.5,36.9900016784668,35.923999786377,36.75,15960600,36.75,2020-10-23
36.5,36.7400016784668,35.1199989318848,35.4900016784668,12511700,35.4900016784668,2020-10-26
35.5099983215332,35.7000007629395,34.0200004577637,34.1599998474121,13692100,34.1599998474121,2020-10-27
33.6199989318848,33.6599998474121,32.9000015258789,33.6500015258789,15787900,33.6500015258789,2020-10-28
33.7099990844727,34.935001373291,33.3300018310547,34.060001373291,13735300,34.060001373291,2020-10-29
33.9099998474121,34.3899993896484,33.1549987792969,33.4099998474121,13506200,33.4099998474121,2020-10-30
34.1500015258789,35.0499992370605,34.060001373291,34.810001373291,18350500,34.810001373291,2020-11-02
35.2700004577637,36.1500015258789,35.1500015258789,35.7700004577637,16208800,35.7700004577637,2020-11-03
40.6599998474121,42.1500015258789,39,40.9900016784668,101818200,40.9900016784668,2020-11-04
40.3300018310547,42.0499992370605,40.0099983215332,41.9599990844727,34177600,41.9599990844727,2020-11-05
42.0900001525879,45.3800010681152,41.6199989318848,44.8699989318848,57670700,44.8699989318848,2020-11-06
48.0099983215332,49.6199989318848,47.2999992370605,48.1800003051758,61632300,48.1800003051758,2020-11-09
46.7400016784668,49.3600006103516,46.0449981689453,47,33079800,47,2020-11-10
46.7200012207031,47.5200004577637,45.9099998474121,46.2299995422363,19213700,46.2299995422363,2020-11-11
45.3899993896484,47.4700012207031,45.0499992370605,46.4000015258789,16251600,46.4000015258789,2020-11-12
47.1100006103516,47.7900009155273,45.9300003051758,47.6100006103516,15552400,47.6100006103516,2020-11-13
48.7400016784668,50.0900001525879,48.4799995422363,49.2099990844727,29301700,49.2099990844727,2020-11-16
48.7200012207031,49.6199989318848,48.5,48.8899993896484,16638300,48.8899993896484,2020-11-17
48.7700004577637,49.9500007629395,48.3300018310547,49.1100006103516,17783500,49.1100006103516,2020-11-18
49.0999984741211,49.9099998474121,48.6500015258789,49.2599983215332,13480300,49.2599983215332,2020-11-19
49.9799995422363,50.75,48.2700004577637,48.4300003051758,17330400,48.4300003051758,2020-11-20
48.6599998474121,50.8800010681152,48.5099983215332,50.0400009155273,17147100,50.0400009155273,2020-11-23
50.6199989318848,52.1500015258789,50.484001159668,51.2599983215332,16216200,51.2599983215332,2020-11-24
51.2700004577637,51.4500007629395,49.9199981689453,50.7999992370605,11641600,50.7999992370605,2020-11-25
50.9300003051758,51.189998626709,50.2000007629395,50.7200012207031,8339200,50.7200012207031,2020-11-27
50.2200012207031,51.0050010681152,48.5299987792969,49.6599998474121,17221500,49.6599998474121,2020-11-30
50,51.4099998474121,49.0699996948242,49.6300010681152,20605500,49.6300010681152,2020-12-01
49.2599983215332,53.4500007629395,48.5299987792969,53.0900001525879,30381500,53.0900001525879,2020-12-02
53.2999992370605,53.4900016784668,52.1199989318848,52.5200004577637,13122400,52.5200004577637,2020-12-03
52.7099990844727,54.8600006103516,52.7099990844727,54.8600006103516,22207900,54.8600006103516,2020-12-04
54.5900001525879,54.8699989318848,53.6500015258789,53.7999992370605,13764400,53.7999992370605,2020-12-07
52.4000015258789,54.2200012207031,52.3499984741211,53.0099983215332,26167300,53.0099983215332,2020-12-08
53.9799995422363,56.0200004577637,53.060001373291,53.7900009155273,46777900,53.7900009155273,2020-12-09
52.3300018310547,54.6199989318848,51.2999992370605,54.3499984741211,20207700,54.3499984741211,2020-12-10
54.4700012207031,55.0250015258789,52.3300018310547,52.6300010681152,16817900,52.6300010681152,2020-12-11
53.2700004577637,53.439998626709,51.2400016784668,51.4599990844727,19048500,51.4599990844727,2020-12-14
52.1199989318848,52.8250007629395,50.8699989318848,51,17504700,51,2020-12-15
51.1800003051758,51.6800003051758,50.2900009155273,50.4900016784668,19577800,50.4900016784668,2020-12-16
50.5900001525879,51.2999992370605,50.1699981689453,50.6300010681152,19688300,50.6300010681152,2020-12-17
50.810001373291,50.9500007629395,49.5200004577637,50.6199989318848,24355200,50.6199989318848,2020-12-18
49,52.3499984741211,48.7900009155273,51.7999992370605,23562900,51.7999992370605,2020-12-21
52.1100006103516,54.3600006103516,51.9199981689453,53.7799987792969,23871800,53.7799987792969,2020-12-22
53.7999992370605,54.0900001525879,52.9900016784668,53.7099990844727,12671100,53.7099990844727,2020-12-23
53.5999984741211,53.625,52.2900009155273,52.8800010681152,6316800,52.8800010681152,2020-12-24
53.0200004577637,53.1300010681152,51.560001373291,51.9700012207031,12059000,51.9700012207031,2020-12-28
52.3300018310547,52.9900016784668,51.4700012207031,52.2700004577637,10140600,52.2700004577637,2020-12-29
52.7200012207031,53.8499984741211,52.2200012207031,53.1500015258789,9518600,53.1500015258789,2020-12-30
53.2799987792969,53.2799987792969,51,51,13282800,51,2020-12-31
52.2200012207031,52.3199996948242,49.6349983215332,51.1399993896484,17291800,51.1399993896484,2021-01-04
51,54.189998626709,50.7599983215332,54.0099983215332,21403200,54.0099983215332,2021-01-05
53.310001373291,54.0699996948242,52,52.4799995422363,17738100,52.4799995422363,2021-01-06
53.3699989318848,56.25,53.2000007629395,56.1300010681152,23737500,56.1300010681152,2021-01-07
54.3950004577637,54.7900009155273,52.5800018310547,53.2799987792969,37999400,53.2799987792969,2021-01-08
53.1100006103516,55,52.9900016784668,54.5900001525879,23213800,54.5900001525879,2021-01-11
55.5,59.3899993896484,55,58.5400009155273,52128200,58.5400009155273,2021-01-12
58.5400009155273,59.8800010681152,57.5299987792969,59.4000015258789,24178500,59.4000015258789,2021-01-13
60,60.0299987792969,56.7000007629395,56.9099998474121,26561000,56.9099998474121,2021-01-14
57.4900016784668,57.9000015258789,55,55.5200004577637,23708800,55.5200004577637,2021-01-15
56.3899993896484,56.8419990539551,55,56.2999992370605,16953700,56.2999992370605,2021-01-19
57,57.9799995422363,55.4700012207031,56.3800010681152,16904300,56.3800010681152,2021-01-20
56.5699996948242,57,55.3139991760254,55.7900009155273,13432000,55.7900009155273,2021-01-21
55.25,55.4700012207031,54.0099983215332,54.310001373291,19570500,54.310001373291,2021-01-22
54.5,54.5200004577637,49.6500015258789,54.2900009155273,40890100,54.2900009155273,2021-01-25
54.6199989318848,55.5200004577637,51.5299987792969,51.9199981689453,25677000,51.9199981689453,2021-01-26
49.9700012207031,50.8600006103516,47.1500015258789,48.1100006103516,33283400,48.1100006103516,2021-01-27
50.1199989318848,52.5200004577637,49.8800010681152,51.5800018310547,28114700,51.5800018310547,2021-01-28
50.6300010681152,51.4900016784668,49.6349983215332,50.9300003051758,18743200,50.9300003051758,2021-01-29
52.1199989318848,52.9000015258789,51.3499984741211,52.7599983215332,15570900,52.7599983215332,2021-02-01
55.1100006103516,58.0299987792969,54.8899993896484,56.4599990844727,30286800,56.4599990844727,2021-02-02
57.8699989318848,58.1300010681152,56.7400016784668,57.1199989318848,13519000,57.1199989318848,2021-02-03
56.4500007629395,57.8499984741211,56.1100006103516,57.8499984741211,13841600,57.8499984741211,2021-02-04
58.1599998474121,58.7080001831055,57.3699989318848,58.5800018310547,15729200,58.5800018310547,2021-02-05
59.7000007629395,60.1100006103516,58.689998626709,59.2900009155273,18403700,59.2900009155273,2021-02-08
58.9099998474121,61.060001373291,58.6199989318848,59.6100006103516,23510700,59.6100006103516,2021-02-09
62,63.5,60.7999992370605,63.1800003051758,36972900,63.1800003051758,2021-02-10
63.25,64.0500030517578,60.3950004577637,60.7099990844727,41363400,60.7099990844727,2021-02-11
60.1199989318848,60.9300003051758,59.314998626709,60.6300010681152,14607800,60.6300010681152,2021-02-12
61.0200004577637,61.310001373291,59.8400001525879,60.5200004577637,15413100,60.5200004577637,2021-02-16
60.3300018310547,60.9500007629395,58.9500007629395,60.810001373291,12670000,60.810001373291,2021-02-17
