"MRK.Open","MRK.High","MRK.Low","MRK.Close","MRK.Volume","MRK.Adjusted","Date"
72.786262512207,73.8931274414062,71.870231628418,72.7576370239258,10039211,61.1832695007324,2020-04-03
74.7423629760742,77.1469497680664,74.3320617675781,76.6316757202148,14314108,64.4410247802734,2020-04-06
77.9389343261719,78.2156524658203,74.8091583251953,74.9618301391602,10657950,63.0368194580078,2020-04-07
75.5534362792969,79.1984710693359,74.7519073486328,77.8816757202148,11481888,65.4921646118164,2020-04-08
77.4522933959961,79.4751892089844,76.5076370239258,78.7118301391602,13876568,66.1902465820312,2020-04-09
78.0725173950195,78.6927490234375,76.1736602783203,76.8511428833008,7706678,64.6255722045898,2020-04-13
78.5591583251953,79.3893127441406,77.0324401855469,79.0457992553711,12155333,66.4710922241211,2020-04-14
77.5095443725586,79.1603012084961,76.870231628418,78.3110656738281,10809072,65.8532409667969,2020-04-15
78.864501953125,79.5133590698242,78.4923629760742,79.1984710693359,9145058,66.5994720458984,2020-04-16
80.1049652099609,80.3053436279297,78.6641235351562,79.6374053955078,15433162,66.9685821533203,2020-04-17
79.0267181396484,80.2767181396484,77.0610656738281,79.2938919067383,11675768,66.6797332763672,2020-04-20
77.8816757202148,78.5305328369141,74.6278610229492,74.9618301391602,17876574,63.0368194580078,2020-04-21
75.5725173950195,76.9561080932617,75.2194671630859,76.3167953491211,11933890,64.1762161254883,2020-04-22
76.5171737670898,78.129768371582,76.4980926513672,77.1755752563477,8152497,64.8983840942383,2020-04-23
77.8625946044922,78.3396987915039,77.3091583251953,77.7003784179688,7686451,65.339714050293,2020-04-24
77.5095443725586,80.7919845581055,77.1278610229492,80.1335906982422,12786753,67.3858413696289,2020-04-27
77.4618301391602,78.463737487793,76.4980926513672,77.4618301391602,20273560,65.1390991210938,2020-04-28
78.4255752563477,78.4255752563477,75.4103012084961,77.0706100463867,13687194,64.8101272583008,2020-04-29
76.1641235351562,76.7175598144531,75.515266418457,75.7061080932617,11638878,63.6627044677734,2020-04-30
75.2480926513672,75.2480926513672,73.4064865112305,74.1125946044922,9518565,62.3226661682129,2020-05-01
74.4465637207031,74.4561080932617,72.7290115356445,73.3396987915039,8850255,61.672721862793,2020-05-04
73.7118301391602,75.1908416748047,73.2538146972656,74.4370193481445,7401395,62.5954933166504,2020-05-05
74.7614517211914,75.0381698608398,73.5496215820312,73.5877838134766,12414922,61.88134765625,2020-05-06
73.4732818603516,73.5877838134766,71.9751892089844,72.1374053955078,12602410,60.661693572998,2020-05-07
72.9961853027344,73.4351119995117,72.4904556274414,72.900764465332,8791672,61.3036117553711,2020-05-08
72.5477066040039,74.4942779541016,72.4427490234375,74.3416061401367,10622528,62.515266418457,2020-05-11
74.5706100463867,75.0954208374023,73.5877838134766,73.6545791625977,9544660,61.9375267028809,2020-05-12
73.1488571166992,75.1908416748047,73.0725173950195,74.3225173950195,10935146,62.4991874694824,2020-05-13
73.7404556274414,76.4599227905273,73.7213745117188,76.3835906982422,11407585,64.2323989868164,2020-05-14
76.4408416748047,76.8606872558594,75.2194671630859,76.1259536743164,9367234,64.0157318115234,2020-05-15
77.2900772094727,77.2900772094727,75.6011428833008,76.0687026977539,12552630,63.9676055908203,2020-05-18
75.8301544189453,76.0782470703125,73.8072509765625,73.9980926513672,10591822,62.226375579834,2020-05-19
74.4561080932617,74.6564865112305,73.1679382324219,73.3683242797852,11027685,61.6968002319336,2020-05-20
73.2442779541016,73.5019073486328,72.7767181396484,73.0438919067383,9000329,61.4239807128906,2020-05-21
72.6812973022461,73.1488571166992,72.5858764648438,72.8721389770508,6357482,61.2795524597168,2020-05-22
74.6755752563477,75,73.3874053955078,73.7213745117188,19146017,61.9936752319336,2020-05-26
73.4732818603516,74.0839691162109,72.5190811157227,73.9980926513672,12828987,62.226375579834,2020-05-27
75,76.6125946044922,74.9141235351562,75.4198455810547,13180906,63.4219589233398,2020-05-28
75.8206100463867,77.2328262329102,74.7232818603516,77.0229034423828,13517104,64.7700119018555,2020-05-29
76.5076370239258,76.7748107910156,75.5057220458984,75.9160308837891,6269241,63.8392143249512,2020-06-01
75.8969497680664,77.1564865112305,75.2194671630859,77.1374053955078,11352984,64.8662796020508,2020-06-02
77.2900772094727,78.5782470703125,77.1564865112305,78.3015289306641,13675457,65.8452377319336,2020-06-03
77.5477066040039,78.3969497680664,77.1374053955078,77.8148880004883,9292930,65.4360046386719,2020-06-04
78.349235534668,79.3225173950195,77.7576370239258,78.4923629760742,10413347,66.0057067871094,2020-06-05
77.4332046508789,79.3893127441406,77.4332046508789,79.1030502319336,9956838,66.5192489624023,2020-06-08
79.379768371582,79.6851119995117,78.3587799072266,78.4923629760742,8846168,66.0057067871094,2020-06-09
78.6641235351562,78.9885482788086,77.2805328369141,78.0248107910156,9080920,65.6125106811523,2020-06-10
77.1087799072266,77.9198455810547,73.8072509765625,73.8072509765625,14303838,62.06591796875,2020-06-11
74.3225173950195,74.3606872558594,72.0133590698242,72.8053436279297,17000656,61.7100448608398,2020-06-12
71.4790115356445,71.9179382324219,70.2003784179688,70.629768371582,17684162,59.866024017334,2020-06-15
71.9274826049805,73.864501953125,71.4026718139648,73.4446563720703,21437050,62.2519149780273,2020-06-16
73.8167953491211,73.9026718139648,72.1660308837891,72.7957992553711,13983045,61.7019577026367,2020-06-17
72.1660308837891,72.786262512207,71.9083938598633,72.7290115356445,7750903,61.6453399658203,2020-06-18
73.5973281860352,74.4083938598633,72.3377838134766,74.3320617675781,17691393,63.0040893554688,2020-06-19
73.8263397216797,74.0744247436523,72.9293899536133,73.234733581543,7474231,62.0740089416504,2020-06-22
73.9503784179688,75.0190811157227,73.3683242797852,73.5877838134766,11428650,62.3732376098633,2020-06-23
73.2156524658203,73.3683242797852,71.9942779541016,72.3950347900391,8084901,61.3622589111328,2020-06-24
72.1851119995117,73.4351119995117,71.8606872558594,73.0629806518555,7583328,61.9284248352051,2020-06-25
72.8530502319336,73.2156524658203,71.5648880004883,71.7461853027344,12328882,60.8122787475586,2020-06-26
72.4236602783203,73.0057220458984,72.0610656738281,72.6335906982422,7230990,61.5644607543945,2020-06-29
73.234733581543,74.1030502319336,72.7099227905273,73.7881698608398,9940804,62.5430946350098,2020-06-30
73.8835906982422,75.3244247436523,73.5877838134766,74.5419845581055,9948769,63.1820259094238,2020-07-01
74.9713745117188,75.6774826049805,74.6374053955078,75.1717529296875,6827825,63.7158012390137,2020-07-02
75.6106872558594,76.3549652099609,75.286262512207,75.9351119995117,8058282,64.3628540039062,2020-07-06
75.3816757202148,76.0305328369141,74.9904556274414,75.114501953125,6956414,63.667308807373,2020-07-07
75.0286254882812,75.3435134887695,73.9312973022461,74.3511428833008,8211394,63.0202598571777,2020-07-08
74.370231628418,74.7614517211914,72.5572509765625,73.1774826049805,7966058,62.0254592895508,2020-07-09
73.234733581543,73.8072509765625,72.900764465332,73.2156524658203,5161400,62.0578231811523,2020-07-10
73.4732818603516,74.9809188842773,73.2156524658203,73.8072509765625,8114245,62.5592613220215,2020-07-13
73.9885482788086,75.0095443725586,73.8167953491211,74.6660308837891,8397100,63.2871704101562,2020-07-14
75.6106872558594,76.3072509765625,75.2290115356445,75.8015289306641,7709717,64.2496185302734,2020-07-15
76.1259536743164,76.1545791625977,75.1431274414062,75.7633590698242,5850774,64.2172622680664,2020-07-16
76.0687026977539,76.5744247436523,75.6774826049805,76.2118301391602,8191378,64.5973968505859,2020-07-17
76.2118301391602,76.5267181396484,75.4484710693359,75.7729034423828,5434194,64.225341796875,2020-07-20
76.0687026977539,76.4503784179688,75.1812973022461,75.2767181396484,8967526,63.8047981262207,2020-07-21
75.6870193481445,76.1068725585938,74.4465637207031,75.1717529296875,12362103,63.7158012390137,2020-07-22
75.5248107910156,75.5725173950195,73.9599227905273,74.484733581543,11558916,63.1335144042969,2020-07-23
74.2843475341797,74.4179382324219,72.8625946044922,73.5687026977539,9068763,62.3570518493652,2020-07-24
72.9103012084961,75.515266418457,72.8148880004883,75.3148880004883,10958307,63.8371391296387,2020-07-27
75.5629806518555,76.536262512207,75.3530502319336,76.0400772094727,8494564,64.4518127441406,2020-07-28
75.620231628418,76.0877838134766,75.1335906982422,75.7156524658203,6398040,64.1768341064453,2020-07-29
75.1240463256836,75.6488571166992,74.0744247436523,75.3721389770508,7152600,63.8856735229492,2020-07-30
77.1851119995117,77.9389343261719,75.5248107910156,76.5648880004883,12291154,64.8966522216797,2020-07-31
78.3874053955078,79.9618301391602,78.1106872558594,78.7595443725586,10601463,66.7568283081055,2020-08-03
78.7690811157227,78.7690811157227,77.3568725585938,77.9293899536133,7218729,66.0531997680664,2020-08-04
78.3110656738281,78.6927490234375,77.4332046508789,77.900764465332,6492465,66.0289459228516,2020-08-05
77.7290115356445,78.6164093017578,76.8893127441406,77.3377838134766,7256562,65.5517425537109,2020-08-06
77.0896987915039,77.3091583251953,76.364501953125,77.3091583251953,6977584,65.5274963378906,2020-08-07
77.2996215820312,77.4904556274414,76.6221389770508,77.2042007446289,5782445,65.4385299682617,2020-08-10
78.0057220458984,78.120231628418,76.9370193481445,77.2042007446289,7636671,65.4385299682617,2020-08-11
77.6431274414062,79.1125946044922,77.614501953125,78.8931274414062,7295652,66.8700714111328,2020-08-12
78.3683242797852,79.7996215820312,78.2538146972656,79.713737487793,7455262,67.5656356811523,2020-08-13
79.5610656738281,80.5629806518555,79.3606872558594,79.6564865112305,7390496,67.5170745849609,2020-08-14
80.4198455810547,81.2786254882812,80.1622161865234,80.8778610229492,8764319,68.5523376464844,2020-08-17
81.0019073486328,81.1164093017578,79.9332046508789,80.6870193481445,6551572,68.3905715942383,2020-08-18
80.6870193481445,81.7843475341797,80.6870193481445,81.135498046875,6896050,68.7707138061523,2020-08-19
80.9160308837891,81.4026718139648,80.5248107910156,81.135498046875,6380434,68.7707138061523,2020-08-20
81.2022933959961,81.2786254882812,80.2671737670898,81.0877838134766,6890495,68.7302398681641,2020-08-21
81.2977066040039,81.5553436279297,80.6106872558594,81.5076370239258,7582280,69.0861358642578,2020-08-24
81.9751892089844,82.3377838134766,81.2977066040039,81.7557220458984,10245982,69.2964172363281,2020-08-25
81.4026718139648,81.7557220458984,80.7824401855469,81.6221389770508,7844175,69.1831893920898,2020-08-26
81.536262512207,82.213737487793,81.1832046508789,81.8893127441406,6464902,69.4096374511719,2020-08-27
81.9465637207031,81.9465637207031,81.0209884643555,81.7270965576172,6134049,69.2721481323242,2020-08-28
81.6793899536133,81.9942779541016,81.2404556274414,81.364501953125,7929273,68.9648056030273,2020-08-31
81.4408416748047,81.870231628418,80.0763397216797,80.5629806518555,6797433,68.2854461669922,2020-09-01
80.6106872558594,83.2156524658203,80.4103012084961,82.9484710693359,11571597,70.3073883056641,2020-09-02
83.6736602783203,83.7786254882812,81.0496215820312,81.5744247436523,12983672,69.1427459716797,2020-09-03
81.6316757202148,82.9103012084961,80.3912200927734,81.3358764648438,9359688,68.9405364990234,2020-09-04
82.0038146972656,82.0038146972656,79.1984710693359,79.5133590698242,9095592,67.3957824707031,2020-09-08
79.9332046508789,81.8893127441406,79.8282470703125,80.9923629760742,8862307,68.6493911743164,2020-09-09
80.849235534668,80.9923629760742,79.4656524658203,79.7423629760742,6907578,67.5898895263672,2020-09-10
80,80.9923629760742,79.9427490234375,80.6106872558594,7171254,68.3258743286133,2020-09-11
80.3435134887695,81.2022933959961,79.8950347900391,80.3053436279297,8575994,68.5621185302734,2020-09-14
80.849235534668,81.2690811157227,79.8187026977539,80.3530502319336,10826678,68.6028594970703,2020-09-15
80.629768371582,82.1564865112305,80.629768371582,81.650764465332,10380230,69.7108001708984,2020-09-16
81.4694671630859,81.8416061401367,80.5820617675781,81.7175598144531,8090455,69.767822265625,2020-09-17
81.650764465332,82.3473281860352,81.0496215820312,81.879768371582,12308446,69.9063110351562,2020-09-18
81.0305328369141,81.4312973022461,78.3301544189453,79.3225173950195,10445311,67.723014831543,2020-09-21
79.2938919067383,79.7423629760742,78.4351119995117,79.1412200927734,8143170,67.5682220458984,2020-09-22
79.2843475341797,79.9809188842773,78.7977066040039,78.8454208374023,7085842,67.3156890869141,2020-09-23
78.3396987915039,79.6564865112305,78.1011428833008,79.3416061401367,7844280,67.7393188476562,2020-09-24
78.3874053955078,79.4274826049805,78.0534362792969,79.1316757202148,6932101,67.5600814819336,2020-09-25
79.3893127441406,79.8664093017578,78.7786254882812,78.9694671630859,6123674,67.4216079711914,2020-09-28
78.8931274414062,79.3416061401367,77.9580154418945,78.1488571166992,6742413,66.7209854125977,2020-09-29
78.4923629760742,79.5038146972656,78.2633590698242,79.150764465332,11593605,67.5763702392578,2020-09-30
79.370231628418,79.5229034423828,77.5286254882812,77.900764465332,8410305,66.5091552734375,2020-10-01
77.099235534668,77.9961853027344,76.765266418457,77.099235534668,5255406,65.8248596191406,2020-10-02
77.5095443725586,77.8053436279297,76.9274826049805,77.5190811157227,8807182,66.1832962036133,2020-10-05
77.4141235351562,77.4236602783203,75.8778610229492,75.9828262329102,10273230,64.8716888427734,2020-10-06
76.4217529296875,76.6698455810547,75.8683242797852,76.3740463256836,9845226,65.205696105957,2020-10-07
76.7080154418945,78.0820617675781,76.4885482788086,76.7938919067383,9217160,65.5641632080078,2020-10-08
77.1755752563477,77.3664093017578,76.3835906982422,76.6793899536133,5956098,65.4664001464844,2020-10-09
76.8225173950195,77.0229034423828,76.25,76.6793899536133,8276370,65.4664001464844,2020-10-12
76.6221389770508,77.2232818603516,76.3740463256836,77.0133590698242,9125774,65.7515335083008,2020-10-13
77.1469497680664,77.2232818603516,76.4026718139648,76.8225173950195,9166122,65.5886001586914,2020-10-14
76.1450347900391,76.2786254882812,75.1717529296875,75.4389343261719,9151974,64.4073486328125,2020-10-15
75.6679382324219,76.6221389770508,75.4866409301758,76.1736602783203,7903492,65.0346221923828,2020-10-16
76.4503784179688,76.8034362792969,74.7423629760742,75.0667953491211,8614455,64.0896224975586,2020-10-19
75.3530502319336,75.3530502319336,74.5038146972656,74.6851119995117,11144746,63.7637481689453,2020-10-20
74.6755752563477,75.2385482788086,74.4561080932617,74.4942779541016,9689808,63.6008262634277,2020-10-21
74.5229034423828,75.8110656738281,74.5229034423828,75.5820617675781,6075990,64.529541015625,2020-10-22
75.629768371582,76.9274826049805,75.629768371582,76.1736602783203,7309381,65.0346221923828,2020-10-23
75.6965637207031,76.1450347900391,74.6755752563477,75.2290115356445,9122840,64.2281188964844,2020-10-26
75.3148880004883,76.5553436279297,74.4179382324219,74.4179382324219,12241374,63.5356330871582,2020-10-27
73.5973281860352,74.1698455810547,72.5381698608398,72.6908416748047,8989954,62.0611114501953,2020-10-28
72.6812973022461,73.0820617675781,71.25,72.4141235351562,9314310,61.8248558044434,2020-10-29
71.9274826049805,72.4141235351562,70.5534362792969,71.765266418457,11096748,61.2708892822266,2020-10-30
72.9484710693359,73.3396987915039,72.1755752563477,73.1965637207031,8145475,62.492862701416,2020-11-02
73.9217529296875,74.6469497680664,73.2442779541016,73.3969497680664,7693578,62.6639556884766,2020-11-03
76.2786254882812,79.0935134887695,75.8969497680664,76.9274826049805,14731422,65.6782150268555,2020-11-04
78.3015289306641,79.1030502319336,76.7557220458984,76.7748107910156,9277210,65.5478744506836,2020-11-05
75.8110656738281,77.4236602783203,75.8110656738281,76.6793899536133,6945515,65.4664001464844,2020-11-06
80.8969497680664,81.2690811157227,76.6698455810547,76.8129806518555,11184046,65.5804595947266,2020-11-09
78.0343475341797,78.2729034423828,77.2996215820312,77.3950347900391,8593914,66.077392578125,2020-11-10
78.120231628418,78.120231628418,76.8988571166992,77.3473281860352,5741678,66.0366744995117,2020-11-11
76.8606872558594,77.2900772094727,75.4103012084961,76.2022933959961,7464799,65.05908203125,2020-11-12
76.5648880004883,78.1011428833008,76.0687026977539,77.3759536743164,7694206,66.0611038208008,2020-11-13
77.5095443725586,78.1393127441406,76.0496215820312,76.5076370239258,9503474,65.3197708129883,2020-11-16
77.3473281860352,78.2061080932617,76.7270965576172,77.7671737670898,9509133,66.3951034545898,2020-11-17
77.7003784179688,78.2156524658203,76.5553436279297,76.5744247436523,8678174,65.3768081665039,2020-11-18
77.0706100463867,77.0706100463867,75.6965637207031,76.7080154418945,7037110,65.4908447265625,2020-11-19
76.7843475341797,77.1087799072266,76.0782470703125,76.765266418457,8415440,65.5397186279297,2020-11-20
76.9179382324219,77.4427490234375,75.7442779541016,76.6030502319336,9498548,65.4012298583984,2020-11-23
76.3549652099609,77.1851119995117,76.0209884643555,76.4694671630859,12790840,65.2871780395508,2020-11-24
76.4694671630859,76.7748107910156,75.9542007446289,76.3931274414062,6023590,65.2220001220703,2020-11-25
76.6221389770508,76.984733581543,75.9160308837891,76.2022933959961,5644528,65.05908203125,2020-11-27
76.3358764648438,76.8511428833008,75.7729034423828,76.7080154418945,14501910,65.4908447265625,2020-11-30
77.2423629760742,78.6832046508789,77.1183242797852,77.8148880004883,10166543,66.4358444213867,2020-12-01
78.1870193481445,78.9503784179688,77.5667953491211,78.0820617675781,7165805,66.6639709472656,2020-12-02
78.1870193481445,78.2156524658203,77.1183242797852,77.7194671630859,7085109,66.354377746582,2020-12-03
77.4236602783203,78.2061080932617,77.3950347900391,78.1870193481445,8651554,66.7535552978516,2020-12-04
78.3015289306641,79.6469497680664,78.2919845581055,78.7309188842773,8829190,67.2179183959961,2020-12-07
78.5209884643555,79.9045791625977,78.4923629760742,79.370231628418,8664969,67.7637557983398,2020-12-08
79.9809188842773,80.0381698608398,78.7595443725586,79.6469497680664,7168320,68.0000152587891,2020-12-09
79.8282470703125,80.0954208374023,78.9312973022461,79.1889343261719,7349205,67.6089706420898,2020-12-10
79.0553436279297,79.599235534668,78.7404556274414,79.1603012084961,7979158,67.5845184326172,2020-12-11
78.8454208374023,79.2748107910156,76.3740463256836,76.6412200927734,13139300,65.9505386352539,2020-12-14
76.8129806518555,77.3282470703125,76.3358764648438,76.7938919067383,10087838,66.0819244384766,2020-12-15
76.6030502319336,77.0515289306641,76.0019073486328,76.1736602783203,9487649,65.5482025146484,2020-12-16
76.7080154418945,76.870231628418,76.0305328369141,76.1641235351562,11710038,65.5399932861328,2020-12-17
76.0591583251953,76.5076370239258,74.8568725585938,75.8874053955078,33161759,65.3019027709961,2020-12-18
75.1908416748047,75.6965637207031,74.1793899536133,75.6583938598633,11140764,65.1048126220703,2020-12-21
75.3721389770508,76.3263397216797,74.6564865112305,75.7824401855469,9052414,65.211555480957,2020-12-22
75.9446563720703,76.7461853027344,75.9255752563477,76.1068725585938,6056078,65.4907302856445,2020-12-23
76.3358764648438,76.7461853027344,76.2118301391602,76.4694671630859,2957456,65.8027496337891,2020-12-24
76.9561080932617,77.4236602783203,76.4599227905273,76.765266418457,4804242,66.0572891235352,2020-12-28
77.099235534668,77.8530502319336,77.0610656738281,77.6908416748047,5708037,66.8537368774414,2020-12-29
77.9198455810547,77.9866409301758,76.8511428833008,76.8988571166992,5933357,66.172248840332,2020-12-30
76.9465637207031,78.1870193481445,76.6984710693359,78.0534362792969,5511118,67.1657867431641,2020-12-31
78.2442779541016,78.3301544189453,76.2213745117188,77.2519073486328,10502637,66.4760360717773,2021-01-04
76.9751892089844,77.6717529296875,76.25,77.385498046875,10956526,66.5909957885742,2021-01-05
76.8893127441406,78.9503784179688,76.6316757202148,78.6068725585938,10521396,67.6420135498047,2021-01-06
78.7690811157227,80.5057220458984,78.3110656738281,80.1717529296875,10447931,68.9886016845703,2021-01-07
80.5057220458984,80.5057220458984,78.7690811157227,79.2270965576172,9563105,68.1757125854492,2021-01-08
79.6755752563477,81.6793899536133,79.4370193481445,81.1068725585938,13488179,69.7932815551758,2021-01-11
81.2213745117188,81.2404556274414,78.7690811157227,79.2843475341797,10128606,68.224983215332,2021-01-12
79.5515289306641,79.5515289306641,78.4542007446289,78.5687026977539,10093812,67.6091613769531,2021-01-13
78.6450347900391,79.0076370239258,78.129768371582,78.4064865112305,11366398,67.4695739746094,2021-01-14
78.0916061401367,79.6755752563477,77.8244247436523,79.5610656738281,10203538,68.4631118774414,2021-01-15
79.7423629760742,80.0572509765625,78.8740463256836,79.379768371582,8467316,68.3070907592773,2021-01-19
79.4370193481445,79.7232818603516,78.5019073486328,78.6832046508789,11097901,67.7076797485352,2021-01-20
78.0629806518555,78.5305328369141,77.2519073486328,77.4618301391602,9043716,66.6566848754883,2021-01-21
77.1851119995117,77.7003784179688,77.0610656738281,77.2709884643555,9436926,66.4924697875977,2021-01-22
77.0133590698242,77.4713745117188,76.3931274414062,77.4332046508789,9957677,66.6320495605469,2021-01-25
77.4332046508789,77.4332046508789,76.4599227905273,76.5744247436523,7748283,65.8930816650391,2021-01-26
76.2022933959961,76.4026718139648,73.3206100463867,73.5400772094727,16230376,63.281982421875,2021-01-27
73.5496215820312,74.9141235351562,73.5400772094727,74.3511428833008,12972039,63.9799156188965,2021-01-28
74.4179382324219,74.7805328369141,72.8912200927734,73.5400772094727,10671470,63.281982421875,2021-01-29
74.4179382324219,74.7423629760742,73.7977066040039,73.8167953491211,8224599,63.5201072692871,2021-02-01
74.2270965576172,75.3053436279297,74.1412200927734,74.2080154418945,9866710,63.8567428588867,2021-02-02
74.0839691162109,74.5706100463867,73.6164093017578,73.7786254882812,10034810,63.4872550964355,2021-02-03
