"GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted","Date"
40.8200645446777,40.9197463989258,39.3746643066406,39.9727630615234,23603936,38.9606971740723,2020-06-09
39.7235565185547,39.7733955383301,37.4806938171387,37.9292678833008,23465356,36.9689407348633,2020-06-10
35.1879920959473,36.6333923339844,34.0914840698242,34.6397361755371,24979842,33.7626914978027,2020-06-11
36.5835494995117,37.0321235656738,35.2876739501953,36.1349792480469,20261430,35.2200660705566,2020-06-12
34.6397361755371,36.6333923339844,34.1413230895996,36.0851364135742,20497800,35.1714897155762,2020-06-15
38.5273628234863,38.577205657959,36.334342956543,37.2314872741699,19694772,36.288818359375,2020-06-16
37.3810119628906,37.5305366516113,35.8857727050781,36.0851364135742,15090141,35.1714897155762,2020-06-17
35.5368804931641,36.4838676452637,34.9886283874512,36.2845001220703,15729550,35.3658142089844,2020-06-18
36.9822807312012,37.1318054199219,35.337516784668,35.6365623474121,17792356,34.7342796325684,2020-06-19
35.7362480163574,35.7860870361328,34.6895790100098,35.0883102416992,15707761,34.1999130249023,2020-06-22
35.337516784668,35.5368804931641,34.7394218444824,34.8889427185059,16168082,34.0055809020996,2020-06-23
34.3905296325684,34.3905296325684,32.4965591430664,32.5464019775391,29025298,31.7223587036133,2020-06-24
32.3968772888184,33.3937034606934,31.9981460571289,33.2940216064453,14836396,32.4510498046875,2020-06-25
32.9949722290039,33.1444969177246,32.1476707458496,32.2971954345703,17938840,31.5266628265381,2020-06-26
32.7457656860352,33.8921165466309,32.3968772888184,33.8921165466309,15103383,33.0835227966309,2020-06-29
33.443546295166,34.2410087585449,33.1943397521973,34.0416412353516,13947676,33.2294845581055,2020-06-30
34.5400543212891,34.9387855529785,33.443546295166,33.5930671691895,24202957,32.7916030883789,2020-07-01
34.1911659240723,35.0883102416992,33.9419593811035,33.9917984008789,14877567,33.1808242797852,2020-07-02
34.7892608642578,35.2876739501953,34.340690612793,34.8889427185059,15133900,34.0565643310547,2020-07-06
34.340690612793,34.340690612793,33.6429100036621,33.6927528381348,12526487,32.888916015625,2020-07-07
33.9917984008789,34.2410087585449,33.4933853149414,34.1911659240723,12928884,33.3754348754883,2020-07-08
34.0416412353516,34.0416412353516,32.7956085205078,32.7956085205078,14997186,32.0131759643555,2020-07-09
32.5962409973145,33.4933853149414,32.5464019775391,33.3438606262207,12725057,32.5483436584473,2020-07-10
33.6927528381348,33.9917984008789,33.0946578979492,33.3937034606934,13742084,32.5970039367676,2020-07-13
33.1943397521973,34.340690612793,32.7457656860352,34.2908477783203,13946091,33.4727439880371,2020-07-14
35.337516784668,35.9356117248535,35.0384674072266,35.5867233276367,18022606,34.7377052307129,2020-07-15
35.1879920959473,35.7860870361328,34.8391036987305,35.1381492614746,10502384,34.2998352050781,2020-07-16
35.1879920959473,35.6365623474121,34.7892608642578,35.2378349304199,12029771,34.3971366882324,2020-07-17
34.9387855529785,35.1879920959473,34.1911659240723,34.2410087585449,9844356,33.4240989685059,2020-07-20
34.5898971557617,35.6365623474121,34.3905296325684,35.0883102416992,14019625,34.2511863708496,2020-07-21
34.8391036987305,35.337516784668,34.3905296325684,35.1879920959473,13143364,34.3484878540039,2020-07-22
35.1879920959473,35.4870414733887,34.7394218444824,35.0883102416992,13769391,34.2511863708496,2020-07-23
34.9886283874512,35.437198638916,33.9917984008789,34.1911659240723,13131567,33.3754348754883,2020-07-24
34.0914840698242,34.1413230895996,33.3438606262207,33.443546295166,14185812,32.6456565856934,2020-07-27
33.3937034606934,34.6895790100098,33.3438606262207,34.340690612793,15255125,33.5213966369629,2020-07-28
34.8391036987305,34.8889427185059,32.4965591430664,32.8454475402832,29782982,32.0618286132812,2020-07-29
32.3968772888184,32.4467163085938,31.20068359375,31.20068359375,25586567,30.4563045501709,2020-07-30
31.150842666626,31.3502082824707,29.9048099517822,30.253698348999,28609840,29.5319118499756,2020-07-31
30.6025886535645,30.8517951965332,30.0044918060303,30.4530639648438,18011050,29.7265186309814,2020-08-03
30.4032230377197,30.9016361236572,30.4032230377197,30.6025886535645,14253587,29.8724784851074,2020-08-04
30.7521114349365,31.8984622955322,30.6025886535645,31.8984622955322,21286984,31.1374378204346,2020-08-05
31.5495738983154,31.9981460571289,31.3003673553467,31.5495738983154,14027650,30.7968711853027,2020-08-06
31.3502082824707,32.197509765625,31.150842666626,31.8984622955322,16665861,31.1374378204346,2020-08-07
32.0479888916016,33.3937034606934,31.7987804412842,33.2441787719727,18929062,32.451042175293,2020-08-10
34.2410087585449,34.8889427185059,33.3438606262207,33.5432281494141,18687596,32.7429695129395,2020-08-11
34.2410087585449,34.2908477783203,32.7956085205078,33.4933853149414,14073295,32.6943054199219,2020-08-12
32.8454475402832,33.6927528381348,32.8454475402832,32.8952903747559,10719714,32.1104888916016,2020-08-13
32.5962409973145,33.4933853149414,32.2473526000977,33.1943397521973,10111524,32.4023933410645,2020-08-14
33.2441787719727,33.3438606262207,32.1476707458496,32.2473526000977,11843460,31.4780025482178,2020-08-17
32.3470344543457,32.7457656860352,31.9483051300049,32.097827911377,8564375,31.3320484161377,2020-08-18
32.2473526000977,32.7457656860352,31.6492557525635,31.7987804412842,10907008,31.0401306152344,2020-08-19
31.5495738983154,31.7987804412842,30.9514770507812,31.2505264282227,12793394,30.5049610137939,2020-08-20
31.150842666626,31.7987804412842,31.0511608123779,31.4498901367188,12008403,30.6995639801025,2020-08-21
31.6492557525635,33.0946578979492,31.4000492095947,33.0448150634766,20622516,32.2564315795898,2020-08-24
33.1444969177246,33.3937034606934,32.2971954345703,32.8454475402832,13934033,32.0618286132812,2020-08-25
32.9949722290039,32.9949722290039,32.097827911377,32.2971954345703,11497281,31.5266628265381,2020-08-26
32.4965591430664,33.0448150634766,32.1476707458496,32.2971954345703,14724301,31.5266628265381,2020-08-27
32.4467163085938,32.9949722290039,32.2473526000977,32.9451332092285,11870004,32.1591300964355,2020-08-28
32.4467163085938,33.3438606262207,31.20068359375,31.5994148254395,28464920,30.8455257415771,2020-08-31
31.2505264282227,31.8984622955322,30.6524295806885,30.8517951965332,18695642,30.1157417297363,2020-09-01
30.9016361236572,32.1476707458496,30.7521114349365,32.097827911377,16816680,31.3320484161377,2020-09-02
31.8486213684082,33.1444969177246,31.3003673553467,31.4997310638428,18884902,30.748218536377,2020-09-03
32.0479888916016,32.6959266662598,31.20068359375,31.9981460571289,17992270,31.2347469329834,2020-09-04
31.4997310638428,31.6990985870361,30.5527477264404,30.6025886535645,24206006,29.8724784851074,2020-09-08
30.9016361236572,30.9016361236572,30.0044918060303,30.7022705078125,21878280,29.9697856903076,2020-09-09
30.7521114349365,30.9016361236572,29.9048099517822,29.9048099517822,19526919,29.1913509368896,2020-09-10
30.104175567627,30.154016494751,29.5559196472168,29.6556034088135,14429505,28.9480895996094,2020-09-11
29.8549671173096,30.7022705078125,29.7054443359375,30.6524295806885,14847532,29.9211273193359,2020-09-14
30.7521114349365,31.0013198852539,30.0044918060303,30.4032230377197,17325133,29.6778755187988,2020-09-15
30.4032230377197,33.9419593811035,30.154016494751,33.6429100036621,51360267,32.840274810791,2020-09-16
33.9419593811035,35.7860870361328,33.2441787719727,35.1381492614746,52374245,34.2998352050781,2020-09-17
34.4902114868164,35.5867233276367,34.2410087585449,34.2908477783203,29148649,33.4727439880371,2020-09-18
33.0448150634766,33.1444969177246,31.0511608123779,31.6492557525635,32651524,30.894172668457,2020-09-21
31.8984622955322,32.7956085205078,30.9514770507812,31.150842666626,28269901,30.4076557159424,2020-09-22
31.3003673553467,31.9981460571289,30.4032230377197,30.4530639648438,17785373,29.7265186309814,2020-09-23
30.4032230377197,30.8019542694092,29.9048099517822,30.203857421875,19154738,29.4832630157471,2020-09-24
30.203857421875,30.7521114349365,30.0044918060303,30.4530639648438,16006529,29.7756538391113,2020-09-25
31.0511608123779,31.4498901367188,30.8019542694092,30.9016361236572,16711586,30.2142486572266,2020-09-28
30.9514770507812,31.0511608123779,30.203857421875,30.5029048919678,14761158,29.8243846893311,2020-09-29
30.6025886535645,31.3502082824707,30.6025886535645,31.0511608123779,19417934,30.360445022583,2020-09-30
31.2505264282227,31.3502082824707,30.4530639648438,31.101001739502,15885525,30.4091796875,2020-10-01
30.154016494751,31.8984622955322,30.154016494751,31.8486213684082,18072625,31.1401691436768,2020-10-02
31.8486213684082,32.1476707458496,31.4997310638428,31.9483051300049,11693825,31.2376346588135,2020-10-05
32.0479888916016,32.7956085205078,30.4530639648438,30.7521114349365,34121508,30.0680465698242,2020-10-06
31.0013198852539,31.8984622955322,30.9514770507812,31.4498901367188,16710242,30.7503070831299,2020-10-07
31.6990985870361,33.2441787719727,31.5994148254395,33.1444969177246,20699139,32.4072151184082,2020-10-08
35.2378349304199,35.2378349304199,33.3937034606934,34.0914840698242,34410686,33.3331413269043,2020-10-09
34.4902114868164,34.4902114868164,33.5930671691895,34.0416412353516,17863963,33.2844085693359,2020-10-12
33.8422775268555,33.9917984008789,33.1943397521973,33.4933853149414,15105450,32.7483406066895,2020-10-13
33.4933853149414,34.340690612793,33.4933853149414,33.9917984008789,19652097,33.235668182373,2020-10-14
33.3937034606934,34.2908477783203,32.9451332092285,34.2410087585449,17907361,33.4793434143066,2020-10-15
34.6895790100098,36.6333923339844,34.5898971557617,36.334342956543,33937143,35.5261116027832,2020-10-16
36.8327560424805,37.2314872741699,36.0352935791016,36.334342956543,26250714,35.5261116027832,2020-10-19
36.6333923339844,36.9822807312012,36.2346611022949,36.5835494995117,19746677,35.769775390625,2020-10-20
36.2845001220703,36.9324378967285,36.2346611022949,36.4838676452637,14809210,35.6723136901855,2020-10-21
36.5337104797363,38.6270446777344,36.4838676452637,38.4775199890137,19214348,37.6216049194336,2020-10-22
39.5241889953613,40.0226020812988,37.680061340332,38.0289497375488,26597033,37.1830215454102,2020-10-23
37.1816444396973,37.680061340332,36.2845001220703,36.7829132080078,20917251,35.9647026062012,2020-10-26
36.8825988769531,36.8825988769531,35.337516784668,35.3873596191406,19696497,34.6001968383789,2020-10-27
37.4308547973633,39.1753005981445,36.9324378967285,36.9822807312012,50860201,36.1596336364746,2020-10-28
38.1784744262695,38.577205657959,36.434024810791,36.7330741882324,24738095,35.9159660339355,2020-10-29
36.5835494995117,37.5803756713867,36.334342956543,36.9822807312012,20539191,36.1596336364746,2020-10-30
37.3810119628906,37.7797431945801,36.5337104797363,37.4806938171387,21844975,36.6469573974609,2020-11-02
38.1286315917969,39.4743461608887,37.5803756713867,39.1254577636719,19636808,38.2551383972168,2020-11-03
38.327995300293,39.9727630615234,37.5305366516113,39.1254577636719,25465824,38.2551383972168,2020-11-04
39.6238708496094,40.1222877502441,39.4245071411133,39.8232383728027,17215987,38.9373931884766,2020-11-05
39.9727630615234,40.570858001709,39.673713684082,40.3216514587402,16878656,39.4247245788574,2020-11-06
46.6016616821289,46.900707244873,42.913402557373,43.4616546630859,38779589,42.4948768615723,2020-11-09
43.9600715637207,45.3556251525879,43.6111793518066,44.7575302124023,33051594,43.7619209289551,2020-11-10
45.4054679870605,45.4553108215332,44.0099105834961,44.3089599609375,17543666,43.3233299255371,2020-11-11
43.6610221862793,44.2092742919922,43.2124481201172,43.6610221862793,15954303,42.6898155212402,2020-11-12
44.1594352722168,46.1032485961914,44.1095924377441,46.1032485961914,26078809,45.0777130126953,2020-11-13
47.8975372314453,48.0470581054688,46.9505500793457,47.698169708252,23830013,46.6371574401855,2020-11-16
47.1000747680664,48.5454750061035,46.5019798278809,48.2464256286621,18127238,47.173210144043,2020-11-17
49.6918258666992,50.0905570983887,48.4956321716309,48.4956321716309,29867932,47.4168930053711,2020-11-18
47.9473762512207,48.6451568603516,47.3991241455078,48.1467437744141,17490999,47.0757484436035,2020-11-19
48.0470581054688,48.9940452575684,47.7978515625,48.6451568603516,16078116,47.5630798339844,2020-11-20
49.1435699462891,51.1870651245117,49.1435699462891,50.1902389526367,21708341,49.0737915039062,2020-11-23
53.3800849914551,54.0778617858887,51.8350028991699,52.0842094421387,35369990,50.9256286621094,2020-11-24
52.4829406738281,52.6324653625488,51.5359535217285,52.3334159851074,22044528,51.1692924499512,2020-11-25
52.5826225280762,52.6324653625488,51.3864326477051,51.8350028991699,10865436,50.6819686889648,2020-11-27
51.7851600646973,51.7851600646973,49.6419830322266,50.7384948730469,25100464,49.6098518371582,2020-11-30
51.4861145019531,52.2337341308594,50.3896026611328,50.5889701843262,17408658,49.4636459350586,2020-12-01
50.2400817871094,52.2337341308594,49.8911895751953,51.9845275878906,15496290,50.8281669616699,2020-12-02
51.8350028991699,53.3302421569824,51.7851600646973,52.8318290710449,18348801,51.656623840332,2020-12-03
53.1807174682617,54.4765930175781,52.3832588195801,54.2273864746094,27090138,53.0211334228516,2020-12-04
54.277229309082,55.3238983154297,53.6292915344238,54.1277046203613,19542810,52.9236755371094,2020-12-07
53.928337097168,54.9750061035156,53.7788162231445,54.6261177062988,18735107,53.4109992980957,2020-12-08
54.8254852294922,57.2677116394043,54.8254852294922,56.7692947387695,25307401,55.5065002441406,2020-12-09
55.2242126464844,57.2178688049316,55.1245307922363,56.4204063415527,19195227,55.1653709411621,2020-12-10
56.2210426330566,56.8689804077148,54.9251670837402,55.6229438781738,17853791,54.3856544494629,2020-12-11
56.171199798584,56.5699310302734,53.7788162231445,53.9781799316406,15913996,52.7774658203125,2020-12-14
54.5762786865234,55.5731048583984,53.0810356140137,55.3737373352051,17377921,54.1419868469238,2020-12-15
55.4734191894531,55.5731048583984,54.3270683288574,54.4765930175781,11800604,53.2648010253906,2020-12-16
54.5264358520508,54.7756423950195,53.8286552429199,54.2273864746094,12528955,53.0211334228516,2020-12-17
53.7289733886719,55.4235801696777,53.5296096801758,53.8784980773926,23023775,52.7284698486328,2020-12-18
52.1838912963867,54.177547454834,51.6356353759766,53.6791343688965,17218374,52.5333709716797,2020-12-21
53.3800849914551,53.6292915344238,52.2835731506348,52.8816719055176,17858164,51.7529220581055,2020-12-22
53.2305603027344,54.7257995605469,52.931510925293,54.1277046203613,12139419,52.9723472595215,2020-12-23
54.0778617858887,54.0778617858887,52.931510925293,53.0810356140137,6029070,51.9480323791504,2020-12-24
53.3302421569824,53.7289733886719,52.7321472167969,53.0311965942383,10793588,51.8992538452148,2020-12-28
53.1308784484863,53.6791343688965,52.5327835083008,52.6324653625488,10640944,51.5090293884277,2020-12-29
52.7321472167969,54.0778617858887,52.5826225280762,53.3800849914551,10156427,52.2406997680664,2020-12-30
53.0810356140137,53.9781799316406,52.7321472167969,53.8286552429199,9570828,52.6796913146973,2020-12-31
54.277229309082,54.3270683288574,51.8350028991699,52.1838912963867,16040798,51.0700378417969,2021-01-04
51.9845275878906,54.2273864746094,51.934684753418,53.6791343688965,16793346,52.5333709716797,2021-01-05
53.9781799316406,57.9156455993652,53.9781799316406,56.6197738647461,26400690,55.4112243652344,2021-01-06
57.6166000366211,57.6664428710938,56.0216751098633,56.171199798584,15105891,54.9722366333008,2021-01-07
56.270881652832,57.0185012817383,55.6229438781738,56.5200881958008,14590235,55.3136749267578,2021-01-08
55.3737373352051,57.4670753479004,55.1245307922363,57.0683441162109,13493535,55.8502311706543,2021-01-11
57.3673934936523,59.3610458374023,56.8689804077148,58.7131080627441,18346073,57.4598808288574,2021-01-12
58.7131080627441,58.9124755859375,57.4172325134277,57.6664428710938,10776915,56.4355659484863,2021-01-13
57.8658065795898,58.4639015197754,57.7162818908691,58.1150131225586,11879594,56.8745574951172,2021-01-14
57.8159637451172,57.8159637451172,56.0715179443359,56.4702491760254,14768762,55.2649040222168,2021-01-15
57.2178688049316,58.0651702880859,56.8191375732422,56.9686622619629,12740305,55.7526702880859,2021-01-19
57.3175506591797,57.3175506591797,56.3207244873047,56.7692947387695,11840751,55.5575637817383,2021-01-20
56.8191375732422,56.9686622619629,55.174373626709,55.174373626709,13162304,53.9966850280762,2021-01-21
54.6759605407715,55.7226295471191,54.3270683288574,55.3737373352051,10617570,54.1917915344238,2021-01-22
55.5232620239258,55.5731048583984,53.6791343688965,54.7756423950195,18462763,53.6064643859863,2021-01-25
59.9591445922852,60.9559707641602,55.8223114013672,56.270881652832,42495519,55.0697937011719,2021-01-26
55.2242126464844,57.6166000366211,53.0311965942383,56.7194557189941,29983117,55.5087814331055,2021-01-27
56.8689804077148,57.168025970459,55.174373626709,55.274055480957,18879766,54.0942344665527,2021-01-28
54.8254852294922,56.0216751098633,53.1807174682617,53.2305603027344,21921317,52.0943641662598,2021-01-29
54.1277046203613,54.8254852294922,53.0311965942383,53.5296096801758,13379614,52.3870315551758,2021-02-01
54.2273864746094,56.5699310302734,54.0280227661133,56.0216751098633,16946953,54.8259124755859,2021-02-02
56.0216751098633,56.3207244873047,55.174373626709,55.8223114013672,10877474,54.6307945251465,2021-02-03
