"SLSN.Open","SLSN.High","SLSN.Low","SLSN.Close","SLSN.Volume","SLSN.Adjusted","Date"
0.349999994039536,0.379999995231628,0.349999994039536,0.379999995231628,300,0.379999995231628,2020-02-06
0.360000014305115,0.46000000834465,0.340000003576279,0.379999995231628,12400,0.379999995231628,2020-02-07
0.300000011920929,0.379999995231628,0.300000011920929,0.379999995231628,500,0.379999995231628,2020-02-10
0.360000014305115,0.360000014305115,0.340000003576279,0.340000003576279,300,0.340000003576279,2020-02-11
0.379999995231628,0.400000005960464,0.379999995231628,0.400000005960464,1200,0.400000005960464,2020-02-12
0.400000005960464,0.400000005960464,0.310000002384186,0.330000013113022,3600,0.330000013113022,2020-02-13
0.370000004768372,0.370000004768372,0.319999992847443,0.319999992847443,2100,0.319999992847443,2020-02-14
0.330000013113022,0.330000013113022,0.330000013113022,0.330000013113022,3400,0.330000013113022,2020-02-18
0.330000013113022,0.330000013113022,0.330000013113022,0.330000013113022,1100,0.330000013113022,2020-02-19
0.319999992847443,0.360000014305115,0.319999992847443,0.330000013113022,1700,0.330000013113022,2020-02-20
0.360000014305115,0.360000014305115,0.330000013113022,0.330000013113022,1200,0.330000013113022,2020-02-21
0.330000013113022,0.330000013113022,0.330000013113022,0.330000013113022,0,0.330000013113022,2020-02-24
0.330000013113022,0.330000013113022,0.330000013113022,0.330000013113022,100,0.330000013113022,2020-02-25
0.349999994039536,0.349999994039536,0.330000013113022,0.330000013113022,4100,0.330000013113022,2020-02-26
0.319999992847443,0.349999994039536,0.319999992847443,0.319999992847443,2600,0.319999992847443,2020-02-27
0.319999992847443,0.349999994039536,0.319999992847443,0.349999994039536,4300,0.349999994039536,2020-02-28
0.319999992847443,0.360000014305115,0.270000010728836,0.270000010728836,25400,0.270000010728836,2020-03-02
0.270000010728836,0.270000010728836,0.270000010728836,0.270000010728836,2500,0.270000010728836,2020-03-03
0.280000001192093,0.280000001192093,0.280000001192093,0.280000001192093,5300,0.280000001192093,2020-03-04
0.280000001192093,0.280000001192093,0.280000001192093,0.280000001192093,10000,0.280000001192093,2020-03-05
0.280000001192093,0.280000001192093,0.280000001192093,0.280000001192093,2000,0.280000001192093,2020-03-06
0.270000010728836,0.330000013113022,0.270000010728836,0.330000013113022,2300,0.330000013113022,2020-03-09
0.400000005960464,0.400000005960464,0.280000001192093,0.280000001192093,4800,0.280000001192093,2020-03-10
0.280000001192093,0.280000001192093,0.280000001192093,0.280000001192093,0,0.280000001192093,2020-03-11
0.280000001192093,0.280000001192093,0.270000010728836,0.270000010728836,13800,0.270000010728836,2020-03-12
0.270000010728836,0.270000010728836,0.270000010728836,0.270000010728836,300,0.270000010728836,2020-03-13
0.270000010728836,0.280000001192093,0.270000010728836,0.280000001192093,2400,0.280000001192093,2020-03-16
0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,1500,0.300000011920929,2020-03-17
0.280000001192093,0.280000001192093,0.270000010728836,0.270000010728836,8100,0.270000010728836,2020-03-18
0.25,0.25,0.25,0.25,1300,0.25,2020-03-19
0.25,0.270000010728836,0.25,0.259999990463257,15900,0.259999990463257,2020-03-20
0.28999999165535,0.28999999165535,0.25,0.25,8600,0.25,2020-03-23
0.28999999165535,0.300000011920929,0.25,0.300000011920929,2500,0.300000011920929,2020-03-24
0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0,0.300000011920929,2020-03-25
0.259999990463257,0.300000011920929,0.209999993443489,0.300000011920929,7100,0.300000011920929,2020-03-26
0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,2600,0.209999993443489,2020-03-27
0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,0,0.209999993443489,2020-03-30
0.219999998807907,0.25,0.209999993443489,0.209999993443489,3800,0.209999993443489,2020-03-31
0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,5900,0.209999993443489,2020-04-01
0.239999994635582,0.28999999165535,0.209999993443489,0.28999999165535,2500,0.28999999165535,2020-04-02
0.200000002980232,0.25,0.180000007152557,0.25,28200,0.25,2020-04-03
0.200000002980232,0.239999994635582,0.200000002980232,0.239999994635582,200,0.239999994635582,2020-04-06
0.25,0.28999999165535,0.189999997615814,0.28999999165535,2400,0.28999999165535,2020-04-07
0.270000010728836,0.270000010728836,0.270000010728836,0.270000010728836,500,0.270000010728836,2020-04-08
0.180000007152557,0.25,0.180000007152557,0.25,4100,0.25,2020-04-09
0.25,0.25,0.25,0.25,0,0.25,2020-04-13
0.25,0.25,0.25,0.25,0,0.25,2020-04-14
0.25,0.25,0.25,0.25,0,0.25,2020-04-15
0.200000002980232,0.25,0.200000002980232,0.25,3600,0.25,2020-04-16
0.28999999165535,0.28999999165535,0.180000007152557,0.219999998807907,2300,0.219999998807907,2020-04-17
0.230000004172325,0.230000004172325,0.170000001788139,0.170000001788139,1600,0.170000001788139,2020-04-20
0.25,0.25,0.209999993443489,0.209999993443489,2400,0.209999993443489,2020-04-21
0.200000002980232,0.219999998807907,0.200000002980232,0.219999998807907,2800,0.219999998807907,2020-04-22
0.219999998807907,0.25,0.200000002980232,0.25,30500,0.25,2020-04-23
0.230000004172325,0.230000004172325,0.189999997615814,0.189999997615814,5100,0.189999997615814,2020-04-24
0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,1200,0.200000002980232,2020-04-27
0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,100,0.209999993443489,2020-04-28
0.25,0.389999985694885,0.170000001788139,0.379999995231628,120100,0.379999995231628,2020-04-29
0.379999995231628,0.379999995231628,0.340000003576279,0.340000003576279,51500,0.340000003576279,2020-04-30
0.360000014305115,0.379999995231628,0.330000013113022,0.379999995231628,22600,0.379999995231628,2020-05-01
0.379999995231628,0.560000002384186,0.379999995231628,0.509999990463257,73600,0.509999990463257,2020-05-04
0.5,0.5,0.349999994039536,0.490000009536743,5300,0.490000009536743,2020-05-05
0.409999996423721,0.469999998807907,0.189999997615814,0.319999992847443,82600,0.319999992847443,2020-05-06
0.259999990463257,0.349999994039536,0.259999990463257,0.340000003576279,23600,0.340000003576279,2020-05-07
0.310000002384186,0.319999992847443,0.28999999165535,0.319999992847443,500,0.319999992847443,2020-05-08
0.270000010728836,0.550000011920929,0.270000010728836,0.449999988079071,27200,0.449999988079071,2020-05-11
0.430000007152557,0.449999988079071,0.430000007152557,0.430000007152557,3400,0.430000007152557,2020-05-12
0.490000009536743,0.519999980926514,0.409999996423721,0.409999996423721,17300,0.409999996423721,2020-05-13
0.409999996423721,0.46000000834465,0.400000005960464,0.400000005960464,42000,0.400000005960464,2020-05-14
0.46000000834465,0.46000000834465,0.370000004768372,0.370000004768372,2100,0.370000004768372,2020-05-15
0.370000004768372,0.409999996423721,0.319999992847443,0.409999996423721,2500,0.409999996423721,2020-05-18
0.409999996423721,0.409999996423721,0.409999996423721,0.409999996423721,0,0.409999996423721,2020-05-19
0.349999994039536,0.389999985694885,0.349999994039536,0.379999995231628,35300,0.379999995231628,2020-05-20
0.449999988079071,0.469999998807907,0.409999996423721,0.46000000834465,14700,0.46000000834465,2020-05-21
0.519999980926514,0.519999980926514,0.379999995231628,0.379999995231628,6300,0.379999995231628,2020-05-22
0.379999995231628,0.469999998807907,0.379999995231628,0.469999998807907,200,0.469999998807907,2020-05-26
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,4700,0.449999988079071,2020-05-27
0.419999986886978,0.449999988079071,0.400000005960464,0.449999988079071,11700,0.449999988079071,2020-05-28
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,0,0.449999988079071,2020-05-29
0.519999980926514,0.519999980926514,0.379999995231628,0.46000000834465,8400,0.46000000834465,2020-06-01
0.490000009536743,0.490000009536743,0.490000009536743,0.490000009536743,1100,0.490000009536743,2020-06-02
0.490000009536743,0.490000009536743,0.490000009536743,0.490000009536743,500,0.490000009536743,2020-06-03
0.419999986886978,0.449999988079071,0.419999986886978,0.449999988079071,200,0.449999988079071,2020-06-04
0.409999996423721,0.430000007152557,0.409999996423721,0.430000007152557,2200,0.430000007152557,2020-06-05
0.430000007152557,0.449999988079071,0.409999996423721,0.449999988079071,1600,0.449999988079071,2020-06-08
0.409999996423721,0.449999988079071,0.409999996423721,0.449999988079071,1600,0.449999988079071,2020-06-09
0.379999995231628,0.449999988079071,0.379999995231628,0.449999988079071,11800,0.449999988079071,2020-06-10
0.439999997615814,0.439999997615814,0.439999997615814,0.439999997615814,1100,0.439999997615814,2020-06-11
0.379999995231628,0.449999988079071,0.379999995231628,0.449999988079071,2000,0.449999988079071,2020-06-12
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,900,0.449999988079071,2020-06-15
0.409999996423721,0.449999988079071,0.409999996423721,0.419999986886978,5900,0.419999986886978,2020-06-16
0.419999986886978,0.449999988079071,0.379999995231628,0.449999988079071,2900,0.449999988079071,2020-06-17
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,1000,0.449999988079071,2020-06-18
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,1200,0.449999988079071,2020-06-19
0.46000000834465,0.469999998807907,0.419999986886978,0.449999988079071,54200,0.449999988079071,2020-06-22
0.469999998807907,0.469999998807907,0.419999986886978,0.439999997615814,10300,0.439999997615814,2020-06-23
0.430000007152557,0.439999997615814,0.430000007152557,0.430000007152557,2400,0.430000007152557,2020-06-24
0.430000007152557,0.449999988079071,0.430000007152557,0.449999988079071,6600,0.449999988079071,2020-06-25
0.449999988079071,0.479999989271164,0.310000002384186,0.46000000834465,12300,0.46000000834465,2020-06-26
0.419999986886978,0.479999989271164,0.419999986886978,0.479999989271164,4400,0.479999989271164,2020-06-29
0.479999989271164,0.479999989271164,0.430000007152557,0.479999989271164,1900,0.479999989271164,2020-06-30
0.370000004768372,0.400000005960464,0.370000004768372,0.400000005960464,2200,0.400000005960464,2020-07-01
0.419999986886978,0.419999986886978,0.419999986886978,0.419999986886978,1500,0.419999986886978,2020-07-02
0.479999989271164,0.479999989271164,0.370000004768372,0.370000004768372,12500,0.370000004768372,2020-07-06
0.370000004768372,0.370000004768372,0.370000004768372,0.370000004768372,1000,0.370000004768372,2020-07-07
0.370000004768372,0.370000004768372,0.370000004768372,0.370000004768372,4300,0.370000004768372,2020-07-08
0.46000000834465,0.46000000834465,0.319999992847443,0.340000003576279,11000,0.340000003576279,2020-07-09
0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,1500,0.340000003576279,2020-07-10
0.319999992847443,0.409999996423721,0.319999992847443,0.360000014305115,10400,0.360000014305115,2020-07-13
0.360000014305115,0.360000014305115,0.360000014305115,0.360000014305115,200,0.360000014305115,2020-07-14
0.360000014305115,0.409999996423721,0.360000014305115,0.409999996423721,3300,0.409999996423721,2020-07-15
0.319999992847443,0.409999996423721,0.319999992847443,0.409999996423721,1100,0.409999996423721,2020-07-16
0.449999988079071,0.449999988079071,0.360000014305115,0.400000005960464,13200,0.400000005960464,2020-07-17
0.449999988079071,0.449999988079071,0.349999994039536,0.349999994039536,300,0.349999994039536,2020-07-20
0.379999995231628,0.439999997615814,0.379999995231628,0.430000007152557,9300,0.430000007152557,2020-07-21
0.340000003576279,0.400000005960464,0.340000003576279,0.400000005960464,800,0.400000005960464,2020-07-22
0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0,0.400000005960464,2020-07-23
0.370000004768372,0.370000004768372,0.370000004768372,0.370000004768372,2000,0.370000004768372,2020-07-24
0.370000004768372,0.370000004768372,0.370000004768372,0.370000004768372,0,0.370000004768372,2020-07-27
0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,4200,0.400000005960464,2020-07-28
0.379999995231628,0.379999995231628,0.349999994039536,0.349999994039536,2100,0.349999994039536,2020-07-29
0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,1000,0.340000003576279,2020-07-30
0.400000005960464,0.400000005960464,0.340000003576279,0.360000014305115,2100,0.360000014305115,2020-07-31
0.379999995231628,0.379999995231628,0.360000014305115,0.370000004768372,6300,0.370000004768372,2020-08-03
0.400000005960464,0.400000005960464,0.340000003576279,0.340000003576279,8100,0.340000003576279,2020-08-04
0.400000005960464,0.400000005960464,0.319999992847443,0.319999992847443,1100,0.319999992847443,2020-08-05
0.479999989271164,0.529999971389771,0.439999997615814,0.46000000834465,82100,0.46000000834465,2020-08-06
0.46000000834465,0.46000000834465,0.419999986886978,0.419999986886978,28100,0.419999986886978,2020-08-07
0.509999990463257,0.509999990463257,0.449999988079071,0.449999988079071,43900,0.449999988079071,2020-08-10
0.430000007152557,0.439999997615814,0.430000007152557,0.439999997615814,6300,0.439999997615814,2020-08-11
0.46000000834465,0.509999990463257,0.430000007152557,0.5,37900,0.5,2020-08-12
0.469999998807907,0.5,0.469999998807907,0.5,6200,0.5,2020-08-13
0.449999988079071,0.469999998807907,0.449999988079071,0.469999998807907,1500,0.469999998807907,2020-08-14
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,2100,0.449999988079071,2020-08-17
0.419999986886978,0.46000000834465,0.419999986886978,0.46000000834465,2000,0.46000000834465,2020-08-18
0.479999989271164,0.479999989271164,0.449999988079071,0.449999988079071,800,0.449999988079071,2020-08-19
0.449999988079071,0.469999998807907,0.449999988079071,0.449999988079071,2500,0.449999988079071,2020-08-20
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,0,0.449999988079071,2020-08-21
0.449999988079071,0.469999998807907,0.449999988079071,0.469999998807907,7100,0.469999998807907,2020-08-24
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,1000,0.449999988079071,2020-08-25
0.46000000834465,0.46000000834465,0.449999988079071,0.449999988079071,5600,0.449999988079071,2020-08-26
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,0,0.449999988079071,2020-08-27
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,0,0.449999988079071,2020-08-28
0.449999988079071,0.449999988079071,0.439999997615814,0.439999997615814,8000,0.439999997615814,2020-08-31
0.419999986886978,0.479999989271164,0.419999986886978,0.479999989271164,7200,0.479999989271164,2020-09-01
0.479999989271164,0.5,0.449999988079071,0.479999989271164,36900,0.479999989271164,2020-09-02
0.419999986886978,0.509999990463257,0.419999986886978,0.479999989271164,19500,0.479999989271164,2020-09-03
0.449999988079071,0.490000009536743,0.389999985694885,0.469999998807907,14700,0.469999998807907,2020-09-04
0.419999986886978,0.519999980926514,0.419999986886978,0.519999980926514,6500,0.519999980926514,2020-09-08
0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,600,0.449999988079071,2020-09-09
0.490000009536743,0.519999980926514,0.449999988079071,0.449999988079071,34400,0.449999988079071,2020-09-10
0.519999980926514,0.519999980926514,0.519999980926514,0.519999980926514,18100,0.519999980926514,2020-09-11
0.419999986886978,0.519999980926514,0.419999986886978,0.5,33100,0.5,2020-09-14
0.509999990463257,0.519999980926514,0.449999988079071,0.490000009536743,17400,0.490000009536743,2020-09-15
0.46000000834465,0.509999990463257,0.46000000834465,0.509999990463257,7400,0.509999990463257,2020-09-16
0.519999980926514,0.519999980926514,0.490000009536743,0.490000009536743,400,0.490000009536743,2020-09-17
0.490000009536743,0.490000009536743,0.490000009536743,0.490000009536743,0,0.490000009536743,2020-09-18
0.46000000834465,0.479999989271164,0.46000000834465,0.46000000834465,500,0.46000000834465,2020-09-21
0.519999980926514,0.519999980926514,0.490000009536743,0.5,800,0.5,2020-09-22
0.509999990463257,0.509999990463257,0.46000000834465,0.5,11900,0.5,2020-09-23
0.46000000834465,0.5,0.419999986886978,0.5,63500,0.5,2020-09-24
0.490000009536743,0.5,0.449999988079071,0.479999989271164,5400,0.479999989271164,2020-09-25
0.490000009536743,0.600000023841858,0.490000009536743,0.589999973773956,213400,0.589999973773956,2020-09-28
0.550000011920929,0.600000023841858,0.550000011920929,0.600000023841858,41800,0.600000023841858,2020-09-29
0.649999976158142,0.649999976158142,0.600000023841858,0.620000004768372,10300,0.620000004768372,2020-09-30
0.649999976158142,0.649999976158142,0.610000014305115,0.610000014305115,6600,0.610000014305115,2020-10-01
0.649999976158142,0.699999988079071,0.550000011920929,0.649999976158142,58100,0.649999976158142,2020-10-02
0.649999976158142,0.699999988079071,0.649999976158142,0.699999988079071,10000,0.699999988079071,2020-10-05
0.699999988079071,0.699999988079071,0.649999976158142,0.649999976158142,11300,0.649999976158142,2020-10-06
0.670000016689301,0.670000016689301,0.649999976158142,0.649999976158142,12700,0.649999976158142,2020-10-07
0.649999976158142,0.649999976158142,0.629999995231628,0.629999995231628,1200,0.629999995231628,2020-10-08
0.699999988079071,0.699999988079071,0.629999995231628,0.629999995231628,7700,0.629999995231628,2020-10-09
0.629999995231628,0.629999995231628,0.620000004768372,0.620000004768372,4300,0.620000004768372,2020-10-12
0.649999976158142,0.649999976158142,0.600000023841858,0.639999985694885,6900,0.639999985694885,2020-10-13
0.699999988079071,0.699999988079071,0.600000023841858,0.649999976158142,1900,0.649999976158142,2020-10-14
0.600000023841858,0.699999988079071,0.569999992847443,0.699999988079071,4800,0.699999988079071,2020-10-15
0.689999997615814,0.699999988079071,0.610000014305115,0.639999985694885,16100,0.639999985694885,2020-10-16
0.649999976158142,0.649999976158142,0.649999976158142,0.649999976158142,100,0.649999976158142,2020-10-19
0.649999976158142,0.670000016689301,0.649999976158142,0.660000026226044,4700,0.660000026226044,2020-10-20
0.629999995231628,0.660000026226044,0.610000014305115,0.660000026226044,1900,0.660000026226044,2020-10-21
0.610000014305115,0.689999997615814,0.610000014305115,0.649999976158142,3000,0.649999976158142,2020-10-22
0.649999976158142,0.649999976158142,0.649999976158142,0.649999976158142,100,0.649999976158142,2020-10-23
0.610000014305115,0.689999997615814,0.610000014305115,0.649999976158142,1900,0.649999976158142,2020-10-26
0.649999976158142,0.649999976158142,0.649999976158142,0.649999976158142,100,0.649999976158142,2020-10-27
0.610000014305115,0.620000004768372,0.600000023841858,0.620000004768372,18100,0.620000004768372,2020-10-28
0.620000004768372,0.620000004768372,0.620000004768372,0.620000004768372,0,0.620000004768372,2020-10-29
0.620000004768372,0.689999997615814,0.600000023841858,0.689999997615814,5100,0.689999997615814,2020-10-30
0.620000004768372,0.689999997615814,0.620000004768372,0.689999997615814,2800,0.689999997615814,2020-11-02
0.689999997615814,0.689999997615814,0.689999997615814,0.689999997615814,200,0.689999997615814,2020-11-03
0.649999976158142,0.699999988079071,0.610000014305115,0.610000014305115,6200,0.610000014305115,2020-11-04
0.620000004768372,0.720000028610229,0.620000004768372,0.680000007152557,31300,0.680000007152557,2020-11-05
0.670000016689301,0.699999988079071,0.660000026226044,0.680000007152557,10900,0.680000007152557,2020-11-06
0.699999988079071,0.699999988079071,0.649999976158142,0.699999988079071,4400,0.699999988079071,2020-11-09
0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,600,0.699999988079071,2020-11-10
0.699999988079071,0.75,0.649999976158142,0.75,4600,0.75,2020-11-11
0.75,0.75,0.699999988079071,0.75,4000,0.75,2020-11-12
0.649999976158142,0.75,0.649999976158142,0.730000019073486,9800,0.730000019073486,2020-11-13
0.75,0.949999988079071,0.75,0.779999971389771,16200,0.779999971389771,2020-11-16
0.709999978542328,0.779999971389771,0.699999988079071,0.720000028610229,11200,0.720000028610229,2020-11-17
0.720000028610229,0.720000028610229,0.720000028610229,0.720000028610229,1000,0.720000028610229,2020-11-18
0.720000028610229,0.720000028610229,0.720000028610229,0.720000028610229,600,0.720000028610229,2020-11-19
0.689999997615814,0.75,0.689999997615814,0.730000019073486,6500,0.730000019073486,2020-11-20
0.680000007152557,0.769999980926514,0.680000007152557,0.740000009536743,2800,0.740000009536743,2020-11-23
0.740000009536743,0.759999990463257,0.699999988079071,0.740000009536743,6100,0.740000009536743,2020-11-24
0.699999988079071,0.75,0.699999988079071,0.699999988079071,5800,0.699999988079071,2020-11-25
0.699999988079071,0.769999980926514,0.699999988079071,0.720000028610229,3000,0.720000028610229,2020-11-27
0.699999988079071,0.790000021457672,0.670000016689301,0.740000009536743,6900,0.740000009536743,2020-11-30
0.790000021457672,0.790000021457672,0.670000016689301,0.709999978542328,6100,0.709999978542328,2020-12-01
0.75,0.800000011920929,0.75,0.800000011920929,13700,0.800000011920929,2020-12-02
0.800000011920929,0.949999988079071,0.790000021457672,0.899999976158142,23000,0.899999976158142,2020-12-03
0.899999976158142,0.899999976158142,0.670000016689301,0.800000011920929,10100,0.800000011920929,2020-12-04
0.870000004768372,0.870000004768372,0.779999971389771,0.819999992847443,19500,0.819999992847443,2020-12-07
0.819999992847443,0.819999992847443,0.75,0.769999980926514,27600,0.769999980926514,2020-12-08
0.819999992847443,0.879999995231628,0.790000021457672,0.819999992847443,16700,0.819999992847443,2020-12-09
0.819999992847443,0.819999992847443,0.759999990463257,0.779999971389771,10400,0.779999971389771,2020-12-10
0.819999992847443,0.829999983310699,0.759999990463257,0.759999990463257,24700,0.759999990463257,2020-12-11
0.769999980926514,0.800000011920929,0.75,0.75,5000,0.75,2020-12-14
0.75,0.829999983310699,0.730000019073486,0.829999983310699,3600,0.829999983310699,2020-12-15
0.829999983310699,0.829999983310699,0.75,0.75,2400,0.75,2020-12-16
0.709999978542328,0.790000021457672,0.709999978542328,0.790000021457672,7000,0.790000021457672,2020-12-17
0.819999992847443,0.819999992847443,0.709999978542328,0.740000009536743,33000,0.740000009536743,2020-12-18
0.740000009536743,0.769999980926514,0.720000028610229,0.740000009536743,3000,0.740000009536743,2020-12-21
0.800000011920929,0.800000011920929,0.740000009536743,0.75,4800,0.75,2020-12-22
0.730000019073486,0.800000011920929,0.720000028610229,0.779999971389771,295500,0.779999971389771,2020-12-23
0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,300,0.800000011920929,2020-12-24
0.740000009536743,0.899999976158142,0.740000009536743,0.819999992847443,40600,0.819999992847443,2020-12-28
0.810000002384186,0.850000023841858,0.759999990463257,0.759999990463257,16700,0.759999990463257,2020-12-29
0.800000011920929,0.879999995231628,0.740000009536743,0.759999990463257,14700,0.759999990463257,2020-12-30
0.75,0.850000023841858,0.75,0.850000023841858,13500,0.850000023841858,2020-12-31
0.850000023841858,0.949999988079071,0.829999983310699,0.930000007152557,39400,0.930000007152557,2021-01-04
0.829999983310699,0.939999997615814,0.829999983310699,0.899999976158142,24300,0.899999976158142,2021-01-05
0.899999976158142,0.899999976158142,0.860000014305115,0.870000004768372,5200,0.870000004768372,2021-01-06
0.899999976158142,0.899999976158142,0.870000004768372,0.899999976158142,5600,0.899999976158142,2021-01-07
0.899999976158142,0.899999976158142,0.860000014305115,0.879999995231628,6300,0.879999995231628,2021-01-08
0.899999976158142,0.899999976158142,0.850000023841858,0.899999976158142,5900,0.899999976158142,2021-01-11
0.899999976158142,0.899999976158142,0.850000023841858,0.899999976158142,1900,0.899999976158142,2021-01-12
0.850000023841858,0.889999985694885,0.839999973773956,0.879999995231628,7400,0.879999995231628,2021-01-13
0.879999995231628,0.949999988079071,0.870000004768372,0.939999997615814,51700,0.939999997615814,2021-01-14
0.889999985694885,0.939999997615814,0.889999985694885,0.930000007152557,55200,0.930000007152557,2021-01-15
0.740000009536743,0.949999988079071,0.740000009536743,0.930000007152557,23300,0.930000007152557,2021-01-19
0.949999988079071,0.949999988079071,0.899999976158142,0.949999988079071,2300,0.949999988079071,2021-01-20
0.879999995231628,0.990000009536743,0.879999995231628,0.930000007152557,49400,0.930000007152557,2021-01-21
0.930000007152557,1,0.899999976158142,0.970000028610229,28800,0.970000028610229,2021-01-22
1.00999999046326,1.02999997138977,0.920000016689301,1,19000,1,2021-01-25
1,1,0.899999976158142,0.990000009536743,3000,0.990000009536743,2021-01-26
0.920000016689301,1,0.899999976158142,1,5000,1,2021-01-27
0.899999976158142,1,0.899999976158142,1,19100,1,2021-01-28
1,1,0.899999976158142,0.920000016689301,25300,0.920000016689301,2021-01-29
0.870000004768372,0.990000009536743,0.870000004768372,0.990000009536743,54900,0.990000009536743,2021-02-01
0.990000009536743,0.990000009536743,0.939999997615814,0.949999988079071,5600,0.949999988079071,2021-02-02
0.949999988079071,0.990000009536743,0.930000007152557,0.990000009536743,6400,0.990000009536743,2021-02-03
0.980000019073486,0.990000009536743,0.810000002384186,0.990000009536743,40900,0.990000009536743,2021-02-04
0.990000009536743,0.990000009536743,0.899999976158142,0.990000009536743,4900,0.990000009536743,2021-02-05
0.990000009536743,0.990000009536743,0.879999995231628,0.930000007152557,7500,0.930000007152557,2021-02-08
0.889999985694885,0.990000009536743,0.889999985694885,0.970000028610229,14200,0.970000028610229,2021-02-09
0.970000028610229,1,0.920000016689301,0.939999997615814,19000,0.939999997615814,2021-02-10
0.959999978542328,0.980000019073486,0.949999988079071,0.959999978542328,10600,0.959999978542328,2021-02-11
0.959999978542328,0.980000019073486,0.949999988079071,0.970000028610229,9700,0.970000028610229,2021-02-12
0.970000028610229,0.980000019073486,0.939999997615814,0.959999978542328,12800,0.959999978542328,2021-02-16
0.959999978542328,1.20000004768372,0.959999978542328,1.14999997615814,122500,1.14999997615814,2021-02-17
1.16999995708466,1.16999995708466,1.00999999046326,1.05999994277954,20400,1.05999994277954,2021-02-18
1.10000002384186,1.13999998569489,1.07000005245209,1.13999998569489,11000,1.13999998569489,2021-02-19
1.12999999523163,1.20000004768372,1.10000002384186,1.12000000476837,55400,1.12000000476837,2021-02-22
