"VHVE.MI.Open","VHVE.MI.High","VHVE.MI.Low","VHVE.MI.Close","VHVE.MI.Volume","VHVE.MI.Adjusted","Date"
61.8300018310547,61.8300018310547,61.8300018310547,61.8300018310547,0,61.8300018310547,2020-02-24
61.8300018310547,61.8300018310547,61.8300018310547,61.8300018310547,0,61.8300018310547,2020-02-25
61.8300018310547,61.8300018310547,61.8300018310547,61.8300018310547,0,61.8300018310547,2020-02-26
61.8300018310547,61.8300018310547,61.8300018310547,61.8300018310547,0,61.8300018310547,2020-02-27
61.8300018310547,61.8300018310547,61.8300018310547,61.8300018310547,0,61.8300018310547,2020-02-28
53.8899993896484,53.8899993896484,53.8899993896484,54.0499992370605,4,54.0499992370605,2020-03-02
55.060001373291,55.060001373291,55.0099983215332,54.4199981689453,1494,54.4199981689453,2020-03-03
54.4199981689453,54.4199981689453,54.4199981689453,55.0200004577637,5,55.0200004577637,2020-03-04
55.0200004577637,55.0200004577637,55.0200004577637,55.0200004577637,0,55.0200004577637,2020-03-05
52.0999984741211,52.0999984741211,52.0999984741211,52.2700004577637,22,52.2700004577637,2020-03-06
48.7299995422363,48.7299995422363,48.7299995422363,49.0800018310547,26,49.0800018310547,2020-03-09
49.0800018310547,49.0800018310547,49.0800018310547,49.0800018310547,0,49.0800018310547,2020-03-10
49.1199989318848,49.1199989318848,49.1199989318848,48.9000015258789,1624,48.9000015258789,2020-03-11
45.7099990844727,45.7099990844727,45.5099983215332,44.7400016784668,52,44.7400016784668,2020-03-12
46.310001373291,46.310001373291,46.310001373291,44.7299995422363,1272,44.7299995422363,2020-03-13
41.6450004577637,41.6450004577637,41.6450004577637,43.6699981689453,38,43.6699981689453,2020-03-16
43.6699981689453,43.6699981689453,43.6699981689453,43.6699981689453,0,43.6699981689453,2020-03-17
43.6699981689453,43.6699981689453,43.6699981689453,43.6699981689453,0,43.6699981689453,2020-03-18
43.6699981689453,43.6699981689453,43.6699981689453,43.6699981689453,0,43.6699981689453,2020-03-19
43.6699981689453,43.6699981689453,43.6699981689453,43.6699981689453,0,43.6699981689453,2020-03-20
42.189998626709,42.189998626709,42.189998626709,41.5349998474121,35,41.5349998474121,2020-03-23
41.5349998474121,41.5349998474121,41.5349998474121,41.5349998474121,0,41.5349998474121,2020-03-24
41.5349998474121,41.5349998474121,41.5349998474121,41.5349998474121,0,41.5349998474121,2020-03-25
41.5349998474121,41.5349998474121,41.5349998474121,41.5349998474121,0,41.5349998474121,2020-03-26
41.5349998474121,41.5349998474121,41.5349998474121,41.5349998474121,0,41.5349998474121,2020-03-27
45.7299995422363,45.8899993896484,45.7299995422363,46.8450012207031,1125,46.8450012207031,2020-03-30
47.2400016784668,47.2400016784668,47.2400016784668,47.4749984741211,10,47.4749984741211,2020-03-31
45.9099998474121,45.9099998474121,45.9099998474121,45.6399993896484,5,45.6399993896484,2020-04-01
45.6399993896484,45.6399993896484,45.6399993896484,45.6399993896484,0,45.6399993896484,2020-04-02
45.6399993896484,45.6399993896484,45.6399993896484,45.6399993896484,0,45.6399993896484,2020-04-03
45.6399993896484,45.6399993896484,45.6399993896484,45.6399993896484,0,45.6399993896484,2020-04-06
49.6199989318848,49.6199989318848,49.6199989318848,49.2350006103516,4,49.2350006103516,2020-04-07
49.2350006103516,49.2350006103516,49.2350006103516,49.2350006103516,0,49.2350006103516,2020-04-08
49.310001373291,49.310001373291,49.310001373291,50.1500015258789,10,50.1500015258789,2020-04-09
50.1500015258789,50.1500015258789,50.1500015258789,50.1500015258789,0,50.1500015258789,2020-04-14
50.1500015258789,50.1500015258789,50.1500015258789,50.1500015258789,0,50.1500015258789,2020-04-15
50.4300003051758,50.4300003051758,50.4300003051758,50.3899993896484,15,50.3899993896484,2020-04-16
50.3899993896484,50.3899993896484,50.3899993896484,50.3899993896484,0,50.3899993896484,2020-04-17
51.4300003051758,51.4300003051758,51.2599983215332,51.4099998474121,48,51.4099998474121,2020-04-20
51.4099998474121,51.4099998474121,51.4099998474121,51.4099998474121,0,51.4099998474121,2020-04-21
51.4099998474121,51.4099998474121,51.4099998474121,51.4099998474121,0,51.4099998474121,2020-04-22
51.0900001525879,51.0900001525879,51.0900001525879,51.2900009155273,11,51.2900009155273,2020-04-23
51.2900009155273,51.2900009155273,51.2900009155273,51.2900009155273,0,51.2900009155273,2020-04-24
51.2900009155273,51.2900009155273,51.2900009155273,51.2900009155273,0,51.2900009155273,2020-04-27
52.6699981689453,52.6699981689453,52.6699981689453,52.1699981689453,345,52.1699981689453,2020-04-28
52.1699981689453,52.1699981689453,52.1699981689453,52.1699981689453,0,52.1699981689453,2020-04-29
52.1699981689453,52.1699981689453,52.1699981689453,52.1699981689453,0,52.1699981689453,2020-04-30
50.2599983215332,50.2599983215332,50.2599983215332,50.5499992370605,12,50.5499992370605,2020-05-04
50.5499992370605,50.5499992370605,50.5499992370605,50.5499992370605,0,50.5499992370605,2020-05-05
50.5499992370605,50.5499992370605,50.5499992370605,50.5499992370605,0,50.5499992370605,2020-05-06
50.5499992370605,50.5499992370605,50.5499992370605,50.5499992370605,0,50.5499992370605,2020-05-07
50.5499992370605,50.5499992370605,50.5499992370605,50.5499992370605,0,50.5499992370605,2020-05-08
50.5499992370605,50.5499992370605,50.5499992370605,50.5499992370605,0,50.5499992370605,2020-05-11
50.5499992370605,50.5499992370605,50.5499992370605,50.5499992370605,0,50.5499992370605,2020-05-12
50.5499992370605,50.5499992370605,50.5499992370605,50.5499992370605,0,50.5499992370605,2020-05-13
51.189998626709,51.189998626709,51.189998626709,50.9000015258789,15,50.9000015258789,2020-05-14
51.8699989318848,51.8699989318848,51.8699989318848,51.3199996948242,9,51.3199996948242,2020-05-15
51.3199996948242,51.3199996948242,51.3199996948242,51.3199996948242,0,51.3199996948242,2020-05-18
51.3199996948242,51.3199996948242,51.3199996948242,51.3199996948242,0,51.3199996948242,2020-05-19
51.3199996948242,51.3199996948242,51.3199996948242,51.3199996948242,0,51.3199996948242,2020-05-20
51.3199996948242,51.3199996948242,51.3199996948242,51.3199996948242,0,51.3199996948242,2020-05-21
51.3199996948242,51.3199996948242,51.3199996948242,51.3199996948242,0,51.3199996948242,2020-05-22
53.4900016784668,53.4900016784668,53.4900016784668,53.7700004577637,40,53.7700004577637,2020-05-25
54.0299987792969,54.0299987792969,54.0299987792969,53.8499984741211,16,53.8499984741211,2020-05-26
54.2400016784668,54.2599983215332,54.2400016784668,53.6699981689453,1818,53.6699981689453,2020-05-27
53.6699981689453,53.6699981689453,53.6699981689453,53.6699981689453,0,53.6699981689453,2020-05-28
53.689998626709,53.689998626709,53.689998626709,53.4599990844727,16,53.4599990844727,2020-05-29
53.4599990844727,53.4599990844727,53.4599990844727,53.4599990844727,0,53.4599990844727,2020-06-01
54.5800018310547,54.5800018310547,54.5800018310547,54.3699989318848,6,54.3699989318848,2020-06-02
54.3699989318848,54.3699989318848,54.3699989318848,54.3699989318848,0,54.3699989318848,2020-06-03
54.9300003051758,54.9300003051758,54.9300003051758,54.7200012207031,16,54.7200012207031,2020-06-04
55.2000007629395,55.2000007629395,55.2000007629395,56.2799987792969,100,56.2799987792969,2020-06-05
56.0800018310547,56.4000015258789,56.0800018310547,56.4099998474121,140,56.4099998474121,2020-06-08
56.4099998474121,56.4099998474121,56.4099998474121,56.4099998474121,0,56.4099998474121,2020-06-09
56.0999984741211,56.0999984741211,56.0999984741211,55.8600006103516,5,55.8600006103516,2020-06-10
54.6399993896484,54.6399993896484,54.3600006103516,53.7599983215332,326,53.7599983215332,2020-06-11
54,54.0299987792969,54,53.5099983215332,1118,53.5099983215332,2020-06-12
52.8699989318848,52.8699989318848,52.8699989318848,53.2900009155273,9,53.2900009155273,2020-06-15
55.2299995422363,55.4099998474121,54.7700004577637,55.1199989318848,2147,55.1199989318848,2020-06-16
55.3899993896484,55.3899993896484,55.3899993896484,55.2700004577637,90,55.2700004577637,2020-06-17
55.2700004577637,55.2700004577637,55.2700004577637,55.2700004577637,0,55.2700004577637,2020-06-18
55.2700004577637,55.2700004577637,55.2700004577637,55.2700004577637,0,55.2700004577637,2020-06-19
55.2700004577637,55.2700004577637,55.2700004577637,55.2700004577637,0,55.2700004577637,2020-06-22
55.5699996948242,55.5699996948242,55.5699996948242,55.4000015258789,130,55.4000015258789,2020-06-23
55.1800003051758,55.1800003051758,55.1800003051758,54.0299987792969,11,54.0299987792969,2020-06-24
54.0299987792969,54.0299987792969,54.0299987792969,54.0299987792969,0,54.0299987792969,2020-06-25
54.060001373291,54.0800018310547,54,53.9500007629395,9900,53.9500007629395,2020-06-26
53.7200012207031,54.1199989318848,53.7200012207031,54.0999984741211,5988,54.0999984741211,2020-06-29
54.4199981689453,54.4199981689453,54.4099998474121,54.560001373291,2007,54.560001373291,2020-06-30
54.560001373291,54.560001373291,54.560001373291,54.560001373291,0,54.560001373291,2020-07-01
55.2000007629395,55.2400016784668,55.2000007629395,55.5,38,55.5,2020-07-02
55.6199989318848,55.6199989318848,55.6199989318848,55.1500015258789,2,55.1500015258789,2020-07-03
55.1500015258789,55.1500015258789,55.1500015258789,55.1500015258789,0,55.1500015258789,2020-07-06
55.689998626709,55.689998626709,55.689998626709,55.9700012207031,1,55.9700012207031,2020-07-07
55.5699996948242,55.5699996948242,55.5099983215332,55.25,269,55.25,2020-07-08
55.5499992370605,55.5499992370605,55.5499992370605,54.9599990844727,40,54.9599990844727,2020-07-09
55.3899993896484,55.3899993896484,55.3899993896484,55.560001373291,180,55.560001373291,2020-07-10
55.560001373291,55.560001373291,55.560001373291,55.560001373291,0,55.560001373291,2020-07-13
55.4199981689453,55.4199981689453,55.4199981689453,55.2799987792969,90,55.2799987792969,2020-07-14
56,56,56,56.25,8,56.25,2020-07-15
56.25,56.25,56.25,56.25,0,56.25,2020-07-16
56.1100006103516,56.1100006103516,56,56,60,56,2020-07-17
56,56,56,56,0,56,2020-07-20
57.0499992370605,57.0499992370605,57.0499992370605,56.6300010681152,35,56.6300010681152,2020-07-21
56.6300010681152,56.6300010681152,56.6300010681152,56.6300010681152,0,56.6300010681152,2020-07-22
56.6300010681152,56.6300010681152,56.6300010681152,56.6300010681152,0,56.6300010681152,2020-07-23
55.2400016784668,55.2400016784668,55.2400016784668,55.0499992370605,182,55.0499992370605,2020-07-24
54.9500007629395,54.9500007629395,54.9500007629395,54.6699981689453,445,54.6699981689453,2020-07-27
54.8199996948242,54.8199996948242,54.8199996948242,55.0400009155273,1771,55.0400009155273,2020-07-28
54.9199981689453,54.9199981689453,54.9199981689453,54.9300003051758,243,54.9300003051758,2020-07-29
54.9300003051758,54.9300003051758,54.9300003051758,54.9300003051758,0,54.9300003051758,2020-07-30
54.2099990844727,54.2099990844727,54.2099990844727,54.2099990844727,6,54.2099990844727,2020-07-31
54.8199996948242,55.3800010681152,54.8199996948242,55.3400001525879,27,55.3400001525879,2020-08-03
55.5299987792969,55.5299987792969,55.5299987792969,55.3699989318848,127,55.3699989318848,2020-08-04
55.5,55.5,55.5,55.2999992370605,150,55.2999992370605,2020-08-05
55.2999992370605,55.2999992370605,55.2999992370605,55.2999992370605,0,55.2999992370605,2020-08-06
55.6300010681152,55.6300010681152,55.6300010681152,55.8199996948242,8,55.8199996948242,2020-08-07
56.1699981689453,56.1699981689453,56.1699981689453,55.9799995422363,177,55.9799995422363,2020-08-10
55.9799995422363,55.9799995422363,55.9799995422363,55.9799995422363,0,55.9799995422363,2020-08-11
55.9799995422363,55.9799995422363,55.9799995422363,55.9799995422363,0,55.9799995422363,2020-08-12
55.9799995422363,55.9799995422363,55.9799995422363,55.9799995422363,0,55.9799995422363,2020-08-13
56.4599990844727,56.4599990844727,56.439998626709,56.4199981689453,180,56.4199981689453,2020-08-14
56.5299987792969,56.5299987792969,56.5299987792969,56.5200004577637,19,56.5200004577637,2020-08-17
56.5200004577637,56.5200004577637,56.5200004577637,56.5200004577637,0,56.5200004577637,2020-08-18
56.5400009155273,56.5400009155273,56.5400009155273,56.4799995422363,66,56.4799995422363,2020-08-19
56.310001373291,56.310001373291,56.2999992370605,56.2700004577637,182,56.2700004577637,2020-08-20
56.6100006103516,56.6300010681152,56.6100006103516,56.6199989318848,314,56.6199989318848,2020-08-21
57.1800003051758,57.1800003051758,57.1800003051758,57.1300010681152,17,57.1300010681152,2020-08-24
57.1300010681152,57.1300010681152,57.1300010681152,57.1300010681152,0,57.1300010681152,2020-08-25
57.4500007629395,57.4500007629395,57.4500007629395,57.6300010681152,35,57.6300010681152,2020-08-26
57.6300010681152,57.6300010681152,57.6300010681152,57.6300010681152,0,57.6300010681152,2020-08-27
57.6300010681152,57.6300010681152,57.6300010681152,57.6300010681152,0,57.6300010681152,2020-08-28
57.4500007629395,57.4500007629395,57.4500007629395,57.3199996948242,25,57.3199996948242,2020-08-31
57.2999992370605,57.2999992370605,57.1699981689453,57.4799995422363,50,57.4799995422363,2020-09-01
58.6300010681152,58.6399993896484,58.6300010681152,58.5099983215332,84,58.5099983215332,2020-09-02
58.8499984741211,58.8499984741211,58.8499984741211,57.4199981689453,1969,57.4199981689453,2020-09-03
57.4199981689453,57.4199981689453,57.4199981689453,57.4199981689453,0,57.4199981689453,2020-09-04
57.0999984741211,57.0999984741211,57.0999984741211,57.1199989318848,100,57.1199989318848,2020-09-07
57.1199989318848,57.1199989318848,57.1199989318848,57.1199989318848,0,57.1199989318848,2020-09-08
57.1199989318848,57.1199989318848,57.1199989318848,57.1199989318848,0,57.1199989318848,2020-09-09
56.560001373291,56.560001373291,56.560001373291,56.6300010681152,175,56.6300010681152,2020-09-10
56,56,56,56.2700004577637,5,56.2700004577637,2020-09-11
56.2700004577637,56.2700004577637,56.2700004577637,56.2700004577637,0,56.2700004577637,2020-09-14
57.0900001525879,57.0900001525879,57.0900001525879,57.1399993896484,19,57.1399993896484,2020-09-15
57.1399993896484,57.1399993896484,57.1399993896484,57.1399993896484,0,57.1399993896484,2020-09-16
57.1399993896484,57.1399993896484,57.1399993896484,57.1399993896484,0,57.1399993896484,2020-09-17
56.5800018310547,56.5800018310547,56.5800018310547,56.189998626709,30,56.189998626709,2020-09-18
55.4799995422363,55.4799995422363,55.4799995422363,54.9599990844727,100,54.9599990844727,2020-09-21
54.9599990844727,54.9599990844727,54.9599990844727,54.9599990844727,0,54.9599990844727,2020-09-22
54.9599990844727,54.9599990844727,54.9599990844727,54.9599990844727,0,54.9599990844727,2020-09-23
54.9599990844727,54.9599990844727,54.9599990844727,54.9599990844727,0,54.9599990844727,2020-09-24
55.060001373291,55.060001373291,55.060001373291,55.7200012207031,243,55.7200012207031,2020-09-25
55.7200012207031,55.7200012207031,55.7200012207031,55.7200012207031,0,55.7200012207031,2020-09-28
55.7200012207031,55.7200012207031,55.7200012207031,55.7200012207031,0,55.7200012207031,2020-09-29
56.810001373291,56.810001373291,56.810001373291,56.8400001525879,90,56.8400001525879,2020-09-30
57,57.2900009155273,57,56.8600006103516,94,56.8600006103516,2020-10-01
56.8600006103516,56.8600006103516,56.8600006103516,56.8600006103516,0,56.8600006103516,2020-10-02
57.1199989318848,57.1199989318848,57.1199989318848,57.0999984741211,55,57.0999984741211,2020-10-05
57.2099990844727,57.2400016784668,57.2099990844727,57.1699981689453,135,57.1699981689453,2020-10-06
57.1300010681152,57.1300010681152,57.1300010681152,57.3300018310547,100,57.3300018310547,2020-10-07
57.3300018310547,57.3300018310547,57.3300018310547,57.3300018310547,0,57.3300018310547,2020-10-08
57.3300018310547,57.3300018310547,57.3300018310547,57.3300018310547,0,57.3300018310547,2020-10-09
58.2900009155273,58.4199981689453,58.2900009155273,58.810001373291,200,58.810001373291,2020-10-12
58.810001373291,58.810001373291,58.810001373291,58.810001373291,0,58.810001373291,2020-10-13
59.0999984741211,59.0999984741211,59.0999984741211,58.7599983215332,4,58.7599983215332,2020-10-14
57.9500007629395,57.9500007629395,57.9500007629395,58.0900001525879,7,58.0900001525879,2020-10-15
58.0900001525879,58.0900001525879,58.0900001525879,58.0900001525879,0,58.0900001525879,2020-10-16
58.0900001525879,58.0900001525879,58.0900001525879,58.0900001525879,0,58.0900001525879,2020-10-19
57.8800010681152,57.8800010681152,57.5499992370605,57.5299987792969,128,57.5299987792969,2020-10-20
57.5299987792969,57.5299987792969,57.5299987792969,57.5299987792969,0,57.5299987792969,2020-10-21
57.5299987792969,57.5299987792969,57.5299987792969,57.5299987792969,0,57.5299987792969,2020-10-22
57.5299987792969,57.5299987792969,57.5299987792969,57.5299987792969,0,57.5299987792969,2020-10-23
57.5299987792969,57.5299987792969,57.5299987792969,57.5299987792969,0,57.5299987792969,2020-10-26
56.5999984741211,56.5999984741211,56.5999984741211,56.6100006103516,30,56.6100006103516,2020-10-27
55.5400009155273,55.5400009155273,55.5400009155273,55.3300018310547,23,55.3300018310547,2020-10-28
55.2999992370605,55.2999992370605,55.2999992370605,55.6800003051758,108,55.6800003051758,2020-10-29
55.6800003051758,55.6800003051758,55.6800003051758,55.6800003051758,0,55.6800003051758,2020-10-30
56.3699989318848,56.3699989318848,56.060001373291,56.0200004577637,43,56.0200004577637,2020-11-02
56.5699996948242,56.5699996948242,56.5099983215332,56.939998626709,215,56.939998626709,2020-11-03
58.0499992370605,58.0499992370605,58.0499992370605,58.189998626709,4,58.189998626709,2020-11-04
58.5900001525879,58.5900001525879,58.5900001525879,58.6399993896484,41,58.6399993896484,2020-11-05
58.6399993896484,58.6399993896484,58.6399993896484,58.6399993896484,0,58.6399993896484,2020-11-06
59.5400009155273,59.5400009155273,59.5400009155273,60.3699989318848,1982,60.3699989318848,2020-11-09
59.5999984741211,59.5999984741211,59.2799987792969,59.6500015258789,1806,59.6500015258789,2020-11-10
60.310001373291,60.310001373291,60.310001373291,60.4099998474121,150,60.4099998474121,2020-11-11
59.9900016784668,59.9900016784668,59.9900016784668,59.9300003051758,4,59.9300003051758,2020-11-12
59.9300003051758,59.9300003051758,59.9300003051758,59.9300003051758,0,59.9300003051758,2020-11-13
60.4000015258789,60.8300018310547,60.4000015258789,60.810001373291,36,60.810001373291,2020-11-16
60.8300018310547,60.8300018310547,60.8300018310547,60.5900001525879,3,60.5900001525879,2020-11-17
60.7599983215332,60.7599983215332,60.7599983215332,60.7700004577637,170,60.7700004577637,2020-11-18
60.2799987792969,60.2799987792969,60.2799987792969,60.2700004577637,4,60.2700004577637,2020-11-19
60.2700004577637,60.2700004577637,60.2700004577637,60.2700004577637,0,60.2700004577637,2020-11-20
60.6699981689453,60.6699981689453,60.5699996948242,60.5200004577637,66,60.5200004577637,2020-11-23
60.7599983215332,61.0099983215332,60.7599983215332,61.2099990844727,1913,61.2099990844727,2020-11-24
61.2099990844727,61.2999992370605,61.2099990844727,61.0699996948242,4,61.0699996948242,2020-11-25
61.2599983215332,61.2999992370605,61.2599983215332,61.1800003051758,19,61.1800003051758,2020-11-26
61.2999992370605,61.2999992370605,61.2999992370605,61.2299995422363,1,61.2299995422363,2020-11-27
60.9300003051758,60.9300003051758,60.9300003051758,60.6500015258789,2,60.6500015258789,2020-11-30
61.3600006103516,61.3600006103516,61.3600006103516,61.1399993896484,17,61.1399993896484,2020-12-01
60.689998626709,60.810001373291,60.689998626709,60.8699989318848,93,60.8699989318848,2020-12-02
60.8699989318848,60.8699989318848,60.8699989318848,60.8699989318848,0,60.8699989318848,2020-12-03
60.7999992370605,60.7999992370605,60.7999992370605,61.189998626709,103,61.189998626709,2020-12-04
61.1800003051758,61.2099990844727,61.1800003051758,61.2299995422363,93,61.2299995422363,2020-12-07
61.1300010681152,61.1300010681152,61.1300010681152,61.3199996948242,2500,61.3199996948242,2020-12-08
61.7599983215332,61.7599983215332,61.7099990844727,61.5699996948242,7,61.5699996948242,2020-12-09
61.2700004577637,61.3199996948242,61.2700004577637,61.2099990844727,117,61.2099990844727,2020-12-10
61.2099990844727,61.2099990844727,61.2099990844727,61.2099990844727,0,61.2099990844727,2020-12-11
61.2099990844727,61.2099990844727,61.2099990844727,61.2099990844727,0,61.2099990844727,2020-12-14
61.1599998474121,61.1599998474121,61.1599998474121,61.0099983215332,9,61.0099983215332,2020-12-15
61.3199996948242,61.3199996948242,61.3199996948242,61.4000015258789,330,61.4000015258789,2020-12-16
61.5299987792969,61.5299987792969,61.4900016784668,61.4900016784668,512,61.4900016784668,2020-12-17
61.5699996948242,61.5699996948242,61.3600006103516,61.2700004577637,3002,61.2700004577637,2020-12-18
60.2000007629395,60.4900016784668,60.2000007629395,60.5,107,60.5,2020-12-21
60.5,60.5,60.5,60.5,0,60.5,2020-12-22
60.5,60.5,60.5,60.5,0,60.5,2020-12-23
61.8300018310547,61.8300018310547,61.8300018310547,61.7999992370605,48,61.7999992370605,2020-12-28
62.1300010681152,62.1300010681152,62.0200004577637,61.8600006103516,157,61.8600006103516,2020-12-29
61.8800010681152,61.8800010681152,61.8800010681152,61.7799987792969,2,61.7799987792969,2020-12-30
62.3800010681152,62.4300003051758,62.2099990844727,61.4700012207031,172,61.4700012207031,2021-01-04
61.560001373291,61.560001373291,61.4000015258789,61.5,39,61.5,2021-01-05
61.5,61.5,61.5,61.5,0,61.5,2021-01-06
62.5200004577637,62.9700012207031,62.5200004577637,62.9700012207031,1417,62.9700012207031,2021-01-07
63.4300003051758,63.4300003051758,63.310001373291,63.2799987792969,69,63.2799987792969,2021-01-08
63.560001373291,63.560001373291,63.560001373291,63.6100006103516,2,63.6100006103516,2021-01-11
63.6199989318848,63.6300010681152,63.6199989318848,63.5499992370605,6,63.5499992370605,2021-01-12
63.5999984741211,63.5999984741211,63.5999984741211,63.6599998474121,40,63.6599998474121,2021-01-13
63.6599998474121,63.6599998474121,63.6599998474121,63.6599998474121,0,63.6599998474121,2021-01-14
63.5800018310547,63.5800018310547,63.5699996948242,63.4700012207031,89,63.4700012207031,2021-01-15
63.4099998474121,63.4099998474121,63.4099998474121,63.5200004577637,157,63.5200004577637,2021-01-18
63.7000007629395,63.7000007629395,63.7000007629395,63.4900016784668,630,63.4900016784668,2021-01-19
64.0500030517578,64.0500030517578,64.0500030517578,64.2900009155273,1,64.2900009155273,2021-01-20
64.5599975585938,64.5599975585938,64.5599975585938,64.3199996948242,1,64.3199996948242,2021-01-21
63.7999992370605,63.7999992370605,63.7999992370605,63.8499984741211,2,63.8499984741211,2021-01-22
64.0899963378906,64.0899963378906,64.0899963378906,63.7000007629395,280,63.7000007629395,2021-01-25
63.7000007629395,63.7000007629395,63.7000007629395,63.7000007629395,0,63.7000007629395,2021-01-26
63.5999984741211,63.5999984741211,63.5999984741211,63.4000015258789,1,63.4000015258789,2021-01-27
63.4000015258789,63.4000015258789,63.4000015258789,63.4000015258789,0,63.4000015258789,2021-01-28
62.4500007629395,62.7400016784668,62.439998626709,62.25,116,62.25,2021-01-29
62.8199996948242,63,62.7999992370605,62.9199981689453,693,62.9199981689453,2021-02-01
63.9099998474121,63.9099998474121,63.9099998474121,64.3099975585938,27,64.3099975585938,2021-02-02
64.6999969482422,64.6999969482422,64.6999969482422,64.3600006103516,9,64.3600006103516,2021-02-03
64.3600006103516,64.3600006103516,64.3600006103516,64.3600006103516,0,64.3600006103516,2021-02-04
65.2300033569336,65.2300033569336,65.2300033569336,65.2300033569336,573,65.2300033569336,2021-02-05
65.4400024414062,65.4400024414062,65.4400024414062,65.4300003051758,30,65.4300003051758,2021-02-08
65.4700012207031,65.4700012207031,65.4700012207031,65.2699966430664,20,65.2699966430664,2021-02-09
65.2699966430664,65.2699966430664,65.2699966430664,65.2699966430664,0,65.2699966430664,2021-02-10
65.2699966430664,65.2699966430664,65.2699966430664,65.2699966430664,0,65.2699966430664,2021-02-11
65.2699966430664,65.2699966430664,65.2699966430664,65.2699966430664,0,65.2699966430664,2021-02-12
66.0299987792969,66.0299987792969,66.0299987792969,66.1999969482422,2,66.1999969482422,2021-02-15
66.3000030517578,66.3000030517578,66.3000030517578,66.0100021362305,6,66.0100021362305,2021-02-16
66.2099990844727,66.2099990844727,66.2099990844727,65.870002746582,1,65.870002746582,2021-02-17
65.870002746582,65.870002746582,65.870002746582,65.870002746582,0,65.870002746582,2021-02-18
65.870002746582,65.870002746582,65.870002746582,65.870002746582,0,65.870002746582,2021-02-19
