"SPOT.Open","SPOT.High","SPOT.Low","SPOT.Close","SPOT.Volume","SPOT.Adjusted","Date"
279.989990234375,288.649993896484,278.760009765625,282.339996337891,1280500,282.339996337891,2021-04-06
281.459991455078,282.880004882812,276.510009765625,280.149993896484,690200,280.149993896484,2021-04-07
285.170013427734,285.989990234375,279.5,280.940002441406,679900,280.940002441406,2021-04-08
279.679992675781,279.730010986328,273.350006103516,279.200012207031,1171000,279.200012207031,2021-04-09
277.380004882812,278.820007324219,271.260009765625,276.910003662109,622100,276.910003662109,2021-04-12
279.920013427734,294.220001220703,278.5,293.119995117188,1154300,293.119995117188,2021-04-13
294,294.399993896484,285.149993896484,287.600006103516,815600,287.600006103516,2021-04-14
291.279998779297,300.940002441406,290.299987792969,299.739990234375,1216600,299.739990234375,2021-04-15
299.739990234375,299.739990234375,290.399993896484,292.019989013672,777800,292.019989013672,2021-04-16
287,291.660003662109,278.089996337891,280.369995117188,1398400,280.369995117188,2021-04-19
281,281,268.059997558594,271.200012207031,1262200,271.200012207031,2021-04-20
267.260009765625,267.265014648438,260.609985351562,261.709991455078,1828500,261.709991455078,2021-04-21
266.019989013672,271.630004882812,264.609985351562,265.160003662109,1482300,265.160003662109,2021-04-22
268,286.290008544922,267.859985351562,284.109985351562,2239000,284.109985351562,2021-04-23
278.119995117188,298.730010986328,277.329986572266,298.019989013672,2239600,298.019989013672,2021-04-26
297.880004882812,299.484985351562,289.640014648438,292.920013427734,1239400,292.920013427734,2021-04-27
269.700012207031,270.160003662109,255.160003662109,256.839996337891,7772300,256.839996337891,2021-04-28
262.839996337891,265.880004882812,260,262.149993896484,3330800,262.149993896484,2021-04-29
260,264.399993896484,251.960006713867,252.119995117188,2187600,252.119995117188,2021-04-30
255.419998168945,258.600006103516,246.899993896484,247.690002441406,2305600,247.690002441406,2021-05-03
244.399993896484,244.800003051758,236.345001220703,240.119995117188,2562400,240.119995117188,2021-05-04
246,246.339996337891,236.671005249023,239.5,1549900,239.5,2021-05-05
235.5,237.729995727539,230.300003051758,237.039993286133,1770100,237.039993286133,2021-05-06
242.360000610352,246.5,237.350006103516,239.410003662109,1312600,239.410003662109,2021-05-07
235.419998168945,237.470001220703,227.630004882812,228.210006713867,1857300,228.210006713867,2021-05-10
221.729995727539,230.940002441406,221,228.009994506836,2509400,228.009994506836,2021-05-11
224.770004272461,232.009994506836,223.399993896484,225.600006103516,1322100,225.600006103516,2021-05-12
229,231.410003662109,214.154998779297,217.070007324219,1635700,217.070007324219,2021-05-13
219.050003051758,223.850006103516,216.800003051758,223.589996337891,2461700,223.589996337891,2021-05-14
222.960006713867,223.699996948242,215.940002441406,223.330001831055,1352400,223.330001831055,2021-05-17
225.639999389648,230.380004882812,220.5,220.990005493164,1292600,220.990005493164,2021-05-18
212.679992675781,220.880004882812,211.100006103516,220.309997558594,1831800,220.309997558594,2021-05-19
225.460006713867,231.190002441406,223.514999389648,228.679992675781,1233400,228.679992675781,2021-05-20
229.949996948242,231.559997558594,225.397003173828,229.139999389648,1037500,229.139999389648,2021-05-21
229.660003662109,235.615005493164,228.330001831055,234.059997558594,980900,234.059997558594,2021-05-24
237.009994506836,239.095001220703,233.25,236.759994506836,1126600,236.759994506836,2021-05-25
237.899993896484,239.470001220703,231.529998779297,238.389999389648,1364500,238.389999389648,2021-05-26
238.399993896484,242.865005493164,233.964996337891,240.259994506836,1002500,240.259994506836,2021-05-27
242.029998779297,246.300003051758,241.110000610352,241.570007324219,920700,241.570007324219,2021-05-28
243.5,246.330001831055,239.210006713867,241.729995727539,1037300,241.729995727539,2021-06-01
243.550003051758,243.550003051758,238.389999389648,239.729995727539,1088900,239.729995727539,2021-06-02
236.119995117188,238.449996948242,231.524993896484,232.190002441406,1244800,232.190002441406,2021-06-03
234.539993286133,238.110000610352,232.589996337891,236.169998168945,946600,236.169998168945,2021-06-04
235.869995117188,244,235.869995117188,242.660003662109,1273500,242.660003662109,2021-06-07
245.220001220703,245.949996948242,240.22900390625,242.509994506836,1167800,242.509994506836,2021-06-08
243.009994506836,245.733993530273,237.54899597168,237.699996948242,1024100,237.699996948242,2021-06-09
238.679992675781,247.460006713867,237.119995117188,247.190002441406,1500200,247.190002441406,2021-06-10
248,251.820007324219,240.800003051758,243.660003662109,1577000,243.660003662109,2021-06-11
245,253.410995483398,243.970001220703,251.509994506836,1250500,251.509994506836,2021-06-14
252.479995727539,252.699996948242,241.949996948242,242.759994506836,1350100,242.759994506836,2021-06-15
244.110000610352,248.210006713867,236.460006713867,242.779998779297,1367500,242.779998779297,2021-06-16
238.830001831055,249.100006103516,238.5,247.110000610352,1237400,247.110000610352,2021-06-17
246.110000610352,249.360000610352,244.330001831055,247.639999389648,1348300,247.639999389648,2021-06-18
247.5,248,242.039993286133,245.600006103516,826100,245.600006103516,2021-06-21
246.919998168945,254.350006103516,244.600006103516,253.639999389648,1436700,253.639999389648,2021-06-22
252.570007324219,257.690002441406,252.559997558594,256.700012207031,951500,256.700012207031,2021-06-23
260,265.585998535156,259.600006103516,264.160003662109,2251500,264.160003662109,2021-06-24
266.079986572266,268.290008544922,261.859985351562,266.380004882812,1562100,266.380004882812,2021-06-25
268,273.600006103516,265.779998779297,271.559997558594,1248000,271.559997558594,2021-06-28
271.010009765625,274.119995117188,265.089996337891,272.859985351562,875000,272.859985351562,2021-06-29
274,280.540008544922,269.5,275.589996337891,1572600,275.589996337891,2021-06-30
273.5,275.25,266.410003662109,268.630004882812,835000,268.630004882812,2021-07-01
269.760009765625,272.059997558594,267.2919921875,267.829986572266,480900,267.829986572266,2021-07-02
266.980010986328,269.649993896484,262.279998779297,263.519989013672,1063800,263.519989013672,2021-07-06
266.410003662109,266.489990234375,257.589996337891,259.040008544922,746900,259.040008544922,2021-07-07
254.25,259.343994140625,250.309997558594,256.149993896484,932900,256.149993896484,2021-07-08
254.860000610352,262.980010986328,253,262.829986572266,575500,262.829986572266,2021-07-09
263.549987792969,265.295013427734,257.829986572266,261.010009765625,740900,261.010009765625,2021-07-12
261.179992675781,267.760009765625,261.179992675781,263.850006103516,899000,263.850006103516,2021-07-13
264.209991455078,265.989990234375,253.339996337891,253.410003662109,1119900,253.410003662109,2021-07-14
252.839996337891,256.183990478516,246.830001831055,247.970001220703,1506700,247.970001220703,2021-07-15
250,250,242.270004272461,243.240005493164,1443100,243.240005493164,2021-07-16
239,246.940002441406,237.190002441406,241.809997558594,1232500,241.809997558594,2021-07-19
243,248.440002441406,238.600006103516,246.5,902100,246.5,2021-07-20
247.25,249.75,243.729995727539,247.910003662109,1249900,247.910003662109,2021-07-21
247.710006713867,248.949996948242,243.820007324219,244.179992675781,781200,244.179992675781,2021-07-22
243.279998779297,247.904998779297,240,243.639999389648,1501300,243.639999389648,2021-07-23
238,241.589996337891,235.125,240.589996337891,1931300,240.589996337891,2021-07-26
239.759994506836,241.660003662109,232.940002441406,236.929992675781,1403800,236.929992675781,2021-07-27
220.699996948242,224.169998168945,213.110000610352,223.320007324219,7220300,223.320007324219,2021-07-28
225.309997558594,228.759994506836,223.5,225.270004272461,2544000,225.270004272461,2021-07-29
226.529998779297,233.220001220703,225.339996337891,228.669998168945,2170000,228.669998168945,2021-07-30
228.720001220703,230.880004882812,222.649993896484,228.399993896484,2227300,228.399993896484,2021-08-02
226.619995117188,227.630004882812,214.994995117188,217.949996948242,3438800,217.949996948242,2021-08-03
218.199996948242,220.270004272461,216.639999389648,217.419998168945,1670100,217.419998168945,2021-08-04
219.5,222,216.699996948242,221.130004882812,1700800,221.130004882812,2021-08-05
221.669998168945,224.5,219.160003662109,221.970001220703,1014000,221.970001220703,2021-08-06
223.479995727539,227.429992675781,220.755004882812,224.779998779297,1040800,224.779998779297,2021-08-09
225.539993286133,226.270004272461,215.330001831055,215.479995727539,2855500,215.479995727539,2021-08-10
216.070007324219,217.529998779297,210.149993896484,214,3304600,214,2021-08-11
213.210006713867,215.470001220703,210.520004272461,215.039993286133,1541100,215.039993286133,2021-08-12
215.5,216.057998657227,211.210006713867,211.479995727539,860200,211.479995727539,2021-08-13
210.300003051758,210.865005493164,204.509994506836,208.830001831055,1452500,208.830001831055,2021-08-16
205.479995727539,208.889999389648,205.119995117188,206.160003662109,1330100,206.160003662109,2021-08-17
209.220001220703,209.5,204.759994506836,205.419998168945,1515100,205.419998168945,2021-08-18
203.440002441406,207.990005493164,201.677993774414,205.080001831055,834000,205.080001831055,2021-08-19
209.550003051758,218.139999389648,209.550003051758,216.639999389648,2314300,216.639999389648,2021-08-20
217.399993896484,222.464996337891,217.399993896484,221.5,1354400,221.5,2021-08-23
223.309997558594,225.699996948242,222.490005493164,224.880004882812,887700,224.880004882812,2021-08-24
224.539993286133,227.289993286133,224.100006103516,226.899993896484,841800,226.899993896484,2021-08-25
224.070007324219,227.520004272461,222.481994628906,224.619995117188,1125800,224.619995117188,2021-08-26
225.490005493164,227.820007324219,225.490005493164,226.020004272461,1338800,226.020004272461,2021-08-27
226.279998779297,234.397994995117,225.945007324219,233.119995117188,1059300,233.119995117188,2021-08-30
233.509994506836,235.419998168945,232.25,234.339996337891,1216700,234.339996337891,2021-08-31
236.5,239.169998168945,235.009994506836,238.380004882812,811000,238.380004882812,2021-09-01
244.919998168945,255.850006103516,243,254.029998779297,3946000,254.029998779297,2021-09-02
251.800003051758,255.904998779297,248.184997558594,249.039993286133,1187900,249.039993286133,2021-09-03
260.940002441406,263.589996337891,254.440002441406,254.720001220703,1865200,254.720001220703,2021-09-07
253.979995727539,254.190002441406,245.850006103516,249.679992675781,1043100,249.679992675781,2021-09-08
247.399993896484,250.979995727539,245.485992431641,246.009994506836,926100,246.009994506836,2021-09-09
247.009994506836,254.940002441406,245.419998168945,247.759994506836,1515100,247.759994506836,2021-09-10
245.979995727539,247.820007324219,236.660003662109,244.220001220703,1215300,244.220001220703,2021-09-13
244.509994506836,246.350006103516,242.550003051758,243.809997558594,814900,243.809997558594,2021-09-14
243.449996948242,244.199996948242,239.619995117188,242.869995117188,766500,242.869995117188,2021-09-15
240.350006103516,242.850006103516,239.259994506836,242.020004272461,846100,242.020004272461,2021-09-16
243.229995727539,248.389999389648,242.520004272461,248.100006103516,1129800,248.100006103516,2021-09-17
240.520004272461,240.912994384766,234.5,237.759994506836,1357500,237.759994506836,2021-09-20
236.199996948242,238.789993286133,233.940002441406,234.509994506836,884200,234.509994506836,2021-09-21
234.789993286133,237.145004272461,234.205993652344,235.350006103516,906600,235.350006103516,2021-09-22
237.889999389648,238.305999755859,233.559997558594,234.860000610352,942900,234.860000610352,2021-09-23
231.809997558594,231.809997558594,225.494995117188,230.199996948242,1102900,230.199996948242,2021-09-24
228.839996337891,235.600006103516,227.059997558594,232.940002441406,818800,232.940002441406,2021-09-27
231.289993286133,232.009994506836,225.869995117188,227.339996337891,1392300,227.339996337891,2021-09-28
228.410003662109,229.270004272461,220.190002441406,220.320007324219,1071100,220.320007324219,2021-09-29
221.869995117188,226.339996337891,218.509994506836,225.339996337891,1050200,225.339996337891,2021-09-30
227.020004272461,230,223.960006713867,229.330001831055,898200,229.330001831055,2021-10-01
229.990005493164,230,218.660003662109,221.910003662109,1145300,221.910003662109,2021-10-04
221.960006713867,227.929992675781,221.630004882812,225.820007324219,647900,225.820007324219,2021-10-05
223.589996337891,232.899993896484,222.529998779297,232.020004272461,1036800,232.020004272461,2021-10-06
233.009994506836,238.410003662109,232.800003051758,234.899993896484,661700,234.899993896484,2021-10-07
235.5,238.369995117188,232.339996337891,232.880004882812,625100,232.880004882812,2021-10-08
233.869995117188,236.580001831055,230.440002441406,231.889999389648,647300,231.889999389648,2021-10-11
232.809997558594,235.75,231.5,235.300003051758,651400,235.300003051758,2021-10-12
238.289993286133,244.259994506836,238.106002807617,243.830001831055,1216100,243.830001831055,2021-10-13
246.679992675781,248.119995117188,240.029998779297,247.369995117188,858500,247.369995117188,2021-10-14
248.919998168945,249.610000610352,243.419998168945,247.399993896484,813300,247.399993896484,2021-10-15
247.229995727539,250.559997558594,245.490005493164,248.820007324219,763500,248.820007324219,2021-10-18
250.25,256.130004882812,247.449996948242,255.610000610352,1056000,255.610000610352,2021-10-19
258.290008544922,258.609985351562,249.660003662109,251.179992675781,736700,251.179992675781,2021-10-20
251.089996337891,263.040008544922,250.839996337891,255,1093500,255,2021-10-21
251.5,254.369995117188,249.020004272461,252.960006713867,988000,252.960006713867,2021-10-22
252.059997558594,259.190002441406,250.580001831055,257.890014648438,1009600,257.890014648438,2021-10-25
260.339996337891,263.690002441406,251.570007324219,252.199996948242,1672600,252.199996948242,2021-10-26
269.910003662109,278,260.529998779297,273.130004882812,3958200,273.130004882812,2021-10-27
273.619995117188,293.320007324219,273.140014648438,288.950012207031,3414400,288.950012207031,2021-10-28
285.140014648438,292.820007324219,283.320007324219,289.399993896484,1604400,289.399993896484,2021-10-29
295.399993896484,302.571014404297,294.519989013672,300.950012207031,2386000,300.950012207031,2021-11-01
300,305.600006103516,296.588012695312,298.200012207031,1315100,298.200012207031,2021-11-02
297.799987792969,299.660003662109,291.029998779297,298.079986572266,1223700,298.079986572266,2021-11-03
295.100006103516,299.079986572266,291.785003662109,293.480010986328,1137000,293.480010986328,2021-11-04
293.299987792969,297.630004882812,285,289.049987792969,1261100,289.049987792969,2021-11-05
287,289.859985351562,283.105010986328,286.899993896484,2077200,286.899993896484,2021-11-08
282.239990234375,286.470001220703,276.105010986328,278.75,1586200,278.75,2021-11-09
277.140014648438,279.709991455078,266.369995117188,269.720001220703,1367900,269.720001220703,2021-11-10
275.100006103516,280,273.75,276.649993896484,1262800,276.649993896484,2021-11-11
282.239990234375,284.529998779297,277.75,280.559997558594,1853700,280.559997558594,2021-11-12
281.809997558594,286.600006103516,278.329986572266,278.380004882812,1055200,278.380004882812,2021-11-15
278.980010986328,279.054992675781,270,271.299987792969,1586900,271.299987792969,2021-11-16
271.549987792969,272.059997558594,265.869995117188,271.950012207031,1103300,271.950012207031,2021-11-17
268.559997558594,272,262.329986572266,263.369995117188,1049600,263.369995117188,2021-11-18
263.269989013672,266.910003662109,258.070007324219,259.549987792969,799500,259.549987792969,2021-11-19
258.649993896484,264.135009765625,247.014999389648,250.339996337891,1346300,250.339996337891,2021-11-22
246.229995727539,251.130004882812,237.059997558594,243.029998779297,2356700,243.029998779297,2021-11-23
244.669998168945,251.585006713867,238.649993896484,249.490005493164,1552300,249.490005493164,2021-11-24
248.080001831055,253.050003051758,246.050003051758,250.889999389648,836900,250.889999389648,2021-11-26
250.850006103516,251.449996948242,245.229995727539,246.600006103516,1347600,246.600006103516,2021-11-29
245.539993286133,248.880004882812,235.895004272461,238.5,1874200,238.5,2021-11-30
238.149993896484,241.419998168945,224.320999145508,225.089996337891,1627300,225.089996337891,2021-12-01
225,232.720001220703,224.875,228.539993286133,1603200,228.539993286133,2021-12-02
230,233.729995727539,221.149993896484,228.800003051758,1831000,228.800003051758,2021-12-03
228.949996948242,232.589996337891,225.210006713867,232.009994506836,1186000,232.009994506836,2021-12-06
239.960006713867,242.919998168945,237.220001220703,238.509994506836,1089400,238.509994506836,2021-12-07
240,245.369995117188,235.470001220703,243.169998168945,1137700,243.169998168945,2021-12-08
241.610000610352,245.809997558594,232.050003051758,233.419998168945,1059900,233.419998168945,2021-12-09
237.100006103516,238.429992675781,230.070007324219,233.259994506836,838400,233.259994506836,2021-12-10
232.880004882812,234.449996948242,222.940002441406,225.619995117188,1188000,225.619995117188,2021-12-13
222,227.279998779297,219.75,222.679992675781,2137100,222.679992675781,2021-12-14
222.350006103516,227.020004272461,216,225.399993896484,1557700,225.399993896484,2021-12-15
229.160003662109,232.660003662109,224.050003051758,226.550003051758,1130000,226.550003051758,2021-12-16
224.309997558594,237.449996948242,222.770004272461,235.279998779297,1697700,235.279998779297,2021-12-17
230.75,236.490005493164,228.110000610352,228.160003662109,1120600,228.160003662109,2021-12-20
230.190002441406,238.839996337891,230.059997558594,238.110000610352,716600,238.110000610352,2021-12-21
238.029998779297,240.919998168945,234.009994506836,235.160003662109,972700,235.160003662109,2021-12-22
235.5,238.059997558594,226.619995117188,236.630004882812,813000,236.630004882812,2021-12-23
236.710006713867,237.75,230.229995727539,233.779998779297,963900,233.779998779297,2021-12-27
234.570007324219,239.490005493164,231.509994506836,233.779998779297,775200,233.779998779297,2021-12-28
232.639999389648,235.839996337891,228.100006103516,232.919998168945,1155700,232.919998168945,2021-12-29
233.779998779297,241.539993286133,233.169998168945,237.919998168945,941500,237.919998168945,2021-12-30
237.770004272461,241.25,233.289993286133,234.029998779297,870600,234.029998779297,2021-12-31
235.25,247.199996948242,235.25,244.160003662109,1933300,244.160003662109,2022-01-03
245.100006103516,246.380004882812,227.414993286133,239.259994506836,1874400,239.259994506836,2022-01-04
237.759994506836,241.889999389648,225.419998168945,227.699996948242,1345300,227.699996948242,2022-01-05
224.949996948242,231.779998779297,219.610000610352,228.270004272461,1171900,228.270004272461,2022-01-06
228.149993896484,232.470001220703,221.339996337891,223.580001831055,907200,223.580001831055,2022-01-07
220.839996337891,224.979995727539,212.380004882812,224.410003662109,1394000,224.410003662109,2022-01-10
224.399993896484,236.330001831055,222.059997558594,234.970001220703,1175400,234.970001220703,2022-01-11
237.210006713867,240.080001831055,230.380004882812,231.309997558594,1111600,231.309997558594,2022-01-12
236.160003662109,238.800003051758,226.190002441406,226.449996948242,985600,226.449996948242,2022-01-13
223.910003662109,226.399002075195,213.740005493164,218.559997558594,1665400,218.559997558594,2022-01-14
213.570007324219,218,209.679992675781,210.869995117188,1380200,210.869995117188,2022-01-18
212.979995727539,216.610000610352,207.029998779297,207.350006103516,1659900,207.350006103516,2022-01-19
210.889999389648,217.940002441406,207.660003662109,208.660003662109,2517800,208.660003662109,2022-01-20
202.369995117188,205.720001220703,194.720001220703,195.529998779297,3150100,195.529998779297,2022-01-21
187.410003662109,194.229995727539,177.070007324219,193.559997558594,3003600,193.559997558594,2022-01-24
187.75,192,180.759994506836,184.039993286133,2074400,184.039993286133,2022-01-25
189.330001831055,192.910003662109,173.580001831055,174.789993286133,2654600,174.789993286133,2022-01-26
172.889999389648,179.830001831055,169.429992675781,171.320007324219,2512900,171.320007324219,2022-01-27
172.229995727539,174.035003662109,164.410003662109,172.979995727539,2515500,172.979995727539,2022-01-28
180.350006103516,196.570007324219,179.529998779297,196.259994506836,4882400,196.259994506836,2022-01-31
199.130004882812,205.283004760742,193.630004882812,203.619995117188,2868500,203.619995117188,2022-02-01
205.350006103516,208.490005493164,188.360000610352,191.919998168945,6687900,191.919998168945,2022-02-02
164,174.399993896484,155.570007324219,159.759994506836,14049300,159.759994506836,2022-02-03
163.110000610352,176.949996948242,161.100006103516,174.429992675781,5779200,174.429992675781,2022-02-04
169.990005493164,175,167.300003051758,171.509994506836,4407100,171.509994506836,2022-02-07
170,172.869995117188,163.660003662109,165.919998168945,3828200,165.919998168945,2022-02-08
167.679992675781,175.820007324219,163.210006713867,175.490005493164,4911100,175.490005493164,2022-02-09
169.669998168945,177.600006103516,167.009994506836,167.830001831055,2235700,167.830001831055,2022-02-10
168.009994506836,171,160.220001220703,161.929992675781,2158300,161.929992675781,2022-02-11
160.690002441406,166.059997558594,159.529998779297,162.210006713867,1608000,162.210006713867,2022-02-14
165.449996948242,168.759994506836,162.5,168.059997558594,1384500,168.059997558594,2022-02-15
164.800003051758,165.729995727539,161.309997558594,163.940002441406,1577100,163.940002441406,2022-02-16
162.589996337891,163.979995727539,157.699996948242,159.220001220703,2017800,159.220001220703,2022-02-17
158.850006103516,160.169998168945,150.740005493164,152.270004272461,2331000,152.270004272461,2022-02-18
150.199996948242,156.649993896484,148.100006103516,149.380004882812,1849300,149.380004882812,2022-02-22
151.029998779297,152.270004272461,144.089996337891,144.169998168945,1450100,144.169998168945,2022-02-23
136.889999389648,149.809997558594,135.554992675781,149.210006713867,2352200,149.210006713867,2022-02-24
150.470001220703,152.880004882812,145.899993896484,151.910003662109,1674500,151.910003662109,2022-02-25
151.639999389648,157.970001220703,149.929992675781,156.190002441406,1883400,156.190002441406,2022-02-28
159.339996337891,159.490005493164,150.240005493164,151.25,1404500,151.25,2022-03-01
152.889999389648,153.100006103516,145.860000610352,149.479995727539,1462000,149.479995727539,2022-03-02
150.809997558594,151.830001831055,138.619995117188,139.919998168945,2393500,139.919998168945,2022-03-03
140.899993896484,142.300003051758,134.089996337891,135.169998168945,2383600,135.169998168945,2022-03-04
135.279998779297,138.720001220703,130.050003051758,130.509994506836,2320100,130.509994506836,2022-03-07
129.990005493164,137.259994506836,125.839996337891,131.679992675781,1858600,131.679992675781,2022-03-08
135.339996337891,139.809997558594,134.929992675781,136.419998168945,1521800,136.419998168945,2022-03-09
134.229995727539,135.369995117188,129.759994506836,132.669998168945,1978600,132.669998168945,2022-03-10
134.339996337891,135.380004882812,124.150001525879,124.290000915527,2027600,124.290000915527,2022-03-11
122.779998779297,125.911003112793,118.199996948242,119.470001220703,2185000,119.470001220703,2022-03-14
121.349998474121,125.930000305176,120.809997558594,123.839996337891,1496900,123.839996337891,2022-03-15
126,134.587997436523,125.819999694824,133.580001831055,2297900,133.580001831055,2022-03-16
132.839996337891,139.860000610352,131.470001220703,138.729995727539,1977500,138.729995727539,2022-03-17
138.710006713867,147.5,138.149993896484,144.779998779297,2575100,144.779998779297,2022-03-18
143.169998168945,146.399993896484,138.440002441406,140.419998168945,1930200,140.419998168945,2022-03-21
139.669998168945,148,137.169998168945,147.470001220703,2535100,147.470001220703,2022-03-22
146.070007324219,155.300003051758,144.759994506836,148.570007324219,2102800,148.570007324219,2022-03-23
155.149993896484,156.910003662109,143.820007324219,149.259994506836,2310400,149.259994506836,2022-03-24
149.960006713867,149.979995727539,142.714996337891,146.039993286133,1161200,146.039993286133,2022-03-25
146.25,150.300003051758,144.169998168945,150.130004882812,939700,150.130004882812,2022-03-28
154,158.190002441406,150.619995117188,157.309997558594,1597200,157.309997558594,2022-03-29
154.360000610352,159.339996337891,153.509994506836,156.160003662109,1643100,156.160003662109,2022-03-30
154.910003662109,156.570007324219,150.809997558594,151.020004272461,1371800,151.020004272461,2022-03-31
152.539993286133,156.259994506836,152,153.699996948242,1408800,153.699996948242,2022-04-01
154.970001220703,160.059997558594,153.820007324219,158.839996337891,2213800,158.839996337891,2022-04-04
159.169998168945,159.830001831055,147.660003662109,148.910003662109,1695400,148.910003662109,2022-04-05
145.339996337891,146.080001831055,141.755004882812,145.639999389648,2308400,145.639999389648,2022-04-06
144.589996337891,148.300003051758,138.009994506836,141.389999389648,1404300,141.389999389648,2022-04-07
141.380004882812,144.669998168945,138.160003662109,141.279998779297,1434100,141.279998779297,2022-04-08
138.199996948242,142.5,135.830001831055,139.610000610352,1416400,139.610000610352,2022-04-11
144.949996948242,146.429992675781,138.509994506836,138.899993896484,1043200,138.899993896484,2022-04-12
138.119995117188,148.470001220703,136.5,141.339996337891,1092500,141.339996337891,2022-04-13
141.25,141.919998168945,136.014999389648,136.270004272461,1304400,136.270004272461,2022-04-14
136.559997558594,136.559997558594,131.529998779297,134.429992675781,960900,134.429992675781,2022-04-18
132.740005493164,138.740005493164,131.970001220703,137.410003662109,907000,137.410003662109,2022-04-19
130.009994506836,131.229995727539,121.569999694824,122.48999786377,5654800,122.48999786377,2022-04-20
123.339996337891,126.400001525879,110.529998779297,112.620002746582,4384300,112.620002746582,2022-04-21
112.699996948242,116.699996948242,109.099998474121,110.209999084473,2445000,110.209999084473,2022-04-22
108.769996643066,113.625,107.209999084473,112.139999389648,3044800,112.139999389648,2022-04-25
112.339996337891,114.514999389648,105.400001525879,110.410003662109,4875400,110.410003662109,2022-04-26
97.2200012207031,105.639999389648,95.7399978637695,96.6699981689453,9175100,96.6699981689453,2022-04-27
96.9100036621094,104.514999389648,95.2200012207031,102.680000305176,4117900,102.680000305176,2022-04-28
102.040000915527,107.029998779297,101.550003051758,101.650001525879,2981700,101.650001525879,2022-04-29
101.169998168945,109.389999389648,99.9000015258789,108.860000610352,2698800,108.860000610352,2022-05-02
107.26000213623,110.940002441406,106.550003051758,109.48999786377,2004300,109.48999786377,2022-05-03
108.620002746582,113.360000610352,104.120002746582,112.550003051758,2479800,112.550003051758,2022-05-04
110.419998168945,110.839996337891,104.339996337891,105.589996337891,2449700,105.589996337891,2022-05-05
108.330001831055,108.980003356934,101.569999694824,104.680000305176,3018600,104.680000305176,2022-05-06
101.779998779297,104.190002441406,93.5199966430664,94.4400024414062,2305500,94.4400024414062,2022-05-09
97.870002746582,100.519996643066,93.6800003051758,99.1699981689453,3158000,99.1699981689453,2022-05-10
97.7099990844727,101.379997253418,91.3499984741211,91.9400024414062,2894500,91.9400024414062,2022-05-11
90.4400024414062,100.75,89.0299987792969,97.0800018310547,3096000,97.0800018310547,2022-05-12
99.9499969482422,106.950996398926,99.9499969482422,106.089996337891,2479800,106.089996337891,2022-05-13
104.309997558594,106.860000610352,100.555000305176,101.050003051758,2077400,101.050003051758,2022-05-16
103.110000610352,106.699996948242,101,105.059997558594,2874600,105.059997558594,2022-05-17
103.440002441406,107.639999389648,102.849998474121,104.400001525879,1803100,104.400001525879,2022-05-18
104,108.519996643066,103.01000213623,105.769996643066,1908400,105.769996643066,2022-05-19
107.25,108.400001525879,102.959999084473,107.269996643066,1856300,107.269996643066,2022-05-20
106.269996643066,109.279998779297,103.110000610352,109.069999694824,2430100,109.069999694824,2022-05-23
105.5,106.389999389648,102.190002441406,103.5,3996400,103.5,2022-05-24
103.379997253418,109.819999694824,102.839996337891,108.790000915527,2400500,108.790000915527,2022-05-25
107.98999786377,110.910003662109,107.23999786377,108.620002746582,2272700,108.620002746582,2022-05-26
109.699996948242,113.379997253418,109.01000213623,112.970001220703,2716300,112.970001220703,2022-05-27
115.220001220703,115.599998474121,110.379997253418,112.769996643066,1770400,112.769996643066,2022-05-31
114.019996643066,116.129997253418,109.809997558594,110,1499100,110,2022-06-01
110.040000915527,117.25,109.410003662109,116.5,1283500,116.5,2022-06-02
114.199996948242,115.709999084473,111.349998474121,112.230003356934,1086900,112.230003356934,2022-06-03
116.98999786377,117.440002441406,110.309997558594,111.040000915527,2425000,111.040000915527,2022-06-06
110,110.230003356934,107.309997558594,109.430000305176,2408300,109.430000305176,2022-06-07
110.120002746582,119,110,116.029998779297,4138400,116.029998779297,2022-06-08
116.089996337891,118.080001831055,111.769996643066,111.930000305176,2768300,111.930000305176,2022-06-09
108.849998474121,111.33699798584,102.059997558594,102.230003356934,2497300,102.230003356934,2022-06-10
98.620002746582,100.660003662109,96.0749969482422,98.6100006103516,2493000,98.6100006103516,2022-06-13
102.540000915527,103,97.2099990844727,98.0500030517578,2466700,98.0500030517578,2022-06-14
103.690002441406,106.900001525879,101,105.349998474121,2885400,105.349998474121,2022-06-15
102.349998474121,102.949996948242,96.6900024414062,97.8499984741211,2165600,97.8499984741211,2022-06-16
98.9599990844727,101.48999786377,96.8099975585938,99.2699966430664,1776300,99.2699966430664,2022-06-17
101.01000213623,104.839996337891,101.01000213623,101.400001525879,1568200,101.400001525879,2022-06-21
99.7200012207031,102.459999084473,98.7300033569336,99.3300018310547,1482200,99.3300018310547,2022-06-22
100.190002441406,102.900001525879,96.8399963378906,102.190002441406,2197500,102.190002441406,2022-06-23
103.730003356934,107.089996337891,102.580001831055,107,2563300,107,2022-06-24
108.660003662109,109.089996337891,103.894996643066,106.269996643066,1639100,106.269996643066,2022-06-27
106.349998474121,106.349998474121,98.6100006103516,99,2539000,99,2022-06-28
97.6399993896484,98.0899963378906,93.7099990844727,97.9599990844727,3052800,97.9599990844727,2022-06-29
96.9499969482422,97.0699996948242,92.0550003051758,93.8300018310547,2399300,93.8300018310547,2022-06-30
94.6800003051758,97.629997253418,93.6600036621094,97.5199966430664,1987500,97.5199966430664,2022-07-01
