"TSM.Open","TSM.High","TSM.Low","TSM.Close","TSM.Volume","TSM.Adjusted","Date"
54.4900016784668,55.4099998474121,54.3800010681152,55.0299987792969,10969300,49.5810699462891,2020-02-26
54.2000007629395,54.5999984741211,53.2700004577637,53.2900009155273,11878900,48.0133666992188,2020-02-27
51.3499984741211,54.0499992370605,51,53.8400001525879,13604500,48.5088920593262,2020-02-28
54.3699989318848,56.0099983215332,53.8300018310547,55.9799995422363,13797700,50.4370002746582,2020-03-02
56.2999992370605,56.3699989318848,54.0400009155273,54.8800010681152,14661800,49.4459228515625,2020-03-03
55.9700012207031,57.0900001525879,55.5499992370605,57.0800018310547,9878200,51.4280776977539,2020-03-04
56.1100006103516,56.3899993896484,55.25,55.7299995422363,10004200,50.2117462158203,2020-03-05
54.5999984741211,55.0800018310547,53.9700012207031,55.0699996948242,12971200,49.6171073913574,2020-03-06
51.5499992370605,54.1399993896484,51.060001373291,51.8300018310547,13781100,46.6979293823242,2020-03-09
53.7099990844727,54.6199989318848,52.4900016784668,54.5099983215332,11698700,49.1125564575195,2020-03-10
53.1100006103516,53.560001373291,52.0900001525879,52.2400016784668,14498000,47.0673217773438,2020-03-11
49.6599998474121,50.9900016784668,48.5099983215332,48.689998626709,15942200,43.8688278198242,2020-03-12
51.9000015258789,52.4599990844727,49.2900009155273,52.2299995422363,14948700,47.0583267211914,2020-03-13
46.3400001525879,48.3499984741211,44.9000015258789,44.9000015258789,16628200,40.4541091918945,2020-03-16
45.75,48.560001373291,45.0299987792969,48.5400009155273,13415700,43.7336921691895,2020-03-17
43.7999992370605,46.0900001525879,43.2599983215332,44.3699989318848,15018500,39.9766044616699,2020-03-18
43.7400016784668,45.1800003051758,42.7000007629395,43.8899993896484,11182600,39.9192924499512,2020-03-19
48.0200004577637,48.2799987792969,44.4799995422363,44.5299987792969,14157700,40.5013961791992,2020-03-20
45.1199989318848,45.6100006103516,43.5200004577637,45.2599983215332,10508600,41.165340423584,2020-03-23
48,48.9199981689453,47.5,48.8699989318848,12216200,44.4487533569336,2020-03-24
49.2999992370605,50.0499992370605,48.0499992370605,49,9796600,44.5669822692871,2020-03-25
49.0999984741211,50.4599990844727,48.9199981689453,49.8699989318848,10577500,45.3582801818848,2020-03-26
47.2299995422363,48.0900001525879,46.5099983215332,46.9099998474121,12158500,42.666072845459,2020-03-27
47.1800003051758,48.1599998474121,46.7700004577637,47.8199996948242,8428300,43.4937362670898,2020-03-30
47.7999992370605,49.0299987792969,47.6599998474121,47.7900009155273,9595700,43.4664535522461,2020-03-31
46.8300018310547,47.560001373291,46.2999992370605,46.5099983215332,8755200,42.3022575378418,2020-04-01
46.9199981689453,48.2200012207031,46.6100006103516,48.1300010681152,6174700,43.7757034301758,2020-04-02
47.7900009155273,48.1500015258789,46.7799987792969,47.060001373291,5486200,42.8025016784668,2020-04-03
48.6300010681152,50.0999984741211,48.5099983215332,49.9700012207031,7370300,45.4492416381836,2020-04-06
51.2900009155273,51.3199996948242,49.6599998474121,49.7200012207031,6568700,45.2218551635742,2020-04-07
50.2099990844727,50.5999984741211,49.5400009155273,50.2700004577637,6325900,45.722095489502,2020-04-08
50.2799987792969,50.6599998474121,47.7200012207031,48.3300018310547,12274000,43.9576110839844,2020-04-09
48.7400016784668,49.0900001525879,47.9599990844727,48.75,9873200,44.3396072387695,2020-04-13
50,51.2700004577637,49.9500007629395,50.6300010681152,11068800,46.0495262145996,2020-04-14
49.7599983215332,49.9700012207031,49.0400009155273,49.6599998474121,9398100,45.1672706604004,2020-04-15
51.810001373291,53.1399993896484,51.6800003051758,52.4000015258789,18615900,47.6594009399414,2020-04-16
54.1300010681152,54.189998626709,53,53.689998626709,11288500,48.8326759338379,2020-04-17
53,53.8199996948242,52.560001373291,52.5900001525879,9901700,47.8321952819824,2020-04-20
51.5999984741211,51.810001373291,50.5200004577637,51.3699989318848,13102500,46.722583770752,2020-04-21
52.4799995422363,53.1100006103516,52.4099998474121,52.9500007629395,8255500,48.1596336364746,2020-04-22
52.810001373291,53.1300010681152,52.2599983215332,52.6399993896484,7619900,47.8776817321777,2020-04-23
52.5999984741211,52.8899993896484,52,52.7299995422363,5701800,47.9595336914062,2020-04-24
53.1500015258789,53.75,52.9700012207031,53.5099983215332,5812300,48.6689643859863,2020-04-27
53.5099983215332,53.7299995422363,52.6800003051758,52.7599983215332,8561100,47.9868278503418,2020-04-28
53.75,54.689998626709,53.4300003051758,54.4799995422363,8565500,49.5512161254883,2020-04-29
54.2000007629395,54.4099998474121,52.9599990844727,53.1300010681152,6337900,48.3233489990234,2020-04-30
52.4799995422363,52.560001373291,51.0900001525879,51.0999984741211,10238700,46.4770011901855,2020-05-01
51.7900009155273,52.1800003051758,51.2799987792969,52.1500015258789,7514000,47.4320182800293,2020-05-04
52.2099990844727,52.5800018310547,51.5800018310547,51.7099990844727,7780700,47.031810760498,2020-05-05
52.1100006103516,52.6199989318848,52,52.1300010681152,8206700,47.4138259887695,2020-05-06
52.9500007629395,52.9799995422363,52.0999984741211,52.3300018310547,5493400,47.5957260131836,2020-05-07
52.6199989318848,53.3400001525879,52.4700012207031,52.9099998474121,6086000,48.1232604980469,2020-05-08
52.6100006103516,52.8300018310547,52.3800010681152,52.4000015258789,6459300,47.6594009399414,2020-05-11
52.6399993896484,52.6399993896484,51.0800018310547,51.0999984741211,8584500,46.4770011901855,2020-05-12
51.9099998474121,52.0200004577637,50.4799995422363,50.9199981689453,8611000,46.3132858276367,2020-05-13
50.4300003051758,52.1500015258789,49.7900009155273,52.0999984741211,13695600,47.3865356445312,2020-05-14
50.560001373291,51.0499992370605,49.3800010681152,49.7999992370605,17777200,45.2946128845215,2020-05-15
50.939998626709,52.189998626709,50.7700004577637,51.8699989318848,12726500,47.1773414611816,2020-05-18
51.3499984741211,51.4599990844727,50.7999992370605,50.810001373291,12940300,46.2132453918457,2020-05-19
51.5800018310547,52.0900001525879,50.5,51.8400001525879,8406200,47.1500587463379,2020-05-20
52.0999984741211,52.2099990844727,50.689998626709,50.75,7842600,46.1586723327637,2020-05-21
50.8400001525879,50.8600006103516,49.6100006103516,49.7999992370605,12462300,45.2946128845215,2020-05-22
51.2999992370605,51.4000015258789,50.7900009155273,50.8199996948242,8872000,46.2223320007324,2020-05-26
51.0299987792969,51.7400016784668,50.75,51.7400016784668,11405700,47.0591049194336,2020-05-27
51.4599990844727,51.6199989318848,50.0999984741211,50.2799987792969,8178700,45.7311859130859,2020-05-28
50.3400001525879,50.7299995422363,49.8600006103516,50.3300018310547,10918500,45.7766647338867,2020-05-29
50.9099998474121,51.2799987792969,50.5400009155273,51.0299987792969,6187300,46.413330078125,2020-06-01
51.4500007629395,52.0400009155273,51.2900009155273,52.0099983215332,6063600,47.3046722412109,2020-06-02
52.6399993896484,53.25,52.4199981689453,53.060001373291,8380200,48.2596893310547,2020-06-03
53.060001373291,54.3699989318848,53.0299987792969,54.2799987792969,13269500,49.3693084716797,2020-06-04
55.5,56.3400001525879,55.060001373291,55.2000007629395,9776100,50.2060813903809,2020-06-05
55.7400016784668,55.7799987792969,54.7099990844727,55.5699996948242,6302100,50.5426063537598,2020-06-08
55.2900009155273,56.6300010681152,54.9500007629395,56.6100006103516,9355100,51.4885215759277,2020-06-09
56.8199996948242,58.0400009155273,56.8199996948242,57.5499992370605,9194300,52.3434753417969,2020-06-10
55.8499984741211,56.4099998474121,55.0099983215332,55.0400009155273,9877100,50.0605545043945,2020-06-11
56.5,56.8699989318848,55.3499984741211,56,9838800,50.9337120056152,2020-06-12
54.7099990844727,56.1199989318848,54.5200004577637,56.0200004577637,7509700,50.9519081115723,2020-06-15
56.5900001525879,57,55.5400009155273,55.7999992370605,8827200,50.7517967224121,2020-06-16
56.1500015258789,56.8199996948242,55.8899993896484,56.5999984741211,8248700,51.479419708252,2020-06-17
56.0400009155273,56.5400009155273,55.7900009155273,56.1500015258789,6831500,51.4519424438477,2020-06-18
56.4799995422363,56.5,55.2700004577637,55.310001373291,6965100,50.6822166442871,2020-06-19
55.5,56,55.3199996948242,56,4480400,51.3144912719727,2020-06-22
56.6399993896484,57.1599998474121,56.5299987792969,56.7599983215332,7836500,52.0108909606934,2020-06-23
56.7099990844727,57.060001373291,56.1599998474121,56.5800018310547,7080200,51.8459587097168,2020-06-24
56.560001373291,57.0900001525879,55.9500007629395,57.0400009155273,4509600,52.2674674987793,2020-06-25
57,57.2599983215332,56.2099990844727,56.3300018310547,6229300,51.6168670654297,2020-06-26
56.3400001525879,56.4099998474121,55.6599998474121,56.3899993896484,5016600,51.6718444824219,2020-06-29
56.25,56.9900016784668,56.189998626709,56.7700004577637,7158700,52.0200576782227,2020-06-30
56.9700012207031,57.4700012207031,56.7599983215332,56.8199996948242,6866500,52.0658721923828,2020-07-01
57.9500007629395,59.0699996948242,57.9500007629395,58.6199989318848,10021200,53.715259552002,2020-07-02
60.6699981689453,62.1300010681152,60.560001373291,61.8800010681152,12725600,56.7025032043457,2020-07-06
61.2599983215332,61.5,60.6800003051758,60.7099990844727,6672300,55.6303977966309,2020-07-07
61.6399993896484,62.7400016784668,61.5,62.5900001525879,8721900,57.3531074523926,2020-07-08
62.9500007629395,64.9700012207031,62.8899993896484,64.7799987792969,16903300,59.35986328125,2020-07-09
64.4700012207031,64.5599975585938,63.189998626709,63.8499984741211,10700000,58.5076751708984,2020-07-10
65.1999969482422,67.0800018310547,64.9800033569336,65.0699996948242,16667700,59.6255989074707,2020-07-13
66,67.0299987792969,65.3300018310547,66.9599990844727,10482700,61.3574600219727,2020-07-14
67.1800003051758,67.2099990844727,65.1600036621094,66.0599975585938,12432500,60.5327568054199,2020-07-15
65.379997253418,66.629997253418,64.3199996948242,66.5899963378906,15709400,61.0184135437012,2020-07-16
67.3099975585938,68,66.370002746582,66.4000015258789,11716600,60.8443183898926,2020-07-17
66.6999969482422,66.9800033569336,65.8000030517578,66.8899993896484,6357300,61.2933082580566,2020-07-20
68.8399963378906,69.25,67.7099990844727,67.8099975585938,10619700,62.1363410949707,2020-07-21
68.0999984741211,68.9000015258789,68.0299987792969,68.5299987792969,7366100,62.796085357666,2020-07-22
68.2600021362305,68.5,66.75,67.370002746582,8559500,61.7331657409668,2020-07-23
71.4000015258789,76.8899993896484,71.3499984741211,73.9000015258789,41226800,67.716796875,2020-07-24
81.3600006103516,83.4000015258789,80.4300003051758,83.25,39899200,76.2844848632812,2020-07-27
79.3499984741211,79.5800018310547,76.4899978637695,76.9199981689453,31500100,70.4841003417969,2020-07-28
77.1100006103516,83.370002746582,77.0599975585938,82.6699981689453,28304000,75.7529983520508,2020-07-29
80.0100021362305,81.2799987792969,78.6100006103516,79.9300003051758,16820300,73.2422714233398,2020-07-30
79.629997253418,79.7699966430664,77.5100021362305,78.8899993896484,12021200,72.2892837524414,2020-07-31
77.7699966430664,79.1500015258789,77.4100036621094,78.9499969482422,10129800,72.3442687988281,2020-08-03
79.3300018310547,80.1900024414062,78.7399978637695,80.1900024414062,12569400,73.4805068969727,2020-08-04
80.9800033569336,84,80.5699996948242,81.629997253418,14436300,74.8000183105469,2020-08-05
82.0400009155273,82.0999984741211,80.2200012207031,80.5199966430664,9838700,73.7828750610352,2020-08-06
80.4899978637695,80.7900009155273,79.4100036621094,80.0299987792969,8705800,73.3338851928711,2020-08-07
80.5500030517578,80.8499984741211,79.2200012207031,79.870002746582,7421400,73.1872940063477,2020-08-10
79.0899963378906,79.1999969482422,77.9400024414062,77.9400024414062,7056300,71.4187545776367,2020-08-11
78.1600036621094,79.5500030517578,77.7300033569336,79.3899993896484,8354400,72.7474517822266,2020-08-12
79,79.0999984741211,77.8300018310547,78.3000030517578,6551800,71.748664855957,2020-08-13
78.4199981689453,79.2300033569336,78.0500030517578,78.4100036621094,5611200,71.8494491577148,2020-08-14
79.8000030517578,80.8899993896484,79.6600036621094,80.1900024414062,8663900,73.4805068969727,2020-08-17
80.2200012207031,80.8199996948242,79.25,79.4100036621094,6804800,72.7657775878906,2020-08-18
79.0100021362305,79.2300033569336,78.25,78.5400009155273,7976800,71.9685592651367,2020-08-19
76.3199996948242,77.0999984741211,75.9800033569336,76.8099975585938,11457100,70.38330078125,2020-08-20
78.0199966430664,78.7300033569336,77.8600006103516,78.3399963378906,7942300,71.785270690918,2020-08-21
79.7300033569336,79.9100036621094,78.4899978637695,78.9000015258789,6405600,72.2984390258789,2020-08-24
79.8499984741211,80.4800033569336,79.4700012207031,80.0400009155273,6113100,73.3430633544922,2020-08-25
81.25,82.1699981689453,81.0100021362305,81.75,7821600,74.9099731445312,2020-08-26
82.1800003051758,82.3099975585938,80.1699981689453,80.5999984741211,8018200,73.856201171875,2020-08-27
80.0599975585938,80.879997253418,79.9100036621094,80.4400024414062,5699500,73.7095794677734,2020-08-28
79,79.7600021362305,78.6900024414062,79.25,9812900,72.6191558837891,2020-08-31
80.120002746582,81.5999984741211,79.9899978637695,81.5500030517578,10193300,74.7267227172852,2020-09-01
81.3499984741211,82.7099990844727,79.879997253418,82.1699981689453,12567800,75.2948455810547,2020-09-02
81.120002746582,81.8099975585938,78.379997253418,81.1800003051758,20090100,74.3876953125,2020-09-03
80.5,81.4700012207031,77.4100036621094,78.9100036621094,13638700,72.3076171875,2020-09-04
78.0199966430664,79.1500015258789,77.2200012207031,77.3199996948242,11553500,70.8506469726562,2020-09-08
78.620002746582,79.6999969482422,78.5500030517578,79.4000015258789,7867500,72.7565994262695,2020-09-09
80.7399978637695,81.2300033569336,78.7600021362305,78.9000015258789,11241800,72.2984390258789,2020-09-10
80.0100021362305,80.3000030517578,78.5999984741211,78.8199996948242,7853500,72.2251434326172,2020-09-11
80.5,81.120002746582,79.9499969482422,80.5,7091100,73.7645645141602,2020-09-14
81.5599975585938,86.7900009155273,81.379997253418,85.8499984741211,21048400,78.6669387817383,2020-09-15
86.4899978637695,86.4899978637695,83.0400009155273,83.129997253418,14492600,76.1745147705078,2020-09-16
81,82.2900009155273,80.6100006103516,81.9100036621094,10090200,75.4440994262695,2020-09-17
82.370002746582,82.8399963378906,80.1100006103516,80.2300033569336,10528300,73.8967437744141,2020-09-18
79.8000030517578,80.6500015258789,79.0800018310547,80.5899963378906,8417100,74.2283172607422,2020-09-21
80.8300018310547,80.8899993896484,79.4000015258789,80.4800033569336,6375200,74.1269989013672,2020-09-22
79.6999969482422,79.9300003051758,77.8899993896484,77.9199981689453,9094700,71.7690734863281,2020-09-23
76.8199996948242,79,76.1699981689453,78.379997253418,9940900,72.192756652832,2020-09-24
78.1699981689453,78.9199981689453,77.3899993896484,78.879997253418,6057500,72.6533126831055,2020-09-25
80.3099975585938,80.370002746582,79.4700012207031,79.7699966430664,5999300,73.4730453491211,2020-09-28
79.6999969482422,81.2399978637695,79.3099975585938,80.5100021362305,6114600,74.1546249389648,2020-09-29
80.5899963378906,81.9400024414062,80.5699996948242,81.0699996948242,5878900,74.6704177856445,2020-09-30
82.0599975585938,82.7200012207031,81.7399978637695,82.620002746582,6253800,76.0980682373047,2020-10-01
80.7099990844727,82.1999969482422,80.6100006103516,80.8000030517578,6145900,74.4217376708984,2020-10-02
81.5500030517578,84.629997253418,81.5500030517578,84.5400009155273,10129100,77.8665008544922,2020-10-05
83.7699966430664,84.4499969482422,82.7699966430664,83.120002746582,7795600,76.5586090087891,2020-10-06
84.7799987792969,87,84.7799987792969,86.9199981689453,11446400,80.0586395263672,2020-10-07
88.8600006103516,88.8600006103516,86.5199966430664,87.8000030517578,10920800,80.8691635131836,2020-10-08
88.3399963378906,88.8000030517578,87.6399993896484,88.7799987792969,7608800,81.7717971801758,2020-10-09
89.120002746582,91.2699966430664,88.6800003051758,90.9100036621094,10022000,83.7336654663086,2020-10-12
90.5,90.6500015258789,89.4300003051758,89.6399993896484,8247000,82.5639114379883,2020-10-13
89.6500015258789,89.879997253418,88.2699966430664,88.5999984741211,8159000,81.6060104370117,2020-10-14
87.2900009155273,89.4899978637695,87.1900024414062,88.1500015258789,10327900,81.191535949707,2020-10-15
88.5500030517578,88.5899963378906,86.4400024414062,86.6999969482422,7457200,79.8560028076172,2020-10-16
88.3399963378906,89.620002746582,87.2900009155273,87.5599975585938,7994500,80.6481170654297,2020-10-19
87.7900009155273,88.9800033569336,87.7699966430664,88.2600021362305,7357600,81.2928466796875,2020-10-20
88,88.870002746582,87.5699996948242,87.6399993896484,7387600,80.7218246459961,2020-10-21
88.4400024414062,88.9400024414062,87.879997253418,88.2099990844727,5656200,81.2468032836914,2020-10-22
88.25,88.4499969482422,87.4300003051758,88.3099975585938,4165400,81.3389205932617,2020-10-23
87.2099990844727,87.7799987792969,85.7699966430664,86.7300033569336,5568000,79.8836212158203,2020-10-26
86.9599990844727,87.2200012207031,85.9800033569336,86.7099990844727,5315800,79.8652114868164,2020-10-27
85.1500015258789,85.4100036621094,83.8399963378906,83.8499984741211,8727300,77.2309646606445,2020-10-28
84.2699966430664,85.3300018310547,84.0199966430664,84.8899993896484,5845600,78.1888809204102,2020-10-29
84.4300003051758,84.75,83.1600036621094,83.870002746582,4963600,77.249397277832,2020-10-30
84.5999984741211,85.9599990844727,84.5299987792969,85.7099990844727,6597100,78.9441299438477,2020-11-02
86.1900024414062,88.2399978637695,86.0599975585938,87.6900024414062,6274700,80.7678527832031,2020-11-03
88.7200012207031,89.7699966430664,88.4599990844727,89.4499969482422,7620800,82.388916015625,2020-11-04
90.4199981689453,90.9599990844727,89.7699966430664,90.4300003051758,6670100,83.2915725708008,2020-11-05
89.8099975585938,91.5,89.0500030517578,91.4100036621094,6403000,84.194206237793,2020-11-06
92.1999969482422,92.4800033569336,88.9400024414062,89.0299987792969,8978000,82.0020751953125,2020-11-09
88.4000015258789,88.8000030517578,86.6999969482422,87.6600036621094,8350100,80.7402114868164,2020-11-10
89.5,91.1800003051758,89.3600006103516,90.879997253418,7707300,83.7060241699219,2020-11-11
90.879997253418,91.8899993896484,89.7799987792969,89.8199996948242,7474600,82.7297210693359,2020-11-12
91.5400009155273,93.8099975585938,91.2099990844727,93.2200012207031,9170900,85.8613128662109,2020-11-13
96.4199981689453,102.440002441406,96.3600006103516,99.2699966430664,18436200,91.4337387084961,2020-11-16
97.9800033569336,98.0899963378906,95.6900024414062,95.7099990844727,10843700,88.1547546386719,2020-11-17
98.5199966430664,98.8000030517578,96.370002746582,96.9300003051758,8526600,89.2784652709961,2020-11-18
96.7699966430664,96.8600006103516,95.620002746582,96.6100006103516,5542800,88.9837112426758,2020-11-19
96.6600036621094,97.1999969482422,95.3000030517578,95.3300018310547,5329800,87.8047561645508,2020-11-20
97.1600036621094,98.9300003051758,96.8499984741211,98.129997253418,8802400,90.3837356567383,2020-11-23
98.4899978637695,98.5899963378906,96.0199966430664,96.6399993896484,7022800,89.011360168457,2020-11-24
96.1999969482422,97.9899978637695,96.1399993896484,97.4899978637695,5194900,89.7942428588867,2020-11-25
98.5400009155273,99.2699966430664,98.0500030517578,98.7399978637695,4367100,90.9455795288086,2020-11-27
97.5599975585938,97.9499969482422,96.1999969482422,97.0199966430664,13840500,89.3613357543945,2020-11-30
98.6900024414062,104.300003051758,98.5199966430664,100.860000610352,16157300,92.8982238769531,2020-12-01
102,102.040000915527,99.5199966430664,99.5400009155273,8676300,91.6824111938477,2020-12-02
101.059997558594,101.190002441406,99.4300003051758,99.5,7359000,91.6455917358398,2020-12-03
101.51000213623,103.75,100.699996948242,103.730003356934,10824500,95.5416717529297,2020-12-04
106.019996643066,107.610000610352,104.970001220703,106.389999389648,11793000,97.9916839599609,2020-12-07
107.779998779297,107.839996337891,105.110000610352,105.639999389648,9876200,97.3009033203125,2020-12-08
106.01000213623,106.599998474121,103.51000213623,104.419998168945,8204100,96.1772003173828,2020-12-09
103,105.110000610352,102.199996948242,104.230003356934,7135000,96.0022048950195,2020-12-10
104.01000213623,105.120002746582,103.220001220703,104.029998779297,7492600,95.8179702758789,2020-12-11
103.769996643066,104.900001525879,103.5,103.559997558594,5878000,95.3850936889648,2020-12-14
105.680000305176,106.379997253418,104.419998168945,105.089996337891,7399900,96.7943115234375,2020-12-15
105.650001525879,105.669998168945,103.959999084473,105.199996948242,5986900,96.8956298828125,2020-12-16
104.900001525879,105.319999694824,103.849998474121,103.900001525879,7779300,96.1020355224609,2020-12-17
104,104.800003051758,103.160003662109,104.279998779297,7417000,96.453498840332,2020-12-18
103.559997558594,104.959999084473,103.319999694824,104.830001831055,6116400,96.9622268676758,2020-12-21
105.069999694824,105.220001220703,102.910003662109,103.940002441406,5597100,96.139030456543,2020-12-22
104.669998168945,104.870002746582,103.599998474121,103.76000213623,3320800,95.9725341796875,2020-12-23
104.76000213623,106.339996337891,104.669998168945,105.970001220703,3172100,98.0166549682617,2020-12-24
107.599998474121,108.169998168945,105.949996948242,106.150001525879,5157000,98.1831512451172,2020-12-28
107,107.150001525879,105.220001220703,105.559997558594,4602400,97.6374359130859,2020-12-29
107.699996948242,109.699996948242,107.400001525879,108.900001525879,9571800,100.726768493652,2020-12-30
109.660003662109,109.669998168945,108.440002441406,109.040000915527,4909500,100.856269836426,2020-12-31
111.470001220703,114.099998474121,110.449996948242,111.699996948242,11262100,103.316612243652,2021-01-04
112.410003662109,114.949996948242,112.01000213623,112.769996643066,10583600,104.306312561035,2021-01-05
113.849998474121,116.389999389648,112.550003051758,115.610000610352,10609300,106.933158874512,2021-01-06
119.339996337891,122.940002441406,117.589996337891,121.430000305176,13556100,112.316360473633,2021-01-07
125.910003662109,126.290000915527,116.980003356934,118.690002441406,18976800,109.78199005127,2021-01-08
119.73999786377,123.599998474121,118.800003051758,122.599998474121,12006800,113.398544311523,2021-01-11
125.160003662109,125.199996948242,121.680000305176,123,14163200,113.768531799316,2021-01-12
124.400001525879,124.800003051758,118,119.230003356934,20650500,110.281471252441,2021-01-13
123.449996948242,134.649993896484,121.669998168945,126.449996948242,37125400,116.959587097168,2021-01-14
128.470001220703,128.539993286133,123.209999084473,125.230003356934,17343100,115.831153869629,2021-01-15
130.589996337891,134.050003051758,128.440002441406,131.300003051758,20443800,121.445594787598,2021-01-19
135.190002441406,136.130004882812,130.100006103516,130.639999389648,17360700,120.835121154785,2021-01-20
133.25,135.399993896484,132.339996337891,134.160003662109,15460100,124.090950012207,2021-01-21
130.039993286133,131.25,128.809997558594,129.139999389648,19163200,119.447692871094,2021-01-22
131.830001831055,132.169998168945,127.349998474121,130.520004272461,20469300,120.724143981934,2021-01-25
129.050003051758,129.320007324219,126.25,126.650001525879,17084600,117.144577026367,2021-01-26
124.949996948242,125.099998474121,121.5,121.73999786377,16732700,112.603088378906,2021-01-27
124.5,127.580001831055,123.580001831055,125.830001831055,14148100,116.386131286621,2021-01-28
124,124.360000610352,120.550003051758,121.519996643066,15169200,112.399566650391,2021-01-29
124.540000915527,126.849998474121,123.379997253418,126.660003662109,10179900,117.153831481934,2021-02-01
129.470001220703,130.25,127.449996948242,128.440002441406,9302400,118.800239562988,2021-02-02
129,129.139999389648,126.059997558594,127.5,9676600,117.930786132812,2021-02-03
127.5,128.199996948242,125.970001220703,128.149993896484,7445100,118.531982421875,2021-02-04
128.789993286133,128.880004882812,126.699996948242,127.779998779297,6226800,118.18977355957,2021-02-05
128.699996948242,133.25,128.699996948242,132.550003051758,11160000,122.601783752441,2021-02-08
133.979995727539,134.410003662109,131.75,132.679992675781,7929100,122.72200012207,2021-02-09
134.119995117188,136,132.509994506836,133.690002441406,12196300,123.656188964844,2021-02-10
135.399993896484,139.229995727539,134.059997558594,139.160003662109,12347900,128.71565246582,2021-02-11
138.919998168945,139.809997558594,137.160003662109,138.059997558594,11114100,127.698257446289,2021-02-12
141.610000610352,142.199996948242,139.419998168945,140.050003051758,11833600,129.538879394531,2021-02-16
139.210006713867,139.639999389648,136.100006103516,136.270004272461,12311200,126.042579650879,2021-02-17
134.850006103516,135.880004882812,133.399993896484,134.630004882812,11614600,124.525688171387,2021-02-18
136.149993896484,137.949996948242,135.720001220703,136.660003662109,10771900,126.403305053711,2021-02-19
133.589996337891,135.279998779297,133.179992675781,133.570007324219,10363800,123.545204162598,2021-02-22
