"SP5A.MI.Open","SP5A.MI.High","SP5A.MI.Low","SP5A.MI.Close","SP5A.MI.Volume","SP5A.MI.Adjusted","Date"
10.0319995880127,10.0620002746582,10.0319995880127,10.0220003128052,10939,10.0220003128052,2023-11-30
10.0799999237061,10.1560001373291,10.0799999237061,10.1260004043579,226944,10.1260004043579,2023-12-01
10.1400003433228,10.1400003433228,10.1260004043579,10.1140003204346,10901,10.1140003204346,2023-12-04
10.1260004043579,10.1260004043579,10.1219997406006,10.1759996414185,1098,10.1759996414185,2023-12-05
10.1940002441406,10.1940002441406,10.1940002441406,10.1940002441406,0,10.1940002441406,2023-12-06
10.1920003890991,10.1920003890991,10.1920003890991,10.1920003890991,0,10.1920003890991,2023-12-07
10.2559995651245,10.2559995651245,10.2559995651245,10.2559995651245,0,10.2559995651245,2023-12-08
10.2959995269775,10.2959995269775,10.2959995269775,10.3059997558594,300,10.3059997558594,2023-12-11
10.3059997558594,10.3059997558594,10.3059997558594,10.3079996109009,25,10.3079996109009,2023-12-12
10.3800001144409,10.3800001144409,10.3800001144409,10.3800001144409,0,10.3800001144409,2023-12-13
10.4359998703003,10.4359998703003,10.3479995727539,10.326000213623,10407,10.326000213623,2023-12-14
10.3959999084473,10.4160003662109,10.3959999084473,10.4119997024536,1009,10.4119997024536,2023-12-15
10.4180002212524,10.4180002212524,10.4160003662109,10.4399995803833,985,10.4399995803833,2023-12-18
10.4479999542236,10.4479999542236,10.4479999542236,10.4479999542236,0,10.4479999542236,2023-12-19
10.4659996032715,10.4659996032715,10.460000038147,10.4739999771118,1915,10.4739999771118,2023-12-20
10.4099998474121,10.4099998474121,10.3800001144409,10.3640003204346,22120,10.3640003204346,2023-12-21
10.3800001144409,10.3800001144409,10.3800001144409,10.4099998474121,485,10.4099998474121,2023-12-22
10.3339996337891,10.3339996337891,10.3339996337891,10.3339996337891,0,10.3339996337891,2023-12-27
10.4060001373291,10.4060001373291,10.4060001373291,10.4060001373291,0,10.4060001373291,2023-12-28
10.4280004501343,10.4280004501343,10.3940000534058,10.3660001754761,930,10.3660001754761,2023-12-29
10.4499998092651,10.4499998092651,10.4040002822876,10.4119997024536,37034,10.4119997024536,2024-01-02
10.4259996414185,10.4359998703003,10.3900003433228,10.3920001983643,2670,10.3920001983643,2024-01-03
10.3479995727539,10.3479995727539,10.3459997177124,10.3719997406006,30300,10.3719997406006,2024-01-04
10.3179998397827,10.3500003814697,10.3179998397827,10.3339996337891,2050,10.3339996337891,2024-01-05
10.3240003585815,10.3240003585815,10.3240003585815,10.3540000915527,50,10.3540000915527,2024-01-08
10.4619998931885,10.4619998931885,10.4619998931885,10.4619998931885,0,10.4619998931885,2024-01-09
10.4759998321533,10.4759998321533,10.460000038147,10.4619998931885,9020,10.4619998931885,2024-01-10
10.4659996032715,10.4659996032715,10.4659996032715,10.4379997253418,8,10.4379997253418,2024-01-11
10.496000289917,10.4980001449585,10.496000289917,10.4899997711182,735,10.4899997711182,2024-01-12
10.5179996490479,10.5179996490479,10.5,10.5019998550415,650,10.5019998550415,2024-01-15
10.5120000839233,10.5559997558594,10.5120000839233,10.5579996109009,12911,10.5579996109009,2024-01-16
10.4980001449585,10.4980001449585,10.4919996261597,10.5159997940063,38083,10.5159997940063,2024-01-17
10.4879999160767,10.4899997711182,10.4840002059937,10.5500001907349,42283,10.5500001907349,2024-01-18
10.6059999465942,10.6300001144409,10.5979995727539,10.6260004043579,69229,10.6260004043579,2024-01-19
10.7239999771118,10.7360000610352,10.7180004119873,10.7340002059937,11314,10.7340002059937,2024-01-22
10.7180004119873,10.7799997329712,10.7180004119873,10.7620000839233,302,10.7620000839233,2024-01-23
10.7840003967285,10.8219995498657,10.7760000228882,10.8120002746582,104192,10.8120002746582,2024-01-24
10.7760000228882,10.8459997177124,10.7760000228882,10.8739995956421,1300,10.8739995956421,2024-01-25
10.8500003814697,10.8500003814697,10.8459997177124,10.8599996566772,45,10.8599996566772,2024-01-26
10.8680000305176,10.9119997024536,10.8660001754761,10.8999996185303,6320,10.8999996185303,2024-01-29
10.956000328064,10.956000328064,10.9379997253418,10.9420003890991,241,10.9420003890991,2024-01-30
10.9379997253418,10.9379997253418,10.8299999237061,10.8439998626709,69,10.8439998626709,2024-01-31
10.8479995727539,10.8559999465942,10.8199996948242,10.7840003967285,3266,10.7840003967285,2024-02-01
10.9139995574951,11.0279998779297,10.9139995574951,11.0279998779297,17861,11.0279998779297,2024-02-02
11.0500001907349,11.0939998626709,11.043999671936,11.0620002746582,12138,11.0620002746582,2024-02-05
11.0799999237061,11.1079998016357,11.0780000686646,11.0819997787476,10913,11.0819997787476,2024-02-06
11.0780000686646,11.1579999923706,11.076000213623,11.1520004272461,8174,11.1520004272461,2024-02-07
11.1560001373291,11.1920003890991,11.1560001373291,11.1599998474121,20441,11.1599998474121,2024-02-08
11.1759996414185,11.1999998092651,11.1759996414185,11.1920003890991,26231,11.1920003890991,2024-02-09
11.2419996261597,11.2440004348755,11.2340002059937,11.2720003128052,9236,11.2720003128052,2024-02-12
11.2220001220703,11.2220001220703,11.1440000534058,11.1700000762939,10960,11.1700000762939,2024-02-13
11.2019996643066,11.2019996643066,11.1840000152588,11.1700000762939,9016,11.1700000762939,2024-02-14
11.2600002288818,11.2600002288818,11.2299995422363,11.210000038147,8167,11.210000038147,2024-02-15
11.2700004577637,11.2840003967285,11.2080001831055,11.246000289917,62916,11.246000289917,2024-02-16
11.1940002441406,11.2279996871948,11.1879997253418,11.21399974823,12700,11.21399974823,2024-02-19
11.1800003051758,11.1800003051758,11.0979995727539,11.0900001525879,10278,11.0900001525879,2024-02-20
11.0559997558594,11.0740003585815,11.0559997558594,11.0719995498657,17639,11.0719995498657,2024-02-21
11.1780004501343,11.28600025177,11.1700000762939,11.28600025177,11755,11.28600025177,2024-02-22
11.3240003585815,11.3680000305176,11.3120002746582,11.3380002975464,21100,11.3380002975464,2024-02-23
11.3179998397827,11.3179998397827,11.2959995269775,11.293999671936,13187,11.293999671936,2024-02-26
11.2720003128052,11.2880001068115,11.2620000839233,11.2580003738403,4229,11.2580003738403,2024-02-27
11.3079996109009,11.3079996109009,11.2700004577637,11.2880001068115,8844,11.2880001068115,2024-02-28
11.2740001678467,11.3240003585815,11.2399997711182,11.3299999237061,18510,11.3299999237061,2024-02-29
11.3839998245239,11.3839998245239,11.3400001525879,11.3959999084473,47488,11.3959999084473,2024-03-01
11.4079999923706,11.4139995574951,11.3920001983643,11.3979997634888,18311,11.3979997634888,2024-03-04
11.3660001754761,11.3699998855591,11.2980003356934,11.293999671936,13057,11.293999671936,2024-03-05
11.293999671936,11.3280000686646,11.28600025177,11.3240003585815,47729,11.3240003585815,2024-03-06
11.2639999389648,11.3800001144409,11.2639999389648,11.3599996566772,37537,11.3599996566772,2024-03-07
11.3879995346069,11.3999996185303,11.3439998626709,11.3599996566772,43743,11.3599996566772,2024-03-08
11.2840003967285,11.293999671936,11.246000289917,11.3059997558594,14992,11.3059997558594,2024-03-11
11.3299999237061,11.3760004043579,11.3000001907349,11.3940000534058,11422,11.3940000534058,2024-03-12
11.4259996414185,11.4280004501343,11.3900003433228,11.3900003433228,11984,11.3900003433228,2024-03-13
11.4280004501343,11.4320001602173,11.3719997406006,11.4139995574951,105308,11.4139995574951,2024-03-14
11.4200000762939,11.4379997253418,11.3439998626709,11.3280000686646,149462,11.3280000686646,2024-03-15
11.3739995956421,11.46399974823,11.3640003204346,11.4580001831055,17345,11.4580001831055,2024-03-18
11.4440002441406,11.460000038147,11.3999996185303,11.4659996032715,19764,11.4659996032715,2024-03-19
11.5,11.5340003967285,11.5,11.5019998550415,7242,11.5019998550415,2024-03-20
11.5920000076294,11.6579999923706,11.5799999237061,11.6879997253418,19947,11.6879997253418,2024-03-21
11.7119998931885,11.7119998931885,11.6619997024536,11.6820001602173,4117,11.6820001602173,2024-03-22
11.6219997406006,11.6379995346069,11.6219997406006,11.6359996795654,10188,11.6359996795654,2024-03-25
11.6479997634888,11.6540002822876,11.6239995956421,11.6560001373291,33102,11.6560001373291,2024-03-26
11.6520004272461,11.6680002212524,11.6339998245239,11.6400003433228,8151,11.6400003433228,2024-03-27
11.7340002059937,11.7480001449585,11.7259998321533,11.7340002059937,13885,11.7340002059937,2024-03-28
11.8000001907349,11.8000001907349,11.6379995346069,11.6440000534058,38654,11.6440000534058,2024-04-02
11.6619997024536,11.6660003662109,11.6199998855591,11.6540002822876,71184,11.6540002822876,2024-04-03
11.6420001983643,11.6639995574951,11.6280002593994,11.6540002822876,19067,11.6540002822876,2024-04-04
11.5,11.576000213623,11.4919996261597,11.5799999237061,15496,11.5799999237061,2024-04-05
11.5839996337891,11.6239995956421,11.5719995498657,11.5900001525879,14959,11.5900001525879,2024-04-08
11.5719995498657,11.5839996337891,11.5459995269775,11.5139999389648,30123,11.5139999389648,2024-04-09
11.5979995727539,11.6120004653931,11.5240001678467,11.5939998626709,64029,11.5939998626709,2024-04-10
11.5920000076294,11.6199998855591,11.5620002746582,11.6180000305176,11659,11.6180000305176,2024-04-11
11.75,11.75,11.6780004501343,11.6859998703003,20813,11.6859998703003,2024-04-12
11.673999786377,11.7159996032715,11.6599998474121,11.6459999084473,19804,11.6459999084473,2024-04-15
11.496000289917,11.5200004577637,11.4499998092651,11.4860000610352,148990,11.4860000610352,2024-04-16
11.4680004119873,11.5139999389648,11.4460000991821,11.4320001602173,13993,11.4320001602173,2024-04-17
11.3979997634888,11.4079999923706,11.3780002593994,11.4300003051758,11657,11.4300003051758,2024-04-18
11.3039999008179,11.3500003814697,11.3000001907349,11.3039999008179,14398,11.3039999008179,2024-04-19
11.289999961853,11.3500003814697,11.289999961853,11.293999671936,43793,11.293999671936,2024-04-22
11.3520002365112,11.4340000152588,11.3520002365112,11.4300003051758,25880,11.4300003051758,2024-04-23
11.4820003509521,11.4840002059937,11.46399974823,11.4359998703003,101707,11.4359998703003,2024-04-24
11.3620004653931,11.3620004653931,11.2880001068115,11.293999671936,23378,11.293999671936,2024-04-25
11.4619998931885,11.5279998779297,11.4460000991821,11.5279998779297,9154,11.5279998779297,2024-04-26
11.5179996490479,11.543999671936,11.5100002288818,11.5200004577637,131131,11.5200004577637,2024-04-29
11.5340003967285,11.5340003967285,11.4879999160767,11.4820003509521,149071,11.4820003509521,2024-04-30
11.3640003204346,11.4139995574951,11.3579998016357,11.3680000305176,28160,11.3680000305176,2024-05-02
11.4180002212524,11.4739999771118,11.4180002212524,11.460000038147,17041,11.460000038147,2024-05-03
11.5260000228882,11.5500001907349,11.5200004577637,11.5539999008179,14688,11.5539999008179,2024-05-06
11.6199998855591,11.6359996795654,11.6120004653931,11.6440000534058,13050,11.6440000534058,2024-05-07
11.6680002212524,11.673999786377,11.6120004653931,11.6540002822876,7193,11.6540002822876,2024-05-08
11.6540002822876,11.6579999923706,11.6459999084473,11.6719999313354,11002,11.6719999313354,2024-05-09
11.7259998321533,11.7299995422363,11.7180004119873,11.706000328064,7661,11.706000328064,2024-05-10
11.706000328064,11.7220001220703,11.6859998703003,11.6920003890991,8149,11.6920003890991,2024-05-13
11.706000328064,11.706000328064,11.6619997024536,11.6859998703003,8761,11.6859998703003,2024-05-14
11.7159996032715,11.7440004348755,11.6920003890991,11.7620000839233,8605,11.7620000839233,2024-05-15
11.8100004196167,11.826000213623,11.8100004196167,11.8319997787476,14987,11.8319997787476,2024-05-16
11.7959995269775,11.8240003585815,11.7740001678467,11.7779998779297,11010,11.7779998779297,2024-05-17
11.8020000457764,11.8459997177124,11.8020000457764,11.8479995727539,10021,11.8479995727539,2024-05-20
11.8280000686646,11.8420000076294,11.8039999008179,11.8400001525879,36027,11.8400001525879,2024-05-21
11.8479995727539,11.8739995956421,11.8459997177124,11.8699998855591,6260,11.8699998855591,2024-05-22
11.9160003662109,11.9219999313354,11.8680000305176,11.8680000305176,108635,11.8680000305176,2024-05-23
11.7799997329712,11.8120002746582,11.7659997940063,11.8179998397827,37498,11.8179998397827,2024-05-24
11.8179998397827,11.8219995498657,11.8000001907349,11.8199996948242,43832,11.8199996948242,2024-05-27
11.8219995498657,11.8339996337891,11.7919998168945,11.8000001907349,89812,11.8000001907349,2024-05-28
11.7720003128052,11.8020000457764,11.746000289917,11.7919998168945,28303,11.7919998168945,2024-05-29
11.7320003509521,11.7379999160767,11.6899995803833,11.7019996643066,70569,11.7019996643066,2024-05-30
11.6780004501343,11.6820001602173,11.6000003814697,11.6120004653931,46725,11.6120004653931,2024-05-31
11.7980003356934,11.8079996109009,11.71399974823,11.710000038147,34841,11.710000038147,2024-06-03
11.7259998321533,11.7399997711182,11.6780004501343,11.7040004730225,7890,11.7040004730225,2024-06-04
11.7720003128052,11.8240003585815,11.7600002288818,11.8579998016357,4603,11.8579998016357,2024-06-05
11.9060001373291,11.9099998474121,11.8879995346069,11.8940000534058,10589,11.8940000534058,2024-06-06
11.9079999923706,11.9320001602173,11.8879995346069,11.9860000610352,20734,11.9860000610352,2024-06-07
12.0139999389648,12.043999671936,11.9940004348755,12.0459995269775,17241,12.0459995269775,2024-06-10
12.0480003356934,12.0600004196167,12.0159997940063,12.0640001296997,12310,12.0640001296997,2024-06-11
12.1140003204346,12.1520004272461,12.1000003814697,12.1260004043579,5799,12.1260004043579,2024-06-12
12.1759996414185,12.1879997253418,12.1520004272461,12.1820001602173,7160,12.1820001602173,2024-06-13
12.2720003128052,12.2880001068115,12.2299995422363,12.2559995651245,16939,12.2559995651245,2024-06-14
12.2980003356934,12.2980003356934,12.2399997711182,12.2840003967285,19167,12.2840003967285,2024-06-17
12.3500003814697,12.3699998855591,12.3400001525879,12.3380002975464,11648,12.3380002975464,2024-06-18
12.3819999694824,12.3839998245239,12.3559999465942,12.3719997406006,84223,12.3719997406006,2024-06-19
12.4180002212524,12.4499998092651,12.3940000534058,12.4079999923706,190119,12.4079999923706,2024-06-20
12.3800001144409,12.3999996185303,12.3599996566772,12.3780002593994,29764,12.3780002593994,2024-06-21
12.3660001754761,12.3739995956421,12.3000001907349,12.3699998855591,107504,12.3699998855591,2024-06-24
12.293999671936,12.3559999465942,12.293999671936,12.3459997177124,17315,12.3459997177124,2024-06-25
12.3959999084473,12.4160003662109,12.3680000305176,12.3699998855591,25088,12.3699998855591,2024-06-26
12.3859996795654,12.3900003433228,12.3599996566772,12.3800001144409,128565,12.3800001144409,2024-06-27
12.4440002441406,12.4580001831055,12.4259996414185,12.4180002212524,21926,12.4180002212524,2024-06-28
12.3140001296997,12.3420000076294,12.28600025177,12.3299999237061,24695,12.3299999237061,2024-07-01
12.3280000686646,12.3599996566772,12.2959995269775,12.3559999465942,535607,12.3559999465942,2024-07-02
12.3979997634888,12.4099998474121,12.3420000076294,12.3699998855591,28154,12.3699998855591,2024-07-03
12.4180002212524,12.4219999313354,12.3859996795654,12.3879995346069,86873,12.3879995346069,2024-07-04
12.3900003433228,12.4119997024536,12.3739995956421,12.4040002822876,14187,12.4040002822876,2024-07-05
12.4359998703003,12.4540004730225,12.423999786377,12.4540004730225,26155,12.4540004730225,2024-07-08
12.4739999771118,12.5,12.4739999771118,12.4980001449585,17352,12.4980001449585,2024-07-09
12.4940004348755,12.5080003738403,12.4940004348755,12.5139999389648,105863,12.5139999389648,2024-07-10
12.5900001525879,12.5900001525879,12.4940004348755,12.4619998931885,60643,12.4619998931885,2024-07-11
12.46399974823,12.5080003738403,12.4259996414185,12.5120000839233,37616,12.5120000839233,2024-07-12
12.5240001678467,12.5260000228882,12.5059995651245,12.5520000457764,43646,12.5520000457764,2024-07-15
12.5200004577637,12.5799999237061,12.5,12.5819997787476,20277,12.5819997787476,2024-07-16
12.5319995880127,12.5319995880127,12.3999996185303,12.4119997024536,13386,12.4119997024536,2024-07-17
12.4320001602173,12.4320001602173,12.3420000076294,12.3439998626709,13362,12.3439998626709,2024-07-18
12.3280000686646,12.3660001754761,12.28600025177,12.2679996490479,9188,12.2679996490479,2024-07-19
12.28600025177,12.3800001144409,12.28600025177,12.3199996948242,15422,12.3199996948242,2024-07-22
12.3620004653931,12.4340000152588,12.3559999465942,12.4540004730225,19437,12.4540004730225,2024-07-23
12.3240003585815,12.3380002975464,12.1859998703003,12.1899995803833,196575,12.1899995803833,2024-07-24
12.1619997024536,12.1820001602173,12.0500001907349,12.1579999923706,111561,12.1579999923706,2024-07-25
12.1140003204346,12.1579999923706,12.1140003204346,12.1579999923706,48301,12.1579999923706,2024-07-26
12.2440004348755,12.3020000457764,12.210000038147,12.2119998931885,32405,12.2119998931885,2024-07-29
12.2399997711182,12.293999671936,12.2040004730225,12.1920003890991,41327,12.1920003890991,2024-07-30
12.2760000228882,12.3039999008179,12.2700004577637,12.3739995956421,17595,12.3739995956421,2024-07-31
12.423999786377,12.4680004119873,12.3179998397827,12.3059997558594,13634,12.3059997558594,2024-08-01
12.1140003204346,12.1140003204346,11.7700004577637,11.7760000228882,127042,11.7760000228882,2024-08-02
11.543999671936,11.5740003585815,11.2600002288818,11.5299997329712,54578,11.5299997329712,2024-08-05
11.6239995956421,11.6879997253418,11.5340003967285,11.6140003204346,43483,11.6140003204346,2024-08-06
11.673999786377,11.8020000457764,11.6660003662109,11.7700004577637,56100,11.7700004577637,2024-08-07
11.503999710083,11.7659997940063,11.4779996871948,11.7639999389648,135048,11.7639999389648,2024-08-08
11.7919998168945,11.8620004653931,11.7760000228882,11.8079996109009,14016,11.8079996109009,2024-08-09
11.8680000305176,11.8959999084473,11.826000213623,11.8339996337891,69746,11.8339996337891,2024-08-12
11.9099998474121,11.9540004730225,11.8599996566772,11.9540004730225,118195,11.9540004730225,2024-08-13
11.9720001220703,11.9720001220703,11.8940000534058,11.9700002670288,40080,11.9700002670288,2024-08-14
12.2659997940063,12.2659997940063,12.1719999313354,12.2119998931885,8845,12.2119998931885,2024-08-16
12.1879997253418,12.2279996871948,12.1820001602173,12.2220001220703,13091,12.2220001220703,2024-08-19
12.2819995880127,12.2980003356934,12.2119998931885,12.210000038147,11142,12.210000038147,2024-08-20
12.2080001831055,12.2700004577637,12.2080001831055,12.21399974823,4753,12.21399974823,2024-08-21
12.2279996871948,12.293999671936,12.2279996871948,12.2299995422363,6163,12.2299995422363,2024-08-22
12.1899995803833,12.246000289917,12.1899995803833,12.1920003890991,5534,12.1920003890991,2024-08-23
12.2119998931885,12.2819995880127,12.210000038147,12.1960000991821,10719,12.1960000991821,2024-08-26
12.1920003890991,12.2180004119873,12.1800003051758,12.2080001831055,28370,12.2080001831055,2024-08-27
12.2340002059937,12.2740001678467,12.2340002059937,12.1920003890991,6670,12.1920003890991,2024-08-28
12.1899995803833,12.3520002365112,12.1879997253418,12.3339996337891,20110,12.3339996337891,2024-08-29
12.2740001678467,12.326000213623,12.2620000839233,12.2760000228882,5162,12.2760000228882,2024-08-30
12.3559999465942,12.3900003433228,12.3439998626709,12.3780002593994,16199,12.3780002593994,2024-09-02
12.3900003433228,12.3900003433228,12.2200002670288,12.2440004348755,59297,12.2440004348755,2024-09-03
12.076000213623,12.1339998245239,12.076000213623,12.1059999465942,148438,12.1059999465942,2024-09-04
12.0659999847412,12.0880002975464,12.0159997940063,12.0159997940063,21251,12.0159997940063,2024-09-05
11.9659996032715,12.0699996948242,11.8500003814697,11.8640003204346,103503,11.8640003204346,2024-09-06
11.9320001602173,12.0200004577637,11.9320001602173,11.9779996871948,342020,11.9779996871948,2024-09-09
12.0260000228882,12.0799999237061,12,12.0600004196167,117295,12.0600004196167,2024-09-10
12.039999961853,12.1059999465942,11.9659996032715,11.9659996032715,131731,11.9659996032715,2024-09-11
12.2600002288818,12.2639999389648,12.2320003509521,12.2180004119873,16976,12.2180004119873,2024-09-12
12.2720003128052,12.293999671936,12.2600002288818,12.3100004196167,41302,12.3100004196167,2024-09-13
12.2799997329712,12.2880001068115,12.2360000610352,12.246000289917,74252,12.246000289917,2024-09-16
12.3020000457764,12.3620004653931,12.2980003356934,12.3479995727539,86563,12.3479995727539,2024-09-17
12.3219995498657,12.3219995498657,12.2760000228882,12.2919998168945,127572,12.2919998168945,2024-09-18
12.3819999694824,12.4659996032715,12.3739995956421,12.4479999542236,306626,12.4479999542236,2024-09-19
12.4040002822876,12.4259996414185,12.3660001754761,12.3819999694824,110693,12.3819999694824,2024-09-20
12.4200000762939,12.4919996261597,12.4200000762939,12.4680004119873,47953,12.4680004119873,2024-09-23
12.5100002288818,12.5100002288818,12.4119997024536,12.460000038147,16049,12.460000038147,2024-09-24
12.4040002822876,12.4700002670288,12.4040002822876,12.46399974823,70176,12.46399974823,2024-09-25
12.5459995269775,12.576000213623,12.460000038147,12.456000328064,52676,12.456000328064,2024-09-26
12.5179996490479,12.5220003128052,12.4759998321533,12.5100002288818,66282,12.5100002288818,2024-09-27
12.460000038147,12.4799995422363,12.4099998474121,12.4899997711182,29600,12.4899997711182,2024-09-30
12.5500001907349,12.6239995956421,12.4779996871948,12.5200004577637,106450,12.5200004577637,2024-10-01
12.496000289917,12.5620002746582,12.46399974823,12.5679998397827,206805,12.5679998397827,2024-10-02
12.539999961853,12.5819997787476,12.496000289917,12.5620002746582,376309,12.5620002746582,2024-10-03
12.5559997558594,12.7159996032715,12.5520000457764,12.6440000534058,143082,12.6440000534058,2024-10-04
12.706000328064,12.706000328064,12.6579999923706,12.6840000152588,234498,12.6840000152588,2024-10-07
12.5880002975464,12.6840000152588,12.5880002975464,12.706000328064,124947,12.706000328064,2024-10-08
12.7180004119873,12.7819995880127,12.6999998092651,12.8039999008179,158855,12.8039999008179,2024-10-09
12.8579998016357,12.8620004653931,12.8059997558594,12.8599996566772,50956,12.8599996566772,2024-10-10
12.8360004425049,12.8999996185303,12.7980003356934,12.8859996795654,57446,12.8859996795654,2024-10-11
12.9160003662109,13.0260000228882,12.9160003662109,13.0120000839233,89098,13.0120000839233,2024-10-14
13.0780000686646,13.0839996337891,12.996000289917,13.0100002288818,142057,13.0100002288818,2024-10-15
12.9919996261597,13,12.960000038147,13.0059995651245,30148,13.0059995651245,2024-10-16
13.0939998626709,13.1899995803833,13.0900001525879,13.1319999694824,65897,13.1319999694824,2024-10-17
13.1040000915527,13.1199998855591,13.0979995727539,13.1079998016357,28452,13.1079998016357,2024-10-18
13.1219997406006,13.1359996795654,13.0699996948242,13.0699996948242,74721,13.0699996948242,2024-10-21
13.1120004653931,13.1219997406006,13.0699996948242,13.1140003204346,190652,13.1140003204346,2024-10-22
13.1700000762939,13.1800003051758,13.0799999237061,13.0819997787476,57764,13.0819997787476,2024-10-23
13.1059999465942,13.1180000305176,13.0520000457764,13.0559997558594,93671,13.0559997558594,2024-10-24
13.0559997558594,13.1420001983643,13.0459995269775,13.1219997406006,112565,13.1219997406006,2024-10-25
13.1280002593994,13.1339998245239,13.0799999237061,13.0939998626709,203670,13.0939998626709,2024-10-28
13.0900001525879,13.1239995956421,13.0699996948242,13.1180000305176,56586,13.1180000305176,2024-10-29
13.1260004043579,13.1260004043579,13.0480003356934,13.0719995498657,51751,13.0719995498657,2024-10-30
12.9219999313354,12.9280004501343,12.7980003356934,12.8240003585815,170634,12.8240003585815,2024-10-31
12.7919998168945,12.9079999923706,12.7700004577637,12.8760004043579,117871,12.8760004043579,2024-11-01
12.789999961853,12.8039999008179,12.75,12.7779998779297,108149,12.7779998779297,2024-11-04
12.7720003128052,12.8459997177124,12.746000289917,12.8299999237061,75372,12.8299999237061,2024-11-05
13.3280000686646,13.4379997253418,13.3100004196167,13.3540000915527,176408,13.3540000915527,2024-11-06
13.4139995574951,13.4280004501343,13.3680000305176,13.4340000152588,368671,13.4340000152588,2024-11-07
13.4940004348755,13.5799999237061,13.4340000152588,13.576000213623,84679,13.576000213623,2024-11-08
13.6639995574951,13.7480001449585,13.6639995574951,13.706000328064,94255,13.706000328064,2024-11-11
13.710000038147,13.7419996261597,13.6999998092651,13.7200002670288,84922,13.7200002670288,2024-11-12
13.6800003051758,13.7740001678467,13.6499996185303,13.7740001678467,141631,13.7740001678467,2024-11-13
13.789999961853,13.8739995956421,13.7320003509521,13.7419996261597,228262,13.7419996261597,2024-11-14
13.6239995956421,13.6619997024536,13.5520000457764,13.5640001296997,260884,13.5640001296997,2024-11-15
14.2399997711182,14.2399997711182,13.4980001449585,13.5679998397827,106196,13.5679998397827,2024-11-18
13.5699996948242,13.5699996948242,13.4119997024536,13.5539999008179,47352,13.5539999008179,2024-11-19
13.6339998245239,13.6540002822876,13.5579996109009,13.5839996337891,165437,13.5839996337891,2024-11-20
13.6180000305176,13.7720003128052,13.6000003814697,13.7720003128052,149706,13.7720003128052,2024-11-21
13.7959995269775,13.9739999771118,13.7959995269775,13.9259996414185,132393,13.9259996414185,2024-11-22
13.9399995803833,13.9460000991821,13.8479995727539,13.8940000534058,255790,13.8940000534058,2024-11-25
13.8900003433228,13.9399995803833,13.8400001525879,13.9460000991821,106332,13.9460000991821,2024-11-26
13.9219999313354,13.9219999313354,13.8039999008179,13.8039999008179,33822,13.8039999008179,2024-11-27
13.8719997406006,13.8739995956421,13.8459997177124,13.8660001754761,46410,13.8660001754761,2024-11-28
13.8360004425049,13.8999996185303,13.8319997787476,13.8999996185303,89532,13.8999996185303,2024-11-29
13.9619998931885,14.0319995880127,13.923999786377,14.0260000228882,118511,14.0260000228882,2024-12-02
14.0080003738403,14.0080003738403,13.9479999542236,13.9860000610352,180847,13.9860000610352,2024-12-03
14.0240001678467,14.0860004425049,14,14.0260000228882,24574,14.0260000228882,2024-12-04
14.03600025177,14.0600004196167,13.9759998321533,14.003999710083,64525,14.003999710083,2024-12-05
13.96399974823,14.0419998168945,13.9440002441406,14.0100002288818,44552,14.0100002288818,2024-12-06
14.0299997329712,14.03600025177,13.9180002212524,13.9479999542236,67785,13.9479999542236,2024-12-09
