"MS.Open","MS.High","MS.Low","MS.Close","MS.Volume","MS.Adjusted","Date"
53.5,53.5900001525879,52.0900001525879,52.4199981689453,29536400,43.9347686767578,2020-02-21
50.310001373291,50.4900016784668,49.2099990844727,49.6800003051758,28670400,41.6382865905762,2020-02-24
49.9799995422363,50.1500015258789,47.560001373291,48.0299987792969,25568400,40.2553787231445,2020-02-25
48.2200012207031,48.5499992370605,46.8899993896484,47.2400016784668,22286100,39.5932579040527,2020-02-26
45.7400016784668,47.2099990844727,45.1599998474121,45.4099998474121,26815200,38.0594749450684,2020-02-27
43.8699989318848,45.5499992370605,43.689998626709,45.0299987792969,36978800,37.7409858703613,2020-02-28
45.1100006103516,46.4799995422363,44.4000015258789,46.4799995422363,23234100,38.9562797546387,2020-03-02
46.3699989318848,46.9199981689453,43.8600006103516,44.4000015258789,30206600,37.2129669189453,2020-03-03
45.1599998474121,45.3199996948242,44.2099990844727,45.2400016784668,21938100,37.9169883728027,2020-03-04
43.5099983215332,43.939998626709,42.1399993896484,42.5900001525879,23950200,35.6959457397461,2020-03-05
40.5099983215332,42.2400016784668,40.3400001525879,41.8400001525879,30898400,35.0673446655273,2020-03-06
36.8499984741211,39.0200004577637,36.8499984741211,37.5,28177500,31.4298667907715,2020-03-09
39.810001373291,39.9900016784668,37.0499992370605,39.5,27111000,33.1061210632324,2020-03-10
38.2299995422363,38.8600006103516,36.439998626709,36.8699989318848,27376200,30.9018421173096,2020-03-11
33.9099998474121,34.9099998474121,31.2099990844727,31.3099994659424,27964600,26.2418441772461,2020-03-12
34.2700004577637,37.5200004577637,33.0699996948242,37.5,33305100,31.4298667907715,2020-03-13
31.0699996948242,35.2700004577637,30.3600006103516,31.6499996185303,26789900,26.5268135070801,2020-03-16
32.3699989318848,35.1199989318848,30.1100006103516,33.7900009155273,27047400,28.3204097747803,2020-03-17
31.3400001525879,32.8400001525879,27.2000007629395,30.75,27603000,25.7724952697754,2020-03-18
30.3500003814697,32.9000015258789,28.7399997711182,30.9200000762939,23929600,25.9149761199951,2020-03-19
31.25,31.4500007629395,29.1900005340576,29.6700000762939,27472500,24.8673133850098,2020-03-20
29.1499996185303,29.7900009155273,27.7600002288818,27.8099994659424,26401000,23.3083896636963,2020-03-23
30.0900001525879,33.3800010681152,29.3999996185303,33.2200012207031,25905500,27.8426761627197,2020-03-24
33.9000015258789,35.4799995422363,32.25,33.9900016784668,27198500,28.4880352020264,2020-03-25
33.7999992370605,36.8499984741211,33.3300018310547,35.7099990844727,26422500,29.9296188354492,2020-03-26
33.6399993896484,34.7299995422363,33.1199989318848,34.0099983215332,33375400,28.5047950744629,2020-03-27
33.5299987792969,35.3400001525879,32.9700012207031,34.8400001525879,18046400,29.2004451751709,2020-03-30
34.5299987792969,35.2900009155273,33.7200012207031,34,17122600,28.4964199066162,2020-03-31
31.6800003051758,32.4099998474121,31.1599998474121,31.6200008392334,23755100,26.5016689300537,2020-04-01
31.3400001525879,34,31.25,33.9000015258789,21656000,28.4126014709473,2020-04-02
33.560001373291,34.2999992370605,32.8600006103516,33.8499984741211,16926500,28.3706932067871,2020-04-03
35.9300003051758,37.5,35.75,37.0099983215332,18788700,31.0191898345947,2020-04-06
39.6599998474121,39.6599998474121,36.8600006103516,36.939998626709,19536700,30.9605121612549,2020-04-07
37.7099990844727,39.7799987792969,37.4500007629395,39.3699989318848,15376700,32.9971656799316,2020-04-08
40.2599983215332,41.8499984741211,40.1800003051758,41.0800018310547,21902200,34.4303741455078,2020-04-09
40.8800010681152,41,39.25,39.5800018310547,13369900,33.1731796264648,2020-04-13
40.5099983215332,40.7700004577637,38.3699989318848,39.8600006103516,14471900,33.4078636169434,2020-04-14
38.2099990844727,39.4099998474121,37.5900001525879,38.4000015258789,15590100,32.1841888427734,2020-04-15
37.8600006103516,38.8199996948242,37.0699996948242,38.3600006103516,27913000,32.1506538391113,2020-04-16
39.5499992370605,40.0999984741211,38.189998626709,39.0900001525879,25074500,32.7625007629395,2020-04-17
38.189998626709,39.5400009155273,37.8199996948242,38.3600006103516,16573800,32.1506538391113,2020-04-20
37.2999992370605,38.1399993896484,36.560001373291,36.9500007629395,14134900,30.9688987731934,2020-04-21
37.8699989318848,38.1800003051758,37.439998626709,37.810001373291,10449000,31.6896934509277,2020-04-22
38.0999984741211,38.3899993896484,37.2799987792969,37.4700012207031,8694800,31.4047241210938,2020-04-23
37.9700012207031,38.189998626709,37.2599983215332,37.9700012207031,8567500,31.8237934112549,2020-04-24
38.6399993896484,39.5499992370605,38.3300018310547,39.310001373291,11619400,32.9468879699707,2020-04-27
40.5699996948242,41.3800010681152,39.8400001525879,40.1300010681152,12778400,33.634147644043,2020-04-28
41.0999984741211,41.3600006103516,40.5499992370605,40.7900009155273,15880400,34.4881134033203,2020-04-29
39.9000015258789,40.1100006103516,39,39.4300003051758,13431700,33.3382186889648,2020-04-30
38.3499984741211,38.7200012207031,37.9099998474121,38.4000015258789,12806200,32.467357635498,2020-05-01
38,38.2200012207031,37.1699981689453,38.0900001525879,13985100,32.2052536010742,2020-05-04
38.9799995422363,39.310001373291,37.9000015258789,37.9799995422363,8951200,32.112247467041,2020-05-05
38.4700012207031,38.6300010681152,37.0499992370605,37.2999992370605,7817800,31.5373020172119,2020-05-06
37.7599983215332,39.1399993896484,37.7599983215332,38.810001373291,9348900,32.8140144348145,2020-05-07
39.5099983215332,40.1699981689453,39.2000007629395,40.0800018310547,12096400,33.8878059387207,2020-05-08
39.3800010681152,40.060001373291,39.2999992370605,39.8300018310547,10106400,33.6764335632324,2020-05-11
39.9700012207031,40.0699996948242,38.3499984741211,38.4199981689453,13605600,32.4842643737793,2020-05-12
38.1500015258789,38.2799987792969,36.5999984741211,36.9900016784668,11565900,31.2751941680908,2020-05-13
36.2599983215332,37.9700012207031,35.5299987792969,37.810001373291,14986600,31.9685039520264,2020-05-14
37.2599983215332,37.810001373291,37.0200004577637,37.2900009155273,9175800,31.5288352966309,2020-05-15
38.9199981689453,40.6500015258789,38.6800003051758,40.2799987792969,14722400,34.0568962097168,2020-05-18
40.0999984741211,40.5499992370605,39.2900009155273,39.3300018310547,8895500,33.2536849975586,2020-05-19
40.0699996948242,41.25,40.0400009155273,41.060001373291,12031600,34.7163963317871,2020-05-20
40.7700004577637,40.9300003051758,39.8400001525879,40.2999992370605,9654200,34.0738182067871,2020-05-21
40.2299995422363,40.5400009155273,39.7999992370605,40.1300010681152,6468900,33.9300804138184,2020-05-22
41.8699989318848,43.7900009155273,41.5499992370605,43.689998626709,19709900,36.9400749206543,2020-05-26
45.7799987792969,46.9199981689453,45.310001373291,46.8600006103516,25892400,39.6203231811523,2020-05-27
47.25,47.3199996948242,44.2799987792969,44.4000015258789,17615900,37.5403900146484,2020-05-28
44.0099983215332,44.7900009155273,43.5200004577637,44.2000007629395,13102100,37.371280670166,2020-05-29
44.5200004577637,45.0699996948242,43.9500007629395,44.7000007629395,8649500,37.7940330505371,2020-06-01
45.1800003051758,46.2599983215332,44.8800010681152,45.5800018310547,11179200,38.5380783081055,2020-06-02
46.9799995422363,47.4900016784668,46.439998626709,46.9099998474121,11253500,39.6625938415527,2020-06-03
46.7099990844727,48.75,46.689998626709,48.689998626709,15279600,41.1675872802734,2020-06-04
51.2999992370605,51.8499984741211,49.2400016784668,49.5299987792969,17976100,41.877815246582,2020-06-05
50.5200004577637,50.6800003051758,49.3800010681152,50.1500015258789,12150300,42.4020309448242,2020-06-08
48.7200012207031,50.689998626709,48.5699996948242,50.4000015258789,15090400,42.6134071350098,2020-06-09
50.0299987792969,50.5,48.6100006103516,48.689998626709,14770900,41.1675872802734,2020-06-10
46.1300010681152,47.2000007629395,44.439998626709,44.5699996948242,17961900,37.6841201782227,2020-06-11
46.7599983215332,46.9500007629395,45.1199989318848,46.2799987792969,14093100,39.1299285888672,2020-06-12
44.6599998474121,47.8499984741211,44.5999984741211,47.4000015258789,14758800,40.0768966674805,2020-06-15
49.439998626709,49.5999984741211,46.9099998474121,48.560001373291,13551500,41.0576820373535,2020-06-16
48.7000007629395,48.7799987792969,47.6599998474121,47.7599983215332,8674400,40.3812828063965,2020-06-17
47.1199989318848,48.3800010681152,46.9700012207031,47.5800018310547,9825200,40.2290802001953,2020-06-18
48.4599990844727,48.6800003051758,46.7099990844727,46.9300003051758,20962700,39.6795120239258,2020-06-19
46.7999992370605,47.6100006103516,46.5499992370605,47.3800010681152,11657400,40.0599746704102,2020-06-22
48.2700004577637,48.4799995422363,47.6100006103516,47.8899993896484,9672600,40.4911842346191,2020-06-23
47.5900001525879,47.6500015258789,46.4199981689453,46.9500007629395,12806200,39.6964225769043,2020-06-24
46.7099990844727,48.8600006103516,46.5400009155273,48.7900009155273,15014300,41.2521476745605,2020-06-25
48.2999992370605,48.3699989318848,46.6100006103516,47.0499992370605,20082500,39.7809715270996,2020-06-26
47.5699996948242,47.7999992370605,46.6500015258789,47.2400016784668,9380800,39.9416160583496,2020-06-29
47.060001373291,48.5299987792969,47.060001373291,48.2999992370605,11894300,40.8378410339355,2020-06-30
48.4099998474121,49.0800018310547,47.25,47.6100006103516,11363800,40.2544441223145,2020-07-01
48.8600006103516,49.0299987792969,47.6800003051758,47.7900009155273,7488800,40.4066352844238,2020-07-02
48.8699989318848,49.3699989318848,48.7000007629395,48.8199996948242,10649600,41.2775077819824,2020-07-06
48.5200004577637,48.5499992370605,47.3899993896484,47.4900016784668,8750700,40.1529884338379,2020-07-07
47.6300010681152,48.9900016784668,47.2799987792969,48.9099998474121,12322200,41.3535957336426,2020-07-08
48.7999992370605,49.0499992370605,47.0200004577637,47.5099983215332,9119900,40.1698989868164,2020-07-09
47.5900001525879,49.8800010681152,47.5200004577637,49.7999992370605,13386000,42.1061058044434,2020-07-10
51.0299987792969,51.0299987792969,49.8800010681152,50.2200012207031,14904000,42.4612121582031,2020-07-13
50.2700004577637,50.5800018310547,48.9099998474121,50.5,16075600,42.6979560852051,2020-07-14
52.4900016784668,52.4900016784668,50.4599990844727,51.3499984741211,17424200,43.4166297912598,2020-07-15
51.5800018310547,53.5099983215332,51.3400001525879,52.6399993896484,25026800,44.5073318481445,2020-07-16
52.7799987792969,53.0099983215332,51.9799995422363,52.4099998474121,16263800,44.3128700256348,2020-07-17
51.7599983215332,52.0699996948242,51.3499984741211,51.8600006103516,10423600,43.8478393554688,2020-07-20
52.0999984741211,52.4500007629395,51.5200004577637,52.3800010681152,11951200,44.2875061035156,2020-07-21
52,52.3499984741211,50.9900016784668,51,13604000,43.1207046508789,2020-07-22
50.9900016784668,51.25,50.310001373291,50.560001373291,13527000,42.7486839294434,2020-07-23
50.560001373291,50.7999992370605,50.0699996948242,50.1800003051758,6860800,42.4273910522461,2020-07-24
49.9099998474121,51.5699996948242,49.7299995422363,51.3199996948242,12087100,43.3912658691406,2020-07-27
50.8300018310547,51.2200012207031,50.2099990844727,50.2599983215332,7287900,42.4950294494629,2020-07-28
50.2700004577637,50.6599998474121,49.8800010681152,50.5900001525879,8074300,42.7740516662598,2020-07-29
49.3600006103516,49.3600006103516,48.5499992370605,48.9500007629395,9410100,41.6757545471191,2020-07-30
49.0200004577637,49.0299987792969,48.2700004577637,48.8800010681152,9669900,41.6161499023438,2020-07-31
49.2200012207031,49.9099998474121,48.7200012207031,49.4599990844727,9912400,42.1099624633789,2020-08-03
49.5,49.7700004577637,49.0800018310547,49.2599983215332,6445200,41.9396781921387,2020-08-04
49.5900001525879,49.9599990844727,49.439998626709,49.7700004577637,6636100,42.3738899230957,2020-08-05
49.8300018310547,49.9799995422363,49.2400016784668,49.4500007629395,5701100,42.1014556884766,2020-08-06
49.2099990844727,50.4700012207031,49.0800018310547,50.3499984741211,6225900,42.8677024841309,2020-08-07
50.5,50.8300018310547,50.2599983215332,50.5800018310547,6518300,43.0635261535645,2020-08-10
51.6399993896484,52.8699989318848,51.5699996948242,51.7799987792969,11792600,44.0851974487305,2020-08-11
52.6300010681152,53.4199981689453,51.9099998474121,52.3800010681152,8949400,44.5960311889648,2020-08-12
51.9300003051758,52.4599990844727,51.7099990844727,52.1800003051758,5728700,44.4257545471191,2020-08-13
51.6800003051758,52.5499992370605,51.6500015258789,52.2999992370605,5782300,44.5279312133789,2020-08-14
52.2000007629395,52.2999992370605,51.0900001525879,51.2799987792969,7333000,43.6595001220703,2020-08-17
51.1699981689453,51.3699989318848,50.6500015258789,50.9199981689453,6450000,43.3529930114746,2020-08-18
51.189998626709,52.0299987792969,51.1399993896484,51.3699989318848,5957600,43.7361259460449,2020-08-19
50.7299995422363,51.0699996948242,50.5,50.7999992370605,5186300,43.2508239746094,2020-08-20
50.5900001525879,51.4199981689453,50.5,51.0999984741211,6408500,43.5062446594238,2020-08-21
51.310001373291,52.4700012207031,51.1599998474121,52.3699989318848,7728500,44.5875205993652,2020-08-24
52.810001373291,52.8899993896484,51.8499984741211,52.0499992370605,8425500,44.3150672912598,2020-08-25
51.9900016784668,52.1100006103516,51.6100006103516,51.7099990844727,5920800,44.0256004333496,2020-08-26
51.7599983215332,52.8699989318848,51.6800003051758,52.6100006103516,8910100,44.7918510437012,2020-08-27
53,53,52.4500007629395,52.8899993896484,8743800,45.0302505493164,2020-08-28
52.8899993896484,52.8899993896484,52.25,52.2599983215332,8026600,44.4938659667969,2020-08-31
51.9199981689453,52.8199996948242,51.689998626709,52.5800018310547,5568800,44.7663154602051,2020-09-01
52.6100006103516,53.4700012207031,52.4700012207031,53.25,7547100,45.3367538452148,2020-09-02
53.5999984741211,54.3800010681152,52.2000007629395,52.75,11029600,44.9110450744629,2020-09-03
53.439998626709,53.7599983215332,51.7599983215332,52.7099990844727,9413000,44.8769950866699,2020-09-04
52.2900009155273,52.2900009155273,50.0900001525879,50.1699981689453,10946600,42.7144470214844,2020-09-08
50.5900001525879,51.6300010681152,50.4300003051758,51.060001373291,8808100,43.4721946716309,2020-09-09
51.3300018310547,51.5900001525879,50.1699981689453,50.2900009155273,8609100,42.8166313171387,2020-09-10
50.3600006103516,50.9500007629395,50.060001373291,50.3499984741211,8969700,42.8677024841309,2020-09-11
50.9599990844727,51.5699996948242,50.2999992370605,51.1500015258789,8812200,43.548828125,2020-09-14
51.1599998474121,51.3400001525879,50.2700004577637,50.3899993896484,7660100,42.9017524719238,2020-09-15
50.4799995422363,51.9099998474121,50.310001373291,51.1500015258789,8699700,43.548828125,2020-09-16
50.3899993896484,50.9300003051758,49.9799995422363,50.25,7533700,42.7825660705566,2020-09-17
50.3699989318848,50.939998626709,50.0499992370605,50.0800018310547,10743900,42.6378326416016,2020-09-18
48.8600006103516,49.0900001525879,47.5099983215332,48.3600006103516,12909900,41.1734352111816,2020-09-21
48.2400016784668,48.5900001525879,46.9300003051758,47.6300010681152,11164400,40.5519218444824,2020-09-22
47.8600006103516,48.2400016784668,46.3899993896484,46.4199981689453,8248100,39.521728515625,2020-09-23
46.5400009155273,47.4199981689453,45.8600006103516,46.6100006103516,9832700,39.6834907531738,2020-09-24
46.2799987792969,47.3300018310547,45.9199981689453,47.0400009155273,9816000,40.0495872497559,2020-09-25
47.8899993896484,49.1399993896484,47.810001373291,48.3800010681152,9466200,41.1904602050781,2020-09-28
48.0699996948242,48.2599983215332,47.189998626709,47.2400016784668,11355600,40.2198715209961,2020-09-29
47.6699981689453,48.9900016784668,47.5400009155273,48.3499984741211,15047300,41.1649208068848,2020-09-30
48.75,49.0699996948242,46.9000015258789,47.2599983215332,25275400,40.2369041442871,2020-10-01
46.4900016784668,48.3400001525879,46.4199981689453,47.9700012207031,12681800,40.8413887023926,2020-10-02
48.4300003051758,48.8899993896484,47.7799987792969,48.5999984741211,19140100,41.3777618408203,2020-10-05
49.2000007629395,49.4099998474121,47.4700012207031,47.7400016784668,22980200,40.6455688476562,2020-10-06
48.3800010681152,49.1699981689453,48.2400016784668,48.7099990844727,12019100,41.4714126586914,2020-10-07
47.9799995422363,49.4900016784668,47.2599983215332,49,23836600,41.7183227539062,2020-10-08
49.439998626709,49.7299995422363,48.7299995422363,48.8300018310547,11381800,41.5735855102539,2020-10-09
49.2700004577637,51.0099983215332,49.0299987792969,50.7400016784668,17615000,43.1997489929199,2020-10-12
51.1199989318848,51.2400016784668,49.9900016784668,50.439998626709,17448000,42.9443397521973,2020-10-13
50.9099998474121,51.3899993896484,50.3800010681152,50.6500015258789,20330100,43.1231269836426,2020-10-14
49.9300003051758,51.8699989318848,49.9199981689453,51.3300018310547,21059700,43.702075958252,2020-10-15
51.5299987792969,52.2700004577637,51.4300003051758,51.8499984741211,16923300,44.1447868347168,2020-10-16
52.189998626709,52.189998626709,50.7900009155273,50.9500007629395,12677000,43.3785400390625,2020-10-19
51.560001373291,52.2700004577637,51.3699989318848,51.4700012207031,11177600,43.8212661743164,2020-10-20
51.4900016784668,51.810001373291,50.2599983215332,50.3800010681152,18583200,42.8932456970215,2020-10-21
50.4199981689453,51.9799995422363,50.1199989318848,51.7700004577637,13264400,44.0766792297363,2020-10-22
52.25,52.6100006103516,51.5400009155273,51.8699989318848,11538500,44.1618232727051,2020-10-23
51.1500015258789,51.2799987792969,49.7999992370605,50.3199996948242,15561400,42.8421592712402,2020-10-26
50.25,50.2799987792969,48.5800018310547,48.5900001525879,11593300,41.3692512512207,2020-10-27
47.560001373291,48.1100006103516,47.189998626709,47.5699996948242,13622800,40.5008201599121,2020-10-28
47.0499992370605,48.4300003051758,46.5499992370605,48.1199989318848,10887800,41.272762298584,2020-10-29
47.9599990844727,48.2599983215332,47.0099983215332,48.1500015258789,14907400,41.2984848022461,2020-10-30
48.8800010681152,49.8400001525879,48.439998626709,49.3800010681152,16337800,42.3534698486328,2020-11-02
50.4099998474121,51.4599990844727,50.4099998474121,51.1800003051758,13142200,43.8973426818848,2020-11-03
50.5299987792969,52.3199996948242,50.5099983215332,51.4300003051758,17378000,44.1117630004883,2020-11-04
52,52.7799987792969,51.5800018310547,52.2000007629395,9444300,44.7722015380859,2020-11-05
52.5800018310547,52.6199989318848,51.5099983215332,51.7000007629395,6453900,44.3433532714844,2020-11-06
55.4099998474121,56.9099998474121,55.060001373291,56.0200004577637,24243300,48.0486297607422,2020-11-09
56.5900001525879,56.8199996948242,54.9000015258789,55.75,15502900,47.8170547485352,2020-11-10
55.939998626709,56.6699981689453,55.3899993896484,56.3400001525879,9731600,48.3230972290039,2020-11-11
55.5,55.9300003051758,54.9900016784668,55.5499992370605,9889500,47.6455116271973,2020-11-12
55.9599990844727,57.0499992370605,55.9099998474121,56.6100006103516,9919100,48.5546836853027,2020-11-13
57.7599983215332,58.1399993896484,57.0299987792969,58.1100006103516,12201400,49.841236114502,2020-11-16
57.5099983215332,58.8899993896484,57.2000007629395,58.810001373291,9599100,50.4416313171387,2020-11-17
59,60.1300010681152,58.7700004577637,58.810001373291,11536700,50.4416313171387,2020-11-18
58.560001373291,58.689998626709,57.8600006103516,58.6300010681152,7220200,50.2872467041016,2020-11-19
58.3600006103516,58.7400016784668,57.5099983215332,57.810001373291,7739900,49.5839309692383,2020-11-20
58.6699981689453,60.7700004577637,58.6100006103516,60.2700004577637,12647400,51.6938781738281,2020-11-23
61.1399993896484,63.6599998474121,60.6399993896484,63.5999984741211,22357700,54.5500297546387,2020-11-24
63,63.7700004577637,62.25,63.4799995422363,11509700,54.4471092224121,2020-11-25
63.4799995422363,63.9599990844727,63.0699996948242,63.8400001525879,5581500,54.7558898925781,2020-11-27
63.5800018310547,63.8300018310547,61.5900001525879,61.8300018310547,15610700,53.0319061279297,2020-11-30
63.1199989318848,63.7999992370605,62.7700004577637,63.2799987792969,15857200,54.2755661010742,2020-12-01
63.0699996948242,64.2600021362305,62.8899993896484,64.0199966430664,10790700,54.9102668762207,2020-12-02
64.0599975585938,64.620002746582,63.8199996948242,64.0599975585938,11757900,54.9445724487305,2020-12-03
64.5100021362305,65.1900024414062,64.2799987792969,65,10169700,55.7508201599121,2020-12-04
64.5400009155273,65.1800003051758,63.8800010681152,64.2600021362305,10402100,55.1161193847656,2020-12-07
63.4700012207031,64.379997253418,63.4099998474121,63.9099998474121,6386200,54.8159294128418,2020-12-08
64.6999969482422,65.4300003051758,64.0999984741211,64.370002746582,10145500,55.2104721069336,2020-12-09
63.5999984741211,64.5500030517578,63.3300018310547,64.4400024414062,8888000,55.2705154418945,2020-12-10
63.4000015258789,63.7200012207031,62.7000007629395,63.3199996948242,9034200,54.309886932373,2020-12-11
64.25,64.3000030517578,61.8600006103516,61.8800010681152,10236600,53.0747833251953,2020-12-14
62.4900016784668,64.0299987792969,62.1599998474121,63.9500007629395,9718800,54.8502388000488,2020-12-15
63.7599983215332,64.370002746582,63.5900001525879,64.2300033569336,8806400,55.0903854370117,2020-12-16
64.4100036621094,64.75,64.0699996948242,64.6699981689453,7197500,55.4677848815918,2020-12-17
64.8300018310547,64.9300003051758,63.3499984741211,64.1800003051758,15499800,55.0475006103516,2020-12-18
66.0100021362305,68.3000030517578,65.8000030517578,67.8300018310547,14787800,58.1781311035156,2020-12-21
68.25,68.25,66.5899963378906,66.6399993896484,9807000,57.1574592590332,2020-12-22
67,68.9700012207031,66.9700012207031,68.2099990844727,8772500,58.5040550231934,2020-12-23
68.3600006103516,68.5800018310547,67.7600021362305,68.0899963378906,3126700,58.4011306762695,2020-12-24
68.5599975585938,68.8399963378906,67.9700012207031,68.0500030517578,7417100,58.3668212890625,2020-12-28
68.3099975585938,68.4899978637695,67.3099975585938,67.7099990844727,4701300,58.0752029418945,2020-12-29
67.8300018310547,68.1900024414062,67.5699996948242,67.8399963378906,5283200,58.1867027282715,2020-12-30
67.8000030517578,68.7399978637695,67.4100036621094,68.5299987792969,5297400,58.7785224914551,2020-12-31
69.2799987792969,69.9300003051758,67.7200012207031,68.3300018310547,14014600,58.6069793701172,2021-01-04
68.1600036621094,70.0800018310547,68.0800018310547,69.4899978637695,11120400,59.6019172668457,2021-01-05
71.4100036621094,74.879997253418,70.5599975585938,73.6800003051758,18334300,63.1957092285156,2021-01-06
74.8000030517578,76.5100021362305,74.8000030517578,74.9400024414062,13530400,64.2764053344727,2021-01-07
74.4700012207031,75.3399963378906,73.8499984741211,75.25,12896700,64.5422897338867,2021-01-08
74.2399978637695,76.5,73.6699981689453,76.0599975585938,9077500,65.2370300292969,2021-01-11
76.5599975585938,77.1699981689453,75.5199966430664,75.8000030517578,11831100,65.014030456543,2021-01-12
75.8099975585938,76.4300003051758,75.0100021362305,75.5599975585938,9852200,64.8081817626953,2021-01-13
75.8499984741211,76.8399963378906,75.7200012207031,76.4700012207031,9854300,65.5887145996094,2021-01-14
75.0699996948242,75.5699996948242,74.1500015258789,75.2399978637695,12882600,64.5337066650391,2021-01-15
76.5199966430664,76.5999984741211,74.6900024414062,74.9899978637695,14897700,64.3192977905273,2021-01-19
76.5100021362305,77.7600021362305,74.3000030517578,74.8399963378906,16133000,64.1906356811523,2021-01-20
75,75.8899993896484,73.7399978637695,74.6999969482422,13591300,64.0705642700195,2021-01-21
72.5500030517578,74.6999969482422,72.4100036621094,74.129997253418,15460000,63.5816612243652,2021-01-22
73.5199966430664,74.0199966430664,71.9199981689453,72.379997253418,15933100,62.0806655883789,2021-01-25
72.7399978637695,73.3199996948242,71.1399993896484,71.2099990844727,10899700,61.0771713256836,2021-01-26
69.7300033569336,70.2600021362305,67.8499984741211,68.4199981689453,17002600,58.6841697692871,2021-01-27
69.4400024414062,70.7699966430664,68.6500015258789,69.3199996948242,14986200,59.7618179321289,2021-01-28
69.0100021362305,70.0599975585938,66.8499984741211,67.0500030517578,17566100,57.8048248291016,2021-01-29
67.879997253418,68.120002746582,67.2699966430664,67.6699981689453,11961600,58.3393363952637,2021-02-01
69.120002746582,71.370002746582,69.0199966430664,70.9499969482422,13893900,61.1670684814453,2021-02-02
70.870002746582,71.3300018310547,70.3099975585938,70.5999984741211,8014300,60.8653259277344,2021-02-03
70.9300003051758,72.3199996948242,70.7699966430664,72.2900009155273,8889400,62.3223075866699,2021-02-04
73.0999984741211,73.7200012207031,72.5500030517578,73.2200012207031,8832200,63.1240577697754,2021-02-05
73.6399993896484,74.2900009155273,73.4000015258789,74.2300033569336,9018100,63.9947967529297,2021-02-08
73.9000015258789,74.6800003051758,73.370002746582,74.2399978637695,7429900,64.00341796875,2021-02-09
74.5999984741211,74.8600006103516,73.5500030517578,74.3300018310547,7465900,64.0810165405273,2021-02-10
