"IG.MI.Open","IG.MI.High","IG.MI.Low","IG.MI.Close","IG.MI.Volume","IG.MI.Adjusted","Date"
5.35500001907349,5.49499988555908,5.35500001907349,5.47499990463257,2144893,4.22470808029175,2020-08-07
5.51000022888184,5.55999994277954,5.44000005722046,5.55499982833862,1188557,4.28643894195557,2020-08-10
5.57999992370605,5.68499994277954,5.55499982833862,5.65999984741211,3125503,4.36746072769165,2020-08-11
5.6399998664856,5.73000001907349,5.63500022888184,5.73000001907349,2175172,4.42147541046143,2020-08-12
5.69999980926514,5.76999998092651,5.69000005722046,5.69000005722046,2050585,4.3906102180481,2020-08-13
5.67000007629395,5.67000007629395,5.57499980926514,5.67000007629395,1720771,4.37517690658569,2020-08-14
5.65999984741211,5.71500015258789,5.59999990463257,5.65500020980835,2277890,4.36360263824463,2020-08-17
5.63000011444092,5.67500019073486,5.56500005722046,5.57999992370605,1853234,4.30572938919067,2020-08-18
5.59499979019165,5.67500019073486,5.54500007629395,5.67000007629395,1985046,4.37517690658569,2020-08-19
5.625,5.63500022888184,5.52500009536743,5.52500009536743,2385690,4.26329040527344,2020-08-20
5.53999996185303,5.56500005722046,5.46500015258789,5.5,2219206,4.24399900436401,2020-08-21
5.56500005722046,5.61999988555908,5.50500011444092,5.59000015258789,1881728,4.31344699859619,2020-08-24
5.6100001335144,5.64499998092651,5.57499980926514,5.57499980926514,1601622,4.30187177658081,2020-08-25
5.57000017166138,5.57000017166138,5.46000003814697,5.46000003814697,1639295,4.21313333511353,2020-08-26
5.48000001907349,5.50500011444092,5.40000009536743,5.40000009536743,1127368,4.16683578491211,2020-08-27
5.42999982833862,5.44999980926514,5.30999994277954,5.3600001335144,1898539,4.13597011566162,2020-08-28
5.38000011444092,5.48999977111816,5.36499977111816,5.39499998092651,2469349,4.16297769546509,2020-08-31
5.42000007629395,5.44500017166138,5.3600001335144,5.3600001335144,1553786,4.13597011566162,2020-09-01
5.40999984741211,5.48000001907349,5.35500001907349,5.48000001907349,1456690,4.22856664657593,2020-09-02
5.5,5.53499984741211,5.3899998664856,5.42500019073486,1247670,4.18612670898438,2020-09-03
5.3899998664856,5.44500017166138,5.28000020980835,5.28000020980835,2466907,4.0742392539978,2020-09-04
5.28999996185303,5.41499996185303,5.28999996185303,5.40999984741211,1022879,4.17455244064331,2020-09-07
5.42000007629395,5.42999982833862,5.26999998092651,5.30499982833862,1534527,4.09353017807007,2020-09-08
5.36999988555908,5.45499992370605,5.32999992370605,5.42999982833862,1291408,4.1899847984314,2020-09-09
5.3899998664856,5.43499994277954,5.36499977111816,5.42500019073486,1962131,4.18612670898438,2020-09-10
5.42500019073486,5.48000001907349,5.3899998664856,5.42999982833862,1569022,4.1899847984314,2020-09-11
5.46999979019165,5.46999979019165,5.33500003814697,5.33500003814697,1454082,4.11667966842651,2020-09-14
5.33500003814697,5.40999984741211,5.30499982833862,5.40999984741211,1645876,4.17455244064331,2020-09-15
5.38000011444092,5.42500019073486,5.35500001907349,5.42500019073486,1519105,4.18612670898438,2020-09-16
5.35500001907349,5.43499994277954,5.33500003814697,5.40000009536743,1899740,4.16683578491211,2020-09-17
5.38500022888184,5.42999982833862,5.36999988555908,5.41499996185303,2939840,4.17841005325317,2020-09-18
5.375,5.40500020980835,5.29500007629395,5.32999992370605,2526310,4.11282110214233,2020-09-21
5.35500001907349,5.44999980926514,5.32000017166138,5.38500022888184,1253572,4.15526103973389,2020-09-22
5.40000009536743,5.44500017166138,5.38000011444092,5.38000011444092,1083034,4.15140342712402,2020-09-23
5.32499980926514,5.44000005722046,5.32499980926514,5.3899998664856,993070,4.15911912918091,2020-09-24
5.40000009536743,5.40999984741211,5.32999992370605,5.34999990463257,958950,4.12825441360474,2020-09-25
5.375,5.5149998664856,5.34999990463257,5.5,1871716,4.24399900436401,2020-09-28
5.5,5.53000020980835,5.43499994277954,5.43499994277954,1082552,4.19384288787842,2020-09-29
5.44500017166138,5.46500015258789,5.38500022888184,5.38500022888184,1250603,4.15526103973389,2020-09-30
5.40000009536743,5.42500019073486,5.30499982833862,5.32499980926514,1650357,4.10896253585815,2020-10-01
5.28499984741211,5.32499980926514,5.28000020980835,5.30000019073486,1317171,4.08967208862305,2020-10-02
5.30499982833862,5.34000015258789,5.26000022888184,5.28499984741211,949710,4.07809734344482,2020-10-05
5.26000022888184,5.30999994277954,5.09000015258789,5.1399998664856,5985952,3.96621036529541,2020-10-06
5.125,5.14499998092651,5.01999998092651,5.04500007629395,2989212,3.89290523529053,2020-10-07
5.05999994277954,5.15500020980835,5.05000019073486,5.15500020980835,2614866,3.97778487205505,2020-10-08
5.14499998092651,5.16499996185303,5.09499979019165,5.13500022888184,1790034,3.96235203742981,2020-10-09
5.14499998092651,5.26999998092651,5.125,5.23000001907349,2779886,4.03565740585327,2020-10-12
5.23000001907349,5.28499984741211,5.19999980926514,5.23000001907349,2215137,4.03565740585327,2020-10-13
5.25500011444092,5.30499982833862,5.18499994277954,5.2649998664856,2403958,4.06266450881958,2020-10-14
5.2350001335144,5.25,5.13500022888184,5.1399998664856,1891362,3.96621036529541,2020-10-15
5.17500019073486,5.19000005722046,5.1100001335144,5.17000007629395,1355764,3.9893593788147,2020-10-16
5.15500020980835,5.22499990463257,5.11499977111816,5.11499977111816,1050566,3.94691872596741,2020-10-19
5.1100001335144,5.17999982833862,5.09999990463257,5.16499996185303,1489183,3.9855010509491,2020-10-20
5.17000007629395,5.17999982833862,5.09000015258789,5.09000015258789,1739532,3.92762875556946,2020-10-21
5.09499979019165,5.1100001335144,5.02500009536743,5.05999994277954,1078704,3.90447926521301,2020-10-22
5.03499984741211,5.15999984741211,5.03499984741211,5.15999984741211,1145488,3.9816427230835,2020-10-23
5.09999990463257,5.11999988555908,5.04500007629395,5.04500007629395,1959502,3.89290523529053,2020-10-26
5.07999992370605,5.09000015258789,5.0149998664856,5.03999996185303,1279485,3.88904643058777,2020-10-27
4.98999977111816,4.98999977111816,4.79400014877319,4.80999994277954,2471336,3.71157026290894,2020-10-28
4.80200004577637,4.8899998664856,4.78399991989136,4.82999992370605,2665724,3.72700333595276,2020-10-29
4.78999996185303,5,4.76200008392334,4.96199989318848,1986330,3.8288586139679,2020-10-30
4.9980001449585,4.9980001449585,4.82600021362305,4.96600008010864,2470620,3.83194541931152,2020-11-02
5.01000022888184,5.06500005722046,4.93200016021729,5.01000022888184,2774127,3.86589789390564,2020-11-03
4.94399976730347,5.19000005722046,4.92999982833862,5.19000005722046,2422991,4.00479221343994,2020-11-04
5.19999980926514,5.23999977111816,5.09000015258789,5.11999988555908,2424479,3.95077753067017,2020-11-05
5.06500005722046,5.13500022888184,5.05999994277954,5.11999988555908,1109975,3.95077753067017,2020-11-06
5.17999982833862,5.36499977111816,5.125,5.28999996185303,3067531,4.08195543289185,2020-11-09
5.26999998092651,5.32499980926514,5.25,5.32000017166138,1796510,4.10510492324829,2020-11-10
5.32499980926514,5.32999992370605,5.25,5.30499982833862,2327757,4.09353017807007,2020-11-11
5.2649998664856,5.375,5.2649998664856,5.32499980926514,1911921,4.10896253585815,2020-11-12
5.30999994277954,5.32000017166138,5.2350001335144,5.2350001335144,2014417,4.03951597213745,2020-11-13
5.29500007629395,5.42500019073486,5.2649998664856,5.32999992370605,2555555,4.11282110214233,2020-11-16
5.28499984741211,5.34000015258789,5.26000022888184,5.28000020980835,1912482,4.0742392539978,2020-11-17
5.28000020980835,5.33500003814697,5.26999998092651,5.32499980926514,1560177,4.10896253585815,2020-11-18
5.31500005722046,5.44500017166138,5.30499982833862,5.3600001335144,1785365,4.13597011566162,2020-11-19
5.35500001907349,5.42000007629395,5.35500001907349,5.3899998664856,886438,4.15911912918091,2020-11-20
5.43499994277954,5.43499994277954,5.36499977111816,5.36499977111816,1394632,4.13982820510864,2020-11-23
5.36999988555908,5.40999984741211,5.31500005722046,5.38000011444092,1375106,4.15140342712402,2020-11-24
5.375,5.42500019073486,5.3600001335144,5.40500020980835,1587588,4.17069387435913,2020-11-25
5.42999982833862,5.46000003814697,5.36999988555908,5.36999988555908,904133,4.14368629455566,2020-11-26
5.38500022888184,5.44999980926514,5.38500022888184,5.42500019073486,927282,4.18612670898438,2020-11-27
5.44000005722046,5.44500017166138,5.375,5.38000011444092,2221291,4.15140342712402,2020-11-30
5.40000009536743,5.42999982833862,5.34000015258789,5.35500001907349,2699430,4.13211154937744,2020-12-01
5.32999992370605,5.44000005722046,5.32499980926514,5.40000009536743,1652889,4.16683578491211,2020-12-02
5.40999984741211,5.43499994277954,5.28499984741211,5.28499984741211,2023466,4.07809734344482,2020-12-03
5.30499982833862,5.34999990463257,5.27500009536743,5.28999996185303,1571198,4.08195543289185,2020-12-04
5.28499984741211,5.35500001907349,5.24499988555908,5.34499979019165,1605404,4.1243953704834,2020-12-07
5.32000017166138,5.34499979019165,5.26000022888184,5.29500007629395,1245963,4.08581399917603,2020-12-08
5.30499982833862,5.34000015258789,5.25,5.25,1647775,4.05108976364136,2020-12-09
5.2649998664856,5.28999996185303,5.15999984741211,5.17000007629395,2823001,3.9893593788147,2020-12-10
5.15000009536743,5.17500019073486,5.10500001907349,5.10500001907349,1471582,3.93920302391052,2020-12-11
5.11999988555908,5.19999980926514,5.09499979019165,5.15999984741211,1959948,3.9816427230835,2020-12-14
5.11499977111816,5.14499998092651,5.07999992370605,5.07999992370605,1724521,3.9199116230011,2020-12-15
5.10500001907349,5.15999984741211,5.07000017166138,5.07999992370605,2889221,3.9199116230011,2020-12-16
5.09999990463257,5.15999984741211,5.07499980926514,5.14499998092651,3242125,3.97006821632385,2020-12-17
5.11499977111816,5.1399998664856,5.03499984741211,5.05499982833862,3293551,3.90062093734741,2020-12-18
5.00500011444092,5.03000020980835,4.88199996948242,4.93599987030029,2603514,3.80879640579224,2020-12-21
4.96799993515015,5.05999994277954,4.90199995040894,5.05499982833862,1976003,3.90062093734741,2020-12-22
5.09000015258789,5.11999988555908,5.04500007629395,5.11999988555908,1721378,3.95077753067017,2020-12-23
5.1399998664856,5.17000007629395,5.11999988555908,5.1399998664856,864928,3.96621036529541,2020-12-28
5.16499996185303,5.17500019073486,5.13500022888184,5.17500019073486,997301,3.9932177066803,2020-12-29
5.17500019073486,5.21500015258789,5.15000009536743,5.19999980926514,1483934,4.01250839233398,2020-12-30
5.20499992370605,5.23999977111816,5.14499998092651,5.17999982833862,1737746,3.99707555770874,2021-01-04
5.17000007629395,5.19000005722046,5.11499977111816,5.13000011444092,1338592,3.95849370956421,2021-01-05
5.19500017166138,5.23000001907349,5.1399998664856,5.23000001907349,2123824,4.03565740585327,2021-01-06
5.25,5.25,5.14499998092651,5.16499996185303,2170667,3.9855010509491,2021-01-07
5.17000007629395,5.19999980926514,5.13500022888184,5.15000009536743,1626587,3.97392654418945,2021-01-08
5.13000011444092,5.17500019073486,5.11499977111816,5.125,1492843,3.95463585853577,2021-01-11
5.11999988555908,5.13500022888184,5.02500009536743,5.02500009536743,2056469,3.87747240066528,2021-01-12
5.01999998092651,5.17999982833862,5.01999998092651,5.16499996185303,2077033,3.9855010509491,2021-01-13
5.17000007629395,5.17000007629395,5.09499979019165,5.09499979019165,1407675,3.93148612976074,2021-01-14
5.1100001335144,5.1100001335144,5.04500007629395,5.07999992370605,1476058,3.9199116230011,2021-01-15
5.07999992370605,5.11999988555908,5.03499984741211,5.08500003814697,1665111,3.92377042770386,2021-01-18
5.09499979019165,5.1100001335144,5.00500011444092,5.00500011444092,1531944,3.86203932762146,2021-01-19
5.01999998092651,5.03000020980835,4.98199987411499,5.03000020980835,1548248,3.88133025169373,2021-01-20
5.05499982833862,5.06500005722046,4.94399976730347,4.94799995422363,2042790,3.8180558681488,2021-01-21
4.94000005722046,4.9520001411438,4.89799976348877,4.93200016021729,1798815,3.80570983886719,2021-01-22
4.94999980926514,5.01999998092651,4.93599987030029,5,1936550,3.85818099975586,2021-01-25
5.01999998092651,5.05000019073486,4.97599983215332,5.03999996185303,2008248,3.88904643058777,2021-01-26
5.03999996185303,5.10500001907349,4.9980001449585,5.05000019073486,1816077,3.89676260948181,2021-01-27
5.0149998664856,5.05000019073486,4.9539999961853,4.9980001449585,2258732,3.85663795471191,2021-01-28
4.96000003814697,5.03000020980835,4.94199991226196,4.9520001411438,2521086,3.82114243507385,2021-01-29
