"DFND.MI.Open","DFND.MI.High","DFND.MI.Low","DFND.MI.Close","DFND.MI.Volume","DFND.MI.Adjusted","Date"
5.30999994277954,5.30999994277954,5.30999994277954,5.30999994277954,0,5.30999994277954,2024-09-18
5.3730001449585,5.3769998550415,5.35699987411499,5.35900020599365,7759,5.35900020599365,2024-09-19
5.36399984359741,5.37200021743774,5.36299991607666,5.36899995803833,10738,5.36899995803833,2024-09-20
5.40299987792969,5.40299987792969,5.37900018692017,5.42199993133545,11690,5.42199993133545,2024-09-23
5.40999984741211,5.41800022125244,5.40999984741211,5.41599988937378,648,5.41599988937378,2024-09-24
5.4210000038147,5.4210000038147,5.4210000038147,5.41900014877319,130,5.41900014877319,2024-09-25
5.44299983978271,5.44299983978271,5.41400003433228,5.40100002288818,773,5.40100002288818,2024-09-26
5.40100002288818,5.40100002288818,5.38399982452393,5.39099979400635,9119,5.39099979400635,2024-09-27
5.39699983596802,5.39699983596802,5.37400007247925,5.38399982452393,9672,5.38399982452393,2024-09-30
5.41099977493286,5.44199991226196,5.41099977493286,5.49100017547607,7709,5.49100017547607,2024-10-01
5.52899980545044,5.53900003433228,5.5,5.51700019836426,7886,5.51700019836426,2024-10-02
5.53999996185303,5.53999996185303,5.48699998855591,5.48999977111816,38209,5.48999977111816,2024-10-03
5.48199987411499,5.48199987411499,5.48199987411499,5.50099992752075,1205,5.50099992752075,2024-10-04
5.55900001525879,5.55900001525879,5.52299976348877,5.53700017929077,7432,5.53700017929077,2024-10-07
5.51399993896484,5.53299999237061,5.51399993896484,5.51700019836426,2249,5.51700019836426,2024-10-08
5.51100015640259,5.52299976348877,5.49700021743774,5.53599977493286,11452,5.53599977493286,2024-10-09
5.55299997329712,5.55299997329712,5.5019998550415,5.5019998550415,14644,5.5019998550415,2024-10-10
5.46700000762939,5.5019998550415,5.46700000762939,5.55200004577637,13850,5.55200004577637,2024-10-11
5.59299993515015,5.60900020599365,5.58599996566772,5.61199998855591,22328,5.61199998855591,2024-10-14
5.65999984741211,5.66800022125244,5.61999988555908,5.625,19102,5.625,2024-10-15
5.625,5.6560001373291,5.61299991607666,5.65700006484985,8715,5.65700006484985,2024-10-16
5.72100019454956,5.75299978256226,5.70300006866455,5.75,10473,5.75,2024-10-17
5.73600006103516,5.7519998550415,5.70499992370605,5.71999979019165,3884,5.71999979019165,2024-10-18
5.75899982452393,5.76599979400635,5.7350001335144,5.72800016403198,26338,5.72800016403198,2024-10-21
5.75699996948242,5.78800010681152,5.6399998664856,5.65100002288818,17166,5.65100002288818,2024-10-22
5.66699981689453,5.67600011825562,5.6399998664856,5.64799976348877,21216,5.64799976348877,2024-10-23
5.65000009536743,5.65000009536743,5.63000011444092,5.62900018692017,6616,5.62900018692017,2024-10-24
5.60500001907349,5.62099981307983,5.59999990463257,5.59899997711182,72684,5.59899997711182,2024-10-25
5.61199998855591,5.625,5.57200002670288,5.5789999961853,9056,5.5789999961853,2024-10-28
5.5789999961853,5.5789999961853,5.53999996185303,5.54400014877319,11855,5.54400014877319,2024-10-29
5.52400016784668,5.52699995040894,5.48299980163574,5.51900005340576,7096,5.51900005340576,2024-10-30
5.51300001144409,5.51300001144409,5.41400003433228,5.42000007629395,5359,5.42000007629395,2024-10-31
5.42799997329712,5.45800018310547,5.42799997329712,5.45499992370605,1535,5.45499992370605,2024-11-01
5.43300008773804,5.4520001411438,5.40299987792969,5.42500019073486,14154,5.42500019073486,2024-11-04
5.44099998474121,5.44999980926514,5.43900012969971,5.45499992370605,4985,5.45499992370605,2024-11-05
5.66099977493286,5.74399995803833,5.6269998550415,5.66099977493286,28563,5.66099977493286,2024-11-06
5.69299983978271,5.71999979019165,5.65000009536743,5.66300010681152,27724,5.66300010681152,2024-11-07
5.7020001411438,5.77799987792969,5.67899990081787,5.76200008392334,18760,5.76200008392334,2024-11-08
5.8730001449585,5.93200016021729,5.84800004959106,5.90399980545044,57446,5.90399980545044,2024-11-11
5.9210000038147,5.92799997329712,5.85599994659424,5.82999992370605,47021,5.82999992370605,2024-11-12
5.8439998626709,5.87400007247925,5.82000017166138,5.8600001335144,9683,5.8600001335144,2024-11-13
5.8730001449585,5.88600015640259,5.75,5.73099994659424,22827,5.73099994659424,2024-11-14
5.66200017929077,5.68100023269653,5.64799976348877,5.64699983596802,29039,5.64699983596802,2024-11-15
5.65199995040894,5.66699981689453,5.60699987411499,5.65100002288818,13438,5.65100002288818,2024-11-18
5.6710000038147,5.6710000038147,5.6269998550415,5.66200017929077,12759,5.66200017929077,2024-11-19
5.69899988174438,5.69899988174438,5.66499996185303,5.6710000038147,13418,5.6710000038147,2024-11-20
5.90700006484985,5.90700006484985,5.68699979782104,5.76999998092651,16418,5.76999998092651,2024-11-21
5.76800012588501,5.82600021362305,5.76000022888184,5.82600021362305,38900,5.82600021362305,2024-11-22
5.84299993515015,5.84299993515015,5.73199987411499,5.73400020599365,45610,5.73400020599365,2024-11-25
5.75699996948242,5.75699996948242,5.73799991607666,5.78299999237061,29139,5.78299999237061,2024-11-26
5.77500009536743,5.78700017929077,5.73799991607666,5.73699998855591,16682,5.73699998855591,2024-11-27
5.75600004196167,5.78700017929077,5.75600004196167,5.77500009536743,18230,5.77500009536743,2024-11-28
5.75,5.7979998588562,5.75,5.79500007629395,20423,5.79500007629395,2024-11-29
5.84100008010864,5.85400009155273,5.80200004577637,5.82200002670288,11561,5.82200002670288,2024-12-02
5.80999994277954,5.83400011062622,5.80200004577637,5.81599998474121,44338,5.81599998474121,2024-12-03
5.8270001411438,5.84700012207031,5.8270001411438,5.8600001335144,21075,5.8600001335144,2024-12-04
5.84999990463257,5.85900020599365,5.76999998092651,5.76999998092651,36598,5.76999998092651,2024-12-05
5.75799989700317,5.77500009536743,5.74399995803833,5.73199987411499,22644,5.73199987411499,2024-12-06
5.74100017547607,5.74100017547607,5.65000009536743,5.66499996185303,49853,5.66499996185303,2024-12-09
5.65299987792969,5.69700002670288,5.65000009536743,5.69399976730347,30816,5.69399976730347,2024-12-10
5.71099996566772,5.72700023651123,5.67899990081787,5.72100019454956,44179,5.72100019454956,2024-12-11
5.69299983978271,5.71199989318848,5.6710000038147,5.69000005722046,29713,5.69000005722046,2024-12-12
5.69899988174438,5.69899988174438,5.65999984741211,5.68400001525879,19462,5.68400001525879,2024-12-13
5.71500015258789,5.72100019454956,5.67000007629395,5.71099996566772,8296,5.71099996566772,2024-12-16
5.72200012207031,5.7350001335144,5.69299983978271,5.67600011825562,15141,5.67600011825562,2024-12-17
5.69399976730347,5.71000003814697,5.66699981689453,5.68400001525879,12235,5.68400001525879,2024-12-18
5.62099981307983,5.66400003433228,5.60300016403198,5.6560001373291,17752,5.6560001373291,2024-12-19
5.63500022888184,5.67899990081787,5.58500003814697,5.67000007629395,24818,5.67000007629395,2024-12-20
5.7039999961853,5.71799993515015,5.63800001144409,5.65299987792969,7752,5.65299987792969,2024-12-23
5.88100004196167,5.88100004196167,5.70699977874756,5.7020001411438,32765,5.7020001411438,2024-12-27
5.69099998474121,5.69500017166138,5.63800001144409,5.66099977493286,17512,5.66099977493286,2024-12-30
5.72300004959106,5.75400018692017,5.72300004959106,5.74200010299683,34215,5.74200010299683,2025-01-02
5.72100019454956,5.75,5.70599985122681,5.74900007247925,8188,5.74900007247925,2025-01-03
5.71999979019165,5.72100019454956,5.64799976348877,5.65799999237061,15524,5.65799999237061,2025-01-06
5.65100002288818,5.67899990081787,5.64300012588501,5.67999982833862,17092,5.67999982833862,2025-01-07
5.71400022506714,5.73699998855591,5.70599985122681,5.72900009155273,24088,5.72900009155273,2025-01-08
5.73999977111816,5.78200006484985,5.7350001335144,5.76100015640259,30354,5.76100015640259,2025-01-09
5.78999996185303,5.79500007629395,5.72900009155273,5.72900009155273,38526,5.72900009155273,2025-01-10
5.7519998550415,5.79899978637695,5.70699977874756,5.77600002288818,14231,5.77600002288818,2025-01-13
5.79400014877319,5.81599998474121,5.76800012588501,5.78200006484985,28085,5.78200006484985,2025-01-14
5.80800008773804,5.84700012207031,5.80399990081787,5.82100009918213,20918,5.82100009918213,2025-01-15
5.84999990463257,5.88899993896484,5.84899997711182,5.88800001144409,26694,5.88800001144409,2025-01-16
5.91200017929077,5.96700000762939,5.91200017929077,5.94899988174438,49707,5.94899988174438,2025-01-17
5.9520001411438,5.96799993515015,5.93400001525879,5.93400001525879,201742,5.93400001525879,2025-01-20
5.93699979782104,6.03399991989136,5.93699979782104,6.03399991989136,58646,6.03399991989136,2025-01-21
6.05600023269653,6.06300020217896,6.01100015640259,6.03499984741211,53892,6.03499984741211,2025-01-22
6.05600023269653,6.17000007629395,6.03700017929077,6.13399982452393,284770,6.13399982452393,2025-01-23
6.12200021743774,6.12200021743774,6.04500007629395,6.05600023269653,49895,6.05600023269653,2025-01-24
6.04099988937378,6.04500007629395,5.97499990463257,5.98299980163574,171825,5.98299980163574,2025-01-27
6.01599979400635,6.09100008010864,6.01599979400635,6.03399991989136,218353,6.03399991989136,2025-01-28
6.03399991989136,6.07399988174438,6.00600004196167,5.99200010299683,64703,5.99200010299683,2025-01-29
6.01700019836426,6.04899978637695,6.01700019836426,6.05399990081787,80379,6.05399990081787,2025-01-30
6.11700010299683,6.15000009536743,6.11700010299683,6.1399998664856,25642,6.1399998664856,2025-01-31
6.09800004959106,6.15000009536743,6.07999992370605,6.15299987792969,119824,6.15299987792969,2025-02-03
6.15000009536743,6.15000009536743,6.0770001411438,6.0770001411438,79792,6.0770001411438,2025-02-04
6.05700016021729,6.10400009155273,6.05399990081787,6.07399988174438,75916,6.07399988174438,2025-02-05
6.13500022888184,6.15700006484985,6.08099985122681,6.08300018310547,47187,6.08300018310547,2025-02-06
6.09899997711182,6.12400007247925,6.09899997711182,6.11199998855591,45419,6.11199998855591,2025-02-07
6.1269998550415,6.13800001144409,6.09700012207031,6.11700010299683,48418,6.11700010299683,2025-02-10
6.13500022888184,6.14599990844727,6.09999990463257,6.13600015640259,34528,6.13600015640259,2025-02-11
6.14900016784668,6.16599988937378,6.1230001449585,6.12599992752075,37589,6.12599992752075,2025-02-12
6.11800003051758,6.15000009536743,6.08599996566772,6.08099985122681,28412,6.08099985122681,2025-02-13
6.07299995422363,6.08699989318848,6.00299978256226,6.00600004196167,35373,6.00600004196167,2025-02-14
6.08900022506714,6.14900016784668,6.08900022506714,6.13500022888184,249355,6.13500022888184,2025-02-17
6.17799997329712,6.23400020599365,6.17799997329712,6.19700002670288,124506,6.19700002670288,2025-02-18
6.19600009918213,6.21199989318848,6.18200016021729,6.19500017166138,72169,6.19500017166138,2025-02-19
6.1560001373291,6.1560001373291,6.04199981689453,6.05100011825562,138963,6.05100011825562,2025-02-20
6.07100009918213,6.08199977874756,6.01999998092651,6.03399991989136,66884,6.03399991989136,2025-02-21
5.98999977111816,6.03299999237061,5.97399997711182,6.03000020980835,330899,6.03000020980835,2025-02-24
6.04099988937378,6.06199979782104,5.97900009155273,6.02600002288818,25913,6.02600002288818,2025-02-25
6.09600019454956,6.13700008392334,6.08099985122681,6.12799978256226,45035,6.12799978256226,2025-02-26
6.1269998550415,6.25,6.1269998550415,6.24300003051758,306729,6.24300003051758,2025-02-27
6.24300003051758,6.33699989318848,6.20100021362305,6.23699998855591,99126,6.23699998855591,2025-02-28
6.48699998855591,6.50600004196167,6.38500022888184,6.40399980545044,229558,6.40399980545044,2025-03-03
6.40199995040894,6.41300010681152,6.19000005722046,6.19999980926514,194596,6.19999980926514,2025-03-04
6.23600006103516,6.28399991989136,6.19999980926514,6.23799991607666,173803,6.23799991607666,2025-03-05
6.2649998664856,6.28399991989136,6.16400003433228,6.19000005722046,360492,6.19000005722046,2025-03-06
6.20900011062622,6.20900011062622,6.06799983978271,6.06199979782104,131132,6.06199979782104,2025-03-07
6.13100004196167,6.15500020980835,6.0310001373291,6.04099988937378,241738,6.04099988937378,2025-03-10
6.02899980545044,6.05000019073486,5.94500017166138,5.97499990463257,76147,5.97499990463257,2025-03-11
6.03599977493286,6.10400009155273,6.01000022888184,6.08500003814697,226820,6.08500003814697,2025-03-12
6.11600017547607,6.13199996948242,6.07600021362305,6.09999990463257,67899,6.09999990463257,2025-03-13
6.1269998550415,6.24499988555908,6.1269998550415,6.21500015258789,59627,6.21500015258789,2025-03-14
6.21299982070923,6.28700017929077,6.2020001411438,6.25699996948242,57082,6.25699996948242,2025-03-17
6.25400018692017,6.29300022125244,6.25,6.27600002288818,176951,6.27600002288818,2025-03-18
6.30999994277954,6.38700008392334,6.27600002288818,6.37099981307983,74093,6.37099981307983,2025-03-19
6.40000009536743,6.42000007629395,6.28700017929077,6.32100009918213,284145,6.32100009918213,2025-03-20
6.31400012969971,6.34000015258789,6.2649998664856,6.27199983596802,245970,6.27199983596802,2025-03-21
6.34800004959106,6.36899995803833,6.31699991226196,6.36899995803833,39284,6.36899995803833,2025-03-24
6.37599992752075,6.42399978637695,6.36100006103516,6.41200017929077,148676,6.41200017929077,2025-03-25
6.45900011062622,6.47499990463257,6.42000007629395,6.42600011825562,44465,6.42600011825562,2025-03-26
6.38399982452393,6.40299987792969,6.32399988174438,6.38199996948242,74395,6.38199996948242,2025-03-27
6.34700012207031,6.35300016403198,6.22300004959106,6.23699998855591,58583,6.23699998855591,2025-03-28
6.17600011825562,6.2039999961853,6.12799978256226,6.18599987030029,21991,6.18599987030029,2025-03-31
6.22800016403198,6.27400016784668,6.19999980926514,6.28800010681152,21751,6.28800010681152,2025-04-01
6.29899978637695,6.29899978637695,6.17700004577637,6.22900009155273,17794,6.22900009155273,2025-04-02
6.03499984741211,6.09999990463257,5.97499990463257,6.00099992752075,34734,6.00099992752075,2025-04-03
5.94999980926514,5.94999980926514,5.55700016021729,5.61100006103516,75231,5.61100006103516,2025-04-04
5.125,5.53000020980835,5.02400016784668,5.35799980163574,51732,5.35799980163574,2025-04-07
5.5,5.74900007247925,5.5,5.67500019073486,252476,5.67500019073486,2025-04-08
5.5149998664856,5.56599998474121,5.37099981307983,5.5,68790,5.5,2025-04-09
6.03900003433228,6.03900003433228,5.77500009536743,5.77400016784668,82226,5.77400016784668,2025-04-10
5.77400016784668,5.77400016784668,5.60099983215332,5.68100023269653,111739,5.68100023269653,2025-04-11
5.77299976348877,5.86999988555908,5.76000022888184,5.84700012207031,11251,5.84700012207031,2025-04-14
5.89400005340576,5.94700002670288,5.87900018692017,5.94299983978271,40481,5.94299983978271,2025-04-15
5.88100004196167,5.92500019073486,5.84800004959106,5.91400003433228,20226,5.91400003433228,2025-04-16
5.90199995040894,5.92999982833862,5.82499980926514,5.85500001907349,18765,5.85500001907349,2025-04-17
5.75,5.76599979400635,5.64200019836426,5.69000005722046,68125,5.69000005722046,2025-04-22
5.78200006484985,5.90999984741211,5.78200006484985,5.85699987411499,10526,5.85699987411499,2025-04-23
5.87799978256226,5.89499998092651,5.80700016021729,5.89900016784668,8973,5.89900016784668,2025-04-24
5.94199991226196,6.00099992752075,5.94199991226196,5.97599983215332,2946,5.97599983215332,2025-04-25
6.01000022888184,6.06500005722046,6.0019998550415,6.00799989700317,12906,6.00799989700317,2025-04-28
6.07399988174438,6.10400009155273,6.05700016021729,6.07299995422363,28848,6.07299995422363,2025-04-29
6.09999990463257,6.12900018692017,6.03000020980835,6.11499977111816,24703,6.11499977111816,2025-04-30
6.2649998664856,6.34999990463257,6.26000022888184,6.2979998588562,26529,6.2979998588562,2025-05-02
6.33699989318848,6.38700008392334,6.32000017166138,6.37599992752075,46272,6.37599992752075,2025-05-05
6.37099981307983,6.40299987792969,6.27699995040894,6.32100009918213,46017,6.32100009918213,2025-05-06
6.33699989318848,6.35099983215332,6.26800012588501,6.29400014877319,114112,6.29400014877319,2025-05-07
6.38600015640259,6.46999979019165,6.37799978256226,6.46999979019165,18328,6.46999979019165,2025-05-08
6.48000001907349,6.50600004196167,6.39799976348877,6.41800022125244,11861,6.41800022125244,2025-05-09
6.53000020980835,6.57200002670288,6.41499996185303,6.48899984359741,54425,6.48899984359741,2025-05-12
6.51599979400635,6.60300016403198,6.51300001144409,6.55900001525879,38851,6.55900001525879,2025-05-13
6.57200002670288,6.59499979019165,6.48799991607666,6.51800012588501,34996,6.51800012588501,2025-05-14
6.52299976348877,6.61399984359741,6.51200008392334,6.6269998550415,55966,6.6269998550415,2025-05-15
6.66200017929077,6.71000003814697,6.65700006484985,6.69899988174438,19492,6.69899988174438,2025-05-16
6.66300010681152,6.73400020599365,6.62400007247925,6.73400020599365,42616,6.73400020599365,2025-05-19
6.7350001335144,6.77199983596802,6.72800016403198,6.77199983596802,30582,6.77199983596802,2025-05-20
6.74300003051758,6.77799987792969,6.73400020599365,6.73999977111816,14425,6.73999977111816,2025-05-21
6.71299982070923,6.7189998626709,6.68699979782104,6.68900012969971,21895,6.68900012969971,2025-05-22
6.72100019454956,6.72200012207031,6.58799982070923,6.66499996185303,123544,6.66499996185303,2025-05-23
6.72700023651123,6.76100015640259,6.72700023651123,6.74599981307983,20286,6.74599981307983,2025-05-26
6.79099988937378,6.83199977874756,6.78599977493286,6.8289999961853,44604,6.8289999961853,2025-05-27
6.88199996948242,6.92000007629395,6.875,6.88299989700317,40174,6.88299989700317,2025-05-28
6.93900012969971,6.95100021362305,6.83300018310547,6.87200021743774,74161,6.87200021743774,2025-05-29
6.86899995803833,6.90000009536743,6.85500001907349,6.8730001449585,26420,6.8730001449585,2025-05-30
6.90100002288818,6.91900014877319,6.82399988174438,6.87200021743774,283416,6.87200021743774,2025-06-02
6.89900016784668,6.98699998855591,6.87099981307983,6.96000003814697,46349,6.96000003814697,2025-06-03
6.99900007247925,7.02199983596802,6.98000001907349,7.00600004196167,136753,7.00600004196167,2025-06-04
7.00099992752075,7.05100011825562,6.97399997711182,7.00500011444092,58199,7.00500011444092,2025-06-05
7.03000020980835,7.03999996185303,6.99100017547607,7.00299978256226,170689,7.00299978256226,2025-06-06
7.01800012588501,7.01800012588501,6.97100019454956,6.99599981307983,148476,6.99599981307983,2025-06-09
6.99499988555908,7.02400016784668,6.86499977111816,6.86899995803833,24633,6.86899995803833,2025-06-10
6.86399984359741,6.88199996948242,6.77400016784668,6.85400009155273,443977,6.85400009155273,2025-06-11
6.86700010299683,6.86700010299683,6.68699979782104,6.81599998474121,174794,6.81599998474121,2025-06-12
6.88100004196167,6.92999982833862,6.83099985122681,6.85400009155273,269483,6.85400009155273,2025-06-13
6.90799999237061,6.9210000038147,6.85400009155273,6.85799980163574,125794,6.85799980163574,2025-06-16
6.81899976730347,6.8769998550415,6.78900003433228,6.86100006103516,166696,6.86100006103516,2025-06-17
6.90500020980835,6.92799997329712,6.87400007247925,6.87400007247925,72075,6.87400007247925,2025-06-18
6.87400007247925,6.87400007247925,6.81899976730347,6.81899976730347,271983,6.81899976730347,2025-06-19
6.83300018310547,6.91499996185303,6.82200002670288,6.90500020980835,187728,6.90500020980835,2025-06-20
6.9210000038147,6.93300008773804,6.87400007247925,6.91599988937378,103336,6.91599988937378,2025-06-23
6.90899991989136,6.94299983978271,6.81899976730347,6.83599996566772,72483,6.83599996566772,2025-06-24
6.8730001449585,6.90500020980835,6.86199998855591,6.875,63572,6.875,2025-06-25
6.86499977111816,7,6.86499977111816,6.98600006103516,77526,6.98600006103516,2025-06-26
6.98600006103516,7.02899980545044,6.95300006866455,7.02799987792969,41950,7.02799987792969,2025-06-27
7.09000015258789,7.09000015258789,7.04099988937378,7.06899976730347,55693,7.06899976730347,2025-06-30
7.06199979782104,7.07000017166138,6.89499998092651,6.90299987792969,254580,6.90299987792969,2025-07-01
6.92600011825562,6.92899990081787,6.86999988555908,6.88800001144409,188412,6.88800001144409,2025-07-02
6.9210000038147,6.97700023651123,6.88600015640259,6.97599983215332,70225,6.97599983215332,2025-07-03
6.94500017166138,6.96500015258789,6.93200016021729,6.95800018310547,120005,6.95800018310547,2025-07-04
6.98699998855591,7.06099987030029,6.98099994659424,7.05700016021729,400058,7.05700016021729,2025-07-07
7.05999994277954,7.08699989318848,7.00500011444092,7.02799987792969,145650,7.02799987792969,2025-07-08
7.07200002670288,7.11299991607666,7.06599998474121,7.12599992752075,316422,7.12599992752075,2025-07-09
7.10900020599365,7.15199995040894,7.08599996566772,7.10200023651123,206090,7.10200023651123,2025-07-10
7.12099981307983,7.16800022125244,7.07399988174438,7.15299987792969,268175,7.15299987792969,2025-07-11
7.14499998092651,7.24900007247925,7.13000011444092,7.24700021743774,879935,7.24700021743774,2025-07-14
7.27099990844727,7.28200006484985,7.25,7.26800012588501,204555,7.26800012588501,2025-07-15
7.24599981307983,7.30299997329712,7.19999980926514,7.2020001411438,122023,7.2020001411438,2025-07-16
7.32000017166138,7.37400007247925,7.30600023269653,7.36100006103516,220144,7.36100006103516,2025-07-17
7.36499977111816,7.39099979400635,7.33799982070923,7.37400007247925,319962,7.37400007247925,2025-07-18
7.36299991607666,7.36600017547607,7.29400014877319,7.33300018310547,263527,7.33300018310547,2025-07-21
7.28700017929077,7.28999996185303,7.10799980163574,7.15000009536743,580541,7.15000009536743,2025-07-22
7.17000007629395,7.23400020599365,7.16699981689453,7.23400020599365,394917,7.23400020599365,2025-07-23
7.29699993133545,7.30900001525879,7.26300001144409,7.26999998092651,121720,7.26999998092651,2025-07-24
7.25899982452393,7.27199983596802,7.23099994659424,7.26700019836426,85099,7.26700019836426,2025-07-25
7.31500005722046,7.35799980163574,7.26999998092651,7.27799987792969,327746,7.27799987792969,2025-07-28
7.35099983215332,7.43400001525879,7.35099983215332,7.3730001449585,469747,7.3730001449585,2025-07-29
7.35300016403198,7.42500019073486,7.3439998626709,7.38800001144409,387711,7.38800001144409,2025-07-30
7.4520001411438,7.50500011444092,7.42000007629395,7.43100023269653,683449,7.43100023269653,2025-07-31
7.40799999237061,7.41300010681152,7.17600011825562,7.2810001373291,1014779,7.2810001373291,2025-08-01
7.33500003814697,7.39300012588501,7.33500003814697,7.38600015640259,405166,7.38600015640259,2025-08-04
7.45300006866455,7.47700023651123,7.36299991607666,7.36299991607666,579809,7.36299991607666,2025-08-05
7.42799997329712,7.44199991226196,7.34100008010864,7.41099977493286,352781,7.41099977493286,2025-08-06
7.34600019454956,7.36399984359741,7.28999996185303,7.29400014877319,903291,7.29400014877319,2025-08-07
7.32999992370605,7.36399984359741,7.30299997329712,7.30600023269653,668489,7.30600023269653,2025-08-08
7.25699996948242,7.29400014877319,7.23600006103516,7.28000020980835,131137,7.28000020980835,2025-08-11
7.28800010681152,7.3270001411438,7.27600002288818,7.31599998474121,715620,7.31599998474121,2025-08-12
7.34299993515015,7.35699987411499,7.21099996566772,7.21099996566772,282021,7.21099996566772,2025-08-13
7.2979998588562,7.36499977111816,7.29300022125244,7.34200000762939,230388,7.34200000762939,2025-08-14
7.2810001373291,7.3270001411438,7.26800012588501,7.32600021362305,51882,7.32600021362305,2025-08-18
7.30299997329712,7.30499982833862,7.16800022125244,7.22300004959106,285371,7.22300004959106,2025-08-19
7.15199995040894,7.18699979782104,7.14099979400635,7.18100023269653,702969,7.18100023269653,2025-08-20
7.23000001907349,7.28599977493286,7.21400022506714,7.27799987792969,865307,7.27799987792969,2025-08-21
7.29099988937378,7.33199977874756,7.27500009536743,7.27500009536743,33891,7.27500009536743,2025-08-22
7.23999977111816,7.30100011825562,7.23699998855591,7.28299999237061,617752,7.28299999237061,2025-08-25
7.26999998092651,7.35599994659424,7.24599981307983,7.34499979019165,664219,7.34499979019165,2025-08-26
7.40000009536743,7.4210000038147,7.37200021743774,7.38899993896484,48167,7.38899993896484,2025-08-27
7.3769998550415,7.38100004196167,7.34499979019165,7.36600017547607,330273,7.36600017547607,2025-08-28
7.37400007247925,7.41300010681152,7.32000017166138,7.33400011062622,300214,7.33400011062622,2025-08-29
7.35400009155273,7.38800001144409,7.3439998626709,7.38800001144409,416591,7.38800001144409,2025-09-01
7.38899993896484,7.38899993896484,7.28800010681152,7.32800006866455,1412549,7.32800006866455,2025-09-02
7.36299991607666,7.38700008392334,7.32999992370605,7.34000015258789,213884,7.34000015258789,2025-09-03
