"ENI.MI.Open","ENI.MI.High","ENI.MI.Low","ENI.MI.Close","ENI.MI.Volume","ENI.MI.Adjusted","Date"
12.9899997711182,13.003999710083,12.8660001754761,12.9379997253418,13747870,8.7921257019043,2020-02-19
12.9720001220703,12.9940004348755,12.8599996566772,12.8999996185303,12321792,8.76630306243896,2020-02-20
12.8360004425049,12.8760004043579,12.6639995574951,12.7639999389648,20198517,8.67388153076172,2020-02-21
12.3819999694824,12.3999996185303,12.0019998550415,12.1680002212524,39039271,8.26886558532715,2020-02-24
12.2679996490479,12.2679996490479,11.9759998321533,11.9759998321533,23808143,8.13839054107666,2020-02-25
11.9280004501343,12.1099996566772,11.8520002365112,12.0640001296997,25088127,8.19819259643555,2020-02-26
11.8940000534058,11.9359998703003,11.539999961853,11.7580003738403,31366113,7.99024724960327,2020-02-27
11.460000038147,11.503999710083,11.0520000457764,11.1579999923706,48764328,7.58250999450684,2020-02-28
11.3699998855591,11.3940000534058,10.9040002822876,11.1180000305176,34406229,7.55532932281494,2020-03-02
11.3579998016357,11.4119997024536,11.0340003967285,11.1199998855591,28827682,7.55668926239014,2020-03-03
11.1180000305176,11.3400001525879,11.0059995651245,11.1520004272461,22591200,7.57843446731567,2020-03-04
11.1700000762939,11.1700000762939,10.9420003890991,10.9680004119873,20318242,7.4533953666687,2020-03-05
10.7959995269775,10.8000001907349,10.1899995803833,10.2340002059937,36615660,6.95460081100464,2020-03-06
8.30000019073486,8.79899978637695,8.02000045776367,8.10000038146973,96242856,5.50442314147949,2020-03-09
8.30000019073486,9.03400039672852,8.00100040435791,8.16499996185303,64975229,5.54859352111816,2020-03-10
8.35000038146973,8.52600002288818,8.01200008392334,8.05000019073486,46107925,5.47044467926025,2020-03-11
7.77899980545044,7.87599992752075,6.59200000762939,6.59200000762939,72268624,4.47964763641357,2020-03-12
6.91800022125244,7.69999980926514,6.69600009918213,6.91099977493286,64165438,4.69642686843872,2020-03-13
6.74300003051758,6.77699995040894,6.26000022888184,6.49200010299683,55907331,4.41169261932373,2020-03-16
6.7519998550415,7.11999988555908,6.40199995040894,6.86600017547607,48831140,4.66584777832031,2020-03-17
6.7480001449585,7.07800006866455,6.67000007629395,6.69399976730347,38847559,4.54896402359009,2020-03-18
6.75,6.98999977111816,6.69999980926514,6.96500015258789,46721183,4.73312520980835,2020-03-19
7.09999990463257,7.30000019073486,6.92399978637695,7.29300022125244,57808116,4.95601987838745,2020-03-20
6.99200010299683,7.3600001335144,6.92700004577637,7.28700017929077,37050710,4.9519419670105,2020-03-23
7.59999990463257,8.375,7.53900003433228,8.375,47133635,5.6913013458252,2020-03-24
8.5,8.98900032043457,8.26200008392334,8.72299957275391,50061032,5.92778635025024,2020-03-25
8.51599979400635,8.73600006103516,8.40999984741211,8.71100044250488,27183619,5.91963338851929,2020-03-26
8.60200023651123,8.67399978637695,8.11999988555908,8.21700000762939,27648236,5.58393144607544,2020-03-27
8.22700023651123,8.5930004119873,7.90000009536743,8.5930004119873,24877317,5.83944511413574,2020-03-30
8.75,9.22000026702881,8.70199966430664,9.22000026702881,41193788,6.26552820205688,2020-03-31
9,9.4980001449585,8.98200035095215,9.19999980926514,37482069,6.2519359588623,2020-04-01
9.5,10.1079998016357,9.5,9.83800029754639,45989573,6.68549537658691,2020-04-02
9.80000019073486,9.83500003814697,9.27200031280518,9.32499980926514,25712232,6.33688068389893,2020-04-03
9.60000038146973,9.68000030517578,9.20300006866455,9.3149995803833,22904862,6.33008527755737,2020-04-06
9.60000038146973,9.69600009918213,9.2790002822876,9.42800045013428,22303958,6.40687561035156,2020-04-07
9.19699954986572,9.3730001449585,9.18000030517578,9.29500007629395,15443199,6.31649494171143,2020-04-08
9.44499969482422,9.49899959564209,9.25500011444092,9.30799961090088,22767364,6.3253288269043,2020-04-09
9.56999969482422,9.57999992370605,9.01200008392334,9.16699981689453,20078922,6.22951173782349,2020-04-14
9.07199954986572,9.10000038146973,8.56700038909912,8.58199977874756,27660059,5.83197021484375,2020-04-15
8.69400024414062,8.77700042724609,8.36200046539307,8.45400047302246,19343250,5.74498701095581,2020-04-16
8.57100009918213,8.7189998626709,8.51000022888184,8.58699989318848,18845039,5.83536720275879,2020-04-17
8.55700016021729,8.57499980926514,8.20499992370605,8.43400001525879,18902300,5.73139667510986,2020-04-20
8.21700000762939,8.23400020599365,7.90999984741211,7.96000003814697,32421407,5.40928411483765,2020-04-21
7.99499988555908,8.38799953460693,7.90000009536743,8.34799957275391,22692728,5.67295265197754,2020-04-22
8.45899963378906,8.66899967193604,8.4040002822876,8.47200012207031,19700760,5.7572193145752,2020-04-23
8.25,8.56900024414062,8.19200038909912,8.25,18194010,5.6063551902771,2020-04-24
8.38500022888184,8.41699981689453,8.22500038146973,8.4040002822876,14169520,5.71100807189941,2020-04-27
8.35099983215332,8.75,8.3149995803833,8.68400001525879,20026941,5.90128421783447,2020-04-28
8.76000022888184,8.98400020599365,8.7189998626709,8.95699977874756,20941173,6.08680295944214,2020-04-29
9.00300025939941,9.12399959564209,8.63399982452393,8.71399974822998,24875896,5.92167091369629,2020-04-30
8.45199966430664,8.52000045776367,8.21100044250488,8.21100044250488,21694943,5.57985401153564,2020-05-04
8.5,8.76000022888184,8.42599964141846,8.6870002746582,18886649,5.90332269668579,2020-05-05
8.67000007629395,8.70100021362305,8.39299964904785,8.42300033569336,13901402,5.72392082214355,2020-05-06
8.45499992370605,8.63799953460693,8.42300033569336,8.55599975585938,12673839,5.81430149078369,2020-05-07
8.61999988555908,8.67800045013428,8.52499961853027,8.63099956512451,7473733,5.86526727676392,2020-05-08
8.71000003814697,8.7209997177124,8.53499984741211,8.63099956512451,10281465,5.86526727676392,2020-05-11
8.59200000762939,8.83500003814697,8.59200000762939,8.71399974822998,11944391,5.92167091369629,2020-05-12
8.67000007629395,8.70300006866455,8.48400020599365,8.52499961853027,15500343,5.79323434829712,2020-05-13
8.45100021362305,8.60799980163574,8.31099987030029,8.51399993896484,21118641,5.78575992584229,2020-05-14
8.66600036621094,8.70600032806396,8.45400047302246,8.52000045776367,17786611,5.78983783721924,2020-05-15
8.35799980163574,8.72700023651123,8.3430004119873,8.6569995880127,21938046,6.1956262588501,2020-05-18
8.73999977111816,8.75399971008301,8.30399990081787,8.38399982452393,20711134,6.00024604797363,2020-05-19
8.39000034332275,8.42899990081787,8.18400001525879,8.42899990081787,19442931,6.03245210647583,2020-05-20
8.39000034332275,8.41499996185303,8.18000030517578,8.22200012207031,13721639,5.88430595397949,2020-05-21
8.14000034332275,8.32999992370605,8.01299953460693,8.17399978637695,17312764,5.84995365142822,2020-05-22
8.28800010681152,8.28800010681152,8.13799953460693,8.26000022888184,8367806,5.91150236129761,2020-05-25
8.35000038146973,8.39799976348877,8.19799995422363,8.27400016784668,17229941,5.92152261734009,2020-05-26
8.27400016784668,8.5930004119873,8.2519998550415,8.44999980926514,26603211,6.04748010635376,2020-05-27
8.53499984741211,8.54100036621094,8.33600044250488,8.49199962615967,17043810,6.07753896713257,2020-05-28
8.40999984741211,8.43099975585938,8.1230001449585,8.1230001449585,33784448,5.81345462799072,2020-05-29
8.2519998550415,8.37899971008301,8.1899995803833,8.34000015258789,15493892,5.96875715255737,2020-06-01
8.39200019836426,8.82299995422363,8.3769998550415,8.77099990844727,29863382,6.27721357345581,2020-06-02
8.92500019073486,9.07400035858154,8.82999992370605,8.99899959564209,27173465,6.44038772583008,2020-06-03
8.96100044250488,9.07999992370605,8.84500026702881,8.96399974822998,19962248,6.41533946990967,2020-06-04
9.07999992370605,9.54199981689453,9.0649995803833,9.50599956512451,39009905,6.80323600769043,2020-06-05
9.60000038146973,9.83199977874756,9.52700042724609,9.66399955749512,26360730,6.91631460189819,2020-06-08
9.69799995422363,9.75300025939941,9.26000022888184,9.37600040435791,25962010,6.71020030975342,2020-06-09
9.39000034332275,9.48999977111816,9.13199996948242,9.22999954223633,19576489,6.60571002960205,2020-06-10
9,9.00300025939941,8.58100032806396,8.58100032806396,31060705,6.14123582839966,2020-06-11
8.5,8.83399963378906,8.36600017547607,8.58699989318848,23937648,6.14552927017212,2020-06-12
8.3149995803833,8.63199996948242,8.25100040435791,8.57999992370605,18320512,6.14051866531372,2020-06-15
8.80000019073486,9.13700008392334,8.7209997177124,8.9350004196167,25271147,6.39458513259888,2020-06-16
8.95400047302246,9.07499980926514,8.84899997711182,8.89599990844727,15018330,6.3666729927063,2020-06-17
8.85000038146973,8.93000030517578,8.71500015258789,8.83500003814697,20103144,6.32301807403564,2020-06-18
8.90200042724609,9.08199977874756,8.87399959564209,8.87399959564209,31511363,6.35092830657959,2020-06-19
8.83600044250488,8.87100028991699,8.7189998626709,8.80300045013428,11676680,6.30011606216431,2020-06-22
8.83899974822998,8.92399978637695,8.66199970245361,8.89599990844727,16418683,6.3666729927063,2020-06-23
8.85400009155273,8.9370002746582,8.47200012207031,8.47200012207031,17258285,6.06322574615479,2020-06-24
8.40999984741211,8.54500007629395,8.3100004196167,8.48099994659424,18316876,6.06966733932495,2020-06-25
8.54899978637695,8.71399974822998,8.39700031280518,8.39700031280518,13724772,6.00955009460449,2020-06-26
8.38099956512451,8.63799953460693,8.31999969482422,8.625,13977920,6.17272424697876,2020-06-29
8.61999988555908,8.65200042724609,8.43299961090088,8.48999977111816,12515106,6.07610845565796,2020-06-30
8.54199981689453,8.57999992370605,8.32999992370605,8.47500038146973,14739055,6.06537389755249,2020-07-01
8.53800010681152,8.78999996185303,8.52200031280518,8.72000026702881,17528807,6.24071359634399,2020-07-02
8.72200012207031,8.73999977111816,8.58100032806396,8.67399978637695,7685494,6.20779275894165,2020-07-03
8.80300045013428,8.94099998474121,8.74199962615967,8.75800037384033,13541848,6.26790952682495,2020-07-06
8.67399978637695,8.8439998626709,8.63300037384033,8.81999969482422,14713642,6.31228065490723,2020-07-07
8.73999977111816,8.81999969482422,8.66399955749512,8.69799995422363,12252249,6.22496843338013,2020-07-08
8.73200035095215,8.76900005340576,8.43400001525879,8.43400001525879,14287431,6.0360312461853,2020-07-09
8.35000038146973,8.53699970245361,8.31999969482422,8.49199962615967,13021009,6.07753896713257,2020-07-10
8.60000038146973,8.69400024414062,8.52799987792969,8.65999984741211,11475010,6.19777393341064,2020-07-13
8.61999988555908,8.79899978637695,8.59000015258789,8.78299999237061,13865345,6.28580188751221,2020-07-14
8.84200000762939,8.92700004577637,8.78400039672852,8.83600044250488,16298192,6.32373332977295,2020-07-15
8.79199981689453,8.93200016021729,8.76700019836426,8.89500045776367,11518053,6.36595773696899,2020-07-16
8.89500045776367,8.91300010681152,8.75500011444092,8.8129997253418,11657323,6.30727195739746,2020-07-17
8.76000022888184,8.87399959564209,8.67000007629395,8.7810001373291,13831273,6.28437042236328,2020-07-20
8.85000038146973,8.93900012969971,8.77799987792969,8.92899990081787,18726960,6.39029121398926,2020-07-21
8.85299968719482,8.93099975585938,8.61499977111816,8.70699977874756,20136558,6.23141098022461,2020-07-22
8.72999954223633,8.74899959564209,8.55300045013428,8.60099983215332,15126826,6.15554904937744,2020-07-23
8.55000019073486,8.61499977111816,8.47000026702881,8.52000045776367,12186484,6.09757947921753,2020-07-24
8.49499988555908,8.55599975585938,8.46199989318848,8.46300029754639,9553656,6.05678415298462,2020-07-27
8.48099994659424,8.53800010681152,8.37199974060059,8.47700023651123,10457237,6.06680393218994,2020-07-28
8.47700023651123,8.48799991607666,8.39000034332275,8.40999984741211,8853934,6.01885509490967,2020-07-29
8.39000034332275,8.39900016784668,7.76100015640259,7.81799983978271,42886075,5.5951714515686,2020-07-30
7.82100009918213,7.93499994277954,7.47900009155273,7.54099988937378,28473737,5.3969292640686,2020-07-31
7.56099987030029,7.59999990463257,7.34299993515015,7.53399991989136,21236933,5.39192008972168,2020-08-03
7.57800006866455,7.85900020599365,7.57000017166138,7.85900020599365,20414292,5.62451553344727,2020-08-04
7.94000005722046,8.14700031280518,7.9060001373291,8.0959997177124,20768740,5.7941312789917,2020-08-05
8.02999973297119,8.07100009918213,7.86600017547607,7.94199991226196,14101535,5.6839165687561,2020-08-06
7.88600015640259,7.92899990081787,7.73199987411499,7.80600023269653,10480738,5.58658504486084,2020-08-07
7.84499979019165,8.00800037384033,7.82200002670288,7.98600006103516,10540027,5.71540546417236,2020-08-10
8.03800010681152,8.3100004196167,8.03800010681152,8.24400043487549,15026407,5.90005207061768,2020-08-11
8.24400043487549,8.42500019073486,8.24400043487549,8.3730001449585,14389577,5.99237489700317,2020-08-12
8.31999969482422,8.39799976348877,8.23999977111816,8.24499988555908,10300206,5.90076684951782,2020-08-13
8.21000003814697,8.2180004119873,8.06900024414062,8.17899990081787,11613990,5.85353183746338,2020-08-14
8.2189998626709,8.2519998550415,8.10000038146973,8.10000038146973,7615122,5.79699468612671,2020-08-17
8.0600004196167,8.20899963378906,7.96099996566772,8.05399990081787,10701205,5.76407241821289,2020-08-18
8.03999996185303,8.12800025939941,7.97300004959106,8.12800025939941,8788589,5.81703329086304,2020-08-19
8.02000045776367,8.04399967193604,7.92999982833862,7.93499994277954,10852004,5.67890691757202,2020-08-20
7.95599985122681,7.96999979019165,7.77099990844727,7.8730001449585,10707357,5.63453435897827,2020-08-21
7.90899991989136,8.19799995422363,7.90000009536743,8.19099998474121,13643660,5.86212015151978,2020-08-24
8.22000026702881,8.27200031280518,8.05500030517578,8.07800006866455,12744603,5.78124952316284,2020-08-25
8.05500030517578,8.13399982452393,8.01000022888184,8.10000038146973,8103211,5.79699468612671,2020-08-26
8.15999984741211,8.16399955749512,7.96299982070923,7.98600006103516,10386764,5.71540546417236,2020-08-27
8.02000045776367,8.03600025177002,7.89900016784668,7.96199989318848,8391516,5.6982307434082,2020-08-28
8.02299976348877,8.07800006866455,7.80000019073486,7.80000019073486,13465279,5.58229064941406,2020-08-31
7.85099983215332,7.91099977493286,7.65000009536743,7.77600002288818,13313757,5.56511402130127,2020-09-01
7.80499982833862,7.86299991607666,7.65999984741211,7.67600011825562,13449855,5.49354600906372,2020-09-02
7.67700004577637,7.85699987411499,7.67600011825562,7.69600009918213,14377952,5.50786066055298,2020-09-03
7.66400003433228,7.77600002288818,7.60300016403198,7.64499998092651,12910370,5.471360206604,2020-09-04
7.66499996185303,7.77699995040894,7.60099983215332,7.77299976348877,10739658,5.56296682357788,2020-09-07
7.74399995803833,7.78700017929077,7.44999980926514,7.51900005340576,16362205,5.38118505477905,2020-09-08
7.50600004196167,7.71000003814697,7.50600004196167,7.62799978256226,14226757,5.45919418334961,2020-09-09
7.60900020599365,7.69399976730347,7.5149998664856,7.62599992752075,10680425,5.45776176452637,2020-09-10
7.56099987030029,7.64799976348877,7.51900005340576,7.59899997711182,9787284,5.43843984603882,2020-09-11
7.59999990463257,7.64200019836426,7.44099998474121,7.47599983215332,13254228,5.35040998458862,2020-09-14
7.48999977111816,7.61199998855591,7.41400003433228,7.61199998855591,12708706,5.4477424621582,2020-09-15
7.61700010299683,7.69999980926514,7.5310001373291,7.65100002288818,14588690,5.47565460205078,2020-09-16
7.57800006866455,7.64300012588501,7.53700017929077,7.5939998626709,14070802,5.43486022949219,2020-09-17
7.59000015258789,7.61399984359741,7.38800001144409,7.38800001144409,27719311,5.28743124008179,2020-09-18
7.26000022888184,7.29899978637695,6.94999980926514,6.94999980926514,30166706,5.05608701705933,2020-09-21
7.02299976348877,7.19299983978271,6.94999980926514,7.05600023269653,14091621,5.13320255279541,2020-09-22
7.08199977874756,7.14900016784668,6.92799997329712,6.92799997329712,13089388,5.04008340835571,2020-09-23
6.82800006866455,6.94099998474121,6.53200006484985,6.81199979782104,18239059,4.95569324493408,2020-09-24
6.88000011444092,6.91599988937378,6.66800022125244,6.68900012969971,14699907,4.8662109375,2020-09-25
6.76000022888184,6.86999988555908,6.73199987411499,6.8600001335144,14657338,4.99061250686646,2020-09-28
6.85500001907349,6.8600001335144,6.66200017929077,6.66499996185303,12628336,4.84875202178955,2020-09-29
6.6269998550415,6.77699995040894,6.58400011062622,6.68800020217896,14303217,4.86548376083374,2020-09-30
6.73000001907349,6.76599979400635,6.46000003814697,6.46199989318848,19082752,4.7010703086853,2020-10-01
6.39200019836426,6.49700021743774,6.31699991226196,6.49700021743774,19653617,4.72653293609619,2020-10-02
6.59999990463257,6.69000005722046,6.52099990844727,6.69000005722046,17286695,4.86693906784058,2020-10-05
6.71999979019165,6.98999977111816,6.66599988937378,6.91800022125244,20397915,5.03280830383301,2020-10-06
6.84299993515015,6.88000011444092,6.68300008773804,6.73000001907349,20913523,4.89603853225708,2020-10-07
6.80800008773804,6.91900014877319,6.73999977111816,6.88500022888184,14497847,5.00880098342896,2020-10-08
6.92000007629395,6.98600006103516,6.84499979019165,6.86199998855591,15079971,4.99206876754761,2020-10-09
6.8600001335144,6.86600017547607,6.76800012588501,6.81899976730347,11966129,4.96078538894653,2020-10-12
6.80999994277954,6.83799982070923,6.65999984741211,6.68599987030029,12142004,4.8640284538269,2020-10-13
6.67000007629395,6.73299980163574,6.60599994659424,6.69799995422363,11888434,4.87275886535645,2020-10-14
6.61999988555908,6.64699983596802,6.38399982452393,6.41800022125244,22526523,4.66906023025513,2020-10-15
6.4980001449585,6.57800006866455,6.37400007247925,6.56300020217896,18650003,4.77454710006714,2020-10-16
6.55700016021729,6.63199996948242,6.49499988555908,6.58599996566772,10722287,4.79127979278564,2020-10-19
6.51100015640259,6.61700010299683,6.46000003814697,6.56199979782104,13550154,4.77382040023804,2020-10-20
6.61299991607666,6.61299991607666,6.34000015258789,6.34000015258789,18433101,4.61231565475464,2020-10-21
6.30100011825562,6.34299993515015,6.19199991226196,6.34100008010864,21558266,4.6130428314209,2020-10-22
6.36600017547607,6.53000020980835,6.35599994659424,6.44399976730347,16677880,4.68797492980957,2020-10-23
6.28000020980835,6.39799976348877,6.22300004959106,6.24499988555908,16319523,4.54320383071899,2020-10-26
6.28900003433228,6.28999996185303,6.09999990463257,6.09999990463257,23055214,4.43771648406982,2020-10-27
6,6.01999998092651,5.80999994277954,5.88500022888184,31886958,4.28130626678467,2020-10-28
5.95900011062622,6.03999996185303,5.72599983215332,5.91800022125244,34675762,4.30531215667725,2020-10-29
5.8769998550415,6.01300001144409,5.85500001907349,6.01100015640259,25252640,4.37297058105469,2020-10-30
6,6.36199998855591,5.93900012969971,6.36199998855591,25468165,4.62832069396973,2020-11-02
6.44600009918213,6.53999996185303,6.41499996185303,6.51399993896484,26512308,4.73890066146851,2020-11-03
6.3600001335144,6.61899995803833,6.3289999961853,6.59700012207031,24492534,4.79928255081177,2020-11-04
6.61999988555908,6.65399980545044,6.52799987792969,6.59600019454956,19042058,4.79855394363403,2020-11-05
6.55000019073486,6.64499998092651,6.4689998626709,6.54199981689453,17350583,4.75926971435547,2020-11-06
6.64900016784668,7.44000005722046,6.59000015258789,7.37799978256226,53343204,5.36745452880859,2020-11-09
7.41599988937378,7.73799991607666,7.30499982833862,7.67799997329712,40464119,5.58570384979248,2020-11-10
7.79699993133545,7.88000011444092,7.56199979782104,7.59200000762939,26707361,5.52313947677612,2020-11-11
7.49100017547607,7.6729998588562,7.45300006866455,7.61800003051758,21507757,5.54205369949341,2020-11-12
7.50799989700317,7.69799995422363,7.4850001335144,7.65999984741211,18291814,5.57260847091675,2020-11-13
7.78000020980835,8.09500026702881,7.73699998855591,7.96799993515015,34895730,5.79667711257935,2020-11-16
7.96000003814697,8.12600040435791,7.80000019073486,8.08600044250488,22589400,5.88252210617065,2020-11-17
8.06799983978271,8.20899963378906,7.99499988555908,8.19400024414062,22021249,5.96109056472778,2020-11-18
8.07699966430664,8.12899971008301,7.97399997711182,8.07699966430664,21499250,5.87597417831421,2020-11-19
8.08100032806396,8.19299983978271,8.07100009918213,8.125,18401390,5.91089344024658,2020-11-20
8.22299957275391,8.375,8.22299957275391,8.32999992370605,22238040,6.06002950668335,2020-11-23
8.46599960327148,8.73900032043457,8.45199966430664,8.61999988555908,34187641,6.27100276947021,2020-11-24
8.76000022888184,8.82800006866455,8.56599998474121,8.67199993133545,26805930,6.30883312225342,2020-11-25
8.68000030517578,8.69999980926514,8.51700019836426,8.55799961090088,16108115,6.22589874267578,2020-11-26
8.50100040435791,8.64599990844727,8.46000003814697,8.58199977874756,16882092,6.24335861206055,2020-11-27
8.47299957275391,8.57699966430664,8.30300045013428,8.30300045013428,26233361,6.0403881072998,2020-11-30
8.30000019073486,8.47000026702881,8.21100044250488,8.41499996185303,15491548,6.12186813354492,2020-12-01
8.37899971008301,8.55799961090088,8.28299999237061,8.49899959564209,17981297,6.18297672271729,2020-12-02
8.46399974822998,8.4980001449585,8.35599994659424,8.45199966430664,14380498,6.14878416061401,2020-12-03
8.55000019073486,8.81599998474121,8.5319995880127,8.74400043487549,29683005,6.36121273040771,2020-12-04
8.75,8.80599975585938,8.625,8.76700019836426,17556959,6.37794494628906,2020-12-07
8.67500019073486,8.83800029754639,8.67500019073486,8.78999996185303,11631716,6.39467716217041,2020-12-08
8.88799953460693,9.00899982452393,8.81099987030029,8.8430004119873,23622611,6.43323516845703,2020-12-09
8.87399959564209,8.99199962615967,8.73299980163574,8.93599987030029,17858529,6.50089168548584,2020-12-10
8.91899967193604,8.94499969482422,8.73700046539307,8.80799961090088,15756906,6.40777206420898,2020-12-11
8.90100002288818,8.97700023651123,8.64500045776367,8.67800045013428,18310124,6.31319761276245,2020-12-14
8.61800003051758,8.77600002288818,8.57499980926514,8.7519998550415,12719126,6.3670334815979,2020-12-15
8.80000019073486,8.88000011444092,8.6269998550415,8.75599956512451,14863619,6.36994171142578,2020-12-16
8.83199977874756,8.84899997711182,8.6879997253418,8.71100044250488,15501065,6.33720636367798,2020-12-17
8.66899967193604,8.76900005340576,8.60000038146973,8.62100028991699,20437042,6.27173185348511,2020-12-18
8.31999969482422,8.39900016784668,8.05799961090088,8.24400043487549,28208396,5.99746561050415,2020-12-21
8.21199989318848,8.35999965667725,8.18000030517578,8.35999965667725,13150428,6.08185434341431,2020-12-22
8.39000034332275,8.61699962615967,8.36999988555908,8.58399963378906,12593097,6.24481391906738,2020-12-23
8.65999984741211,8.69799995422363,8.58199977874756,8.5959997177124,8202365,6.25354290008545,2020-12-28
8.61999988555908,8.62899971008301,8.52700042724609,8.5620002746582,9593070,6.22881031036377,2020-12-29
8.5930004119873,8.6269998550415,8.53400039672852,8.54800033569336,9077485,6.21862554550171,2020-12-30
8.60400009155273,8.75599956512451,8.39700031280518,8.44799995422363,19734004,6.14587545394897,2021-01-04
8.43000030517578,8.76099967956543,8.40799999237061,8.76099967956543,23420616,6.37357997894287,2021-01-05
8.84000015258789,9.10999965667725,8.7819995880127,9.04800033569336,31163900,6.58237028121948,2021-01-06
9.14000034332275,9.14299964904785,8.91899967193604,9.06799983978271,19949919,6.59692001342773,2021-01-07
9.11999988555908,9.14000034332275,8.95600032806396,9.02999973297119,15549395,6.56927585601807,2021-01-08
8.95699977874756,9.04500007629395,8.81799983978271,8.97799968719482,13651927,6.53144693374634,2021-01-11
9.02999973297119,9.15999984741211,8.97799968719482,9.05399990081787,17781380,6.58673667907715,2021-01-12
9.08800029754639,9.17300033569336,9.0319995880127,9.0600004196167,16505278,6.5911021232605,2021-01-13
9,9.11900043487549,8.96500015258789,9.00500011444092,17622586,6.55108976364136,2021-01-14
9.04300022125244,9.07100009918213,8.66899967193604,8.83100032806396,21824347,6.42450428009033,2021-01-15
8.72900009155273,8.88899993896484,8.6899995803833,8.85599994659424,8639442,6.44269275665283,2021-01-18
8.85400009155273,8.92000007629395,8.78899955749512,8.82699966430664,9527202,6.42159509658813,2021-01-19
8.84000015258789,8.90799999237061,8.8100004196167,8.90100002288818,11788460,6.47542858123779,2021-01-20
8.93000030517578,8.9399995803833,8.66800022125244,8.66800022125244,15359794,6.30592250823975,2021-01-21
8.57199954986572,8.58500003814697,8.40200042724609,8.54199981689453,19268162,6.21425819396973,2021-01-22
8.60000038146973,8.61999988555908,8.30500030517578,8.35299968719482,16264214,6.07676219940186,2021-01-25
8.30200004577637,8.5959997177124,8.22500038146973,8.52799987792969,16653629,6.20407390594482,2021-01-26
8.45400047302246,8.5939998626709,8.38399982452393,8.54699993133545,15315602,6.21789646148682,2021-01-27
8.45800018310547,8.58899974822998,8.33600044250488,8.54800033569336,15895158,6.21862554550171,2021-01-28
