"SPGI.Open","SPGI.High","SPGI.Low","SPGI.Close","SPGI.Volume","SPGI.Adjusted","Date"
359.170013427734,359.640014648438,352.309997558594,352.779998779297,1261800,339.869598388672,2021-03-30
353.510009765625,355.730010986328,351.579986572266,352.869995117188,1116200,339.956298828125,2021-03-31
359.440002441406,362.970001220703,355.510009765625,362.649993896484,1242800,349.378387451172,2021-04-01
363.200012207031,368.410003662109,361.369995117188,367.170013427734,997500,353.733032226562,2021-04-05
366.079986572266,368.290008544922,364.350006103516,365.850006103516,937200,352.461364746094,2021-04-06
365.230010986328,367.079986572266,359.410003662109,361.200012207031,1260000,347.981475830078,2021-04-07
364.399993896484,369.070007324219,362,365.609985351562,945900,352.230163574219,2021-04-08
366.399993896484,369.299987792969,363.679992675781,369.100006103516,1323700,355.592407226562,2021-04-09
368.540008544922,371.769989013672,366.200012207031,371.109985351562,1035500,357.528839111328,2021-04-12
369.170013427734,374.720001220703,369.170013427734,372.970001220703,947800,359.320739746094,2021-04-13
374.140014648438,376.790008544922,371.010009765625,372.029998779297,893100,358.415161132812,2021-04-14
374.329986572266,376.410003662109,372.970001220703,375.070007324219,965800,361.343841552734,2021-04-15
378.130004882812,378.320007324219,374.170013427734,378.070007324219,2062200,364.234130859375,2021-04-16
377.510009765625,379.059997558594,375.799987792969,376.440002441406,977800,362.663726806641,2021-04-19
375,379.309997558594,372.940002441406,379.059997558594,1516600,365.187896728516,2021-04-20
380,383.170013427734,379.390014648438,382.760009765625,1180600,368.752502441406,2021-04-21
381.049987792969,385.470001220703,380.890014648438,383.309997558594,1052800,369.282318115234,2021-04-22
385.040008544922,389.429992675781,383.609985351562,388.140014648438,1234100,373.935607910156,2021-04-23
388.339996337891,388.339996337891,383.399993896484,383.929992675781,924200,369.879669189453,2021-04-26
385.670013427734,386.440002441406,381.220001220703,384.140014648438,1288000,370.081970214844,2021-04-27
387.230010986328,388.420013427734,380.059997558594,380.079986572266,1551100,366.170562744141,2021-04-28
385,393.549987792969,382.480010986328,392.700012207031,1663100,378.328735351562,2021-04-29
391.040008544922,394.940002441406,388.480010986328,390.390014648438,1492400,376.103271484375,2021-04-30
391.010009765625,394.119995117188,390.179992675781,393.899993896484,1031000,379.484741210938,2021-05-03
392.380004882812,397.130004882812,391.239990234375,397.130004882812,1735600,382.596557617188,2021-05-04
398,398.549987792969,391.320007324219,392.059997558594,1080000,377.712158203125,2021-05-05
393.790008544922,394.100006103516,385.989990234375,389.570007324219,1613000,375.313232421875,2021-05-06
390.760009765625,391.619995117188,388.799987792969,390.709991455078,1068900,376.411590576172,2021-05-07
392.619995117188,396,389.869995117188,390.359985351562,1319500,376.074249267578,2021-05-10
385,386.320007324219,378.179992675781,379.670013427734,1902800,365.775604248047,2021-05-11
377.480010986328,378.040008544922,368.019989013672,369.690002441406,1690000,356.160736083984,2021-05-12
372.190002441406,380.440002441406,371.140014648438,379.700012207031,1888100,365.804412841797,2021-05-13
380.029998779297,380.989990234375,377.260009765625,379.160003662109,1563300,365.284210205078,2021-05-14
379.100006103516,379.100006103516,373.380004882812,374.950012207031,1561400,361.228271484375,2021-05-17
374.829986572266,374.950012207031,370.010009765625,370.119995117188,1027200,356.575103759766,2021-05-18
366.910003662109,370.779998779297,364.119995117188,370.670013427734,1128600,357.104888916016,2021-05-19
371.570007324219,377.339996337891,371.510009765625,374.529998779297,1150900,360.823638916016,2021-05-20
375.459991455078,379.329986572266,375.100006103516,377.5,1539700,363.684997558594,2021-05-21
378.079986572266,383.329986572266,378,379.049987792969,1205900,365.178253173828,2021-05-24
380.410003662109,381.609985351562,378.239990234375,378.589996337891,952500,365.477508544922,2021-05-25
379.440002441406,381.200012207031,377.339996337891,378.670013427734,871500,365.554748535156,2021-05-26
378.529998779297,382.910003662109,377.179992675781,380.540008544922,1226600,367.359924316406,2021-05-27
383.440002441406,383.609985351562,378.769989013672,379.470001220703,1760900,366.326934814453,2021-05-28
382.179992675781,382.350006103516,372.940002441406,373.459991455078,1415200,360.525146484375,2021-06-01
373.299987792969,380.799987792969,373.299987792969,379.829986572266,1380200,366.674499511719,2021-06-02
378.600006103516,382.579986572266,375.230010986328,381.350006103516,1471000,368.141876220703,2021-06-03
381.920013427734,385.130004882812,381.059997558594,384.579986572266,938200,371.260009765625,2021-06-04
384.799987792969,385.670013427734,380.640014648438,381.230010986328,800300,368.026062011719,2021-06-07
381.239990234375,384.609985351562,379.089996337891,384.390014648438,1179600,371.076629638672,2021-06-08
386.450012207031,386.989990234375,383.940002441406,384.609985351562,969100,371.289001464844,2021-06-09
384,387.570007324219,382.440002441406,386.730010986328,831700,373.335540771484,2021-06-10
388.529998779297,392.940002441406,387.410003662109,392.489990234375,1085600,378.896026611328,2021-06-11
388.859985351562,396.519989013672,388.179992675781,396.369995117188,1375300,382.641693115234,2021-06-14
398.809997558594,399.109985351562,395.140014648438,396.019989013672,1813800,382.303802490234,2021-06-15
397.049987792969,399.119995117188,390.720001220703,392.760009765625,1346000,379.156799316406,2021-06-16
393.730010986328,401.269989013672,393.529998779297,400.160003662109,2122100,386.300506591797,2021-06-17
398.579986572266,399.329986572266,389.75,390.709991455078,2394900,377.177734375,2021-06-18
392.829986572266,400.190002441406,389.769989013672,399.519989013672,1431800,385.682525634766,2021-06-21
398.899993896484,404.890014648438,396.869995117188,403.859985351562,1343200,389.872253417969,2021-06-22
403.649993896484,404.809997558594,400.640014648438,400.829986572266,1254500,386.947113037109,2021-06-23
404.079986572266,412.459991455078,402.149993896484,411.179992675781,2135500,396.938751220703,2021-06-24
410.839996337891,412.929992675781,407.579986572266,412.359985351562,1980300,398.077880859375,2021-06-25
412,414.769989013672,410.429992675781,410.799987792969,1058300,396.571868896484,2021-06-28
405.75,411.859985351562,402.600006103516,410.579986572266,1709500,396.359497070312,2021-06-29
409.869995117188,411.540008544922,408.200012207031,410.450012207031,1469400,396.234008789062,2021-06-30
411.940002441406,414.010009765625,410.529998779297,412.200012207031,938700,397.923370361328,2021-07-01
413.149993896484,415.209991455078,411.739990234375,414.630004882812,874200,400.269226074219,2021-07-02
415,416.649993896484,410.170013427734,415.670013427734,1166500,401.273223876953,2021-07-06
416.910003662109,419.959991455078,414.339996337891,419.160003662109,714100,404.642364501953,2021-07-07
414.839996337891,419.309997558594,414.739990234375,417.059997558594,1418100,402.615051269531,2021-07-08
417.350006103516,419.480010986328,410.769989013672,414.679992675781,1534900,400.317474365234,2021-07-09
416.399993896484,417.730010986328,408.970001220703,411.75,1581700,397.488952636719,2021-07-12
410.790008544922,412.850006103516,408.029998779297,408.950012207031,1143100,394.786041259766,2021-07-13
409,410.799987792969,407.570007324219,410.579986572266,810900,396.359497070312,2021-07-14
409.119995117188,413,409.119995117188,411.519989013672,845900,397.266967773438,2021-07-15
413.109985351562,415.260009765625,411.630004882812,414.420013427734,905800,400.066528320312,2021-07-16
411.570007324219,414.970001220703,406.100006103516,409.149993896484,1226600,394.978973388672,2021-07-19
410.5,419.380004882812,408.760009765625,416.380004882812,922700,401.958648681641,2021-07-20
418.149993896484,420.619995117188,416.660003662109,417.059997558594,985500,402.615051269531,2021-07-21
418.890014648438,419.480010986328,415.989990234375,418.600006103516,822000,404.101715087891,2021-07-22
420.700012207031,422.700012207031,417.779998779297,418.5,994800,404.005187988281,2021-07-23
416.640014648438,418.880004882812,408.510009765625,413.399993896484,1167000,399.081848144531,2021-07-26
412.399993896484,415.429992675781,407.920013427734,412.790008544922,1828600,398.492980957031,2021-07-27
415.200012207031,416.440002441406,409.290008544922,411.589996337891,1474300,397.334564208984,2021-07-28
419.799987792969,427.929992675781,416,423.570007324219,1833300,408.899566650391,2021-07-29
424.049987792969,429.929992675781,422.519989013672,428.720001220703,1572000,413.871215820312,2021-07-30
430.600006103516,436.160003662109,428.549987792969,434.25,1968800,419.209625244141,2021-08-02
434.149993896484,436.079986572266,428.489990234375,436.049987792969,1645300,420.947357177734,2021-08-03
436.049987792969,444.640014648438,434.339996337891,439.5,2280700,424.277893066406,2021-08-04
441.119995117188,443.829986572266,436.820007324219,441.720001220703,1391100,426.420928955078,2021-08-05
441.019989013672,442.390014648438,437.320007324219,441.579986572266,1140100,426.285797119141,2021-08-06
440.970001220703,442,434.489990234375,436.109985351562,1238500,421.005279541016,2021-08-09
438.769989013672,438.769989013672,433.299987792969,434.489990234375,879600,419.44140625,2021-08-10
435.549987792969,437.190002441406,431.100006103516,433.600006103516,1035700,418.582214355469,2021-08-11
435.880004882812,437.029998779297,432.440002441406,436.75,923100,421.623138427734,2021-08-12
438,442.059997558594,436.459991455078,441.739990234375,1021900,426.440277099609,2021-08-13
440.829986572266,446.290008544922,438.450012207031,446.109985351562,1085200,430.658874511719,2021-08-16
444.299987792969,445.279998779297,441.369995117188,444.179992675781,950000,428.795776367188,2021-08-17
445,445,429.75,430,1694700,415.10693359375,2021-08-18
424.910003662109,435.179992675781,422.790008544922,433.940002441406,1585000,418.910491943359,2021-08-19
433.670013427734,439.239990234375,431.850006103516,437.519989013672,1622000,422.366516113281,2021-08-20
439.959991455078,442.390014648438,436.880004882812,439.019989013672,874000,423.814514160156,2021-08-23
440.640014648438,441.489990234375,437,437.600006103516,854200,422.443664550781,2021-08-24
437.130004882812,438.260009765625,433.359985351562,437.850006103516,572800,423.430114746094,2021-08-25
439.089996337891,439.089996337891,433.769989013672,437.160003662109,543500,422.762786865234,2021-08-26
439.040008544922,440.820007324219,436.079986572266,438.299987792969,838400,423.865264892578,2021-08-27
440.429992675781,446.260009765625,438,444.070007324219,908800,429.445220947266,2021-08-30
444.429992675781,446.630004882812,442.880004882812,443.820007324219,994400,429.203430175781,2021-08-31
445.350006103516,450.470001220703,442.010009765625,448.619995117188,961300,433.845397949219,2021-09-01
451.540008544922,453.600006103516,446.089996337891,449.399993896484,844500,434.599731445312,2021-09-02
449.480010986328,454.160003662109,447.670013427734,452.079986572266,997400,437.191375732422,2021-09-03
451.769989013672,452.299987792969,443.040008544922,446.720001220703,964200,432.007995605469,2021-09-07
447.519989013672,451.899993896484,445.579986572266,450.609985351562,1010800,435.769775390625,2021-09-08
454.019989013672,456.630004882812,450.089996337891,451.390014648438,1079000,436.524169921875,2021-09-09
452.209991455078,455.029998779297,449.299987792969,450.239990234375,972100,435.411987304688,2021-09-10
453.829986572266,456.589996337891,443.829986572266,449.420013427734,1365600,434.619018554688,2021-09-13
449.679992675781,455.149993896484,449.299987792969,451.589996337891,801700,436.717559814453,2021-09-14
453.989990234375,454.179992675781,448.559997558594,452.149993896484,891900,437.259155273438,2021-09-15
451.839996337891,455.059997558594,451.339996337891,454.049987792969,1120000,439.096527099609,2021-09-16
452.149993896484,453.809997558594,445.040008544922,446.420013427734,1482500,431.717864990234,2021-09-17
440.609985351562,445.559997558594,439.299987792969,444.869995117188,1088200,430.218902587891,2021-09-20
447.140014648438,448,443.660003662109,445.200012207031,743900,430.538024902344,2021-09-21
448.980010986328,448.980010986328,441.450012207031,445.640014648438,1103800,430.963531494141,2021-09-22
448.320007324219,455.399993896484,448.070007324219,451.670013427734,1092300,436.794982910156,2021-09-23
449.899993896484,453.140014648438,449.140014648438,453.079986572266,552700,438.158447265625,2021-09-24
451.410003662109,451.589996337891,441.529998779297,445.329986572266,780900,430.663726806641,2021-09-27
438.660003662109,442.010009765625,420.029998779297,426.109985351562,1940200,412.07666015625,2021-09-28
429,431.049987792969,424.329986572266,426.619995117188,1145400,412.569976806641,2021-09-29
429.339996337891,432.809997558594,424.579986572266,424.890014648438,1248900,410.896881103516,2021-09-30
426.029998779297,429.739990234375,421,428.359985351562,1262300,414.252624511719,2021-10-01
426.429992675781,428.410003662109,414.940002441406,415.850006103516,1160000,402.154663085938,2021-10-04
419.670013427734,428.200012207031,417.220001220703,425.130004882812,1194300,411.128967285156,2021-10-05
421.109985351562,428.309997558594,418.799987792969,427.760009765625,854200,413.672393798828,2021-10-06
432.399993896484,436.709991455078,431.609985351562,432.799987792969,752200,418.546356201172,2021-10-07
431.799987792969,432.260009765625,426.179992675781,429.720001220703,591000,415.56787109375,2021-10-08
427.790008544922,434.470001220703,426.179992675781,428.489990234375,653900,414.378326416016,2021-10-11
431.440002441406,434.880004882812,426.149993896484,430.670013427734,1423500,416.486572265625,2021-10-12
433,433.5,424.540008544922,430.429992675781,1271300,416.254364013672,2021-10-13
435.440002441406,445.989990234375,433.890014648438,441.779998779297,1436700,427.230621337891,2021-10-14
445.75,446.480010986328,442.640014648438,443.920013427734,953600,429.300170898438,2021-10-15
444.010009765625,448.359985351562,442.040008544922,447.859985351562,836200,433.110443115234,2021-10-18
449.899993896484,453.140014648438,447,451.089996337891,1042300,436.234069824219,2021-10-19
452.049987792969,453,435.890014648438,440.559997558594,1519400,426.050872802734,2021-10-20
440.540008544922,446.049987792969,436.829986572266,445.440002441406,961400,430.770141601562,2021-10-21
446.070007324219,451.200012207031,443.850006103516,450.489990234375,1349700,435.653747558594,2021-10-22
450.140014648438,450.829986572266,443.709991455078,447.369995117188,1148500,432.636474609375,2021-10-25
454.019989013672,470.809997558594,452.779998779297,464.619995117188,2318800,449.318450927734,2021-10-26
465.279998779297,470.209991455078,462.350006103516,462.600006103516,1251800,447.365051269531,2021-10-27
460.559997558594,475.25,460.559997558594,469.510009765625,1830600,454.04736328125,2021-10-28
467.989990234375,475.660003662109,466.140014648438,474.160003662109,1588500,458.544219970703,2021-10-29
474.119995117188,476.170013427734,457.760009765625,463.179992675781,1225400,447.925872802734,2021-11-01
464.630004882812,469.420013427734,460.470001220703,461.179992675781,936200,445.991729736328,2021-11-02
458.25,460.970001220703,452.489990234375,455.049987792969,1662000,440.063659667969,2021-11-03
455.529998779297,466,455,462.75,1438600,447.510101318359,2021-11-04
467.100006103516,467.989990234375,458.549987792969,460.290008544922,1158400,445.131011962891,2021-11-05
464.140014648438,465.720001220703,458.549987792969,461.660003662109,1027200,446.455932617188,2021-11-08
463.029998779297,464.739990234375,459.869995117188,461.980010986328,952000,446.765350341797,2021-11-09
459.649993896484,461.140014648438,450.200012207031,454.209991455078,1011000,439.251342773438,2021-11-10
456.790008544922,457.320007324219,451.019989013672,451.519989013672,741100,436.649871826172,2021-11-11
452.230010986328,455.320007324219,448.799987792969,453.359985351562,1842600,438.429290771484,2021-11-12
453.5,464.070007324219,449.890014648438,459.279998779297,2115800,444.154327392578,2021-11-15
458.820007324219,472.160003662109,458.309997558594,470.369995117188,1538300,454.879089355469,2021-11-16
467,468.940002441406,451.320007324219,465.5,1680200,450.169464111328,2021-11-17
468.450012207031,469,460.869995117188,463.929992675781,2835700,448.651214599609,2021-11-18
467.410003662109,469,459.160003662109,461.309997558594,1585400,446.117431640625,2021-11-19
464.239990234375,466.089996337891,457.779998779297,458.130004882812,1190900,443.042205810547,2021-11-22
454.380004882812,459,451.5,458.339996337891,1219300,443.245208740234,2021-11-23
455.890014648438,464.5,455.170013427734,463.529998779297,905500,449.018676757812,2021-11-24
457.850006103516,463.25,453.089996337891,454.529998779297,833900,440.300384521484,2021-11-26
459.700012207031,467.100006103516,457.910003662109,464.929992675781,1489200,450.374847412109,2021-11-29
460.450012207031,466.75,454.390014648438,455.730010986328,1865900,441.462860107422,2021-11-30
461.049987792969,462.519989013672,448.720001220703,449.059997558594,1436800,435.001678466797,2021-12-01
448.040008544922,462.579986572266,447.950012207031,460.970001220703,1369700,446.538848876953,2021-12-02
462.690002441406,465.489990234375,445.329986572266,455.820007324219,1488500,441.550018310547,2021-12-03
460.190002441406,460.190002441406,451.609985351562,456.529998779297,1250800,442.237823486328,2021-12-06
466.709991455078,470.589996337891,463.070007324219,470.459991455078,1093600,455.731781005859,2021-12-07
471.350006103516,473.410003662109,468.839996337891,473,998600,458.192169189453,2021-12-08
471.339996337891,472.029998779297,467.339996337891,467.660003662109,931000,453.019409179688,2021-12-09
469.809997558594,473.859985351562,465.309997558594,473.670013427734,904300,458.841186523438,2021-12-10
475.130004882812,481.609985351562,473.079986572266,478.859985351562,1449500,463.868713378906,2021-12-13
475.769989013672,478.029998779297,464.839996337891,470.339996337891,1440300,455.615539550781,2021-12-14
471.369995117188,479.529998779297,469.640014648438,478.970001220703,1093300,463.975311279297,2021-12-15
480.910003662109,484.209991455078,471.5,476.829986572266,1377400,461.902313232422,2021-12-16
475.429992675781,475.559997558594,464.850006103516,467.640014648438,2355500,453.000030517578,2021-12-17
462.359985351562,462.359985351562,454,460.339996337891,1675300,445.928588867188,2021-12-20
464.709991455078,470.899993896484,463.049987792969,470.489990234375,717300,455.760711669922,2021-12-21
470.970001220703,473.700012207031,468.600006103516,473.260009765625,814700,458.444061279297,2021-12-22
474.309997558594,477.420013427734,473.470001220703,473.739990234375,1342600,458.908966064453,2021-12-23
478.239990234375,480.269989013672,472.510009765625,478.100006103516,850700,463.132537841797,2021-12-27
478.630004882812,481.440002441406,474.510009765625,475.100006103516,717600,460.226470947266,2021-12-28
475.920013427734,477.489990234375,472.350006103516,474.549987792969,709400,459.693664550781,2021-12-29
474.940002441406,476.779998779297,470.049987792969,470.480010986328,820400,455.751129150391,2021-12-30
469.579986572266,473.929992675781,469.019989013672,471.929992675781,842800,457.155670166016,2021-12-31
472.829986572266,472.829986572266,458.25,461.100006103516,1282400,446.664764404297,2022-01-03
465.019989013672,465.019989013672,456.959991455078,459.820007324219,1215200,445.424835205078,2022-01-04
461.230010986328,463.149993896484,455.410003662109,455.760009765625,1316100,441.491912841797,2022-01-05
453.730010986328,454.959991455078,446.549987792969,451.959991455078,1452600,437.810882568359,2022-01-06
450.079986572266,452.079986572266,446.130004882812,446.75,1086400,432.763946533203,2022-01-07
439.100006103516,442.410003662109,428.320007324219,435.390014648438,2357500,421.759674072266,2022-01-10
435.390014648438,441.170013427734,430.899993896484,441.019989013672,1497300,427.213348388672,2022-01-11
443.529998779297,450.589996337891,442.570007324219,447.839996337891,1910400,433.819793701172,2022-01-12
447.829986572266,450.070007324219,434.700012207031,436.269989013672,1158000,422.612091064453,2022-01-13
433.140014648438,434.5,427.279998779297,432.359985351562,1400700,418.824523925781,2022-01-14
426.209991455078,427.700012207031,420.640014648438,424.149993896484,1483100,410.871551513672,2022-01-18
427.429992675781,434.779998779297,422.470001220703,422.950012207031,1535300,409.709106445312,2022-01-19
425.290008544922,431.440002441406,416.420013427734,417.980010986328,1284200,404.894683837891,2022-01-20
419.040008544922,425.209991455078,414.350006103516,416.929992675781,1634100,403.877532958984,2022-01-21
409.480010986328,418.850006103516,400.690002441406,417.950012207031,1861400,404.865600585938,2022-01-24
410.559997558594,413.109985351562,399.019989013672,399.529998779297,2498500,387.022308349609,2022-01-25
403.140014648438,407.510009765625,394.209991455078,397.540008544922,2119700,385.094604492188,2022-01-26
403.720001220703,410.049987792969,393.089996337891,395.079986572266,1716700,382.711517333984,2022-01-27
395.230010986328,406.720001220703,390.950012207031,406.619995117188,1701100,393.890228271484,2022-01-28
406.649993896484,415.510009765625,405.470001220703,415.220001220703,1788200,402.221038818359,2022-01-31
418.450012207031,419.399993896484,409.220001220703,417.459991455078,1457400,404.390930175781,2022-02-01
421.299987792969,423.410003662109,417.5,422.070007324219,1640600,408.856597900391,2022-02-02
418,419.829986572266,412.200012207031,413.149993896484,1226800,400.215850830078,2022-02-03
409.399993896484,420.010009765625,408.339996337891,414.390014648438,1370800,401.417053222656,2022-02-04
414.089996337891,417.649993896484,403.899993896484,405.25,1471300,392.563171386719,2022-02-07
401.339996337891,403.079986572266,391.75,399.779998779297,2887800,387.264404296875,2022-02-08
402.769989013672,410.100006103516,401.279998779297,407.290008544922,2351300,395.30078125,2022-02-09
399.329986572266,406.690002441406,394.119995117188,396.450012207031,2420500,384.779815673828,2022-02-10
395,397.390014648438,386.25,387.660003662109,2731700,376.248565673828,2022-02-11
386.5,388.980010986328,375.450012207031,380.709991455078,3156700,369.503173828125,2022-02-14
387.260009765625,390,382.809997558594,385.369995117188,1425500,374.02587890625,2022-02-15
384.410003662109,389.290008544922,380.609985351562,386.549987792969,1813100,375.171203613281,2022-02-16
386.820007324219,388.019989013672,380.910003662109,381.489990234375,1224800,370.260101318359,2022-02-17
382.489990234375,383.489990234375,376.470001220703,378.670013427734,1253600,367.523162841797,2022-02-18
376.369995117188,384.299987792969,376.049987792969,380.25,1648500,369.056640625,2022-02-22
383.920013427734,384.760009765625,372.760009765625,373.369995117188,1766800,362.379180908203,2022-02-23
364.269989013672,383.720001220703,363.540008544922,381.679992675781,1895400,370.444580078125,2022-02-24
377.869995117188,384.489990234375,371,380.890014648438,8122200,369.677795410156,2022-02-25
379,389.480010986328,372.130004882812,375.700012207031,5249900,364.640594482422,2022-02-28
378,396.279998779297,376.179992675781,390.579986572266,9770400,379.082550048828,2022-03-01
394,406.559997558594,391.980010986328,399.119995117188,5798500,387.371185302734,2022-03-02
398.760009765625,408.799987792969,391.149993896484,400.5,4359800,388.710601806641,2022-03-03
399.880004882812,408.369995117188,397.260009765625,407.549987792969,3523900,395.553039550781,2022-03-04
406.829986572266,407.989990234375,384.679992675781,385.640014648438,4222000,374.287994384766,2022-03-07
384.160003662109,395.779998779297,380.480010986328,388.130004882812,3693900,376.704711914062,2022-03-08
401.399993896484,402.109985351562,390.980010986328,391.510009765625,3034100,379.985198974609,2022-03-09
381.279998779297,385.739990234375,373.839996337891,382.75,2767300,371.483062744141,2022-03-10
385,388.649993896484,379.279998779297,379.679992675781,2252100,368.503479003906,2022-03-11
383.529998779297,386.339996337891,373.179992675781,377,2558100,365.902374267578,2022-03-14
380.959991455078,388.359985351562,375.420013427734,387.390014648438,1977200,375.986480712891,2022-03-15
389.920013427734,396.390014648438,384.070007324219,392.230010986328,2092100,380.684051513672,2022-03-16
391.5,402.970001220703,391.5,402.660003662109,2393500,390.807037353516,2022-03-17
404.170013427734,412,403.450012207031,409.940002441406,2858200,397.872711181641,2022-03-18
405.589996337891,407.989990234375,401.859985351562,404.760009765625,2207900,392.84521484375,2022-03-21
406.459991455078,416.529998779297,405.540008544922,414.279998779297,2336400,402.0849609375,2022-03-22
411.660003662109,412.869995117188,404.829986572266,405.709991455078,2145200,393.767272949219,2022-03-23
409.609985351562,410.619995117188,405.989990234375,407.670013427734,2066800,395.669555664062,2022-03-24
408.950012207031,413.850006103516,407.890014648438,413.470001220703,2033300,401.298767089844,2022-03-25
414.350006103516,417.609985351562,410.230010986328,414.5,2529900,402.298492431641,2022-03-28
419.799987792969,420.820007324219,414.970001220703,417.450012207031,1527000,405.161651611328,2022-03-29
416.390014648438,419.420013427734,415.670013427734,418.950012207031,2096100,406.617523193359,2022-03-30
422.5,423.549987792969,410.170013427734,410.179992675781,2414900,398.105621337891,2022-03-31
409.980010986328,412.200012207031,405.640014648438,407.880004882812,1721900,395.873321533203,2022-04-01
409.970001220703,417.369995117188,408.059997558594,414.299987792969,1620600,402.104370117188,2022-04-04
411.929992675781,415.980010986328,410.160003662109,411.880004882812,1263700,399.755645751953,2022-04-05
407.529998779297,413,406.25,410.880004882812,1558200,398.785034179688,2022-04-06
409.299987792969,416.359985351562,408.079986572266,414.989990234375,2172700,402.773986816406,2022-04-07
414.040008544922,415.820007324219,410.769989013672,413.089996337891,1061900,400.929992675781,2022-04-08
411.230010986328,412.429992675781,401.470001220703,405.609985351562,1466400,393.670166015625,2022-04-11
405.959991455078,406.929992675781,396.089996337891,397.309997558594,2226200,385.614440917969,2022-04-12
396,398.899993896484,390.760009765625,396.309997558594,2458200,384.643890380859,2022-04-13
398.209991455078,400.170013427734,387,387.589996337891,2404900,376.180603027344,2022-04-14
386.489990234375,391.589996337891,385.869995117188,390.559997558594,1212500,379.063201904297,2022-04-18
391.329986572266,397.109985351562,389.799987792969,395.350006103516,1869600,383.712188720703,2022-04-19
397.799987792969,402.769989013672,396.739990234375,397.25,1768600,385.556304931641,2022-04-20
399.230010986328,403.480010986328,389.239990234375,390.829986572266,1537900,379.325256347656,2022-04-21
388.519989013672,389.519989013672,379.320007324219,379.660003662109,1749200,368.484039306641,2022-04-22
377.25,381.399993896484,373.679992675781,381.220001220703,2197600,369.998138427734,2022-04-25
380.25,384.209991455078,374.709991455078,375.5,1688500,364.446472167969,2022-04-26
376.760009765625,384.730010986328,376.760009765625,380.640014648438,1930700,369.435211181641,2022-04-27
384.649993896484,389.200012207031,379.809997558594,386.549987792969,1690100,375.171203613281,2022-04-28
382.329986572266,387.260009765625,375.369995117188,376.5,2103100,365.417114257812,2022-04-29
364,371.640014648438,360.269989013672,367.320007324219,3850000,356.507293701172,2022-05-02
367.049987792969,372.010009765625,356.950012207031,359.630004882812,2767100,349.043640136719,2022-05-03
356.799987792969,364.970001220703,347.670013427734,364.320007324219,3722300,353.595672607422,2022-05-04
360.220001220703,360.410003662109,343.980010986328,346.899993896484,4252200,336.688385009766,2022-05-05
346.820007324219,346.820007324219,337.970001220703,345.760009765625,3353700,335.581939697266,2022-05-06
337.399993896484,342.519989013672,327.920013427734,328.769989013672,4154900,319.092071533203,2022-05-09
333.730010986328,336.350006103516,322.670013427734,327.989990234375,2959600,318.334991455078,2022-05-10
324.720001220703,334.160003662109,323.070007324219,325.809997558594,2987900,316.219177246094,2022-05-11
322.970001220703,332.269989013672,322.200012207031,329.660003662109,3251300,319.955902099609,2022-05-12
335.299987792969,341.070007324219,332.559997558594,336.850006103516,2811700,326.934295654297,2022-05-13
333.339996337891,337.579986572266,330.910003662109,335.359985351562,2588100,325.488067626953,2022-05-16
342.200012207031,342.720001220703,335.730010986328,339.279998779297,2149300,329.292724609375,2022-05-17
332.410003662109,335.589996337891,329.390014648438,330.119995117188,2527700,320.40234375,2022-05-18
326.459991455078,335.179992675781,324.859985351562,332.070007324219,2581700,322.294921875,2022-05-19
336.529998779297,342.869995117188,334.029998779297,342.420013427734,3425800,332.340270996094,2022-05-20
343.559997558594,353.350006103516,342.279998779297,350.519989013672,2753300,340.201812744141,2022-05-23
346.950012207031,352.25,345.329986572266,350.869995117188,2049300,340.54150390625,2022-05-24
349.829986572266,352.339996337891,345.890014648438,347.660003662109,2830000,337.426025390625,2022-05-25
349.640014648438,354.369995117188,347.519989013672,352.470001220703,2048000,342.932891845703,2022-05-26
354.25,361.239990234375,354.25,360.640014648438,2177600,350.8818359375,2022-05-27
356.470001220703,358.160003662109,348.790008544922,349.480010986328,9048900,340.023773193359,2022-05-31
313.010009765625,346.589996337891,311.869995117188,332.010009765625,7792600,323.026550292969,2022-06-01
331.089996337891,343.239990234375,331.089996337891,343.040008544922,2609600,333.757965087891,2022-06-02
336.429992675781,338.730010986328,331.829986572266,335.929992675781,2276000,326.840393066406,2022-06-03
336.820007324219,344.390014648438,336.820007324219,338.640014648438,1815800,329.477111816406,2022-06-06
339.140014648438,345.600006103516,338.170013427734,344.459991455078,1904700,335.1396484375,2022-06-07
341.709991455078,345.230010986328,337.790008544922,338.690002441406,1620800,329.525695800781,2022-06-08
338.429992675781,342.640014648438,336.279998779297,336.429992675781,1759400,327.326873779297,2022-06-09
331.070007324219,336.529998779297,328.519989013672,332.760009765625,2505100,323.756225585938,2022-06-10
326.160003662109,329.109985351562,321.459991455078,322.359985351562,3357300,313.637603759766,2022-06-13
319.920013427734,322.510009765625,314.089996337891,317.429992675781,2849000,308.840972900391,2022-06-14
319.940002441406,326.450012207031,317.559997558594,321.339996337891,2489600,312.645141601562,2022-06-15
313.450012207031,316.850006103516,312.260009765625,316.029998779297,2692500,307.478851318359,2022-06-16
313.450012207031,323.570007324219,313.450012207031,319.929992675781,4856100,311.273284912109,2022-06-17
322.839996337891,326.660003662109,318.390014648438,320.019989013672,3614500,311.360931396484,2022-06-21
317.690002441406,328.540008544922,316.619995117188,325.170013427734,2001300,316.371612548828,2022-06-22
327.170013427734,334.570007324219,326.760009765625,333.739990234375,2082900,324.709655761719,2022-06-23
336.290008544922,342.140014648438,333.75,341.660003662109,4890200,332.415374755859,2022-06-24
