"WMT.Open","WMT.High","WMT.Low","WMT.Close","WMT.Volume","WMT.Adjusted","Date"
37.939998626709,40.2099990844727,37.5766677856445,39.0533332824707,59243400,35.9617462158203,2020-03-09
39.3666687011719,40.2266654968262,38.3066673278809,39.9300003051758,37797300,36.7690010070801,2020-03-10
39.1699981689453,39.6766662597656,37.5999984741211,38.1433334350586,31620000,35.1237754821777,2020-03-11
35.3400001525879,37.1633338928223,34.3266677856445,34.6833343505859,56323200,31.9376850128174,2020-03-12
36.0800018310547,38.1966667175293,34.6266670227051,38.033332824707,42962100,35.0224876403809,2020-03-13
35.0666656494141,37.1100006103516,34,35.5866661071777,36753900,32.7695083618164,2020-03-16
37.5900001525879,39.7566680908203,36.8199996948242,39.7533340454102,52806000,36.606315612793,2020-03-17
38.3333320617676,42.6933326721191,38.1666679382324,40.8600006103516,77355900,37.6253890991211,2020-03-18
41.4866676330566,42.3333320617676,39.2099990844727,39.8166656494141,57100500,36.8268737792969,2020-03-19
39.8333320617676,40.9300003051758,37.2966651916504,37.9900016784668,55423500,35.1373634338379,2020-03-20
38.0566673278809,39.1800003051758,37.4033317565918,38.093334197998,39366000,35.2329444885254,2020-03-23
38.6233329772949,39.1233329772949,37.1033325195312,38.343334197998,42705000,35.4641761779785,2020-03-24
37.656665802002,38,36.0166664123535,36.466667175293,53287500,33.7284240722656,2020-03-25
36.466667175293,36.9566688537598,35.6166687011719,36.6066665649414,58250700,33.8578987121582,2020-03-26
36.7033348083496,37.4266662597656,36.2000007629395,36.526668548584,36160500,33.7839202880859,2020-03-27
37.2866668701172,38.5999984741211,36.9799995422363,38.3966674804688,29212500,35.513500213623,2020-03-30
38.1033325195312,38.7299995422363,37.5466651916504,37.8733329772949,26258400,35.029468536377,2020-03-31
37.3833312988281,38.5099983215332,37.2666664123535,38.0466651916504,28269600,35.1897773742676,2020-04-01
37.7266654968262,39.7033348083496,37.4466667175293,39.5499992370605,29515500,36.5802230834961,2020-04-02
39.0699996948242,39.9700012207031,39.0099983215332,39.8266677856445,28625100,36.836124420166,2020-04-03
39.6866683959961,42.1300010681152,39.6466674804688,42.0233345031738,47768700,38.8678359985352,2020-04-06
41.3266677856445,42.1633338928223,40.5466651916504,40.6633338928223,41369700,37.6099739074707,2020-04-07
41.2299995422363,41.2700004577637,40.1966667175293,40.6133346557617,27876600,37.5637168884277,2020-04-08
39.406665802002,40.9566688537598,39.2200012207031,40.5999984741211,32828700,37.5513877868652,2020-04-09
40.4233322143555,41.8899993896484,40.3899993896484,41.7666664123535,24194100,38.6304588317871,2020-04-13
42.3666687011719,43.2633323669434,42.0133323669434,43,34098900,39.7711753845215,2020-04-14
43,43.2933311462402,42.3733329772949,42.9199981689453,22435200,39.6971855163574,2020-04-15
43,44.3066673278809,42.75,44.1100006103516,31882200,40.7978248596191,2020-04-16
43.8266677856445,44.3233337402344,43.2433319091797,44.0400009155273,30915300,40.7330780029297,2020-04-17
44.1300010681152,44.4599990844727,43.2533340454102,43.283332824707,24401700,40.0332336425781,2020-04-20
43.3566665649414,43.6766662597656,42.7200012207031,43.0699996948242,27900600,39.8359184265137,2020-04-21
43.3333320617676,44.1266670227051,42.966667175293,43.8633346557617,19448100,40.5696830749512,2020-04-22
43.283332824707,43.6966667175293,42.5766677856445,42.843334197998,28839900,39.6262702941895,2020-04-23
43.1166687011719,43.2966651916504,42.8533325195312,43.1466674804688,17343600,39.9068298339844,2020-04-24
43.3333320617676,43.4366683959961,42.723331451416,42.7666664123535,17923800,39.5553665161133,2020-04-27
42.7599983215332,43.4133338928223,42.5666656494141,42.6666679382324,20732100,39.4628753662109,2020-04-28
41.8566665649414,41.9199981689453,40.8499984741211,41.2000007629395,44612100,38.106330871582,2020-04-29
41.026668548584,41.1466674804688,40.3466682434082,40.5166664123535,40497900,37.4743194580078,2020-04-30
40.4933319091797,41.2299995422363,40.2599983215332,40.973331451416,31143900,37.8966903686523,2020-05-01
41.2799987792969,41.466667175293,40.5699996948242,41.2333335876465,17807700,38.1371688842773,2020-05-04
41.2666664123535,41.7533340454102,41.0866661071777,41.5766677856445,19337400,38.4547157287598,2020-05-05
41.7366676330566,41.8300018310547,40.9500007629395,41.0999984741211,17309100,38.0138320922852,2020-05-06
41.1533317565918,41.3266677856445,40.5,40.6300010681152,27345600,37.7444343566895,2020-05-07
40.9166679382324,41.0033340454102,40.5400009155273,40.9799995422363,20830800,38.069580078125,2020-05-08
41.0133323669434,41.4366683959961,41.0033340454102,41.223331451416,25341900,38.2956275939941,2020-05-11
41.4933319091797,41.8866653442383,41.2599983215332,41.2599983215332,19100100,38.329704284668,2020-05-12
41.1666679382324,42.0800018310547,41.0299987792969,41.2366676330566,29175300,38.3080215454102,2020-05-13
41.6166687011719,41.7099990844727,40.4333343505859,41.1399993896484,22233000,38.2182235717773,2020-05-14
41.156665802002,41.9799995422363,41.0299987792969,41.9799995422363,31770000,38.9985618591309,2020-05-15
42.5,42.8533325195312,42.033332824707,42.5533332824707,38633700,39.5311737060547,2020-05-18
43.9166679382324,43.9966659545898,41.6033325195312,41.6500015258789,74746200,38.6919975280762,2020-05-19
42.1633338928223,42.1966667175293,41.5433311462402,41.8166656494141,32246400,38.8468284606934,2020-05-20
41.6300010681152,42.0466651916504,41.4166679382324,41.6633338928223,22448100,38.7043876647949,2020-05-21
41.7000007629395,41.783332824707,41.2566680908203,41.4433326721191,22359600,38.5000076293945,2020-05-22
41.4466667175293,41.8366661071777,41.2099990844727,41.2866668701172,23730600,38.3544731140137,2020-05-26
41.3233337402344,41.4966659545898,40.343334197998,40.8266677856445,31073700,37.9271469116211,2020-05-27
41.2400016784668,41.6500015258789,41.0533332824707,41.2299995422363,24424800,38.3018379211426,2020-05-28
41.4133338928223,41.5699996948242,40.6433334350586,41.3533325195312,29311200,38.4164085388184,2020-05-29
41.1466674804688,41.4700012207031,40.7866668701172,41.3199996948242,20550300,38.385440826416,2020-06-01
41.1966667175293,41.3833312988281,40.9366683959961,41.3133316040039,19187700,38.3792343139648,2020-06-02
41.2999992370605,41.3300018310547,40.8866653442383,41.156665802002,20262900,38.2337036132812,2020-06-03
40.9333343505859,41.2966651916504,40.6066665649414,40.7033348083496,24015000,37.812557220459,2020-06-04
40.8566665649414,40.8933334350586,39.9700012207031,40.5200004577637,39337200,37.6422538757324,2020-06-05
39.8600006103516,40.4133338928223,39.8199996948242,40.4133338928223,28344300,37.5431594848633,2020-06-08
40.533332824707,40.6666679382324,40.1866683959961,40.4500007629395,20746200,37.5772323608398,2020-06-09
40.5200004577637,40.8333320617676,40.3766670227051,40.3866653442383,28141500,37.5183868408203,2020-06-10
40.3300018310547,40.8600006103516,39.8266677856445,40.0299987792969,34162800,37.1870460510254,2020-06-11
40.1699981689453,40.25,39.0200004577637,39.2466659545898,32359200,36.4593467712402,2020-06-12
39.466667175293,39.560001373291,39.0033340454102,39.3600006103516,32703300,36.5646438598633,2020-06-15
39.9333343505859,40.0766677856445,39.5133323669434,39.8833312988281,25167600,37.0508041381836,2020-06-16
39.9533348083496,40.0433311462402,39.466667175293,39.6766662597656,20166900,36.858814239502,2020-06-17
39.5133323669434,39.6866683959961,39.2200012207031,39.3300018310547,20070000,36.5367698669434,2020-06-18
39.6300010681152,40.0999984741211,39.25,39.9500007629395,40078800,37.1127319335938,2020-06-19
40.3233337402344,40.6966667175293,40.1333312988281,40.560001373291,27338400,37.6794128417969,2020-06-22
40.9166679382324,40.9500007629395,40.3199996948242,40.3566665649414,19727700,37.4905242919922,2020-06-23
40.2466659545898,40.3733329772949,39.8600006103516,40.0999984741211,20614800,37.252082824707,2020-06-24
39.9199981689453,40.0533332824707,39.4599990844727,39.9033317565918,20569800,37.0693740844727,2020-06-25
39.8666687011719,40.2799987792969,39.3400001525879,39.439998626709,26991600,36.6389503479004,2020-06-26
39.5,39.8933334350586,39.406665802002,39.6866683959961,16511400,36.8681144714355,2020-06-29
39.7400016784668,40.0433311462402,39.5133323669434,39.9266662597656,20509200,37.0910530090332,2020-06-30
39.8166656494141,39.973331451416,39.5533332824707,39.8966674804688,19733700,37.0631866455078,2020-07-01
40.0299987792969,40.2933311462402,39.6199989318848,39.7366676330566,17695800,36.9145545959473,2020-07-02
39.9333343505859,39.9566688537598,39.406665802002,39.6300010681152,21695100,36.8154602050781,2020-07-06
39.4833335876465,42.5166664123535,39.406665802002,42.3166656494141,93458100,39.3113136291504,2020-07-07
42.6666679382324,42.7099990844727,41.466667175293,41.4799995422363,52217100,38.5340766906738,2020-07-08
41.8699989318848,42.7266654968262,41.6500015258789,42.5833320617676,42771600,39.5590476989746,2020-07-09
42.9133338928223,43.7900009155273,42.4199981689453,43.560001373291,44236800,40.4663505554199,2020-07-10
43.776668548584,44.5433311462402,42.9633331298828,43.1733322143555,42338400,40.1071434020996,2020-07-13
43.093334197998,44.1666679382324,43.0099983215332,44.0033340454102,26455800,40.8781929016113,2020-07-14
44.0900001525879,44.7099990844727,43.5999984741211,44,31731300,40.8750953674316,2020-07-15
44.0166664123535,44.2433319091797,43.7466659545898,44.0666656494141,17676600,40.9370422363281,2020-07-16
44.4566688537598,44.4566688537598,43.8233337402344,43.9133338928223,18189600,40.7945861816406,2020-07-17
43.9866676330566,44.2466659545898,43.7133331298828,43.8233337402344,18342600,40.7109832763672,2020-07-20
43.8533325195312,44.6633338928223,43.8166656494141,44.1100006103516,21712500,40.9772872924805,2020-07-21
44.189998626709,44.343334197998,43.7299995422363,44.2200012207031,16164600,41.079475402832,2020-07-22
44.3333320617676,44.3833312988281,43.7700004577637,43.8800010681152,16796400,40.7636260986328,2020-07-23
43.6500015258789,44.1333312988281,43.5033340454102,43.7466659545898,13037400,40.6397552490234,2020-07-24
43.6199989318848,43.9933319091797,43.6199989318848,43.7366676330566,14045700,40.6304664611816,2020-07-27
43.8333320617676,44.1266670227051,43.6399993896484,43.9199981689453,14414100,40.80078125,2020-07-28
43.8533325195312,43.9533348083496,43.283332824707,43.5633316040039,14223300,40.4694442749023,2020-07-29
43.1399993896484,43.473331451416,42.906665802002,43.3733329772949,13788300,40.2929420471191,2020-07-30
43.216667175293,43.3633346557617,42.5400009155273,43.1333312988281,21631500,40.0699844360352,2020-07-31
43.3033332824707,43.3733329772949,42.7566680908203,43.0999984741211,14971500,40.0390129089355,2020-08-03
43.216667175293,43.9033317565918,42.9799995422363,43.8800010681152,18219600,40.7636260986328,2020-08-04
43.4833335876465,43.5833320617676,42.9433326721191,43.2700004577637,25483500,40.1969451904297,2020-08-05
43.0433311462402,43.4099998474121,43.0099983215332,43.1166687011719,14496300,40.0544967651367,2020-08-06
43.1933326721191,43.4866676330566,43.0366668701172,43.3233337402344,16558500,40.2464981079102,2020-08-07
43.4133338928223,44.1133346557617,43.216667175293,43.9599990844727,17683200,40.8379516601562,2020-08-10
44.1966667175293,44.2900009155273,43.2433319091797,43.4000015258789,25360200,40.3177185058594,2020-08-11
43.4900016784668,44.0766677856445,43.026668548584,43.9633331298828,19094400,40.8410301208496,2020-08-12
43.7366676330566,43.9866676330566,43.5766677856445,43.9500007629395,19867200,40.9965133666992,2020-08-13
44.1133346557617,44.3233337402344,43.8766670227051,44.2000007629395,20106300,41.2296981811523,2020-08-14
44.783332824707,45.3766670227051,44.6166687011719,45.2000007629395,39465000,42.1625099182129,2020-08-17
45.3899993896484,45.8766670227051,44.3899993896484,44.9033317565918,80232600,41.8857727050781,2020-08-18
44.7366676330566,44.8866653442383,43.9500007629395,44.1366653442383,38155200,41.1706314086914,2020-08-19
43.7366676330566,44.0233345031738,43.3499984741211,43.5233345031738,26810700,40.5985107421875,2020-08-20
43.5166664123535,44.223331451416,43.3666687011719,43.8766670227051,24864000,40.928108215332,2020-08-21
44.0833320617676,44.1599998474121,43.4433326721191,43.776668548584,19813800,40.8348236083984,2020-08-24
43.5999984741211,43.7466659545898,43.223331451416,43.5433311462402,21722400,40.6171684265137,2020-08-25
43.4033317565918,43.6266670227051,43.2333335876465,43.5666656494141,18814800,40.6389350891113,2020-08-26
43.6933326721191,46.4500007629395,43.6333312988281,45.5433311462402,119018700,42.4827651977539,2020-08-27
47,47.0233345031738,45.9466667175293,46.7666664123535,64050900,43.6238899230957,2020-08-28
45.8266677856445,46.2966651916504,45.1766662597656,46.283332824707,45236400,43.1730270385742,2020-08-31
47.0666656494141,49.8633346557617,46.6833343505859,49.1966667175293,106798200,45.8905830383301,2020-09-01
50.4166679382324,50.4433326721191,48.5366668701172,49.2266654968262,51666000,45.9185752868652,2020-09-02
48.9000015258789,49.8666687011719,47.2700004577637,48.1800003051758,48015000,44.9422492980957,2020-09-03
48.0066680908203,48.3466682434082,46.7000007629395,47.6100006103516,33982200,44.4105415344238,2020-09-04
47.1366653442383,47.2999992370605,46.0866661071777,46.1500015258789,33966900,43.0486602783203,2020-09-08
46.6966667175293,47.5366668701172,46.4833335876465,46.6300010681152,33669000,43.4963989257812,2020-09-09
46.6866683959961,46.8466682434082,45.5299987792969,45.6033325195312,33709200,42.5387306213379,2020-09-10
45.6833343505859,46.1466674804688,45.1833343505859,45.5666656494141,28879800,42.5045280456543,2020-09-11
45.3800010681152,47.033332824707,45.2933311462402,45.7733345031738,45733800,42.6973037719727,2020-09-14
46.0766677856445,46.3600006103516,45.560001373291,45.7866668701172,30427800,42.7097434997559,2020-09-15
46.1366653442383,46.2266654968262,45.3499984741211,45.4199981689453,27860400,42.3677139282227,2020-09-16
45.1433334350586,45.8566665649414,45.0066680908203,45.5633316040039,37245000,42.5014152526855,2020-09-17
45.4799995422363,45.843334197998,44.9166679382324,45.0966682434082,54709200,42.0661201477051,2020-09-18
45.5,45.7466659545898,45.0966682434082,45.689998626709,47275500,42.619571685791,2020-09-21
45.689998626709,46.3300018310547,45.5233345031738,46.1033325195312,33102000,43.0051307678223,2020-09-22
46.3333320617676,46.4133338928223,45.2733345031738,45.3300018310547,23133300,42.2837753295898,2020-09-23
45.2433319091797,45.9300003051758,45.0233345031738,45.5666656494141,29453100,42.5045280456543,2020-09-24
45.5066680908203,45.8466682434082,45.3199996948242,45.7566680908203,22618800,42.681770324707,2020-09-25
45.7200012207031,46.0166664123535,45.5733337402344,45.75,21197100,42.6755447387695,2020-09-28
45.75,46.0466651916504,45.4633331298828,45.7133331298828,27702900,42.6413383483887,2020-09-29
45.7966651916504,47.2466659545898,45.7333335876465,46.6366653442383,34826400,43.502628326416,2020-09-30
46.9333343505859,48.1266670227051,46.7533340454102,47.6933326721191,43290900,44.48828125,2020-10-01
47.4466667175293,47.7000007629395,46.7099990844727,46.8333320617676,24585000,43.6860694885254,2020-10-02
47.0966682434082,47.3966674804688,47.0233345031738,47.2666664123535,14259000,44.0902824401855,2020-10-05
47.2900009155273,47.6466674804688,46.75,46.8766670227051,21475500,43.726490020752,2020-10-06
47.0866661071777,47.1833343505859,46.75,46.9633331298828,16949100,43.8073425292969,2020-10-07
47.1699981689453,47.3633346557617,47.0400009155273,47.1199989318848,14676900,43.9534759521484,2020-10-08
47.2200012207031,47.7799987792969,47.1866683959961,47.593334197998,14494800,44.3949966430664,2020-10-09
47.6733322143555,48.4633331298828,47.6733322143555,48.0833320617676,18402300,44.8520774841309,2020-10-12
48.2266654968262,48.8666687011719,48.1199989318848,48.7433319091797,23800200,45.4677238464355,2020-10-13
48.7999992370605,48.843334197998,47.9199981689453,47.9799995422363,19710900,44.755687713623,2020-10-14
47.6966667175293,48.3199996948242,47.6133346557617,48.1766662597656,13692600,44.9391326904297,2020-10-15
48.466667175293,48.716667175293,48.156665802002,48.2366676330566,16935000,44.9951019287109,2020-10-16
48.3666687011719,48.4566688537598,47.5833320617676,47.6500015258789,14643300,44.4478569030762,2020-10-19
48.0366668701172,48.5099983215332,47.8733329772949,47.966667175293,14523000,44.7432518005371,2020-10-20
47.9466667175293,48.5766677856445,47.9466667175293,48.1333312988281,13114200,44.8987083435059,2020-10-21
48.0633316040039,48.1866683959961,47.5633316040039,47.8499984741211,13344000,44.6344261169434,2020-10-22
47.9900016784668,48.0466651916504,47.6166687011719,47.9500007629395,10540500,44.7277069091797,2020-10-23
47.6133346557617,47.7066688537598,46.9799995422363,47.3866653442383,16111800,44.2022247314453,2020-10-26
47.3499984741211,47.9000015258789,47.3233337402344,47.6233329772949,11831100,44.4229774475098,2020-10-27
46.9866676330566,47.3766670227051,46.6266670227051,46.6800003051758,16849200,43.5430450439453,2020-10-28
46.6666679382324,47.0366668701172,46.2333335876465,46.6399993896484,15153900,43.5057258605957,2020-10-29
46.3933334350586,46.6966667175293,45.7900009155273,46.25,18601800,43.1419486999512,2020-10-30
46.8633346557617,46.9366683959961,46.343334197998,46.7999992370605,16575600,43.6549797058105,2020-11-02
47.216667175293,48.0533332824707,47.189998626709,47.593334197998,15413100,44.3949966430664,2020-11-03
47.189998626709,48.1300010681152,47.1133346557617,47.3199996948242,17927400,44.1400299072266,2020-11-04
48,48.0766677856445,47.6466674804688,47.8233337402344,14202600,44.6095428466797,2020-11-05
48.1199989318848,48.7400016784668,47.8499984741211,48.5900001525879,16198500,45.3246917724609,2020-11-06
49.3333320617676,49.4000015258789,47.8266677856445,47.8466682434082,28198500,44.6313133239746,2020-11-09
47.9166679382324,48.8133316040039,47.843334197998,48.5200004577637,18199200,45.2593955993652,2020-11-10
48.973331451416,49.6533317565918,48.7999992370605,49.3266677856445,18805800,46.0118560791016,2020-11-11
49.4933319091797,49.5699996948242,49.033332824707,49.4099998474121,12564300,46.0895767211914,2020-11-12
49.6466674804688,50.3133316040039,49.1733322143555,50.1800003051758,19738200,46.8078422546387,2020-11-13
50.1766662597656,51.1333312988281,49.7599983215332,50.8133316040039,34560300,47.398609161377,2020-11-16
50.1666679382324,51.0800018310547,49.7266654968262,49.7900009155273,42711600,46.4440498352051,2020-11-17
49.9533348083496,50.5566673278809,49.6833343505859,49.6966667175293,24936900,46.356990814209,2020-11-18
49.8199996948242,50.8166656494141,49.7733345031738,50.7066688537598,18590700,47.299129486084,2020-11-19
50.3899993896484,50.9199981689453,49.9366683959961,50.0800018310547,21937200,46.7145614624023,2020-11-20
50.1233329772949,50.466667175293,49.7900009155273,50.310001373291,18557100,46.9290962219238,2020-11-23
50.5800018310547,50.6599998474121,50.0900001525879,50.4533348083496,17155200,47.0628051757812,2020-11-24
50.4166679382324,50.7966651916504,50.4033317565918,50.6100006103516,13833300,47.2089424133301,2020-11-25
50.716667175293,50.906665802002,50.3666687011719,50.533332824707,10999500,47.1374320983887,2020-11-27
50.533332824707,50.9833335876465,50.033332824707,50.9300003051758,32695500,47.5074424743652,2020-11-30
51.2000007629395,51.2200012207031,50.5533332824707,50.8800010681152,22935300,47.4608001708984,2020-12-01
50.6666679382324,50.8733329772949,49.843334197998,50.1733322143555,23547000,46.8016204833984,2020-12-02
50.093334197998,50.093334197998,49.4633331298828,49.7666664123535,25725900,46.4222946166992,2020-12-03
49.8366661071777,49.8366661071777,49.1933326721191,49.6366653442383,20889300,46.3010139465332,2020-12-04
49.4866676330566,49.6633338928223,49.0533332824707,49.3699989318848,18479100,46.0522651672363,2020-12-07
49.1199989318848,49.9500007629395,49.060001373291,49.8166656494141,20716500,46.468921661377,2020-12-08
50,50,49.2966651916504,49.4233322143555,20139600,46.1020240783691,2020-12-09
49.25,49.3833312988281,48.8566665649414,49.0133323669434,20652300,45.8866920471191,2020-12-10
48.973331451416,49.1699981689453,48.6466674804688,49,16860900,45.8742065429688,2020-12-11
49.2333335876465,49.2400016784668,48.466667175293,48.5499992370605,25088100,45.4529228210449,2020-12-14
48.5066680908203,48.7866668701172,48.2866668701172,48.526668548584,31871400,45.431079864502,2020-12-15
48.7466659545898,48.9633331298828,48.3600006103516,48.4766654968262,25650900,45.3842544555664,2020-12-16
48.6866683959961,48.8133316040039,48.3833312988281,48.7000007629395,30679500,45.5933532714844,2020-12-17
48.8733329772949,49.060001373291,48.3866653442383,48.6500015258789,41384100,45.5465469360352,2020-12-18
48.5,48.8899993896484,48.3533325195312,48.656665802002,25553100,45.5527801513672,2020-12-21
48.3833312988281,48.7433319091797,47.7133331298828,48.0666656494141,37599000,45.0004196166992,2020-12-22
47.8466682434082,48.0733337402344,47.4333343505859,47.7400016784668,20430600,44.6945915222168,2020-12-23
47.8466682434082,48.1300010681152,47.7266654968262,47.8333320617676,9054600,44.7819709777832,2020-12-24
48.0133323669434,48.4333343505859,47.776668548584,48.406665802002,19344900,45.3187294006348,2020-12-28
48.5466651916504,48.6166687011719,47.8633346557617,48.0999984741211,17938200,45.0316314697266,2020-12-29
48.2933311462402,48.3833312988281,47.9799995422363,48.060001373291,18751200,44.9941749572754,2020-12-30
48.0666656494141,48.0900001525879,47.6166687011719,48.0499992370605,17814000,44.9848175048828,2020-12-31
48.0999984741211,48.9633331298828,48.093334197998,48.843334197998,32182200,45.7275390625,2021-01-04
48.8666687011719,49.0233345031738,48.1633338928223,48.5833320617676,26498100,45.4841270446777,2021-01-05
48.3633346557617,49.3666687011719,48.3366661071777,48.8866653442383,21918900,45.7681083679199,2021-01-06
49.2066688537598,49.2533340454102,48.6800003051758,48.8833312988281,20538000,45.7649841308594,2021-01-07
48.9599990844727,49,48.6033325195312,48.8766670227051,24478200,45.7587432861328,2021-01-08
48.6666679382324,49.3300018310547,48.6666679382324,49.0966682434082,26264400,45.9647216796875,2021-01-11
49.6666679382324,49.9766654968262,49.439998626709,49.656665802002,23373300,46.4889907836914,2021-01-12
49.5833320617676,49.689998626709,49.1433334350586,49.1500015258789,16069500,46.0146369934082,2021-01-13
49.2733345031738,49.3333320617676,48.6800003051758,48.9900016784668,23017200,45.8648567199707,2021-01-14
48.3800010681152,48.6333312988281,47.8899993896484,48.2133331298828,35920500,45.1377296447754,2021-01-15
48.2133331298828,48.3566665649414,47.5566673278809,47.7966651916504,24123600,44.7476425170898,2021-01-19
47.8633346557617,48.5533332824707,47.6300010681152,48.5033340454102,23775600,45.4092330932617,2021-01-20
48.4533348083496,48.5766677856445,48.0699996948242,48.283332824707,14325900,45.2032623291016,2021-01-21
48.533332824707,49.1133346557617,48.3733329772949,48.776668548584,19219500,45.6651229858398,2021-01-22
48.4533348083496,48.75,48.0900001525879,48.7333335876465,19031100,45.6245574951172,2021-01-25
48.5433311462402,49.2700004577637,48.4900016784668,49.1699981689453,15031500,46.0333671569824,2021-01-26
48.9866676330566,49.2866668701172,47.8499984741211,47.9466667175293,29910300,44.8880767822266,2021-01-27
48.1533317565918,48.7533340454102,47.8766670227051,47.9166679382324,22301700,44.8599815368652,2021-01-28
47.7266654968262,47.9166679382324,46.783332824707,46.8300018310547,32509200,43.8426399230957,2021-01-29
46.9700012207031,47.1633338928223,46.3966674804688,46.4233322143555,25945200,43.4619178771973,2021-02-01
46.5866661071777,47.3833312988281,46.4799995422363,46.9233322143555,27002400,43.9300193786621,2021-02-02
46.8866653442383,47.3499984741211,46.8766670227051,47.0666656494141,14966700,44.0642166137695,2021-02-03
47.2633323669434,47.7266654968262,47.0866661071777,47.5099983215332,17346300,44.4792633056641,2021-02-04
47.8199996948242,48.283332824707,47.5099983215332,48.1199989318848,20451600,45.0503425598145,2021-02-05
48.2700004577637,48.526668548584,48.1533317565918,48.343334197998,15825300,45.2594299316406,2021-02-08
