"TMUS.Open","TMUS.High","TMUS.Low","TMUS.Close","TMUS.Volume","TMUS.Adjusted","Date"
103,104.800003051758,102.339996337891,102.629997253418,3757400,99.6426696777344,2020-06-17
103.819999694824,106.839996337891,103.25,106.389999389648,4698900,103.293228149414,2020-06-18
107.339996337891,109,106.389999389648,106.900001525879,9268300,103.788375854492,2020-06-19
106.860000610352,108.699996948242,106.029998779297,106.599998474121,5090500,103.497108459473,2020-06-22
103.699996948242,110.459999084473,103.5,107.160003662109,22929100,104.040824890137,2020-06-23
105.459999084473,109.139999389648,104.569999694824,108.430000305176,66903100,105.273849487305,2020-06-24
109.779998779297,111.580001831055,108.51000213623,110.190002441406,55407300,106.982620239258,2020-06-25
109.150001525879,109.849998474121,104.730003356934,105.199996948242,25367800,102.137855529785,2020-06-26
105.790000915527,106.26000213623,103.949996948242,105.959999084473,9096800,102.87574005127,2020-06-29
105.900001525879,106.199996948242,104,104.150001525879,10833800,101.118423461914,2020-06-30
105.680000305176,106.25,103.849998474121,106.129997253418,9599900,103.040794372559,2020-07-01
106.949996948242,107.339996337891,105.349998474121,106.01000213623,6411900,102.924293518066,2020-07-02
106.599998474121,107.680000305176,106.199996948242,106.779998779297,5256500,103.671859741211,2020-07-06
106.440002441406,107.589996337891,105.550003051758,105.800003051758,5572500,102.720397949219,2020-07-07
106.25,106.629997253418,105.370002746582,106.610000610352,4300400,103.506828308105,2020-07-08
106.660003662109,106.720001220703,105.050003051758,106.169998168945,3956600,103.079612731934,2020-07-09
105.819999694824,107.190002441406,105.290000915527,107.050003051758,4557900,103.934013366699,2020-07-10
106.889999389648,107.550003051758,104.230003356934,104.519996643066,5752500,101.477661132812,2020-07-13
103.569999694824,106.540000915527,103.569999694824,105.389999389648,7881900,102.322326660156,2020-07-14
105.51000213623,106.080001831055,104.529998779297,104.919998168945,4476300,101.866012573242,2020-07-15
104.5,104.860000610352,103.430000305176,104.48999786377,5751200,101.448532104492,2020-07-16
104.870002746582,105.730003356934,104.089996337891,105.349998474121,4009300,102.283493041992,2020-07-17
105.400001525879,106.279998779297,105.029998779297,106.139999389648,3632400,103.050498962402,2020-07-20
106.349998474121,106.480003356934,105.25,105.580001831055,3602400,102.506813049316,2020-07-21
105.660003662109,106.339996337891,104.73999786377,104.930000305176,4655300,101.87572479248,2020-07-22
105.209999084473,105.279998779297,104.360000610352,104.51000213623,6640800,101.467956542969,2020-07-23
104.519996643066,105.230003356934,104.230003356934,104.930000305176,4990000,101.87572479248,2020-07-24
104.529998779297,106.269996643066,104.349998474121,105.620002746582,7958900,102.545639038086,2020-07-27
105,105.5,104,104.519996643066,3670000,101.477661132812,2020-07-28
105.220001220703,106.370002746582,104.540000915527,105.779998779297,3606200,102.700981140137,2020-07-29
104.720001220703,105.949996948242,104.589996337891,105.480003356934,2689400,102.409729003906,2020-07-30
105.629997253418,107.419998168945,105.050003051758,107.379997253418,4119200,104.254402160645,2020-07-31
107.980003356934,108.73999786377,106.819999694824,106.879997253418,4548000,103.76895904541,2020-08-03
106.629997253418,108.419998168945,106.379997253418,108.389999389648,2991200,105.235000610352,2020-08-04
108.73999786377,109.160003662109,107.26000213623,107.900001525879,3112500,104.759284973145,2020-08-05
107.319999694824,108.300003051758,107.180000305176,108.099998474121,4016600,104.95344543457,2020-08-06
113.23999786377,118,113.089996337891,115.089996337891,13771200,111.739990234375,2020-08-07
115.059997558594,116.650001525879,113.599998474121,116.069999694824,4812500,112.691467285156,2020-08-10
116.080001831055,116.199996948242,113.279998779297,113.589996337891,4763100,110.283653259277,2020-08-11
114.269996643066,116.23999786377,114.069999694824,115.25,3512200,111.895332336426,2020-08-12
115.150001525879,117.150001525879,114.889999389648,115.370002746582,3030500,112.011840820312,2020-08-13
115.699996948242,116.089996337891,114.330001831055,115.48999786377,2027600,112.128341674805,2020-08-14
115.980003356934,117.319999694824,115.819999694824,116.870002746582,3308700,113.46817779541,2020-08-17
117.680000305176,117.730003356934,115.860000610352,116.019996643066,2363300,112.642913818359,2020-08-18
116.690002441406,116.930000305176,114.919998168945,115.139999389648,2700400,111.788536071777,2020-08-19
114.559997558594,115.860000610352,114.51000213623,115.400001525879,2268800,112.040962219238,2020-08-20
114.339996337891,115.25,113.379997253418,115.01000213623,2841000,111.662315368652,2020-08-21
115.029998779297,116.089996337891,114.76000213623,115.26000213623,2713500,111.90503692627,2020-08-24
115.559997558594,115.559997558594,114.599998474121,115.410003662109,2322300,112.050682067871,2020-08-25
115.110000610352,116.23999786377,114.73999786377,116.190002441406,2953400,112.807975769043,2020-08-26
116.620002746582,116.620002746582,115,115.23999786377,2464800,111.885612487793,2020-08-27
115.25,116.349998474121,114.879997253418,116.26000213623,2797900,112.875930786133,2020-08-28
115.48999786377,117.110000610352,115.410003662109,116.680000305176,3926100,113.283714294434,2020-08-31
116.629997253418,117.330001831055,115.949996948242,116.900001525879,2938100,113.49730682373,2020-09-01
117.830001831055,119.199996948242,117.139999389648,118.879997253418,3600400,115.419662475586,2020-09-02
118.699996948242,119.150001525879,113.930000305176,114.839996337891,4411900,111.497268676758,2020-09-03
115.48999786377,116,112.209999084473,114.290000915527,4691000,110.963264465332,2020-09-04
112.629997253418,113.849998474121,111.080001831055,111.569999694824,5686500,108.322448730469,2020-09-08
111.639999389648,114.559997558594,111.639999389648,113.199996948242,4024200,109.904998779297,2020-09-09
113.110000610352,114.949996948242,111.26000213623,111.720001220703,3862000,108.468086242676,2020-09-10
112.279998779297,113.419998168945,110.449996948242,111.580001831055,3098100,108.332160949707,2020-09-11
112.949996948242,113.48999786377,111.639999389648,112.269996643066,3939000,109.002059936523,2020-09-14
113.120002746582,116.150001525879,112.480003356934,115.930000305176,4821500,112.555534362793,2020-09-15
116.410003662109,117.419998168945,113.48999786377,113.76000213623,5758900,110.448707580566,2020-09-16
110.940002441406,112.790000915527,110.110000610352,111.910003662109,5859000,108.652565002441,2020-09-17
112.209999084473,112.650001525879,107.790000915527,110.720001220703,8822900,107.497192382812,2020-09-18
109.919998168945,110.669998168945,108.900001525879,110.569999694824,4562600,107.3515625,2020-09-21
111.639999389648,112.610000610352,110.639999389648,112.389999389648,4332100,109.118591308594,2020-09-22
112.800003051758,112.830001831055,108.660003662109,109,3542000,105.827255249023,2020-09-23
108.209999084473,112.150001525879,108.150001525879,110.550003051758,4184700,107.332138061523,2020-09-24
110.25,112.559997558594,109.709999084473,112.019996643066,5134700,108.759353637695,2020-09-25
112.870002746582,114.480003356934,112.48999786377,114.23999786377,5850900,110.914726257324,2020-09-28
114.349998474121,114.839996337891,113.290000915527,113.519996643066,3221100,110.215682983398,2020-09-29
113.360000610352,115.089996337891,112.01000213623,114.360000610352,5174400,111.031242370605,2020-09-30
115,116.430000305176,113.889999389648,115.730003356934,4306500,112.361351013184,2020-10-01
114.410003662109,115.699996948242,113,113.410003662109,4014900,110.10888671875,2020-10-02
113.459999084473,114.98999786377,113.419998168945,114.800003051758,2657000,111.458427429199,2020-10-05
113.610000610352,114.470001220703,111.800003051758,112.449996948242,3335500,109.176826477051,2020-10-06
113.019996643066,114.519996643066,112.620002746582,114.220001220703,3367400,110.895317077637,2020-10-07
114.889999389648,115.599998474121,114.279998779297,115.48999786377,2254800,112.128341674805,2020-10-08
115.580001831055,117.519996643066,115.519996643066,117.230003356934,3340100,113.81770324707,2020-10-09
118.059997558594,121.360000610352,117.400001525879,120.069999694824,6498700,116.575035095215,2020-10-12
120.800003051758,123.419998168945,120.069999694824,121.569999694824,5326500,118.031364440918,2020-10-13
122.050003051758,122.23999786377,116.449996948242,116.669998168945,6618700,113.274002075195,2020-10-14
115.809997558594,116.949996948242,114.069999694824,115.300003051758,3287400,111.943885803223,2020-10-15
115.809997558594,116.779998779297,114.849998474121,114.959999084473,3761400,111.613784790039,2020-10-16
115.470001220703,115.550003051758,112.01000213623,112.75,3037500,109.468101501465,2020-10-19
113.900001525879,114.209999084473,112.699996948242,113.069999694824,2745000,109.778778076172,2020-10-20
112.669998168945,113.790000915527,112.209999084473,112.419998168945,3029700,109.147705078125,2020-10-21
112.769996643066,113.76000213623,110.879997253418,111.639999389648,3604500,108.390403747559,2020-10-22
112.5,112.620002746582,110.900001525879,112.379997253418,2269300,109.108871459961,2020-10-23
111.180000305176,112.040000915527,110.019996643066,111.779998779297,2764700,108.526336669922,2020-10-26
111.779998779297,113.559997558594,111.129997253418,112.819999694824,2628900,109.536056518555,2020-10-27
111.300003051758,111.930000305176,109.660003662109,109.800003051758,3661800,106.603973388672,2020-10-28
109.279998779297,111.040000915527,108.900001525879,109.51000213623,2895900,106.322418212891,2020-10-29
108.860000610352,109.76000213623,107.559997558594,109.569999694824,4040500,106.380661010742,2020-10-30
111.139999389648,111.139999389648,108.75,110.389999389648,3145000,107.176795959473,2020-11-02
111.25,112.389999389648,110.709999084473,111.120002746582,3341400,107.885559082031,2020-11-03
113.910003662109,116.879997253418,112.809997558594,116.019996643066,5025900,112.642913818359,2020-11-04
117.569999694824,119.309997558594,116.279998779297,117.26000213623,7669700,113.846839904785,2020-11-05
127,127.029998779297,122.709999084473,123.559997558594,8931300,119.963447570801,2020-11-06
125.480003356934,126.959999084473,122.569999694824,122.779998779297,6190600,119.206146240234,2020-11-09
119.029998779297,123.23999786377,118.599998474121,121.720001220703,4454400,118.17700958252,2020-11-10
122.629997253418,126.029998779297,122.040000915527,125.150001525879,3931600,121.507164001465,2020-11-11
125.410003662109,127.800003051758,124.730003356934,126.809997558594,3557800,123.118835449219,2020-11-12
127.330001831055,128.520004272461,126.309997558594,128.229995727539,3397600,124.497512817383,2020-11-13
129.820007324219,130.110000610352,127.559997558594,128.649993896484,3444500,124.905265808105,2020-11-16
130.600006103516,132.330001831055,128.720001220703,129,3648500,125.245094299316,2020-11-17
129.630004882812,130.509994506836,127.839996337891,127.849998474121,3222900,124.128570556641,2020-11-18
127.300003051758,130.229995727539,127.110000610352,129.190002441406,2427000,125.429565429688,2020-11-19
129.660003662109,130.339996337891,128.360000610352,129.679992675781,4387800,125.905303955078,2020-11-20
129.869995117188,130.149993896484,126.910003662109,127.879997253418,4177200,124.157691955566,2020-11-23
127.470001220703,129.020004272461,125.76000213623,128.059997558594,4692200,124.332450866699,2020-11-24
128.789993286133,129.630004882812,127.76000213623,128.740005493164,3562700,124.992660522461,2020-11-25
129.119995117188,132.470001220703,128.869995117188,131.899993896484,2278400,128.060684204102,2020-11-27
131.899993896484,133.050003051758,130.130004882812,132.940002441406,5746000,129.070419311523,2020-11-30
132.919998168945,133.940002441406,132.240005493164,133.729995727539,3967100,129.837417602539,2020-12-01
133.639999389648,134.240005493164,132.410003662109,133.139999389648,2926700,129.264587402344,2020-12-02
131.649993896484,132.970001220703,131.089996337891,131.190002441406,3587800,127.371376037598,2020-12-03
131.630004882812,131.979995727539,130.679992675781,131.800003051758,2029200,127.963592529297,2020-12-04
132.080001831055,133.080001831055,131.919998168945,132.960006713867,2637400,129.08984375,2020-12-07
132.830001831055,133.429992675781,131.820007324219,133.149993896484,2442900,129.274307250977,2020-12-08
133.880004882812,133.880004882812,130.570007324219,131.119995117188,3660500,127.303375244141,2020-12-09
130.729995727539,131.880004882812,130.039993286133,130.559997558594,4164500,126.759689331055,2020-12-10
130.570007324219,131.630004882812,129.690002441406,131.229995727539,2405300,127.410171508789,2020-12-11
131.020004272461,132.970001220703,129.229995727539,129.360000610352,5296700,125.594619750977,2020-12-14
129.699996948242,130.710006713867,128.779998779297,130,2896000,126.215995788574,2020-12-15
130.649993896484,130.649993896484,129.110000610352,129.809997558594,3262000,126.03150177002,2020-12-16
130.320007324219,130.759994506836,129.649993896484,130.009994506836,4132200,126.225677490234,2020-12-17
130.300003051758,132.139999389648,129.509994506836,131.919998168945,8782600,128.080093383789,2020-12-18
130,131.229995727539,127.629997253418,130.220001220703,3259400,126.429588317871,2020-12-21
131.929992675781,132.419998168945,130.259994506836,132.25,3061300,128.400527954102,2020-12-22
132.25,132.869995117188,130.949996948242,132.229995727539,2152300,128.381088256836,2020-12-23
132.779998779297,133.830001831055,132.589996337891,132.919998168945,901100,129.050994873047,2020-12-24
134.229995727539,134.759994506836,131.399993896484,133,2569100,129.128662109375,2020-12-28
133.520004272461,133.970001220703,131.649993896484,133.139999389648,1672500,129.264587402344,2020-12-29
133.520004272461,133.830001831055,132.509994506836,133.279998779297,1673100,129.400527954102,2020-12-30
133.149993896484,135,133.100006103516,134.850006103516,2080600,130.924819946289,2020-12-31
134.300003051758,134.979995727539,130.460006713867,132.429992675781,3433100,128.575241088867,2021-01-04
131.949996948242,132.240005493164,130.460006713867,131.850006103516,2544200,128.012161254883,2021-01-05
130.720001220703,131.979995727539,129.610000610352,131.529998779297,4486000,127.701446533203,2021-01-06
133.809997558594,135.449996948242,133.160003662109,133.190002441406,4928100,129.313140869141,2021-01-07
133.259994506836,135.199996948242,132.229995727539,135.059997558594,2951200,131.128707885742,2021-01-08
134,135.539993286133,132.75,132.929992675781,3074800,129.06071472168,2021-01-11
132.880004882812,133.470001220703,127.669998168945,128.690002441406,5374600,124.944129943848,2021-01-12
129.139999389648,129.899993896484,128.449996948242,128.5,2917300,124.759658813477,2021-01-13
129.029998779297,130.419998168945,123.900001525879,124.690002441406,6359700,121.060546875,2021-01-14
124.75,127.900001525879,124.75,127.279998779297,4741000,123.575164794922,2021-01-15
128.690002441406,130.429992675781,127.120002746582,129.850006103516,4033800,126.070365905762,2021-01-19
130.119995117188,132.419998168945,129.5,132.300003051758,4230400,128.44905090332,2021-01-20
132.710006713867,132.710006713867,129.850006103516,130.399993896484,2687200,126.604354858398,2021-01-21
130.440002441406,131.320007324219,129.119995117188,130.360000610352,2501600,126.56551361084,2021-01-22
130.75,132.399993896484,129.669998168945,131.100006103516,2892600,127.283981323242,2021-01-25
130.020004272461,132.710006713867,130,131.410003662109,3219000,127.5849609375,2021-01-26
129.690002441406,130,122.449996948242,123.269996643066,7023100,119.68187713623,2021-01-27
125.790000915527,129.600006103516,124.5,127.769996643066,5000200,124.050888061523,2021-01-28
126.559997558594,129.229995727539,125.370002746582,126.080001831055,4597400,122.410087585449,2021-01-29
126.290000915527,129.350006103516,125.209999084473,128.419998168945,4070200,124.681991577148,2021-02-01
128.630004882812,132.410003662109,128.070007324219,131.889999389648,3456000,128.050994873047,2021-02-02
131.850006103516,132.649993896484,128.75,129.369995117188,3918400,125.60432434082,2021-02-03
130.309997558594,130.850006103516,129.369995117188,130.600006103516,7396000,126.798553466797,2021-02-04
129.020004272461,129.589996337891,124.550003051758,125.279998779297,10319100,121.633377075195,2021-02-05
126.199996948242,126.26000213623,122.540000915527,126.099998474121,5742600,122.429512023926,2021-02-08
125.919998168945,125.98999786377,124.050003051758,124.449996948242,3342900,120.827537536621,2021-02-09
125.110000610352,125.660003662109,124.319999694824,124.48999786377,2880000,120.866371154785,2021-02-10
125.430000305176,125.449996948242,123.459999084473,124.400001525879,3085300,120.779006958008,2021-02-11
123.809997558594,124.050003051758,122.680000305176,123.680000305176,2713000,120.079956054688,2021-02-12
122.980003356934,123.379997253418,121.379997253418,122,4247500,118.448860168457,2021-02-16
121.889999389648,122.949996948242,120.830001831055,121.300003051758,6105200,117.769226074219,2021-02-17
120.849998474121,123.23999786377,119.599998474121,123.040000915527,6125900,119.45858001709,2021-02-18
123.099998474121,123.720001220703,119.400001525879,120.099998474121,4961100,116.604164123535,2021-02-19
119.150001525879,119.849998474121,117.400001525879,117.910003662109,5138500,114.477905273438,2021-02-22
117.879997253418,119.650001525879,115.889999389648,119.220001220703,6390200,115.749778747559,2021-02-23
117.720001220703,119.51000213623,116.769996643066,119.379997253418,4425000,115.90510559082,2021-02-24
124.48999786377,125.339996337891,119.73999786377,120.889999389648,11337300,117.371162414551,2021-02-25
119.75,121.660003662109,118.879997253418,119.970001220703,5118000,116.477951049805,2021-02-26
120.309997558594,123.930000305176,120.269996643066,123.569999694824,5812900,119.973152160645,2021-03-01
123.900001525879,124.559997558594,122.419998168945,122.449996948242,4797700,118.885749816895,2021-03-02
121.440002441406,121.940002441406,118.620002746582,118.839996337891,5390200,115.380836486816,2021-03-03
119.190002441406,121.519996643066,117.410003662109,118.610000610352,4884200,115.157539367676,2021-03-04
120.019996643066,125.349998474121,118.540000915527,124.680000305176,7944300,121.050849914551,2021-03-05
124.089996337891,128.460006713867,123.849998474121,127.059997558594,7416000,123.36156463623,2021-03-08
129.020004272461,129.839996337891,125.459999084473,126.309997558594,6409500,122.633392333984,2021-03-09
