"DAN.MI.Open","DAN.MI.High","DAN.MI.Low","DAN.MI.Close","DAN.MI.Volume","DAN.MI.Adjusted","Date"
14.2200002670288,14.2200002670288,13.5,13.8000001907349,113856,13.0847387313843,2020-02-27
13.5,13.5600004196167,13.1800003051758,13.5,138574,12.8002862930298,2020-02-28
13.9799995422363,14,12.7200002670288,13.1000003814697,74518,12.4210186004639,2020-03-02
13.5600004196167,13.6000003814697,12.8400001525879,12.8400001525879,63913,12.1744956970215,2020-03-03
12.7399997711182,12.8800001144409,12.460000038147,12.6000003814697,63834,11.9469347000122,2020-03-04
12.6599998474121,12.8000001907349,12.039999961853,12.1000003814697,61208,11.4728498458862,2020-03-05
11.6000003814697,11.9399995803833,11.3999996185303,11.6400003433228,119472,11.0366916656494,2020-03-06
10.5,11.0200004577637,9.52000045776367,10.6800003051758,141497,10.1264495849609,2020-03-09
10.6800003051758,11.2200002670288,10.3400001525879,10.5,109052,9.95577907562256,2020-03-10
10.5600004196167,10.8800001144409,10.039999961853,10.1199998855591,46199,9.59547424316406,2020-03-11
9.85000038146973,10.2399997711182,9.32999992370605,9.39999961853027,290967,8.91279220581055,2020-03-12
9.5,10.6800003051758,9.5,9.93000030517578,190760,9.41532135009766,2020-03-13
9.80000019073486,9.84000015258789,8.46000003814697,8.53999996185303,106769,8.09736633300781,2020-03-16
9.27999973297119,9.27999973297119,8.42000007629395,9.02000045776367,114788,8.55248832702637,2020-03-17
9.10999965667725,9.69999980926514,8.94999980926514,9.60000038146973,49982,9.10242557525635,2020-03-18
9.89999961853027,10.8599996566772,9.89999961853027,10.7200002670288,85106,10.1643762588501,2020-03-19
11.039999961853,11.9799995422363,10.7200002670288,11.3400001525879,179318,10.7522411346436,2020-03-20
10.8999996185303,12.5799999237061,10.8999996185303,12.5799999237061,51287,11.9279708862305,2020-03-23
12.8999996185303,13.9399995803833,12.7600002288818,13.6000003814697,113035,12.8951044082642,2020-03-24
13.8599996566772,13.960000038147,12.2399997711182,12.2399997711182,81745,11.6055927276611,2020-03-25
12.2600002288818,12.960000038147,11.0600004196167,11.5600004196167,92029,10.9608392715454,2020-03-26
11.8999996185303,11.8999996185303,11.3599996566772,11.5200004577637,24643,10.9229125976562,2020-03-27
11.0600004196167,11.7799997329712,11.0600004196167,11.3400001525879,14651,10.7522411346436,2020-03-30
12.1999998092651,12.1999998092651,11.2200002670288,11.2200002670288,24736,10.6384611129761,2020-03-31
11.0200004577637,11.2200002670288,10.6199998855591,10.6199998855591,31361,10.0695581436157,2020-04-01
10.8000001907349,11.2200002670288,10.7600002288818,11.2200002670288,20239,10.6384611129761,2020-04-02
11.2399997711182,11.3599996566772,10.8999996185303,10.8999996185303,6546,10.3350467681885,2020-04-03
11.3599996566772,11.460000038147,11.1999998092651,11.1999998092651,11260,10.6194972991943,2020-04-06
11.7799997329712,11.8400001525879,11.2600002288818,11.3199996948242,39954,10.7332773208618,2020-04-07
11.8999996185303,12.0799999237061,11.2799997329712,11.7200002670288,29423,11.1125459671021,2020-04-08
11.7399997711182,12.3999996185303,11.5,11.5,29924,10.9039478302002,2020-04-09
11.8199996948242,11.9799995422363,11,11.1599998474121,44963,10.5815696716309,2020-04-14
11.0600004196167,11.4799995422363,10.5200004577637,10.7600002288818,35898,10.2023029327393,2020-04-15
10.7799997329712,11.3199996948242,10.4200000762939,10.4200000762939,44587,9.87992572784424,2020-04-16
10.8999996185303,11,10.6000003814697,10.7799997329712,40026,10.2212657928467,2020-04-17
11.5,11.5,10.960000038147,11.0799999237061,16860,10.5057182312012,2020-04-20
11.3999996185303,11.3999996185303,11,11,15970,10.4298639297485,2020-04-21
11.2600002288818,11.3599996566772,11.0799999237061,11.0799999237061,11561,10.5057182312012,2020-04-22
11.1000003814697,11.3800001144409,11.0200004577637,11.3599996566772,30009,10.771203994751,2020-04-23
11.3599996566772,11.3999996185303,11.1199998855591,11.3000001907349,22763,10.7143154144287,2020-04-24
11.6599998474121,11.6599998474121,11.2799997329712,11.2799997329712,22969,10.6953496932983,2020-04-27
11.3199996948242,11.6599998474121,11.1999998092651,11.3999996185303,30279,10.8091316223145,2020-04-28
11.5799999237061,11.6599998474121,11.4200000762939,11.5600004196167,21458,10.9608392715454,2020-04-29
11.6400003433228,11.6599998474121,11.5200004577637,11.5600004196167,13705,10.9608392715454,2020-04-30
11.6000003814697,11.6400003433228,11.2799997329712,11.2799997329712,8094,10.6953496932983,2020-05-04
11.3999996185303,11.6999998092651,11.3999996185303,11.4200000762939,17490,10.8280944824219,2020-05-05
11.6000003814697,11.8000001907349,11.3199996948242,11.3199996948242,22423,10.7332773208618,2020-05-06
11.5,11.5200004577637,11.1199998855591,11.1199998855591,16823,10.543643951416,2020-05-07
11.4200000762939,11.4399995803833,11.2200002670288,11.3199996948242,2137,10.7332773208618,2020-05-08
11.4799995422363,11.7200002670288,11.4200000762939,11.4200000762939,18877,10.8280944824219,2020-05-11
11.1800003051758,11.6000003814697,11.1800003051758,11.3599996566772,8760,10.771203994751,2020-05-12
11.5799999237061,11.5799999237061,11.1199998855591,11.1199998855591,9680,10.543643951416,2020-05-13
11.3599996566772,11.3599996566772,10.7799997329712,10.7799997329712,24692,10.2212657928467,2020-05-14
10.8000001907349,11.3999996185303,10.8000001907349,11.2200002670288,11668,10.6384611129761,2020-05-15
11.5799999237061,11.6800003051758,11.3199996948242,11.5600004196167,59827,10.9608392715454,2020-05-18
11.6999998092651,11.6999998092651,11.3000001907349,11.6000003814697,28876,10.9987640380859,2020-05-19
11.3000001907349,11.5,11.0600004196167,11.5,25770,10.9039478302002,2020-05-20
11.5,11.7799997329712,11.3599996566772,11.6000003814697,40746,10.9987640380859,2020-05-21
11.6000003814697,11.6999998092651,11.3000001907349,11.539999961853,30468,10.9418754577637,2020-05-22
11.2399997711182,12.1199998855591,11.2399997711182,12.1199998855591,101849,11.4918127059937,2020-05-25
12.1199998855591,12.4799995422363,11.8199996948242,12.1999998092651,90141,11.5676670074463,2020-05-26
12.3800001144409,12.3800001144409,11.6999998092651,12.1999998092651,82381,11.5676670074463,2020-05-27
12.4399995803833,12.4799995422363,11.9399995803833,12.1999998092651,60368,11.5676670074463,2020-05-28
12.0600004196167,12.1000003814697,11.6599998474121,11.6599998474121,54432,11.0556554794312,2020-05-29
11.6000003814697,12.3199996948242,11.6000003814697,12.039999961853,57918,11.4159593582153,2020-06-01
12.3599996566772,12.3599996566772,12,12.1400003433228,47351,11.5107765197754,2020-06-02
12.1999998092651,12.6199998855591,12.039999961853,12.4399995803833,73584,11.7952270507812,2020-06-03
12.5,12.8000001907349,12.5,12.6599998474121,70358,12.0038242340088,2020-06-04
12.8800001144409,13.0799999237061,12.7799997329712,12.960000038147,73154,12.2882747650146,2020-06-05
12.9799995422363,13.460000038147,12.7799997329712,12.8800001144409,139785,12.2124214172363,2020-06-08
12.6999998092651,12.9799995422363,12.4200000762939,12.7600002288818,70083,12.0986423492432,2020-06-09
12.8400001525879,13.039999961853,12.5,12.5,39780,11.8521175384521,2020-06-10
12.5200004577637,12.5200004577637,11.8000001907349,11.8400001525879,44853,11.2263259887695,2020-06-11
11.8199996948242,12.1400003433228,11.6199998855591,11.6199998855591,38358,11.017728805542,2020-06-12
11.6000003814697,11.8000001907349,11.3199996948242,11.8000001907349,59521,11.1883993148804,2020-06-15
12.0600004196167,12.1000003814697,11.5200004577637,11.8000001907349,135229,11.1883993148804,2020-06-16
11.8999996185303,12.1000003814697,11.2600002288818,11.6199998855591,114207,11.017728805542,2020-06-17
11.6199998855591,11.7600002288818,11.3199996948242,11.3199996948242,82825,10.7332773208618,2020-06-18
11.3199996948242,11.5799999237061,11.2200002670288,11.3999996185303,161777,10.8091316223145,2020-06-19
11.1999998092651,11.7600002288818,11.1999998092651,11.6199998855591,57098,11.017728805542,2020-06-22
11.7799997329712,12.039999961853,11.460000038147,11.6999998092651,36151,11.0935821533203,2020-06-23
11.8599996566772,11.9399995803833,11.3999996185303,11.3999996185303,28288,10.8091316223145,2020-06-24
11.5200004577637,11.6400003433228,11.2200002670288,11.4799995422363,27528,10.8849840164185,2020-06-25
11.5200004577637,11.6199998855591,11.2799997329712,11.4200000762939,15905,10.8280944824219,2020-06-26
11.3999996185303,11.5,11.2200002670288,11.5,16197,10.9039478302002,2020-06-29
11.4799995422363,11.5799999237061,11.1999998092651,11.3800001144409,30811,10.7901668548584,2020-06-30
11.5,11.5,11.1000003814697,11.2600002288818,29971,10.6763877868652,2020-07-01
11.3800001144409,11.6000003814697,11.2799997329712,11.3800001144409,32003,10.7901668548584,2020-07-02
11.4200000762939,11.4200000762939,11.1199998855591,11.1199998855591,19008,10.543643951416,2020-07-03
11.1999998092651,11.460000038147,11.1800003051758,11.2600002288818,16370,10.6763877868652,2020-07-06
11.2600002288818,11.3599996566772,11.1599998474121,11.1999998092651,20019,10.6194972991943,2020-07-07
11.1999998092651,11.3199996948242,11.1199998855591,11.1199998855591,14881,10.543643951416,2020-07-08
11.1999998092651,11.2200002670288,10.9399995803833,10.9799995422363,19361,10.4108991622925,2020-07-09
11.1999998092651,11.1999998092651,10.8199996948242,11.0200004577637,23719,10.448826789856,2020-07-10
11.0600004196167,11.3000001907349,11.0600004196167,11.2399997711182,19570,10.6574230194092,2020-07-13
11.1999998092651,11.2399997711182,10.8800001144409,11,46138,10.4298639297485,2020-07-14
11.0200004577637,11.5600004196167,11.0200004577637,11.5600004196167,30370,10.9608392715454,2020-07-15
11.6000003814697,11.8800001144409,11.5600004196167,11.8000001907349,22649,11.1883993148804,2020-07-16
11.8999996185303,11.8999996185303,11.539999961853,11.8199996948242,22117,11.2073612213135,2020-07-17
11.8000001907349,12.0200004577637,11.7799997329712,11.960000038147,19863,11.340106010437,2020-07-20
12.0200004577637,12.1199998855591,11.8199996948242,11.8999996185303,26448,11.2832155227661,2020-07-21
11.9200000762939,11.9799995422363,11.6400003433228,11.6800003051758,13154,11.0746183395386,2020-07-22
11.7600002288818,11.960000038147,11.6000003814697,11.8400001525879,20877,11.2263259887695,2020-07-23
11.6400003433228,11.7799997329712,11.5799999237061,11.5799999237061,13158,10.9798021316528,2020-07-24
11.7600002288818,11.7799997329712,11.5200004577637,11.5200004577637,5037,10.9229125976562,2020-07-27
11.5200004577637,11.5799999237061,11.4200000762939,11.4200000762939,4082,10.8280944824219,2020-07-28
11.4200000762939,11.4399995803833,11.1199998855591,11.1800003051758,22805,10.6005344390869,2020-07-29
11.1800003051758,11.1800003051758,10.8999996185303,10.9399995803833,22454,10.3729734420776,2020-07-30
11.4200000762939,11.4200000762939,10.9399995803833,11.039999961853,28392,10.4677906036377,2020-07-31
11.3800001144409,11.3800001144409,11.0600004196167,11.1999998092651,20206,10.6194972991943,2020-08-03
11.3400001525879,11.5600004196167,11.2200002670288,11.3800001144409,14758,10.7901668548584,2020-08-04
11.3199996948242,11.5600004196167,11.3000001907349,11.5600004196167,15874,10.9608392715454,2020-08-05
11.539999961853,11.6999998092651,11.2799997329712,11.5,22483,10.9039478302002,2020-08-06
11.460000038147,11.5200004577637,11.2799997329712,11.3400001525879,11931,10.7522411346436,2020-08-07
11.460000038147,11.6800003051758,11.3599996566772,11.6800003051758,27415,11.0746183395386,2020-08-10
11.6400003433228,12.1800003051758,11.6400003433228,12.1199998855591,44185,11.4918127059937,2020-08-11
12.0200004577637,12.2799997329712,11.9200000762939,12.2799997329712,18291,11.6435203552246,2020-08-12
12,12.4200000762939,11.960000038147,12.1000003814697,20817,11.4728498458862,2020-08-13
12.1800003051758,12.1800003051758,11.7600002288818,12.039999961853,7401,11.4159593582153,2020-08-14
11.9200000762939,12.2399997711182,11.8800001144409,12.2399997711182,28816,11.6055927276611,2020-08-17
12.1599998474121,12.3400001525879,12.039999961853,12.0600004196167,33595,11.4349241256714,2020-08-18
12.2200002670288,12.3400001525879,12.1400003433228,12.3199996948242,12148,11.6814470291138,2020-08-19
12.3599996566772,12.3599996566772,12.1400003433228,12.1599998474121,14878,11.5297403335571,2020-08-20
12.1199998855591,12.5799999237061,12.1199998855591,12.5,25777,11.8521175384521,2020-08-21
12.5,12.6199998855591,12.3800001144409,12.5,36341,11.8521175384521,2020-08-24
12.5799999237061,12.7600002288818,12.1400003433228,12.2600002288818,33161,11.6245565414429,2020-08-25
12.3800001144409,12.4799995422363,12.1400003433228,12.1800003051758,10686,11.5487041473389,2020-08-26
12.2200002670288,12.3000001907349,12.0799999237061,12.1800003051758,11553,11.5487041473389,2020-08-27
12.3800001144409,12.3999996185303,11.8199996948242,12.2399997711182,18255,11.6055927276611,2020-08-28
12.5,12.5,12.2200002670288,12.5,17102,11.8521175384521,2020-08-31
12.5,12.6199998855591,12.0600004196167,12.3000001907349,59441,11.6624841690063,2020-09-01
12.4799995422363,12.5799999237061,12.3800001144409,12.5799999237061,38926,11.9279708862305,2020-09-02
12.6000003814697,12.6400003433228,12.3599996566772,12.3800001144409,18788,11.7383375167847,2020-09-03
12.039999961853,12.460000038147,12.039999961853,12.2399997711182,7469,11.6055927276611,2020-09-04
12.4200000762939,12.6800003051758,12.3400001525879,12.5799999237061,25592,11.9279708862305,2020-09-07
12.6800003051758,12.9200000762939,12.5600004196167,12.8999996185303,66738,12.2313852310181,2020-09-08
12.6999998092651,13,12.6400003433228,12.8000001907349,37163,12.1365690231323,2020-09-09
12.8000001907349,12.8000001907349,12.6400003433228,12.7799997329712,8487,12.1176042556763,2020-09-10
12.9399995803833,12.9399995803833,12.5,12.6199998855591,20939,11.9658985137939,2020-09-11
12.7200002670288,12.7799997329712,12.3400001525879,12.6400003433228,21760,11.9848613739014,2020-09-14
12.6000003814697,12.6000003814697,12.3999996185303,12.460000038147,6951,11.8141899108887,2020-09-15
12.4399995803833,12.6000003814697,12.3400001525879,12.3800001144409,21232,11.7383375167847,2020-09-16
12.3400001525879,12.6000003814697,12.1999998092651,12.3999996185303,17452,11.7573013305664,2020-09-17
12.3800001144409,12.6000003814697,12.1599998474121,12.1599998474121,24331,11.5297403335571,2020-09-18
12.2799997329712,12.2799997329712,11.8199996948242,11.8199996948242,13334,11.2073612213135,2020-09-21
11.6199998855591,12.1999998092651,11.6000003814697,11.8599996566772,25594,11.245288848877,2020-09-22
11.9200000762939,12.3400001525879,11.9200000762939,12.2600002288818,19283,11.6245565414429,2020-09-23
12.539999961853,12.6199998855591,11.8400001525879,12.1599998474121,17612,11.5297403335571,2020-09-24
13,14.1999998092651,12.9200000762939,13.3400001525879,679077,12.6485795974731,2020-09-25
13.6000003814697,14.4799995422363,13.539999961853,14.3999996185303,353033,13.653639793396,2020-09-28
14.3800001144409,14.4799995422363,14.0200004577637,14.1199998855591,229443,13.3881521224976,2020-09-29
14,14.7399997711182,13.8999996185303,14.6199998855591,124694,13.8622369766235,2020-09-30
14.8000001907349,14.8000001907349,14.2399997711182,14.3400001525879,210916,13.5967493057251,2020-10-01
14.3999996185303,14.3999996185303,13.7200002670288,13.960000038147,158525,13.2364444732666,2020-10-02
13.6199998855591,14.2399997711182,13.6199998855591,14.1599998474121,72649,13.4260787963867,2020-10-05
14.1000003814697,14.3800001144409,14.0799999237061,14.1999998092651,103432,13.4640045166016,2020-10-06
13.960000038147,14.1999998092651,13.7600002288818,13.8199996948242,79712,13.1037006378174,2020-10-07
14.1800003051758,14.3400001525879,13.8000001907349,14.0600004196167,127327,13.3312616348267,2020-10-08
14.1199998855591,14.1400003433228,13.8599996566772,14.0600004196167,120947,13.3312616348267,2020-10-09
14,15,14,14.8999996185303,202425,14.127724647522,2020-10-12
14.7200002670288,14.8999996185303,14.3800001144409,14.4799995422363,134589,13.7294931411743,2020-10-13
14.4200000762939,14.460000038147,13.8400001525879,14.1400003433228,212459,13.4071159362793,2020-10-14
14.1000003814697,14.1000003814697,13.8199996948242,13.960000038147,203717,13.2364444732666,2020-10-15
13.8999996185303,13.960000038147,13.4799995422363,13.7200002670288,126017,13.0088834762573,2020-10-16
13.7200002670288,14.039999961853,13.460000038147,13.8000001907349,316579,13.0847387313843,2020-10-19
13.7600002288818,14.039999961853,13.6199998855591,13.960000038147,113818,13.2364444732666,2020-10-20
13.8599996566772,14.1000003814697,13.7799997329712,14.1000003814697,94561,13.3691883087158,2020-10-21
13.960000038147,13.960000038147,13.6199998855591,13.8400001525879,64149,13.1226644515991,2020-10-22
14.1400003433228,14.2600002288818,13.8999996185303,14.2200002670288,144588,13.4829683303833,2020-10-23
14.0600004196167,14.1199998855591,13.6999998092651,13.8999996185303,89591,13.17955493927,2020-10-26
13.9200000762939,14.1000003814697,13.6400003433228,14.1000003814697,74093,13.3691883087158,2020-10-27
13.6999998092651,13.960000038147,12.3999996185303,12.6800003051758,174326,12.0227880477905,2020-10-28
12.1999998092651,12.8000001907349,11.8999996185303,12.3999996185303,327627,11.7573013305664,2020-10-29
12.039999961853,12.3800001144409,12.0200004577637,12.3000001907349,57369,11.6624841690063,2020-10-30
12.1400003433228,12.7799997329712,12.0600004196167,12.6000003814697,56969,11.9469347000122,2020-11-02
12.8999996185303,13,12.539999961853,12.7200002670288,93930,12.060715675354,2020-11-03
12.6599998474121,12.9399995803833,12.539999961853,12.6000003814697,39318,11.9469347000122,2020-11-04
12.460000038147,13,12.460000038147,13,128778,12.3262014389038,2020-11-05
13.1800003051758,13.1999998092651,12.8000001907349,12.8000001907349,51769,12.1365690231323,2020-11-06
13.039999961853,13.5799999237061,13.0200004577637,13.1199998855591,78204,12.4399824142456,2020-11-09
12.8800001144409,13.5600004196167,12.8800001144409,13.5600004196167,72300,12.857177734375,2020-11-10
13.6800003051758,13.8000001907349,13.4200000762939,13.6000003814697,58147,12.8951044082642,2020-11-11
13.5,13.6800003051758,13.3800001144409,13.5200004577637,59041,12.8192510604858,2020-11-12
13.460000038147,13.7600002288818,13.460000038147,13.7600002288818,51120,13.0468111038208,2020-11-13
13.8000001907349,14.0600004196167,13.6999998092651,14.039999961853,81081,13.3122987747192,2020-11-16
14.0200004577637,14.2799997329712,14.0200004577637,14.1800003051758,62691,13.4450426101685,2020-11-17
14.1599998474121,14.5200004577637,14.1400003433228,14.3000001907349,41536,13.5588235855103,2020-11-18
14.3000001907349,14.4399995803833,14.1599998474121,14.1599998474121,72531,13.4260787963867,2020-11-19
14.1000003814697,14.7799997329712,14.1000003814697,14.1199998855591,77644,13.3881521224976,2020-11-20
14,14.2799997329712,14,14.2200002670288,57266,13.6179914474487,2020-11-23
14.2600002288818,14.4200000762939,14.1400003433228,14.2399997711182,58153,13.6371440887451,2020-11-24
14.2200002670288,14.3599996566772,13.6000003814697,14,136688,13.4073047637939,2020-11-25
14,14.3599996566772,13.9399995803833,14.039999961853,54674,13.4456119537354,2020-11-26
14.039999961853,14.2399997711182,14,14,29135,13.4073047637939,2020-11-27
13.9200000762939,13.9799995422363,13.7399997711182,13.8999996185303,39597,13.3115377426147,2020-11-30
13.8999996185303,14.1999998092651,13.8199996948242,14.1000003814697,48291,13.5030717849731,2020-12-01
13.9399995803833,14.4799995422363,13.9399995803833,14.460000038147,70314,13.8478307723999,2020-12-02
14.5,14.5,14.3000001907349,14.5,42188,13.8861379623413,2020-12-03
14.3999996185303,14.6400003433228,14.3400001525879,14.3599996566772,63791,13.7520637512207,2020-12-04
14.3599996566772,14.9200000762939,14.2600002288818,14.8000001907349,52106,14.1734371185303,2020-12-07
14.9799995422363,14.9799995422363,14.539999961853,14.7799997329712,46069,14.1542825698853,2020-12-08
14.7799997329712,15.039999961853,14.7799997329712,14.8400001525879,49558,14.2117433547974,2020-12-09
14.9799995422363,14.9799995422363,14.5,14.6000003814697,40359,13.9819030761719,2020-12-10
14.6199998855591,14.6999998092651,14.2799997329712,14.3000001907349,39144,13.6946058273315,2020-12-11
14.3199996948242,14.6599998474121,14,14.0600004196167,24526,13.4647645950317,2020-12-14
14.1000003814697,14.5,14.039999961853,14.5,33194,13.8861379623413,2020-12-15
14.5,14.5,14.3199996948242,14.3800001144409,60708,13.7712173461914,2020-12-16
14.3000001907349,14.3800001144409,14.1400003433228,14.1999998092651,33237,13.5988368988037,2020-12-17
14.1800003051758,14.3000001907349,13.9799995422363,14.1400003433228,73814,13.5413780212402,2020-12-18
13.8999996185303,14.2399997711182,13.5200004577637,14.2200002670288,61767,13.6179914474487,2020-12-21
14.3000001907349,14.4200000762939,14.0200004577637,14.0600004196167,37045,13.4647645950317,2020-12-22
14.3999996185303,14.3999996185303,14,14.3000001907349,48312,13.6946058273315,2020-12-23
14.4200000762939,14.4399995803833,14.2200002670288,14.3999996185303,31000,13.7903709411621,2020-12-28
14.4200000762939,14.6000003814697,14.3199996948242,14.3199996948242,34160,13.7137575149536,2020-12-29
14.3400001525879,14.460000038147,14.2600002288818,14.3800001144409,16047,13.7712173461914,2020-12-30
14.6199998855591,14.6400003433228,14.2799997329712,14.4799995422363,69076,13.8669843673706,2021-01-04
14.6400003433228,14.8000001907349,14.5,14.7600002288818,37089,14.1351308822632,2021-01-05
14.7799997329712,15.2399997711182,14.6199998855591,14.9799995422363,56336,14.3458166122437,2021-01-06
15.0200004577637,15.3800001144409,15.0200004577637,15.3599996566772,54321,14.7097291946411,2021-01-07
15.3800001144409,15.6000003814697,15.1599998474121,15.2799997329712,69828,14.6331157684326,2021-01-08
14.960000038147,15.7200002670288,14.960000038147,15.6599998474121,85533,14.9970273971558,2021-01-11
15.8000001907349,15.9200000762939,15.5,15.6999998092651,79265,15.0353336334229,2021-01-12
15.8400001525879,17.2399997711182,15.7399997711182,17.2199993133545,384544,16.4909839630127,2021-01-13
17.3199996948242,17.5799999237061,16.4400005340576,17.0599994659424,185202,16.3377590179443,2021-01-14
16.6599998474121,16.9400005340576,16.6399993896484,16.8999996185303,72298,16.1845321655273,2021-01-15
16.7600002288818,17.2800006866455,16.7600002288818,16.8999996185303,72931,16.1845321655273,2021-01-18
16.3600006103516,16.9400005340576,16.3600006103516,16.5200004577637,43067,15.8206195831299,2021-01-19
16.6000003814697,16.7999992370605,16.5599994659424,16.6599998474121,31129,15.9546918869019,2021-01-20
16.8799991607666,16.9200000762939,16.3600006103516,16.5,56150,15.8014669418335,2021-01-21
16.3400001525879,16.6200008392334,16.0200004577637,16.2999992370605,29435,15.6099319458008,2021-01-22
16.2999992370605,16.5799999237061,16,16,39761,15.3226346969604,2021-01-25
15.9399995803833,16.5400009155273,15.9200000762939,16.4400005340576,42862,15.74400806427,2021-01-26
16.5599994659424,16.5599994659424,15.8400001525879,16.0200004577637,26089,15.3417882919312,2021-01-27
15.9799995422363,16.2000007629395,15.6999998092651,16.1200008392334,27155,15.4375553131104,2021-01-28
15.960000038147,16.3400001525879,15.8599996566772,16.2999992370605,45621,15.6099319458008,2021-01-29
16.3600006103516,16.7600002288818,16.2199993133545,16.4200000762939,40152,15.7248525619507,2021-02-01
16.6399993896484,16.7999992370605,16.3600006103516,16.5599994659424,30840,15.8589248657227,2021-02-02
16.6399993896484,17.0799999237061,16.4200000762939,16.9799995422363,58673,16.2611465454102,2021-02-03
17,17.4599990844727,16.8799991607666,17.3400001525879,84980,16.6059055328369,2021-02-04
17.3400001525879,17.6200008392334,17.1200008392334,17.5200004577637,81726,16.778284072876,2021-02-05
17.6000003814697,17.7399997711182,17.2999992370605,17.4200000762939,52211,16.6825199127197,2021-02-08
17.3600006103516,17.4599990844727,17.1200008392334,17.3799991607666,35213,16.6442108154297,2021-02-09
17.5,17.6399993896484,17.2999992370605,17.4599990844727,38903,16.7208251953125,2021-02-10
17.4799995422363,17.9599990844727,17.2999992370605,17.4400005340576,87784,16.7016716003418,2021-02-11
17.5,17.9799995422363,17.3999996185303,17.9200000762939,58160,17.1613521575928,2021-02-12
18,18.0400009155273,17.7399997711182,17.8999996185303,48425,17.1421966552734,2021-02-15
17.7999992370605,17.9599990844727,17.6599998474121,17.9599990844727,51459,17.1996574401855,2021-02-16
