"IBGX.MI.Open","IBGX.MI.High","IBGX.MI.Low","IBGX.MI.Close","IBGX.MI.Volume","IBGX.MI.Adjusted","Date"
174.580001831055,174.669998168945,174.350006103516,174.419998168945,6724,166.398559570312,2021-03-17
174.380004882812,174.429992675781,174.309997558594,174.440002441406,5883,166.41764831543,2021-03-18
174.559997558594,174.669998168945,174.509994506836,174.580001831055,17656,166.551208496094,2021-03-19
174.589996337891,174.699996948242,174.589996337891,174.679992675781,5292,166.646606445312,2021-03-22
174.669998168945,174.830001831055,174.660003662109,174.779998779297,15854,166.742004394531,2021-03-23
174.830001831055,174.880004882812,174.759994506836,174.839996337891,18253,166.799240112305,2021-03-24
174.839996337891,174.929992675781,174.820007324219,174.889999389648,5132,166.846954345703,2021-03-25
174.910003662109,174.910003662109,174.720001220703,174.820007324219,84774,166.780181884766,2021-03-26
174.830001831055,174.830001831055,174.649993896484,174.660003662109,7505,166.627532958984,2021-03-29
174.589996337891,174.589996337891,174.339996337891,174.429992675781,11520,166.408096313477,2021-03-30
174.410003662109,174.539993286133,174.399993896484,174.5,7400,166.474884033203,2021-03-31
174.580001831055,174.699996948242,174.490005493164,174.660003662109,3648,166.627532958984,2021-04-01
174.559997558594,174.580001831055,174.470001220703,174.529998779297,10871,166.503509521484,2021-04-06
174.589996337891,174.630004882812,174.460006713867,174.490005493164,28968,166.465347290039,2021-04-07
174.580001831055,174.660003662109,174.520004272461,174.649993896484,14872,166.617980957031,2021-04-08
174.479995727539,174.570007324219,174.279998779297,174.330001831055,12146,166.312698364258,2021-04-09
174.419998168945,174.509994506836,174.309997558594,174.350006103516,2197,166.331802368164,2021-04-12
174.380004882812,174.380004882812,174.229995727539,174.309997558594,5028,166.29362487793,2021-04-13
174.330001831055,174.389999389648,174.160003662109,174.179992675781,10474,166.169586181641,2021-04-14
174.160003662109,174.339996337891,174.160003662109,174.300003051758,2733,166.284088134766,2021-04-15
174.190002441406,174.320007324219,174.179992675781,174.240005493164,5575,166.226852416992,2021-04-16
174.270004272461,174.330001831055,174.070007324219,174.089996337891,4351,166.083740234375,2021-04-19
174.050003051758,174.210006713867,174.009994506836,174.169998168945,8487,166.160064697266,2021-04-20
174.160003662109,174.289993286133,174.149993896484,174.229995727539,14854,166.217300415039,2021-04-21
174.25,174.300003051758,174.100006103516,174.199996948242,7183,166.188674926758,2021-04-22
174.190002441406,174.279998779297,174.130004882812,174.160003662109,11414,166.150543212891,2021-04-23
174.050003051758,174.220001220703,174.050003051758,174.160003662109,5852,166.150543212891,2021-04-26
174.119995117188,174.130004882812,174.020004272461,174.080001831055,6566,166.074203491211,2021-04-27
173.949996948242,174.070007324219,173.919998168945,174.050003051758,7751,166.04557800293,2021-04-28
173.979995727539,174.050003051758,173.860000610352,173.889999389648,9218,165.892929077148,2021-04-29
173.929992675781,173.979995727539,173.880004882812,173.949996948242,2050,165.950180053711,2021-04-30
173.990005493164,174.100006103516,173.779998779297,174.039993286133,5350,166.036026000977,2021-05-03
174.020004272461,174.160003662109,173.960006713867,174.139999389648,11918,166.131439208984,2021-05-04
174.089996337891,174.130004882812,173.970001220703,174.059997558594,5464,166.055114746094,2021-05-05
174.020004272461,174.110000610352,173.960006713867,174.029998779297,6044,166.026504516602,2021-05-06
173.919998168945,174.070007324219,173.869995117188,173.880004882812,3010,165.883407592773,2021-05-07
173.850006103516,173.960006713867,173.779998779297,173.919998168945,3041,165.92155456543,2021-05-10
173.820007324219,173.820007324219,173.679992675781,173.660003662109,3570,165.673522949219,2021-05-11
173.660003662109,173.830001831055,173.460006713867,173.479995727539,3670,165.501800537109,2021-05-12
173.5,173.509994506836,173.320007324219,173.360000610352,6024,165.387313842773,2021-05-13
173.330001831055,173.389999389648,173.289993286133,173.350006103516,3555,165.377777099609,2021-05-14
173.380004882812,173.380004882812,173.139999389648,173.259994506836,9924,165.291900634766,2021-05-17
173.220001220703,173.339996337891,173.169998168945,173.300003051758,7998,165.330078125,2021-05-18
173.149993896484,173.289993286133,173.070007324219,173.270004272461,25784,165.301452636719,2021-05-19
173.169998168945,173.369995117188,173.160003662109,173.380004882812,4189,165.406387329102,2021-05-20
173.419998168945,173.589996337891,173.419998168945,173.509994506836,3781,165.530410766602,2021-05-21
173.559997558594,173.600006103516,173.479995727539,173.580001831055,18905,165.597198486328,2021-05-24
173.649993896484,173.800003051758,173.630004882812,173.779998779297,9429,165.788009643555,2021-05-25
173.860000610352,174.009994506836,173.699996948242,174,26959,165.99787902832,2021-05-26
173.860000610352,173.990005493164,173.800003051758,173.850006103516,5336,165.854782104492,2021-05-27
173.860000610352,173.949996948242,173.809997558594,173.910003662109,15194,165.912017822266,2021-05-28
173.789993286133,173.889999389648,173.779998779297,173.889999389648,3659,165.892929077148,2021-05-31
173.880004882812,174.029998779297,173.860000610352,173.940002441406,5818,165.940643310547,2021-06-01
174.009994506836,174.070007324219,173.990005493164,174.029998779297,4923,166.026504516602,2021-06-02
174.009994506836,174.039993286133,173.919998168945,174.020004272461,10595,166.016967773438,2021-06-03
174.059997558594,174.139999389648,173.990005493164,174.130004882812,3113,166.12190246582,2021-06-04
174.110000610352,174.119995117188,173.990005493164,174,6383,165.99787902832,2021-06-07
174.009994506836,174.179992675781,173.979995727539,174.139999389648,74089,166.131439208984,2021-06-08
174.210006713867,174.339996337891,174.199996948242,174.240005493164,6037,166.226852416992,2021-06-09
174.25,174.270004272461,174.059997558594,174.279998779297,8445,166.264999389648,2021-06-10
174.330001831055,174.449996948242,174.330001831055,174.389999389648,5407,166.36994934082,2021-06-11
174.479995727539,174.479995727539,174.270004272461,174.279998779297,5218,166.264999389648,2021-06-14
174.279998779297,174.360000610352,174.220001220703,174.210006713867,8276,166.198226928711,2021-06-15
174.220001220703,174.330001831055,174.199996948242,174.289993286133,3834,166.274536132812,2021-06-16
174.160003662109,174.160003662109,174.020004272461,174.080001831055,2931,166.074203491211,2021-06-17
174.059997558594,174.089996337891,173.899993896484,173.929992675781,6615,165.931091308594,2021-06-18
173.919998168945,173.960006713867,173.759994506836,173.809997558594,6896,165.816619873047,2021-06-21
173.75,173.860000610352,173.679992675781,173.75,92380,165.759368896484,2021-06-22
173.720001220703,173.910003662109,173.720001220703,173.839996337891,7775,165.845230102539,2021-06-23
173.759994506836,173.899993896484,173.759994506836,173.860000610352,7289,165.864334106445,2021-06-24
173.800003051758,173.860000610352,173.690002441406,173.720001220703,6504,165.730758666992,2021-06-25
173.710006713867,173.860000610352,173.660003662109,173.850006103516,9050,165.854782104492,2021-06-28
173.850006103516,173.910003662109,173.800003051758,173.860000610352,18746,165.864334106445,2021-06-29
173.839996337891,174,173.839996337891,174,2377,165.99787902832,2021-06-30
174.050003051758,174.100006103516,173.940002441406,174.080001831055,22985,166.074203491211,2021-07-01
174.080001831055,174.229995727539,174.080001831055,174.199996948242,1892,166.188674926758,2021-07-02
174.110000610352,174.169998168945,174.039993286133,174.080001831055,10289,166.074203491211,2021-07-05
174.089996337891,174.300003051758,174.089996337891,174.309997558594,614,166.29362487793,2021-07-06
174.330001831055,174.360000610352,174.320007324219,174.309997558594,2222,166.29362487793,2021-07-07
174.369995117188,174.509994506836,174.270004272461,174.320007324219,36778,166.303176879883,2021-07-08
174.300003051758,174.350006103516,174.229995727539,174.25,8306,166.236373901367,2021-07-09
174.309997558594,174.360000610352,174.289993286133,174.300003051758,4887,166.284088134766,2021-07-12
174.289993286133,174.350006103516,174.259994506836,174.320007324219,18119,166.303176879883,2021-07-13
174.300003051758,174.399993896484,174.25,174.369995117188,5470,166.350860595703,2021-07-14
174.410003662109,174.449996948242,174.380004882812,174.369995117188,7867,166.350860595703,2021-07-15
174.440002441406,174.529998779297,174.410003662109,174.5,3617,166.474884033203,2021-07-16
174.5,174.580001831055,174.470001220703,174.550003051758,4809,166.522583007812,2021-07-19
174.589996337891,174.740005493164,174.580001831055,174.669998168945,6442,166.637069702148,2021-07-20
174.690002441406,174.699996948242,174.589996337891,174.639999389648,9587,166.608444213867,2021-07-21
174.690002441406,174.759994506836,174.600006103516,174.779998779297,2913,166.742004394531,2021-07-22
174.75,174.869995117188,174.710006713867,174.850006103516,6976,166.808792114258,2021-07-23
174.929992675781,174.979995727539,174.800003051758,174.830001831055,4724,166.789703369141,2021-07-26
174.860000610352,174.949996948242,174.860000610352,174.929992675781,6292,166.885101318359,2021-07-27
174.970001220703,175.020004272461,174.899993896484,174.960006713867,5876,166.91374206543,2021-07-28
174.960006713867,175,174.880004882812,174.979995727539,4011,166.932815551758,2021-07-29
174.949996948242,174.990005493164,174.929992675781,174.970001220703,1971,166.923278808594,2021-07-30
174.940002441406,175.130004882812,174.940002441406,175.110000610352,5671,167.056854248047,2021-08-02
175.119995117188,175.179992675781,175.039993286133,175.119995117188,7713,167.066375732422,2021-08-03
175.149993896484,175.259994506836,175.100006103516,175.169998168945,4873,167.11408996582,2021-08-04
175.190002441406,175.330001831055,175.160003662109,175.210006713867,27693,167.152252197266,2021-08-05
175.130004882812,175.190002441406,175.039993286133,175.039993286133,17545,166.99006652832,2021-08-06
174.990005493164,175.119995117188,174.990005493164,175.009994506836,4786,166.961441040039,2021-08-09
175.020004272461,175.080001831055,174.979995727539,175.029998779297,7411,166.980514526367,2021-08-10
174.960006713867,175.009994506836,174.869995117188,174.979995727539,3969,166.932815551758,2021-08-11
175.009994506836,175.039993286133,174.960006713867,175,8973,166.951904296875,2021-08-12
175.009994506836,175.009994506836,174.940002441406,174.970001220703,8471,166.923278808594,2021-08-13
174.960006713867,174.990005493164,174.880004882812,174.970001220703,1971,166.923278808594,2021-08-16
175.059997558594,175.100006103516,174.919998168945,174.940002441406,5575,166.894653320312,2021-08-17
174.970001220703,175.050003051758,174.949996948242,175.020004272461,7326,166.970977783203,2021-08-18
175.029998779297,175.059997558594,174.979995727539,175.039993286133,3193,166.99006652832,2021-08-19
175.070007324219,175.080001831055,175.020004272461,175.050003051758,1501,166.999603271484,2021-08-20
174.990005493164,175.029998779297,174.880004882812,174.960006713867,948,166.91374206543,2021-08-23
174.949996948242,175,174.929992675781,174.949996948242,909,166.904190063477,2021-08-24
174.929992675781,174.929992675781,174.660003662109,174.669998168945,19992,166.637069702148,2021-08-25
174.649993896484,174.649993896484,174.580001831055,174.639999389648,25604,166.608444213867,2021-08-26
174.630004882812,174.699996948242,174.619995117188,174.699996948242,2105,166.665679931641,2021-08-27
174.649993896484,174.789993286133,174.619995117188,174.779998779297,2623,166.742004394531,2021-08-30
174.75,174.770004272461,174.470001220703,174.479995727539,2214,166.455795288086,2021-08-31
174.440002441406,174.550003051758,174.389999389648,174.520004272461,26198,166.49397277832,2021-09-01
174.610000610352,174.690002441406,174.559997558594,174.649993896484,2966,166.617980957031,2021-09-02
174.669998168945,174.669998168945,174.490005493164,174.520004272461,4275,166.49397277832,2021-09-03
174.509994506836,174.580001831055,174.460006713867,174.580001831055,3398,166.551208496094,2021-09-06
174.399993896484,174.419998168945,174.270004272461,174.25,4967,166.236373901367,2021-09-07
174.259994506836,174.330001831055,174.229995727539,174.309997558594,3930,166.29362487793,2021-09-08
174.289993286133,174.5,174.210006713867,174.529998779297,2155,166.503509521484,2021-09-09
174.449996948242,174.449996948242,174.360000610352,174.369995117188,8887,166.350860595703,2021-09-10
174.339996337891,174.449996948242,174.339996337891,174.449996948242,3800,166.427185058594,2021-09-13
174.309997558594,174.509994506836,174.279998779297,174.490005493164,4337,166.465347290039,2021-09-14
174.399993896484,174.490005493164,174.369995117188,174.350006103516,12662,166.331802368164,2021-09-15
174.279998779297,174.369995117188,174.279998779297,174.360000610352,3377,166.341323852539,2021-09-16
174.25,174.300003051758,174.220001220703,174.279998779297,13067,166.264999389648,2021-09-17
174.289993286133,174.440002441406,174.279998779297,174.380004882812,21179,166.360412597656,2021-09-20
174.320007324219,174.449996948242,174.320007324219,174.449996948242,6607,166.427185058594,2021-09-21
174.360000610352,174.5,174.360000610352,174.479995727539,4735,166.455795288086,2021-09-22
174.320007324219,174.440002441406,174.179992675781,174.190002441406,7376,166.179138183594,2021-09-23
174.059997558594,174.070007324219,174,174.029998779297,7126,166.026504516602,2021-09-24
174.100006103516,174.100006103516,173.869995117188,173.990005493164,2714,165.988342285156,2021-09-27
173.869995117188,173.929992675781,173.770004272461,173.850006103516,7978,165.854782104492,2021-09-28
173.919998168945,174,173.869995117188,173.979995727539,12223,165.978790283203,2021-09-29
173.929992675781,173.979995727539,173.869995117188,173.860000610352,2014,165.864334106445,2021-09-30
174,174.119995117188,173.899993896484,174.059997558594,5400,166.055114746094,2021-10-01
174.020004272461,174.050003051758,173.979995727539,174.050003051758,874,166.04557800293,2021-10-04
174.050003051758,174.149993896484,173.919998168945,173.940002441406,7306,165.940643310547,2021-10-05
173.740005493164,173.949996948242,173.740005493164,173.889999389648,4290,165.892929077148,2021-10-06
173.949996948242,174.029998779297,173.949996948242,174,3948,165.99787902832,2021-10-07
173.910003662109,173.910003662109,173.800003051758,173.839996337891,5669,165.845230102539,2021-10-08
173.770004272461,173.800003051758,173.639999389648,173.699996948242,6988,165.711669921875,2021-10-11
173.679992675781,173.789993286133,173.559997558594,173.580001831055,1054,165.597198486328,2021-10-12
173.5,173.669998168945,173.5,173.610000610352,3402,165.62580871582,2021-10-13
173.529998779297,173.869995117188,173.529998779297,173.850006103516,974,165.854782104492,2021-10-14
173.720001220703,173.759994506836,173.690002441406,173.740005493164,2164,165.749847412109,2021-10-15
173.509994506836,173.509994506836,173.270004272461,173.399993896484,4444,165.425476074219,2021-10-18
173.410003662109,173.429992675781,173.100006103516,173.240005493164,11587,165.272827148438,2021-10-19
173.259994506836,173.389999389648,173.210006713867,173.389999389648,8560,165.415924072266,2021-10-20
173.350006103516,173.410003662109,173.179992675781,173.160003662109,4623,165.196517944336,2021-10-21
173.089996337891,173.119995117188,172.990005493164,173.059997558594,13326,165.101119995117,2021-10-22
173.139999389648,173.259994506836,173.089996337891,173.259994506836,9951,165.291900634766,2021-10-25
173.270004272461,173.350006103516,173.179992675781,173.229995727539,6176,165.263290405273,2021-10-26
173.160003662109,173.330001831055,173.119995117188,173.309997558594,2278,165.339599609375,2021-10-27
172.979995727539,173.199996948242,172.630004882812,173,8389,165.043869018555,2021-10-28
172.639999389648,172.639999389648,172.259994506836,172.399993896484,8460,164.471450805664,2021-10-29
172.490005493164,172.490005493164,172.399993896484,172.440002441406,3910,164.509613037109,2021-11-01
172.789993286133,173.169998168945,172.789993286133,173.110000610352,4077,165.148803710938,2021-11-02
173.190002441406,173.330001831055,173.190002441406,173.179992675781,2472,165.215591430664,2021-11-03
173.419998168945,173.830001831055,173.309997558594,173.800003051758,27434,165.807083129883,2021-11-04
173.789993286133,173.990005493164,173.779998779297,174.029998779297,7230,166.026504516602,2021-11-05
173.979995727539,174.020004272461,173.889999389648,173.949996948242,5238,165.950180053711,2021-11-08
173.839996337891,174.100006103516,173.839996337891,174.080001831055,18380,166.074203491211,2021-11-09
174.070007324219,174.070007324219,173.740005493164,173.729995727539,6594,165.740295410156,2021-11-10
173.520004272461,173.75,173.509994506836,173.550003051758,7281,165.568572998047,2021-11-11
173.509994506836,173.75,173.460006713867,173.759994506836,5237,165.768905639648,2021-11-12
173.869995117188,173.910003662109,173.639999389648,173.710006713867,4041,165.721237182617,2021-11-15
173.539993286133,173.800003051758,173.539993286133,173.770004272461,6295,165.778457641602,2021-11-16
173.710006713867,173.809997558594,173.710006713867,173.759994506836,29701,165.768905639648,2021-11-17
173.800003051758,174,173.759994506836,174,6280,165.99787902832,2021-11-18
174.020004272461,174.259994506836,174.020004272461,174.270004272461,4340,166.255462646484,2021-11-19
174.279998779297,174.389999389648,173.979995727539,174.009994506836,4530,166.007431030273,2021-11-22
173.860000610352,173.860000610352,173.710006713867,173.690002441406,8703,165.702133178711,2021-11-23
173.580001831055,173.789993286133,173.529998779297,173.619995117188,8896,165.635345458984,2021-11-24
173.740005493164,173.770004272461,173.589996337891,173.660003662109,10298,165.673522949219,2021-11-25
173.949996948242,174.050003051758,173.940002441406,174.059997558594,2314,166.055114746094,2021-11-26
174,174.009994506836,173.880004882812,173.990005493164,4860,165.988342285156,2021-11-29
173.990005493164,174.130004882812,173.929992675781,173.929992675781,16247,165.931091308594,2021-11-30
173.759994506836,173.759994506836,173.550003051758,173.610000610352,8786,165.62580871582,2021-12-01
173.679992675781,173.979995727539,173.679992675781,173.869995117188,17067,165.87385559082,2021-12-02
173.75,173.910003662109,173.720001220703,173.899993896484,6059,165.902465820312,2021-12-03
173.880004882812,174.009994506836,173.839996337891,173.970001220703,1928,165.969268798828,2021-12-06
173.759994506836,173.850006103516,173.729995727539,173.820007324219,3231,165.826171875,2021-12-07
173.779998779297,173.910003662109,173.460006713867,173.479995727539,1337,165.501800537109,2021-12-08
173.529998779297,173.669998168945,173.5,173.649993896484,1513,165.663970947266,2021-12-09
173.559997558594,173.740005493164,173.509994506836,173.729995727539,11098,165.740295410156,2021-12-10
173.699996948242,173.899993896484,173.679992675781,173.869995117188,2934,165.87385559082,2021-12-13
173.820007324219,173.889999389648,173.679992675781,173.729995727539,13806,165.740295410156,2021-12-14
173.690002441406,173.759994506836,173.639999389648,173.699996948242,7477,165.711669921875,2021-12-15
173.690002441406,173.800003051758,173.369995117188,173.610000610352,5260,165.62580871582,2021-12-16
173.710006713867,173.830001831055,173.619995117188,173.850006103516,28123,165.854782104492,2021-12-17
173.880004882812,173.970001220703,173.809997558594,173.850006103516,5489,165.854782104492,2021-12-20
173.809997558594,173.830001831055,173.539993286133,173.570007324219,4841,165.587661743164,2021-12-21
173.550003051758,173.550003051758,173.339996337891,173.440002441406,4868,165.463653564453,2021-12-22
173.240005493164,173.240005493164,173.089996337891,173.169998168945,4215,165.206039428711,2021-12-23
172.979995727539,173.100006103516,172.919998168945,173.059997558594,3749,165.101119995117,2021-12-27
172.919998168945,173.039993286133,172.850006103516,173.039993286133,2140,165.082015991211,2021-12-28
172.899993896484,173.050003051758,172.830001831055,172.860000610352,3735,164.910308837891,2021-12-29
172.800003051758,172.949996948242,172.710006713867,172.779998779297,1234,164.833984375,2021-12-30
171.839996337891,172.800003051758,171.839996337891,172.639999389648,2039,164.700439453125,2022-01-03
172.619995117188,172.710006713867,171.789993286133,172.660003662109,76290,164.719497680664,2022-01-04
172.580001831055,172.669998168945,172.580001831055,172.610000610352,4138,164.671813964844,2022-01-05
172.410003662109,172.470001220703,172.380004882812,172.389999389648,22250,164.461929321289,2022-01-06
172.330001831055,172.429992675781,172.210006713867,172.25,18312,164.328353881836,2022-01-07
172.25,172.330001831055,172.169998168945,172.320007324219,4916,164.395141601562,2022-01-10
172.259994506836,172.309997558594,172.089996337891,172.220001220703,4419,164.299758911133,2022-01-11
172.169998168945,172.429992675781,172.169998168945,172.339996337891,5095,164.41423034668,2022-01-12
172.229995727539,172.490005493164,172.220001220703,172.429992675781,1765,164.500091552734,2022-01-13
172.360000610352,172.410003662109,172.279998779297,172.25,15756,164.328353881836,2022-01-14
172.110000610352,172.210006713867,172.050003051758,172.050003051758,13579,164.137573242188,2022-01-17
172.059997558594,172.139999389648,172.020004272461,172.089996337891,3406,164.175720214844,2022-01-18
171.919998168945,172.119995117188,171.919998168945,172.050003051758,7367,164.137573242188,2022-01-19
172.029998779297,172.190002441406,172.029998779297,172.149993896484,6033,164.232955932617,2022-01-20
172.229995727539,172.369995117188,172.220001220703,172.300003051758,4555,164.376068115234,2022-01-21
172.320007324219,172.539993286133,172.320007324219,172.479995727539,4340,164.547775268555,2022-01-24
172.429992675781,172.520004272461,172.350006103516,172.429992675781,17888,164.500091552734,2022-01-25
172.350006103516,172.429992675781,172.339996337891,172.320007324219,27600,164.395141601562,2022-01-26
171.970001220703,172.25,171.970001220703,172.229995727539,3857,164.309280395508,2022-01-27
172.160003662109,172.160003662109,171.970001220703,172.149993896484,6074,164.232955932617,2022-01-28
172.089996337891,172.089996337891,171.660003662109,171.729995727539,4077,163.832275390625,2022-01-31
171.589996337891,171.860000610352,171.5,171.539993286133,14867,163.651016235352,2022-02-01
171.610000610352,171.610000610352,171.289993286133,171.410003662109,5990,163.527008056641,2022-02-02
171.389999389648,171.389999389648,170.270004272461,170.270004272461,4258,162.439422607422,2022-02-03
169.830001831055,169.990005493164,169.419998168945,169.559997558594,6779,161.762084960938,2022-02-04
170,170,168.960006713867,169.479995727539,5283,161.685745239258,2022-02-07
169.259994506836,169.710006713867,169.229995727539,169.300003051758,44874,161.514053344727,2022-02-08
169.649993896484,169.699996948242,169.559997558594,169.710006713867,5814,161.905181884766,2022-02-09
169.559997558594,169.770004272461,169.279998779297,169.220001220703,9720,161.437728881836,2022-02-10
169.229995727539,169.419998168945,169.199996948242,169.169998168945,17659,161.390014648438,2022-02-11
169.639999389648,169.660003662109,169.330001831055,169.350006103516,4403,161.561737060547,2022-02-14
169.279998779297,169.419998168945,169.220001220703,169.320007324219,7121,161.533126831055,2022-02-15
169.199996948242,169.660003662109,169.199996948242,169.570007324219,6561,161.771621704102,2022-02-16
169.559997558594,169.979995727539,169.440002441406,169.960006713867,8691,162.143692016602,2022-02-17
170,170.149993896484,169.970001220703,170.139999389648,7156,162.315399169922,2022-02-18
169.949996948242,170.190002441406,169.929992675781,169.929992675781,5136,162.115051269531,2022-02-21
170.050003051758,170.050003051758,169.539993286133,169.729995727539,3071,161.924255371094,2022-02-22
169.589996337891,169.660003662109,169.470001220703,169.559997558594,2341,161.762084960938,2022-02-23
169.860000610352,170.190002441406,169.839996337891,170.190002441406,4819,162.36311340332,2022-02-24
170,170.240005493164,169.889999389648,169.880004882812,6552,162.067367553711,2022-02-25
170.169998168945,170.580001831055,170.100006103516,170.619995117188,4705,162.773330688477,2022-02-28
171,172.509994506836,171,172.460006713867,11288,164.528717041016,2022-03-01
172.419998168945,172.419998168945,171.479995727539,171.660003662109,6894,163.765502929688,2022-03-02
171.5,171.550003051758,171.25,171.509994506836,20289,163.62239074707,2022-03-03
171.889999389648,172.360000610352,171.75,172.309997558594,10254,164.385604858398,2022-03-04
172.199996948242,172.289993286133,171.679992675781,171.75,8432,163.851364135742,2022-03-07
171.740005493164,171.740005493164,171.300003051758,171.429992675781,8406,163.54606628418,2022-03-08
171.229995727539,171.259994506836,170.820007324219,170.940002441406,8527,163.07861328125,2022-03-09
171.029998779297,171.039993286133,169.729995727539,169.789993286133,6804,161.981506347656,2022-03-10
170.009994506836,170.009994506836,169.559997558594,169.860000610352,2953,162.048278808594,2022-03-11
169.589996337891,169.600006103516,169.300003051758,169.339996337891,3890,161.552200317383,2022-03-14
169.600006103516,169.690002441406,169.449996948242,169.779998779297,3783,161.971954345703,2022-03-15
169.600006103516,169.660003662109,169.339996337891,169.460006713867,22200,161.666687011719,2022-03-16
169.410003662109,169.570007324219,169.279998779297,169.410003662109,6776,161.618988037109,2022-03-17
169.419998168945,169.710006713867,169.419998168945,169.580001831055,4630,161.781158447266,2022-03-18
169.410003662109,169.479995727539,169.119995117188,169.179992675781,3000,161.399551391602,2022-03-21
168.770004272461,168.889999389648,168.520004272461,168.699996948242,6904,160.941635131836,2022-03-22
168.850006103516,168.990005493164,168.740005493164,168.809997558594,3497,161.046585083008,2022-03-23
168.850006103516,168.860000610352,168.460006713867,168.470001220703,5135,160.722213745117,2022-03-24
168.580001831055,168.690002441406,168.149993896484,168.160003662109,6409,160.426483154297,2022-03-25
167.740005493164,168.089996337891,167.600006103516,167.850006103516,4105,160.130737304688,2022-03-28
167.699996948242,167.699996948242,167.059997558594,167.350006103516,11975,159.653717041016,2022-03-29
167.160003662109,167.160003662109,166.770004272461,166.979995727539,7364,159.300735473633,2022-03-30
167.330001831055,167.690002441406,167.25,167.600006103516,26285,159.892227172852,2022-03-31
167.240005493164,167.580001831055,167.169998168945,167.449996948242,4496,159.749114990234,2022-04-01
168.199996948242,168.199996948242,167.460006713867,167.570007324219,3017,159.863616943359,2022-04-04
167.389999389648,167.419998168945,166.779998779297,166.929992675781,7683,159.253036499023,2022-04-05
166.699996948242,166.75,166.529998779297,166.789993286133,4322,159.11946105957,2022-04-06
166.970001220703,167.089996337891,166.899993896484,166.610000610352,4448,158.94775390625,2022-04-07
166.639999389648,166.720001220703,166.179992675781,166.25,9883,158.604309082031,2022-04-08
165.800003051758,166.070007324219,165.789993286133,165.740005493164,5320,158.117767333984,2022-04-11
165.710006713867,166.169998168945,165.5,166.179992675781,5757,158.537521362305,2022-04-12
165.889999389648,166.110000610352,165.770004272461,166.229995727539,5907,158.585220336914,2022-04-13
166.160003662109,166.470001220703,165.979995727539,166.050003051758,11971,158.413513183594,2022-04-14
165.929992675781,165.960006713867,165.729995727539,165.960006713867,5938,158.327651977539,2022-04-19
166.050003051758,166.300003051758,165.979995727539,166.059997558594,5464,158.423049926758,2022-04-20
165.699996948242,165.850006103516,165.410003662109,165.5,15378,157.888793945312,2022-04-21
165.279998779297,165.320007324219,165,165.009994506836,3183,157.421325683594,2022-04-22
165.270004272461,165.779998779297,165.25,165.770004272461,1978,158.146392822266,2022-04-25
165.589996337891,166,165.589996337891,165.979995727539,13361,158.346725463867,2022-04-26
165.690002441406,166.169998168945,165.630004882812,166.089996337891,4786,158.45166015625,2022-04-27
166.210006713867,166.259994506836,165.369995117188,165.380004882812,7843,157.774322509766,2022-04-28
165.339996337891,165.429992675781,164.979995727539,165.039993286133,2878,157.449951171875,2022-04-29
164.889999389648,165.229995727539,164.839996337891,164.960006713867,2980,157.373626708984,2022-05-02
164.669998168945,165.039993286133,164.529998779297,164.880004882812,3114,157.297302246094,2022-05-03
164.360000610352,164.630004882812,164.289993286133,164.389999389648,4382,156.829833984375,2022-05-04
164.630004882812,165.139999389648,164.210006713867,164.210006713867,1287,156.658126831055,2022-05-05
164.190002441406,164.259994506836,163.490005493164,163.580001831055,4437,156.057098388672,2022-05-06
163.699996948242,164.149993896484,163.460006713867,164.110000610352,14041,156.562698364258,2022-05-09
164.139999389648,164.820007324219,164.070007324219,164.669998168945,5624,157.096969604492,2022-05-10
164.710006713867,165.289993286133,164.470001220703,165.050003051758,5023,157.459487915039,2022-05-11
165.75,166.100006103516,165.679992675781,166.089996337891,10226,158.45166015625,2022-05-12
165.929992675781,165.940002441406,165.529998779297,165.539993286133,5018,157.926956176758,2022-05-13
165.660003662109,165.660003662109,165.089996337891,165.509994506836,41847,157.898330688477,2022-05-16
165.149993896484,165.330001831055,164.639999389648,164.649993896484,18477,157.077865600586,2022-05-17
164.449996948242,164.690002441406,164.240005493164,164.660003662109,5356,157.087432861328,2022-05-18
164.509994506836,165.039993286133,164.509994506836,164.830001831055,10715,157.249603271484,2022-05-19
164.529998779297,164.899993896484,164.529998779297,164.899993896484,63236,157.316375732422,2022-05-20
164.75,164.919998168945,164.380004882812,164.360000610352,113810,156.801223754883,2022-05-23
164.240005493164,164.770004272461,164.240005493164,164.759994506836,11050,157.182815551758,2022-05-24
164.779998779297,165.080001831055,164.779998779297,165.009994506836,3877,157.421325683594,2022-05-25
165.220001220703,165.429992675781,165.139999389648,165.059997558594,3560,157.469009399414,2022-05-26
165.179992675781,165.210006713867,164.869995117188,165.070007324219,5640,157.478561401367,2022-05-27
164.690002441406,164.690002441406,164.320007324219,164.5,19184,156.934768676758,2022-05-30
164.490005493164,164.600006103516,163.779998779297,163.889999389648,5249,156.352828979492,2022-05-31
163.809997558594,163.979995727539,163.580001831055,163.559997558594,1831,156.038009643555,2022-06-01
163.419998168945,163.419998168945,162.979995727539,163.020004272461,7625,155.522842407227,2022-06-02
162.899993896484,163.039993286133,162.570007324219,162.630004882812,1824,155.150787353516,2022-06-03
162.910003662109,162.910003662109,162.419998168945,162.419998168945,1778,154.950439453125,2022-06-06
162.449996948242,162.710006713867,162.449996948242,162.679992675781,3012,155.198455810547,2022-06-07
