"AVGO.Open","AVGO.High","AVGO.Low","AVGO.Close","AVGO.Volume","AVGO.Adjusted","Date"
31.4160003662109,31.4580001831055,30.3619995117188,30.5160007476807,22123000,26.3034725189209,2020-01-31
30.5629997253418,30.6599998474121,30.3640003204346,30.5230007171631,21288000,26.3095073699951,2020-02-03
31.1790008544922,31.4570007324219,30.9650001525879,31.1599998474121,22559000,26.8585662841797,2020-02-04
31.75,31.9810009002686,31.5860004425049,31.738000869751,24825000,27.356782913208,2020-02-05
31.8840007781982,31.988000869751,31.4230003356934,31.9689998626709,22683000,27.5558910369873,2020-02-06
31.8320007324219,31.8519992828369,31.4869995117188,31.5230007171631,15883000,27.1714611053467,2020-02-07
31.2369995117188,31.4599990844727,31.0300006866455,31.4200000762939,19218000,27.0826816558838,2020-02-10
31.6650009155273,32.0789985656738,31.6009998321533,32.015998840332,15527000,27.5964031219482,2020-02-11
32.2039985656738,32.5089988708496,32.1629981994629,32.4700012207031,15310000,27.9877338409424,2020-02-12
32.1479988098145,32.5460014343262,32.0950012207031,32.3969993591309,13857000,27.9248123168945,2020-02-13
32.484001159668,32.5699996948242,31.7099990844727,31.7770004272461,19137000,27.3904037475586,2020-02-14
31.5,31.5009994506836,30.8050003051758,31.0750007629395,26693000,26.7853050231934,2020-02-18
31.2999992370605,31.6830005645752,31.1700000762939,31.5690002441406,20525000,27.2111167907715,2020-02-19
31.3959999084473,31.5690002441406,30.6119995117188,30.923999786377,25521000,26.6551513671875,2020-02-20
30.8500003814697,30.9449996948242,30.2290000915527,30.4500007629395,24522000,26.2465801239014,2020-02-21
29.4200000762939,29.8799991607666,29.0060005187988,29.1599998474121,36849000,25.1346569061279,2020-02-24
29.4109992980957,29.5729999542236,28.1070003509521,28.2679996490479,31892000,24.3657894134521,2020-02-25
28.4349994659424,28.8199996948242,28.3999996185303,28.5879993438721,23074000,24.6416187286377,2020-02-26
28.0300006866455,28.5310001373291,27.3540000915527,27.3950004577637,34837000,23.6133041381836,2020-02-27
26.3330001831055,27.4130001068115,26.2740001678467,27.261999130249,44586000,23.4986629486084,2020-02-28
27.6760005950928,28.5400009155273,27.1149997711182,28.4969997406006,31976000,24.5631828308105,2020-03-02
28.4650001525879,28.8479995727539,27.1569995880127,27.4249992370605,29930000,23.6391639709473,2020-03-03
27.753999710083,28.57200050354,27.4769992828369,28.5450000762939,23477000,24.6045551300049,2020-03-04
27.7259998321533,28.3090000152588,27.2450008392334,27.4039993286133,24374000,23.6210613250732,2020-03-05
26.6979999542236,27.0930004119873,26.25,26.9449996948242,30169000,23.2254276275635,2020-03-06
25.1079998016357,26.0270004272461,24.4249992370605,24.7719993591309,43934000,21.3523941040039,2020-03-09
25.6590003967285,26.3680000305176,24.3400001525879,26.2900009155273,55071000,22.6608448028564,2020-03-10
25.3880004882812,25.6490001678467,24.2490005493164,24.5970001220703,36030000,21.2015495300293,2020-03-11
22.6989994049072,24.2759990692139,21.6319999694824,21.8780002593994,64281000,18.8578910827637,2020-03-12
22.5510005950928,23.44700050354,20.1159992218018,23.4220008850098,84714000,20.1887531280518,2020-03-13
20.818000793457,21.8799991607666,18.0230007171631,18.757999420166,76935000,16.1685791015625,2020-03-16
19.181999206543,20.0009994506836,18.1480007171631,19.951000213623,70662000,17.1969013214111,2020-03-17
18.5659999847412,18.7479991912842,15.5670003890991,16.7870006561279,98993000,14.4696655273438,2020-03-18
16.7639999389648,20.7469997406006,16.5,19.4449996948242,74438000,16.7607460021973,2020-03-19
20.2000007629395,20.8680000305176,18.7910003662109,19.2220001220703,74044000,16.8501644134521,2020-03-20
19.2880001068115,19.5970001220703,17.7749996185303,19.3470001220703,46921000,16.9597396850586,2020-03-23
20.5639991760254,21.871000289917,20.128999710083,21.2759990692139,62970000,18.6507129669189,2020-03-24
21.2189998626709,24.3999996185303,20.9220008850098,21.7549991607666,64442000,19.0706100463867,2020-03-25
22.6030006408691,24.4799995422363,22.6030006408691,24.3169994354248,60213000,21.3164806365967,2020-03-26
23.2999992370605,24.2089996337891,23,23.0690002441406,39448000,20.2224750518799,2020-03-27
23.2199993133545,24.1359996795654,22.8439998626709,24.0109996795654,52343000,21.0482425689697,2020-03-30
23.7999992370605,25.2709999084473,23.6060009002686,23.7099990844727,50191000,20.7843799591064,2020-03-31
22.798999786377,23.4409999847412,21.9680004119873,22.363000869751,41858000,19.6035919189453,2020-04-01
22.2399997711182,23.7950000762939,22.1450004577637,23.7059993743896,45049000,20.7808704376221,2020-04-02
23.6639995574951,24.2549991607666,23.0550003051758,23.4260005950928,28960000,20.5354251861572,2020-04-03
24.4580001831055,25.3409996032715,24.3560009002686,25.2439994812012,38868000,22.1290969848633,2020-04-06
26.1840000152588,26.5499992370605,25.2530002593994,25.3269996643066,45892000,22.2018527984619,2020-04-07
25.6770000457764,26.2199993133545,25.3640003204346,26.1100006103516,27565000,22.8882389068604,2020-04-08
26.5790004730225,26.75,25.1310005187988,25.4300003051758,34828000,22.2921447753906,2020-04-09
25.3500003814697,26.1520004272461,25.2800006866455,25.992000579834,25729000,22.784797668457,2020-04-13
26.6119995117188,26.8379993438721,26.2320003509521,26.7630004882812,23094000,23.4606647491455,2020-04-14
26.1000003814697,26.2320003509521,25.6159992218018,25.7439994812012,25926000,22.567403793335,2020-04-15
26.1760005950928,26.1760005950928,25.4109992980957,25.8290004730225,26896000,22.6419143676758,2020-04-16
26.32200050354,26.7430000305176,25.8939990997314,26.5879993438721,34089000,23.307258605957,2020-04-17
26,26.5259990692139,25.7910003662109,25.8279991149902,23801000,22.6410350799561,2020-04-20
25.4559993743896,25.4790000915527,24.6800003051758,24.7649993896484,29138000,21.7091979980469,2020-04-21
25.4769992828369,26.2220001220703,25.0739994049072,25.9969997406006,35438000,22.7891845703125,2020-04-22
26.0249996185303,26.5200004577637,25.8519992828369,25.8929996490479,21659000,22.6980133056641,2020-04-23
25.9810009002686,26.5069999694824,25.8880004882812,26.4810009002686,23373000,23.2134647369385,2020-04-24
26.4349994659424,27.1219997406006,26.4349994659424,26.8449993133545,16588000,23.5325489044189,2020-04-27
27.423999786377,27.6410007476807,26.4120006561279,26.4729995727539,18988000,23.2064456939697,2020-04-28
27.1079998016357,27.6989994049072,26.9230003356934,27.6019992828369,28871000,24.1961364746094,2020-04-29
27.3530006408691,27.4050006866455,26.8799991607666,27.1620006561279,23379000,23.810432434082,2020-04-30
26.6000003814697,26.7849998474121,25.8199996948242,25.9699993133545,26836000,22.7655162811279,2020-05-01
25.9209995269775,26.2430000305176,25.5319995880127,26.2259998321533,17046000,22.9899234771729,2020-05-04
26.6550006866455,26.8939990997314,26.371000289917,26.4869995117188,26462000,23.2187156677246,2020-05-05
26.8330001831055,27.0480003356934,26.3619995117188,26.4179992675781,22727000,23.1582317352295,2020-05-06
27,27.0470008850098,26.6000003814697,26.7749996185303,18238000,23.4711837768555,2020-05-07
27.2199993133545,27.5550003051758,27.0030002593994,27.5030002593994,16757000,24.1093559265137,2020-05-08
27.3369998931885,27.673999786377,27.1749992370605,27.5400009155273,20851000,24.1417922973633,2020-05-11
27.6580009460449,27.7719993591309,26.82200050354,26.8449993133545,18764000,23.5325489044189,2020-05-12
27.0069999694824,27.0330009460449,25.9360008239746,26.3150005340576,21927000,23.067943572998,2020-05-13
26.0960006713867,26.6949996948242,25.4750003814697,26.6599998474121,19912000,23.3703765869141,2020-05-14
25.9419994354248,26.4060001373291,25.6770000457764,26.0410003662109,21650000,22.8277530670166,2020-05-15
26.8619995117188,27.6730003356934,26.7999992370605,27.3530006408691,26531000,23.9778690338135,2020-05-18
27.3530006408691,27.6030006408691,27.1609992980957,27.1949996948242,18702000,23.8393573760986,2020-05-19
27.69700050354,28.1310005187988,27.6079998016357,27.8680000305176,18605000,24.4293193817139,2020-05-20
27.8920001983643,27.9500007629395,27.4650001525879,27.4799995422363,14847000,24.0891952514648,2020-05-21
27.3740005493164,27.7250003814697,27.0510005950928,27.6650009155273,17452000,24.2513694763184,2020-05-22
28.5,28.7089996337891,28.1389999389648,28.2019996643066,23573000,24.7221050262451,2020-05-26
28.3020000457764,28.7800006866455,28,28.7590007781982,22812000,25.2103729248047,2020-05-27
28.5,28.9300003051758,28.2430000305176,28.3139991760254,18543000,24.8202819824219,2020-05-28
28.2900009155273,29.2000007629395,28.1909999847412,29.1270008087158,27300000,25.5329666137695,2020-05-29
29.0419998168945,29.1100006103516,28.7369995117188,28.9990005493164,18444000,25.4207572937012,2020-06-01
29.1030006408691,29.8320007324219,29.0090007781982,29.8059997558594,31847000,26.1281833648682,2020-06-02
30.1049995422363,31.0849990844727,30.0510005950928,30.9529991149902,31926000,27.1336555480957,2020-06-03
30.5750007629395,31.2999992370605,30.2099990844727,30.8889999389648,34997000,27.0775527954102,2020-06-04
31.9699993133545,32.8110008239746,31.5090007781982,31.7080001831055,50958000,27.7954902648926,2020-06-05
31.75,31.8840007781982,31.3360004425049,31.7520008087158,23916000,27.8340644836426,2020-06-08
31.2000007629395,31.8880004882812,31.1569995880127,31.5319995880127,22335000,27.641206741333,2020-06-09
31.6650009155273,31.9209995269775,31.4699993133545,31.503999710083,25914000,27.6166610717773,2020-06-10
30.761999130249,30.8549995422363,29.3400001525879,29.375,45115000,25.7503623962402,2020-06-11
30.2819995880127,30.3950004577637,29.2730007171631,30.0249996185303,39439000,26.3201637268066,2020-06-12
29.5,30.6749992370605,29.2409992218018,30.4090003967285,29824000,26.6567764282227,2020-06-15
31,31.4549999237061,30.3999996185303,31.07200050354,30387000,27.2379703521729,2020-06-16
31.3419990539551,31.6709995269775,31.1790008544922,31.3439998626709,20279000,27.4764099121094,2020-06-17
31.2119998931885,31.9120006561279,31.1520004272461,31.871000289917,33625000,27.9383792877197,2020-06-18
31.7679996490479,31.8099994659424,30.2770004272461,30.2770004272461,58465000,26.8145027160645,2020-06-19
30.5499992370605,31.4179992675781,30.3530006408691,31.3540000915527,27195000,27.7683334350586,2020-06-22
31.5060005187988,31.7439994812012,31.128999710083,31.1299991607666,22419000,27.5699501037598,2020-06-23
30.9200000762939,31.0970001220703,30.451000213623,30.69700050354,19096000,27.1864700317383,2020-06-24
30.6060009002686,30.9479999542236,30.2999992370605,30.8850002288818,15029000,27.352970123291,2020-06-25
31.3570003509521,31.5779991149902,30.3150005340576,30.7409992218018,31425000,27.2254390716553,2020-06-26
30.806999206543,31.0410003662109,30.4449996948242,30.9780006408691,14516000,27.4353370666504,2020-06-29
30.9950008392334,31.7070007324219,30.6749992370605,31.5610008239746,25125000,27.9516639709473,2020-06-30
31.5109996795654,31.6849994659424,31.1940002441406,31.2730007171631,15661000,27.6965961456299,2020-07-01
31.7749996185303,31.9379997253418,31.4659996032715,31.5470008850098,16638000,27.9392700195312,2020-07-02
32,32.0989990234375,31.7339992523193,31.878999710083,17561000,28.2332954406738,2020-07-06
31.7339992523193,31.8159999847412,31.2549991607666,31.3120002746582,16150000,27.7311382293701,2020-07-07
31.6140003204346,31.9839992523193,31.4120006561279,31.9570007324219,18023000,28.302375793457,2020-07-08
32.0009994506836,32.4329986572266,31.5249996185303,32.1500015258789,25225000,28.4733047485352,2020-07-09
32.1910018920898,32.298999786377,31.5440006256104,31.9440002441406,13280000,28.2908630371094,2020-07-10
32.1679992675781,32.3530006408691,31.0580005645752,31.1310005187988,21549000,27.5708351135254,2020-07-13
30.8990001678467,31.6219997406006,30.5189990997314,31.507999420166,18363000,27.9047241210938,2020-07-14
31.5949993133545,31.7770004272461,31.0170001983643,31.3780002593994,15253000,27.7895908355713,2020-07-15
31.0610008239746,31.3880004882812,30.9300003051758,31.1340007781982,12929000,27.5734939575195,2020-07-16
31.4150009155273,31.5209999084473,31,31.2709999084473,13354000,27.6948261260986,2020-07-17
31.1849994659424,31.7649993896484,31.0259990692139,31.7129993438721,14323000,28.0862770080566,2020-07-20
31.9230003356934,31.9230003356934,31.2670001983643,31.4340000152588,14312000,27.8391876220703,2020-07-21
31.5009994506836,31.568000793457,31.0370006561279,31.3799991607666,14404000,27.7913627624512,2020-07-22
31.3369998931885,31.6089992523193,30.8379993438721,30.9669990539551,19417000,27.4255924224854,2020-07-23
30.6590003967285,31.0909996032715,30.4179992675781,30.5790004730225,15631000,27.0819625854492,2020-07-24
30.8299999237061,31.2959995269775,30.7490005493164,31.2679996490479,20646000,27.6921691894531,2020-07-27
31.1180000305176,31.2110004425049,30.6159992218018,30.7350006103516,13974000,27.2201232910156,2020-07-28
30.8530006408691,31.1229991912842,30.7439994812012,30.8850002288818,16562000,27.352970123291,2020-07-29
30.6000003814697,31.2929992675781,30.6000003814697,31.2099990844727,21259000,27.6408023834229,2020-07-30
31.4699993133545,31.8400001525879,31.1399993896484,31.6749992370605,24719000,28.0526256561279,2020-07-31
31.7999992370605,32.3489990234375,31.7280006408691,32.1230010986328,20796000,28.4493923187256,2020-08-03
32.0499992370605,32.859001159668,32.0390014648438,32.8390007019043,25258000,29.0835151672363,2020-08-04
32.8250007629395,33.1580009460449,32.5800018310547,32.9539985656738,22299000,29.1853542327881,2020-08-05
32.7770004272461,33.0880012512207,32.5410003662109,32.9160003662109,14193000,29.1517028808594,2020-08-06
32.8390007019043,32.9729995727539,32.1479988098145,32.5929985046387,14192000,28.8656406402588,2020-08-07
32.4220008850098,32.9269981384277,32.4059982299805,32.7360000610352,11989000,28.9922885894775,2020-08-10
32.7569999694824,33.3320007324219,32.2760009765625,32.4029998779297,19316000,28.6973724365234,2020-08-11
32.5849990844727,33.5880012512207,32.5359992980957,33.3639984130859,18471000,29.548469543457,2020-08-12
33.2210006713867,33.3409996032715,32.7849998474121,32.9420013427734,15095000,29.1747245788574,2020-08-13
32.8019981384277,32.9850006103516,32.5999984741211,32.7820014953613,10140000,29.0330295562744,2020-08-14
32.951000213623,33.1790008544922,32.9000015258789,33.0320014953613,10594000,29.2544403076172,2020-08-17
33.1860008239746,33.318000793457,32.8139991760254,32.8639984130859,8857000,29.1056518554688,2020-08-18
32.9469985961914,33.3089981079102,32.8240013122559,32.9210014343262,11273000,29.1561298370361,2020-08-19
32.7690010070801,32.9990005493164,32.6059989929199,32.882999420166,8910000,29.1224784851074,2020-08-20
32.8300018310547,33.0460014343262,32.5,33.0019989013672,11508000,29.2278671264648,2020-08-21
33.201000213623,33.6189994812012,33.1139984130859,33.4000015258789,11996000,29.5803508758545,2020-08-24
33.5,33.7089996337891,33.2999992370605,33.6139984130859,11140000,29.7698822021484,2020-08-25
33.4739990234375,34.1510009765625,33.351001739502,33.9669990539551,14844000,30.0825119018555,2020-08-26
34.048999786377,34.1300010681152,33.6139984130859,33.9140014648438,12552000,30.0355701446533,2020-08-27
33.9000015258789,34.4819984436035,33.7700004577637,34.4819984436035,14589000,30.5386199951172,2020-08-28
34.3520011901855,35.0579986572266,34.3520011901855,34.7150001525879,22229000,30.7449645996094,2020-08-31
35,36.2070007324219,34.742000579834,35.9539985656738,29205000,31.8422718048096,2020-09-01
36.5859985351562,37.8959999084473,36.3569984436035,37.5009994506836,37053000,33.2123603820801,2020-09-02
36.601001739502,36.8899993896484,35.015998840332,35.2089996337891,41795000,31.1824779510498,2020-09-03
36.0970001220703,37.2529983520508,35.3499984741211,36.2949981689453,58514000,32.1442794799805,2020-09-04
35.265998840332,36.2750015258789,35,35.0540008544922,26685000,31.045202255249,2020-09-08
35.6160011291504,36.185001373291,35.1100006103516,36.0029983520508,26273000,31.8856773376465,2020-09-09
36.2130012512207,36.7830009460449,35.4389991760254,35.7080001831055,22851000,31.6244068145752,2020-09-10
36.0499992370605,36.4269981384277,35.4679985046387,35.9700012207031,17362000,31.8564472198486,2020-09-11
36.4410018920898,36.5890007019043,35.935001373291,36.2200012207031,16447000,32.0778503417969,2020-09-14
36.6300010681152,37.1119995117188,36.5349998474121,36.6910018920898,16618000,32.4949989318848,2020-09-15
36.818000793457,37.2000007629395,36.6349983215332,36.7039985656738,18498000,32.5065040588379,2020-09-16
35.5,37.0120010375977,35.5,36.5919990539551,22862000,32.4073104858398,2020-09-17
36.7120018005371,36.7840003967285,35.5050010681152,35.9729995727539,35295000,31.8591041564941,2020-09-18
35.0009994506836,35.1959991455078,34.3479995727539,35.1790008544922,24198000,31.4399528503418,2020-09-21
35.6370010375977,36.1800003051758,35.2949981689453,36.1590003967285,19500000,32.3157958984375,2020-09-22
36.0180015563965,36.1209983825684,35.0050010681152,35.1590003967285,15542000,31.422082901001,2020-09-23
35.0200004577637,35.7569999694824,34.9090003967285,35.2519989013672,13611000,31.5051956176758,2020-09-24
35.2050018310547,35.7719993591309,34.8279991149902,35.6800003051758,18183000,31.8877067565918,2020-09-25
36.1679992675781,36.8429985046387,35.9029998779297,36.7299995422363,22192000,32.8260955810547,2020-09-28
36.7490005493164,37.0800018310547,36.398998260498,36.4259986877441,13722000,32.5544090270996,2020-09-29
36.2949981689453,37.0999984741211,36.1710014343262,36.431999206543,22403000,32.5597763061523,2020-09-30
36.8979988098145,37.0709991455078,36.4819984436035,36.8600006103516,16016000,32.9422798156738,2020-10-01
36,36.492000579834,35.6150016784668,35.6829986572266,17100000,31.8903884887695,2020-10-02
36.0839996337891,36.685001373291,35.9900016784668,36.6100006103516,18923000,32.7188529968262,2020-10-05
36.6110000610352,37.2000007629395,36.2019996643066,36.3979988098145,16672000,32.5293884277344,2020-10-06
36.8349990844727,36.9860000610352,36.6059989929199,36.673999786377,12747000,32.7760581970215,2020-10-07
36.9889984130859,37.4290008544922,36.8310012817383,37.3330001831055,17045000,33.3650131225586,2020-10-08
37.5929985046387,38,37.4000015258789,37.6699981689453,17253000,33.6661949157715,2020-10-09
38.1790008544922,38.5099983215332,37.9790000915527,38.2430000305176,18839000,34.1782913208008,2020-10-12
38.4410018920898,38.7799987792969,37.8610000610352,38.148998260498,16731000,34.0942764282227,2020-10-13
38.3540000915527,38.3740005493164,37.7849998474121,38.0299987792969,17298000,33.9879188537598,2020-10-14
37.5050010681152,38.048999786377,37.5019989013672,37.9930000305176,14361000,33.9548683166504,2020-10-15
38.3279991149902,38.3279991149902,37.814998626709,37.8650016784668,10295000,33.8404769897461,2020-10-16
38.1240005493164,38.3610000610352,37.5149993896484,37.5769996643066,14803000,33.5830688476562,2020-10-19
37.701000213623,38.1139984130859,37.5559997558594,37.6990013122559,13297000,33.6921157836914,2020-10-20
37.5769996643066,37.6860008239746,37.0309982299805,37.2050018310547,11896000,33.2506256103516,2020-10-21
37.1080017089844,37.4309997558594,36.7109985351562,37.3370018005371,13547000,33.3685874938965,2020-10-22
37.326000213623,37.3940010070801,37.076000213623,37.2719993591309,8868000,33.3104972839355,2020-10-23
36.9599990844727,36.9959983825684,35.7610015869141,36.3040008544922,15509000,32.4453735351562,2020-10-26
36.5180015563965,36.5180015563965,35.9220008850098,35.9599990844727,9620000,32.1379318237305,2020-10-27
35.4000015258789,35.4860000610352,34.5530014038086,34.7210006713867,22331000,31.0306243896484,2020-10-28
34.726001739502,35.9440002441406,34.5369987487793,35.5009994506836,15697000,31.7277240753174,2020-10-29
34.9389991760254,35.298999786377,34.4420013427734,34.9630012512207,18530000,31.2469081878662,2020-10-30
35.5040016174316,35.5390014648438,34.8349990844727,35.125,11757000,31.3916969299316,2020-11-02
35.5950012207031,35.923999786377,34.6660003662109,35.3759994506836,15457000,31.6160144805908,2020-11-03
36.0480003356934,36.8979988098145,35.7140007019043,36.4630012512207,21277000,32.5874900817871,2020-11-04
37.2360000610352,38.2649993896484,37.201000213623,38.0870018005371,21783000,34.0388832092285,2020-11-05
38.0050010681152,38.367000579834,37.7169990539551,38.0620002746582,13545000,34.016529083252,2020-11-06
38.9099998474121,39.3889999389648,37.5009994506836,37.5540008544922,24088000,33.5625228881836,2020-11-09
37.0320014953613,37.3199996948242,36.0359992980957,36.3129997253418,26784000,32.4534225463867,2020-11-10
37.0859985351562,37.7140007019043,36.8549995422363,37.5919990539551,15133000,33.5964813232422,2020-11-11
37.7229995727539,37.8600006103516,36.8279991149902,37.0200004577637,12160000,33.0852737426758,2020-11-12
37.5,37.7330017089844,37.1580009460449,37.3499984741211,10997000,33.3802032470703,2020-11-13
37.4809989929199,38.1370010375977,37.4000015258789,38.0810012817383,12100000,34.0335159301758,2020-11-16
37.8660011291504,38.2439994812012,37.7029991149902,38.060001373291,11950000,34.0147399902344,2020-11-17
37.9889984130859,38.4939994812012,37.9620018005371,38.0620002746582,13517000,34.016529083252,2020-11-18
37.7719993591309,38.484001159668,37.435001373291,38.4329986572266,14555000,34.3480911254883,2020-11-19
38.4309997558594,38.8849983215332,38.2700004577637,38.3330001831055,16140000,34.2587203979492,2020-11-20
38.5369987487793,38.9150009155273,38.2999992370605,38.7000007629395,12212000,34.586727142334,2020-11-23
38.8619995117188,39.2809982299805,38.6180000305176,39.2229995727539,13455000,35.0541305541992,2020-11-24
39.2840003967285,39.5499992370605,38.9000015258789,39.0830001831055,11787000,34.929012298584,2020-11-25
39.314998626709,39.9169998168945,39.2999992370605,39.4949989318848,6846000,35.2972106933594,2020-11-27
39.4020004272461,40.2159996032715,39.273998260498,40.1580009460449,15454000,35.8897552490234,2020-11-30
40.3460006713867,40.6679992675781,40.0120010375977,40.4570007324219,18181000,36.1569786071777,2020-12-01
40.4739990234375,40.5410003662109,40.1110000610352,40.3730010986328,10031000,36.0819053649902,2020-12-02
40.4500007629395,40.6640014648438,39.810001373291,39.9799995422363,16120000,35.7306709289551,2020-12-03
40.2400016784668,41.2400016784668,40.2389984130859,41.1679992675781,20083000,36.7923965454102,2020-12-04
41.640998840332,42.2840003967285,41.3339996337891,42.0890007019043,19707000,37.6155052185059,2020-12-07
41.9280014038086,42.6699981689453,41.8160018920898,42.3409996032715,18121000,37.8407363891602,2020-12-08
41.9469985961914,42.6100006103516,41.367000579834,41.6220016479492,20908000,37.1981544494629,2020-12-09
41.1440010070801,41.5250015258789,40.8009986877441,41.0040016174316,26244000,36.6458396911621,2020-12-10
40.4000015258789,40.7000007629395,39.8279991149902,40.5820007324219,26664000,36.2686958312988,2020-12-11
40.6529998779297,41.4300003051758,40.5999984741211,41.1800003051758,26116000,36.8031234741211,2020-12-14
41.5279998779297,41.9389991760254,41.298999786377,41.8059997558594,21207000,37.3625869750977,2020-12-15
41.7999992370605,42.7150001525879,41.6959991455078,42.4900016784668,23160000,37.9738960266113,2020-12-16
42.6500015258789,43.0009994506836,42.4550018310547,42.6100006103516,17152000,38.0811424255371,2020-12-17
42.4799995422363,43.564998626709,42.2000007629395,43.4560012817383,45243000,39.168140411377,2020-12-18
42.814998626709,43.2000007629395,42.3699989318848,42.8880004882812,19096000,38.656192779541,2020-12-21
42.8880004882812,43.3549995422363,42.7999992370605,43.310001373291,17929000,39.036563873291,2020-12-22
43.5,43.5999984741211,42.507999420166,42.5460014343262,10533000,38.3479347229004,2020-12-23
42.8489990234375,43.2000007629395,42.7569999694824,43.1459999084473,4123000,38.8887252807617,2020-12-24
43.4339981079102,43.7270011901855,43.1150016784668,43.1879997253418,10625000,38.9265975952148,2020-12-28
43.5830001831055,43.5830001831055,42.6790008544922,42.9039993286133,9593000,38.6706085205078,2020-12-29
43.1669998168945,43.7999992370605,43.0099983215332,43.4830017089844,10553000,39.1924743652344,2020-12-30
43.6310005187988,43.8499984741211,43.3050003051758,43.7849998474121,10211000,39.4646835327148,2020-12-31
43.9329986572266,44.2239990234375,42.1240005493164,42.5219993591309,24171000,38.3262977600098,2021-01-04
42.5050010681152,42.9389991760254,42.2400016784668,42.810001373291,15069000,38.585880279541,2021-01-05
42.3300018310547,43.4580001831055,42.0540008544922,42.5460014343262,17226000,38.3479347229004,2021-01-06
43.2060012817383,44.4589996337891,43.060001373291,44.3390007019043,21267000,39.9640121459961,2021-01-07
44.7000007629395,44.9990005493164,43.8650016784668,44.5639991760254,15271000,40.1668090820312,2021-01-08
44.0610008239746,44.8779983520508,44.0419998168945,44.576000213623,11660000,40.1776275634766,2021-01-11
44.7770004272461,45.476001739502,44.560001373291,44.9389991760254,13846000,40.5048065185547,2021-01-12
45.0299987792969,45.3489990234375,44.8110008239746,45.1209983825684,13118000,40.6688499450684,2021-01-13
45.351001739502,45.8499984741211,45.132999420166,45.2070007324219,19692000,40.7463645935059,2021-01-14
44.818000793457,45,44.0660018920898,44.5849990844727,18165000,40.1857376098633,2021-01-15
44.8279991149902,45.9490013122559,44.8279991149902,45.9269981384277,18819000,41.395320892334,2021-01-19
45.9519996643066,46.5789985656738,45.5,46.1879997253418,14710000,41.6305694580078,2021-01-20
46.2109985351562,46.9469985961914,46.0400009155273,46.681999206543,15749000,42.0758285522461,2021-01-21
46.3720016479492,46.7550010681152,46.2379989624023,46.5019989013672,16248000,41.9135856628418,2021-01-22
46.9560012817383,47,45.6080017089844,46.4790000915527,14692000,41.8928604125977,2021-01-25
46.2649993896484,46.7029991149902,46.1879997253418,46.3870010375977,10742000,41.8099479675293,2021-01-26
45.5540008544922,45.6959991455078,44.1510009765625,44.4700012207031,21857000,40.0820960998535,2021-01-27
45.5530014038086,45.8479995727539,44.7029991149902,45.173999786377,16946000,40.7166328430176,2021-01-28
44.9900016784668,45.810001373291,44.7630004882812,45.0499992370605,22069000,40.6048622131348,2021-01-29
45.5849990844727,46.931999206543,45.359001159668,46.673999786377,17027000,42.0686187744141,2021-02-01
46.976001739502,47.6969985961914,46.7999992370605,47.6879997253418,16141000,42.9825630187988,2021-02-02
47.693000793457,47.8520011901855,46.4589996337891,46.5190010070801,17857000,41.9289245605469,2021-02-03
46,47.1160011291504,45.7480010986328,47.0629997253418,15243000,42.4192276000977,2021-02-04
47.4329986572266,47.6920013427734,46.5359992980957,46.601001739502,12488000,42.0028266906738,2021-02-05
46.875,47.3419990539551,46.5579986572266,47.2700004577637,17610000,42.6058044433594,2021-02-08
