"PGR.Open","PGR.High","PGR.Low","PGR.Close","PGR.Volume","PGR.Adjusted","Date"
83.5999984741211,84.0599975585938,83.3300018310547,83.6600036621094,2709400,75.5367584228516,2020-02-11
83.8000030517578,83.8300018310547,82.120002746582,83.2399978637695,2887700,75.1575088500977,2020-02-12
83.1999969482422,83.9499969482422,82.8600006103516,83.8600006103516,1689700,75.7173233032227,2020-02-13
83.8600006103516,84.0899963378906,83.3300018310547,83.7699966430664,1709100,75.6360397338867,2020-02-14
83.7799987792969,84.1999969482422,83.0100021362305,83.4000015258789,2720000,75.3019638061523,2020-02-18
81.7300033569336,83.3000030517578,80.9899978637695,81.4199981689453,4417500,73.5142364501953,2020-02-19
80.7200012207031,81.6100006103516,80.5199966430664,80.8399963378906,2835600,72.9905319213867,2020-02-20
80.620002746582,81.7200012207031,80.2600021362305,81.4599990844727,2730500,73.5503387451172,2020-02-21
80.1500015258789,81.25,79.7099990844727,80.9700012207031,3660400,73.1079330444336,2020-02-24
80.9300003051758,81.0299987792969,79.5800018310547,80,4476300,72.2321472167969,2020-02-25
80.4100036621094,81.5299987792969,79.4599990844727,79.6500015258789,3293700,71.9161148071289,2020-02-26
79.1399993896484,79.9100036621094,76.2300033569336,76.2799987792969,3187800,68.8733215332031,2020-02-27
74.879997253418,75.9300003051758,71.6500015258789,73.1600036621094,7029900,66.0562896728516,2020-02-28
73.5999984741211,78.9100036621094,73.5899963378906,78.879997253418,4671600,71.2208557128906,2020-03-02
78.6900024414062,79.9700012207031,76.2099990844727,77.2399978637695,3930600,69.740119934082,2020-03-03
78.0299987792969,81.1999969482422,77.8000030517578,81.0500030517578,3717100,73.18017578125,2020-03-04
78.7799987792969,80.9700012207031,78.5199966430664,80.5400009155273,4157800,72.7196884155273,2020-03-05
77.9300003051758,80.9800033569336,77.620002746582,80.5199966430664,4836100,72.7016143798828,2020-03-06
75.4199981689453,77.4800033569336,73.4000015258789,75.2900009155273,6472600,67.9794311523438,2020-03-09
77.2600021362305,78,74.5999984741211,77.9599990844727,4653600,70.3901901245117,2020-03-10
75.5400009155273,75.6600036621094,73.2399978637695,75.1100006103516,5388100,67.8169250488281,2020-03-11
69.7699966430664,73.3499984741211,68.129997253418,69.620002746582,7255100,62.8600044250488,2020-03-12
73.4300003051758,78.1399993896484,71.0100021362305,78.0699996948242,5919000,70.4895172119141,2020-03-13
67.5199966430664,75.0500030517578,66.5899963378906,73,5809900,65.9118041992188,2020-03-16
75.1100006103516,78.6399993896484,72.9300003051758,77.2900009155273,6868800,69.7852630615234,2020-03-17
73.2799987792969,74.6900024414062,68.8000030517578,72.1500015258789,4979200,65.1443252563477,2020-03-18
71.3499984741211,71.75,66.2200012207031,67.0400009155273,6030000,60.5304985046387,2020-03-19
67.1999969482422,71.870002746582,65.1900024414062,68.2799987792969,6943400,61.6501007080078,2020-03-20
67,68.7300033569336,62.1800003051758,66.5500030517578,5880300,60.0880966186523,2020-03-23
70.1699981689453,71.8899993896484,67.120002746582,69.0400009155273,5913100,62.3363265991211,2020-03-24
68.9899978637695,72.7799987792969,68.1100006103516,69.9499969482422,4536400,63.1579513549805,2020-03-25
70.8600006103516,76.5999984741211,70.1100006103516,75.8199996948242,4861700,68.4579849243164,2020-03-26
72.7699966430664,74.7399978637695,71.5999984741211,73.5400009155273,4481900,66.3993606567383,2020-03-27
74.1699981689453,76.8300018310547,73.120002746582,76.1800003051758,4367600,68.7830352783203,2020-03-30
75.3899993896484,75.8000030517578,73.3600006103516,73.8399963378906,3865800,66.6702423095703,2020-03-31
71.3600006103516,73.0999984741211,70.7200012207031,72.3600006103516,4397300,65.3339538574219,2020-04-01
71.870002746582,77.5400009155273,71.7399978637695,76.5599975585938,3836400,69.1261291503906,2020-04-02
76.2300033569336,76.75,74.9199981689453,75.9400024414062,2745600,68.5663375854492,2020-04-03
77.75,78.4300003051758,74.0800018310547,75.9899978637695,4435300,68.7019653320312,2020-04-06
77.879997253418,78.5999984741211,75.4100036621094,75.5999984741211,4581000,68.3493423461914,2020-04-07
76.0999984741211,78.5500030517578,74.6399993896484,77.8099975585938,4076300,70.3473968505859,2020-04-08
78.9100036621094,80.7600021362305,78.120002746582,80.3899993896484,4811800,72.6799468994141,2020-04-09
80,80,76.870002746582,77.0999984741211,2625300,69.7054824829102,2020-04-13
79.0699996948242,81.4499969482422,78.7200012207031,80.4700012207031,2912300,72.7522888183594,2020-04-14
74.3099975585938,80.0800018310547,72.6800003051758,79.25,3223800,71.649284362793,2020-04-15
79.120002746582,79.8399963378906,77.879997253418,79.0899963378906,2877400,71.5046234130859,2020-04-16
81.0299987792969,82.9100036621094,79.2600021362305,82.5,3507700,74.5875854492188,2020-04-17
81.6800003051758,82.1999969482422,80.870002746582,81.9400024414062,2881700,74.0813140869141,2020-04-20
80.0400009155273,82.5199966430664,79.7699966430664,81.25,4441800,73.4574813842773,2020-04-21
82.5400009155273,82.8399963378906,81.5400009155273,82.4899978637695,2323900,74.5785522460938,2020-04-22
82.7300033569336,82.7300033569336,81.1900024414062,81.6100006103516,2667700,73.7829513549805,2020-04-23
82.1800003051758,82.9700012207031,80.879997253418,82.870002746582,2439600,74.9221115112305,2020-04-24
83,83.3000030517578,82.2399978637695,82.9599990844727,5399600,75.0034790039062,2020-04-27
83.5899963378906,83.8300018310547,80.9700012207031,81.1399993896484,3264000,73.358024597168,2020-04-28
81.7600021362305,81.7600021362305,79.3199996948242,79.8000030517578,4780300,72.1465377807617,2020-04-29
78.8000030517578,79.379997253418,76.8600006103516,77.3000030517578,3852600,69.8863143920898,2020-04-30
76.4000015258789,77.1600036621094,75.5100021362305,76.1800003051758,2869100,68.8737335205078,2020-05-01
75.870002746582,76.0699996948242,74.8099975585938,75.8499984741211,2928800,68.5753707885742,2020-05-04
76.0299987792969,78.5899963378906,76.0299987792969,78.0400009155273,2475800,70.5553283691406,2020-05-05
78.6100006103516,78.8000030517578,75.9199981689453,76.1900024414062,2548700,68.8827819824219,2020-05-06
77,77.5,74.1900024414062,74.9300003051758,3724900,67.7435989379883,2020-05-07
75.75,75.9300003051758,73.9300003051758,74.2699966430664,4333800,67.1469039916992,2020-05-08
73.6500015258789,74.0400009155273,73.0199966430664,73.1699981689453,2808300,66.1524124145508,2020-05-11
73.3600006103516,73.5199966430664,71.5999984741211,72.1900024414062,3300800,65.2664031982422,2020-05-12
71.8199996948242,73.5100021362305,71.25,72.7600021362305,3968700,65.7817306518555,2020-05-13
72.2699966430664,73.8499984741211,71.9199981689453,73.7399978637695,4001800,66.6677398681641,2020-05-14
73.6100006103516,76.4400024414062,72.7099990844727,76.2099990844727,5593000,68.9008560180664,2020-05-15
77.3199996948242,77.8300018310547,75.629997253418,76.620002746582,3360500,69.2715148925781,2020-05-18
76.0999984741211,77.8600006103516,75.8300018310547,75.870002746582,2610500,68.5934677124023,2020-05-19
76.4199981689453,76.75,74.6500015258789,74.8899993896484,2902900,67.7074584960938,2020-05-20
74.5199966430664,75.4599990844727,72.7099990844727,75.0199966430664,3899800,67.8249740600586,2020-05-21
75.1600036621094,75.7399978637695,74.2699966430664,74.7200012207031,2166000,67.5537567138672,2020-05-22
75.9000015258789,76.3600006103516,73.6600036621094,74.129997253418,5212700,67.0203475952148,2020-05-26
75.3199996948242,77.3199996948242,74.0699996948242,76.4700012207031,4687900,69.1359024047852,2020-05-27
77.3199996948242,77.4599990844727,75.9100036621094,76.5899963378906,2613800,69.2444000244141,2020-05-28
76.7699966430664,77.879997253418,76.4499969482422,77.6800003051758,4412400,70.229866027832,2020-05-29
77.75,78.879997253418,77.2200012207031,78.3399963378906,1749100,70.8265533447266,2020-06-01
78.5699996948242,79.2799987792969,78.2900009155273,79.0800018310547,2205200,71.49560546875,2020-06-02
79.8300018310547,79.8300018310547,78.3000030517578,79.1100006103516,2288400,71.522705078125,2020-06-03
78.5899963378906,78.9700012207031,77.5699996948242,78.8000030517578,2766400,71.242431640625,2020-06-04
80.3300018310547,82.6999969482422,78.7799987792969,81.870002746582,3838000,74.0180053710938,2020-06-05
81.5299987792969,81.6900024414062,80.4899978637695,81.5100021362305,3052300,73.6925354003906,2020-06-08
81,81.5599975585938,80.1999969482422,81.0199966430664,2468600,73.2495193481445,2020-06-09
80.8099975585938,81.8300018310547,79.9400024414062,80.2799987792969,2413800,72.5804977416992,2020-06-10
78.7699966430664,79.1800003051758,75.8199996948242,75.9199981689453,3302500,68.6386642456055,2020-06-11
77.4100036621094,78.2699966430664,75,76.5999984741211,2344300,69.2534408569336,2020-06-12
75.379997253418,79.5100021362305,75.25,79.2900009155273,3258700,71.6854553222656,2020-06-15
81.1900024414062,81.5999984741211,78.9100036621094,80.4300003051758,3455000,72.7161178588867,2020-06-16
80.8199996948242,81.2600021362305,79.1500015258789,79.2099990844727,2714000,71.6131134033203,2020-06-17
78.9100036621094,81.6500015258789,78.5899963378906,80.870002746582,2863500,73.1139068603516,2020-06-18
83.1600036621094,83.1600036621094,79.8899993896484,80.9899978637695,4534600,73.222412109375,2020-06-19
80.5400009155273,81.7200012207031,80.2799987792969,80.8199996948242,1870000,73.068717956543,2020-06-22
81.5199966430664,81.9300003051758,79.9800033569336,80.0599975585938,1786300,72.3816070556641,2020-06-23
79.3899993896484,79.6800003051758,77.1800003051758,77.2900009155273,3611600,69.8772735595703,2020-06-24
77.4100036621094,79.9700012207031,77.2600021362305,79.9000015258789,2242600,72.2369384765625,2020-06-25
79.1800003051758,80.2900009155273,77.3499984741211,77.8899993896484,3733400,70.4197311401367,2020-06-26
78.120002746582,79.2600021362305,77.879997253418,78.4000015258789,2806200,70.8808135986328,2020-06-29
78.5,80.5,78.4100036621094,80.1100006103516,2598000,72.4268112182617,2020-06-30
79.9599990844727,80.8000030517578,79.6399993896484,79.8000030517578,2970000,72.1465377807617,2020-07-01
80.4899978637695,80.4899978637695,78.8000030517578,79.2300033569336,2493800,71.631217956543,2020-07-02
80.1900024414062,80.4899978637695,79.1900024414062,79.4199981689453,2312900,71.8937149047852,2020-07-06
79.0999984741211,79.25,77.7200012207031,78.0199966430664,2559700,70.6263809204102,2020-07-07
78.0599975585938,78.5,76.3199996948242,77.370002746582,3326500,70.0379943847656,2020-07-08
77.379997253418,77.9700012207031,76.1600036621094,77.7900009155273,2764700,70.4181823730469,2020-07-09
78.2699966430664,80.9599990844727,78.25,80.7600021362305,2313800,73.1067504882812,2020-07-10
80.9199981689453,81.3199996948242,79.6800003051758,80.3300018310547,2266400,72.7174911499023,2020-07-13
80.629997253418,84.5100021362305,80.4499969482422,84.5,6820700,76.492317199707,2020-07-14
85,86.4899978637695,84.3499984741211,85.8899993896484,3965200,77.7505950927734,2020-07-15
85.8499984741211,87.5899963378906,85.7200012207031,87.1100006103516,2652400,78.8549652099609,2020-07-16
87.3600006103516,87.7600021362305,86.3899993896484,87.629997253418,2659000,79.3257141113281,2020-07-17
87.6999969482422,88.4100036621094,87.4300003051758,88.129997253418,1825400,79.7783279418945,2020-07-20
88.0500030517578,89.3899993896484,88.0500030517578,88.8499984741211,1712600,80.4300918579102,2020-07-21
89.1500015258789,90.2200012207031,88.5199966430664,90.1399993896484,1789100,81.5978546142578,2020-07-22
89.9700012207031,90.7200012207031,88.3399963378906,88.6399993896484,1999900,80.239990234375,2020-07-23
88.8600006103516,89.1699981689453,87.5100021362305,87.8600006103516,2204400,79.5338973999023,2020-07-24
87.8399963378906,88.3000030517578,86.8000030517578,87.3000030517578,2060100,79.0269775390625,2020-07-27
87.5299987792969,87.8300018310547,86.6600036621094,87.4199981689453,2470200,79.1356048583984,2020-07-28
87.0100021362305,89.2600021362305,87.0100021362305,88.9199981689453,1880500,80.4934463500977,2020-07-29
87.8899993896484,89.3300018310547,87.6800003051758,88.5199966430664,2119900,80.1313705444336,2020-07-30
87.8899993896484,90.4100036621094,87.8899993896484,90.3399963378906,4016500,81.7788696289062,2020-07-31
90.6999969482422,91.2300033569336,89.6500015258789,89.8899993896484,2134400,81.3715286254883,2020-08-03
89.5800018310547,90.4700012207031,89.4300003051758,90.25,2496900,81.6974182128906,2020-08-04
91.0299987792969,91.8099975585938,90.5599975585938,90.620002746582,2073500,82.032341003418,2020-08-05
90.6999969482422,91.379997253418,88.9100036621094,89.6100006103516,2514600,81.1180648803711,2020-08-06
89.3099975585938,90.7699966430664,89.3099975585938,90.7300033569336,1735400,82.1319046020508,2020-08-07
90.9899978637695,91.1399993896484,89.7099990844727,90.120002746582,2410700,81.5797348022461,2020-08-10
90.9300003051758,91.120002746582,88.870002746582,89.0199966430664,2468200,80.5839691162109,2020-08-11
90.0299987792969,90.4800033569336,88.7200012207031,89.0100021362305,2058900,80.5749282836914,2020-08-12
88.379997253418,89.0500030517578,87.9300003051758,89.0400009155273,1994800,80.6020812988281,2020-08-13
89,89.5599975585938,88.5999984741211,88.9700012207031,1731200,80.5387191772461,2020-08-14
88.5500030517578,89.7799987792969,88.4700012207031,88.8300018310547,1709100,80.4119720458984,2020-08-17
88.9599990844727,89.9599990844727,88.9000015258789,89.7399978637695,1510200,81.2357406616211,2020-08-18
90.1600036621094,91.0199966430664,89.9499969482422,90.4100036621094,2728000,81.8422317504883,2020-08-19
90.2799987792969,91.0500030517578,90.0899963378906,90.8399963378906,1663200,82.2315139770508,2020-08-20
91.2200012207031,91.9899978637695,90.8099975585938,91.8199996948242,2085600,83.1186141967773,2020-08-21
92,92.3399963378906,91.4300003051758,92,2535000,83.2815704345703,2020-08-24
92.4499969482422,93.0299987792969,91.7200012207031,92.7699966430664,2443900,83.9786071777344,2020-08-25
92.0699996948242,92.7399978637695,91.5199966430664,92.1699981689453,1603500,83.4354629516602,2020-08-26
92.4899978637695,93.9000015258789,92.4899978637695,93.3099975585938,1407300,84.4674301147461,2020-08-27
93.6800003051758,93.8199996948242,93.120002746582,93.6800003051758,1425600,84.8023681640625,2020-08-28
93.7099990844727,95.3499984741211,93.0999984741211,95.0400009155273,2169100,86.0334930419922,2020-08-31
94.8000030517578,95.2900009155273,93.0800018310547,93.870002746582,2426200,84.974365234375,2020-09-01
94.1100006103516,95.370002746582,93.25,95,1774100,85.9972686767578,2020-09-02
95.5899963378906,96.1999969482422,92.6600036621094,93.2900009155273,2378000,84.4493103027344,2020-09-03
93.9899978637695,95.0500030517578,92.4300003051758,92.9400024414062,2059500,84.1324844360352,2020-09-04
93.0899963378906,93.0899963378906,90.629997253418,91.8099975585938,2398200,83.1095733642578,2020-09-08
92.3399963378906,95.4100036621094,92.3399963378906,94.6699981689453,1826900,85.6985549926758,2020-09-09
94.4700012207031,95.5899963378906,94.1500015258789,94.3499984741211,1912000,85.4088745117188,2020-09-10
94.3000030517578,95.6699981689453,94.1800003051758,94.9800033569336,1494700,85.9791641235352,2020-09-11
95.6800003051758,96.5800018310547,95.370002746582,96.2600021362305,1838700,87.1378784179688,2020-09-14
96.370002746582,96.9000015258789,94.9400024414062,95.0800018310547,1764100,86.0697021484375,2020-09-15
95.8899993896484,96.25,95.0500030517578,95.0800018310547,1808200,86.0697021484375,2020-09-16
94.3899993896484,95.9899978637695,93.8099975585938,95.4300003051758,2322200,86.3865356445312,2020-09-17
95.120002746582,97.5199966430664,94.9400024414062,96.8600006103516,3894600,87.6810073852539,2020-09-18
95.6900024414062,97.379997253418,95.3600006103516,97.3600006103516,2740800,88.1336364746094,2020-09-21
96.7099990844727,97.8099975585938,93.4800033569336,94.4199981689453,2923100,85.4722366333008,2020-09-22
94.4400024414062,94.6999969482422,91.1399993896484,91.1900024414062,2881300,82.54833984375,2020-09-23
91.7300033569336,92.9100036621094,90.8899993896484,92.1999969482422,1810400,83.4626235961914,2020-09-24
91.3199996948242,92.8199996948242,91.1999969482422,92.5999984741211,1676800,83.82470703125,2020-09-25
93.5599975585938,94.9700012207031,93.25,93.9800033569336,1826900,85.0739517211914,2020-09-28
94.129997253418,94.7699966430664,93.5899963378906,94.1500015258789,1744700,85.2278518676758,2020-09-29
94.379997253418,94.9899978637695,93.4899978637695,94.6699981689453,3119600,85.6985549926758,2020-09-30
95.0800018310547,95.4400024414062,92.7200012207031,93.4599990844727,2006300,84.6032104492188,2020-10-01
92.870002746582,95.3000030517578,92.4000015258789,94.2099990844727,1586800,85.2821502685547,2020-10-02
95.1800003051758,96.0800018310547,94.2799987792969,95.9800033569336,1325200,86.884407043457,2020-10-05
96.0999984741211,96.379997253418,94.4499969482422,95.120002746582,1971300,86.1956939697266,2020-10-06
95.25,97,95.25,96.4100036621094,2305500,87.3646850585938,2020-10-07
96.7900009155273,98.0199966430664,96.3099975585938,97.9700012207031,1393000,88.7783050537109,2020-10-08
98.0400009155273,99.9000015258789,97.6800003051758,99.879997253418,1919500,90.5091171264648,2020-10-09
99.9899978637695,101.51000213623,99.4800033569336,101.379997253418,2081200,91.8683700561523,2020-10-12
101.349998474121,102.050003051758,99.9599990844727,100.269996643066,2206900,90.8625335693359,2020-10-13
100.569999694824,102,99.5599975585938,99.6500015258789,2107800,90.3007049560547,2020-10-14
96.1399993896484,99.0599975585938,96.0100021362305,97.5100021362305,2740800,88.3614959716797,2020-10-15
98.1800003051758,98.1800003051758,96.1699981689453,96.5199966430664,2815700,87.46435546875,2020-10-16
97.4499969482422,97.8000030517578,95.4800033569336,95.7799987792969,1459900,86.7938003540039,2020-10-19
96.4199981689453,96.7300033569336,94.2300033569336,94.5899963378906,1934700,85.7154388427734,2020-10-20
94.8499984741211,95.7799987792969,93.3300018310547,93.5999984741211,2098500,84.8182983398438,2020-10-21
93.3499984741211,95.2200012207031,92.870002746582,94.3899993896484,1918200,85.5342025756836,2020-10-22
94.5599975585938,95.1699981689453,94.3199996948242,94.620002746582,1562600,85.7426300048828,2020-10-23
93.879997253418,94.5100021362305,92.5800018310547,93.8399963378906,1699900,85.0357894897461,2020-10-26
93.9199981689453,94.8000030517578,93.5500030517578,93.8000030517578,1505400,84.9995574951172,2020-10-27
92.5,93.4899978637695,91.1399993896484,91.5699996948242,1978500,82.9787673950195,2020-10-28
91.5199966430664,91.9800033569336,90.0800018310547,91.0599975585938,2176700,82.5166168212891,2020-10-29
90.9700012207031,92.0899963378906,90.1100006103516,91.9000015258789,2205600,83.2778167724609,2020-10-30
93.0899963378906,94.6600036621094,92.5800018310547,94.4000015258789,1913700,85.5432662963867,2020-11-02
94.6800003051758,96.1800003051758,94.1600036621094,94.4700012207031,2678700,85.6066818237305,2020-11-03
94.0100021362305,97.5400009155273,94.0100021362305,95.8600006103516,2979400,86.8662643432617,2020-11-04
96.8199996948242,98.0400009155273,96.0199966430664,97.2900009155273,2268500,88.162109375,2020-11-05
97.9100036621094,98.4800033569336,96.5299987792969,97.9100036621094,1976800,88.7239608764648,2020-11-06
99.8199996948242,100.339996337891,90.370002746582,90.3899993896484,5748500,81.9094772338867,2020-11-09
90.8199996948242,93.370002746582,88.6699981689453,92.6500015258789,4402500,83.9574508666992,2020-11-10
93.1999969482422,94.1800003051758,92.0899963378906,92.7200012207031,2612700,84.0209121704102,2020-11-11
93.0899963378906,94.8300018310547,92.3300018310547,94.6800003051758,2740300,85.7969741821289,2020-11-12
95,95.9599990844727,94.5299987792969,95.6600036621094,2018900,86.68505859375,2020-11-13
94.9599990844727,96.2399978637695,94.9599990844727,95.9000015258789,2291200,86.9025421142578,2020-11-16
95.0999984741211,95.6399993896484,93.75,94.9300003051758,2272600,86.0235443115234,2020-11-17
94.6900024414062,95.4499969482422,93.879997253418,94.4499969482422,1942000,85.5885848999023,2020-11-18
93.5599975585938,94.8899993896484,93.0100021362305,94.2699966430664,2129600,85.4254531860352,2020-11-19
94.5,95.0299987792969,92.8399963378906,93.1399993896484,2562200,84.401496887207,2020-11-20
93.129997253418,93.4899978637695,92.0299987792969,92.9300003051758,2491500,84.2111892700195,2020-11-23
91.0800018310547,91.5,87.4599990844727,88.629997253418,5954700,80.3146057128906,2020-11-24
88.75,89.4599990844727,88.0299987792969,89.4000015258789,2250200,81.0123977661133,2020-11-25
88.8899993896484,89.4700012207031,87.2099990844727,88.4300003051758,1113500,80.1333770751953,2020-11-27
88.5,88.6600036621094,86.2200012207031,87.1100006103516,4022300,78.9372100830078,2020-11-30
87.8499984741211,89.2099990844727,87.629997253418,89.1600036621094,3097900,80.7948684692383,2020-12-01
89.9499969482422,90.9400024414062,88.7799987792969,89.1999969482422,2524500,80.8311309814453,2020-12-02
88.6100006103516,89.3000030517578,87.7799987792969,88.3000030517578,3240600,80.0155639648438,2020-12-03
88.2900009155273,89.5999984741211,87.5500030517578,89.5199966430664,2229100,81.1211166381836,2020-12-04
90.5100021362305,91.3199996948242,89.4400024414062,90.25,3141800,81.7826232910156,2020-12-07
88.9100036621094,94.4000015258789,88.6999969482422,92.8399963378906,4211800,84.1296234130859,2020-12-08
92.3199996948242,93.9300003051758,92.120002746582,93.5999984741211,2833500,84.8182983398438,2020-12-09
93.5699996948242,94.620002746582,92.7200012207031,94.1999969482422,3402700,85.3620223999023,2020-12-10
93.8399963378906,95.0599975585938,93.8399963378906,94.3899993896484,1968100,85.5342025756836,2020-12-11
94.629997253418,96.0599975585938,94.0899963378906,94.0999984741211,2608100,85.2714233398438,2020-12-14
94.6100006103516,96.7099990844727,94.5,96.6900024414062,2877000,87.6184005737305,2020-12-15
97.1699981689453,98.0299987792969,95.6399993896484,96.3600006103516,2446200,87.3193893432617,2020-12-16
96.6600036621094,98.5599975585938,96.120002746582,96.3099975585938,3615400,87.2740859985352,2020-12-17
96.3600006103516,97.2600021362305,95.6600036621094,96.9499969482422,5330200,87.85400390625,2020-12-18
96.8399963378906,98.0699996948242,95.6800003051758,97.9400024414062,2486000,88.7511444091797,2020-12-21
97.6999969482422,98.6600036621094,97.5400009155273,97.9899978637695,1751000,88.7964248657227,2020-12-22
98.6800003051758,98.8499984741211,97.3300018310547,97.5100021362305,3062700,88.3614959716797,2020-12-23
97.4000015258789,98.4599990844727,97.2699966430664,98.3099975585938,724700,89.0864181518555,2020-12-24
98.7200012207031,98.9599990844727,97.1999969482422,98.120002746582,1338800,88.9142456054688,2020-12-28
98.4899978637695,98.9400024414062,97.5800018310547,97.6900024414062,1221700,88.5245819091797,2020-12-29
98.2900009155273,98.5,97.3000030517578,97.4100036621094,1477800,88.2708511352539,2020-12-30
97.8199996948242,98.9400024414062,97.25,98.879997253418,1440200,89.6029357910156,2020-12-31
97.5800018310547,98.2200012207031,95.9300003051758,97.129997253418,2485200,88.0171432495117,2021-01-04
97.4400024414062,97.629997253418,95.2099990844727,96.9499969482422,2623200,87.85400390625,2021-01-05
96.5999984741211,98.9100036621094,96,98.7900009155273,2833600,89.5214004516602,2021-01-06
94.5400009155273,95.3300018310547,94.0899963378906,94.7399978637695,2698300,90.0441207885742,2021-01-07
92.9899978637695,94.8499984741211,92.8399963378906,94.5,1685400,89.8160018920898,2021-01-08
94.2099990844727,95.129997253418,93.870002746582,95.0899963378906,1759700,90.3767471313477,2021-01-11
94.870002746582,96.0400009155273,94.5400009155273,95.0699996948242,2090200,90.3577651977539,2021-01-12
95.0800018310547,95.5100021362305,94.4199981689453,94.9300003051758,2072300,90.2247085571289,2021-01-13
95.3099975585938,95.6100006103516,93.3600006103516,93.4499969482422,1602300,88.8180694580078,2021-01-14
93.4499969482422,95.0100021362305,92.870002746582,94.8000030517578,3053300,90.1011581420898,2021-01-15
95,97.1500015258789,94.25,96.1900024414062,3463300,91.4222564697266,2021-01-19
95.9400024414062,96.8499984741211,95.3300018310547,96.0599975585938,1474900,91.2987060546875,2021-01-20
96.1500015258789,96.6399993896484,94.2600021362305,94.2600021362305,1695300,89.5879058837891,2021-01-21
94,94.2699966430664,92.3000030517578,92.3099975585938,2688200,87.7345809936523,2021-01-22
92.2699966430664,93.5899963378906,91.379997253418,92.4199981689453,3119600,87.839111328125,2021-01-25
92.5299987792969,92.8300018310547,91.1399993896484,91.7200012207031,2595600,87.1738052368164,2021-01-26
90.7900009155273,91.3300018310547,86.7099990844727,87.0400009155273,4866900,82.7257766723633,2021-01-27
87.5199966430664,89.6999969482422,86.8000030517578,88.4899978637695,6292500,84.1039199829102,2021-01-28
88.1800003051758,89.0699996948242,86.7200012207031,87.1900024414062,4756500,82.8683471679688,2021-01-29
87.4899978637695,88.120002746582,85.4700012207031,86.1900024414062,5151700,81.9179229736328,2021-02-01
86.9400024414062,88.2699966430664,86.5500030517578,86.75,3261200,82.4501647949219,2021-02-02
86.1699981689453,87.0899963378906,85.879997253418,86.9599990844727,2726000,82.6497421264648,2021-02-03
86.9499969482422,88.2200012207031,86.3099975585938,88.1399993896484,3279900,83.7712554931641,2021-02-04
88.3300018310547,88.9499969482422,87.4499969482422,87.4700012207031,2216300,83.1344604492188,2021-02-05
87.9199981689453,88.0199966430664,85.9000015258789,86.1699981689453,3958300,81.8988952636719,2021-02-08
86.4400024414062,86.8600006103516,85.3300018310547,86.2699966430664,4551400,81.9939575195312,2021-02-09
86.7900009155273,86.9700012207031,85.0400009155273,85.5299987792969,3265300,81.2906188964844,2021-02-10
85.6100006103516,86.75,85.129997253418,86.370002746582,2475800,82.0889892578125,2021-02-11
