"CIR.MI.Open","CIR.MI.High","CIR.MI.Low","CIR.MI.Close","CIR.MI.Volume","CIR.MI.Adjusted","Date"
0.550999999046326,0.551999986171722,0.541999995708466,0.551999986171722,69967,0.551999986171722,2020-02-13
0.550999999046326,0.559000015258789,0.541999995708466,0.551999986171722,579366,0.551999986171722,2020-02-14
0.558000028133392,0.559000015258789,0.540000021457672,0.555000007152557,739216,0.555000007152557,2020-02-17
0.559000015258789,0.587999999523163,0.545000016689301,0.574000000953674,4121806,0.574000000953674,2020-02-18
0.574000000953674,0.574000000953674,0.574000000953674,0.574000000953674,0,0.574000000953674,2020-02-19
0.574000000953674,0.574000000953674,0.574000000953674,0.574000000953674,0,0.574000000953674,2020-02-20
0.596000015735626,0.596000015735626,0.586000025272369,0.591000020503998,1008403,0.591000020503998,2020-02-21
0.574999988079071,0.574999988079071,0.551999986171722,0.555999994277954,2183136,0.555999994277954,2020-02-24
0.551999986171722,0.554000020027161,0.497000008821487,0.533999979496002,5534243,0.533999979496002,2020-02-25
0.533999979496002,0.533999979496002,0.513000011444092,0.533999979496002,3140257,0.533999979496002,2020-02-26
0.532999992370605,0.532999992370605,0.509999990463257,0.514999985694885,2010308,0.514999985694885,2020-02-27
0.507000029087067,0.510999977588654,0.48649999499321,0.510999977588654,3836754,0.510999977588654,2020-02-28
0.501999974250793,0.508000016212463,0.482499986886978,0.495000004768372,3222081,0.495000004768372,2020-03-02
0.486000001430511,0.505999982357025,0.486000001430511,0.491499990224838,2348108,0.491499990224838,2020-03-03
0.495999991893768,0.497000008821487,0.474500000476837,0.483999997377396,2049485,0.483999997377396,2020-03-04
0.476999998092651,0.490500003099442,0.476000010967255,0.476000010967255,1492436,0.476000010967255,2020-03-05
0.476000010967255,0.476000010967255,0.430000007152557,0.442999988794327,2576008,0.442999988794327,2020-03-06
0.409500002861023,0.438499987125397,0.361000001430511,0.407000005245209,3251912,0.407000005245209,2020-03-09
0.413500010967255,0.427500009536743,0.391499996185303,0.39750000834465,2348286,0.39750000834465,2020-03-10
0.42849999666214,0.42849999666214,0.39300000667572,0.405000001192093,1481723,0.405000001192093,2020-03-11
0.395999997854233,0.41100001335144,0.368000000715256,0.38400000333786,3094738,0.38400000333786,2020-03-12
0.404000014066696,0.437999993562698,0.383500009775162,0.398000001907349,2507061,0.398000001907349,2020-03-13
0.384999990463257,0.408499985933304,0.375999987125397,0.381999999284744,2317189,0.381999999284744,2020-03-16
0.399500012397766,0.409000009298325,0.386999994516373,0.40200001001358,2293624,0.40200001001358,2020-03-17
0.417499989271164,0.417499989271164,0.39750000834465,0.402999997138977,2445199,0.402999997138977,2020-03-18
0.419999986886978,0.419999986886978,0.400000005960464,0.400000005960464,890658,0.400000005960464,2020-03-19
0.390500009059906,0.41499999165535,0.382999986410141,0.39300000667572,6458724,0.39300000667572,2020-03-20
0.392500013113022,0.405000001192093,0.385500013828278,0.400000005960464,1906944,0.400000005960464,2020-03-23
0.409000009298325,0.439000010490417,0.405000001192093,0.42399999499321,1917937,0.42399999499321,2020-03-24
0.444000005722046,0.448000013828278,0.402999997138977,0.414000004529953,2422443,0.414000004529953,2020-03-25
0.428999990224838,0.43299999833107,0.400999993085861,0.428999990224838,995551,0.428999990224838,2020-03-26
0.409000009298325,0.439000010490417,0.409000009298325,0.416999995708466,1589100,0.416999995708466,2020-03-27
0.428999990224838,0.428999990224838,0.398000001907349,0.414000004529953,1629477,0.414000004529953,2020-03-30
0.402999997138977,0.428000003099442,0.402999997138977,0.418000012636185,1041120,0.418000012636185,2020-03-31
0.418999999761581,0.431499987840652,0.416000008583069,0.422500014305115,2284521,0.422500014305115,2020-04-01
0.405499994754791,0.449999988079071,0.405499994754791,0.421499997377396,1141707,0.421499997377396,2020-04-02
0.421999990940094,0.42849999666214,0.414000004529953,0.424499988555908,884873,0.424499988555908,2020-04-03
0.436500012874603,0.446000009775162,0.423500001430511,0.425999999046326,1286372,0.425999999046326,2020-04-06
0.438499987125397,0.438499987125397,0.421999990940094,0.435000002384186,4160649,0.435000002384186,2020-04-07
0.430000007152557,0.435000002384186,0.42399999499321,0.435000002384186,960800,0.435000002384186,2020-04-08
0.4375,0.46000000834465,0.429500013589859,0.441500008106232,1124440,0.441500008106232,2020-04-09
0.458000004291534,0.458000004291534,0.430999994277954,0.435000002384186,1395403,0.435000002384186,2020-04-14
0.435999989509583,0.435999989509583,0.414499998092651,0.43299999833107,1442202,0.43299999833107,2020-04-15
0.419999986886978,0.433999985456467,0.414000004529953,0.42849999666214,796540,0.42849999666214,2020-04-16
0.44650000333786,0.44650000333786,0.405000001192093,0.409000009298325,3023715,0.409000009298325,2020-04-17
0.40149998664856,0.41049998998642,0.384999990463257,0.387499988079071,5568475,0.387499988079071,2020-04-20
0.389999985694885,0.400000005960464,0.381999999284744,0.391000002622604,2060110,0.391000002622604,2020-04-21
0.39750000834465,0.40650001168251,0.393999993801117,0.402500003576279,751429,0.402500003576279,2020-04-22
0.403499990701675,0.409000009298325,0.39750000834465,0.400000005960464,1121395,0.400000005960464,2020-04-23
0.400000005960464,0.404000014066696,0.399500012397766,0.403499990701675,549243,0.403499990701675,2020-04-24
0.394499987363815,0.418999999761581,0.394499987363815,0.404000014066696,1214897,0.404000014066696,2020-04-27
0.409999996423721,0.418000012636185,0.400000005960464,0.418000012636185,750769,0.418000012636185,2020-04-28
0.418500006198883,0.418500006198883,0.412000000476837,0.41499999165535,425090,0.41499999165535,2020-04-29
0.419999986886978,0.433999985456467,0.405000001192093,0.405499994754791,2013253,0.405499994754791,2020-04-30
0.400999993085861,0.419999986886978,0.400000005960464,0.416000008583069,1183053,0.416000008583069,2020-05-04
0.416000008583069,0.425000011920929,0.41049998998642,0.415499985218048,405073,0.415499985218048,2020-05-05
0.411500006914139,0.422500014305115,0.407000005245209,0.407000005245209,851604,0.407000005245209,2020-05-06
0.411500006914139,0.411500006914139,0.400000005960464,0.400000005960464,721246,0.400000005960464,2020-05-07
0.414000004529953,0.414000004529953,0.397000014781952,0.399500012397766,937236,0.399500012397766,2020-05-08
0.398499995470047,0.403499990701675,0.393999993801117,0.400000005960464,847606,0.400000005960464,2020-05-11
0.400000005960464,0.40200001001358,0.396499991416931,0.400000005960464,561439,0.400000005960464,2020-05-12
0.399500012397766,0.399500012397766,0.384999990463257,0.384999990463257,1552588,0.384999990463257,2020-05-13
0.389999985694885,0.396499991416931,0.374000012874603,0.377999991178513,1138156,0.377999991178513,2020-05-14
0.389499992132187,0.398999989032745,0.375999987125397,0.378500014543533,1205437,0.378500014543533,2020-05-15
0.379000008106232,0.405499994754791,0.379000008106232,0.400999993085861,1647028,0.400999993085861,2020-05-18
0.400999993085861,0.40149998664856,0.395999997854233,0.397000014781952,1091487,0.397000014781952,2020-05-19
0.400000005960464,0.402999997138977,0.391000002622604,0.398000001907349,1276629,0.398000001907349,2020-05-20
0.398000001907349,0.403499990701675,0.395999997854233,0.400000005960464,1203543,0.400000005960464,2020-05-21
0.399500012397766,0.402999997138977,0.394499987363815,0.400000005960464,820568,0.400000005960464,2020-05-22
0.405000001192093,0.418500006198883,0.395000010728836,0.396499991416931,1729843,0.396499991416931,2020-05-25
0.400000005960464,0.403499990701675,0.389999985694885,0.39300000667572,2026368,0.39300000667572,2020-05-26
0.391999989748001,0.404000014066696,0.391999989748001,0.400499999523163,1064196,0.400499999523163,2020-05-27
0.405000001192093,0.411500006914139,0.399500012397766,0.402999997138977,1331565,0.402999997138977,2020-05-28
0.403499990701675,0.409000009298325,0.39750000834465,0.409000009298325,2068377,0.409000009298325,2020-05-29
0.404000014066696,0.414000004529953,0.402999997138977,0.412499994039536,777539,0.412499994039536,2020-06-01
0.402999997138977,0.418500006198883,0.402999997138977,0.41049998998642,597673,0.41049998998642,2020-06-02
0.41049998998642,0.417499989271164,0.405499994754791,0.41100001335144,1670768,0.41100001335144,2020-06-03
0.408499985933304,0.429500013589859,0.405499994754791,0.426999986171722,1718889,0.426999986171722,2020-06-04
0.419999986886978,0.454499989748001,0.419999986886978,0.444000005722046,3804137,0.444000005722046,2020-06-05
0.456999987363815,0.456999987363815,0.435000002384186,0.443500012159348,1891035,0.443500012159348,2020-06-08
0.447499990463257,0.448000013828278,0.434500008821487,0.446999996900558,1873069,0.446999996900558,2020-06-09
0.435499995946884,0.448500007390976,0.435499995946884,0.439999997615814,1396454,0.439999997615814,2020-06-10
0.433999985456467,0.436500012874603,0.422500014305115,0.432000011205673,1717391,0.432000011205673,2020-06-11
0.429500013589859,0.430000007152557,0.407999992370605,0.409999996423721,1129550,0.409999996423721,2020-06-12
0.402999997138977,0.407499998807907,0.395000010728836,0.397000014781952,1661274,0.397000014781952,2020-06-15
0.40200001001358,0.412499994039536,0.39750000834465,0.405499994754791,2324698,0.405499994754791,2020-06-16
0.400000005960464,0.409000009298325,0.398999989032745,0.404500007629395,1395425,0.404500007629395,2020-06-17
0.407999992370605,0.416000008583069,0.400499999523163,0.40650001168251,1299479,0.40650001168251,2020-06-18
0.409999996423721,0.409999996423721,0.395000010728836,0.405000001192093,8305739,0.405000001192093,2020-06-19
0.407000005245209,0.42399999499321,0.405000001192093,0.42399999499321,1642204,0.42399999499321,2020-06-22
0.425999999046326,0.43299999833107,0.418000012636185,0.418500006198883,796536,0.418500006198883,2020-06-23
0.421499997377396,0.425999999046326,0.412499994039536,0.417499989271164,1098716,0.417499989271164,2020-06-24
0.418000012636185,0.42399999499321,0.409999996423721,0.411500006914139,461468,0.411500006914139,2020-06-25
0.416000008583069,0.421499997377396,0.40599998831749,0.40599998831749,583522,0.40599998831749,2020-06-26
0.404000014066696,0.409999996423721,0.404000014066696,0.409500002861023,528804,0.409500002861023,2020-06-29
0.408499985933304,0.416999995708466,0.400000005960464,0.416000008583069,1039928,0.416000008583069,2020-06-30
0.409500002861023,0.416999995708466,0.40650001168251,0.409999996423721,415437,0.409999996423721,2020-07-01
0.407000005245209,0.412999987602234,0.399500012397766,0.409000009298325,2094289,0.409000009298325,2020-07-02
0.409000009298325,0.412999987602234,0.400499999523163,0.409000009298325,1036379,0.409000009298325,2020-07-03
0.414000004529953,0.41499999165535,0.404000014066696,0.407000005245209,669011,0.407000005245209,2020-07-06
0.412499994039536,0.412499994039536,0.398000001907349,0.398000001907349,765868,0.398000001907349,2020-07-07
0.400000005960464,0.402999997138977,0.39300000667572,0.395999997854233,1042666,0.395999997854233,2020-07-08
0.398999989032745,0.399500012397766,0.390500009059906,0.394499987363815,647319,0.394499987363815,2020-07-09
0.395999997854233,0.395999997854233,0.381000012159348,0.387499988079071,1139238,0.387499988079071,2020-07-10
0.386000007390976,0.389999985694885,0.375499993562698,0.377999991178513,1763318,0.377999991178513,2020-07-13
0.38400000333786,0.388999998569489,0.376500010490417,0.388999998569489,975396,0.388999998569489,2020-07-14
0.389999985694885,0.395999997854233,0.386500000953674,0.394499987363815,728215,0.394499987363815,2020-07-15
0.396499991416931,0.398999989032745,0.391499996185303,0.398000001907349,560610,0.398000001907349,2020-07-16
0.396499991416931,0.398499995470047,0.391000002622604,0.398499995470047,330961,0.398499995470047,2020-07-17
0.395000010728836,0.400000005960464,0.391499996185303,0.39750000834465,650397,0.39750000834465,2020-07-20
0.395000010728836,0.400999993085861,0.395000010728836,0.396499991416931,527801,0.396499991416931,2020-07-21
0.395999997854233,0.400000005960464,0.391000002622604,0.391000002622604,637262,0.391000002622604,2020-07-22
0.389999985694885,0.395999997854233,0.386500000953674,0.386999994516373,385380,0.386999994516373,2020-07-23
0.386999994516373,0.392500013113022,0.382999986410141,0.382999986410141,966285,0.382999986410141,2020-07-24
0.386999994516373,0.391000002622604,0.382499992847443,0.388000011444092,477451,0.388000011444092,2020-07-27
0.381999999284744,0.392500013113022,0.381999999284744,0.392500013113022,364341,0.392500013113022,2020-07-28
0.398499995470047,0.398499995470047,0.381999999284744,0.381999999284744,735213,0.381999999284744,2020-07-29
0.382999986410141,0.382999986410141,0.376500010490417,0.381999999284744,512639,0.381999999284744,2020-07-30
0.386000007390976,0.389499992132187,0.374500006437302,0.38400000333786,696162,0.38400000333786,2020-07-31
0.393999993801117,0.393999993801117,0.378500014543533,0.382499992847443,805093,0.382499992847443,2020-08-03
0.384999990463257,0.391999989748001,0.379999995231628,0.381500005722046,1266619,0.381500005722046,2020-08-04
0.382999986410141,0.395000010728836,0.375999987125397,0.395000010728836,1113759,0.395000010728836,2020-08-05
0.393999993801117,0.398499995470047,0.386999994516373,0.395000010728836,905637,0.395000010728836,2020-08-06
0.398000001907349,0.398000001907349,0.392500013113022,0.39300000667572,735352,0.39300000667572,2020-08-07
0.389999985694885,0.398000001907349,0.386500000953674,0.386500000953674,591575,0.386500000953674,2020-08-10
0.391000002622604,0.397000014781952,0.384499996900558,0.386999994516373,1095104,0.386999994516373,2020-08-11
0.390500009059906,0.402500003576279,0.389499992132187,0.398499995470047,937192,0.398499995470047,2020-08-12
0.398499995470047,0.40200001001358,0.396499991416931,0.400000005960464,538209,0.400000005960464,2020-08-13
0.400499999523163,0.400499999523163,0.38850000500679,0.398000001907349,496990,0.398000001907349,2020-08-14
0.397000014781952,0.398000001907349,0.389999985694885,0.389999985694885,816408,0.389999985694885,2020-08-17
0.391000002622604,0.402999997138977,0.389999985694885,0.400499999523163,917313,0.400499999523163,2020-08-18
0.402999997138977,0.405000001192093,0.398499995470047,0.399500012397766,541492,0.399500012397766,2020-08-19
0.397000014781952,0.398999989032745,0.389999985694885,0.393999993801117,729850,0.393999993801117,2020-08-20
0.397000014781952,0.398999989032745,0.389999985694885,0.391499996185303,821515,0.391499996185303,2020-08-21
0.393500000238419,0.405000001192093,0.393500000238419,0.405000001192093,1054719,0.405000001192093,2020-08-24
0.402500003576279,0.409000009298325,0.40200001001358,0.40599998831749,755763,0.40599998831749,2020-08-25
0.404500007629395,0.409000009298325,0.40200001001358,0.409000009298325,681591,0.409000009298325,2020-08-26
0.408499985933304,0.409000009298325,0.400999993085861,0.400999993085861,454709,0.400999993085861,2020-08-27
0.400999993085861,0.404000014066696,0.400000005960464,0.402500003576279,526568,0.402500003576279,2020-08-28
0.40149998664856,0.404500007629395,0.398999989032745,0.400999993085861,688122,0.400999993085861,2020-08-31
0.400999993085861,0.400999993085861,0.393999993801117,0.393999993801117,913940,0.393999993801117,2020-09-01
0.395000010728836,0.40599998831749,0.394499987363815,0.40599998831749,1359402,0.40599998831749,2020-09-02
0.405000001192093,0.407000005245209,0.400000005960464,0.400000005960464,752786,0.400000005960464,2020-09-03
0.400000005960464,0.404500007629395,0.400000005960464,0.402999997138977,372827,0.402999997138977,2020-09-04
0.409500002861023,0.414499998092651,0.402500003576279,0.412000000476837,1184859,0.412000000476837,2020-09-07
0.414000004529953,0.415499985218048,0.40650001168251,0.411500006914139,1112004,0.411500006914139,2020-09-08
0.415499985218048,0.417499989271164,0.407499998807907,0.416999995708466,608718,0.416999995708466,2020-09-09
0.412000000476837,0.419999986886978,0.409999996423721,0.418999999761581,867612,0.418999999761581,2020-09-10
0.416999995708466,0.41949999332428,0.412499994039536,0.416999995708466,552983,0.416999995708466,2020-09-11
0.418500006198883,0.418999999761581,0.413500010967255,0.416999995708466,664297,0.416999995708466,2020-09-14
0.421499997377396,0.421499997377396,0.402500003576279,0.40650001168251,895497,0.40650001168251,2020-09-15
0.41100001335144,0.412000000476837,0.402500003576279,0.407000005245209,990996,0.407000005245209,2020-09-16
0.418000012636185,0.418000012636185,0.395500004291534,0.398999989032745,1033540,0.398999989032745,2020-09-17
0.394499987363815,0.411500006914139,0.39300000667572,0.39300000667572,6791605,0.39300000667572,2020-09-18
0.393999993801117,0.395000010728836,0.384999990463257,0.389999985694885,2269808,0.389999985694885,2020-09-21
0.386000007390976,0.391999989748001,0.386000007390976,0.386999994516373,479008,0.386999994516373,2020-09-22
0.391999989748001,0.398999989032745,0.384499996900558,0.388000011444092,774612,0.388000011444092,2020-09-23
0.388000011444092,0.395999997854233,0.38400000333786,0.391499996185303,1389856,0.391499996185303,2020-09-24
0.391000002622604,0.39300000667572,0.384999990463257,0.386000007390976,1305631,0.386000007390976,2020-09-25
0.383500009775162,0.392500013113022,0.383500009775162,0.386999994516373,1633513,0.386999994516373,2020-09-28
0.384499996900558,0.400000005960464,0.38400000333786,0.389999985694885,1976554,0.389999985694885,2020-09-29
0.393999993801117,0.395500004291534,0.385500013828278,0.391000002622604,1655616,0.391000002622604,2020-09-30
0.389999985694885,0.389999985694885,0.381999999284744,0.382999986410141,982484,0.382999986410141,2020-10-01
0.389499992132187,0.389499992132187,0.379000008106232,0.381500005722046,891408,0.381500005722046,2020-10-02
0.382999986410141,0.38850000500679,0.379999995231628,0.383500009775162,570436,0.383500009775162,2020-10-05
0.389499992132187,0.389499992132187,0.382499992847443,0.386000007390976,416320,0.386000007390976,2020-10-06
0.38850000500679,0.38850000500679,0.381000012159348,0.381000012159348,473236,0.381000012159348,2020-10-07
0.381999999284744,0.387499988079071,0.37950000166893,0.382999986410141,918437,0.382999986410141,2020-10-08
0.388000011444092,0.388000011444092,0.377999991178513,0.377999991178513,602246,0.377999991178513,2020-10-09
0.381500005722046,0.381500005722046,0.373499989509583,0.376500010490417,475899,0.376500010490417,2020-10-12
0.375,0.375,0.367000013589859,0.372500002384186,716357,0.372500002384186,2020-10-13
0.378500014543533,0.378500014543533,0.368999987840652,0.372000008821487,1380837,0.372000008821487,2020-10-14
0.375,0.375,0.360000014305115,0.371499985456467,1365765,0.371499985456467,2020-10-15
0.370000004768372,0.385500013828278,0.368000000715256,0.385500013828278,843492,0.385500013828278,2020-10-16
0.379000008106232,0.388999998569489,0.375999987125397,0.378500014543533,607485,0.378500014543533,2020-10-19
0.378500014543533,0.383500009775162,0.377000004053116,0.379999995231628,430935,0.379999995231628,2020-10-20
0.37950000166893,0.384999990463257,0.376500010490417,0.379999995231628,504427,0.379999995231628,2020-10-21
0.384999990463257,0.384999990463257,0.374000012874603,0.384499996900558,447393,0.384499996900558,2020-10-22
0.381000012159348,0.384999990463257,0.370999991893768,0.38400000333786,732478,0.38400000333786,2020-10-23
0.378500014543533,0.384499996900558,0.365000009536743,0.382999986410141,809562,0.382999986410141,2020-10-26
0.383500009775162,0.38400000333786,0.376500010490417,0.38400000333786,593867,0.38400000333786,2020-10-27
0.381999999284744,0.381999999284744,0.365000009536743,0.370000004768372,829218,0.370000004768372,2020-10-28
0.361999988555908,0.376500010490417,0.361999988555908,0.374000012874603,768037,0.374000012874603,2020-10-29
0.373499989509583,0.377499997615814,0.367500007152557,0.374000012874603,596807,0.374000012874603,2020-10-30
0.379000008106232,0.388999998569489,0.372000008821487,0.378500014543533,654333,0.378500014543533,2020-11-02
0.384999990463257,0.409000009298325,0.380499988794327,0.392500013113022,792890,0.392500013113022,2020-11-03
0.399500012397766,0.400000005960464,0.391000002622604,0.398000001907349,614848,0.398000001907349,2020-11-04
0.400000005960464,0.413500010967255,0.391499996185303,0.413500010967255,1310047,0.413500010967255,2020-11-05
0.412000000476837,0.413500010967255,0.400499999523163,0.400499999523163,353121,0.400499999523163,2020-11-06
0.41049998998642,0.414000004529953,0.404000014066696,0.407000005245209,973514,0.407000005245209,2020-11-09
0.405000001192093,0.41499999165535,0.405000001192093,0.41499999165535,778271,0.41499999165535,2020-11-10
0.41499999165535,0.426499992609024,0.409000009298325,0.416500002145767,1060066,0.416500002145767,2020-11-11
0.428000003099442,0.428000003099442,0.412499994039536,0.41949999332428,749219,0.41949999332428,2020-11-12
0.416999995708466,0.425000011920929,0.413500010967255,0.414000004529953,634488,0.414000004529953,2020-11-13
0.41100001335144,0.43299999833107,0.41100001335144,0.430000007152557,1050031,0.430000007152557,2020-11-16
0.430000007152557,0.433999985456467,0.424499988555908,0.430000007152557,1011591,0.430000007152557,2020-11-17
0.425000011920929,0.449999988079071,0.425000011920929,0.444999992847443,6850270,0.444999992847443,2020-11-18
0.437000006437302,0.444000005722046,0.430999994277954,0.430999994277954,7562557,0.430999994277954,2020-11-19
0.430000007152557,0.44200000166893,0.428999990224838,0.430000007152557,3513160,0.430000007152557,2020-11-20
0.456499993801117,0.456499993801117,0.423500001430511,0.432000011205673,3050352,0.432000011205673,2020-11-23
0.438499987125397,0.462000012397766,0.435499995946884,0.45550000667572,2559398,0.45550000667572,2020-11-24
0.45100000500679,0.460500001907349,0.45100000500679,0.458000004291534,710574,0.458000004291534,2020-11-25
0.46399998664856,0.46399998664856,0.45100000500679,0.45550000667572,789643,0.45550000667572,2020-11-26
0.460500001907349,0.470999985933304,0.456000000238419,0.470999985933304,933722,0.470999985933304,2020-11-27
0.470499992370605,0.481000006198883,0.467000007629395,0.476500004529953,2187915,0.476500004529953,2020-11-30
0.479999989271164,0.479999989271164,0.461499989032745,0.477999985218048,3271723,0.477999985218048,2020-12-01
0.483000010251999,0.483000010251999,0.46450001001358,0.470999985933304,1012397,0.470999985933304,2020-12-02
0.46849998831749,0.471500009298325,0.46000000834465,0.460500001907349,1407256,0.460500001907349,2020-12-03
0.460500001907349,0.479000002145767,0.45550000667572,0.469999998807907,2348817,0.469999998807907,2020-12-04
0.46900001168251,0.47299998998642,0.46450001001358,0.46450001001358,1108433,0.46450001001358,2020-12-07
0.460999995470047,0.46849998831749,0.460999995470047,0.465999990701675,1318757,0.465999990701675,2020-12-08
0.460500001907349,0.472000002861023,0.456499993801117,0.456499993801117,1649995,0.456499993801117,2020-12-09
0.451499998569489,0.467999994754791,0.443500012159348,0.447499990463257,1432435,0.447499990463257,2020-12-10
0.443500012159348,0.453000009059906,0.437000006437302,0.449999988079071,1642780,0.449999988079071,2020-12-11
0.455000013113022,0.458499997854233,0.449999988079071,0.458000004291534,2145247,0.458000004291534,2020-12-14
0.462000012397766,0.46849998831749,0.452499985694885,0.467000007629395,1113353,0.467000007629395,2020-12-15
0.46849998831749,0.472499996423721,0.45550000667572,0.462999999523163,1071257,0.462999999523163,2020-12-16
0.461499989032745,0.476000010967255,0.461499989032745,0.46900001168251,2143257,0.46900001168251,2020-12-17
0.465000003576279,0.486000001430511,0.465000003576279,0.474999994039536,7406783,0.474999994039536,2020-12-18
0.488000005483627,0.488499999046326,0.447499990463257,0.456499993801117,1846472,0.456499993801117,2020-12-21
0.465000003576279,0.465000003576279,0.448500007390976,0.453000009059906,755347,0.453000009059906,2020-12-22
0.449999988079071,0.456499993801117,0.446999996900558,0.451999992132187,754538,0.451999992132187,2020-12-23
0.459500014781952,0.459500014781952,0.449000000953674,0.449499994516373,1107003,0.449499994516373,2020-12-28
0.456999987363815,0.456999987363815,0.446000009775162,0.446999996900558,620521,0.446999996900558,2020-12-29
0.453999996185303,0.453999996185303,0.439999997615814,0.439999997615814,727707,0.439999997615814,2020-12-30
0.447499990463257,0.45550000667572,0.442999988794327,0.444499999284744,1681173,0.444499999284744,2021-01-04
0.444499999284744,0.456999987363815,0.441500008106232,0.453000009059906,1473767,0.453000009059906,2021-01-05
0.458999991416931,0.458999991416931,0.446999996900558,0.456000000238419,1062344,0.456000000238419,2021-01-06
0.456000000238419,0.469999998807907,0.448000013828278,0.465000003576279,1989354,0.465000003576279,2021-01-07
0.465000003576279,0.476999998092651,0.46450001001358,0.476000010967255,709875,0.476000010967255,2021-01-08
0.469999998807907,0.476000010967255,0.465000003576279,0.476000010967255,377881,0.476000010967255,2021-01-11
0.474999994039536,0.488999992609024,0.47299998998642,0.488999992609024,712823,0.488999992609024,2021-01-12
0.488999992609024,0.489499986171722,0.476999998092651,0.483500003814697,883804,0.483500003814697,2021-01-13
0.486999988555908,0.486999988555908,0.476000010967255,0.486000001430511,412270,0.486000001430511,2021-01-14
0.486000001430511,0.486000001430511,0.469999998807907,0.480500012636185,772341,0.480500012636185,2021-01-15
0.481499999761581,0.481499999761581,0.472499996423721,0.481499999761581,403239,0.481499999761581,2021-01-18
0.479999989271164,0.48199999332428,0.476500004529953,0.476500004529953,374153,0.476500004529953,2021-01-19
0.470999985933304,0.48199999332428,0.469999998807907,0.478500008583069,549946,0.478500008583069,2021-01-20
0.474999994039536,0.479999989271164,0.46900001168251,0.46900001168251,527437,0.46900001168251,2021-01-21
0.465999990701675,0.467500001192093,0.458499997854233,0.459500014781952,310200,0.459500014781952,2021-01-22
0.459500014781952,0.46399998664856,0.453000009059906,0.453000009059906,418968,0.453000009059906,2021-01-25
0.453500002622604,0.467000007629395,0.453500002622604,0.46399998664856,183430,0.46399998664856,2021-01-26
0.462000012397766,0.466500014066696,0.458999991416931,0.46000000834465,608543,0.46000000834465,2021-01-27
0.462000012397766,0.471500009298325,0.456999987363815,0.46399998664856,1148203,0.46399998664856,2021-01-28
0.458000004291534,0.462500005960464,0.458000004291534,0.46000000834465,274633,0.46000000834465,2021-01-29
