"WEBN.MI.Open","WEBN.MI.High","WEBN.MI.Low","WEBN.MI.Close","WEBN.MI.Volume","WEBN.MI.Adjusted","Date"
10.4700002670288,10.4700002670288,10.4700002670288,10.4580001831055,30,10.4580001831055,2024-12-04
10.4680004119873,10.4899997711182,10.4680004119873,10.4519996643066,10601,10.4519996643066,2024-12-05
10.4359998703003,10.4440002441406,10.4300003051758,10.456000328064,13606,10.456000328064,2024-12-06
10.4899997711182,10.4899997711182,10.4359998703003,10.4460000991821,14819,10.4460000991821,2024-12-09
10.4619998931885,10.4700002670288,10.460000038147,10.4540004730225,5738,10.4540004730225,2024-12-10
10.4420003890991,10.4739999771118,10.4420003890991,10.5080003738403,4722,10.5080003738403,2024-12-11
10.4899997711182,10.5080003738403,10.4840002059937,10.4940004348755,1377,10.4940004348755,2024-12-12
10.4700002670288,10.4700002670288,10.46399974823,10.4219999313354,2962,10.4219999313354,2024-12-13
10.4399995803833,10.4540004730225,10.4340000152588,10.4440002441406,7219,10.4440002441406,2024-12-16
10.4259996414185,10.4359998703003,10.3839998245239,10.4020004272461,3929,10.4020004272461,2024-12-17
10.4379997253418,10.4379997253418,10.4040002822876,10.4359998703003,6716,10.4359998703003,2024-12-18
10.2519998550415,10.3079996109009,10.2440004348755,10.2880001068115,9400,10.2880001068115,2024-12-19
10.1999998092651,10.1999998092651,10.1300001144409,10.293999671936,13756,10.293999671936,2024-12-20
10.3140001296997,10.3140001296997,10.2740001678467,10.28600025177,940,10.28600025177,2024-12-23
10.3900003433228,10.3900003433228,10.3240003585815,10.326000213623,8775,10.326000213623,2024-12-27
10.3199996948242,10.326000213623,10.2159996032715,10.2819995880127,4637,10.2819995880127,2024-12-30
10.3339996337891,10.3959999084473,10.3120002746582,10.4060001373291,39878,10.4060001373291,2025-01-02
10.3660001754761,10.3859996795654,10.3500003814697,10.3940000534058,15021,10.3940000534058,2025-01-03
10.4139995574951,10.4519996643066,10.3940000534058,10.4580001831055,22030,10.4580001831055,2025-01-06
10.3819999694824,10.4259996414185,10.3780002593994,10.3999996185303,5798,10.3999996185303,2025-01-07
10.3839998245239,10.4180002212524,10.3500003814697,10.3739995956421,6278,10.3739995956421,2025-01-08
10.3760004043579,10.3879995346069,10.3739995956421,10.4700002670288,3549,10.4700002670288,2025-01-09
10.3760004043579,10.3839998245239,10.2779998779297,10.293999671936,14241,10.293999671936,2025-01-10
10.2679996490479,10.2679996490479,10.2379999160767,10.2639999389648,17619,10.2639999389648,2025-01-13
10.3319997787476,10.3319997787476,10.2440004348755,10.2519998550415,3356,10.2519998550415,2025-01-14
10.2799997329712,10.3620004653931,10.2799997329712,10.4119997024536,11211,10.4119997024536,2025-01-15
10.460000038147,10.4840002059937,10.460000038147,10.4440002441406,4304,10.4440002441406,2025-01-16
10.5240001678467,10.53600025177,10.5,10.5279998779297,2117,10.5279998779297,2025-01-17
10.5159997940063,10.5159997940063,10.456000328064,10.4759998321533,6840,10.4759998321533,2025-01-20
10.4980001449585,10.5220003128052,10.4619998931885,10.4739999771118,5655,10.4739999771118,2025-01-21
10.5139999389648,10.5419998168945,10.5139999389648,10.5600004196167,1538,10.5600004196167,2025-01-22
10.5559997558594,10.5559997558594,10.5500001907349,10.5819997787476,1355,10.5819997787476,2025-01-23
10.5500001907349,10.5659999847412,10.543999671936,10.53600025177,13769,10.53600025177,2025-01-24
10.3059997558594,10.4079999923706,10.2840003967285,10.3579998016357,5616,10.3579998016357,2025-01-27
10.4519996643066,10.4820003509521,10.4359998703003,10.4899997711182,3607,10.4899997711182,2025-01-28
10.5740003585815,10.6020002365112,10.5539999008179,10.539999961853,9335,10.539999961853,2025-01-29
10.5900001525879,10.5959997177124,10.5620002746582,10.5740003585815,3119,10.5740003585815,2025-01-30
10.6599998474121,10.6920003890991,10.6599998474121,10.6759996414185,3019,10.6759996414185,2025-01-31
10.5380001068115,10.5579996109009,10.5200004577637,10.576000213623,12784,10.576000213623,2025-02-03
10.5579996109009,10.5819997787476,10.5380001068115,10.5979995727539,5083,10.5979995727539,2025-02-04
10.5299997329712,10.5319995880127,10.5159997940063,10.5640001296997,1618,10.5640001296997,2025-02-05
10.6599998474121,10.6940002441406,10.6599998474121,10.6920003890991,4883,10.6920003890991,2025-02-06
10.6800003051758,10.7080001831055,10.6599998474121,10.6560001373291,4686,10.6560001373291,2025-02-07
10.6979999542236,10.7320003509521,10.6979999542236,10.7279996871948,2511,10.7279996871948,2025-02-10
10.706000328064,10.706000328064,10.6899995803833,10.6999998092651,1858,10.6999998092651,2025-02-11
10.673999786377,10.673999786377,10.6459999084473,10.6359996795654,1088,10.6359996795654,2025-02-12
10.6499996185303,10.6499996185303,10.6499996185303,10.6820001602173,493,10.6820001602173,2025-02-13
10.7080001831055,10.7080001831055,10.6879997253418,10.6700000762939,3354,10.6700000762939,2025-02-14
10.8079996109009,10.8079996109009,10.7159996032715,10.7360000610352,2087,10.7360000610352,2025-02-17
10.7580003738403,10.78600025177,10.7379999160767,10.7419996261597,6537,10.7419996261597,2025-02-18
10.7799997329712,10.7840003967285,10.7440004348755,10.7740001678467,4624,10.7740001678467,2025-02-19
10.75,10.7740001678467,10.6999998092651,10.6920003890991,7557,10.6920003890991,2025-02-20
10.7180004119873,10.7180004119873,10.6899995803833,10.6999998092651,10920,10.6999998092651,2025-02-21
10.6040000915527,10.6319999694824,10.5600004196167,10.5659999847412,33294,10.5659999847412,2025-02-24
10.5299997329712,10.5299997329712,10.4020004272461,10.4200000762939,11488,10.4200000762939,2025-02-25
10.5419998168945,10.5480003356934,10.5120000839233,10.5539999008179,21214,10.5539999008179,2025-02-26
10.5419998168945,10.5640001296997,10.4739999771118,10.5539999008179,61849,10.5539999008179,2025-02-27
10.4119997024536,10.4160003662109,10.3699998855591,10.4200000762939,1843,10.4200000762939,2025-02-28
10.5240001678467,10.5419998168945,10.4479999542236,10.4580001831055,29352,10.4580001831055,2025-03-03
10.326000213623,10.3299999237061,10.1199998855591,10.1160001754761,33384,10.1160001754761,2025-03-04
10.1499996185303,10.1520004272461,10.043999671936,10.0240001678467,6941,10.0240001678467,2025-03-05
10.0839996337891,10.0839996337891,9.97599983215332,10.039999961853,17164,10.039999961853,2025-03-06
9.9709997177124,9.9709997177124,9.86400032043457,9.86400032043457,16989,9.86400032043457,2025-03-07
9.82999992370605,9.83899974822998,9.75599956512451,9.77299976348877,5285,9.77299976348877,2025-03-10
9.72399997711182,9.72900009155273,9.59799957275391,9.58500003814697,8799,9.58500003814697,2025-03-11
9.65299987792969,9.74199962615967,9.60900020599365,9.68299961090088,8065,9.68299961090088,2025-03-12
9.70499992370605,9.70499992370605,9.6569995880127,9.62899971008301,4028,9.62899971008301,2025-03-13
9.68000030517578,9.69600009918213,9.67099952697754,9.74400043487549,2219,9.74400043487549,2025-03-14
9.75899982452393,9.82800006866455,9.73600006103516,9.80000019073486,11523,9.80000019073486,2025-03-17
9.81900024414062,9.84000015258789,9.74199962615967,9.76299953460693,26687,9.76299953460693,2025-03-18
9.77600002288818,9.80200004577637,9.77600002288818,9.85599994659424,5074,9.85599994659424,2025-03-19
9.89999961853027,9.93200016021729,9.84500026702881,9.8730001449585,21072,9.8730001449585,2025-03-20
9.86600017547607,9.86600017547607,9.78899955749512,9.86200046539307,4467,9.86200046539307,2025-03-21
9.94200038909912,10.0200004577637,9.9370002746582,10.0120000839233,9728,10.0120000839233,2025-03-24
10.0179996490479,10.0480003356934,10.0080003738403,10.0319995880127,3970,10.0319995880127,2025-03-25
10.043999671936,10.0539999008179,10.0139999389648,9.97900009155273,6630,9.97900009155273,2025-03-26
9.95699977874756,9.96399974822998,9.93900012969971,9.94099998474121,3983,9.94099998474121,2025-03-27
9.90900039672852,9.90900039672852,9.81900024414062,9.72999954223633,1685,9.72999954223633,2025-03-28
9.6230001449585,9.63799953460693,9.5959997177124,9.65299987792969,827,9.65299987792969,2025-03-31
9.75599956512451,9.76799964904785,9.71199989318848,9.78499984741211,7751,9.78499984741211,2025-04-01
9.77799987792969,9.77799987792969,9.71399974822998,9.76399993896484,572,9.76399993896484,2025-04-02
9.45199966430664,9.45699977874756,9.23700046539307,9.29699993133545,18827,9.29699993133545,2025-04-03
9.19999980926514,9.2189998626709,8.81700038909912,8.86400032043457,28272,8.86400032043457,2025-04-04
8.37800025939941,8.77200031280518,8.36800003051758,8.52700042724609,37060,8.52700042724609,2025-04-07
8.82499980926514,8.98999977111816,8.7810001373291,8.86499977111816,16442,8.86499977111816,2025-04-08
8.5310001373291,8.5939998626709,8.33500003814697,8.4980001449585,34451,8.4980001449585,2025-04-09
9.53999996185303,9.53999996185303,8.91800022125244,8.83199977874756,28618,8.83199977874756,2025-04-10
8.81400012969971,8.81999969482422,8.66399955749512,8.73900032043457,23486,8.73900032043457,2025-04-11
8.93599987030029,9.0649995803833,8.9350004196167,8.96199989318848,10001,8.96199989318848,2025-04-14
9.02499961853027,9.09000015258789,8.99600028991699,9.0600004196167,24339,9.0600004196167,2025-04-15
8.90900039672852,8.98900032043457,8.86200046539307,8.9680004119873,8539,8.9680004119873,2025-04-16
8.94400024414062,8.94400024414062,8.89000034332275,8.88099956512451,8938,8.88099956512451,2025-04-17
8.74100017547607,8.7480001449585,8.71599960327148,8.83300018310547,9707,8.83300018310547,2025-04-22
9.05799961090088,9.18000030517578,9.05799961090088,9.08100032806396,5454,9.08100032806396,2025-04-23
9.03800010681152,9.125,9,9.1540002822876,6643,9.1540002822876,2025-04-24
9.25899982452393,9.26099967956543,9.17000007629395,9.19799995422363,4987,9.19799995422363,2025-04-25
9.26900005340576,9.29300022125244,9.19499969482422,9.21500015258789,7633,9.21500015258789,2025-04-28
9.28600025177002,9.28600025177002,9.26000022888184,9.27600002288818,6831,9.27600002288818,2025-04-29
9.3100004196167,9.33199977874756,9.18299961090088,9.28699970245361,7613,9.28699970245361,2025-04-30
9.47599983215332,9.54300022125244,9.45699977874756,9.5290002822876,55409,9.5290002822876,2025-05-02
9.5290002822876,9.5600004196167,9.50500011444092,9.55599975585938,11368,9.55599975585938,2025-05-05
9.51599979400635,9.51599979400635,9.46399974822998,9.49699974060059,1043,9.49699974060059,2025-05-06
9.47999954223633,9.47999954223633,9.42899990081787,9.45199966430664,10746,9.45199966430664,2025-05-07
9.58899974822998,9.58899974822998,9.53800010681152,9.5930004119873,1446,9.5930004119873,2025-05-08
9.61200046539307,9.63599967956543,9.59500026702881,9.58300018310547,4777,9.58300018310547,2025-05-09
9.89000034332275,9.94799995422363,9.88000011444092,9.89400005340576,18809,9.89400005340576,2025-05-12
9.92000007629395,9.93200016021729,9.90799999237061,9.96500015258789,11026,9.96500015258789,2025-05-13
9.96500015258789,9.96500015258789,9.90200042724609,9.94099998474121,2465,9.94099998474121,2025-05-14
9.90799999237061,9.94799995422363,9.89299964904785,9.97500038146973,2519,9.97500038146973,2025-05-15
10.0100002288818,10.0100002288818,10.003999710083,10.0380001068115,654,10.0380001068115,2025-05-16
9.94799995422363,9.9680004119873,9.88199996948242,9.97700023651123,1864,9.97700023651123,2025-05-19
9.98600006103516,10.03600025177,9.98600006103516,10,15115,10,2025-05-20
9.92899990081787,9.92899990081787,9.87100028991699,9.9350004196167,7888,9.9350004196167,2025-05-21
9.84200000762939,9.86400032043457,9.80300045013428,9.85200023651123,18362,9.85200023651123,2025-05-22
9.85200023651123,9.85799980163574,9.6870002746582,9.75899982452393,13365,9.75899982452393,2025-05-23
9.83699989318848,9.84899997711182,9.82499980926514,9.83600044250488,5678,9.83600044250488,2025-05-26
9.89900016784668,9.89900016784668,9.87899971008301,9.91600036621094,131,9.91600036621094,2025-05-27
9.92899990081787,9.95800018310547,9.89999961853027,9.92599964141846,3414,9.92599964141846,2025-05-28
10.043999671936,10.0559997558594,9.95199966430664,9.89999961853027,4142,9.89999961853027,2025-05-29
9.9040002822876,9.91800022125244,9.86600017547607,9.88099956512451,12774,9.88099956512451,2025-05-30
9.82199954986572,9.82999992370605,9.79199981689453,9.82900047302246,4749,9.82900047302246,2025-06-02
9.86800003051758,9.94499969482422,9.83899974822998,9.94200038909912,235,9.94200038909912,2025-06-03
9.96000003814697,9.98499965667725,9.95400047302246,9.95400047302246,5067,9.95400047302246,2025-06-04
9.97900009155273,9.97900009155273,9.89099979400635,9.9709997177124,3766,9.9709997177124,2025-06-05
9.94900035858154,10.0100002288818,9.94900035858154,10.0080003738403,1607,10.0080003738403,2025-06-06
10,10.0319995880127,10,10.0100002288818,2857,10.0100002288818,2025-06-09
10.0080003738403,10.0299997329712,10.0080003738403,10.0340003967285,8437,10.0340003967285,2025-06-10
10.0459995269775,10.0539999008179,10.03600025177,10.0260000228882,5538,10.0260000228882,2025-06-11
9.96399974822998,9.96399974822998,9.86900043487549,9.93299961090088,2338,9.93299961090088,2025-06-12
9.89799976348877,9.9060001373291,9.82900047302246,9.88500022888184,5315,9.88500022888184,2025-06-13
9.88399982452393,9.92899990081787,9.8730001449585,9.92300033569336,10665,9.92300033569336,2025-06-16
9.89700031280518,9.91199970245361,9.85099983215332,9.9060001373291,3992,9.9060001373291,2025-06-17
9.89999961853027,9.92000007629395,9.88099956512451,9.89599990844727,2587,9.89599990844727,2025-06-18
9.86900043487549,9.86999988555908,9.80599975585938,9.81700038909912,6245,9.81700038909912,2025-06-19
9.83800029754639,9.89799976348877,9.83699989318848,9.82800006866455,8919,9.82800006866455,2025-06-20
9.81599998474121,9.82800006866455,9.81599998474121,9.82100009918213,1605,9.82100009918213,2025-06-23
9.9379997253418,9.9379997253418,9.91199970245361,9.92700004577637,5511,9.92700004577637,2025-06-24
9.96599960327148,9.97399997711182,9.95300006866455,9.92700004577637,2879,9.92700004577637,2025-06-25
9.90499973297119,9.92000007629395,9.89900016784668,9.93099975585938,16197,9.93099975585938,2025-06-26
9.9689998626709,10.003999710083,9.9689998626709,9.9980001449585,8870,9.9980001449585,2025-06-27
10.0059995651245,10.0539999008179,9.98499965667725,9.97999954223633,31644,9.97999954223633,2025-06-30
9.98499965667725,9.98600006103516,9.9370002746582,9.9709997177124,13002,9.9709997177124,2025-07-01
10.0019998550415,10.003999710083,9.98900032043457,9.98499965667725,1576,9.98499965667725,2025-07-02
10.0100002288818,10.0699996948242,10,10.0839996337891,7671,10.0839996337891,2025-07-03
10.03600025177,10.03600025177,10.0139999389648,10.0200004577637,1277,10.0200004577637,2025-07-04
10.0380001068115,10.0780000686646,10.0380001068115,10.0459995269775,875,10.0459995269775,2025-07-07
10.0340003967285,10.0600004196167,10.0340003967285,10.0500001907349,1036,10.0500001907349,2025-07-08
10.0539999008179,10.0880002975464,10.0500001907349,10.076000213623,6712,10.076000213623,2025-07-09
10.0780000686646,10.0860004425049,10.0780000686646,10.1400003433228,551,10.1400003433228,2025-07-10
10.1280002593994,10.1280002593994,10.0799999237061,10.0920000076294,52059,10.0920000076294,2025-07-11
10.0860004425049,10.0880002975464,10.0640001296997,10.1020002365112,16968,10.1020002365112,2025-07-14
10.1520004272461,10.1700000762939,10.1499996185303,10.1639995574951,3455,10.1639995574951,2025-07-15
10.1079998016357,10.1700000762939,10.0939998626709,10.0679998397827,31742,10.0679998397827,2025-07-16
10.1960000991821,10.2259998321533,10.1960000991821,10.2299995422363,11885,10.2299995422363,2025-07-17
10.2519998550415,10.2519998550415,10.1940002441406,10.1899995803833,8411,10.1899995803833,2025-07-18
10.2200002670288,10.2340002059937,10.1999998092651,10.206000328064,5335,10.206000328064,2025-07-21
10.1780004501343,10.1800003051758,10.1499996185303,10.1440000534058,2980,10.1440000534058,2025-07-22
10.21399974823,10.2379999160767,10.210000038147,10.2259998321533,4022,10.2259998321533,2025-07-23
10.2620000839233,10.2760000228882,10.2440004348755,10.253999710083,7961,10.253999710083,2025-07-24
10.246000289917,10.2700004577637,10.2340002059937,10.2620000839233,5575,10.2620000839233,2025-07-25
10.3339996337891,10.3599996566772,10.3219995498657,10.3420000076294,13614,10.3420000076294,2025-07-28
10.4099998474121,10.4440002441406,10.4099998474121,10.3940000534058,4962,10.3940000534058,2025-07-29
10.3999996185303,10.4580001831055,10.3959999084473,10.4359998703003,2811,10.4359998703003,2025-07-30
10.5220003128052,10.539999961853,10.4420003890991,10.4580001831055,8256,10.4580001831055,2025-07-31
10.3680000305176,10.3680000305176,10.1079998016357,10.1660003662109,7182,10.1660003662109,2025-08-01
10.206000328064,10.2840003967285,10.206000328064,10.2760000228882,5730,10.2760000228882,2025-08-04
10.3479995727539,10.3520002365112,10.2639999389648,10.2620000839233,3722,10.2620000839233,2025-08-05
10.3159999847412,10.3159999847412,10.2399997711182,10.2740001678467,19788,10.2740001678467,2025-08-06
10.2959995269775,10.3599996566772,10.2959995269775,10.3120002746582,5532,10.3120002746582,2025-08-07
10.3219995498657,10.3520002365112,10.3219995498657,10.3459997177124,2301,10.3459997177124,2025-08-08
10.3800001144409,10.4079999923706,10.3699998855591,10.4020004272461,2007,10.4020004272461,2025-08-11
10.4020004272461,10.4099998474121,10.3819999694824,10.3959999084473,4348,10.3959999084473,2025-08-12
10.4460000991821,10.4460000991821,10.4259996414185,10.4259996414185,5742,10.4259996414185,2025-08-13
10.4440002441406,10.4720001220703,10.4259996414185,10.456000328064,11557,10.456000328064,2025-08-14
10.4399995803833,10.460000038147,10.4399995803833,10.460000038147,1888,10.460000038147,2025-08-18
10.460000038147,10.4720001220703,10.4420003890991,10.4479999542236,6447,10.4479999542236,2025-08-19
10.4200000762939,10.4300003051758,10.3500003814697,10.3900003433228,2527,10.3900003433228,2025-08-20
10.3999996185303,10.4320001602173,10.3920001983643,10.4259996414185,35867,10.4259996414185,2025-08-21
10.4580001831055,10.5120000839233,10.4580001831055,10.4879999160767,18381,10.4879999160767,2025-08-22
10.4860000610352,10.4860000610352,10.4759998321533,10.4940004348755,6052,10.4940004348755,2025-08-25
10.4759998321533,10.4840002059937,10.4700002670288,10.4720001220703,10571,10.4720001220703,2025-08-26
10.5319995880127,10.5459995269775,10.5200004577637,10.5340003967285,5847,10.5340003967285,2025-08-27
10.5419998168945,10.5419998168945,10.5,10.5100002288818,9223,10.5100002288818,2025-08-28
10.5179996490479,10.5179996490479,10.4420003890991,10.4399995803833,4753,10.4399995803833,2025-08-29
10.4379997253418,10.4420003890991,10.4359998703003,10.4540004730225,1882,10.4540004730225,2025-09-01
10.4399995803833,10.4519996643066,10.3559999465942,10.3559999465942,6350,10.3559999465942,2025-09-02
10.4300003051758,10.4359998703003,10.4300003051758,10.4200000762939,1199,10.4200000762939,2025-09-03
10.46399974823,10.4799995422363,10.46399974823,10.503999710083,3210,10.503999710083,2025-09-04
10.543999671936,10.543999671936,10.4680004119873,10.4340000152588,23073,10.4340000152588,2025-09-05
10.4980001449585,10.5019998550415,10.4799995422363,10.5080003738403,5202,10.5080003738403,2025-09-08
10.5,10.5179996490479,10.5,10.5240001678467,252,10.5240001678467,2025-09-09
10.6079998016357,10.6180000305176,10.576000213623,10.5839996337891,252,10.5839996337891,2025-09-10
10.6120004653931,10.6319999694824,10.6059999465942,10.6459999084473,8842,10.6459999084473,2025-09-11
10.6459999084473,10.6680002212524,10.6440000534058,10.6579999923706,3821,10.6579999923706,2025-09-12
10.6660003662109,10.6879997253418,10.6520004272461,10.6719999313354,3162,10.6719999313354,2025-09-15
10.673999786377,10.6859998703003,10.5900001525879,10.5900001525879,21029,10.5900001525879,2025-09-16
10.6020002365112,10.6140003204346,10.5900001525879,10.5900001525879,6147,10.5900001525879,2025-09-17
10.6599998474121,10.6999998092651,10.6540002822876,10.6940002441406,25982,10.6940002441406,2025-09-18
10.6780004501343,10.7320003509521,10.6719999313354,10.710000038147,10383,10.710000038147,2025-09-19
10.7320003509521,10.7399997711182,10.6920003890991,10.7360000610352,4465,10.7360000610352,2025-09-22
10.7419996261597,10.7580003738403,10.7419996261597,10.7480001449585,6682,10.7480001449585,2025-09-23
10.7320003509521,10.753999710083,10.7320003509521,10.7379999160767,11629,10.7379999160767,2025-09-24
10.7180004119873,10.7180004119873,10.6660003662109,10.7019996643066,9603,10.7019996643066,2025-09-25
10.6999998092651,10.7480001449585,10.6999998092651,10.7200002670288,15136,10.7200002670288,2025-09-26
10.7600002288818,10.7760000228882,10.7399997711182,10.7580003738403,15602,10.7580003738403,2025-09-29
10.7320003509521,10.7639999389648,10.7279996871948,10.746000289917,2163,10.746000289917,2025-09-30
10.7159996032715,10.8100004196167,10.6260004043579,10.826000213623,9411,10.826000213623,2025-10-01
10.8599996566772,10.8859996795654,10.8599996566772,10.8719997406006,1682,10.8719997406006,2025-10-02
