"NWL.MI.Open","NWL.MI.High","NWL.MI.Low","NWL.MI.Close","NWL.MI.Volume","NWL.MI.Adjusted","Date"
5.03999996185303,5.07000017166138,4.80999994277954,4.98999977111816,50483,4.98999977111816,2020-05-19
5.01000022888184,5.05000019073486,4.94000005722046,5.03000020980835,13917,5.03000020980835,2020-05-20
5.01999998092651,5.03000020980835,4.92000007629395,4.99499988555908,34079,4.99499988555908,2020-05-21
4.82499980926514,5.07999992370605,4.82499980926514,5.05000019073486,30648,5.05000019073486,2020-05-22
5.13000011444092,5.15999984741211,5.03000020980835,5.1100001335144,39252,5.1100001335144,2020-05-25
5.15999984741211,5.15999984741211,5.03000020980835,5.05999994277954,12621,5.05999994277954,2020-05-26
5.03999996185303,5.17000007629395,5.03000020980835,5.17000007629395,89730,5.17000007629395,2020-05-27
5.1100001335144,5.55999994277954,5.07999992370605,5.40000009536743,74848,5.40000009536743,2020-05-28
5.59999990463257,5.59999990463257,5.1399998664856,5.1399998664856,128522,5.1399998664856,2020-05-29
5.40000009536743,5.40000009536743,5.15000009536743,5.26000022888184,13472,5.26000022888184,2020-06-01
5.25,5.25,5.15000009536743,5.21999979019165,30672,5.21999979019165,2020-06-02
5.17999982833862,5.19999980926514,5.05999994277954,5.15000009536743,35585,5.15000009536743,2020-06-03
5.07000017166138,5.17000007629395,5.07000017166138,5.17000007629395,10633,5.17000007629395,2020-06-04
5.13000011444092,5.21999979019165,5.09999990463257,5.19999980926514,46335,5.19999980926514,2020-06-05
5.21999979019165,5.25,5.11999988555908,5.11999988555908,26681,5.11999988555908,2020-06-08
5.1399998664856,5.17999982833862,5.07000017166138,5.07000017166138,14261,5.07000017166138,2020-06-09
5.09000015258789,5.17999982833862,5.09000015258789,5.15999984741211,15233,5.15999984741211,2020-06-10
5.17999982833862,5.17999982833862,5.01999998092651,5.09000015258789,12736,5.09000015258789,2020-06-11
5.05999994277954,5.23000001907349,5.03999996185303,5.17999982833862,31709,5.17999982833862,2020-06-12
5.21999979019165,5.21999979019165,5.07999992370605,5.15000009536743,10380,5.15000009536743,2020-06-15
5.13000011444092,5.21000003814697,5.11999988555908,5.21000003814697,10045,5.21000003814697,2020-06-16
5.19000005722046,5.34999990463257,5.1399998664856,5.19000005722046,5354,5.19000005722046,2020-06-17
5.17999982833862,5.19999980926514,5.03999996185303,5.09999990463257,24130,5.09999990463257,2020-06-18
5.07999992370605,5.13000011444092,5.07000017166138,5.13000011444092,10194,5.13000011444092,2020-06-19
5.09999990463257,5.13000011444092,5.09999990463257,5.11999988555908,983,5.11999988555908,2020-06-22
5.09999990463257,5.11999988555908,5.09000015258789,5.09999990463257,4262,5.09999990463257,2020-06-23
5.09000015258789,5.13000011444092,5.01000022888184,5.07999992370605,9402,5.07999992370605,2020-06-24
4.9850001335144,5.07000017166138,4.9850001335144,5.05999994277954,2276,5.05999994277954,2020-06-25
5.09000015258789,5.09999990463257,5.01999998092651,5.09999990463257,6054,5.09999990463257,2020-06-26
5.07000017166138,5.07999992370605,4.96999979019165,5.01999998092651,13398,5.01999998092651,2020-06-29
5.05000019073486,5.05000019073486,5,5.03999996185303,5983,5.03999996185303,2020-06-30
5.03999996185303,5.05000019073486,4.98000001907349,5.05000019073486,4726,5.05000019073486,2020-07-01
5.01000022888184,5.07000017166138,5,5.01999998092651,10796,5.01999998092651,2020-07-02
5,5.01000022888184,4.95499992370605,4.98999977111816,6140,4.98999977111816,2020-07-03
5.03999996185303,5.05999994277954,4.8600001335144,4.92500019073486,25233,4.92500019073486,2020-07-06
4.8600001335144,4.92000007629395,4.78499984741211,4.92000007629395,70033,4.92000007629395,2020-07-07
4.875,4.96999979019165,4.82999992370605,4.93499994277954,11080,4.93499994277954,2020-07-08
4.96000003814697,4.96000003814697,4.80999994277954,4.92000007629395,12185,4.92000007629395,2020-07-09
4.89499998092651,4.94500017166138,4.82000017166138,4.90999984741211,9212,4.90999984741211,2020-07-10
4.86499977111816,4.90500020980835,4.73999977111816,4.84999990463257,35085,4.84999990463257,2020-07-13
4.75500011444092,4.81500005722046,4.73999977111816,4.78999996185303,8045,4.78999996185303,2020-07-14
4.71999979019165,4.84000015258789,4.71999979019165,4.84000015258789,6794,4.84000015258789,2020-07-15
4.7649998664856,4.90000009536743,4.73999977111816,4.90000009536743,14659,4.90000009536743,2020-07-16
4.85500001907349,4.8600001335144,4.74499988555908,4.74499988555908,35932,4.74499988555908,2020-07-17
4.78499984741211,4.92999982833862,4.7350001335144,4.78499984741211,78071,4.78499984741211,2020-07-20
4.79500007629395,4.82000017166138,4.75,4.82000017166138,68922,4.82000017166138,2020-07-21
4.76999998092651,4.80000019073486,4.68499994277954,4.75,18418,4.75,2020-07-22
4.7649998664856,4.90000009536743,4.73999977111816,4.90000009536743,47455,4.90000009536743,2020-07-23
4.86999988555908,4.92000007629395,4.82000017166138,4.8899998664856,18512,4.8899998664856,2020-07-24
4.90000009536743,4.96999979019165,4.73999977111816,4.84000015258789,100406,4.84000015258789,2020-07-27
4.90000009536743,4.90000009536743,4.75,4.78499984741211,11767,4.78499984741211,2020-07-28
4.82999992370605,4.84499979019165,4.75500011444092,4.81500005722046,8560,4.81500005722046,2020-07-29
4.80999994277954,4.80999994277954,4.71999979019165,4.78000020980835,11991,4.78000020980835,2020-07-30
4.73999977111816,4.86499977111816,4.55999994277954,4.86499977111816,38547,4.86499977111816,2020-07-31
4.80000019073486,4.80000019073486,4.70499992370605,4.71000003814697,21391,4.71000003814697,2020-08-03
4.71999979019165,4.89499998092651,4.71999979019165,4.89499998092651,56355,4.89499998092651,2020-08-04
4.8899998664856,4.95499992370605,4.8600001335144,4.90000009536743,72113,4.90000009536743,2020-08-05
4.85500001907349,5.01999998092651,4.85500001907349,5.01999998092651,25002,5.01999998092651,2020-08-06
4.98000001907349,5.03000020980835,4.92999982833862,4.98999977111816,26732,4.98999977111816,2020-08-07
5,5.03999996185303,5,5.03999996185303,15953,5.03999996185303,2020-08-10
5.01000022888184,5.05999994277954,5,5.03000020980835,5333,5.03000020980835,2020-08-11
5.07000017166138,5.09999990463257,5.05999994277954,5.09999990463257,10415,5.09999990463257,2020-08-12
5.09000015258789,5.09999990463257,5.05000019073486,5.09000015258789,8150,5.09000015258789,2020-08-13
5.05000019073486,5.09000015258789,5.01000022888184,5.07999992370605,5632,5.07999992370605,2020-08-14
5.03999996185303,5.05999994277954,5.03999996185303,5.03999996185303,3178,5.03999996185303,2020-08-17
5.01999998092651,5.07999992370605,4.98000001907349,5.05000019073486,14249,5.05000019073486,2020-08-18
5.07999992370605,5.07999992370605,5.03000020980835,5.05999994277954,3988,5.05999994277954,2020-08-19
4.9850001335144,5.05999994277954,4.9850001335144,5.05999994277954,7965,5.05999994277954,2020-08-20
5.07999992370605,5.07999992370605,4.98999977111816,5,12809,5,2020-08-21
5.05000019073486,5.05000019073486,5,5.05000019073486,8370,5.05000019073486,2020-08-24
5.01000022888184,5.07000017166138,5.01000022888184,5.05999994277954,3862,5.05999994277954,2020-08-25
5.05000019073486,5.13000011444092,5.05000019073486,5.11999988555908,19632,5.11999988555908,2020-08-26
5.09999990463257,5.21999979019165,5.07999992370605,5.19999980926514,41356,5.19999980926514,2020-08-27
5.21999979019165,5.30000019073486,5.05000019073486,5.1399998664856,48557,5.1399998664856,2020-08-28
5.1399998664856,5.1399998664856,5.09000015258789,5.09999990463257,25575,5.09999990463257,2020-08-31
5.11999988555908,5.17000007629395,5.09999990463257,5.17000007629395,14906,5.17000007629395,2020-09-01
5.09999990463257,5.19000005722046,5.09999990463257,5.19000005722046,19980,5.19000005722046,2020-09-02
5.15000009536743,5.21999979019165,5.11999988555908,5.15000009536743,32377,5.15000009536743,2020-09-03
5.1399998664856,5.23000001907349,5.13000011444092,5.17000007629395,21282,5.17000007629395,2020-09-04
5.23000001907349,5.34999990463257,5.17000007629395,5.19000005722046,152396,5.19000005722046,2020-09-07
5.21999979019165,5.25,5.15000009536743,5.23000001907349,78565,5.23000001907349,2020-09-08
5.19999980926514,5.26999998092651,5.11999988555908,5.17000007629395,27735,5.17000007629395,2020-09-09
5.17000007629395,5.21000003814697,5.05999994277954,5.09000015258789,12070,5.09000015258789,2020-09-10
5.09000015258789,5.15000009536743,5.07000017166138,5.13000011444092,16490,5.13000011444092,2020-09-11
5.19999980926514,5.19999980926514,5.01999998092651,5.07999992370605,15188,5.07999992370605,2020-09-14
5.07000017166138,5.1399998664856,5.03000020980835,5.1399998664856,14487,5.1399998664856,2020-09-15
5.09999990463257,5.15999984741211,5.09000015258789,5.15000009536743,16802,5.15000009536743,2020-09-16
5.09999990463257,5.19999980926514,5.09000015258789,5.19999980926514,12440,5.19999980926514,2020-09-17
5.19999980926514,5.21000003814697,5.13000011444092,5.21000003814697,7388,5.21000003814697,2020-09-18
5.15000009536743,5.15999984741211,5.09999990463257,5.15999984741211,6640,5.15999984741211,2020-09-21
5.1399998664856,5.19999980926514,5.1399998664856,5.19000005722046,2478,5.19000005722046,2020-09-22
5.17000007629395,5.21000003814697,5.01999998092651,5.09999990463257,15357,5.09999990463257,2020-09-23
5.09999990463257,5.11999988555908,5.05999994277954,5.09999990463257,9293,5.09999990463257,2020-09-24
5.07000017166138,5.19000005722046,5.03999996185303,5.19000005722046,7976,5.19000005722046,2020-09-25
5.1399998664856,5.17999982833862,5.09999990463257,5.17999982833862,10064,5.17999982833862,2020-09-28
5.17999982833862,5.19999980926514,5.11999988555908,5.17999982833862,12614,5.17999982833862,2020-09-29
5.17000007629395,5.17000007629395,5.07999992370605,5.11999988555908,13816,5.11999988555908,2020-09-30
5.11999988555908,5.11999988555908,5.01999998092651,5.05000019073486,9704,5.05000019073486,2020-10-01
5.05000019073486,5.07999992370605,4.98999977111816,5.05999994277954,7377,5.05999994277954,2020-10-02
5.09000015258789,5.09999990463257,4.99499988555908,4.99499988555908,11886,4.99499988555908,2020-10-05
5.05000019073486,5.07999992370605,4.99499988555908,5.07999992370605,37648,5.07999992370605,2020-10-06
5.05999994277954,5.23999977111816,5.05999994277954,5.23999977111816,41244,5.23999977111816,2020-10-07
5.23999977111816,5.25,5.11999988555908,5.17000007629395,121709,5.17000007629395,2020-10-08
5.17000007629395,5.23999977111816,5.13000011444092,5.21999979019165,18784,5.21999979019165,2020-10-09
5.21000003814697,5.23000001907349,5.15000009536743,5.15000009536743,4520,5.15000009536743,2020-10-12
5.15999984741211,5.19999980926514,5.11999988555908,5.15999984741211,4092,5.15999984741211,2020-10-13
5.13000011444092,5.19999980926514,5.09999990463257,5.15000009536743,6343,5.15000009536743,2020-10-14
5.07999992370605,5.07999992370605,5.03000020980835,5.05000019073486,3349,5.05000019073486,2020-10-15
5.03000020980835,5.19000005722046,4.95499992370605,5.15000009536743,18371,5.15000009536743,2020-10-16
5.15999984741211,5.15999984741211,5.09000015258789,5.1399998664856,15333,5.1399998664856,2020-10-19
5.07999992370605,5.1100001335144,5.05999994277954,5.09000015258789,8375,5.09000015258789,2020-10-20
5.09000015258789,5.13000011444092,4.94999980926514,4.94999980926514,37615,4.94999980926514,2020-10-21
4.97499990463257,4.99499988555908,4.94999980926514,4.99499988555908,9336,4.99499988555908,2020-10-22
4.9850001335144,4.98999977111816,4.94500017166138,4.98000001907349,9485,4.98000001907349,2020-10-23
4.98000001907349,4.98000001907349,4.90000009536743,4.90000009536743,10478,4.90000009536743,2020-10-26
4.92000007629395,4.94999980926514,4.875,4.875,5036,4.875,2020-10-27
4.78000020980835,4.94000005722046,4.69999980926514,4.94000005722046,19221,4.94000005722046,2020-10-28
4.94500017166138,4.99499988555908,4.8899998664856,4.99499988555908,7950,4.99499988555908,2020-10-29
4.93499994277954,5.09999990463257,4.90999984741211,5.09999990463257,6760,5.09999990463257,2020-10-30
4.9850001335144,5.19000005722046,4.9850001335144,5.05999994277954,15112,5.05999994277954,2020-11-02
5.05999994277954,5.09999990463257,5,5.09999990463257,18605,5.09999990463257,2020-11-03
5.09999990463257,5.11999988555908,5.03000020980835,5.09999990463257,9357,5.09999990463257,2020-11-04
5.09999990463257,5.09999990463257,4.8899998664856,4.94000005722046,62520,4.94000005722046,2020-11-05
4.96999979019165,4.9850001335144,4.90000009536743,4.9850001335144,22365,4.9850001335144,2020-11-06
4.97499990463257,5.01000022888184,4.92999982833862,4.96999979019165,25320,4.96999979019165,2020-11-09
5.01999998092651,5.03000020980835,4.94999980926514,4.98000001907349,41167,4.98000001907349,2020-11-10
5.05000019073486,5.07000017166138,4.96999979019165,4.96999979019165,27494,4.96999979019165,2020-11-11
4.97499990463257,5.01999998092651,4.93499994277954,5.01999998092651,17924,5.01999998092651,2020-11-12
5,5.07000017166138,4.86999988555908,5.07000017166138,120767,5.07000017166138,2020-11-13
5.09999990463257,5.26000022888184,4.93499994277954,5.05000019073486,263523,5.05000019073486,2020-11-16
5.07000017166138,5.13000011444092,4.96999979019165,5,84703,5,2020-11-17
4.98000001907349,5.09000015258789,4.96999979019165,5,207798,5,2020-11-18
4.98999977111816,5.09000015258789,4.98999977111816,5,77467,5,2020-11-19
4.98000001907349,5,4.96999979019165,5,23816,5,2020-11-20
5,5,4.96000003814697,4.96000003814697,60213,4.96000003814697,2020-11-23
4.99499988555908,5.11999988555908,4.96999979019165,5.09999990463257,84432,5.09999990463257,2020-11-24
5.17999982833862,5.21000003814697,5.09999990463257,5.09999990463257,75226,5.09999990463257,2020-11-25
5.09999990463257,5.17999982833862,5.09999990463257,5.13000011444092,30007,5.13000011444092,2020-11-26
5.15000009536743,5.21999979019165,5.09999990463257,5.17999982833862,91112,5.17999982833862,2020-11-27
5.17999982833862,5.17999982833862,5.1100001335144,5.17000007629395,13030,5.17000007629395,2020-11-30
5.13000011444092,5.23000001907349,5.13000011444092,5.23000001907349,34355,5.23000001907349,2020-12-01
5.23000001907349,5.26000022888184,5.15000009536743,5.23999977111816,34771,5.23999977111816,2020-12-02
5.21999979019165,5.28999996185303,5.19000005722046,5.25,36381,5.25,2020-12-03
5.25,5.30000019073486,5.23000001907349,5.28000020980835,69598,5.28000020980835,2020-12-04
5.30000019073486,5.34000015258789,5.25,5.32000017166138,60189,5.32000017166138,2020-12-07
5.30000019073486,5.32000017166138,5.26999998092651,5.32000017166138,22815,5.32000017166138,2020-12-08
5.34000015258789,5.38000011444092,5.30999994277954,5.30999994277954,32398,5.30999994277954,2020-12-09
5.32000017166138,5.34999990463257,5.30000019073486,5.30000019073486,12329,5.30000019073486,2020-12-10
5.32000017166138,5.32000017166138,5.13000011444092,5.28999996185303,51021,5.28999996185303,2020-12-11
5.32999992370605,5.32999992370605,5.21000003814697,5.23000001907349,66619,5.23000001907349,2020-12-14
5.25,5.26999998092651,5.17000007629395,5.21000003814697,26159,5.21000003814697,2020-12-15
5.21999979019165,5.30000019073486,5.19000005722046,5.25,26737,5.25,2020-12-16
5.26000022888184,5.26999998092651,5.21999979019165,5.25,26271,5.25,2020-12-17
5.23000001907349,5.25,5.21000003814697,5.25,15079,5.25,2020-12-18
5.19999980926514,5.19999980926514,5.13000011444092,5.15999984741211,47972,5.15999984741211,2020-12-21
5.15000009536743,5.15999984741211,5.09999990463257,5.1100001335144,38088,5.1100001335144,2020-12-22
5.13000011444092,5.15000009536743,5.05000019073486,5.1100001335144,80928,5.1100001335144,2020-12-23
5.1100001335144,5.23000001907349,5.05000019073486,5.23000001907349,82118,5.23000001907349,2020-12-28
5.3899998664856,5.76999998092651,5.30000019073486,5.51000022888184,516967,5.51000022888184,2020-12-29
5.5,5.6399998664856,5.48000001907349,5.51000022888184,170478,5.51000022888184,2020-12-30
5.67999982833862,5.67999982833862,5.42000007629395,5.53999996185303,100331,5.53999996185303,2021-01-04
5.48999977111816,5.51999998092651,5.42999982833862,5.48000001907349,44290,5.48000001907349,2021-01-05
5.51999998092651,5.59999990463257,5.44999980926514,5.59999990463257,29292,5.59999990463257,2021-01-06
5.59999990463257,5.65000009536743,5.48999977111816,5.55000019073486,58400,5.55000019073486,2021-01-07
5.51999998092651,5.57000017166138,5.48000001907349,5.48999977111816,64715,5.48999977111816,2021-01-08
5.5,5.51999998092651,5.40000009536743,5.44000005722046,50794,5.44000005722046,2021-01-11
5.48000001907349,5.59999990463257,5.42000007629395,5.53000020980835,38925,5.53000020980835,2021-01-12
5.51999998092651,5.59000015258789,5.5,5.57999992370605,43021,5.57999992370605,2021-01-13
5.55000019073486,5.59000015258789,5.53999996185303,5.55999994277954,73648,5.55999994277954,2021-01-14
5.55999994277954,5.67999982833862,5.51999998092651,5.53000020980835,94714,5.53000020980835,2021-01-15
5.51999998092651,5.80999994277954,5.51999998092651,5.78000020980835,255008,5.78000020980835,2021-01-18
5.80000019073486,5.82000017166138,5.65000009536743,5.82000017166138,222887,5.82000017166138,2021-01-19
5.80999994277954,5.80999994277954,5.67000007629395,5.78000020980835,149585,5.78000020980835,2021-01-20
5.78000020980835,5.78000020980835,5.48999977111816,5.48999977111816,194741,5.48999977111816,2021-01-21
5.48999977111816,5.5,5.34999990463257,5.44000005722046,127119,5.44000005722046,2021-01-22
5.42000007629395,5.53999996185303,5.40999984741211,5.5,138851,5.5,2021-01-25
5.46999979019165,5.6399998664856,5.46999979019165,5.63000011444092,81252,5.63000011444092,2021-01-26
5.63000011444092,5.65999984741211,5.36999988555908,5.46999979019165,165249,5.46999979019165,2021-01-27
5.36999988555908,5.44999980926514,5.32999992370605,5.44999980926514,85229,5.44999980926514,2021-01-28
5.51000022888184,5.51000022888184,5.3600001335144,5.44000005722046,74080,5.44000005722046,2021-01-29
5.46000003814697,5.55999994277954,5.3899998664856,5.55999994277954,98273,5.55999994277954,2021-02-01
5.55999994277954,5.67000007629395,5.51000022888184,5.6399998664856,104050,5.6399998664856,2021-02-02
5.69000005722046,5.69000005722046,5.5,5.61999988555908,82153,5.61999988555908,2021-02-03
5.65999984741211,5.67999982833862,5.53999996185303,5.67999982833862,110550,5.67999982833862,2021-02-04
5.67999982833862,5.69999980926514,5.61999988555908,5.69000005722046,51792,5.69000005722046,2021-02-05
5.75,5.86999988555908,5.65999984741211,5.80000019073486,204091,5.80000019073486,2021-02-08
5.73999977111816,5.88000011444092,5.73999977111816,5.88000011444092,102848,5.88000011444092,2021-02-09
5.90000009536743,5.90000009536743,5.76999998092651,5.88000011444092,109647,5.88000011444092,2021-02-10
5.90000009536743,5.96999979019165,5.82000017166138,5.90000009536743,88175,5.90000009536743,2021-02-11
5.8899998664856,5.90000009536743,5.80000019073486,5.84000015258789,88929,5.84000015258789,2021-02-12
