"D.MI.Open","D.MI.High","D.MI.Low","D.MI.Close","D.MI.Volume","D.MI.Adjusted","Date"
3.70499992370605,3.73000001907349,3.70000004768372,3.70000004768372,5500,3.2186381816864,2023-02-02
3.72000002861023,3.76999998092651,3.71000003814697,3.76999998092651,13500,3.27953124046326,2023-02-03
3.76999998092651,4,3.76999998092651,3.96499991416931,22000,3.44916200637817,2023-02-06
3.93499994277954,4.15000009536743,3.9300000667572,4.15000009536743,14500,3.61009430885315,2023-02-07
4.13000011444092,4.48999977111816,4.13000011444092,4.2649998664856,70000,3.71013283729553,2023-02-08
4.26000022888184,4.38500022888184,4.2350001335144,4.38500022888184,17000,3.81452131271362,2023-02-09
4.28000020980835,4.32000017166138,4.19999980926514,4.28499984741211,26000,3.72753095626831,2023-02-10
4.28499984741211,4.28999996185303,4.21500015258789,4.2350001335144,6000,3.68403601646423,2023-02-13
4.21999979019165,4.21999979019165,4.09999990463257,4.21000003814697,47000,3.66228818893433,2023-02-14
4.1399998664856,4.18499994277954,4.1399998664856,4.18499994277954,7500,3.64054083824158,2023-02-15
4.15999984741211,4.17999982833862,4.1399998664856,4.1399998664856,6000,3.60139489173889,2023-02-16
4.15999984741211,4.19000005722046,4.15000009536743,4.19000005722046,4500,3.64489030838013,2023-02-17
4.19000005722046,4.19000005722046,4.19000005722046,4.19000005722046,1000,3.64489030838013,2023-02-20
4.19000005722046,4.19000005722046,4.19000005722046,4.19000005722046,0,3.64489030838013,2023-02-21
4.1399998664856,4.15999984741211,4.1100001335144,4.13500022888184,3500,3.5970458984375,2023-02-22
4.17999982833862,4.19500017166138,4.15000009536743,4.19500017166138,7000,3.64924001693726,2023-02-23
4.15000009536743,4.19000005722046,4.15000009536743,4.16499996185303,1500,3.6231427192688,2023-02-24
4.15500020980835,4.15500020980835,4.13500022888184,4.13500022888184,1500,3.5970458984375,2023-02-27
4.15999984741211,4.19500017166138,4.15000009536743,4.19500017166138,6000,3.64924001693726,2023-02-28
4.19500017166138,4.19500017166138,4.11499977111816,4.11499977111816,9000,3.57964730262756,2023-03-01
4.1399998664856,4.1399998664856,4.1399998664856,4.1399998664856,1000,3.60139489173889,2023-03-02
4.1399998664856,4.15000009536743,4.11999988555908,4.15000009536743,4000,3.61009430885315,2023-03-03
4.11999988555908,4.15999984741211,4.11999988555908,4.15999984741211,4500,3.61879277229309,2023-03-06
4.17000007629395,4.19999980926514,4.17000007629395,4.19999980926514,4500,3.65358901023865,2023-03-07
4.25,4.25,4.19999980926514,4.19999980926514,2000,3.65358901023865,2023-03-08
4.28000020980835,4.28000020980835,4.28000020980835,4.28000020980835,500,3.72318148612976,2023-03-09
4.24499988555908,4.49499988555908,4.23999977111816,4.49499988555908,9000,3.91021060943604,2023-03-10
4.41499996185303,4.41499996185303,4.19999980926514,4.28999996185303,14000,3.73188066482544,2023-03-13
4.30000019073486,4.30000019073486,4.30000019073486,4.30000019073486,500,3.74057984352112,2023-03-14
4.30000019073486,4.30000019073486,3.93499994277954,3.98499989509583,18000,3.46656012535095,2023-03-15
4.05499982833862,4.09499979019165,3.99000000953674,4.05999994277954,17500,3.53180289268494,2023-03-16
4.05000019073486,4.05000019073486,4.05000019073486,4.05000019073486,500,3.52310395240784,2023-03-17
3.92499995231628,4.01000022888184,3.90499997138977,4.01000022888184,2000,3.48830795288086,2023-03-20
4.05000019073486,4.32499980926514,4.05000019073486,4.21999979019165,14500,3.67098736763,2023-03-21
4.17999982833862,4.30000019073486,4.16499996185303,4.19999980926514,8000,3.65358901023865,2023-03-22
4.17000007629395,4.17000007629395,4.07000017166138,4.15000009536743,8000,3.61009430885315,2023-03-23
4.07000017166138,4.09000015258789,4.01000022888184,4.09000015258789,7500,3.55790019035339,2023-03-24
4.09000015258789,4.09000015258789,4,4.05000019073486,6500,3.52310395240784,2023-03-27
4.05000019073486,4.05000019073486,4.05000019073486,4.05000019073486,0,3.52310395240784,2023-03-28
4.05999994277954,4.05999994277954,4.05999994277954,4.05999994277954,500,3.53180289268494,2023-03-29
4.15000009536743,4.15000009536743,4.05000019073486,4.05000019073486,2500,3.52310395240784,2023-03-30
4.03000020980835,4.09499979019165,4.01999998092651,4.09499979019165,4000,3.56224942207336,2023-03-31
4.09499979019165,4.09499979019165,4.09499979019165,4.09499979019165,0,3.56224942207336,2023-04-03
4.11999988555908,4.15000009536743,4.07000017166138,4.07000017166138,4000,3.54050207138062,2023-04-04
4.11999988555908,4.17999982833862,4.11999988555908,4.17999982833862,5500,3.63619089126587,2023-04-05
4.13000011444092,4.13000011444092,4.07999992370605,4.07999992370605,4500,3.54920101165771,2023-04-06
4.1399998664856,4.17000007629395,4.09000015258789,4.09000015258789,4500,3.55790019035339,2023-04-11
4.1100001335144,4.1399998664856,4.09000015258789,4.09000015258789,4500,3.55790019035339,2023-04-12
4.13000011444092,4.13000011444092,4.13000011444092,4.13000011444092,500,3.59269642829895,2023-04-13
4.1399998664856,4.1399998664856,4.1399998664856,4.1399998664856,500,3.60139489173889,2023-04-14
4.13000011444092,4.13000011444092,4.09999990463257,4.09999990463257,8000,3.56659889221191,2023-04-17
4.13000011444092,4.13000011444092,4.09000015258789,4.09999990463257,11000,3.56659889221191,2023-04-18
4.07999992370605,4.11999988555908,4.07999992370605,4.11999988555908,8000,3.58399677276611,2023-04-19
4.07999992370605,4.1100001335144,4.07999992370605,4.1100001335144,1000,3.57529830932617,2023-04-20
4.11999988555908,4.11999988555908,4.05999994277954,4.05999994277954,2000,3.53180289268494,2023-04-21
4.09000015258789,4.09000015258789,4.09000015258789,4.09000015258789,8000,3.55790019035339,2023-04-24
4.09000015258789,4.09000015258789,4.09000015258789,4.09000015258789,0,3.55790019035339,2023-04-25
4.03999996185303,4.03999996185303,4.03000020980835,4.03000020980835,1000,3.50570607185364,2023-04-26
4.05000019073486,4.07999992370605,4.05000019073486,4.07999992370605,1000,3.54920101165771,2023-04-27
4.03999996185303,4.03999996185303,4,4.03999996185303,67500,3.51440501213074,2023-04-28
4,4,4,4,500,3.47960901260376,2023-05-02
4.03999996185303,4.03999996185303,4.03999996185303,4.03999996185303,500,3.51440501213074,2023-05-03
4.01000022888184,4.01000022888184,4.01000022888184,4.01000022888184,2000,3.48830795288086,2023-05-04
4.03000020980835,4.03000020980835,4,4,3500,3.47960901260376,2023-05-05
3.9300000667572,3.98000001907349,3.9300000667572,3.95000004768372,4500,3.57928514480591,2023-05-08
3.95000004768372,3.95000004768372,3.95000004768372,3.95000004768372,500,3.57928514480591,2023-05-09
3.91000008583069,3.91000008583069,3.89000010490417,3.90000009536743,4500,3.5339777469635,2023-05-10
3.92000007629395,3.92000007629395,3.90000009536743,3.90000009536743,1500,3.5339777469635,2023-05-11
3.90000009536743,3.9300000667572,3.89000010490417,3.9300000667572,4000,3.56116223335266,2023-05-12
3.9300000667572,3.9300000667572,3.9300000667572,3.9300000667572,0,3.56116223335266,2023-05-15
3.90000009536743,3.90000009536743,3.88000011444092,3.88000011444092,2000,3.51585483551025,2023-05-16
3.85999989509583,3.90000009536743,3.85999989509583,3.90000009536743,3000,3.5339777469635,2023-05-17
3.91000008583069,4.19999980926514,3.91000008583069,4,34500,3.62459254264832,2023-05-18
4.03999996185303,4.05999994277954,3.99000000953674,3.99000000953674,4000,3.61553120613098,2023-05-19
3.97000002861023,4.01000022888184,3.97000002861023,4,3500,3.62459254264832,2023-05-22
4.03000020980835,4.07000017166138,3.95000004768372,3.95000004768372,16500,3.57928514480591,2023-05-23
3.95000004768372,3.95000004768372,3.95000004768372,3.95000004768372,0,3.57928514480591,2023-05-24
3.94000005722046,4.01999998092651,3.94000005722046,4.01000022888184,32500,3.63365435600281,2023-05-25
4.03999996185303,4.05000019073486,3.99000000953674,4.05000019073486,3500,3.6699001789093,2023-05-26
4.07000017166138,4.09000015258789,4.05999994277954,4.09000015258789,14000,3.70614624023438,2023-05-29
4.11999988555908,4.1399998664856,4.01000022888184,4.03999996185303,25000,3.66083860397339,2023-05-30
4.07999992370605,4.1100001335144,4.01000022888184,4.07999992370605,20000,3.69708442687988,2023-05-31
4.01999998092651,4.09999990463257,4.01999998092651,4.09999990463257,9000,3.71520733833313,2023-06-01
4.03000020980835,4.11999988555908,4.03000020980835,4.11999988555908,10500,3.73333048820496,2023-06-02
4.11999988555908,4.1399998664856,4.11999988555908,4.1399998664856,11000,3.7514533996582,2023-06-05
4.13000011444092,4.17000007629395,4.1100001335144,4.1399998664856,13500,3.7514533996582,2023-06-06
4.17000007629395,4.19000005722046,4.13000011444092,4.17999982833862,10500,3.78769898414612,2023-06-07
4.15999984741211,4.15999984741211,4.15999984741211,4.15999984741211,6000,3.76957607269287,2023-06-08
4.15999984741211,4.21999979019165,4.07999992370605,4.21999979019165,28000,3.82394504547119,2023-06-09
4.19999980926514,4.21000003814697,4.19999980926514,4.21000003814697,2000,3.81488370895386,2023-06-12
4.19000005722046,4.19999980926514,4.1399998664856,4.19999980926514,4000,3.80582189559937,2023-06-13
4.19999980926514,4.23999977111816,4.15000009536743,4.23999977111816,27000,3.84206819534302,2023-06-14
4.21999979019165,4.26999998092651,4.21999979019165,4.26999998092651,11500,3.86925268173218,2023-06-15
4.26000022888184,4.40000009536743,4.21999979019165,4.3899998664856,61500,3.97799038887024,2023-06-16
4.34999990463257,4.40999984741211,4.34999990463257,4.3899998664856,17500,3.97799038887024,2023-06-19
4.3899998664856,4.42999982833862,4.3899998664856,4.3899998664856,25500,3.97799038887024,2023-06-20
4.40000009536743,4.46000003814697,4.36999988555908,4.44000005722046,33500,4.02329778671265,2023-06-21
4.42999982833862,4.44999980926514,4.40000009536743,4.44000005722046,14000,4.02329778671265,2023-06-22
4.42000007629395,4.46999979019165,4.36999988555908,4.46000003814697,34000,4.04142093658447,2023-06-23
4.3899998664856,4.48000001907349,4.32999992370605,4.3899998664856,127500,3.97799038887024,2023-06-26
4.42000007629395,4.44000005722046,4.36999988555908,4.3899998664856,8000,3.97799038887024,2023-06-27
4.38000011444092,4.38000011444092,4.28999996185303,4.34999990463257,35500,3.94174432754517,2023-06-28
4.3600001335144,4.3600001335144,4.21000003814697,4.32000017166138,59500,3.91456007957458,2023-06-29
4.28999996185303,4.34000015258789,4.28000020980835,4.28000020980835,24500,3.87831401824951,2023-06-30
4.30999994277954,4.32000017166138,4.28999996185303,4.30000019073486,7000,3.89643692970276,2023-07-03
4.25,4.25,4.07999992370605,4.17999982833862,15500,3.78769898414612,2023-07-04
4.17999982833862,4.17999982833862,4.11999988555908,4.13000011444092,7000,3.74239206314087,2023-07-05
4.17999982833862,4.17999982833862,4.05000019073486,4.09999990463257,16500,3.71520733833313,2023-07-06
4.1399998664856,4.21000003814697,4.1399998664856,4.21000003814697,10500,3.81488370895386,2023-07-07
4.1399998664856,4.17000007629395,4.11999988555908,4.17000007629395,5000,3.77863788604736,2023-07-10
4.19999980926514,4.26999998092651,4.19999980926514,4.26999998092651,14000,3.86925268173218,2023-07-11
4.23999977111816,4.28000020980835,4.19999980926514,4.26999998092651,15000,3.86925268173218,2023-07-12
4.26999998092651,4.36999988555908,4.26000022888184,4.36999988555908,25000,3.95986747741699,2023-07-13
4.32999992370605,4.34000015258789,4.30000019073486,4.30999994277954,8500,3.90549850463867,2023-07-14
4.30000019073486,4.34000015258789,4.30000019073486,4.32999992370605,8000,3.92362141609192,2023-07-17
4.30999994277954,4.32999992370605,4.30999994277954,4.32000017166138,7000,3.91456007957458,2023-07-18
4.30999994277954,4.32999992370605,4.30999994277954,4.32999992370605,8000,3.92362141609192,2023-07-19
4.26000022888184,4.32999992370605,4.1100001335144,4.28999996185303,34000,3.88737559318542,2023-07-20
4.30000019073486,4.30000019073486,4.19999980926514,4.30000019073486,15000,3.89643692970276,2023-07-21
4.28000020980835,4.28999996185303,4.26999998092651,4.26999998092651,2500,3.86925268173218,2023-07-24
4.23000001907349,4.23000001907349,4.15000009536743,4.15999984741211,10000,3.76957607269287,2023-07-25
4.15999984741211,4.23000001907349,4.15999984741211,4.21000003814697,5000,3.81488370895386,2023-07-26
4.21000003814697,4.23000001907349,4.15999984741211,4.23000001907349,10500,3.8330066204071,2023-07-27
4.19999980926514,4.23000001907349,4.19000005722046,4.19000005722046,8000,3.79676079750061,2023-07-28
4.17999982833862,4.19000005722046,4.1100001335144,4.1100001335144,14500,3.72426915168762,2023-07-31
4.1399998664856,4.17999982833862,4.03999996185303,4.1399998664856,27500,3.7514533996582,2023-08-01
4.1100001335144,4.13000011444092,4.05999994277954,4.1100001335144,8500,3.72426915168762,2023-08-02
4.07999992370605,4.07999992370605,4.07000017166138,4.07000017166138,3000,3.68802309036255,2023-08-03
4.05999994277954,4.09000015258789,4.01999998092651,4.03000020980835,8500,3.65177726745605,2023-08-04
4.01999998092651,4.01999998092651,4,4.01999998092651,6000,3.64271569252014,2023-08-07
4.05000019073486,4.09999990463257,3.98000001907349,4.09999990463257,10500,3.71520733833313,2023-08-08
4.09999990463257,4.09999990463257,4.05000019073486,4.09000015258789,6000,3.70614624023438,2023-08-09
4.05999994277954,4.17999982833862,4.03999996185303,4.17999982833862,9000,3.78769898414612,2023-08-10
4.09999990463257,4.11999988555908,3.9300000667572,3.9300000667572,45000,3.56116223335266,2023-08-11
3.95000004768372,3.99000000953674,3.91000008583069,3.92000007629395,28500,3.55210065841675,2023-08-14
3.92000007629395,3.94000005722046,3.86999988555908,3.92000007629395,11500,3.55210065841675,2023-08-16
3.88000011444092,3.89000010490417,3.73000001907349,3.74000000953674,57000,3.38899421691895,2023-08-17
3.73000001907349,3.75,3.71000003814697,3.74000000953674,9500,3.38899421691895,2023-08-18
3.70000004768372,3.73000001907349,3.70000004768372,3.71000003814697,9000,3.36180973052979,2023-08-21
3.71000003814697,3.71000003814697,3.65000009536743,3.69000005722046,16000,3.34368681907654,2023-08-22
3.70000004768372,3.70000004768372,3.64000010490417,3.6800000667572,13500,3.33462524414062,2023-08-23
3.65000009536743,3.70000004768372,3.60999989509583,3.69000005722046,19000,3.34368681907654,2023-08-24
3.67000007629395,3.69000005722046,3.64000010490417,3.69000005722046,10500,3.34368681907654,2023-08-25
3.69000005722046,3.76999998092651,3.69000005722046,3.75,12500,3.39805555343628,2023-08-28
3.75,3.78999996185303,3.75,3.75999999046326,7500,3.40711712837219,2023-08-29
3.76999998092651,3.78999996185303,3.73000001907349,3.75,13500,3.39805555343628,2023-08-30
3.75,3.75999999046326,3.71000003814697,3.75999999046326,3000,3.40711712837219,2023-08-31
3.71000003814697,3.74000000953674,3.67000007629395,3.74000000953674,19000,3.38899421691895,2023-09-01
3.73000001907349,3.73000001907349,3.70000004768372,3.70000004768372,2000,3.35274815559387,2023-09-04
3.67000007629395,3.6800000667572,3.66000008583069,3.6800000667572,4500,3.33462524414062,2023-09-05
3.67000007629395,3.71000003814697,3.67000007629395,3.71000003814697,4500,3.36180973052979,2023-09-06
3.65000009536743,3.71000003814697,3.61999988555908,3.64000010490417,8500,3.29837942123413,2023-09-07
3.66000008583069,3.72000002861023,3.66000008583069,3.69000005722046,18000,3.34368681907654,2023-09-08
3.71000003814697,3.71000003814697,3.70000004768372,3.71000003814697,1500,3.36180973052979,2023-09-11
3.67000007629395,3.67000007629395,3.59999990463257,3.67000007629395,18000,3.32556366920471,2023-09-12
3.64000010490417,3.6800000667572,3.61999988555908,3.6800000667572,3000,3.33462524414062,2023-09-13
3.70000004768372,3.84999990463257,3.6800000667572,3.6800000667572,32000,3.33462524414062,2023-09-14
3.72000002861023,3.72000002861023,3.60999989509583,3.63000011444092,7500,3.28931784629822,2023-09-15
3.65000009536743,3.6800000667572,3.60999989509583,3.60999989509583,5000,3.27119469642639,2023-09-18
3.63000011444092,3.70000004768372,3.61999988555908,3.70000004768372,5000,3.35274815559387,2023-09-19
3.70000004768372,3.72000002861023,3.66000008583069,3.67000007629395,12000,3.32556366920471,2023-09-20
3.71000003814697,3.75,3.58999991416931,3.71000003814697,43500,3.36180973052979,2023-09-21
3.73000001907349,3.79999995231628,3.71000003814697,3.79999995231628,63000,3.44336295127869,2023-09-22
3.73000001907349,3.73000001907349,3.73000001907349,3.73000001907349,500,3.37993264198303,2023-09-25
3.71000003814697,3.73000001907349,3.70000004768372,3.73000001907349,2000,3.37993264198303,2023-09-26
3.67000007629395,3.74000000953674,3.58999991416931,3.74000000953674,55500,3.38899421691895,2023-09-27
3.75,3.75999999046326,3.63000011444092,3.63000011444092,18500,3.28931784629822,2023-09-28
3.59999990463257,3.67000007629395,3.57999992370605,3.65000009536743,22000,3.30744075775146,2023-09-29
3.65000009536743,3.65000009536743,3.61999988555908,3.65000009536743,3500,3.30744075775146,2023-10-02
3.61999988555908,3.64000010490417,3.58999991416931,3.58999991416931,17000,3.25307178497314,2023-10-03
3.65000009536743,3.65000009536743,3.59999990463257,3.59999990463257,1000,3.26213312149048,2023-10-04
3.57999992370605,3.60999989509583,3.55999994277954,3.60999989509583,10000,3.27119469642639,2023-10-05
3.60999989509583,3.61999988555908,3.60999989509583,3.61999988555908,2500,3.28025603294373,2023-10-06
3.5699999332428,3.59999990463257,3.54999995231628,3.57999992370605,23500,3.24401021003723,2023-10-09
3.55999994277954,3.59999990463257,3.53999996185303,3.53999996185303,20500,3.20776462554932,2023-10-10
3.5699999332428,3.5699999332428,3.5,3.53999996185303,12000,3.20776462554932,2023-10-11
3.52999997138977,3.59999990463257,3.4300000667572,3.52999997138977,26000,3.1987030506134,2023-10-12
3.54999995231628,3.58999991416931,3.5,3.5,8500,3.17151856422424,2023-10-13
3.50999999046326,3.50999999046326,3.45000004768372,3.48000001907349,15500,3.153395652771,2023-10-16
3.45000004768372,3.47000002861023,3.40000009536743,3.4300000667572,34000,3.10808825492859,2023-10-17
3.45000004768372,3.47000002861023,3.40000009536743,3.40000009536743,28000,3.08090376853943,2023-10-18
3.44000005722046,3.53999996185303,3.41000008583069,3.48000001907349,24500,3.153395652771,2023-10-19
3.49000000953674,3.50999999046326,3.42000007629395,3.47000002861023,19500,3.14433407783508,2023-10-20
3.47000002861023,3.47000002861023,3.47000002861023,3.47000002861023,500,3.14433407783508,2023-10-23
3.4300000667572,3.45000004768372,3.41000008583069,3.41000008583069,6500,3.08996534347534,2023-10-24
3.41000008583069,3.44000005722046,3.35999989509583,3.44000005722046,23500,3.1171498298645,2023-10-25
3.36999988555908,3.46000003814697,3.29999995231628,3.40000009536743,20000,3.08090376853943,2023-10-26
3.45000004768372,3.51999998092651,3.40000009536743,3.44000005722046,12000,3.1171498298645,2023-10-27
3.40000009536743,3.4300000667572,3.40000009536743,3.40000009536743,7500,3.08090376853943,2023-10-30
3.42000007629395,3.49000000953674,3.40000009536743,3.40000009536743,18000,3.08090376853943,2023-10-31
3.44000005722046,3.45000004768372,3.34999990463257,3.41000008583069,35500,3.08996534347534,2023-11-01
3.40000009536743,3.4300000667572,3.38000011444092,3.41000008583069,28000,3.08996534347534,2023-11-02
3.4300000667572,3.4300000667572,3.35999989509583,3.41000008583069,23000,3.08996534347534,2023-11-03
3.38000011444092,3.39000010490417,3.35999989509583,3.36999988555908,16000,3.05371904373169,2023-11-06
3.38000011444092,3.38000011444092,3.36999988555908,3.36999988555908,1000,3.05371904373169,2023-11-07
3.39000010490417,3.39000010490417,3.39000010490417,3.39000010490417,1000,3.07184219360352,2023-11-08
3.39000010490417,3.39000010490417,3.39000010490417,3.39000010490417,0,3.07184219360352,2023-11-09
3.35999989509583,3.35999989509583,3.25,3.26999998092651,50500,2.96310448646545,2023-11-10
3.30999994277954,3.33999991416931,3.27999997138977,3.27999997138977,15500,2.97216606140137,2023-11-13
3.30999994277954,3.33999991416931,3.25,3.32999992370605,26000,3.0174732208252,2023-11-14
3.33999991416931,3.40000009536743,3.3199999332428,3.34999990463257,22500,3.03559613227844,2023-11-15
3.3199999332428,3.32999992370605,3.28999996185303,3.32999992370605,9500,3.0174732208252,2023-11-16
3.33999991416931,3.39000010490417,3.33999991416931,3.38000011444092,5000,3.06278085708618,2023-11-17
3.35999989509583,3.35999989509583,3.29999995231628,3.35999989509583,13500,3.04465770721436,2023-11-20
3.36999988555908,3.38000011444092,3.33999991416931,3.33999991416931,10500,3.02653479576111,2023-11-21
3.34999990463257,3.36999988555908,3.3199999332428,3.36999988555908,13500,3.05371904373169,2023-11-22
3.34999990463257,3.34999990463257,3.33999991416931,3.34999990463257,2500,3.03559613227844,2023-11-23
3.33999991416931,3.33999991416931,3.3199999332428,3.32999992370605,5500,3.0174732208252,2023-11-24
3.3199999332428,3.33999991416931,3.29999995231628,3.33999991416931,9500,3.02653479576111,2023-11-27
3.32999992370605,3.34999990463257,3.29999995231628,3.29999995231628,11500,2.99028873443604,2023-11-28
3.3199999332428,3.35999989509583,3.28999996185303,3.33999991416931,24500,3.02653479576111,2023-11-29
3.29999995231628,3.33999991416931,3.27999997138977,3.3199999332428,29500,3.00841164588928,2023-11-30
3.30999994277954,3.32999992370605,3.29999995231628,3.32999992370605,14000,3.0174732208252,2023-12-01
3.33999991416931,3.38000011444092,3.29999995231628,3.35999989509583,23500,3.04465770721436,2023-12-04
3.39000010490417,3.41000008583069,3.35999989509583,3.39000010490417,21500,3.07184219360352,2023-12-05
3.36999988555908,3.67000007629395,3.35999989509583,3.67000007629395,158000,3.32556366920471,2023-12-06
3.57999992370605,3.72000002861023,3.47000002861023,3.47000002861023,72000,3.14433407783508,2023-12-07
3.45000004768372,3.52999997138977,3.45000004768372,3.5,29000,3.17151856422424,2023-12-08
3.55999994277954,3.55999994277954,3.45000004768372,3.46000003814697,18000,3.13527274131775,2023-12-11
3.50999999046326,3.52999997138977,3.44000005722046,3.44000005722046,33500,3.1171498298645,2023-12-12
3.46000003814697,3.46000003814697,3.40000009536743,3.4300000667572,9500,3.10808825492859,2023-12-13
3.46000003814697,3.46000003814697,3.39000010490417,3.41000008583069,19500,3.08996534347534,2023-12-14
3.4300000667572,3.4300000667572,3.41000008583069,3.42000007629395,14000,3.09902667999268,2023-12-15
3.45000004768372,3.45000004768372,3.40000009536743,3.42000007629395,9500,3.09902667999268,2023-12-18
3.4300000667572,3.44000005722046,3.40000009536743,3.4300000667572,17000,3.10808825492859,2023-12-19
3.45000004768372,3.45000004768372,3.40000009536743,3.40000009536743,13500,3.08090376853943,2023-12-20
3.40000009536743,3.52999997138977,3.40000009536743,3.48000001907349,47500,3.153395652771,2023-12-21
3.50999999046326,3.53999996185303,3.45000004768372,3.5,39500,3.17151856422424,2023-12-22
3.51999998092651,3.53999996185303,3.45000004768372,3.50999999046326,32500,3.18058013916016,2023-12-27
3.51999998092651,3.53999996185303,3.5,3.53999996185303,7500,3.20776462554932,2023-12-28
3.54999995231628,3.55999994277954,3.45000004768372,3.46000003814697,39500,3.13527274131775,2023-12-29
3.49000000953674,3.55999994277954,3.47000002861023,3.47000002861023,16500,3.14433407783508,2024-01-02
3.52999997138977,3.52999997138977,3.45000004768372,3.47000002861023,19000,3.14433407783508,2024-01-03
3.46000003814697,3.5,3.4300000667572,3.45000004768372,12000,3.12621116638184,2024-01-04
3.4300000667572,3.52999997138977,3.4300000667572,3.52999997138977,26500,3.1987030506134,2024-01-05
3.60999989509583,3.63000011444092,3.49000000953674,3.52999997138977,99000,3.1987030506134,2024-01-08
3.53999996185303,3.53999996185303,3.45000004768372,3.49000000953674,47500,3.16245722770691,2024-01-09
3.49000000953674,3.50999999046326,3.46000003814697,3.5,41500,3.17151856422424,2024-01-10
3.47000002861023,3.50999999046326,3.45000004768372,3.45000004768372,20500,3.12621116638184,2024-01-11
3.47000002861023,3.52999997138977,3.45000004768372,3.51999998092651,27000,3.18964147567749,2024-01-12
3.5,3.54999995231628,3.5,3.54999995231628,28000,3.21682596206665,2024-01-15
3.50999999046326,3.51999998092651,3.48000001907349,3.49000000953674,18500,3.16245722770691,2024-01-16
3.49000000953674,3.57999992370605,3.47000002861023,3.50999999046326,28000,3.18058013916016,2024-01-17
3.52999997138977,3.54999995231628,3.49000000953674,3.5,31500,3.17151856422424,2024-01-18
3.49000000953674,3.57999992370605,3.48000001907349,3.50999999046326,58000,3.18058013916016,2024-01-19
3.52999997138977,3.5699999332428,3.49000000953674,3.51999998092651,40000,3.18964147567749,2024-01-22
3.52999997138977,3.52999997138977,3.52999997138977,3.52999997138977,500,3.1987030506134,2024-01-23
3.5,3.53999996185303,3.49000000953674,3.53999996185303,10000,3.20776462554932,2024-01-24
3.52999997138977,3.52999997138977,3.48000001907349,3.50999999046326,24500,3.18058013916016,2024-01-25
3.51999998092651,3.51999998092651,3.49000000953674,3.50999999046326,1500,3.18058013916016,2024-01-26
3.50999999046326,3.52999997138977,3.47000002861023,3.50999999046326,21500,3.18058013916016,2024-01-29
3.48000001907349,3.50999999046326,3.48000001907349,3.48000001907349,15500,3.153395652771,2024-01-30
3.48000001907349,3.5,3.47000002861023,3.5,18500,3.17151856422424,2024-01-31
3.47000002861023,3.49000000953674,3.46000003814697,3.47000002861023,16500,3.14433407783508,2024-02-01
3.45000004768372,3.5,3.45000004768372,3.48000001907349,27500,3.153395652771,2024-02-02
3.49000000953674,3.5,3.48000001907349,3.49000000953674,8000,3.16245722770691,2024-02-05
3.49000000953674,3.49000000953674,3.46000003814697,3.49000000953674,7500,3.16245722770691,2024-02-06
3.47000002861023,3.48000001907349,3.44000005722046,3.44000005722046,8000,3.1171498298645,2024-02-07
3.4300000667572,3.48000001907349,3.42000007629395,3.48000001907349,9000,3.153395652771,2024-02-08
3.44000005722046,3.49000000953674,3.4300000667572,3.45000004768372,20500,3.12621116638184,2024-02-09
3.48000001907349,3.49000000953674,3.45000004768372,3.49000000953674,5000,3.16245722770691,2024-02-12
3.46000003814697,3.50999999046326,3.4300000667572,3.44000005722046,31000,3.1171498298645,2024-02-13
3.45000004768372,3.47000002861023,3.4300000667572,3.47000002861023,1500,3.14433407783508,2024-02-14
3.47000002861023,3.48000001907349,3.47000002861023,3.48000001907349,3000,3.153395652771,2024-02-15
3.47000002861023,3.48000001907349,3.47000002861023,3.48000001907349,1500,3.153395652771,2024-02-16
3.45000004768372,3.47000002861023,3.44000005722046,3.47000002861023,11000,3.14433407783508,2024-02-19
3.45000004768372,3.46000003814697,3.42000007629395,3.45000004768372,25500,3.12621116638184,2024-02-20
3.45000004768372,3.45000004768372,3.42000007629395,3.4300000667572,10500,3.10808825492859,2024-02-21
3.4300000667572,3.46000003814697,3.40000009536743,3.46000003814697,15500,3.13527274131775,2024-02-22
3.46000003814697,3.46000003814697,3.46000003814697,3.46000003814697,500,3.13527274131775,2024-02-23
3.47000002861023,3.48000001907349,3.44000005722046,3.46000003814697,12500,3.13527274131775,2024-02-26
3.48000001907349,3.48000001907349,3.4300000667572,3.4300000667572,2500,3.10808825492859,2024-02-27
3.4300000667572,3.45000004768372,3.4300000667572,3.4300000667572,2500,3.10808825492859,2024-02-28
3.44000005722046,3.46000003814697,3.38000011444092,3.40000009536743,11000,3.08090376853943,2024-02-29
3.4300000667572,3.4300000667572,3.40000009536743,3.42000007629395,1500,3.09902667999268,2024-03-01
3.4300000667572,3.45000004768372,3.40000009536743,3.41000008583069,4000,3.08996534347534,2024-03-04
3.39000010490417,3.49000000953674,3.38000011444092,3.45000004768372,37500,3.12621116638184,2024-03-05
3.45000004768372,3.47000002861023,3.42000007629395,3.47000002861023,10000,3.14433407783508,2024-03-06
3.4300000667572,3.46000003814697,3.4300000667572,3.44000005722046,2000,3.1171498298645,2024-03-07
3.47000002861023,3.47000002861023,3.42000007629395,3.46000003814697,7500,3.13527274131775,2024-03-08
3.45000004768372,3.45000004768372,3.38000011444092,3.41000008583069,18000,3.08996534347534,2024-03-11
3.45000004768372,3.46000003814697,3.45000004768372,3.46000003814697,1500,3.13527274131775,2024-03-12
3.46000003814697,3.47000002861023,3.4300000667572,3.45000004768372,4000,3.12621116638184,2024-03-13
