"C.Open","C.High","C.Low","C.Close","C.Volume","C.Adjusted","Date"
42.310001373291,44.7000007629395,39.4300003051758,41.8600006103516,38211100,34.081657409668,2020-03-25
43.6800003051758,46.2900009155273,43,46.0200004577637,31528600,37.4686546325684,2020-03-26
44.1300010681152,45.5,43,43.7999992370605,25484500,35.6611747741699,2020-03-27
44.0499992370605,44.2599983215332,41.5699996948242,44.0800018310547,27459000,35.8891410827637,2020-03-30
43.6300010681152,44.2299995422363,41.6500015258789,42.1199989318848,26219100,34.2933464050293,2020-03-31
39.1399993896484,40.25,38,38.5099983215332,29219500,31.354154586792,2020-04-01
38.3600006103516,39.6599998474121,37.2999992370605,39.2299995422363,29532100,31.9403553009033,2020-04-02
39,39.4599990844727,36.6699981689453,37.4900016784668,25327100,30.5236873626709,2020-04-03
39.7999992370605,41.3400001525879,39.5099983215332,41.1199989318848,30064700,33.4791641235352,2020-04-06
44.810001373291,45.5900001525879,41.1199989318848,41.25,35220700,33.5850105285645,2020-04-07
42.8499984741211,44.4500007629395,41.9700012207031,44.2599983215332,32944800,36.0356941223145,2020-04-08
46.939998626709,49.2200012207031,46.3699989318848,47.4099998474121,43637200,38.6003761291504,2020-04-09
47.5,47.5699996948242,45.2700004577637,46.6800003051758,27944300,38.0060234069824,2020-04-13
47.6599998474121,47.7400016784668,43.5299987792969,45.4199981689453,40466200,36.980152130127,2020-04-14
43.3699989318848,44.2700004577637,42.6100006103516,42.8600006103516,32249000,34.8958473205566,2020-04-15
42.7099990844727,42.8400001525879,40.0999984741211,40.5200004577637,37756000,32.990650177002,2020-04-16
43.1500015258789,45.6199989318848,42.6500015258789,45.4500007629395,41252900,37.0045738220215,2020-04-17
43.4000015258789,45.439998626709,42.8899993896484,44.0099983215332,33471900,35.8321495056152,2020-04-20
42.3499984741211,43.1100006103516,41.0699996948242,41.5699996948242,35336200,33.8455505371094,2020-04-21
43,43.1199989318848,41.8499984741211,42.2400016784668,21888100,34.391056060791,2020-04-22
42.6500015258789,43.7400016784668,42.2599983215332,42.4599990844727,23970700,34.5701751708984,2020-04-23
43,43.3400001525879,41.7299995422363,43.0999984741211,26282100,35.0912475585938,2020-04-24
44.1699981689453,46.8199996948242,43.7299995422363,46.560001373291,30929200,37.908317565918,2020-04-27
48.939998626709,49.5900001525879,46.9300003051758,47.2099990844727,28973300,38.4375305175781,2020-04-28
49.7000007629395,50.6500015258789,48.4599990844727,50.2599983215332,32941100,40.920783996582,2020-04-29
49.0699996948242,49.7700004577637,48.0400009155273,48.560001373291,28687000,39.5366859436035,2020-04-30
46.310001373291,46.4700012207031,45.2200012207031,45.5200004577637,28078900,37.4549331665039,2020-05-01
45.0299987792969,45.3600006103516,43.9799995422363,45.1199989318848,26340200,37.1258087158203,2020-05-04
46.2999992370605,46.3499984741211,43.9199981689453,43.9500007629395,27342900,36.1631088256836,2020-05-05
44.4900016784668,45.0200004577637,42.7200012207031,42.9500007629395,25028000,35.3402786254883,2020-05-06
43.5200004577637,45.1599998474121,43.439998626709,44.6399993896484,29849100,36.7308540344238,2020-05-07
45.3199996948242,46.4199981689453,45.2599983215332,46.3199996948242,22905200,38.1131973266602,2020-05-08
45.2099990844727,45.25,43.810001373291,44.0699996948242,34765200,36.261848449707,2020-05-11
44.3899993896484,44.689998626709,42.3199996948242,42.3499984741211,33328300,34.8465843200684,2020-05-12
42,42.2000007629395,40.2299995422363,40.5999984741211,35350600,33.4066505432129,2020-05-13
39.9900016784668,42.0999984741211,38.7599983215332,42.060001373291,40976400,34.607967376709,2020-05-14
41.5800018310547,42.4500007629395,41.0999984741211,41.9199981689453,28494900,34.4927635192871,2020-05-15
44.0499992370605,45.9099998474121,43.4900016784668,45.6699981689453,39383300,37.5783615112305,2020-05-18
45.2700004577637,45.7900009155273,44.2099990844727,44.4300003051758,27271600,36.5580596923828,2020-05-19
45.5699996948242,46.2799987792969,45.2200012207031,45.4700012207031,23841300,37.4137954711914,2020-05-20
45.1699981689453,45.7900009155273,44.7799987792969,45,21698300,37.0270690917969,2020-05-21
44.7700004577637,45.0499992370605,43.689998626709,44.0999984741211,22631700,36.2865219116211,2020-05-22
46.2000007629395,48.9000015258789,45.9799995422363,48.1699981689453,34429300,39.6354141235352,2020-05-26
51.6800003051758,52.3899993896484,49.8600006103516,52.2599983215332,43660500,43.0007629394531,2020-05-27
52.9900016784668,53.0099983215332,49.1100006103516,49.1599998474121,37972800,40.4500122070312,2020-05-28
48.0200004577637,49.4799995422363,47.560001373291,47.9099998474121,35873400,39.4214897155762,2020-05-29
48.1399993896484,49.6800003051758,47.8199996948242,49.4500007629395,22860100,40.6886367797852,2020-06-01
50.7099990844727,51.2900009155273,50.1599998474121,50.8400001525879,27651300,41.8323554992676,2020-06-02
52.560001373291,53.7599983215332,52.4199981689453,53.3400001525879,33341800,43.8894195556641,2020-06-03
53.2999992370605,55.689998626709,52.6100006103516,55.6500015258789,33083500,45.7901458740234,2020-06-04
61.5699996948242,62.4700012207031,58.3400001525879,58.8600006103516,44648500,48.431396484375,2020-06-05
60.6599998474121,61.3300018310547,59.7700004577637,61.2400016784668,32587100,50.3897247314453,2020-06-08
59,60.2000007629395,57.6500015258789,59.5,30422900,48.9580116271973,2020-06-09
58.9000015258789,59.1399993896484,55.8600006103516,55.8600006103516,36743700,45.9629325866699,2020-06-10
51.6699981689453,53.5200004577637,48.2000007629395,48.3899993896484,62098600,39.8164405822754,2020-06-11
51.4000015258789,52.4500007629395,49.7999992370605,52.25,39040000,42.9925384521484,2020-06-12
49.9599990844727,53,49.7400016784668,52.9799995422363,36592100,43.5932006835938,2020-06-15
56.2999992370605,56.4000015258789,52.3199996948242,54.4500007629395,37638700,44.8027610778809,2020-06-16
54.7000007629395,54.7999992370605,52.8800010681152,53,23727300,43.6096572875977,2020-06-17
52.6699981689453,53.6500015258789,52.0299987792969,53.0400009155273,22280600,43.6425743103027,2020-06-18
54.060001373291,54.0900001525879,51.560001373291,52.9199981689453,50379300,43.5438270568848,2020-06-19
51.8499984741211,52.5699996948242,51.5200004577637,52.060001373291,22642100,42.8362045288086,2020-06-22
52.9500007629395,53.7299995422363,52.5,52.9500007629395,22092600,43.5685195922852,2020-06-23
51.6699981689453,51.8400001525879,50.1599998474121,50.810001373291,27207700,41.8076667785645,2020-06-24
50.2999992370605,52.7900009155273,50.1300010681152,52.6800003051758,28112400,43.3463554382324,2020-06-25
52.3400001525879,52.3400001525879,49.4700012207031,49.5800018310547,35426200,40.795597076416,2020-06-26
50.2799987792969,50.9199981689453,49.6100006103516,50.2900009155273,22578600,41.3798065185547,2020-06-29
49.810001373291,51.5499992370605,49.6500015258789,51.0999984741211,23360400,42.0462989807129,2020-06-30
51.7599983215332,52,50.1500015258789,50.3499984741211,19206900,41.4291687011719,2020-07-01
52.1199989318848,52.4599990844727,50.2799987792969,50.5499992370605,22042700,41.5937461853027,2020-07-02
51.8699989318848,52.560001373291,51.189998626709,51.9700012207031,22613100,42.7621536254883,2020-07-06
51.25,51.3600006103516,50.0900001525879,50.3199996948242,21235300,41.4044914245605,2020-07-07
50.2000007629395,51.0699996948242,49.939998626709,50.8800010681152,19115300,41.8652687072754,2020-07-08
50.7299995422363,51.0800018310547,49.0299987792969,49.4500007629395,24263900,40.6886367797852,2020-07-09
49.4500007629395,52.689998626709,49.4500007629395,52.6500015258789,28027800,43.3216705322266,2020-07-10
53.3300018310547,53.5999984741211,51.8600006103516,52.2000007629395,27151800,42.9513969421387,2020-07-13
51.2900009155273,52.0800018310547,50.0099983215332,50.1500015258789,35814400,41.2646141052246,2020-07-14
51.9000015258789,52.1100006103516,50.6800003051758,51.8400001525879,27676300,42.6551780700684,2020-07-15
51.2799987792969,52.4599990844727,50.939998626709,51.4599990844727,18824000,42.3425140380859,2020-07-16
51.2200012207031,51.4799995422363,50.2000007629395,50.2200012207031,19747400,41.322208404541,2020-07-17
49.9900016784668,50.5800018310547,49.75,50.1399993896484,23472600,41.2563934326172,2020-07-20
50.9000015258789,51.8199996948242,50.6699981689453,51.7299995422363,21943200,42.5646743774414,2020-07-21
51.5400009155273,52.2799987792969,51.1500015258789,51.6599998474121,17873400,42.5070686340332,2020-07-22
51.4500007629395,52.2299995422363,51.1300010681152,52.0800018310547,17090400,42.8526649475098,2020-07-23
52.0999984741211,52.4799995422363,51.5,51.6699981689453,16258900,42.5152969360352,2020-07-24
51.4599990844727,51.4599990844727,50.6100006103516,51.2900009155273,13991400,42.2026329040527,2020-07-27
51.0200004577637,51.6599998474121,50.9700012207031,51.2700004577637,13121400,42.1861724853516,2020-07-28
51.1699981689453,52.5900001525879,50.9900016784668,52.5200004577637,16991000,43.2146949768066,2020-07-29
51.1100006103516,51.2000007629395,49.8600006103516,50.8699989318848,24154600,41.8570327758789,2020-07-30
50.2599983215332,50.310001373291,49.3699989318848,50.0099983215332,22485800,41.5661392211914,2020-07-31
50.560001373291,50.8499984741211,49.689998626709,50.3899993896484,15856600,41.8819808959961,2020-08-03
50.2299995422363,50.3199996948242,49.8499984741211,50.1399993896484,16230800,41.6741943359375,2020-08-04
50.5,51.310001373291,50.4700012207031,51.0400009155273,16412400,42.4222259521484,2020-08-05
50.75,51.2900009155273,50.5800018310547,50.8899993896484,11025000,42.2975578308105,2020-08-06
50.5200004577637,52.2299995422363,50.1300010681152,52.1199989318848,21499100,43.319881439209,2020-08-07
52.2900009155273,53.2099990844727,52.25,52.8600006103516,16850400,43.9349365234375,2020-08-10
54.4500007629395,55.0299987792969,53.5400009155273,53.7599983215332,25256500,44.6829719543457,2020-08-11
54.939998626709,55.0200004577637,52.75,53.3499984741211,19337900,44.3421936035156,2020-08-12
52.8300018310547,53.4799995422363,52.5699996948242,52.8899993896484,13815300,43.9598693847656,2020-08-13
52.4500007629395,53.3499984741211,52.3600006103516,52.9300003051758,13861300,43.9931106567383,2020-08-14
52.6300010681152,52.8199996948242,51.3499984741211,51.4199981689453,19788700,42.7380714416504,2020-08-17
51.5200004577637,51.5299987792969,50.2799987792969,50.3400001525879,17100800,41.8404159545898,2020-08-18
50.6800003051758,51.3300018310547,50,50.2900009155273,20837300,41.7988624572754,2020-08-19
49.5299987792969,50.0200004577637,49.2299995422363,49.5800018310547,15920900,41.2087478637695,2020-08-20
49.4500007629395,50.0800018310547,49.1599998474121,49.2999992370605,17416000,40.976016998291,2020-08-21
49.9000015258789,51.1300010681152,49.4500007629395,51.060001373291,19745100,42.438850402832,2020-08-24
51.8499984741211,52.5099983215332,50.9700012207031,51.6500015258789,17244800,42.9292297363281,2020-08-25
51.6599998474121,51.7900009155273,50.8199996948242,50.8499984741211,14541600,42.2643089294434,2020-08-26
50.7200012207031,52.2099990844727,50.6500015258789,51.7200012207031,19393500,42.9874153137207,2020-08-27
52.0699996948242,52.3699989318848,51.5299987792969,52.2799987792969,16990300,43.4528732299805,2020-08-28
51.9099998474121,52.0400009155273,51.0999984741211,51.1199989318848,16280100,42.4887275695801,2020-08-31
50.8800010681152,51.5699996948242,50.5400009155273,51.2000007629395,16903400,42.5552139282227,2020-09-01
51.0400009155273,52.1399993896484,50.6599998474121,51.9500007629395,15348600,43.1785774230957,2020-09-02
52.439998626709,53.6399993896484,51.2299995422363,51.5,25003200,42.8045616149902,2020-09-03
52.4700012207031,53.3600006103516,51.439998626709,52.5200004577637,25124000,43.65234375,2020-09-04
51.9199981689453,52.0900001525879,50.6599998474121,51.0400009155273,28128600,42.4222259521484,2020-09-08
51.2000007629395,51.5900001525879,50.6199989318848,51.4000015258789,19193900,42.7214546203613,2020-09-09
51.7200012207031,52.5,50.7000007629395,50.9500007629395,22324400,42.3474311828613,2020-09-10
50.8899993896484,51.689998626709,50.7999992370605,51,21033200,42.3889808654785,2020-09-11
51.4900016784668,52.0800018310547,47.9000015258789,48.1500015258789,58798300,40.020191192627,2020-09-14
48.1199989318848,48.3899993896484,44.6699981689453,44.810001373291,84689700,37.2441253662109,2020-09-15
45.2099990844727,46.7599983215332,44.6199989318848,46.0200004577637,45484600,38.2498245239258,2020-09-16
45.4599990844727,45.8300018310547,45.0099983215332,45.5299987792969,28741600,37.8425636291504,2020-09-17
45.5200004577637,45.9599990844727,44.7599983215332,44.8600006103516,33201700,37.2856788635254,2020-09-18
43.4099998474121,44.1599998474121,43.0699996948242,43.9300003051758,33469700,36.5127067565918,2020-09-21
43.7900009155273,44.1300010681152,43.0800018310547,43.2900009155273,25799200,35.9807624816895,2020-09-22
43.6100006103516,43.9500007629395,41.7900009155273,41.8499984741211,28780200,34.7839050292969,2020-09-23
41.8499984741211,42.5999984741211,41.2900009155273,42.189998626709,31259200,35.0664901733398,2020-09-24
41.8400001525879,42.1300010681152,41.5200004577637,42.0200004577637,26917200,34.9251976013184,2020-09-25
42.9199981689453,43.8800010681152,42.8899993896484,43.3400001525879,21204600,36.022331237793,2020-09-28
43.0999984741211,43.2900009155273,42.0200004577637,42.4199981689453,20694300,35.2576599121094,2020-09-29
42.5800018310547,43.5900001525879,42.5,43.1100006103516,22533400,35.8311653137207,2020-09-30
43.3300018310547,43.6500015258789,42.5999984741211,43.439998626709,21900500,36.1054382324219,2020-10-01
42.5400009155273,43.8699989318848,42.5200004577637,43.6599998474121,23899200,36.2882957458496,2020-10-02
44.2599983215332,45.2299995422363,44.2099990844727,44.9099998474121,24170600,37.3272361755371,2020-10-05
45.4799995422363,46.060001373291,44.1599998474121,44.4099998474121,29505900,36.9116592407227,2020-10-06
45.0200004577637,45.6300010681152,44.6100006103516,44.8400001525879,22135800,37.2690620422363,2020-10-07
44.9099998474121,45.1699981689453,44.2799987792969,44.7200012207031,28630700,37.169319152832,2020-10-08
45.0099983215332,45.5900001525879,44.689998626709,44.9300003051758,25595600,37.343864440918,2020-10-09
45.0900001525879,45.9900016784668,44.9500007629395,45.8800010681152,24070200,38.1334648132324,2020-10-12
46.1199989318848,46.1199989318848,43.5499992370605,43.6800003051758,49899100,36.3049125671387,2020-10-13
43.5200004577637,44.2400016784668,43,43.0299987792969,30260500,35.7646636962891,2020-10-14
42.5400009155273,43.6399993896484,42.25,43.6100006103516,26408000,36.2467346191406,2020-10-15
43.6800003051758,43.8800010681152,43.0800018310547,43.189998626709,25998000,35.8976516723633,2020-10-16
43.3499984741211,43.3899993896484,42.810001373291,42.9000015258789,22793600,35.656623840332,2020-10-19
43.3699989318848,44.0800018310547,43.3400001525879,43.5200004577637,21255900,36.171932220459,2020-10-20
43.4599990844727,43.7299995422363,42.9000015258789,43.0099983215332,19816300,35.7480392456055,2020-10-21
42.8899993896484,43.9900016784668,42.6599998474121,43.9500007629395,21341200,36.5293350219727,2020-10-22
44.2099990844727,44.5699996948242,43.6699981689453,43.9500007629395,18486500,36.5293350219727,2020-10-23
43.3600006103516,43.4000015258789,42.810001373291,43.2599983215332,24928100,35.9558334350586,2020-10-26
43.0400009155273,43.0400009155273,41.8699989318848,41.8800010681152,24251700,34.8088417053223,2020-10-27
40.9700012207031,41.5900001525879,40.7400016784668,41.1300010681152,27485000,34.1854667663574,2020-10-28
41.1300010681152,42.1500015258789,40.7099990844727,41.6599998474121,23351000,34.6259841918945,2020-10-29
41.0299987792969,41.5400009155273,40.4900016784668,41.4199981689453,26962800,34.8531723022461,2020-10-30
41.8600006103516,42.6699981689453,41.2000007629395,42.2099990844727,24310800,35.5179290771484,2020-11-02
43.2999992370605,44.0200004577637,43.060001373291,43.5299987792969,29985200,36.6286468505859,2020-11-03
42.5299987792969,43.4099998474121,41.9000015258789,42.0800018310547,25956400,35.4085311889648,2020-11-04
42.3400001525879,43.5800018310547,42.1800003051758,43.0699996948242,24945100,36.2415733337402,2020-11-05
43.5099983215332,43.6100006103516,42.5,42.7099990844727,17705200,35.9386596679688,2020-11-06
46.8699989318848,48.7799987792969,46.2599983215332,47.6399993896484,56895200,40.087043762207,2020-11-09
48.310001373291,48.75,47.4500007629395,47.6500015258789,33275800,40.0954475402832,2020-11-10
47.9000015258789,49.2900009155273,47.6800003051758,48.9300003051758,29719600,41.1725234985352,2020-11-11
47.9700012207031,48.4099998474121,47.7099990844727,48.2799987792969,28457400,40.6255760192871,2020-11-12
48.6500015258789,49.0699996948242,48.4000015258789,48.6599998474121,18632500,40.9453277587891,2020-11-13
50.4099998474121,51.0200004577637,49.8600006103516,50.4000015258789,26699400,42.4094772338867,2020-11-16
49.8400001525879,50.9300003051758,49.4799995422363,50.7299995422363,18970000,42.687141418457,2020-11-17
51.0900001525879,52.6500015258789,51.0099983215332,51.0499992370605,25824000,42.956413269043,2020-11-18
51.5999984741211,52.3199996948242,50.9500007629395,52.1399993896484,20262400,43.8736038208008,2020-11-19
51.8300018310547,52.1100006103516,51.189998626709,51.6500015258789,15471100,43.4612884521484,2020-11-20
52.5099983215332,53.6300010681152,52.2900009155273,53.2999992370605,28923200,44.8496932983398,2020-11-23
54.4799995422363,57.1399993896484,54.4799995422363,57.060001373291,32890900,48.0135726928711,2020-11-24
56.2700004577637,57.1599998474121,55.3300018310547,57.060001373291,28250500,48.0135726928711,2020-11-25
57,57.2400016784668,56.1199989318848,56.6699981689453,14267100,47.6853942871094,2020-11-27
56.1399993896484,56.5400009155273,55,55.0699996948242,23359300,46.3390731811523,2020-11-30
56.5499992370605,56.7400016784668,55.4000015258789,55.4700012207031,23497900,46.6756629943848,2020-12-01
55.3600006103516,57.4199981689453,55.25,57.2000007629395,26796800,48.1313819885254,2020-12-02
57.3800010681152,57.4500007629395,56.2000007629395,56.5800018310547,18776100,47.6096725463867,2020-12-03
57.560001373291,58.8199996948242,57.310001373291,58.6199989318848,24696000,49.3262481689453,2020-12-04
58.1500015258789,58.6100006103516,57.2799987792969,58.1300010681152,21280900,48.913932800293,2020-12-07
57.4799995422363,58.4000015258789,57.3600006103516,58.3600006103516,15511700,49.1074714660645,2020-12-08
59.1599998474121,59.5499992370605,58.2999992370605,58.9500007629395,27278200,49.6039237976074,2020-12-09
58.0400009155273,60.7900009155273,58.0099983215332,60.5,25866600,50.9081878662109,2020-12-10
59.7999992370605,59.810001373291,58.1800003051758,58.9300003051758,20960000,49.5870895385742,2020-12-11
60,60.2599983215332,58.7299995422363,58.7400016784668,19688300,49.4272232055664,2020-12-14
58.7400016784668,59.8600006103516,58.5699996948242,59.6699981689453,16044400,50.209774017334,2020-12-15
60.0699996948242,60.1399993896484,59.3600006103516,59.75,14988300,50.2770919799805,2020-12-16
60,60.2900009155273,59.5699996948242,60.0499992370605,18229900,50.5295295715332,2020-12-17
60.2999992370605,60.2999992370605,58.7099990844727,59.060001373291,28712700,49.6964874267578,2020-12-18
60.3499984741211,61.8199996948242,59.810001373291,61.2299995422363,31906100,51.5224533081055,2020-12-21
61.0999984741211,61.1399993896484,59.1599998474121,59.2599983215332,17851600,49.8647727966309,2020-12-22
60,61.310001373291,59.7900009155273,60.7799987792969,16579100,51.1437873840332,2020-12-23
60.9300003051758,61.0900001525879,59.8800010681152,60.5699996948242,6824400,50.9670867919922,2020-12-24
60.6199989318848,61.9300003051758,60.4900016784668,61.1300010681152,14414600,51.438304901123,2020-12-28
61.1500015258789,61.4000015258789,60.5499992370605,60.9099998474121,10800400,51.2531814575195,2020-12-29
60.9099998474121,61.2700004577637,60.6699981689453,60.8600006103516,10770700,51.2111167907715,2020-12-30
60.6699981689453,61.8499984741211,60.5299987792969,61.6599998474121,12500700,51.8842849731445,2020-12-31
61.5900001525879,61.7099990844727,59.7299995422363,60.1399993896484,21286200,50.6052665710449,2021-01-04
60.3499984741211,62,60.0200004577637,61.7000007629395,20213100,51.9179344177246,2021-01-05
64.4899978637695,66.5999984741211,63.9500007629395,65.25,38106600,54.9051132202148,2021-01-06
67.0699996948242,68.0999984741211,66.0100021362305,66.0199966430664,24161000,55.5530281066895,2021-01-07
66.2099990844727,66.2099990844727,64.3399963378906,65.370002746582,20747800,55.0060920715332,2021-01-08
64.5800018310547,66.620002746582,64.3300018310547,66.4400024414062,20454000,55.9064445495605,2021-01-11
67.4899978637695,67.7399978637695,66.2399978637695,66.6699981689453,20162800,56.0999794006348,2021-01-12
67,67.2200012207031,65.9899978637695,66.8600006103516,18541900,56.2598571777344,2021-01-13
67.5199966430664,69.4300003051758,67.1699981689453,69.0100021362305,29108900,58.0689964294434,2021-01-14
67.370002746582,67.6500015258789,64.0899963378906,64.2300033569336,38295300,54.0468254089355,2021-01-15
65.1999969482422,65.25,62.9099998474121,63.689998626709,27022400,53.5924377441406,2021-01-19
63.75,63.8199996948242,62.8400001525879,63.25,17448900,53.2221946716309,2021-01-20
63.2099990844727,63.3400001525879,61.7400016784668,61.8699989318848,19394600,52.0609817504883,2021-01-21
60.939998626709,61.8300018310547,60.189998626709,61.3300018310547,24740400,51.6065940856934,2021-01-22
60.6699981689453,60.7700004577637,59.1699981689453,60.560001373291,25754100,50.9586753845215,2021-01-25
61.2000007629395,61.2400016784668,60.0900001525879,60.9099998474121,18760900,51.2531814575195,2021-01-26
59.9000015258789,60,58.5299987792969,59.4000015258789,24657200,49.982593536377,2021-01-27
60.1500015258789,61.060001373291,59.6300010681152,60.3400001525879,19986200,50.7735557556152,2021-01-28
59.9599990844727,60.2000007629395,57.689998626709,57.9900016784668,27078300,49.2120780944824,2021-01-29
58.6599998474121,58.6699981689453,57.4000015258789,58.4300003051758,16073000,49.5854682922363,2021-02-01
59.5999984741211,60.25,59.2999992370605,59.5800018310547,18693400,50.561393737793,2021-02-02
59.4099998474121,61.1500015258789,59.3199996948242,61.0999984741211,18730600,51.8513107299805,2021-02-03
61.5699996948242,62.6300010681152,61.4199981689453,62.4099998474121,16612900,52.963020324707,2021-02-04
62.9900016784668,63.0800018310547,62.0699996948242,62.5800018310547,13493800,53.1072883605957,2021-02-05
63.0900001525879,63.7099990844727,62.8499984741211,63.6500015258789,15055400,54.0153274536133,2021-02-08
63.7000007629395,63.8699989318848,62.5200004577637,63.1199989318848,12336900,53.5655479431152,2021-02-09
63.4799995422363,63.9900016784668,62.9799995422363,63.6199989318848,12680700,53.9898643493652,2021-02-10
63.5999984741211,63.8699989318848,61.9300003051758,63.2000007629395,12108300,53.6334381103516,2021-02-11
62.9199981689453,64.0199966430664,62.8899993896484,63.6300010681152,12174600,53.9983444213867,2021-02-12
