"UCG.MI.Open","UCG.MI.High","UCG.MI.Low","UCG.MI.Close","UCG.MI.Volume","UCG.MI.Adjusted","Date"
12.3020000457764,12.3520002365112,11.8400001525879,12.0019998550415,31099941,9.54378032684326,2020-02-27
11.6120004653931,11.7559995651245,11.2779998779297,11.5380001068115,36878343,9.1748161315918,2020-02-28
11.7299995422363,11.7399997711182,10.7019996643066,11.0299997329712,44617918,8.77086353302002,2020-03-02
11.2639999389648,11.3979997634888,10.5059995651245,10.5620002746582,36510218,8.39871788024902,2020-03-03
10.5979995727539,10.6859998703003,10.1920003890991,10.293999671936,34783544,8.18560791015625,2020-03-04
10.3900003433228,10.3900003433228,9.87199974060059,10.1339998245239,37461021,8.05838012695312,2020-03-05
9.85000038146973,10.0120000839233,9.68900012969971,9.95199966430664,36842774,7.91365623474121,2020-03-06
8.60000038146973,8.92300033569336,8.19499969482422,8.61400032043457,56994733,6.84970235824585,2020-03-09
8.64999961853027,9,8.2180004119873,8.31400012969971,42080288,6.6111478805542,2020-03-10
8.46000003814697,8.78400039672852,8.27000045776367,8.53999996185303,30731579,6.79085922241211,2020-03-11
8.05000019073486,8.25,7.0019998550415,7.06599998474121,54474593,5.6187596321106,2020-03-12
7.46000003814697,8.60000038146973,7.08799982070923,7.71299982070923,53835062,6.13324308395386,2020-03-13
7.15000009536743,7.30900001525879,6.42000007629395,6.74300003051758,53885370,5.36191606521606,2020-03-16
7.13700008392334,7.1399998664856,6.64300012588501,7.01000022888184,40486356,5.5742301940918,2020-03-17
6.7519998550415,7.26000022888184,6.70300006866455,7,27378590,5.56627750396729,2020-03-18
7.48799991607666,7.76999998092651,7.01300001144409,7.36999988555908,38789158,5.86049461364746,2020-03-19
7.48400020599365,7.94500017166138,7.44999980926514,7.93400001525879,41433351,6.30897808074951,2020-03-20
7.53000020980835,7.84000015258789,7.40999984741211,7.60500001907349,31724157,6.04736328125,2020-03-23
7.98999977111816,8.36499977111816,7.85599994659424,8.36499977111816,28211440,6.6517014503479,2020-03-24
8.52000045776367,8.93200016021729,7.78399991989136,8.43299961090088,44991026,6.70577478408813,2020-03-25
8.11800003051758,8.44600009918213,8.06700038909912,8.30300045013428,26595899,6.60240077972412,2020-03-26
8.07100009918213,8.19799995422363,7.69000005722046,7.8600001335144,24262111,6.25013446807861,2020-03-27
7.67000007629395,7.73699998855591,7.12099981307983,7.27400016784668,33231746,5.78415775299072,2020-03-30
7.3899998664856,7.53000020980835,6.95800018310547,7.14699983596802,37468628,5.6831693649292,2020-03-31
6.86999988555908,7.05700016021729,6.80200004577637,6.8600001335144,23939923,5.45495271682739,2020-04-01
6.94000005722046,6.99200010299683,6.6100001335144,6.77899980545044,27906340,5.39054203033447,2020-04-02
6.7189998626709,6.73899984359741,6.53499984741211,6.53999996185303,21855300,5.20049333572388,2020-04-03
6.76999998092651,7.19999980926514,6.74599981307983,7.10699987411499,30286049,5.65136194229126,2020-04-06
7.42899990081787,7.68499994277954,7.17000007629395,7.34999990463257,32103420,5.84459114074707,2020-04-07
7.17999982833862,7.49499988555908,7.11700010299683,7.31400012969971,17707813,5.81596517562866,2020-04-08
7.50099992752075,7.69999980926514,7.3439998626709,7.43699979782104,19484589,5.91377258300781,2020-04-09
7.44000005722046,7.47200012207031,7.00400018692017,7.09999990463257,26044128,5.64579629898071,2020-04-14
7.01000022888184,7.03999996185303,6.62200021743774,6.62200021743774,28144542,5.26569938659668,2020-04-15
6.71000003814697,6.88899993896484,6.55299997329712,6.66599988937378,21985725,5.30068635940552,2020-04-16
6.8730001449585,7.05999994277954,6.84999990463257,6.86299991607666,22857056,5.45733785629272,2020-04-17
6.94999980926514,6.98199987411499,6.7519998550415,6.89699983596802,14801670,5.48437356948853,2020-04-20
6.78000020980835,6.84600019454956,6.59000015258789,6.59000015258789,15294227,5.24025297164917,2020-04-21
6.70900011062622,6.75,6.53299999237061,6.71799993515015,13363834,5.34203672409058,2020-04-22
6.76200008392334,7.07000017166138,6.68800020217896,6.90000009536743,18150457,5.48675966262817,2020-04-23
6.70300006866455,6.8600001335144,6.63000011444092,6.68800020217896,17628561,5.31818056106567,2020-04-24
6.98799991607666,7.01599979400635,6.86800003051758,6.9689998626709,13685510,5.54162693023682,2020-04-27
6.9689998626709,7.3899998664856,6.95800018310547,7.22800016403198,25403950,5.74757957458496,2020-04-28
7.19000005722046,7.37599992752075,7.1230001449585,7.37599992752075,26563244,5.86526584625244,2020-04-29
7.44999980926514,7.44999980926514,6.96000003814697,7.02899980545044,31813731,5.58933782577515,2020-04-30
6.84600019454956,6.91800022125244,6.63399982452393,6.63399982452393,24742703,5.27524042129517,2020-05-04
6.75,6.80000019073486,6.54400014877319,6.65500020980835,26157411,5.2919397354126,2020-05-05
6.53000020980835,6.80000019073486,6.51999998092651,6.59999990463257,19289908,5.24820470809937,2020-05-06
6.60300016403198,6.66400003433228,6.38000011444092,6.49599981307983,22525940,5.16550493240356,2020-05-07
6.55000019073486,6.61499977111816,6.42600011825562,6.57999992370605,12202917,5.23230075836182,2020-05-08
6.69999980926514,6.77600002288818,6.56199979782104,6.61499977111816,18125631,5.26013231277466,2020-05-11
6.59000015258789,6.72300004959106,6.59000015258789,6.6560001373291,13688988,5.29273509979248,2020-05-12
6.55499982833862,6.57999992370605,6.40000009536743,6.40000009536743,21015194,5.08916854858398,2020-05-13
6.32499980926514,6.37400007247925,6.01200008392334,6.28399991989136,35096131,4.99692678451538,2020-05-14
6.33699989318848,6.36899995803833,6.13199996948242,6.21299982070923,16551215,4.94046878814697,2020-05-15
6.31599998474121,6.57999992370605,6.2649998664856,6.57999992370605,20270959,5.23230075836182,2020-05-18
6.76800012588501,6.76900005340576,6.42700004577637,6.49100017547607,31406946,5.16153001785278,2020-05-19
6.47599983215332,6.54699993133545,6.19099998474121,6.53000020980835,20787712,5.19254207611084,2020-05-20
6.45800018310547,6.55600023269653,6.3730001449585,6.44999980926514,16319623,5.12892723083496,2020-05-21
6.38500022888184,6.83300018310547,6.36700010299683,6.73000001907349,37894149,5.35157823562622,2020-05-22
6.82000017166138,6.86499977111816,6.69299983978271,6.77199983596802,11299180,5.38497638702393,2020-05-25
6.86899995803833,7.10900020599365,6.86100006103516,7.07299995422363,27158967,5.6243257522583,2020-05-26
7.15000009536743,7.54099988937378,7.09899997711182,7.40399980545044,50715902,5.88753128051758,2020-05-27
7.51999998092651,7.77299976348877,7.42799997329712,7.66499996185303,44282145,6.09507417678833,2020-05-28
7.53999996185303,7.81799983978271,7.48400020599365,7.66599988937378,42226875,6.09586954116821,2020-05-29
7.82000017166138,7.91699981689453,7.62200021743774,7.9060001373291,23304732,6.28671360015869,2020-06-01
7.94000005722046,8.15999984741211,7.86700010299683,8.03499984741211,29979226,6.38929176330566,2020-06-02
8.11999988555908,8.45600032806396,8.0939998626709,8.44999980926514,38072858,6.71929264068604,2020-06-03
8.35700035095215,8.74600028991699,8.25800037384033,8.51500034332275,45221046,6.7709789276123,2020-06-04
8.69999980926514,8.97999954223633,8.69999980926514,8.91899967193604,41594587,7.0922327041626,2020-06-05
8.91899967193604,9.34000015258789,8.90999984741211,9.26900005340576,40992777,7.3705472946167,2020-06-08
9.16800022125244,9.20600032806396,8.71000003814697,8.92500019073486,42503592,7.09700489044189,2020-06-09
9,9.08899974822998,8.55300045013428,8.63000011444092,34093119,6.86242532730103,2020-06-10
8.30500030517578,8.36999988555908,7.91200017929077,7.95100021362305,41901642,6.32249641418457,2020-06-11
7.80000019073486,8.14099979400635,7.74599981307983,7.94199991226196,27637268,6.31534004211426,2020-06-12
7.59999990463257,7.98099994659424,7.54199981689453,7.89499998092651,21971553,6.27796602249146,2020-06-15
8.18000030517578,8.60200023651123,8.10000038146973,8.41800022125244,36367329,6.69384670257568,2020-06-16
8.44099998474121,8.58699989318848,8.25699996948242,8.39799976348877,25601053,6.67794275283813,2020-06-17
8.35999965667725,8.55500030517578,8.13300037384033,8.23999977111816,27879111,6.55230474472046,2020-06-18
8.32100009918213,8.36800003051758,8.15200042724609,8.25500011444092,35336485,6.56423187255859,2020-06-19
8.11999988555908,8.33800029754639,8.04699993133545,8.24100017547607,14475217,6.55309963226318,2020-06-22
8.3459997177124,8.55399990081787,8.26000022888184,8.42700004577637,21552582,6.70100259780884,2020-06-23
8.39700031280518,8.51399993896484,8.02999973297119,8.06900024414062,26898554,6.41632795333862,2020-06-24
8.00500011444092,8.13500022888184,7.86600017547607,8.05300045013428,26219443,6.40360498428345,2020-06-25
8.13199996948242,8.17500019073486,7.90899991989136,7.90899991989136,14708601,6.28909826278687,2020-06-26
7.8899998664856,8.35999965667725,7.8600001335144,8.25899982452393,19848336,6.56741189956665,2020-06-29
8.26500034332275,8.31900024414062,8.07100009918213,8.1879997253418,17751901,6.51095390319824,2020-06-30
8.1879997253418,8.25,8.02200031280518,8.11200046539307,16017894,6.45052099227905,2020-07-01
8.22200012207031,8.68400001525879,8.1899995803833,8.56799983978271,29242291,6.81312322616577,2020-07-02
8.60099983215332,8.65799999237061,8.34500026702881,8.42199993133545,15321901,6.69702768325806,2020-07-03
8.69799995422363,8.87899971008301,8.64999961853027,8.73799991607666,22701231,6.94830417633057,2020-07-06
8.65999984741211,8.76200008392334,8.54100036621094,8.67300033569336,17203027,6.8966178894043,2020-07-07
8.59899997711182,8.75599956512451,8.53600025177002,8.5939998626709,14217988,6.83379888534546,2020-07-08
8.66499996185303,8.69600009918213,8.28499984741211,8.29800033569336,16040284,6.59842491149902,2020-07-09
8.19900035858154,8.52000045776367,8.18000030517578,8.52000045776367,13976468,6.77495527267456,2020-07-10
8.71500015258789,8.75,8.48200035095215,8.70199966430664,15324468,6.91967725753784,2020-07-13
8.61999988555908,8.80599975585938,8.57299995422363,8.66499996185303,18124874,6.89025688171387,2020-07-14
8.77000045776367,8.84500026702881,8.5600004196167,8.77000045776367,21944279,6.97375154495239,2020-07-15
8.72700023651123,8.85700035095215,8.71000003814697,8.80700016021729,16759836,7.00317287445068,2020-07-16
8.80099964141846,8.83199977874756,8.64900016784668,8.8100004196167,18224046,7.00555896759033,2020-07-17
8.80000019073486,8.85700035095215,8.62899971008301,8.83800029754639,18317742,7.02782392501831,2020-07-20
9.10000038146973,9.41399955749512,8.96199989318848,8.96399974822998,37042909,7.12801599502563,2020-07-21
8.97500038146973,9.13300037384033,8.89000034332275,8.97299957275391,16710062,7.13517284393311,2020-07-22
9.03800010681152,9.03800010681152,8.70699977874756,8.75100040435791,18097823,6.95864200592041,2020-07-23
8.64000034332275,8.78699970245361,8.55700016021729,8.68099975585938,13848620,6.90297985076904,2020-07-24
8.66399955749512,8.70400047302246,8.49499988555908,8.5620002746582,10390059,6.80835294723511,2020-07-27
8.52299976348877,8.64000034332275,8.36900043487549,8.46500015258789,11810103,6.73122024536133,2020-07-28
8.48900032043457,8.57499980926514,8.11999988555908,8.22500038146973,15725130,6.54037714004517,2020-07-29
8.22500038146973,8.25800037384033,7.69999980926514,7.81899976730347,24749753,6.21753215789795,2020-07-30
7.84999990463257,7.95499992370605,7.72100019454956,7.72100019454956,16328274,6.13960456848145,2020-07-31
7.75,7.79199981689453,7.59100008010864,7.7519998550415,14602637,6.16425466537476,2020-08-03
7.84299993515015,8.08699989318848,7.81500005722046,8.00599956512451,16990371,6.36623096466064,2020-08-04
8.10000038146973,8.20100021362305,7.92999982833862,8.07900047302246,15937066,6.42428016662598,2020-08-05
8.25,8.26000022888184,7.6269998550415,7.76599979400635,27630024,6.17538738250732,2020-08-06
7.6269998550415,7.83699989318848,7.59299993515015,7.73099994659424,13675798,6.14755582809448,2020-08-07
7.80000019073486,7.90100002288818,7.70499992370605,7.86800003051758,13701512,6.25649642944336,2020-08-10
7.95100021362305,8.28800010681152,7.95100021362305,8.25100040435791,23991473,6.56105184555054,2020-08-11
8.26900005340576,8.45800018310547,8.25100040435791,8.35999965667725,19913755,6.64772510528564,2020-08-12
8.30000019073486,8.39999961853027,8.22599983215332,8.22599983215332,12020784,6.54117107391357,2020-08-13
8.17000007629395,8.27600002288818,8.07499980926514,8.26000022888184,13511673,6.56820821762085,2020-08-14
8.26000022888184,8.36999988555908,8.13500022888184,8.13500022888184,9801054,6.46880960464478,2020-08-17
8.0600004196167,8.29300022125244,7.98799991607666,8.15999984741211,12028349,6.48868942260742,2020-08-18
8.14000034332275,8.32800006866455,8.10000038146973,8.32800006866455,9566974,6.62227964401245,2020-08-19
8.21000003814697,8.23200035095215,8.08500003814697,8.17700004577637,11665692,6.50220775604248,2020-08-20
8.19200038909912,8.20100021362305,8.08800029754639,8.12399959564209,12612648,6.46006202697754,2020-08-21
8.19400024414062,8.29699993133545,8.11999988555908,8.29699993133545,12582194,6.59762907028198,2020-08-24
8.40499973297119,8.61999988555908,8.2480001449585,8.2480001449585,16404432,6.55866575241089,2020-08-25
8.24499988555908,8.35000038146973,8.20199966430664,8.31999969482422,8200804,6.61591815948486,2020-08-26
8.29699993133545,8.31599998474121,8.11999988555908,8.16499996185303,14160047,6.49266576766968,2020-08-27
8.22000026702881,8.54199981689453,8.22000026702881,8.44699954986572,21825431,6.71690607070923,2020-08-28
8.51299953460693,8.57999992370605,8.24499988555908,8.25,12947709,6.56025552749634,2020-08-31
8.3100004196167,8.33899974822998,8.02000045776367,8.15100002288818,18648076,6.48153305053711,2020-09-01
8.19499969482422,8.24300003051758,8.02400016784668,8.06999969482422,15762039,6.41712284088135,2020-09-02
8.16300010681152,8.25699996948242,7.96099996566772,8.02000045776367,16550778,6.37736415863037,2020-09-03
8.02799987792969,8.25699996948242,8,8.12199974060059,19057365,6.45847225189209,2020-09-04
8.22000026702881,8.25,8.06999969482422,8.17000007629395,11851524,6.49664163589478,2020-09-07
8.18000030517578,8.20699977874756,7.8600001335144,7.86600017547607,19576498,6.25490570068359,2020-09-08
7.84999990463257,8.11999988555908,7.76399993896484,8.11999988555908,23505872,6.45688152313232,2020-09-09
8.05200004577637,8.36600017547607,8.0310001373291,8.22200012207031,26133540,6.53799057006836,2020-09-10
8.22000026702881,8.22000026702881,8.01299953460693,8.05599975585938,17882508,6.40599060058594,2020-09-11
8.15999984741211,8.16300010681152,8.0019998550415,8.08699989318848,10504379,6.43064117431641,2020-09-14
8.05000019073486,8.12199974060059,7.93800020217896,7.94999980926514,15911548,6.32170104980469,2020-09-15
7.94999980926514,7.96400022506714,7.76999998092651,7.92000007629395,16899514,6.29784536361694,2020-09-16
7.80000019073486,7.85400009155273,7.71999979019165,7.80800008773804,14312134,6.20878505706787,2020-09-17
7.76700019836426,7.82200002670288,7.56199979782104,7.56400012969971,30822398,6.01476097106934,2020-09-18
7.48000001907349,7.49599981307983,7.09700012207031,7.09700012207031,26915628,5.64340972900391,2020-09-21
7.10500001907349,7.15299987792969,6.91300010681152,6.96400022506714,24404693,5.53765106201172,2020-09-22
7.02199983596802,7.09800004959106,6.74499988555908,6.74499988555908,20876425,5.36350584030151,2020-09-23
6.63600015640259,7.06599998474121,6.53399991989136,6.89900016784668,23903978,5.48596429824829,2020-09-24
6.96099996566772,7.03000020980835,6.73400020599365,6.73999977111816,17807615,5.35952949523926,2020-09-25
6.90000009536743,7.10699987411499,6.89200019836426,7.10699987411499,17753404,5.65136194229126,2020-09-28
7.05999994277954,7.17600011825562,7.01100015640259,7.02299976348877,14510941,5.58456659317017,2020-09-29
6.94999980926514,7.1399998664856,6.92999982833862,7.04500007629395,13734360,5.60206127166748,2020-09-30
7.14300012588501,7.17700004577637,6.93300008773804,6.95800018310547,12573139,5.53287982940674,2020-10-01
6.84000015258789,7.07600021362305,6.80800008773804,6.94899988174438,14525154,5.52572345733643,2020-10-02
7.04500007629395,7.11899995803833,6.98000001907349,7.06199979782104,14616531,5.61557865142822,2020-10-05
7.09000015258789,7.46700000762939,7.05800008773804,7.44999980926514,21858965,5.92410945892334,2020-10-06
7.41200017929077,7.48000001907349,7.32600021362305,7.36700010299683,12386122,5.85810995101929,2020-10-07
7.43599987030029,7.59800004959106,7.36600017547607,7.54500007629395,15315352,5.99965238571167,2020-10-08
7.54500007629395,7.58500003814697,7.3769998550415,7.41800022125244,13276016,5.89866399765015,2020-10-09
7.43800020217896,7.46799993515015,7.31500005722046,7.34600019454956,11582480,5.84141111373901,2020-10-12
7.3439998626709,7.3439998626709,7.03700017929077,7.0770001411438,18699735,5.62750673294067,2020-10-13
7.0789999961853,7.19999980926514,6.99100017547607,7.05299997329712,13367051,5.60842180252075,2020-10-14
6.93599987030029,6.93599987030029,6.74399995803833,6.82200002670288,20016385,5.4247350692749,2020-10-15
6.87599992752075,6.91800022125244,6.64099979400635,6.86600017547607,20549831,5.45972347259521,2020-10-16
6.89900016784668,7.0460000038147,6.81400012969971,6.89599990844727,13712054,5.48357915878296,2020-10-19
6.84299993515015,7.13700008392334,6.82000017166138,7.05600023269653,14475919,5.61080837249756,2020-10-20
7.09000015258789,7.1269998550415,6.78999996185303,6.78999996185303,16439293,5.39928960800171,2020-10-21
6.71999979019165,6.83599996566772,6.64300012588501,6.81500005722046,11962724,5.4191689491272,2020-10-22
6.85500001907349,7.06599998474121,6.83099985122681,6.94700002670288,15660608,5.52413320541382,2020-10-23
6.75,6.96299982070923,6.71199989318848,6.84999990463257,19670229,5.44700002670288,2020-10-26
6.90700006484985,6.92500019073486,6.56799983978271,6.57999992370605,21549087,5.23230075836182,2020-10-27
6.44500017166138,6.48299980163574,6.21999979019165,6.31799983978271,27060739,5.02396297454834,2020-10-28
6.38000011444092,6.43200016021729,6.08900022506714,6.26200008392334,22179466,4.97943353652954,2020-10-29
6.18100023269653,6.42199993133545,6.16099977493286,6.40100002288818,19469154,5.08996343612671,2020-10-30
6.44799995422363,6.60599994659424,6.36399984359741,6.60599994659424,19024622,5.25297546386719,2020-11-02
6.69000005722046,6.90799999237061,6.63000011444092,6.86399984359741,22026425,5.45813274383545,2020-11-03
6.67999982833862,7.01300001144409,6.65000009536743,7.01000022888184,24217802,5.5742301940918,2020-11-04
7.15000009536743,7.15000009536743,6.92399978637695,7.02199983596802,20162891,5.58377170562744,2020-11-05
6.92799997329712,7.07600021362305,6.76999998092651,6.80600023269653,24053562,5.41201257705688,2020-11-06
6.90000009536743,7.82999992370605,6.88500022888184,7.73999977111816,58719257,6.15471267700195,2020-11-09
7.85500001907349,8.20699977874756,7.75099992752075,8.14000034332275,46952712,6.47278547286987,2020-11-10
8.19099998474121,8.2519998550415,7.94899988174438,8.09799957275391,23102430,6.43938827514648,2020-11-11
7.91200017929077,8.06999969482422,7.82000017166138,7.98799991607666,21046886,6.35191822052002,2020-11-12
7.90999984741211,8.17500019073486,7.87799978256226,8.11200046539307,22235978,6.45052099227905,2020-11-13
8.31799983978271,8.49899959564209,8.1850004196167,8.29500007629395,29832308,6.59603977203369,2020-11-16
8.34099960327148,8.45600032806396,8.19799995422363,8.43000030517578,21425944,6.70338916778564,2020-11-17
8.38000011444092,8.53800010681152,8.33300018310547,8.50500011444092,22586430,6.76302719116211,2020-11-18
8.40200042724609,8.48200035095215,8.36299991607666,8.40100002288818,17458141,6.68032884597778,2020-11-19
8.39999961853027,8.56599998474121,8.3730001449585,8.47000026702881,15291939,6.73519611358643,2020-11-20
8.60000038146973,8.84200000762939,8.55000019073486,8.75699996948242,24645085,6.96341323852539,2020-11-23
8.89999961853027,9.19999980926514,8.88899993896484,9.19999980926514,30530170,7.31567907333374,2020-11-24
9.36600017547607,9.42599964141846,8.97799968719482,9.29899978637695,30134063,7.39440250396729,2020-11-25
9.30399990081787,9.31700038909912,9.04699993133545,9.06999969482422,18334307,7.21230506896973,2020-11-26
9,9.16300010681152,8.98099994659424,9.0939998626709,14952093,7.23138952255249,2020-11-27
8.80000019073486,8.89799976348877,8.64099979400635,8.64299964904785,33832459,6.87276268005371,2020-11-30
8,8.26000022888184,7.81199979782104,7.94999980926514,97310968,6.32170104980469,2020-12-01
7.95900011062622,8.02700042724609,7.78000020980835,7.98299980163574,48796838,6.34794187545776,2020-12-02
8.00100040435791,8.10599994659424,7.96099996566772,8.02200031280518,32617624,6.37895488739014,2020-12-03
8.02099990844727,8.15900039672852,7.95699977874756,8.13000011444092,37931426,6.46483373641968,2020-12-04
8.11999988555908,8.1850004196167,7.98899984359741,8.03400039672852,24445199,6.38849639892578,2020-12-07
7.9980001449585,8.02700042724609,7.88399982452393,7.92000007629395,22810971,6.29784536361694,2020-12-08
8.08600044250488,8.1899995803833,8.00300025939941,8.0290002822876,25522947,6.38452053070068,2020-12-09
8.05000019073486,8.11200046539307,7.88299989700317,7.90000009536743,21513197,6.28194141387939,2020-12-10
7.90999984741211,7.92199993133545,7.73000001907349,7.82399988174438,21864735,6.22150802612305,2020-12-11
7.93400001525879,7.93499994277954,7.69399976730347,7.69399976730347,19848942,6.11813449859619,2020-12-14
7.65000009536743,7.8899998664856,7.60400009155273,7.8899998664856,17855452,6.2739896774292,2020-12-15
7.8899998664856,7.93900012969971,7.68800020217896,7.80100011825562,23510153,6.20321893692017,2020-12-16
7.83799982070923,7.92500019073486,7.78599977493286,7.78599977493286,22229531,6.19129037857056,2020-12-17
7.73299980163574,7.86899995803833,7.69000005722046,7.72100019454956,33416320,6.13960456848145,2020-12-18
7.54699993133545,7.57399988174438,7.30100011825562,7.41900014877319,34510773,5.89945888519287,2020-12-21
7.46000003814697,7.55000019073486,7.44000005722046,7.52400016784668,13198820,5.98295307159424,2020-12-22
7.55299997329712,7.71600008010864,7.45699977874756,7.69199991226196,17184353,6.11654329299927,2020-12-23
7.77500009536743,7.83699989318848,7.69399976730347,7.69899988174438,11894653,6.12211036682129,2020-12-28
7.74200010299683,7.75,7.64499998092651,7.69600009918213,8178280,6.1197247505188,2020-12-29
7.70499992370605,7.73899984359741,7.64799976348877,7.64799976348877,8334329,6.08155536651611,2020-12-30
7.66599988937378,7.67500019073486,7.47200012207031,7.58300018310547,18498611,6.02986907958984,2021-01-04
7.5,7.6269998550415,7.41599988937378,7.5,18038985,5.96386861801147,2021-01-05
7.59999990463257,8.07999992370605,7.57600021362305,7.95699977874756,43206644,6.32726716995239,2021-01-06
8.02099990844727,8.07699966430664,7.84499979019165,8.0319995880127,27878499,6.38690614700317,2021-01-07
8.10000038146973,8.34000015258789,8.04199981689453,8.17800045013428,32139831,6.50300312042236,2021-01-08
8.14000034332275,8.22000026702881,7.9539999961853,8.03600025177002,19509172,6.39008712768555,2021-01-11
8.0629997253418,8.08899974822998,7.94500017166138,8.02700042724609,14996669,6.38293075561523,2021-01-12
8,8.07600021362305,7.90299987792969,7.95599985122681,14781147,6.32647180557251,2021-01-13
7.95499992370605,8.03499984741211,7.8289999961853,7.8439998626709,18739947,6.23741149902344,2021-01-14
7.80100011825562,7.89599990844727,7.62900018692017,7.70100021362305,24346042,6.12370109558105,2021-01-15
7.67999982833862,7.80600023269653,7.62099981307983,7.77099990844727,13128797,6.17936325073242,2021-01-18
7.80600023269653,7.90500020980835,7.77699995040894,7.78299999237061,16551732,6.18890571594238,2021-01-19
7.89099979400635,8.11100006103516,7.87200021743774,8.10900020599365,27360625,6.44813537597656,2021-01-20
8.15999984741211,8.17399978637695,7.99200010299683,8.00500011444092,24716988,6.36543655395508,2021-01-21
7.90000009536743,7.90999984741211,7.71099996566772,7.74900007247925,20752589,6.16187000274658,2021-01-22
7.79899978637695,7.82299995422363,7.40799999237061,7.42000007629395,24435614,5.90025472640991,2021-01-25
7.40700006484985,7.83199977874756,7.375,7.75,30969470,6.16266393661499,2021-01-26
7.78000020980835,7.90899991989136,7.55000019073486,7.69000005722046,23319587,6.11495399475098,2021-01-27
7.63899993896484,7.77600002288818,7.52600002288818,7.72700023651123,20728926,6.14437532424927,2021-01-28
