"EM1015.MI.Open","EM1015.MI.High","EM1015.MI.Low","EM1015.MI.Close","EM1015.MI.Volume","EM1015.MI.Adjusted","Date"
242.929992675781,243.649993896484,242.929992675781,243.539993286133,1466,243.539993286133,2021-04-01
243.369995117188,243.369995117188,242.589996337891,242.679992675781,2288,242.679992675781,2021-04-06
243.160003662109,243.240005493164,242.529998779297,242.570007324219,579,242.570007324219,2021-04-07
242.899993896484,243.050003051758,242.899993896484,243.009994506836,61,243.009994506836,2021-04-08
242.039993286133,242.039993286133,242.039993286133,241.880004882812,15,241.880004882812,2021-04-09
242.600006103516,242.75,241.630004882812,241.699996948242,225,241.699996948242,2021-04-12
241.320007324219,241.419998168945,241.130004882812,241.479995727539,145,241.479995727539,2021-04-13
241.479995727539,241.479995727539,241.479995727539,241.479995727539,0,241.479995727539,2021-04-14
241.350006103516,241.679992675781,241.350006103516,241.820007324219,43,241.820007324219,2021-04-15
241.050003051758,241.639999389648,241.050003051758,241.220001220703,276,241.220001220703,2021-04-16
241.240005493164,241.259994506836,240.5,240.630004882812,542,240.630004882812,2021-04-19
240.389999389648,240.410003662109,240.199996948242,240.970001220703,361,240.970001220703,2021-04-20
240.899993896484,241.429992675781,240.740005493164,241.289993286133,423,241.289993286133,2021-04-21
241.639999389648,241.639999389648,241.020004272461,241.229995727539,83,241.229995727539,2021-04-22
241.289993286133,241.610000610352,240.850006103516,241,899,241,2021-04-23
240.850006103516,240.899993896484,240.360000610352,240.910003662109,126,240.910003662109,2021-04-26
240.699996948242,240.720001220703,240.440002441406,240.660003662109,206,240.660003662109,2021-04-27
239.559997558594,240.199996948242,239.559997558594,240.169998168945,104,240.169998168945,2021-04-28
240.169998168945,240.169998168945,240.169998168945,240.169998168945,0,240.169998168945,2021-04-29
239.330001831055,239.330001831055,238.850006103516,239.029998779297,2210,239.029998779297,2021-04-30
238.789993286133,239.259994506836,238.789993286133,239.360000610352,56,239.360000610352,2021-05-03
239.259994506836,240.210006713867,239.259994506836,240.070007324219,37,240.070007324219,2021-05-04
239.619995117188,239.619995117188,239.270004272461,239.559997558594,606,239.559997558594,2021-05-05
239.520004272461,239.529998779297,239.050003051758,239.339996337891,631,239.339996337891,2021-05-06
239.389999389648,239.479995727539,238.410003662109,238.449996948242,957,238.449996948242,2021-05-07
238.199996948242,238.220001220703,238.199996948242,238.740005493164,262,238.740005493164,2021-05-10
237.770004272461,237.770004272461,237.470001220703,237.460006713867,40,237.460006713867,2021-05-11
237,237,236.509994506836,236.570007324219,3066,236.570007324219,2021-05-12
235.770004272461,236.110000610352,235.630004882812,236.009994506836,458,236.009994506836,2021-05-13
236.009994506836,236.149993896484,236.009994506836,236.149993896484,134,236.149993896484,2021-05-14
235.639999389648,235.639999389648,234.520004272461,235.449996948242,648,235.449996948242,2021-05-17
235.539993286133,235.550003051758,235.539993286133,235.570007324219,64,235.570007324219,2021-05-18
235.149993896484,235.539993286133,235.149993896484,235.479995727539,33,235.479995727539,2021-05-19
235.720001220703,235.949996948242,235.720001220703,236.25,59,236.25,2021-05-20
236.529998779297,237.190002441406,236.479995727539,236.809997558594,819,236.809997558594,2021-05-21
237.309997558594,237.330001831055,236.75,237.169998168945,51,237.169998168945,2021-05-24
237.690002441406,238.100006103516,237.5,238.059997558594,229,238.059997558594,2021-05-25
238.880004882812,239.320007324219,238.850006103516,239.320007324219,166,239.320007324219,2021-05-26
239.100006103516,239.119995117188,238.360000610352,238.479995727539,164,238.479995727539,2021-05-27
238.949996948242,238.949996948242,238.949996948242,238.949996948242,13,238.949996948242,2021-05-28
238.309997558594,238.740005493164,238.059997558594,238.839996337891,881,238.839996337891,2021-05-31
238.75,238.75,238.75,238.880004882812,20,238.880004882812,2021-06-01
239.179992675781,239.259994506836,239.179992675781,239.300003051758,63,239.300003051758,2021-06-02
239.210006713867,239.210006713867,239.210006713867,239.009994506836,40,239.009994506836,2021-06-03
239.009994506836,239.009994506836,239.009994506836,239.009994506836,0,239.009994506836,2021-06-04
239.009994506836,239.009994506836,239.009994506836,239.009994506836,0,239.009994506836,2021-06-07
239.080001831055,239.149993896484,239.080001831055,239.850006103516,73,239.850006103516,2021-06-08
239.850006103516,239.850006103516,239.850006103516,239.850006103516,0,239.850006103516,2021-06-09
240.479995727539,240.5,240.059997558594,240.550003051758,432,240.550003051758,2021-06-10
241.339996337891,241.630004882812,241.339996337891,241.449996948242,83,241.449996948242,2021-06-11
241.429992675781,241.429992675781,241.429992675781,240.889999389648,6,240.889999389648,2021-06-14
241.199996948242,241.199996948242,240.610000610352,240.350006103516,240,240.350006103516,2021-06-15
240.830001831055,240.830001831055,240.830001831055,240.830001831055,247,240.830001831055,2021-06-16
239.770004272461,240.009994506836,239.610000610352,240.070007324219,153,240.070007324219,2021-06-17
240.130004882812,240.130004882812,239.899993896484,240.050003051758,27,240.050003051758,2021-06-18
239.600006103516,239.600006103516,239.600006103516,239.610000610352,5,239.610000610352,2021-06-21
239.070007324219,239.470001220703,239.070007324219,239.320007324219,170,239.320007324219,2021-06-22
239.320007324219,239.789993286133,239.320007324219,239.619995117188,800,239.619995117188,2021-06-23
239.309997558594,239.949996948242,239.309997558594,239.869995117188,435,239.869995117188,2021-06-24
239.320007324219,239.320007324219,238.559997558594,238.630004882812,978,238.630004882812,2021-06-25
238.949996948242,239.440002441406,238.929992675781,239.509994506836,184,239.509994506836,2021-06-28
239.5,239.889999389648,239.5,239.449996948242,127,239.449996948242,2021-06-29
240.139999389648,240.139999389648,240.139999389648,240.429992675781,81,240.429992675781,2021-06-30
240.089996337891,240.089996337891,240.089996337891,240.649993896484,16,240.649993896484,2021-07-01
241.259994506836,241.759994506836,241.259994506836,241.589996337891,226,241.589996337891,2021-07-02
241.080001831055,241.080001831055,241.080001831055,240.869995117188,35,240.869995117188,2021-07-05
241.619995117188,242.389999389648,241.619995117188,242.529998779297,168,242.529998779297,2021-07-06
242.529998779297,242.529998779297,242.529998779297,242.529998779297,0,242.529998779297,2021-07-07
243.75,243.75,242.929992675781,243.050003051758,176,243.050003051758,2021-07-08
243.009994506836,243.309997558594,242.460006713867,242.559997558594,79,242.559997558594,2021-07-09
243.070007324219,243.070007324219,243.020004272461,242.970001220703,202,242.970001220703,2021-07-12
242.860000610352,242.860000610352,242.860000610352,243.199996948242,8,243.199996948242,2021-07-13
243.229995727539,243.600006103516,243.229995727539,243.600006103516,169,243.600006103516,2021-07-14
243.800003051758,244.119995117188,243.800003051758,243.809997558594,72,243.809997558594,2021-07-15
244,244.320007324219,244,244.320007324219,19,244.320007324219,2021-07-16
244.669998168945,245.139999389648,244.660003662109,244.990005493164,706,244.990005493164,2021-07-19
245.619995117188,245.619995117188,245.539993286133,245.539993286133,294,245.539993286133,2021-07-20
245.470001220703,245.470001220703,244.779998779297,244.949996948242,170,244.949996948242,2021-07-21
245.309997558594,245.309997558594,245.119995117188,245.880004882812,2,245.880004882812,2021-07-22
245.809997558594,246.240005493164,245.759994506836,246.240005493164,3113,246.240005493164,2021-07-23
245.919998168945,245.949996948242,245.919998168945,245.899993896484,8,245.899993896484,2021-07-26
246.350006103516,246.350006103516,246.350006103516,246.320007324219,8,246.320007324219,2021-07-27
246.320007324219,246.320007324219,246.320007324219,246.320007324219,0,246.320007324219,2021-07-28
246.149993896484,246.580001831055,246.149993896484,246.479995727539,1121,246.479995727539,2021-07-29
246.479995727539,246.479995727539,246.479995727539,246.479995727539,0,246.479995727539,2021-07-30
246.350006103516,247.320007324219,246.350006103516,247.410003662109,178,247.410003662109,2021-08-02
246.979995727539,246.979995727539,246.970001220703,247.449996948242,110,247.449996948242,2021-08-03
247.75,247.839996337891,247.630004882812,247.589996337891,238,247.589996337891,2021-08-04
248.110000610352,248.110000610352,248.110000610352,248.110000610352,1,248.110000610352,2021-08-05
248,248,247.240005493164,247.289993286133,52,247.289993286133,2021-08-06
247.649993896484,247.649993896484,247.649993896484,247.429992675781,7,247.429992675781,2021-08-09
247.809997558594,247.809997558594,247.649993896484,247.649993896484,495,247.649993896484,2021-08-10
246.919998168945,247.309997558594,246.919998168945,247.330001831055,53,247.330001831055,2021-08-11
247.330001831055,247.330001831055,247.330001831055,247.330001831055,0,247.330001831055,2021-08-12
247.649993896484,247.649993896484,247.649993896484,247.600006103516,6,247.600006103516,2021-08-13
247.690002441406,247.820007324219,247.520004272461,247.520004272461,184,247.520004272461,2021-08-16
248,248,247.509994506836,247.339996337891,14,247.339996337891,2021-08-17
247.339996337891,247.339996337891,247.339996337891,247.339996337891,0,247.339996337891,2021-08-18
248.050003051758,248.050003051758,247.820007324219,247.860000610352,117,247.860000610352,2021-08-19
248.009994506836,248.009994506836,248.009994506836,248.190002441406,11,248.190002441406,2021-08-20
247.369995117188,247.589996337891,247.309997558594,247.520004272461,334,247.520004272461,2021-08-23
247.589996337891,247.589996337891,247.589996337891,247.559997558594,5,247.559997558594,2021-08-24
246.5,246.5,245.580001831055,245.479995727539,20,245.479995727539,2021-08-25
245.399993896484,245.529998779297,245.190002441406,245.529998779297,358,245.529998779297,2021-08-26
245.539993286133,245.539993286133,245.539993286133,245.679992675781,14,245.679992675781,2021-08-27
245.539993286133,246.380004882812,245.539993286133,246.380004882812,514,246.380004882812,2021-08-30
246.080001831055,246.080001831055,244.699996948242,244.529998779297,151,244.529998779297,2021-08-31
244.309997558594,244.309997558594,244.309997558594,244.470001220703,5,244.470001220703,2021-09-01
245.110000610352,245.110000610352,244.960006713867,244.960006713867,1009,244.960006713867,2021-09-02
244.740005493164,244.740005493164,244.029998779297,244.309997558594,151,244.309997558594,2021-09-03
244.679992675781,244.779998779297,244.669998168945,244.619995117188,1003,244.619995117188,2021-09-06
243.649993896484,243.649993896484,243.199996948242,243.039993286133,24,243.039993286133,2021-09-07
243.339996337891,243.5,243.320007324219,243.320007324219,2572,243.320007324219,2021-09-08
243.320007324219,243.320007324219,243.320007324219,243.320007324219,0,243.320007324219,2021-09-09
244.210006713867,244.270004272461,244.080001831055,244.080001831055,556,244.080001831055,2021-09-10
244.240005493164,244.240005493164,244.240005493164,244.179992675781,2,244.179992675781,2021-09-13
244.080001831055,244.080001831055,244.080001831055,244.649993896484,1,244.649993896484,2021-09-14
244.639999389648,244.639999389648,243.75,243.75,61,243.75,2021-09-15
243.75,243.75,243.75,243.75,0,243.75,2021-09-16
243,243.089996337891,243,243.059997558594,86,243.059997558594,2021-09-17
243.830001831055,243.830001831055,243.830001831055,243.580001831055,265,243.580001831055,2021-09-20
243.580001831055,243.580001831055,243.580001831055,243.580001831055,0,243.580001831055,2021-09-21
243.720001220703,244.199996948242,243.720001220703,244.199996948242,1278,244.199996948242,2021-09-22
244.009994506836,244.009994506836,242.360000610352,242.539993286133,1443,242.539993286133,2021-09-23
242.160003662109,242.160003662109,241.399993896484,241.479995727539,7,241.479995727539,2021-09-24
241.679992675781,241.679992675781,241.5,241.369995117188,51,241.369995117188,2021-09-27
240.470001220703,240.679992675781,240.199996948242,240.679992675781,478,240.679992675781,2021-09-28
240.679992675781,240.679992675781,240.679992675781,240.679992675781,0,240.679992675781,2021-09-29
240.720001220703,240.759994506836,240.380004882812,240.220001220703,210,240.220001220703,2021-09-30
241.089996337891,241.669998168945,241.089996337891,241.059997558594,17,241.059997558594,2021-10-01
240.679992675781,240.869995117188,240.679992675781,240.820007324219,11,240.820007324219,2021-10-04
241.149993896484,241.149993896484,240.449996948242,240.100006103516,119,240.100006103516,2021-10-05
239.470001220703,239.940002441406,239.399993896484,239.809997558594,69,239.809997558594,2021-10-06
240.389999389648,240.630004882812,239.970001220703,240.229995727539,752,240.229995727539,2021-10-07
239.449996948242,240.199996948242,239.449996948242,239.360000610352,422,239.360000610352,2021-10-08
239.210006713867,239.25,239.210006713867,238.759994506836,174,238.759994506836,2021-10-11
238.399993896484,238.5,238.399993896484,238.399993896484,180,238.399993896484,2021-10-12
239.050003051758,239.050003051758,239.029998779297,239.369995117188,100,239.369995117188,2021-10-13
239.660003662109,240.940002441406,239.660003662109,240.759994506836,123,240.759994506836,2021-10-14
240.279998779297,240.440002441406,240.190002441406,240.309997558594,187,240.309997558594,2021-10-15
239.380004882812,239.380004882812,239.380004882812,239.880004882812,8,239.880004882812,2021-10-18
239.199996948242,239.199996948242,238.809997558594,238.910003662109,47,238.910003662109,2021-10-19
238.910003662109,238.910003662109,238.910003662109,238.910003662109,0,238.910003662109,2021-10-20
239.169998168945,239.169998168945,238.759994506836,238.759994506836,443,238.759994506836,2021-10-21
238.330001831055,238.389999389648,238.259994506836,238.580001831055,91,238.580001831055,2021-10-22
239,239.100006103516,238.539993286133,239.100006103516,75,239.100006103516,2021-10-25
239.199996948242,239.199996948242,238.949996948242,238.990005493164,143,238.990005493164,2021-10-26
238.970001220703,240.570007324219,238.970001220703,240.570007324219,175,240.570007324219,2021-10-27
240.410003662109,240.410003662109,239.369995117188,239.490005493164,194,239.490005493164,2021-10-28
238.059997558594,238.059997558594,237.399993896484,237.550003051758,1111,237.550003051758,2021-10-29
236.160003662109,237.240005493164,236.160003662109,237.009994506836,28,237.009994506836,2021-11-01
238.080001831055,239.360000610352,238.080001831055,239.039993286133,629,239.039993286133,2021-11-02
239.600006103516,240.149993896484,239.600006103516,239.610000610352,164,239.610000610352,2021-11-03
239.740005493164,240.600006103516,239.740005493164,241.110000610352,27,241.110000610352,2021-11-04
241.600006103516,242.600006103516,241.600006103516,242.600006103516,29,242.600006103516,2021-11-05
242.080001831055,242.199996948242,242.080001831055,241.970001220703,505,241.970001220703,2021-11-08
242.119995117188,242.119995117188,242.119995117188,243.360000610352,4,243.360000610352,2021-11-09
242.309997558594,242.850006103516,242.309997558594,241.740005493164,17,241.740005493164,2021-11-10
241.710006713867,241.710006713867,241.149993896484,241.149993896484,1897,241.149993896484,2021-11-11
241.639999389648,241.639999389648,241.050003051758,241.580001831055,52,241.580001831055,2021-11-12
242.289993286133,242.330001831055,241.25,241.25,248,241.25,2021-11-15
240.789993286133,240.789993286133,240.779998779297,241.130004882812,5,241.130004882812,2021-11-16
241,241,240.809997558594,240.940002441406,136,240.940002441406,2021-11-17
242.139999389648,242.139999389648,242.139999389648,242.139999389648,77,242.139999389648,2021-11-18
243.470001220703,243.470001220703,243.470001220703,243.539993286133,46,243.539993286133,2021-11-19
243.5,243.639999389648,243.009994506836,242.25,386,242.25,2021-11-22
240.399993896484,240.399993896484,240.289993286133,240.229995727539,17,240.229995727539,2021-11-23
240.229995727539,240.229995727539,239.229995727539,239.759994506836,1745,239.759994506836,2021-11-24
240.070007324219,240.339996337891,240.039993286133,240.339996337891,345,240.339996337891,2021-11-25
241.669998168945,242.25,241.669998168945,242.25,25,242.25,2021-11-26
241.850006103516,241.850006103516,241.850006103516,242.199996948242,2,242.199996948242,2021-11-29
242.600006103516,242.990005493164,242.600006103516,243.080001831055,129,243.080001831055,2021-11-30
241.940002441406,242.460006713867,241.940002441406,242.429992675781,644,242.429992675781,2021-12-01
242.169998168945,243.649993896484,241.979995727539,243.649993896484,1580,243.649993896484,2021-12-02
243.050003051758,243.919998168945,243.050003051758,244,470,244,2021-12-03
244,244,244,244,0,244,2021-12-06
243.919998168945,244.410003662109,243.880004882812,244.270004272461,208,244.270004272461,2021-12-07
244.220001220703,245,242.169998168945,242.169998168945,1490,242.169998168945,2021-12-08
243.369995117188,243.369995117188,243.369995117188,243.070007324219,2,243.070007324219,2021-12-09
243.070007324219,243.520004272461,243.070007324219,243.589996337891,47,243.589996337891,2021-12-10
243.5,244.410003662109,243.5,244.410003662109,215,244.410003662109,2021-12-13
244.289993286133,244.600006103516,243.970001220703,244.059997558594,242,244.059997558594,2021-12-14
244,244.509994506836,243.929992675781,244.139999389648,210,244.139999389648,2021-12-15
244.089996337891,244.089996337891,243.529998779297,243.130004882812,8,243.130004882812,2021-12-16
243.589996337891,243.589996337891,243.589996337891,244.190002441406,15,244.190002441406,2021-12-17
244.169998168945,244.169998168945,242.770004272461,242.770004272461,926,242.770004272461,2021-12-20
242.399993896484,242.399993896484,242.399993896484,241.75,5,241.75,2021-12-21
241.300003051758,241.300003051758,241.139999389648,241.179992675781,11,241.179992675781,2021-12-22
240.399993896484,240.399993896484,240.110000610352,240.210006713867,1227,240.210006713867,2021-12-23
239.399993896484,239.690002441406,239.369995117188,239.690002441406,2265,239.690002441406,2021-12-27
239.75,240.070007324219,239.270004272461,240.070007324219,177,240.070007324219,2021-12-28
239.199996948242,239.199996948242,239.199996948242,238.369995117188,25,238.369995117188,2021-12-29
238.490005493164,238.490005493164,238.399993896484,238.190002441406,75,238.190002441406,2021-12-30
238.509994506836,238.610000610352,237.300003051758,238.199996948242,90,238.199996948242,2022-01-03
238.199996948242,238.199996948242,237.330001831055,237.320007324219,65,237.320007324219,2022-01-04
237.330001831055,237.350006103516,237.220001220703,237.059997558594,45,237.059997558594,2022-01-05
236.320007324219,236.330001831055,235.75,236.479995727539,156,236.479995727539,2022-01-06
236.029998779297,236.029998779297,235.729995727539,235.589996337891,50,235.589996337891,2022-01-07
235.279998779297,235.720001220703,235.279998779297,235.889999389648,49,235.889999389648,2022-01-10
236.070007324219,236.240005493164,236.070007324219,235.610000610352,15,235.610000610352,2022-01-11
235.710006713867,236.029998779297,235.710006713867,236.419998168945,28,236.419998168945,2022-01-12
236,237.419998168945,236,237.339996337891,32,237.339996337891,2022-01-13
237.380004882812,237.419998168945,237.380004882812,236.380004882812,500,236.380004882812,2022-01-14
236.130004882812,236.130004882812,235.860000610352,235.860000610352,4,235.860000610352,2022-01-17
235.389999389648,236.029998779297,235.25,235.25,24,235.25,2022-01-18
234.759994506836,235.029998779297,234.75,234.960006713867,63,234.960006713867,2022-01-19
235.089996337891,235.589996337891,235.039993286133,235.610000610352,55,235.610000610352,2022-01-20
236.350006103516,236.350006103516,236.190002441406,236.190002441406,39,236.190002441406,2022-01-21
237.089996337891,237.089996337891,236.619995117188,236.699996948242,45,236.699996948242,2022-01-24
236.589996337891,236.589996337891,236.130004882812,236.289993286133,87,236.289993286133,2022-01-25
236.110000610352,236.309997558594,235.740005493164,235.740005493164,313,235.740005493164,2022-01-26
235.550003051758,236,235.539993286133,236,49,236,2022-01-27
235.460006713867,235.75,234.789993286133,235.75,945,235.75,2022-01-28
235.919998168945,235.960006713867,234.399993896484,234.699996948242,161,234.699996948242,2022-01-31
234.860000610352,234.860000610352,233.770004272461,233.770004272461,100,233.770004272461,2022-02-01
234.470001220703,234.470001220703,233.889999389648,234.009994506836,62,234.009994506836,2022-02-02
233.910003662109,233.910003662109,231.100006103516,230.679992675781,341,230.679992675781,2022-02-03
229.940002441406,230,229,229.639999389648,227,229.639999389648,2022-02-04
228.830001831055,228.830001831055,227.419998168945,228.179992675781,605,228.179992675781,2022-02-07
228.240005493164,228.720001220703,227.110000610352,227.110000610352,254,227.110000610352,2022-02-08
227.809997558594,228.190002441406,227.809997558594,228.190002441406,1852,228.190002441406,2022-02-09
228.300003051758,228.300003051758,226.800003051758,225.839996337891,379,225.839996337891,2022-02-10
226.610000610352,226.610000610352,225.559997558594,225.559997558594,410,225.559997558594,2022-02-11
227.179992675781,227.179992675781,225.630004882812,225.610000610352,222,225.610000610352,2022-02-14
226.080001831055,226.080001831055,224.570007324219,224.779998779297,33,224.779998779297,2022-02-15
224.279998779297,225.809997558594,224.279998779297,225.669998168945,486,225.669998168945,2022-02-16
226.029998779297,226.729995727539,226.029998779297,226.660003662109,47,226.660003662109,2022-02-17
227.259994506836,227.259994506836,227.259994506836,227.259994506836,193,227.259994506836,2022-02-18
227.339996337891,227.339996337891,226.550003051758,226.550003051758,644,226.550003051758,2022-02-21
225.380004882812,225.649993896484,225.029998779297,225.649993896484,240,225.649993896484,2022-02-22
225.649993896484,225.839996337891,225.5,225.949996948242,119,225.949996948242,2022-02-23
227.520004272461,227.910003662109,227.160003662109,227.669998168945,3295,227.669998168945,2022-02-24
227.979995727539,227.979995727539,227.979995727539,226.600006103516,2,226.600006103516,2022-02-25
227.399993896484,227.479995727539,227.229995727539,228.089996337891,389,228.089996337891,2022-02-28
233.600006103516,235.389999389648,233.600006103516,235.389999389648,11,235.389999389648,2022-03-01
232.919998168945,232.940002441406,232.919998168945,231.970001220703,7,231.970001220703,2022-03-02
231,231,230.600006103516,231.440002441406,57,231.440002441406,2022-03-03
232.429992675781,232.5,231.470001220703,233.440002441406,150,233.440002441406,2022-03-04
232.740005493164,233.020004272461,232.399993896484,231.960006713867,187,231.960006713867,2022-03-07
230.759994506836,231.5,229.690002441406,230.259994506836,43,230.259994506836,2022-03-08
229.75,229.75,228.470001220703,228.5,8,228.5,2022-03-09
228.699996948242,228.699996948242,225.5,225.259994506836,88,225.259994506836,2022-03-10
225.399993896484,225.940002441406,225.399993896484,225.940002441406,216,225.940002441406,2022-03-11
224.5,224.5,223.350006103516,223.350006103516,335,223.350006103516,2022-03-14
224.320007324219,224.410003662109,223.740005493164,224.179992675781,127,224.179992675781,2022-03-15
223.479995727539,224.270004272461,223.479995727539,224.270004272461,340,224.270004272461,2022-03-16
224.149993896484,224.149993896484,223.380004882812,223.380004882812,225,223.380004882812,2022-03-17
223.899993896484,224.160003662109,223.669998168945,224.039993286133,181,224.039993286133,2022-03-18
222.050003051758,222.119995117188,221.960006713867,221.960006713867,47,221.960006713867,2022-03-21
221.160003662109,221.160003662109,221.029998779297,221.029998779297,88,221.029998779297,2022-03-22
221.380004882812,221.899993896484,221.380004882812,221.789993286133,63033,221.789993286133,2022-03-23
221.699996948242,221.699996948242,220.539993286133,221.050003051758,12432,221.050003051758,2022-03-24
221.820007324219,221.850006103516,220.309997558594,220.490005493164,12197,220.490005493164,2022-03-25
219.779998779297,220.539993286133,219.289993286133,220.25,1551,220.25,2022-03-28
218.899993896484,218.899993896484,217.5,219.220001220703,872,219.220001220703,2022-03-29
219.039993286133,219.100006103516,217.910003662109,218.619995117188,370,218.619995117188,2022-03-30
219.75,221.160003662109,219.5,221.160003662109,6761,221.160003662109,2022-03-31
222.279998779297,222.279998779297,219.369995117188,220.020004272461,778,220.020004272461,2022-04-01
222,222,220,220.570007324219,205,220.570007324219,2022-04-04
220.169998168945,220.169998168945,217.509994506836,217.580001831055,248,217.580001831055,2022-04-05
216.649993896484,216.669998168945,215.610000610352,216.389999389648,167,216.389999389648,2022-04-06
217,217.080001831055,215.350006103516,215.960006713867,125,215.960006713867,2022-04-07
216.070007324219,216.070007324219,214.770004272461,215.289993286133,116,215.289993286133,2022-04-08
214.470001220703,214.979995727539,213.720001220703,213.589996337891,179,213.589996337891,2022-04-11
212.929992675781,214.589996337891,212.460006713867,214.210006713867,405,214.210006713867,2022-04-12
213.779998779297,214.940002441406,213.509994506836,214.520004272461,206,214.520004272461,2022-04-13
214.5,214.759994506836,212.690002441406,212.509994506836,69,212.509994506836,2022-04-14
212.520004272461,212.770004272461,210.350006103516,211.179992675781,392,211.179992675781,2022-04-19
211.509994506836,212.399993896484,211.509994506836,212.110000610352,279,212.110000610352,2022-04-20
211.669998168945,212.149993896484,210.809997558594,210.910003662109,1043,210.910003662109,2022-04-21
210.809997558594,210.850006103516,210,210.070007324219,52,210.070007324219,2022-04-22
211.5,211.710006713867,210.990005493164,211.789993286133,107,211.789993286133,2022-04-25
211.940002441406,212.630004882812,211.800003051758,212.570007324219,92,212.570007324219,2022-04-26
211.240005493164,212.529998779297,211,212.070007324219,120,212.070007324219,2022-04-27
213,213,209.600006103516,210.270004272461,2086,210.270004272461,2022-04-28
210.259994506836,210.520004272461,208.580001831055,209.169998168945,367,209.169998168945,2022-04-29
208,209.020004272461,207.479995727539,208.509994506836,703,208.509994506836,2022-05-02
206.779998779297,208.309997558594,206.779998779297,207.910003662109,553,207.910003662109,2022-05-03
206.850006103516,207.520004272461,206.589996337891,206.949996948242,1087,206.949996948242,2022-05-04
207.059997558594,208.880004882812,206,205.580001831055,248,205.580001831055,2022-05-05
205.240005493164,205.240005493164,203.619995117188,203.580001831055,160,203.580001831055,2022-05-06
203.580001831055,203.960006713867,202.169998168945,203.919998168945,1136,203.919998168945,2022-05-09
204.190002441406,205.630004882812,204.190002441406,204.979995727539,263,204.979995727539,2022-05-10
205.979995727539,207.339996337891,204.960006713867,206.619995117188,1338,206.619995117188,2022-05-11
209.399993896484,209.759994506836,209.179992675781,209.789993286133,47,209.789993286133,2022-05-12
209.169998168945,209.169998168945,207.619995117188,207.639999389648,366,207.639999389648,2022-05-13
207.889999389648,208.070007324219,206.169998168945,208.070007324219,464,208.070007324219,2022-05-16
206.75,207.369995117188,205.429992675781,205.529998779297,533,205.529998779297,2022-05-17
205.690002441406,206.419998168945,205.220001220703,206.419998168945,818,206.419998168945,2022-05-18
207.309997558594,207.919998168945,207.119995117188,207.919998168945,1045,207.919998168945,2022-05-19
206.580001831055,206.720001220703,206.300003051758,206.679992675781,143,206.679992675781,2022-05-20
206.720001220703,206.720001220703,205.289993286133,205.100006103516,240,205.100006103516,2022-05-23
205.160003662109,206.169998168945,204.889999389648,206.139999389648,547,206.139999389648,2022-05-24
206.449996948242,206.630004882812,205.910003662109,206.380004882812,134,206.380004882812,2022-05-25
206.940002441406,207.309997558594,205.789993286133,205.889999389648,132,205.889999389648,2022-05-26
206.009994506836,207.199996948242,206.009994506836,206.669998168945,382,206.669998168945,2022-05-27
204.800003051758,204.899993896484,204.460006713867,204.979995727539,164,204.979995727539,2022-05-30
205.149993896484,205.270004272461,202.929992675781,203.130004882812,3881,203.130004882812,2022-05-31
205.220001220703,205.220001220703,201.940002441406,202.75,61,202.75,2022-06-01
201.169998168945,201.279998779297,200.619995117188,200.559997558594,377,200.559997558594,2022-06-02
200.470001220703,200.470001220703,199.259994506836,199.289993286133,264,199.289993286133,2022-06-03
199.449996948242,199.509994506836,199,198.259994506836,67,198.259994506836,2022-06-06
198.429992675781,199.309997558594,198.429992675781,199.710006713867,129,199.710006713867,2022-06-07
199.119995117188,199.119995117188,198.330001831055,198.479995727539,209,198.479995727539,2022-06-08
198.639999389648,198.639999389648,195.949996948242,195.910003662109,185,195.910003662109,2022-06-09
195.660003662109,196.539993286133,195.660003662109,194.110000610352,201,194.110000610352,2022-06-10
193.5,193.710006713867,190.570007324219,190.570007324219,114,190.570007324219,2022-06-13
190.429992675781,190.429992675781,187.899993896484,187.899993896484,172,187.899993896484,2022-06-14
190.369995117188,193.070007324219,189.029998779297,192.220001220703,297,192.220001220703,2022-06-15
192.610000610352,192.610000610352,188.330001831055,192.149993896484,1165,192.149993896484,2022-06-16
191.669998168945,194.149993896484,191.669998168945,192.960006713867,274,192.960006713867,2022-06-17
193.190002441406,193.190002441406,192,191.130004882812,144,191.130004882812,2022-06-20
191.059997558594,191.910003662109,189.869995117188,189.869995117188,530,189.869995117188,2022-06-21
191.820007324219,193.679992675781,191.740005493164,193.600006103516,206,193.600006103516,2022-06-22
193.639999389648,197.050003051758,193.639999389648,196.639999389648,243,196.639999389648,2022-06-23
196.580001831055,198.029998779297,195.220001220703,196.220001220703,685,196.220001220703,2022-06-24
195.820007324219,195.820007324219,194.339996337891,194.610000610352,335,194.610000610352,2022-06-27
193.960006713867,193.960006713867,192.619995117188,192.899993896484,84,192.899993896484,2022-06-28
194.240005493164,195.699996948242,194.089996337891,195.699996948242,206,195.699996948242,2022-06-29
197.009994506836,197.820007324219,196.419998168945,197.789993286133,1048,197.789993286133,2022-06-30
197.559997558594,201.710006713867,197.199996948242,201.710006713867,347,201.710006713867,2022-07-01
200.880004882812,200.880004882812,198.320007324219,198.520004272461,103,198.520004272461,2022-07-04
198.389999389648,200.429992675781,198.320007324219,200.429992675781,582,200.429992675781,2022-07-05
200.830001831055,202.520004272461,200.600006103516,201.059997558594,103,201.059997558594,2022-07-06
198.899993896484,198.899993896484,198.589996337891,199.190002441406,111,199.190002441406,2022-07-07
