"NVO.Open","NVO.High","NVO.Low","NVO.Close","NVO.Volume","NVO.Adjusted","Date"
31.9200000762939,32.4099998474121,31.7950000762939,32.3349990844727,2717000,29.3761329650879,2020-02-06
31.7700004577637,31.8600006103516,31.5949993133545,31.625,2695800,28.7311038970947,2020-02-07
31.5200004577637,31.8400001525879,31.5049991607666,31.8199996948242,1972000,28.908260345459,2020-02-10
31.8500003814697,31.8549995422363,31.4650001525879,31.5450000762939,2423200,28.6584281921387,2020-02-11
31.6650009155273,31.7049999237061,31.4799995422363,31.6700000762939,2166400,28.7719860076904,2020-02-12
31.2900009155273,31.4750003814697,31.2600002288818,31.3700008392334,1998000,28.4994411468506,2020-02-13
31.6450004577637,31.7450008392334,31.5300006866455,31.7250003814697,1614600,28.8219528198242,2020-02-14
31.9200000762939,32.1800003051758,31.9200000762939,32.0449981689453,1456800,29.1126689910889,2020-02-18
32.0400009155273,32.1300010681152,31.9799995422363,32.0699996948242,1396800,29.1353797912598,2020-02-19
32.060001373291,32.1699981689453,31.6200008392334,31.7549991607666,2233200,28.8492050170898,2020-02-20
31.8700008392334,32.0250015258789,31.7600002288818,31.9249992370605,1747000,29.0036506652832,2020-02-21
30.8700008392334,31.1800003051758,30.5900001525879,30.6399993896484,2926600,27.8362369537354,2020-02-24
30.5599994659424,30.6749992370605,30.1499996185303,30.3099994659424,2224000,27.5364322662354,2020-02-25
30.5200004577637,30.7049999237061,30.3850002288818,30.5499992370605,3106400,27.7544727325439,2020-02-26
30.3950004577637,30.6000003814697,29.7399997711182,29.7450008392334,3162600,27.0231380462646,2020-02-27
29.0699996948242,29.4249992370605,28.6350002288818,29.0650005340576,7481000,26.4053630828857,2020-02-28
30.0550003051758,30.5799999237061,29.5300006866455,30.5599994659424,8582800,27.7635555267334,2020-03-02
31.1849994659424,31.4099998474121,30.375,30.75,5715800,27.9361705780029,2020-03-03
31.6399993896484,32.4099998474121,31.4200000762939,32.3899993896484,5441800,29.4261016845703,2020-03-04
31.6599998474121,31.9549999237061,31.2399997711182,31.4750003814697,3773400,28.5948314666748,2020-03-05
30.7800006866455,31.3349990844727,30.625,31.2749996185303,5919000,28.4131298065186,2020-03-06
30.1350002288818,30.6450004577637,29.4799995422363,29.7250003814697,5248400,27.0049648284912,2020-03-09
30.3199996948242,30.5849990844727,29.4349994659424,30.5200004577637,4868000,27.7272205352783,2020-03-10
29.5300006866455,29.8099994659424,28.6399993896484,28.9449996948242,5434600,26.2963409423828,2020-03-11
27.8649997711182,28.0499992370605,26.6450004577637,26.7099990844727,6396000,24.2658576965332,2020-03-12
28.4099998474121,28.4449996948242,26.6749992370605,28.3600006103516,5985600,25.7648735046387,2020-03-13
25.1049995422363,27.5650005340576,24.8349990844727,26.2950000762939,5833600,23.8888320922852,2020-03-16
26.0400009155273,27.6900005340576,25.6499996185303,27.5949993133545,5165400,25.0698757171631,2020-03-17
26.2299995422363,26.8199996948242,24.8349990844727,26.25,6396200,23.8479518890381,2020-03-18
26.375,26.75,25.7950000762939,25.8500003814697,4790600,23.4845561981201,2020-03-19
26.0750007629395,26.2150001525879,24.6200008392334,24.7299995422363,7517000,22.467041015625,2020-03-20
25.2450008392334,25.9549999237061,24.8899993896484,25.2049999237061,6649000,22.8985786437988,2020-03-23
25.9549999237061,26.0200004577637,25.0249996185303,25.2700004577637,6003800,22.9576282501221,2020-03-24
26.3349990844727,26.8799991607666,25.8449993133545,26.5100002288818,8887000,24.0841617584229,2020-03-25
27.375,28.4950008392334,27.2199993133545,28.3799991607666,5629000,25.7830429077148,2020-03-26
27.7099990844727,28.8150005340576,27.5049991607666,28.3649997711182,4762400,26.1317443847656,2020-03-27
29.3799991607666,30.1049995422363,29.3799991607666,30.0900001525879,5827600,27.7209281921387,2020-03-30
30.0450000762939,30.3850002288818,29.7700004577637,30.1000003814697,8613400,27.7301425933838,2020-03-31
29.6499996185303,30.375,29.5550003051758,29.875,5072200,27.522855758667,2020-04-01
29.2700004577637,29.7749996185303,29.0100002288818,29.6550006866455,3023400,27.3201770782471,2020-04-02
29.7950000762939,30.1949996948242,29.625,29.9200000762939,3951600,27.5643138885498,2020-04-03
29.9449996948242,30.4249992370605,29.7900009155273,30.3299999237061,3250000,27.9420318603516,2020-04-06
30.0100002288818,30.1399993896484,29.2399997711182,29.2700004577637,7768800,26.9654903411865,2020-04-07
29.5349998474121,30.0949993133545,29.2150001525879,29.8199996948242,7711200,27.4721870422363,2020-04-08
30.2049999237061,30.3649997711182,29.7700004577637,30,6012000,27.6380157470703,2020-04-09
30.1350002288818,30.2250003814697,29.1800003051758,29.4200000762939,7375400,27.1036777496338,2020-04-13
29.7049999237061,30.1550006866455,29.5450000762939,29.8950004577637,11586600,27.54128074646,2020-04-14
30.2049999237061,30.2049999237061,29.6299991607666,29.9249992370605,11505400,27.5689182281494,2020-04-15
30.6149997711182,30.9200000762939,30.4599990844727,30.8349990844727,7156000,28.4072723388672,2020-04-16
31.2700004577637,31.6049995422363,31.125,31.5349998474121,2620000,29.0521583557129,2020-04-17
32.0900001525879,32.4799995422363,31.8850002288818,32.0550003051758,5325200,29.5312156677246,2020-04-20
32.0800018310547,32.2299995422363,31.8099994659424,32.0499992370605,3611600,29.5266132354736,2020-04-21
32.1500015258789,32.4550018310547,32.0950012207031,32.2949981689453,2995800,29.7523174285889,2020-04-22
32.1500015258789,32.5750007629395,31.9650001525879,31.9899997711182,2307800,29.4713344573975,2020-04-23
32.185001373291,32.5200004577637,32.1800003051758,32.4550018310547,1641800,29.8997287750244,2020-04-24
32.625,32.7050018310547,32.3250007629395,32.5699996948242,1957000,30.0056705474854,2020-04-27
32.9199981689453,32.939998626709,32.2700004577637,32.2949981689453,3160800,29.7523174285889,2020-04-28
31.6000003814697,31.7099990844727,31.3150005340576,31.5200004577637,2516600,29.0383396148682,2020-04-29
31.7350006103516,31.9750003814697,31.5349998474121,31.6650009155273,2128000,29.1719245910645,2020-04-30
32,32.060001373291,31.4150009155273,31.7150001525879,2229200,29.2179889678955,2020-05-01
31.7450008392334,31.8299999237061,31.4500007629395,31.8099994659424,2081400,29.3055076599121,2020-05-04
31.1550006866455,31.7800006866455,31.1499996185303,31.5650005340576,3808400,29.0797939300537,2020-05-05
31.3600006103516,31.4950008392334,30.8899993896484,30.9899997711182,3289800,28.5500659942627,2020-05-06
31.5949993133545,31.6149997711182,31.0949993133545,31.1550006866455,2023400,28.702075958252,2020-05-07
31.3449993133545,31.4950008392334,31.2350006103516,31.3799991607666,1517400,28.9093627929688,2020-05-08
31.4200000762939,32.0699996948242,31.2399997711182,31.9899997711182,3746200,29.4713344573975,2020-05-11
31.5249996185303,31.7749996185303,31.25,31.2700004577637,2190000,28.8080215454102,2020-05-12
31.5200004577637,31.8250007629395,31.3549995422363,31.625,4197400,29.1350727081299,2020-05-13
32.1150016784668,32.2550010681152,31.7199993133545,32.1450004577637,3059600,29.6141338348389,2020-05-14
31.9549999237061,32.1300010681152,31.7849998474121,31.9549999237061,1692800,29.4390964508057,2020-05-15
31.6800003051758,32.1100006103516,31.5400009155273,31.8899993896484,2047400,29.379207611084,2020-05-18
32.435001373291,32.75,32.1349983215332,32.2350006103516,4363200,29.6970462799072,2020-05-19
32.9150009155273,33.0099983215332,32.3450012207031,32.435001373291,4219600,29.8812999725342,2020-05-20
32.5,32.5449981689453,31.9899997711182,32.4099998474121,2183400,29.8582668304443,2020-05-21
32.2550010681152,32.439998626709,32.1100006103516,32.4150009155273,1612000,29.8628768920898,2020-05-22
32.2999992370605,32.3050003051758,31.6700000762939,31.7000007629395,3069800,29.2041664123535,2020-05-26
31.2150001525879,31.3999996185303,30.7649993896484,31.3950004577637,2637000,28.9231815338135,2020-05-27
32.0849990844727,32.7799987792969,32.064998626709,32.4799995422363,3234600,29.9227542877197,2020-05-28
32.7700004577637,32.9900016784668,32.2050018310547,32.9700012207031,3246400,30.3741779327393,2020-05-29
33,33.0499992370605,32.5950012207031,32.8499984741211,2149600,30.2636203765869,2020-06-01
32.5950012207031,32.689998626709,32.375,32.5750007629395,1619400,30.010274887085,2020-06-02
32.2350006103516,32.4900016784668,32.1599998474121,32.3549995422363,1812400,29.8076000213623,2020-06-03
32.4850006103516,32.7249984741211,32.064998626709,32.1699981689453,2451000,29.6371612548828,2020-06-04
32.5,32.5,32.0050010681152,32.2449989318848,1760800,29.7062587738037,2020-06-05
32.1349983215332,32.2599983215332,31.9549999237061,32.1599998474121,2490600,29.627950668335,2020-06-08
32.2999992370605,32.6450004577637,32.2200012207031,32.314998626709,2063800,29.7707462310791,2020-06-09
33.0950012207031,33.3699989318848,32.9799995422363,33.2799987792969,4576600,30.6597690582275,2020-06-10
33.3699989318848,33.4799995422363,32.1049995422363,32.2099990844727,4250400,29.6740169525146,2020-06-11
33.0250015258789,33.0499992370605,31.9300003051758,32.3050003051758,3381000,29.761531829834,2020-06-12
32.2700004577637,32.75,32.0200004577637,32.689998626709,4457400,30.1162223815918,2020-06-15
32.9199981689453,33.0250015258789,32.435001373291,32.6450004577637,4950600,30.0747623443604,2020-06-16
33.0900001525879,33.6199989318848,33.0099983215332,33.3600006103516,2144800,30.7334671020508,2020-06-17
33.064998626709,33.1549987792969,32.8349990844727,33.0299987792969,1951400,30.4294509887695,2020-06-18
34.0149993896484,34.0149993896484,33.4900016784668,33.7750015258789,3945800,31.1157989501953,2020-06-19
33.7750015258789,34.0349998474121,33.5050010681152,33.9700012207031,2292400,31.2954483032227,2020-06-22
33.8199996948242,34.3600006103516,33.8050003051758,33.9700012207031,2480400,31.2954483032227,2020-06-23
33.5999984741211,33.7700004577637,33.0750007629395,33.2649993896484,2408400,30.6459560394287,2020-06-24
33.0800018310547,33.6399993896484,32.8800010681152,33.625,1846800,30.9776058197021,2020-06-25
33.3650016784668,33.4749984741211,32.9049987792969,33.0200004577637,2223800,30.4202423095703,2020-06-26
33.0849990844727,33.1300010681152,32.7000007629395,32.7799987792969,1971400,30.1991367340088,2020-06-29
32.3699989318848,32.8250007629395,32.2799987792969,32.7400016784668,2995400,30.1622905731201,2020-06-30
32.4000015258789,32.9650001525879,32.3899993896484,32.8400001525879,2704600,30.2544116973877,2020-07-01
33.1199989318848,33.3400001525879,32.9099998474121,33.1800003051758,2748200,30.56764793396,2020-07-02
32.8600006103516,33.1549987792969,32.7649993896484,32.9599990844727,1973200,30.3649635314941,2020-07-06
32.3499984741211,32.7849998474121,32.3400001525879,32.5299987792969,3192600,29.9688167572021,2020-07-07
32.7649993896484,32.9449996948242,32.6549987792969,32.939998626709,1555000,30.3465385437012,2020-07-08
32.9650001525879,33.0950012207031,32.5849990844727,32.8050003051758,1758800,30.22216796875,2020-07-09
32.8849983215332,32.9150009155273,32.435001373291,32.7200012207031,1613200,30.1438598632812,2020-07-10
32.6949996948242,33.1650009155273,32.5200004577637,32.5750007629395,2062600,30.010274887085,2020-07-13
32.4199981689453,32.7900009155273,32.2799987792969,32.7449989318848,1614000,30.1668910980225,2020-07-14
33.0950012207031,33.2949981689453,32.9099998474121,33.2949981689453,2514200,30.673583984375,2020-07-15
33.0499992370605,33.1300010681152,32.7299995422363,32.8300018310547,1759400,30.2451972961426,2020-07-16
33.2849998474121,33.6949996948242,33.2700004577637,33.5849990844727,1711000,30.9407596588135,2020-07-17
34.3050003051758,34.4000015258789,33.9199981689453,34.2299995422363,2085200,31.5349731445312,2020-07-20
34.314998626709,34.435001373291,34.1549987792969,34.1650009155273,2139800,31.4750919342041,2020-07-21
34.4500007629395,34.4799995422363,34.064998626709,34.2550010681152,2043400,31.5580062866211,2020-07-22
33.9150009155273,33.9550018310547,33.185001373291,33.2099990844727,2131600,30.5952816009521,2020-07-23
33.2599983215332,33.2649993896484,32.9099998474121,33.0849990844727,2268000,30.4801273345947,2020-07-24
33.5449981689453,33.7949981689453,33.4300003051758,33.7050018310547,1854000,31.051305770874,2020-07-27
33.7550010681152,33.8849983215332,33.5550003051758,33.6399993896484,1355800,30.9914226531982,2020-07-28
33.6450004577637,33.6450004577637,33.3300018310547,33.4599990844727,1253200,30.8255939483643,2020-07-29
33.3250007629395,33.6349983215332,33.1399993896484,33.5849990844727,1365000,30.9407596588135,2020-07-30
33.3250007629395,33.3950004577637,32.5449981689453,32.6650009155273,2633400,30.0931930541992,2020-07-31
32.6150016784668,32.935001373291,32.5800018310547,32.7099990844727,3708800,30.1346492767334,2020-08-03
32.1150016784668,32.4500007629395,32.0800018310547,32.314998626709,2254000,29.7707462310791,2020-08-04
32.6599998474121,32.7000007629395,32.3199996948242,32.5449981689453,2160200,29.9826374053955,2020-08-05
31.9750003814697,32.1150016784668,31.6350002288818,31.8449993133545,3815600,29.3377532958984,2020-08-06
32.2000007629395,32.3849983215332,31.9899997711182,32.3199996948242,2917800,29.775354385376,2020-08-07
32.3650016784668,32.5499992370605,32.1650009155273,32.310001373291,1771800,29.7661457061768,2020-08-10
32.9049987792969,32.9749984741211,32.5499992370605,32.5950012207031,2119000,30.0287017822266,2020-08-11
33.2949981689453,33.7849998474121,33.2400016784668,33.5449981689453,1935200,30.9039001464844,2020-08-12
33.375,33.5699996948242,33.2849998474121,33.4300003051758,1623200,30.7979621887207,2020-08-13
32.9700012207031,33.1100006103516,32.7849998474121,32.8849983215332,999200,30.5324192047119,2020-08-14
33.2900009155273,33.6100006103516,33.2550010681152,33.4300003051758,1162600,31.0384368896484,2020-08-17
33.3800010681152,33.435001373291,33.125,33.2350006103516,1896400,30.8573799133301,2020-08-18
33.7400016784668,33.8250007629395,33.2900009155273,33.314998626709,1741200,30.9316577911377,2020-08-19
33.125,33.2900009155273,32.9599990844727,33.2449989318848,1583000,30.8666648864746,2020-08-20
33.0800018310547,33.25,32.9550018310547,33.1599998474121,1025400,30.7877464294434,2020-08-21
33.4749984741211,33.5099983215332,32.8250007629395,32.9799995422363,1135400,30.6206207275391,2020-08-24
33.4000015258789,33.4099998474121,33.060001373291,33.2299995422363,1591400,30.8527393341064,2020-08-25
33.2700004577637,33.3950004577637,33.0550003051758,33.3849983215332,1278400,30.9966506958008,2020-08-26
33.5699996948242,33.5750007629395,32.9199981689453,33.1300010681152,1182400,30.7598934173584,2020-08-27
33.1199989318848,33.1199989318848,32.7999992370605,32.9150009155273,1427400,30.5602722167969,2020-08-28
32.8250007629395,33.1749992370605,32.8250007629395,33.0200004577637,1022000,30.6577606201172,2020-08-31
33.4500007629395,33.4550018310547,32.8050003051758,32.9449996948242,1782000,30.5881252288818,2020-09-01
32.9749984741211,33.1650009155273,32.8699989318848,33.1100006103516,1474800,30.741325378418,2020-09-02
33.4150009155273,33.4199981689453,32.3650016784668,32.5400009155273,1850400,30.2120990753174,2020-09-03
32.625,32.7400016784668,32.0900001525879,32.5550003051758,2452400,30.2260284423828,2020-09-04
32.5,32.75,32.2350006103516,32.4150009155273,2640400,30.0960464477539,2020-09-08
33.2050018310547,33.5400009155273,33.1549987792969,33.3250007629395,1562000,30.9409484863281,2020-09-09
33.3650016784668,33.4599990844727,32.7999992370605,32.9099998474121,1305400,30.555627822876,2020-09-10
33.3849983215332,33.5,32.935001373291,33.2249984741211,1611800,30.8480968475342,2020-09-11
33.2599983215332,33.5,33.1599998474121,33.3300018310547,1308600,30.9455890655518,2020-09-14
34.0750007629395,34.2949981689453,33.8950004577637,33.9599990844727,1098600,31.5305137634277,2020-09-15
33.9850006103516,34.3050003051758,33.9700012207031,33.9799995422363,2159800,31.5490875244141,2020-09-16
34.2000007629395,34.875,34.0800018310547,34.7849998474121,2460600,32.2964935302734,2020-09-17
34.5900001525879,34.75,34.3800010681152,34.7200012207031,1756400,32.236141204834,2020-09-18
34.4049987792969,34.5250015258789,33.9650001525879,34.4949989318848,2122800,32.0272407531738,2020-09-21
34.2599983215332,34.5950012207031,34.1100006103516,34.5299987792969,1502400,32.0597381591797,2020-09-22
34.8250007629395,35.0900001525879,34.6549987792969,34.7000007629395,1735400,32.2175750732422,2020-09-23
34.2599983215332,34.3699989318848,34.0200004577637,34.1349983215332,2136600,31.6929931640625,2020-09-24
34.0299987792969,34.5750007629395,34.0050010681152,34.5299987792969,1265600,32.0597381591797,2020-09-25
34.3650016784668,34.689998626709,34.3499984741211,34.5849990844727,1447800,32.1108016967773,2020-09-28
34.8050003051758,35.2299995422363,34.75,35.1100006103516,2550000,32.5982475280762,2020-09-29
34.75,34.8400001525879,34.5299987792969,34.7150001525879,2791800,32.231502532959,2020-09-30
35,35.0099983215332,34.5349998474121,34.625,1816400,32.1479454040527,2020-10-01
34.3250007629395,34.4949989318848,34.1749992370605,34.3300018310547,1602800,31.8740463256836,2020-10-02
34.6749992370605,35.1199989318848,34.6450004577637,35.060001373291,1350000,32.5518264770508,2020-10-05
34.814998626709,34.875,34.5400009155273,34.5800018310547,1929400,32.1061668395996,2020-10-06
34.5,34.5800018310547,34.1699981689453,34.3400001525879,1644800,31.8833274841309,2020-10-07
34.4500007629395,35.9049987792969,34.4049987792969,35.6199989318848,4430200,33.0717582702637,2020-10-08
35.7999992370605,36.1549987792969,35.6949996948242,36.0349998474121,2623000,33.4570732116699,2020-10-09
36.7750015258789,36.9049987792969,36.5200004577637,36.810001373291,2062000,34.1766319274902,2020-10-12
36.4850006103516,36.8899993896484,36.3300018310547,36.5900001525879,2577800,33.9723663330078,2020-10-13
36.1349983215332,36.2000007629395,35.689998626709,35.8650016784668,1431400,33.2992324829102,2020-10-14
35.2700004577637,35.4650001525879,35.0149993896484,35.2849998474121,1790000,32.7607231140137,2020-10-15
35.2400016784668,35.6450004577637,35.189998626709,35.5099983215332,1229600,32.9696273803711,2020-10-16
35.939998626709,35.9500007629395,35.3250007629395,35.3899993896484,1564800,32.8582153320312,2020-10-19
35.9700012207031,36.0200004577637,35.5550003051758,35.625,2291800,33.0764045715332,2020-10-20
35.6599998474121,35.7649993896484,35.3699989318848,35.4249992370605,1743000,32.8907127380371,2020-10-21
35.5499992370605,35.564998626709,35.1800003051758,35.439998626709,1671600,32.9046363830566,2020-10-22
35.4099998474121,35.5900001525879,35.2200012207031,35.3699989318848,2351400,32.8396415710449,2020-10-23
34.9749984741211,35.2299995422363,34.5999984741211,34.8250007629395,1300200,32.3336334228516,2020-10-26
34.7099990844727,34.7649993896484,33.9449996948242,33.9749984741211,2444200,31.5444412231445,2020-10-27
33.5999984741211,33.6650009155273,33.0800018310547,33.2750015258789,3041400,30.8945217132568,2020-10-28
33.6049995422363,33.6199989318848,33.060001373291,33.1650009155273,2679000,30.7923908233643,2020-10-29
32.4700012207031,32.7449989318848,31.6100006103516,31.9449996948242,3884800,29.65966796875,2020-10-30
32.3499984741211,32.6650009155273,32.2150001525879,32.5149993896484,2748600,30.1888885498047,2020-11-02
32.8549995422363,32.9700012207031,32.5950012207031,32.6300010681152,1999400,30.2956657409668,2020-11-03
34.0099983215332,35.3050003051758,33.935001373291,34.9850006103516,4789400,32.4821853637695,2020-11-04
35.8400001525879,35.9550018310547,35.564998626709,35.7799987792969,2710200,33.2203140258789,2020-11-05
35.9599990844727,36.0149993896484,35.0050010681152,35.1800003051758,7207600,32.6632385253906,2020-11-06
33.5250015258789,34.2299995422363,33.5050010681152,33.9700012207031,4148600,31.5398044586182,2020-11-09
33.75,33.9700012207031,33.4099998474121,33.7649993896484,3126200,31.3494701385498,2020-11-10
33.9150009155273,34.060001373291,33.6699981689453,33.8499984741211,2119400,31.4283885955811,2020-11-11
33.9449996948242,34.2949981689453,33.8950004577637,34.1100006103516,1505400,31.6697807312012,2020-11-12
34.0400009155273,34.1450004577637,33.9650001525879,34.0400009155273,1291200,31.6047859191895,2020-11-13
33.6049995422363,33.814998626709,33.5149993896484,33.6450004577637,2307400,31.2380523681641,2020-11-16
34.0950012207031,34.125,33.3050003051758,33.3650016784668,2775600,30.9780864715576,2020-11-17
33.6150016784668,33.685001373291,33.2550010681152,33.2599983215332,2341200,30.8805923461914,2020-11-18
33.689998626709,33.7750015258789,33.4249992370605,33.6650009155273,1981000,31.2566223144531,2020-11-19
33.7849998474121,34.0750007629395,33.7150001525879,33.7949981689453,2145800,31.3773136138916,2020-11-20
33.6150016784668,33.7200012207031,33.4049987792969,33.7000007629395,2353000,31.2891159057617,2020-11-23
33.0200004577637,33.1749992370605,32.875,32.9599990844727,2035600,30.6020526885986,2020-11-24
32.9249992370605,33.0849990844727,32.8499984741211,33.0699996948242,1693800,30.7041854858398,2020-11-25
33.2700004577637,33.8250007629395,33.2550010681152,33.7700004577637,2551000,31.3541107177734,2020-11-27
34.0099983215332,34.0200004577637,33.4449996948242,33.564998626709,3651600,31.1637668609619,2020-11-30
33.4099998474121,33.8499984741211,33.375,33.7550010681152,1532400,31.3401851654053,2020-12-01
33.8349990844727,34.2350006103516,33.7949981689453,34.0699996948242,1209400,31.6326446533203,2020-12-02
33.8800010681152,33.8849983215332,33.5099983215332,33.6049995422363,1114200,31.2009105682373,2020-12-03
33.8849983215332,34.1100006103516,33.8199996948242,33.9049987792969,1125000,31.4794502258301,2020-12-04
34.3450012207031,34.4150009155273,34.0299987792969,34.1049995422363,1319400,31.6651401519775,2020-12-07
33.8899993896484,34.3499984741211,33.8549995422363,34.2900009155273,996800,31.8369102478027,2020-12-08
35.2249984741211,35.2299995422363,34.8699989318848,35.125,3013800,32.6121788024902,2020-12-09
35.0750007629395,35.1349983215332,34.4900016784668,34.6399993896484,1974200,32.161865234375,2020-12-10
34.689998626709,34.8450012207031,34.5800018310547,34.7700004577637,1234800,32.2825698852539,2020-12-11
34.8499984741211,34.9850006103516,34.3499984741211,34.3600006103516,2130600,31.9018993377686,2020-12-14
34.6199989318848,34.7799987792969,34.5149993896484,34.7400016784668,2290600,32.2547187805176,2020-12-15
36.1300010681152,36.2200012207031,35.8899993896484,35.9199981689453,3293600,33.3502883911133,2020-12-16
35.9550018310547,36.0499992370605,35.7700004577637,35.8650016784668,2730600,33.2992324829102,2020-12-17
36.564998626709,36.9599990844727,36.3199996948242,36.9000015258789,3340800,34.2601890563965,2020-12-18
36.0200004577637,36.0400009155273,35.75,35.9500007629395,2277000,33.3781585693359,2020-12-21
35.5800018310547,35.625,35.1949996948242,35.310001373291,1729600,32.783935546875,2020-12-22
35.1300010681152,35.1399993896484,34.7700004577637,34.810001373291,1773000,32.319709777832,2020-12-23
34.8899993896484,34.939998626709,34.6650009155273,34.7150001525879,555000,32.231502532959,2020-12-24
35.7299995422363,35.7299995422363,34.9700012207031,35.125,2513200,32.6121788024902,2020-12-28
35.5950012207031,35.5950012207031,35.1949996948242,35.2900009155273,2548800,32.7653732299805,2020-12-29
35.5299987792969,35.5900001525879,34.9900016784668,35.0999984741211,1491600,32.5889549255371,2020-12-30
34.9199981689453,35.0449981689453,34.5999984741211,34.9249992370605,1027600,32.4264717102051,2020-12-31
35.5950012207031,35.7649993896484,35.2799987792969,35.7150001525879,4629600,33.1599655151367,2021-01-04
35.4099998474121,35.4550018310547,34.8699989318848,35.3849983215332,1751000,32.8535766601562,2021-01-05
34.6549987792969,34.8950004577637,34.3950004577637,34.4650001525879,2121400,31.9993858337402,2021-01-06
34.8899993896484,35.1150016784668,34.5699996948242,35.0449981689453,1414000,32.5378913879395,2021-01-07
35.0699996948242,35.1699981689453,34.8699989318848,35.1300010681152,1129800,32.616813659668,2021-01-08
35.2050018310547,35.314998626709,35.0800018310547,35.2099990844727,1079000,32.6910934448242,2021-01-11
34.8899993896484,34.9900016784668,34.3699989318848,34.6650009155273,3116000,32.1850776672363,2021-01-12
35.0800018310547,35.7050018310547,35.060001373291,35.4500007629395,2552000,32.9139289855957,2021-01-13
35.3800010681152,35.6549987792969,35.3400001525879,35.5149993896484,1676000,32.9742774963379,2021-01-14
35.8650016784668,36.1450004577637,35.6949996948242,36.0149993896484,2023400,33.4384994506836,2021-01-15
36.685001373291,36.685001373291,36.2700004577637,36.5099983215332,2002400,33.8980903625488,2021-01-19
36.1749992370605,36.2700004577637,35.8699989318848,35.9900016784668,2082400,33.4152870178223,2021-01-20
36.3400001525879,36.3650016784668,35.9949989318848,36.2599983215332,1923200,33.6659698486328,2021-01-21
36.064998626709,36.6049995422363,35.9550018310547,36.4150009155273,1595000,33.809886932373,2021-01-22
36.3400001525879,36.6549987792969,36.3300018310547,36.5900001525879,1112800,33.9723663330078,2021-01-25
36.6650009155273,36.814998626709,36.5250015258789,36.6349983215332,1559200,34.0141448974609,2021-01-26
35.7949981689453,35.9099998474121,34.9749984741211,34.9850006103516,2322200,32.4821853637695,2021-01-27
35.3849983215332,35.9500007629395,35.2849998474121,35.2999992370605,2082000,32.7746543884277,2021-01-28
34.9599990844727,35.0449981689453,34.4900016784668,34.7999992370605,2329200,32.310417175293,2021-01-29
35.3950004577637,35.435001373291,35.1349983215332,35.2050018310547,1787200,32.6864547729492,2021-02-01
35.5299987792969,35.6049995422363,35.2449989318848,35.4850006103516,2501200,32.9464149475098,2021-02-02
36.4799995422363,36.6599998474121,36.1450004577637,36.2050018310547,2839400,33.6149063110352,2021-02-03
36.1450004577637,36.1599998474121,35.6949996948242,35.814998626709,2882000,33.2528114318848,2021-02-04
35.6150016784668,35.7150001525879,35.3849983215332,35.7000007629395,2322600,33.1460380554199,2021-02-05
35.685001373291,35.7000007629395,35.2249984741211,35.4449996948242,2433000,32.9092788696289,2021-02-08
