"DUK.Open","DUK.High","DUK.Low","DUK.Close","DUK.Volume","DUK.Adjusted","Date"
85.5100021362305,86.3600006103516,76,80.4800033569336,7684400,64.560676574707,2020-03-12
85.0100021362305,85.8600006103516,80,85.7699966430664,6156000,68.8042984008789,2020-03-13
79.3000030517578,84.6500015258789,76,76.5800018310547,7118500,61.4321136474609,2020-03-16
78.5800018310547,86.5500030517578,78.1500015258789,86,6712800,68.9888076782227,2020-03-17
81.0100021362305,82.9800033569336,77.1699981689453,79.2799987792969,6426500,63.5980529785156,2020-03-18
79.120002746582,79.1699981689453,74,75.0500030517578,6361700,60.2047691345215,2020-03-19
75.8499984741211,76,68.0999984741211,68.4000015258789,8975700,54.8701705932617,2020-03-20
66.3899993896484,67.9300003051758,62.1300010681152,64.1500015258789,7060100,51.4608421325684,2020-03-23
67.0100021362305,71.9100036621094,66.129997253418,71.5,6516900,57.3569755554199,2020-03-24
71.1900024414062,78.5500030517578,70.1900024414062,74.7099990844727,6573700,59.9320259094238,2020-03-25
75.1800003051758,81.9300003051758,75.0100021362305,81.1900024414062,6163700,65.130256652832,2020-03-26
78.0299987792969,83.6900024414062,77.9499969482422,80.1900024414062,5091300,64.3280487060547,2020-03-27
81.3499984741211,83.9400024414062,80.5699996948242,83.4599990844727,5300800,66.9512405395508,2020-03-30
82.370002746582,83.9599990844727,80.5100021362305,80.879997253418,5115500,64.8815536499023,2020-03-31
77.9199981689453,79.75,76.3600006103516,77.5699996948242,4600700,62.2262954711914,2020-04-01
76.4300003051758,79.9599990844727,76.2399978637695,79.3899993896484,3665500,63.6862983703613,2020-04-02
78.3300018310547,79.3399963378906,75.5800018310547,76.0199966430664,2907200,60.9828948974609,2020-04-03
78.620002746582,81.9800033569336,78.4100036621094,81.25,3960100,65.1783905029297,2020-04-06
83.5,83.6900024414062,80,80.1100006103516,3522900,64.2638778686523,2020-04-07
80.5,86.5800018310547,80.0299987792969,85.5,6729500,68.5877227783203,2020-04-08
86.5,93,86.3199996948242,90.3099975585938,6536800,72.4462661743164,2020-04-09
89.5899963378906,90.0299987792969,86.4300003051758,87.3600006103516,3800500,70.0798034667969,2020-04-13
89.3399963378906,90.879997253418,88.2099990844727,90.4199981689453,3812800,72.5345230102539,2020-04-14
88.5,89.4499969482422,87.0999984741211,87.5400009155273,3694300,70.2241897583008,2020-04-15
88,88.5899963378906,87.0299987792969,87.5899963378906,2335100,70.264289855957,2020-04-16
89.3199996948242,90.5899963378906,87.5699996948242,90.0999984741211,4299100,72.2778015136719,2020-04-17
89.0599975585938,89.4800033569336,86.5800018310547,86.6500015258789,3144000,69.5102462768555,2020-04-20
85.2399978637695,86.4499969482422,84.379997253418,85.4400024414062,3682900,68.5395812988281,2020-04-21
86.75,88.4000015258789,86.4800033569336,87.1500015258789,3089900,69.9113235473633,2020-04-22
87.4800033569336,88.1800003051758,84.9000015258789,85.120002746582,3298100,68.2828750610352,2020-04-23
85.4700012207031,86.1699981689453,83.6999969482422,85.6900024414062,3723900,68.7401123046875,2020-04-24
86.2799987792969,87.6800003051758,86.1699981689453,86.75,2593100,69.590446472168,2020-04-27
88.120002746582,89.1399993896484,87.3300018310547,87.629997253418,3135500,70.2963790893555,2020-04-28
88.5400009155273,88.75,86.4499969482422,86.629997253418,2997600,69.4941864013672,2020-04-29
86,86.4100036621094,84.1800003051758,84.6600036621094,3536500,67.9138793945312,2020-04-30
83.8600006103516,83.9499969482422,82.0899963378906,82.6399993896484,3036700,66.2934341430664,2020-05-01
82.7300033569336,82.9499969482422,81.2799987792969,82.629997253418,2947400,66.2853927612305,2020-05-04
82.8300018310547,83.8899993896484,82.8099975585938,83.1399993896484,2781000,66.6945343017578,2020-05-05
83.1800003051758,83.370002746582,80.0400009155273,80.0699996948242,3581900,64.2317886352539,2020-05-06
80.8899993896484,81.4499969482422,80.0400009155273,80.3099975585938,3426400,64.4243011474609,2020-05-07
81.4899978637695,82.0699996948242,80.5,81.7799987792969,2875200,65.6035461425781,2020-05-08
81.4499969482422,82.2699966430664,80.3300018310547,81.6600036621094,3924200,65.5072784423828,2020-05-11
82.4899978637695,83.6600036621094,81.879997253418,81.879997253418,3524700,65.6837692260742,2020-05-12
81.5500030517578,82.0999984741211,80.620002746582,81.8899993896484,3998300,65.6917724609375,2020-05-13
80,82.3899993896484,79.7200012207031,82.3000030517578,3649300,66.7914657592773,2020-05-14
81.4800033569336,81.7900009155273,80.1699981689453,81.1900024414062,5250700,65.8906326293945,2020-05-15
82.6900024414062,85.4400024414062,82.5800018310547,84.9199981689453,6747800,68.9177322387695,2020-05-18
84.379997253418,84.379997253418,83.25,83.2900009155273,3020800,67.5948944091797,2020-05-19
83.9499969482422,84.0899963378906,83.1399993896484,83.3099975585938,2710900,67.6111297607422,2020-05-20
83.0599975585938,83.7699966430664,82.0100021362305,82.3399963378906,3108000,66.8239135742188,2020-05-21
82.1900024414062,83.3199996948242,81.8899993896484,83.2300033569336,2760600,67.5461959838867,2020-05-22
84.4599990844727,84.6699981689453,82.6900024414062,82.8099975585938,3910200,67.2053527832031,2020-05-26
84.120002746582,84.1999969482422,82.6900024414062,83.7200012207031,3606600,67.9438552856445,2020-05-27
84.8499984741211,86.0999984741211,84.6800003051758,85.8300018310547,3957600,69.65625,2020-05-28
85.5400009155273,86.370002746582,84.6699981689453,85.629997253418,4017500,69.4939270019531,2020-05-29
85.8399963378906,87.5800018310547,85.2300033569336,87.4400024414062,2438800,70.9628829956055,2020-06-01
87.8199996948242,88.0999984741211,86.5999984741211,87.6699981689453,3446800,71.1495361328125,2020-06-02
88.3300018310547,89.6500015258789,88,89.2300033569336,2449600,72.4155578613281,2020-06-03
88.8000030517578,89.379997253418,87.4800033569336,88.4400024414062,3640800,71.7744445800781,2020-06-04
89.4000015258789,91.5599975585938,89.1500015258789,89.4899978637695,3353300,72.6265869140625,2020-06-05
89.4599990844727,92.1999969482422,89.1100006103516,91.9100036621094,2771000,74.5905456542969,2020-06-08
91,91.0699996948242,88.9300003051758,90.3199996948242,3023400,73.3001556396484,2020-06-09
90.4100036621094,90.9499969482422,89.5,90.1900024414062,2721400,73.1946487426758,2020-06-10
88.8000030517578,89.0500030517578,86.3399963378906,87.0800018310547,4974100,70.6707000732422,2020-06-11
88.9300003051758,88.9899978637695,85.7300033569336,86.7399978637695,3935700,70.3947830200195,2020-06-12
85.0400009155273,87.4199981689453,84.3000030517578,86.9599990844727,4501000,70.5733184814453,2020-06-15
89,89.4800033569336,86.4100036621094,86.9499969482422,3865100,70.5652084350586,2020-06-16
87,87.3600006103516,85.4800033569336,86.2099990844727,4181800,69.9646453857422,2020-06-17
85.6600036621094,86.379997253418,85,85.7699966430664,3480100,69.6075592041016,2020-06-18
86.7399978637695,86.9300003051758,82.1100006103516,82.1100006103516,8089900,66.6372528076172,2020-06-19
82.3199996948242,83.5500030517578,81.3099975585938,82.5299987792969,3878700,66.9781036376953,2020-06-22
83.2399978637695,83.5,81.4899978637695,81.8499984741211,3771600,66.4262542724609,2020-06-23
81.0800018310547,81.3399963378906,79.8199996948242,80.4700012207031,3675900,65.3062973022461,2020-06-24
80.1100006103516,80.2300033569336,78.7900009155273,79.4499969482422,3984800,64.4785079956055,2020-06-25
79.3499984741211,79.9199981689453,77.5800018310547,78.9300003051758,5321500,64.0564880371094,2020-06-26
79.5699996948242,80.25,78.5199966430664,80.25,2953700,65.1277465820312,2020-06-29
80.0899963378906,80.4800033569336,78.9300003051758,79.8899993896484,4890000,64.835578918457,2020-06-30
79.9700012207031,82.379997253418,79.7600021362305,81.9300003051758,2835800,66.4911804199219,2020-07-01
82.6399993896484,82.9199981689453,81.4400024414062,81.8399963378906,2819700,66.4181365966797,2020-07-02
80.5,81.8600006103516,79.120002746582,79.8099975585938,5997800,64.7706604003906,2020-07-06
79.1999969482422,81.1800003051758,79.1500015258789,80.8199996948242,4129600,65.5903472900391,2020-07-07
80.8600006103516,81.9499969482422,80.3300018310547,81.4400024414062,3434200,66.0935211181641,2020-07-08
81.3300018310547,81.3300018310547,79.1100006103516,79.7399978637695,3457400,64.7138519287109,2020-07-09
79.7900009155273,81.5800018310547,79.7600021362305,81.3199996948242,2545700,65.9961090087891,2020-07-10
81.1500015258789,81.9700012207031,80.9599990844727,81.4199981689453,2205100,66.0772552490234,2020-07-13
81.4199981689453,82.4700012207031,81.3899993896484,81.6900024414062,4218200,66.2964019775391,2020-07-14
82.4800033569336,82.6399993896484,80.3199996948242,80.4300003051758,4501700,65.2738265991211,2020-07-15
80.6999969482422,81.3399963378906,80.4300003051758,81.0699996948242,2874300,65.7932281494141,2020-07-16
81.6900024414062,82.629997253418,81.4599990844727,82.4000015258789,4603000,66.8726119995117,2020-07-17
82.0500030517578,82.2300033569336,80.9499969482422,81.0999984741211,3271400,65.8175735473633,2020-07-20
81.5,82.7900009155273,81.0999984741211,82.3300018310547,3892800,66.8157958984375,2020-07-21
82,84.5100021362305,81.5199966430664,84.1500015258789,3763300,68.292839050293,2020-07-22
84.0599975585938,84.3899993896484,83.4800033569336,83.9899978637695,2373100,68.1629943847656,2020-07-23
84.3499984741211,84.9000015258789,82.620002746582,82.7900009155273,2953100,67.1891021728516,2020-07-24
82.5,82.6399993896484,81.0899963378906,81.2900009155273,4198700,65.9717636108398,2020-07-27
81.25,84.9800033569336,81.2099990844727,84.5999984741211,4851400,68.6580429077148,2020-07-28
84.5299987792969,85.0500030517578,83.8399963378906,84.9700012207031,2501600,68.9583053588867,2020-07-29
84.3099975585938,84.5800018310547,83.4899978637695,84.5699996948242,2828600,68.6336898803711,2020-07-30
84.0500030517578,84.8099975585938,83.5999984741211,84.7399978637695,3292100,68.7716445922852,2020-07-31
84.6699981689453,84.75,83.1100006103516,83.8099975585938,2552200,68.0169067382812,2020-08-03
83.5,84.9700012207031,83.3399963378906,84.6900024414062,3234500,68.731071472168,2020-08-04
84.7200012207031,84.8600006103516,83.2799987792969,83.5100021362305,2861400,67.7734603881836,2020-08-05
83.2699966430664,84.3899993896484,82.6699981689453,84.2099990844727,3036300,68.3415298461914,2020-08-06
83.7900009155273,86.6900024414062,83.6800003051758,86.6100006103516,4289500,70.2892761230469,2020-08-07
87.1900024414062,87.2099990844727,84.5299987792969,84.7600021362305,4323300,68.7878875732422,2020-08-10
84.9899978637695,85.0899963378906,83.4700012207031,83.6699981689453,4546200,67.9032897949219,2020-08-11
84.0199966430664,84.7799987792969,83.8300018310547,84.3199996948242,3397100,68.430793762207,2020-08-12
83.0299987792969,83.2300033569336,82,82.7399978637695,3219200,67.9259185791016,2020-08-13
82.6600036621094,82.9000015258789,81.9300003051758,82.1500015258789,2016100,67.4415740966797,2020-08-14
82.2900009155273,83.1100006103516,81.6600036621094,82.5999984741211,3849500,67.8109664916992,2020-08-17
82.5699996948242,82.7699966430664,81.5,81.6600036621094,2606900,67.0392837524414,2020-08-18
81.879997253418,82.1900024414062,81.4599990844727,81.6600036621094,2623100,67.0392837524414,2020-08-19
81.2600021362305,81.6100006103516,80.5599975585938,81.0400009155273,2715200,66.5302886962891,2020-08-20
81.1999969482422,81.3300018310547,80.2799987792969,81,3911100,66.4974594116211,2020-08-21
81.379997253418,81.6600036621094,80.5,81.4700012207031,2679100,66.88330078125,2020-08-24
81.5,81.5,80.4300003051758,80.8499984741211,2769200,66.3743057250977,2020-08-25
80.4199981689453,80.620002746582,79.3099975585938,79.5500030517578,3367900,65.3070831298828,2020-08-26
79.6800003051758,80.370002746582,79.2200012207031,79.5500030517578,2932800,65.3070831298828,2020-08-27
79.9199981689453,79.9899978637695,78.9499969482422,79.7099990844727,3190500,65.4384155273438,2020-08-28
79.6999969482422,81.5299987792969,79.6100006103516,80.3399963378906,3569300,65.9556045532227,2020-08-31
79.8399963378906,80.1800003051758,78.9700012207031,79.2099990844727,3194100,65.027961730957,2020-09-01
79.2399978637695,81.9000015258789,78.9800033569336,81.4700012207031,3626200,66.88330078125,2020-09-02
81.8199996948242,82.6999969482422,80.3399963378906,81.1399993896484,3134800,66.6123886108398,2020-09-03
81.2200012207031,81.8199996948242,79.9300003051758,80.9700012207031,2820200,66.4728240966797,2020-09-04
81.0599975585938,81.2399978637695,79.379997253418,80.7300033569336,3252000,66.2757949829102,2020-09-08
82.4199981689453,83.8899993896484,81.8499984741211,82.5899963378906,4411100,67.8027648925781,2020-09-09
82.2200012207031,82.7300033569336,81.4100036621094,82,3591200,67.3184127807617,2020-09-10
82.0699996948242,83.4100036621094,81.75,83.0299987792969,3196800,68.1639938354492,2020-09-11
83.5800018310547,84.9400024414062,83.5800018310547,84.379997253418,3438100,69.2722625732422,2020-09-14
84.9400024414062,85.870002746582,83.9300003051758,84.4499969482422,2582500,69.3297576904297,2020-09-15
85,85.4800033569336,84.5699996948242,84.8399963378906,2904600,69.6499328613281,2020-09-16
84.25,84.7799987792969,83.6399993896484,84.5999984741211,3355800,69.4528961181641,2020-09-17
84.1999969482422,84.7399978637695,82.9000015258789,82.9499969482422,5035900,68.0983123779297,2020-09-18
82.0500030517578,82.5699996948242,81.1699981689453,82.5699996948242,3001600,67.7863464355469,2020-09-21
82.4100036621094,84.0100021362305,82.2600021362305,82.6900024414062,2703700,67.8848648071289,2020-09-22
82.9000015258789,83.129997253418,81.2300033569336,81.2799987792969,2322700,66.7273178100586,2020-09-23
81.2300033569336,82.4100036621094,80.4100036621094,81.6699981689453,2582300,67.047492980957,2020-09-24
81.2799987792969,82.5899963378906,80.9499969482422,82.4700012207031,3854600,67.7042617797852,2020-09-25
82.9700012207031,84.0800018310547,82.6600036621094,82.870002746582,2424600,68.0326461791992,2020-09-28
83.0699996948242,83.4000015258789,82.0400009155273,82.4100036621094,2126100,67.6550140380859,2020-09-29
88,89.4899978637695,86.4300003051758,88.5599975585938,18804900,72.7038726806641,2020-09-30
88.0299987792969,90.3600006103516,87.5999984741211,90.0500030517578,6249600,73.9271087646484,2020-10-01
89.2200012207031,92.1500015258789,88.6900024414062,91.5800018310547,5925200,75.1831665039062,2020-10-02
90.9800033569336,92.1500015258789,89.9000015258789,91.7399978637695,3038400,75.3145294189453,2020-10-05
91.7200012207031,92.0699996948242,90.4599990844727,90.7699966430664,2993500,74.5182189941406,2020-10-06
91.6100006103516,92.129997253418,90.6999969482422,91.3000030517578,2480000,74.9532928466797,2020-10-07
91.4899978637695,93.4300003051758,90.9000015258789,93.1500015258789,3253300,76.4720687866211,2020-10-08
93.1399993896484,93.9199981689453,92.0400009155273,93.3000030517578,3686800,76.59521484375,2020-10-09
93.1900024414062,93.8499984741211,92.5899963378906,93.1100006103516,3131600,76.4392318725586,2020-10-12
92.6399993896484,93.2600021362305,91.3000030517578,92.9199981689453,2544400,76.2832717895508,2020-10-13
92.8399963378906,93.5,92.0100021362305,92.6699981689453,2420700,76.0780029296875,2020-10-14
91.0699996948242,92.8199996948242,90.75,91.9599990844727,2170600,75.4951324462891,2020-10-15
92.1800003051758,93.0599975585938,91.7300033569336,92.370002746582,2811200,75.8317260742188,2020-10-16
92.120002746582,92.870002746582,91.75,92.0699996948242,2284000,75.5854415893555,2020-10-19
92.1100006103516,92.8000030517578,91.8000030517578,92.0599975585938,2243100,75.5772247314453,2020-10-20
91.9599990844727,92.9800033569336,91.5599975585938,92.5100021362305,2233300,75.946662902832,2020-10-21
92.5899963378906,93.9100036621094,92.0599975585938,93.8899993896484,4162200,77.0795822143555,2020-10-22
94,94.370002746582,90.9700012207031,92.7799987792969,4532000,76.168327331543,2020-10-23
91.9400024414062,93.5,91.4700012207031,93.1800003051758,2711800,76.4967041015625,2020-10-26
93.3199996948242,93.9400024414062,92.620002746582,93.0599975585938,2275900,76.398193359375,2020-10-27
91.7900009155273,93.0899963378906,90.8300018310547,90.9800033569336,3658800,74.6905822753906,2020-10-28
90.7200012207031,93.1900024414062,89.620002746582,92.2399978637695,3424900,75.7249908447266,2020-10-29
91.6600036621094,93,91.2300033569336,92.1100006103516,3304800,75.618293762207,2020-10-30
92.9300003051758,94.1999969482422,92.25,93.8199996948242,2929900,77.0221176147461,2020-11-02
94.8600006103516,96.5599975585938,94.4300003051758,95.5199966430664,3512400,78.417724609375,2020-11-03
95.0699996948242,96.7300033569336,93.5500030517578,93.5500030517578,2883700,76.8004531860352,2020-11-04
94.8199996948242,96.9599990844727,93.9700012207031,94.2200012207031,2531900,77.3505020141602,2020-11-05
94.5,95.5299987792969,93.3399963378906,93.4400024414062,2380500,76.7101364135742,2020-11-06
96.8099975585938,98.879997253418,95.1100006103516,95.4000015258789,4148100,78.319221496582,2020-11-09
95.7200012207031,97.2699966430664,94.3000030517578,97.1399993896484,3146100,79.7476654052734,2020-11-10
97.6800003051758,98.6600036621094,97.0400009155273,97.3099975585938,2704500,79.8872222900391,2020-11-11
95.5,95.9100036621094,93.5999984741211,94.25,3119000,78.1501312255859,2020-11-12
94.7099990844727,95.3600006103516,94.5999984741211,94.9800033569336,1887300,78.7554092407227,2020-11-13
96.0500030517578,96.0500030517578,94.4700012207031,95.0100021362305,2842900,78.7802963256836,2020-11-16
94.3000030517578,95,92.8300018310547,92.9199981689453,3178500,77.0473327636719,2020-11-17
93.5899963378906,93.9599990844727,91.4599990844727,91.5299987792969,2948800,75.8947448730469,2020-11-18
91.3399963378906,91.7600021362305,90.0100021362305,91.6999969482422,3368600,76.0356979370117,2020-11-19
91.6999969482422,92.6800003051758,91.379997253418,92.5800018310547,4213800,76.7653884887695,2020-11-20
92.5199966430664,93.4300003051758,92.0100021362305,93.3300018310547,3795700,77.3872756958008,2020-11-23
94.4700012207031,96.3300018310547,93.9000015258789,96.2600021362305,4350900,79.816764831543,2020-11-24
95.9499969482422,96.2399978637695,94.8399963378906,96.1500015258789,1959300,79.7255706787109,2020-11-25
96.1500015258789,96.1500015258789,94.0999984741211,94.5999984741211,1293800,78.4403305053711,2020-11-27
94.129997253418,94.25,91.9400024414062,92.6600036621094,5012200,76.8317260742188,2020-11-30
93.5599975585938,94.6399993896484,93.1699981689453,93.2600021362305,2947300,77.3292388916016,2020-12-01
93.0999984741211,93.9100036621094,91.9100036621094,93.870002746582,2173900,77.8350448608398,2020-12-02
93.4800033569336,93.6999969482422,92.0999984741211,92.3499984741211,2286100,76.5746688842773,2020-12-03
92.1999969482422,92.6699981689453,90.1399993896484,91.1500015258789,3172200,75.5796661376953,2020-12-04
90.6999969482422,92.3099975585938,90.5500030517578,91.870002746582,2030700,76.1766738891602,2020-12-07
91.3300018310547,92.0199966430664,90.4000015258789,91.5100021362305,2409300,75.8781890869141,2020-12-08
91.4899978637695,91.7399978637695,90.2900009155273,91.3899993896484,2998200,75.7786560058594,2020-12-09
91.6900024414062,92.0699996948242,90.8300018310547,91.7600021362305,3628500,76.0854644775391,2020-12-10
91.25,91.8899993896484,90.9000015258789,91.5400009155273,3225100,75.9030380249023,2020-12-11
92.379997253418,94.0800018310547,91.0999984741211,91.129997253418,3684200,75.5630798339844,2020-12-14
91.2600021362305,92.8399963378906,90.9000015258789,92.1100006103516,4059600,76.3756942749023,2020-12-15
92.3899993896484,92.9800033569336,90.5999984741211,90.6100006103516,4057900,75.1318969726562,2020-12-16
91.3099975585938,91.8300018310547,91,91.5199966430664,4309900,75.8864517211914,2020-12-17
91.4499969482422,91.5999984741211,90.2399978637695,90.3199996948242,7342800,74.8914337158203,2020-12-18
89.8099975585938,90,88.1800003051758,89.0999984741211,4682100,73.8798522949219,2020-12-21
89.0899963378906,89.5699996948242,88.5999984741211,89.5299987792969,2831600,74.2363967895508,2020-12-22
89.9800033569336,90.75,89.0199966430664,89.0400009155273,1956500,73.8300857543945,2020-12-23
89.2200012207031,89.7200012207031,88.8000030517578,89.6699981689453,733500,74.3524780273438,2020-12-24
90.1600036621094,90.6600036621094,89.7300033569336,90.25,1473400,74.8333892822266,2020-12-28
90.5299987792969,91.0400009155273,89.6800003051758,89.8600006103516,2044400,74.5100250244141,2020-12-29
89.9199981689453,91.0800018310547,89.9199981689453,90.5599975585938,1838700,75.0904541015625,2020-12-30
90.6100006103516,91.6399993896484,90.2699966430664,91.5599975585938,1638800,75.9196243286133,2020-12-31
91.7799987792969,92.129997253418,89.1999969482422,89.7099990844727,2683700,74.3856430053711,2021-01-04
89.7900009155273,90.1900024414062,89.0400009155273,89.75,2547400,74.4188079833984,2021-01-05
89.9499969482422,91.7699966430664,89.870002746582,90.9100036621094,2823000,75.3806686401367,2021-01-06
91.1500015258789,91.4599990844727,89.7399978637695,89.8899993896484,2989500,74.5348892211914,2021-01-07
89.9499969482422,90.4000015258789,89.4199981689453,90.0500030517578,2752100,74.6675643920898,2021-01-08
89.6399993896484,90.4199981689453,88.5299987792969,89.2900009155273,2193700,74.0373992919922,2021-01-11
89.1399993896484,89.5599975585938,87.620002746582,88.9300003051758,2860700,73.7388916015625,2021-01-12
88.9800033569336,92.370002746582,88.9499969482422,91.5599975585938,3592500,75.9196243286133,2021-01-13
91.5599975585938,91.9599990844727,90.3300018310547,91.6600036621094,3097300,76.002555847168,2021-01-14
90.9100036621094,92.379997253418,90.5999984741211,92.1100006103516,2914600,76.3756942749023,2021-01-15
92.5899963378906,92.9499969482422,90.3499984741211,90.379997253418,2486200,74.9412002563477,2021-01-19
90.3000030517578,91.2099990844727,89.5,90.7799987792969,2331300,75.2728652954102,2021-01-20
90.5,90.7699966430664,89.8000030517578,90.1800003051758,2254700,74.7753601074219,2021-01-21
89.8199996948242,90.6699981689453,89.4599990844727,90.2900009155273,1917500,74.8665618896484,2021-01-22
90.0100021362305,93.0699996948242,89.7900009155273,92.9100036621094,3469200,77.0390167236328,2021-01-25
92.7900009155273,93.4499969482422,91.8600006103516,92.9199981689453,2261500,77.0473327636719,2021-01-26
92.3499984741211,94.1600036621094,91.3300018310547,91.7099990844727,3002300,76.0440216064453,2021-01-27
92.1600036621094,93.6999969482422,91.4499969482422,91.4800033569336,2001000,75.8532943725586,2021-01-28
92.0100021362305,94.5800018310547,91.0500030517578,94,4967400,77.9428176879883,2021-01-29
94.0500030517578,94.4000015258789,92.8899993896484,93.1600036621094,2570900,77.2463226318359,2021-02-01
93.0899963378906,94.9499969482422,92.6900024414062,93.0999984741211,2240700,77.1965713500977,2021-02-02
92.7399978637695,93.6100006103516,92.5199966430664,93.3899993896484,2577200,77.4370193481445,2021-02-03
93.6699981689453,94.4700012207031,93.3099975585938,94.3499984741211,2375800,78.2330474853516,2021-02-04
94.4700012207031,95.4499969482422,94.0299987792969,94.7399978637695,2465900,78.556396484375,2021-02-05
94.6100006103516,94.6800003051758,93.0199966430664,93.5999984741211,2087100,77.6111373901367,2021-02-08
93.6100006103516,94.0599975585938,92.7900009155273,93.3199996948242,1932900,77.3789825439453,2021-02-09
93.7699966430664,94.1900024414062,92.8099975585938,93.6999969482422,2356700,77.6940689086914,2021-02-10
92.6999969482422,92.8199996948242,90.3499984741211,90.4199981689453,3633400,75.7545471191406,2021-02-11
89.9199981689453,90.3899993896484,89.1500015258789,89.8199996948242,2742400,75.2518539428711,2021-02-12
