"MASI.MI.Open","MASI.MI.High","MASI.MI.Low","MASI.MI.Close","MASI.MI.Volume","MASI.MI.Adjusted","Date"
2.64000010490417,2.64000010490417,2.42000007629395,2.55999994277954,32812,2.46901917457581,2020-03-05
2.55999994277954,2.55999994277954,2.40000009536743,2.42000007629395,11560,2.33399486541748,2020-03-06
2.29999995231628,2.29999995231628,2.09999990463257,2.24000000953674,46518,2.16039180755615,2020-03-09
2.29999995231628,2.29999995231628,2,2.11999988555908,15111,2.04465627670288,2020-03-10
2.3199999332428,2.3199999332428,2.20000004768372,2.29999995231628,16455,2.21825933456421,2020-03-11
2.20000004768372,2.3199999332428,2.20000004768372,2.22000002861023,10350,2.14110255241394,2020-03-12
2.22000002861023,2.3199999332428,2.20000004768372,2.3199999332428,15769,2.23754835128784,2020-03-13
2.3199999332428,2.3199999332428,2.09999990463257,2.09999990463257,5820,2.02536749839783,2020-03-16
2.14000010490417,2.27999997138977,2.14000010490417,2.27999997138977,3042,2.198970079422,2020-03-17
2.20000004768372,2.27999997138977,2.1800000667572,2.20000004768372,10830,2.12181329727173,2020-03-18
2.24000000953674,2.29999995231628,2.22000002861023,2.27999997138977,6744,2.198970079422,2020-03-19
2.27999997138977,2.33999991416931,2.27999997138977,2.33999991416931,4406,2.25683784484863,2020-03-20
2.27999997138977,2.29999995231628,2.22000002861023,2.29999995231628,3900,2.21825933456421,2020-03-23
2.29999995231628,2.40000009536743,2.27999997138977,2.38000011444092,9648,2.29541635513306,2020-03-24
2.40000009536743,2.40000009536743,2.3199999332428,2.40000009536743,8116,2.31470537185669,2020-03-25
2.44000005722046,2.48000001907349,2.40000009536743,2.40000009536743,12830,2.31470537185669,2020-03-26
2.42000007629395,2.42000007629395,2.3199999332428,2.3199999332428,11863,2.23754835128784,2020-03-27
2.25999999046326,2.33999991416931,2.25999999046326,2.33999991416931,55,2.25683784484863,2020-03-30
2.35999989509583,2.35999989509583,2.29999995231628,2.29999995231628,9880,2.21825933456421,2020-03-31
2.33999991416931,2.33999991416931,2.20000004768372,2.29999995231628,4465,2.21825933456421,2020-04-01
2.29999995231628,2.29999995231628,2.25,2.29999995231628,4045,2.21825933456421,2020-04-02
2.29999995231628,2.34999990463257,2.20000004768372,2.34999990463257,12369,2.26648259162903,2020-04-03
2.29999995231628,2.40000009536743,2.29999995231628,2.40000009536743,9870,2.31470537185669,2020-04-06
2.45000004768372,2.53999996185303,2.41000008583069,2.5,14479,2.41115140914917,2020-04-07
2.5,2.57999992370605,2.44000005722046,2.5699999332428,5561,2.47866368293762,2020-04-08
2.5699999332428,2.5699999332428,2.51999998092651,2.5699999332428,960,2.47866368293762,2020-04-09
2.5699999332428,2.5699999332428,2.5,2.51999998092651,7852,2.43044090270996,2020-04-14
2.54999995231628,2.54999995231628,2.34999990463257,2.40000009536743,25960,2.31470537185669,2020-04-15
2.40000009536743,2.40000009536743,2.35999989509583,2.40000009536743,3570,2.31470537185669,2020-04-16
2.40000009536743,2.40000009536743,2.35999989509583,2.40000009536743,4800,2.31470537185669,2020-04-17
2.40000009536743,2.40000009536743,2.35999989509583,2.40000009536743,5951,2.31470537185669,2020-04-20
2.40000009536743,2.40000009536743,2.34999990463257,2.35999989509583,12050,2.27612686157227,2020-04-21
2.38000011444092,2.39000010490417,2.36999988555908,2.36999988555908,2240,2.28577136993408,2020-04-22
2.35999989509583,2.35999989509583,2.3199999332428,2.35999989509583,11482,2.27612686157227,2020-04-23
2.38000011444092,2.39000010490417,2.33999991416931,2.38000011444092,4630,2.29541635513306,2020-04-24
2.40000009536743,2.48000001907349,2.40000009536743,2.4300000667572,11082,2.3436393737793,2020-04-27
2.48000001907349,2.48000001907349,2.40000009536743,2.45000004768372,6670,2.36292862892151,2020-04-28
2.44000005722046,2.45000004768372,2.44000005722046,2.45000004768372,5712,2.36292862892151,2020-04-29
2.44000005722046,2.44000005722046,2.40000009536743,2.40000009536743,5138,2.31470537185669,2020-04-30
2.39000010490417,2.39000010490417,2.38000011444092,2.38000011444092,280,2.29541635513306,2020-05-04
2.40000009536743,2.40000009536743,2.34999990463257,2.39000010490417,2300,2.30506110191345,2020-05-05
2.39000010490417,2.39000010490417,2.30999994277954,2.30999994277954,6647,2.2279040813446,2020-05-06
2.34999990463257,2.34999990463257,2.29999995231628,2.29999995231628,2023,2.21825933456421,2020-05-07
2.30999994277954,2.33999991416931,2.29999995231628,2.30999994277954,7235,2.2279040813446,2020-05-08
2.29999995231628,2.33999991416931,2.26999998092651,2.29999995231628,29720,2.21825933456421,2020-05-11
2.28999996185303,2.5,2.28999996185303,2.4300000667572,67143,2.3436393737793,2020-05-12
2.40000009536743,2.58999991416931,2.35999989509583,2.5,60209,2.41115140914917,2020-05-13
2.48000001907349,2.48000001907349,2.35999989509583,2.45000004768372,32562,2.36292862892151,2020-05-14
2.48000001907349,2.48000001907349,2.36999988555908,2.36999988555908,13708,2.28577136993408,2020-05-15
2.36999988555908,2.5,2.36999988555908,2.45000004768372,69131,2.36292862892151,2020-05-18
2.41000008583069,2.46000003814697,2.3199999332428,2.32999992370605,15294,2.24719309806824,2020-05-19
2.29999995231628,2.44000005722046,2.27999997138977,2.40000009536743,8609,2.31470537185669,2020-05-20
2.4300000667572,2.4300000667572,2.34999990463257,2.34999990463257,6416,2.26648259162903,2020-05-21
2.39000010490417,2.40000009536743,2.33999991416931,2.36999988555908,2468,2.28577136993408,2020-05-22
2.41000008583069,2.45000004768372,2.39000010490417,2.45000004768372,4249,2.36292862892151,2020-05-25
2.46000003814697,2.46000003814697,2.38000011444092,2.4300000667572,3499,2.3436393737793,2020-05-26
2.4300000667572,2.46000003814697,2.4300000667572,2.44000005722046,7175,2.35328388214111,2020-05-27
2.45000004768372,2.46000003814697,2.41000008583069,2.41000008583069,60655,2.32435011863708,2020-05-28
2.44000005722046,2.44000005722046,2.38000011444092,2.39000010490417,24205,2.30506110191345,2020-05-29
2.39000010490417,2.44000005722046,2.39000010490417,2.42000007629395,4195,2.33399486541748,2020-06-01
2.40000009536743,2.45000004768372,2.39000010490417,2.42000007629395,6670,2.33399486541748,2020-06-02
2.47000002861023,2.53999996185303,2.39000010490417,2.39000010490417,44044,2.30506110191345,2020-06-03
2.41000008583069,2.41000008583069,2.35999989509583,2.36999988555908,11899,2.28577136993408,2020-06-04
2.36999988555908,2.40000009536743,2.36999988555908,2.38000011444092,63655,2.29541635513306,2020-06-05
2.34999990463257,2.41000008583069,2.33999991416931,2.38000011444092,46096,2.29541635513306,2020-06-08
2.41000008583069,2.41000008583069,2.34999990463257,2.35999989509583,9551,2.27612686157227,2020-06-09
2.40000009536743,2.40000009536743,2.36999988555908,2.36999988555908,10034,2.28577136993408,2020-06-10
2.34999990463257,2.35999989509583,2.33999991416931,2.33999991416931,26098,2.25683784484863,2020-06-11
2.38000011444092,2.40000009536743,2.34999990463257,2.34999990463257,6897,2.26648259162903,2020-06-12
2.42000007629395,2.42000007629395,2.35999989509583,2.38000011444092,11776,2.29541635513306,2020-06-15
2.34999990463257,2.40000009536743,2.34999990463257,2.35999989509583,12869,2.27612686157227,2020-06-16
2.38000011444092,2.39000010490417,2.34999990463257,2.35999989509583,17950,2.27612686157227,2020-06-17
2.35999989509583,2.39000010490417,2.35999989509583,2.39000010490417,5977,2.30506110191345,2020-06-18
2.36999988555908,2.40000009536743,2.36999988555908,2.39000010490417,20158,2.30506110191345,2020-06-19
2.33999991416931,2.40000009536743,2.33999991416931,2.34999990463257,7750,2.26648259162903,2020-06-22
2.39000010490417,2.40000009536743,2.34999990463257,2.35999989509583,5258,2.27612686157227,2020-06-23
2.39000010490417,2.39000010490417,2.35999989509583,2.39000010490417,1473,2.30506110191345,2020-06-24
2.35999989509583,2.36999988555908,2.34999990463257,2.34999990463257,5016,2.26648259162903,2020-06-25
2.34999990463257,2.36999988555908,2.29999995231628,2.30999994277954,22879,2.2279040813446,2020-06-26
2.30999994277954,2.38000011444092,2.30999994277954,2.3199999332428,13193,2.23754835128784,2020-06-29
2.35999989509583,2.35999989509583,2.32999992370605,2.32999992370605,1850,2.24719309806824,2020-06-30
2.34999990463257,2.34999990463257,2.3199999332428,2.3199999332428,2560,2.23754835128784,2020-07-01
2.34999990463257,2.34999990463257,2.28999996185303,2.29999995231628,28800,2.21825933456421,2020-07-02
2.32999992370605,2.34999990463257,2.26999998092651,2.29999995231628,7861,2.21825933456421,2020-07-03
2.33999991416931,2.34999990463257,2.27999997138977,2.29999995231628,10073,2.21825933456421,2020-07-06
2.33999991416931,2.34999990463257,2.29999995231628,2.30999994277954,2550,2.2279040813446,2020-07-07
2.33999991416931,2.33999991416931,2.29999995231628,2.30999994277954,700,2.2279040813446,2020-07-08
2.33999991416931,2.33999991416931,2.27999997138977,2.27999997138977,750,2.198970079422,2020-07-09
2.28999996185303,2.32999992370605,2.27999997138977,2.29999995231628,2360,2.21825933456421,2020-07-10
2.25999999046326,2.3199999332428,2.25,2.27999997138977,6550,2.198970079422,2020-07-13
2.25999999046326,2.29999995231628,2.23000001907349,2.24000000953674,17815,2.16039180755615,2020-07-14
2.24000000953674,2.38000011444092,2.22000002861023,2.25999999046326,28963,2.17968106269836,2020-07-15
2.23000001907349,2.29999995231628,2.22000002861023,2.25999999046326,10333,2.17968106269836,2020-07-16
2.28999996185303,2.29999995231628,2.24000000953674,2.26999998092651,17350,2.18932580947876,2020-07-17
2.3199999332428,2.3199999332428,2.25,2.25,2050,2.17003631591797,2020-07-20
2.24000000953674,2.29999995231628,2.24000000953674,2.25,13187,2.17003631591797,2020-07-21
2.26999998092651,2.26999998092651,2.22000002861023,2.22000002861023,7825,2.14110255241394,2020-07-22
2.21000003814697,2.25,2.21000003814697,2.21000003814697,1498,2.13145804405212,2020-07-23
2.19000005722046,2.20000004768372,2.13000011444092,2.16000008583069,7912,2.08323502540588,2020-07-24
2.19000005722046,2.21000003814697,2.16000008583069,2.1800000667572,5163,2.1025242805481,2020-07-27
2.20000004768372,2.20000004768372,2.16000008583069,2.20000004768372,7448,2.12181329727173,2020-07-28
2.20000004768372,2.24000000953674,2.16000008583069,2.19000005722046,6412,2.11216855049133,2020-07-29
2.19000005722046,2.22000002861023,2.15000009536743,2.15000009536743,16065,2.07359027862549,2020-07-30
2.19000005722046,2.19000005722046,2.14000010490417,2.15000009536743,2082,2.07359027862549,2020-07-31
2.19000005722046,2.19000005722046,2.09999990463257,2.10999989509583,2650,2.03501152992249,2020-08-03
2.14000010490417,2.21000003814697,2.10999989509583,2.16000008583069,9368,2.08323502540588,2020-08-04
2.19000005722046,2.19000005722046,2.05999994277954,2.05999994277954,56354,1.98678886890411,2020-08-05
2.04999995231628,2.10999989509583,1.98500001430511,1.99500000476837,67401,1.92409884929657,2020-08-06
1.99000000953674,2.02999997138977,1.96000003814697,2,54150,1.92892122268677,2020-08-07
2,2.07999992370605,1.98000001907349,2.00999999046326,46878,1.93856585025787,2020-08-10
2.00999999046326,2.08999991416931,2.00999999046326,2.02999997138977,44256,1.9578549861908,2020-08-11
2.05999994277954,2.10999989509583,2.05999994277954,2.09999990463257,24558,2.02536749839783,2020-08-12
2.14000010490417,2.17000007629395,2.09999990463257,2.16000008583069,15380,2.08323502540588,2020-08-13
2.17000007629395,2.22000002861023,2.13000011444092,2.22000002861023,44757,2.14110255241394,2020-08-14
2.24000000953674,2.25999999046326,2.19000005722046,2.25,13878,2.17003631591797,2020-08-17
2.25,2.25999999046326,2.1800000667572,2.25,31941,2.17003631591797,2020-08-18
2.25,2.26999998092651,2.19000005722046,2.25999999046326,10525,2.17968106269836,2020-08-19
2.24000000953674,2.26999998092651,2.23000001907349,2.25999999046326,22940,2.17968106269836,2020-08-20
2.24000000953674,2.24000000953674,2.23000001907349,2.24000000953674,10277,2.16039180755615,2020-08-21
2.25999999046326,2.25999999046326,2.23000001907349,2.25,16650,2.17003631591797,2020-08-24
2.25999999046326,2.29999995231628,2.24000000953674,2.25,18876,2.17003631591797,2020-08-25
2.25,2.27999997138977,2.23000001907349,2.26999998092651,20140,2.18932580947876,2020-08-26
2.27999997138977,2.29999995231628,2.25,2.25,6050,2.17003631591797,2020-08-27
2.25999999046326,2.29999995231628,2.24000000953674,2.29999995231628,5730,2.21825933456421,2020-08-28
2.3199999332428,2.3199999332428,2.26999998092651,2.3199999332428,7598,2.23754835128784,2020-08-31
2.3199999332428,2.34999990463257,2.27999997138977,2.28999996185303,18195,2.20861458778381,2020-09-01
2.28999996185303,2.30999994277954,2.27999997138977,2.29999995231628,1763,2.21825933456421,2020-09-02
2.27999997138977,2.29999995231628,2.26999998092651,2.26999998092651,14086,2.18932580947876,2020-09-03
2.29999995231628,2.29999995231628,2.28999996185303,2.28999996185303,6220,2.20861458778381,2020-09-04
2.30999994277954,2.32999992370605,2.29999995231628,2.30999994277954,3550,2.2279040813446,2020-09-07
2.3199999332428,2.32999992370605,2.29999995231628,2.32999992370605,4899,2.24719309806824,2020-09-08
2.32999992370605,2.32999992370605,2.32999992370605,2.32999992370605,1234,2.24719309806824,2020-09-09
2.34999990463257,2.34999990463257,2.29999995231628,2.29999995231628,2000,2.21825933456421,2020-09-10
2.33999991416931,2.33999991416931,2.30999994277954,2.30999994277954,3008,2.2279040813446,2020-09-11
2.30999994277954,2.30999994277954,2.30999994277954,2.30999994277954,600,2.2279040813446,2020-09-14
2.29999995231628,2.33999991416931,2.28999996185303,2.33999991416931,7363,2.25683784484863,2020-09-15
2.29999995231628,2.39000010490417,2.28999996185303,2.39000010490417,8600,2.30506110191345,2020-09-16
2.39000010490417,2.39000010490417,2.39000010490417,2.39000010490417,0,2.30506110191345,2020-09-17
2.34999990463257,2.39000010490417,2.33999991416931,2.39000010490417,10750,2.30506110191345,2020-09-18
2.34999990463257,2.38000011444092,2.27999997138977,2.27999997138977,11860,2.198970079422,2020-09-21
2.3199999332428,2.3199999332428,2.27999997138977,2.27999997138977,1690,2.198970079422,2020-09-22
2.29999995231628,2.29999995231628,2.29999995231628,2.29999995231628,450,2.21825933456421,2020-09-23
2.28999996185303,2.28999996185303,2.27999997138977,2.27999997138977,820,2.198970079422,2020-09-24
2.3199999332428,2.32999992370605,2.28999996185303,2.3199999332428,3550,2.23754835128784,2020-09-25
2.33999991416931,2.34999990463257,2.33999991416931,2.33999991416931,2324,2.25683784484863,2020-09-28
2.29999995231628,2.29999995231628,2.29999995231628,2.29999995231628,734,2.21825933456421,2020-09-29
2.3199999332428,2.34999990463257,2.29999995231628,2.29999995231628,16000,2.21825933456421,2020-09-30
2.29999995231628,2.3199999332428,2.28999996185303,2.28999996185303,1299,2.20861458778381,2020-10-01
2.25999999046326,2.27999997138977,2.25,2.27999997138977,1690,2.198970079422,2020-10-02
2.25,2.28999996185303,2.25,2.28999996185303,2185,2.20861458778381,2020-10-05
2.28999996185303,2.30999994277954,2.25,2.29999995231628,3600,2.21825933456421,2020-10-06
2.26999998092651,2.29999995231628,2.25999999046326,2.26999998092651,3450,2.18932580947876,2020-10-07
2.28999996185303,2.28999996185303,2.25999999046326,2.28999996185303,1850,2.20861458778381,2020-10-08
2.27999997138977,2.29999995231628,2.25999999046326,2.25999999046326,10414,2.17968106269836,2020-10-09
2.27999997138977,2.39000010490417,2.25999999046326,2.26999998092651,12114,2.18932580947876,2020-10-12
2.27999997138977,2.3199999332428,2.26999998092651,2.26999998092651,5296,2.18932580947876,2020-10-13
2.29999995231628,2.29999995231628,2.29999995231628,2.29999995231628,309,2.21825933456421,2020-10-14
2.25999999046326,2.26999998092651,2.24000000953674,2.25,4766,2.17003631591797,2020-10-15
2.24000000953674,2.26999998092651,2.24000000953674,2.26999998092651,4295,2.18932580947876,2020-10-16
2.26999998092651,2.27999997138977,2.25,2.27999997138977,8030,2.198970079422,2020-10-19
2.25999999046326,2.29999995231628,2.25999999046326,2.29999995231628,3600,2.21825933456421,2020-10-20
2.28999996185303,2.28999996185303,2.28999996185303,2.28999996185303,12023,2.20861458778381,2020-10-21
2.29999995231628,2.29999995231628,2.28999996185303,2.28999996185303,3400,2.20861458778381,2020-10-22
2.30999994277954,2.30999994277954,2.27999997138977,2.27999997138977,1375,2.198970079422,2020-10-23
2.28999996185303,2.28999996185303,2.23000001907349,2.25,10745,2.17003631591797,2020-10-26
2.25,2.25,2.25,2.25,450,2.17003631591797,2020-10-27
2.23000001907349,2.23000001907349,2.23000001907349,2.23000001907349,5509,2.15074706077576,2020-10-28
2.24000000953674,2.25,2.23000001907349,2.23000001907349,5571,2.15074706077576,2020-10-29
2.23000001907349,2.25,2.21000003814697,2.25,23194,2.17003631591797,2020-10-30
2.25,2.25,2.25,2.25,0,2.17003631591797,2020-11-02
2.28999996185303,2.28999996185303,2.28999996185303,2.28999996185303,12,2.20861458778381,2020-11-03
2.28999996185303,2.28999996185303,2.28999996185303,2.28999996185303,0,2.20861458778381,2020-11-04
2.28999996185303,2.29999995231628,2.24000000953674,2.28999996185303,12150,2.20861458778381,2020-11-05
2.28999996185303,2.28999996185303,2.25,2.25,4900,2.17003631591797,2020-11-06
2.28999996185303,2.38000011444092,2.28999996185303,2.33999991416931,15231,2.25683784484863,2020-11-09
2.36999988555908,2.36999988555908,2.29999995231628,2.35999989509583,2930,2.27612686157227,2020-11-10
2.34999990463257,2.34999990463257,2.25999999046326,2.26999998092651,16880,2.18932580947876,2020-11-11
2.25999999046326,2.25999999046326,2.23000001907349,2.23000001907349,17243,2.15074706077576,2020-11-12
2.26999998092651,2.39000010490417,2.26999998092651,2.28999996185303,18203,2.20861458778381,2020-11-13
2.36999988555908,2.44000005722046,2.27999997138977,2.41000008583069,57443,2.32435011863708,2020-11-16
2.36999988555908,2.45000004768372,2.33999991416931,2.44000005722046,6663,2.35328388214111,2020-11-17
2.40000009536743,2.44000005722046,2.39000010490417,2.4300000667572,9829,2.3436393737793,2020-11-18
2.44000005722046,2.44000005722046,2.40000009536743,2.41000008583069,10379,2.32435011863708,2020-11-19
2.41000008583069,2.4300000667572,2.33999991416931,2.40000009536743,27890,2.31470537185669,2020-11-20
2.35999989509583,2.42000007629395,2.34999990463257,2.36999988555908,21898,2.28577136993408,2020-11-23
2.34999990463257,2.42000007629395,2.32999992370605,2.39000010490417,9114,2.30506110191345,2020-11-24
2.35999989509583,2.38000011444092,2.34999990463257,2.35999989509583,3335,2.27612686157227,2020-11-25
2.36999988555908,2.38000011444092,2.34999990463257,2.34999990463257,6850,2.26648259162903,2020-11-26
2.36999988555908,2.36999988555908,2.33999991416931,2.36999988555908,2900,2.28577136993408,2020-11-27
2.38000011444092,2.41000008583069,2.38000011444092,2.41000008583069,3000,2.32435011863708,2020-11-30
2.38000011444092,2.40000009536743,2.36999988555908,2.36999988555908,8363,2.28577136993408,2020-12-01
2.40000009536743,2.41000008583069,2.40000009536743,2.40000009536743,1773,2.31470537185669,2020-12-02
2.41000008583069,2.4300000667572,2.38000011444092,2.38000011444092,1821,2.29541635513306,2020-12-03
2.35999989509583,2.41000008583069,2.33999991416931,2.39000010490417,7950,2.30506110191345,2020-12-04
2.42000007629395,2.42000007629395,2.30999994277954,2.35999989509583,29870,2.27612686157227,2020-12-07
2.35999989509583,2.35999989509583,2.35999989509583,2.35999989509583,1870,2.27612686157227,2020-12-08
2.38000011444092,2.38000011444092,2.38000011444092,2.38000011444092,1500,2.29541635513306,2020-12-09
2.39000010490417,2.47000002861023,2.34999990463257,2.42000007629395,23810,2.33399486541748,2020-12-10
2.36999988555908,2.39000010490417,2.35999989509583,2.35999989509583,3683,2.27612686157227,2020-12-11
2.39000010490417,2.40000009536743,2.36999988555908,2.39000010490417,2515,2.30506110191345,2020-12-14
2.40000009536743,2.4300000667572,2.34999990463257,2.38000011444092,8300,2.29541635513306,2020-12-15
2.39000010490417,2.39000010490417,2.35999989509583,2.35999989509583,4150,2.27612686157227,2020-12-16
2.38000011444092,2.41000008583069,2.36999988555908,2.36999988555908,3050,2.28577136993408,2020-12-17
2.36999988555908,2.36999988555908,2.36999988555908,2.36999988555908,250,2.28577136993408,2020-12-18
2.36999988555908,2.39000010490417,2.35999989509583,2.39000010490417,4082,2.30506110191345,2020-12-21
2.39000010490417,2.42000007629395,2.39000010490417,2.42000007629395,3383,2.33399486541748,2020-12-22
2.42000007629395,2.42000007629395,2.39000010490417,2.42000007629395,3271,2.33399486541748,2020-12-23
2.45000004768372,2.5,2.4300000667572,2.45000004768372,20919,2.36292862892151,2020-12-28
2.5,2.5,2.46000003814697,2.46000003814697,3790,2.37257313728333,2020-12-29
2.47000002861023,2.47000002861023,2.4300000667572,2.4300000667572,2395,2.3436393737793,2020-12-30
2.47000002861023,2.52999997138977,2.4300000667572,2.44000005722046,40900,2.35328388214111,2021-01-04
2.47000002861023,2.5,2.44000005722046,2.46000003814697,9169,2.37257313728333,2021-01-05
2.46000003814697,2.5,2.45000004768372,2.47000002861023,7505,2.38221764564514,2021-01-06
2.45000004768372,2.5,2.42000007629395,2.45000004768372,8350,2.36292862892151,2021-01-07
2.46000003814697,2.59999990463257,2.46000003814697,2.5699999332428,47552,2.47866368293762,2021-01-08
2.57999992370605,2.79999995231628,2.57999992370605,2.66000008583069,120404,2.56546521186829,2021-01-11
2.83999991416931,3.04999995231628,2.76999998092651,2.98000001907349,247291,2.87409257888794,2021-01-12
3,3,2.75,2.75999999046326,182231,2.66191124916077,2021-01-13
2.77999997138977,2.92000007629395,2.65000009536743,2.74000000953674,111125,2.64262199401855,2021-01-14
2.74000000953674,2.89000010490417,2.66000008583069,2.69000005722046,54217,2.59439897537231,2021-01-15
2.67000007629395,2.79999995231628,2.54999995231628,2.77999997138977,118852,2.68120050430298,2021-01-18
2.73000001907349,2.77999997138977,2.60999989509583,2.75,84763,2.65226674079895,2021-01-19
2.75,2.78999996185303,2.63000011444092,2.70000004768372,77453,2.60404372215271,2021-01-20
2.71000003814697,2.73000001907349,2.5699999332428,2.71000003814697,117774,2.61368846893311,2021-01-21
2.73000001907349,2.75999999046326,2.57999992370605,2.64000010490417,77736,2.54617619514465,2021-01-22
2.6800000667572,2.77999997138977,2.63000011444092,2.6800000667572,65710,2.5847544670105,2021-01-25
2.72000002861023,2.74000000953674,2.66000008583069,2.66000008583069,41126,2.56546521186829,2021-01-26
2.66000008583069,2.66000008583069,2.59999990463257,2.63000011444092,39102,2.53653168678284,2021-01-27
2.66000008583069,2.69000005722046,2.59999990463257,2.64000010490417,26856,2.54617619514465,2021-01-28
2.63000011444092,2.63000011444092,2.5699999332428,2.61999988555908,29956,2.52688670158386,2021-01-29
2.65000009536743,2.65000009536743,2.59999990463257,2.60999989509583,26023,2.51724195480347,2021-02-01
2.63000011444092,2.6800000667572,2.59999990463257,2.6800000667572,12516,2.5847544670105,2021-02-02
2.70000004768372,2.70000004768372,2.60999989509583,2.64000010490417,31288,2.54617619514465,2021-02-03
2.65000009536743,2.67000007629395,2.59999990463257,2.66000008583069,23677,2.56546521186829,2021-02-04
2.65000009536743,2.6800000667572,2.61999988555908,2.6800000667572,48696,2.5847544670105,2021-02-05
2.69000005722046,2.83999991416931,2.69000005722046,2.77999997138977,37840,2.68120050430298,2021-02-08
2.78999996185303,2.79999995231628,2.72000002861023,2.72000002861023,23130,2.62333297729492,2021-02-09
2.75999999046326,2.77999997138977,2.70000004768372,2.70000004768372,23706,2.60404372215271,2021-02-10
