"CSSPX.MI.Open","CSSPX.MI.High","CSSPX.MI.Low","CSSPX.MI.Close","CSSPX.MI.Volume","CSSPX.MI.Adjusted","Date"
348.850006103516,349.5,348.140014648438,348.910003662109,17212,348.910003662109,2021-04-06
347.410003662109,348,346.410003662109,347.040008544922,12302,347.040008544922,2021-04-07
349.209991455078,349.519989013672,347.429992675781,348.130004882812,9408,348.130004882812,2021-04-08
349,349.760009765625,348.890014648438,349.579986572266,10061,349.579986572266,2021-04-09
350.820007324219,351.320007324219,350,350.359985351562,7762,350.359985351562,2021-04-12
351.559997558594,351.809997558594,350,350.890014648438,8978,350.890014648438,2021-04-13
350.709991455078,351.5,350.279998779297,350.540008544922,5532,350.540008544922,2021-04-14
350.029998779297,352.450012207031,350.019989013672,352.350006103516,7281,352.350006103516,2021-04-15
352.399993896484,353.779998779297,352.059997558594,353.190002441406,5314,353.190002441406,2021-04-16
353.100006103516,353.399993896484,349.920013427734,350.700012207031,24222,350.700012207031,2021-04-19
349.899993896484,350.279998779297,346.899993896484,346.899993896484,18340,346.899993896484,2021-04-20
348.299987792969,349.809997558594,347.809997558594,349.809997558594,7732,349.809997558594,2021-04-21
350.5,352.109985351562,350,352.109985351562,6711,352.109985351562,2021-04-22
348.489990234375,350.829986572266,347.25,350.700012207031,4548,350.700012207031,2021-04-23
350.019989013672,351.970001220703,349.399993896484,351.510009765625,10122,351.510009765625,2021-04-26
351.989990234375,352.209991455078,350,350.940002441406,4698,350.940002441406,2021-04-27
352.260009765625,352.260009765625,350.640014648438,350.869995117188,7673,350.869995117188,2021-04-28
351.619995117188,352.459991455078,350.410003662109,350.559997558594,9576,350.559997558594,2021-04-29
351.399993896484,352.489990234375,350.679992675781,352.089996337891,15045,352.089996337891,2021-04-30
353.220001220703,353.970001220703,352.089996337891,352.670013427734,17511,352.670013427734,2021-05-03
352.779998779297,353.609985351562,348.299987792969,349.119995117188,8108,349.119995117188,2021-05-04
352.329986572266,353.350006103516,351.529998779297,353.049987792969,11526,353.049987792969,2021-05-05
352.160003662109,352.359985351562,348.640014648438,351,10273,351,2021-05-06
353.190002441406,354,351.779998779297,353.269989013672,5431,353.269989013672,2021-05-07
352.989990234375,353.359985351562,351.570007324219,352.600006103516,7308,352.600006103516,2021-05-10
348.660003662109,348.720001220703,343,345.570007324219,18681,345.570007324219,2021-05-11
346.329986572266,346.700012207031,343.899993896484,343.959991455078,16000,343.959991455078,2021-05-12
340.410003662109,346.489990234375,338.980010986328,345.130004882812,10645,345.130004882812,2021-05-13
346.260009765625,347.929992675781,345.200012207031,347.929992675781,14114,347.929992675781,2021-05-14
348.239990234375,348.649993896484,346.299987792969,346.5,9856,346.5,2021-05-17
347.829986572266,347.850006103516,345,345.579986572266,6291,345.579986572266,2021-05-18
340.320007324219,340.75,336.940002441406,339.059997558594,14751,339.059997558594,2021-05-19
342.109985351562,345.440002441406,340.299987792969,345.440002441406,6472,345.440002441406,2021-05-20
345.519989013672,348.559997558594,345.320007324219,347.290008544922,12711,347.290008544922,2021-05-21
346.829986572266,348.950012207031,346.470001220703,348.950012207031,10316,348.950012207031,2021-05-24
348.730010986328,348.799987792969,347.209991455078,347.209991455078,7793,347.209991455078,2021-05-25
348.170013427734,348.619995117188,347.100006103516,348.559997558594,9161,348.559997558594,2021-05-26
348.100006103516,350.359985351562,347.760009765625,349.859985351562,6693,349.859985351562,2021-05-27
350.739990234375,352.140014648438,350.450012207031,350.459991455078,10249,350.459991455078,2021-05-28
350.209991455078,350.209991455078,348.119995117188,348.160003662109,6070,348.160003662109,2021-05-31
349.25,351.059997558594,348.190002441406,348.660003662109,14213,348.660003662109,2021-06-01
349.109985351562,350.359985351562,348.589996337891,350.230010986328,4616,350.230010986328,2021-06-02
350.109985351562,351.589996337891,347.399993896484,351.140014648438,13954,351.140014648438,2021-06-03
351.149993896484,352.140014648438,350.670013427734,351.989990234375,10179,351.989990234375,2021-06-04
352.579986572266,353.049987792969,350.940002441406,350.940002441406,3263,350.940002441406,2021-06-07
352.089996337891,352.950012207031,350.899993896484,351.200012207031,8933,351.200012207031,2021-06-08
352.100006103516,352.630004882812,351.390014648438,352.390014648438,4576,352.390014648438,2021-06-09
352.040008544922,354.190002441406,351.350006103516,353.390014648438,27189,353.390014648438,2021-06-10
352.890014648438,355.739990234375,352.890014648438,355.510009765625,7871,355.510009765625,2021-06-11
356.529998779297,356.929992675781,354.470001220703,354.660003662109,4913,354.660003662109,2021-06-14
356.660003662109,357.040008544922,355.019989013672,355.019989013672,6492,355.019989013672,2021-06-15
355.720001220703,356.179992675781,355.019989013672,355.720001220703,4156,355.720001220703,2021-06-16
356.489990234375,360.040008544922,356.279998779297,359.920013427734,11657,359.920013427734,2021-06-17
360.470001220703,360.480010986328,357.269989013672,357.929992675781,21354,357.929992675781,2021-06-18
355.480010986328,359.410003662109,355.380004882812,359.410003662109,9759,359.410003662109,2021-06-21
360.5,361.600006103516,359.739990234375,361.559997558594,6784,361.559997558594,2021-06-22
362.200012207031,362.399993896484,360.390014648438,360.779998779297,8334,360.779998779297,2021-06-23
361.570007324219,363.390014648438,361.540008544922,363.019989013672,8559,363.019989013672,2021-06-24
362.75,363.679992675781,362.369995117188,363.679992675781,6086,363.679992675781,2021-06-25
364.269989013672,365.239990234375,363.799987792969,363.959991455078,8495,363.959991455078,2021-06-28
365.160003662109,366.959991455078,365.160003662109,366.269989013672,4522,366.269989013672,2021-06-29
366.5,367.839996337891,365.369995117188,367.769989013672,8277,367.769989013672,2021-06-30
368.820007324219,369.869995117188,367.579986572266,369.059997558594,6819,369.059997558594,2021-07-01
370.690002441406,371.899993896484,370.589996337891,371.630004882812,3945,371.630004882812,2021-07-02
371.989990234375,372.760009765625,371.390014648438,372.679992675781,7621,372.679992675781,2021-07-05
371.450012207031,373.529998779297,370.940002441406,371.519989013672,5825,371.519989013672,2021-07-06
373.140014648438,374.700012207031,373,374.339996337891,8498,374.339996337891,2021-07-07
373.130004882812,373.140014648438,367.299987792969,369.920013427734,13150,369.920013427734,2021-07-08
371.540008544922,373.600006103516,370.899993896484,373.600006103516,7711,373.600006103516,2021-07-09
373.779998779297,374.989990234375,372,374.799987792969,4533,374.799987792969,2021-07-12
375,377.399993896484,374.899993896484,377.399993896484,8397,377.399993896484,2021-07-13
375.779998779297,377.510009765625,375.5,375.570007324219,3267,375.570007324219,2021-07-14
375.119995117188,375.440002441406,374.350006103516,375.440002441406,7029,375.440002441406,2021-07-15
375.059997558594,376.510009765625,373.679992675781,374.019989013672,6860,374.019989013672,2021-07-16
371.369995117188,371.809997558594,364.299987792969,367.079986572266,15937,367.079986572266,2021-07-19
369.119995117188,372.820007324219,367.769989013672,372.279998779297,17513,372.279998779297,2021-07-20
373.589996337891,375.239990234375,373.329986572266,374.410003662109,17070,374.410003662109,2021-07-21
375.929992675781,376.450012207031,374.290008544922,376.040008544922,9153,376.040008544922,2021-07-22
378.230010986328,380.429992675781,377.769989013672,380.429992675781,6751,380.429992675781,2021-07-23
379.579986572266,380.079986572266,378.040008544922,380.079986572266,8098,380.079986572266,2021-07-26
380.059997558594,380.540008544922,376.339996337891,376.339996337891,12658,376.339996337891,2021-07-27
378.239990234375,379.730010986328,378.160003662109,378.869995117188,3123,378.869995117188,2021-07-28
377.679992675781,378.369995117188,376.809997558594,378.200012207031,5689,378.200012207031,2021-07-29
374.489990234375,377.100006103516,374.059997558594,376.720001220703,10721,376.720001220703,2021-07-30
378.119995117188,378.549987792969,376.809997558594,377.489990234375,12757,377.489990234375,2021-08-02
376.269989013672,376.609985351562,374.839996337891,376.600006103516,3026,376.600006103516,2021-08-03
378.160003662109,379.019989013672,376.410003662109,378.260009765625,6135,378.260009765625,2021-08-04
378.209991455078,379.459991455078,378,379.359985351562,7697,379.359985351562,2021-08-05
380.390014648438,383.200012207031,380.140014648438,382.940002441406,5245,382.940002441406,2021-08-06
382.609985351562,383.420013427734,382.380004882812,383.269989013672,3292,383.269989013672,2021-08-09
383.579986572266,385.720001220703,383.559997558594,384.739990234375,4785,384.739990234375,2021-08-10
384.859985351562,385.410003662109,383.839996337891,384.559997558594,5026,384.559997558594,2021-08-11
384.910003662109,385.429992675781,384.399993896484,385.359985351562,6593,385.359985351562,2021-08-12
386.570007324219,386.609985351562,384.559997558594,384.709991455078,4980,384.709991455078,2021-08-13
384.070007324219,385.010009765625,382.709991455078,384.149993896484,6416,384.149993896484,2021-08-16
385.420013427734,386.790008544922,384.779998779297,386.269989013672,4370,386.269989013672,2021-08-17
386.279998779297,386.540008544922,385.109985351562,385.970001220703,3950,385.970001220703,2021-08-18
380.209991455078,383.140014648438,378.630004882812,382.690002441406,20128,382.690002441406,2021-08-19
382.510009765625,386.429992675781,380.989990234375,386.049987792969,6528,386.049987792969,2021-08-20
386.920013427734,388.600006103516,385.940002441406,388.600006103516,6907,388.600006103516,2021-08-23
388.859985351562,389.369995117188,387.859985351562,388.320007324219,5352,388.320007324219,2021-08-24
388.980010986328,389.140014648438,388.260009765625,388.989990234375,4842,388.989990234375,2021-08-25
388.119995117188,388.899993896484,387,387.459991455078,23511,387.459991455078,2021-08-26
387.309997558594,388.579986572266,387,388.480010986328,5709,388.480010986328,2021-08-27
388.690002441406,391.119995117188,388.690002441406,391.119995117188,4679,391.119995117188,2021-08-30
390.630004882812,390.700012207031,388.470001220703,390.420013427734,8678,390.420013427734,2021-08-31
391.010009765625,391.559997558594,388.559997558594,389.019989013672,7032,389.019989013672,2021-09-01
388.75,389.700012207031,388.700012207031,389.549987792969,3616,389.549987792969,2021-09-02
389.119995117188,389.630004882812,386.989990234375,388.390014648438,10938,388.390014648438,2021-09-03
389.239990234375,390.149993896484,389.170013427734,389.940002441406,4530,389.940002441406,2021-09-06
389.279998779297,389.410003662109,387.670013427734,388.290008544922,6443,388.290008544922,2021-09-07
388.109985351562,389.339996337891,386.950012207031,387.660003662109,8863,387.660003662109,2021-09-08
386.660003662109,390.309997558594,386.459991455078,388.480010986328,8400,388.480010986328,2021-09-09
387.510009765625,388.640014648438,385.260009765625,385.640014648438,12406,385.640014648438,2021-09-10
386.769989013672,387.690002441406,383.929992675781,384.660003662109,14346,384.660003662109,2021-09-13
384.920013427734,386.119995117188,382.950012207031,383.940002441406,11011,383.940002441406,2021-09-14
383.679992675781,385.079986572266,382.100006103516,383.679992675781,6442,383.679992675781,2021-09-15
386.480010986328,388,384.619995117188,385.350006103516,4947,385.350006103516,2021-09-16
387.350006103516,387.350006103516,384.899993896484,384.980010986328,10946,384.980010986328,2021-09-17
381.329986572266,381.600006103516,378,378,13280,378,2021-09-20
380.589996337891,382.179992675781,377.5,380.100006103516,11493,380.100006103516,2021-09-21
380.040008544922,381.820007324219,378.970001220703,381.820007324219,6284,381.820007324219,2021-09-22
383.510009765625,386.079986572266,382.720001220703,385.890014648438,11232,385.890014648438,2021-09-23
384.910003662109,387.190002441406,384.070007324219,386.149993896484,7768,386.149993896484,2021-09-24
389.140014648438,389.260009765625,386.149993896484,387.079986572266,11997,387.079986572266,2021-09-27
385.970001220703,386.309997558594,379.790008544922,380.220001220703,14193,380.220001220703,2021-09-28
381.399993896484,384.299987792969,381.399993896484,383.320007324219,9972,383.320007324219,2021-09-29
385.589996337891,385.779998779297,382.269989013672,382.269989013672,11533,382.269989013672,2021-09-30
375.549987792969,380.109985351562,375.339996337891,379.910003662109,15598,379.910003662109,2021-10-01
380.200012207031,381.119995117188,375.269989013672,375.420013427734,16359,375.420013427734,2021-10-04
378,383.320007324219,377.359985351562,382.549987792969,8288,382.549987792969,2021-10-05
380.019989013672,381.660003662109,377.940002441406,380.260009765625,19556,380.260009765625,2021-10-06
386.579986572266,390.140014648438,385.920013427734,389.459991455078,16484,389.459991455078,2021-10-07
388.579986572266,388.859985351562,386.640014648438,387.390014648438,10716,387.390014648438,2021-10-08
384.970001220703,388.480010986328,384.5,388.089996337891,10416,388.089996337891,2021-10-11
381.290008544922,385.880004882812,381.279998779297,384.739990234375,20222,384.739990234375,2021-10-12
382.730010986328,384.489990234375,381.380004882812,382.010009765625,22398,382.010009765625,2021-10-13
384.950012207031,389.109985351562,384.559997558594,389.109985351562,11768,389.109985351562,2021-10-14
390.279998779297,392.75,390.160003662109,392.290008544922,8342,392.290008544922,2021-10-15
392.290008544922,393.480010986328,390.130004882812,393.350006103516,13399,393.350006103516,2021-10-18
392.899993896484,395.25,392.75,395.109985351562,9852,395.109985351562,2021-10-19
395.200012207031,397.100006103516,395.109985351562,396.640014648438,5598,396.640014648438,2021-10-20
395.570007324219,397.200012207031,395.470001220703,396.329986572266,4603,396.329986572266,2021-10-21
397.799987792969,398.980010986328,397,397.100006103516,10580,397.100006103516,2021-10-22
397.989990234375,400,397.269989013672,399.940002441406,7454,399.940002441406,2021-10-25
402.350006103516,403.910003662109,401.769989013672,403.350006103516,14737,403.350006103516,2021-10-26
402.070007324219,402.269989013672,400.700012207031,401.779998779297,23022,401.779998779297,2021-10-27
400.269989013672,401.809997558594,399.119995117188,400.220001220703,9998,400.220001220703,2021-10-28
399.230010986328,405.220001220703,398.950012207031,405.220001220703,9478,405.220001220703,2021-10-29
406.320007324219,407.410003662109,404.320007324219,405.179992675781,14459,405.179992675781,2021-11-01
404.779998779297,407.390014648438,404.769989013672,407.339996337891,7179,407.339996337891,2021-11-02
407.269989013672,407.549987792969,406.640014648438,407.040008544922,5970,407.040008544922,2021-11-03
411.019989013672,413.239990234375,410.899993896484,412.209991455078,30610,412.209991455078,2021-11-04
412.470001220703,417.200012207031,412.470001220703,415.100006103516,7817,415.100006103516,2021-11-05
413.570007324219,415.040008544922,413.200012207031,413.619995117188,24207,413.619995117188,2021-11-08
412.459991455078,414.049987792969,410.679992675781,410.679992675781,22148,410.679992675781,2021-11-09
412.559997558594,414.130004882812,411,413.829986572266,8225,413.829986572266,2021-11-10
413.809997558594,414.959991455078,413.299987792969,414.119995117188,6932,414.119995117188,2021-11-11
414.369995117188,416.899993896484,414.119995117188,416.899993896484,7123,416.899993896484,2021-11-12
417.179992675781,418.940002441406,416.980010986328,418.359985351562,5676,418.359985351562,2021-11-15
419.760009765625,423.200012207031,419.200012207031,423.200012207031,13839,423.200012207031,2021-11-16
423.910003662109,424.059997558594,422,423.140014648438,11360,423.140014648438,2021-11-17
422.799987792969,423.700012207031,419.769989013672,421.899993896484,9332,421.899993896484,2021-11-18
424.459991455078,425.739990234375,423.339996337891,424.190002441406,6833,424.190002441406,2021-11-19
426.399993896484,430.089996337891,425.600006103516,428.880004882812,19704,428.880004882812,2021-11-22
423.779998779297,425.709991455078,421.570007324219,422.760009765625,15675,422.760009765625,2021-11-23
425.209991455078,427.390014648438,424,427.170013427734,12092,427.170013427734,2021-11-24
428.809997558594,428.820007324219,427.670013427734,428.179992675781,6546,428.179992675781,2021-11-25
419.589996337891,419.929992675781,413.529998779297,414.380004882812,30804,414.380004882812,2021-11-26
419.820007324219,421.160003662109,417.760009765625,420.410003662109,17126,420.410003662109,2021-11-29
414.959991455078,417.399993896484,412.200012207031,414.890014648438,23763,414.890014648438,2021-11-30
414.260009765625,418.790008544922,414.160003662109,418.510009765625,10367,418.510009765625,2021-12-01
409.480010986328,412.040008544922,405.660003662109,410.519989013672,22195,410.519989013672,2021-12-02
413.640014648438,416.079986572266,408.440002441406,409.989990234375,16129,409.989990234375,2021-12-03
412.779998779297,415.260009765625,409.299987792969,414.489990234375,13908,414.489990234375,2021-12-06
418.380004882812,425.880004882812,418.179992675781,425.880004882812,19438,425.880004882812,2021-12-07
424.540008544922,426.179992675781,420.679992675781,421.260009765625,14645,421.260009765625,2021-12-08
423.160003662109,424.149993896484,421.980010986328,424.149993896484,5349,424.149993896484,2021-12-09
422.390014648438,425.640014648438,422,422.309997558594,7812,422.309997558594,2021-12-10
426.510009765625,428.380004882812,422.220001220703,422.670013427734,10955,422.670013427734,2021-12-13
424.089996337891,424.25,417.75,418.209991455078,12887,418.209991455078,2021-12-14
420.619995117188,420.640014648438,418.339996337891,418.339996337891,8896,418.339996337891,2021-12-15
426.809997558594,429.480010986328,423.75,424.390014648438,15990,424.390014648438,2021-12-16
421.100006103516,422.220001220703,415.760009765625,420.649993896484,26764,420.649993896484,2021-12-17
413.420013427734,414.320007324219,409.540008544922,409.709991455078,12710,409.709991455078,2021-12-20
415.579986572266,417.779998779297,414.519989013672,417.170013427734,8814,417.170013427734,2021-12-21
420.600006103516,422.079986572266,418.570007324219,422.079986572266,7551,422.079986572266,2021-12-22
423.559997558594,427,423.299987792969,426.779998779297,6378,426.779998779297,2021-12-23
425.829986572266,430.149993896484,425.700012207031,429.809997558594,12944,429.809997558594,2021-12-27
431.679992675781,434.010009765625,431.600006103516,432.390014648438,7477,432.390014648438,2021-12-28
433.070007324219,434.380004882812,429.339996337891,430.410003662109,7119,430.410003662109,2021-12-29
432.450012207031,433.600006103516,431.869995117188,432.910003662109,4725,432.910003662109,2021-12-30
430.769989013672,432.480010986328,428.5,431.299987792969,11278,431.299987792969,2022-01-03
434.269989013672,436,432.130004882812,432.859985351562,5494,432.859985351562,2022-01-04
432.790008544922,433.220001220703,430.670013427734,431.779998779297,10427,431.779998779297,2022-01-05
425.209991455078,426,421.899993896484,424.720001220703,10296,424.720001220703,2022-01-06
424.260009765625,425.380004882812,419.899993896484,421.320007324219,11061,421.320007324219,2022-01-07
422.480010986328,422.600006103516,413.5,415.660003662109,10439,415.660003662109,2022-01-10
421.040008544922,423.269989013672,418,420.880004882812,15671,420.880004882812,2022-01-11
424.260009765625,424.809997558594,420.880004882812,422.390014648438,9009,422.390014648438,2022-01-12
420,421.959991455078,419.559997558594,420.709991455078,11678,420.709991455078,2022-01-13
415.119995117188,417.059997558594,412,414.869995117188,12993,414.869995117188,2022-01-14
416.429992675781,418.790008544922,416.200012207031,417.920013427734,5132,417.920013427734,2022-01-17
415.519989013672,415.850006103516,412.119995117188,413.140014648438,15688,413.140014648438,2022-01-18
409.589996337891,415.109985351562,409.209991455078,411.019989013672,13639,411.019989013672,2022-01-19
409.179992675781,414.089996337891,408,413.980010986328,8537,413.980010986328,2022-01-20
403.549987792969,404.769989013672,398.010009765625,403.649993896484,18185,403.649993896484,2022-01-21
399.040008544922,399.959991455078,386.299987792969,387.350006103516,27084,387.350006103516,2022-01-24
393.470001220703,397.399993896484,388.720001220703,391.690002441406,15636,391.690002441406,2022-01-25
395.700012207031,402.239990234375,395.700012207031,400.670013427734,20695,400.670013427734,2022-01-26
393.309997558594,405.5,392.839996337891,403.470001220703,25912,403.470001220703,2022-01-27
399.209991455078,400.799987792969,392.440002441406,399.350006103516,12045,399.350006103516,2022-01-28
405,408.070007324219,403.160003662109,407.190002441406,8789,407.190002441406,2022-01-31
409.179992675781,410.720001220703,407,410.380004882812,11914,410.380004882812,2022-02-01
413.320007324219,414.910003662109,411.059997558594,411.690002441406,14814,411.690002441406,2022-02-02
411.459991455078,411.920013427734,404.149993896484,404.149993896484,5245,404.149993896484,2022-02-03
403.850006103516,404.489990234375,397.410003662109,399.940002441406,10924,399.940002441406,2022-02-04
402.410003662109,403.730010986328,400,401.649993896484,5259,401.649993896484,2022-02-07
402.079986572266,403.529998779297,399.899993896484,403.100006103516,13162,403.100006103516,2022-02-08
406.109985351562,409.690002441406,405.519989013672,408.779998779297,10509,408.779998779297,2022-02-09
409.809997558594,410,405.369995117188,405.369995117188,17896,405.369995117188,2022-02-10
402.959991455078,405.850006103516,401.589996337891,402.519989013672,19955,402.519989013672,2022-02-11
398.179992675781,399.519989013672,394.25,398.769989013672,16040,398.769989013672,2022-02-14
397.929992675781,403.109985351562,397.820007324219,401.779998779297,13329,401.779998779297,2022-02-15
401.160003662109,402.839996337891,398.920013427734,399.359985351562,5875,399.359985351562,2022-02-16
401.440002441406,401.529998779297,396.519989013672,397.869995117188,7553,397.869995117188,2022-02-17
396.179992675781,396.600006103516,392.489990234375,393.079986572266,11781,393.079986572266,2022-02-18
393.920013427734,394.190002441406,388.480010986328,388.670013427734,14950,388.670013427734,2022-02-21
386.769989013672,393.290008544922,386.049987792969,390.119995117188,26861,390.119995117188,2022-02-22
390.579986572266,392.059997558594,386.5,386.470001220703,19307,386.470001220703,2022-02-23
375.470001220703,385.390014648438,375.019989013672,383.809997558594,35489,383.809997558594,2022-02-24
388.5,396.730010986328,387.450012207031,396.730010986328,18963,396.730010986328,2022-02-25
395.420013427734,399.239990234375,393.399993896484,399.220001220703,38505,399.220001220703,2022-02-28
399.950012207031,401.739990234375,396,397.329986572266,7815,397.329986572266,2022-03-01
396.450012207031,404.059997558594,395.799987792969,403.309997558594,8413,403.309997558594,2022-03-02
404.519989013672,407.910003662109,402.690002441406,403.880004882812,10780,403.880004882812,2022-03-03
403.899993896484,406.279998779297,401,402.559997558594,13118,402.559997558594,2022-03-04
401.429992675781,405.700012207031,399.160003662109,401.480010986328,13854,401.480010986328,2022-03-07
393.079986572266,397.019989013672,391,391.339996337891,13018,391.339996337891,2022-03-08
394.359985351562,396.459991455078,392.850006103516,394.049987792969,11371,394.049987792969,2022-03-09
395,395.670013427734,389.709991455078,391.679992675781,9897,391.679992675781,2022-03-10
397.25,402,395.940002441406,397.149993896484,8719,397.149993896484,2022-03-11
395.820007324219,396.75,390.700012207031,391.200012207031,11425,391.200012207031,2022-03-14
386.660003662109,396.609985351562,385.299987792969,396.609985351562,10169,396.609985351562,2022-03-15
401.059997558594,403.769989013672,400.380004882812,402.829986572266,16155,402.829986572266,2022-03-16
404.220001220703,404.510009765625,401.200012207031,403.350006103516,19132,403.350006103516,2022-03-17
406.179992675781,410.269989013672,405.140014648438,410.019989013672,10119,410.019989013672,2022-03-18
411.959991455078,415.820007324219,411.850006103516,412.989990234375,9258,412.989990234375,2022-03-21
416.119995117188,418.920013427734,414.720001220703,418.410003662109,9429,418.410003662109,2022-03-22
419.040008544922,419.440002441406,417.220001220703,417.619995117188,7580,417.619995117188,2022-03-23
417.410003662109,419.079986572266,416.260009765625,417.679992675781,24089,417.679992675781,2022-03-24
420.160003662109,422.220001220703,418.739990234375,420.940002441406,9336,420.940002441406,2022-03-25
423.559997558594,425.459991455078,422.720001220703,423.130004882812,10980,423.130004882812,2022-03-28
426.420013427734,428.040008544922,422.989990234375,425.160003662109,16018,425.160003662109,2022-03-29
425.720001220703,425.739990234375,422.470001220703,423.119995117188,12047,423.119995117188,2022-03-30
422.820007324219,425.100006103516,422.579986572266,423.410003662109,14303,423.410003662109,2022-03-31
421.290008544922,422.720001220703,419.920013427734,420.100006103516,18331,420.100006103516,2022-04-01
422.119995117188,425.559997558594,420.940002441406,425.269989013672,14391,425.269989013672,2022-04-04
427.380004882812,428.600006103516,426.040008544922,427.75,17777,427.75,2022-04-05
425.779998779297,426.25,418.549987792969,419.399993896484,13249,419.399993896484,2022-04-06
420.359985351562,422.920013427734,417.130004882812,418.809997558594,18912,418.809997558594,2022-04-07
425.339996337891,426.399993896484,422.529998779297,424.720001220703,12661,424.720001220703,2022-04-08
420.880004882812,421.230010986328,416.880004882812,417.660003662109,8878,417.660003662109,2022-04-11
415.059997558594,420.929992675781,413.859985351562,420.799987792969,7909,420.799987792969,2022-04-12
418.5,418.959991455078,415.579986572266,417.790008544922,17334,417.790008544922,2022-04-13
417.700012207031,422.100006103516,417,420.519989013672,9848,420.519989013672,2022-04-14
418.260009765625,422.709991455078,415.049987792969,422.220001220703,7292,422.220001220703,2022-04-19
420.940002441406,424.450012207031,420.470001220703,421.839996337891,14068,421.839996337891,2022-04-20
421.019989013672,424.720001220703,420.309997558594,422.600006103516,7862,422.600006103516,2022-04-21
416.390014648438,417.119995117188,411.790008544922,412.079986572266,14419,412.079986572266,2022-04-22
403.989990234375,406.619995117188,402.5,403.899993896484,13911,403.899993896484,2022-04-25
410.739990234375,411.540008544922,405,405.200012207031,14198,405.200012207031,2022-04-26
404.899993896484,410.609985351562,403.279998779297,409.779998779297,20602,409.779998779297,2022-04-27
411.850006103516,415.149993896484,409.010009765625,411.440002441406,7693,411.440002441406,2022-04-28
415.140014648438,415.25,409.100006103516,410.739990234375,8824,410.739990234375,2022-04-29
403.619995117188,404.910003662109,399.559997558594,401.670013427734,13778,401.670013427734,2022-05-02
405.690002441406,408.170013427734,402.869995117188,408.170013427734,16369,408.170013427734,2022-05-03
407.269989013672,408.299987792969,402.950012207031,402.950012207031,8963,402.950012207031,2022-05-04
414.489990234375,415.220001220703,404.600006103516,405.540008544922,11988,405.540008544922,2022-05-05
404.100006103516,404.390014648438,394.329986572266,400.070007324219,11531,400.070007324219,2022-05-06
399.040008544922,399.519989013672,390.279998779297,390.290008544922,18297,390.290008544922,2022-05-09
391.549987792969,395.010009765625,386.489990234375,387.190002441406,11887,387.190002441406,2022-05-10
390.070007324219,394.040008544922,385,391.399993896484,19834,391.399993896484,2022-05-11
382.350006103516,388.910003662109,381.809997558594,386.950012207031,28392,386.950012207031,2022-05-12
390.489990234375,397.040008544922,389.769989013672,396.380004882812,6974,396.380004882812,2022-05-13
394.239990234375,396.070007324219,392.440002441406,394.529998779297,10116,394.529998779297,2022-05-16
395.339996337891,399.640014648438,393,395.579986572266,12800,395.579986572266,2022-05-17
397.299987792969,397.600006103516,388.299987792969,388.660003662109,6499,388.660003662109,2022-05-18
383.390014648438,383.929992675781,376.799987792969,378.679992675781,10070,378.679992675781,2022-05-19
380.529998779297,383.130004882812,375.399993896484,376.700012207031,9998,376.700012207031,2022-05-20
381.799987792969,382.220001220703,376.5,381.519989013672,8305,381.519989013672,2022-05-23
376.130004882812,377.369995117188,370.600006103516,371.619995117188,10615,371.619995117188,2022-05-24
380.160003662109,382.019989013672,377.339996337891,380.320007324219,5667,380.320007324219,2022-05-25
381.540008544922,387.700012207031,381.329986572266,386.799987792969,6704,386.799987792969,2022-05-26
387.450012207031,395.489990234375,386.799987792969,395.489990234375,16951,395.489990234375,2022-05-27
400.200012207031,401.339996337891,397.209991455078,398.200012207031,10113,398.200012207031,2022-05-30
396.380004882812,398.049987792969,393.5,394.450012207031,9611,394.450012207031,2022-05-31
396.470001220703,398.640014648438,393.359985351562,394.160003662109,21988,394.160003662109,2022-06-01
395,395.859985351562,390.700012207031,393.959991455078,7956,393.959991455078,2022-06-02
398.339996337891,398.399993896484,392.480010986328,393.470001220703,10066,393.470001220703,2022-06-03
395.489990234375,399.579986572266,395.369995117188,397.040008544922,6305,397.040008544922,2022-06-06
393.570007324219,396.619995117188,392.5,395.329986572266,13279,395.329986572266,2022-06-07
397.700012207031,398.690002441406,394.940002441406,397.260009765625,7752,397.260009765625,2022-06-08
394.059997558594,396.769989013672,391.420013427734,394.029998779297,10892,394.029998779297,2022-06-09
388.619995117188,390.239990234375,380.859985351562,381.160003662109,16806,381.160003662109,2022-06-10
375.410003662109,376.019989013672,369.459991455078,372.049987792969,20772,372.049987792969,2022-06-13
373.429992675781,373.679992675781,367.940002441406,369.209991455078,14667,369.209991455078,2022-06-14
368.380004882812,373.609985351562,366.899993896484,372,15937,372,2022-06-15
370.380004882812,370.589996337891,358,359.299987792969,15993,359.299987792969,2022-06-16
360.329986572266,363.25,357.140014648438,360.700012207031,29688,360.700012207031,2022-06-17
360.299987792969,361.779998779297,359.380004882812,361.779998779297,9425,361.779998779297,2022-06-20
362.880004882812,367.239990234375,362.239990234375,366.519989013672,23189,366.519989013672,2022-06-21
363.459991455078,368.299987792969,360.619995117188,367.260009765625,22741,367.260009765625,2022-06-22
364.429992675781,370.75,364.290008544922,368.480010986328,14603,368.480010986328,2022-06-23
372.109985351562,378.079986572266,371.929992675781,377.890014648438,18523,377.890014648438,2022-06-24
380.510009765625,382.839996337891,377.890014648438,379.179992675781,13198,379.179992675781,2022-06-27
380.510009765625,384.519989013672,377.450012207031,377.450012207031,10692,377.450012207031,2022-06-28
