"UNH.Open","UNH.High","UNH.Low","UNH.Close","UNH.Volume","UNH.Adjusted","Date"
370.600006103516,372.109985351562,363.390014648438,371.089996337891,3021500,345.570770263672,2021-03-25
371.679992675781,377.059997558594,370.290008544922,376.480010986328,2959800,350.590087890625,2021-03-26
376.359985351562,380.5,374.989990234375,379.059997558594,2740400,352.992614746094,2021-03-29
377.549987792969,379.880004882812,371.799987792969,373.559997558594,3066000,347.870941162109,2021-03-30
372.799987792969,377,371.799987792969,372.070007324219,3356500,346.4833984375,2021-03-31
372.200012207031,372.690002441406,365.760009765625,367.070007324219,2977700,341.827178955078,2021-04-01
369.619995117188,372.630004882812,367.640014648438,370.179992675781,2709400,344.723266601562,2021-04-05
368.779998779297,369.790008544922,362.720001220703,364.369995117188,2698600,339.312835693359,2021-04-06
364.190002441406,365.880004882812,360.549987792969,365.640014648438,2158900,340.495513916016,2021-04-07
363.109985351562,366.910003662109,363.109985351562,364.890014648438,2426700,339.797027587891,2021-04-08
368.350006103516,376.609985351562,367,376.299987792969,2483200,350.42236328125,2021-04-09
374.480010986328,379.829986572266,374.029998779297,376.279998779297,3057300,350.40380859375,2021-04-12
376.25,379.309997558594,374.329986572266,374.5,2652300,348.746185302734,2021-04-13
375.339996337891,378.010009765625,374.579986572266,375.630004882812,2805600,349.798492431641,2021-04-14
380,392.359985351562,380,390.010009765625,4488300,363.189605712891,2021-04-15
393.920013427734,393.920013427734,385.459991455078,391.010009765625,4532400,364.120788574219,2021-04-16
390,393.390014648438,388.470001220703,389.839996337891,2965400,363.031280517578,2021-04-19
389.859985351562,397.880004882812,389.420013427734,396.529998779297,3348100,369.261291503906,2021-04-20
398.859985351562,401.480010986328,395.440002441406,398.809997558594,2473300,371.384399414062,2021-04-21
398.440002441406,398.760009765625,393.190002441406,396.540008544922,2718600,369.270629882812,2021-04-22
395.619995117188,401.989990234375,394.5,400.309997558594,2263200,372.781280517578,2021-04-23
399.809997558594,400,395.209991455078,395.859985351562,1642300,368.637329101562,2021-04-26
394.660003662109,396.329986572266,392.299987792969,394.5,1758500,367.370849609375,2021-04-27
395.179992675781,396.989990234375,393.299987792969,394.589996337891,1886500,367.454650878906,2021-04-28
396.75,402.160003662109,396.299987792969,401.549987792969,1996500,373.936065673828,2021-04-29
401,401.859985351562,398.350006103516,398.799987792969,2328100,371.375152587891,2021-04-30
401,406.769989013672,400.529998779297,405.899993896484,2568500,377.986938476562,2021-05-03
405.480010986328,412.470001220703,403.5,411.339996337891,3237200,383.052795410156,2021-05-04
410.5,412.75,406.799987792969,412.5,2767600,384.133026123047,2021-05-05
413,416.850006103516,412.559997558594,414.970001220703,3058700,386.433227539062,2021-05-06
415,419.019989013672,414.070007324219,417.649993896484,1851000,388.928802490234,2021-05-07
419.269989013672,425.980010986328,418.220001220703,420.890014648438,2489300,391.946014404297,2021-05-10
421,422.290008544922,410.609985351562,411.700012207031,3024000,383.388031005859,2021-05-11
409.290008544922,410.850006103516,404.679992675781,405.369995117188,2888100,377.493347167969,2021-05-12
406.279998779297,413.179992675781,404.320007324219,408.559997558594,2637500,380.463958740234,2021-05-13
410.989990234375,412.589996337891,408.5,409.799987792969,2072900,381.61865234375,2021-05-14
409.309997558594,412.510009765625,408.570007324219,408.630004882812,1583900,380.529113769531,2021-05-17
409.690002441406,412.959991455078,406.269989013672,410.380004882812,2694800,382.158782958984,2021-05-18
409.489990234375,410.720001220703,404.25,409.5,2783100,381.339233398438,2021-05-19
409.529998779297,413.829986572266,408.320007324219,408.640014648438,2105800,380.538452148438,2021-05-20
410.760009765625,418.630004882812,409.459991455078,411.630004882812,4295400,383.322845458984,2021-05-21
412.369995117188,413.899993896484,409.920013427734,410.950012207031,1883600,382.689666748047,2021-05-24
411.850006103516,413.859985351562,408.890014648438,413.049987792969,2285600,384.645172119141,2021-05-25
412.100006103516,415.299987792969,411.010009765625,413.209991455078,1903900,384.794158935547,2021-05-26
414.920013427734,415.109985351562,410.380004882812,412.700012207031,2041800,384.319274902344,2021-05-27
412.700012207031,415.470001220703,410.019989013672,411.920013427734,2367900,383.592956542969,2021-05-28
413.730010986328,413.730010986328,406.160003662109,406.720001220703,2199600,378.750549316406,2021-06-01
409.140014648438,409.140014648438,404.549987792969,405.850006103516,2232900,377.940277099609,2021-06-02
403.5,409.760009765625,402.839996337891,407.959991455078,2281200,379.905212402344,2021-06-03
410.959991455078,411,404.649993896484,405.640014648438,2990900,377.744720458984,2021-06-04
406.959991455078,407.209991455078,398.690002441406,400.25,3353800,372.725433349609,2021-06-07
400.720001220703,402.75,398.75,401.739990234375,3051300,374.112915039062,2021-06-08
403.329986572266,405.779998779297,400.529998779297,401.100006103516,1925700,373.517028808594,2021-06-09
401.910003662109,402.850006103516,398.470001220703,401.489990234375,4033600,373.880126953125,2021-06-10
403.350006103516,403.359985351562,394.779998779297,397.890014648438,3094300,370.527709960938,2021-06-11
397.299987792969,399.470001220703,395.130004882812,399.160003662109,2674900,371.710388183594,2021-06-14
399.959991455078,401.5,396.470001220703,400.279998779297,2845800,372.753356933594,2021-06-15
401.100006103516,403.149993896484,396.670013427734,397.25,3330800,369.931793212891,2021-06-16
396,398.070007324219,394.609985351562,397.350006103516,3532000,370.024841308594,2021-06-17
387.279998779297,392.660003662109,387.25,389.369995117188,5521400,363.921661376953,2021-06-18
389.369995117188,399.200012207031,389.220001220703,398.070007324219,3839300,372.053070068359,2021-06-21
400.609985351562,400.649993896484,397.820007324219,398.690002441406,3964600,372.632476806641,2021-06-22
397.820007324219,399,395.269989013672,395.559997558594,2942100,369.707061767578,2021-06-23
398.320007324219,402.160003662109,396.839996337891,398.869995117188,3309100,372.800750732422,2021-06-24
400.100006103516,409.980010986328,399.019989013672,404.950012207031,16928900,378.483367919922,2021-06-25
404.950012207031,404.989990234375,397.929992675781,401.459991455078,3193300,375.221466064453,2021-06-28
401.970001220703,403.200012207031,397.480010986328,398.100006103516,2458800,372.0810546875,2021-06-29
397.540008544922,401.399993896484,396.799987792969,400.440002441406,2875600,374.268127441406,2021-06-30
402.029998779297,405.209991455078,401.809997558594,404.890014648438,2678100,378.427307128906,2021-07-01
405.089996337891,409.869995117188,403.880004882812,409.359985351562,1982400,382.605133056641,2021-07-02
408.670013427734,411.160003662109,405.709991455078,410.260009765625,2615300,383.4462890625,2021-07-06
410.350006103516,412.179992675781,407.200012207031,411.660003662109,2270400,384.754791259766,2021-07-07
408.609985351562,410.829986572266,405.079986572266,409.950012207031,2032300,383.156585693359,2021-07-08
412.529998779297,413.25,410.640014648438,412.109985351562,2078900,385.175384521484,2021-07-09
411.019989013672,416.399993896484,410.309997558594,416.040008544922,2802600,388.848602294922,2021-07-12
416.380004882812,419.690002441406,415.709991455078,418.540008544922,2948900,391.185150146484,2021-07-13
420.769989013672,422.529998779297,413.350006103516,414.739990234375,3538700,387.633483886719,2021-07-14
411.910003662109,421.730010986328,407.200012207031,420.049987792969,3546500,392.596466064453,2021-07-15
421.359985351562,422.290008544922,417.640014648438,419.700012207031,2625400,392.269348144531,2021-07-16
417.239990234375,419.529998779297,406.809997558594,409.059997558594,3611300,382.324768066406,2021-07-19
411,417.730010986328,410.609985351562,412.970001220703,3186700,385.979217529297,2021-07-20
417.059997558594,417.230010986328,410.829986572266,414.640014648438,1863700,387.5400390625,2021-07-21
416.019989013672,416.829986572266,413.730010986328,415.769989013672,1421900,388.596130371094,2021-07-22
417.899993896484,419.339996337891,415.989990234375,417.700012207031,1611700,390.400085449219,2021-07-23
416.829986572266,417.670013427734,410.899993896484,413.540008544922,2232600,386.511993408203,2021-07-26
412,415.260009765625,409.459991455078,415.100006103516,2630600,387.969970703125,2021-07-27
414.489990234375,414.489990234375,406.799987792969,409.170013427734,2446600,382.427642822266,2021-07-28
411.279998779297,412.579986572266,408.420013427734,412.079986572266,1597300,385.147369384766,2021-07-29
410.760009765625,413.769989013672,410.25,412.220001220703,1864200,385.278228759766,2021-07-30
413.570007324219,416.440002441406,412.809997558594,415.570007324219,1806500,388.409240722656,2021-08-02
415.820007324219,422.140014648438,415.079986572266,421.899993896484,2496500,394.325561523438,2021-08-03
422.049987792969,423.660003662109,419.709991455078,421.540008544922,1995400,393.989105224609,2021-08-04
422.059997558594,422.25,407.890014648438,411.190002441406,3598600,384.315490722656,2021-08-05
412.010009765625,416.769989013672,412.010009765625,415.119995117188,1944000,387.988677978516,2021-08-06
414.950012207031,416.230010986328,410.350006103516,410.869995117188,1509800,384.016479492188,2021-08-09
410.510009765625,413.649993896484,408.570007324219,411.779998779297,1441800,384.866973876953,2021-08-10
413.029998779297,413.929992675781,407.510009765625,407.739990234375,1542600,381.091003417969,2021-08-11
407,408.730010986328,404.299987792969,405.959991455078,1939900,379.427429199219,2021-08-12
407.079986572266,410.049987792969,405.920013427734,409.670013427734,1537800,382.894805908203,2021-08-13
409.839996337891,417.420013427734,407.329986572266,417.209991455078,2377500,389.942077636719,2021-08-16
417.100006103516,422.5,416.630004882812,421.779998779297,2258000,394.213470458984,2021-08-17
421.350006103516,421.589996337891,417.089996337891,417.320007324219,3037000,390.044860839844,2021-08-18
415.380004882812,428.350006103516,412.399993896484,427.890014648438,3204500,399.924072265625,2021-08-19
428.350006103516,431.359985351562,426.910003662109,429.709991455078,2401900,401.625152587891,2021-08-20
430.559997558594,430.559997558594,424.899993896484,425.359985351562,2375900,397.559387207031,2021-08-23
425.519989013672,425.940002441406,421.720001220703,423.410003662109,1619300,395.736877441406,2021-08-24
421.850006103516,423.619995117188,419.450012207031,419.739990234375,1939000,392.306640625,2021-08-25
419.769989013672,421.390014648438,416.630004882812,416.850006103516,1385400,389.605621337891,2021-08-26
418.010009765625,420.350006103516,416.119995117188,418.760009765625,1621600,391.390808105469,2021-08-27
418.760009765625,420.570007324219,417.890014648438,418.299987792969,1284200,390.960845947266,2021-08-30
417,420.739990234375,414.220001220703,416.269989013672,4249100,389.063537597656,2021-08-31
416.540008544922,419.869995117188,411.239990234375,417.350006103516,2034400,390.072937011719,2021-09-01
419.160003662109,424.399993896484,418.239990234375,423.709991455078,3137400,396.017303466797,2021-09-02
421.929992675781,424,420.609985351562,422.859985351562,1604800,395.222808837891,2021-09-03
420.299987792969,422.260009765625,417.579986572266,421.239990234375,1920300,393.708679199219,2021-09-07
421.190002441406,422.869995117188,414.200012207031,415.390014648438,2262500,388.241027832031,2021-09-08
415.339996337891,420.220001220703,413.929992675781,414.549987792969,3508500,387.455932617188,2021-09-09
415.559997558594,416,402.589996337891,403.910003662109,4215800,378.83642578125,2021-09-10
407.980010986328,416.809997558594,406.450012207031,414.519989013672,3068200,388.787841796875,2021-09-13
417.589996337891,417.589996337891,411.369995117188,412.540008544922,2879800,386.9306640625,2021-09-14
412.519989013672,421.420013427734,409.5,417.519989013672,3180600,391.6015625,2021-09-15
419.670013427734,423.399993896484,414.959991455078,416.839996337891,2262700,390.963775634766,2021-09-16
414.970001220703,421.089996337891,414.970001220703,420.160003662109,4534200,394.077728271484,2021-09-17
416.920013427734,419.299987792969,408.720001220703,412.700012207031,2799800,387.080841064453,2021-09-20
415.010009765625,418.779998779297,412.209991455078,412.339996337891,2382200,386.743072509766,2021-09-21
404.940002441406,412,404.940002441406,408.700012207031,3629400,383.329040527344,2021-09-22
409.799987792969,414.850006103516,407.510009765625,408.029998779297,2681600,382.70068359375,2021-09-23
406.940002441406,407.890014648438,405.230010986328,407.079986572266,1950400,381.809600830078,2021-09-24
407.829986572266,412.149993896484,404.959991455078,405.269989013672,2608600,380.111968994141,2021-09-27
402.600006103516,404,397.019989013672,398.619995117188,3115400,373.874816894531,2021-09-28
397,401.850006103516,395.799987792969,400.410003662109,2056300,375.553680419922,2021-09-29
401.489990234375,403.489990234375,390.459991455078,390.739990234375,3779900,366.484008789062,2021-09-30
391.600006103516,393.690002441406,383.119995117188,392.429992675781,3146600,368.069061279297,2021-10-01
391.619995117188,395.149993896484,384.760009765625,387.010009765625,3074800,362.985534667969,2021-10-04
389.339996337891,396.010009765625,389.239990234375,393.429992675781,3269400,369.006988525391,2021-10-05
390.75,394.779998779297,385.839996337891,394.25,2809200,369.776123046875,2021-10-06
396.760009765625,408.170013427734,396.709991455078,404.700012207031,2813700,379.577362060547,2021-10-07
406.410003662109,409.119995117188,402.640014648438,408.459991455078,2012200,383.103973388672,2021-10-08
408,411.220001220703,404.209991455078,404.989990234375,2164200,379.849395751953,2021-10-11
405.109985351562,408.380004882812,402.309997558594,403.239990234375,2415700,378.208099365234,2021-10-12
403.339996337891,405.309997558594,398.109985351562,403.549987792969,3021800,378.498779296875,2021-10-13
425.660003662109,433.5,417.799987792969,420.359985351562,6038800,394.265228271484,2021-10-14
422.049987792969,430.489990234375,421.5,428.070007324219,3312000,401.496643066406,2021-10-15
428,428,423.839996337891,424.619995117188,2232800,398.260772705078,2021-10-18
426.829986572266,427.820007324219,423.399993896484,424.380004882812,1616800,398.035675048828,2021-10-19
427,435.529998779297,426.839996337891,435.089996337891,2764000,408.080902099609,2021-10-20
435.5,442.5,435.079986572266,442.279998779297,2465100,414.824523925781,2021-10-21
440.839996337891,449.290008544922,440.459991455078,449.160003662109,2736200,421.277404785156,2021-10-22
450,452.640014648438,446.440002441406,449.489990234375,3553500,421.586975097656,2021-10-25
450.489990234375,457.709991455078,447.589996337891,454.640014648438,3103900,426.417266845703,2021-10-26
454.640014648438,460.440002441406,453.480010986328,453.480010986328,3520400,425.329284667969,2021-10-27
453,457.899993896484,452.519989013672,455.440002441406,1672600,427.167602539062,2021-10-28
454.410003662109,461.390014648438,453.059997558594,460.470001220703,2497800,431.885375976562,2021-10-29
461.820007324219,465.760009765625,451.179992675781,454.109985351562,2203100,425.920196533203,2021-11-01
456.260009765625,456.440002441406,450.380004882812,452.040008544922,2600000,423.978698730469,2021-11-02
450.420013427734,457.519989013672,447.040008544922,457.329986572266,2438200,428.940246582031,2021-11-03
457.600006103516,458.510009765625,452.160003662109,456.760009765625,2517300,428.405670166016,2021-11-04
457.829986572266,461.519989013672,454.579986572266,455.809997558594,2905000,427.514617919922,2021-11-05
456.850006103516,464.190002441406,454.309997558594,462.619995117188,2279900,433.901916503906,2021-11-08
462.619995117188,464.470001220703,460.290008544922,464.350006103516,2657800,435.524505615234,2021-11-09
465.390014648438,466,456.630004882812,459.899993896484,2818200,431.350708007812,2021-11-10
460,460.850006103516,455.440002441406,457.390014648438,2246800,428.99658203125,2021-11-11
460.670013427734,461,457.079986572266,458.989990234375,2609500,430.497161865234,2021-11-12
458,458.209991455078,450.5,450.799987792969,2849600,422.815612792969,2021-11-15
452.989990234375,458.350006103516,449.369995117188,449.619995117188,3383800,421.708892822266,2021-11-16
450.390014648438,453.959991455078,448.730010986328,448.950012207031,2281500,421.080505371094,2021-11-17
448.730010986328,452.809997558594,447.109985351562,449.470001220703,2073800,421.568176269531,2021-11-18
448.130004882812,449.450012207031,439.5,440,3536100,412.686065673828,2021-11-19
442.820007324219,443.75,437.390014648438,437.540008544922,2598700,410.378784179688,2021-11-22
436.010009765625,447.519989013672,436,447.130004882812,2857000,419.373474121094,2021-11-23
446.640014648438,450.980010986328,445.640014648438,450.160003662109,2248800,422.215484619141,2021-11-24
444.920013427734,448.179992675781,438.209991455078,439.910003662109,2480600,412.601654052734,2021-11-26
443.559997558594,453.079986572266,440.549987792969,452,4079700,423.941101074219,2021-11-29
447.059997558594,451.350006103516,441.25,444.220001220703,7435400,416.644134521484,2021-11-30
452.890014648438,455.920013427734,444.140014648438,444.339996337891,4325500,416.756622314453,2021-12-01
443.149993896484,447.890014648438,439.220001220703,446.019989013672,4738700,418.332366943359,2021-12-02
447.769989013672,454.440002441406,445.170013427734,449.320007324219,3038300,422.802124023438,2021-12-03
452.149993896484,461.779998779297,451.519989013672,460.109985351562,4721500,432.955200195312,2021-12-06
462.75,465.75,460.230010986328,464.730010986328,3105200,437.302581787109,2021-12-07
466.089996337891,470.170013427734,462.489990234375,468.859985351562,3228300,441.188812255859,2021-12-08
468.529998779297,474.480010986328,467.359985351562,473.320007324219,2977400,445.385559082031,2021-12-09
472,478.480010986328,471.010009765625,478.230010986328,2572300,450.005767822266,2021-12-10
477.019989013672,480.260009765625,474.010009765625,478.140014648438,2724800,449.921173095703,2021-12-13
479.75,483.040008544922,477.179992675781,479.459991455078,3018000,451.163208007812,2021-12-14
480.600006103516,495.399993896484,480.140014648438,494.380004882812,4188600,465.20263671875,2021-12-15
494.010009765625,496.959991455078,490.109985351562,492.859985351562,4080800,463.772369384766,2021-12-16
491.420013427734,493.130004882812,486.380004882812,487.119995117188,5707200,458.371124267578,2021-12-17
482,485.010009765625,475.260009765625,483.730010986328,3145600,455.181182861328,2021-12-20
487.019989013672,489,482.200012207031,487.209991455078,2536000,458.455841064453,2021-12-21
487.149993896484,495.450012207031,485.899993896484,494.130004882812,1687500,464.967468261719,2021-12-22
495,498.149993896484,492.809997558594,495.380004882812,1706500,466.143646240234,2021-12-23
498.679992675781,500.299987792969,496.640014648438,499.5,1349400,470.020416259766,2021-12-27
502,505.320007324219,500.399993896484,502.940002441406,1495500,473.257415771484,2021-12-28
504.779998779297,507.220001220703,502,505.579986572266,1573900,475.741607666016,2021-12-29
507.929992675781,509.230010986328,503.649993896484,504.429992675781,1309800,474.659545898438,2021-12-30
504.140014648438,506.869995117188,502.040008544922,502.140014648438,1695400,472.504760742188,2021-12-31
500,502.899993896484,493.049987792969,502.279998779297,3033600,472.636444091797,2022-01-03
503.200012207031,503.75,490.880004882812,490.899993896484,3908100,461.928070068359,2022-01-04
494.769989013672,497,489.690002441406,489.690002441406,3921100,460.789489746094,2022-01-05
480,484.140014648438,463.119995117188,469.649993896484,6555200,441.932159423828,2022-01-06
467.690002441406,467.970001220703,455.549987792969,458.600006103516,5494200,431.534332275391,2022-01-07
456,465.859985351562,454.440002441406,465,5831800,437.556640625,2022-01-10
467.200012207031,470.450012207031,460.670013427734,469,3332800,441.320526123047,2022-01-11
468.970001220703,475.320007324219,466.339996337891,473.720001220703,3502300,445.761962890625,2022-01-12
475.890014648438,476.549987792969,465.980010986328,467.429992675781,3005300,439.843231201172,2022-01-13
469.890014648438,473.170013427734,465.079986572266,468.690002441406,3665400,441.028869628906,2022-01-14
465.170013427734,465.709991455078,458.350006103516,460.989990234375,3938800,433.783325195312,2022-01-18
468,475.489990234375,461.510009765625,462.519989013672,4030900,435.222900390625,2022-01-19
464.380004882812,471.630004882812,462,463,3228600,435.674652099609,2022-01-20
463.5,470.790008544922,461.070007324219,461.170013427734,4273200,433.952697753906,2022-01-21
458.070007324219,464.140014648438,448.130004882812,462.269989013672,4780700,434.987701416016,2022-01-24
454.070007324219,459.489990234375,447.269989013672,456.839996337891,3428900,429.878173828125,2022-01-25
458.450012207031,463.880004882812,453.450012207031,458.429992675781,4435900,431.374359130859,2022-01-26
458.079986572266,468.679992675781,457.010009765625,461.600006103516,3508100,434.357269287109,2022-01-27
461.399993896484,466.279998779297,455.079986572266,466.059997558594,3364400,438.554077148438,2022-01-28
465,473.179992675781,464.399993896484,472.570007324219,3500500,444.679870605469,2022-01-31
475,475,462.75,468.410003662109,3148600,440.765380859375,2022-02-01
469.059997558594,481.980010986328,469.059997558594,479.779998779297,3026800,451.46435546875,2022-02-02
498.649993896484,500.179992675781,483.570007324219,488.769989013672,4370900,459.923797607422,2022-02-03
481.75,489.630004882812,480.190002441406,483.170013427734,3066400,454.654235839844,2022-02-04
484.910003662109,487.260009765625,481.299987792969,483.700012207031,2937200,455.152923583984,2022-02-07
481.350006103516,495.670013427734,481.350006103516,493.410003662109,3534700,464.289916992188,2022-02-08
497,500.929992675781,496.290008544922,498.100006103516,2818100,468.703125,2022-02-09
492.239990234375,494.220001220703,485.070007324219,486.720001220703,2626100,457.994689941406,2022-02-10
484.679992675781,490.429992675781,476.440002441406,478.130004882812,2493800,449.911712646484,2022-02-11
475.109985351562,477.739990234375,469.329986572266,474.399993896484,2549500,446.401824951172,2022-02-14
475.940002441406,481.170013427734,475.200012207031,478.230010986328,3001000,450.005767822266,2022-02-15
475.5,481.730010986328,471.399993896484,480.049987792969,2651800,451.718322753906,2022-02-16
478.170013427734,479.290008544922,468.890014648438,470.339996337891,2403100,442.581420898438,2022-02-17
470.25,474.920013427734,466.829986572266,467.809997558594,2992300,440.200805664062,2022-02-18
463.829986572266,467.190002441406,457.820007324219,462.510009765625,3029800,435.213531494141,2022-02-22
467.190002441406,467.720001220703,458.839996337891,459.619995117188,2840300,432.494140625,2022-02-23
449.519989013672,456.589996337891,445.739990234375,455.890014648438,3933000,428.984283447266,2022-02-24
456.649993896484,475.779998779297,456.230010986328,475.75,3314400,447.672180175781,2022-02-25
465.850006103516,477.309997558594,465.609985351562,475.869995117188,3918300,447.785095214844,2022-02-28
470.890014648438,476.959991455078,467.730010986328,476.25,2917600,448.142700195312,2022-03-01
478.190002441406,487.170013427734,477.890014648438,485.380004882812,3675900,456.733764648438,2022-03-02
486,491.380004882812,482.220001220703,486.589996337891,3139400,457.872406005859,2022-03-03
480.690002441406,499.660003662109,477.489990234375,498.649993896484,4170100,469.220703125,2022-03-04
500,500,483.019989013672,486.869995117188,4123300,458.135864257812,2022-03-07
478.799987792969,484.489990234375,471.519989013672,473.459991455078,3849500,445.517333984375,2022-03-08
482.579986572266,487.720001220703,473.589996337891,485.570007324219,3115500,456.91259765625,2022-03-09
479.329986572266,493.709991455078,477.829986572266,491.440002441406,2834800,462.436187744141,2022-03-10
487.829986572266,493.799987792969,482.510009765625,482.869995117188,2615000,455.716522216797,2022-03-11
490.399993896484,495.589996337891,485.279998779297,487.920013427734,2704100,460.482574462891,2022-03-14
490,499.940002441406,487.309997558594,497.910003662109,3043000,469.910827636719,2022-03-15
499.829986572266,505.5,490.010009765625,498.260009765625,3497100,470.241088867188,2022-03-16
496,507.119995117188,495.179992675781,507.019989013672,2357200,478.508483886719,2022-03-17
508.739990234375,510.679992675781,501.559997558594,506.119995117188,5065600,477.659088134766,2022-03-18
505.010009765625,513,504.359985351562,507.660003662109,2617700,479.112548828125,2022-03-21
509.269989013672,511.850006103516,504.839996337891,505.320007324219,2752500,476.904113769531,2022-03-22
502.269989013672,507.059997558594,501.329986572266,503.230010986328,2753200,474.931640625,2022-03-23
505,515.780029296875,503.859985351562,513.460021972656,2789200,484.586364746094,2022-03-24
514.190002441406,516.530029296875,509.239990234375,513.030029296875,2551100,484.180480957031,2022-03-25
514.320007324219,517.140014648438,508.809997558594,513.200012207031,2643000,484.341003417969,2022-03-28
517.099975585938,519.590026855469,507.299987792969,510.730010986328,3478400,482.009796142578,2022-03-29
515.109985351562,521.200012207031,512.47998046875,520.820007324219,3041200,491.532531738281,2022-03-30
517.099975585938,521.890014648438,509.670013427734,509.970001220703,3979700,481.292633056641,2022-03-31
510.679992675781,514.780029296875,506.600006103516,512.590026855469,2344100,483.765258789062,2022-04-01
512.210021972656,512.47998046875,504.529998779297,510.019989013672,2657500,481.339813232422,2022-04-04
510,524.72998046875,508,517.760009765625,3268600,488.64453125,2022-04-05
518.219970703125,533.52001953125,518,531.75,3955600,501.847839355469,2022-04-06
530,538.280029296875,528.390014648438,536.950012207031,2867000,506.755493164062,2022-04-07
539,548.969970703125,538.099975585938,545.960021972656,3986700,515.2587890625,2022-04-08
543.599975585938,547.609985351562,536.640014648438,537.440002441406,3574000,507.217864990234,2022-04-11
535.409973144531,540.72998046875,530.780029296875,533.710021972656,3575700,503.697662353516,2022-04-12
533.320007324219,538.280029296875,528.619995117188,537,3012000,506.802642822266,2022-04-13
538.5,553.289978027344,534.070007324219,534.820007324219,4211300,504.745178222656,2022-04-14
537.900024414062,541,530.380004882812,534.080017089844,2087100,504.046905517578,2022-04-18
535.890014648438,542.47998046875,535.239990234375,537.700012207031,2207600,507.463256835938,2022-04-19
542.140014648438,548.359985351562,539,546.010009765625,2986300,515.305969238281,2022-04-20
545.5,548,536.030029296875,537.440002441406,2539900,507.217864990234,2022-04-21
532.059997558594,533.349975585938,520.179992675781,520.940002441406,3453300,491.645782470703,2022-04-22
520.400024414062,526.260009765625,511.730010986328,524.27001953125,3030400,494.788482666016,2022-04-25
524.239990234375,526.260009765625,513.510009765625,513.780029296875,2895300,484.888397216797,2022-04-26
514.909973144531,520.900024414062,509.820007324219,513.809997558594,3353700,484.916656494141,2022-04-27
516.760009765625,526.280029296875,513.169982910156,524.419982910156,2582700,494.930023193359,2022-04-28
518.849975585938,519.900024414062,506.959991455078,508.549987792969,2873200,479.952514648438,2022-04-29
510.809997558594,513.510009765625,493.339996337891,501.149993896484,3184300,472.968627929688,2022-05-02
501.130004882812,505.519989013672,497.480010986328,499.619995117188,2763400,471.524658203125,2022-05-03
499.5,509.769989013672,493.089996337891,507.619995117188,4002600,479.074798583984,2022-05-04
507.209991455078,510.670013427734,489.230010986328,494.720001220703,3359700,466.900177001953,2022-05-05
485.010009765625,501.570007324219,485,499.619995117188,3260300,471.524658203125,2022-05-06
490.399993896484,494.630004882812,484.429992675781,486.420013427734,3862700,459.066955566406,2022-05-09
493.809997558594,496.350006103516,481.119995117188,488.010009765625,4275500,460.567626953125,2022-05-10
484.390014648438,500.519989013672,484.390014648438,486.149993896484,3936300,458.812103271484,2022-05-11
486.100006103516,486.890014648438,471.420013427734,478.799987792969,3997600,451.875427246094,2022-05-12
480.980010986328,487,475.809997558594,485.399993896484,2453400,458.104309082031,2022-05-13
485.410003662109,495.559997558594,484.149993896484,489.220001220703,2338800,461.70947265625,2022-05-16
494,494.720001220703,488.459991455078,492.529998779297,2289000,464.833312988281,2022-05-17
488.260009765625,489.209991455078,468.359985351562,471.380004882812,3240500,444.87255859375,2022-05-18
464.320007324219,481.579986572266,463.329986572266,478.549987792969,3813800,451.639526367188,2022-05-19
481.380004882812,487.470001220703,472.309997558594,485.730010986328,3068200,458.415710449219,2022-05-20
486.290008544922,495.739990234375,486.290008544922,492.079986572266,2279800,464.408599853516,2022-05-23
490.790008544922,498.079986572266,488.660003662109,497.559997558594,2658100,469.580444335938,2022-05-24
498.519989013672,502.309997558594,491.260009765625,498.089996337891,3161600,470.080688476562,2022-05-25
501.739990234375,507.260009765625,499.410003662109,502.230010986328,2705800,473.987915039062,2022-05-26
491,507.109985351562,489.390014648438,507.109985351562,3349100,478.593475341797,2022-05-27
503.619995117188,504.109985351562,495.660003662109,496.779998779297,4003100,468.844329833984,2022-05-31
498.320007324219,501.380004882812,487.779998779297,492.549987792969,1765900,464.852203369141,2022-06-01
494,496.149993896484,482.970001220703,492.260009765625,2093500,464.578460693359,2022-06-02
488.329986572266,491.670013427734,484.899993896484,485.609985351562,1756900,458.302490234375,2022-06-03
489.429992675781,493.630004882812,486.290008544922,490.179992675781,1781500,462.615478515625,2022-06-06
489.5,497.609985351562,487.119995117188,497.100006103516,2341900,469.146362304688,2022-06-07
494,497.899993896484,488.549987792969,493.529998779297,3268100,465.777099609375,2022-06-08
492.880004882812,496.459991455078,487.609985351562,489.429992675781,3148800,461.90771484375,2022-06-09
484.799987792969,490.160003662109,480.929992675781,484.630004882812,2599900,457.377563476562,2022-06-10
475.130004882812,481.339996337891,467.260009765625,469.700012207031,3764600,443.287200927734,2022-06-13
467.5,469.179992675781,457.420013427734,461.75,3814200,435.784149169922,2022-06-14
464.200012207031,469.019989013672,456.5,464.329986572266,2550700,438.219116210938,2022-06-15
453.399993896484,457.809997558594,450.679992675781,456.089996337891,3135600,431.977508544922,2022-06-16
450.75,461.459991455078,449.700012207031,452.059997558594,5277400,428.160552978516,2022-06-17
457.809997558594,485.119995117188,457.100006103516,480.320007324219,5726800,454.926483154297,2022-06-21
475.720001220703,495.920013427734,474.540008544922,489.679992675781,5061000,463.791748046875,2022-06-22
494.950012207031,503.579986572266,491.959991455078,499.809997558594,4687700,473.386108398438,2022-06-23
