"XAIX.MI.Open","XAIX.MI.High","XAIX.MI.Low","XAIX.MI.Close","XAIX.MI.Volume","XAIX.MI.Adjusted","Date"
82.6500015258789,82.6500015258789,82.370002746582,82.7099990844727,776,82.7099990844727,2021-09-24
83.120002746582,83.120002746582,82.7099990844727,82.5899963378906,963,82.5899963378906,2021-09-27
82.3000030517578,82.3000030517578,80.6999969482422,80.6399993896484,985,80.6399993896484,2021-09-28
81.2399978637695,81.3099975585938,80.9700012207031,80.6100006103516,925,80.6100006103516,2021-09-29
81,81.0999984741211,80.6999969482422,80.8600006103516,835,80.8600006103516,2021-09-30
80,80.7699966430664,79.9100036621094,80.370002746582,539,80.370002746582,2021-10-01
80.2900009155273,80.370002746582,78.9100036621094,78.879997253418,1762,78.879997253418,2021-10-04
79.3000030517578,79.5199966430664,79.2699966430664,80.0199966430664,874,80.0199966430664,2021-10-05
79.2799987792969,79.8000030517578,79.1600036621094,79.6900024414062,650,79.6900024414062,2021-10-06
81.1100006103516,81.5500030517578,81.1100006103516,81.9499969482422,4498,81.9499969482422,2021-10-07
81.6500015258789,81.8000030517578,81.5800018310547,81.5599975585938,588,81.5599975585938,2021-10-08
81.3499984741211,81.3499984741211,80.9700012207031,81.7699966430664,1012,81.7699966430664,2021-10-11
81.2099990844727,81.2799987792969,81.2099990844727,81.0899963378906,298,81.0899963378906,2021-10-12
81.25,81.5500030517578,81.25,81.9499969482422,1311,81.9499969482422,2021-10-13
82.6500015258789,83.3199996948242,82.6500015258789,83.3000030517578,344,83.3000030517578,2021-10-14
83.6100006103516,84.120002746582,83.6100006103516,83.870002746582,813,83.870002746582,2021-10-15
84,84.0199966430664,83.8000030517578,83.9400024414062,92,83.9400024414062,2021-10-18
84.1399993896484,84.4199981689453,84.1399993896484,84.620002746582,62,84.620002746582,2021-10-19
85.0100021362305,85.0599975585938,84.9700012207031,84.9300003051758,1401,84.9300003051758,2021-10-20
84.7699966430664,84.8399963378906,84.5800018310547,84.8399963378906,987,84.8399963378906,2021-10-21
85.370002746582,85.5,85.1699981689453,85.0400009155273,1868,85.0400009155273,2021-10-22
85.0999984741211,85.379997253418,85.0899963378906,85.6399993896484,747,85.6399993896484,2021-10-25
86.1500015258789,86.3300018310547,86.0599975585938,86.1800003051758,462,86.1800003051758,2021-10-26
85.4899978637695,85.4899978637695,84.9300003051758,84.9300003051758,1422,84.9300003051758,2021-10-27
84.5800018310547,84.75,84.3899993896484,84.5599975585938,1466,84.5599975585938,2021-10-28
84.6900024414062,84.6900024414062,84.379997253418,85.6800003051758,1120,85.6800003051758,2021-10-29
86.2600021362305,86.6399993896484,86.2600021362305,86.4599990844727,128,86.4599990844727,2021-11-01
86.5599975585938,86.5699996948242,86.2699966430664,86.6100006103516,1300,86.6100006103516,2021-11-02
87.0500030517578,87.3300018310547,86.9599990844727,87.1100006103516,1386,87.1100006103516,2021-11-03
88.0100021362305,88.629997253418,88.0100021362305,88.2900009155273,2489,88.2900009155273,2021-11-04
89,89.2900009155273,88.9700012207031,88.879997253418,467,88.879997253418,2021-11-05
89.1699981689453,89.5199966430664,89.0299987792969,89.5,1232,89.5,2021-11-08
89.75,89.9100036621094,89,89.5100021362305,1712,89.5100021362305,2021-11-09
89.5100021362305,89.5899963378906,89.379997253418,89.6500015258789,1435,89.6500015258789,2021-11-10
89.1399993896484,89.3000030517578,88.7200012207031,89.1699981689453,2700,89.1699981689453,2021-11-11
89.5800018310547,89.9000015258789,89.5599975585938,89.8499984741211,911,89.8499984741211,2021-11-12
90.4700012207031,90.7200012207031,90.1399993896484,90.0899963378906,1482,90.0899963378906,2021-11-15
90.3099975585938,90.8000030517578,90.2799987792969,90.6800003051758,1550,90.6800003051758,2021-11-16
91.5599975585938,91.5599975585938,91.0400009155273,90.9599990844727,1514,90.9599990844727,2021-11-17
91.1699981689453,91.2399978637695,89.6999969482422,90.2200012207031,687,90.2200012207031,2021-11-18
91.0899963378906,91.3600006103516,90.8600006103516,90.9100036621094,2402,90.9100036621094,2021-11-19
91.5,91.5800018310547,91,90.6800003051758,2920,90.6800003051758,2021-11-22
89.620002746582,89.8399963378906,88.7300033569336,88.870002746582,2625,88.870002746582,2021-11-23
89.5,89.7099990844727,88.7900009155273,89.8600006103516,2645,89.8600006103516,2021-11-24
90.6699981689453,90.6699981689453,90.0599975585938,90.3300018310547,2028,90.3300018310547,2021-11-25
89.7099990844727,89.7099990844727,87.0400009155273,87.1100006103516,2478,87.1100006103516,2021-11-26
88.2799987792969,88.7699966430664,88.0899963378906,88.2699966430664,5649,88.2699966430664,2021-11-29
87.9599990844727,88.0599975585938,87.1800003051758,87.3199996948242,1387,87.3199996948242,2021-11-30
88.3499984741211,88.620002746582,88.3000030517578,88.3199996948242,1618,88.3199996948242,2021-12-01
86.7399978637695,86.7399978637695,85.5,86.870002746582,2479,86.870002746582,2021-12-02
87.0800018310547,88,85.5999984741211,85.9800033569336,1466,85.9800033569336,2021-12-03
86.6100006103516,86.629997253418,85.5,86.2399978637695,914,86.2399978637695,2021-12-06
87.8399963378906,89.5299987792969,87.8399963378906,89.3300018310547,1856,89.3300018310547,2021-12-07
89.0199966430664,89.0199966430664,88.5999984741211,88.6100006103516,298,88.6100006103516,2021-12-08
88.9000015258789,88.9000015258789,88.3600006103516,88.6800003051758,1132,88.6800003051758,2021-12-09
88.2300033569336,88.6500015258789,88.1600036621094,87.6900024414062,727,87.6900024414062,2021-12-10
88.4899978637695,88.5899963378906,88.129997253418,87.5599975585938,1035,87.5599975585938,2021-12-13
87.5,87.5,86.25,86.2300033569336,2718,86.2300033569336,2021-12-14
86.5100021362305,86.7799987792969,86.4000015258789,86.1600036621094,1222,86.1600036621094,2021-12-15
88.6100006103516,88.8000030517578,87.6100006103516,87.6999969482422,3068,87.6999969482422,2021-12-16
86.2300033569336,87.8300018310547,86.1500015258789,87.4800033569336,1027,87.4800033569336,2021-12-17
86,86.3199996948242,85.6500015258789,85.6100006103516,935,85.6100006103516,2021-12-20
87.3099975585938,87.4599990844727,86.9800033569336,87.3099975585938,1203,87.3099975585938,2021-12-21
87.9700012207031,88.2399978637695,87.9599990844727,88.3199996948242,1626,88.3199996948242,2021-12-22
88.8899993896484,89.2600021362305,88.8399963378906,89.379997253418,1052,89.379997253418,2021-12-23
89.4499969482422,90.1999969482422,89.4499969482422,90.2399978637695,1539,90.2399978637695,2021-12-27
90.2399978637695,90.8399963378906,90.2399978637695,90.0299987792969,1005,90.0299987792969,2021-12-28
90.6600036621094,90.6600036621094,89.2799987792969,89.75,1141,89.75,2021-12-29
90.1399993896484,90.2699966430664,89.7200012207031,90.1500015258789,579,90.1500015258789,2021-12-30
89.379997253418,89.8300018310547,88.8399963378906,89.4700012207031,2784,89.4700012207031,2022-01-03
90.4300003051758,90.4300003051758,88.9300003051758,88.8600006103516,1131,88.8600006103516,2022-01-04
88.629997253418,88.9300003051758,88.5599975585938,88.629997253418,1497,88.629997253418,2022-01-05
86.9599990844727,86.9599990844727,86,86.6800003051758,765,86.6800003051758,2022-01-06
86.0999984741211,86.5199966430664,85,85.4400024414062,1533,85.4400024414062,2022-01-07
85.4899978637695,85.7300033569336,83.9499969482422,84.370002746582,1891,84.370002746582,2022-01-10
85.6399993896484,86.1800003051758,85.620002746582,86.1100006103516,549,86.1100006103516,2022-01-11
86.7799987792969,86.8899993896484,85.7699966430664,85.9300003051758,575,85.9300003051758,2022-01-12
85.7600021362305,85.8600006103516,84.870002746582,85.2900009155273,988,85.2900009155273,2022-01-13
84,84.129997253418,83.370002746582,83.7600021362305,2595,83.7600021362305,2022-01-14
84.5999984741211,84.7099990844727,84.5999984741211,84.5800018310547,194,84.5800018310547,2022-01-17
84.3099975585938,84.3099975585938,83.2699966430664,83.7099990844727,1214,83.7099990844727,2022-01-18
82.9400024414062,84,82.8600006103516,82.9700012207031,1546,82.9700012207031,2022-01-19
82.7799987792969,84.0199966430664,82.7799987792969,84,2912,84,2022-01-20
82.0899963378906,82.0899963378906,81.3099975585938,81.9199981689453,2131,81.9199981689453,2022-01-21
80,80.0699996948242,78,78.0400009155273,3642,78.0400009155273,2022-01-24
79.25,80.0599975585938,79.25,78.75,419,78.75,2022-01-25
79.6100006103516,80.1800003051758,79.5,79.9400024414062,1551,79.9400024414062,2022-01-26
78.1399993896484,79.6800003051758,78.120002746582,79.1800003051758,1250,79.1800003051758,2022-01-27
78.120002746582,78.120002746582,76.4199981689453,78.0400009155273,611,78.0400009155273,2022-01-28
79.5,80.5500030517578,79.379997253418,80.6900024414062,1123,80.6900024414062,2022-01-31
81.5800018310547,81.8600006103516,80.9000015258789,81.7699966430664,640,81.7699966430664,2022-02-01
82.4100036621094,82.5,81.3399963378906,81.2900009155273,454,81.2900009155273,2022-02-02
80.7600021362305,80.8000030517578,79.2600021362305,79.1999969482422,2862,79.1999969482422,2022-02-03
79.4300003051758,79.4300003051758,78,78.5299987792969,434,78.5299987792969,2022-02-04
79.0100021362305,79.6900024414062,79.0100021362305,79.3099975585938,176,79.3099975585938,2022-02-07
79.3300018310547,79.3899993896484,78.9599990844727,79.6399993896484,461,79.6399993896484,2022-02-08
80.6900024414062,80.8099975585938,80.6900024414062,80.9300003051758,451,80.9300003051758,2022-02-09
81.2699966430664,81.5299987792969,81.2699966430664,81.1399993896484,274,81.1399993896484,2022-02-10
80.2300033569336,80.4100036621094,80.1999969482422,80.0800018310547,104,80.0800018310547,2022-02-11
78.1500015258789,79.4300003051758,78.1500015258789,79.6600036621094,235,79.6600036621094,2022-02-14
79.2600021362305,79.9899978637695,79.2600021362305,79.9400024414062,121,79.9400024414062,2022-02-15
80.4400024414062,80.4400024414062,79.7699966430664,79.629997253418,309,79.629997253418,2022-02-16
79.8199996948242,79.8199996948242,78.9100036621094,79.1600036621094,188,79.1600036621094,2022-02-17
78.879997253418,78.879997253418,77.9400024414062,77.3300018310547,472,77.3300018310547,2022-02-18
77.3099975585938,77.3099975585938,76.2099990844727,76.120002746582,346,76.120002746582,2022-02-21
75.9899978637695,76.5899963378906,75.6999969482422,76.3399963378906,707,76.3399963378906,2022-02-22
76.7600021362305,76.7699966430664,76.7600021362305,75.8600006103516,130,75.8600006103516,2022-02-23
73.4300003051758,74.1399993896484,73.0100021362305,75.3499984741211,1644,75.3499984741211,2022-02-24
76.9599990844727,77.3899993896484,76.9599990844727,77.3199996948242,773,77.3199996948242,2022-02-25
77,78.3499984741211,77,78.3499984741211,592,78.3499984741211,2022-02-28
79.120002746582,79.2399978637695,78.3499984741211,78.8300018310547,1957,78.8300018310547,2022-03-01
78.4700012207031,79.2900009155273,78.4700012207031,79.3600006103516,481,79.3600006103516,2022-03-02
79.6500015258789,79.9700012207031,79.3399963378906,78.8399963378906,475,78.8399963378906,2022-03-03
77.8399963378906,78.0999984741211,77.8399963378906,77.7300033569336,1163,77.7300033569336,2022-03-04
76.2699966430664,77.2699966430664,76.1600036621094,77.0699996948242,332,77.0699996948242,2022-03-07
75.7600021362305,75.9100036621094,75.0899963378906,75.25,405,75.25,2022-03-08
76.4599990844727,76.7600021362305,76.1800003051758,76.3099975585938,106,76.3099975585938,2022-03-09
76.9100036621094,76.9400024414062,76.0899963378906,75.870002746582,348,75.870002746582,2022-03-10
76.5500030517578,77.0199966430664,76.5500030517578,76.2699966430664,790,76.2699966430664,2022-03-11
76.2200012207031,76.2200012207031,74.1100006103516,74.0999984741211,370,74.0999984741211,2022-03-14
72.9800033569336,74.7099990844727,72.9800033569336,74.7600021362305,822,74.7600021362305,2022-03-15
76.2600021362305,77.0800018310547,76.2600021362305,76.9300003051758,1166,76.9300003051758,2022-03-16
77.8499984741211,77.8499984741211,77.1399993896484,77.4199981689453,186,77.4199981689453,2022-03-17
79.1999969482422,79.1999969482422,79.1999969482422,79.370002746582,66,79.370002746582,2022-03-18
79.1999969482422,80.0400009155273,79.120002746582,79.7399978637695,370,79.7399978637695,2022-03-21
80.9199981689453,80.9199981689453,80.5699996948242,80.5100021362305,15,80.5100021362305,2022-03-22
80.9599990844727,80.9599990844727,80.5,80.7799987792969,577,80.7799987792969,2022-03-23
80.3000030517578,80.3000030517578,80.3000030517578,80.5800018310547,1,80.5800018310547,2022-03-24
80.9000015258789,81.3300018310547,80.2699966430664,80.5699996948242,145,80.5699996948242,2022-03-25
81.2799987792969,81.5599975585938,80.9199981689453,81.4800033569336,12475,81.4800033569336,2022-03-28
82.1100006103516,82.1100006103516,81.620002746582,82.0800018310547,660,82.0800018310547,2022-03-29
82.2699966430664,82.4199981689453,82.1999969482422,81.75,600,81.75,2022-03-30
81.5999984741211,81.5999984741211,81.5999984741211,81.2099990844727,180,81.2099990844727,2022-03-31
81.120002746582,81.4700012207031,81.120002746582,80.9499969482422,490,80.9499969482422,2022-04-01
81.2600021362305,82.5400009155273,81.2600021362305,82.4700012207031,836,82.4700012207031,2022-04-04
82.9000015258789,83.1100006103516,82.6500015258789,82.1600036621094,539,82.1600036621094,2022-04-05
81.1600036621094,81.1600036621094,79.8300018310547,79.9899978637695,1554,79.9899978637695,2022-04-06
80.0599975585938,80.4000015258789,79.629997253418,79.4599990844727,211,79.4599990844727,2022-04-07
80.4400024414062,80.5199966430664,79.6900024414062,79.8499984741211,121,79.8499984741211,2022-04-08
79,79,78.1500015258789,78.6600036621094,156,78.6600036621094,2022-04-11
79.3000030517578,79.3099975585938,79.3000030517578,79.5500030517578,64,79.5500030517578,2022-04-12
79.5,79.5,79.1900024414062,79.8499984741211,28,79.8499984741211,2022-04-13
79.5899963378906,80.2099990844727,79.5899963378906,79.8399963378906,1328,79.8399963378906,2022-04-14
78.8499984741211,79.6699981689453,78.3099975585938,79.8099975585938,397,79.8099975585938,2022-04-19
79.7300033569336,80.3600006103516,79.5899963378906,79.5100021362305,792,79.5100021362305,2022-04-20
79.3300018310547,79.3499984741211,79.0599975585938,79.1800003051758,600,79.1800003051758,2022-04-21
77.7099990844727,77.9300003051758,77.7099990844727,77.620002746582,287,77.620002746582,2022-04-22
76.4599990844727,77.0500030517578,75.9800033569336,76.8000030517578,356,76.8000030517578,2022-04-25
78.2200012207031,78.2200012207031,78.1800003051758,76.5999984741211,91,76.5999984741211,2022-04-26
76.8399963378906,76.8399963378906,76.5,76.5800018310547,603,76.5800018310547,2022-04-27
77.629997253418,77.629997253418,77.4100036621094,77.2699966430664,138,77.2699966430664,2022-04-28
78.3399963378906,78.5199966430664,77.8099975585938,78.0199966430664,497,78.0199966430664,2022-04-29
77.120002746582,77.1399993896484,76.5,76.9100036621094,427,76.9100036621094,2022-05-02
77.7099990844727,77.7200012207031,77.5800018310547,77.9100036621094,377,77.9100036621094,2022-05-03
77.9100036621094,77.9100036621094,77.9100036621094,77.9100036621094,0,77.9100036621094,2022-05-04
77.5500030517578,77.5500030517578,76.6699981689453,76.5800018310547,68,76.5800018310547,2022-05-05
75.4800033569336,75.4800033569336,74,75.2600021362305,528,75.2600021362305,2022-05-06
73.9300003051758,73.9300003051758,72.2900009155273,71.9000015258789,399,71.9000015258789,2022-05-09
72.5400009155273,72.5899963378906,72.0299987792969,71.4499969482422,194,71.4499969482422,2022-05-10
72.620002746582,72.9800033569336,72.620002746582,72.1699981689453,11,72.1699981689453,2022-05-11
70.4300003051758,70.6999969482422,70.4199981689453,71.9300003051758,482,71.9300003051758,2022-05-12
72.5500030517578,72.9100036621094,72.5500030517578,73.6900024414062,295,73.6900024414062,2022-05-13
73.5999984741211,73.5999984741211,73.5999984741211,73.0999984741211,24,73.0999984741211,2022-05-16
73.5299987792969,73.870002746582,73.0999984741211,73.4199981689453,149,73.4199981689453,2022-05-17
73.75,73.7600021362305,73.4199981689453,72.4199981689453,1378,72.4199981689453,2022-05-18
70.8300018310547,70.8300018310547,70.5500030517578,71.120002746582,111,71.120002746582,2022-05-19
71.7900009155273,72.2200012207031,71.7900009155273,71.0400009155273,450,71.0400009155273,2022-05-20
71.3000030517578,71.3000030517578,71.3000030517578,71.2399978637695,5,71.2399978637695,2022-05-23
70.1600036621094,70.4800033569336,70.129997253418,69.1900024414062,498,69.1900024414062,2022-05-24
69.1900024414062,69.1900024414062,69.1900024414062,69.1900024414062,0,69.1900024414062,2022-05-25
69.1900024414062,69.1900024414062,69.1900024414062,69.1900024414062,0,69.1900024414062,2022-05-26
72.4599990844727,73.4100036621094,72.4100036621094,73.4800033569336,216,73.4800033569336,2022-05-27
74.5800018310547,74.6800003051758,74.2200012207031,74.2200012207031,69,74.2200012207031,2022-05-30
74.0999984741211,74.1399993896484,73.5599975585938,73.4499969482422,437,73.4499969482422,2022-05-31
73.5800018310547,74.2699966430664,73.3899993896484,73.6100006103516,351,73.6100006103516,2022-06-01
73.6699981689453,73.6699981689453,73.6699981689453,74.1699981689453,38,74.1699981689453,2022-06-02
74.8000030517578,74.8000030517578,73.5800018310547,73.6399993896484,604,73.6399993896484,2022-06-03
74.4400024414062,74.4400024414062,74.4400024414062,74.1600036621094,58,74.1600036621094,2022-06-06
73.4300003051758,74.0500030517578,73.3600006103516,73.7900009155273,440,73.7900009155273,2022-06-07
74.120002746582,74.120002746582,73.620002746582,73.9400024414062,155,73.9400024414062,2022-06-08
73.3000030517578,73.3000030517578,73.3000030517578,73.3000030517578,14,73.3000030517578,2022-06-09
72.6699981689453,72.6699981689453,71.1100006103516,71.0699996948242,354,71.0699996948242,2022-06-10
70,70.1999969482422,69.2600021362305,68.6800003051758,613,68.6800003051758,2022-06-13
69.129997253418,69.129997253418,68.5899963378906,68.7300033569336,326,68.7300033569336,2022-06-14
68.870002746582,69.5800018310547,68.870002746582,69.5299987792969,109,69.5299987792969,2022-06-15
68.7699966430664,68.7699966430664,66.5599975585938,66.9300003051758,298,66.9300003051758,2022-06-16
67.1399993896484,67.4300003051758,67,67.5899963378906,200,67.5899963378906,2022-06-17
67.5999984741211,67.7699966430664,67.4800033569336,67.8399963378906,133,67.8399963378906,2022-06-20
68.5,68.9100036621094,68.3600006103516,68.7300033569336,186,68.7300033569336,2022-06-21
67.3899993896484,67.4899978637695,67.3899993896484,68.379997253418,164,68.379997253418,2022-06-22
68.379997253418,68.379997253418,68.379997253418,68.379997253418,0,68.379997253418,2022-06-23
70.129997253418,70.129997253418,70.129997253418,70.6900024414062,11,70.6900024414062,2022-06-24
71.9899978637695,71.9899978637695,71.1900024414062,71.2200012207031,2285,71.2200012207031,2022-06-27
71.3099975585938,71.3099975585938,70.9400024414062,70.5800018310547,533,70.5800018310547,2022-06-28
70.5800018310547,70.5800018310547,70.5800018310547,70.5800018310547,0,70.5800018310547,2022-06-29
68.1699981689453,68.8000030517578,68.1699981689453,68.4199981689453,203,68.4199981689453,2022-06-30
67.9400024414062,68.8499984741211,67.9400024414062,68.2600021362305,176,68.2600021362305,2022-07-01
68.6900024414062,68.6900024414062,68.4000015258789,68.4899978637695,103,68.4899978637695,2022-07-04
