"XGSH.MI.Open","XGSH.MI.High","XGSH.MI.Low","XGSH.MI.Close","XGSH.MI.Volume","XGSH.MI.Adjusted","Date"
236.679992675781,237.5,236.679992675781,237.470001220703,3738,237.470001220703,2021-04-01
237.570007324219,237.720001220703,236.330001831055,237.720001220703,10773,237.720001220703,2021-04-06
236.899993896484,238.020004272461,236.899993896484,237.350006103516,2598,237.350006103516,2021-04-07
237.350006103516,237.860000610352,237.229995727539,237.610000610352,2276,237.610000610352,2021-04-08
237.429992675781,237.639999389648,237,237.300003051758,6381,237.300003051758,2021-04-09
236.509994506836,237.850006103516,236.479995727539,237.199996948242,4421,237.199996948242,2021-04-12
237.300003051758,237.410003662109,236.639999389648,236.919998168945,6092,236.919998168945,2021-04-13
237.330001831055,237.550003051758,236.970001220703,237.419998168945,1476,237.419998168945,2021-04-14
237.350006103516,238.25,237.050003051758,238.25,2262,238.25,2021-04-15
237.339996337891,237.809997558594,237.190002441406,237.809997558594,13197,237.809997558594,2021-04-16
237.809997558594,238.940002441406,236.289993286133,237.520004272461,1133,237.520004272461,2021-04-19
236.979995727539,237.720001220703,236.899993896484,237.490005493164,1021,237.490005493164,2021-04-20
237.490005493164,237.839996337891,237.399993896484,237.820007324219,1567,237.820007324219,2021-04-21
237.860000610352,238.240005493164,237.440002441406,238.059997558594,1825,238.059997558594,2021-04-22
237.600006103516,238.059997558594,237.419998168945,237.960006713867,7970,237.960006713867,2021-04-23
237.949996948242,237.949996948242,237.149993896484,237.940002441406,7956,237.940002441406,2021-04-26
238.360000610352,238.360000610352,237.309997558594,237.600006103516,4120,237.600006103516,2021-04-27
238.100006103516,238.110000610352,236.690002441406,236.800003051758,2841,236.800003051758,2021-04-28
236.630004882812,237.029998779297,236.259994506836,236.850006103516,6959,236.850006103516,2021-04-29
237.070007324219,237.070007324219,236.410003662109,236.979995727539,831,236.979995727539,2021-04-30
236.940002441406,237.139999389648,236.190002441406,236.860000610352,1659,236.860000610352,2021-05-03
236.610000610352,237.5,236.600006103516,237.5,797,237.5,2021-05-04
237.369995117188,237.5,237,237.279998779297,1014,237.279998779297,2021-05-05
237.309997558594,237.360000610352,236.916000366211,237.25,2943,237.25,2021-05-06
237.240005493164,237.699996948242,236.839996337891,237.309997558594,11517,237.309997558594,2021-05-07
236.660003662109,237.270004272461,236.630004882812,237.270004272461,6725,237.270004272461,2021-05-10
237.110000610352,237.110000610352,236.050003051758,236.149993896484,2912,236.149993896484,2021-05-11
235.830001831055,236.399993896484,235.669998168945,235.830001831055,2800,235.830001831055,2021-05-12
235.830001831055,235.860000610352,235.020004272461,235.410003662109,3568,235.410003662109,2021-05-13
235.410003662109,235.850006103516,235.240005493164,235.369995117188,7494,235.369995117188,2021-05-14
235.759994506836,235.880004882812,235.449996948242,235.550003051758,4767,235.550003051758,2021-05-17
235.300003051758,235.869995117188,235.270004272461,235.869995117188,5830,235.869995117188,2021-05-18
235.190002441406,235.860000610352,235.100006103516,235.630004882812,655,235.630004882812,2021-05-19
235.600006103516,235.899993896484,235.119995117188,235.899993896484,1013,235.899993896484,2021-05-20
235.770004272461,236.369995117188,235.669998168945,236.149993896484,2468,236.149993896484,2021-05-21
236.160003662109,236.25,235.880004882812,236.149993896484,1902,236.149993896484,2021-05-24
236.360000610352,236.779998779297,236.360000610352,236.699996948242,6579,236.699996948242,2021-05-25
237.270004272461,237.589996337891,236.399993896484,236.779998779297,4069,236.779998779297,2021-05-26
237.130004882812,237.399993896484,236.5,236.809997558594,1329,236.809997558594,2021-05-27
235.919998168945,236.979995727539,235.919998168945,236.949996948242,5525,236.949996948242,2021-05-28
237.440002441406,237.619995117188,236.539993286133,237.020004272461,1266,237.020004272461,2021-05-31
237.020004272461,237.020004272461,236.070007324219,236.570007324219,4348,236.570007324219,2021-06-01
236.919998168945,237.160003662109,236.539993286133,237.160003662109,216,237.160003662109,2021-06-02
236.789993286133,236.850006103516,236.580001831055,236.649993896484,1705,236.649993896484,2021-06-03
236.360000610352,237.300003051758,236.360000610352,237.100006103516,347,237.100006103516,2021-06-04
237.089996337891,237.139999389648,236.75,236.809997558594,1070,236.809997558594,2021-06-07
237.080001831055,237.550003051758,237.050003051758,237.470001220703,1266,237.470001220703,2021-06-08
237.399993896484,238.369995117188,237.399993896484,237.619995117188,9057,237.619995117188,2021-06-09
237.970001220703,238.380004882812,237.479995727539,237.669998168945,1451,237.669998168945,2021-06-10
238.389999389648,238.729995727539,238.029998779297,238.029998779297,5922,238.029998779297,2021-06-11
238.440002441406,238.460006713867,237.910003662109,238.149993896484,1960,238.149993896484,2021-06-14
238.429992675781,238.429992675781,237.600006103516,237.830001831055,840,237.830001831055,2021-06-15
237.679992675781,238.089996337891,237.669998168945,237.839996337891,5422,237.839996337891,2021-06-16
237.059997558594,237.75,237.059997558594,237.639999389648,24194,237.639999389648,2021-06-17
238,238.350006103516,237.740005493164,238.350006103516,5779,238.350006103516,2021-06-18
238.899993896484,238.899993896484,237.589996337891,237.75,2257,237.75,2021-06-21
237.410003662109,237.770004272461,237.330001831055,237.720001220703,1462,237.720001220703,2021-06-22
237.380004882812,238.039993286133,237.380004882812,237.970001220703,931,237.970001220703,2021-06-23
237.309997558594,238.059997558594,237.270004272461,238.059997558594,977,238.059997558594,2021-06-24
238.059997558594,238.059997558594,237.25,237.479995727539,1941,237.479995727539,2021-06-25
237.089996337891,237.990005493164,237.089996337891,237.990005493164,611,237.990005493164,2021-06-28
237.460006713867,237.880004882812,237.369995117188,237.619995117188,423,237.619995117188,2021-06-29
237.360000610352,238.169998168945,237.360000610352,238.070007324219,1190,238.070007324219,2021-06-30
237.839996337891,238.300003051758,237.740005493164,238.300003051758,2450,238.300003051758,2021-07-01
238.179992675781,238.559997558594,238.179992675781,238.509994506836,422,238.509994506836,2021-07-02
238.559997558594,238.570007324219,238.320007324219,238.380004882812,1392,238.380004882812,2021-07-05
238.240005493164,239.399993896484,238.130004882812,239.270004272461,3255,239.270004272461,2021-07-06
239.520004272461,240.059997558594,239.380004882812,239.770004272461,6958,239.770004272461,2021-07-07
239.949996948242,240.630004882812,239.949996948242,240.169998168945,1126,240.169998168945,2021-07-08
238.970001220703,239.839996337891,238.970001220703,239.570007324219,1459,239.570007324219,2021-07-09
239.100006103516,239.830001831055,239.100006103516,239.470001220703,1034,239.470001220703,2021-07-12
239.470001220703,239.970001220703,239.440002441406,239.970001220703,3952,239.970001220703,2021-07-13
239.289993286133,239.990005493164,239.240005493164,239.990005493164,3387,239.990005493164,2021-07-14
240.059997558594,240.389999389648,239.770004272461,240.210006713867,957,240.210006713867,2021-07-15
239.889999389648,240.399993896484,239.869995117188,240.399993896484,1650,240.399993896484,2021-07-16
240.839996337891,241.630004882812,240.619995117188,241.320007324219,19614,241.320007324219,2021-07-19
241.320007324219,242.050003051758,241.020004272461,241.449996948242,6737,241.449996948242,2021-07-20
241.869995117188,241.869995117188,240.759994506836,240.970001220703,385,240.970001220703,2021-07-21
240.199996948242,241.009994506836,240.199996948242,241.130004882812,1785,241.130004882812,2021-07-22
240.880004882812,241.5,240.720001220703,241.5,1104,241.5,2021-07-23
241.300003051758,241.809997558594,240.970001220703,241.089996337891,952,241.089996337891,2021-07-26
241.149993896484,241.520004272461,241.139999389648,241.210006713867,968,241.210006713867,2021-07-27
241.389999389648,241.759994506836,241.169998168945,241.229995727539,1156,241.229995727539,2021-07-28
241.270004272461,241.509994506836,240.910003662109,241.479995727539,12263,241.479995727539,2021-07-29
241.240005493164,241.800003051758,241.240005493164,241.660003662109,1433,241.660003662109,2021-07-30
241.660003662109,242.309997558594,241.300003051758,242.309997558594,1289,242.309997558594,2021-08-02
242.360000610352,242.360000610352,241.779998779297,242.190002441406,9416,242.190002441406,2021-08-03
242.210006713867,242.600006103516,242.009994506836,242.330001831055,394,242.330001831055,2021-08-04
242.570007324219,242.589996337891,242.059997558594,242.25,4610,242.25,2021-08-05
242.160003662109,242.160003662109,240.889999389648,240.889999389648,2109,240.889999389648,2021-08-06
241.039993286133,241.580001831055,241.039993286133,241.259994506836,755,241.259994506836,2021-08-09
241.419998168945,241.470001220703,241.089996337891,241.25,2540,241.25,2021-08-10
240.960006713867,241.149993896484,240.630004882812,240.970001220703,572,240.970001220703,2021-08-11
241,241.179992675781,240.880004882812,241.139999389648,611,241.139999389648,2021-08-12
241.119995117188,241.5,240.820007324219,241.5,1250,241.5,2021-08-13
241.619995117188,241.720001220703,241.389999389648,241.619995117188,1302,241.619995117188,2021-08-16
242.070007324219,242.070007324219,241.660003662109,241.630004882812,6112,241.630004882812,2021-08-17
241.639999389648,241.800003051758,241.5,241.589996337891,1052,241.589996337891,2021-08-18
242,242.139999389648,241.850006103516,241.970001220703,1422,241.970001220703,2021-08-19
241.979995727539,242.160003662109,241.899993896484,242.009994506836,2106,242.009994506836,2021-08-20
241.990005493164,241.990005493164,241.460006713867,241.850006103516,1552,241.850006103516,2021-08-23
241.75,241.839996337891,241.630004882812,241.639999389648,509,241.639999389648,2021-08-24
241.580001831055,241.610000610352,240.820007324219,240.720001220703,7548,240.720001220703,2021-08-25
240.589996337891,240.919998168945,240.339996337891,240.919998168945,1824,240.919998168945,2021-08-26
240.550003051758,240.850006103516,240.419998168945,240.820007324219,977,240.820007324219,2021-08-27
240.860000610352,241.169998168945,240.759994506836,241.149993896484,1558,241.149993896484,2021-08-30
241.320007324219,241.380004882812,240.570007324219,240.740005493164,1596,240.740005493164,2021-08-31
240.460006713867,240.669998168945,240.309997558594,240.669998168945,996,240.669998168945,2021-09-01
240.449996948242,240.899993896484,240.449996948242,240.740005493164,1928,240.740005493164,2021-09-02
240.690002441406,240.820007324219,240.089996337891,240.539993286133,712,240.539993286133,2021-09-03
239.839996337891,240.410003662109,239.839996337891,240.309997558594,544,240.309997558594,2021-09-06
240.369995117188,240.369995117188,239.619995117188,239.729995727539,981,239.729995727539,2021-09-07
239.770004272461,240.020004272461,239.770004272461,239.919998168945,630,239.919998168945,2021-09-08
239.759994506836,240.449996948242,239.759994506836,240.350006103516,4096,240.350006103516,2021-09-09
240.309997558594,240.410003662109,240.100006103516,240.169998168945,2184,240.169998168945,2021-09-10
240.169998168945,240.490005493164,240.130004882812,240.199996948242,2275,240.199996948242,2021-09-13
240.160003662109,240.979995727539,239.990005493164,240.979995727539,1019,240.979995727539,2021-09-14
240.740005493164,240.75,240.449996948242,240.600006103516,913,240.600006103516,2021-09-15
240.350006103516,240.350006103516,239.850006103516,240.149993896484,2263,240.149993896484,2021-09-16
239.75,240.080001831055,239.449996948242,239.929992675781,1669,239.929992675781,2021-09-17
239.929992675781,240.259994506836,239.589996337891,240.089996337891,1524,240.089996337891,2021-09-20
240.169998168945,240.389999389648,239.970001220703,240.350006103516,1061,240.350006103516,2021-09-21
240.110000610352,240.520004272461,240.100006103516,240.520004272461,3523,240.520004272461,2021-09-22
240.479995727539,240.479995727539,239,239,854,239,2021-09-23
238.789993286133,239.089996337891,238.619995117188,238.880004882812,1407,238.880004882812,2021-09-24
238.699996948242,238.699996948242,237.860000610352,238.240005493164,7825,238.240005493164,2021-09-27
237.610000610352,238.070007324219,237.330001831055,238.070007324219,7707,238.070007324219,2021-09-28
237.770004272461,238.130004882812,237.770004272461,238.130004882812,544,238.130004882812,2021-09-29
237.699996948242,237.860000610352,237.449996948242,237.360000610352,1680,237.360000610352,2021-09-30
237.690002441406,238.179992675781,237.690002441406,238.179992675781,1932,238.179992675781,2021-10-01
237.970001220703,238.240005493164,237.580001831055,238.240005493164,636,238.240005493164,2021-10-04
238.199996948242,238.199996948242,237.350006103516,237.369995117188,12880,237.369995117188,2021-10-05
236.899993896484,237.639999389648,236.669998168945,237.639999389648,14448,237.639999389648,2021-10-06
236.880004882812,237.550003051758,236.880004882812,237.149993896484,498,237.149993896484,2021-10-07
236.589996337891,237.080001831055,236.589996337891,236.949996948242,8108,236.949996948242,2021-10-08
236.720001220703,236.720001220703,235.949996948242,236.190002441406,14234,236.190002441406,2021-10-11
236.529998779297,236.550003051758,236.139999389648,236.339996337891,14148,236.339996337891,2021-10-12
236.380004882812,237.410003662109,236.380004882812,237.410003662109,3772,237.410003662109,2021-10-13
237.330001831055,237.649993896484,236.940002441406,237.649993896484,3286,237.649993896484,2021-10-14
237.649993896484,237.649993896484,237.190002441406,237.559997558594,1512,237.559997558594,2021-10-15
236.770004272461,237.320007324219,236.490005493164,237.320007324219,9549,237.320007324219,2021-10-18
236.699996948242,237.119995117188,236.449996948242,236.690002441406,6773,236.690002441406,2021-10-19
235.889999389648,236.699996948242,235.889999389648,236.5,1191,236.5,2021-10-20
236.440002441406,236.470001220703,235.839996337891,236.440002441406,4471,236.440002441406,2021-10-21
235.889999389648,236.149993896484,235.660003662109,236.110000610352,1244,236.110000610352,2021-10-22
236.130004882812,236.639999389648,236,236.639999389648,352,236.639999389648,2021-10-25
236.380004882812,236.800003051758,236.339996337891,236.559997558594,1281,236.559997558594,2021-10-26
236.380004882812,237.649993896484,236.380004882812,237.399993896484,20830,237.399993896484,2021-10-27
237.600006103516,237.839996337891,237.149993896484,237.759994506836,35016,237.759994506836,2021-10-28
237.110000610352,237.110000610352,236.520004272461,237.050003051758,5132,237.050003051758,2021-10-29
236.520004272461,237.039993286133,236.350006103516,236.699996948242,14228,236.699996948242,2021-11-01
236.889999389648,237.740005493164,236.889999389648,237.720001220703,14538,237.720001220703,2021-11-02
237.559997558594,237.990005493164,237.089996337891,237.089996337891,1854,237.089996337891,2021-11-03
237.210006713867,238.259994506836,237.210006713867,238.070007324219,14832,238.070007324219,2021-11-04
238.080001831055,239.199996948242,238.080001831055,239.199996948242,2187,239.199996948242,2021-11-05
238.929992675781,239.190002441406,238.75,238.830001831055,348,238.830001831055,2021-11-08
238.929992675781,239.619995117188,238.800003051758,239.550003051758,14520,239.550003051758,2021-11-09
239.369995117188,239.600006103516,238.669998168945,239.160003662109,2383,239.160003662109,2021-11-10
238.020004272461,238.440002441406,238.020004272461,238.199996948242,2691,238.199996948242,2021-11-11
237.639999389648,238.330001831055,237.639999389648,237.75,730,237.75,2021-11-12
238.110000610352,238.5,237.589996337891,237.639999389648,1661,237.639999389648,2021-11-15
237.470001220703,237.740005493164,237.429992675781,237.559997558594,4547,237.559997558594,2021-11-16
237.520004272461,237.520004272461,237.009994506836,237.009994506836,825,237.009994506836,2021-11-17
237.690002441406,237.889999389648,237.600006103516,238.020004272461,461,238.020004272461,2021-11-18
237.990005493164,238.979995727539,237.990005493164,238.770004272461,8130,238.770004272461,2021-11-19
238.160003662109,238.800003051758,238,237.990005493164,1526,237.990005493164,2021-11-22
238,238,236.300003051758,237.110000610352,593,237.110000610352,2021-11-23
236.970001220703,237.119995117188,236.600006103516,236.940002441406,935,236.940002441406,2021-11-24
237,237.410003662109,236.860000610352,237.410003662109,892,237.410003662109,2021-11-25
238.440002441406,239.050003051758,238.309997558594,238.690002441406,2424,238.690002441406,2021-11-26
238.699996948242,238.880004882812,238.369995117188,238.910003662109,907,238.910003662109,2021-11-29
239.229995727539,239.699996948242,239.229995727539,239.479995727539,2401,239.479995727539,2021-11-30
239.449996948242,239.449996948242,238.830001831055,238.830001831055,1188,238.830001831055,2021-12-01
239.399993896484,239.979995727539,238.990005493164,239.699996948242,3010,239.699996948242,2021-12-02
239.600006103516,239.949996948242,239.449996948242,240.039993286133,892,240.039993286133,2021-12-03
240.220001220703,240.410003662109,240.020004272461,240.130004882812,1366,240.130004882812,2021-12-06
239.539993286133,240.020004272461,239.539993286133,239.880004882812,814,239.880004882812,2021-12-07
239.669998168945,240.029998779297,239.259994506836,238.839996337891,1496,238.839996337891,2021-12-08
239.029998779297,239.360000610352,238.899993896484,239.139999389648,2150,239.139999389648,2021-12-09
239.029998779297,239.289993286133,238.710006713867,239.470001220703,849,239.470001220703,2021-12-10
239.339996337891,239.949996948242,239.029998779297,239.820007324219,1412,239.820007324219,2021-12-13
240,240,239.440002441406,239.660003662109,1691,239.660003662109,2021-12-14
239.529998779297,239.800003051758,239.300003051758,239.800003051758,655,239.800003051758,2021-12-15
239.399993896484,239.600006103516,239.050003051758,239.199996948242,920,239.199996948242,2021-12-16
239.460006713867,239.830001831055,239.300003051758,239.610000610352,607,239.610000610352,2021-12-17
240.059997558594,240.130004882812,239.429992675781,239.570007324219,914,239.570007324219,2021-12-20
239.320007324219,239.320007324219,238.520004272461,238.720001220703,1984,238.720001220703,2021-12-21
238.520004272461,238.520004272461,238.020004272461,238.320007324219,1294,238.320007324219,2021-12-22
237.949996948242,238.389999389648,237.449996948242,237.740005493164,1646,237.740005493164,2021-12-23
238.029998779297,238.259994506836,237.160003662109,238.259994506836,1523,238.259994506836,2021-12-27
238,238.610000610352,237.559997558594,238.149993896484,1370,238.149993896484,2021-12-28
237.919998168945,238.039993286133,236.710006713867,236.919998168945,1058,236.919998168945,2021-12-29
236.550003051758,237.229995727539,236.550003051758,236.960006713867,132,236.960006713867,2021-12-30
236.960006713867,237.339996337891,236.199996948242,236.529998779297,1455,236.529998779297,2022-01-03
236,236.259994506836,235.699996948242,235.679992675781,1069,235.679992675781,2022-01-04
235.610000610352,235.979995727539,235.570007324219,235.5,1927,235.5,2022-01-05
234.910003662109,234.910003662109,234.470001220703,234.850006103516,220,234.850006103516,2022-01-06
234.570007324219,234.889999389648,234.279998779297,234.429992675781,1617,234.429992675781,2022-01-07
234.429992675781,234.490005493164,233.710006713867,234.179992675781,1554,234.179992675781,2022-01-10
234.139999389648,234.669998168945,234.139999389648,234.460006713867,835,234.460006713867,2022-01-11
234.660003662109,235.119995117188,234.490005493164,234.789993286133,1235,234.789993286133,2022-01-12
234.520004272461,235.130004882812,234.490005493164,234.75,2629,234.75,2022-01-13
235.910003662109,235.910003662109,234.470001220703,234.960006713867,1505,234.960006713867,2022-01-14
234.259994506836,234.259994506836,233.869995117188,234.009994506836,1464,234.009994506836,2022-01-17
234.479995727539,234.479995727539,233.429992675781,233.679992675781,1867,233.679992675781,2022-01-18
233.309997558594,233.660003662109,233.029998779297,233.550003051758,15601,233.550003051758,2022-01-19
233.350006103516,233.949996948242,233.350006103516,233.610000610352,5433,233.610000610352,2022-01-20
233.75,234.869995117188,233.75,234.789993286133,1342,234.789993286133,2022-01-21
234.460006713867,235.130004882812,234.460006713867,234.729995727539,1032,234.729995727539,2022-01-24
234.600006103516,234.970001220703,234.199996948242,234.509994506836,489,234.509994506836,2022-01-25
234.190002441406,234.460006713867,233.320007324219,233.320007324219,322,233.320007324219,2022-01-26
233.440002441406,234.110000610352,233.350006103516,233.570007324219,21261,233.570007324219,2022-01-27
233.610000610352,233.839996337891,233.169998168945,233.809997558594,2276,233.809997558594,2022-01-28
233.580001831055,233.619995117188,232.770004272461,232.770004272461,1878,232.770004272461,2022-01-31
232.399993896484,233.649993896484,232.399993896484,232.820007324219,2054,232.820007324219,2022-02-01
233.169998168945,233.289993286133,232.880004882812,233.369995117188,793,233.369995117188,2022-02-02
233.259994506836,233.339996337891,231.729995727539,231.729995727539,2632,231.729995727539,2022-02-03
231.699996948242,232.070007324219,230.559997558594,231.449996948242,8738,231.449996948242,2022-02-04
230.470001220703,230.869995117188,230.240005493164,230.449996948242,1947,230.449996948242,2022-02-07
230.380004882812,230.399993896484,229.649993896484,229.820007324219,1634,229.820007324219,2022-02-08
230.25,230.570007324219,230.039993286133,230.149993896484,2047,230.149993896484,2022-02-09
229.899993896484,230.309997558594,228.899993896484,229,1692,229,2022-02-10
228.800003051758,229.229995727539,228.600006103516,228.75,4128,228.75,2022-02-11
228.949996948242,229.669998168945,228.5,228.559997558594,5043,228.559997558594,2022-02-14
228.559997558594,228.559997558594,228.089996337891,228.339996337891,2041,228.339996337891,2022-02-15
227.630004882812,228.720001220703,227.630004882812,228.429992675781,1160,228.429992675781,2022-02-16
228.509994506836,229.070007324219,228.320007324219,229.080001831055,2719,229.080001831055,2022-02-17
229.070007324219,229.889999389648,228.970001220703,229.889999389648,2014,229.889999389648,2022-02-18
229.259994506836,230.100006103516,229.259994506836,229.660003662109,900,229.660003662109,2022-02-21
229.960006713867,230.25,228.949996948242,229.259994506836,2467,229.259994506836,2022-02-22
229.279998779297,229.369995117188,228.899993896484,228.899993896484,807,228.899993896484,2022-02-23
229.649993896484,230.470001220703,229.369995117188,229.369995117188,1768,229.369995117188,2022-02-24
229.309997558594,229.740005493164,228.880004882812,229.389999389648,1009,229.389999389648,2022-02-25
229.679992675781,230.210006713867,229.679992675781,230.25,317,230.25,2022-02-28
230.529998779297,233.25,230.529998779297,233.160003662109,22678,233.160003662109,2022-03-01
233.009994506836,233.309997558594,231.479995727539,231.600006103516,2052,231.600006103516,2022-03-02
231.339996337891,231.339996337891,230.580001831055,231.350006103516,3731,231.350006103516,2022-03-03
231.199996948242,233.100006103516,231.009994506836,233.100006103516,1222,233.100006103516,2022-03-04
232.639999389648,232.919998168945,230.860000610352,232,1944,232,2022-03-07
232,232,230.389999389648,230.669998168945,1689,230.669998168945,2022-03-08
230.949996948242,230.949996948242,229.649993896484,229.800003051758,1708,229.800003051758,2022-03-09
229.75,229.75,228.089996337891,228.309997558594,1227,228.309997558594,2022-03-10
228.720001220703,228.720001220703,227.830001831055,228.699996948242,2678,228.699996948242,2022-03-11
228,228,226.860000610352,227.009994506836,2200,227.009994506836,2022-03-14
225.639999389648,229.009994506836,225.639999389648,227.139999389648,3779,227.139999389648,2022-03-15
226.649993896484,226.889999389648,226.179992675781,226.600006103516,1887,226.600006103516,2022-03-16
226.889999389648,227.179992675781,226.550003051758,226.740005493164,1729,226.740005493164,2022-03-17
226.919998168945,227.339996337891,226.570007324219,227.070007324219,1341,227.070007324219,2022-03-18
226.809997558594,226.809997558594,225.529998779297,225.529998779297,934,225.529998779297,2022-03-21
225,225.220001220703,224.490005493164,224.729995727539,1620,224.729995727539,2022-03-22
224.589996337891,225.039993286133,224.320007324219,224.809997558594,696,224.809997558594,2022-03-23
225.410003662109,225.410003662109,224.059997558594,224.869995117188,1640,224.869995117188,2022-03-24
224.779998779297,224.979995727539,223.600006103516,223.990005493164,1584,223.990005493164,2022-03-25
223.990005493164,224.75,221.960006713867,223.889999389648,4367,223.889999389648,2022-03-28
223.619995117188,223.860000610352,222.199996948242,223.350006103516,2964,223.350006103516,2022-03-29
223.929992675781,224.059997558594,223.089996337891,223.479995727539,2359,223.479995727539,2022-03-30
224.550003051758,225.080001831055,224.309997558594,224.830001831055,634,224.830001831055,2022-03-31
224.399993896484,224.520004272461,223.699996948242,224.160003662109,1666,224.160003662109,2022-04-01
222.889999389648,225.610000610352,222.889999389648,224.369995117188,2250,224.369995117188,2022-04-04
224.240005493164,224.240005493164,222.759994506836,222.820007324219,3927,222.820007324219,2022-04-05
222.380004882812,222.380004882812,221.529998779297,222.089996337891,1535,222.089996337891,2022-04-06
222.690002441406,222.720001220703,221.130004882812,221.130004882812,461,221.130004882812,2022-04-07
221.75,221.940002441406,221.210006713867,221.339996337891,5992,221.339996337891,2022-04-08
220.600006103516,220.830001831055,219.830001831055,220.330001831055,2839,220.330001831055,2022-04-11
220,221.169998168945,219.720001220703,220.919998168945,5071,220.919998168945,2022-04-12
220.5,221.149993896484,219.270004272461,221.160003662109,3233,221.160003662109,2022-04-13
221.190002441406,221.300003051758,219.770004272461,220.550003051758,1754,220.550003051758,2022-04-14
219.050003051758,219.720001220703,218.429992675781,218.429992675781,1790,218.429992675781,2022-04-19
218.820007324219,219.570007324219,218.419998168945,219.570007324219,2684,219.570007324219,2022-04-20
219.179992675781,219.270004272461,218.509994506836,218.949996948242,18379,218.949996948242,2022-04-21
218.289993286133,218.710006713867,217.850006103516,217.850006103516,542,217.850006103516,2022-04-22
218.570007324219,219.660003662109,218.570007324219,219.669998168945,1139,219.669998168945,2022-04-25
219.520004272461,220.220001220703,219.270004272461,220.169998168945,787,220.169998168945,2022-04-26
219.960006713867,220.470001220703,219.570007324219,219.910003662109,3380,219.910003662109,2022-04-27
220.169998168945,220.169998168945,218.490005493164,218.490005493164,3812,218.490005493164,2022-04-28
219.169998168945,219.169998168945,218.199996948242,218.220001220703,17921,218.220001220703,2022-04-29
218.259994506836,218.300003051758,217.490005493164,217.850006103516,1708,217.850006103516,2022-05-02
217.110000610352,218.119995117188,216.970001220703,217.800003051758,5411,217.800003051758,2022-05-03
217.089996337891,217.509994506836,216.169998168945,217.149993896484,649,217.149993896484,2022-05-04
217.029998779297,218.080001831055,216.470001220703,216.179992675781,2196,216.179992675781,2022-05-05
216.910003662109,216.910003662109,215.479995727539,216.389999389648,8251,216.389999389648,2022-05-06
215.270004272461,216.179992675781,214.509994506836,216.050003051758,1462,216.050003051758,2022-05-09
216,217.350006103516,215.800003051758,217.190002441406,8310,217.190002441406,2022-05-10
217.050003051758,217.669998168945,216.210006713867,216.740005493164,3609,216.740005493164,2022-05-11
218.550003051758,218.960006713867,218.429992675781,218.580001831055,16390,218.580001831055,2022-05-12
218.470001220703,218.559997558594,218,218.039993286133,1473,218.039993286133,2022-05-13
217.929992675781,218.399993896484,217.429992675781,218.399993896484,1702,218.399993896484,2022-05-16
216.820007324219,217.5,216.720001220703,216.820007324219,574,216.820007324219,2022-05-17
216.289993286133,217,216.169998168945,217.199996948242,1308,217.199996948242,2022-05-18
216.949996948242,218.619995117188,216.949996948242,218.179992675781,4928,218.179992675781,2022-05-19
217.389999389648,218.020004272461,217.360000610352,218.020004272461,718,218.020004272461,2022-05-20
217.899993896484,218.009994506836,217.190002441406,217.190002441406,1000,217.190002441406,2022-05-23
217.410003662109,218.350006103516,217,218.279998779297,1533,218.279998779297,2022-05-24
218.139999389648,218.639999389648,218.100006103516,218.399993896484,1169,218.399993896484,2022-05-25
218.559997558594,218.679992675781,217.800003051758,217.679992675781,2883,217.679992675781,2022-05-26
217.770004272461,218.630004882812,217.770004272461,218.389999389648,739,218.389999389648,2022-05-27
218.050003051758,218.050003051758,217.169998168945,217.339996337891,1079,217.339996337891,2022-05-30
217.199996948242,217.389999389648,216.360000610352,216.279998779297,4284,216.279998779297,2022-05-31
216.339996337891,216.630004882812,215.630004882812,215.690002441406,1151,215.690002441406,2022-06-01
215.649993896484,215.649993896484,215.009994506836,215.179992675781,440,215.179992675781,2022-06-02
215.070007324219,215.369995117188,214.610000610352,215.330001831055,632,215.330001831055,2022-06-03
215.100006103516,215.100006103516,214.100006103516,214.470001220703,1198,214.470001220703,2022-06-06
214.059997558594,214.570007324219,214.020004272461,214.669998168945,1426,214.669998168945,2022-06-07
214.440002441406,214.529998779297,213.899993896484,214.169998168945,795,214.169998168945,2022-06-08
214.029998779297,214.169998168945,212.699996948242,213.229995727539,1704,213.229995727539,2022-06-09
212.809997558594,213.330001831055,211.910003662109,212.350006103516,1287,212.350006103516,2022-06-10
211.289993286133,211.289993286133,209.300003051758,209.419998168945,1480,209.419998168945,2022-06-13
209.460006713867,209.940002441406,208.009994506836,208.009994506836,3507,208.009994506836,2022-06-14
208.25,209.880004882812,208.009994506836,208.740005493164,3214,208.740005493164,2022-06-15
209.509994506836,209.619995117188,208.100006103516,209.130004882812,1759,209.130004882812,2022-06-16
210.009994506836,210.919998168945,209.5,210.740005493164,1933,210.740005493164,2022-06-17
209.820007324219,210.289993286133,209.720001220703,209.520004272461,904,209.520004272461,2022-06-20
209.600006103516,209.779998779297,208.970001220703,209.279998779297,1807,209.279998779297,2022-06-21
209.75,211.479995727539,209.509994506836,211.479995727539,1064,211.479995727539,2022-06-22
211.199996948242,213.529998779297,210.490005493164,213.220001220703,1755,213.220001220703,2022-06-23
212.389999389648,213.369995117188,211.850006103516,212.509994506836,5749,212.509994506836,2022-06-24
211.740005493164,211.779998779297,210.830001831055,211.330001831055,1227,211.330001831055,2022-06-27
210.470001220703,210.860000610352,210.199996948242,210.539993286133,3193,210.539993286133,2022-06-28
