"TXN.Open","TXN.High","TXN.Low","TXN.Close","TXN.Volume","TXN.Adjusted","Date"
127.550003051758,129.699996948242,127.300003051758,129.649993896484,2882500,111.035018920898,2020-02-10
130.470001220703,131.979995727539,130.130004882812,130.699996948242,2986800,111.934265136719,2020-02-11
131.649993896484,132.940002441406,131.639999389648,132.419998168945,2839100,113.407318115234,2020-02-12
131.880004882812,133.389999389648,131.160003662109,132.809997558594,4268700,113.741317749023,2020-02-13
133.479995727539,133.619995117188,131.270004272461,132.210006713867,2605200,113.227470397949,2020-02-14
131.100006103516,131.779998779297,130.589996337891,131.240005493164,3094400,112.39673614502,2020-02-18
132.899993896484,134.300003051758,132.210006713867,133.130004882812,3931600,114.015380859375,2020-02-19
132.610000610352,133.259994506836,130.339996337891,131.470001220703,2487800,112.593734741211,2020-02-20
130.759994506836,130.830001831055,127.959999084473,128.520004272461,4121000,110.067276000977,2020-02-21
124.01000213623,125.26000213623,121.25,121.440002441406,7483800,104.003814697266,2020-02-24
122.900001525879,123.029998779297,118.019996643066,118.379997253418,6347200,101.383163452148,2020-02-25
119.290000915527,120.639999389648,117.629997253418,118.790000915527,5778000,101.734298706055,2020-02-26
116.349998474121,118.48999786377,113.069999694824,113.129997253418,8687300,96.8869552612305,2020-02-27
109.449996948242,116.120002746582,108.610000610352,114.139999389648,11431100,97.7519378662109,2020-02-28
115.160003662109,119.069999694824,113.319999694824,118.970001220703,7207500,101.888458251953,2020-03-02
118.379997253418,120.120002746582,112.209999084473,113.809997558594,9217300,97.4693145751953,2020-03-03
115.769996643066,119.089996337891,114.339996337891,119.050003051758,5556500,101.956970214844,2020-03-04
115.169998168945,117.209999084473,113.709999084473,114.720001220703,6162300,98.2486572265625,2020-03-05
111.089996337891,113.870002746582,110.139999389648,113.160003662109,6386200,96.9126358032227,2020-03-06
105.110000610352,110.080001831055,104.419998168945,105.040000915527,8454600,89.9584884643555,2020-03-09
108.830001831055,112.139999389648,104.75,112.120002746582,9206200,96.0219497680664,2020-03-10
109.540000915527,111.440002441406,105.790000915527,106.5,9636500,91.208869934082,2020-03-11
99.4199981689453,104.730003356934,96.5500030517578,97.5299987792969,15158500,83.5267715454102,2020-03-12
103.309997558594,107.470001220703,98.4599990844727,106.040000915527,16040100,90.8149185180664,2020-03-13
95.879997253418,104.5,93.0899963378906,93.5,12389200,80.0753936767578,2020-03-16
96.0299987792969,107.639999389648,95.1100006103516,106.150001525879,16243500,90.9091186523438,2020-03-17
100.050003051758,105.819999694824,94.1500015258789,100,16413900,85.6421356201172,2020-03-18
99.3899993896484,105,97.120002746582,101.569999694824,9298500,86.9867172241211,2020-03-19
104.5,105.5,97.0999984741211,97.5999984741211,10253200,83.5867156982422,2020-03-20
97.3499984741211,101.959999084473,94.9199981689453,98.4400024414062,9680700,84.3061065673828,2020-03-23
102.150001525879,105.680000305176,99.4599990844727,105.360000610352,9385700,90.232551574707,2020-03-24
104.330001831055,105.830001831055,98.5100021362305,99.1600036621094,11862100,84.9227523803711,2020-03-25
99.4000015258789,108.839996337891,99.0100021362305,107.76000213623,10441400,92.2879638671875,2020-03-26
104,105,100.069999694824,100.5,7579200,86.0703277587891,2020-03-27
100.400001525879,103.440002441406,100.300003051758,102.019996643066,6950800,87.3721160888672,2020-03-30
102.019996643066,103.190002441406,99.4800033569336,99.9300003051758,8968000,85.5821762084961,2020-03-31
96.0999984741211,100.370002746582,96.0699996948242,96.8899993896484,8229700,82.9786758422852,2020-04-01
96.2600021362305,102.220001220703,96.0999984741211,102.019996643066,8353400,87.3721160888672,2020-04-02
102.440002441406,103.639999389648,98.8499984741211,99.9800033569336,6587300,85.6250152587891,2020-04-03
104.580001831055,109.559997558594,103.51000213623,108.959999084473,7189500,93.3156661987305,2020-04-06
111.690002441406,112.930000305176,105.830001831055,106.26000213623,7762200,91.0033187866211,2020-04-07
108.190002441406,110.669998168945,106.220001220703,110.169998168945,5426500,94.3519287109375,2020-04-08
111,112.209999084473,107.080001831055,107.690002441406,5902300,92.2280197143555,2020-04-09
105.5,108.449996948242,105.300003051758,107.669998168945,5209400,92.2108840942383,2020-04-13
109.519996643066,111.430000305176,108.970001220703,110.949996948242,8142400,95.0199508666992,2020-04-14
109.080001831055,109.139999389648,106.76000213623,107.980003356934,5381300,92.4763946533203,2020-04-15
109.419998168945,111.910003662109,107.809997558594,111.389999389648,5777700,95.3967666625977,2020-04-16
111.610000610352,114.059997558594,110.730003356934,113.550003051758,6100000,97.2466430664062,2020-04-17
111.519996643066,115.120002746582,111.300003051758,111.529998779297,7957200,95.5166549682617,2020-04-20
110.199996948242,110.75,106.5,106.839996337891,8799800,91.5000381469727,2020-04-21
109.680000305176,112.459999084473,108.610000610352,111.980003356934,10961000,95.9020690917969,2020-04-22
111.73999786377,113.900001525879,110.180000305176,110.459999084473,5374000,94.6003036499023,2020-04-23
111.349998474121,114,111.040000915527,113.930000305176,5570200,97.5720901489258,2020-04-24
114,116.23999786377,113.019996643066,115.779998779297,4728000,99.1565017700195,2020-04-27
118.120002746582,119.809997558594,114.069999694824,114.23999786377,5762300,97.8375625610352,2020-04-28
115.930000305176,119.680000305176,115.870002746582,119.400001525879,4936900,102.256706237793,2020-04-29
117.540000915527,117.98999786377,115.190002441406,116.069999694824,5781000,99.4048233032227,2020-04-30
112.379997253418,113.25,109.449996948242,109.709999084473,5839800,94.6922149658203,2020-05-01
108.919998168945,110.660003662109,107.839996337891,110.5,4987000,95.3740921020508,2020-05-04
111.5,113.190002441406,110.800003051758,111.540000915527,5242400,96.2717132568359,2020-05-05
112.400001525879,113.849998474121,111.980003356934,112.419998168945,3701300,97.0312652587891,2020-05-06
113.889999389648,114.930000305176,112.620002746582,113.650001525879,3601300,98.0929107666016,2020-05-07
113.959999084473,115.540000915527,112.75,115,4331200,99.2581024169922,2020-05-08
113.410003662109,115.769996643066,113.410003662109,114.879997253418,2723600,99.1545257568359,2020-05-11
115.139999389648,115.870002746582,111.339996337891,111.690002441406,3547100,96.4011917114258,2020-05-12
112.919998168945,112.919998168945,107.379997253418,109.069999694824,4653000,94.1398162841797,2020-05-13
109,110.440002441406,106.419998168945,110.349998474121,4396100,95.2446212768555,2020-05-14
106.540000915527,108.370002746582,105.449996948242,108.23999786377,7237700,93.4234466552734,2020-05-15
111.180000305176,115.150001525879,110.26000213623,114.419998168945,6527200,98.7574768066406,2020-05-18
114.019996643066,115.339996337891,112.529998779297,112.680000305176,4594800,97.2556686401367,2020-05-19
115.139999389648,118.830001831055,114.639999389648,117.480003356934,4961600,101.398628234863,2020-05-20
116.440002441406,117.330001831055,113.379997253418,113.459999084473,4381700,97.9289169311523,2020-05-21
113.529998779297,113.870002746582,112.319999694824,113.430000305176,3061600,97.9030227661133,2020-05-22
115.809997558594,117.610000610352,115.51000213623,115.730003356934,4822000,99.8881683349609,2020-05-26
116.430000305176,117.970001220703,115.540000915527,117.819999694824,4079400,101.692092895508,2020-05-27
117.76000213623,118.690002441406,115.51000213623,115.870002746582,3798200,100.009010314941,2020-05-28
116.809997558594,119.26000213623,115.660003662109,118.73999786377,5953600,102.486145019531,2020-05-29
117.769996643066,118.400001525879,116.830001831055,117.860000610352,2842500,101.726608276367,2020-06-01
118.599998474121,122.930000305176,117.839996337891,122.669998168945,7277700,105.87818145752,2020-06-02
126.669998168945,128.470001220703,125.639999389648,127.209999084473,7650600,109.796722412109,2020-06-03
126.379997253418,129,126.290000915527,128.580001831055,5052500,110.979187011719,2020-06-04
130.960006713867,135.679992675781,130.550003051758,131.440002441406,7788500,113.447700500488,2020-06-05
130.660003662109,133.289993286133,129.630004882812,132.860000610352,5602500,114.673301696777,2020-06-08
131.350006103516,132.910003662109,130.149993896484,132.119995117188,4450000,114.034606933594,2020-06-09
132.449996948242,132.789993286133,130.990005493164,131.399993896484,4005700,113.41316986084,2020-06-10
129.050003051758,129.220001220703,124.330001831055,124.610000610352,6013700,107.552619934082,2020-06-11
127.269996643066,127.73999786377,122.400001525879,123.970001220703,5950800,107.000228881836,2020-06-12
121.569999694824,124.529998779297,120.800003051758,124.230003356934,5152800,107.224639892578,2020-06-15
128.270004272461,129.130004882812,124.480003356934,126.110000610352,3529000,108.847282409668,2020-06-16
127.059997558594,127.870002746582,125.790000915527,126.220001220703,2934000,108.942237854004,2020-06-17
125.730003356934,126.629997253418,125.089996337891,125.980003356934,3062500,108.73509979248,2020-06-18
128.059997558594,128.240005493164,123.970001220703,124.889999389648,10377200,107.794296264648,2020-06-19
124.769996643066,125.459999084473,123.110000610352,125.230003356934,3677600,108.087760925293,2020-06-22
126.629997253418,128.100006103516,126,126.620002746582,4679000,109.287490844727,2020-06-23
125.290000915527,126.800003051758,123.129997253418,123.98999786377,4747100,107.01749420166,2020-06-24
124,125.339996337891,122.349998474121,125.059997558594,2617200,107.941017150879,2020-06-25
124.629997253418,124.889999389648,122.400001525879,123.370002746582,9870700,106.48233795166,2020-06-26
123.849998474121,124.949996948242,122.419998168945,124.769996643066,3540100,107.690704345703,2020-06-29
124.400001525879,127.699996948242,124.349998474121,126.970001220703,5572400,109.589569091797,2020-06-30
126.599998474121,126.860000610352,124.669998168945,124.800003051758,4022000,107.716621398926,2020-07-01
126.389999389648,127.169998168945,125.019996643066,125.809997558594,4799000,108.588363647461,2020-07-02
127.51000213623,130.529998779297,126.199996948242,129.529998779297,4957000,111.799133300781,2020-07-06
128.729995727539,129.470001220703,128.25,128.600006103516,3778200,110.996452331543,2020-07-07
129.669998168945,129.740005493164,127.690002441406,129.259994506836,3584300,111.566108703613,2020-07-08
128.789993286133,131.990005493164,126.900001525879,130.429992675781,4977300,112.57593536377,2020-07-09
130.220001220703,131.240005493164,128.960006713867,130.529998779297,2659200,112.662261962891,2020-07-10
132,133.589996337891,128.490005493164,128.820007324219,4861600,111.186332702637,2020-07-13
127.790000915527,132.229995727539,126.709999084473,131.889999389648,4247500,113.836090087891,2020-07-14
131.429992675781,132.449996948242,130.089996337891,132.149993896484,3625100,114.060508728027,2020-07-15
130.850006103516,132.690002441406,130.509994506836,132.179992675781,3337600,114.086395263672,2020-07-16
133.509994506836,135,132.25,133.889999389648,4666100,115.562324523926,2020-07-17
134.199996948242,137,133.190002441406,136.580001831055,4623100,117.884086608887,2020-07-20
137.089996337891,137.649993896484,135.259994506836,135.479995727539,7715800,116.93465423584,2020-07-21
134.600006103516,135.179992675781,130.490005493164,132.529998779297,10911900,114.388458251953,2020-07-22
133,133.149993896484,128.320007324219,129.039993286133,7793500,111.376205444336,2020-07-23
129.75,131.970001220703,128.110000610352,129.630004882812,5077100,111.885459899902,2020-07-24
130.350006103516,132.330001831055,130.039993286133,132.119995117188,3874500,114.034606933594,2020-07-27
130.899993896484,131.809997558594,129.720001220703,130.130004882812,3545300,112.317031860352,2020-07-28
130.929992675781,132.300003051758,130.589996337891,131.639999389648,2818300,113.620315551758,2020-07-29
128.449996948242,129.869995117188,127.73999786377,128.889999389648,4146900,112.012550354004,2020-07-30
128.350006103516,128.600006103516,125.430000305176,127.550003051758,8044000,110.848030090332,2020-07-31
128.149993896484,129.5,127.680000305176,129.320007324219,4311800,112.386245727539,2020-08-03
129.039993286133,132.330001831055,128.710006713867,132.229995727539,5361500,114.91520690918,2020-08-04
130.5,132.789993286133,130.479995727539,132.699996948242,4370200,115.323661804199,2020-08-05
132.589996337891,133.820007324219,132.029998779297,133.740005493164,2961800,116.227478027344,2020-08-06
133.740005493164,134.110000610352,132.470001220703,133.559997558594,2856700,116.071044921875,2020-08-07
133.220001220703,135.809997558594,132.470001220703,135.410003662109,5526400,117.678817749023,2020-08-10
136.809997558594,138.830001831055,135.649993896484,136.039993286133,5383800,118.22631072998,2020-08-11
137.470001220703,139.139999389648,136.649993896484,138.639999389648,3073700,120.485855102539,2020-08-12
138.110000610352,138.600006103516,136.949996948242,137.149993896484,2945100,119.190933227539,2020-08-13
137.729995727539,138.309997558594,137,137.350006103516,2062900,119.364768981934,2020-08-14
137.860000610352,139.240005493164,137.630004882812,138.279998779297,2380400,120.173034667969,2020-08-17
138.960006713867,139.460006713867,138.199996948242,139.309997558594,2760400,121.068099975586,2020-08-18
139.669998168945,140.880004882812,138.029998779297,138.479995727539,3803200,120.346786499023,2020-08-19
137.309997558594,139.130004882812,136.619995117188,138.570007324219,2761200,120.42504119873,2020-08-20
138.119995117188,140.490005493164,137.190002441406,140.330001831055,4382500,121.954566955566,2020-08-21
140.860000610352,141.809997558594,139.919998168945,141.020004272461,2841300,122.554206848145,2020-08-24
141.580001831055,142.220001220703,140.979995727539,141.660003662109,2840700,123.110389709473,2020-08-25
141.320007324219,142.690002441406,141.119995117188,142.449996948242,2974100,123.79695892334,2020-08-26
143.059997558594,143.229995727539,140.520004272461,141.490005493164,2801000,122.962661743164,2020-08-27
141.509994506836,143.589996337891,141.100006103516,143.490005493164,2884700,124.700759887695,2020-08-28
142.649993896484,143.270004272461,141.820007324219,142.149993896484,4344600,123.53621673584,2020-08-31
143,145.059997558594,142.039993286133,144.960006713867,3563400,125.978309631348,2020-09-01
146.449996948242,148.369995117188,145.490005493164,147.639999389648,4579200,128.307357788086,2020-09-02
147,147.440002441406,140.559997558594,141.669998168945,5866400,123.119071960449,2020-09-03
140.850006103516,142.520004272461,137.710006713867,140.470001220703,5251600,122.076217651367,2020-09-04
136.199996948242,138.710006713867,135.75,136.039993286133,5893700,118.22631072998,2020-09-08
138.210006713867,140.850006103516,137.190002441406,139.679992675781,5418500,121.3896484375,2020-09-09
139.419998168945,141.25,136.220001220703,137.190002441406,3985800,119.225730895996,2020-09-10
138.220001220703,139,135.25,136.369995117188,3524400,118.513092041016,2020-09-11
138.320007324219,139.110000610352,137.630004882812,138.529998779297,3120400,120.390281677246,2020-09-14
139.789993286133,141.820007324219,139.360000610352,140.639999389648,2718700,122.223983764648,2020-09-15
142.089996337891,142.130004882812,139.610000610352,139.679992675781,3591700,121.3896484375,2020-09-16
136.419998168945,140.529998779297,135.919998168945,140.399993896484,5646100,122.015411376953,2020-09-17
141.139999389648,141.800003051758,137,138.660003662109,7025900,120.503219604492,2020-09-18
135.869995117188,137.119995117188,134.320007324219,136.979995727539,6036000,119.04322052002,2020-09-21
137.779998779297,138.820007324219,135.630004882812,138.649993896484,3213200,120.494522094727,2020-09-22
139.089996337891,139.089996337891,134.720001220703,135.160003662109,5766400,117.461547851562,2020-09-23
134.119995117188,138.320007324219,134.119995117188,136.690002441406,2911000,118.791198730469,2020-09-24
135.949996948242,139.100006103516,134.75,138.320007324219,3036000,120.207740783691,2020-09-25
140.220001220703,142,139.720001220703,141.940002441406,3454100,123.35375213623,2020-09-28
142.289993286133,143.050003051758,141.199996948242,141.5,2722900,122.971382141113,2020-09-29
141.160003662109,144.25,140.509994506836,142.789993286133,5599600,124.092430114746,2020-09-30
145.440002441406,147.220001220703,143.990005493164,144.910003662109,4431200,125.934837341309,2020-10-01
142.080001831055,143.929992675781,140.839996337891,141.089996337891,3928600,122.615036010742,2020-10-02
142.289993286133,144.229995727539,141.570007324219,144.080001831055,3052800,125.213500976562,2020-10-05
143.850006103516,147.139999389648,142.970001220703,143.850006103516,3418700,125.013648986816,2020-10-06
145.339996337891,147.289993286133,144.809997558594,146.75,2845500,127.533874511719,2020-10-07
146.830001831055,148.309997558594,146.559997558594,148.059997558594,2323700,128.672348022461,2020-10-08
150.080001831055,151.520004272461,148.850006103516,150.910003662109,4209800,131.149154663086,2020-10-09
152.580001831055,155.759994506836,151.830001831055,154.899993896484,5147800,134.616683959961,2020-10-12
155.110000610352,155.880004882812,153.679992675781,154.490005493164,3524000,134.260391235352,2020-10-13
154.5,154.729995727539,152.179992675781,152.770004272461,3267400,132.765609741211,2020-10-14
151.820007324219,153.050003051758,150.860000610352,152.550003051758,2936000,132.574417114258,2020-10-15
153.970001220703,154.919998168945,152.729995727539,153.119995117188,4599700,133.069778442383,2020-10-16
153.279998779297,154.919998168945,150.259994506836,150.759994506836,4225400,131.018814086914,2020-10-19
151.789993286133,152.240005493164,149.690002441406,150.830001831055,3916100,131.079650878906,2020-10-20
149.100006103516,149.460006713867,144.660003662109,146.130004882812,6700600,126.995124816895,2020-10-21
146.820007324219,148.880004882812,145.830001831055,148.220001220703,3167200,128.811447143555,2020-10-22
148.419998168945,150,148.320007324219,149.960006713867,3509100,130.323577880859,2020-10-23
148.199996948242,148.5,144.220001220703,145.949996948242,4290700,126.838653564453,2020-10-26
147.630004882812,148.330001831055,146.550003051758,147.119995117188,4102400,127.855430603027,2020-10-27
144.699996948242,145.860000610352,141.759994506836,143,7413600,124.274940490723,2020-10-28
141.690002441406,147.309997558594,141.330001831055,146.190002441406,5600400,127.959945678711,2020-10-29
145,145.949996948242,142.529998779297,144.589996337891,5427000,126.559478759766,2020-10-30
146.460006713867,146.899993896484,144.220001220703,145.600006103516,3756600,127.443511962891,2020-11-02
146.860000610352,148.589996337891,146.660003662109,147.300003051758,3588600,128.931533813477,2020-11-03
150.800003051758,153.5,148.440002441406,152.029998779297,5015300,133.071701049805,2020-11-04
154.839996337891,156.300003051758,154.149993896484,155.559997558594,4638100,136.161514282227,2020-11-05
156.050003051758,158.210006713867,154.940002441406,157.740005493164,4217700,138.06965637207,2020-11-06
162,164.630004882812,156.059997558594,156.220001220703,5308600,136.739166259766,2020-11-09
155.380004882812,156.350006103516,151.020004272461,151.490005493164,5697900,132.599044799805,2020-11-10
154.940002441406,155.940002441406,153.639999389648,155.699996948242,3497200,136.28401184082,2020-11-11
156.020004272461,156.929992675781,153.660003662109,154.5,2607100,135.233673095703,2020-11-12
156.639999389648,157.979995727539,155.160003662109,156.649993896484,2439800,137.11555480957,2020-11-13
157.270004272461,159.389999389648,156.619995117188,158.309997558594,3456500,138.568572998047,2020-11-16
157.389999389648,158.309997558594,155.179992675781,155.5,3526700,136.108978271484,2020-11-17
155.740005493164,156.339996337891,153.410003662109,153.550003051758,2998400,134.402145385742,2020-11-18
153.119995117188,157.429992675781,152.710006713867,157.270004272461,2465300,137.658248901367,2020-11-19
157.320007324219,158.75,156.550003051758,156.820007324219,3013000,137.264373779297,2020-11-20
156.899993896484,158.710006713867,155.139999389648,157.419998168945,2803000,137.78955078125,2020-11-23
158.619995117188,159.460006713867,156.690002441406,159.350006103516,4962800,139.478881835938,2020-11-24
159.550003051758,160.020004272461,157.259994506836,157.600006103516,3543700,137.947113037109,2020-11-25
159.380004882812,160.289993286133,158.779998779297,158.990005493164,3084400,139.163757324219,2020-11-27
159.229995727539,161.509994506836,157.720001220703,161.25,4845200,141.141952514648,2020-11-30
162.630004882812,164.330001831055,161.630004882812,163.490005493164,4894400,143.102600097656,2020-12-01
162.789993286133,163.570007324219,161.820007324219,162.720001220703,4212300,142.428665161133,2020-12-02
163.160003662109,164.559997558594,161.600006103516,161.979995727539,4778600,141.780899047852,2020-12-03
163.009994506836,166.600006103516,162.520004272461,166.520004272461,3741600,145.754745483398,2020-12-04
166.369995117188,166.449996948242,165.240005493164,166.289993286133,4645300,145.553421020508,2020-12-07
166.300003051758,167.240005493164,165,166.679992675781,3259900,145.894805908203,2020-12-08
164.800003051758,166.470001220703,161.960006713867,162.759994506836,5593900,142.463653564453,2020-12-09
162.160003662109,162.869995117188,160.779998779297,162,5597300,141.798385620117,2020-12-10
160.610000610352,161.949996948242,159.630004882812,160.610000610352,4145800,140.581787109375,2020-12-11
161.449996948242,162.75,159.990005493164,160.119995117188,5994200,140.152877807617,2020-12-14
162.020004272461,162.729995727539,161.210006713867,162.380004882812,5732100,142.131011962891,2020-12-15
162.940002441406,163.360000610352,160.919998168945,162.119995117188,3147900,141.903442382812,2020-12-16
162.910003662109,163.009994506836,161.410003662109,162.690002441406,5253400,142.402389526367,2020-12-17
163.369995117188,164.610000610352,162.100006103516,164.070007324219,7072600,143.610290527344,2020-12-18
161.550003051758,162.800003051758,159.559997558594,162.429992675781,3077300,142.174774169922,2020-12-21
162.190002441406,163.460006713867,162.059997558594,162.520004272461,2640900,142.253570556641,2020-12-22
162.199996948242,163.229995727539,160.809997558594,160.979995727539,2012400,140.905624389648,2020-12-23
160.720001220703,161.850006103516,160.479995727539,161.639999389648,1044400,141.483306884766,2020-12-24
163.759994506836,163.759994506836,161,161.470001220703,2139300,141.334533691406,2020-12-28
161.960006713867,162.679992675781,160.570007324219,161.179992675781,2433700,141.080642700195,2020-12-29
161.889999389648,163.130004882812,161.759994506836,162.699996948242,2213800,142.411148071289,2020-12-30
162.869995117188,164.389999389648,161.889999389648,164.130004882812,2906200,143.662811279297,2020-12-31
164.600006103516,167.839996337891,160.759994506836,162.220001220703,4659900,141.990982055664,2021-01-04
161.699996948242,163.529998779297,161.279998779297,163.410003662109,4734100,143.032608032227,2021-01-05
162.300003051758,167.449996948242,162.070007324219,164.220001220703,5254400,143.741561889648,2021-01-06
165.330001831055,168.699996948242,164.820007324219,167.940002441406,5673600,146.997650146484,2021-01-07
171.119995117188,172.75,168.860000610352,171.160003662109,4556500,149.816162109375,2021-01-08
170.240005493164,172.039993286133,169.139999389648,171.309997558594,4553100,149.94743347168,2021-01-11
171.289993286133,173.660003662109,170.970001220703,172.300003051758,3406600,150.813980102539,2021-01-12
172.289993286133,172.850006103516,170.869995117188,171.410003662109,2953900,150.03498840332,2021-01-13
171.100006103516,172.539993286133,170.350006103516,171.710006713867,3416300,150.297622680664,2021-01-14
170.979995727539,171.089996337891,167.570007324219,169.190002441406,3734600,148.091796875,2021-01-15
171.190002441406,174.699996948242,171.190002441406,174.190002441406,6277800,152.468292236328,2021-01-19
174.839996337891,175.179992675781,172.789993286133,173.330001831055,4329500,151.715560913086,2021-01-20
174.419998168945,175.470001220703,172.110000610352,175.100006103516,3583900,153.264831542969,2021-01-21
174.490005493164,175.449996948242,172.75,172.809997558594,3736800,151.260406494141,2021-01-22
173.369995117188,174.570007324219,170.679992675781,172.919998168945,5401900,151.356674194336,2021-01-25
172.070007324219,174.279998779297,171.300003051758,171.470001220703,5341900,150.087478637695,2021-01-26
166.449996948242,167.619995117188,162.039993286133,162.929992675781,10011200,142.612457275391,2021-01-27
167.880004882812,171.100006103516,165.139999389648,169.229995727539,6796600,148.126861572266,2021-01-28
166.649993896484,168,164.020004272461,165.690002441406,5969800,145.907699584961,2021-01-29
167.360000610352,173,167.020004272461,172.460006713867,5715600,151.869430541992,2021-02-01
173.050003051758,175.699996948242,172.009994506836,174.75,4861200,153.886001586914,2021-02-02
174.779998779297,175.259994506836,168.5,168.580001831055,5019200,148.452682495117,2021-02-03
169.960006713867,172.119995117188,168.059997558594,172,3519800,151.46435546875,2021-02-04
172.800003051758,173.179992675781,168.059997558594,169.929992675781,4045000,149.641464233398,2021-02-05
171.339996337891,175.389999389648,170.839996337891,175.119995117188,4597600,154.211807250977,2021-02-08
174.5,175.220001220703,173.330001831055,173.690002441406,2777700,152.952575683594,2021-02-09
175.199996948242,176.139999389648,172.619995117188,174.360000610352,3414600,153.542587280273,2021-02-10
176,179.649993896484,175.440002441406,179.220001220703,4776000,157.822311401367,2021-02-11
178,179.899993896484,177.330001831055,179.639999389648,2532500,158.192138671875,2021-02-12
180,181.800003051758,178.839996337891,180.759994506836,3887600,159.178466796875,2021-02-16
178.320007324219,180.210006713867,176.360000610352,178.529998779297,4315100,157.214691162109,2021-02-17
177.429992675781,177.520004272461,174.199996948242,176.509994506836,4195100,155.43586730957,2021-02-18
177.860000610352,179.570007324219,176.639999389648,178.350006103516,4248500,157.056182861328,2021-02-19
176,176.919998168945,172.679992675781,173.089996337891,4386900,152.424194335938,2021-02-22
174.169998168945,174.440002441406,168.509994506836,172.850006103516,6514400,152.212890625,2021-02-23
171.630004882812,179.770004272461,170.570007324219,179.389999389648,5100500,157.97200012207,2021-02-24
178.5,178.5,170.059997558594,170.529998779297,6099600,150.169845581055,2021-02-25
173.279998779297,173.850006103516,169.130004882812,172.270004272461,6060600,151.702087402344,2021-02-26
174.5,177.860000610352,173.089996337891,177.669998168945,4771500,156.457366943359,2021-03-01
177.570007324219,177.660003662109,174.149993896484,174.889999389648,5401500,154.00927734375,2021-03-02
174.089996337891,175.619995117188,170.360000610352,170.589996337891,4715900,150.22265625,2021-03-03
170.5,170.850006103516,161.669998168945,163.25,8318900,143.758987426758,2021-03-04
167.539993286133,168.830001831055,162.029998779297,167.940002441406,5681200,147.889022827148,2021-03-05
166.389999389648,168.270004272461,161.770004272461,162.110000610352,6065400,142.755142211914,2021-03-08
167.169998168945,171.850006103516,166.289993286133,170.360000610352,7610300,150.020141601562,2021-03-09
171.649993896484,173,169.309997558594,169.419998168945,4270500,149.192352294922,2021-03-10
172.509994506836,175.600006103516,172.470001220703,174.949996948242,5002700,154.062118530273,2021-03-11
173.020004272461,174.100006103516,170.75,173.570007324219,3514600,152.846893310547,2021-03-12
173.470001220703,175.089996337891,171.759994506836,174.910003662109,3876500,154.026916503906,2021-03-15
176.25,178.809997558594,175.830001831055,177.139999389648,4132600,155.990661621094,2021-03-16
175.440002441406,180.179992675781,174.419998168945,179.350006103516,4004800,157.936782836914,2021-03-17
176.160003662109,179.770004272461,174.240005493164,174.360000610352,4214400,153.542587280273,2021-03-18
175.690002441406,178.050003051758,172.449996948242,175.979995727539,8447300,154.969116210938,2021-03-19
178.289993286133,181.690002441406,177.75,180.100006103516,4476100,158.597259521484,2021-03-22
181.910003662109,182.570007324219,177.710006713867,178.779998779297,4688500,157.434844970703,2021-03-23
