"DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted","Date"
133.990005493164,135.190002441406,132.5,134.059997558594,1958500,124.596702575684,2020-04-21
137.369995117188,137.880004882812,134.119995117188,136.210006713867,1280400,126.594947814941,2020-04-22
137.679992675781,140.089996337891,136.919998168945,137.110000610352,1377000,127.431427001953,2020-04-23
138.940002441406,139.419998168945,135.429992675781,138.630004882812,1498500,128.844100952148,2020-04-24
138.630004882812,140.779998779297,138.110000610352,139.699996948242,1528900,129.838562011719,2020-04-27
143.059997558594,144.619995117188,140.860000610352,141.559997558594,1752100,131.567291259766,2020-04-28
145,148.429992675781,143.539993286133,147.100006103516,1563200,136.716247558594,2020-04-29
144.559997558594,145.800003051758,142.729995727539,145.059997558594,2054600,134.820236206055,2020-04-30
142.899993896484,143.050003051758,137.139999389648,138.190002441406,1603100,128.435195922852,2020-05-01
136.360000610352,136.5,130.199996948242,132.940002441406,2277200,123.555793762207,2020-05-04
135.119995117188,138.449996948242,134.720001220703,135.149993896484,1125500,125.609802246094,2020-05-05
135.610000610352,136.029998779297,131.389999389648,132.130004882812,1150800,122.80298614502,2020-05-06
134.660003662109,136.970001220703,134.059997558594,136,1059000,126.399765014648,2020-05-07
138,138.949996948242,136.720001220703,137,1727400,127.329147338867,2020-05-08
135.160003662109,136.770004272461,132.559997558594,134.889999389648,1356000,125.368087768555,2020-05-11
135.800003051758,136.820007324219,129.940002441406,130.050003051758,1392500,120.869781494141,2020-05-12
130.949996948242,131.130004882812,124.5,125.819999694824,2027400,116.938400268555,2020-05-13
123,126.959999084473,117.849998474121,126.800003051758,2720600,117.849189758301,2020-05-14
125.98999786377,127.699996948242,124.690002441406,126.01000213623,1649600,117.114974975586,2020-05-15
131.979995727539,138.869995117188,130.509994506836,137.899993896484,2450900,128.165649414062,2020-05-18
139.089996337891,139.440002441406,135.440002441406,136.149993896484,1859400,126.539184570312,2020-05-19
138.479995727539,143.080001831055,138.110000610352,142.309997558594,2399400,132.264358520508,2020-05-20
141.070007324219,144.5,141.070007324219,142.809997558594,2100200,132.729080200195,2020-05-21
148,148.410003662109,138.759994506836,140.710006713867,3427600,130.777267456055,2020-05-22
144.460006713867,151,144.460006713867,148.029998779297,2500300,137.58056640625,2020-05-26
152,154.270004272461,150.529998779297,153.360000610352,1936400,142.534286499023,2020-05-27
156.190002441406,156.339996337891,152.130004882812,153.160003662109,1914700,142.348434448242,2020-05-28
151.270004272461,152.929992675781,147.869995117188,152.119995117188,2249000,141.3818359375,2020-05-29
149.339996337891,150.949996948242,147.399993896484,149.139999389648,1464600,138.612213134766,2020-06-01
150.639999389648,154.100006103516,150.119995117188,152.949996948242,1335400,142.153259277344,2020-06-02
155.130004882812,158.839996337891,155.059997558594,158.350006103516,1678800,147.172073364258,2020-06-03
156.789993286133,161.369995117188,156.080001831055,161.139999389648,1469900,149.76513671875,2020-06-04
167.899993896484,170.110000610352,165.649993896484,166.720001220703,2061200,154.951217651367,2020-06-05
167,170.410003662109,166.809997558594,168.809997558594,1373000,156.89372253418,2020-06-08
163.539993286133,165.869995117188,163.130004882812,164.809997558594,1977400,153.176055908203,2020-06-09
164.419998168945,165.089996337891,160.960006713867,161,1311700,149.634994506836,2020-06-10
155.229995727539,156.880004882812,150.690002441406,151.089996337891,1576200,140.424606323242,2020-06-11
156.449996948242,157.270004272461,150.520004272461,154.970001220703,1598000,144.030685424805,2020-06-12
148.380004882812,155.610000610352,148.119995117188,155.470001220703,1321200,144.495376586914,2020-06-15
161.710006713867,163.820007324219,155.559997558594,158.300003051758,2105600,147.125625610352,2020-06-16
158.929992675781,158.929992675781,154.860000610352,155.509994506836,1131600,144.532531738281,2020-06-17
154.539993286133,156.880004882812,153.610000610352,154.869995117188,883800,143.937728881836,2020-06-18
158.75,158.860000610352,153.539993286133,154.869995117188,2046200,143.937728881836,2020-06-19
153,154.729995727539,151.75,154.559997558594,1188500,143.64958190918,2020-06-22
156.539993286133,156.619995117188,153.690002441406,153.960006713867,940400,143.091995239258,2020-06-23
151.889999389648,152.669998168945,149.119995117188,150.490005493164,1985600,139.866928100586,2020-06-24
149.220001220703,154.850006103516,148.289993286133,154.449996948242,1671100,143.54736328125,2020-06-25
153.179992675781,153.869995117188,148.190002441406,149.039993286133,2302800,138.519302368164,2020-06-26
150.850006103516,153.960006713867,150.320007324219,153.710006713867,1094100,143.591812133789,2020-06-29
152.839996337891,158.25,152.119995117188,157.149993896484,1836600,146.805389404297,2020-06-30
159.649993896484,160.179992675781,155.339996337891,156.850006103516,1111100,146.525146484375,2020-07-01
158.869995117188,161.919998168945,157.520004272461,157.899993896484,1044900,147.50602722168,2020-07-02
161.119995117188,161.589996337891,158.410003662109,160.220001220703,947500,149.673324584961,2020-07-06
158.380004882812,160.580001831055,157.649993896484,158.699996948242,1118600,148.253387451172,2020-07-07
159.270004272461,159.809997558594,156.850006103516,158.380004882812,1042600,147.954452514648,2020-07-08
157.820007324219,159.710006713867,156.100006103516,157.649993896484,1283400,147.2724609375,2020-07-09
158.270004272461,159.440002441406,157.039993286133,159.089996337891,982700,148.617691040039,2020-07-10
162.660003662109,167.320007324219,161.660003662109,163.830001831055,1829700,153.045684814453,2020-07-13
163.490005493164,169.820007324219,162.300003051758,169.559997558594,1651500,158.398483276367,2020-07-14
170.690002441406,174,169.830001831055,172.389999389648,1992300,161.042190551758,2020-07-15
171.960006713867,175.279998779297,170.899993896484,173.419998168945,1142400,162.004409790039,2020-07-16
175,176.929992675781,173.360000610352,176.509994506836,1140400,164.890975952148,2020-07-17
175.869995117188,176.130004882812,172.699996948242,173.809997558594,1314500,162.368759155273,2020-07-20
174.949996948242,176.809997558594,173.369995117188,175.649993896484,1079300,164.087631225586,2020-07-21
174.190002441406,176.029998779297,174.110000610352,175.490005493164,1246300,163.938125610352,2020-07-22
175.699996948242,178.399993896484,175.410003662109,176.729995727539,943800,165.096496582031,2020-07-23
177.110000610352,177.770004272461,174.809997558594,175.350006103516,910800,163.807373046875,2020-07-24
174.690002441406,176.690002441406,172.910003662109,176,887100,164.41455078125,2020-07-27
174.899993896484,177.139999389648,174.649993896484,175.789993286133,850000,164.218399047852,2020-07-28
176.710006713867,180.759994506836,176.009994506836,180.25,1886900,168.384826660156,2020-07-29
178.210006713867,179.25,176.279998779297,178.039993286133,1235700,166.320266723633,2020-07-30
176.809997558594,176.919998168945,173.360000610352,176.309997558594,1409600,164.704147338867,2020-07-31
177.380004882812,178.869995117188,175.830001831055,177.619995117188,840600,165.927932739258,2020-08-03
176.919998168945,178.880004882812,176.630004882812,178.110000610352,672800,166.385650634766,2020-08-04
180,183.589996337891,179.949996948242,182.820007324219,1366100,170.785659790039,2020-08-05
182,183.240005493164,180.25,181.259994506836,968100,169.328323364258,2020-08-06
181.410003662109,183.710006713867,179.860000610352,183.5,1254600,171.420883178711,2020-08-07
185,191.350006103516,184.399993896484,189.910003662109,2631100,177.408966064453,2020-08-10
192.300003051758,195.850006103516,192.210006713867,193.220001220703,1909900,180.501083374023,2020-08-11
191.289993286133,192.820007324219,189.589996337891,192.309997558594,1629000,179.650970458984,2020-08-12
188.550003051758,191.169998168945,188.449996948242,189.5,1324700,177.025894165039,2020-08-13
189.220001220703,193.210006713867,188.429992675781,191.130004882812,900600,178.548645019531,2020-08-14
193.25,194.240005493164,191.199996948242,192.990005493164,1025900,180.286178588867,2020-08-17
193.809997558594,194.820007324219,191.899993896484,192.130004882812,1120900,179.482788085938,2020-08-18
193,194.600006103516,191.940002441406,191.990005493164,1512700,179.352020263672,2020-08-19
190.210006713867,192.050003051758,189.380004882812,191.100006103516,1558700,178.520599365234,2020-08-20
196.759994506836,202.949996948242,196,199.5,6446300,186.36767578125,2020-08-21
204.369995117188,206.479995727539,202.660003662109,205.399993896484,3177900,191.879241943359,2020-08-24
206,209.399993896484,205.350006103516,205.600006103516,2706800,192.066116333008,2020-08-25
206.589996337891,212.289993286133,204.759994506836,211.009994506836,2039900,197.119979858398,2020-08-26
211.160003662109,212.449996948242,208.820007324219,209.830001831055,1875400,196.017639160156,2020-08-27
210.330001831055,210.800003051758,208.75,209.899993896484,1261400,196.083038330078,2020-08-28
210,211.429992675781,207.770004272461,210.059997558594,1944500,196.232513427734,2020-08-31
208.520004272461,217.720001220703,208.270004272461,217.690002441406,1873400,203.360290527344,2020-09-01
218.240005493164,219.710006713867,215.669998168945,217.110000610352,1983000,202.818450927734,2020-09-02
217.270004272461,218.729995727539,209.070007324219,210.809997558594,1975200,196.933166503906,2020-09-03
213.190002441406,214,208.179992675781,211.339996337891,1662300,197.428268432617,2020-09-04
209.860000610352,213.240005493164,207.970001220703,210.240005493164,1918500,196.400665283203,2020-09-08
210.860000610352,217.300003051758,210.860000610352,215.520004272461,1569200,201.333114624023,2020-09-09
215.919998168945,218.229995727539,213.610000610352,215.110000610352,1840300,200.950088500977,2020-09-10
214.130004882812,218.509994506836,213,215.960006713867,1902400,201.744186401367,2020-09-11
217.899993896484,219.119995117188,216.699996948242,218.330001831055,1249300,203.958160400391,2020-09-14
219.809997558594,220.960006713867,215.190002441406,215.770004272461,1740200,201.566680908203,2020-09-15
217.160003662109,218.919998168945,214.860000610352,215.399993896484,1572700,201.220962524414,2020-09-16
213.800003051758,221.600006103516,212.009994506836,219.940002441406,2094000,205.462173461914,2020-09-17
219.470001220703,225.380004882812,219.449996948242,221.970001220703,3063600,207.358505249023,2020-09-18
216.25,217.449996948242,210.179992675781,214.210006713867,2134000,200.109344482422,2020-09-21
215.089996337891,219.059997558594,214.529998779297,217.580001831055,1622400,203.257522583008,2020-09-22
217.580001831055,220.669998168945,214.380004882812,214.550003051758,1683500,200.426986694336,2020-09-23
213.699996948242,219.380004882812,211.380004882812,216.520004272461,1025900,202.267303466797,2020-09-24
214.949996948242,220.929992675781,214.830001831055,219.25,1225400,204.817565917969,2020-09-25
222.059997558594,224.360000610352,221.5,221.899993896484,1191500,207.293121337891,2020-09-28
221.649993896484,222.389999389648,218.070007324219,220.179992675781,892800,206.393218994141,2020-09-29
221.380004882812,226.059997558594,220.240005493164,221.630004882812,1883900,207.752471923828,2020-09-30
223.5,223.779998779297,218.570007324219,219.039993286133,1383800,205.324630737305,2020-10-01
215.25,226.520004272461,215.020004272461,224.789993286133,1403600,210.714630126953,2020-10-02
227.259994506836,231.119995117188,224.850006103516,226.960006713867,2071500,212.748687744141,2020-10-05
227.270004272461,230.639999389648,226.009994506836,226.119995117188,1385800,211.961303710938,2020-10-06
229.270004272461,232.529998779297,228.110000610352,230.570007324219,1029200,216.132705688477,2020-10-07
230.990005493164,234.809997558594,230.710006713867,234.240005493164,1148300,219.572875976562,2020-10-08
235.020004272461,237.009994506836,233.580001831055,234.809997558594,1091500,220.107192993164,2020-10-09
237.139999389648,237.610000610352,235.070007324219,236.520004272461,1234800,221.710113525391,2020-10-12
236.139999389648,237.580001831055,234.490005493164,237.220001220703,1311300,222.366271972656,2020-10-13
237.389999389648,240.660003662109,237.089996337891,238.470001220703,1062500,223.538024902344,2020-10-14
234.660003662109,239.350006103516,234.369995117188,238.240005493164,1225200,223.32243347168,2020-10-15
240,243.399993896484,239.710006713867,240.059997558594,1652600,225.028442382812,2020-10-16
240.25,242.899993896484,237.110000610352,238.169998168945,905500,223.256790161133,2020-10-19
239.800003051758,242.039993286133,237.759994506836,238.869995117188,968100,223.912948608398,2020-10-20
239.520004272461,241.919998168945,236.059997558594,236.399993896484,1506500,221.59765625,2020-10-21
236.059997558594,238,234.880004882812,236.880004882812,1246400,222.047561645508,2020-10-22
237.119995117188,240,237.119995117188,239.529998779297,820500,224.531646728516,2020-10-23
237.100006103516,237.490005493164,231.75,234.25,1010500,219.582229614258,2020-10-26
234.199996948242,234.589996337891,228,228.509994506836,1395700,214.201644897461,2020-10-27
225,227.5,222.509994506836,223.369995117188,1375200,209.383499145508,2020-10-28
222.070007324219,229.809997558594,221.729995727539,228.020004272461,1190700,213.742340087891,2020-10-29
227.630004882812,228.589996337891,222.610000610352,225.910003662109,1306200,211.764465332031,2020-10-30
228.490005493164,232.240005493164,227.5,231.699996948242,1435900,217.191925048828,2020-11-02
235.610000610352,241.619995117188,234.419998168945,239.960006713867,1571800,224.934722900391,2020-11-03
237.399993896484,240,233.199996948242,233.300003051758,1992600,218.69172668457,2020-11-04
237.820007324219,247.089996337891,237.330001831055,246.020004272461,2031800,230.615264892578,2020-11-05
246.580001831055,250.369995117188,246.110000610352,247.639999389648,1481600,232.1337890625,2020-11-06
260.589996337891,265.869995117188,248.350006103516,248.869995117188,2219500,233.28678894043,2020-11-09
249.490005493164,256.899993896484,249.490005493164,253.970001220703,1852800,238.067443847656,2020-11-10
253.960006713867,254.270004272461,245.960006713867,249.350006103516,1659000,233.736755371094,2020-11-11
250.850006103516,252.199996948242,246.869995117188,248.009994506836,1275700,232.480621337891,2020-11-12
250.820007324219,252.589996337891,249.080001831055,251.789993286133,976700,236.023971557617,2020-11-13
255,260.339996337891,253.610000610352,259.100006103516,1927500,242.876281738281,2020-11-16
256.5,259.720001220703,253.5,258.209991455078,1411100,242.041931152344,2020-11-17
258.440002441406,260.600006103516,257.25,257.329986572266,1618400,241.217041015625,2020-11-18
257.290008544922,259.529998779297,255,255.589996337891,1700400,239.586013793945,2020-11-19
256.640014648438,259.660003662109,255.5,258.559997558594,1614900,242.370056152344,2020-11-20
260.700012207031,262.760009765625,260.160003662109,261.109985351562,2094900,244.760345458984,2020-11-23
263.649993896484,264.170013427734,260.010009765625,261.510009765625,2345300,245.135391235352,2020-11-24
263.010009765625,265.869995117188,254.509994506836,256.429992675781,3037900,240.373413085938,2020-11-25
258.619995117188,262.200012207031,258.149993896484,261.950012207031,1072200,245.547821044922,2020-11-27
262.940002441406,264.230010986328,258.109985351562,261.619995117188,2342200,245.238464355469,2020-11-30
263.220001220703,265.350006103516,255.119995117188,255.130004882812,2086400,239.154830932617,2020-12-01
255.130004882812,260.440002441406,254.389999389648,259,2773200,242.782470703125,2020-12-02
258.489990234375,259.809997558594,251.929992675781,252.679992675781,2079900,236.858261108398,2020-12-03
253.860000610352,255.75,252.789993286133,253.389999389648,1655000,237.523773193359,2020-12-04
253.130004882812,253.5,250.539993286133,252.009994506836,1598400,236.230178833008,2020-12-07
253.119995117188,254.839996337891,251.270004272461,252.600006103516,1303600,236.783233642578,2020-12-08
252.5,255.5,251.600006103516,254.830001831055,1373800,238.873611450195,2020-12-09
253.589996337891,254.240005493164,250.619995117188,253.449996948242,1158900,237.580017089844,2020-12-10
251.440002441406,256,250.820007324219,255.770004272461,1403600,239.754776000977,2020-12-11
258,258.75,252.509994506836,252.720001220703,972900,236.895736694336,2020-12-14
256.329986572266,264.109985351562,255.979995727539,261.989990234375,2051100,245.585266113281,2020-12-15
261.839996337891,262.380004882812,259.640014648438,261.119995117188,1210700,244.769790649414,2020-12-16
263.029998779297,264.640014648438,261.540008544922,264.529998779297,1525000,247.96630859375,2020-12-17
265,271.450012207031,264.559997558594,270.700012207031,3274100,253.749877929688,2020-12-18
265.920013427734,272,265.579986572266,267.75,2147000,250.984619140625,2020-12-21
267.579986572266,270.579986572266,265.230010986328,269.260009765625,1531700,252.400054931641,2020-12-22
270.679992675781,271.380004882812,267.829986572266,267.940002441406,938600,251.162719726562,2020-12-23
267.929992675781,269.579986572266,267.320007324219,269.209991455078,289900,252.353164672852,2020-12-24
273.429992675781,273.559997558594,267.399993896484,267.5,691900,250.750274658203,2020-12-28
269.170013427734,269.540008544922,262.850006103516,265.339996337891,892800,248.725540161133,2020-12-29
266,268.359985351562,265.5,266.149993896484,792800,250.201385498047,2020-12-30
266.760009765625,269.190002441406,265.450012207031,269.049987792969,805300,252.927688598633,2020-12-31
271.809997558594,273.75,263.850006103516,267.640014648438,2800000,251.602142333984,2021-01-04
267.649993896484,274.760009765625,267.450012207031,274.279998779297,1829200,257.844299316406,2021-01-05
275,292.839996337891,274.649993896484,290.359985351562,2778300,272.960723876953,2021-01-06
293.760009765625,300.559997558594,293.489990234375,299.730010986328,2227300,281.769165039062,2021-01-07
297.549987792969,300.480010986328,290.390014648438,293.910003662109,1781000,276.297973632812,2021-01-08
289.480010986328,295.179992675781,289,294.920013427734,1303700,277.247406005859,2021-01-11
296.119995117188,303.559997558594,293.899993896484,302.089996337891,1952300,283.987823486328,2021-01-12
301.630004882812,304,300.609985351562,301.220001220703,1203800,283.169921875,2021-01-13
302.899993896484,306.350006103516,301.950012207031,302.850006103516,1370800,284.702239990234,2021-01-14
300.160003662109,301.130004882812,293.010009765625,295.399993896484,1766300,277.698699951172,2021-01-15
298.25,299.769989013672,294.399993896484,294.989990234375,1509600,277.313293457031,2021-01-19
296.869995117188,302.190002441406,296.010009765625,300.940002441406,1327500,282.906646728516,2021-01-20
302,306.149993896484,300,305.5,1931000,287.193389892578,2021-01-21
302.890014648438,306.959991455078,301.309997558594,305.170013427734,1429900,286.883209228516,2021-01-22
303.140014648438,305.5,296.380004882812,298.200012207031,1539600,280.330871582031,2021-01-25
300.940002441406,302.160003662109,295.399993896484,296.010009765625,1364200,278.272125244141,2021-01-26
289.790008544922,290.640014648438,278.950012207031,280.730010986328,1769900,263.90771484375,2021-01-27
287.279998779297,297.279998779297,282.739990234375,292.959991455078,1504200,275.404968261719,2021-01-28
292.100006103516,292.950012207031,285.5,288.799987792969,1734300,271.494232177734,2021-01-29
292.119995117188,294.019989013672,289.649993896484,292.209991455078,1163400,274.699829101562,2021-02-01
296.230010986328,304.220001220703,295.720001220703,302.540008544922,1637100,284.410858154297,2021-02-02
302.260009765625,302.329986572266,299.459991455078,301.140014648438,1185300,283.094757080078,2021-02-03
302.850006103516,309.559997558594,301.950012207031,309.269989013672,1459000,290.737487792969,2021-02-04
312.019989013672,313.019989013672,307.010009765625,309.239990234375,1228100,290.709350585938,2021-02-05
312,317.190002441406,312,317.040008544922,962300,298.041931152344,2021-02-08
316.019989013672,318.269989013672,313.170013427734,315.329986572266,1066500,296.434356689453,2021-02-09
317.549987792969,317.799987792969,311.369995117188,313.640014648438,1070000,294.845733642578,2021-02-10
314.690002441406,315.820007324219,309.049987792969,314.459991455078,995400,295.616516113281,2021-02-11
314.049987792969,315.790008544922,312.279998779297,313,1721600,294.244049072266,2021-02-12
316.809997558594,321.670013427734,316.070007324219,317.089996337891,3099600,298.088958740234,2021-02-16
314.160003662109,317.5,311.390014648438,312.079986572266,1999600,293.379180908203,2021-02-17
310.839996337891,311.459991455078,298.540008544922,300.25,3110900,282.258148193359,2021-02-18
320,335.209991455078,315.869995117188,330,4870100,310.225372314453,2021-02-19
329.5,338.549987792969,328.519989013672,337.510009765625,2312500,317.285400390625,2021-02-22
331.519989013672,338.769989013672,328,337.410003662109,2222700,317.191284179688,2021-02-23
339.429992675781,346.589996337891,338.209991455078,345.660003662109,1941300,324.946960449219,2021-02-24
345.709991455078,353.019989013672,342.309997558594,348.029998779297,2883000,327.174957275391,2021-02-25
346.200012207031,354.410003662109,344.059997558594,349.119995117188,2537800,328.199523925781,2021-02-26
355.059997558594,363.309997558594,354.339996337891,359.510009765625,2098800,337.966979980469,2021-03-01
359.869995117188,359.869995117188,349.970001220703,351.440002441406,1882000,330.380706787109,2021-03-02
349.940002441406,351.369995117188,342.809997558594,343.059997558594,1929100,322.502777099609,2021-03-03
340.670013427734,343.519989013672,330.779998779297,337.950012207031,2499400,317.699005126953,2021-03-04
343.299987792969,351.839996337891,334.140014648438,349.829986572266,1979700,328.867065429688,2021-03-05
354.429992675781,359.910003662109,349.220001220703,353.700012207031,1764200,332.505187988281,2021-03-08
354.720001220703,357.390014648438,351.869995117188,352.690002441406,1456800,331.555725097656,2021-03-09
351.220001220703,361.690002441406,351.010009765625,361.220001220703,1403200,339.574554443359,2021-03-10
365,366.820007324219,360.779998779297,364.459991455078,1675700,342.620361328125,2021-03-11
363.549987792969,370.760009765625,363.339996337891,369.489990234375,1941500,347.349090576172,2021-03-12
369.089996337891,374.730010986328,366.059997558594,374.369995117188,2004400,351.936492919922,2021-03-15
376.570007324219,376.570007324219,371,373.519989013672,2047000,351.137481689453,2021-03-16
376.079986572266,380.790008544922,372.230010986328,379.260009765625,1753000,356.533477783203,2021-03-17
381,392.420013427734,379.130004882812,380.410003662109,2753100,357.614624023438,2021-03-18
377.5,379.839996337891,371.910003662109,372.480010986328,3042100,350.159851074219,2021-03-19
373.720001220703,373.720001220703,368.660003662109,371.589996337891,1398500,349.323089599609,2021-03-22
367.269989013672,371.529998779297,355.899993896484,357.489990234375,2911200,336.068023681641,2021-03-23
361.510009765625,368,360.809997558594,360.910003662109,1860600,339.283050537109,2021-03-24
357.269989013672,367.790008544922,353.459991455078,366.799987792969,1970600,344.820098876953,2021-03-25
371.029998779297,372.899993896484,367.730010986328,372.290008544922,1586100,349.981231689453,2021-03-26
370.489990234375,372.489990234375,367.5,367.970001220703,1413400,345.920074462891,2021-03-29
367,375.309997558594,366.450012207031,373.920013427734,1278200,352.375396728516,2021-03-30
374.970001220703,379.5,368.320007324219,374.140014648438,2053300,352.582702636719,2021-03-31
