"ADBE.Open","ADBE.High","ADBE.Low","ADBE.Close","ADBE.Volume","ADBE.Adjusted","Date"
376.279998779297,379.829986572266,375.850006103516,379.670013427734,1690300,379.670013427734,2020-02-14
380.200012207031,382.589996337891,378.589996337891,378.850006103516,2074400,378.850006103516,2020-02-18
383.829986572266,385,381.480010986328,383.279998779297,2580400,383.279998779297,2020-02-19
384,386.75,373.480010986328,378.959991455078,3789300,378.959991455078,2020-02-20
378.019989013672,378.339996337891,368.75,372.950012207031,2742800,372.950012207031,2020-02-21
355.390014648438,363.459991455078,349,357.410003662109,3924000,357.410003662109,2020-02-24
361,363.970001220703,346.279998779297,347.799987792969,4188100,347.799987792969,2020-02-25
349.399993896484,360.070007324219,348.600006103516,351.339996337891,3489700,351.339996337891,2020-02-26
340,352.239990234375,337.269989013672,337.519989013672,4737700,337.519989013672,2020-02-27
324.420013427734,345.459991455078,324,345.119995117188,6463400,345.119995117188,2020-02-28
349.809997558594,360.75,342.609985351562,360.279998779297,5398100,360.279998779297,2020-03-02
361.760009765625,364.950012207031,344.040008544922,348.339996337891,4204500,348.339996337891,2020-03-03
354.380004882812,364.269989013672,350.079986572266,363.850006103516,4146300,363.850006103516,2020-03-04
355.059997558594,360.450012207031,347.190002441406,351.029998779297,3199000,351.029998779297,2020-03-05
340.450012207031,344.160003662109,326.600006103516,336.769989013672,5622900,336.769989013672,2020-03-06
311.679992675781,322.440002441406,305.329986572266,305.790008544922,5291900,305.790008544922,2020-03-09
318.980010986328,332.940002441406,309.309997558594,332.380004882812,5973700,332.380004882812,2020-03-10
324.320007324219,326.359985351562,309,315.230010986328,4869200,315.230010986328,2020-03-11
290.410003662109,310.130004882812,283,285,7230200,285,2020-03-12
312.880004882812,336,298,335.5,8935200,335.5,2020-03-13
288.359985351562,307.109985351562,283.25,286.029998779297,7140100,286.029998779297,2020-03-16
291.200012207031,312.950012207031,278.350006103516,311.809997558594,6189100,311.809997558594,2020-03-17
290,296.869995117188,255.130004882812,294.609985351562,7293300,294.609985351562,2020-03-18
291.769989013672,318.709991455078,281.100006103516,307.510009765625,6023800,307.510009765625,2020-03-19
312.920013427734,324.799987792969,293.769989013672,295.339996337891,7461800,295.339996337891,2020-03-20
296.670013427734,312.489990234375,287.779998779297,307.269989013672,6016800,307.269989013672,2020-03-23
322.959991455078,326.989990234375,301.589996337891,310,6592200,310,2020-03-24
308,317.649993896484,298.130004882812,305.910003662109,4830400,305.910003662109,2020-03-25
305.989990234375,324.429992675781,305.690002441406,322.670013427734,4531000,322.670013427734,2020-03-26
311.700012207031,314.290008544922,300.630004882812,305.829986572266,4862100,305.829986572266,2020-03-27
308.890014648438,322.970001220703,308.010009765625,318.390014648438,4340200,318.390014648438,2020-03-30
316.410003662109,326.329986572266,312.679992675781,318.239990234375,6413700,318.239990234375,2020-03-31
307,309.609985351562,298.320007324219,301.209991455078,3903000,301.209991455078,2020-04-01
297.760009765625,306.5,293.179992675781,303.959991455078,3589700,303.959991455078,2020-04-02
302.059997558594,303.470001220703,289.709991455078,293.609985351562,3934700,293.609985351562,2020-04-03
306.559997558594,320.510009765625,299.959991455078,319.130004882812,5145100,319.130004882812,2020-04-06
327.410003662109,328.320007324219,306.299987792969,308.929992675781,5422300,308.929992675781,2020-04-07
313.880004882812,317.720001220703,308.200012207031,317.179992675781,4002500,317.179992675781,2020-04-08
318.649993896484,320.779998779297,310.790008544922,318.700012207031,3290200,318.700012207031,2020-04-09
315.940002441406,320.899993896484,313.75,320.649993896484,1839000,320.649993896484,2020-04-13
328.769989013672,342.100006103516,328.470001220703,340.769989013672,3858900,340.769989013672,2020-04-14
335.339996337891,339.220001220703,329.649993896484,332.549987792969,2818600,332.549987792969,2020-04-15
339.709991455078,345.519989013672,336.040008544922,342.700012207031,3918600,342.700012207031,2020-04-16
350.089996337891,350.380004882812,340.5,344.109985351562,3342400,344.109985351562,2020-04-17
340.790008544922,348.5,338.75,344.880004882812,2772000,344.880004882812,2020-04-20
340.899993896484,342.760009765625,325.209991455078,328.989990234375,3548200,328.989990234375,2020-04-21
337.410003662109,339.380004882812,332.799987792969,336.769989013672,2231500,336.769989013672,2020-04-22
338.899993896484,341.75,334.799987792969,335.369995117188,2120300,335.369995117188,2020-04-23
338,344.700012207031,333.5,344.100006103516,2143900,344.100006103516,2020-04-24
348.799987792969,349.959991455078,345.119995117188,348.5,2375200,348.5,2020-04-27
353.089996337891,353.450012207031,332.570007324219,333.450012207031,3895600,333.450012207031,2020-04-28
339.529998779297,351.25,335.440002441406,349.170013427734,5006400,349.170013427734,2020-04-29
348.010009765625,356.230010986328,346.549987792969,353.640014648438,3902200,353.640014648438,2020-04-30
347.239990234375,350.309997558594,340.260009765625,343.839996337891,2578600,343.839996337891,2020-05-01
340.739990234375,350.600006103516,340,349.109985351562,2372000,349.109985351562,2020-05-04
353.380004882812,359.700012207031,352.390014648438,356.130004882812,2377400,356.130004882812,2020-05-05
357.920013427734,366.790008544922,357.130004882812,362.519989013672,2319700,362.519989013672,2020-05-06
368.820007324219,369.5,365.5,366.779998779297,2465200,366.779998779297,2020-05-07
370,371.100006103516,365.410003662109,367.510009765625,2547200,367.510009765625,2020-05-08
365.839996337891,373.630004882812,364.5,371.420013427734,2266200,371.420013427734,2020-05-11
371.459991455078,372.720001220703,364.549987792969,365.100006103516,2071800,365.100006103516,2020-05-12
366.450012207031,367.429992675781,352.709991455078,358.559997558594,3365500,358.559997558594,2020-05-13
354,357,348.010009765625,355.390014648438,2752000,355.390014648438,2020-05-14
351.570007324219,365.480010986328,351.529998779297,365.299987792969,2626600,365.299987792969,2020-05-15
371.589996337891,375.489990234375,367.209991455078,367.970001220703,2351900,367.970001220703,2020-05-18
369.880004882812,376,368.890014648438,372.200012207031,2753700,372.200012207031,2020-05-19
377.209991455078,384.399993896484,377.059997558594,383.630004882812,2824700,383.630004882812,2020-05-20
382,385.119995117188,380.600006103516,382.170013427734,2261100,382.170013427734,2020-05-21
381.390014648438,386.519989013672,380.950012207031,385.260009765625,1688200,385.260009765625,2020-05-22
391,391.269989013672,374.809997558594,376.630004882812,3526000,376.630004882812,2020-05-26
373.239990234375,375.700012207031,361.440002441406,375.170013427734,3553300,375.170013427734,2020-05-27
372.5,386.899993896484,372.5,379.829986572266,2903600,379.829986572266,2020-05-28
382.619995117188,389.049987792969,377.079986572266,386.600006103516,5892000,386.600006103516,2020-05-29
387.079986572266,389.989990234375,382.899993896484,389.679992675781,2034100,389.679992675781,2020-06-01
389.920013427734,390.910003662109,382.029998779297,390.440002441406,2509600,390.440002441406,2020-06-02
390.820007324219,391.140014648438,387.459991455078,389.920013427734,2537100,389.920013427734,2020-06-03
389.5,395.720001220703,382.279998779297,385.799987792969,2422600,385.799987792969,2020-06-04
384.640014648438,396.170013427734,382,392.899993896484,2793700,392.899993896484,2020-06-05
391,398.100006103516,385.839996337891,397.779998779297,2593000,397.779998779297,2020-06-08
397.029998779297,402.309997558594,394.149993896484,397.160003662109,2279300,397.160003662109,2020-06-09
399.589996337891,409.980010986328,399.489990234375,406.820007324219,3611600,406.820007324219,2020-06-10
400,404.200012207031,387.369995117188,387.670013427734,4123700,387.670013427734,2020-06-11
409.299987792969,411.720001220703,395.410003662109,406.540008544922,8332600,406.540008544922,2020-06-12
398.799987792969,406.109985351562,397,401.339996337891,3781500,401.339996337891,2020-06-15
407.829986572266,414.679992675781,405.480010986328,411.670013427734,3764400,411.670013427734,2020-06-16
414,417.459991455078,411.359985351562,413.489990234375,2112300,413.489990234375,2020-06-17
413.5,420.839996337891,413,420.459991455078,2578400,420.459991455078,2020-06-18
423.760009765625,429.269989013672,419.649993896484,428.010009765625,3931600,428.010009765625,2020-06-19
428.959991455078,438.950012207031,428.540008544922,438.640014648438,3156300,438.640014648438,2020-06-22
440.070007324219,446.149993896484,436.010009765625,440.549987792969,3065900,440.549987792969,2020-06-23
440,442.670013427734,427.470001220703,431.679992675781,3329400,431.679992675781,2020-06-24
430.010009765625,437.989990234375,427.579986572266,436.950012207031,2275200,436.950012207031,2020-06-25
436,438.179992675781,424.709991455078,426.920013427734,3829700,426.920013427734,2020-06-26
427.109985351562,428.480010986328,416.029998779297,424.200012207031,2623900,424.200012207031,2020-06-29
426.679992675781,436.910003662109,423.859985351562,435.309997558594,2944700,435.309997558594,2020-06-30
434.799987792969,442.049987792969,433.619995117188,439.809997558594,2581700,439.809997558594,2020-07-01
445,448.160003662109,441.359985351562,442.950012207031,2503000,442.950012207031,2020-07-02
448,455.529998779297,444.690002441406,452.589996337891,2761200,452.589996337891,2020-07-06
452.589996337891,459.440002441406,448.720001220703,449.359985351562,2684600,449.359985351562,2020-07-07
453.760009765625,458.239990234375,452,457.679992675781,1999200,457.679992675781,2020-07-08
460.440002441406,463.799987792969,451.880004882812,460.839996337891,2269800,460.839996337891,2020-07-09
460.829986572266,467.209991455078,455.480010986328,466.200012207031,3676200,466.200012207031,2020-07-10
469.769989013672,470.609985351562,440.640014648438,442.470001220703,3480700,442.470001220703,2020-07-13
435.739990234375,437.209991455078,416.290008544922,433.779998779297,5666700,433.779998779297,2020-07-14
434.910003662109,439.630004882812,428.730010986328,433.010009765625,2566200,433.010009765625,2020-07-15
428.429992675781,430.589996337891,418.510009765625,426.290008544922,2677700,426.290008544922,2020-07-16
428.119995117188,433.5,423.700012207031,432.420013427734,2568200,432.420013427734,2020-07-17
434.059997558594,456.890014648438,433,455.269989013672,3512500,455.269989013672,2020-07-20
456.070007324219,456.989990234375,441.75,444.279998779297,2027600,444.279998779297,2020-07-21
447.549987792969,449.369995117188,441.760009765625,445.049987792969,1400300,445.049987792969,2020-07-22
445.040008544922,448.809997558594,430.299987792969,431.739990234375,2313900,431.739990234375,2020-07-23
425,435,423.440002441406,430.309997558594,1900800,430.309997558594,2020-07-24
431.769989013672,438.359985351562,431.010009765625,437.100006103516,1622000,437.100006103516,2020-07-27
436.829986572266,438.260009765625,431.329986572266,432.260009765625,1463400,432.260009765625,2020-07-28
435.160003662109,440.480010986328,435.040008544922,436.299987792969,1489300,436.299987792969,2020-07-29
429.980010986328,440.5,426.809997558594,438.880004882812,1449000,438.880004882812,2020-07-30
441.980010986328,444.440002441406,434.799987792969,444.320007324219,2034000,444.320007324219,2020-07-31
449.839996337891,450.739990234375,442.279998779297,447.970001220703,2075200,447.970001220703,2020-08-03
448.260009765625,449.079986572266,440.700012207031,446.920013427734,2622600,446.920013427734,2020-08-04
449.089996337891,454.040008544922,446.350006103516,449.510009765625,2353100,449.510009765625,2020-08-05
451.350006103516,464.369995117188,449.130004882812,464.109985351562,2362000,464.109985351562,2020-08-06
460.869995117188,461.790008544922,445.089996337891,449.570007324219,3289700,449.570007324219,2020-08-07
450.369995117188,451.130004882812,436.5,443.290008544922,1836800,443.290008544922,2020-08-10
440.260009765625,444.480010986328,431.589996337891,435.230010986328,1900200,435.230010986328,2020-08-11
437.369995117188,447.929992675781,437.369995117188,445.359985351562,2223700,445.359985351562,2020-08-12
446.070007324219,455.899993896484,446.070007324219,450.019989013672,2028000,450.019989013672,2020-08-13
451.390014648438,452.809997558594,444.429992675781,447.600006103516,1111000,447.600006103516,2020-08-14
450,456.100006103516,449.200012207031,451.579986572266,1555700,451.579986572266,2020-08-17
454.790008544922,464.5,452.839996337891,463.510009765625,2097700,463.510009765625,2020-08-18
464.290008544922,468.109985351562,457.589996337891,462.010009765625,2439200,462.010009765625,2020-08-19
460.989990234375,479.799987792969,458.890014648438,478.480010986328,2485000,478.480010986328,2020-08-20
477.089996337891,477.279998779297,470.339996337891,473.220001220703,2645600,473.220001220703,2020-08-21
478.140014648438,480.019989013672,469.519989013672,476.299987792969,1840500,476.299987792969,2020-08-24
476.670013427734,484.649993896484,474.429992675781,484.429992675781,3967400,484.429992675781,2020-08-25
496.950012207031,533.700012207031,492.230010986328,528.489990234375,7780300,528.489990234375,2020-08-26
519.010009765625,523.320007324219,504.459991455078,510.320007324219,3631800,510.320007324219,2020-08-27
512.330017089844,518.799987792969,510.940002441406,516.440002441406,1926300,516.440002441406,2020-08-28
513.859985351562,516.72998046875,507.769989013672,513.390014648438,2346700,513.390014648438,2020-08-31
515,528.539978027344,514.47998046875,527.950012207031,2404000,527.950012207031,2020-09-01
536.25,536.880004882812,521.409973144531,533.799987792969,2783400,533.799987792969,2020-09-02
526.039978027344,527.630004882812,493.420013427734,507.799987792969,5837600,507.799987792969,2020-09-03
504.649993896484,511.350006103516,471.709991455078,491.940002441406,3900300,491.940002441406,2020-09-04
471.890014648438,481.480010986328,461.179992675781,462.130004882812,4533100,462.130004882812,2020-09-08
473.910003662109,483.489990234375,462.480010986328,479.459991455078,3312100,479.459991455078,2020-09-09
491.149993896484,501.850006103516,473.5,476.260009765625,4248100,476.260009765625,2020-09-10
487.079986572266,489.410003662109,464.480010986328,471.350006103516,4414200,471.350006103516,2020-09-11
484.989990234375,490.440002441406,476.869995117188,485.910003662109,4463800,485.910003662109,2020-09-14
493.739990234375,499.690002441406,491.489990234375,497.670013427734,5682400,497.670013427734,2020-09-15
505.5,505.5,475.5,476,8462600,476,2020-09-16
464.440002441406,475.170013427734,460.5,474.299987792969,4560800,474.299987792969,2020-09-17
477.399993896484,478.339996337891,452.519989013672,467.549987792969,7182300,467.549987792969,2020-09-18
460.309997558594,475.859985351562,456.730010986328,475.640014648438,3913700,475.640014648438,2020-09-21
479.309997558594,487.200012207031,469.559997558594,486.779998779297,2629100,486.779998779297,2020-09-22
486.880004882812,488,468.230010986328,470.390014648438,2671300,470.390014648438,2020-09-23
466.929992675781,471.429992675781,460.269989013672,467.670013427734,2838800,467.670013427734,2020-09-24
469.230010986328,481.579986572266,466.010009765625,479.779998779297,2541100,479.779998779297,2020-09-25
487.970001220703,489.390014648438,481.179992675781,488.510009765625,2844800,488.510009765625,2020-09-28
489.940002441406,493.450012207031,484.170013427734,489.329986572266,2030400,489.329986572266,2020-09-29
488.130004882812,497.239990234375,486.220001220703,490.429992675781,3508200,490.429992675781,2020-09-30
497.429992675781,501.5,495.760009765625,499.510009765625,2264600,499.510009765625,2020-10-01
487.989990234375,496.779998779297,478.640014648438,478.989990234375,2780900,478.989990234375,2020-10-02
483.25,486.690002441406,478.989990234375,486.470001220703,1984100,486.470001220703,2020-10-05
485,491.510009765625,477.5,478.980010986328,2041500,478.980010986328,2020-10-06
484.350006103516,493.980010986328,481.429992675781,493.149993896484,2025800,493.149993896484,2020-10-07
499.049987792969,499.489990234375,487.559997558594,490.839996337891,1590700,490.839996337891,2020-10-08
491.769989013672,502.170013427734,491.179992675781,502.160003662109,1853800,502.160003662109,2020-10-09
508.260009765625,516,499.540008544922,510.890014648438,3149700,510.890014648438,2020-10-12
512.190002441406,519.599975585938,511.899993896484,514.309997558594,2438100,514.309997558594,2020-10-13
514.340026855469,516.950012207031,501.600006103516,506.309997558594,2032900,506.309997558594,2020-10-14
499.260009765625,502.5,491.850006103516,501.149993896484,2042800,501.149993896484,2020-10-15
504,510.339996337891,500.700012207031,502.820007324219,2441200,502.820007324219,2020-10-16
507.75,507.75,493.200012207031,495.200012207031,1931400,495.200012207031,2020-10-19
495.25,500.170013427734,491.910003662109,494.579986572266,1453900,494.579986572266,2020-10-20
492.049987792969,499.809997558594,490.570007324219,495.959991455078,1369700,495.959991455078,2020-10-21
496.720001220703,496.859985351562,479.399993896484,483.600006103516,2613700,483.600006103516,2020-10-22
486.410003662109,488.510009765625,479.510009765625,488.5,1899300,488.5,2020-10-23
480.880004882812,488.779998779297,470.130004882812,475.200012207031,2337400,475.200012207031,2020-10-26
479.779998779297,481.890014648438,473.470001220703,478.559997558594,1896500,478.559997558594,2020-10-27
469.170013427734,470.970001220703,455.880004882812,456.970001220703,2677300,456.970001220703,2020-10-28
459.320007324219,464.730010986328,457.279998779297,461.109985351562,2125300,461.109985351562,2020-10-29
458.320007324219,459.5,442.510009765625,447.100006103516,3127000,447.100006103516,2020-10-30
451,456.190002441406,438.940002441406,444.940002441406,2479000,444.940002441406,2020-11-02
448.989990234375,457.839996337891,445.670013427734,454.019989013672,1758600,454.019989013672,2020-11-03
477.929992675781,494.940002441406,474.470001220703,487.230010986328,4524300,487.230010986328,2020-11-04
499.269989013672,502.529998779297,489.799987792969,496.470001220703,2401000,496.470001220703,2020-11-05
494.950012207031,498.720001220703,483,494.630004882812,1956300,494.630004882812,2020-11-06
494.700012207031,499.410003662109,470.760009765625,471.140014648438,3625300,471.140014648438,2020-11-09
466.720001220703,468.010009765625,446,452,4920300,452,2020-11-10
458.489990234375,470.119995117188,457.5,467.75,2634200,467.75,2020-11-11
473.489990234375,474.929992675781,461.149993896484,462.579986572266,2115000,462.579986572266,2020-11-12
467.450012207031,470.600006103516,459,469.339996337891,2965600,469.339996337891,2020-11-13
460.429992675781,469.529998779297,458.25,460.950012207031,2522200,460.950012207031,2020-11-16
461.660003662109,469.910003662109,460,467.950012207031,2407600,467.950012207031,2020-11-17
466.709991455078,467.899993896484,459.260009765625,459.470001220703,2063200,459.470001220703,2020-11-18
460,471.040008544922,459.260009765625,466.410003662109,3132700,466.410003662109,2020-11-19
465.160003662109,470,462.359985351562,462.920013427734,1849900,462.920013427734,2020-11-20
464.630004882812,467,456.170013427734,460.609985351562,2370000,460.609985351562,2020-11-23
461.410003662109,464.489990234375,456.679992675781,462.700012207031,2584900,462.700012207031,2020-11-24
466.290008544922,472.529998779297,464.850006103516,470.079986572266,2634500,470.079986572266,2020-11-25
476.899993896484,482.410003662109,474.859985351562,477.029998779297,1815500,477.029998779297,2020-11-27
480,480.859985351562,469.200012207031,478.470001220703,2787000,478.470001220703,2020-11-30
482.010009765625,482.010009765625,471.630004882812,479.149993896484,2531100,479.149993896484,2020-12-01
475.670013427734,481.320007324219,470.119995117188,481.260009765625,2107100,481.260009765625,2020-12-02
482.209991455078,492.809997558594,481.5,484.279998779297,3062700,484.279998779297,2020-12-03
485.670013427734,491.390014648438,484.359985351562,486,2749800,486,2020-12-04
487,499.290008544922,487,492.25,3441700,492.25,2020-12-07
492.290008544922,496.040008544922,486.200012207031,495.279998779297,2175700,495.279998779297,2020-12-08
496.029998779297,497,479.260009765625,483.739990234375,3449100,483.739990234375,2020-12-09
483.739990234375,488.290008544922,470.950012207031,476.869995117188,3922000,476.869995117188,2020-12-10
475.980010986328,478.890014648438,468.820007324219,475.910003662109,3561300,475.910003662109,2020-12-11
475.609985351562,488.410003662109,475.5,486.420013427734,3945200,486.420013427734,2020-12-14
489.049987792969,489.5,480.529998779297,482.640014648438,2558600,482.640014648438,2020-12-15
485,491.5,484.109985351562,489.899993896484,2555600,489.899993896484,2020-12-16
493,496.989990234375,490.630004882812,495.359985351562,2178400,495.359985351562,2020-12-17
497.609985351562,504.070007324219,493.570007324219,502.950012207031,4667400,502.950012207031,2020-12-18
498.049987792969,502,491.5,498.390014648438,2412900,498.390014648438,2020-12-21
498.359985351562,506.920013427734,495.829986572266,504.170013427734,1701500,504.170013427734,2020-12-22
505.130004882812,505.459991455078,496.589996337891,496.910003662109,1428300,496.910003662109,2020-12-23
499.160003662109,503.010009765625,497.279998779297,499.859985351562,589200,499.859985351562,2020-12-24
505.609985351562,506.040008544922,496.820007324219,498.950012207031,1515400,498.950012207031,2020-12-28
501.170013427734,505.350006103516,499.739990234375,502.109985351562,1434100,502.109985351562,2020-12-29
503.049987792969,504.369995117188,496.329986572266,497.450012207031,1529900,497.450012207031,2020-12-30
497.989990234375,500.660003662109,494.890014648438,500.119995117188,1462100,500.119995117188,2020-12-31
500.299987792969,500.790008544922,476.279998779297,485.339996337891,3612900,485.339996337891,2021-01-04
485.880004882812,486.079986572266,479.200012207031,485.690002441406,2010100,485.690002441406,2021-01-05
474.100006103516,475.869995117188,466,466.309997558594,4156600,466.309997558594,2021-01-06
471,479.640014648438,468.25,477.739990234375,2901200,477.739990234375,2021-01-07
480,485.540008544922,477.209991455078,485.100006103516,2266100,485.100006103516,2021-01-08
481.989990234375,482.589996337891,471.299987792969,474.239990234375,2382400,474.239990234375,2021-01-11
474.410003662109,475,464,471.649993896484,2964900,471.649993896484,2021-01-12
472,477.850006103516,469.299987792969,472.049987792969,2105900,472.049987792969,2021-01-13
472.410003662109,473.549987792969,462.200012207031,463.269989013672,3508300,463.269989013672,2021-01-14
462.5,467.880004882812,457.489990234375,458.079986572266,3200400,458.079986572266,2021-01-15
461.170013427734,461.589996337891,453.339996337891,456.5,4419200,456.5,2021-01-19
462.730010986328,472.390014648438,458.769989013672,469.730010986328,3859000,469.730010986328,2021-01-20
470.260009765625,474.690002441406,466.100006103516,472.019989013672,2768700,472.019989013672,2021-01-21
472.5,476.350006103516,470.609985351562,472.440002441406,2534300,472.440002441406,2021-01-22
474.510009765625,477.700012207031,463.980010986328,473.440002441406,2697400,473.440002441406,2021-01-25
473.730010986328,477.220001220703,467.760009765625,476.279998779297,2363100,476.279998779297,2021-01-26
470.989990234375,473.670013427734,455.070007324219,460,3586400,460,2021-01-27
459.070007324219,475.019989013672,459.070007324219,465.670013427734,3000700,465.670013427734,2021-01-28
462.170013427734,465,455.109985351562,458.769989013672,3061100,458.769989013672,2021-01-29
462.279998779297,474.799987792969,459.820007324219,470,2554800,470,2021-02-01
473.649993896484,487.369995117188,472.549987792969,484.929992675781,3022000,484.929992675781,2021-02-02
487.089996337891,488.850006103516,479.170013427734,481.920013427734,2146900,481.920013427734,2021-02-03
484.220001220703,489.880004882812,481.920013427734,489.380004882812,2005100,489.380004882812,2021-02-04
490.920013427734,495.100006103516,488,492.119995117188,1675000,492.119995117188,2021-02-05
494.260009765625,497.859985351562,489.209991455078,493.760009765625,1727000,493.760009765625,2021-02-08
495,497.950012207031,492.010009765625,496.049987792969,1571500,496.049987792969,2021-02-09
499.170013427734,499.989990234375,490.269989013672,492.670013427734,1764500,492.670013427734,2021-02-10
494.529998779297,497,491.079986572266,496.619995117188,1609800,496.619995117188,2021-02-11
495.160003662109,499.359985351562,491.760009765625,498.839996337891,1450600,498.839996337891,2021-02-12
500.029998779297,506.510009765625,497.600006103516,501.640014648438,1845900,501.640014648438,2021-02-16
495.410003662109,495.549987792969,485.510009765625,491.230010986328,2112000,491.230010986328,2021-02-17
486.320007324219,489.799987792969,480,488.369995117188,1803200,488.369995117188,2021-02-18
487.160003662109,488.649993896484,476.100006103516,479.119995117188,2720700,479.119995117188,2021-02-19
470.480010986328,472.100006103516,466.660003662109,467.329986572266,2510500,467.329986572266,2021-02-22
461.019989013672,471.440002441406,450.119995117188,467.799987792969,4164300,467.799987792969,2021-02-23
463.489990234375,477.350006103516,460.290008544922,476.619995117188,3390600,476.619995117188,2021-02-24
471.239990234375,476.309997558594,456.010009765625,459.160003662109,3252500,459.160003662109,2021-02-25
462.799987792969,467.320007324219,456.010009765625,459.670013427734,3154500,459.670013427734,2021-02-26
465.679992675781,470.5,462.649993896484,469.570007324219,2358600,469.570007324219,2021-03-01
473.029998779297,473.799987792969,463.459991455078,466.589996337891,2211000,466.589996337891,2021-03-02
463.220001220703,464.679992675781,448.089996337891,448.450012207031,2808100,448.450012207031,2021-03-03
446.450012207031,457.529998779297,437.630004882812,439.059997558594,4486400,439.059997558594,2021-03-04
444.880004882812,444.950012207031,423.709991455078,440.829986572266,4615000,440.829986572266,2021-03-05
439.760009765625,440.989990234375,420.779998779297,421.200012207031,3885100,421.200012207031,2021-03-08
437.839996337891,442.75,436,439.179992675781,3926400,439.179992675781,2021-03-09
445.730010986328,448.459991455078,436.820007324219,437.010009765625,2747300,437.010009765625,2021-03-10
448.140014648438,454.070007324219,447.309997558594,451.059997558594,2762200,451.059997558594,2021-03-11
443.450012207031,445.890014648438,438.600006103516,444.299987792969,2183100,444.299987792969,2021-03-12
444.399993896484,447.790008544922,437.769989013672,447.589996337891,2508400,447.589996337891,2021-03-15
452.010009765625,457.410003662109,449.670013427734,450.540008544922,2618800,450.540008544922,2021-03-16
445.440002441406,453.940002441406,441.019989013672,451.010009765625,2502700,451.010009765625,2021-03-17
443.160003662109,446.859985351562,438.5,439.179992675781,2931200,439.179992675781,2021-03-18
439.179992675781,444.5,438.140014648438,441.5,3923800,441.5,2021-03-19
444.859985351562,457.820007324219,444.859985351562,452.410003662109,2944300,452.410003662109,2021-03-22
457.350006103516,466.880004882812,456.410003662109,460.200012207031,5317000,460.200012207031,2021-03-23
464.760009765625,465.609985351562,448.339996337891,451.510009765625,5214100,451.510009765625,2021-03-24
448.329986572266,456.869995117188,445.410003662109,450.989990234375,3201500,450.989990234375,2021-03-25
450.25,469.769989013672,449.049987792969,469.089996337891,3615900,469.089996337891,2021-03-26
469.029998779297,472,462.5,469.320007324219,3141900,469.320007324219,2021-03-29
462.579986572266,469.089996337891,461.5,465.459991455078,2436300,465.459991455078,2021-03-30
469.700012207031,482.410003662109,468.700012207031,475.369995117188,3155900,475.369995117188,2021-03-31
483.119995117188,487.040008544922,480.709991455078,483.339996337891,2664700,483.339996337891,2021-04-01
483.690002441406,495.510009765625,480.5,491.619995117188,2982500,491.619995117188,2021-04-05
492.320007324219,495.589996337891,487.570007324219,491.339996337891,1878300,491.339996337891,2021-04-06
492.980010986328,494.850006103516,487.890014648438,493.410003662109,1576800,493.410003662109,2021-04-07
500.160003662109,504.600006103516,498.140014648438,499.839996337891,2026000,499.839996337891,2021-04-08
498.369995117188,504.440002441406,492.600006103516,504.040008544922,1886900,504.040008544922,2021-04-09
499.290008544922,506.940002441406,498.440002441406,506.029998779297,1584600,506.029998779297,2021-04-12
506.850006103516,517.260009765625,506.779998779297,514.859985351562,2195400,514.859985351562,2021-04-13
514,517.780029296875,509.130004882812,510.630004882812,1956400,510.630004882812,2021-04-14
515.669982910156,524.590026855469,515.099975585938,523.25,2122300,523.25,2021-04-15
524.210021972656,525.440002441406,518.549987792969,525.080017089844,2031600,525.080017089844,2021-04-16
523.130004882812,524,514.440002441406,516.169982910156,1917700,516.169982910156,2021-04-19
515.289978027344,517.289978027344,510.600006103516,514.210021972656,1677500,514.210021972656,2021-04-20
515.02001953125,515.47998046875,509.549987792969,512.340026855469,1678100,512.340026855469,2021-04-21
508.079986572266,512.77001953125,504.059997558594,507.290008544922,2084600,507.290008544922,2021-04-22
508.790008544922,517.5,508.399993896484,515.840026855469,2257500,515.840026855469,2021-04-23
513.570007324219,516.309997558594,510.25,515.700012207031,1387500,515.700012207031,2021-04-26
518,519.159973144531,511.350006103516,517.320007324219,1944000,517.320007324219,2021-04-27
515.239990234375,519.130004882812,510.019989013672,515.47998046875,1472200,515.47998046875,2021-04-28
518.109985351562,520.450012207031,510.619995117188,516.090026855469,1592500,516.090026855469,2021-04-29
514.130004882812,515.049987792969,507.149993896484,508.339996337891,1950500,508.339996337891,2021-04-30
510.970001220703,511.739990234375,501.119995117188,503.459991455078,1458600,503.459991455078,2021-05-03
499.470001220703,499.470001220703,484.829986572266,490.700012207031,2528900,490.700012207031,2021-05-04
495.690002441406,498.630004882812,484.440002441406,486.690002441406,1875300,486.690002441406,2021-05-05
485.670013427734,485.670013427734,475.920013427734,483.609985351562,2537100,483.609985351562,2021-05-06
496,499.149993896484,485.779998779297,488.730010986328,1632300,488.730010986328,2021-05-07
487.540008544922,489.040008544922,478.630004882812,479.380004882812,1970900,479.380004882812,2021-05-10
471.029998779297,486.910003662109,468.5,485.190002441406,2293700,485.190002441406,2021-05-11
477.190002441406,480.989990234375,469.570007324219,472.089996337891,2399500,472.089996337891,2021-05-12
478.010009765625,480.459991455078,471.760009765625,474.160003662109,1996500,474.160003662109,2021-05-13
481.630004882812,488.329986572266,478.690002441406,486.559997558594,1857100,486.559997558594,2021-05-14
487.029998779297,487.869995117188,478.109985351562,482.739990234375,1581000,482.739990234375,2021-05-17
484.630004882812,488.320007324219,480.459991455078,480.619995117188,1395100,480.619995117188,2021-05-18
