"XOM.Open","XOM.High","XOM.Low","XOM.Close","XOM.Volume","XOM.Adjusted","Date"
36.5099983215332,38.5900001525879,35.1800003051758,37.2900009155273,56607700,28.8790836334229,2020-03-25
37.5,39.560001373291,36.7200012207031,38.8199996948242,46722000,30.0639781951904,2020-03-26
37.1300010681152,37.6800003051758,36.2000007629395,36.9500007629395,51558600,28.6157703399658,2020-03-27
36.2299995422363,38.1500015258789,35.8600006103516,37.5,45835000,29.0417098999023,2020-03-30
38.3400001525879,39.4500007629395,37.3699989318848,37.9700012207031,41491600,29.405704498291,2020-03-31
36.8600006103516,38.7000007629395,36.3400001525879,37.5299987792969,36045900,29.0649471282959,2020-04-01
38.7400016784668,41.9599990844727,37.9000015258789,40.4000015258789,62000200,31.2876110076904,2020-04-02
41.4500007629395,42.1800003051758,38.5200004577637,39.2099990844727,48425700,30.366024017334,2020-04-03
39.8800010681152,40.8300018310547,39.2299995422363,40.4700012207031,41301900,31.3418197631836,2020-04-06
42.9000015258789,43.3199996948242,41.1599998474121,41.2400016784668,48921800,31.9381465911865,2020-04-07
41.9500007629395,44.0400009155273,41.4700012207031,43.8499984741211,33355600,33.9594459533691,2020-04-08
45.4599990844727,46.7099990844727,41.7400016784668,43.1300010681152,60107300,33.4018440246582,2020-04-09
44.4500007629395,44.689998626709,41.9700012207031,42.7599983215332,29651900,33.1152954101562,2020-04-13
43,43.75,41.9099998474121,42.4300003051758,30769000,32.8597259521484,2020-04-14
41,41.060001373291,39.3800010681152,40.4799995422363,33125000,31.3495674133301,2020-04-15
40.4799995422363,40.4799995422363,38.9300003051758,39.1500015258789,30934000,30.3195533752441,2020-04-16
39.8800010681152,43.3199996948242,39.8699989318848,43.2200012207031,40829100,33.4715461730957,2020-04-17
40.75,42.7400016784668,40.5400009155273,41.1800003051758,39260800,31.8916816711426,2020-04-20
40.4000015258789,42.1300010681152,39.6300010681152,40.9599990844727,44381600,31.7212944030762,2020-04-21
42.5999984741211,42.9300003051758,41.8600006103516,42.1300010681152,27074200,32.6273994445801,2020-04-22
43.1300010681152,44.6599998474121,42.810001373291,43.4500007629395,35271000,33.6496696472168,2020-04-23
44.4000015258789,44.8899993896484,43.1300010681152,43.7299995422363,28653800,33.8665046691895,2020-04-24
43.5900001525879,44.3199996948242,42.2299995422363,43.939998626709,28274400,34.0291404724121,2020-04-27
44.3699989318848,45.3899993896484,44.1100006103516,44.9700012207031,26545100,34.8268203735352,2020-04-28
46.2599983215332,47.5999984741211,46.1599998474121,47.4599990844727,29502500,36.755184173584,2020-04-29
47.6800003051758,47.6800003051758,45.7700004577637,46.4700012207031,37076300,35.9884910583496,2020-04-30
45.6300010681152,46.3899993896484,43,43.1399993896484,35399300,33.409595489502,2020-05-01
42.5099983215332,44.939998626709,42.2200012207031,44.8800010681152,27465600,34.7571182250977,2020-05-04
46.2599983215332,47.1500015258789,44.6599998474121,44.8300018310547,29276200,34.7184066772461,2020-05-05
44.9300003051758,45.2700004577637,43.9000015258789,43.9900016784668,22659000,34.0678787231445,2020-05-06
44.9599990844727,45.2700004577637,43.9700012207031,44.2400016784668,22160300,34.2614784240723,2020-05-07
45.310001373291,46.2200012207031,44.9799995422363,46.1800003051758,19977400,35.7639083862305,2020-05-08
46.1100006103516,46.2000007629395,45.5099983215332,45.7400016784668,22258000,35.423152923584,2020-05-11
45.4199981689453,45.6699981689453,44.1199989318848,44.1199989318848,25439100,34.8310508728027,2020-05-12
43.7400016784668,43.8699989318848,41.5999984741211,41.9300003051758,30827900,33.1021347045898,2020-05-13
41.0699996948242,42.5499992370605,40.2000007629395,42.2999992370605,24856500,33.3942260742188,2020-05-14
42.3800010681152,43.0099983215332,41.8499984741211,42,22445600,33.1573867797852,2020-05-15
44.4000015258789,45.5800018310547,44.060001373291,45.3400001525879,32026100,35.794189453125,2020-05-18
45.5499992370605,46.6300010681152,43.9300003051758,43.939998626709,21771600,34.6889419555664,2020-05-19
44.6199989318848,45.5800018310547,44.5699996948242,45.3699989318848,19352400,35.8178825378418,2020-05-20
45.439998626709,45.7900009155273,44.3899993896484,44.560001373291,19130700,35.178409576416,2020-05-21
44.0499992370605,44.6699981689453,43.4500007629395,44.5999984741211,15406400,35.2099952697754,2020-05-22
45.7400016784668,46.2999992370605,45.4700012207031,45.9099998474121,20356500,36.2441902160645,2020-05-26
46.6599998474121,47.1399993896484,45.4099998474121,46.2400016784668,20788300,36.504711151123,2020-05-27
46.4300003051758,46.4599990844727,44.9300003051758,45.0400009155273,19698000,35.5573577880859,2020-05-28
44.8199996948242,45.689998626709,44.3699989318848,45.4700012207031,25874700,35.8968238830566,2020-05-29
45.3199996948242,46.4500007629395,44.7999992370605,46.2799987792969,19031000,36.5362930297852,2020-06-01
46.8600006103516,47.4500007629395,46.75,47.310001373291,22319000,37.349437713623,2020-06-02
48,49.4000015258789,47.9500007629395,49.2400016784668,23418000,38.8730964660645,2020-06-03
48.8800010681152,49.1500015258789,48.1599998474121,49.0999984741211,18731400,38.7625694274902,2020-06-04
51.6500015258789,53.4500007629395,51.5999984741211,53.0800018310547,41328900,41.9046211242676,2020-06-05
54.7200012207031,55.3600006103516,53.4599990844727,54.7400016784668,33579400,43.2151374816895,2020-06-08
52.8800010681152,53.9700012207031,52.4500007629395,53.5200004577637,27276900,42.2519950866699,2020-06-09
53.5,53.5,50.5999984741211,50.6500015258789,31156800,39.9862365722656,2020-06-10
47.5299987792969,48.8400001525879,46.0999984741211,46.1800003051758,39183000,36.457347869873,2020-06-11
48.0400009155273,48.6199989318848,45.9099998474121,47.1699981689453,30978100,37.2389106750488,2020-06-12
45.3499984741211,47.7599983215332,44.75,47.1399993896484,27929300,37.2152290344238,2020-06-15
49.5699996948242,49.75,47.2400016784668,48.2000007629395,26203400,38.052059173584,2020-06-16
48,48.1300010681152,46.5999984741211,46.6300010681152,19279400,36.8125953674316,2020-06-17
46.1100006103516,47.3300018310547,45.7700004577637,46.9199981689453,21478700,37.0415382385254,2020-06-18
48.2200012207031,48.2599983215332,45.9799995422363,45.9799995422363,48899900,36.2994384765625,2020-06-19
45.689998626709,46.439998626709,45.4000015258789,46.4199981689453,17565400,36.6468086242676,2020-06-22
46.9000015258789,47.2200012207031,46.5,46.7000007629395,18916600,36.867862701416,2020-06-23
45.9099998474121,45.9599990844727,44.25,44.5,27626900,35.131046295166,2020-06-24
44.0499992370605,45.2400016784668,43.689998626709,45.1699981689453,19353600,35.6599922180176,2020-06-25
44.8800010681152,44.939998626709,43.5,43.6199989318848,31518600,34.4363250732422,2020-06-26
43.810001373291,44.5800018310547,43.5400009155273,44.3199996948242,17052100,34.9889526367188,2020-06-29
43.4300003051758,44.9700012207031,43.1599998474121,44.7200012207031,22153600,35.3047332763672,2020-06-30
44.4900016784668,45.3800010681152,43.6699981689453,43.7099990844727,17290100,34.5073738098145,2020-07-01
44.6199989318848,45.189998626709,43.9300003051758,44.0800018310547,18216600,34.7994766235352,2020-07-02
44.6699981689453,45.0800018310547,43.8400001525879,44.3899993896484,22692000,35.0442085266113,2020-07-06
43.9000015258789,44,43.1100006103516,43.2400016784668,17407600,34.1363182067871,2020-07-07
43.1500015258789,43.9300003051758,42.8400001525879,43.1399993896484,18291400,34.0573844909668,2020-07-08
42.9000015258789,43.0999984741211,41.2900009155273,41.3600006103516,25882000,32.6521339416504,2020-07-09
41.1199989318848,42.7099990844727,41.0999984741211,42.6500015258789,18951000,33.6705436706543,2020-07-10
42.9799995422363,43.2900009155273,42.2299995422363,42.6599998474121,20028300,33.6784362792969,2020-07-13
42.5299987792969,44.189998626709,42.2599983215332,44.0699996948242,21444100,34.7915840148926,2020-07-14
45.0299987792969,45.0900001525879,44.2099990844727,44.6300010681152,17332400,35.2336845397949,2020-07-15
44.310001373291,44.810001373291,43.7900009155273,44.2799987792969,14673700,34.9573707580566,2020-07-16
44.3300018310547,44.689998626709,43.3899993896484,43.5200004577637,17958900,34.3573760986328,2020-07-17
43.2099990844727,43.5099983215332,42.4799995422363,42.5,18553900,33.5521240234375,2020-07-20
43.1500015258789,45.189998626709,43.1100006103516,44.6500015258789,28821800,35.2494697570801,2020-07-21
44.1500015258789,44.1500015258789,43.3699989318848,43.6100006103516,21345400,34.4284210205078,2020-07-22
43.4000015258789,43.8199996948242,43.0200004577637,43.7000007629395,17934400,34.4994773864746,2020-07-23
43.8800010681152,44.4199981689453,43.189998626709,43.4300003051758,16415300,34.2863235473633,2020-07-24
43.2299995422363,44.0900001525879,42.9700012207031,44.0699996948242,18547900,34.7915840148926,2020-07-27
43.9099998474121,44.25,43.4599990844727,43.5499992370605,19190500,34.3810501098633,2020-07-28
43.7099990844727,44.0900001525879,43.3400001525879,44.0299987792969,14143200,34.7600021362305,2020-07-29
43.1300010681152,43.1800003051758,41.8300018310547,41.8699989318848,29901100,33.054759979248,2020-07-30
41.1599998474121,42.1699981689453,40.9099998474121,42.0800018310547,32116200,33.2205505371094,2020-07-31
42.0499992370605,42.5,41.4700012207031,42.25,23033600,33.3547554016113,2020-08-03
42.3400001525879,43.5999984741211,42.2400016784668,43.4700012207031,17724000,34.3179016113281,2020-08-04
44.1500015258789,44.310001373291,43.5299987792969,43.8499984741211,17175100,34.6178970336914,2020-08-05
43.4000015258789,43.9000015258789,43.25,43.6399993896484,14434900,34.4521102905273,2020-08-06
43.2299995422363,43.5200004577637,42.810001373291,43.439998626709,18757900,34.2942199707031,2020-08-07
43.9900016784668,44.5999984741211,43.5999984741211,44.5099983215332,24367800,35.1389389038086,2020-08-10
45.5,46.4199981689453,44.7299995422363,44.9700012207031,28987500,35.5020904541016,2020-08-11
44.4599990844727,44.939998626709,43.6300010681152,44.0900001525879,22503200,35.4940490722656,2020-08-12
43.5,43.8699989318848,42.9199981689453,43.0099983215332,17338700,34.6246032714844,2020-08-13
42.5999984741211,43.2799987792969,42.4099998474121,43.2000007629395,13595700,34.7775650024414,2020-08-14
43.1699981689453,43.1699981689453,42.4700012207031,42.6399993896484,15554600,34.3267402648926,2020-08-17
42.5900001525879,43.189998626709,42.2900009155273,42.4300003051758,13014000,34.1576766967773,2020-08-18
42.3499984741211,42.6599998474121,41.8699989318848,41.9599990844727,14473100,33.7793197631836,2020-08-19
41.689998626709,41.8899993896484,41.2999992370605,41.3199996948242,15678500,33.2640914916992,2020-08-20
41.2999992370605,41.3400001525879,40.7099990844727,41.0099983215332,25517700,33.0145301818848,2020-08-21
41.2799987792969,42.5099983215332,41.0900001525879,42.2200012207031,18208900,33.9886283874512,2020-08-24
41.6599998474121,42.0699996948242,40.7000007629395,40.8800010681152,31285600,32.9098777770996,2020-08-25
40.6399993896484,40.8400001525879,40,40.0099983215332,26795000,32.2094917297363,2020-08-26
40,40.2999992370605,39.310001373291,39.7400016784668,32034300,31.9921321868896,2020-08-27
39.8400001525879,40.9199981689453,39.7599983215332,40.689998626709,33477100,32.7569236755371,2020-08-28
40.6399993896484,40.7200012207031,39.9000015258789,39.939998626709,25259600,32.1531448364258,2020-08-31
39.75,39.75,39.0499992370605,39.4300003051758,22464100,31.7425670623779,2020-09-01
39.2299995422363,39.7200012207031,38.9500007629395,39.189998626709,26413400,31.5493659973145,2020-09-02
39.2000007629395,40.0299987792969,38.8800010681152,39.1100006103516,28817200,31.484956741333,2020-09-03
39.4599990844727,39.7900009155273,38.6500015258789,39.0800018310547,24632500,31.4608135223389,2020-09-04
38.25,38.6800003051758,37.3499984741211,38.1800003051758,38496400,30.7362804412842,2020-09-08
38.3499984741211,38.8400001525879,37.9199981689453,37.9500007629395,25886100,30.5511226654053,2020-09-09
38.2700004577637,38.3699989318848,36.9000015258789,37,34381200,29.7863388061523,2020-09-10
37.1300010681152,37.310001373291,36.4900016784668,36.9000015258789,26838600,29.7058372497559,2020-09-11
36.9099998474121,37.0099983215332,36.4900016784668,36.6599998474121,26129900,29.5126247406006,2020-09-14
36.7999992370605,37.3800010681152,36.2099990844727,36.2700004577637,23724200,29.1986656188965,2020-09-15
36.4599990844727,38.1500015258789,36.2700004577637,37.810001373291,30890900,30.4384231567383,2020-09-16
37.3499984741211,37.9799995422363,36.9700012207031,37.7999992370605,24696200,30.4303646087646,2020-09-17
37.5299987792969,37.8199996948242,36.7000007629395,37.189998626709,46853800,29.9392890930176,2020-09-18
36.4300003051758,36.7099990844727,35.6800003051758,36.4300003051758,35351800,29.3274631500244,2020-09-21
36.4599990844727,36.8400001525879,35.4700012207031,35.5299987792969,27303200,28.602933883667,2020-09-22
35.6500015258789,35.7900009155273,34.3499984741211,34.3899993896484,31251400,27.6851902008057,2020-09-23
34.4000015258789,34.8199996948242,33.7599983215332,34.3199996948242,26796000,27.6288452148438,2020-09-24
34,34.939998626709,33.8800010681152,34.6399993896484,23486000,27.88645362854,2020-09-25
35.1399993896484,35.9000015258789,35.0999984741211,35.310001373291,23396500,28.4258289337158,2020-09-28
35,35.1100006103516,33.9900016784668,34.2799987792969,20770500,27.5966377258301,2020-09-29
34.6399993896484,34.9199981689453,34.1300010681152,34.3300018310547,22223700,27.6368961334229,2020-09-30
33.7900009155273,34.0999984741211,32.939998626709,33.1300010681152,36890200,26.6708469390869,2020-10-01
32.25,33.3499984741211,32.2099990844727,32.9799995422363,32694300,26.5500946044922,2020-10-02
33.3199996948242,33.75,33.1699981689453,33.7400016784668,22965200,27.161922454834,2020-10-05
34.1199989318848,34.4199981689453,33.310001373291,33.3899993896484,26731800,26.8801555633545,2020-10-06
33.6399993896484,33.7400016784668,33.2099990844727,33.5,23779300,26.9687118530273,2020-10-07
33.8800010681152,35.3400001525879,33.7599983215332,35.2599983215332,34413700,28.3855743408203,2020-10-08
35.6800003051758,35.9500007629395,34.6500015258789,34.7400016784668,29228600,27.9669589996338,2020-10-09
34.5400009155273,34.7299995422363,34.2299995422363,34.6300010681152,17912800,27.8784065246582,2020-10-12
34.7299995422363,34.8699989318848,34.0999984741211,34.2200012207031,20995100,27.5483379364014,2020-10-13
34.060001373291,34.8300018310547,34.0299987792969,34.1500015258789,17743000,27.4919891357422,2020-10-14
33.7000007629395,34.4599990844727,33.2700004577637,34.4500007629395,23251600,27.7334957122803,2020-10-15
34.3699989318848,34.6399993896484,33.8800010681152,34.0999984741211,22627200,27.4517345428467,2020-10-16
34.0999984741211,34.3699989318848,33.3899993896484,33.4199981689453,23645800,26.9043083190918,2020-10-19
33.6599998474121,33.9300003051758,33.3300018310547,33.7000007629395,23040600,27.1297245025635,2020-10-20
33.5099983215332,33.6199989318848,33.1399993896484,33.1599998474121,28619300,26.6949939727783,2020-10-21
33.1800003051758,34.9599990844727,33.0200004577637,34.8600006103516,31831500,28.0635623931885,2020-10-22
34.9700012207031,35.0800018310547,33.8600006103516,34.1599998474121,27429100,27.5000286102295,2020-10-23
33.6100006103516,33.7700004577637,32.9500007629395,33.3499984741211,30888700,26.8479537963867,2020-10-26
33.1500015258789,33.2000007629395,32.7000007629395,32.8199996948242,27100700,26.4212856292725,2020-10-27
32.0999984741211,32.3800010681152,31.5200004577637,31.5699996948242,42136400,25.4149894714355,2020-10-28
31.4099998474121,33.1300010681152,31.1100006103516,32.9700012207031,38622800,26.5420436859131,2020-10-29
32.4099998474121,33.1399993896484,32.0099983215332,32.6199989318848,47885700,26.2602787017822,2020-10-30
33.1399993896484,34.4599990844727,32.5699996948242,33.9900016784668,40130300,27.3631763458252,2020-11-02
34.4900016784668,34.4900016784668,33.1300010681152,33.4099998474121,36773000,26.8962554931641,2020-11-03
33.2700004577637,34.1399993896484,32.5299987792969,33.2299995422363,35410100,26.7513484954834,2020-11-04
33.3699989318848,33.9199981689453,33.1399993896484,33.1699981689453,30824100,26.7030487060547,2020-11-05
33.0999984741211,33.6599998474121,32.6199989318848,32.7799987792969,33985600,26.3890857696533,2020-11-06
36.4199981689453,38.0099983215332,36.060001373291,36.9300003051758,76879400,29.7299823760986,2020-11-09
37.0499992370605,37.4300003051758,35.9799995422363,36.8600006103516,49055400,30.389554977417,2020-11-10
37.0900001525879,37.1199989318848,36.189998626709,36.4799995422363,34124500,30.0762557983398,2020-11-11
35.8600006103516,36.2900009155273,34.8699989318848,35.2299995422363,30933700,29.0456867218018,2020-11-12
35.4000015258789,36.25,35.3800010681152,36.0800018310547,29241500,29.7464771270752,2020-11-13
37.5900001525879,38.1699981689453,37.0999984741211,38.1599998474121,38596800,31.4613475799561,2020-11-16
37.810001373291,38.7099990844727,37.3800010681152,38.6699981689453,26521100,31.8818168640137,2020-11-17
39.0200004577637,39.1300010681152,37.2000007629395,37.2099990844727,31068000,30.6781196594238,2020-11-18
36.8600006103516,37.5,36.560001373291,37.4000015258789,26954400,30.8347549438477,2020-11-19
37.3499984741211,37.4099998474121,36.7799987792969,36.939998626709,18351000,30.4555110931396,2020-11-20
37.5,39.4300003051758,37.2799987792969,39.3600006103516,29367600,32.4506988525391,2020-11-23
40.5099983215332,42.0800018310547,40.2200012207031,41.9799995422363,46979300,34.6107864379883,2020-11-24
41.6699981689453,41.7099990844727,40.6500015258789,40.810001373291,28178200,33.6461601257324,2020-11-25
40.7000007629395,40.939998626709,39.8699989318848,40.189998626709,14971900,33.1349983215332,2020-11-27
39.7999992370605,39.8800010681152,37.9700012207031,38.1300010681152,45614300,31.4366188049316,2020-11-30
38.9599990844727,39.6500015258789,38.4700012207031,38.5,32472900,31.7416591644287,2020-12-01
38.3899993896484,40.4199981689453,38.3400001525879,39.939998626709,29369500,32.928882598877,2020-12-02
40.0699996948242,40.6399993896484,39.7299995422363,40.2099990844727,27038900,33.151481628418,2020-12-03
40.7700004577637,41.7599983215332,40.6500015258789,41.6800003051758,28723600,34.3634452819824,2020-12-04
41.4199981689453,41.5400009155273,40.6699981689453,40.9000015258789,24899400,33.7203636169434,2020-12-07
40.5299987792969,42.5900001525879,40.439998626709,42.2400016784668,32573800,34.8251419067383,2020-12-08
42.7099990844727,43.7299995422363,42.3800010681152,42.7999992370605,37824800,35.2868309020996,2020-12-09
43.2000007629395,44.4700012207031,42.7599983215332,44.0099983215332,38058700,36.2844276428223,2020-12-10
43.7000007629395,43.9300003051758,43.2099990844727,43.7999992370605,25478800,36.1112937927246,2020-12-11
44.3400001525879,44.4599990844727,42.1800003051758,42.2200012207031,30595000,34.808650970459,2020-12-14
42.439998626709,43.2200012207031,42.060001373291,43.0400009155273,27138400,35.4847030639648,2020-12-15
43.75,44.1100006103516,42.9599990844727,43.7000007629395,34273000,36.0288505554199,2020-12-16
44,44.0400009155273,43.4000015258789,43.4799995422363,21204600,35.8474731445312,2020-12-17
43.2700004577637,43.7799987792969,42.4199981689453,42.7299995422363,46596800,35.2291259765625,2020-12-18
41.1100006103516,42.0800018310547,40.5299987792969,41.9500007629395,27869500,34.5860443115234,2020-12-21
41.5800018310547,41.9000015258789,41.2299995422363,41.2400016784668,21792900,34.0006866455078,2020-12-22
41.5099983215332,42.3899993896484,41.4599990844727,41.7700004577637,19085900,34.4376335144043,2020-12-23
41.6500015258789,41.8499984741211,41.3800010681152,41.5999984741211,8039000,34.2974853515625,2020-12-24
41.689998626709,42.5499992370605,41.5200004577637,41.7400016784668,23877500,34.412914276123,2020-12-28
42.0400009155273,42.1199989318848,41.2000007629395,41.2700004577637,20287700,34.0254173278809,2020-12-29
41.3300018310547,42.4199981689453,41.2700004577637,41.5999984741211,23807300,34.2974853515625,2020-12-30
41.4700012207031,41.6800003051758,40.9700012207031,41.2200012207031,22786500,33.984188079834,2020-12-31
41.4500007629395,42.25,41,41.5,27764700,34.2150421142578,2021-01-04
41.8400001525879,44.7999992370605,41.8300018310547,43.5,44035100,35.8639640808105,2021-01-05
44.4099998474121,45.0999984741211,43.7000007629395,44.6100006103516,36484800,36.7791023254395,2021-01-06
45,45.5699996948242,44.5299987792969,44.9599990844727,29528100,37.0676612854004,2021-01-07
45.2000007629395,45.8199996948242,44.9500007629395,45.4599990844727,28628200,37.4798965454102,2021-01-08
45.0400009155273,47.1399993896484,44.75,46.8400001525879,38246200,38.6176528930664,2021-01-11
47.4599990844727,48.1699981689453,46.9099998474121,47.8800010681152,36915100,39.4750900268555,2021-01-12
48.5299987792969,48.7099990844727,47.689998626709,48.4199981689453,29000300,39.920295715332,2021-01-13
48.5,51.0800018310547,48.5,50.310001373291,35474800,41.4785232543945,2021-01-14
48.9099998474121,49.0800018310547,47.2900009155273,47.8899993896484,42411300,39.4833335876465,2021-01-15
48.4500007629395,49.439998626709,48.3499984741211,48.8400001525879,24932600,40.2665748596191,2021-01-19
49.1100006103516,49.7400016784668,48.9900016784668,49.5299987792969,22342400,40.8354415893555,2021-01-20
49.3300018310547,49.3899993896484,47.6800003051758,48.1100006103516,29044500,39.6647186279297,2021-01-21
47.0099983215332,47.6399993896484,46.6399993896484,47.4300003051758,23264800,39.1040878295898,2021-01-22
46.9000015258789,47.0499992370605,46.1599998474121,46.9000015258789,26395800,38.6671142578125,2021-01-25
47.2599983215332,47.8600006103516,45.8499984741211,45.8699989318848,23976800,37.817928314209,2021-01-26
45,46.6599998474121,44.5299987792969,45.3499984741211,32410300,37.3892135620117,2021-01-27
45.939998626709,46.5900001525879,45.689998626709,46.060001373291,24967200,37.9745788574219,2021-01-28
45.5499992370605,46.0400009155273,44.5099983215332,44.8400001525879,38961100,36.9687271118164,2021-01-29
45.5800018310547,45.5800018310547,44.2900009155273,44.9199981689453,24412400,37.0346946716309,2021-02-01
45.810001373291,46.9900016784668,45.2799987792969,45.6300010681152,31940400,37.6200523376465,2021-02-02
45.6300010681152,47.6699981689453,45.4199981689453,47.4199981689453,28459300,39.0958290100098,2021-02-03
47.8800010681152,48.3800010681152,47.25,48.3300018310547,25280300,39.8460960388184,2021-02-04
49.1800003051758,50.1199989318848,49.0400009155273,49.9500007629395,34980100,41.1817207336426,2021-02-05
50.9199981689453,52.3600006103516,50.7099990844727,52.0999984741211,36998700,42.9543037414551,2021-02-08
50.6699981689453,50.9599990844727,49.7700004577637,50.6300010681152,28977000,42.4512329101562,2021-02-09
50.6300010681152,51.4199981689453,50.3899993896484,51.1199989318848,25723800,42.8620719909668,2021-02-10
