"CL.Open","CL.High","CL.Low","CL.Close","CL.Volume","CL.Adjusted","Date"
62.1599998474121,66.3099975585938,62.0400009155273,62.3400001525879,8849300,54.8227996826172,2020-03-16
64.1900024414062,70.4300003051758,63.310001373291,70.1999969482422,9389100,61.7350082397461,2020-03-17
67.8000030517578,72.1399993896484,65.3499984741211,67.6900024414062,9189300,59.5276718139648,2020-03-18
67.9800033569336,68.9899978637695,65.0599975585938,66.6500015258789,8926800,58.6130790710449,2020-03-19
66.7399978637695,66.8499984741211,61.3899993896484,62.0800018310547,9168300,54.5941467285156,2020-03-20
62.0900001525879,63.4700012207031,58.4900016784668,60.4700012207031,8306800,53.1782913208008,2020-03-23
61.1100006103516,65.879997253418,59.6100006103516,61.1800003051758,9887200,53.8026695251465,2020-03-24
60.7599983215332,62.2200012207031,59.0099983215332,59.8899993896484,10375500,52.6682281494141,2020-03-25
60.3600006103516,64.3399963378906,60.189998626709,63.8199996948242,9053300,56.1243286132812,2020-03-26
64.0299987792969,66.629997253418,63.3600006103516,65.2600021362305,6366500,57.3906936645508,2020-03-27
65.9899978637695,66.9300003051758,64.9700012207031,66.5800018310547,4950500,58.5515251159668,2020-03-30
66.0100021362305,66.4899978637695,64.9599990844727,66.3600006103516,5784400,58.3580551147461,2020-03-31
64.75,65.8499984741211,64.0899963378906,65.5500030517578,4247700,57.6457290649414,2020-04-01
64.7799987792969,68.6900024414062,64.7099990844727,68.1699981689453,5676700,59.9497985839844,2020-04-02
67.9499969482422,68.6900024414062,66.75,67.620002746582,4720800,59.4661102294922,2020-04-03
69.5999984741211,71.7300033569336,69.129997253418,70.5,5172800,61.9988288879395,2020-04-06
70.2799987792969,71.7900009155273,68.8300018310547,69.0400009155273,5964900,60.7148818969727,2020-04-07
69.6399993896484,70.75,68.8499984741211,70.2200012207031,4265600,61.7526054382324,2020-04-08
70.6600036621094,71.4700012207031,69.7600021362305,69.9100036621094,3582500,61.4799728393555,2020-04-09
69.629997253418,70.2099990844727,69.2099990844727,69.4899978637695,3335000,61.1106185913086,2020-04-13
71.3300018310547,73.8899993896484,70.6100006103516,73.1100006103516,4940600,64.2941055297852,2020-04-14
72.1999969482422,72.9400024414062,71.6900024414062,72.6500015258789,3390500,63.8895797729492,2020-04-15
72.9000015258789,73.2799987792969,71.7399978637695,72.8399963378906,3561800,64.0566787719727,2020-04-16
72.7099990844727,73.6999969482422,71.5299987792969,73.4199981689453,3762400,64.9591217041016,2020-04-17
72.9300003051758,73.3099975585938,72.129997253418,72.1600036621094,3187400,63.8443336486816,2020-04-20
71.5,71.75,70.25,70.6100006103516,3142800,62.4729309082031,2020-04-21
71.1999969482422,71.7300033569336,70.5599975585938,71.2099990844727,3498100,63.0037994384766,2020-04-22
71.0500030517578,71.5999984741211,70.6999969482422,71.2300033569336,4041800,63.0214881896973,2020-04-23
70.75,71.9100036621094,70.5999984741211,71.4000015258789,3549700,63.1719169616699,2020-04-24
71.9199981689453,71.9499969482422,70.8899993896484,71.0299987792969,2926700,62.8445434570312,2020-04-27
71.9400024414062,71.9400024414062,70.4400024414062,71.1100006103516,2995700,62.915340423584,2020-04-28
70.5400009155273,70.8399963378906,68.8399963378906,70.1600036621094,4675700,62.0748062133789,2020-04-29
69.75,70.7900009155273,69.1699981689453,70.2699966430664,7128300,62.1721115112305,2020-04-30
70.1999969482422,71,68.3099975585938,68.5299987792969,4497000,60.6326446533203,2020-05-01
68.6500015258789,69.8600006103516,68.0199966430664,69.4800033569336,5031500,61.4731674194336,2020-05-04
69.5,70.129997253418,69.0199966430664,69.5199966430664,2458000,61.508544921875,2020-05-05
69.3899993896484,69.4899978637695,67.8000030517578,67.8399963378906,4551400,60.022159576416,2020-05-06
68.9000015258789,69.6500015258789,68.1600036621094,68.8000030517578,3985800,60.8715400695801,2020-05-07
69.75,69.8199996948242,68.7799987792969,69.370002746582,3938600,61.375846862793,2020-05-08
69.5299987792969,70,68.9199981689453,69.379997253418,2797200,61.3846817016602,2020-05-11
69.7399978637695,69.9800033569336,68.5,68.7300033569336,3961400,60.8095970153809,2020-05-12
69.0100021362305,69.5500030517578,67.8399963378906,68.3000030517578,3864200,60.4291496276855,2020-05-13
68.1100006103516,68.2900009155273,65.5400009155273,67.0599975585938,4999800,59.3320426940918,2020-05-14
66.7699966430664,68.9700012207031,66.4000015258789,68.9499969482422,7939700,61.0042304992676,2020-05-15
69.9199981689453,70.75,69.1800003051758,70.2200012207031,5017700,62.1278800964355,2020-05-18
69.8199996948242,70.379997253418,69.1399993896484,69.25,5304100,61.2696876525879,2020-05-19
69.6699981689453,70.5899963378906,69.4599990844727,70.4700012207031,3406100,62.3490905761719,2020-05-20
71.0100021362305,71.0100021362305,69.7600021362305,70.2600021362305,5171900,62.1632690429688,2020-05-21
70.0899963378906,70.9300003051758,70.0199966430664,70.75,3427400,62.5968132019043,2020-05-22
71.3399963378906,71.4800033569336,69.0999984741211,69.4300003051758,6475600,61.4289207458496,2020-05-26
69.6800003051758,70.6600036621094,69.4400024414062,70.5899963378906,3811400,62.4552459716797,2020-05-27
71.5999984741211,72.4700012207031,71.1999969482422,72.0899963378906,4685600,63.7823715209961,2020-05-28
72.1399993896484,72.5800018310547,71.5599975585938,72.3300018310547,4317000,63.9947509765625,2020-05-29
72.2699966430664,72.9899978637695,71.9599990844727,72.7300033569336,2640600,64.3486480712891,2020-06-01
72.6500015258789,73.1100006103516,71.629997253418,72.4400024414062,3751300,64.0920639038086,2020-06-02
72.9000015258789,72.9000015258789,71.6100006103516,71.6500015258789,4535700,63.3930969238281,2020-06-03
71.4199981689453,72.3499984741211,70.5899963378906,70.75,4985800,62.5968132019043,2020-06-04
71.1699981689453,72.5800018310547,70.2900009155273,72.4000015258789,5976200,64.0566864013672,2020-06-05
71.9400024414062,73.5400009155273,71.7600021362305,73.5100021362305,5033300,65.0387344360352,2020-06-08
73.2900009155273,73.5599975585938,72.1399993896484,73.2799987792969,4608100,64.8352661132812,2020-06-09
73.7399978637695,74.9000015258789,73.4300003051758,74.3600006103516,5726600,65.7907943725586,2020-06-10
73.8499984741211,75,72.8199996948242,73.0999984741211,5547300,64.6759872436523,2020-06-11
73.5899963378906,73.7600021362305,72.3600006103516,72.7900009155273,4357600,64.4017105102539,2020-06-12
72.3600006103516,73.2600021362305,71.7399978637695,72.8899993896484,3350500,64.4901962280273,2020-06-15
73.7300033569336,74.379997253418,72.7399978637695,73.5299987792969,3034200,65.0564498901367,2020-06-16
73.8000030517578,74.4800033569336,73.5400009155273,73.8099975585938,2410500,65.3041763305664,2020-06-17
73.7399978637695,73.9899978637695,73.1900024414062,73.6100006103516,2975800,65.1272277832031,2020-06-18
74.6999969482422,75.4000015258789,73.3399963378906,73.3600006103516,5842700,64.9060592651367,2020-06-19
73.3899993896484,73.4599990844727,72.7200012207031,73.0999984741211,2220400,64.6759872436523,2020-06-22
73.3399963378906,73.870002746582,72.8000030517578,72.9199981689453,3489000,64.5167388916016,2020-06-23
72.5899963378906,72.6800003051758,71.7600021362305,72.0299987792969,3243000,63.7293014526367,2020-06-24
72.1100006103516,72.7300033569336,71.2600021362305,72.6399993896484,3379900,64.2690124511719,2020-06-25
72.6600036621094,72.9199981689453,71.2099990844727,71.5199966430664,5402400,63.2780799865723,2020-06-26
71.8899993896484,72.5,71.8899993896484,72.4300003051758,3176600,64.0831985473633,2020-06-29
72.5899963378906,73.5100021362305,72.2699966430664,73.2600021362305,3556100,64.8175659179688,2020-06-30
73.2600021362305,73.5800018310547,72.9700012207031,73.0299987792969,3286300,64.6140594482422,2020-07-01
73.6399993896484,73.870002746582,73.0699996948242,73.2799987792969,2658600,64.8352661132812,2020-07-02
73.7200012207031,73.879997253418,72.879997253418,73.4499969482422,4026300,64.9856567382812,2020-07-06
73.1900024414062,74.2200012207031,73.1800003051758,73.9700012207031,4043800,65.4457321166992,2020-07-07
74.0599975585938,74.5699996948242,73.7399978637695,74.4899978637695,3166900,65.9058074951172,2020-07-08
74.0599975585938,74.620002746582,73.2300033569336,73.3199996948242,2916700,64.8706588745117,2020-07-09
73.2699966430664,73.9599990844727,72.6900024414062,73.6800003051758,4418600,65.1891479492188,2020-07-10
73.629997253418,74.129997253418,73.25,73.4599990844727,3142900,64.994514465332,2020-07-13
73.3000030517578,74.9199981689453,73.2799987792969,74.8499984741211,3181600,66.2243194580078,2020-07-14
75,75.4899978637695,74.3600006103516,74.6900024414062,3270900,66.0827713012695,2020-07-15
74.8000030517578,75.120002746582,74.1999969482422,74.9800033569336,2557800,66.3393478393555,2020-07-16
74.9199981689453,75.2900009155273,74.379997253418,75.1999969482422,2871800,66.9267272949219,2020-07-17
74.9700012207031,75.1800003051758,73.8899993896484,74.1999969482422,2134600,66.036750793457,2020-07-20
74.3600006103516,74.8499984741211,73.9700012207031,74.0400009155273,2920200,65.8943405151367,2020-07-21
73.5899963378906,74.2099990844727,72.6100006103516,74.1399993896484,4239400,65.9833679199219,2020-07-22
74.8899993896484,75.1800003051758,74.1600036621094,74.2300033569336,3868000,66.0634460449219,2020-07-23
74.7300033569336,75.2399978637695,73.9700012207031,74.3199996948242,2630700,66.1435699462891,2020-07-24
74.0999984741211,74.7300033569336,74,74.6500015258789,3182800,66.4372329711914,2020-07-27
74.9199981689453,75.9899978637695,74.75,75.7099990844727,4035900,67.3806381225586,2020-07-28
75.5800018310547,76.4800033569336,75.5299987792969,76.1999969482422,3186700,67.8167190551758,2020-07-29
75.870002746582,77.1900024414062,75.7200012207031,76.870002746582,4858400,68.4130249023438,2020-07-30
76.6100006103516,77.4599990844727,75.8099975585938,77.1999969482422,4346700,68.7066802978516,2020-07-31
76.6999969482422,77.2699966430664,76.5,76.5699996948242,3127500,68.14599609375,2020-08-03
76.5299987792969,76.879997253418,76.0299987792969,76.7699966430664,3410900,68.3240051269531,2020-08-04
76.7900009155273,77.0999984741211,75.9499969482422,76.1800003051758,2730200,67.7989120483398,2020-08-05
75.9199981689453,76.0999984741211,75.5999984741211,75.8600006103516,3156100,67.5141296386719,2020-08-06
75.8300018310547,76.2699966430664,75.5999984741211,76.2399978637695,2968000,67.8523178100586,2020-08-07
76.5,76.9000015258789,76.2600021362305,76.6500015258789,3407300,68.2172241210938,2020-08-10
76.7099990844727,76.9499969482422,75.8099975585938,75.9599990844727,3398400,67.6031265258789,2020-08-11
76.3600006103516,77.7799987792969,76.2600021362305,77.2399978637695,3844300,68.7423095703125,2020-08-12
76.9800033569336,77.1900024414062,76.5199966430664,76.9800033569336,2964900,68.5109100341797,2020-08-13
76.8899993896484,77.3600006103516,76.6600036621094,77.0500030517578,2538400,68.5732040405273,2020-08-14
76.8600006103516,77.7699966430664,76.8300018310547,77.2099990844727,2762300,68.7156143188477,2020-08-17
77.2300033569336,78.1900024414062,76.9400024414062,77.6500015258789,4286200,69.1072006225586,2020-08-18
77.8600006103516,78.1900024414062,77.6800003051758,77.9499969482422,2470600,69.3742065429688,2020-08-19
77.8300018310547,78.3099975585938,77.5500030517578,78.25,2009200,69.6412048339844,2020-08-20
78.3600006103516,78.8399963378906,77.879997253418,78.6900024414062,3405200,70.0327911376953,2020-08-21
78.8099975585938,79.1900024414062,78.629997253418,79.129997253418,2796800,70.4243774414062,2020-08-24
79.3000030517578,79.3099975585938,78.4700012207031,78.5899963378906,2374100,69.9437713623047,2020-08-25
78.2799987792969,79.1699981689453,78.0199966430664,78.6500015258789,3476800,69.9971923828125,2020-08-26
78.9899978637695,79.4800033569336,78.8300018310547,79.0599975585938,2208900,70.3620681762695,2020-08-27
79,79.5100021362305,78.4400024414062,79.370002746582,3039800,70.6379776000977,2020-08-28
79.1999969482422,79.4899978637695,78.9199981689453,79.2600021362305,3272700,70.5400848388672,2020-08-31
79.1500015258789,79.1699981689453,77.8000030517578,78.0899963378906,2968800,69.498779296875,2020-09-01
78.129997253418,79.7900009155273,78.0100021362305,79.4700012207031,3405200,70.7269821166992,2020-09-02
79.620002746582,80.0999984741211,77.0800018310547,77.6699981689453,4486600,69.1250076293945,2020-09-03
77.5299987792969,78.4199981689453,76.3399963378906,77.2099990844727,3643800,68.7156143188477,2020-09-04
77.1999969482422,77.3199996948242,75.5699996948242,75.6399993896484,4816200,67.3183288574219,2020-09-08
76.4599990844727,78.3600006103516,76.4599990844727,77.5699996948242,3128600,69.0359954833984,2020-09-09
77.1100006103516,77.7799987792969,76.2600021362305,76.4100036621094,4165800,68.0036087036133,2020-09-10
76.7399978637695,77.2600021362305,76.4100036621094,76.75,2736900,68.3062210083008,2020-09-11
76.9700012207031,77.6900024414062,76.9499969482422,77.1500015258789,2529300,68.662223815918,2020-09-14
77.2200012207031,77.7200012207031,76.9199981689453,76.9400024414062,2093300,68.4753341674805,2020-09-15
77.2300033569336,77.7600021362305,76.870002746582,76.9100036621094,2498900,68.4486236572266,2020-09-16
76.5800018310547,77.2099990844727,76.1699981689453,76.7099990844727,2525300,68.270622253418,2020-09-17
76.3000030517578,76.9400024414062,75.2799987792969,75.8300018310547,4563600,67.4874038696289,2020-09-18
75.3199996948242,75.9300003051758,74.3499984741211,75.1900024414062,3004500,66.917839050293,2020-09-21
75.2399978637695,76.5699996948242,75.2200012207031,76.0699996948242,2852500,67.7010345458984,2020-09-22
76.1699981689453,76.2300033569336,75.0299987792969,75.1399993896484,2962100,66.8733520507812,2020-09-23
75.3000030517578,76.2699966430664,74.9599990844727,75.7600021362305,2385200,67.4251327514648,2020-09-24
75.3899993896484,76.1100006103516,75.3300018310547,75.9499969482422,2803300,67.5942306518555,2020-09-25
76.7300033569336,77.5100021362305,76.4199981689453,76.6100006103516,2586300,68.1816024780273,2020-09-28
76.6699981689453,76.7799987792969,75.8499984741211,76.2200012207031,2076000,67.8345184326172,2020-09-29
76.5800018310547,77.4499969482422,76.4100036621094,77.1500015258789,3962100,68.662223815918,2020-09-30
77.5299987792969,77.7300033569336,76.7399978637695,77.0599975585938,4048600,68.5821075439453,2020-10-01
76.5899963378906,77.9599990844727,76.4599990844727,77.4000015258789,3540200,68.8846893310547,2020-10-02
77.5,78.4899978637695,77.4300003051758,78.4199981689453,2768600,69.7924880981445,2020-10-05
78.5500030517578,78.629997253418,77.1999969482422,77.5400009155273,2640900,69.0092926025391,2020-10-06
77.8300018310547,78.3899993896484,77.6900024414062,78.129997253418,1928300,69.5344009399414,2020-10-07
78.2300033569336,78.8399963378906,78.0800018310547,78.7399978637695,2144500,70.077278137207,2020-10-08
79.0899963378906,80.129997253418,78.8899993896484,79.7699966430664,2870600,70.9939575195312,2020-10-09
79.6900024414062,80.9599990844727,79.620002746582,80.629997253418,2691100,71.7593383789062,2020-10-12
80.5,80.9899978637695,79.8499984741211,80.2600021362305,3042800,71.4300537109375,2020-10-13
80.4400024414062,80.629997253418,79.4199981689453,79.8600006103516,2200100,71.0740509033203,2020-10-14
79.4199981689453,80.1399993896484,79.2799987792969,79.7099990844727,3375800,70.940559387207,2020-10-15
80.120002746582,80.5899963378906,80.0299987792969,80.3099975585938,2963600,71.4745559692383,2020-10-16
80.4499969482422,80.9000015258789,79.0100021362305,79.2099990844727,2854800,70.4955749511719,2020-10-19
80.0699996948242,80.7600021362305,79.7099990844727,79.8300018310547,2960900,71.04736328125,2020-10-20
79.5199966430664,80.7399978637695,79.5199966430664,80.1999969482422,3591700,71.3766632080078,2020-10-21
79.379997253418,79.6800003051758,78.6800003051758,79.2900009155273,2516400,70.9560699462891,2020-10-22
79.5500030517578,80,79.3199996948242,79.3399963378906,2259400,71.0008010864258,2020-10-23
78.8600006103516,79.2200012207031,78.120002746582,78.6900024414062,3886700,70.4191284179688,2020-10-26
79.2200012207031,79.6399993896484,78.7900009155273,78.8499984741211,2828600,70.5623016357422,2020-10-27
77.4199981689453,78.1800003051758,76.6999969482422,76.8600006103516,4767300,68.7814712524414,2020-10-28
76.5400009155273,77.4400024414062,75.5599975585938,76.6699981689453,3939600,68.6114196777344,2020-10-29
79.9400024414062,81.0899963378906,77.6800003051758,78.8899993896484,7362900,70.5981063842773,2020-10-30
80.1800003051758,81.0199966430664,79.5100021362305,80.1600036621094,4217700,71.734619140625,2020-11-02
80.879997253418,83.4199981689453,80.8300018310547,83.1100006103516,5327800,74.3745498657227,2020-11-03
83.3499984741211,85.6399993896484,83.0899963378906,83.8600006103516,5653400,75.0457229614258,2020-11-04
84.75,84.75,82.9800033569336,83.0100021362305,3914000,74.2850646972656,2020-11-05
83.0800018310547,83.5500030517578,82.4499969482422,83.0299987792969,3481300,74.3029479980469,2020-11-06
83.8000030517578,84.5699996948242,81.5400009155273,81.7799987792969,6633800,73.1843490600586,2020-11-09
81.8899993896484,83.7600021362305,81.3899993896484,83.3499984741211,4494500,74.5893096923828,2020-11-10
84,85.25,83.4400024414062,84.9300003051758,3896900,76.0032577514648,2020-11-11
85,85.120002746582,84.2099990844727,84.7300033569336,3705200,75.8242797851562,2020-11-12
84.7799987792969,85.4100036621094,84.6900024414062,85.3600006103516,3742400,76.388069152832,2020-11-13
85.379997253418,85.9400024414062,85.2099990844727,85.9300003051758,3701500,76.8981552124023,2020-11-16
85.3899993896484,86.0599975585938,85.2799987792969,85.3499984741211,3406800,76.3791198730469,2020-11-17
85.6399993896484,85.9400024414062,84.5999984741211,84.6100006103516,4168500,75.7168807983398,2020-11-18
84.9899978637695,85.6399993896484,84.6999969482422,85.379997253418,4400800,76.4059600830078,2020-11-19
85.5199966430664,86.4100036621094,85.120002746582,85.1600036621094,3719000,76.2090759277344,2020-11-20
85.2300033569336,85.2300033569336,83.9700012207031,84.5400009155273,3046000,75.6542434692383,2020-11-23
84.9499969482422,85.6500015258789,84.120002746582,84.7099990844727,4223200,75.8063812255859,2020-11-24
85.1399993896484,85.4700012207031,84.4400024414062,84.75,3135700,75.8421783447266,2020-11-25
84.9499969482422,85.0599975585938,84.3000030517578,84.9000015258789,2188300,75.9764175415039,2020-11-27
84.9899978637695,85.6600036621094,84.1999969482422,85.6399993896484,4355900,76.6386184692383,2020-11-30
85.7600021362305,86.3399963378906,85.379997253418,86.2600021362305,3372300,77.1934509277344,2020-12-01
86.0699996948242,86.379997253418,85.25,85.7399978637695,2740100,76.7281188964844,2020-12-02
85.5199966430664,85.7300033569336,84.4100036621094,85.1900024414062,3842100,76.2359161376953,2020-12-03
85.2399978637695,85.6800003051758,84.4199981689453,85.0299987792969,3142600,76.0927581787109,2020-12-04
84.8000030517578,85.8600006103516,84.75,85.3899993896484,2966800,76.4148941040039,2020-12-07
84.4700012207031,85.4400024414062,84.1900024414062,85.1699981689453,2664500,76.2180252075195,2020-12-08
85.1600036621094,85.3399963378906,84.3899993896484,84.75,2582900,75.8421783447266,2020-12-09
84.8899993896484,85.3499984741211,84.3899993896484,84.5899963378906,2856500,75.698974609375,2020-12-10
84.1600036621094,85.0899963378906,84.1500015258789,84.6800003051758,2610200,75.7795333862305,2020-12-11
85.0800018310547,85.4499969482422,84.1399993896484,84.1900024414062,2684400,75.3410263061523,2020-12-14
84.5100021362305,85.0699996948242,84.2099990844727,84.75,2555800,75.8421783447266,2020-12-15
85.1399993896484,85.7600021362305,84.6399993896484,85.0400009155273,2862000,76.1016998291016,2020-12-16
85.5,86.0500030517578,85.3399963378906,85.6600036621094,3086500,76.6565246582031,2020-12-17
85.6600036621094,86.1999969482422,84.9599990844727,85.9300003051758,6089800,76.8981552124023,2020-12-18
85.0500030517578,85.4899978637695,84.370002746582,85.3099975585938,2757900,76.3432998657227,2020-12-21
85.1999969482422,85.4199981689453,84.2699966430664,84.4000015258789,2341500,75.5289535522461,2020-12-22
84.5899963378906,84.9599990844727,84.1999969482422,84.4300003051758,2690400,75.5558090209961,2020-12-23
84.620002746582,85.0999984741211,84.4899978637695,85.0400009155273,733200,76.1016998291016,2020-12-24
85.2799987792969,85.6800003051758,84.9800033569336,85.4100036621094,1225800,76.4328002929688,2020-12-28
85.8300018310547,86.2099990844727,84.9199981689453,85.0299987792969,2390900,76.0927581787109,2020-12-29
85.1800003051758,85.3399963378906,84.5500030517578,84.7300033569336,2158000,75.8242797851562,2020-12-30
84.9599990844727,85.5999984741211,84.5299987792969,85.5100021362305,1893100,76.5223007202148,2020-12-31
84.7799987792969,85.5599975585938,83.5299987792969,84.3300018310547,3506000,75.4663162231445,2021-01-04
84.3300018310547,84.8199996948242,83.370002746582,84.5199966430664,2559300,75.6363372802734,2021-01-05
84.1600036621094,84.7900009155273,81.870002746582,82.25,9053900,73.6049423217773,2021-01-06
81.9100036621094,82.5500030517578,81.1399993896484,81.8000030517578,5061000,73.2022171020508,2021-01-07
82.0899963378906,82.6100006103516,81.8199996948242,82.3499984741211,5569300,73.6944198608398,2021-01-08
82.3499984741211,83.0599975585938,82.0999984741211,82.1399993896484,4430800,73.5065002441406,2021-01-11
81.879997253418,82.75,81.8499984741211,82.2600021362305,4359800,73.613883972168,2021-01-12
82.25,82.9300003051758,82.25,82.4899978637695,4069400,73.8197174072266,2021-01-13
82.7699966430664,82.7799987792969,81.620002746582,81.9400024414062,3732500,73.327522277832,2021-01-14
81.9400024414062,82.4400024414062,81.6900024414062,81.879997253418,6359600,73.2738265991211,2021-01-15
82.5500030517578,82.5500030517578,80.7399978637695,80.8499984741211,4004300,72.3520889282227,2021-01-19
79.5,80.4499969482422,78.9000015258789,80.1999969482422,6897200,71.7704162597656,2021-01-20
80.1800003051758,80.4300003051758,78.7600021362305,79.2799987792969,5772000,70.9470977783203,2021-01-21
78.7799987792969,78.9199981689453,77.9000015258789,78.1900024414062,4816300,70.362190246582,2021-01-22
78.2099990844727,79.0999984741211,78.1500015258789,78.6100006103516,7750400,70.7401428222656,2021-01-25
78.870002746582,79.0899963378906,77.9300003051758,78.75,5788400,70.8661270141602,2021-01-26
78.5500030517578,78.9899978637695,77.8399963378906,78.0299987792969,6289700,70.2182083129883,2021-01-27
78.0400009155273,79.8300018310547,78.0299987792969,79.1500015258789,8037900,71.2260589599609,2021-01-28
78.9100036621094,80.1999969482422,77.8399963378906,78,7405100,70.1911926269531,2021-01-29
78.6399993896484,79.6999969482422,78.3199996948242,78.5199966430664,6514500,70.6591491699219,2021-02-01
78.8499984741211,79.75,78.5599975585938,78.8499984741211,5018800,70.9561080932617,2021-02-02
79,79.4100036621094,78.5299987792969,78.879997253418,3863600,70.9831008911133,2021-02-03
78.7699966430664,79.2799987792969,78.4499969482422,78.9300003051758,3869600,71.0280838012695,2021-02-04
79.1600036621094,80.0699996948242,79.1100006103516,79.870002746582,3579200,71.8739929199219,2021-02-05
80,80.129997253418,79.2699966430664,79.6999969482422,3828700,71.7210006713867,2021-02-08
79.6399993896484,79.6600036621094,78.3600006103516,78.6999969482422,3682200,70.8211212158203,2021-02-09
79,79.4700012207031,78.2699966430664,79.1100006103516,4882700,71.1900939941406,2021-02-10
