"MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted","Date"
130.852844238281,131.714050292969,129.531768798828,130.643814086914,3973949,107.214958190918,2020-07-29
129.021743774414,129.364547729492,126.555183410645,127.190635681152,3723148,104.381050109863,2020-07-30
126.822738647461,126.881271362305,124.41471862793,125.81103515625,3906614,103.24885559082,2020-07-31
126.329429626465,126.605354309082,124.84114074707,125.760871887207,2708820,103.207702636719,2020-08-03
125.334449768066,126.454849243164,125.133781433105,126.429763793945,2314858,103.756622314453,2020-08-04
127.224082946777,129.93310546875,127.17391204834,129.891296386719,3162702,106.597373962402,2020-08-05
130.376251220703,130.844482421875,129.331100463867,130.434783935547,3451417,107.043403625488,2020-08-06
130.426422119141,132.458190917969,129.657196044922,132.382949829102,2612423,108.642204284668,2020-08-07
132.56689453125,135.117050170898,132.56689453125,134.983276367188,2718269,110.77619934082,2020-08-10
137.232437133789,139.331100463867,136.321075439453,136.605346679688,4502342,112.107383728027,2020-08-11
137.959869384766,138.754180908203,136.580261230469,137.34114074707,2486723,112.711212158203,2020-08-12
138.394653320312,140.041809082031,137.750839233398,138.678924560547,3449264,113.809089660645,2020-08-13
137.633773803711,139.046829223633,137.558532714844,138.879592895508,1922331,113.973785400391,2020-08-14
138.102005004883,139.105346679688,136.831100463867,137.717391967773,2473448,113.020004272461,2020-08-17
137.483276367188,138.327758789062,136.923080444336,137.441467285156,1816844,112.79354095459,2020-08-18
137.909698486328,138.53678894043,136.939804077148,137.098663330078,2407309,112.512199401855,2020-08-19
136.304351806641,136.839462280273,135.769226074219,136.262542724609,2380399,111.826072692871,2020-08-20
134.556854248047,136.028427124023,134.397994995117,135.209030151367,2398698,111.971466064453,2020-08-21
135.075256347656,137.081939697266,134.740798950195,136.730773925781,3114862,113.23168182373,2020-08-24
137.842803955078,138.168899536133,135.802673339844,136.371231079102,2318446,112.933921813965,2020-08-25
136.178924560547,137.767562866211,135.192306518555,137.040130615234,2994066,113.487861633301,2020-08-26
137.541809082031,138.260864257812,136.438125610352,137.190628051758,2781776,113.612487792969,2020-08-27
137.65885925293,138.938125610352,137.056854248047,138.511703491211,3643375,114.706512451172,2020-08-28
138.093643188477,138.586959838867,135.526748657227,136.304351806641,3445796,112.878547668457,2020-08-31
135.593643188477,138.419738769531,135.150497436523,137.79264831543,3469716,114.111061096191,2020-09-01
138.093643188477,142.140472412109,138.076919555664,141.730773925781,4716665,117.372367858887,2020-09-02
142.140472412109,142.491638183594,137.951507568359,139.055191040039,4163635,115.156616210938,2020-09-03
140.618728637695,141.39631652832,137.040130615234,138.60368347168,3907332,114.782676696777,2020-09-04
138.444808959961,138.486618041992,135.351165771484,136.429763793945,3425224,112.982383728027,2020-09-08
137.123748779297,139.916381835938,137.123748779297,138.545150756836,3255153,114.734214782715,2020-09-09
138.996658325195,139.356185913086,136.078598022461,136.413040161133,2456823,112.968544006348,2020-09-10
136.655517578125,139.381271362305,136.337799072266,138.938125610352,2031406,115.05965423584,2020-09-11
140.183944702148,141.663879394531,139.155517578125,140.852844238281,2707983,116.645317077637,2020-09-14
142.031768798828,142.081939697266,138.938125610352,139.272567749023,2459335,115.336631774902,2020-09-15
140.359527587891,143.060195922852,140.058532714844,141.730773925781,3506313,117.372367858887,2020-09-16
140.468231201172,144.816055297852,139.790969848633,144.130432128906,3296296,119.359596252441,2020-09-17
143.862869262695,144.464889526367,141.697326660156,141.764221191406,4885062,117.400054931641,2020-09-18
138.779266357422,139.356185913086,133.478256225586,134.916381835938,4678393,111.729095458984,2020-09-21
134.665557861328,136.84782409668,134.130432128906,135.735778808594,2516145,112.407691955566,2020-09-22
135.886291503906,137.324417114258,133.043472290039,133.369567871094,2688847,110.448135375977,2020-09-23
133.277587890625,135.418060302734,132.165557861328,134.130432128906,1877361,111.078239440918,2020-09-24
133.202346801758,134.598663330078,132.826080322266,134.005020141602,2330884,110.97437286377,2020-09-25
135.451507568359,137.240798950195,134.891296386719,135.167221069336,2509806,111.93684387207,2020-09-28
135.175582885742,135.409698486328,132.759201049805,133.620407104492,2400013,110.655860900879,2020-09-29
134.556854248047,136.371231079102,132.617050170898,133.929763793945,3656052,110.912055969238,2020-09-30
134.339462280273,135.367889404297,131.872909545898,132.767562866211,2378964,109.949577331543,2020-10-01
130.827758789062,135.401336669922,130.643814086914,134.080261230469,2115246,111.036682128906,2020-10-02
135.660537719727,136.705688476562,135.250839233398,136.078598022461,1742572,112.691596984863,2020-10-05
136.655517578125,138.545150756836,135.309371948242,135.643814086914,2418192,112.331504821777,2020-10-06
138.043472290039,140.259201049805,137.466552734375,139.205688476562,2577858,115.281227111816,2020-10-07
139.882949829102,140.593643188477,138.904678344727,140.22575378418,2275510,116.125999450684,2020-10-08
141.204010009766,142.541809082031,140.426422119141,141.555191040039,2410538,117.226936340332,2020-10-09
141.697326660156,142.650497436523,140.568557739258,141.011703491211,1834186,116.776878356934,2020-10-12
140.71907043457,141.680603027344,138.795989990234,139.322738647461,1884059,115.378173828125,2020-10-13
139.640472412109,141.755859375,139.456527709961,140.802673339844,1716619,116.603759765625,2020-10-14
138.837799072266,141.872909545898,138.628768920898,141.371231079102,1959168,117.074607849121,2020-10-15
142.090301513672,143.871231079102,141.488296508789,142.951507568359,2964406,118.383277893066,2020-10-16
142.993316650391,144.105346679688,141.195648193359,141.764221191406,2284240,117.400054931641,2020-10-19
142.558532714844,144.807693481445,142.132110595703,142.934783935547,2168348,118.369438171387,2020-10-20
142.424743652344,143.904678344727,141.362869262695,141.446487426758,1807276,117.136932373047,2020-10-21
141.839462280273,142.968231201172,140.794311523438,142.734115600586,1989187,118.203231811523,2020-10-22
143.745819091797,143.96321105957,141.321075439453,141.973251342773,2556450,117.573150634766,2020-10-23
140.200668334961,140.543472290039,137.449829101562,138.929763793945,3993205,115.052764892578,2020-10-26
137.541809082031,137.943145751953,134.322738647461,134.640472412109,4657702,111.500610351562,2020-10-27
133.620407104492,136.162200927734,132.20735168457,132.550170898438,3665860,109.769577026367,2020-10-28
132.198989868164,133.929763793945,130.543472290039,132.508361816406,3206356,109.73494720459,2020-10-29
132.382949829102,133.745819091797,131.270904541016,133.745819091797,2672462,110.759719848633,2020-10-30
135.610366821289,136.638793945312,134.556854248047,136.237457275391,2531454,112.823143005371,2020-11-02
137.842803955078,139.489959716797,136.906356811523,138.386291503906,2268692,114.602661132812,2020-11-03
136.078598022461,138.210708618164,133.695648193359,133.913040161133,3756516,110.89820098877,2020-11-04
135.58528137207,137.466552734375,135.468231201172,136.454849243164,2605486,113.00316619873,2020-11-05
136.839462280273,137.374588012695,135.091979980469,136.304351806641,2015260,112.878547668457,2020-11-06
145.593643188477,146.680603027344,136.413040161133,136.647155761719,5284048,113.162437438965,2020-11-09
138.118728637695,141.53010559082,137.006683349609,141.421401977539,4186478,117.116165161133,2020-11-10
142.750839233398,142.759201049805,140.133773803711,141.479934692383,3449742,117.164627075195,2020-11-11
140.593643188477,141.46321105957,138.444808959961,139.673919677734,2651173,115.668998718262,2020-11-12
140.401336669922,142.357864379883,139.866226196289,141.964889526367,2167272,117.566215515137,2020-11-13
144.331100463867,145.392974853516,142.290969848633,145.367889404297,2911423,120.384399414062,2020-11-16
144.682281494141,145.903015136719,142.859527587891,145.183944702148,3097520,120.232025146484,2020-11-17
145.903015136719,146.070236206055,143.252502441406,143.31103515625,3128497,118.681037902832,2020-11-18
142.617050170898,143.712371826172,141.555191040039,143.486618041992,3571256,119.854385375977,2020-11-19
143.394653320312,144.607025146484,142.943145751953,144.556854248047,3177652,120.748344421387,2020-11-20
145.284286499023,146.204010009766,145.025085449219,145.602005004883,2468903,121.621337890625,2020-11-23
146.321075439453,148.177261352539,146.237457275391,148.060195922852,3690856,123.674652099609,2020-11-24
147.859527587891,148.277587890625,146.697326660156,148.093643188477,2454431,123.702598571777,2020-11-25
148.678924560547,150.192306518555,146.797653198242,147.901336669922,1515452,123.541954040527,2020-11-27
146.964889526367,147.157196044922,144.397994995117,144.423080444336,7344995,120.636604309082,2020-11-30
145.668899536133,146.897994995117,142.148834228516,142.575256347656,4616082,119.093109130859,2020-12-01
142.357864379883,144.297653198242,142.324417114258,143.687286376953,2896473,120.021965026855,2020-12-02
143.010040283203,144.974914550781,143.010040283203,143.670562744141,2843849,120.008033752441,2020-12-03
143.921401977539,144.782608032227,143.428100585938,144.197326660156,3185666,120.448013305664,2020-12-04
143.578598022461,144.230773925781,141.454849243164,142.265884399414,3022053,118.834678649902,2020-12-07
141.923080444336,144.506683349609,141.889633178711,144.197326660156,2070037,120.448013305664,2020-12-08
144.372909545898,146.856185913086,143.754180908203,146.563537597656,3337916,122.424522399902,2020-12-09
146.212371826172,146.655517578125,144.389633178711,145.058532714844,2665645,121.167366027832,2020-12-10
144.063537597656,146.028427124023,143.954849243164,145.501678466797,2243337,121.537536621094,2020-12-11
146.881271362305,147.324417114258,144.640472412109,144.715713500977,4425320,120.881019592285,2020-12-14
145.81103515625,146.371231079102,144.272567749023,146.053512573242,2715638,121.998497009277,2020-12-15
145.994979858398,147.031768798828,145.777587890625,146.663879394531,2332080,122.508354187012,2020-12-16
147.157196044922,148.3779296875,146.647155761719,147.700668334961,2784049,123.37434387207,2020-12-17
147.79264831543,148.3779296875,146.413040161133,147.508361816406,5599672,123.213737487793,2020-12-18
145.15885925293,147.265884399414,144.673919677734,146.872909545898,2038702,122.68293762207,2020-12-21
146.362869262695,147.098663330078,145.635452270508,146.137130737305,1651915,122.068336486816,2020-12-22
146.571899414062,146.998321533203,145.451507568359,145.476593017578,2108070,121.516616821289,2020-12-23
145.836120605469,146.145492553711,145,145.919738769531,784815,121.886741638184,2020-12-24
146.580261230469,147.491638183594,145.81103515625,146.078598022461,1677988,122.019424438477,2020-12-28
146.78092956543,146.856185913086,144.77424621582,145.359527587891,1457804,121.418800354004,2020-12-29
145.384613037109,146.254180908203,144.966552734375,145.576919555664,1697244,121.600387573242,2020-12-30
145.58528137207,146.212371826172,144.799331665039,146.145492553711,2202195,122.075340270996,2020-12-31
146.321075439453,147.324417114258,142.600326538086,143.704010009766,3583455,120.035942077637,2021-01-04
143.821075439453,144.857864379883,142.683944702148,143.461532592773,2745179,119.833389282227,2021-01-05
144.41471862793,146.797653198242,143.846160888672,145.643814086914,4002294,121.656242370605,2021-01-06
143.444808959961,145.033447265625,138.929763793945,141.906356811523,7012626,118.534355163574,2021-01-07
141.446487426758,141.755859375,137.633773803711,139.314376831055,5750488,116.369293212891,2021-01-08
138.879592895508,139.749160766602,137.959869384766,138.127090454102,3272974,115.377540588379,2021-01-11
138.712371826172,139.782608032227,137.190628051758,139.222412109375,3527124,116.29248046875,2021-01-12
139.857864379883,140.250839233398,138.837799072266,139.03010559082,2509208,116.131820678711,2021-01-13
139.857864379883,139.93310546875,138.15217590332,139.138793945312,3462898,116.222625732422,2021-01-14
138.486618041992,139.013381958008,136.605346679688,138.419738769531,4246637,115.622009277344,2021-01-15
139.849502563477,141.764221191406,139.464889526367,141.404678344727,4668227,118.115325927734,2021-01-19
141.337799072266,142.625411987305,140.827758789062,142.324417114258,3196071,118.883575439453,2021-01-20
142.324417114258,143.386291503906,141.630432128906,142.700668334961,3215087,119.197868347168,2021-01-21
142.307693481445,142.307693481445,139.832778930664,141.337799072266,2809763,118.059425354004,2021-01-22
141.204010009766,144.222412109375,140.660537719727,142.466552734375,4010308,119.002326965332,2021-01-25
145.301010131836,147.859527587891,143.879592895508,147.115386962891,6158084,122.885452270508,2021-01-26
148.252502441406,156.580261230469,148.127090454102,156.061874389648,9684012,130.358459472656,2021-01-27
154.682281494141,156.003341674805,152.65885925293,153.361206054688,4967825,128.102600097656,2021-01-28
152.416381835938,152.993316650391,146.212371826172,146.872909545898,5043771,122.68293762207,2021-01-29
147.132110595703,148.08528137207,145.459869384766,146.070236206055,3073361,122.012451171875,2021-02-01
147.366226196289,148.436462402344,146.195648193359,146.337799072266,3401902,122.235939025879,2021-02-02
146.638793945312,148.361206054688,145.108703613281,146.722412109375,3437543,122.55721282959,2021-02-03
146.981597900391,148.235778808594,146.747497558594,148.076919555664,2192268,123.688621520996,2021-02-04
148.494979858398,149.857864379883,147.742477416992,149.673919677734,2179590,125.02254486084,2021-02-05
149.916381835938,151.229095458984,149.807693481445,151.137130737305,2816700,126.244819641113,2021-02-08
151.521743774414,152.090301513672,150.65217590332,151.287628173828,2323589,126.370536804199,2021-02-09
152.073577880859,152.491638183594,151.03678894043,151.404678344727,2307084,126.468315124512,2021-02-10
149.958190917969,150.401336669922,147.023406982422,148.168899536133,2617326,124.785346984863,2021-02-11
148.21907043457,149.531768798828,148.168899536133,149.41471862793,1293474,125.83455657959,2021-02-12
149.665557861328,150.242477416992,147.424743652344,147.683944702148,2193464,124.376960754395,2021-02-16
147.198989868164,148.244140625,146.438125610352,147.700668334961,1887408,124.391006469727,2021-02-17
148.202346801758,150.22575378418,147.282608032227,149.974914550781,2496172,126.306335449219,2021-02-18
150.142135620117,151.145492553711,147.324417114258,147.608703613281,3572213,124.313598632812,2021-02-19
147.541809082031,148.068557739258,146.329437255859,147.257522583008,2716714,124.017784118652,2021-02-22
148.444808959961,148.444808959961,146.078598022461,147.299331665039,2813351,124.053001403809,2021-02-23
147.157196044922,148.812713623047,145.284286499023,148.520065307617,3280150,125.081115722656,2021-02-24
148.428100585938,151.128768920898,148.352844238281,149.464889526367,3150623,125.876823425293,2021-02-25
150.033447265625,150.041809082031,145.994979858398,146.371231079102,4022507,123.271369934082,2021-02-26
146.906356811523,148.411376953125,146.906356811523,147.5,2200640,124.222038269043,2021-03-01
147.993316650391,148.653839111328,146.145492553711,148.08528137207,2717790,124.71492767334,2021-03-02
148.352844238281,150.518402099609,147.826080322266,148.879592895508,2712289,125.383880615234,2021-03-03
149.908020019531,150.65217590332,145.543472290039,148.520065307617,4228697,125.081115722656,2021-03-04
149.205688476562,151.806015014648,147.951507568359,151.170562744141,2706309,127.313331604004,2021-03-05
151.329437255859,155.267562866211,151.279266357422,153.653839111328,3079580,129.404663085938,2021-03-08
153.428100585938,153.971572875977,151.354507446289,151.488296508789,3399152,127.580909729004,2021-03-09
152.483276367188,155,151.680603027344,154.272567749023,2835357,129.925765991211,2021-03-10
153.118728637695,154.740798950195,152.257522583008,154.322738647461,2843251,129.968002319336,2021-03-11
155.192306518555,155.693984985352,154.071899414062,154.615386962891,3219154,130.214492797852,2021-03-12
155.543472290039,158.553512573242,155.275924682617,158.428100585938,3946800,133.425491333008,2021-03-15
