"MELI.Open","MELI.High","MELI.Low","MELI.Close","MELI.Volume","MELI.Adjusted","Date"
1479.0400390625,1492.15002441406,1441.9599609375,1446.65002441406,434300,1446.65002441406,2021-03-23
1442,1442,1381,1387.84997558594,562800,1387.84997558594,2021-03-24
1361.60998535156,1415.35998535156,1337.94995117188,1402.5,610000,1402.5,2021-03-25
1390.48999023438,1444.60998535156,1381.08996582031,1431.96997070312,584600,1431.96997070312,2021-03-26
1430.68994140625,1430.92004394531,1368.43994140625,1403.42004394531,459000,1403.42004394531,2021-03-29
1402.85998535156,1445.89001464844,1388.5,1428.03002929688,408000,1428.03002929688,2021-03-30
1452.7099609375,1497.93994140625,1442.43005371094,1472.14001464844,490800,1472.14001464844,2021-03-31
1518.73999023438,1570.2900390625,1494.56994628906,1510.5,581700,1510.5,2021-04-01
1528.81005859375,1533,1462,1503.44995117188,344400,1503.44995117188,2021-04-05
1505,1569.89001464844,1505,1547.7900390625,538600,1547.7900390625,2021-04-06
1545.14001464844,1548.35998535156,1515,1542,319400,1542,2021-04-07
1574.0400390625,1600.19995117188,1570,1588,530300,1588,2021-04-08
1579.98999023438,1593.56005859375,1543.03002929688,1584.72998046875,354600,1584.72998046875,2021-04-09
1563.10998535156,1598,1559.21997070312,1593.65002441406,289300,1593.65002441406,2021-04-12
1610,1629.2900390625,1583.73999023438,1598.19995117188,292200,1598.19995117188,2021-04-13
1608.01000976562,1616.56994628906,1536.42004394531,1546.56005859375,363400,1546.56005859375,2021-04-14
1572.22998046875,1609.57995605469,1569.14001464844,1599.47998046875,403100,1599.47998046875,2021-04-15
1602,1613.38000488281,1571.03002929688,1591.88000488281,312600,1591.88000488281,2021-04-16
1571.26000976562,1593.98999023438,1531.68994140625,1570.98999023438,321900,1570.98999023438,2021-04-19
1560.06005859375,1567.08996582031,1506.47998046875,1533.41003417969,412900,1533.41003417969,2021-04-20
1514.33996582031,1578.56994628906,1514.33996582031,1576.98999023438,378800,1576.98999023438,2021-04-21
1569.66003417969,1592.56994628906,1548.07995605469,1563.4599609375,342000,1563.4599609375,2021-04-22
1580.31005859375,1614.08996582031,1573.9599609375,1600.91003417969,309200,1600.91003417969,2021-04-23
1598.42004394531,1624.68005371094,1570.4599609375,1623.01000976562,361000,1623.01000976562,2021-04-26
1635,1649.91003417969,1602.06994628906,1604.93994140625,307300,1604.93994140625,2021-04-27
1601.7099609375,1647.40002441406,1571.4599609375,1622,433600,1622,2021-04-28
1631.28002929688,1635.81005859375,1577.68005371094,1588.22998046875,313800,1588.22998046875,2021-04-29
1562.67004394531,1605,1560.5,1570.97998046875,271200,1570.97998046875,2021-04-30
1579,1625.06005859375,1565.01000976562,1571.53002929688,334300,1571.53002929688,2021-05-03
1550.17004394531,1550.17004394531,1489,1526.91003417969,439200,1526.91003417969,2021-05-04
1536.81005859375,1569.66003417969,1516.0400390625,1530.5400390625,384700,1530.5400390625,2021-05-05
1552.02001953125,1552.02001953125,1432.38000488281,1446.33996582031,1009300,1446.33996582031,2021-05-06
1468.67004394531,1517,1462.25,1481.26000976562,642300,1481.26000976562,2021-05-07
1460.78002929688,1464.30004882812,1378.2099609375,1384.4599609375,649000,1384.4599609375,2021-05-10
1303.93005371094,1402.77001953125,1300,1381.42004394531,704400,1381.42004394531,2021-05-11
1341.83996582031,1361.03002929688,1300.06005859375,1302.48999023438,753500,1302.48999023438,2021-05-12
1309.08996582031,1317.81005859375,1262.38000488281,1296.65002441406,772400,1296.65002441406,2021-05-13
1329.96997070312,1332,1302,1323.09997558594,473000,1323.09997558594,2021-05-14
1309.02001953125,1344.36999511719,1305,1336.78002929688,364800,1336.78002929688,2021-05-17
1339.13000488281,1370,1336.91003417969,1346.06005859375,372000,1346.06005859375,2021-05-18
1303.16003417969,1334.9599609375,1297.96997070312,1322.31005859375,627200,1322.31005859375,2021-05-19
1333.93005371094,1376.03002929688,1333.93005371094,1374.98999023438,594200,1374.98999023438,2021-05-20
1393,1406.16003417969,1356.77001953125,1367.11999511719,553700,1367.11999511719,2021-05-21
1373.43005371094,1385.18994140625,1363.64001464844,1367.32995605469,265100,1367.32995605469,2021-05-24
1377.01000976562,1396.64001464844,1363.5,1365.42004394531,319300,1365.42004394531,2021-05-25
1381.72998046875,1405.08996582031,1371,1385.46997070312,398600,1385.46997070312,2021-05-26
1373,1382.97998046875,1344.60998535156,1355,712300,1355,2021-05-27
1378.02001953125,1382.48999023438,1357.01000976562,1358.67004394531,351500,1358.67004394531,2021-05-28
1371.7900390625,1380.01000976562,1341.96997070312,1368.86999511719,437000,1368.86999511719,2021-06-01
1369.51000976562,1378.93005371094,1348.68994140625,1362.44995117188,287400,1362.44995117188,2021-06-02
1341.08996582031,1354.03002929688,1318.86999511719,1324.15002441406,299200,1324.15002441406,2021-06-03
1341.88000488281,1349.28002929688,1320,1325.42004394531,348300,1325.42004394531,2021-06-04
1320.51000976562,1329.5,1303.46997070312,1325.18994140625,322700,1325.18994140625,2021-06-07
1333.77001953125,1342.81005859375,1300.43994140625,1311.53002929688,485900,1311.53002929688,2021-06-08
1327.82995605469,1343.5,1313.2900390625,1316.66003417969,382900,1316.66003417969,2021-06-09
1314.06005859375,1380.69995117188,1310.61999511719,1373.34997558594,594600,1373.34997558594,2021-06-10
1380,1406.69995117188,1379.30004882812,1392.75,485100,1392.75,2021-06-11
1396.22998046875,1438.06005859375,1390.68994140625,1432.63000488281,477700,1432.63000488281,2021-06-14
1438.11999511719,1455.82995605469,1400,1404.78002929688,482900,1404.78002929688,2021-06-15
1410.5400390625,1438.64001464844,1393.19995117188,1427.22998046875,419800,1427.22998046875,2021-06-16
1410,1468.41003417969,1409.01000976562,1462.57995605469,462100,1462.57995605469,2021-06-17
1465.09997558594,1482.72998046875,1460,1468.06005859375,529700,1468.06005859375,2021-06-18
1468.59997558594,1485.02001953125,1440.34997558594,1476.33996582031,328100,1476.33996582031,2021-06-21
1477,1515.09997558594,1474.38000488281,1505,375000,1505,2021-06-22
1520.44995117188,1535.93005371094,1504.0400390625,1532.76000976562,355000,1532.76000976562,2021-06-23
1550,1561.93994140625,1534.75,1542.39001464844,375100,1542.39001464844,2021-06-24
1554.09997558594,1576.2099609375,1525,1541.71997070312,284200,1541.71997070312,2021-06-25
1551,1576.65002441406,1545,1570.71997070312,283800,1570.71997070312,2021-06-28
1573.92004394531,1583.93994140625,1544.46997070312,1583,226200,1583,2021-06-29
1581,1584.86999511719,1552.01000976562,1557.7900390625,231100,1557.7900390625,2021-06-30
1554.39001464844,1558.81994628906,1516.42004394531,1544.98999023438,244300,1544.98999023438,2021-07-01
1550.47998046875,1570.61999511719,1536.5,1551.9599609375,144000,1551.9599609375,2021-07-02
1557.51000976562,1574,1539.10998535156,1553.9599609375,254100,1553.9599609375,2021-07-06
1563.88000488281,1572.31994628906,1534.91003417969,1540.90002441406,255200,1540.90002441406,2021-07-07
1513.66003417969,1529,1477.10998535156,1526.93005371094,337200,1526.93005371094,2021-07-08
1528.05004882812,1561.92004394531,1515.52001953125,1554.96997070312,227000,1554.96997070312,2021-07-09
1555.01000976562,1562.30004882812,1515.27001953125,1526,269300,1526,2021-07-12
1519.93994140625,1576.52001953125,1510.32995605469,1548.2099609375,381700,1548.2099609375,2021-07-13
1559.91003417969,1579.02001953125,1505.93994140625,1507.01000976562,296500,1507.01000976562,2021-07-14
1507,1525.40002441406,1484.69995117188,1508.47998046875,220900,1508.47998046875,2021-07-15
1525,1538.17004394531,1504.25,1512.51000976562,237700,1512.51000976562,2021-07-16
1488.7099609375,1507.43994140625,1471.22998046875,1497.27001953125,274400,1497.27001953125,2021-07-19
1507.18994140625,1553.96997070312,1483.42004394531,1542.15002441406,296100,1542.15002441406,2021-07-20
1539.98999023438,1555.09997558594,1525.68994140625,1550.17004394531,164200,1550.17004394531,2021-07-21
1559.34997558594,1602,1556.64001464844,1591.21997070312,320800,1591.21997070312,2021-07-22
1602.82995605469,1626.05004882812,1586.36999511719,1613.81005859375,337100,1613.81005859375,2021-07-23
1610,1618.88000488281,1581.93005371094,1585.7099609375,240000,1585.7099609375,2021-07-26
1580,1585.84997558594,1524.94995117188,1580,376300,1580,2021-07-27
1587.28002929688,1640.30004882812,1586.52001953125,1637.03002929688,360500,1637.03002929688,2021-07-28
1640.42004394531,1651.80004882812,1610,1641.52001953125,239800,1641.52001953125,2021-07-29
1609.06994628906,1618,1555.02001953125,1568.69995117188,415100,1568.69995117188,2021-07-30
1587.91003417969,1601.47998046875,1539.73999023438,1578.65002441406,328100,1578.65002441406,2021-08-02
1581.69995117188,1592.96997070312,1542.90002441406,1575.69995117188,231800,1575.69995117188,2021-08-03
1568,1587.5,1553.27001953125,1570,276400,1570,2021-08-04
1674.11999511719,1812.94995117188,1674.11999511719,1786.10998535156,1293800,1786.10998535156,2021-08-05
1776.82995605469,1780,1741.59997558594,1756.27001953125,442200,1756.27001953125,2021-08-06
1765.21997070312,1767.31005859375,1736.42004394531,1755.73999023438,244400,1755.73999023438,2021-08-09
1772.83996582031,1878.93994140625,1767.55004882812,1878.53002929688,844600,1878.53002929688,2021-08-10
1879.27001953125,1899.32995605469,1847.5400390625,1887.56994628906,484400,1887.56994628906,2021-08-11
1877.30004882812,1887.06994628906,1833.23999023438,1842.67004394531,323300,1842.67004394531,2021-08-12
1831.75,1860.4599609375,1818.43005371094,1851.59997558594,262300,1851.59997558594,2021-08-13
1850,1865.15002441406,1781.43005371094,1795,452600,1795,2021-08-16
1761.34997558594,1778.7900390625,1744.64001464844,1767.98999023438,328300,1767.98999023438,2021-08-17
1769.31994628906,1804.27001953125,1762.82995605469,1784.13000488281,315100,1784.13000488281,2021-08-18
1762,1804.89001464844,1746.02001953125,1759.9599609375,320400,1759.9599609375,2021-08-19
1756,1799.47998046875,1753.5,1786.5400390625,232100,1786.5400390625,2021-08-20
1793.01000976562,1817.48999023438,1771.2099609375,1810,427300,1810,2021-08-23
1834.38000488281,1865.89001464844,1825.09997558594,1855.2900390625,357800,1855.2900390625,2021-08-24
1860.86999511719,1872.30004882812,1844.44995117188,1871.93994140625,260300,1871.93994140625,2021-08-25
1864.48999023438,1864.48999023438,1827.51000976562,1835.68005371094,262000,1835.68005371094,2021-08-26
1835,1874.56005859375,1830.92004394531,1865,253400,1865,2021-08-27
1853.55004882812,1910,1853.55004882812,1878.90002441406,285400,1878.90002441406,2021-08-30
1890,1891.06994628906,1848.21997070312,1867.44995117188,278400,1867.44995117188,2021-08-31
1878,1915.41003417969,1876.15002441406,1896.51000976562,311100,1896.51000976562,2021-09-01
1903.07995605469,1970.13000488281,1903.07995605469,1931.32995605469,450500,1931.32995605469,2021-09-02
1928.88000488281,1962,1924.61999511719,1946.01000976562,228800,1946.01000976562,2021-09-03
1953.11999511719,1962.7900390625,1920,1953.82995605469,195200,1953.82995605469,2021-09-07
1949.56005859375,1949.56005859375,1882.18994140625,1906.14001464844,334600,1906.14001464844,2021-09-08
1901.71997070312,1916.68005371094,1879.31005859375,1883.41003417969,288700,1883.41003417969,2021-09-09
1904.98999023438,1922.56005859375,1847.25,1847.41003417969,327300,1847.41003417969,2021-09-10
1858.78002929688,1868.23999023438,1811.7900390625,1852.60998535156,221700,1852.60998535156,2021-09-13
1861.31005859375,1875,1837.53002929688,1856.33996582031,174700,1856.33996582031,2021-09-14
1846,1898.61999511719,1836.80004882812,1889.26000976562,239000,1889.26000976562,2021-09-15
1883.68005371094,1905.31994628906,1875,1881.34997558594,203900,1881.34997558594,2021-09-16
1892.93994140625,1903.66003417969,1871.80004882812,1878.22998046875,295100,1878.22998046875,2021-09-17
1821.13000488281,1857.14001464844,1777.94995117188,1820.69995117188,383500,1820.69995117188,2021-09-20
1827.7900390625,1862.67004394531,1817.68994140625,1838.58996582031,203700,1838.58996582031,2021-09-21
1850.76000976562,1888.83996582031,1840.90002441406,1879.48999023438,197400,1879.48999023438,2021-09-22
1895,1913.77001953125,1869,1886.48999023438,211900,1886.48999023438,2021-09-23
1858.69995117188,1876.93994140625,1830,1869.61999511719,236500,1869.61999511719,2021-09-24
1842.56005859375,1844.94995117188,1755.57995605469,1768.15002441406,509600,1768.15002441406,2021-09-27
1720,1736.02001953125,1665,1682.01000976562,588000,1682.01000976562,2021-09-28
1697.33996582031,1720,1648.56994628906,1662.98999023438,371200,1662.98999023438,2021-09-29
1665.96997070312,1696.57995605469,1641.01000976562,1679.40002441406,366400,1679.40002441406,2021-09-30
1692.15002441406,1700.39001464844,1650.06994628906,1667.59997558594,254800,1667.59997558594,2021-10-01
1647.52001953125,1650.90002441406,1584.40002441406,1592.75,498500,1592.75,2021-10-04
1596,1603.72998046875,1577.18005371094,1585.43994140625,394300,1585.43994140625,2021-10-05
1560,1577.18994140625,1524.83996582031,1548.56994628906,441900,1548.56994628906,2021-10-06
1574.93005371094,1580.65002441406,1544.10998535156,1554.0400390625,489500,1554.0400390625,2021-10-07
1557.67004394531,1571.4599609375,1505.09997558594,1511.18994140625,425700,1511.18994140625,2021-10-08
1500.0400390625,1506.35998535156,1452.39001464844,1459.31994628906,480800,1459.31994628906,2021-10-11
1472.97998046875,1488.98999023438,1454.73999023438,1461.25,316800,1461.25,2021-10-12
1479.08996582031,1524.18994140625,1471.77001953125,1518.43005371094,411500,1518.43005371094,2021-10-13
1536.61999511719,1544.09997558594,1514.51000976562,1524.25,296800,1524.25,2021-10-14
1532.64001464844,1572.85998535156,1531.5,1563.08996582031,357100,1563.08996582031,2021-10-15
1569.10998535156,1610,1551.55004882812,1592.61999511719,304400,1592.61999511719,2021-10-18
1605.7099609375,1619.34997558594,1582.94995117188,1591.26000976562,383900,1591.26000976562,2021-10-19
1608,1614.44995117188,1580.43005371094,1604.01000976562,228400,1604.01000976562,2021-10-20
1606.16003417969,1613.85998535156,1569,1583.93994140625,356200,1583.93994140625,2021-10-21
1581.55004882812,1583.43005371094,1499.46997070312,1503.78002929688,594700,1503.78002929688,2021-10-22
1521.34997558594,1561.85998535156,1521.34997558594,1536.51000976562,446100,1536.51000976562,2021-10-25
1545.59997558594,1552.18005371094,1517.5400390625,1544.66003417969,281300,1544.66003417969,2021-10-26
1543.78002929688,1549,1499.05004882812,1500,373500,1500,2021-10-27
1500,1528.52001953125,1481.88000488281,1516.86999511719,376800,1516.86999511719,2021-10-28
1501.98999023438,1504.32995605469,1477.47998046875,1481.02001953125,424400,1481.02001953125,2021-10-29
1485.57995605469,1500,1471.73999023438,1489.66003417969,411500,1489.66003417969,2021-11-01
1498.25,1509.42004394531,1479.81994628906,1508.7099609375,312700,1508.7099609375,2021-11-02
1522.43994140625,1546.69995117188,1508.55004882812,1531.93005371094,475600,1531.93005371094,2021-11-03
1524.43994140625,1568.71997070312,1524.43994140625,1556.48999023438,525200,1556.48999023438,2021-11-04
1652.5,1705.14001464844,1605,1629.76000976562,942900,1629.76000976562,2021-11-05
1644.38000488281,1664.97998046875,1610.94995117188,1650,516000,1650,2021-11-08
1674.85998535156,1711.02001953125,1660.14001464844,1709.97998046875,551200,1709.97998046875,2021-11-09
1687.31005859375,1698.34997558594,1570.64001464844,1592.21997070312,557300,1592.21997070312,2021-11-10
1614.83996582031,1626.67004394531,1575.5,1577.07995605469,291700,1577.07995605469,2021-11-11
1594.90002441406,1607.5,1563.21997070312,1597.15002441406,323300,1597.15002441406,2021-11-12
1603.61999511719,1642.60998535156,1601.92004394531,1633.2099609375,294100,1633.2099609375,2021-11-15
1515.01000976562,1550,1515,1541.55004882812,1322400,1541.55004882812,2021-11-16
1540.01000976562,1540.98999023438,1477.7900390625,1487.32995605469,690400,1487.32995605469,2021-11-17
1485.01000976562,1486.69995117188,1428.2099609375,1446.09997558594,782500,1446.09997558594,2021-11-18
1451.18005371094,1454.57995605469,1394.01000976562,1401.27001953125,852200,1401.27001953125,2021-11-19
1429.13000488281,1435,1311.68005371094,1314.82995605469,1113000,1314.82995605469,2021-11-22
1315,1337.2099609375,1273.84997558594,1285,885200,1285,2021-11-23
1282.57995605469,1308.30004882812,1263,1273,837900,1273,2021-11-24
1294.7099609375,1296.63000488281,1244,1258.7099609375,464800,1258.7099609375,2021-11-26
1286.92004394531,1292.44995117188,1223.33996582031,1234.09997558594,961300,1234.09997558594,2021-11-29
1230,1246.98999023438,1185,1188.41003417969,895600,1188.41003417969,2021-11-30
1214.67004394531,1215,1104.0400390625,1104.19995117188,1039000,1104.19995117188,2021-12-01
1110.01000976562,1140,1090.11999511719,1129.21997070312,1516800,1129.21997070312,2021-12-02
1138.14001464844,1138.14001464844,1040.83996582031,1052.94995117188,1293200,1052.94995117188,2021-12-03
1050,1116.83996582031,1018.72998046875,1112.14001464844,1361800,1112.14001464844,2021-12-06
1160,1197.93994140625,1160,1178.26000976562,1308400,1178.26000976562,2021-12-07
1176.16003417969,1211.65002441406,1170,1210.40002441406,1194000,1210.40002441406,2021-12-08
1202.06005859375,1221.18994140625,1131.0400390625,1131.83996582031,941500,1131.83996582031,2021-12-09
1150,1184.98999023438,1126.92004394531,1144.5,652900,1144.5,2021-12-10
1141.9599609375,1183,1125.03002929688,1180,732000,1180,2021-12-13
1157.4599609375,1193.18994140625,1150,1190.40002441406,645300,1190.40002441406,2021-12-14
1181.43994140625,1219.73999023438,1155.09997558594,1210.11999511719,608100,1210.11999511719,2021-12-15
1231.59997558594,1260.30004882812,1161.69995117188,1178.03002929688,748600,1178.03002929688,2021-12-16
1167.23999023438,1200.81994628906,1135.08996582031,1187.55004882812,742500,1187.55004882812,2021-12-17
1150.26000976562,1200,1138.64001464844,1187.35998535156,409700,1187.35998535156,2021-12-20
1195,1232,1179.21997070312,1224.51000976562,558200,1224.51000976562,2021-12-21
1219,1241,1213.68005371094,1227.93994140625,339700,1227.93994140625,2021-12-22
1225.96997070312,1265.66003417969,1216.2900390625,1262.72998046875,420200,1262.72998046875,2021-12-23
1275,1310.52001953125,1273,1299.10998535156,485800,1299.10998535156,2021-12-27
1309.82995605469,1331.41003417969,1301.23999023438,1316.28002929688,407500,1316.28002929688,2021-12-28
1309.96997070312,1330,1305.44995117188,1323.56005859375,405700,1323.56005859375,2021-12-29
1323.5,1359.60998535156,1320.02001953125,1356.4599609375,441800,1356.4599609375,2021-12-30
1350.53002929688,1365.96997070312,1342.7099609375,1348.40002441406,317200,1348.40002441406,2021-12-31
1355.01000976562,1360.77001953125,1287.68994140625,1332.93994140625,488400,1332.93994140625,2022-01-03
1322.02001953125,1338.94995117188,1231.48999023438,1241.38000488281,912200,1241.38000488281,2022-01-04
1205.22998046875,1214.38000488281,1112.52001953125,1129.68994140625,1066900,1129.68994140625,2022-01-05
1105.59997558594,1160.32995605469,1101.18994140625,1156.78002929688,773700,1156.78002929688,2022-01-06
1116.88000488281,1144.51000976562,1072.91003417969,1085.35998535156,1102400,1085.35998535156,2022-01-07
1048.42004394531,1057.76000976562,1001.01000976562,1053.31005859375,1372300,1053.31005859375,2022-01-10
1056.63000488281,1175.59997558594,1052.10998535156,1166.06994628906,1126000,1166.06994628906,2022-01-11
1186.80004882812,1227.31005859375,1151.01000976562,1210.91003417969,1034900,1210.91003417969,2022-01-12
1208.5400390625,1208.5400390625,1124.14001464844,1131.01000976562,710500,1131.01000976562,2022-01-13
1103.51000976562,1143.35998535156,1101.93994140625,1122.73999023438,477200,1122.73999023438,2022-01-14
1092.09997558594,1148.26000976562,1087.26000976562,1100.75,461300,1100.75,2022-01-18
1108,1120.91003417969,1057.22998046875,1060.93994140625,820600,1060.93994140625,2022-01-19
1079.31005859375,1148.86999511719,1077.96997070312,1091.31005859375,710300,1091.31005859375,2022-01-20
1080.72998046875,1115.2099609375,1046.46997070312,1052.56005859375,855200,1052.56005859375,2022-01-21
1009,1028.88000488281,957.599975585938,1026.63000488281,1375700,1026.63000488281,2022-01-24
998.539978027344,1034,982.950012207031,1001.65002441406,749900,1001.65002441406,2022-01-25
1036,1047.09997558594,965.659973144531,975.640014648438,636600,975.640014648438,2022-01-26
1002.34002685547,1033.13000488281,981.049987792969,992.5,715500,992.5,2022-01-27
992.5,1050.78002929688,971.599975585938,1048.63000488281,642400,1048.63000488281,2022-01-28
1055.86999511719,1138.56994628906,1055.86999511719,1132.06005859375,555800,1132.06005859375,2022-01-31
1145,1150,1097.97998046875,1138.10998535156,475900,1138.10998535156,2022-02-01
1153.25,1153.46997070312,1078.03002929688,1082.59997558594,389200,1082.59997558594,2022-02-02
1037.2900390625,1047.2099609375,994.190002441406,999.739990234375,692500,999.739990234375,2022-02-03
1004.79998779297,1055.2900390625,984,1035.32995605469,625300,1035.32995605469,2022-02-04
1040,1077.2099609375,1033.11999511719,1035.14001464844,384400,1035.14001464844,2022-02-07
1021.90997314453,1056.72998046875,1015,1050.86999511719,338100,1050.86999511719,2022-02-08
1088.98999023438,1134.71997070312,1068.42004394531,1133.19995117188,592900,1133.19995117188,2022-02-09
1092.64001464844,1156.76000976562,1085.93005371094,1122.42004394531,539100,1122.42004394531,2022-02-10
1114.23999023438,1145,1079.40002441406,1091.08996582031,503100,1091.08996582031,2022-02-11
1091.11999511719,1136.35998535156,1075.05004882812,1119.01000976562,479500,1119.01000976562,2022-02-14
1146.31005859375,1176.86999511719,1145.86999511719,1170.30004882812,467400,1170.30004882812,2022-02-15
1166.23999023438,1166.23999023438,1095.5400390625,1133.83996582031,559000,1133.83996582031,2022-02-16
1110.64001464844,1125.05004882812,1017.02001953125,1021.07000732422,722300,1021.07000732422,2022-02-17
1030.60998535156,1030.60998535156,936.010009765625,937.260009765625,1179000,937.260009765625,2022-02-18
913,938,873.400024414062,887.859985351562,1281300,887.859985351562,2022-02-22
993,996.150024414062,918.380004882812,920.570007324219,1932800,920.570007324219,2022-02-23
861.77001953125,1037.97998046875,858.989990234375,1033.58996582031,1273000,1033.58996582031,2022-02-24
1042.63000488281,1118.32995605469,1026.93005371094,1111.39001464844,1178700,1111.39001464844,2022-02-25
1093.39001464844,1151,1093.39001464844,1126.65002441406,821500,1126.65002441406,2022-02-28
1129.72998046875,1176.76000976562,1111.63000488281,1124.52001953125,537400,1124.52001953125,2022-03-01
1126.28002929688,1148.4599609375,1064.30004882812,1140.90002441406,700600,1140.90002441406,2022-03-02
1152,1154.2900390625,1088.05004882812,1096.76000976562,409700,1096.76000976562,2022-03-03
1084.90002441406,1107.32995605469,1048.89001464844,1055.78002929688,796700,1055.78002929688,2022-03-04
1067.98999023438,1069.88000488281,956.369995117188,957.869995117188,657700,957.869995117188,2022-03-07
950,976.669982910156,913.840026855469,914.780029296875,976400,914.780029296875,2022-03-08
955.549987792969,993.530029296875,936,984.760009765625,1123500,984.760009765625,2022-03-09
961.070007324219,962.719970703125,913.419982910156,931.289978027344,634400,931.289978027344,2022-03-10
955.289978027344,955.289978027344,891.630004882812,891.690002441406,575100,891.690002441406,2022-03-11
887.919982910156,928.47998046875,877.690002441406,882.469970703125,597300,882.469970703125,2022-03-14
884.119995117188,954.72998046875,884.02001953125,952.340026855469,611400,952.340026855469,2022-03-15
975.780029296875,1076.14001464844,975.780029296875,1075.96997070312,913600,1075.96997070312,2022-03-16
1068.5400390625,1150.42004394531,1045.72998046875,1149.08996582031,751200,1149.08996582031,2022-03-17
1133.28002929688,1191.46997070312,1120.51000976562,1185.53002929688,811600,1185.53002929688,2022-03-18
1160,1182.5,1121.36999511719,1153.83996582031,529100,1153.83996582031,2022-03-21
1154.71997070312,1222.11999511719,1154.71997070312,1215.06994628906,604500,1215.06994628906,2022-03-22
1195.73999023438,1258.17004394531,1172,1212.44995117188,591600,1212.44995117188,2022-03-23
1211.56994628906,1239.91003417969,1174.42004394531,1236.43994140625,483300,1236.43994140625,2022-03-24
1226.31994628906,1234.98999023438,1150.69995117188,1166.32995605469,585000,1166.32995605469,2022-03-25
1160.51000976562,1230,1160.51000976562,1225.16003417969,558400,1225.16003417969,2022-03-28
1245.67004394531,1267.67004394531,1221.97998046875,1256.5,495700,1256.5,2022-03-29
1239.30004882812,1255.51000976562,1192.81005859375,1209.84997558594,363700,1209.84997558594,2022-03-30
1212.44995117188,1223.93005371094,1188.31994628906,1189.47998046875,407600,1189.47998046875,2022-03-31
1213.63000488281,1251.56005859375,1205.17004394531,1224.13000488281,369600,1224.13000488281,2022-04-01
1240,1275.81994628906,1227,1265.01000976562,390200,1265.01000976562,2022-04-04
1263.98999023438,1265.30004882812,1204.72998046875,1218.15002441406,309500,1218.15002441406,2022-04-05
1190,1190,1137.16003417969,1163.96997070312,504800,1163.96997070312,2022-04-06
1155,1192.48999023438,1145.81994628906,1173.14001464844,265000,1173.14001464844,2022-04-07
1157.93994140625,1178.90002441406,1139.11999511719,1160.80004882812,362600,1160.80004882812,2022-04-08
1136.17004394531,1154.5,1116.15002441406,1125.68994140625,404600,1125.68994140625,2022-04-11
1165.43005371094,1185.86999511719,1113.84997558594,1115.97998046875,455100,1115.97998046875,2022-04-12
1115,1144.0400390625,1104.03002929688,1135.75,327900,1135.75,2022-04-13
1120,1129.73999023438,1059.10998535156,1060.33996582031,510700,1060.33996582031,2022-04-14
1050,1081.59997558594,1031.19995117188,1070.0400390625,352100,1070.0400390625,2022-04-18
1055.44995117188,1139.33996582031,1055.44995117188,1130.34997558594,343000,1130.34997558594,2022-04-19
1137.80004882812,1137.80004882812,1078.56994628906,1080.16003417969,383200,1080.16003417969,2022-04-20
1100,1111.21997070312,1010.82000732422,1014.01000976562,407500,1014.01000976562,2022-04-21
1010,1029.93994140625,967.330017089844,979.820007324219,526700,979.820007324219,2022-04-22
972.799987792969,1043.39001464844,968.890014648438,1041.92004394531,456600,1041.92004394531,2022-04-25
1017.22998046875,1038.81994628906,1006.48999023438,1019.84002685547,634700,1019.84002685547,2022-04-26
1006.28997802734,1066.14001464844,1005.85998535156,1024.73999023438,422000,1024.73999023438,2022-04-27
1044,1056.94995117188,1002.78997802734,1040,427700,1040,2022-04-28
1029.18005371094,1050.48999023438,965.820007324219,973.630004882812,544100,973.630004882812,2022-04-29
972.119995117188,1006.86999511719,958.609985351562,1002.78997802734,411700,1002.78997802734,2022-05-02
998.909973144531,1034.76000976562,981.010009765625,996.640014648438,326600,996.640014648438,2022-05-03
981.599975585938,1028.98999023438,925,1023.21002197266,547300,1023.21002197266,2022-05-04
993,994.489990234375,900.419982910156,913.219970703125,798100,913.219970703125,2022-05-05
960.010009765625,986,883.669982910156,927.549987792969,1180000,927.549987792969,2022-05-06
892.940002441406,899.429992675781,764.010009765625,770.989990234375,1300000,770.989990234375,2022-05-09
808.080017089844,836.130004882812,766.119995117188,774.440002441406,1020100,774.440002441406,2022-05-10
771.799987792969,774.989990234375,674.530029296875,679.679992675781,1122200,679.679992675781,2022-05-11
655,747.119995117188,640,722.929992675781,1233700,722.929992675781,2022-05-12
751,805.880004882812,738.830017089844,794.960021972656,873400,794.960021972656,2022-05-13
774.210021972656,823,767.059997558594,787.809997558594,717600,787.809997558594,2022-05-16
815.010009765625,835.320007324219,772.780029296875,834.880004882812,696400,834.880004882812,2022-05-17
802.010009765625,824.849975585938,745.77001953125,749.299987792969,660200,749.299987792969,2022-05-18
752.599975585938,823.330017089844,752.599975585938,801.570007324219,953800,801.570007324219,2022-05-19
824.710021972656,832.950012207031,732,775.650024414062,1069900,775.650024414062,2022-05-20
775.929992675781,782.830017089844,736.900024414062,774.299987792969,848400,774.299987792969,2022-05-23
745.119995117188,745.119995117188,690.5,699.859985351562,917000,699.859985351562,2022-05-24
703.619995117188,734.530029296875,696.799987792969,723,767300,723,2022-05-25
725.219970703125,788.789978027344,718.010009765625,783.440002441406,731000,783.440002441406,2022-05-26
802.359985351562,818.640014648438,785.010009765625,811.440002441406,469800,811.440002441406,2022-05-27
807,812.179992675781,765.75,785.880004882812,580400,785.880004882812,2022-05-31
797.559997558594,806.840026855469,741.960021972656,762.239990234375,562400,762.239990234375,2022-06-01
