"CHTR.Open","CHTR.High","CHTR.Low","CHTR.Close","CHTR.Volume","CHTR.Adjusted","Date"
630,639.590026855469,622.059997558594,636.679992675781,889200,636.679992675781,2021-03-29
636.169982910156,640.840026855469,628.349975585938,632.690002441406,650300,632.690002441406,2021-03-30
632.900024414062,632.909973144531,614.690002441406,617.02001953125,1328400,617.02001953125,2021-03-31
618,622.409973144531,605.659973144531,608.580017089844,1648100,608.580017089844,2021-04-01
607.47998046875,611.169982910156,600.159973144531,605.5,1443100,605.5,2021-04-05
603.460021972656,616.989990234375,600.530029296875,613.390014648438,874400,613.390014648438,2021-04-06
614.510009765625,616.330017089844,607.840026855469,611.630004882812,644500,611.630004882812,2021-04-07
616.650024414062,617.849975585938,612.320007324219,615.159973144531,835000,615.159973144531,2021-04-08
606.380004882812,615.969970703125,600.679992675781,614.239990234375,1040000,614.239990234375,2021-04-09
612.340026855469,622.640014648438,608.070007324219,619.299987792969,695600,619.299987792969,2021-04-12
615.219970703125,623.719970703125,614.5,621.289978027344,736900,621.289978027344,2021-04-13
620.619995117188,623.169982910156,614.549987792969,617.099975585938,839300,617.099975585938,2021-04-14
622.989990234375,637.099975585938,621.469970703125,636,911400,636,2021-04-15
636.909973144531,645.950012207031,631.590026855469,644.369995117188,1043200,644.369995117188,2021-04-16
644,653.419982910156,642.97998046875,644.419982910156,898200,644.419982910156,2021-04-19
637.659973144531,657.349975585938,637.659973144531,652.460021972656,1019300,652.460021972656,2021-04-20
652.369995117188,657.780029296875,648.109985351562,652.900024414062,666000,652.900024414062,2021-04-21
655.75,660.599975585938,653.599975585938,657.679992675781,991100,657.679992675781,2021-04-22
660.219970703125,661,648.75,657.539978027344,708400,657.539978027344,2021-04-23
655.309997558594,659.059997558594,650.169982910156,652.570007324219,630800,652.570007324219,2021-04-26
652.909973144531,658.190002441406,650.469970703125,653.52001953125,491400,653.52001953125,2021-04-27
651.929992675781,658.820007324219,650.630004882812,652.719970703125,567300,652.719970703125,2021-04-28
658.210021972656,675.440002441406,656.320007324219,669.969970703125,1287600,669.969970703125,2021-04-29
654.090026855469,683.049987792969,636.559997558594,673.450012207031,1377500,673.450012207031,2021-04-30
679.099975585938,684.700012207031,673.940002441406,677.309997558594,796800,677.309997558594,2021-05-03
672,681.97998046875,670.679992675781,672.859985351562,831900,672.859985351562,2021-05-04
674.890014648438,680,671.929992675781,673.75,712400,673.75,2021-05-05
677.580017089844,682.859985351562,672.820007324219,675.789978027344,559400,675.789978027344,2021-05-06
681.570007324219,696,679.690002441406,693.440002441406,718900,693.440002441406,2021-05-07
696.419982910156,704.099975585938,692.690002441406,694.719970703125,1056000,694.719970703125,2021-05-10
694.530029296875,698.97998046875,684.260009765625,685.090026855469,660600,685.090026855469,2021-05-11
675.330017089844,686.169982910156,675.25,681.97998046875,1346000,681.97998046875,2021-05-12
686.059997558594,694.969970703125,683.049987792969,685.299987792969,839900,685.299987792969,2021-05-13
691.179992675781,712.409973144531,685.130004882812,710.400024414062,1089900,710.400024414062,2021-05-14
708.900024414062,709.909973144531,676.530029296875,686.849975585938,1097200,686.849975585938,2021-05-17
679.460021972656,690.450012207031,670.590026855469,686.109985351562,1515800,686.109985351562,2021-05-18
672.52001953125,680.630004882812,669.549987792969,679.650024414062,793300,679.650024414062,2021-05-19
678.570007324219,698.400024414062,677.330017089844,694.710021972656,789100,694.710021972656,2021-05-20
691.599975585938,699.109985351562,688.169982910156,692.52001953125,761100,692.52001953125,2021-05-21
700.289978027344,707.440002441406,692.130004882812,703.130004882812,888000,703.130004882812,2021-05-24
702.119995117188,706.219970703125,694.719970703125,695.510009765625,838000,695.510009765625,2021-05-25
697.969970703125,701.5,688.320007324219,693.5,895200,693.5,2021-05-26
693.890014648438,697.099975585938,688.780029296875,692.450012207031,1056900,692.450012207031,2021-05-27
698.929992675781,701.950012207031,692.340026855469,694.530029296875,563700,694.530029296875,2021-05-28
697.530029296875,699.549987792969,686.909973144531,688.890014648438,623800,688.890014648438,2021-06-01
690.820007324219,690.820007324219,681,682.450012207031,666500,682.450012207031,2021-06-02
679.039978027344,680.460021972656,670.239990234375,675.640014648438,949800,675.640014648438,2021-06-03
677.169982910156,685.280029296875,675.789978027344,682.650024414062,449700,682.650024414062,2021-06-04
679.130004882812,686.070007324219,677.929992675781,680.559997558594,600700,680.559997558594,2021-06-07
681.859985351562,683.799987792969,672.309997558594,677.909973144531,561500,677.909973144531,2021-06-08
679.940002441406,683.460021972656,675.02001953125,676.469970703125,588600,676.469970703125,2021-06-09
676.789978027344,689.260009765625,676.030029296875,682.909973144531,986800,682.909973144531,2021-06-10
682.799987792969,689.099975585938,680.590026855469,686.739990234375,708400,686.739990234375,2021-06-11
687.22998046875,691.609985351562,681.359985351562,690.609985351562,731600,690.609985351562,2021-06-14
691.880004882812,695.190002441406,686.760009765625,687.830017089844,626600,687.830017089844,2021-06-15
690.780029296875,693.760009765625,676.080017089844,682.070007324219,812200,682.070007324219,2021-06-16
687.299987792969,699.510009765625,684.219970703125,691.049987792969,846900,691.049987792969,2021-06-17
685.590026855469,691.380004882812,678,685.599975585938,1969300,685.599975585938,2021-06-18
688.900024414062,696.200012207031,683.619995117188,694.809997558594,1168600,694.809997558594,2021-06-21
694.669982910156,709.75,692.140014648438,706.989990234375,786200,706.989990234375,2021-06-22
704.840026855469,707.150024414062,697.109985351562,699.289978027344,735000,699.289978027344,2021-06-23
702.890014648438,713.390014648438,700.200012207031,711.539978027344,668300,711.539978027344,2021-06-24
712.590026855469,722.099975585938,711.280029296875,721.289978027344,1153000,721.289978027344,2021-06-25
723.260009765625,726.659973144531,716.710021972656,721.359985351562,1014700,721.359985351562,2021-06-28
719.340026855469,722.400024414062,716.849975585938,717.460021972656,1135000,717.460021972656,2021-06-29
717.469970703125,723.460021972656,715.75,721.450012207031,897600,721.450012207031,2021-06-30
721.52001953125,727.969970703125,720.469970703125,721.799987792969,834500,721.799987792969,2021-07-01
725.559997558594,733.619995117188,723.710021972656,731.919982910156,509900,731.919982910156,2021-07-02
729.909973144531,735.909973144531,721.760009765625,729.539978027344,615000,729.539978027344,2021-07-06
733.039978027344,743.510009765625,729.909973144531,742.369995117188,588600,742.369995117188,2021-07-07
736.210021972656,749.309997558594,736.210021972656,743.5,739100,743.5,2021-07-08
738.309997558594,745.679992675781,736.210021972656,736.469970703125,764700,736.469970703125,2021-07-09
727.52001953125,731,708.880004882812,719.799987792969,1213200,719.799987792969,2021-07-12
719.789978027344,723.599975585938,709.679992675781,710.700012207031,705900,710.700012207031,2021-07-13
713.340026855469,714.909973144531,700.659973144531,701.369995117188,960200,701.369995117188,2021-07-14
704.710021972656,707.789978027344,700.619995117188,704.929992675781,957900,704.929992675781,2021-07-15
707.190002441406,717.200012207031,703.849975585938,709.989990234375,566600,709.989990234375,2021-07-16
709.940002441406,718.559997558594,706.390014648438,711.469970703125,786300,711.469970703125,2021-07-19
715.940002441406,726.630004882812,712.400024414062,718.760009765625,798200,718.760009765625,2021-07-20
715.619995117188,720.669982910156,712.719970703125,718.419982910156,581900,718.419982910156,2021-07-21
720.830017089844,722.77001953125,713.27001953125,720.219970703125,448800,720.219970703125,2021-07-22
720.580017089844,729.080017089844,717.22998046875,726.809997558594,477900,726.809997558594,2021-07-23
725.789978027344,731.690002441406,722.210021972656,729.659973144531,461900,729.659973144531,2021-07-26
731.049987792969,735.75,722.530029296875,726.75,649100,726.75,2021-07-27
724.830017089844,725.719970703125,716.400024414062,722.260009765625,553500,722.260009765625,2021-07-28
723.570007324219,727.97998046875,711.320007324219,713.799987792969,847100,713.799987792969,2021-07-29
715.090026855469,747.869995117188,714.669982910156,744.049987792969,1374600,744.049987792969,2021-07-30
748.72998046875,751.940002441406,738.75,749.869995117188,727400,749.869995117188,2021-08-02
752.5,771.109985351562,745.669982910156,770.02001953125,1064700,770.02001953125,2021-08-03
770.219970703125,771.869995117188,763.090026855469,770,1069300,770,2021-08-04
774.989990234375,777.150024414062,766.799987792969,769.909973144531,815500,769.909973144531,2021-08-05
763.359985351562,775.580017089844,762.179992675781,770.090026855469,670000,770.090026855469,2021-08-06
770.77001953125,771.659973144531,762.549987792969,765.5,545000,765.5,2021-08-09
764.710021972656,768.440002441406,760.969970703125,766.5,587400,766.5,2021-08-10
771.200012207031,777,767.919982910156,776.650024414062,815700,776.650024414062,2021-08-11
777,779.280029296875,771.330017089844,774.570007324219,586500,774.570007324219,2021-08-12
774.97998046875,778.239990234375,770.789978027344,771.710021972656,463000,771.710021972656,2021-08-13
771.159973144531,783.260009765625,769.429992675781,782.580017089844,729100,782.580017089844,2021-08-16
784.340026855469,791.190002441406,780.830017089844,788.369995117188,818100,788.369995117188,2021-08-17
785.119995117188,793.030029296875,784.530029296875,785.469970703125,898400,785.469970703125,2021-08-18
784,789.820007324219,776.830017089844,785.539978027344,831000,785.539978027344,2021-08-19
786.950012207031,799.650024414062,784.489990234375,794.090026855469,999500,794.090026855469,2021-08-20
791.859985351562,802.320007324219,791.799987792969,797.510009765625,917200,797.510009765625,2021-08-23
796.840026855469,800.909973144531,791.169982910156,792.640014648438,1055200,792.640014648438,2021-08-24
792.640014648438,798.97998046875,787.570007324219,796.669982910156,822400,796.669982910156,2021-08-25
796.669982910156,799.400024414062,792.72998046875,797.400024414062,628000,797.400024414062,2021-08-26
798.640014648438,811.330017089844,798.640014648438,807.179992675781,712900,807.179992675781,2021-08-27
808.789978027344,816.140014648438,803.809997558594,814.200012207031,673700,814.200012207031,2021-08-30
814.669982910156,820.72998046875,810.679992675781,816.659973144531,1140100,816.659973144531,2021-08-31
818.710021972656,823.989990234375,816.650024414062,818.440002441406,784900,818.440002441406,2021-09-01
823.080017089844,825.619995117188,817.530029296875,821.010009765625,592700,821.010009765625,2021-09-02
812.369995117188,820.099975585938,809.880004882812,811.330017089844,817400,811.330017089844,2021-09-03
808.450012207031,811.5,800.179992675781,800.830017089844,1097000,800.830017089844,2021-09-07
800,801.619995117188,795.940002441406,799.789978027344,1120600,799.789978027344,2021-09-08
800.989990234375,804.409973144531,784.190002441406,785.409973144531,968000,785.409973144531,2021-09-09
785.440002441406,790.369995117188,780.359985351562,787.119995117188,723000,787.119995117188,2021-09-10
794.549987792969,804.799987792969,787.510009765625,793.070007324219,837900,793.070007324219,2021-09-13
797.460021972656,801.359985351562,757.280029296875,761.859985351562,1485700,761.859985351562,2021-09-14
761.5,774.119995117188,757.280029296875,765.200012207031,873400,765.200012207031,2021-09-15
767.909973144531,769.239990234375,758.609985351562,765.239990234375,895600,765.239990234375,2021-09-16
765.239990234375,769.349975585938,757.239990234375,763.47998046875,3404700,763.47998046875,2021-09-17
757.52001953125,765.530029296875,747.359985351562,755.900024414062,908200,755.900024414062,2021-09-20
758.690002441406,760.25,744.989990234375,747.630004882812,749100,747.630004882812,2021-09-21
752.580017089844,760.960021972656,748.849975585938,751.549987792969,595300,751.549987792969,2021-09-22
754.52001953125,762.840026855469,738.650024414062,741.950012207031,1374000,741.950012207031,2021-09-23
737.219970703125,742.460021972656,731.580017089844,739.169982910156,810600,739.169982910156,2021-09-24
735.309997558594,741.320007324219,732.460021972656,734.409973144531,742900,734.409973144531,2021-09-27
730,736.179992675781,725,727.489990234375,872800,727.489990234375,2021-09-28
729.52001953125,742.719970703125,729.400024414062,733.179992675781,728800,733.179992675781,2021-09-29
738.590026855469,738.590026855469,727.260009765625,727.559997558594,863500,727.559997558594,2021-09-30
735.109985351562,742.469970703125,730.369995117188,738.080017089844,742800,738.080017089844,2021-10-01
735.72998046875,745.869995117188,733.289978027344,740.960021972656,595900,740.960021972656,2021-10-04
739.97998046875,750.919982910156,739.97998046875,747.789978027344,653400,747.789978027344,2021-10-05
742.130004882812,747.780029296875,735.400024414062,743.75,584000,743.75,2021-10-06
747.159973144531,753.690002441406,740.789978027344,741.950012207031,538500,741.950012207031,2021-10-07
721.820007324219,726.190002441406,704.570007324219,706.130004882812,1268400,706.130004882812,2021-10-08
700,704.780029296875,693.419982910156,695.22998046875,895700,695.22998046875,2021-10-11
690.599975585938,695.669982910156,683.440002441406,690.619995117188,1112100,690.619995117188,2021-10-12
697.130004882812,699,688.609985351562,696.22998046875,812000,696.22998046875,2021-10-13
702.809997558594,708.159973144531,700.450012207031,703.669982910156,778400,703.669982910156,2021-10-14
706.030029296875,707.809997558594,694.5,699.030029296875,738700,699.030029296875,2021-10-15
697.059997558594,709.119995117188,692.640014648438,706.880004882812,895300,706.880004882812,2021-10-18
711.400024414062,720.849975585938,709.119995117188,717.909973144531,677900,717.909973144531,2021-10-19
718.840026855469,737.969970703125,717.349975585938,734.010009765625,843500,734.010009765625,2021-10-20
737.809997558594,737.969970703125,723.440002441406,735.669982910156,652500,735.669982910156,2021-10-21
736.330017089844,739.859985351562,729.650024414062,730.929992675781,793300,730.929992675781,2021-10-22
731.809997558594,732,719.119995117188,731.010009765625,567800,731.010009765625,2021-10-25
732.47998046875,735.869995117188,724.409973144531,728.22998046875,499000,728.22998046875,2021-10-26
730.400024414062,730.400024414062,713.530029296875,714.510009765625,880400,714.510009765625,2021-10-27
693.799987792969,710.549987792969,680.849975585938,706.27001953125,1179600,706.27001953125,2021-10-28
667.489990234375,687.380004882812,660,674.890014648438,2447600,674.890014648438,2021-10-29
675,677.700012207031,665.309997558594,671.369995117188,1419100,671.369995117188,2021-11-01
670.320007324219,686.5,670.27001953125,681.5,1122700,681.5,2021-11-02
683.5,694.940002441406,683.5,692.539978027344,850900,692.539978027344,2021-11-03
691.780029296875,698.349975585938,683.659973144531,686.070007324219,754200,686.070007324219,2021-11-04
693.460021972656,704.080017089844,688.929992675781,689.320007324219,802600,689.320007324219,2021-11-05
689.710021972656,696.559997558594,685.890014648438,695.179992675781,833800,695.179992675781,2021-11-08
698.200012207031,705,691.919982910156,696.309997558594,599200,696.309997558594,2021-11-09
697.359985351562,706.929992675781,697.359985351562,701.25,828000,701.25,2021-11-10
702.239990234375,706.169982910156,693.960021972656,694.210021972656,537200,694.210021972656,2021-11-11
695.950012207031,697.919982910156,689.119995117188,689.349975585938,730100,689.349975585938,2021-11-12
689.710021972656,696.97998046875,689.710021972656,692.909973144531,732800,692.909973144531,2021-11-15
692.109985351562,698.630004882812,688.570007324219,689.179992675781,684000,689.179992675781,2021-11-16
689.179992675781,703.650024414062,689.179992675781,691.039978027344,832400,691.039978027344,2021-11-17
689.630004882812,690.080017089844,679.109985351562,685.880004882812,1100900,685.880004882812,2021-11-18
686.450012207031,689.419982910156,678.010009765625,682.340026855469,776700,682.340026855469,2021-11-19
680.77001953125,689.390014648438,668.030029296875,668.320007324219,1250000,668.320007324219,2021-11-22
667.469970703125,679.320007324219,666.900024414062,674.739990234375,1190100,674.739990234375,2021-11-23
672.469970703125,677.75,668.5,672.690002441406,829200,672.690002441406,2021-11-24
663.289978027344,681.890014648438,661.5,672.869995117188,753900,672.869995117188,2021-11-26
674.469970703125,675.510009765625,664.849975585938,668.190002441406,788400,668.190002441406,2021-11-29
668.52001953125,670.390014648438,644.419982910156,646.280029296875,2119300,646.280029296875,2021-11-30
653.669982910156,657.570007324219,633.690002441406,634.200012207031,1082100,634.200012207031,2021-12-01
639.27001953125,675.52001953125,639.27001953125,670.400024414062,1432500,670.400024414062,2021-12-02
675,681.799987792969,669.510009765625,679.299987792969,1336500,679.299987792969,2021-12-03
688.109985351562,693.090026855469,669.690002441406,672.950012207031,951700,672.950012207031,2021-12-06
677.840026855469,678.719970703125,639.280029296875,650.599975585938,2156200,650.599975585938,2021-12-07
650.340026855469,652.380004882812,630.150024414062,642.070007324219,1717300,642.070007324219,2021-12-08
632.989990234375,634.510009765625,606.570007324219,611.969970703125,2605300,611.969970703125,2021-12-09
616.369995117188,620.02001953125,608.390014648438,610.890014648438,1519200,610.890014648438,2021-12-10
608.640014648438,617.27001953125,600.340026855469,605.549987792969,1423600,605.549987792969,2021-12-13
600,629.929992675781,599.340026855469,621.890014648438,1640600,621.890014648438,2021-12-14
616.72998046875,622.400024414062,610.929992675781,617.320007324219,1985300,617.320007324219,2021-12-15
622.489990234375,638.159973144531,617.210021972656,631.580017089844,1906400,631.580017089844,2021-12-16
632.859985351562,650.200012207031,629.640014648438,650,4075500,650,2021-12-17
646.77001953125,652.510009765625,643.080017089844,646.760009765625,1040700,646.760009765625,2021-12-20
651.650024414062,652.909973144531,640.359985351562,644.330017089844,1140800,644.330017089844,2021-12-21
644.809997558594,645.179992675781,636.700012207031,639.789978027344,577300,639.789978027344,2021-12-22
641.340026855469,651.97998046875,641.010009765625,648.299987792969,559700,648.299987792969,2021-12-23
651.830017089844,654,644.140014648438,652.349975585938,435000,652.349975585938,2021-12-27
652.820007324219,664.97998046875,652.820007324219,655.789978027344,450700,655.789978027344,2021-12-28
657.630004882812,661.460021972656,650.969970703125,656.280029296875,533100,656.280029296875,2021-12-29
660.099975585938,669.869995117188,656.530029296875,657.22998046875,562200,657.22998046875,2021-12-30
655.760009765625,660.450012207031,650.650024414062,651.969970703125,789400,651.969970703125,2021-12-31
642.75,651.799987792969,638.679992675781,647.580017089844,1047300,647.580017089844,2022-01-03
645.5,653.090026855469,628.070007324219,640.77001953125,1282000,640.77001953125,2022-01-04
642.690002441406,649.320007324219,623.72998046875,624.859985351562,1345500,624.859985351562,2022-01-05
621.22998046875,638.799987792969,621.22998046875,631.950012207031,1084700,631.950012207031,2022-01-06
630.890014648438,630.890014648438,609.700012207031,610.489990234375,1479700,610.489990234375,2022-01-07
610.489990234375,617.619995117188,601.330017089844,605.429992675781,1841600,605.429992675781,2022-01-10
608.22998046875,613.340026855469,604.510009765625,612.099975585938,1284600,612.099975585938,2022-01-11
612.409973144531,626.640014648438,609.150024414062,613.97998046875,992200,613.97998046875,2022-01-12
618.030029296875,626.070007324219,610.02001953125,619.080017089844,1016500,619.080017089844,2022-01-13
618.130004882812,619.460021972656,600.539978027344,607.690002441406,1070600,607.690002441406,2022-01-14
593.390014648438,597.27001953125,580.380004882812,582.75,1342700,582.75,2022-01-18
584.289978027344,588.200012207031,574.169982910156,581.299987792969,1021600,581.299987792969,2022-01-19
584.400024414062,587.940002441406,571.030029296875,572.159973144531,1181000,572.159973144531,2022-01-20
574.869995117188,579.75,568.820007324219,569.690002441406,1105700,569.690002441406,2022-01-21
580.109985351562,580.669982910156,562.460021972656,577.130004882812,1908000,577.130004882812,2022-01-24
570.219970703125,575.380004882812,560.719970703125,563.539978027344,1092600,563.539978027344,2022-01-25
563.97998046875,574.859985351562,549.590026855469,555,1638700,555,2022-01-26
549.849975585938,567.900024414062,549.849975585938,561.030029296875,1560700,561.030029296875,2022-01-27
560.619995117188,592.200012207031,560.369995117188,590.469970703125,2600700,590.469970703125,2022-01-28
588.989990234375,595.130004882812,584.5,593.340026855469,1473300,593.340026855469,2022-01-31
590.72998046875,598.330017089844,587.880004882812,596.890014648438,1253100,596.890014648438,2022-02-01
598.25,603.710021972656,592.340026855469,600.239990234375,1074300,600.239990234375,2022-02-02
600.719970703125,621,596.039978027344,610.450012207031,2232200,610.450012207031,2022-02-03
599.969970703125,613.179992675781,596.950012207031,608.919982910156,1389300,608.919982910156,2022-02-04
610.119995117188,613.630004882812,605.849975585938,610.75,1359600,610.75,2022-02-07
612.880004882812,615.840026855469,608.400024414062,609.119995117188,1227700,609.119995117188,2022-02-08
613,615,604.719970703125,614.75,1396200,614.75,2022-02-09
607.169982910156,613.090026855469,604.02001953125,606.52001953125,1514800,606.52001953125,2022-02-10
608.989990234375,614.539978027344,602.510009765625,604.72998046875,1517200,604.72998046875,2022-02-11
605.690002441406,614.5,601.580017089844,607.940002441406,2480000,607.940002441406,2022-02-14
611.739990234375,615.599975585938,607.859985351562,609.450012207031,2564500,609.450012207031,2022-02-15
606.859985351562,612.52001953125,602.700012207031,609.460021972656,1388500,609.460021972656,2022-02-16
603.200012207031,606.039978027344,588.390014648438,597.830017089844,2109700,597.830017089844,2022-02-17
598.789978027344,605.619995117188,594.570007324219,596.830017089844,2786400,596.830017089844,2022-02-18
599.340026855469,603.150024414062,591.880004882812,595.5,1986700,595.5,2022-02-22
591.869995117188,592.739990234375,569.390014648438,570.599975585938,2774500,570.599975585938,2022-02-23
572.5,586.950012207031,566.049987792969,586.590026855469,4139700,586.590026855469,2022-02-24
587.919982910156,602.02001953125,586.539978027344,601.159973144531,1847300,601.159973144531,2022-02-25
593.77001953125,605.400024414062,593.719970703125,601.780029296875,2272800,601.780029296875,2022-02-28
590.989990234375,603.159973144531,589.469970703125,594.739990234375,1578400,594.739990234375,2022-03-01
595.400024414062,596.940002441406,566.859985351562,570.989990234375,2305000,570.989990234375,2022-03-02
580.840026855469,594.080017089844,560.880004882812,561.820007324219,2018100,561.820007324219,2022-03-03
558.690002441406,564.869995117188,546.619995117188,549.929992675781,2349000,549.929992675781,2022-03-04
553.02001953125,566.330017089844,545.330017089844,555.640014648438,1867200,555.640014648438,2022-03-07
556.929992675781,565.869995117188,550.320007324219,551.429992675781,1099900,551.429992675781,2022-03-08
562.169982910156,568.039978027344,555.570007324219,557.75,1212200,557.75,2022-03-09
550.210021972656,567.559997558594,546.919982910156,562.130004882812,1537700,562.130004882812,2022-03-10
569.780029296875,574.539978027344,557.809997558594,559.289978027344,1788200,559.289978027344,2022-03-11
561.820007324219,583.719970703125,560.659973144531,566.140014648438,1420600,566.140014648438,2022-03-14
570.690002441406,579.090026855469,566.200012207031,569.159973144531,1091600,569.159973144531,2022-03-15
570.440002441406,573.700012207031,556.030029296875,572.109985351562,1553000,572.109985351562,2022-03-16
571.080017089844,577.650024414062,558.780029296875,577.650024414062,1245200,577.650024414062,2022-03-17
572.450012207031,578,562.119995117188,577.320007324219,2717500,577.320007324219,2022-03-18
573.960021972656,577.650024414062,562.539978027344,565.77001953125,1206700,565.77001953125,2022-03-21
569.440002441406,577.130004882812,566.010009765625,574.659973144531,962200,574.659973144531,2022-03-22
573.280029296875,576.109985351562,559.299987792969,559.989990234375,1094200,559.989990234375,2022-03-23
564.739990234375,571.52001953125,557.559997558594,559.320007324219,1365700,559.320007324219,2022-03-24
560.090026855469,564.049987792969,544.590026855469,558.260009765625,1754100,558.260009765625,2022-03-25
557.469970703125,565.309997558594,554.330017089844,565.25,985400,565.25,2022-03-28
564.419982910156,574.210021972656,564.419982910156,572.330017089844,1074500,572.330017089844,2022-03-29
571.359985351562,573.130004882812,564.039978027344,570.119995117188,881600,570.119995117188,2022-03-30
571.760009765625,571.760009765625,545.460021972656,545.52001953125,1929800,545.52001953125,2022-03-31
549.109985351562,561.960021972656,545.010009765625,561.679992675781,1159100,561.679992675781,2022-04-01
559.380004882812,574.650024414062,557.119995117188,562,867600,562,2022-04-04
557.349975585938,568.940002441406,554.039978027344,556.789978027344,986800,556.789978027344,2022-04-05
556.789978027344,568,553.409973144531,561.260009765625,1172200,561.260009765625,2022-04-06
560.650024414062,561.260009765625,542.820007324219,552.47998046875,1118200,552.47998046875,2022-04-07
551.960021972656,559.340026855469,543.200012207031,557.599975585938,1187100,557.599975585938,2022-04-08
560.380004882812,572.080017089844,557.030029296875,559.909973144531,1175900,559.909973144531,2022-04-11
564.989990234375,570.02001953125,548.549987792969,549.119995117188,1819800,549.119995117188,2022-04-12
549.960021972656,563.510009765625,547.059997558594,562.400024414062,1097700,562.400024414062,2022-04-13
564.539978027344,567.070007324219,553.119995117188,555.320007324219,1023500,555.320007324219,2022-04-14
552.75,556.919982910156,533.25,533.47998046875,1442600,533.47998046875,2022-04-18
535.619995117188,560.840026855469,535.619995117188,557.75,1208800,557.75,2022-04-19
555.690002441406,555.690002441406,535.169982910156,535.960021972656,1540300,535.960021972656,2022-04-20
537.419982910156,541.75,517.809997558594,519.030029296875,1577800,519.030029296875,2022-04-21
517.719970703125,518.570007324219,505.149993896484,511.369995117188,1742200,511.369995117188,2022-04-22
513.460021972656,517.659973144531,496.760009765625,506.970001220703,1381300,506.970001220703,2022-04-25
503.079986572266,503.079986572266,486.350006103516,486.950012207031,1352900,486.950012207031,2022-04-26
485.5,492.25,479.450012207031,482.010009765625,1497700,482.010009765625,2022-04-27
481.190002441406,481.690002441406,449.589996337891,461.489990234375,3207100,461.489990234375,2022-04-28
449.890014648438,457.700012207031,415.010009765625,428.489990234375,4820200,428.489990234375,2022-04-29
431.489990234375,435.929992675781,419.829986572266,432.540008544922,1686000,432.540008544922,2022-05-02
424.149993896484,431.239990234375,410.329986572266,425.619995117188,2136000,425.619995117188,2022-05-03
426.510009765625,450.779998779297,422.440002441406,448.339996337891,1977800,448.339996337891,2022-05-04
444.790008544922,462.929992675781,444.790008544922,456.200012207031,2223300,456.200012207031,2022-05-05
454.209991455078,471.290008544922,452.390014648438,459.769989013672,2560800,459.769989013672,2022-05-06
456.230010986328,478.029998779297,455.980010986328,463.670013427734,2426200,463.670013427734,2022-05-09
472.940002441406,481.790008544922,462.200012207031,468.230010986328,1979400,468.230010986328,2022-05-10
465.940002441406,476.649993896484,447.350006103516,448.350006103516,1679400,448.350006103516,2022-05-11
449.329986572266,466.769989013672,443.179992675781,465.260009765625,1649600,465.260009765625,2022-05-12
459.459991455078,475.869995117188,458.690002441406,471.390014648438,1456800,471.390014648438,2022-05-13
469.369995117188,472.579986572266,456,463.339996337891,1153600,463.339996337891,2022-05-16
468.989990234375,474.140014648438,457.5,472.130004882812,1183100,472.130004882812,2022-05-17
469.980010986328,480.829986572266,463.320007324219,469.5,1574400,469.5,2022-05-18
469.149993896484,479.399993896484,465.880004882812,474.570007324219,1136500,474.570007324219,2022-05-19
480.320007324219,485.700012207031,468.790008544922,479.029998779297,1290800,479.029998779297,2022-05-20
482.649993896484,484,468.859985351562,473.670013427734,895300,473.670013427734,2022-05-23
471.640014648438,479.600006103516,468.010009765625,479.019989013672,940300,479.019989013672,2022-05-24
482.140014648438,489.980010986328,476.850006103516,487.609985351562,877600,487.609985351562,2022-05-25
489.119995117188,508.859985351562,489.119995117188,502.839996337891,1145300,502.839996337891,2022-05-26
503.190002441406,515.659973144531,503.190002441406,509.940002441406,1063300,509.940002441406,2022-05-27
507.859985351562,513.280029296875,501.160003662109,506.929992675781,1265300,506.929992675781,2022-05-31
508.329986572266,514.210021972656,492.040008544922,495.380004882812,1087400,495.380004882812,2022-06-01
496.679992675781,499.100006103516,490.839996337891,498.220001220703,889800,498.220001220703,2022-06-02
496.790008544922,496.790008544922,489.5,491.070007324219,1104200,491.070007324219,2022-06-03
493.160003662109,498.059997558594,483.690002441406,484.720001220703,1206500,484.720001220703,2022-06-06
480.079986572266,484.5,470.170013427734,482.549987792969,1266300,482.549987792969,2022-06-07
485.640014648438,493.109985351562,481.320007324219,487.950012207031,881000,487.950012207031,2022-06-08
489.510009765625,492.640014648438,482.040008544922,482.260009765625,976000,482.260009765625,2022-06-09
474.350006103516,481.019989013672,470.010009765625,474.190002441406,927700,474.190002441406,2022-06-10
467.230010986328,468.980010986328,452.230010986328,454.470001220703,1429700,454.470001220703,2022-06-13
456.920013427734,463.119995117188,447.940002441406,451.970001220703,1101800,451.970001220703,2022-06-14
457.649993896484,460.230010986328,429.910003662109,449,2834100,449,2022-06-15
439.980010986328,440.790008544922,407.75,415.350006103516,2880100,415.350006103516,2022-06-16
415.019989013672,443.320007324219,415.019989013672,441.959991455078,3563000,441.959991455078,2022-06-17
444.019989013672,447.929992675781,435.720001220703,437.470001220703,1727100,437.470001220703,2022-06-21
435.519989013672,453.299987792969,434.040008544922,448.239990234375,1237000,448.239990234375,2022-06-22
446.160003662109,456.579986572266,446.160003662109,455.130004882812,822300,455.130004882812,2022-06-23
454.769989013672,465.220001220703,454.320007324219,463.119995117188,1093900,463.119995117188,2022-06-24
463.119995117188,467.769989013672,458.700012207031,464.359985351562,710800,464.359985351562,2022-06-27
468.410003662109,474.5,456.480010986328,457.029998779297,819600,457.029998779297,2022-06-28
