"BKNG.Open","BKNG.High","BKNG.Low","BKNG.Close","BKNG.Volume","BKNG.Adjusted","Date"
2286.22998046875,2334.93994140625,2272.13989257812,2275,364500,2242.65673828125,2021-03-03
2277.169921875,2277.169921875,2163.39990234375,2219.35009765625,484100,2187.79809570312,2021-03-04
2235.77001953125,2312.80004882812,2178.8798828125,2307.10009765625,435300,2274.30053710938,2021-03-05
2303.42993164062,2412.34008789062,2298.36010742188,2368.73999023438,564000,2335.06420898438,2021-03-08
2380.13989257812,2441.75,2344.01000976562,2366.7900390625,481700,2333.14208984375,2021-03-09
2379.35009765625,2420,2363.90991210938,2369.32006835938,443900,2335.63598632812,2021-03-10
2398.28002929688,2447.46997070312,2343.78002929688,2362.06005859375,512200,2328.47900390625,2021-03-11
2358.98999023438,2412.830078125,2350.8798828125,2401.0400390625,404600,2366.9052734375,2021-03-12
2412.76000976562,2443.52001953125,2374.01000976562,2439.5,468800,2404.818359375,2021-03-15
2416.35009765625,2429.53002929688,2380.01000976562,2396.56005859375,360700,2362.48852539062,2021-03-16
2373.5,2469.580078125,2370,2461.78002929688,394400,2426.78173828125,2021-03-17
2428.03002929688,2447.4599609375,2344,2346.94995117188,498000,2313.58374023438,2021-03-18
2332.82006835938,2350.09008789062,2265.81005859375,2287.73999023438,637600,2255.21606445312,2021-03-19
2340,2340,2225,2231.88989257812,531300,2200.15966796875,2021-03-22
2250.6201171875,2250.6201171875,2184.46997070312,2215,501900,2183.51000976562,2021-03-23
2231.80004882812,2278,2199.01000976562,2202.72998046875,441000,2171.41430664062,2021-03-24
2186.69995117188,2282.8798828125,2173,2268.90991210938,421300,2236.65356445312,2021-03-25
2275.93994140625,2329.330078125,2246.63989257812,2323.53002929688,377000,2290.49682617188,2021-03-26
2311,2375,2307.40991210938,2351.36010742188,341400,2317.931640625,2021-03-29
2343.25,2370.22998046875,2316.7900390625,2334.88989257812,250400,2301.6953125,2021-03-30
2345.67993164062,2363.919921875,2319.31005859375,2329.84008789062,530800,2296.71704101562,2021-03-31
2354.28002929688,2389.72998046875,2348.22998046875,2382.4599609375,248200,2348.58911132812,2021-04-01
2410,2436.8798828125,2386.86010742188,2409.17993164062,342300,2374.92944335938,2021-04-05
2415,2447.40991210938,2407.22998046875,2422,411100,2387.56689453125,2021-04-06
2429.06005859375,2440.2099609375,2395.57006835938,2410.63989257812,235500,2376.36840820312,2021-04-07
2392,2435.42993164062,2392,2427.98999023438,222000,2393.4716796875,2021-04-08
2434,2454.71997070312,2405.55004882812,2450.06005859375,239800,2415.22802734375,2021-04-09
2436,2450.19995117188,2396.48999023438,2409.05004882812,551400,2374.80151367188,2021-04-12
2403.919921875,2415.7900390625,2367.14990234375,2404.2900390625,789700,2370.10888671875,2021-04-13
2413.10009765625,2482.82006835938,2407.47998046875,2454.21997070312,939600,2419.3291015625,2021-04-14
2467.5400390625,2468.92993164062,2426.17993164062,2433.2099609375,639300,2398.61767578125,2021-04-15
2443.72998046875,2489.40991210938,2435.830078125,2476.89990234375,783500,2441.6865234375,2021-04-16
2480.42993164062,2488.32006835938,2443.11010742188,2456.19995117188,327000,2421.28076171875,2021-04-19
2433.75,2436.48999023438,2317.2900390625,2345,477700,2311.66186523438,2021-04-20
2359.919921875,2365.98999023438,2343.06005859375,2357.72998046875,280800,2324.21044921875,2021-04-21
2353.71997070312,2395,2343,2347.05004882812,287500,2313.68286132812,2021-04-22
2367.18994140625,2404.330078125,2350.4599609375,2395.42993164062,253700,2361.37475585938,2021-04-23
2424.88989257812,2460.92993164062,2407,2458.25,323300,2423.3017578125,2021-04-26
2458,2469.1201171875,2441.669921875,2464.14990234375,220700,2429.11767578125,2021-04-27
2475,2514.98999023438,2461,2505.10009765625,323500,2469.48583984375,2021-04-28
2507.46997070312,2516,2476.01000976562,2501.42993164062,218800,2465.86791992188,2021-04-29
2497.69995117188,2497.69995117188,2436.13989257812,2466.080078125,328100,2431.0205078125,2021-04-30
2484.07006835938,2486.98999023438,2435.31005859375,2440.43994140625,190100,2405.74487304688,2021-05-03
2409.7900390625,2427.82006835938,2368.830078125,2382.93994140625,339100,2349.06225585938,2021-05-04
2402.05004882812,2403.75,2327.18994140625,2337.919921875,381500,2304.68237304688,2021-05-05
2297.7099609375,2324,2255.14990234375,2279.35009765625,432700,2246.9453125,2021-05-06
2312.23999023438,2361.419921875,2290.73999023438,2327.080078125,381600,2293.99633789062,2021-05-07
2331.63989257812,2333,2261.68994140625,2263.10009765625,382900,2230.92602539062,2021-05-10
2230,2262.77001953125,2205.080078125,2247.67993164062,418900,2215.72534179688,2021-05-11
2231.31005859375,2236.55004882812,2163.47998046875,2172.25,417100,2141.36791992188,2021-05-12
2193.94995117188,2235.669921875,2162.14990234375,2207.27001953125,299500,2175.8896484375,2021-05-13
2251.1201171875,2291.85009765625,2227.40991210938,2282.47998046875,340400,2250.03051757812,2021-05-14
2261.5400390625,2275.5,2211.59008789062,2223.14990234375,322300,2191.54370117188,2021-05-17
2231.55004882812,2252.60009765625,2210.60009765625,2211.6201171875,344600,2180.17822265625,2021-05-18
2167.2900390625,2272.7099609375,2161.78002929688,2270.01000976562,405800,2237.73779296875,2021-05-19
2279.84008789062,2309.76000976562,2260.90991210938,2306.05004882812,311900,2273.26538085938,2021-05-20
2324.57006835938,2336.30004882812,2268.34008789062,2293.3798828125,263200,2260.77563476562,2021-05-21
2301.71997070312,2356.14990234375,2300.19995117188,2348.47998046875,332500,2315.09228515625,2021-05-24
2357.5,2373.8798828125,2329.2900390625,2339.01000976562,278100,2305.75708007812,2021-05-25
2366.48999023438,2372.69995117188,2341.61010742188,2347,293900,2313.63330078125,2021-05-26
2360.77001953125,2360.77001953125,2326.68994140625,2334.78002929688,689000,2301.58740234375,2021-05-27
2339.84008789062,2367.81005859375,2315.47998046875,2361.55004882812,232300,2327.9765625,2021-05-28
2380,2380.2900390625,2316.05004882812,2328.28002929688,316000,2295.17919921875,2021-06-01
2339.69995117188,2356.5,2310.7099609375,2317.919921875,292700,2284.966796875,2021-06-02
2293.419921875,2327.05004882812,2262,2295.81005859375,283300,2263.17114257812,2021-06-03
2304.78002929688,2328.4599609375,2304.23999023438,2315.68994140625,173700,2282.76831054688,2021-06-04
2319.830078125,2341.1201171875,2291.56005859375,2298.52001953125,198800,2265.8427734375,2021-06-07
2300.419921875,2319.52001953125,2290.17993164062,2303.73999023438,233900,2270.98828125,2021-06-08
2300,2330.34008789062,2294.76000976562,2314.06005859375,266400,2281.16162109375,2021-06-09
2307.330078125,2328.75,2282.8701171875,2324.44995117188,269400,2291.40380859375,2021-06-10
2313.89990234375,2327.92993164062,2293.419921875,2304.3701171875,291700,2271.609375,2021-06-11
2311.8701171875,2315.669921875,2290.85009765625,2305.0400390625,190200,2272.27001953125,2021-06-14
2302.3701171875,2333,2283.82006835938,2301.9599609375,212100,2269.23364257812,2021-06-15
2312.02001953125,2319.35009765625,2284.67993164062,2298.22998046875,167900,2265.55688476562,2021-06-16
2296.13989257812,2318.98999023438,2287.44995117188,2294,247800,2261.38671875,2021-06-17
2283.09008789062,2299.02001953125,2230.52001953125,2242.61010742188,482900,2210.7275390625,2021-06-18
2253.88989257812,2276.7099609375,2231.22998046875,2263.07006835938,203000,2230.89672851562,2021-06-21
2267.88989257812,2276.64990234375,2239,2250.89990234375,214400,2218.89965820312,2021-06-22
2251.0400390625,2261.03002929688,2232.72998046875,2246.28002929688,162200,2214.34521484375,2021-06-23
2267.68994140625,2267.96997070312,2234.55004882812,2246.22998046875,212300,2214.29614257812,2021-06-24
2257.89990234375,2299.3798828125,2246.4599609375,2281.65991210938,337200,2249.22216796875,2021-06-25
2249.75,2260,2171.61010742188,2204.55004882812,612200,2173.20825195312,2021-06-28
2192.32006835938,2196.8701171875,2165.89990234375,2172.18994140625,517700,2141.30834960938,2021-06-29
2178.5400390625,2220,2175,2188.09008789062,414700,2156.98266601562,2021-06-30
2194.669921875,2224,2194.669921875,2210.02001953125,245200,2178.6005859375,2021-07-01
2220.1298828125,2246.59008789062,2215.30004882812,2238.88989257812,243300,2207.060546875,2021-07-02
2233.76000976562,2243.169921875,2217.9599609375,2222.32006835938,302200,2190.72583007812,2021-07-06
2224.919921875,2227.44995117188,2153.03002929688,2166.77001953125,273200,2135.96533203125,2021-07-07
2150.14990234375,2184.59008789062,2126.28002929688,2163.919921875,299600,2133.15576171875,2021-07-08
2179.3798828125,2205.34008789062,2160.44995117188,2194.98999023438,296200,2163.78393554688,2021-07-09
2182.06005859375,2206.17993164062,2166.5,2204,302200,2172.66650390625,2021-07-12
2204.39990234375,2228.73999023438,2185.81005859375,2188.43994140625,394900,2157.3271484375,2021-07-13
2206.02001953125,2218.10009765625,2175.88989257812,2176.6201171875,211500,2145.67553710938,2021-07-14
2173,2183.31005859375,2145.5,2169.38989257812,271900,2138.54858398438,2021-07-15
2183.88989257812,2186.47998046875,2139.69995117188,2144.71997070312,187700,2114.22900390625,2021-07-16
2101.7099609375,2121.669921875,2058.67993164062,2067.55004882812,456500,2038.15625,2021-07-19
2067.55004882812,2141.44995117188,2053.57006835938,2130.42993164062,314000,2100.142578125,2021-07-20
2143.68994140625,2198.55004882812,2143.68994140625,2194.03002929688,270400,2162.837890625,2021-07-21
2191.5400390625,2204.6298828125,2170,2194.40991210938,248800,2163.21264648438,2021-07-22
2193.05004882812,2214.17993164062,2182.4599609375,2202.57006835938,215300,2171.2568359375,2021-07-23
2203.8798828125,2236.09008789062,2199.44995117188,2230.69995117188,251100,2198.98681640625,2021-07-26
2227.67993164062,2249.69995117188,2203.1201171875,2246.18994140625,311300,2214.25659179688,2021-07-27
2250,2264.63989257812,2213.22998046875,2226.330078125,302200,2194.67919921875,2021-07-28
2244.4599609375,2247.34008789062,2212.48999023438,2214.34008789062,283500,2182.859375,2021-07-29
2198.60009765625,2205.18994140625,2170.03002929688,2178.26000976562,276700,2147.29223632812,2021-07-30
2191.67993164062,2235.96997070312,2160.18994140625,2170.93994140625,252700,2140.076171875,2021-08-02
2173.59008789062,2187.09008789062,2116.02001953125,2139.2900390625,269700,2108.87622070312,2021-08-03
2131.7900390625,2148.59008789062,2079.169921875,2085.63989257812,391600,2055.98901367188,2021-08-04
2149.98999023438,2228.2900390625,2135.06005859375,2207.7099609375,438400,2176.32348632812,2021-08-05
2207.830078125,2229.96997070312,2152.419921875,2182.97998046875,457900,2151.9453125,2021-08-06
2182.96997070312,2182.96997070312,2130.39990234375,2157.78002929688,274000,2127.103515625,2021-08-09
2157.78002929688,2202.98999023438,2157.78002929688,2200.46997070312,277500,2169.1865234375,2021-08-10
2194.77001953125,2209.919921875,2168.82006835938,2200.21997070312,224900,2168.93994140625,2021-08-11
2181.36010742188,2196.5,2154.1298828125,2193.169921875,206300,2161.98999023438,2021-08-12
2196.39990234375,2208.06005859375,2167.02001953125,2203.419921875,228100,2172.09448242188,2021-08-13
2193.169921875,2198.0400390625,2092.68994140625,2130.88989257812,414400,2100.59545898438,2021-08-16
2103.89990234375,2126.19995117188,2093.05004882812,2113.27001953125,282400,2083.22583007812,2021-08-17
2110,2123.97998046875,2081.61010742188,2086.31005859375,300700,2056.6494140625,2021-08-18
2079.1201171875,2092.7900390625,2058.42993164062,2075.86010742188,346800,2046.34826660156,2021-08-19
2073.94995117188,2083,2058.48999023438,2074.73999023438,350000,2045.24389648438,2021-08-20
2072.06005859375,2147.07006835938,2070.14990234375,2137.32006835938,493200,2106.93432617188,2021-08-23
2150,2249.78002929688,2138.52001953125,2233.11010742188,459600,2201.3623046875,2021-08-24
2240.330078125,2278.5,2210.169921875,2263.7900390625,340000,2231.60620117188,2021-08-25
2250,2292.38989257812,2250,2276.80004882812,292600,2244.431640625,2021-08-26
2279,2319.6298828125,2278.53002929688,2305.46997070312,240500,2272.69360351562,2021-08-27
2300,2306.57006835938,2270.419921875,2277.7099609375,244900,2245.32861328125,2021-08-30
2286.02001953125,2316.080078125,2284.13989257812,2299.669921875,388400,2266.9765625,2021-08-31
2305.86010742188,2330,2285,2286.85009765625,324700,2254.3388671875,2021-09-01
2304.23999023438,2326.7900390625,2282.77001953125,2300.4599609375,231800,2267.75512695312,2021-09-02
2284.28002929688,2311.73999023438,2276.5,2304.44995117188,196500,2271.68823242188,2021-09-03
2307.90991210938,2342.01000976562,2305.28002929688,2338.57006835938,238900,2305.32348632812,2021-09-07
2340,2356,2296.35009765625,2315.94995117188,264700,2283.02465820312,2021-09-08
2306.28002929688,2345.42993164062,2304.1298828125,2318.669921875,223700,2285.7060546875,2021-09-09
2330,2345,2301.6298828125,2304.80004882812,242200,2272.03344726562,2021-09-10
2314.5,2329,2275.169921875,2322.1201171875,232300,2289.107421875,2021-09-13
2323.05004882812,2343.56005859375,2310.64990234375,2328.65991210938,172000,2295.5537109375,2021-09-14
2328.80004882812,2378.10009765625,2315.32006835938,2375.96997070312,249000,2342.19140625,2021-09-15
2368.1201171875,2387.77001953125,2338.169921875,2345,243000,2311.66186523438,2021-09-16
2350.830078125,2365.17993164062,2320,2325.3701171875,369200,2292.31079101562,2021-09-17
2310,2345.7900390625,2285.89990234375,2340.73999023438,311800,2307.46240234375,2021-09-20
2363.52001953125,2363.52001953125,2322.38989257812,2325.6201171875,211100,2292.55737304688,2021-09-21
2338.85009765625,2427.2900390625,2338.85009765625,2406.11010742188,417000,2371.90283203125,2021-09-22
2410.64990234375,2488.92993164062,2410.64990234375,2475.51000976562,419500,2440.31616210938,2021-09-23
2452.3798828125,2502.48999023438,2452.3798828125,2491.35009765625,298900,2455.93139648438,2021-09-24
2494.15991210938,2540,2465.76000976562,2476.52001953125,320800,2441.31201171875,2021-09-27
2460,2479.36010742188,2422.8798828125,2432.75,309800,2398.1640625,2021-09-28
2436.63989257812,2447.61010742188,2374.77001953125,2377.82006835938,294300,2344.01513671875,2021-09-29
2382.92993164062,2406.39990234375,2355,2373.8701171875,311600,2340.12133789062,2021-09-30
2416.84008789062,2476.77001953125,2416.84008789062,2455.8701171875,306600,2420.95581054688,2021-10-01
2455.8701171875,2488.85009765625,2421.75,2459.52001953125,257400,2424.5537109375,2021-10-04
2459,2486.90991210938,2426.07006835938,2432.34008789062,267300,2397.76049804688,2021-10-05
2400,2452.36010742188,2384,2448.19995117188,239900,2413.39428710938,2021-10-06
2473.02001953125,2497.18994140625,2466.44995117188,2469,156800,2433.89916992188,2021-10-07
2473.68994140625,2490.98999023438,2462.84008789062,2474.3701171875,164300,2439.19262695312,2021-10-08
2480.48999023438,2507.90991210938,2463.18994140625,2467.40991210938,150500,2432.33154296875,2021-10-11
2470.48999023438,2497.85009765625,2453.44995117188,2464.69995117188,220100,2429.65991210938,2021-10-12
2465,2481.97998046875,2436.27001953125,2462.53002929688,178500,2427.52124023438,2021-10-13
2482.60009765625,2515.71997070312,2474.5,2496.21997070312,278400,2460.73217773438,2021-10-14
2520,2540,2515.5,2538.34008789062,233300,2502.25341796875,2021-10-15
2520.35009765625,2538,2494.3701171875,2502.1298828125,209800,2466.5576171875,2021-10-18
2502.52001953125,2503.26000976562,2455.78002929688,2463.10009765625,274600,2428.0830078125,2021-10-19
2465.01000976562,2465.01000976562,2368.73999023438,2384.17993164062,406900,2350.28466796875,2021-10-20
2400.55004882812,2419.830078125,2390.03002929688,2411.1298828125,212500,2376.85107421875,2021-10-21
2407.11010742188,2438.9599609375,2385.71997070312,2394.59008789062,161900,2360.54711914062,2021-10-22
2397.84008789062,2420.52001953125,2371.81005859375,2412.97998046875,142400,2378.67553710938,2021-10-25
2422.89990234375,2465,2422.89990234375,2443.03002929688,175400,2408.29809570312,2021-10-26
2431.3701171875,2457.59008789062,2410,2428.09008789062,195800,2393.57006835938,2021-10-27
2426.02001953125,2431.23999023438,2395.59008789062,2429.77001953125,149400,2395.2265625,2021-10-28
2418.88989257812,2430.11010742188,2392.18994140625,2420.78002929688,216500,2386.36450195312,2021-10-29
2420.1298828125,2490,2420.1298828125,2489.68994140625,289800,2454.29443359375,2021-11-01
2475.67993164062,2494.0400390625,2420.63989257812,2453.830078125,273000,2418.9443359375,2021-11-02
2443.32006835938,2474.98999023438,2405,2435.330078125,361500,2400.70776367188,2021-11-03
2539,2539.3798828125,2432.2900390625,2437.01000976562,533100,2402.36376953125,2021-11-04
2544.34008789062,2631.67993164062,2515.64990234375,2618.96997070312,755500,2581.73657226562,2021-11-05
2659,2687.2900390625,2600.05004882812,2639.86010742188,497200,2602.32983398438,2021-11-08
2639,2687,2621.18994140625,2648.19995117188,407300,2610.55078125,2021-11-09
2658.86010742188,2669.90991210938,2560,2569.78002929688,366100,2533.24633789062,2021-11-10
2573.26000976562,2575.330078125,2475.18994140625,2479.0400390625,342300,2443.79614257812,2021-11-11
2495.65991210938,2495.65991210938,2442.419921875,2451.64990234375,316800,2416.79541015625,2021-11-12
2455,2464,2400.22998046875,2405.01000976562,337100,2370.81884765625,2021-11-15
2412.1298828125,2412.1298828125,2367.02001953125,2380.330078125,431200,2346.48950195312,2021-11-16
2386.2099609375,2402.7900390625,2354.8701171875,2366.3798828125,457800,2332.73754882812,2021-11-17
2374.14990234375,2387.05004882812,2335.84008789062,2375.97998046875,340500,2342.20141601562,2021-11-18
2314.8701171875,2358.07006835938,2278,2339.98999023438,485400,2306.72290039062,2021-11-19
2330.81005859375,2366.03002929688,2293.330078125,2297.1298828125,373600,2264.47216796875,2021-11-22
2312.23999023438,2349.580078125,2302.169921875,2341.1298828125,256500,2307.84643554688,2021-11-23
2311.9599609375,2351.26000976562,2291.14990234375,2323.1201171875,295100,2290.09252929688,2021-11-24
2121.9599609375,2162.59008789062,2099.1201171875,2155.56005859375,721800,2124.9150390625,2021-11-26
2206.419921875,2227.8798828125,2140.42993164062,2182.01000976562,450100,2150.98901367188,2021-11-29
2121.47998046875,2170.3798828125,2075.5400390625,2101.85009765625,660700,2071.96850585938,2021-11-30
2146.919921875,2182.57006835938,2057.32006835938,2067.01000976562,572600,2037.62377929688,2021-12-01
2099.78002929688,2189.8798828125,2075,2171.92993164062,531600,2141.05224609375,2021-12-02
2185,2195.080078125,2087.42993164062,2114.43994140625,406100,2084.37963867188,2021-12-03
2163,2294.94995117188,2152.3798828125,2227.28002929688,570400,2195.61547851562,2021-12-06
2289.06005859375,2317.55004882812,2230.5,2245.03002929688,402500,2213.11328125,2021-12-07
2268.9599609375,2324.51000976562,2260.4599609375,2307.19995117188,375200,2274.39916992188,2021-12-08
2299.57006835938,2299.57006835938,2257.80004882812,2267.61010742188,240400,2235.37182617188,2021-12-09
2273.32006835938,2283.830078125,2220.26000976562,2236.36010742188,313700,2204.56616210938,2021-12-10
2202.03002929688,2211.75,2141.69995117188,2149.51000976562,392800,2118.95092773438,2021-12-13
2120,2165.2099609375,2111.27001953125,2124.92993164062,392400,2094.72021484375,2021-12-14
2156.14990234375,2157.72998046875,2086.51000976562,2130.3798828125,436200,2100.09252929688,2021-12-15
2186.98999023438,2189.94995117188,2135,2164.90991210938,525000,2134.13208007812,2021-12-16
2152.5400390625,2231.19995117188,2131,2210.4599609375,486900,2179.03466796875,2021-12-17
2151,2211.31005859375,2107.5400390625,2208.75,332600,2177.34887695312,2021-12-20
2241.3701171875,2370.34008789062,2241.3701171875,2365.75,557700,2332.11645507812,2021-12-21
2346.68994140625,2406.830078125,2329.71997070312,2385.17993164062,328600,2351.2705078125,2021-12-22
2407.76000976562,2422.40991210938,2395.03002929688,2402.25,186500,2368.09790039062,2021-12-23
2389.669921875,2416.27001953125,2374.5,2394.51000976562,165100,2360.4677734375,2021-12-27
2387.06005859375,2414.919921875,2365.05004882812,2386.90991210938,146000,2352.97583007812,2021-12-28
2388.94995117188,2410.93994140625,2374,2384.67993164062,103000,2350.77783203125,2021-12-29
2385.67993164062,2428.7099609375,2385.67993164062,2395.919921875,195800,2361.85791015625,2021-12-30
2391.14990234375,2417.419921875,2383.75,2399.22998046875,182300,2365.12084960938,2021-12-31
2423,2466,2396.61010742188,2461.419921875,389000,2426.42626953125,2022-01-03
2475,2518.25,2441.72998046875,2464.92993164062,381600,2429.88696289062,2022-01-04
2479.19995117188,2480.5400390625,2412.80004882812,2413.30004882812,255000,2378.99047851562,2022-01-05
2412.98999023438,2460.14990234375,2412.98999023438,2429.96997070312,247100,2395.42358398438,2022-01-06
2435,2466.26000976562,2423.77001953125,2434.580078125,229900,2399.96826171875,2022-01-07
2433.73999023438,2433.73999023438,2362.40991210938,2426.39990234375,327400,2391.904296875,2022-01-10
2392.07006835938,2474.26000976562,2392.07006835938,2469.419921875,288900,2434.31298828125,2022-01-11
2480,2494.94995117188,2417.01000976562,2436.10009765625,278100,2401.46655273438,2022-01-12
2442.84008789062,2495,2441.77001953125,2458.97998046875,252400,2424.021484375,2022-01-13
2458.97998046875,2460,2402.78002929688,2450.94995117188,276100,2416.10522460938,2022-01-14
2424.13989257812,2450,2376.61010742188,2384.2099609375,349900,2350.31420898438,2022-01-18
2372.15991210938,2413.80004882812,2366.72998046875,2377.09008789062,272900,2343.29541015625,2022-01-19
2418.75,2482.53002929688,2410.36010742188,2433.63989257812,558000,2399.04150390625,2022-01-20
2433.63989257812,2433.63989257812,2339.31005859375,2345.86010742188,582500,2312.509765625,2022-01-21
2317.32006835938,2356.35009765625,2218.669921875,2349.6201171875,584100,2316.21606445312,2022-01-24
2285.09008789062,2367.89990234375,2235.03002929688,2329.02001953125,453600,2295.90893554688,2022-01-25
2375,2424.67993164062,2320.98999023438,2370.6298828125,439300,2336.92700195312,2022-01-26
2419.40991210938,2438.93994140625,2342.07006835938,2359.64990234375,331100,2326.10327148438,2022-01-27
2359.71997070312,2414.85009765625,2341.26000976562,2412.93994140625,302800,2378.6357421875,2022-01-28
2405.78002929688,2470,2373.1298828125,2456.1298828125,379300,2421.2119140625,2022-01-31
2464.9599609375,2477.10009765625,2435.580078125,2465.63989257812,368100,2430.58642578125,2022-02-01
2485,2487.43994140625,2438.07006835938,2440.97998046875,367100,2406.27734375,2022-02-02
2439.82006835938,2470.84008789062,2426.17993164062,2437.52001953125,460900,2402.86645507812,2022-02-03
2408.40991210938,2469.97998046875,2391.27001953125,2442.92993164062,312700,2408.19946289062,2022-02-04
2467.39990234375,2501.38989257812,2454.15991210938,2483.05004882812,432500,2447.74951171875,2022-02-07
2485,2546.86010742188,2476.23999023438,2541.3798828125,449400,2505.25,2022-02-08
2596.080078125,2639.46997070312,2587.19995117188,2626.97998046875,693500,2589.63256835938,2022-02-09
2580.80004882812,2658.27001953125,2580.80004882812,2628.3798828125,473200,2591.0126953125,2022-02-10
2680,2687,2512.44995117188,2530.01000976562,594000,2494.04174804688,2022-02-11
2521.57006835938,2580.85009765625,2514.13989257812,2545.65991210938,451700,2509.46899414062,2022-02-14
2573.47998046875,2659.89990234375,2573.47998046875,2635.15991210938,455100,2597.69702148438,2022-02-15
2633.80004882812,2715.65991210938,2632.21997070312,2703.26000976562,507600,2664.82836914062,2022-02-16
2664.81005859375,2676.40991210938,2612.13989257812,2623.94995117188,330600,2586.64599609375,2022-02-17
2625.02001953125,2639,2582.97998046875,2616.40991210938,328600,2579.212890625,2022-02-18
2588.4599609375,2617.75,2486.84008789062,2518.21997070312,513400,2482.41943359375,2022-02-22
2536.72998046875,2556.76000976562,2465.01000976562,2469.830078125,518000,2434.71752929688,2022-02-23
2161.61010742188,2297.55004882812,2138.71997070312,2295,1518100,2262.37280273438,2022-02-24
2319.26000976562,2336.71997070312,2250.01000976562,2281.4599609375,546100,2249.02490234375,2022-02-25
2241.80004882812,2241.80004882812,2153.65991210938,2172.25,817700,2141.36791992188,2022-02-28
2148.44995117188,2148.44995117188,2063.22998046875,2072,836600,2042.54309082031,2022-03-01
2091.15991210938,2193.31005859375,2088.67993164062,2163.52001953125,580100,2132.76196289062,2022-03-02
2173.09008789062,2198.02001953125,2089.88989257812,2102.06005859375,448900,2072.17529296875,2022-03-03
2048.2900390625,2059.96997070312,1963.7099609375,1985.0400390625,746700,1956.81921386719,2022-03-04
1970.26000976562,1979.05004882812,1815.96997070312,1817.16003417969,1089300,1791.32592773438,2022-03-07
1843.39001464844,1981.78002929688,1796.44995117188,1899.53002929688,1207000,1872.52478027344,2022-03-08
2009.5400390625,2082.98999023438,2007.5,2035.46997070312,776400,2006.53234863281,2022-03-09
1976.01000976562,2061.14990234375,1966.11999511719,2030.35998535156,638500,2001.49475097656,2022-03-10
2062,2080.75,2010.64001464844,2017.40002441406,360700,1988.71911621094,2022-03-11
2010.19995117188,2040.47998046875,1985.75,1999.94995117188,425200,1971.51721191406,2022-03-14
2032.71997070312,2101.26000976562,2015.08996582031,2080.17993164062,475400,2050.60668945312,2022-03-15
2137.19995117188,2239.71997070312,2130.01000976562,2202.43994140625,740400,2171.12841796875,2022-03-16
2167.17993164062,2189.61010742188,2120.03002929688,2161.13989257812,393000,2130.41552734375,2022-03-17
2161.13989257812,2209.3798828125,2134.09008789062,2186.31005859375,509200,2155.22802734375,2022-03-18
2204.5,2204.5,2142,2161.38989257812,313500,2130.662109375,2022-03-21
2171,2217.21997070312,2164.01000976562,2201.9599609375,271600,2170.65551757812,2022-03-22
2204.82006835938,2208.82006835938,2152.02001953125,2159.75,292100,2129.04541015625,2022-03-23
2164,2265.96997070312,2161.98999023438,2261.98999023438,340000,2229.83203125,2022-03-24
2266.96997070312,2298.080078125,2226.17993164062,2247.92993164062,247800,2215.9716796875,2022-03-25
2260.77001953125,2280.7900390625,2220.69995117188,2276.82006835938,264800,2244.451171875,2022-03-28
2340.35009765625,2420.88989257812,2340.35009765625,2371.919921875,536700,2338.19873046875,2022-03-29
2368.0400390625,2368.0400390625,2317.92993164062,2327.98999023438,246300,2294.89331054688,2022-03-30
2364.330078125,2389.4599609375,2347.80004882812,2348.44995117188,355300,2315.0625,2022-03-31
2377.6201171875,2418.2900390625,2350,2367.830078125,282100,2334.16748046875,2022-04-01
2375.669921875,2379.9599609375,2334.0400390625,2374.96997070312,293400,2341.20556640625,2022-04-04
2347.53002929688,2372.6201171875,2292.57006835938,2298,355200,2265.32983398438,2022-04-05
2237.6201171875,2239.0400390625,2194.59008789062,2222.13989257812,422200,2190.54833984375,2022-04-06
2208.17993164062,2224.63989257812,2171.22998046875,2213.19995117188,299500,2181.73583984375,2022-04-07
2203.44995117188,2228.080078125,2166.3798828125,2167.419921875,301600,2136.60620117188,2022-04-08
2150,2209.56005859375,2144.94995117188,2169.2099609375,252600,2138.37084960938,2022-04-11
2196.94995117188,2232.3701171875,2172.82006835938,2181.3798828125,278400,2150.36791992188,2022-04-12
2192.25,2272.31005859375,2190.68994140625,2260.11010742188,328400,2227.97875976562,2022-04-13
2277,2307.4599609375,2213.44995117188,2227.2900390625,402200,2195.62548828125,2022-04-14
2210,2226.17993164062,2173,2199.31005859375,329400,2168.04321289062,2022-04-18
2204.81005859375,2252.98999023438,2204.81005859375,2239.3798828125,339700,2207.54272460938,2022-04-19
2260,2284.25,2243.77001953125,2251.80004882812,265500,2219.78637695312,2022-04-20
2316.07006835938,2337.89990234375,2224.28002929688,2239.32006835938,389800,2207.48461914062,2022-04-21
2226,2263.9599609375,2209.82006835938,2213.8701171875,301800,2182.39599609375,2022-04-22
2192.07006835938,2266.65991210938,2186.51000976562,2246.0400390625,420200,2214.10888671875,2022-04-25
2231.84008789062,2243.27001953125,2158.94995117188,2159.9599609375,443600,2129.25219726562,2022-04-26
2188,2280.07006835938,2184,2258.94995117188,463900,2226.8349609375,2022-04-27
2285.81005859375,2363.44995117188,2259.21997070312,2317.80004882812,483200,2284.8486328125,2022-04-28
2292.5400390625,2315.19995117188,2206.18994140625,2210.31005859375,473100,2178.88671875,2022-04-29
2207,2224.59008789062,2116,2192.919921875,595000,2161.74389648438,2022-05-02
2203.76000976562,2205.46997070312,2061.68994140625,2105.92993164062,620200,2075.99047851562,2022-05-03
