"TJX.Open","TJX.High","TJX.Low","TJX.Close","TJX.Volume","TJX.Adjusted","Date"
49.5699996948242,50.810001373291,48.8800010681152,49.0900001525879,14079500,45.7147979736328,2020-04-28
52.2400016784668,52.810001373291,50.5099983215332,51.5400009155273,10941200,47.9963531494141,2020-04-29
50.5200004577637,50.8199996948242,48.8699989318848,49.0499992370605,14765400,45.6775550842285,2020-04-30
48,48.439998626709,47.4700012207031,48.25,5910300,44.932559967041,2020-05-01
47.4300003051758,48.2200012207031,46.7200012207031,47.7000007629395,10082700,44.4203796386719,2020-05-04
48.2700004577637,48.9500007629395,47.9599990844727,48.1699981689453,7951000,44.8580551147461,2020-05-05
48.5200004577637,48.939998626709,47.4799995422363,47.6800003051758,5804100,44.4017448425293,2020-05-06
48.6399993896484,49.4599990844727,48.4700012207031,48.5,9375000,45.1653633117676,2020-05-07
49.189998626709,49.4199981689453,48.25,48.5099983215332,5586500,45.1746788024902,2020-05-08
47.8600006103516,48.9799995422363,47.3600006103516,48.3499984741211,6726100,45.0256729125977,2020-05-11
48.689998626709,48.8199996948242,45.9199981689453,45.9599990844727,6713700,42.8000106811523,2020-05-12
45.7700004577637,45.9700012207031,43.7099990844727,44.0299987792969,14312400,41.0026969909668,2020-05-13
43.3300018310547,44.7599983215332,42.5200004577637,44.7400016784668,11424800,41.6638870239258,2020-05-14
43.7299995422363,47.1699981689453,43.5299987792969,47.1699981689453,20593600,43.926815032959,2020-05-15
49.7900009155273,51.0699996948242,49.2599983215332,49.7599983215332,13385100,46.3387336730957,2020-05-18
49.8800010681152,51.3199996948242,48.4700012207031,50.2599983215332,11220300,46.8043594360352,2020-05-19
50.7400016784668,51.6300010681152,50.4000015258789,50.8499984741211,9771600,47.3538017272949,2020-05-20
53.5999984741211,55.2900009155273,52.7400016784668,54.2999992370605,23101500,50.566593170166,2020-05-21
53.8400001525879,54.8400001525879,53.0499992370605,53.4099998474121,13446900,49.7377700805664,2020-05-22
55,55.6800003051758,54.5099983215332,55.2999992370605,12240600,51.4978332519531,2020-05-26
56.3300018310547,56.6800003051758,54.7599983215332,55.2900009155273,10793000,51.4885177612305,2020-05-27
55.5200004577637,55.8499984741211,53.9300003051758,54.0800018310547,10447400,50.3617095947266,2020-05-28
53.3499984741211,54.0999984741211,52.4599990844727,52.7599983215332,13006100,49.1324729919434,2020-05-29
52.9900016784668,53.5900001525879,52.3600006103516,53.3300018310547,6906200,49.6632843017578,2020-06-01
53.7000007629395,54.4099998474121,53.0999984741211,54.3400001525879,9785500,50.6038360595703,2020-06-02
54.6599998474121,55.8199996948242,54.5,55.2400016784668,7033800,51.4419593811035,2020-06-03
54.4300003051758,55.8699989318848,54.4300003051758,54.8300018310547,14901700,51.0601501464844,2020-06-04
56.4799995422363,58.3600006103516,56.2400016784668,57.2599983215332,11740000,53.3230743408203,2020-06-05
57.8800010681152,58.5400009155273,56.25,57.4199981689453,8700200,53.4720726013184,2020-06-08
56.5,57.0200004577637,55.8899993896484,56.2400016784668,7887900,52.3732032775879,2020-06-09
56.2900009155273,56.3499984741211,54.5299987792969,54.810001373291,10910300,51.0415306091309,2020-06-10
52.7599983215332,53.5400009155273,52.3899993896484,52.6599998474121,10704800,49.0393486022949,2020-06-11
54.2099990844727,54.2200012207031,51.2599983215332,52.4599990844727,7368400,48.8530960083008,2020-06-12
50.3300018310547,52.6699981689453,50.1100006103516,52.5999984741211,8299000,48.9834785461426,2020-06-15
56.5,56.8600006103516,54.3499984741211,55.5499992370605,12468500,51.7306480407715,2020-06-16
55.6500015258789,55.9900016784668,54.2099990844727,54.5400009155273,6118500,50.7900924682617,2020-06-17
53.6800003051758,54.6300010681152,53.2099990844727,53.4500007629395,9619300,49.775032043457,2020-06-18
55,55.2099990844727,52.6300010681152,52.6399993896484,13545400,49.0207176208496,2020-06-19
52.310001373291,53.2599983215332,51.8199996948242,52.8199996948242,8051400,49.1883392333984,2020-06-22
53.3499984741211,53.75,52.9599990844727,53.25,5141600,49.5887832641602,2020-06-23
52.5,52.8800010681152,50.6500015258789,51.5299987792969,7230700,47.9870414733887,2020-06-24
51.0299987792969,51.189998626709,49.6599998474121,50.8699989318848,7174300,47.3724212646484,2020-06-25
50.7299995422363,51.4799995422363,49.4000015258789,49.5400009155273,8298000,46.1338539123535,2020-06-26
49.689998626709,50.7700004577637,48.7299995422363,50.7700004577637,6555300,47.2793006896973,2020-06-29
50.3199996948242,50.810001373291,49.7700004577637,50.560001373291,6909200,47.0837364196777,2020-06-30
50.5299987792969,52.2900009155273,50.4300003051758,51.1800003051758,8205700,47.6611099243164,2020-07-01
51.9599990844727,52.5800018310547,51.3699989318848,51.75,6770600,48.1919136047363,2020-07-02
52.4199981689453,52.9900016784668,52.1300010681152,52.6399993896484,7239100,49.0207176208496,2020-07-06
51.9300003051758,52.0800018310547,50.6699981689453,50.7999992370605,6414300,47.3072319030762,2020-07-07
50.8199996948242,51.0900001525879,50.0299987792969,50.8699989318848,6327300,47.3724212646484,2020-07-08
50.7000007629395,50.9300003051758,49.1800003051758,49.9900016784668,6078400,46.5529289245605,2020-07-09
50.1699981689453,51.2599983215332,49.6800003051758,51.0699996948242,5057900,47.558666229248,2020-07-10
51.310001373291,51.9500007629395,50.1199989318848,50.3699989318848,6180900,46.9067916870117,2020-07-13
49.8699989318848,50.3899993896484,49.2099990844727,49.8600006103516,7368900,46.4318695068359,2020-07-14
51.7099990844727,52.7799987792969,51.4500007629395,52.6300010681152,7332400,49.011402130127,2020-07-15
52.189998626709,53.6500015258789,52.060001373291,53.5099983215332,7335700,49.8309135437012,2020-07-16
53.7299995422363,53.75,52.7299995422363,52.9099998474121,4899600,49.2721557617188,2020-07-17
52.6199989318848,52.8899993896484,51.439998626709,51.7400016784668,5158200,48.1826019287109,2020-07-20
51.7999992370605,53.4900016784668,51.7099990844727,53.0699996948242,5111900,49.4211540222168,2020-07-21
52.5699996948242,53.5499992370605,52.2400016784668,53.439998626709,5132300,49.7657241821289,2020-07-22
53.6500015258789,53.939998626709,52.9000015258789,53.3899993896484,4905100,49.7191543579102,2020-07-23
53.25,53.6800003051758,52.6800003051758,52.8899993896484,3482100,49.2535209655762,2020-07-24
52.5999984741211,52.6699981689453,51.689998626709,52.0800018310547,3439300,48.4992294311523,2020-07-27
52,52.4799995422363,51.7400016784668,51.7799987792969,3837300,48.2198486328125,2020-07-28
51.9300003051758,52.9799995422363,51.7999992370605,52.5999984741211,3927700,48.9834785461426,2020-07-29
51.8899993896484,52.0099983215332,51.0200004577637,51.5999984741211,4473200,48.0522308349609,2020-07-30
51.5400009155273,52.0400009155273,50.9199981689453,51.9900016784668,5125600,48.4154090881348,2020-07-31
52.0200004577637,52.1699981689453,51.0400009155273,51.8899993896484,5617000,48.3222846984863,2020-08-03
51.7599983215332,53.2799987792969,51.75,53.2799987792969,6781900,49.6167182922363,2020-08-04
53.4799995422363,53.6699981689453,52.8300018310547,53.5400009155273,7296200,49.8588485717773,2020-08-05
53.2099990844727,53.9900016784668,53.0800018310547,53.4099998474121,6582300,49.7377700805664,2020-08-06
53.5800018310547,55.7599983215332,53.2999992370605,55.4500007629395,7407300,51.6375198364258,2020-08-07
55.7400016784668,56.5699996948242,55.5499992370605,56.5200004577637,5072300,52.6339530944824,2020-08-10
57.3199996948242,58.439998626709,56.6699981689453,57.5099983215332,7566400,53.5558853149414,2020-08-11
57.7799987792969,58.0900001525879,56.5800018310547,57.7299995422363,5132600,53.7607612609863,2020-08-12
57.3699989318848,57.6100006103516,56.6699981689453,57.1100006103516,4584300,53.1833839416504,2020-08-13
57.0499992370605,58.3499984741211,56.6800003051758,57.8699989318848,4926600,53.8911170959473,2020-08-14
59,59.5400009155273,57.7099990844727,59.4099998474121,8039400,55.3252487182617,2020-08-17
59.0099983215332,59.0099983215332,57.3699989318848,57.4500007629395,7841000,53.5000076293945,2020-08-18
54.0099983215332,54.810001373291,52.2400016784668,54.3600006103516,31932000,50.6224670410156,2020-08-19
53.3699989318848,53.6599998474121,51.5299987792969,51.6500015258789,17300400,48.0987892150879,2020-08-20
51.9799995422363,53.2400016784668,51.6500015258789,51.6800003051758,13732800,48.1267280578613,2020-08-21
51.5200004577637,53.4900016784668,51.5200004577637,53.4099998474121,11757000,49.7377700805664,2020-08-24
53.1800003051758,53.9599990844727,53.0499992370605,53.1599998474121,7907200,49.5049667358398,2020-08-25
53.0200004577637,53.7999992370605,52.8199996948242,53.2599983215332,8857500,49.5980949401855,2020-08-26
53.7099990844727,54.4599990844727,53.4900016784668,53.6699981689453,7639700,49.9798965454102,2020-08-27
53.7900009155273,55.2299995422363,53.5200004577637,55.0900001525879,6161900,51.3022727966309,2020-08-28
55.1399993896484,55.8300018310547,54.7599983215332,54.7900009155273,7453800,51.022891998291,2020-08-31
54.5900001525879,55.2799987792969,53.9099998474121,55.2700004577637,5863300,51.469898223877,2020-09-01
55.4000015258789,56.9099998474121,55.2599983215332,56.7299995422363,9769000,52.829517364502,2020-09-02
57.0099983215332,57.0499992370605,55.1800003051758,55.5200004577637,7709000,51.7027053833008,2020-09-03
55.8899993896484,56.0699996948242,54.2099990844727,55.1800003051758,6807100,51.3860740661621,2020-09-04
54.6500015258789,55.7000007629395,54.3899993896484,55.2999992370605,7827400,51.4978332519531,2020-09-08
55.0800018310547,55.3199996948242,54.4599990844727,54.7599983215332,6996100,50.9949607849121,2020-09-09
55.0400009155273,55.5699996948242,53.9199981689453,54.1100006103516,9039900,50.3896522521973,2020-09-10
54.5200004577637,54.7599983215332,53.5499992370605,54.1500015258789,4841100,50.4269027709961,2020-09-11
54.7099990844727,55.6699981689453,54.5299987792969,55.4700012207031,4484100,51.6561470031738,2020-09-14
56.2599983215332,57.25,55.8199996948242,56.8600006103516,7179500,52.950569152832,2020-09-15
57.2299995422363,58.1500015258789,56.9199981689453,57.3199996948242,5704000,53.3789443969727,2020-09-16
56.5900001525879,57.189998626709,55.5099983215332,55.939998626709,4683700,52.0938301086426,2020-09-17
55.7200012207031,56.7400016784668,55.4700012207031,56.0200004577637,6571800,52.1683235168457,2020-09-18
55.1599998474121,55.1599998474121,53.3499984741211,54.1699981689453,7933000,50.4455261230469,2020-09-21
54.1699981689453,54.6100006103516,53.2400016784668,53.8800010681152,5915000,50.1754684448242,2020-09-22
54.439998626709,54.9099998474121,52.7099990844727,52.8699989318848,5962200,49.2349128723145,2020-09-23
52.5699996948242,53.5400009155273,51.7999992370605,52.8300018310547,4563400,49.1976585388184,2020-09-24
52.4599990844727,53.4000015258789,52.1100006103516,53.1800003051758,5954200,49.5235977172852,2020-09-25
54.060001373291,55.8800010681152,54.0099983215332,55.5999984741211,7808200,51.7772026062012,2020-09-28
55.0099983215332,55.189998626709,53.6199989318848,54.1599998474121,6444500,50.4362106323242,2020-09-29
54.6199989318848,56.5800018310547,54.5800018310547,55.6500015258789,6344500,51.8237724304199,2020-09-30
56.0200004577637,57.3899993896484,55.8899993896484,57.0800018310547,6196900,53.155445098877,2020-10-01
55.6199989318848,57.810001373291,55.5800018310547,57.6300010681152,4566300,53.6676330566406,2020-10-02
58.0400009155273,58.4599990844727,57.0699996948242,57.5200004577637,3485600,53.5651893615723,2020-10-05
57.7999992370605,58.4599990844727,56.5,56.6100006103516,5522200,52.7177581787109,2020-10-06
57.4799995422363,58.8300018310547,57.3600006103516,58.3600006103516,4602500,54.3474388122559,2020-10-07
58.25,58.5999984741211,57.6300010681152,58.2999992370605,4445800,54.2915687561035,2020-10-08
58.8499984741211,59.1599998474121,57.9000015258789,58.189998626709,5708400,54.1891212463379,2020-10-09
58.3400001525879,58.4799995422363,57.8300018310547,57.9700012207031,5535700,53.9842529296875,2020-10-12
57.9700012207031,58.1699981689453,57.2000007629395,57.3899993896484,3970900,53.4441299438477,2020-10-13
57.6300010681152,58.3400001525879,57.3699989318848,57.4099998474121,3426300,53.4627647399902,2020-10-14
56.9599990844727,57.5699996948242,56.6800003051758,57.4099998474121,4833800,53.4627647399902,2020-10-15
57.4199981689453,57.8400001525879,56.5999984741211,56.6500015258789,6839100,52.7550201416016,2020-10-16
56.9900016784668,57.2900009155273,54.939998626709,55.1300010681152,4883500,51.339527130127,2020-10-19
55.4500007629395,55.939998626709,54.8699989318848,54.9300003051758,5672200,51.1532745361328,2020-10-20
54.9500007629395,55.3899993896484,54.5699996948242,54.9799995422363,4171000,51.1998481750488,2020-10-21
55.1699981689453,56.2400016784668,55.060001373291,56.0200004577637,3190000,52.1683235168457,2020-10-22
56.4099998474121,57.0299987792969,55.7799987792969,57.0200004577637,4750300,53.0995635986328,2020-10-23
56.25,56.4099998474121,54.4099998474121,55,4156700,51.2184562683105,2020-10-26
55.1599998474121,55.1599998474121,53.9500007629395,54.1300010681152,3621500,50.408275604248,2020-10-27
52.9000015258789,53.2000007629395,51.2400016784668,51.3499984741211,9431700,47.8194160461426,2020-10-28
51.310001373291,52.3199996948242,51.1399993896484,51.7299995422363,5040500,48.1732902526855,2020-10-29
51.4000015258789,51.5400009155273,50.060001373291,50.7999992370605,8293400,47.3072319030762,2020-10-30
51.5999984741211,52.2799987792969,51.1100006103516,51.7400016784668,6244500,48.1826019287109,2020-11-02
52.5,54.310001373291,52.1100006103516,53.9900016784668,6085500,50.277904510498,2020-11-03
53.9099998474121,54.5200004577637,53.2000007629395,53.25,5937200,49.5887832641602,2020-11-04
53.8499984741211,54.9099998474121,53.6199989318848,54.6100006103516,5886400,50.8552780151367,2020-11-05
54.6399993896484,54.75,53.5299987792969,53.939998626709,4544300,50.2313385009766,2020-11-06
60.8199996948242,62.9500007629395,59.7799987792969,60.9000015258789,17552700,56.7128067016602,2020-11-09
61.810001373291,62.7799987792969,60.6599998474121,62.2599983215332,11527600,57.9792976379395,2020-11-10
61.810001373291,62.1100006103516,59.4799995422363,60.1199989318848,8292800,55.9864349365234,2020-11-11
59.5499992370605,60.2200012207031,58.7400016784668,59.4000015258789,5177300,55.3159408569336,2020-11-12
59.7700004577637,59.9900016784668,58.2299995422363,59.6300010681152,9557100,55.5301132202148,2020-11-13
61.3300018310547,61.6199989318848,59.4300003051758,61.0900001525879,7357000,56.8897361755371,2020-11-16
60.0299987792969,61.5200004577637,59.1199989318848,61.1399993896484,10970600,56.9362945556641,2020-11-17
62.6300010681152,65.1399993896484,61.4099998474121,62.2799987792969,16395900,57.9979209899902,2020-11-18
60.7200012207031,62.560001373291,60.4000015258789,61.560001373291,11004400,57.3274192810059,2020-11-19
61.5499992370605,62.060001373291,60.5200004577637,60.6800003051758,11048000,56.5079345703125,2020-11-20
61.1300010681152,61.8499984741211,60.6100006103516,61.7999992370605,8273500,57.5509338378906,2020-11-23
62.3899993896484,64.7300033569336,62.25,64.3300018310547,11804200,59.9069786071777,2020-11-24
63.4000015258789,63.4599990844727,62.2099990844727,62.7999992370605,6905600,58.4821701049805,2020-11-25
63.25,63.25,62.4199981689453,63.2200012207031,5435200,58.8732948303223,2020-11-27
62.6300010681152,63.689998626709,61.7999992370605,63.5099983215332,25960400,59.1433410644531,2020-11-30
64,65.1600036621094,63.2900009155273,64.879997253418,10487600,60.4191551208496,2020-12-01
64.5199966430664,65.0400009155273,64.1999969482422,65,6283500,60.5309104919434,2020-12-02
65.2300033569336,66,64.9599990844727,65.9100036621094,7399800,61.3783416748047,2020-12-03
66.0299987792969,66.7600021362305,65.9199981689453,66.629997253418,6593800,62.0488243103027,2020-12-04
65.9499969482422,66.4100036621094,65.3600006103516,65.879997253418,4979900,61.3503913879395,2020-12-07
65.1800003051758,65.7799987792969,65,65.4199981689453,4290800,60.9220275878906,2020-12-08
66.129997253418,66.8899993896484,65.6699981689453,66.7200012207031,6692000,62.1326484680176,2020-12-09
65.9599990844727,66.9000015258789,65.5699996948242,66.5199966430664,5662000,61.9463996887207,2020-12-10
66.0500030517578,66.3300018310547,65.4899978637695,66.0599975585938,7478000,61.5180206298828,2020-12-11
66.9199981689453,66.9499969482422,65.3099975585938,65.3399963378906,8653000,60.8475303649902,2020-12-14
66.4199981689453,66.7600021362305,65.6100006103516,66.7399978637695,5923400,62.1512756347656,2020-12-15
67.129997253418,67.1900024414062,66.3300018310547,66.620002746582,6656100,62.0395317077637,2020-12-16
67.129997253418,67.6800003051758,66.8000030517578,67.5100021362305,7665100,62.8683166503906,2020-12-17
67.6500015258789,68.0999984741211,66.7799987792969,67.6999969482422,17358700,63.0452690124512,2020-12-18
66.4199981689453,67.5599975585938,66.1399993896484,67.2399978637695,9790700,62.6168975830078,2020-12-21
67.129997253418,67.7300033569336,66.6699981689453,66.9700012207031,4909000,62.3654479980469,2020-12-22
67.4199981689453,68.0800018310547,67.3099975585938,67.3399963378906,2829900,62.7099876403809,2020-12-23
66.8499984741211,67.129997253418,66.5899963378906,66.9800033569336,1656800,62.3747711181641,2020-12-24
67.5299987792969,68.6699981689453,67.0400009155273,68.4000015258789,3696100,63.6971244812012,2020-12-28
68.6500015258789,68.8899993896484,67.9400024414062,67.9899978637695,3563900,63.3153381347656,2020-12-29
67.9899978637695,68.7699966430664,67.9899978637695,68.3000030517578,4476100,63.6040191650391,2020-12-30
68.4800033569336,68.5899963378906,68.0699996948242,68.2900009155273,4563800,63.5946922302246,2020-12-31
68.3000030517578,68.4000015258789,66.5,66.8099975585938,6330500,62.2164573669434,2021-01-04
66.4800033569336,66.879997253418,66.1699981689453,66.7200012207031,4878700,62.1326484680176,2021-01-05
67.1600036621094,70.3399963378906,67.1600036621094,69.6500015258789,6499100,64.8612213134766,2021-01-06
70.1399993896484,70.4499969482422,69.5899963378906,69.9000015258789,4631000,65.0940170288086,2021-01-07
70.1100006103516,70.9599990844727,69.5,70.2200012207031,6306800,65.3920059204102,2021-01-08
69.5800018310547,69.879997253418,68.1600036621094,68.370002746582,5863300,63.6691932678223,2021-01-11
67.9599990844727,69.0500030517578,67.5500030517578,68.4000015258789,5918900,63.6971244812012,2021-01-12
68.2699966430664,68.5899963378906,67.370002746582,68.129997253418,5724800,63.4456977844238,2021-01-13
68.4199981689453,68.9000015258789,67.9100036621094,68.0199966430664,4167200,63.34326171875,2021-01-14
67.5100021362305,68.5800018310547,67.0400009155273,68.4599990844727,6382900,63.7530174255371,2021-01-15
68.5,68.870002746582,67.0800018310547,67.1800003051758,4990600,62.5610160827637,2021-01-19
67.5299987792969,68.7200012207031,67.3600006103516,68.2900009155273,4558500,63.5946922302246,2021-01-20
68.3499984741211,68.7699966430664,67.9700012207031,68.0599975585938,4314100,63.3805046081543,2021-01-21
67.879997253418,68.1999969482422,66.8499984741211,66.9100036621094,5598500,62.3095779418945,2021-01-22
66.8499984741211,66.8499984741211,64.4300003051758,65.6800003051758,6892400,61.1641540527344,2021-01-25
65.870002746582,65.870002746582,64.4199981689453,64.4700012207031,7106200,60.037353515625,2021-01-26
63.4300003051758,64.8199996948242,62.2400016784668,63.9300003051758,10471200,59.5344696044922,2021-01-27
64.7600021362305,66.3300018310547,64.1999969482422,65.4899978637695,8267400,60.9872055053711,2021-01-28
65.1500015258789,66.0400009155273,63.7700004577637,64.0400009155273,5763400,59.6369171142578,2021-01-29
64.4400024414062,64.5299987792969,63.4000015258789,64.0699996948242,6122700,59.664852142334,2021-02-01
64.6800003051758,66.4400024414062,64.4499969482422,65.8300018310547,5548000,61.3038291931152,2021-02-02
65.9599990844727,67.1399993896484,65.5199966430664,66.7300033569336,5477500,62.141960144043,2021-02-03
66.9400024414062,69.8199996948242,66.4599990844727,68.5800018310547,9747500,63.8647651672363,2021-02-04
69.3300018310547,69.6900024414062,68.1600036621094,68.3300018310547,3762300,63.6319580078125,2021-02-05
68.5400009155273,70.0100021362305,68.0199966430664,69.9700012207031,4532700,65.1591949462891,2021-02-08
69.8399963378906,70.0500030517578,68.9599990844727,69,5492600,64.2558898925781,2021-02-09
