"AXP.Open","AXP.High","AXP.Low","AXP.Close","AXP.Volume","AXP.Adjusted","Date"
130.550003051758,132.220001220703,130.449996948242,131,2721900,121.719276428223,2020-02-03
132.880004882812,133.339996337891,131.720001220703,131.850006103516,2547500,122.509048461914,2020-02-04
133.429992675781,133.800003051758,131.289993286133,133.600006103516,4084500,124.135078430176,2020-02-05
134.160003662109,134.350006103516,133.110000610352,133.25,1708600,123.809898376465,2020-02-06
132.570007324219,132.75,131.339996337891,131.820007324219,2885600,122.481178283691,2020-02-07
131.610000610352,132.5,131.350006103516,132.240005493164,1816500,122.871398925781,2020-02-10
133.029998779297,133.649993896484,132.320007324219,132.630004882812,1733300,123.233787536621,2020-02-11
133.389999389648,133.720001220703,132.529998779297,133.240005493164,1715400,123.800567626953,2020-02-12
133.149993896484,134.669998168945,133.059997558594,134.460006713867,3178300,124.934127807617,2020-02-13
134.710006713867,136.369995117188,134.529998779297,135.869995117188,2360300,126.244247436523,2020-02-14
135.869995117188,136.75,134.940002441406,135.600006103516,2428200,125.993354797363,2020-02-18
136.300003051758,137.419998168945,136.119995117188,136.929992675781,1785000,127.229125976562,2020-02-19
136.410003662109,138.039993286133,134.899993896484,136.580001831055,2541700,126.903915405273,2020-02-20
136.199996948242,136.270004272461,133.889999389648,134.899993896484,3106100,125.342948913574,2020-02-21
129.429992675781,130.960006713867,127.230003356934,128.190002441406,6329300,119.108337402344,2020-02-24
127.709999084473,127.98999786377,119.910003662109,120.900001525879,7628100,112.334808349609,2020-02-25
121.269996643066,122.430000305176,118.470001220703,118.5,5268000,110.104820251465,2020-02-26
115.900001525879,117.480003356934,112.779998779297,112.809997558594,8279800,104.817939758301,2020-02-27
109.050003051758,111.029998779297,107,109.930000305176,11362100,102.141967773438,2020-02-28
111.110000610352,113.98999786377,108.589996337891,113.870002746582,9851600,105.802833557129,2020-03-02
115.019996643066,116.400001525879,107,108.01000213623,9285000,100.35799407959,2020-03-03
110.25,115.790000915527,109.25,115.699996948242,7470900,107.503189086914,2020-03-04
111.620002746582,112.589996337891,109.699996948242,110.940002441406,12060600,103.080421447754,2020-03-05
105.730003356934,108.769996643066,103.790000915527,108.23999786377,9897700,100.57169342041,2020-03-06
100.870002746582,101.440002441406,96.9400024414062,98.2900009155273,12266300,91.3266220092773,2020-03-09
101.930000305176,103.370002746582,97.4499969482422,103.300003051758,9793200,95.9816970825195,2020-03-10
100.300003051758,100.959999084473,93.870002746582,95.379997253418,8822900,88.6227569580078,2020-03-11
87.6600036621094,89.6100006103516,81.8099975585938,83.5299987792969,12206600,77.6122970581055,2020-03-12
90.379997253418,100.080001831055,84.3000030517578,99.5999984741211,12680400,92.543815612793,2020-03-13
82.4400024414062,93.1800003051758,80.370002746582,85.870002746582,15072400,79.7865295410156,2020-03-16
87.6100006103516,88.9400024414062,83.2200012207031,86.5800018310547,10512200,80.4462280273438,2020-03-17
80.0199966430664,81.5199966430664,67,73.75,14359300,68.5251541137695,2020-03-18
72.5400009155273,77.8899993896484,69.7900009155273,77.0699996948242,12330400,71.6099624633789,2020-03-19
78.9800033569336,82.4400024414062,72.5599975585938,74.120002746582,12208600,68.8689575195312,2020-03-20
72.8199996948242,75.4199981689453,68.120002746582,68.9599990844727,8907600,64.0745162963867,2020-03-23
73.5100021362305,84.7699966430664,71.6999969482422,84.0500030517578,10593900,78.0954742431641,2020-03-24
87.6100006103516,96.4599990844727,85.3199996948242,90.1699981689453,11046500,83.7818832397461,2020-03-25
92.2399978637695,99.6900024414062,90.8399963378906,93.2900009155273,9459400,86.6808471679688,2020-03-26
87.9400024414062,91.9700012207031,85.8199996948242,88.7300033569336,6999800,82.4438934326172,2020-03-27
88.5100021362305,91.3899993896484,85.2699966430664,90.2699966430664,5565000,83.8747940063477,2020-03-30
89.9400024414062,90.9000015258789,85.0699996948242,85.6100006103516,6075900,79.5449371337891,2020-03-31
80.6500015258789,81.3099975585938,77,77.8399963378906,8313400,72.3253936767578,2020-04-01
77.0599975585938,79.120002746582,75.8300018310547,76.6600036621094,8338100,71.6246566772461,2020-04-02
76,76.6600036621094,72.6100006103516,73.5999984741211,10023100,68.7656555175781,2020-04-03
80.2200012207031,84.25,78.7399978637695,83.870002746582,11253000,78.3610763549805,2020-04-06
91.4300003051758,93.3000030517578,87.4199981689453,87.5800018310547,8693200,81.827392578125,2020-04-07
89.2099990844727,93,88.120002746582,92.0800018310547,6122800,86.0318145751953,2020-04-08
94.5899963378906,97.8499984741211,93.4599990844727,94.8199996948242,6902500,88.5918350219727,2020-04-09
93.2900009155273,93.4199981689453,87.9400024414062,90.3300018310547,5037700,84.3967666625977,2020-04-13
91.4599990844727,92.5,85.9100036621094,88.3899993896484,8703200,82.5842056274414,2020-04-14
83.4300003051758,85.4000015258789,80.6800003051758,83.7900009155273,10415600,78.2863388061523,2020-04-15
83.7900009155273,83.9400024414062,80.3300018310547,81.3499984741211,7526600,76.0065994262695,2020-04-16
85.3199996948242,87.3899993896484,84.2799987792969,87.3899993896484,8269000,81.6498794555664,2020-04-17
84.5899963378906,85.2699966430664,82.6900024414062,84.0100021362305,6140400,78.4918975830078,2020-04-20
80.7300033569336,82.4599990844727,79.4700012207031,81.5199966430664,7360300,76.1654281616211,2020-04-21
83.5999984741211,83.6600036621094,81.9700012207031,82.5400009155273,5130300,77.1184463500977,2020-04-22
83.2399978637695,84.7799987792969,81.7099990844727,82.4599990844727,5807200,77.043701171875,2020-04-23
84.129997253418,84.7799987792969,81.3099975585938,83.1699981689453,9125400,77.7070541381836,2020-04-24
83.4700012207031,85.1500015258789,82.3399963378906,85.0599975585938,7785000,79.472900390625,2020-04-27
87.5599975585938,88.9599990844727,86.2099990844727,88.1900024414062,7165900,82.3973236083984,2020-04-28
91.75,96.3899993896484,90.8899993896484,96.120002746582,9396500,89.8064575195312,2020-04-29
93.75,94.3099975585938,91.1699981689453,91.25,6553700,85.2563323974609,2020-04-30
88.0999984741211,89.0699996948242,87.1600036621094,88.3199996948242,4620200,82.5187835693359,2020-05-01
86.0899963378906,87.370002746582,85.0199966430664,86.379997253418,4875400,80.7061996459961,2020-05-04
88,88.7300033569336,86.3600006103516,86.7399978637695,4410300,81.0425720214844,2020-05-05
87.4899978637695,87.7600021362305,83.8600006103516,84,4723400,78.4825210571289,2020-05-06
85.3000030517578,87.370002746582,84.9300003051758,86.7300033569336,4627600,81.0332260131836,2020-05-07
88.5,89.6600036621094,87.5500030517578,89.5,3913100,83.6212768554688,2020-05-08
87.5,87.6500015258789,85.3000030517578,85.3300018310547,5917600,79.7252044677734,2020-05-11
86.0999984741211,87.2600021362305,83.0999984741211,83.1399993896484,5504900,77.6790313720703,2020-05-12
82,82.129997253418,77.4000015258789,78.0299987792969,10681600,72.9046936035156,2020-05-13
76.9199981689453,83.9000015258789,76,83.8099975585938,10625100,78.3050155639648,2020-05-14
82.4700012207031,83.3899993896484,81.2200012207031,82.2200012207031,6618600,76.819450378418,2020-05-15
86.7200012207031,89,85.9199981689453,88.4100036621094,7781700,82.6028747558594,2020-05-18
88.4199981689453,89.8399963378906,86.6100006103516,87.2600021362305,4920600,81.5284118652344,2020-05-19
89.1800003051758,91.3399963378906,88.7699966430664,90.7300033569336,5218500,84.7704849243164,2020-05-20
90.1100006103516,91.4300003051758,89.120002746582,89.8300018310547,6241900,83.9295959472656,2020-05-21
89.7099990844727,89.9499969482422,88.2099990844727,89.3300018310547,3734500,83.4624328613281,2020-05-22
93.9400024414062,95.5699996948242,92.8899993896484,94.3199996948242,6559400,88.1246948242188,2020-05-26
100,101.690002441406,96.8000030517578,101.230003356934,11007700,94.5808029174805,2020-05-27
101.540000915527,102.459999084473,98.0100021362305,98.0599975585938,9268200,91.6190338134766,2020-05-28
95.5,97.1100006103516,94.6600036621094,95.0699996948242,7710900,88.8254318237305,2020-05-29
95.5599975585938,98.0699996948242,94.5599975585938,96.75,4269500,90.3950729370117,2020-06-01
98.5999984741211,100.48999786377,98.1699981689453,99.0699996948242,5433800,92.5626907348633,2020-06-02
102.779998779297,105.870002746582,101.629997253418,105.400001525879,7301000,98.4769134521484,2020-06-03
103.470001220703,107.430000305176,103.230003356934,106.540000915527,5841600,99.5420455932617,2020-06-04
114.110000610352,115.930000305176,108.069999694824,109.730003356934,10097600,102.522499084473,2020-06-05
111.910003662109,113.709999084473,110.639999389648,113.669998168945,6795200,106.203704833984,2020-06-08
110.080001831055,111.800003051758,108.669998168945,110.459999084473,5517400,103.204551696777,2020-06-09
110,110.330001831055,105.959999084473,106.160003662109,5747400,99.1869812011719,2020-06-10
100.870002746582,102.98999786377,98.129997253418,98.5999984741211,8601200,92.1235427856445,2020-06-11
103.209999084473,103.5,98.0800018310547,101.680000305176,7251100,95.0012588500977,2020-06-12
100,104.73999786377,97.620002746582,103.949996948242,6472400,97.1221389770508,2020-06-15
109.019996643066,109.059997558594,102.860000610352,105.620002746582,6706000,98.6824645996094,2020-06-16
105.669998168945,106.120002746582,103.830001831055,103.959999084473,4408200,97.1314926147461,2020-06-17
102.139999389648,103.48999786377,101.269996643066,102.160003662109,3645700,95.4497222900391,2020-06-18
104.230003356934,104.230003356934,99.3199996948242,100.940002441406,7589500,94.3098678588867,2020-06-19
98,100.5,97.9499969482422,99.4400024414062,4799900,92.9084014892578,2020-06-22
100.940002441406,101.650001525879,99.25,99.4199981689453,4364800,92.8896942138672,2020-06-23
97.6500015258789,98.2699966430664,95,95.4800033569336,5958300,89.2085037231445,2020-06-24
94.6100006103516,98.120002746582,93.7600021362305,97.8499984741211,5195400,91.4228134155273,2020-06-25
95.9300003051758,96.3000030517578,92.4499969482422,93.4199981689453,10489400,87.283805847168,2020-06-26
94.4400024414062,95.4100036621094,93.3399963378906,94.5199966430664,4962400,88.3115615844727,2020-06-29
94.1600036621094,95.5999984741211,93.5699996948242,95.1999969482422,4367100,88.9468765258789,2020-06-30
95.25,96.9599990844727,93.6399993896484,94.0500030517578,3301000,88.271125793457,2020-07-01
96.7699966430664,97.2900009155273,93.8499984741211,94.3300018310547,4239700,88.5339202880859,2020-07-02
96.5100021362305,97.9000015258789,95.8399963378906,96.5800018310547,4059600,90.6456756591797,2020-07-06
95.4400024414062,95.5199966430664,92.629997253418,93.0100021362305,5564200,87.295036315918,2020-07-07
91.9700012207031,93.0999984741211,90.7099990844727,92.9000015258789,6382100,87.1917953491211,2020-07-08
92.5100021362305,93.2099990844727,89.5800018310547,90.5699996948242,4484500,85.0049362182617,2020-07-09
90.3199996948242,93.3099975585938,89.8199996948242,93.2300033569336,4400900,87.5015029907227,2020-07-10
94.2399978637695,95.7600021362305,92.7799987792969,93.5599975585938,4819700,87.8112258911133,2020-07-13
93.1900024414062,95.2200012207031,92.2900009155273,94.8399963378906,4044400,89.0125732421875,2020-07-14
96.6600036621094,97.7799987792969,96.3899993896484,97.3600006103516,5405600,91.3777542114258,2020-07-15
96.5,97.7900009155273,95.6699981689453,96.3199996948242,2666000,90.4016342163086,2020-07-16
96.3499984741211,96.5299987792969,95.0100021362305,95.1800003051758,2861600,89.3316802978516,2020-07-17
94.8000030517578,95.3600006103516,93.5800018310547,94,3560100,88.2241973876953,2020-07-20
95.25,97.4599990844727,94.7300033569336,96.3300018310547,4227100,90.4110260009766,2020-07-21
95.8099975585938,97.4100036621094,95.379997253418,96.5400009155273,4360300,90.6081314086914,2020-07-22
95.5100021362305,97.7799987792969,95.5100021362305,96.6699981689453,4239800,90.7301406860352,2020-07-23
95.3000030517578,97.1500015258789,93.3000030517578,95.3300018310547,4790300,89.4724731445312,2020-07-24
94.6399993896484,95.9800033569336,93.6399993896484,95.7900009155273,3501800,89.9042205810547,2020-07-27
95.7600021362305,96.2900009155273,94.1800003051758,94.4199981689453,3567400,88.6183624267578,2020-07-28
94.7099990844727,96.75,94.4400024414062,96.6900024414062,2791700,90.748893737793,2020-07-29
94.6800003051758,94.7799987792969,92.5,94.6500015258789,3856300,88.8342514038086,2020-07-30
94.3099975585938,94.4499969482422,92.2300033569336,93.3199996948242,4088200,87.5859680175781,2020-07-31
93.3099975585938,94.4000015258789,92.4400024414062,93.5400009155273,2869000,87.7924728393555,2020-08-03
93.4899978637695,93.8000030517578,92.4899978637695,93.1900024414062,2415100,87.4639663696289,2020-08-04
93.8199996948242,95.5800018310547,93.8099975585938,95.3899993896484,2844900,89.5287780761719,2020-08-05
95.1800003051758,96.2699966430664,94.4800033569336,95.9199981689453,2698800,90.0262069702148,2020-08-06
95.2900009155273,99.3000030517578,94.9499969482422,99.1600036621094,4690700,93.0671463012695,2020-08-07
99.4899978637695,102.650001525879,99.2600021362305,101.620002746582,5254800,95.3759841918945,2020-08-10
103.98999786377,105.699996948242,102.959999084473,103.26000213623,4744000,96.9152221679688,2020-08-11
104.76000213623,104.800003051758,100.680000305176,101.680000305176,3407800,95.4322967529297,2020-08-12
100.529998779297,101.830001831055,99.5,100.419998168945,3265400,94.2497100830078,2020-08-13
99.6600036621094,101.290000915527,99.2699966430664,100.410003662109,1956500,94.2403335571289,2020-08-14
99.9199981689453,100,97.4400024414062,97.5500030517578,7488500,91.5560607910156,2020-08-17
98.1900024414062,98.8300018310547,96.4700012207031,96.6699981689453,3337300,90.7301406860352,2020-08-18
96.8199996948242,97.9100036621094,95.8899993896484,96.8899993896484,3079600,90.9366149902344,2020-08-19
95.7399978637695,97.5800018310547,95.6800003051758,96.7200012207031,3102500,90.7770690917969,2020-08-20
96.4899978637695,97.6500015258789,95.9599990844727,96.1500015258789,2845100,90.2420959472656,2020-08-21
96.6800003051758,99.370002746582,96.3899993896484,99.3300018310547,4141100,93.2267150878906,2020-08-24
100.620002746582,100.790000915527,98.0299987792969,99.0500030517578,2946600,92.9639053344727,2020-08-25
98.5599975585938,99.1399993896484,97.8099975585938,98.4000015258789,2936500,92.3538436889648,2020-08-26
98.7600021362305,102.139999389648,98.5299987792969,101.529998779297,3992100,95.2915191650391,2020-08-27
102.150001525879,102.900001525879,100.73999786377,102.540000915527,4382900,96.2394485473633,2020-08-28
102.900001525879,102.900001525879,101.360000610352,101.589996337891,4665800,95.3478088378906,2020-08-31
100.540000915527,102.779998779297,100.160003662109,102.470001220703,3142500,96.1737594604492,2020-09-01
102.580001831055,104.870002746582,102.290000915527,104.400001525879,3536900,97.9851531982422,2020-09-02
104.970001220703,109.029998779297,103.849998474121,104.459999084473,6747900,98.0414733886719,2020-09-03
106.349998474121,108.279998779297,104.480003356934,105.669998168945,5235100,99.177131652832,2020-09-04
104.419998168945,105.080001831055,103.300003051758,103.669998168945,4517000,97.3000335693359,2020-09-08
104.569999694824,104.709999084473,102.690002441406,103.779998779297,2474700,97.4032592773438,2020-09-09
104.190002441406,105.110000610352,102.309997558594,102.769996643066,3288900,96.4553298950195,2020-09-10
102.910003662109,103.849998474121,102.01000213623,103.360000610352,2604400,97.0090637207031,2020-09-11
104.650001525879,107.690002441406,104.220001220703,107.269996643066,3620100,100.678810119629,2020-09-14
107.839996337891,108.120002746582,106.23999786377,106.680000305176,3371500,100.125076293945,2020-09-15
106.730003356934,107.48999786377,104.690002441406,105.980003356934,5798900,99.4680938720703,2020-09-16
104.269996643066,105.349998474121,103.319999694824,104.660003662109,3215300,98.2291946411133,2020-09-17
104.459999084473,106.120002746582,103.309997558594,103.440002441406,6630300,97.0841522216797,2020-09-18
100.599998474121,100.629997253418,96.2200012207031,98.1699981689453,8339900,92.1379623413086,2020-09-21
98.0100021362305,99.7799987792969,96.4100036621094,98.4800033569336,4884400,92.4289169311523,2020-09-22
95.7600021362305,97.0999984741211,95.0899963378906,95.5599975585938,9427200,89.6883544921875,2020-09-23
95.3399963378906,96.9000015258789,93.7099990844727,95.4499969482422,4249000,89.5851058959961,2020-09-24
94.6800003051758,96.8499984741211,94.4599990844727,96.2600021362305,2775600,90.3453216552734,2020-09-25
99,99.7300033569336,98.629997253418,98.8199996948242,3930900,92.7480316162109,2020-09-28
98.7399978637695,99.3499984741211,97.2300033569336,97.75,3200400,91.7437744140625,2020-09-29
98.2300033569336,101.519996643066,98.2300033569336,100.25,5060900,94.0901718139648,2020-09-30
100.330001831055,101.480003356934,99.370002746582,101.330001831055,4179300,95.1038208007812,2020-10-01
99.7799987792969,103.139999389648,98.629997253418,101.610000610352,3783300,95.3666000366211,2020-10-02
103.330001831055,104.080001831055,102.269996643066,103.889999389648,2863200,97.5065002441406,2020-10-05
105.01000213623,105.290000915527,101.319999694824,101.76000213623,3309200,95.5073852539062,2020-10-06
102.809997558594,104.150001525879,102.389999389648,103.379997253418,3048400,97.02783203125,2020-10-07
104.330001831055,106.139999389648,104.059997558594,106.059997558594,2922600,99.9589385986328,2020-10-08
105.98999786377,107.209999084473,105.23999786377,106.339996337891,3511300,100.222816467285,2020-10-09
106.459999084473,107.01000213623,106,106.610000610352,2626700,100.477294921875,2020-10-12
105.889999389648,106.589996337891,104.76000213623,105.01000213623,2602600,98.969352722168,2020-10-13
105.379997253418,106.269996643066,104.76000213623,104.809997558594,2826300,98.7808151245117,2020-10-14
103.440002441406,104.889999389648,103.019996643066,104.430000305176,2699300,98.4227066040039,2020-10-15
104.650001525879,105.680000305176,104.199996948242,104.910003662109,2394300,98.8751068115234,2020-10-16
105.129997253418,105.220001220703,102.25,102.470001220703,3196500,96.5754470825195,2020-10-19
102.940002441406,104.610000610352,102.830001831055,103.139999389648,2954700,97.206901550293,2020-10-20
103.169998168945,103.389999389648,101.360000610352,101.430000305176,2588400,95.5952987670898,2020-10-21
101.699996948242,104.860000610352,101.569999694824,104.790000915527,3748800,98.7619857788086,2020-10-22
100.629997253418,103.639999389648,100,100.980003356934,8921200,95.1711578369141,2020-10-23
99.7699966430664,100.099998474121,95.7799987792969,96.879997253418,5731500,91.3070068359375,2020-10-26
97.620002746582,97.6999969482422,94.9000015258789,94.9300003051758,3780300,89.4692077636719,2020-10-27
91.9599990844727,93.5699996948242,91,91.5999984741211,7037800,86.3307418823242,2020-10-28
91.4100036621094,92.2300033569336,90.129997253418,91.0699996948242,5419500,85.8312149047852,2020-10-29
90.8000030517578,91.3199996948242,89.1100006103516,91.2399978637695,4736300,85.9914474487305,2020-10-30
92.9599990844727,94.129997253418,92.2699966430664,93.4000015258789,3572900,88.0271835327148,2020-11-02
94.75,96.8499984741211,94.4000015258789,96.2900009155273,4004300,90.7509460449219,2020-11-03
94,97.8199996948242,92.8600006103516,96.4000015258789,4545500,90.8546295166016,2020-11-04
97.2099990844727,98.3199996948242,96.8399963378906,98.1100006103516,4197300,92.4662551879883,2020-11-05
98.5199966430664,98.6399993896484,96.2699966430664,96.6900024414062,3126300,91.1279296875,2020-11-06
110.540000915527,119.809997558594,110.190002441406,117.370002746582,17261700,110.618347167969,2020-11-09
118.589996337891,119.889999389648,115.120002746582,115.949996948242,7056800,109.280029296875,2020-11-10
115.930000305176,116,110.300003051758,111.120002746582,5642700,104.727867126465,2020-11-11
109.819999694824,112.120002746582,109.550003051758,111.099998474121,4941200,104.709014892578,2020-11-12
112.339996337891,115.639999389648,112.209999084473,114.98999786377,4811500,108.375244140625,2020-11-13
119.099998474121,120.389999389648,116.75,118.669998168945,5339100,111.843559265137,2020-11-16
116.970001220703,117.790000915527,114.139999389648,116.480003356934,4023200,109.779541015625,2020-11-17
116.940002441406,118.76000213623,114.190002441406,114.23999786377,3264300,107.66837310791,2020-11-18
113.779998779297,114.800003051758,112.529998779297,114.139999389648,3249800,107.574142456055,2020-11-19
113.73999786377,114.540000915527,111.900001525879,112.580001831055,3702300,106.103866577148,2020-11-20
114.23999786377,116.779998779297,113.720001220703,116.089996337891,3022900,109.411956787109,2020-11-23
119,120.839996337891,117.889999389648,120.389999389648,6163400,113.464622497559,2020-11-24
119.5,120.980003356934,118.25,120.580001831055,4646600,113.643692016602,2020-11-25
120.529998779297,121.690002441406,119.790000915527,120.589996337891,2447700,113.653114318848,2020-11-27
120.029998779297,121.480003356934,118,118.589996337891,3517700,111.76815032959,2020-11-30
120.319999694824,122.569999694824,119.849998474121,119.930000305176,3583400,113.031066894531,2020-12-01
119.279998779297,122.849998474121,118.900001525879,122.330001831055,3271900,115.293022155762,2020-12-02
122.849998474121,123.949996948242,122.120002746582,123.120002746582,4285100,116.037567138672,2020-12-03
124.349998474121,125.319999694824,123.849998474121,125.040000915527,5048600,117.847122192383,2020-12-04
124.51000213623,124.870002746582,122.629997253418,123.940002441406,4253700,116.810401916504,2020-12-07
122.470001220703,124.550003051758,122.019996643066,123.519996643066,3623000,116.414558410645,2020-12-08
123.279998779297,123.959999084473,121.01000213623,121.690002441406,3622800,114.689842224121,2020-12-09
120.720001220703,122.129997253418,119.699996948242,121.839996337891,2818800,114.831192016602,2020-12-10
120.110000610352,120.5,118.839996337891,120.230003356934,2942800,113.313835144043,2020-12-11
121.730003356934,121.790000915527,116.650001525879,117.360000610352,5336300,110.608909606934,2020-12-14
118.790000915527,119.309997558594,115.559997558594,119.099998474121,4528900,112.248802185059,2020-12-15
118.930000305176,119.589996337891,118.279998779297,119,2943700,112.154563903809,2020-12-16
119.410003662109,119.669998168945,118.459999084473,118.980003356934,3746700,112.135726928711,2020-12-17
118.589996337891,119.360000610352,116.650001525879,117.51000213623,8394100,110.750289916992,2020-12-18
115.769996643066,118,113.720001220703,116.410003662109,4528300,109.713562011719,2020-12-21
116.190002441406,116.26000213623,114.379997253418,114.550003051758,3632300,107.960548400879,2020-12-22
115.779998779297,118.190002441406,115.779998779297,116.949996948242,2725200,110.222480773926,2020-12-23
116.930000305176,117.440002441406,115.819999694824,117.349998474121,707000,110.599502563477,2020-12-24
118.050003051758,119.349998474121,117.599998474121,118.360000610352,1878700,111.551383972168,2020-12-28
119.23999786377,119.349998474121,118,118.139999389648,1860400,111.344017028809,2020-12-29
118.25,119.949996948242,118.150001525879,119.430000305176,1954200,112.559837341309,2020-12-30
119.709999084473,121.059997558594,119.160003662109,120.910003662109,1747800,113.954719543457,2020-12-31
121.300003051758,121.800003051758,116.849998474121,118.040000915527,3472100,111.249794006348,2021-01-04
118.26000213623,119.279998779297,117.099998474121,118.669998168945,2112700,111.843559265137,2021-01-05
121,124.730003356934,120.809997558594,123.059997558594,5861500,115.981002807617,2021-01-06
124.099998474121,125.690002441406,117.349998474121,121.660003662109,8696600,115.063613891602,2021-01-07
122.069999694824,122.199996948242,119.519996643066,121.779998779297,2934500,115.177101135254,2021-01-08
120.419998168945,121.410003662109,119.389999389648,121.059997558594,3311000,114.496131896973,2021-01-11
122,122.319999694824,120.720001220703,121.620002746582,2671300,115.02579498291,2021-01-12
121.599998474121,123.889999389648,121.160003662109,122.400001525879,3678300,115.763488769531,2021-01-13
122.650001525879,124.5,122.089996337891,123.779998779297,3404700,117.06867980957,2021-01-14
122.480003356934,122.860000610352,121.709999084473,122.150001525879,3948200,115.527046203613,2021-01-15
125.48999786377,128.059997558594,124.23999786377,126.75,5818500,119.877632141113,2021-01-19
127.190002441406,129.539993286133,127.069999694824,128.940002441406,4090200,121.948883056641,2021-01-20
128.289993286133,128.889999389648,126.099998474121,127.430000305176,3654900,120.52075958252,2021-01-21
125.73999786377,127.059997558594,124.879997253418,126.139999389648,2954800,119.300704956055,2021-01-22
124.23999786377,125,120.319999694824,121.150001525879,6156700,114.581275939941,2021-01-25
118.75,120.290000915527,115.720001220703,116.150001525879,8932500,109.852355957031,2021-01-26
114.860000610352,116.800003051758,112.099998474121,114.089996337891,5816900,107.90406036377,2021-01-27
117.430000305176,120.379997253418,116.599998474121,118.970001220703,5788500,112.519477844238,2021-01-28
117.73999786377,118.389999389648,115.809997558594,116.26000213623,5059300,109.956390380859,2021-01-29
117.699996948242,119.290000915527,117,117.029998779297,3359800,110.684638977051,2021-02-01
118.290000915527,122.419998168945,118.279998779297,120.699996948242,4036700,114.155654907227,2021-02-02
120.080001831055,120.980003356934,119.559997558594,120.440002441406,2782500,113.90975189209,2021-02-03
120.98999786377,125.410003662109,120.800003051758,124.900001525879,3915900,118.1279296875,2021-02-04
126.620002746582,127.339996337891,125.629997253418,126.279998779297,3184200,119.43310546875,2021-02-05
126.870002746582,128.399993896484,126.75,127.98999786377,3360900,121.050407409668,2021-02-08
127.650001525879,127.660003662109,126.199996948242,126.680000305176,2175000,119.811431884766,2021-02-09
127.629997253418,128.699996948242,126.839996337891,128.229995727539,2929100,121.277381896973,2021-02-10
127.449996948242,129.119995117188,126.980003356934,128.309997558594,3733000,121.353050231934,2021-02-11
128.190002441406,130.460006713867,128,129.619995117188,2873300,122.59203338623,2021-02-12
128.910003662109,130.910003662109,128.25,130.679992675781,2730600,123.594528198242,2021-02-16
130.080001831055,131.160003662109,128.440002441406,128.559997558594,3088800,121.589492797852,2021-02-17
127.48999786377,128.830001831055,126.080001831055,128.490005493164,2269700,121.523292541504,2021-02-18
129.490005493164,133.360000610352,129.490005493164,131.710006713867,3419500,124.568717956543,2021-02-19
131.509994506836,136.470001220703,131.369995117188,135.949996948242,3923100,128.578842163086,2021-02-22
136.470001220703,138.309997558594,134.279998779297,136.940002441406,4814400,129.51513671875,2021-02-23
137.199996948242,140.949996948242,136.809997558594,139.889999389648,4099500,132.305221557617,2021-02-24
140.619995117188,140.639999389648,136.369995117188,137.080001831055,3607500,129.647537231445,2021-02-25
137.100006103516,138.25,133.789993286133,135.259994506836,3654800,127.92618560791,2021-02-26
138.179992675781,139.770004272461,138.119995117188,138.710006713867,2972100,131.189163208008,2021-03-01
138.240005493164,140.190002441406,138.080001831055,139.25,2929100,131.699890136719,2021-03-02
140,144.25,140,142.589996337891,4393700,134.858795166016,2021-03-03
142.149993896484,144.110000610352,139.949996948242,142.679992675781,4461700,134.943878173828,2021-03-04
144.660003662109,147.960006713867,142.080001831055,147.330001831055,5048300,139.341812133789,2021-03-05
147.279998779297,151.460006713867,146.720001220703,150.270004272461,4283400,142.12239074707,2021-03-08
