"AMZN.Open","AMZN.High","AMZN.Low","AMZN.Close","AMZN.Volume","AMZN.Adjusted","Date"
93.75,94.9004974365234,93.2074966430664,94.9004974365234,80580000,94.9004974365234,2020-01-02
93.2249984741211,94.3099975585938,93.2249984741211,93.7484970092773,75288000,93.7484970092773,2020-01-03
93,95.1845016479492,93,95.1439971923828,81236000,95.1439971923828,2020-01-06
95.2249984741211,95.6945037841797,94.6019973754883,95.3430023193359,80898000,95.3430023193359,2020-01-07
94.9020004272461,95.5500030517578,94.3219985961914,94.598503112793,70160000,94.598503112793,2020-01-08
95.494499206543,95.890998840332,94.7900009155273,95.0524978637695,63346000,95.0524978637695,2020-01-09
95.2685012817383,95.3470001220703,94,94.1579971313477,57074000,94.1579971313477,2020-01-10
94.5654983520508,94.9000015258789,94.0400009155273,94.5650024414062,55616000,94.5650024414062,2020-01-13
94.2939987182617,94.3554992675781,92.9274978637695,93.4720001220703,68818000,93.4720001220703,2020-01-14
93.6125030517578,93.943000793457,92.7545013427734,93.1009979248047,57932000,93.1009979248047,2020-01-15
94.1494979858398,94.2795028686523,93.3010025024414,93.8970031738281,53190000,93.8970031738281,2020-01-16
94.2945022583008,94.3320007324219,92.8625030517578,93.2360000610352,79946000,93.2360000610352,2020-01-17
93.25,94.7135009765625,93,94.5999984741211,74156000,94.5999984741211,2020-01-21
94.8044967651367,95.125,94.1669998168945,94.3730010986328,64326000,94.3730010986328,2020-01-22
94.255500793457,94.4990005493164,93.6380004882812,94.2289962768555,49692000,94.2289962768555,2020-01-23
94.5684967041016,94.7494964599609,92.3720016479492,93.0820007324219,75324000,93.0820007324219,2020-01-24
91,92.0500030517578,90.7669982910156,91.4169998168945,70570000,91.4169998168945,2020-01-27
92.0250015258789,92.9055023193359,91.5009994506836,92.6624984741211,56160000,92.6624984741211,2020-01-28
93.1999969482422,93.7375030517578,92.7509994506836,92.9000015258789,41760000,92.9000015258789,2020-01-29
92.9000015258789,93.6435012817383,92.5305023193359,93.5339965820312,126548000,93.5339965820312,2020-01-30
102.573501586914,102.786003112793,100.113502502441,100.435997009277,311346000,100.435997009277,2020-01-31
100.529998779297,102.425003051758,100.012496948242,100.209999084473,117834000,100.209999084473,2020-02-03
101.494003295898,102.98999786377,100.768501281738,102.483497619629,105786000,102.483497619629,2020-02-04
103.551002502441,103.551002502441,101.599998474121,101.993499755859,87524000,101.993499755859,2020-02-05
102.051002502441,102.815002441406,101.23999786377,102.511497497559,63660000,102.511497497559,2020-02-06
102.099502563477,104.926498413086,101.904998779297,103.963996887207,101906000,103.963996887207,2020-02-07
104.250503540039,106.779998779297,104.248001098633,106.695503234863,101124000,106.695503234863,2020-02-10
107.544998168945,109.297500610352,106.800003051758,107.540000915527,114920000,107.540000915527,2020-02-11
108.160003662109,109.012496948242,107.764503479004,108,66686000,108,2020-02-12
107.249496459961,108.513999938965,107.099998474121,107.493499755859,60636000,107.493499755859,2020-02-13
107.783996582031,107.952003479004,106.294502258301,106.743499755859,52124000,106.743499755859,2020-02-14
106.250999450684,108.303497314453,106.205497741699,107.783500671387,58912000,107.783500671387,2020-02-18
108.389999389648,109.254997253418,108.055999755859,108.511001586914,51224000,108.511001586914,2020-02-19
108.653503417969,108.839500427246,106.372497558594,107.654998779297,62626000,107.654998779297,2020-02-20
107.107498168945,107.227500915527,104.400001525879,104.798500061035,92926000,104.798500061035,2020-02-21
100.158996582031,101.964996337891,99.3984985351562,100.464500427246,130940000,100.464500427246,2020-02-24
101.320999145508,101.730003356934,97.9209976196289,98.6370010375977,124382000,98.6370010375977,2020-02-25
98.5139999389648,100.733497619629,98.0224990844727,98.9794998168945,104492000,98.9794998168945,2020-02-26
96.7190017700195,98.75,94.1380004882812,94.2149963378906,162880000,94.2149963378906,2020-02-27
90.7314987182617,94.4879989624023,90.5565032958984,94.1875,189620000,94.1875,2020-02-28
95.3245010375977,97.7255020141602,93.5,97.6975021362305,135234000,97.6975021362305,2020-03-02
98.7685012817383,99.8164978027344,94.4045028686523,95.4495010375977,150690000,95.4495010375977,2020-03-03
97.328498840332,98.9000015258789,96.0999984741211,98.7914962768555,95458000,98.7914962768555,2020-03-04
96.6500015258789,98.036003112793,95.5,96.2014999389648,94964000,96.2014999389648,2020-03-05
93.75,95.5435028076172,93.4749984741211,95.0544967651367,105472000,95.0544967651367,2020-03-06
88.693000793457,93.1384963989258,88.0644989013672,90.0305023193359,156264000,90.0305023193359,2020-03-09
93.5439987182617,94.7135009765625,90.9085006713867,94.5910034179688,142666000,94.5910034179688,2020-03-10
92.8925018310547,93.5660018920898,90.0749969482422,91.0429992675781,112496000,91.0429992675781,2020-03-11
86.0989990234375,88.25,83.75,83.8304977416992,226924000,83.8304977416992,2020-03-12
87.75,89.3154983520508,84.0309982299805,89.25,176194000,89.25,2020-03-13
82.0755004882812,87.9725036621094,81.3014984130859,84.4574966430664,178346000,84.4574966430664,2020-03-16
88.7734985351562,92.8889999389648,84.4619979858398,90.3919982910156,218342000,90.3919982910156,2020-03-17
87.5,92.0830001831055,87.25,91.5,192904000,91.5,2020-03-18
93,97.25,91.6324996948242,94.046501159668,207998000,94.046501159668,2020-03-19
96.3154983520508,97.8499984741211,91.0364990234375,92.3044967651367,196358000,92.3044967651367,2020-03-20
91.3874969482422,95.9700012207031,90.5999984741211,95.1415023803711,156170000,95.1415023803711,2020-03-23
97.5749969482422,97.75,95.0169982910156,97.004997253418,142942000,97.004997253418,2020-03-24
96.0345001220703,97.5130004882812,94.2890014648438,94.2919998168945,129582000,94.2919998168945,2020-03-25
95.0999984741211,97.8245010375977,94.4645004272461,97.7744979858398,124426000,97.7744979858398,2020-03-26
96.5429992675781,96.989501953125,94.9960021972656,95.004997253418,107758000,95.004997253418,2020-03-27
96.1415023803711,98.6815032958984,95.6169967651367,98.1975021362305,122522000,98.1975021362305,2020-03-30
98.2174987792969,99.6510009765625,97.2005004882812,97.4860000610352,102472000,97.4860000610352,2020-03-31
96.6484985351562,97.2480010986328,94.6500015258789,95.3850021362305,82438000,95.3850021362305,2020-04-01
95.0820007324219,96.3765029907227,94.5,95.9414978027344,86720000,95.9414978027344,2020-04-02
95.557502746582,96.3164978027344,94.4574966430664,95.3294982910156,72198000,95.3294982910156,2020-04-03
96.8000030517578,99.9260025024414,96.5009994506836,99.8795013427734,115464000,99.8795013427734,2020-04-06
100.855499267578,101.786003112793,99.8809967041016,100.580001831055,102280000,100.580001831055,2020-04-07
101.050003051758,102.199996948242,100.557502746582,102.150001525879,79546000,102.150001525879,2020-04-08
102.214996337891,102.650001525879,100.883003234863,102.138000488281,92930000,102.138000488281,2020-04-09
102,109,101.900001525879,108.443496704102,134334000,108.443496704102,2020-04-13
110.023498535156,114.599998474121,109.310501098633,114.166000366211,161744000,114.166000366211,2020-04-14
112.884002685547,116.668502807617,112.25,115.384002685547,137332000,115.384002685547,2020-04-15
117.300003051758,123.050003051758,116.75,120.40950012207,240764000,120.40950012207,2020-04-16
118.616500854492,120,115.801002502441,118.75,158600000,118.75,2020-04-17
119.497497558594,122.249000549316,119.30249786377,119.68049621582,115414000,119.68049621582,2020-04-20
120.830497741699,121.415496826172,113.983001708984,116.40599822998,149534000,116.40599822998,2020-04-21
118.449996948242,119.699996948242,117.550003051758,118.174499511719,84244000,118.174499511719,2020-04-22
119.999000549316,121.210998535156,119.103996276855,119.972503662109,101332000,119.972503662109,2020-04-23
120.849998474121,121.021499633789,119.099998474121,120.511001586914,76498000,120.511001586914,2020-04-24
122.160003662109,122.244003295898,118.150001525879,118.800003051758,112912000,118.800003051758,2020-04-27
118.605003356934,118.675003051758,115.300003051758,115.704002380371,105388000,115.704002380371,2020-04-28
116.500503540039,119.594497680664,115.5,118.635498046875,91832000,118.635498046875,2020-04-29
120.991996765137,123.75,119.800498962402,123.699996948242,190692000,123.699996948242,2020-04-30
116.839996337891,118.122001647949,112.90950012207,114.302001953125,195452000,114.302001953125,2020-05-01
112.819000244141,116.348999023438,112.819000244141,115.799499511719,97318000,115.799499511719,2020-05-04
117,117.550003051758,115.356498718262,115.889999389648,64850000,115.889999389648,2020-05-05
116.47200012207,117.872497558594,116,117.563003540039,62356000,117.563003540039,2020-05-06
118.738998413086,118.800003051758,117.155502319336,118.380500793457,67928000,118.380500793457,2020-05-07
118.607002258301,119.361999511719,117.849998474121,118.980499267578,64132000,118.980499267578,2020-05-08
118.735000610352,120.983497619629,118.605499267578,120.449996948242,65184000,120.449996948242,2020-05-11
120.592498779297,120.949996948242,117.75,117.847503662109,61498000,117.847503662109,2020-05-12
118.339996337891,120.38500213623,116.889999389648,118.396003723145,95658000,118.396003723145,2020-05-13
118.050498962402,119.568496704102,117.660499572754,119.442497253418,72962000,119.442497253418,2020-05-14
118.426002502441,120.550003051758,117.818496704102,120.488998413086,84700000,120.488998413086,2020-05-15
120.217498779297,121.650001525879,119.200500488281,121.313003540039,87144000,121.313003540039,2020-05-18
121.491500854492,124.25,121.448501586914,122.466499328613,86410000,122.466499328613,2020-05-19
123.893501281738,125.000503540039,123.363502502441,124.897003173828,79962000,124.897003173828,2020-05-20
125,126.272499084473,122.126998901367,122.33699798584,102288000,122.33699798584,2020-05-21
122.750503540039,123.492500305176,121.506500244141,121.84400177002,57342000,121.84400177002,2020-05-22
122.900001525879,123.099998474121,120.703002929688,121.093002319336,71364000,121.093002319336,2020-05-26
120.249496459961,120.679000854492,116.5,120.519500732422,101138000,120.519500732422,2020-05-27
119.216499328613,121.848503112793,118.911499023438,120.055000305176,63804000,120.055000305176,2020-05-28
120.796997070312,122.118499755859,119.910003662109,122.118499755859,70198000,122.118499755859,2020-05-29
122.400001525879,123.846496582031,122.208503723145,123.552001953125,58578000,123.552001953125,2020-06-01
123.349998474121,123.676498413086,122.265502929688,123.620498657227,50598000,123.620498657227,2020-06-02
123.400497436523,124.400001525879,123.058502197266,123.919998168945,53420000,123.919998168945,2020-06-03
123.87149810791,125.376998901367,122.500503540039,123.029998779297,58974000,123.029998779297,2020-06-04
122.22550201416,124.432502746582,121.856498718262,124.150001525879,66128000,124.150001525879,2020-06-05
125.01000213623,126.5,124.366996765137,126.203002929688,79414000,126.203002929688,2020-06-08
126.47200012207,131.321502685547,126.25,130.042999267578,103520000,130.042999267578,2020-06-09
132.25,136.117492675781,131.313003540039,132.372497558594,98920000,132.372497558594,2020-06-10
130.175003051758,133.569000244141,126.811500549316,127.898002624512,116002000,127.898002624512,2020-06-11
130.060501098633,131.074005126953,125.167503356934,127.250999450684,108722000,127.250999450684,2020-06-12
126.330001831055,129.199996948242,125.400001525879,128.634002685547,77302000,128.634002685547,2020-06-15
131,131,128.800003051758,130.76350402832,71712000,130.76350402832,2020-06-16
132.375,132.75,131.591003417969,132.04899597168,59186000,132.04899597168,2020-06-17
132.350494384766,132.981994628906,131.80549621582,132.699005126953,49756000,132.699005126953,2020-06-18
133.904006958008,134.871505737305,132.949996948242,133.750503540039,115540000,133.750503540039,2020-06-19
134.225006103516,135.75,133.449996948242,135.690994262695,64176000,135.690994262695,2020-06-22
136.300994873047,139.155502319336,135.901992797852,138.220504760742,84634000,138.220504760742,2020-06-23
139,139.800003051758,136.050003051758,136.720001220703,90532000,136.720001220703,2020-06-24
136.977493286133,137.811492919922,135.606994628906,137.72900390625,59374000,137.72900390625,2020-06-25
138.753005981445,139.128494262695,134.399993896484,134.643493652344,130016000,134.643493652344,2020-06-26
134.500503540039,134.839996337891,131.503997802734,134.018997192383,84468000,134.018997192383,2020-06-29
134.253494262695,138.481506347656,133.751495361328,137.940994262695,75394000,137.940994262695,2020-06-30
137.899505615234,144.75,137.699996948242,143.934997558594,127268000,143.934997558594,2020-07-01
145.600494384766,147.77799987793,143.554992675781,144.514999389648,131868000,144.514999389648,2020-07-02
146.748504638672,152.994003295898,146.5,152.852005004883,137612000,152.852005004883,2020-07-06
152.927505493164,153.477493286133,149.5,150.005996704102,105150000,150.005996704102,2020-07-07
151.130493164062,154.198501586914,150.621505737305,154.05549621582,100752000,154.05549621582,2020-07-08
155.799499511719,159.694000244141,153.699996948242,159.131500244141,127774000,159.131500244141,2020-07-09
159.587997436523,160.75,156.785003662109,160,109720000,160,2020-07-10
162.552993774414,167.214492797852,153.419494628906,155.199996948242,154408000,155.199996948242,2020-07-13
154.449996948242,156.369003295898,147.5,154.199996948242,144638000,154.199996948242,2020-07-14
154.011505126953,154.917495727539,148.658996582031,150.443496704102,115778000,150.443496704102,2020-07-15
148.552993774414,151.600006103516,145.911499023438,149.994995117188,127884000,149.994995117188,2020-07-16
150.449996948242,151.199996948242,147.422500610352,148.098495483398,95226000,148.098495483398,2020-07-17
150.009994506836,160.067993164062,149.70100402832,159.841995239258,151964000,159.841995239258,2020-07-20
161.624496459961,162.029006958008,155.285995483398,156.914505004883,122426000,156.914505004883,2020-07-21
156.25,157.5,153.263000488281,154.995498657227,82084000,154.995498657227,2020-07-22
154.913497924805,154.913497924805,148.5,149.327499389648,113138000,149.327499389648,2020-07-23
146.5,151.578994750977,144.399993896484,150.445495605469,112648000,150.445495605469,2020-07-24
153.100006103516,154.899993896484,150.788497924805,152.760498046875,83410000,152.760498046875,2020-07-27
152.713500976562,153.854507446289,149.787994384766,150.016494750977,62534000,150.016494750977,2020-07-28
151.549499511719,151.957992553711,149.838500976562,151.676498413086,59482000,151.676498413086,2020-07-29
150.699996948242,154.600006103516,150.25,152.593994140625,122566000,152.593994140625,2020-07-30
162.199996948242,162.341003417969,157.550003051758,158.233993530273,161710000,158.233993530273,2020-07-31
159.025497436523,159.199996948242,155.199996948242,155.594497680664,101494000,155.594497680664,2020-08-03
155.060501098633,158.361999511719,155.060501098633,156.941497802734,93886000,156.941497802734,2020-08-04
157.188507080078,160.679504394531,156.365005493164,160.251495361328,78330000,160.251495361328,2020-08-05
159.718002319336,162.373504638672,158.271499633789,161.25,78812000,161.25,2020-08-06
161.200500488281,162.040496826172,157.033493041992,158.373001098633,78722000,158.373001098633,2020-08-07
158.515502929688,158.625503540039,155.07600402832,157.408004760742,63346000,157.408004760742,2020-08-10
155.660003662109,157.960998535156,153.649993896484,154.033493041992,74362000,154.033493041992,2020-08-11
155.399993896484,158.719497680664,155.070999145508,158.111999511719,70442000,158.111999511719,2020-08-12
159.149505615234,160.876007080078,157.75,158.050994873047,62980000,158.050994873047,2020-08-13
158.908996582031,158.912002563477,156,157.401000976562,55034000,157.401000976562,2020-08-14
158.656005859375,159.748504638672,157.708999633789,159.120498657227,53824000,159.120498657227,2020-08-17
160.600006103516,166,160.291000366211,165.624496459961,106920000,165.624496459961,2020-08-18
165.150497436523,165.794998168945,162.800003051758,163.024002075195,83702000,163.024002075195,2020-08-19
162.600006103516,165.630996704102,161.899993896484,164.868499755859,66650000,164.868499755859,2020-08-20
164.75,165.720001220703,163.769500732422,164.235992431641,71518000,164.235992431641,2020-08-21
165.507507324219,169.016006469727,162.878005981445,165.373001098633,93326000,165.373001098633,2020-08-24
164.749496459961,167.869995117188,163.350006103516,167.324493408203,79856000,167.324493408203,2020-08-25
167.55549621582,172.587005615234,167.228500366211,172.092498779297,130174000,172.092498779297,2020-08-26
172.502502441406,172.649993896484,168.899993896484,170,85296000,170,2020-08-27
171.149993896484,171.668502807617,169.324996948242,170.089996337891,57940000,170.089996337891,2020-08-28
170.449493408203,174.75,170.25,172.548004150391,83718000,172.548004150391,2020-08-31
174.47900390625,175.693496704102,173.350006103516,174.955993652344,68644000,174.955993652344,2020-09-01
177.350006103516,177.612503051758,174.334503173828,176.572494506836,78630000,176.572494506836,2020-09-02
174.25,174.420501708984,165.149993896484,168.399993896484,163222000,168.399993896484,2020-09-03
165.899993896484,169.074996948242,155.556503295898,164.731002807617,175636000,164.731002807617,2020-09-04
157.199996948242,162.542495727539,156.5,157.492004394531,121884000,157.492004394531,2020-09-08
160.149505615234,165.158996582031,159.25,163.43049621582,103774000,163.43049621582,2020-09-09
165.360992431641,167.494506835938,158.527496337891,158.755493164062,106614000,158.755493164062,2020-09-10
160.434494018555,160.867004394531,154.199005126953,155.811004638672,101880000,155.811004638672,2020-09-11
158.647003173828,159.369506835938,154.800003051758,155.148498535156,90592000,155.148498535156,2020-09-14
156.807998657227,158.751007080078,155.445999145508,157.806503295898,80430000,157.806503295898,2020-09-15
158.999496459961,159.361999511719,153.707504272461,153.904998779297,90244000,153.904998779297,2020-09-16
150.462493896484,151.471496582031,148.627502441406,150.436492919922,128982000,150.436492919922,2020-09-17
151.587005615234,151.889999389648,145.276992797852,147.745498657227,177852000,147.745498657227,2020-09-18
145.324996948242,148.100006103516,143.550003051758,148.023498535156,122358000,148.023498535156,2020-09-21
151.692001342773,156.699493408203,150.009994506836,156.449493408203,138976000,156.449493408203,2020-09-22
156.021499633789,156.350006103516,149.619003295898,149.99299621582,113054000,149.99299621582,2020-09-23
148.889495849609,153.464996337891,148.25,150.989501953125,110588000,150.989501953125,2020-09-24
152.74299621582,155.076995849609,149.949996948242,154.756500244141,92304000,154.756500244141,2020-09-25
157.442504882812,158.751998901367,155.858505249023,158.702499389648,84484000,158.702499389648,2020-09-28
158.769500732422,159.412994384766,156.626998901367,157.244003295898,69916000,157.244003295898,2020-09-29
157.057006835938,160.643997192383,156.699493408203,157.436492919922,97922000,157.436492919922,2020-09-30
160.399993896484,161.199996948242,158.600006103516,161.063003540039,99438000,161.063003540039,2020-10-01
157.681503295898,159.789993286133,156.149993896484,156.25,112262000,156.25,2020-10-02
157.292007446289,160.126495361328,157.042495727539,159.960006713867,75506000,159.960006713867,2020-10-05
158.25,159.100006103516,154.5,154.998001098633,101738000,154.998001098633,2020-10-06
156.75,160,156.619506835938,159.78450012207,86188000,159.78450012207,2020-10-07
161.249496459961,161.664505004883,158.749496459961,159.527496337891,63482000,159.527496337891,2020-10-08
160.5,164.449493408203,159.891494750977,164.332504272461,98158000,164.332504272461,2020-10-09
167.496994018555,174.811996459961,166.977493286133,172.146499633789,167284000,172.146499633789,2020-10-12
173.399505615234,174.619003295898,171.210998535156,172.181503295898,114894000,172.181503295898,2020-10-13
172.350006103516,173.244003295898,167,168.185501098633,116254000,168.185501098633,2020-10-14
164.600494384766,167.794006347656,164,166.932495117188,104468000,166.932495117188,2020-10-15
168.161499023438,169.983001708984,158,163.635498046875,129488000,163.635498046875,2020-10-16
164.980499267578,166.449996948242,159.636993408203,160.360504150391,104472000,160.360504150391,2020-10-19
161.113998413086,163.300003051758,159.600494384766,160.850494384766,90194000,160.850494384766,2020-10-20
160.625,161.694000244141,158,159.246994018555,91854000,159.246994018555,2020-10-21
159.493499755859,159.9375,156.09700012207,158.820007324219,84240000,158.820007324219,2020-10-22
159.550003051758,160.266494750977,157,160.220001220703,69334000,160.220001220703,2020-10-23
159.936996459961,164.149002075195,157.664993286133,160.352005004883,118024000,160.352005004883,2020-10-26
161.246994018555,164.582992553711,160.565002441406,164.316497802734,85820000,164.316497802734,2020-10-27
162.464996337891,163.20100402832,158.123504638672,158.139007568359,111766000,158.139007568359,2020-10-28
160.063507080078,162.862503051758,158.199996948242,160.550506591797,131930000,160.550506591797,2020-10-29
157.887496948242,158.350006103516,150.949996948242,151.807495117188,167728000,151.807495117188,2020-10-30
153.087005615234,153.985504150391,147.505996704102,150.223999023438,145148000,150.223999023438,2020-11-02
150.926498413086,153.744995117188,149.04899597168,152.420501708984,97958000,152.420501708984,2020-11-03
157.999496459961,162.242492675781,156.98649597168,162.057998657227,136780000,162.057998657227,2020-11-04
165.998504638672,168.339996337891,164.444000244141,166.100006103516,115786000,166.100006103516,2020-11-05
165.231994628906,166.100006103516,161.600006103516,165.568496704102,92946000,165.568496704102,2020-11-06
161.551498413086,164.449996948242,155.605499267578,157.186996459961,143808000,157.186996459961,2020-11-09
154.751007080078,155.699996948242,150.973999023438,151.751007080078,131820000,151.751007080078,2020-11-10
153.089004516602,156.957504272461,152.5,156.869506835938,87338000,156.869506835938,2020-11-11
157.997497558594,158.794006347656,154.302505493164,155.514007568359,87240000,155.514007568359,2020-11-12
156.100006103516,157.085998535156,154.269500732422,156.440505981445,75124000,156.440505981445,2020-11-13
154.660003662109,157.134994506836,153.634506225586,156.552993774414,76174000,156.552993774414,2020-11-16
159.177001953125,159.462493896484,156.763000488281,156.783004760742,68894000,156.783004760742,2020-11-17
156.699996948242,157,155.255004882812,155.272994995117,58336000,155.272994995117,2020-11-18
155.265502929688,156.25,154.046005249023,155.850997924805,60206000,155.850997924805,2020-11-19
155.850997924805,156.644500732422,154.902496337891,154.970001220703,67488000,154.970001220703,2020-11-20
155.835006713867,156.987503051758,153.272994995117,154.919494628906,94178000,154.919494628906,2020-11-23
155.024993896484,156.712493896484,154.313003540039,155.90299987793,72042000,155.90299987793,2020-11-24
157.093505859375,159.899993896484,157.013000488281,159.253494262695,75808000,159.253494262695,2020-11-25
160.563003540039,160.809494018555,159.502502441406,159.766998291016,47858000,159.766998291016,2020-11-27
160.42399597168,161.419494628906,156.277496337891,158.401992797852,81278000,158.401992797852,2020-11-30
159.425003051758,162.447494506836,157.858993530273,161.003997802734,90740000,161.003997802734,2020-12-01
161.082504272461,161.600006103516,158.662994384766,160.176498413086,62586000,160.176498413086,2020-12-02
160.272994995117,161.432006835938,159.065505981445,159.336502075195,57840000,159.336502075195,2020-12-03
159.910507202148,159.910507202148,157.938003540039,158.128997802734,58272000,158.128997802734,2020-12-04
157.824005126953,159.037994384766,157.084503173828,157.899993896484,55026000,157.899993896484,2020-12-07
157.945007324219,159.206497192383,156.001007080078,158.864501953125,65726000,158.864501953125,2020-12-08
158.394500732422,158.721496582031,154.399993896484,155.210006713867,82016000,155.210006713867,2020-12-09
154.449493408203,157.104995727539,153.800003051758,155.074493408203,60604000,155.074493408203,2020-12-10
154.832992553711,155.933502197266,153.641006469727,155.820999145508,61294000,155.820999145508,2020-12-11
157.149993896484,159.523498535156,156.300003051758,157.848495483398,83116000,157.848495483398,2020-12-14
159.050506591797,159.425003051758,156.524505615234,158.255996704102,66390000,158.255996704102,2020-12-15
158.800506591797,162.350006103516,158.184005737305,162.048004150391,88552000,162.048004150391,2020-12-16
162.5,163.175506591797,161.050003051758,161.804000854492,69486000,161.804000854492,2020-12-17
162.199493408203,162.470993041992,158.580001831055,160.082504272461,119914000,160.082504272461,2020-12-18
160.000503540039,161.348495483398,158.300003051758,160.309005737305,76736000,160.309005737305,2020-12-21
160.141998291016,161.100006103516,159.003997802734,160.32600402832,47388000,160.32600402832,2020-12-22
160.25,160.506500244141,159.20849609375,159.26350402832,41876000,159.26350402832,2020-12-23
159.695007324219,160.100006103516,158.449996948242,158.634506225586,29038000,158.634506225586,2020-12-24
159.699996948242,165.199996948242,158.634506225586,164.197998046875,113736000,164.197998046875,2020-12-28
165.496994018555,167.532501220703,164.061004638672,166.100006103516,97458000,166.100006103516,2020-12-29
167.050003051758,167.104995727539,164.123504638672,164.292495727539,64186000,164.292495727539,2020-12-30
163.75,164.14599609375,162.059997558594,162.846496582031,59144000,162.846496582031,2020-12-31
163.5,163.600006103516,157.20100402832,159.331497192383,88228000,159.331497192383,2021-01-04
