"TSL.MI.Open","TSL.MI.High","TSL.MI.Low","TSL.MI.Close","TSL.MI.Volume","TSL.MI.Adjusted","Date"
1.22000002861023,1.23000001907349,1.21000003814697,1.23000001907349,301164,1.23000001907349,2020-02-06
1.22000002861023,1.25,1.22000002861023,1.22000002861023,679073,1.22000002861023,2020-02-07
1.22000002861023,1.22000002861023,1.21000003814697,1.22000002861023,50962,1.22000002861023,2020-02-10
1.21000003814697,1.22000002861023,1.19000005722046,1.19000005722046,466947,1.19000005722046,2020-02-11
1.20000004768372,1.20000004768372,1.17999994754791,1.20000004768372,266320,1.20000004768372,2020-02-12
1.20000004768372,1.21000003814697,1.17999994754791,1.19000005722046,392073,1.19000005722046,2020-02-13
1.20000004768372,1.21000003814697,1.17999994754791,1.21000003814697,273544,1.21000003814697,2020-02-14
1.21000003814697,1.21000003814697,1.17999994754791,1.19000005722046,255962,1.19000005722046,2020-02-17
1.20000004768372,1.20000004768372,1.16999995708466,1.19000005722046,299190,1.19000005722046,2020-02-18
1.17999994754791,1.20000004768372,1.17999994754791,1.20000004768372,149596,1.20000004768372,2020-02-19
1.24000000953674,1.28999996185303,1.22000002861023,1.22000002861023,2859897,1.22000002861023,2020-02-20
1.22000002861023,1.23000001907349,1.19000005722046,1.19000005722046,828296,1.19000005722046,2020-02-21
1.13999998569489,1.13999998569489,1.0900000333786,1.12000000476837,778110,1.12000000476837,2020-02-24
1.12000000476837,1.13999998569489,1.11000001430511,1.12999999523163,346069,1.12999999523163,2020-02-25
1.12999999523163,1.1599999666214,1.12000000476837,1.13999998569489,459920,1.13999998569489,2020-02-26
1.13999998569489,1.13999998569489,1.11000001430511,1.12999999523163,246086,1.12999999523163,2020-02-27
1.12000000476837,1.12000000476837,1.10000002384186,1.11000001430511,284449,1.11000001430511,2020-02-28
1.11000001430511,1.11000001430511,1.02999997138977,1.0900000333786,693229,1.0900000333786,2020-03-02
1.0900000333786,1.10000002384186,1.07000005245209,1.07000005245209,379662,1.07000005245209,2020-03-03
1.07000005245209,1.0900000333786,1.03999996185303,1.05999994277954,464394,1.05999994277954,2020-03-04
1.05999994277954,1.05999994277954,1.01999998092651,1.03999996185303,359714,1.03999996185303,2020-03-05
1.03999996185303,1.03999996185303,0.920000016689301,0.949999988079071,1084607,0.949999988079071,2020-03-06
0.850000023841858,0.870000004768372,0.779999971389771,0.829999983310699,593496,0.829999983310699,2020-03-09
0.829999983310699,0.910000026226044,0.819999992847443,0.850000023841858,713281,0.850000023841858,2020-03-10
0.850000023841858,0.879999995231628,0.850000023841858,0.860000014305115,385074,0.860000014305115,2020-03-11
0.850000023841858,0.850000023841858,0.779999971389771,0.790000021457672,477791,0.790000021457672,2020-03-12
0.810000002384186,0.860000014305115,0.790000021457672,0.790000021457672,1495995,0.790000021457672,2020-03-13
0.779999971389771,0.779999971389771,0.670000016689301,0.709999978542328,688202,0.709999978542328,2020-03-16
0.720000028610229,0.769999980926514,0.709999978542328,0.740000009536743,1019678,0.740000009536743,2020-03-17
0.75,0.779999971389771,0.740000009536743,0.740000009536743,592851,0.740000009536743,2020-03-18
0.769999980926514,0.839999973773956,0.75,0.829999983310699,950071,0.829999983310699,2020-03-19
0.850000023841858,0.889999985694885,0.819999992847443,0.819999992847443,697459,0.819999992847443,2020-03-20
0.810000002384186,0.860000014305115,0.800000011920929,0.839999973773956,508999,0.839999973773956,2020-03-23
0.879999995231628,0.920000016689301,0.870000004768372,0.870000004768372,449943,0.870000004768372,2020-03-24
0.889999985694885,0.920000016689301,0.870000004768372,0.879999995231628,491083,0.879999995231628,2020-03-25
0.889999985694885,0.889999985694885,0.870000004768372,0.879999995231628,204639,0.879999995231628,2020-03-26
0.889999985694885,0.889999985694885,0.850000023841858,0.870000004768372,312042,0.870000004768372,2020-03-27
0.870000004768372,0.870000004768372,0.850000023841858,0.870000004768372,101361,0.870000004768372,2020-03-30
0.870000004768372,0.949999988079071,0.870000004768372,0.899999976158142,1209470,0.899999976158142,2020-03-31
0.910000026226044,0.910000026226044,0.870000004768372,0.870000004768372,390015,0.870000004768372,2020-04-01
0.889999985694885,0.889999985694885,0.870000004768372,0.870000004768372,184840,0.870000004768372,2020-04-02
0.889999985694885,0.889999985694885,0.870000004768372,0.879999995231628,86129,0.879999995231628,2020-04-03
0.889999985694885,0.899999976158142,0.870000004768372,0.879999995231628,271290,0.879999995231628,2020-04-06
0.899999976158142,0.920000016689301,0.879999995231628,0.889999985694885,1072489,0.889999985694885,2020-04-07
0.889999985694885,0.899999976158142,0.879999995231628,0.889999985694885,139183,0.889999985694885,2020-04-08
0.899999976158142,0.910000026226044,0.879999995231628,0.879999995231628,493830,0.879999995231628,2020-04-09
0.889999985694885,0.910000026226044,0.870000004768372,0.870000004768372,598351,0.870000004768372,2020-04-14
0.870000004768372,0.889999985694885,0.829999983310699,0.839999973773956,564589,0.839999973773956,2020-04-15
0.839999973773956,0.860000014305115,0.839999973773956,0.850000023841858,120974,0.850000023841858,2020-04-16
0.850000023841858,0.860000014305115,0.850000023841858,0.850000023841858,220513,0.850000023841858,2020-04-17
0.850000023841858,0.860000014305115,0.850000023841858,0.860000014305115,76936,0.860000014305115,2020-04-20
0.860000014305115,0.860000014305115,0.850000023841858,0.850000023841858,161361,0.850000023841858,2020-04-21
0.850000023841858,0.860000014305115,0.839999973773956,0.860000014305115,157240,0.860000014305115,2020-04-22
0.860000014305115,0.870000004768372,0.850000023841858,0.870000004768372,259860,0.870000004768372,2020-04-23
0.860000014305115,0.870000004768372,0.850000023841858,0.860000014305115,132721,0.860000014305115,2020-04-24
0.860000014305115,0.930000007152557,0.860000014305115,0.879999995231628,1046211,0.879999995231628,2020-04-27
0.920000016689301,0.959999978542328,0.910000026226044,0.930000007152557,1647740,0.930000007152557,2020-04-28
0.939999997615814,1.04999995231628,0.939999997615814,1.02999997138977,1435125,1.02999997138977,2020-04-29
1.03999996185303,1.16999995708466,1,1.08000004291534,3183269,1.08000004291534,2020-04-30
1.10000002384186,1.1599999666214,1.10000002384186,1.12000000476837,1439078,1.12000000476837,2020-05-04
1.11000001430511,1.12999999523163,1.04999995231628,1.04999995231628,797825,1.04999995231628,2020-05-05
1.04999995231628,1.0900000333786,1.01999998092651,1.07000005245209,574099,1.07000005245209,2020-05-06
1.07000005245209,1.12000000476837,1.03999996185303,1.03999996185303,928692,1.03999996185303,2020-05-07
1.04999995231628,1.0900000333786,1.03999996185303,1.08000004291534,344308,1.08000004291534,2020-05-08
1.08000004291534,1.11000001430511,1.08000004291534,1.0900000333786,401838,1.0900000333786,2020-05-11
1.0900000333786,1.10000002384186,1.07000005245209,1.08000004291534,287565,1.08000004291534,2020-05-12
1.0900000333786,1.0900000333786,1.07000005245209,1.07000005245209,197785,1.07000005245209,2020-05-13
1.05999994277954,1.08000004291534,1.01999998092651,1.03999996185303,397878,1.03999996185303,2020-05-14
1.04999995231628,1.05999994277954,1.02999997138977,1.03999996185303,189415,1.03999996185303,2020-05-15
1.04999995231628,1.05999994277954,1.02999997138977,1.04999995231628,226098,1.04999995231628,2020-05-18
1.03999996185303,1.04999995231628,1,1.01999998092651,289222,1.01999998092651,2020-05-19
1.01999998092651,1.01999998092651,0.990000009536743,1.00999999046326,235846,1.00999999046326,2020-05-20
1.00999999046326,1.02999997138977,1,1.01999998092651,222197,1.01999998092651,2020-05-21
1.01999998092651,1.03999996185303,1.00999999046326,1.01999998092651,336610,1.01999998092651,2020-05-22
1.02999997138977,1.05999994277954,1.01999998092651,1.02999997138977,223360,1.02999997138977,2020-05-25
1.02999997138977,1.07000005245209,1.02999997138977,1.05999994277954,196003,1.05999994277954,2020-05-26
1.05999994277954,1.07000005245209,1.03999996185303,1.07000005245209,214943,1.07000005245209,2020-05-27
1.08000004291534,1.19000005722046,1.07000005245209,1.14999997615814,1688633,1.14999997615814,2020-05-28
1.14999997615814,1.16999995708466,1.0900000333786,1.0900000333786,1340059,1.0900000333786,2020-05-29
1.10000002384186,1.12000000476837,1.0900000333786,1.12000000476837,288950,1.12000000476837,2020-06-01
1.12000000476837,1.14999997615814,1.12000000476837,1.12000000476837,331473,1.12000000476837,2020-06-02
1.12000000476837,1.14999997615814,1.12000000476837,1.12999999523163,527294,1.12999999523163,2020-06-03
1.12000000476837,1.12999999523163,1.11000001430511,1.12999999523163,361479,1.12999999523163,2020-06-04
1.12000000476837,1.16999995708466,1.12000000476837,1.1599999666214,696984,1.1599999666214,2020-06-05
1.14999997615814,1.25999999046326,1.14999997615814,1.20000004768372,1488767,1.20000004768372,2020-06-08
1.21000003814697,1.22000002861023,1.1599999666214,1.19000005722046,311521,1.19000005722046,2020-06-09
1.19000005722046,1.22000002861023,1.16999995708466,1.19000005722046,358559,1.19000005722046,2020-06-10
1.17999994754791,1.17999994754791,1.0900000333786,1.10000002384186,677431,1.10000002384186,2020-06-11
1.10000002384186,1.11000001430511,1.08000004291534,1.11000001430511,522849,1.11000001430511,2020-06-12
1.07000005245209,1.10000002384186,1.05999994277954,1.07000005245209,325715,1.07000005245209,2020-06-15
1.0900000333786,1.12999999523163,1.08000004291534,1.12999999523163,698500,1.12999999523163,2020-06-16
1.12000000476837,1.14999997615814,1.12000000476837,1.13999998569489,298866,1.13999998569489,2020-06-17
1.12999999523163,1.13999998569489,1.12000000476837,1.12999999523163,293136,1.12999999523163,2020-06-18
1.12000000476837,1.13999998569489,1.12000000476837,1.13999998569489,163236,1.13999998569489,2020-06-19
1.13999998569489,1.13999998569489,1.11000001430511,1.12000000476837,269200,1.12000000476837,2020-06-22
1.11000001430511,1.16999995708466,1.11000001430511,1.14999997615814,841308,1.14999997615814,2020-06-23
1.13999998569489,1.14999997615814,1.0900000333786,1.0900000333786,533715,1.0900000333786,2020-06-24
1.0900000333786,1.10000002384186,1.07000005245209,1.0900000333786,231669,1.0900000333786,2020-06-25
1.08000004291534,1.0900000333786,1.05999994277954,1.07000005245209,197742,1.07000005245209,2020-06-26
1.05999994277954,1.08000004291534,1.03999996185303,1.07000005245209,366911,1.07000005245209,2020-06-29
1.05999994277954,1.07000005245209,1.05999994277954,1.07000005245209,123050,1.07000005245209,2020-06-30
1.05999994277954,1.19000005722046,1.05999994277954,1.19000005722046,1096646,1.19000005722046,2020-07-01
1.19000005722046,1.21000003814697,1.11000001430511,1.11000001430511,1578125,1.11000001430511,2020-07-02
1.12999999523163,1.13999998569489,1.11000001430511,1.12999999523163,172345,1.12999999523163,2020-07-03
1.12999999523163,1.1599999666214,1.12000000476837,1.12999999523163,396215,1.12999999523163,2020-07-06
1.12999999523163,1.12999999523163,1.11000001430511,1.11000001430511,92946,1.11000001430511,2020-07-07
1.12000000476837,1.12999999523163,1.0900000333786,1.10000002384186,529429,1.10000002384186,2020-07-08
1.10000002384186,1.10000002384186,1.0900000333786,1.10000002384186,93344,1.10000002384186,2020-07-09
1.10000002384186,1.11000001430511,1.0900000333786,1.10000002384186,128512,1.10000002384186,2020-07-10
1.0900000333786,1.11000001430511,1.08000004291534,1.10000002384186,101796,1.10000002384186,2020-07-13
1.0900000333786,1.11000001430511,1.0900000333786,1.11000001430511,166541,1.11000001430511,2020-07-14
1.10000002384186,1.16999995708466,1.10000002384186,1.13999998569489,1149478,1.13999998569489,2020-07-15
1.13999998569489,1.16999995708466,1.10000002384186,1.10000002384186,1169693,1.10000002384186,2020-07-16
1.11000001430511,1.11000001430511,1.0900000333786,1.10000002384186,218579,1.10000002384186,2020-07-17
1.10000002384186,1.12999999523163,1.0900000333786,1.12000000476837,424579,1.12000000476837,2020-07-20
1.11000001430511,1.13999998569489,1.10000002384186,1.11000001430511,512431,1.11000001430511,2020-07-21
1.11000001430511,1.11000001430511,1.0900000333786,1.10000002384186,176428,1.10000002384186,2020-07-22
1.11000001430511,1.11000001430511,1.08000004291534,1.08000004291534,285099,1.08000004291534,2020-07-23
1.08000004291534,1.0900000333786,1.05999994277954,1.08000004291534,272891,1.08000004291534,2020-07-24
1.07000005245209,1.0900000333786,1.05999994277954,1.08000004291534,154987,1.08000004291534,2020-07-27
1.08000004291534,1.08000004291534,1.05999994277954,1.08000004291534,80122,1.08000004291534,2020-07-28
1.07000005245209,1.10000002384186,1.07000005245209,1.10000002384186,158765,1.10000002384186,2020-07-29
1.0900000333786,1.10000002384186,1.05999994277954,1.05999994277954,274171,1.05999994277954,2020-07-30
1.05999994277954,1.08000004291534,1.05999994277954,1.05999994277954,205698,1.05999994277954,2020-07-31
1.08000004291534,1.0900000333786,1.07000005245209,1.08000004291534,162456,1.08000004291534,2020-08-03
1.08000004291534,1.0900000333786,1.07000005245209,1.07000005245209,165797,1.07000005245209,2020-08-04
1.08000004291534,1.11000001430511,1.08000004291534,1.10000002384186,376058,1.10000002384186,2020-08-05
1.10000002384186,1.12999999523163,1.08000004291534,1.10000002384186,561538,1.10000002384186,2020-08-06
1.10000002384186,1.10000002384186,1.08000004291534,1.08000004291534,106273,1.08000004291534,2020-08-07
1.0900000333786,1.10000002384186,1.07000005245209,1.0900000333786,268611,1.0900000333786,2020-08-10
1.0900000333786,1.12000000476837,1.0900000333786,1.10000002384186,460994,1.10000002384186,2020-08-11
1.10000002384186,1.11000001430511,1.0900000333786,1.10000002384186,101967,1.10000002384186,2020-08-12
1.11000001430511,1.12000000476837,1.10000002384186,1.10000002384186,200927,1.10000002384186,2020-08-13
1.11000001430511,1.11000001430511,1.0900000333786,1.10000002384186,126572,1.10000002384186,2020-08-14
1.10000002384186,1.10000002384186,1.08000004291534,1.08000004291534,133057,1.08000004291534,2020-08-17
1.08000004291534,1.10000002384186,1.08000004291534,1.10000002384186,110008,1.10000002384186,2020-08-18
1.10000002384186,1.10000002384186,1.08000004291534,1.10000002384186,62970,1.10000002384186,2020-08-19
1.0900000333786,1.10000002384186,1.08000004291534,1.08000004291534,52179,1.08000004291534,2020-08-20
1.10000002384186,1.10000002384186,1.08000004291534,1.0900000333786,49689,1.0900000333786,2020-08-21
1.0900000333786,1.0900000333786,1.08000004291534,1.08000004291534,65780,1.08000004291534,2020-08-24
1.08000004291534,1.10000002384186,1.08000004291534,1.08000004291534,152207,1.08000004291534,2020-08-25
1.0900000333786,1.10000002384186,1.08000004291534,1.10000002384186,193722,1.10000002384186,2020-08-26
1.13999998569489,1.25,1.13999998569489,1.17999994754791,7114790,1.17999994754791,2020-08-27
1.23000001907349,1.38999998569489,1.22000002861023,1.32000005245209,11338597,1.32000005245209,2020-08-28
1.37999999523163,1.95000004768372,1.37000000476837,1.83000004291534,14169021,1.83000004291534,2020-08-31
2.15000009536743,2.95000004768372,2.03999996185303,2.95000004768372,19488137,2.95000004768372,2020-09-01
3.79999995231628,4.98999977111816,3.72000002861023,4.98999977111816,5137872,4.98999977111816,2020-09-02
4.19999980926514,4.28000020980835,2.5,2.5,7497146,2.5,2020-09-03
2.45000004768372,3.10999989509583,2.42000007629395,2.59999990463257,12421930,2.59999990463257,2020-09-04
2.69000005722046,2.95000004768372,2.59999990463257,2.79999995231628,9098317,2.79999995231628,2020-09-07
2.84999990463257,2.92000007629395,2.21000003814697,2.59999990463257,10954987,2.59999990463257,2020-09-08
2.61999988555908,2.64000010490417,2.35999989509583,2.5,4868226,2.5,2020-09-09
2.46000003814697,2.63000011444092,2.39000010490417,2.46000003814697,5965046,2.46000003814697,2020-09-10
2.42000007629395,2.53999996185303,2.38000011444092,2.42000007629395,1827347,2.42000007629395,2020-09-11
2.38000011444092,2.39000010490417,2.05999994277954,2.07999992370605,5124688,2.07999992370605,2020-09-14
2.07999992370605,2.47000002861023,1.96000003814697,2.33999991416931,7733531,2.33999991416931,2020-09-15
2.33999991416931,2.63000011444092,2.30999994277954,2.50999999046326,5161655,2.50999999046326,2020-09-16
2.46000003814697,2.63000011444092,2.38000011444092,2.49000000953674,4156471,2.49000000953674,2020-09-17
2.49000000953674,2.5699999332428,2.44000005722046,2.48000001907349,1103868,2.48000001907349,2020-09-18
2.5,2.5,2.30999994277954,2.33999991416931,2179481,2.33999991416931,2020-09-21
2.35999989509583,2.54999995231628,2.34999990463257,2.4300000667572,2525203,2.4300000667572,2020-09-22
2.46000003814697,2.60999989509583,2.40000009536743,2.48000001907349,4427055,2.48000001907349,2020-09-23
2.5,2.51999998092651,2.41000008583069,2.44000005722046,1455857,2.44000005722046,2020-09-24
2.47000002861023,2.5,2.41000008583069,2.45000004768372,1095377,2.45000004768372,2020-09-25
2.47000002861023,2.54999995231628,2.45000004768372,2.46000003814697,1770955,2.46000003814697,2020-09-28
2.48000001907349,2.49000000953674,2.44000005722046,2.44000005722046,664248,2.44000005722046,2020-09-29
2.49000000953674,2.51999998092651,2.35999989509583,2.40000009536743,1771770,2.40000009536743,2020-09-30
2.41000008583069,2.44000005722046,2.25999999046326,2.39000010490417,1972973,2.39000010490417,2020-10-01
2.38000011444092,2.38000011444092,2.23000001907349,2.26999998092651,1689203,2.26999998092651,2020-10-02
2.25999999046326,2.32999992370605,2.1800000667572,2.23000001907349,1927486,2.23000001907349,2020-10-05
2.23000001907349,2.27999997138977,2.09999990463257,2.14000010490417,2099308,2.14000010490417,2020-10-06
2.10999989509583,2.1800000667572,2.04999995231628,2.08999991416931,2430003,2.08999991416931,2020-10-07
2.08999991416931,2.10999989509583,2.03999996185303,2.07999992370605,894262,2.07999992370605,2020-10-08
2.07999992370605,2.09999990463257,2,2,1117130,2,2020-10-09
1.97000002861023,2,1.87000000476837,1.87999999523163,2141119,1.87999999523163,2020-10-12
1.83000004291534,2.70000004768372,1.79999995231628,2.70000004768372,4319677,2.70000004768372,2020-10-13
2.6800000667572,3.22000002861023,2.33999991416931,2.44000005722046,9609044,2.44000005722046,2020-10-14
2.45000004768372,2.59999990463257,2.23000001907349,2.35999989509583,3677698,2.35999989509583,2020-10-15
2.38000011444092,2.44000005722046,2.25999999046326,2.27999997138977,1509722,2.27999997138977,2020-10-16
2.29999995231628,2.65000009536743,2.25999999046326,2.48000001907349,6026323,2.48000001907349,2020-10-19
2.5,2.5699999332428,2.46000003814697,2.50999999046326,1782560,2.50999999046326,2020-10-20
2.55999994277954,2.59999990463257,2.42000007629395,2.46000003814697,1908714,2.46000003814697,2020-10-21
2.45000004768372,2.51999998092651,2.39000010490417,2.42000007629395,758617,2.42000007629395,2020-10-22
2.44000005722046,2.54999995231628,2.42000007629395,2.44000005722046,1510077,2.44000005722046,2020-10-23
2.44000005722046,2.67000007629395,2.39000010490417,2.55999994277954,6110187,2.55999994277954,2020-10-26
2.58999991416931,2.6800000667572,2.51999998092651,2.52999997138977,2390034,2.52999997138977,2020-10-27
2.51999998092651,2.57999992370605,2.35999989509583,2.51999998092651,2045380,2.51999998092651,2020-10-28
2.51999998092651,2.61999988555908,2.5,2.54999995231628,1621381,2.54999995231628,2020-10-29
2.53999996185303,2.5699999332428,2.51999998092651,2.52999997138977,1069987,2.52999997138977,2020-10-30
2.51999998092651,2.60999989509583,2.48000001907349,2.51999998092651,1860866,2.51999998092651,2020-11-02
2.52999997138977,2.75,2.49000000953674,2.57999992370605,4313246,2.57999992370605,2020-11-03
2.58999991416931,2.66000008583069,2.53999996185303,2.5699999332428,1387004,2.5699999332428,2020-11-04
2.57999992370605,2.64000010490417,2.53999996185303,2.55999994277954,1504421,2.55999994277954,2020-11-05
2.5699999332428,2.65000009536743,2.53999996185303,2.53999996185303,1036619,2.53999996185303,2020-11-06
2.5699999332428,2.6800000667572,2.54999995231628,2.54999995231628,2799479,2.54999995231628,2020-11-09
2.55999994277954,2.58999991416931,2.52999997138977,2.55999994277954,882845,2.55999994277954,2020-11-10
2.58999991416931,2.61999988555908,2.55999994277954,2.58999991416931,1215596,2.58999991416931,2020-11-11
2.60999989509583,2.64000010490417,2.55999994277954,2.57999992370605,1419589,2.57999992370605,2020-11-12
2.58999991416931,2.59999990463257,2.5699999332428,2.57999992370605,665441,2.57999992370605,2020-11-13
2.57999992370605,2.59999990463257,2.5699999332428,2.57999992370605,771386,2.57999992370605,2020-11-16
2.60999989509583,2.8199999332428,2.60999989509583,2.67000007629395,4195798,2.67000007629395,2020-11-17
2.70000004768372,3.07999992370605,2.6800000667572,3.07999992370605,5759923,3.07999992370605,2020-11-18
3.11999988555908,3.52999997138977,3.07999992370605,3.33999991416931,10926590,3.33999991416931,2020-11-19
3.40000009536743,3.58999991416931,3.35999989509583,3.40000009536743,5998217,3.40000009536743,2020-11-20
3.64000010490417,3.79999995231628,3.46000003814697,3.51999998092651,4876389,3.51999998092651,2020-11-23
3.57999992370605,3.58999991416931,3.16000008583069,3.23000001907349,5794920,3.23000001907349,2020-11-24
3.27999997138977,3.42000007629395,3.20000004768372,3.30999994277954,2733708,3.30999994277954,2020-11-25
3.32999992370605,3.39000010490417,3.25,3.27999997138977,1487194,3.27999997138977,2020-11-26
3.27999997138977,3.32999992370605,3.21000003814697,3.25999999046326,1217500,3.25999999046326,2020-11-27
3.28999996185303,3.28999996185303,3.14000010490417,3.1800000667572,1089301,3.1800000667572,2020-11-30
3.14000010490417,3.22000002861023,3.00999999046326,3.11999988555908,3761289,3.11999988555908,2020-12-01
3.10999989509583,3.17000007629395,3.02999997138977,3.02999997138977,1493027,3.02999997138977,2020-12-02
3.00999999046326,3.07999992370605,2.95000004768372,2.97000002861023,1523072,2.97000002861023,2020-12-03
2.9300000667572,2.96000003814697,2.89000010490417,2.90000009536743,1091369,2.90000009536743,2020-12-04
2.91000008583069,3.20000004768372,2.88000011444092,3.15000009536743,2939579,3.15000009536743,2020-12-07
3.13000011444092,3.24000000953674,3.0699999332428,3.14000010490417,1738832,3.14000010490417,2020-12-08
3.15000009536743,3.16000008583069,3.03999996185303,3.04999995231628,965107,3.04999995231628,2020-12-09
3.04999995231628,3.07999992370605,2.96000003814697,3,692811,3,2020-12-10
3,3.05999994277954,2.96000003814697,3.02999997138977,534375,3.02999997138977,2020-12-11
3.02999997138977,3.0699999332428,3.02999997138977,3.02999997138977,442864,3.02999997138977,2020-12-14
3.0699999332428,3.14000010490417,3.04999995231628,3.04999995231628,600995,3.04999995231628,2020-12-15
3.04999995231628,3.07999992370605,3.01999998092651,3.01999998092651,438223,3.01999998092651,2020-12-16
3.02999997138977,3.05999994277954,2.99000000953674,2.99000000953674,277875,2.99000000953674,2020-12-17
3.02999997138977,3.04999995231628,2.96000003814697,3.03999996185303,668447,3.03999996185303,2020-12-18
3.02999997138977,3.17000007629395,2.96000003814697,3.04999995231628,2260711,3.04999995231628,2020-12-21
3.04999995231628,3.0699999332428,3.00999999046326,3.01999998092651,433707,3.01999998092651,2020-12-22
3.01999998092651,3.03999996185303,2.97000002861023,2.97000002861023,454369,2.97000002861023,2020-12-23
3.05999994277954,3.10999989509583,3.00999999046326,3.01999998092651,1690938,3.01999998092651,2020-12-28
3.02999997138977,3.02999997138977,2.99000000953674,3,300905,3,2020-12-29
3,3,2.89000010490417,2.9300000667572,741796,2.9300000667572,2020-12-30
2.95000004768372,2.96000003814697,2.77999997138977,2.83999991416931,984286,2.83999991416931,2021-01-04
2.83999991416931,2.86999988555908,2.75999999046326,2.78999996185303,941379,2.78999996185303,2021-01-05
2.79999995231628,2.86999988555908,2.76999998092651,2.82999992370605,621025,2.82999992370605,2021-01-06
2.82999992370605,2.98000001907349,2.80999994277954,2.85999989509583,1280842,2.85999989509583,2021-01-07
2.88000011444092,2.9300000667572,2.84999990463257,2.85999989509583,439334,2.85999989509583,2021-01-08
2.82999992370605,2.84999990463257,2.75,2.77999997138977,673228,2.77999997138977,2021-01-11
2.76999998092651,2.91000008583069,2.76999998092651,2.8199999332428,1583352,2.8199999332428,2021-01-12
2.83999991416931,2.85999989509583,2.8199999332428,2.83999991416931,376218,2.83999991416931,2021-01-13
2.82999992370605,2.95000004768372,2.82999992370605,2.86999988555908,802631,2.86999988555908,2021-01-14
2.94000005722046,2.94000005722046,2.80999994277954,2.83999991416931,501912,2.83999991416931,2021-01-15
2.8199999332428,2.84999990463257,2.79999995231628,2.83999991416931,404131,2.83999991416931,2021-01-18
2.90000009536743,3.07999992370605,2.90000009536743,2.9300000667572,2295821,2.9300000667572,2021-01-19
2.9300000667572,2.99000000953674,2.84999990463257,2.86999988555908,802666,2.86999988555908,2021-01-20
2.88000011444092,2.90000009536743,2.76999998092651,2.77999997138977,732427,2.77999997138977,2021-01-21
2.75999999046326,2.76999998092651,2.71000003814697,2.74000000953674,504060,2.74000000953674,2021-01-22
2.74000000953674,2.77999997138977,2.58999991416931,2.60999989509583,1287578,2.60999989509583,2021-01-25
2.58999991416931,2.75999999046326,2.5,2.71000003814697,1319837,2.71000003814697,2021-01-26
2.69000005722046,2.75999999046326,2.61999988555908,2.65000009536743,619740,2.65000009536743,2021-01-27
2.61999988555908,2.6800000667572,2.59999990463257,2.6800000667572,653127,2.6800000667572,2021-01-28
2.67000007629395,2.76999998092651,2.63000011444092,2.75,880429,2.75,2021-01-29
3.22000002861023,3.38000011444092,3.19000005722046,3.19000005722046,1591622,3.19000005722046,2021-02-01
3.25,3.29999995231628,2.90000009536743,2.90000009536743,4735305,2.90000009536743,2021-02-02
2.94000005722046,2.96000003814697,2.80999994277954,2.82999992370605,1722943,2.82999992370605,2021-02-03
