"C3M.MI.Open","C3M.MI.High","C3M.MI.Low","C3M.MI.Close","C3M.MI.Volume","C3M.MI.Adjusted","Date"
116.559997558594,116.599998474121,116.550003051758,116.569999694824,3752,116.569999694824,2021-03-17
116.550003051758,116.620002746582,116.529998779297,116.569999694824,2857,116.569999694824,2021-03-18
116.540000915527,116.599998474121,116.519996643066,116.599998474121,2026,116.599998474121,2021-03-19
116.519996643066,116.599998474121,116.519996643066,116.569999694824,1271,116.569999694824,2021-03-22
116.580001831055,116.589996337891,116.51000213623,116.559997558594,1818,116.559997558594,2021-03-23
116.540000915527,116.589996337891,116.519996643066,116.540000915527,2334,116.540000915527,2021-03-24
116.529998779297,116.589996337891,116.529998779297,116.559997558594,2948,116.559997558594,2021-03-25
116.519996643066,116.599998474121,116.51000213623,116.580001831055,1519,116.580001831055,2021-03-26
116.569999694824,116.580001831055,116.519996643066,116.550003051758,1104,116.550003051758,2021-03-29
116.519996643066,116.589996337891,116.519996643066,116.550003051758,73,116.550003051758,2021-03-30
116.559997558594,116.589996337891,116.519996643066,116.550003051758,431,116.550003051758,2021-03-31
116.519996643066,116.610000610352,116.519996643066,116.550003051758,1299,116.550003051758,2021-04-01
116.559997558594,116.569999694824,116.51000213623,116.569999694824,2289,116.569999694824,2021-04-06
116.5,116.559997558594,116.5,116.519996643066,2111,116.519996643066,2021-04-07
116.540000915527,116.569999694824,116.5,116.529998779297,1199,116.529998779297,2021-04-08
116.540000915527,116.559997558594,116.470001220703,116.550003051758,9467,116.550003051758,2021-04-09
116.540000915527,116.550003051758,116.48999786377,116.519996643066,6167,116.519996643066,2021-04-12
116.540000915527,116.550003051758,116.48999786377,116.519996643066,753,116.519996643066,2021-04-13
116.5,116.540000915527,116.48999786377,116.540000915527,2730,116.540000915527,2021-04-14
116.480003356934,116.480003356934,116.480003356934,116.480003356934,480,116.480003356934,2021-04-15
116.540000915527,116.540000915527,116.480003356934,116.540000915527,1330,116.540000915527,2021-04-16
116.529998779297,116.529998779297,116.480003356934,116.51000213623,39572,116.51000213623,2021-04-19
116.470001220703,116.550003051758,116.449996948242,116.480003356934,3770,116.480003356934,2021-04-20
116.470001220703,116.529998779297,116.449996948242,116.5,3472,116.5,2021-04-21
116.51000213623,116.529998779297,116.449996948242,116.48999786377,981,116.48999786377,2021-04-22
116.51000213623,116.519996643066,116.470001220703,116.51000213623,28724,116.51000213623,2021-04-23
116.459999084473,116.519996643066,116.459999084473,116.48999786377,157,116.48999786377,2021-04-26
116.51000213623,116.51000213623,116.440002441406,116.48999786377,19866,116.48999786377,2021-04-27
116.449996948242,116.51000213623,116.449996948242,116.480003356934,2876,116.480003356934,2021-04-28
116.51000213623,116.529998779297,116.449996948242,116.480003356934,3322,116.480003356934,2021-04-29
116.5,116.5,116.430000305176,116.5,2597,116.5,2021-04-30
116.5,116.519996643066,116.410003662109,116.470001220703,2092,116.470001220703,2021-05-03
116.5,116.519996643066,116.419998168945,116.470001220703,3399,116.470001220703,2021-05-04
116.48999786377,116.48999786377,116.440002441406,116.459999084473,2820,116.459999084473,2021-05-05
116.400001525879,116.480003356934,116.389999389648,116.419998168945,639,116.419998168945,2021-05-06
116.410003662109,116.480003356934,116.410003662109,116.480003356934,1245,116.480003356934,2021-05-07
116.430000305176,116.480003356934,116.430000305176,116.459999084473,2535,116.459999084473,2021-05-10
116.480003356934,116.480003356934,116.419998168945,116.449996948242,2812,116.449996948242,2021-05-11
116.470001220703,116.480003356934,116.419998168945,116.419998168945,16904,116.419998168945,2021-05-12
116.430000305176,116.470001220703,116.410003662109,116.440002441406,1865,116.440002441406,2021-05-13
116.459999084473,116.470001220703,116.459999084473,116.470001220703,378,116.470001220703,2021-05-14
116.459999084473,116.480003356934,116.410003662109,116.440002441406,4788,116.440002441406,2021-05-17
116.449996948242,116.480003356934,116.400001525879,116.440002441406,2069,116.440002441406,2021-05-18
116.449996948242,116.449996948242,116.389999389648,116.430000305176,408,116.430000305176,2021-05-19
116.449996948242,116.459999084473,116.410003662109,116.430000305176,463,116.430000305176,2021-05-20
116.440002441406,116.449996948242,116.389999389648,116.449996948242,454,116.449996948242,2021-05-21
116.400001525879,116.449996948242,116.389999389648,116.389999389648,1030,116.389999389648,2021-05-24
116.440002441406,116.449996948242,116.389999389648,116.389999389648,696,116.389999389648,2021-05-25
116.400001525879,116.410003662109,116.389999389648,116.410003662109,501,116.410003662109,2021-05-26
116.410003662109,116.440002441406,116.379997253418,116.410003662109,8413,116.410003662109,2021-05-27
116.430000305176,116.440002441406,116.379997253418,116.379997253418,4409,116.379997253418,2021-05-28
116.430000305176,116.440002441406,116.360000610352,116.410003662109,15941,116.410003662109,2021-05-31
116.419998168945,116.430000305176,116.379997253418,116.400001525879,15048,116.400001525879,2021-06-01
116.379997253418,116.379997253418,116.379997253418,116.400001525879,1,116.400001525879,2021-06-02
116.379997253418,116.419998168945,116.370002746582,116.400001525879,3334,116.400001525879,2021-06-03
116.379997253418,116.540000915527,116.379997253418,116.419998168945,6737,116.419998168945,2021-06-04
116.419998168945,116.419998168945,116.419998168945,116.389999389648,2618,116.389999389648,2021-06-07
116.419998168945,116.440002441406,116.349998474121,116.360000610352,1832,116.360000610352,2021-06-08
116.410003662109,116.419998168945,116.360000610352,116.389999389648,3378,116.389999389648,2021-06-09
116.400001525879,116.430000305176,116.360000610352,116.389999389648,4843,116.389999389648,2021-06-10
116.360000610352,116.410003662109,116.349998474121,116.410003662109,3433,116.410003662109,2021-06-11
116.400001525879,116.410003662109,116.339996337891,116.379997253418,2871,116.379997253418,2021-06-14
116.389999389648,116.389999389648,116.339996337891,116.370002746582,590,116.370002746582,2021-06-15
116.349998474121,116.400001525879,116.339996337891,116.370002746582,2066,116.370002746582,2021-06-16
116.379997253418,116.379997253418,116.339996337891,116.370002746582,1100,116.370002746582,2021-06-17
116.339996337891,116.410003662109,116.330001831055,116.389999389648,1309,116.389999389648,2021-06-18
116.339996337891,116.410003662109,116.309997558594,116.360000610352,3012,116.360000610352,2021-06-21
116.339996337891,116.389999389648,116.339996337891,116.360000610352,475,116.360000610352,2021-06-22
116.389999389648,116.389999389648,116.300003051758,116.319999694824,267,116.319999694824,2021-06-23
116.370002746582,116.370002746582,116.330001831055,116.349998474121,24646,116.349998474121,2021-06-24
116.360000610352,116.370002746582,116.309997558594,116.370002746582,582,116.370002746582,2021-06-25
116.360000610352,116.370002746582,116.319999694824,116.349998474121,504,116.349998474121,2021-06-28
116.330001831055,116.360000610352,116.300003051758,116.339996337891,3865,116.339996337891,2021-06-29
116.319999694824,116.360000610352,116.319999694824,116.339996337891,1445,116.339996337891,2021-06-30
116.309997558594,116.339996337891,116.300003051758,116.330001831055,1548,116.330001831055,2021-07-01
116.309997558594,116.360000610352,116.309997558594,116.360000610352,665,116.360000610352,2021-07-02
116.319999694824,116.349998474121,116.309997558594,116.309997558594,3179,116.309997558594,2021-07-05
116.300003051758,116.349998474121,116.300003051758,116.349998474121,4957,116.349998474121,2021-07-06
116.319999694824,116.349998474121,116.300003051758,116.330001831055,27239,116.330001831055,2021-07-07
116.330001831055,116.360000610352,116.279998779297,116.319999694824,69228,116.319999694824,2021-07-08
116.309997558594,116.349998474121,116.309997558594,116.339996337891,11285,116.339996337891,2021-07-09
116.319999694824,116.330001831055,116.300003051758,116.309997558594,3897,116.309997558594,2021-07-12
116.300003051758,116.339996337891,116.300003051758,116.319999694824,5880,116.319999694824,2021-07-13
116.300003051758,116.319999694824,116.279998779297,116.309997558594,2725,116.309997558594,2021-07-14
116.26000213623,116.339996337891,116.26000213623,116.300003051758,4331,116.300003051758,2021-07-15
116.309997558594,116.319999694824,116.279998779297,116.309997558594,1861,116.309997558594,2021-07-16
116.269996643066,116.309997558594,116.26000213623,116.300003051758,9551,116.300003051758,2021-07-19
116.279998779297,116.309997558594,116.269996643066,116.269996643066,10643,116.269996643066,2021-07-20
116.269996643066,116.309997558594,116.269996643066,116.279998779297,1498,116.279998779297,2021-07-21
116.300003051758,116.309997558594,116.269996643066,116.290000915527,1217,116.290000915527,2021-07-22
116.290000915527,116.290000915527,116.26000213623,116.269996643066,2498,116.269996643066,2021-07-23
116.290000915527,116.309997558594,116.26000213623,116.279998779297,2263,116.279998779297,2021-07-26
116.279998779297,116.290000915527,116.25,116.25,662,116.25,2021-07-27
116.279998779297,116.290000915527,116.25,116.269996643066,1230,116.269996643066,2021-07-28
116.279998779297,116.290000915527,116.25,116.279998779297,618,116.279998779297,2021-07-29
116.26000213623,116.290000915527,116.230003356934,116.290000915527,5399,116.290000915527,2021-07-30
116.269996643066,116.290000915527,116.230003356934,116.26000213623,919,116.26000213623,2021-08-02
116.269996643066,116.279998779297,116.269996643066,116.269996643066,1531,116.269996643066,2021-08-03
116.279998779297,116.279998779297,116.230003356934,116.25,185,116.25,2021-08-04
116.269996643066,116.269996643066,116.230003356934,116.25,804,116.25,2021-08-05
116.25,116.26000213623,116.220001220703,116.23999786377,637,116.23999786377,2021-08-06
116.25,116.26000213623,116.230003356934,116.25,2783,116.25,2021-08-09
116.230003356934,116.25,116.209999084473,116.23999786377,1583,116.23999786377,2021-08-10
116.230003356934,116.26000213623,116.220001220703,116.23999786377,733,116.23999786377,2021-08-11
116.23999786377,116.23999786377,116.209999084473,116.220001220703,1680,116.220001220703,2021-08-12
116.199996948242,116.199996948242,116.199996948242,116.230003356934,14,116.230003356934,2021-08-13
116.199996948242,116.25,116.199996948242,116.220001220703,744,116.220001220703,2021-08-16
116.209999084473,116.25,116.199996948242,116.199996948242,1238,116.199996948242,2021-08-17
116.199996948242,116.199996948242,116.199996948242,116.220001220703,95,116.220001220703,2021-08-18
116.23999786377,116.23999786377,116.23999786377,116.209999084473,25,116.209999084473,2021-08-19
116.230003356934,116.23999786377,116.190002441406,116.23999786377,1902,116.23999786377,2021-08-20
116.190002441406,116.230003356934,116.190002441406,116.209999084473,232,116.209999084473,2021-08-23
116.209999084473,116.209999084473,116.190002441406,116.209999084473,26,116.209999084473,2021-08-24
116.220001220703,116.220001220703,116.220001220703,116.199996948242,744,116.199996948242,2021-08-25
116.220001220703,116.220001220703,116.180000305176,116.199996948242,1330,116.199996948242,2021-08-26
116.180000305176,116.220001220703,116.180000305176,116.220001220703,860,116.220001220703,2021-08-27
116.209999084473,116.209999084473,116.169998168945,116.190002441406,191,116.190002441406,2021-08-30
116.209999084473,116.209999084473,116.169998168945,116.190002441406,229,116.190002441406,2021-08-31
116.209999084473,116.209999084473,116.169998168945,116.180000305176,2586,116.180000305176,2021-09-01
116.199996948242,116.199996948242,116.160003662109,116.180000305176,3273,116.180000305176,2021-09-02
116.160003662109,116.199996948242,116.160003662109,116.199996948242,1612,116.199996948242,2021-09-03
116.160003662109,116.199996948242,116.160003662109,116.180000305176,771,116.180000305176,2021-09-06
116.190002441406,116.190002441406,116.190002441406,116.180000305176,1283,116.180000305176,2021-09-07
116.150001525879,116.190002441406,116.150001525879,116.169998168945,560,116.169998168945,2021-09-08
116.190002441406,116.199996948242,116.129997253418,116.169998168945,1865,116.169998168945,2021-09-09
116.180000305176,116.180000305176,116.139999389648,116.160003662109,890,116.160003662109,2021-09-10
116.180000305176,116.180000305176,116.139999389648,116.160003662109,1847,116.160003662109,2021-09-13
116.129997253418,116.180000305176,116.120002746582,116.150001525879,2577,116.150001525879,2021-09-14
116.180000305176,116.180000305176,116.129997253418,116.180000305176,757,116.180000305176,2021-09-15
116.169998168945,116.169998168945,116.129997253418,116.150001525879,1044,116.150001525879,2021-09-16
116.160003662109,116.169998168945,116.120002746582,116.169998168945,608,116.169998168945,2021-09-17
116.129997253418,116.160003662109,116.120002746582,116.139999389648,3377,116.139999389648,2021-09-20
116.160003662109,116.160003662109,116.120002746582,116.139999389648,1318,116.139999389648,2021-09-21
116.160003662109,116.160003662109,116.120002746582,116.139999389648,2111,116.139999389648,2021-09-22
116.120002746582,116.160003662109,116.110000610352,116.139999389648,1284,116.139999389648,2021-09-23
116.110000610352,116.150001525879,116.110000610352,116.129997253418,1351,116.129997253418,2021-09-24
116.099998474121,116.139999389648,116.099998474121,116.129997253418,1956,116.129997253418,2021-09-27
116.139999389648,116.139999389648,116.099998474121,116.129997253418,2853,116.129997253418,2021-09-28
116.139999389648,116.139999389648,116.099998474121,116.110000610352,6730,116.110000610352,2021-09-29
116.099998474121,116.129997253418,116.089996337891,116.110000610352,931,116.110000610352,2021-09-30
116.120002746582,116.139999389648,116.089996337891,116.139999389648,2769,116.139999389648,2021-10-01
116.099998474121,116.129997253418,116.089996337891,116.110000610352,1107,116.110000610352,2021-10-04
116.129997253418,116.129997253418,116.089996337891,116.110000610352,3149,116.110000610352,2021-10-05
116.080001831055,116.120002746582,116.080001831055,116.099998474121,1406,116.099998474121,2021-10-06
116.120002746582,116.120002746582,116.080001831055,116.099998474121,507,116.099998474121,2021-10-07
116.080001831055,116.120002746582,116.059997558594,116.099998474121,2265,116.099998474121,2021-10-08
116.110000610352,116.110000610352,116.069999694824,116.089996337891,515,116.089996337891,2021-10-11
116.080001831055,116.110000610352,116.069999694824,116.089996337891,7038,116.089996337891,2021-10-12
116.099998474121,116.099998474121,116.050003051758,116.089996337891,1692,116.089996337891,2021-10-13
116.069999694824,116.099998474121,116.059997558594,116.080001831055,6003,116.080001831055,2021-10-14
116.099998474121,116.099998474121,116.040000915527,116.059997558594,886,116.059997558594,2021-10-15
116.089996337891,116.089996337891,116.050003051758,116.080001831055,23259,116.080001831055,2021-10-18
116.050003051758,116.099998474121,116.050003051758,116.080001831055,20261,116.080001831055,2021-10-19
116.050003051758,116.089996337891,116.040000915527,116.069999694824,6595,116.069999694824,2021-10-20
116.050003051758,116.089996337891,116.040000915527,116.080001831055,2110,116.080001831055,2021-10-21
116.050003051758,116.089996337891,116.050003051758,116.069999694824,2289,116.069999694824,2021-10-22
116.029998779297,116.080001831055,116.029998779297,116.059997558594,2772,116.059997558594,2021-10-25
116.080001831055,116.080001831055,116.029998779297,116.050003051758,2701,116.050003051758,2021-10-26
116.019996643066,116.080001831055,116.019996643066,116.059997558594,4033,116.059997558594,2021-10-27
116.040000915527,116.120002746582,116.029998779297,116.050003051758,557,116.050003051758,2021-10-28
116.029998779297,116.069999694824,116.019996643066,116.019996643066,2661,116.019996643066,2021-10-29
116.059997558594,116.069999694824,116.01000213623,116.040000915527,1978,116.040000915527,2021-11-01
116.01000213623,116.069999694824,116.01000213623,116.040000915527,907,116.040000915527,2021-11-02
116.029998779297,116.069999694824,116.019996643066,116.069999694824,92485,116.069999694824,2021-11-03
116.019996643066,116.069999694824,116.019996643066,116.050003051758,3243,116.050003051758,2021-11-04
116.019996643066,116.069999694824,116.019996643066,116.059997558594,11327,116.059997558594,2021-11-05
116.050003051758,116.059997558594,116.019996643066,116.040000915527,7565,116.040000915527,2021-11-08
116.059997558594,116.059997558594,116,116.040000915527,4394,116.040000915527,2021-11-09
116.019996643066,116.059997558594,116.019996643066,116.040000915527,30433,116.040000915527,2021-11-10
116.029998779297,116.059997558594,116.019996643066,116.040000915527,313,116.040000915527,2021-11-11
116.019996643066,116.059997558594,116.019996643066,116.040000915527,2575,116.040000915527,2021-11-12
116.01000213623,116.059997558594,116.01000213623,116.029998779297,1191,116.029998779297,2021-11-15
116.019996643066,116.059997558594,116.019996643066,116.059997558594,3667,116.059997558594,2021-11-16
116.059997558594,116.059997558594,116.019996643066,116.029998779297,2597,116.029998779297,2021-11-17
116,116.059997558594,116,116.050003051758,1570,116.050003051758,2021-11-18
115.98999786377,116.069999694824,115.98999786377,116.029998779297,1930,116.029998779297,2021-11-19
116.01000213623,116.050003051758,116.01000213623,116.019996643066,2102,116.019996643066,2021-11-22
116.040000915527,116.050003051758,116.01000213623,116.01000213623,6972,116.01000213623,2021-11-23
116.01000213623,116.059997558594,115.98999786377,116.040000915527,7268,116.040000915527,2021-11-24
116,116.050003051758,115.98999786377,116.029998779297,6845,116.029998779297,2021-11-25
116,116.069999694824,116,116.029998779297,8473,116.029998779297,2021-11-26
115.980003356934,116.040000915527,115.980003356934,116.019996643066,4576,116.019996643066,2021-11-29
116,116.040000915527,115.98999786377,116.040000915527,2571,116.040000915527,2021-11-30
115.98999786377,116.040000915527,115.98999786377,116.01000213623,2242,116.01000213623,2021-12-01
116,116.029998779297,115.980003356934,116.01000213623,7946,116.01000213623,2021-12-02
115.980003356934,116.029998779297,115.980003356934,116,6352,116,2021-12-03
115.980003356934,116.019996643066,115.970001220703,115.98999786377,9537,115.98999786377,2021-12-06
115.980003356934,116.019996643066,115.959999084473,115.980003356934,103041,115.980003356934,2021-12-07
116,116,116,115.980003356934,4,115.980003356934,2021-12-08
115.940002441406,115.98999786377,115.940002441406,115.970001220703,2775,115.970001220703,2021-12-09
115.980003356934,115.980003356934,115.940002441406,115.949996948242,2055,115.949996948242,2021-12-10
115.930000305176,115.98999786377,115.930000305176,115.930000305176,2087,115.930000305176,2021-12-13
115.930000305176,115.970001220703,115.919998168945,115.949996948242,1429,115.949996948242,2021-12-14
115.930000305176,115.959999084473,115.919998168945,115.949996948242,5164,115.949996948242,2021-12-15
115.940002441406,116.01000213623,115.900001525879,115.949996948242,14862,115.949996948242,2021-12-16
115.919998168945,115.959999084473,115.919998168945,115.959999084473,839,115.959999084473,2021-12-17
115.949996948242,115.949996948242,115.910003662109,115.930000305176,2351,115.930000305176,2021-12-20
115.919998168945,115.949996948242,115.910003662109,115.930000305176,2308,115.930000305176,2021-12-21
115.889999389648,115.940002441406,115.879997253418,115.940002441406,249,115.940002441406,2021-12-22
115.879997253418,115.930000305176,115.879997253418,115.919998168945,5838,115.919998168945,2021-12-23
115.860000610352,115.919998168945,115.860000610352,115.919998168945,1991,115.919998168945,2021-12-27
115.910003662109,115.910003662109,115.870002746582,115.889999389648,15980,115.889999389648,2021-12-28
115.839996337891,115.919998168945,115.839996337891,115.919998168945,10629,115.919998168945,2021-12-29
115.849998474121,115.910003662109,115.849998474121,115.910003662109,799,115.910003662109,2021-12-30
115.910003662109,115.910003662109,115.849998474121,115.870002746582,3457,115.870002746582,2022-01-03
115.849998474121,115.889999389648,115.819999694824,115.849998474121,12237,115.849998474121,2022-01-04
115.790000915527,115.900001525879,115.790000915527,115.849998474121,58351,115.849998474121,2022-01-05
115.830001831055,115.879997253418,115.830001831055,115.849998474121,48120,115.849998474121,2022-01-06
115.809997558594,115.870002746582,115.809997558594,115.830001831055,15564,115.830001831055,2022-01-07
115.819999694824,115.870002746582,115.809997558594,115.809997558594,3174,115.809997558594,2022-01-10
115.849998474121,115.860000610352,115.809997558594,115.860000610352,10703,115.860000610352,2022-01-11
115.849998474121,115.860000610352,115.809997558594,115.839996337891,4302,115.839996337891,2022-01-12
115.849998474121,115.849998474121,115.809997558594,115.809997558594,2593,115.809997558594,2022-01-13
115.830001831055,115.849998474121,115.809997558594,115.809997558594,4443,115.809997558594,2022-01-14
115.830001831055,115.849998474121,115.819999694824,115.819999694824,2100,115.819999694824,2022-01-17
115.819999694824,115.819999694824,115.800003051758,115.819999694824,1622,115.819999694824,2022-01-18
115.830001831055,115.839996337891,115.809997558594,115.839996337891,8404,115.839996337891,2022-01-19
115.819999694824,115.839996337891,115.790000915527,115.819999694824,8276,115.819999694824,2022-01-20
115.839996337891,115.849998474121,115.800003051758,115.830001831055,53192,115.830001831055,2022-01-21
115.819999694824,115.819999694824,115.779998779297,115.809997558594,2395,115.809997558594,2022-01-24
115.819999694824,115.830001831055,115.779998779297,115.800003051758,2167,115.800003051758,2022-01-25
115.769996643066,115.830001831055,115.769996643066,115.779998779297,1174,115.779998779297,2022-01-26
115.790000915527,115.819999694824,115.769996643066,115.769996643066,3212,115.769996643066,2022-01-27
115.790000915527,115.839996337891,115.769996643066,115.769996643066,994,115.769996643066,2022-01-28
115.779998779297,115.809997558594,115.769996643066,115.769996643066,3037,115.769996643066,2022-01-31
115.769996643066,115.800003051758,115.769996643066,115.790000915527,1575,115.790000915527,2022-02-01
115.779998779297,115.809997558594,115.76000213623,115.76000213623,38979,115.76000213623,2022-02-02
115.800003051758,115.809997558594,115.73999786377,115.73999786377,1078,115.73999786377,2022-02-03
115.75,115.790000915527,115.730003356934,115.76000213623,4880,115.76000213623,2022-02-04
115.779998779297,115.779998779297,115.730003356934,115.730003356934,7455,115.730003356934,2022-02-07
115.720001220703,115.790000915527,115.720001220703,115.76000213623,1304,115.76000213623,2022-02-08
115.779998779297,115.779998779297,115.73999786377,115.73999786377,2295,115.73999786377,2022-02-09
115.75,115.779998779297,115.73999786377,115.75,1335,115.75,2022-02-10
115.790000915527,115.800003051758,115.720001220703,115.75,1371,115.75,2022-02-11
115.73999786377,115.779998779297,115.73999786377,115.779998779297,363,115.779998779297,2022-02-14
115.790000915527,115.790000915527,115.73999786377,115.76000213623,2976,115.76000213623,2022-02-15
115.779998779297,115.779998779297,115.76000213623,115.75,397,115.75,2022-02-16
115.730003356934,115.790000915527,115.730003356934,115.76000213623,5770,115.76000213623,2022-02-17
115.769996643066,115.769996643066,115.730003356934,115.769996643066,6104,115.769996643066,2022-02-18
115.73999786377,115.769996643066,115.720001220703,115.73999786377,946,115.73999786377,2022-02-21
115.720001220703,115.76000213623,115.709999084473,115.76000213623,8326,115.76000213623,2022-02-22
115.76000213623,115.76000213623,115.720001220703,115.75,2386,115.75,2022-02-23
115.709999084473,115.779998779297,115.669998168945,115.779998779297,2674,115.779998779297,2022-02-24
115.76000213623,115.779998779297,115.699996948242,115.779998779297,1927,115.779998779297,2022-02-25
115.76000213623,115.76000213623,115.690002441406,115.76000213623,1614,115.76000213623,2022-02-28
115.699996948242,115.769996643066,115.690002441406,115.690002441406,4933,115.690002441406,2022-03-01
115.639999389648,115.76000213623,115.629997253418,115.669998168945,6528,115.669998168945,2022-03-02
115.75,115.75,115.699996948242,115.699996948242,826,115.699996948242,2022-03-03
115.730003356934,115.75,115.730003356934,115.75,5054,115.75,2022-03-04
115.699996948242,115.769996643066,115.690002441406,115.769996643066,4404,115.769996643066,2022-03-07
115.73999786377,115.76000213623,115.699996948242,115.709999084473,12363,115.709999084473,2022-03-08
115.73999786377,115.76000213623,115.660003662109,115.660003662109,3694,115.660003662109,2022-03-09
115.73999786377,115.769996643066,115.660003662109,115.709999084473,3660,115.709999084473,2022-03-10
115.73999786377,115.73999786377,115.669998168945,115.669998168945,302,115.669998168945,2022-03-11
115.690002441406,115.75,115.669998168945,115.709999084473,5343,115.709999084473,2022-03-14
115.73999786377,115.73999786377,115.660003662109,115.660003662109,2080,115.660003662109,2022-03-15
115.709999084473,115.730003356934,115.669998168945,115.690002441406,855,115.690002441406,2022-03-16
115.709999084473,115.709999084473,115.660003662109,115.660003662109,4824,115.660003662109,2022-03-17
115.650001525879,115.699996948242,115.650001525879,115.669998168945,1536,115.669998168945,2022-03-18
115.669998168945,115.709999084473,115.639999389648,115.639999389648,650,115.639999389648,2022-03-21
115.690002441406,115.699996948242,115.639999389648,115.639999389648,1013,115.639999389648,2022-03-22
115.650001525879,115.680000305176,115.629997253418,115.660003662109,2431,115.660003662109,2022-03-23
115.669998168945,115.699996948242,115.629997253418,115.660003662109,34764,115.660003662109,2022-03-24
115.669998168945,115.680000305176,115.629997253418,115.660003662109,6212,115.660003662109,2022-03-25
115.650001525879,115.680000305176,115.629997253418,115.650001525879,1900,115.650001525879,2022-03-28
115.629997253418,115.660003662109,115.599998474121,115.610000610352,12891,115.610000610352,2022-03-29
115.620002746582,115.669998168945,115.589996337891,115.629997253418,4735,115.629997253418,2022-03-30
115.639999389648,115.650001525879,115.599998474121,115.629997253418,3525,115.629997253418,2022-03-31
115.650001525879,115.699996948242,115.569999694824,115.660003662109,677,115.660003662109,2022-04-01
115.569999694824,115.639999389648,115.559997558594,115.620002746582,5263,115.620002746582,2022-04-04
115.599998474121,115.660003662109,115.569999694824,115.620002746582,1458,115.620002746582,2022-04-05
115.620002746582,115.639999389648,115.599998474121,115.620002746582,818,115.620002746582,2022-04-06
115.610000610352,115.639999389648,115.580001831055,115.580001831055,5403,115.580001831055,2022-04-07
115.599998474121,115.639999389648,115.589996337891,115.620002746582,1713,115.620002746582,2022-04-08
115.599998474121,115.650001525879,115.589996337891,115.610000610352,1245,115.610000610352,2022-04-11
115.589996337891,115.629997253418,115.569999694824,115.580001831055,4633,115.580001831055,2022-04-12
115.610000610352,115.610000610352,115.540000915527,115.599998474121,4044,115.599998474121,2022-04-13
115.610000610352,115.639999389648,115.540000915527,115.639999389648,19262,115.639999389648,2022-04-14
115.559997558594,115.620002746582,115.540000915527,115.620002746582,742,115.620002746582,2022-04-19
115.559997558594,115.639999389648,115.540000915527,115.629997253418,36745,115.629997253418,2022-04-20
115.599998474121,115.629997253418,115.410003662109,115.629997253418,1849,115.629997253418,2022-04-21
115.569999694824,115.620002746582,115.529998779297,115.620002746582,1266,115.620002746582,2022-04-22
115.589996337891,115.610000610352,115.559997558594,115.569999694824,1559,115.569999694824,2022-04-25
115.550003051758,115.589996337891,115.519996643066,115.519996643066,3358,115.519996643066,2022-04-26
115.529998779297,115.599998474121,115.51000213623,115.550003051758,39690,115.550003051758,2022-04-27
115.589996337891,115.610000610352,115.529998779297,115.529998779297,3084,115.529998779297,2022-04-28
115.580001831055,115.589996337891,115.529998779297,115.559997558594,4423,115.559997558594,2022-04-29
115.569999694824,115.589996337891,115.51000213623,115.519996643066,22066,115.519996643066,2022-05-02
115.569999694824,115.589996337891,115.529998779297,115.550003051758,13493,115.550003051758,2022-05-03
115.569999694824,115.580001831055,115.48999786377,115.529998779297,965,115.529998779297,2022-05-04
115.51000213623,115.569999694824,115.48999786377,115.559997558594,1825,115.559997558594,2022-05-05
115.48999786377,115.559997558594,115.480003356934,115.480003356934,1537,115.480003356934,2022-05-06
115.459999084473,115.580001831055,115.459999084473,115.480003356934,2567,115.480003356934,2022-05-09
115.48999786377,115.529998779297,115.459999084473,115.51000213623,1279,115.51000213623,2022-05-10
115.48999786377,115.48999786377,115.470001220703,115.470001220703,1030,115.470001220703,2022-05-11
115.480003356934,115.550003051758,115.480003356934,115.550003051758,15101,115.550003051758,2022-05-12
115.540000915527,115.559997558594,115.48999786377,115.550003051758,2097,115.550003051758,2022-05-13
115.5,115.559997558594,115.480003356934,115.550003051758,1091,115.550003051758,2022-05-16
115.540000915527,115.550003051758,115.459999084473,115.5,6140,115.5,2022-05-17
115.51000213623,115.559997558594,115.440002441406,115.5,3605,115.5,2022-05-18
115.529998779297,115.529998779297,115.480003356934,115.51000213623,504,115.51000213623,2022-05-19
115.48999786377,115.540000915527,115.449996948242,115.529998779297,1352,115.529998779297,2022-05-20
115.529998779297,115.529998779297,115.440002441406,115.529998779297,1122,115.529998779297,2022-05-23
115.480003356934,115.5,115.410003662109,115.440002441406,4296,115.440002441406,2022-05-24
115.459999084473,115.480003356934,115.410003662109,115.470001220703,3903,115.470001220703,2022-05-25
115.449996948242,115.540000915527,115.440002441406,115.540000915527,755,115.540000915527,2022-05-26
115.449996948242,115.540000915527,115.440002441406,115.540000915527,2139,115.540000915527,2022-05-27
115.410003662109,115.529998779297,115.410003662109,115.519996643066,5640,115.519996643066,2022-05-30
115.440002441406,115.519996643066,115.419998168945,115.470001220703,2164,115.470001220703,2022-05-31
115.440002441406,115.48999786377,115.410003662109,115.459999084473,889,115.459999084473,2022-06-01
115.540000915527,115.540000915527,115.400001525879,115.400001525879,5506,115.400001525879,2022-06-02
115.430000305176,115.51000213623,115.370002746582,115.51000213623,39470,115.51000213623,2022-06-03
115.419998168945,115.470001220703,115.389999389648,115.400001525879,591,115.400001525879,2022-06-06
115.419998168945,115.470001220703,115.400001525879,115.449996948242,7665,115.449996948242,2022-06-07
115.459999084473,115.480003356934,115.410003662109,115.440002441406,7045,115.440002441406,2022-06-08
