"NVDA.Open","NVDA.High","NVDA.Low","NVDA.Close","NVDA.Volume","NVDA.Adjusted","Date"
7.91750001907349,8.07849979400635,7.59474992752075,7.78000020980835,625852000,7.75046682357788,2020-05-13
7.8417501449585,8.03600025177002,7.6875,8.0305004119873,602312000,8.00001525878906,2020-05-14
7.8897500038147,8.5004997253418,7.87400007247925,8.49075031280518,987660000,8.45851898193359,2020-05-15
8.76049995422363,8.91650009155273,8.68050003051758,8.7502498626709,774460000,8.71703433990479,2020-05-18
8.79024982452393,9.08749961853027,8.76274967193604,8.80550003051758,717320000,8.77207374572754,2020-05-19
8.99100017547607,9.04300022125244,8.88875007629395,8.97000026702881,587536000,8.93594932556152,2020-05-20
9.05150032043457,9.05249977111816,8.73750019073486,8.77525043487549,761068000,8.74193954467773,2020-05-21
8.82524967193604,9.0930004119873,8.71325016021729,9.02624988555908,1038764000,8.99198436737061,2020-05-22
9.1567497253418,9.18175029754639,8.67199993133545,8.71774959564209,770780000,8.68465614318848,2020-05-26
8.625,8.63274955749512,7.99674987792969,8.52525043487549,1175892000,8.49288654327393,2020-05-27
8.41224956512451,8.76049995422363,8.37924957275391,8.48700046539307,734896000,8.45478439331055,2020-05-28
8.55449962615967,8.8754997253418,8.48499965667725,8.8754997253418,745256000,8.84180736541748,2020-05-29
8.83325004577637,8.84074974060059,8.6894998550415,8.80624961853027,389876000,8.77282238006592,2020-06-01
8.79625034332275,8.83724975585938,8.65799999237061,8.82524967193604,391320000,8.79174900054932,2020-06-02
8.82225036621094,8.86625003814697,8.69999980926514,8.76949977874756,365440000,8.73620891571045,2020-06-03
8.72799968719482,8.94324970245361,8.67749977111816,8.76650047302246,424280000,8.73720741271973,2020-06-04
8.79450035095215,8.99699974060059,8.70800018310547,8.92000007629395,481748000,8.8901948928833,2020-06-05
8.8772497177124,8.88974952697754,8.68575000762939,8.80500030517578,387736000,8.77557849884033,2020-06-08
8.80000019073486,9.10974979400635,8.75125026702881,9.04599952697754,468488000,9.01577281951904,2020-06-09
9.16775035858154,9.5,9.15349960327148,9.36674976348877,632180000,9.33545303344727,2020-06-10
9.14999961853027,9.26124954223633,8.78600025177002,8.79625034332275,583652000,8.76685810089111,2020-06-11
9.16250038146973,9.1872501373291,8.70324993133545,8.93249988555908,570908000,8.90265083312988,2020-06-12
8.81525039672852,9.18225002288818,8.74374961853027,9.17374992370605,400004000,9.14309597015381,2020-06-15
9.22500038146973,9.26675033569336,8.83874988555908,9.06849956512451,535716000,9.03819751739502,2020-06-16
9.11375045776367,9.29899978637695,9.07024955749512,9.23600006103516,408304000,9.20513725280762,2020-06-17
9.22700023651123,9.28250026702881,9.11450004577637,9.2180004119873,254408000,9.18720054626465,2020-06-18
9.24250030517578,9.44499969482422,9.22725009918213,9.26124954223633,524160000,9.23030281066895,2020-06-19
9.30000019073486,9.53125,9.27324962615967,9.52674961090088,398468000,9.49491500854492,2020-06-22
9.55099964141846,9.64249992370605,9.40750026702881,9.44999980926514,375108000,9.41842269897461,2020-06-23
9.47624969482422,9.55650043487549,9.14449977874756,9.23550033569336,449372000,9.20464038848877,2020-06-24
9.35575008392334,9.50500011444092,9.18225002288818,9.48999977111816,376072000,9.45828819274902,2020-06-25
9.5,9.5,9.125,9.15499973297119,592084000,9.12441062927246,2020-06-26
9.16975021362305,9.20450019836426,8.89999961853027,9.19999980926514,342248000,9.16925811767578,2020-06-29
9.31400012969971,9.52624988555908,9.26650047302246,9.4977502822876,367892000,9.4660120010376,2020-06-30
9.52075004577637,9.57575035095215,9.41300010681152,9.52999973297119,326648000,9.49815559387207,2020-07-01
9.63899993896484,9.73750019073486,9.57824993133545,9.61225032806396,364056000,9.58012962341309,2020-07-02
9.74174976348877,9.9087495803833,9.71249961853027,9.83924961090088,315892000,9.80637359619141,2020-07-06
9.94624996185303,10.0699996948242,9.85074996948242,9.87174987792969,357800000,9.83876323699951,2020-07-07
9.99374961853027,10.2250003814697,9.96549987792969,10.2159996032715,365480000,10.1818647384644,2020-07-08
10.3802499771118,10.5699996948242,10.2334995269775,10.5089998245239,494548000,10.4738817214966,2020-07-09
10.5887498855591,10.6552495956421,10.3787498474121,10.4792499542236,497676000,10.4442348480225,2020-07-10
10.5950002670288,10.7922496795654,10.0249996185303,10.0522499084473,457076000,10.0186605453491,2020-07-13
10.0749998092651,10.4027500152588,9.78549957275391,10.3769998550415,542676000,10.3423252105713,2020-07-14
10.4142503738403,10.4329996109009,10.0557498931885,10.2272500991821,403984000,10.1930742263794,2020-07-15
10.0150003433228,10.2067499160767,9.89550018310547,10.1347503662109,344964000,10.1008834838867,2020-07-16
10.2255001068115,10.2484998703003,10.0877504348755,10.2014999389648,266284000,10.1674127578735,2020-07-17
10.2742500305176,10.53125,10.1567497253418,10.5107498168945,284852000,10.4756288528442,2020-07-20
10.5129995346069,10.5600004196167,10.2867498397827,10.3284997940063,277036000,10.2939872741699,2020-07-21
10.3675003051758,10.602499961853,10.2915000915527,10.4387502670288,367292000,10.4038686752319,2020-07-22
10.4499998092651,10.5469999313354,10.03125,10.12975025177,411660000,10.0959033966064,2020-07-23
9.875,10.3647499084473,9.77700042724609,10.1944999694824,473292000,10.1604318618774,2020-07-24
10.232250213623,10.4417495727539,10.2177495956421,10.4215002059937,292132000,10.3866758346558,2020-07-27
10.3742504119873,10.3819999694824,10.2092504501343,10.2154998779297,271636000,10.1813678741455,2020-07-28
10.3907499313354,10.5162496566772,10.3470001220703,10.4654998779297,284508000,10.4305305480957,2020-07-29
10.375,10.6230001449585,10.2952499389648,10.6140003204346,308880000,10.5785331726074,2020-07-30
10.5632495880127,10.7665004730225,10.4329996109009,10.6147499084473,386080000,10.5792818069458,2020-07-31
10.7325000762939,11.0987501144409,10.7152500152588,11.0102500915527,412720000,10.9734582901001,2020-08-03
11.0500001907349,11.2277498245239,10.9060001373291,11.2277498245239,310336000,11.1902322769165,2020-08-04
11.2440004348755,11.3717498779297,11.1662502288818,11.2867498397827,249924000,11.2490358352661,2020-08-05
11.3497495651245,11.3579998016357,11.178750038147,11.3354997634888,244316000,11.2976217269897,2020-08-06
11.3125,11.50475025177,11.0375003814697,11.1995000839233,342516000,11.1620769500732,2020-08-07
11.3342504501343,11.4082498550415,10.856499671936,11.164999961853,427796000,11.1276931762695,2020-08-10
11.0737495422363,11.1367502212524,10.7957496643066,10.8500003814697,354512000,10.8137454986572,2020-08-11
10.9907503128052,11.4670000076294,10.9582500457764,11.4402503967285,464412000,11.4020214080811,2020-08-12
11.5459995269775,11.7217502593994,11.3557500839233,11.4429998397827,374460000,11.4047622680664,2020-08-13
11.5299997329712,11.7047500610352,11.4405002593994,11.5640001296997,366436000,11.5253582000732,2020-08-14
11.8512496948242,12.4097499847412,11.81725025177,12.3369998931885,621300000,12.2957773208618,2020-08-17
12.4499998092651,12.496000289917,12.0862503051758,12.2607498168945,503448000,12.2197790145874,2020-08-18
12.2965002059937,12.3149995803833,12.0979995727539,12.138500213623,622624000,12.0979385375977,2020-08-19
11.9750003814697,12.375,11.8787498474121,12.1409997940063,921388000,12.1004314422607,2020-08-20
12.2017498016357,12.8087501525879,12.1952495574951,12.683500289917,999868000,12.6411190032959,2020-08-21
12.883749961853,12.9125003814697,12.5074996948242,12.7202501296997,490564000,12.6777439117432,2020-08-24
12.6307497024536,12.7612495422363,12.5737495422363,12.75,289076000,12.7073955535889,2020-08-25
12.7992496490479,12.8684997558594,12.6777496337891,12.7729997634888,321244000,12.730318069458,2020-08-26
12.7814998626709,12.8500003814697,12.566499710083,12.6282501220703,317604000,12.5860557556152,2020-08-27
12.6750001907349,13.1479997634888,12.6424999237061,13.1477499008179,537160000,13.1038150787354,2020-08-28
13.18274974823,13.5749998092651,13.0377502441406,13.3745002746582,500840000,13.3298091888428,2020-08-31
13.4799995422363,13.9937496185303,13.4364995956421,13.8210000991821,511316000,13.7789392471313,2020-09-01
14.7037496566772,14.7267503738403,13.8999996185303,14.3465003967285,874012000,14.3028392791748,2020-09-02
13.8287496566772,13.8844995498657,12.8787498474121,13.0155000686646,945128000,12.975887298584,2020-09-03
12.7837495803833,13.1750001907349,11.7047500610352,12.6225004196167,1463684000,12.5840845108032,2020-09-04
11.7344999313354,12.5500001907349,11.7042503356934,11.9130001068115,795728000,11.8767433166504,2020-09-08
12.3999996185303,12.8092498779297,12.2317495346069,12.7150001525879,736200000,12.6763048171997,2020-09-09
12.9892501831055,13.0652503967285,12.1669998168945,12.3117504119873,698684000,12.2742824554443,2020-09-10
12.4855003356934,12.6525001525879,11.8957500457764,12.1645002365112,636928000,12.1274814605713,2020-09-11
13.081000328064,13.3149995803833,12.6312503814697,12.8722496032715,1201744000,12.8330755233765,2020-09-14
13.2799997329712,13.2987499237061,12.8277502059937,12.9910001754761,727556000,12.9514646530151,2020-09-15
12.9572496414185,13.0927495956421,12.5137500762939,12.5144996643066,556384000,12.4764137268066,2020-09-16
12.1322498321533,12.589750289917,12.0347499847412,12.4635000228882,792512000,12.4255695343018,2020-09-17
12.59375,12.6324996948242,11.9887504577637,12.1892499923706,698460000,12.1521549224854,2020-09-18
11.9250001907349,12.522500038147,11.9045000076294,12.5172500610352,721044000,12.479154586792,2020-09-21
12.5749998092651,12.6479997634888,12.1555004119873,12.637749671936,646452000,12.5992870330811,2020-09-22
12.5754995346069,12.7270002365112,12.0792503356934,12.1237497329712,647012000,12.0868539810181,2020-09-23
12.0722503662109,12.5694999694824,12.0139999389648,12.3479995727539,731240000,12.3104228973389,2020-09-24
12.4475002288818,12.8835000991821,12.2457504272461,12.8737497329712,588016000,12.8345708847046,2020-09-25
13.0402498245239,13.0517501831055,12.75,13.0349998474121,573808000,12.9953279495239,2020-09-28
12.9375,13.4427499771118,12.9332504272461,13.2257499694824,621460000,13.1855020523071,2020-09-29
13.1575002670288,13.6225004196167,13.1502504348755,13.5305004119873,689184000,13.4893236160278,2020-09-30
13.7580003738403,13.762749671936,13.4607496261597,13.6145000457764,525004000,13.5730676651001,2020-10-01
13.2250003814697,13.5194997787476,13.0509996414185,13.0622501373291,552496000,13.022497177124,2020-10-02
13.2360000610352,13.6442499160767,13.222749710083,13.6424999237061,479820000,13.6009817123413,2020-10-05
13.8299999237061,14.1420001983643,13.664999961853,13.736499786377,784420000,13.694694519043,2020-10-06
13.9997501373291,14.1192502975464,13.8634996414185,13.96399974823,418084000,13.9215030670166,2020-10-07
14.0749998092651,14.0845003128052,13.7580003738403,13.8387498855591,378900000,13.7966327667236,2020-10-08
13.7670001983643,13.8242502212524,13.6607503890991,13.762749671936,346892000,13.7208623886108,2020-10-09
13.9895000457764,14.3470001220703,13.9125003814697,14.2259998321533,434744000,14.1827058792114,2020-10-12
14.2965002059937,14.34850025177,14.0187501907349,14.2482500076294,344604000,14.2048873901367,2020-10-13
14.2904996871948,14.3427495956421,13.960000038147,14.0952501296997,276100000,14.0523519515991,2020-10-14
13.8107500076294,14.0057497024536,13.767749786377,13.9700002670288,267224000,13.9274845123291,2020-10-15
14.0367498397827,14.1215000152588,13.7924995422363,13.8114995956421,242392000,13.7694673538208,2020-10-16
13.9029998779297,13.9834995269775,13.4067497253418,13.4977502822876,298068000,13.4566717147827,2020-10-19
13.5834999084473,13.799750328064,13.5069999694824,13.6455001831055,229212000,13.6039733886719,2020-10-20
13.625,13.7915000915527,13.477499961853,13.5247497558594,219596000,13.483588218689,2020-10-21
13.522500038147,13.6117496490479,13.2317495346069,13.3610000610352,290480000,13.3203411102295,2020-10-22
13.4499998092651,13.5932502746582,13.2912502288818,13.5902500152588,233484000,13.5488901138306,2020-10-23
13.4270000457764,13.6927499771118,13.0384998321533,13.1412496566772,336896000,13.1012582778931,2020-10-26
13.3059997558594,13.4420003890991,13.191499710083,13.3967504501343,250520000,13.3559799194336,2020-10-27
13.1979999542236,13.2600002288818,12.6090002059937,12.6269998550415,376520000,12.5885715484619,2020-10-28
12.8385000228882,13.1927499771118,12.75,13.0240001678467,320080000,12.9843616485596,2020-10-29
12.8500003814697,12.9364995956421,12.3000001907349,12.5340003967285,416820000,12.4958581924438,2020-10-30
12.6577501296997,12.8367500305176,12.3950004577637,12.5807504653931,299652000,12.542462348938,2020-11-02
12.7084999084473,13.1049995422363,12.6027498245239,13.0194997787476,272900000,12.9798784255981,2020-11-03
13.3892498016357,13.8275003433228,13.3369998931885,13.7942495346069,410228000,13.7522687911987,2020-11-04
14.1625003814697,14.33899974823,13.9910001754761,14.1599998474121,319028000,14.1169061660767,2020-11-05
14.1097497940063,14.5887498855591,13.8950004577637,14.5620002746582,383348000,14.5176839828491,2020-11-06
14.5524997711182,14.691499710083,13.6107501983643,13.6307497024536,582976000,13.5892677307129,2020-11-09
13.606499671936,13.606499671936,12.6282501220703,12.7700004577637,644068000,12.7311372756958,2020-11-10
13.053750038147,13.4350004196167,12.9482498168945,13.4180002212524,404744000,13.3771667480469,2020-11-11
13.4790000915527,13.7659997940063,13.3159999847412,13.4567499160767,365812000,13.4157953262329,2020-11-12
13.6272497177124,13.6687498092651,13.0592498779297,13.2969999313354,346312000,13.2565317153931,2020-11-13
13.1724996566772,13.6494998931885,13.1560001373291,13.5152502059937,413776000,13.4741172790527,2020-11-16
13.5524997711182,13.5962495803833,13.303750038147,13.4222497940063,312028000,13.3814010620117,2020-11-17
13.4652500152588,13.6057500839233,13.1850004196167,13.428750038147,510924000,13.3878841400146,2020-11-18
13.2127504348755,13.4875001907349,13.1000003814697,13.4402503967285,565936000,13.3993473052979,2020-11-19
13.4540004730225,13.4945001602173,13.0649995803833,13.0877504348755,341088000,13.0479202270508,2020-11-20
13.1712503433228,13.3824996948242,13.0155000686646,13.1400003433228,361356000,13.1000127792358,2020-11-23
13.1424999237061,13.1619997024536,12.8850002288818,12.9577503204346,346500000,12.9183139801025,2020-11-24
13.0325002670288,13.2694997787476,13.0200004577637,13.2347497940063,259916000,13.1944742202759,2020-11-25
13.375,13.4075002670288,13.1704998016357,13.2612495422363,167276000,13.220890045166,2020-11-27
13.2650003433228,13.4125003814697,12.9722499847412,13.40149974823,286952000,13.3607149124146,2020-11-30
13.4922504425049,13.5287504196167,13.2282495498657,13.3900003433228,296948000,13.3492488861084,2020-12-01
13.3505001068115,13.6735000610352,13.2342500686646,13.5445003509521,283360000,13.5032796859741,2020-12-02
13.5874996185303,13.6599998474121,13.3290004730225,13.3959999084473,199520000,13.3591775894165,2020-12-03
13.4484996795654,13.5600004196167,13.3887500762939,13.5582504272461,202244000,13.5209808349609,2020-12-04
13.6012496948242,13.7312498092651,13.5,13.6067495346069,223244000,13.5693464279175,2020-12-07
13.585000038147,13.5987501144409,13.2814998626709,13.3500003814697,271920000,13.3133020401001,2020-12-08
13.3004999160767,13.4139995574951,12.8682498931885,12.9307498931885,401300000,12.8952074050903,2020-12-09
12.8690004348755,13.0687503814697,12.8494997024536,12.9722499847412,207764000,12.9365921020508,2020-12-10
12.9672498703003,13.0200004577637,12.8229999542236,13.0132503509521,209264000,12.9774808883667,2020-12-11
13.0880002975464,13.3887500762939,13.0775003433228,13.3087501525879,270156000,13.2721662521362,2020-12-14
13.4397497177124,13.46399974823,13.1867504119873,13.3605003356934,193016000,13.3237781524658,2020-12-15
13.4224996566772,13.4372501373291,13.2124996185303,13.2425003051758,223116000,13.2061004638672,2020-12-16
13.3667497634888,13.3795003890991,13.1785001754761,13.3412504196167,231384000,13.3045778274536,2020-12-17
13.378999710083,13.4049997329712,13.0705003738403,13.2720003128052,342064000,13.2355175018311,2020-12-18
13.0747499465942,13.3699998855591,12.9674997329712,13.3322496414185,302332000,13.2956018447876,2020-12-21
13.3192501068115,13.3372497558594,13.0539999008179,13.2782497406006,185580000,13.2417497634888,2020-12-22
13.2559995651245,13.2749996185303,13.0050001144409,13.0092496871948,179144000,12.9734897613525,2020-12-23
13.0372495651245,13.1324996948242,12.9387502670288,12.9937496185303,97884000,12.9580316543579,2020-12-24
13.0625,13.0625,12.7632503509521,12.8999996185303,212564000,12.8645401000977,2020-12-28
12.9250001907349,13.0725002288818,12.8422498703003,12.9432497024536,170372000,12.9076719284058,2020-12-29
12.9902496337891,13.2137498855591,12.8967504501343,13.1457500457764,225396000,13.1096124649048,2020-12-30
13.1365003585815,13.1510000228882,12.914999961853,13.0550003051758,192424000,13.019115447998,2020-12-31
13.1042499542236,13.6525001525879,12.9624996185303,13.1134996414185,560640000,13.0774545669556,2021-01-04
13.0997495651245,13.4434995651245,13.0869998931885,13.4047498703003,322760000,13.3679037094116,2021-01-05
13.2224998474121,13.2449998855591,12.5860004425049,12.6145000457764,580424000,12.5798273086548,2021-01-06
12.9674997329712,13.3777503967285,12.8865003585815,13.3439998626709,461480000,13.3073225021362,2021-01-07
13.3625001907349,13.4209995269775,13.0419998168945,13.2767496109009,292528000,13.2402534484863,2021-01-08
13.4187498092651,13.9610004425049,13.3625001907349,13.6215000152588,518344000,13.5840559005737,2021-01-11
13.7524995803833,13.7545003890991,13.3450002670288,13.4847497940063,291476000,13.4476852416992,2021-01-12
13.4899997711182,13.625,13.3850002288818,13.5317497253418,210028000,13.4945526123047,2021-01-13
13.5749998092651,13.5997495651245,13.1805000305176,13.200249671936,283120000,13.1639642715454,2021-01-14
13.2279996871948,13.325249671936,12.84850025177,12.8594999313354,277780000,12.8241519927979,2021-01-15
13.0162496566772,13.0939998626709,12.8439998626709,13.0252504348755,226188000,12.9894456863403,2021-01-19
13.1117496490479,13.4305000305176,13.0567502975464,13.3657503128052,258572000,13.3290119171143,2021-01-20
13.4184999465942,13.9992504119873,13.2530002593994,13.8675003051758,337780000,13.8293828964233,2021-01-21
13.7399997711182,13.8417501449585,13.6272497177124,13.7124996185303,246820000,13.6748085021973,2021-01-22
13.7817497253418,13.8284997940063,13.236499786377,13.6532497406006,251112000,13.6157197952271,2021-01-25
13.5804996490479,13.6447496414185,13.3874998092651,13.4352502822876,163980000,13.3983182907104,2021-01-26
13.2299995422363,13.2327499389648,12.7937498092651,12.9177503585815,371272000,12.8822431564331,2021-01-27
12.9962501525879,13.339750289917,12.9604997634888,13.0509996414185,228316000,13.0151243209839,2021-01-28
13.0749998092651,13.3347501754761,12.9114999771118,12.9897499084473,271552000,12.954044342041,2021-01-29
13.0532503128052,13.2707500457764,12.9027500152588,13.2370004653931,217204000,13.2006149291992,2021-02-01
13.3987503051758,13.5719995498657,13.2854995727539,13.5567502975464,220440000,13.5194864273071,2021-02-02
13.6359996795654,13.9317502975464,13.5165004730225,13.5305004119873,245408000,13.4933090209961,2021-02-03
