"ABBV.Open","ABBV.High","ABBV.Low","ABBV.Close","ABBV.Volume","ABBV.Adjusted","Date"
81.5400009155273,81.7200012207031,80.4100036621094,81.0199966430664,13870100,64.4875411987305,2020-01-31
81.3099975585938,82.5999984741211,80.9199981689453,82.3000030517578,10143700,65.5063629150391,2020-02-03
83.5899963378906,84.7099990844727,83.5899963378906,84.3600006103516,8251500,67.1460113525391,2020-02-04
85.0599975585938,87.1399993896484,84.879997253418,86.629997253418,10020600,68.9528045654297,2020-02-05
87.8899993896484,87.9599990844727,86.2200012207031,87.1800003051758,7769700,69.3905944824219,2020-02-06
89.7399978637695,92.9800033569336,88.879997253418,92.2900009155273,19090300,73.4578704833984,2020-02-07
92.3600006103516,95.5,92.1100006103516,94.75,13998300,75.4158782958984,2020-02-10
95.2600021362305,97.0800018310547,95.0100021362305,96,10682800,76.4108276367188,2020-02-11
95.9800033569336,97.8600006103516,95.7099990844727,97.7900009155273,10591000,77.835563659668,2020-02-12
96.8499984741211,97.3600006103516,95.2300033569336,95.3499984741211,10613000,75.8934478759766,2020-02-13
95.2300033569336,95.3000030517578,93.7699966430664,94.0500030517578,11175800,74.8587265014648,2020-02-14
93.6699981689453,94.5,93.2600021362305,93.6100006103516,9406300,74.5084991455078,2020-02-18
93.7699966430664,94.7900009155273,93.0199966430664,94.1399993896484,6349100,74.9303588867188,2020-02-19
93.9300003051758,94.3899993896484,92.5899963378906,94.2300033569336,5446200,75.0020141601562,2020-02-20
93.9599990844727,95.5199966430664,93.379997253418,94.9599990844727,6676000,75.5830307006836,2020-02-21
92.1699981689453,93.870002746582,92.1500015258789,93.1399993896484,10705100,74.1344223022461,2020-02-24
93.3199996948242,93.4599990844727,88.1100006103516,89.1800003051758,11366400,70.9824676513672,2020-02-25
88.620002746582,91.1800003051758,88.1900024414062,88.4100036621094,9786900,70.3695983886719,2020-02-26
86.1900024414062,89.4499969482422,84.1999969482422,85.4199981689453,14184100,67.9897079467773,2020-02-27
82.7900009155273,85.7099990844727,81.5800018310547,85.7099990844727,18450000,68.2205352783203,2020-02-28
86,88.7799987792969,83.5500030517578,88.6900024414062,12171100,70.5924530029297,2020-03-02
89.4400024414062,90.9000015258789,85.6600036621094,87.5699996948242,12660900,69.7009963989258,2020-03-03
89.2699966430664,91.8600006103516,88.9499969482422,91.75,16590400,73.0280532836914,2020-03-04
90.0599975585938,91.7099990844727,89.4300003051758,90.6100006103516,9688400,72.1206741333008,2020-03-05
88.7300033569336,89.7600021362305,87.2600021362305,88.8199996948242,12664600,70.695930480957,2020-03-06
84,87.3399963378906,82.4300003051758,85.2699966430664,15806200,67.8703231811523,2020-03-09
88.1900024414062,88.2200012207031,83.7600021362305,87.5299987792969,12965800,69.6691513061523,2020-03-10
85.8000030517578,86.6399993896484,83.5699996948242,84.8499984741211,10382200,67.5360412597656,2020-03-11
78.8499984741211,81.2900009155273,77.0599975585938,78.6100006103516,19935700,62.5693054199219,2020-03-12
83.3600006103516,86.3199996948242,80.6900024414062,85.370002746582,21867700,67.9499206542969,2020-03-13
79,82.1800003051758,73.5800018310547,74.2699966430664,20916000,59.1149063110352,2020-03-16
75.7099990844727,77.7099990844727,69.9899978637695,73.0199966430664,23205000,58.1199760437012,2020-03-17
70,71.3899993896484,64.6900024414062,71.0299987792969,23712800,56.5360450744629,2020-03-18
69.0999984741211,74.8499984741211,65.3300018310547,71.0599975585938,19739900,56.5599250793457,2020-03-19
73,73,66.8099975585938,68.8199996948242,18844500,54.7770118713379,2020-03-20
67.379997253418,67.75,62.5499992370605,64.5,19219000,51.3385200500488,2020-03-23
68.1600036621094,71.8199996948242,67.0899963378906,67.4899978637695,18376300,53.7184028625488,2020-03-24
67.9199981689453,70.6800003051758,65.5500030517578,67.9100036621094,20017300,54.0527076721191,2020-03-25
68.8199996948242,74.3099975585938,68.7600021362305,73.8300018310547,15979400,58.7647132873535,2020-03-26
71.629997253418,75.0599975585938,70.7099990844727,72.6699981689453,12293300,57.8413963317871,2020-03-27
73.5199966430664,76.2399978637695,73.4700012207031,75.2399978637695,10671600,59.8869895935059,2020-03-30
75.4000015258789,77.9199981689453,74.4400024414062,76.1900024414062,20474400,60.6431465148926,2020-03-31
72.120002746582,73.9899978637695,71.4300003051758,73.4199981689453,12948000,58.4383659362793,2020-04-01
72.7799987792969,75.5,71.4599990844727,75.129997253418,8077800,59.7994270324707,2020-04-02
74.6500015258789,75.4400024414062,72.5500030517578,73.370002746582,8062700,58.398567199707,2020-04-03
75.7399978637695,77.2600021362305,74.0299987792969,75.7300033569336,10266500,60.2770080566406,2020-04-06
78.379997253418,78.5800018310547,75.25,75.3899993896484,11591700,60.0063743591309,2020-04-07
76.4400024414062,78.9800033569336,74.7799987792969,78.5599975585938,12218500,62.5295143127441,2020-04-08
78.5599975585938,80.0800018310547,78.5599975585938,79.75,9425900,63.4766960144043,2020-04-09
80.6600036621094,81.3300018310547,78.6600036621094,80.3000030517578,9293500,63.9144821166992,2020-04-13
80.620002746582,82.8499984741211,80.2900009155273,82.129997253418,11072700,66.3459930419922,2020-04-14
80.5100021362305,83.0400009155273,79.620002746582,81.8199996948242,8977300,66.095573425293,2020-04-15
82.7300033569336,83.7200012207031,81.5800018310547,81.8600006103516,10326900,66.1278991699219,2020-04-16
84,84.7900009155273,82.5,83.4499969482422,10734800,67.4123153686523,2020-04-17
83.5400009155273,85.3300018310547,82.629997253418,83.9899978637695,9126300,67.8485336303711,2020-04-20
82.5100021362305,82.9700012207031,80.0199966430664,80.3600006103516,9627500,64.9161682128906,2020-04-21
81.2300033569336,82.4499969482422,80.7300033569336,81.4700012207031,7033300,65.8128509521484,2020-04-22
82.1800003051758,83.8300018310547,81.9599990844727,82.0400009155273,7869600,66.273307800293,2020-04-23
82.870002746582,83.6699981689453,82.3499984741211,83.5899963378906,6770700,67.5254135131836,2020-04-24
84.0299987792969,84.9199981689453,83.7799987792969,84.6900024414062,9209700,68.4140014648438,2020-04-27
85.6999969482422,85.9700012207031,82.370002746582,82.7600021362305,8341000,66.8549270629883,2020-04-28
83.7200012207031,84.75,82.1399993896484,83.7600021362305,8231700,67.6627426147461,2020-04-29
82.9700012207031,83.2600021362305,81.2300033569336,82.1999969482422,15535800,66.4025421142578,2020-04-30
81.9499969482422,84.2300033569336,80.5,82.8399963378906,12705300,66.9195556640625,2020-05-01
82.2200012207031,82.8399963378906,81.120002746582,81.8600006103516,6833000,66.1278991699219,2020-05-04
82.9499969482422,86.4800033569336,82.5999984741211,85.370002746582,10927000,68.9633178710938,2020-05-05
86.2799987792969,88.1500015258789,85.25,85.4199981689453,17042600,69.0037155151367,2020-05-06
86.5199966430664,86.8399963378906,83.5599975585938,84.2200012207031,11941800,68.0343399047852,2020-05-07
84.4199981689453,84.6600036621094,82.4499969482422,83.9599990844727,20188100,67.8242950439453,2020-05-08
85.0800018310547,88.4599990844727,83.9800033569336,87.9000015258789,19219800,71.0071029663086,2020-05-11
90,92.2300033569336,88.4700012207031,90.4599990844727,23492300,73.0751037597656,2020-05-12
90.7399978637695,92.2399978637695,87.7300033569336,88.870002746582,23562600,71.7906875610352,2020-05-13
87.620002746582,90.4800033569336,87.4300003051758,89.9400024414062,13379500,72.655029296875,2020-05-14
90.0100021362305,91.1500015258789,89.4199981689453,90.7099990844727,14071200,73.2770690917969,2020-05-15
92,93.6600036621094,91.3099975585938,91.4700012207031,16300200,73.8910064697266,2020-05-18
91.2600021362305,91.6500015258789,89.5599975585938,91.1999969482422,9892500,73.6728820800781,2020-05-19
92.129997253418,92.5400009155273,89.9000015258789,91.1900024414062,10661500,73.6648178100586,2020-05-20
91.2799987792969,93.129997253418,90.3499984741211,93.0199966430664,10393200,75.1431198120117,2020-05-21
92.870002746582,93.0100021362305,91.7300033569336,92.0999984741211,5507000,74.3999404907227,2020-05-22
93.4499969482422,93.5699996948242,90.3099975585938,90.7099990844727,11869800,73.2770690917969,2020-05-26
90.5400009155273,91,88.5599975585938,89.9800033569336,12529500,72.6873550415039,2020-05-27
90.870002746582,91.1900024414062,90,90.0299987792969,8765900,72.7277450561523,2020-05-28
91,92.8899993896484,89.5999984741211,92.6699981689453,13758800,74.8603897094727,2020-05-29
92.0500030517578,93.0599975585938,90.6900024414062,90.6999969482422,8486500,73.2689819335938,2020-06-01
90.9700012207031,91.6999969482422,90.0500030517578,91.0400009155273,9413300,73.5436401367188,2020-06-02
91.4700012207031,91.5,89.5999984741211,90.8899993896484,8588400,73.422477722168,2020-06-03
90.2799987792969,93.4800033569336,90.25,93.0400009155273,9525700,75.1592864990234,2020-06-04
93.5,95.5400009155273,92.8099975585938,93.8499984741211,9630100,75.8136138916016,2020-06-05
92.9100036621094,95.0100021362305,92.8099975585938,94.5899963378906,6621400,76.411376953125,2020-06-08
94.9499969482422,96.6600036621094,94.7600021362305,96.1699981689453,9555900,77.6877365112305,2020-06-09
96.9899978637695,99.3499984741211,96.8000030517578,96.9000015258789,11138300,78.277458190918,2020-06-10
95.6900024414062,96.8899993896484,92.0299987792969,92.2600021362305,12584800,74.5291900634766,2020-06-11
93.7399978637695,94.7399978637695,91.0299987792969,92.4599990844727,8010100,74.6907501220703,2020-06-12
91.2699966430664,94.0299987792969,90.7799987792969,93.0800018310547,7120200,75.1915969848633,2020-06-15
94.8600006103516,96.1999969482422,93.4800033569336,96.0599975585938,9366100,77.5988845825195,2020-06-16
96.8499984741211,97.0999984741211,95.2699966430664,95.7399978637695,6212200,77.3403854370117,2020-06-17
95.5599975585938,96.4499969482422,95.2600021362305,96.2300033569336,4571600,77.736213684082,2020-06-18
97.7200012207031,98.1999969482422,95.75,96.7099990844727,9210900,78.1239624023438,2020-06-19
96.6399993896484,97.3000030517578,95.8199996948242,97.2699966430664,6004300,78.5763626098633,2020-06-22
98.4199981689453,99.0999984741211,97.0500030517578,97.3099975585938,6715600,78.6086578369141,2020-06-23
96.4599990844727,97.1600036621094,94.3499984741211,95.1399993896484,9025100,76.8556900024414,2020-06-24
95.1800003051758,97.0699996948242,94.3199996948242,96.9899978637695,6411700,78.3501434326172,2020-06-25
96.8899993896484,97.0299987792969,95.0400009155273,96.129997253418,14568400,77.6554260253906,2020-06-26
96.5,97.3300018310547,95.6800003051758,96.4400024414062,6676400,77.9058456420898,2020-06-29
95.9700012207031,98.879997253418,95.8300018310547,98.1800003051758,8112500,79.3114624023438,2020-06-30
98.5,99.6600036621094,97.5,99.1399993896484,6522900,80.0869522094727,2020-07-01
99.4499969482422,99.9899978637695,97.8600006103516,98.879997253418,6158800,79.8769302368164,2020-07-02
99.6399993896484,99.8000030517578,97.9499969482422,99.0100021362305,7039000,79.9819259643555,2020-07-06
98.6800003051758,100.690002441406,98.5599975585938,99.3499984741211,6345600,80.2566070556641,2020-07-07
99.75,100.569999694824,98.5500030517578,99.2799987792969,6154400,80.2000503540039,2020-07-08
99.0800018310547,99.7799987792969,96.8099975585938,97.9400024414062,5817300,79.1175842285156,2020-07-09
98.0599975585938,98.3300018310547,96.3600006103516,96.8300018310547,6202500,78.2209014892578,2020-07-10
97.3600006103516,99.5599975585938,96.9199981689453,97.8600006103516,8507400,79.0529479980469,2020-07-13
96.9700012207031,99.0999984741211,95.9400024414062,98.870002746582,6765600,80.8436584472656,2020-07-14
100,100.480003356934,98.8199996948242,100.480003356934,5661600,82.1601257324219,2020-07-15
99.6900024414062,100.230003356934,98.8099975585938,99.9199981689453,4269200,81.7021942138672,2020-07-16
100.290000915527,101.279998779297,99.9199981689453,100.830001831055,6890900,82.4463195800781,2020-07-17
100.76000213623,101.25,99.2600021362305,99.5400009155273,4823300,81.3915023803711,2020-07-20
99.8099975585938,99.8099975585938,97.1699981689453,97.4000015258789,8239000,79.6416778564453,2020-07-21
97.8000030517578,98.2799987792969,96.9300003051758,97.6999969482422,4441800,79.8869705200195,2020-07-22
98.2399978637695,98.9199981689453,97.4499969482422,98.0299987792969,5127200,80.1568145751953,2020-07-23
98.0500030517578,98.1900024414062,96.4599990844727,97.1100006103516,5169400,79.4045562744141,2020-07-24
96.3499984741211,97.8899993896484,96.2600021362305,97.1600036621094,5030700,79.4454345703125,2020-07-27
97,97.620002746582,96.4599990844727,96.7099990844727,5941800,79.0774765014648,2020-07-28
96.870002746582,97.4000015258789,96.6399993896484,97.0100021362305,5512000,79.3227767944336,2020-07-29
96.3099975585938,96.7399978637695,95.4100036621094,96.0400009155273,6411500,78.5296401977539,2020-07-30
95.5400009155273,97.25,93.5500030517578,94.9100036621094,14613000,77.6056747436523,2020-07-31
95.1900024414062,97.1699981689453,95.0599975585938,95.9400024414062,6919000,78.447883605957,2020-08-03
95.9199981689453,96.0299987792969,94.0599975585938,94.2900009155273,7865100,77.0986938476562,2020-08-04
94.4700012207031,94.8000030517578,93.129997253418,93.25,6918900,76.2483291625977,2020-08-05
93.3199996948242,93.6500015258789,91.7799987792969,92.5699996948242,7269300,75.6922836303711,2020-08-06
92.6900024414062,93,92.1999969482422,92.9199981689453,5226600,75.9784851074219,2020-08-07
92.629997253418,93.6699981689453,92.1500015258789,92.379997253418,7623600,75.5369491577148,2020-08-10
92.3099975585938,93.2900009155273,92.129997253418,92.6699981689453,7208400,75.7740783691406,2020-08-11
93.4499969482422,95.5800018310547,93.3300018310547,95.5100021362305,7705600,78.0962753295898,2020-08-12
95.1399993896484,95.5,94.0100021362305,94.6800003051758,6004200,77.417610168457,2020-08-13
95.379997253418,95.6699981689453,94.5400009155273,95.0699996948242,5488100,77.7364807128906,2020-08-14
95.2900009155273,97.2600021362305,95.2600021362305,96.3499984741211,7251400,78.7831344604492,2020-08-17
96.620002746582,96.6999969482422,95.1500015258789,95.6500015258789,4557400,78.2107543945312,2020-08-18
97.1100006103516,97.4199981689453,95.8499984741211,96.0999984741211,7672000,78.5786972045898,2020-08-19
95.4899978637695,96.0299987792969,94.6800003051758,95.1999969482422,6798000,77.8427963256836,2020-08-20
95.1999969482422,95.3199996948242,94.3199996948242,94.8600006103516,5269000,77.5647811889648,2020-08-21
94.9000015258789,95.2399978637695,94.1800003051758,94.5100021362305,4103600,77.2785873413086,2020-08-24
94.2099990844727,94.7900009155273,93.9100036621094,94.0599975585938,6710000,76.9106369018555,2020-08-25
93.5,94.4100036621094,92.9400024414062,94.3499984741211,5682800,77.1477737426758,2020-08-26
94.3300018310547,95.0599975585938,93.6699981689453,94.3000030517578,5271500,77.1068801879883,2020-08-27
94.5199966430664,94.6500015258789,93.5299987792969,94.1699981689453,4938300,77.0005798339844,2020-08-28
94.120002746582,96.0100021362305,94.0100021362305,95.7699966430664,9932300,78.3088684082031,2020-08-31
95.5199966430664,95.9199981689453,91.2900009155273,92.2399978637695,15783600,75.4224624633789,2020-09-01
92.0699996948242,94.2399978637695,91.9000015258789,93.9499969482422,9139200,76.8206939697266,2020-09-02
93.879997253418,94.3099975585938,91.0899963378906,91.870002746582,8921900,75.1199340820312,2020-09-03
92.0800018310547,93.129997253418,90.5800018310547,91.870002746582,9444800,75.1199340820312,2020-09-04
91.5199966430664,91.8600006103516,89.4499969482422,90.2200012207031,8563900,73.7707824707031,2020-09-08
90.8600006103516,92.4300003051758,90.5100021362305,91.629997253418,5373500,74.9236755371094,2020-09-09
91.0699996948242,91.4100036621094,89.4800033569336,89.6500015258789,10403600,73.3046875,2020-09-10
89.8099975585938,90.3399963378906,89.0400009155273,89.6999969482422,8385800,73.345573425293,2020-09-11
90.0500030517578,91.2600021362305,89.4599990844727,90.4899978637695,5212300,73.9915237426758,2020-09-14
91.4000015258789,91.9800033569336,90.6399993896484,90.9100036621094,3851300,74.3349685668945,2020-09-15
91.0199966430664,91.2699966430664,89.6900024414062,89.7799987792969,6304400,73.4109878540039,2020-09-16
89.3000030517578,90.8099975585938,89.1800003051758,89.629997253418,5604700,73.2883377075195,2020-09-17
89.4899978637695,90.5,88.8600006103516,90.1100006103516,10076300,73.6808166503906,2020-09-18
89.1399993896484,89.4300003051758,87.1699981689453,89.0899963378906,7328300,72.8467864990234,2020-09-21
88.9000015258789,88.9499969482422,87.9300003051758,88.5999984741211,5306100,72.4461364746094,2020-09-22
89,89.2699966430664,87.120002746582,87.1399993896484,6253000,71.2523040771484,2020-09-23
87,87,85.3199996948242,85.9100036621094,9980800,70.2465896606445,2020-09-24
86,86.8600006103516,85.4599990844727,86.2300033569336,9935600,70.5082168579102,2020-09-25
87.2900009155273,88.1999969482422,86.870002746582,87.2799987792969,6306900,71.3667907714844,2020-09-28
87.1100006103516,87.2799987792969,86.3099975585938,86.8899993896484,5508900,71.0478820800781,2020-09-29
87,88.4400024414062,86.8099975585938,87.5899963378906,8209300,71.6202697753906,2020-09-30
88.1699981689453,88.1699981689453,86.7300033569336,87.1399993896484,8777300,71.2523040771484,2020-10-01
86.5,87.3499984741211,86.0500030517578,86.120002746582,5554300,70.4182891845703,2020-10-02
86.4899978637695,88.1800003051758,86.2099990844727,87.9300003051758,5984200,71.8982925415039,2020-10-05
87.9700012207031,88.0599975585938,85.7099990844727,85.8899993896484,8743800,70.2302322387695,2020-10-06
86.1600036621094,87.3000030517578,86.0299987792969,87.0699996948242,5899700,71.1950988769531,2020-10-07
87.2699966430664,88.5800018310547,86.9199981689453,87.3399963378906,5535100,71.4158554077148,2020-10-08
87.4100036621094,88.6999969482422,87.3499984741211,87.6999969482422,6005800,71.7102127075195,2020-10-09
88.1699981689453,88.5999984741211,87.3199996948242,88.3199996948242,7314900,72.2171859741211,2020-10-12
88.0100021362305,88.8000030517578,87.4700012207031,87.8300018310547,7851700,71.816520690918,2020-10-13
86.8300018310547,87.1100006103516,85.9000015258789,86.0699996948242,5863900,71.3358154296875,2020-10-14
85.4100036621094,85.7399978637695,84.9599990844727,85.2300033569336,6190900,70.6395950317383,2020-10-15
85.8899993896484,87.1500015258789,85.7600021362305,86.2699966430664,5358500,71.5015716552734,2020-10-16
86.5899963378906,86.7900009155273,84.129997253418,84.3099975585938,10288000,69.8771133422852,2020-10-19
84.1900024414062,84.8300018310547,83.4199981689453,84.25,6932100,69.8273620605469,2020-10-20
83.5800018310547,84.1399993896484,82.5599975585938,82.8899993896484,9776900,68.7001876831055,2020-10-21
83.0199966430664,84.8899993896484,82.9199981689453,84.3099975585938,8080100,69.8771133422852,2020-10-22
84.6399993896484,85.1500015258789,83.9400024414062,84.3399963378906,4238700,69.9019470214844,2020-10-23
84.0899963378906,84.3199996948242,82.8099975585938,83.9199981689453,7986300,69.5538711547852,2020-10-26
84,84.2600021362305,82.6800003051758,82.7099990844727,6705600,68.5509948730469,2020-10-27
81.3499984741211,82.2099990844727,80.2399978637695,80.4899978637695,11480200,66.711051940918,2020-10-28
80.5,81.370002746582,79.1100006103516,80.6699981689453,8876700,66.860221862793,2020-10-29
83.1999969482422,86.1399993896484,83,85.0999984741211,18089100,70.5318603515625,2020-10-30
86.0299987792969,88.5400009155273,86,88.25,10781400,73.1426239013672,2020-11-02
89.1399993896484,89.3899993896484,87.4300003051758,87.9599990844727,8518800,72.9022598266602,2020-11-03
93.1399993896484,97.4899978637695,92.6699981689453,94.5,25849000,78.3226928710938,2020-11-04
95.3600006103516,95.5199966430664,93,93.6900024414062,8013000,77.6513671875,2020-11-05
92.9800033569336,93.6500015258789,91.7099990844727,92.8499984741211,7006900,76.9551620483398,2020-11-06
95.7399978637695,96.9499969482422,94.6699981689453,95.120002746582,11028900,78.8365631103516,2020-11-09
96.0100021362305,99.129997253418,95.629997253418,98.870002746582,12267200,81.9445953369141,2020-11-10
99.1500015258789,99.870002746582,97.7699966430664,98.1500015258789,9476500,81.3478546142578,2020-11-11
97.5,97.75,96.2799987792969,97.5999984741211,7646600,80.8920059204102,2020-11-12
97.4100036621094,99.5500030517578,97.4000015258789,99.0400009155273,6888600,82.0854949951172,2020-11-13
99.9599990844727,100.540000915527,98.3300018310547,98.3600006103516,8611300,81.5219039916992,2020-11-16
99.370002746582,100.26000213623,98.7399978637695,99.2099990844727,11593500,82.2264022827148,2020-11-17
100,100.290000915527,98.6800003051758,98.7200012207031,8880600,81.8202743530273,2020-11-18
98.7600021362305,100.150001525879,98.5899963378906,99.6699981689453,7550300,82.6076431274414,2020-11-19
99.9499969482422,101.830001831055,98.620002746582,100.839996337891,9682500,83.5773544311523,2020-11-20
101.940002441406,102.76000213623,101.069999694824,102.180000305176,7541500,84.6879501342773,2020-11-23
102.879997253418,104.819999694824,102.580001831055,103.959999084473,9322200,86.1632385253906,2020-11-24
103.819999694824,104.459999084473,103.389999389648,104.199996948242,6368100,86.3621673583984,2020-11-25
104.980003356934,105.800003051758,104.300003051758,104.889999389648,4418800,86.9340438842773,2020-11-27
105.120002746582,105.419998168945,103.650001525879,104.580001831055,20726500,86.6771392822266,2020-11-30
105.050003051758,106.379997253418,104.040000915527,104.040000915527,7623500,86.2295532226562,2020-12-01
104,105.379997253418,103.319999694824,104.98999786377,5492200,87.0169296264648,2020-12-02
105,105.699996948242,104.300003051758,104.73999786377,4693600,86.8097076416016,2020-12-03
105.019996643066,107.309997558594,105.019996643066,107.279998779297,7235800,88.9149017333984,2020-12-04
107.040000915527,107.209999084473,104.959999084473,105.839996337891,6532500,87.7214126586914,2020-12-07
105.699996948242,108.349998474121,105.599998474121,107.690002441406,6688200,89.2547225952148,2020-12-08
107.900001525879,109.150001525879,107.629997253418,108.669998168945,7350700,90.0669403076172,2020-12-09
109.059997558594,109.069999694824,106.669998168945,107.48999786377,6285700,89.0889663696289,2020-12-10
107.01000213623,107.419998168945,105.580001831055,106.339996337891,5205200,88.1358184814453,2020-12-11
107.430000305176,108.069999694824,104.089996337891,104.199996948242,8272700,86.3621673583984,2020-12-14
105.440002441406,105.449996948242,102.319999694824,102.819999694824,12101000,85.2184066772461,2020-12-15
102.5,105.410003662109,101.900001525879,104.639999389648,9182100,86.7268371582031,2020-12-16
104.860000610352,105.5,104.110000610352,104.889999389648,6360600,86.9340438842773,2020-12-17
105.029998779297,105.059997558594,103.199996948242,104.449996948242,13906800,86.5693664550781,2020-12-18
102.76000213623,103.919998168945,101.550003051758,103.709999084473,6664600,85.9560470581055,2020-12-21
103.410003662109,103.5,102.01000213623,102.800003051758,4002900,85.2018432617188,2020-12-22
103.059997558594,103.930000305176,102.910003662109,103.279998779297,3659100,85.5996475219727,2020-12-23
103.110000610352,103.389999389648,102.599998474121,103.26000213623,1378600,85.5830841064453,2020-12-24
103.650001525879,103.879997253418,102.720001220703,103.449996948242,3948900,85.7405548095703,2020-12-28
103.949996948242,105.370002746582,103.949996948242,104.699996948242,5096400,86.7765655517578,2020-12-29
105.110000610352,106.230003356934,105.099998474121,105.269996643066,5328400,87.2489776611328,2020-12-30
105.26000213623,107.279998779297,104.849998474121,107.150001525879,6148100,88.8071517944336,2020-12-31
107.180000305176,107.349998474121,103.860000610352,105.410003662109,9523400,87.3650283813477,2021-01-04
105.410003662109,107.019996643066,104.629997253418,106.5,6823800,88.268424987793,2021-01-05
104.75,107.190002441406,104.180000305176,105.580001831055,11017500,87.5059356689453,2021-01-06
106.110000610352,107.059997558594,105.569999694824,106.709999084473,8196000,88.4424743652344,2021-01-07
106.839996337891,107.529998779297,105.76000213623,107.269996643066,5345900,88.906608581543,2021-01-08
107.069999694824,109.559997558594,107.069999694824,109.019996643066,6334200,90.3570327758789,2021-01-11
109.220001220703,110.779998779297,109.120002746582,109.779998779297,6106900,90.986930847168,2021-01-12
109.800003051758,113.410003662109,109.699996948242,112.449996948242,9821300,93.1998519897461,2021-01-13
110.699996948242,112.690002441406,109.5,111.629997253418,8268800,93.6023559570312,2021-01-14
111.199996948242,111.559997558594,109.480003356934,110.519996643066,9196200,92.6715927124023,2021-01-15
111.25,112.309997558594,110.26000213623,112.180000305176,7723800,94.0635223388672,2021-01-19
112.910003662109,113.099998474121,111.470001220703,112.620002746582,6554600,94.4324645996094,2021-01-20
112.629997253418,112.75,110.76000213623,111.26000213623,5417000,93.2920913696289,2021-01-21
110.650001525879,111.599998474121,109.480003356934,110.860000610352,5185500,92.9566802978516,2021-01-22
109.730003356934,111.230003356934,109.209999084473,110.5,6928200,92.6548309326172,2021-01-25
111.300003051758,111.300003051758,108.559997558594,108.800003051758,5554600,91.229377746582,2021-01-26
106.279998779297,106.699996948242,102.589996337891,102.790000915527,11887900,86.1899490356445,2021-01-27
104,105.139999389648,103.110000610352,104.209999084473,8534300,87.3806228637695,2021-01-28
104,104.48999786377,101.809997558594,102.480003356934,9380400,85.9300155639648,2021-01-29
103,103.889999389648,101.860000610352,102.300003051758,7518200,85.7790832519531,2021-02-01
102.879997253418,104.309997558594,102.5,103.470001220703,10481300,86.7601318359375,2021-02-02
106.199996948242,107.569999694824,104.01000213623,106.949996948242,12101900,89.6781387329102,2021-02-03
106.870002746582,108.879997253418,105.25,108.529998779297,9077800,91.0029754638672,2021-02-04
109.629997253418,110.269996643066,108.440002441406,108.730003356934,7251000,91.1706695556641,2021-02-05
108.889999389648,108.980003356934,105.809997558594,106.839996337891,9199100,89.5858993530273,2021-02-08
106,106.5,105.110000610352,105.400001525879,5506900,88.3784484863281,2021-02-09
105.980003356934,106.129997253418,103.720001220703,104.050003051758,7446000,87.2464752197266,2021-02-10
104.569999694824,104.680000305176,103.319999694824,103.75,5090100,86.9949340820312,2021-02-11
103.76000213623,104.569999694824,103.150001525879,104.440002441406,3738400,87.573486328125,2021-02-12
105.330001831055,106.190002441406,104.019996643066,104.199996948242,5637300,87.3722534179688,2021-02-16
104.699996948242,106.75,104.150001525879,106.290000915527,6940400,89.1247177124023,2021-02-17
105.319999694824,106.610000610352,105.209999084473,106.059997558594,5386600,88.9318618774414,2021-02-18
106.230003356934,106.699996948242,104.910003662109,105.01000213623,6702400,88.0514373779297,2021-02-19
