"TSLA.Open","TSLA.High","TSLA.Low","TSLA.Close","TSLA.Volume","TSLA.Adjusted","Date"
51.8580017089844,52.6500015258789,50.8913345336914,51.1526679992676,180337500,51.1526679992676,2020-02-12
49.4560012817383,54.533332824707,49,53.5999984741211,394339500,53.5999984741211,2020-02-13
52.4813346862793,54.1980018615723,52.3666687011719,53.335334777832,235405500,53.335334777832,2020-02-14
56.1066665649414,57.3333320617676,55.490665435791,57.2266654968262,245725500,57.2266654968262,2020-02-18
61.5666656494141,62.9853324890137,60.068000793457,61.1613311767578,381345000,61.1613311767578,2020-02-19
60.7966651916504,60.7999992370605,57.3293342590332,59.9606666564941,264523500,59.9606666564941,2020-02-20
60.46533203125,60.8706665039062,58.6966667175293,60.0666656494141,214722000,60.0666656494141,2020-02-21
55.9333343505859,57.5666656494141,54.8133316040039,55.5859985351562,227883000,55.5859985351562,2020-02-24
56.5999984741211,57.1066665649414,52.466667175293,53.3273315429688,259357500,53.3273315429688,2020-02-25
52.1666679382324,54.2206687927246,51.740665435791,51.9199981689453,211282500,51.9199981689453,2020-02-26
48.6666679382324,49.318000793457,44.5999984741211,45.2666664123535,364158000,45.2666664123535,2020-02-27
41.9799995422363,46.03466796875,40.7680015563965,44.5326652526855,363343500,44.5326652526855,2020-02-28
47.4173316955566,49.5793342590332,45.7779998779297,49.5746688842773,302925000,49.5746688842773,2020-03-02
53.6666679382324,53.7986679077148,47.740665435791,49.7006683349609,386760000,49.7006683349609,2020-03-03
50.9306678771973,51.1013336181641,48.3153343200684,49.966667175293,225735000,49.966667175293,2020-03-04
48.2513313293457,49.716667175293,47.8713340759277,48.3026657104492,162790500,48.3026657104492,2020-03-05
46,47.1333312988281,45.6180000305176,46.8986663818359,189943500,46.8986663818359,2020-03-06
40.3593330383301,44.2000007629395,40.3333320617676,40.533332824707,256105500,40.533332824707,2020-03-09
43.9620018005371,44.533332824707,40.533332824707,43.0219993591309,233916000,43.0219993591309,2020-03-10
42.6800003051758,43.5719985961914,40.8666687011719,42.2820014953613,199837500,42.2820014953613,2020-03-11
38.726001739502,39.6333312988281,36.4166679382324,37.3699989318848,283636500,37.3699989318848,2020-03-12
39.6666679382324,40.5046653747559,33.466667175293,36.441333770752,339604500,36.441333770752,2020-03-13
31.2999992370605,32.9913330078125,29.4780006408691,29.6713333129883,307342500,29.6713333129883,2020-03-16
29.3339996337891,31.4566669464111,26.3999996185303,28.6800003051758,359919000,28.6800003051758,2020-03-17
25.9333324432373,26.9906673431396,23.3673324584961,24.0813331604004,356793000,24.0813331604004,2020-03-18
24.9799995422363,30.1333332061768,23.8973331451416,28.5093326568604,452932500,28.5093326568604,2020-03-19
29.2133331298828,31.7999992370605,28.3859996795654,28.5020008087158,424282500,28.5020008087158,2020-03-20
28.9066677093506,29.466667175293,27.3666667938232,28.9526672363281,246817500,28.9526672363281,2020-03-23
31.8199996948242,34.2459983825684,31.6000003814697,33.6666679382324,343428000,33.6666679382324,2020-03-24
36.3499984741211,37.1333312988281,34.0740013122559,35.9500007629395,318340500,35.9500007629395,2020-03-25
36.4926681518555,37.3333320617676,34.1500015258789,35.2106666564941,260710500,35.2106666564941,2020-03-26
33.6666679382324,35.0533332824707,32.9353332519531,34.2906684875488,215661000,34.2906684875488,2020-03-27
34.017333984375,34.4433326721191,32.7486686706543,33.4753341674805,179971500,33.4753341674805,2020-03-30
33.4166679382324,36.1973342895508,33.1333312988281,34.9333343505859,266572500,34.9333343505859,2020-03-31
33.5999984741211,34.2633323669434,31.6733322143555,32.1040000915527,200298000,32.1040000915527,2020-04-01
32.0686683654785,32.9506683349609,29.7600002288818,30.2980003356934,297876000,30.2980003356934,2020-04-02
33.966667175293,34.3660011291504,31.2259998321533,32.0006675720215,338431500,32.0006675720215,2020-04-03
34.0800018310547,34.7333335876465,33.1973342895508,34.4160003662109,223527000,34.4160003662109,2020-04-06
36.3333320617676,37.6666679382324,35.4893341064453,36.3633346557617,268797000,36.3633346557617,2020-04-07
36.9466667175293,37.147331237793,35.5553321838379,36.5893325805664,189840000,36.5893325805664,2020-04-08
37.4726676940918,38.3453330993652,37.1406669616699,38.2000007629395,204750000,38.2000007629395,2020-04-09
39.3440017700195,43.466667175293,38.7019996643066,43.3966674804688,337131000,43.3966674804688,2020-04-13
46.5979995727539,49.458667755127,46.1619987487793,47.326000213623,458647500,47.326000213623,2020-04-14
49.466667175293,50.208667755127,47.3333320617676,48.6553344726562,353655000,48.6553344726562,2020-04-15
47.7960014343262,50.6300010681152,47.1146659851074,49.6806678771973,309868500,49.6806678771973,2020-04-16
51.4853324890137,51.6633338928223,49.8440017700195,50.259334564209,196923000,50.259334564209,2020-04-17
48.8466682434082,51.0379981994629,47.4806671142578,49.7573318481445,221199000,49.7573318481445,2020-04-20
48.6746673583984,50.2220001220703,44.9193344116211,45.7813339233398,303136500,45.7813339233398,2020-04-21
46.931999206543,48.9333343505859,45.9140014648438,48.8073348999023,212482500,48.8073348999023,2020-04-22
48.5066680908203,48.9333343505859,46.8753318786621,47.0419998168945,198550500,47.0419998168945,2020-04-23
47.3873329162598,48.71533203125,46.5453338623047,48.343334197998,198180000,48.343334197998,2020-04-24
49.173999786377,53.2993316650391,49,53.25,310221000,53.25,2020-04-27
53.042667388916,53.6666679382324,50.4459991455078,51.2746658325195,228330000,51.2746658325195,2020-04-28
52.6780014038086,53.5466651916504,52.2106666564941,53.3673324584961,243240000,53.3673324584961,2020-04-29
57.0126686096191,57.9879989624023,50.9000015258789,52.1253318786621,427078500,52.1253318786621,2020-04-30
50.3333320617676,51.5180015563965,45.5359992980957,46.7546653747559,487977000,46.7546653747559,2020-05-01
46.7333335876465,50.7999992370605,46.533332824707,50.7459983825684,288556500,50.7459983825684,2020-05-04
52.6526679992676,53.2613334655762,50.8120002746582,51.2140007019043,254875500,51.2140007019043,2020-05-05
51.7666664123535,52.6533317565918,50.740665435791,52.1720008850098,166848000,52.1720008850098,2020-05-06
51.8139991760254,53.093334197998,51.4900016784668,52.0026664733887,172915500,52.0026664733887,2020-05-07
52.9179992675781,54.9333343505859,52.4673347473145,54.6279983520508,241297500,54.6279983520508,2020-05-08
52.7006683349609,54.9333343505859,52.3333320617676,54.0859985351562,247794000,54.0859985351562,2020-05-11
55.1333312988281,56.2193336486816,53.8666687011719,53.9606666564941,238603500,53.9606666564941,2020-05-12
54.7220001220703,55.0666656494141,50.8866653442383,52.7306671142578,285982500,52.7306671142578,2020-05-13
52,53.5573348999023,50.9333343505859,53.5553321838379,205233000,53.5553321838379,2020-05-14
52.689998626709,53.6699981689453,52.4366683959961,53.2779998779297,157776000,53.2779998779297,2020-05-15
55.1853332519531,55.6479988098145,53.5919990539551,54.242000579834,174987000,54.242000579834,2020-05-18
54.3446655273438,54.8046684265137,53.7386665344238,53.8673324584961,144547500,53.8673324584961,2020-05-19
54.7000007629395,55.0666656494141,54.1199989318848,54.3706665039062,109639500,54.3706665039062,2020-05-20
54.4000015258789,55.5,53.0666656494141,55.1733322143555,183819000,55.1733322143555,2020-05-21
54.8113327026367,55.4519996643066,54.1333312988281,54.458667755127,149812500,54.458667755127,2020-05-22
55.6333312988281,55.6399993896484,54.3806686401367,54.5913314819336,121345500,54.5913314819336,2020-05-26
54.7239990234375,55.1806678771973,52.3333320617676,54.681999206543,173242500,54.681999206543,2020-05-27
54.234001159668,54.9833335876465,53.4459991455078,53.7206687927246,108834000,53.7206687927246,2020-05-28
53.9166679382324,55.6666679382324,53.6139984130859,55.6666679382324,176467500,55.6666679382324,2020-05-29
57.2000007629395,59.9333343505859,56.939998626709,59.8733329772949,224092500,59.8733329772949,2020-06-01
59.6466674804688,60.5773315429688,58.0666656494141,58.7706680297852,203484000,58.7706680297852,2020-06-02
59.2080001831055,59.8626670837402,58.6733322143555,58.8639984130859,119242500,58.8639984130859,2020-06-03
59.3253326416016,59.716667175293,57.2293319702148,57.6253318786621,133315500,57.6253318786621,2020-06-04
58.5226669311523,59.1013336181641,57.7466659545898,59.0439987182617,117178500,59.0439987182617,2020-06-05
61.2666664123535,63.3333320617676,60.610668182373,63.3279991149902,212620500,63.3279991149902,2020-06-08
62.6673316955566,63.6293334960938,61.5953330993652,62.7113342285156,170823000,62.7113342285156,2020-06-09
66.1253356933594,68.498664855957,65.5,68.336669921875,278451000,68.336669921875,2020-06-10
66.0133361816406,67.9306640625,64.8000030517578,64.8560028076172,238747500,64.8560028076172,2020-06-11
65.3333358764648,65.8653335571289,60.8400001525879,62.3520011901855,251451000,62.3520011901855,2020-06-12
61.1860008239746,66.5893325805664,60.5666656494141,66.0599975585938,235458000,66.0599975585938,2020-06-15
67.4566650390625,67.5253295898438,64.1593322753906,65.4753341674805,210766500,65.4753341674805,2020-06-16
65.8473358154297,67,65.5046691894531,66.1193313598633,148362000,66.1193313598633,2020-06-17
66.8666687011719,67.9466705322266,66.2979965209961,66.9306640625,146278500,66.9306640625,2020-06-18
67.518669128418,67.731330871582,66.0893325805664,66.7266693115234,130195500,66.7266693115234,2020-06-19
66.663330078125,67.2586669921875,66.001335144043,66.2880020141602,95436000,66.2880020141602,2020-06-22
66.5920028686523,67.466667175293,66.267333984375,66.7853317260742,95479500,66.7853317260742,2020-06-23
66.2740020751953,66.7253341674805,63.542667388916,64.0566635131836,164394000,64.0566635131836,2020-06-24
63.6180000305176,65.7320022583008,62.4766654968262,65.7320022583008,138817500,65.7320022583008,2020-06-25
66.3186645507812,66.3333358764648,63.6580009460449,63.982666015625,132823500,63.982666015625,2020-06-26
64.6006698608398,67.3333358764648,63.2346687316895,67.2900009155273,135396000,67.2900009155273,2020-06-29
67.0999984741211,72.5126647949219,66.9153366088867,71.9873352050781,253777500,71.9873352050781,2020-06-30
72.1999969482422,75.6886672973633,72.033332824707,74.6419982910156,199903500,74.6419982910156,2020-07-01
81.431999206543,81.8666687011719,79.0400009155273,80.5773315429688,258751500,80.5773315429688,2020-07-02
85.112663269043,91.852668762207,84.4026641845703,91.4386672973633,308548500,91.4386672973633,2020-07-06
93.6673355102539,95.3000030517578,89.1139984130859,92.6573333740234,322345500,92.6573333740234,2020-07-07
93.6666641235352,94.484001159668,87.4226684570312,91.0586700439453,244669500,91.0586700439453,2020-07-08
93.1326675415039,93.9039993286133,90.085334777832,92.9520034790039,175764000,92.9520034790039,2020-07-09
93.0666656494141,103.261329650879,91.734001159668,102.976669311523,350064000,102.976669311523,2020-07-10
110.599998474121,119.666000366211,98.0739974975586,99.8040008544922,584781000,99.8040008544922,2020-07-13
103.733329772949,106,95.4000015258789,101.120002746582,351271500,101.120002746582,2020-07-14
102.866668701172,103.333335876465,97.1333312988281,103.067329406738,245517000,103.067329406738,2020-07-15
98.4773330688477,102.113998413086,97.7333297729492,100.042663574219,214512000,100.042663574219,2020-07-16
100.896667480469,102.500663757324,99.3333358764648,100.055999755859,139950000,100.055999755859,2020-07-17
101.267333984375,110,99.1999969482422,109.533332824707,256821000,109.533332824707,2020-07-20
109.328666687012,111.666664123535,103.866668701172,104.557334899902,241608000,104.557334899902,2020-07-21
106.599998474121,108.428001403809,104.133331298828,106.155334472656,212416500,106.155334472656,2020-07-22
111.930000305176,112.599998474121,98.7180023193359,100.87133026123,364927500,100.87133026123,2020-07-23
94.4006652832031,97.6666641235352,91.102668762207,94.466667175293,290949000,94.466667175293,2020-07-24
95.6666641235352,103.195999145508,94.1999969482422,102.639999389648,240730500,102.639999389648,2020-07-27
100.266670227051,104.313331604004,98.2946701049805,98.4326705932617,237130500,98.4326705932617,2020-07-28
100.066665649414,102.320663452148,99.1333312988281,99.9406661987305,141403500,99.9406661987305,2020-07-29
99.1999969482422,100.882667541504,98.0666656494141,99.1660003662109,114315000,99.1660003662109,2020-07-30
101,101.136665344238,94.7320022583008,95.3840026855469,183123000,95.3840026855469,2020-07-31
96.6133346557617,100.653999328613,96.2919998168945,99,132139500,99,2020-08-03
99.6673355102539,101.827331542969,97.466667175293,99.1333312988281,126225000,99.1333312988281,2020-08-04
99.5326690673828,99.9893341064453,97.887336730957,99.001335144043,74217000,99.001335144043,2020-08-05
99.3886642456055,101.153999328613,98.484001159668,99.3053359985352,89884500,99.3053359985352,2020-08-06
99.9693298339844,99.9833297729492,94.3339996337891,96.8473358154297,133446000,96.8473358154297,2020-08-07
96.533332824707,97.1666641235352,92.3893356323242,94.5713348388672,112834500,94.5713348388672,2020-08-10
93.0666656494141,94.6666641235352,91,91.6259994506836,129387000,91.6259994506836,2020-08-11
98,105.666664123535,95.6666641235352,103.650665283203,327441000,103.650665283203,2020-08-12
107.400001525879,110.078666687012,104.484001159668,108.066665649414,306379500,108.066665649414,2020-08-13
110.999336242676,111.25333404541,108.442665100098,110.047332763672,188664000,110.047332763672,2020-08-14
111.800003051758,123.057334899902,111.522003173828,122.375999450684,303634500,122.375999450684,2020-08-17
126.599334716797,128.259994506836,123.007331848145,125.805999755859,247117500,125.805999755859,2020-08-18
124.333335876465,127.400001525879,122.747329711914,125.235336303711,183079500,125.235336303711,2020-08-19
124.045333862305,134.799331665039,123.804000854492,133.455337524414,309177000,133.455337524414,2020-08-20
136.317337036133,139.699325561523,135.003326416016,136.665328979492,322344000,136.665328979492,2020-08-21
141.751998901367,141.933334350586,128.501327514648,134.279998779297,300954000,134.279998779297,2020-08-24
131.659332275391,135.196670532227,131.199996948242,134.88932800293,159883500,134.88932800293,2020-08-25
137.33332824707,144.399993896484,136.908660888672,143.544662475586,213591000,143.544662475586,2020-08-26
145.363998413086,153.039993286133,142.83332824707,149.25,355395000,149.25,2020-08-27
153.007995605469,154.565994262695,145.768005371094,147.559997558594,301218000,147.559997558594,2020-08-28
148.203338623047,166.713333129883,146.703338623047,166.106674194336,355123200,166.106674194336,2020-08-31
167.380004882812,167.496673583984,156.836669921875,158.350006103516,269523300,158.350006103516,2020-09-01
159.663330078125,159.679992675781,135.039993286133,149.123336791992,288528300,149.123336791992,2020-09-02
135.74333190918,143.933334350586,134,135.66667175293,262788300,135.66667175293,2020-09-03
134.270004272461,142.66667175293,124.00666809082,139.440002441406,330965700,139.440002441406,2020-09-04
118.666664123535,122.913330078125,109.959999084473,110.069999694824,346397100,110.069999694824,2020-09-08
118.866668701172,123,113.836669921875,122.093330383301,238397400,122.093330383301,2020-09-09
128.736663818359,132.996673583984,120.186668395996,123.779998779297,254791800,123.779998779297,2020-09-10
127.313331604004,127.5,120.166664123535,124.23999786377,182152500,124.23999786377,2020-09-11
126.983329772949,140,124.433334350586,139.873336791992,249061800,139.873336791992,2020-09-14
145.520004272461,153.979995727539,143.566665649414,149.919998168945,291894600,149.919998168945,2020-09-15
146.623336791992,152.596664428711,145.103332519531,147.253326416016,216837900,147.253326416016,2020-09-16
138.533340454102,145.929992675781,136,141.143325805664,230337600,141.143325805664,2020-09-17
149.313339233398,150.33332824707,142.933334350586,147.383331298828,259220400,147.383331298828,2020-09-18
151.043334960938,151.893325805664,135.690002441406,149.796661376953,328430400,149.796661376953,2020-09-21
143.199996948242,145.919998168945,139.199996948242,141.410003662109,238742400,141.410003662109,2020-09-22
135.053329467773,137.383331298828,125.293334960938,126.786666870117,285222600,126.786666870117,2020-09-23
121.266670227051,133.16667175293,117.099998474121,129.263336181641,289683300,129.263336181641,2020-09-24
131.156661987305,136.24333190918,130.433334350586,135.779998779297,201625500,135.779998779297,2020-09-25
141.539993286133,142.693328857422,138.516662597656,140.399993896484,149158800,140.399993896484,2020-09-28
138.66667175293,142.83332824707,137.199996948242,139.690002441406,150657900,139.690002441406,2020-09-29
140.440002441406,144.643325805664,140.156661987305,143.003326416016,144436800,143.003326416016,2020-09-30
146.919998168945,149.626663208008,144.806671142578,149.386672973633,152224500,149.386672973633,2020-10-01
140.463333129883,146.376663208008,138.33332824707,138.363327026367,214290000,138.363327026367,2020-10-02
141.116668701172,144.546661376953,139.776672363281,141.893325805664,134168400,141.893325805664,2020-10-05
141.263336181641,142.926666259766,135.350006103516,137.99333190918,147438900,137.99333190918,2020-10-06
139.956665039062,143.300003051758,137.949996948242,141.766662597656,129383100,141.766662597656,2020-10-07
146.146667480469,146.33332824707,141.766662597656,141.973327636719,121263300,141.973327636719,2020-10-08
143.376663208008,144.863327026367,142.153335571289,144.66667175293,86777100,144.66667175293,2020-10-09
147.33332824707,149.580001831055,146.193328857422,147.433334350586,116373300,147.433334350586,2020-10-12
147.783340454102,149.630004882812,145.533340454102,148.883331298828,103391100,148.883331298828,2020-10-13
149.926666259766,155.300003051758,149.116668701172,153.766662597656,143639100,153.766662597656,2020-10-14
150.103332519531,152.190002441406,147.5,149.626663208008,107017200,149.626663208008,2020-10-15
151.479995727539,151.983337402344,146.283340454102,146.556671142578,98327700,146.556671142578,2020-10-16
148.746673583984,149,142.956665039062,143.610000610352,108863400,143.610000610352,2020-10-19
143.91667175293,143.91667175293,139.683334350586,140.646667480469,94968900,140.646667480469,2020-10-20
140.899993896484,144.316665649414,140.41667175293,140.880004882812,97111500,140.880004882812,2020-10-21
147.306671142578,148.410003662109,141.503326416016,141.929992675781,119979600,141.929992675781,2020-10-22
140.613327026367,140.963333129883,135.793334960938,140.210006713867,101151000,140.210006713867,2020-10-23
137.210006713867,141.919998168945,136.66667175293,140.093338012695,84717600,140.093338012695,2020-10-26
141.253326416016,143.5,140.033340454102,141.559997558594,68059500,141.559997558594,2020-10-27
138.82666015625,139.533340454102,135.33332824707,135.339996337891,76354200,135.339996337891,2020-10-28
136.653335571289,139.353332519531,135.486663818359,136.943328857422,67965900,136.943328857422,2020-10-29
135.633331298828,135.863327026367,126.370002746582,129.346664428711,127533900,129.346664428711,2020-10-30
131.33332824707,135.660003662109,130.766662597656,133.503326416016,87063300,133.503326416016,2020-11-02
136.57666015625,142.589996337891,135.563339233398,141.300003051758,103055100,141.300003051758,2020-11-03
143.539993286133,145.133331298828,139.033340454102,140.32666015625,96429300,140.32666015625,2020-11-04
142.766662597656,146.66667175293,141.33332824707,146.029998779297,85243500,146.029998779297,2020-11-05
145.366668701172,145.523330688477,141.426666259766,143.316665649414,65118000,143.316665649414,2020-11-06
146.5,150.83332824707,140.33332824707,140.419998168945,104499000,140.419998168945,2020-11-09
140.029998779297,140.029998779297,132.009994506836,136.786666870117,90852600,136.786666870117,2020-11-10
138.816665649414,139.566665649414,136.860000610352,139.043334960938,52073100,139.043334960938,2020-11-11
138.350006103516,141,136.50666809082,137.253326416016,59565300,137.253326416016,2020-11-12
136.949996948242,137.509994506836,133.886672973633,136.16667175293,59313300,136.16667175293,2020-11-13
136.309997558594,137.483337402344,134.696670532227,136.029998779297,80515800,136.029998779297,2020-11-16
153.389999389648,154,144.336669921875,147.203338623047,183564900,147.203338623047,2020-11-17
149.449996948242,165.33332824707,147.83332824707,162.213333129883,234132000,162.213333129883,2020-11-18
164,169.536666870117,162.523330688477,166.42333984375,187425900,166.42333984375,2020-11-19
165.996673583984,167.5,163.020004272461,163.203338623047,98735700,163.203338623047,2020-11-20
167.83332824707,175.33332824707,167.263336181641,173.949996948242,150780900,173.949996948242,2020-11-23
180.133331298828,186.663330078125,175.399993896484,185.126663208008,160945500,185.126663208008,2020-11-24
183.353332519531,191.33332824707,181.789993286133,191.33332824707,146790600,191.33332824707,2020-11-25
193.720001220703,199.593338012695,192.816665649414,195.253326416016,112683300,195.253326416016,2020-11-27
200.736663818359,202.600006103516,184.836669921875,189.199996948242,189009300,189.199996948242,2020-11-30
199.196670532227,199.283340454102,190.683334350586,194.919998168945,120310500,194.919998168945,2020-12-01
185.479995727539,190.513336181641,180.403335571289,189.606674194336,143327100,189.606674194336,2020-12-02
196.67333984375,199.656661987305,194.143325805664,197.793334960938,127656000,197.793334960938,2020-12-03
197.003326416016,199.679992675781,195.16667175293,199.679992675781,88203900,199.679992675781,2020-12-04
201.639999389648,216.263336181641,201.016662597656,213.919998168945,168929100,213.919998168945,2020-12-07
208.503326416016,217.093338012695,206.16667175293,216.626663208008,192795000,216.626663208008,2020-12-08
217.896667480469,218.106674194336,196,201.49333190918,213873600,201.49333190918,2020-12-09
191.456665039062,209.25,188.779998779297,209.023330688477,201249600,209.023330688477,2020-12-10
205.003326416016,208,198.933334350586,203.330001831055,139425000,203.330001831055,2020-12-11
206.33332824707,214.25,203.399993896484,213.276672363281,156121800,213.276672363281,2020-12-14
214.426666259766,215.633331298828,207.933334350586,211.08332824707,135214500,211.08332824707,2020-12-15
209.410003662109,210.83332824707,201.66667175293,207.589996337891,126287400,207.589996337891,2020-12-16
209.396667480469,219.606674194336,206.5,218.633331298828,168810300,218.633331298828,2020-12-17
222.966659545898,231.66667175293,209.513336181641,231.66667175293,666378600,231.66667175293,2020-12-18
222.080001831055,222.83332824707,215.356674194336,216.619995117188,174135900,216.619995117188,2020-12-21
216,216.626663208008,204.74333190918,213.446670532227,155148000,213.446670532227,2020-12-22
210.733337402344,217.16667175293,207.523330688477,215.32666015625,99519000,215.32666015625,2020-12-23
214.330001831055,222.029998779297,213.66667175293,220.589996337891,68596800,220.589996337891,2020-12-24
224.836669921875,227.133331298828,220.266662597656,221.229995727539,96835800,221.229995727539,2020-12-28
220.33332824707,223.300003051758,218.33332824707,221.996673583984,68732400,221.996673583984,2020-12-29
224,232.199996948242,222.786666870117,231.593338012695,128538000,231.593338012695,2020-12-30
233.330001831055,239.573333740234,230.373336791992,235.223327636719,148949700,235.223327636719,2020-12-31
239.820007324219,248.163330078125,239.063339233398,243.25666809082,145914600,243.25666809082,2021-01-04
241.220001220703,246.946670532227,239.733337402344,245.036666870117,96735600,245.036666870117,2021-01-05
252.830001831055,258,249.699996948242,251.99333190918,134100000,251.99333190918,2021-01-06
259.209991455078,272.329986572266,258.399993896484,272.013336181641,154496700,272.013336181641,2021-01-07
285.333343505859,294.829986572266,279.463317871094,293.339996337891,225166500,293.339996337891,2021-01-08
283.133331298828,284.809997558594,267.873321533203,270.396667480469,177904800,270.396667480469,2021-01-11
277,289.333343505859,275.779998779297,283.146667480469,138812100,283.146667480469,2021-01-12
284.253326416016,286.823333740234,277.333343505859,284.803344726562,99937500,284.803344726562,2021-01-13
281.130004882812,287.666656494141,279.583343505859,281.666656494141,93798900,281.666656494141,2021-01-14
284,286.633331298828,273.033325195312,275.386657714844,116332800,275.386657714844,2021-01-15
279.266662597656,283.333343505859,277.666656494141,281.516662597656,76101000,281.516662597656,2021-01-19
286.246673583984,286.5,279.093322753906,283.483337402344,76997700,283.483337402344,2021-01-20
285,285.239990234375,280.473327636719,281.663330078125,61563300,281.663330078125,2021-01-21
278.103332519531,282.666656494141,276.206665039062,282.213317871094,60199500,282.213317871094,2021-01-22
285,300.133331298828,279.606658935547,293.600006103516,123520200,293.600006103516,2021-01-25
297.126678466797,298.633331298828,290.533325195312,294.363342285156,69394800,294.363342285156,2021-01-26
290.116668701172,297.166656494141,286.220001220703,288.053344726562,82002000,288.053344726562,2021-01-27
273.333343505859,282.666656494141,267,278.476654052734,79134000,278.476654052734,2021-01-28
276.666656494141,280.803344726562,260.033325195312,264.510009765625,104972400,264.510009765625,2021-01-29
271.429992675781,280.666656494141,265.186676025391,279.936676025391,76174200,279.936676025391,2021-02-01
281.559997558594,293.5,280.733337402344,290.929992675781,73038600,290.929992675781,2021-02-02
292.339996337891,292.693328857422,284.353332519531,284.896667480469,55030500,284.896667480469,2021-02-03
285,285.5,277.806671142578,283.329986572266,47438100,283.329986572266,2021-02-04
281.666656494141,288.256652832031,279.656677246094,284.07666015625,55699800,284.07666015625,2021-02-05
289.890014648438,292.589996337891,284.916656494141,287.806671142578,60485100,287.806671142578,2021-02-08
285.040008544922,286.600006103516,280.583343505859,283.1533203125,45473100,283.1533203125,2021-02-09
281.213317871094,281.606658935547,266.67333984375,268.273345947266,108648300,268.273345947266,2021-02-10
270.813323974609,276.626678466797,267.243347167969,270.553344726562,64868400,270.553344726562,2021-02-11
267.086669921875,272.443328857422,261.776672363281,272.040008544922,71304900,272.040008544922,2021-02-12
272.666656494141,273.666656494141,264.146667480469,265.406677246094,59406900,265.406677246094,2021-02-16
259.696655273438,266.613342285156,254.003326416016,266.049987792969,77989500,266.049987792969,2021-02-17
260.299987792969,264.896667480469,258.756652832031,262.459991455078,53871300,262.459991455078,2021-02-18
265,265.5966796875,259.123321533203,260.433319091797,56874900,260.433319091797,2021-02-19
254.213333129883,256.166656494141,236.733337402344,238.16667175293,111809100,238.16667175293,2021-02-22
220.710006713867,237.869995117188,206.33332824707,232.946670532227,199820700,232.946670532227,2021-02-23
237.283340454102,248.33332824707,231.389999389648,247.339996337891,110301000,247.339996337891,2021-02-24
242.050003051758,245.736663818359,223.526672363281,227.406661987305,117071700,227.406661987305,2021-02-25
233.33332824707,235.566665649414,219.836669921875,225.16667175293,123267600,225.16667175293,2021-02-26
230.036666870117,239.66667175293,228.350006103516,239.476669311523,81408600,239.476669311523,2021-03-01
239.426666259766,240.369995117188,228.33332824707,228.813339233398,71196600,228.813339233398,2021-03-02
