"GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted","Date"
320.350006103516,327.760009765625,317.720001220703,325.730010986328,4533200,291.824096679688,2021-03-29
329.410003662109,335.75,328.850006103516,332.010009765625,2717300,297.450286865234,2021-03-30
330.230010986328,332.649993896484,325.440002441406,327,2624500,292.961822509766,2021-03-31
324.299987792969,329.660003662109,324.160003662109,327.640014648438,2659000,293.535308837891,2021-04-01
332.850006103516,332.850006103516,323.049987792969,323.540008544922,3235000,289.861999511719,2021-04-05
324.489990234375,328.540008544922,324,327.059997558594,1801700,293.015625,2021-04-06
327.700012207031,329.200012207031,323.350006103516,326.549987792969,2157300,292.558685302734,2021-04-07
324.290008544922,331.489990234375,322.970001220703,331.140014648438,2402800,296.670867919922,2021-04-08
334,334.899993896484,328.790008544922,330.809997558594,2347100,296.375244140625,2021-04-09
332.670013427734,334.480010986328,329.940002441406,331.839996337891,2318800,297.298034667969,2021-04-12
329.510009765625,330.049987792969,324.179992675781,327.679992675781,3575900,293.570983886719,2021-04-13
328.549987792969,344.470001220703,326.149993896484,335.350006103516,9876800,300.442718505859,2021-04-14
338.899993896484,341.350006103516,334.540008544922,338.549987792969,4354800,303.309509277344,2021-04-15
340.290008544922,343.739990234375,338.619995117188,342.309997558594,4231900,306.678192138672,2021-04-16
340,344.429992675781,336.600006103516,343.089996337891,3228200,307.376953125,2021-04-19
339.970001220703,340.470001220703,329.350006103516,331.880004882812,3662300,297.333831787109,2021-04-20
330,335.470001220703,327.559997558594,335.269989013672,2733300,300.370971679688,2021-04-21
334.619995117188,336.970001220703,330.290008544922,330.850006103516,2165200,296.4111328125,2021-04-22
331.25,340.670013427734,330.720001220703,339.350006103516,2163800,304.026275634766,2021-04-23
341.940002441406,345.899993896484,340.890014648438,343.519989013672,2171500,307.76220703125,2021-04-26
344,347.549987792969,343.660003662109,346.630004882812,2088600,310.548553466797,2021-04-27
348,350.119995117188,346.089996337891,348.109985351562,2140900,311.874481201172,2021-04-28
350.549987792969,353.829986572266,347.480010986328,352.970001220703,2584400,316.228576660156,2021-04-29
351.119995117188,352.820007324219,347.200012207031,348.450012207031,2101100,312.178985595703,2021-04-30
350.339996337891,354.059997558594,349.260009765625,350.160003662109,1871700,313.711029052734,2021-05-03
348.899993896484,351.779998779297,342.570007324219,349.839996337891,2831400,313.424346923828,2021-05-04
352,359.140014648438,348.549987792969,357.619995117188,2786800,320.39453125,2021-05-05
359.769989013672,366.299987792969,356.5,365.970001220703,3048700,327.875335693359,2021-05-06
362.299987792969,371.649993896484,360.929992675781,370.890014648438,3378100,332.283233642578,2021-05-07
373.5,376.980010986328,368.5,368.679992675781,3396300,330.303192138672,2021-05-10
363,368.630004882812,358.619995117188,359.920013427734,3734300,322.455139160156,2021-05-11
363.070007324219,368.130004882812,353.269989013672,354.399993896484,3309800,317.509704589844,2021-05-12
353.25,360.890014648438,353.25,358.809997558594,2673900,321.460662841797,2021-05-13
362,369.510009765625,361.700012207031,368.769989013672,2732300,330.383850097656,2021-05-14
367.779998779297,370.700012207031,364.5,369.25,1826100,330.813934326172,2021-05-17
371.380004882812,373.079986572266,364,364.559997558594,2018600,326.612060546875,2021-05-18
360,360,353.929992675781,358.380004882812,3696000,321.075378417969,2021-05-19
358.980010986328,361.950012207031,353.350006103516,359.779998779297,1919600,322.329681396484,2021-05-20
361.489990234375,367.140014648438,360.510009765625,366.260009765625,2657500,328.135162353516,2021-05-21
367.320007324219,369.720001220703,365.510009765625,368.290008544922,1834300,329.953857421875,2021-05-24
369.910003662109,373.769989013672,364.089996337891,364.510009765625,2631000,326.567321777344,2021-05-25
365,368.790008544922,361.910003662109,367.399993896484,2121200,329.156524658203,2021-05-26
371.329986572266,373.549987792969,367.299987792969,371.369995117188,3897000,332.713226318359,2021-05-27
372,373.070007324219,368.260009765625,372.019989013672,2169700,334.421203613281,2021-05-28
377.700012207031,383.359985351562,376.309997558594,382.440002441406,3644000,343.7880859375,2021-06-01
383.329986572266,384.670013427734,379.369995117188,383.440002441406,2809700,344.687042236328,2021-06-02
382.25,391.25,380.130004882812,388.720001220703,3003900,349.433441162109,2021-06-03
389.679992675781,392.049987792969,386.320007324219,391.450012207031,2514100,351.887512207031,2021-06-04
393,393.260009765625,387.549987792969,388.160003662109,2188700,348.930023193359,2021-06-07
385.790008544922,386.480010986328,382.220001220703,384.700012207031,2452600,345.819763183594,2021-06-08
383.160003662109,384.269989013672,378.880004882812,382.779998779297,2025900,344.093719482422,2021-06-09
389.640014648438,389.640014648438,372.350006103516,373.940002441406,3900800,336.147216796875,2021-06-10
375.700012207031,378.75,375.109985351562,378.049987792969,2117300,339.841796875,2021-06-11
377.429992675781,378.75,370.700012207031,372.920013427734,2560500,335.230316162109,2021-06-14
373.5,374.839996337891,367.160003662109,371.299987792969,2302900,333.773956298828,2021-06-15
370.989990234375,374.079986572266,365.25,371,3264200,333.504333496094,2021-06-16
373.519989013672,373.519989013672,356.549987792969,361.5,4146300,324.964477539062,2021-06-17
356.519989013672,358.380004882812,348.130004882812,348.829986572266,6290100,313.574981689453,2021-06-18
352.890014648438,357.970001220703,351.040008544922,357.540008544922,2717300,321.404663085938,2021-06-21
357,359.880004882812,352.640014648438,357.529998779297,1870800,321.395690917969,2021-06-22
358.790008544922,362.480010986328,357.660003662109,361.049987792969,1713100,324.559936523438,2021-06-23
363,370.880004882812,362.779998779297,368.75,2716600,331.481719970703,2021-06-24
368.820007324219,371.149993896484,364.540008544922,368.769989013672,2782400,331.499664306641,2021-06-25
367.799987792969,368.869995117188,363.859985351562,368.709991455078,1833400,331.445709228516,2021-06-28
374.859985351562,378.089996337891,370.75,372.619995117188,2365900,334.960571289062,2021-06-29
370.899993896484,380.109985351562,370.899993896484,379.529998779297,2238400,341.172241210938,2021-06-30
380.700012207031,381.640014648438,374.149993896484,374.989990234375,2571000,337.091125488281,2021-07-01
376.309997558594,376.600006103516,372.420013427734,374.160003662109,1598900,336.344940185547,2021-07-02
373.230010986328,373.630004882812,365.410003662109,369.859985351562,2162900,332.479522705078,2021-07-06
367.5,370.089996337891,362.179992675781,367.670013427734,2012800,330.510864257812,2021-07-07
359.690002441406,362.890014648438,355.589996337891,358.940002441406,2940500,322.663177490234,2021-07-08
366,372.149993896484,364.950012207031,371.760009765625,2641800,334.187530517578,2021-07-09
370.309997558594,384,367.329986572266,380.5,4135900,342.044189453125,2021-07-12
381.059997558594,385.329986572266,372.010009765625,375.980010986328,6466800,337.981079101562,2021-07-13
378.75,381.769989013672,371.390014648438,374.399993896484,3295700,336.560791015625,2021-07-14
371.239990234375,378.75,370.570007324219,373.350006103516,2183900,335.616851806641,2021-07-15
374.929992675781,374.929992675781,363.829986572266,364.799987792969,2583300,327.930938720703,2021-07-16
354,355.190002441406,349,354.720001220703,4394600,318.869689941406,2021-07-19
352.269989013672,367.309997558594,351.540008544922,364.760009765625,2937900,327.894989013672,2021-07-20
368.040008544922,374.899993896484,367.929992675781,373.5,2398800,335.751647949219,2021-07-21
372.299987792969,373.690002441406,368.450012207031,372.709991455078,1887100,335.041473388672,2021-07-22
374.589996337891,378,371.380004882812,374.049987792969,1706900,336.24609375,2021-07-23
373.179992675781,376.679992675781,373.109985351562,375.899993896484,1559100,337.909118652344,2021-07-26
372.5,375.140014648438,369.220001220703,374.839996337891,1791800,336.956237792969,2021-07-27
375.809997558594,377.440002441406,372.339996337891,374.230010986328,1668900,336.407836914062,2021-07-28
377.029998779297,379.510009765625,374.809997558594,377.549987792969,1296600,339.392333984375,2021-07-29
376.570007324219,379.950012207031,373.059997558594,374.880004882812,1474900,336.992156982422,2021-07-30
376.170013427734,386.929992675781,375.75,378.190002441406,2383200,339.967590332031,2021-08-02
380.25,381.309997558594,371.769989013672,380.359985351562,1494600,341.918334960938,2021-08-03
378.480010986328,382.649993896484,375.760009765625,377.859985351562,1460500,339.670989990234,2021-08-04
380.149993896484,384.309997558594,379.950012207031,384.299987792969,1583800,345.460144042969,2021-08-05
388.880004882812,398.859985351562,388.640014648438,397.890014648438,3655800,357.676666259766,2021-08-06
396.589996337891,404.600006103516,393.579986572266,399.880004882812,3319100,359.465515136719,2021-08-09
400.119995117188,410.630004882812,399.5,407.970001220703,3152300,366.737945556641,2021-08-10
408.799987792969,414.679992675781,407.059997558594,413.890014648438,3000500,372.059600830078,2021-08-11
414.380004882812,418.619995117188,410.559997558594,415,2312800,373.057373046875,2021-08-12
416,416.890014648438,408.179992675781,410.779998779297,1980000,369.263916015625,2021-08-13
408.989990234375,408.989990234375,402.149993896484,408.350006103516,1590700,367.079528808594,2021-08-16
403.839996337891,408.350006103516,400.200012207031,404.970001220703,2077400,364.041046142578,2021-08-17
402.600006103516,406.109985351562,398.589996337891,398.799987792969,2187800,358.494659423828,2021-08-18
394.600006103516,397.730010986328,390.910003662109,393.570007324219,2241500,353.793243408203,2021-08-19
391.489990234375,396.450012207031,391,395.869995117188,1612100,355.860809326172,2021-08-20
401.890014648438,404.100006103516,399,401.450012207031,1857600,360.876861572266,2021-08-23
403.589996337891,409.660003662109,402.700012207031,408.559997558594,1958400,367.268249511719,2021-08-24
409.899993896484,416.679992675781,408.940002441406,413.119995117188,1845300,371.367340087891,2021-08-25
415.880004882812,420.730010986328,411.160003662109,412.410003662109,2076500,370.729125976562,2021-08-26
412.779998779297,419.850006103516,412.5,419.690002441406,2174500,377.273376464844,2021-08-27
419.950012207031,420.760009765625,412.720001220703,413.600006103516,2089400,371.798889160156,2021-08-30
412.109985351562,414.859985351562,408.760009765625,413.510009765625,1958100,373.524230957031,2021-08-31
413.160003662109,416.109985351562,410.309997558594,413.660003662109,1680400,373.65966796875,2021-09-01
415.109985351562,417.579986572266,412.640014648438,414.5,1830400,374.418487548828,2021-09-02
414,415.119995117188,410.600006103516,411.309997558594,1373600,371.536926269531,2021-09-03
411,414.730010986328,409.640014648438,410.320007324219,1557000,370.642700195312,2021-09-07
409.220001220703,410.980010986328,404.700012207031,405,1646200,365.837097167969,2021-09-08
404.670013427734,408.880004882812,403.510009765625,404.579986572266,2424600,365.457763671875,2021-09-09
408,409.790008544922,403.160003662109,403.480010986328,1956000,364.464111328125,2021-09-10
407.410003662109,409.369995117188,403.799987792969,409.260009765625,1802800,369.685211181641,2021-09-13
410.299987792969,417.010009765625,402.779998779297,403.690002441406,3263200,364.65380859375,2021-09-14
398,403.609985351562,396.209991455078,401.950012207031,3199800,363.082061767578,2021-09-15
404.519989013672,405.980010986328,394.890014648438,396.679992675781,2882900,358.321563720703,2021-09-16
396.320007324219,399.160003662109,388.829986572266,391.459991455078,3843700,353.606353759766,2021-09-17
377.820007324219,380.859985351562,372.5,378.130004882812,3834500,341.5654296875,2021-09-20
380.850006103516,381.5,374.079986572266,375.839996337891,2377300,339.496856689453,2021-09-21
380.799987792969,389.290008544922,379.709991455078,385.470001220703,2991300,348.195678710938,2021-09-22
390.390014648438,393.739990234375,388.179992675781,391.859985351562,2518000,353.967681884766,2021-09-23
390.470001220703,392.489990234375,388.600006103516,390.850006103516,1789700,353.055450439453,2021-09-24
396.579986572266,401,395.179992675781,399.809997558594,2788500,361.148956298828,2021-09-27
400.450012207031,404.209991455078,388.390014648438,389.5,2609000,351.8359375,2021-09-28
390.679992675781,392.390014648438,384.299987792969,384.890014648438,1955000,347.671691894531,2021-09-29
388,388.019989013672,376.619995117188,378.029998779297,2665700,341.475006103516,2021-09-30
379.440002441406,382.720001220703,375.850006103516,380,2382300,343.254577636719,2021-10-01
380.209991455078,386.869995117188,372.820007324219,374.149993896484,2895600,337.97021484375,2021-10-04
378.100006103516,388.220001220703,375.5,385.809997558594,2508100,348.502777099609,2021-10-05
382.380004882812,389.549987792969,378.660003662109,388.049987792969,2111800,350.526092529297,2021-10-06
392.910003662109,397.850006103516,389.760009765625,390.619995117188,2348000,352.84765625,2021-10-07
390.829986572266,394.309997558594,388.179992675781,392.809997558594,1446700,354.825836181641,2021-10-08
392.899993896484,396.950012207031,385.019989013672,385.239990234375,1787400,347.987823486328,2021-10-11
386.220001220703,388.589996337891,381.019989013672,386.529998779297,2088200,349.153137207031,2021-10-12
388,388.380004882812,378.630004882812,386.309997558594,2391600,348.954406738281,2021-10-13
392,393.660003662109,382.200012207031,391.200012207031,3380900,353.371551513672,2021-10-14
402.309997558594,407.269989013672,396.339996337891,406.070007324219,6451400,366.803619384766,2021-10-15
408.010009765625,415.940002441406,407.600006103516,413.690002441406,3832300,373.686828613281,2021-10-18
415.179992675781,415.850006103516,409.690002441406,412.160003662109,2568300,372.304748535156,2021-10-19
411,414.329986572266,406.200012207031,407.890014648438,2453400,368.447692871094,2021-10-20
406.799987792969,412.660003662109,404.619995117188,407.589996337891,2162100,368.176635742188,2021-10-21
409.989990234375,415.359985351562,409.100006103516,414.320007324219,2411000,374.255828857422,2021-10-22
416.209991455078,419.489990234375,413.269989013672,414.75,1824700,374.644317626953,2021-10-25
416.369995117188,419.809997558594,413.760009765625,417.609985351562,1843300,377.227661132812,2021-10-26
416.549987792969,418.059997558594,410.549987792969,410.989990234375,2067200,371.247863769531,2021-10-27
412,414.920013427734,409.059997558594,414.820007324219,1444700,374.707550048828,2021-10-28
414.019989013672,415.959991455078,411.179992675781,413.350006103516,2061700,373.379669189453,2021-10-29
417.070007324219,418.730010986328,413.25,416.700012207031,1820800,376.405700683594,2021-11-01
415.100006103516,426.160003662109,412.790008544922,423.850006103516,3000800,382.864379882812,2021-11-02
423.119995117188,424,412.559997558594,417.899993896484,3542400,377.489715576172,2021-11-03
414.649993896484,415.989990234375,403.029998779297,408.070007324219,3802300,368.610229492188,2021-11-04
411.399993896484,414.450012207031,406.100006103516,407.079986572266,2105600,367.715972900391,2021-11-05
409.890014648438,413.649993896484,407.959991455078,408.339996337891,1728400,368.854064941406,2021-11-08
406.109985351562,407.579986572266,400.059997558594,405.350006103516,2246900,366.153289794922,2021-11-09
402.329986572266,405.549987792969,397.25,399.119995117188,2243900,360.525695800781,2021-11-10
400.140014648438,403.760009765625,398.510009765625,402.339996337891,1252400,363.434326171875,2021-11-11
403,405.100006103516,399.200012207031,404.910003662109,1360100,365.755737304688,2021-11-12
406,407.339996337891,403.910003662109,404.809997558594,1436500,365.665496826172,2021-11-15
403.910003662109,405.839996337891,399,403.089996337891,1311000,364.111755371094,2021-11-16
401.850006103516,402.649993896484,391.470001220703,391.549987792969,2927000,353.687713623047,2021-11-17
392.299987792969,393.920013427734,385.679992675781,391.369995117188,1847400,353.525146484375,2021-11-18
382.380004882812,390.239990234375,381.040008544922,387.390014648438,2610400,349.929992675781,2021-11-19
393.160003662109,402.489990234375,390.179992675781,396.160003662109,3058700,357.851898193359,2021-11-22
400.25,406.959991455078,397.510009765625,406.339996337891,2402300,367.047515869141,2021-11-23
405,407.480010986328,398.299987792969,399.190002441406,2186300,360.588958740234,2021-11-24
384.480010986328,391.709991455078,382.720001220703,389.390014648438,2687900,351.736572265625,2021-11-26
394,396.369995117188,382.450012207031,386.540008544922,2883400,349.162170410156,2021-11-29
383.529998779297,386.829986572266,377.260009765625,380.989990234375,4570400,344.148864746094,2021-11-30
383.820007324219,390.160003662109,376.209991455078,376.480010986328,2476000,341.869598388672,2021-12-01
378,389.089996337891,376.029998779297,387.540008544922,3343700,351.912872314453,2021-12-02
389.880004882812,389.880004882812,379.029998779297,382.730010986328,2807500,347.545074462891,2021-12-03
388.670013427734,393.600006103516,383.489990234375,389.299987792969,1990200,353.510986328125,2021-12-06
393.579986572266,401.75,393.059997558594,400.109985351562,2441000,363.327209472656,2021-12-07
401.230010986328,401.709991455078,395.140014648438,397.320007324219,1635200,360.793731689453,2021-12-08
395.700012207031,400.190002441406,393,396.489990234375,2111500,360.040069580078,2021-12-09
398,398.859985351562,388.660003662109,391.059997558594,1893800,355.109252929688,2021-12-10
391.190002441406,391.190002441406,382.660003662109,384.640014648438,2313300,349.279449462891,2021-12-13
383.559997558594,392.5,383.260009765625,388.820007324219,2788500,353.0751953125,2021-12-14
389.5,391.399993896484,380.600006103516,389.910003662109,2802300,354.064910888672,2021-12-15
395.130004882812,399.839996337891,391.799987792969,397.369995117188,3578200,360.839111328125,2021-12-16
389.209991455078,393.670013427734,380.630004882812,381.799987792969,7058600,346.700531005859,2021-12-17
375.519989013672,375.630004882812,366.649993896484,371.609985351562,3735600,337.447265625,2021-12-20
376.429992675781,382.089996337891,374.760009765625,380.320007324219,2942800,345.356567382812,2021-12-21
380.420013427734,384.010009765625,379.269989013672,382.329986572266,1487900,347.181793212891,2021-12-22
383.790008544922,387.609985351562,383.570007324219,385.040008544922,1624000,349.642730712891,2021-12-23
386.989990234375,389.109985351562,385,388.040008544922,1430400,352.366821289062,2021-12-27
388.929992675781,391.329986572266,386.239990234375,387.609985351562,1528200,351.976379394531,2021-12-28
387.970001220703,389.459991455078,384.420013427734,386.200012207031,1327800,350.695983886719,2021-12-29
387.75,389.779998779297,385.200012207031,385.519989013672,1160100,350.078552246094,2021-12-30
385,387,380.839996337891,382.549987792969,1601300,347.381561279297,2021-12-31
389,399.299987792969,387.339996337891,395.329986572266,3334300,358.986663818359,2022-01-03
402.230010986328,410.279998779297,401.179992675781,407.480010986328,3916400,370.019714355469,2022-01-04
409.799987792969,412.660003662109,397.890014648438,398.630004882812,3469600,361.983337402344,2022-01-05
401,401.200012207031,386.429992675781,396.929992675781,2960900,360.439575195312,2022-01-06
397.670013427734,400.549987792969,394.529998779297,397.510009765625,2360700,360.966247558594,2022-01-07
401.320007324219,404.369995117188,394.220001220703,399.170013427734,3009400,362.473663330078,2022-01-10
400.25,403.339996337891,396.309997558594,403.049987792969,1748800,365.996978759766,2022-01-11
403.239990234375,404.119995117188,388.559997558594,390.309997558594,4158000,354.428131103516,2022-01-12
394.049987792969,396.869995117188,389.75,390.799987792969,2497800,354.873168945312,2022-01-13
382.130004882812,384.390014648438,375,380.940002441406,4685300,345.919555664062,2022-01-14
360.040008544922,361.570007324219,347.230010986328,354.399993896484,13123500,321.819458007812,2022-01-18
358.339996337891,359.709991455078,346.390014648438,347.320007324219,7426100,315.390380859375,2022-01-19
348.899993896484,357.179992675781,346.140014648438,348.100006103516,4599900,316.098602294922,2022-01-20
345.540008544922,348.989990234375,340.720001220703,343.910003662109,4904100,312.293823242188,2022-01-21
337.320007324219,344.070007324219,326.230010986328,343.390014648438,6569800,311.821594238281,2022-01-24
337.859985351562,342.929992675781,330.910003662109,341.549987792969,3959300,310.150665283203,2022-01-25
346.600006103516,350.480010986328,338.410003662109,342.679992675781,3745900,311.176879882812,2022-01-26
345.670013427734,348.769989013672,337.720001220703,341.029998779297,2573400,309.678558349609,2022-01-27
337.730010986328,347.149993896484,333.450012207031,347.010009765625,3714600,315.108795166016,2022-01-28
344.600006103516,355.209991455078,343.440002441406,354.679992675781,3312400,322.073638916016,2022-01-31
356.130004882812,364.540008544922,354.049987792969,364.059997558594,3303700,330.591369628906,2022-02-01
363.5,368.529998779297,357.829986572266,363.059997558594,2742400,329.683319091797,2022-02-02
362.820007324219,365.760009765625,358.160003662109,358.880004882812,2372900,325.887573242188,2022-02-03
362.170013427734,370.950012207031,361.019989013672,367.600006103516,3762300,333.805908203125,2022-02-04
365.489990234375,371.470001220703,363.350006103516,368.149993896484,2635600,334.305328369141,2022-02-07
371.079986572266,372.649993896484,366.25,370.100006103516,3422300,336.076141357422,2022-02-08
373,376.279998779297,370.899993896484,374.529998779297,2250400,340.098876953125,2022-02-09
371.709991455078,377.399993896484,368.829986572266,370.570007324219,2406200,336.5029296875,2022-02-10
368.549987792969,374.899993896484,360.769989013672,363.059997558594,3142100,329.683319091797,2022-02-11
363.059997558594,364.290008544922,357.179992675781,360.239990234375,2585600,327.122528076172,2022-02-14
364.089996337891,365.890014648438,361.359985351562,363.940002441406,1846400,330.482421875,2022-02-15
361.350006103516,363.019989013672,356.529998779297,360.049987792969,2165300,326.950012207031,2022-02-16
358.779998779297,360.959991455078,347.839996337891,349.059997558594,3102400,316.970336914062,2022-02-17
345.570007324219,350,343.369995117188,346.040008544922,2910900,314.22802734375,2022-02-18
342.459991455078,349,341.200012207031,344.269989013672,2590800,312.620727539062,2022-02-22
347.570007324219,349.260009765625,339.820007324219,341.190002441406,2217300,309.823883056641,2022-02-23
328.570007324219,341,326.950012207031,340.190002441406,4564000,308.915802001953,2022-02-24
340.190002441406,350.700012207031,340.190002441406,350.119995117188,2980500,317.932922363281,2022-02-25
340.25,343.839996337891,337.549987792969,341.290008544922,4245700,309.914642333984,2022-02-28
337.399993896484,338.160003662109,327.019989013672,328.200012207031,5631500,299.784759521484,2022-03-01
331.600006103516,338,327.399993896484,336.380004882812,3469900,307.256683349609,2022-03-02
338.869995117188,341.5,330.130004882812,333.420013427734,2393700,304.552886962891,2022-03-03
327,330.660003662109,324,329.670013427734,3293100,301.127532958984,2022-03-04
326.820007324219,327.790008544922,320.850006103516,321.890014648438,3689900,294.021087646484,2022-03-07
322.5,330.559997558594,318.549987792969,321.369995117188,3596400,293.546203613281,2022-03-08
331.679992675781,337.470001220703,330.029998779297,333.589996337891,3202100,304.708129882812,2022-03-09
327.630004882812,331.839996337891,324.760009765625,329.899993896484,2232600,301.337585449219,2022-03-10
334.369995117188,336.609985351562,326.709991455078,327,2613500,298.688720703125,2022-03-11
329.209991455078,331.619995117188,322.899993896484,324.980010986328,2342200,296.843597412109,2022-03-14
327.070007324219,331.899993896484,324.839996337891,329.160003662109,2140700,300.661682128906,2022-03-15
335.070007324219,341.329986572266,334.260009765625,340.760009765625,3468500,311.257354736328,2022-03-16
337.369995117188,343.600006103516,334.899993896484,343.269989013672,2403500,313.550079345703,2022-03-17
338.869995117188,346.769989013672,337.299987792969,345.380004882812,5861900,315.477416992188,2022-03-18
345.260009765625,346.299987792969,337.149993896484,339,3401200,309.649810791016,2022-03-21
342.200012207031,346.239990234375,340.119995117188,343.010009765625,2840200,313.312622070312,2022-03-22
340,340.829986572266,335.130004882812,335.609985351562,2196800,306.553283691406,2022-03-23
336.440002441406,337.5,334.299987792969,336.230010986328,1944100,307.119598388672,2022-03-24
337.429992675781,341.829986572266,335.480010986328,337.489990234375,1580800,308.270477294922,2022-03-25
338.149993896484,338.5,331.510009765625,335.299987792969,2182600,306.270080566406,2022-03-28
342.470001220703,344,336.730010986328,339.660003662109,2378700,310.252593994141,2022-03-29
339,339.859985351562,333.630004882812,335.589996337891,2650200,306.534973144531,2022-03-30
336.130004882812,336.5,330.100006103516,330.100006103516,2632000,301.520385742188,2022-03-31
333.929992675781,334.160003662109,327.570007324219,330.220001220703,2444800,301.629913330078,2022-04-01
330,331.869995117188,325.859985351562,328.209991455078,2569400,299.7939453125,2022-04-04
327.359985351562,329.739990234375,323.480010986328,323.959991455078,2573900,295.911895751953,2022-04-05
320,320.619995117188,315.75,316.260009765625,3151300,288.878601074219,2022-04-06
315,315.829986572266,308.200012207031,314.149993896484,3562600,286.951232910156,2022-04-07
313.579986572266,323.679992675781,313,321.390014648438,3294200,293.564392089844,2022-04-08
320.609985351562,328.899993896484,319.029998779297,320.760009765625,2747700,292.988983154297,2022-04-11
321.679992675781,327.119995117188,318.010009765625,319.779998779297,2365200,292.09375,2022-04-12
315.799987792969,322.630004882812,314.720001220703,321.970001220703,3022900,294.094207763672,2022-04-13
328.470001220703,333.029998779297,319.029998779297,321.640014648438,5460900,293.792755126953,2022-04-14
320.649993896484,332.660003662109,320.649993896484,329.880004882812,3653400,301.319366455078,2022-04-18
330.470001220703,337.200012207031,330.470001220703,335.950012207031,2774800,306.863800048828,2022-04-19
338.100006103516,344.899993896484,337.5,341.059997558594,3040100,311.531372070312,2022-04-20
344.329986572266,347.350006103516,333.359985351562,334.299987792969,3097800,305.356689453125,2022-04-21
332.309997558594,332.5,319.470001220703,319.769989013672,3125200,292.084655761719,2022-04-22
316.380004882812,322.160003662109,312.739990234375,321.420013427734,3093600,293.591796875,2022-04-25
317.950012207031,321.600006103516,312.799987792969,313.119995117188,2791700,286.010406494141,2022-04-26
312.140014648438,319.239990234375,312.140014648438,313.230010986328,2469300,286.110900878906,2022-04-27
317.119995117188,319.359985351562,312.149993896484,318.410003662109,2176000,290.842407226562,2022-04-28
317.25,319.079986572266,304.709991455078,305.489990234375,3129600,279.040985107422,2022-04-29
305.809997558594,311.369995117188,302.209991455078,310.420013427734,2968100,283.544219970703,2022-05-02
311.519989013672,319.519989013672,311.320007324219,314.660003662109,2606200,287.417114257812,2022-05-03
315.829986572266,324.799987792969,312.170013427734,324.109985351562,2629400,296.048919677734,2022-05-04
320.5,320.679992675781,308.690002441406,313.070007324219,2622100,285.964752197266,2022-05-05
312.279998779297,313.709991455078,306.059997558594,312.959991455078,2375600,285.8642578125,2022-05-06
308.920013427734,313.769989013672,304.980010986328,308.890014648438,3234000,282.146636962891,2022-05-09
311.720001220703,315.149993896484,300.649993896484,305.059997558594,2798400,278.648254394531,2022-05-10
305.059997558594,310.910003662109,301,301.549987792969,2320600,275.442138671875,2022-05-11
300,302.890014648438,293.899993896484,299.410003662109,3408300,273.487487792969,2022-05-12
303.630004882812,309.630004882812,303.570007324219,306.989990234375,2152500,280.4111328125,2022-05-13
305.950012207031,306.470001220703,300.549987792969,303.440002441406,1568800,277.168487548828,2022-05-16
309.869995117188,314.320007324219,308.130004882812,312.970001220703,2096200,285.873352050781,2022-05-17
309,312.859985351562,304.880004882812,306.730010986328,2033200,280.173614501953,2022-05-18
303.820007324219,309.989990234375,303.390014648438,308.200012207031,2108800,281.516418457031,2022-05-19
311.260009765625,312.589996337891,299.410003662109,306.799987792969,2201100,280.237548828125,2022-05-20
312.720001220703,321.829986572266,311.070007324219,316.609985351562,2653000,289.198272705078,2022-05-23
315.350006103516,315.799987792969,306.429992675781,313.950012207031,1870900,286.7685546875,2022-05-24
311.25,317.600006103516,309.980010986328,314.899993896484,1929500,287.636291503906,2022-05-25
318.299987792969,325.5,317.980010986328,323.630004882812,2440400,295.610443115234,2022-05-26
326.75,328.670013427734,323.190002441406,328.579986572266,2106700,300.131927490234,2022-05-27
324.010009765625,329.720001220703,322.660003662109,326.850006103516,2722900,300.380035400391,2022-05-31
327,329.269989013672,315.829986572266,321.850006103516,2330200,295.784973144531,2022-06-01
320.589996337891,325.200012207031,319.230010986328,324.25,1957500,297.990631103516,2022-06-02
320.880004882812,322.5,317.5,318.679992675781,1238900,292.871734619141,2022-06-03
323,325.209991455078,319.790008544922,320.510009765625,1099700,294.553527832031,2022-06-06
318.279998779297,321.839996337891,316.660003662109,321.510009765625,2516800,295.472503662109,2022-06-07
318.339996337891,319.549987792969,312.799987792969,314.679992675781,1438100,289.195587158203,2022-06-08
313.559997558594,314.140014648438,304.019989013672,304.220001220703,2896500,279.582733154297,2022-06-09
296.989990234375,298.649993896484,286.850006103516,287.019989013672,3866900,263.775665283203,2022-06-10
279,286.420013427734,278.320007324219,283.320007324219,4218100,260.375305175781,2022-06-13
284.329986572266,289.179992675781,281.299987792969,282.540008544922,2487700,259.658477783203,2022-06-14
287.160003662109,294.480010986328,284.170013427734,290.070007324219,2725800,266.578674316406,2022-06-15
282.679992675781,286.130004882812,279.149993896484,284.980010986328,2777300,261.900939941406,2022-06-16
282.130004882812,286.260009765625,278.149993896484,279.790008544922,5234400,257.131225585938,2022-06-17
287.769989013672,288.070007324219,282.980010986328,284.809997558594,2506300,261.744689941406,2022-06-21
282.290008544922,286.010009765625,281.040008544922,284.540008544922,2463100,261.496551513672,2022-06-22
283.760009765625,286.589996337891,278.929992675781,286.170013427734,2547000,262.994567871094,2022-06-23
291,303.130004882812,290,302.75,3984300,278.231811523438,2022-06-24
303.059997558594,304.320007324219,298.880004882812,300.779998779297,2091700,276.421264648438,2022-06-27
305.899993896484,308.970001220703,299.179992675781,299.489990234375,2276600,275.235778808594,2022-06-28
