"BX.Open","BX.High","BX.Low","BX.Close","BX.Volume","BX.Adjusted","Date"
49.7200012207031,54.0499992370605,49.0499992370605,53.8400001525879,12953900,44.633171081543,2020-02-28
54.5,56.7400016784668,53.689998626709,56.0299987792969,8285200,46.4486694335938,2020-03-02
56.1800003051758,58.0400009155273,54.6699981689453,56.0900001525879,6414800,46.498405456543,2020-03-03
57.4199981689453,58.3499984741211,56.0999984741211,58.0999984741211,4747500,48.1646957397461,2020-03-04
57.3400001525879,58.4300003051758,56.7599983215332,57.7900009155273,5009500,47.9077033996582,2020-03-05
55.1300010681152,55.4599990844727,52.6800003051758,54.060001373291,10219300,44.8155479431152,2020-03-06
47.5400009155273,50.3600006103516,46.9500007629395,46.9799995422363,11938100,38.9462509155273,2020-03-09
49.8600006103516,50.7700004577637,47.7000007629395,50.6399993896484,7672600,41.9803771972656,2020-03-10
48.5400009155273,49.9799995422363,46.1500015258789,47.3499984741211,7451600,39.2529792785645,2020-03-11
40.1300010681152,44.4500007629395,37.4599990844727,40.060001373291,17469200,33.209602355957,2020-03-12
43.939998626709,46.9300003051758,40.310001373291,46.7200012207031,11798000,38.7307167053223,2020-03-13
38,42.560001373291,37.7999992370605,40.5299987792969,14338600,33.5992240905762,2020-03-16
40.7200012207031,42.3499984741211,35.560001373291,41.439998626709,18713600,34.3536224365234,2020-03-17
37.5,40.810001373291,33,40.7599983215332,16652000,33.7899017333984,2020-03-18
38.8199996948242,42,36.1199989318848,41.9900016784668,10469000,34.8095703125,2020-03-19
42.060001373291,42.3800010681152,36.0999984741211,37.6699981689453,10999100,31.2282905578613,2020-03-20
36.0699996948242,37.189998626709,33.25,36.0400009155273,12461600,29.8770351409912,2020-03-23
39,41.8400001525879,38.2000007629395,39.9199981689453,10436200,33.0935401916504,2020-03-24
40.5299987792969,46.7000007629395,39.5,42.8199996948242,12177000,35.4976272583008,2020-03-25
43.9500007629395,49.3499984741211,43.7599983215332,48,12233000,39.7918281555176,2020-03-26
45.4700012207031,47.9900016784668,44.3199996948242,46.0900001525879,7467800,38.2084465026855,2020-03-27
46.060001373291,47.75,44.2599983215332,47.2799987792969,5128800,39.194953918457,2020-03-30
46.9000015258789,47.1500015258789,44.1500015258789,45.5699996948242,7005600,37.7773628234863,2020-03-31
42.5400009155273,42.6800003051758,40.4500007629395,40.7999992370605,9616800,33.8230590820312,2020-04-01
40.4099998474121,42.6500015258789,39.25,41.189998626709,7443300,34.1463661193848,2020-04-02
41.25,42.189998626709,41.0400009155273,41.7400016784668,7238200,34.6023178100586,2020-04-03
43.689998626709,46.8899993896484,43.6100006103516,46.5699996948242,9093400,38.606372833252,2020-04-06
50,52.689998626709,45.439998626709,45.6300010681152,8906500,37.8271026611328,2020-04-07
46.4900016784668,48.6399993896484,45.9099998474121,46.9700012207031,5547400,38.9379615783691,2020-04-08
49.0099983215332,51.5900001525879,48.5,49.1699981689453,9419900,40.7617530822754,2020-04-09
49.1500015258789,49.4799995422363,45.3899993896484,47.5800018310547,6844100,39.4436569213867,2020-04-13
49.1199989318848,50.2999992370605,47.939998626709,47.9599990844727,7166500,39.7586708068848,2020-04-14
46.4500007629395,47.2599983215332,45.1500015258789,45.5,8482300,37.7193336486816,2020-04-15
46.189998626709,48.1500015258789,45.5099983215332,47.9599990844727,5456600,39.7586708068848,2020-04-16
49.4500007629395,50.2599983215332,47.7299995422363,50.0099983215332,8384400,41.4581146240234,2020-04-17
48.5800018310547,48.9000015258789,47.4000015258789,48.1800003051758,5052500,39.941047668457,2020-04-20
45.8400001525879,46.5400009155273,45.0499992370605,45.5,6509000,37.7193336486816,2020-04-21
46.6699981689453,47.25,46.1100006103516,46.3300018310547,3354000,38.4074058532715,2020-04-22
47.2200012207031,49.7700004577637,46.5699996948242,48.4300003051758,6846900,40.1482963562012,2020-04-23
49.4599990844727,49.4599990844727,47.75,48.4300003051758,4756800,40.1482963562012,2020-04-24
48.9199981689453,51.560001373291,48.8400001525879,51.3899993896484,5761800,42.6021308898926,2020-04-27
52.5,53.3400001525879,50.9099998474121,51.4000015258789,4277800,42.6104202270508,2020-04-28
52.5299987792969,55.1100006103516,52.4799995422363,54.1199989318848,6621000,44.8652877807617,2020-04-29
53.1800003051758,54.0200004577637,51.4300003051758,52.2400016784668,4710700,43.3067741394043,2020-04-30
50.2999992370605,50.8400001525879,49.6599998474121,50.4199981689453,3921300,42.1123886108398,2020-05-01
48.7999992370605,49.7900009155273,48.4700012207031,49.4500007629395,4106300,41.3022155761719,2020-05-04
50.25,51.6500015258789,50.0999984741211,50.6599998474121,3753000,42.3128509521484,2020-05-05
51,51.5400009155273,50.3400001525879,51.189998626709,7279500,42.7555198669434,2020-05-06
52.0999984741211,53.310001373291,52,52.7900009155273,4840700,44.0918960571289,2020-05-07
53.1199989318848,53.4000015258789,52.560001373291,52.8699989318848,3787300,44.1587142944336,2020-05-08
52.5,53.3300018310547,52.0800018310547,53.1599998474121,5513300,44.4009208679199,2020-05-11
53.5,54.0299987792969,52.4599990844727,52.4700012207031,5022000,43.8246231079102,2020-05-12
52.1500015258789,52.3800010681152,49.2099990844727,50.1199989318848,5878200,41.8618240356445,2020-05-13
49.060001373291,50.689998626709,47.7999992370605,50.5999984741211,5316000,42.2627410888672,2020-05-14
50.1500015258789,51.4099998474121,49.5900001525879,51.0699996948242,3422200,42.6552886962891,2020-05-15
53,53.9700012207031,52.5999984741211,53.5699996948242,4486500,44.7433700561523,2020-05-18
53.4000015258789,55.189998626709,52.8600006103516,52.8600006103516,3690000,44.1503639221191,2020-05-19
54,54.5,53.5400009155273,54.2599983215332,3487400,45.3196754455566,2020-05-20
53.9700012207031,54.2700004577637,52.9099998474121,53.6100006103516,3417400,44.7767791748047,2020-05-21
53.5999984741211,54.0099983215332,53.1399993896484,53.9500007629395,3064000,45.0607719421387,2020-05-22
55.5,56.75,55.25,56.2099990844727,4745200,46.9483833312988,2020-05-26
57.6599998474121,58.2400016784668,55.7599983215332,56.4599990844727,4929300,47.1571846008301,2020-05-27
56.9900016784668,57.8199996948242,56.2099990844727,56.6599998474121,3968800,47.3242454528809,2020-05-28
56.4300003051758,57.439998626709,55.75,56.7999992370605,3728100,47.4411697387695,2020-05-29
56.6500015258789,57.5,56.1100006103516,57.2099990844727,2414300,47.783618927002,2020-06-01
57.5699996948242,58.3400001525879,57.0699996948242,57.8400001525879,2767500,48.309814453125,2020-06-02
58.5,59.3800010681152,58.1599998474121,59.2000007629395,4025400,49.4457206726074,2020-06-03
58.7099990844727,59.1300010681152,57.7299995422363,58.4900016784668,3747900,48.852710723877,2020-06-04
59.9000015258789,60.2000007629395,58.5400009155273,58.9500007629395,3989100,49.2369232177734,2020-06-05
59.2900009155273,59.5,58.5099983215332,59.4500007629395,3683000,49.6545372009277,2020-06-08
58.1199989318848,59.0099983215332,57.560001373291,58.3499984741211,3013900,48.7357788085938,2020-06-09
58.5999984741211,59.25,57.810001373291,58.3199996948242,2683300,48.7107200622559,2020-06-10
56,56.4500007629395,54.7999992370605,55,4566100,45.9377479553223,2020-06-11
56.6599998474121,57.0699996948242,54.6599998474121,55.7299995422363,2797300,46.5474700927734,2020-06-12
54.1199989318848,57.060001373291,53.5999984741211,56.6500015258789,2855800,47.3158874511719,2020-06-15
58.4500007629395,58.75,56.6100006103516,57.5,3014200,48.0258331298828,2020-06-16
58,58.2000007629395,56.9700012207031,57.0900001525879,2275300,47.6833801269531,2020-06-17
56.689998626709,58.2000007629395,56.2200012207031,57.6500015258789,2784200,48.1511192321777,2020-06-18
58.5,59,56.6399993896484,59,5635500,49.278678894043,2020-06-19
57.8499984741211,58.0699996948242,56.1699981689453,56.810001373291,4276100,47.4495315551758,2020-06-22
57.6500015258789,58.0400009155273,56.8600006103516,57.0699996948242,3044800,47.6666831970215,2020-06-23
56.5200004577637,56.5200004577637,54.4000015258789,55.189998626709,3917400,46.0964508056641,2020-06-24
54.9500007629395,57.310001373291,54.810001373291,57.2299995422363,3541800,47.8003273010254,2020-06-25
56.6699981689453,57.1599998474121,54.2999992370605,54.3499984741211,3510000,45.3948593139648,2020-06-26
54.5800018310547,55.939998626709,54.0200004577637,55.810001373291,2659300,46.6142921447754,2020-06-29
55.8699989318848,56.7999992370605,55.7000007629395,56.6599998474121,2501500,47.3242454528809,2020-06-30
56.7799987792969,57.560001373291,55.7299995422363,56.1399993896484,1781500,46.8899116516113,2020-07-01
57.0299987792969,57.2299995422363,55.25,55.3899993896484,2647600,46.2634963989258,2020-07-02
56.2299995422363,56.560001373291,55,55.3600006103516,3271600,46.2384376525879,2020-07-06
55,55.1300010681152,53.4599990844727,53.5999984741211,3720500,44.768424987793,2020-07-07
53.8600006103516,54.6599998474121,53.5,54.4700012207031,2714900,45.4950828552246,2020-07-08
54.2200012207031,54.4799995422363,52.310001373291,53.3699989318848,3417100,44.5763168334961,2020-07-09
53.5900001525879,53.7999992370605,52.9500007629395,53.7299995422363,1998000,44.8770027160645,2020-07-10
54.0299987792969,54.5499992370605,53.2400016784668,53.5200004577637,3278700,44.7016143798828,2020-07-13
53.3499984741211,54.6699981689453,53.0800018310547,54.5299987792969,2914200,45.5452003479004,2020-07-14
55.689998626709,56.2200012207031,54.8699989318848,56.0099983215332,2422400,46.7813339233398,2020-07-15
55.5400009155273,55.6399993896484,55.0499992370605,55.4000015258789,2131600,46.2718391418457,2020-07-16
55.7400016784668,56.189998626709,55.0800018310547,55.9700012207031,1784200,46.7479248046875,2020-07-17
55.8400001525879,56.3600006103516,55.6300010681152,56.1399993896484,2449100,46.8899116516113,2020-07-20
56.2799987792969,57.9500007629395,56.2799987792969,57.6199989318848,3098500,48.1260566711426,2020-07-21
57.2099990844727,58,56.939998626709,58,2593400,48.4434509277344,2020-07-22
58.0400009155273,58.9000015258789,56.0200004577637,56.6699981689453,4274900,47.3325843811035,2020-07-23
56.3400001525879,56.439998626709,55.0200004577637,55.7000007629395,4064000,46.5224189758301,2020-07-24
55.4300003051758,55.689998626709,54.8199996948242,55.25,2393100,46.1465644836426,2020-07-27
54.9500007629395,55.1500015258789,54.0999984741211,54.1500015258789,2032300,45.2278137207031,2020-07-28
54.439998626709,55.3600006103516,54.3699989318848,55.1399993896484,2111900,46.0546875,2020-07-29
54.3300018310547,54.7900009155273,53.8800010681152,54.6699981689453,2224500,45.6621322631836,2020-07-30
54.4099998474121,54.4799995422363,52.6199989318848,53.2799987792969,3191600,44.804386138916,2020-07-31
53.3400001525879,53.8300018310547,52.4199981689453,53.060001373291,2355200,44.619384765625,2020-08-03
52.7599983215332,52.9900016784668,51.810001373291,52.1599998474121,4549200,43.8625526428223,2020-08-04
52.4199981689453,53.2000007629395,52.0499992370605,52.939998626709,4840600,44.5184745788574,2020-08-05
52.8199996948242,53.5900001525879,52.7099990844727,53,3050900,44.5689163208008,2020-08-06
52.8600006103516,53.1500015258789,52.3600006103516,52.5200004577637,2278600,44.165283203125,2020-08-07
52.7000007629395,52.7200012207031,51.7700004577637,52.3300018310547,4083900,44.0055084228516,2020-08-10
52.5900001525879,53.7400016784668,52.4099998474121,52.5099983215332,4035200,44.1568794250488,2020-08-11
53.2900009155273,53.7099990844727,52.7000007629395,52.8600006103516,2028900,44.4512023925781,2020-08-12
52.5499992370605,53.3600006103516,52.5499992370605,53.1800003051758,1897600,44.7202987670898,2020-08-13
53.0499992370605,53.2999992370605,52.7099990844727,52.7400016784668,1713700,44.3502883911133,2020-08-14
52.8400001525879,53.6399993896484,52.75,53.3800010681152,1855100,44.8884773254395,2020-08-17
53.3899993896484,53.9900016784668,53.3699989318848,53.560001373291,2371500,45.0398483276367,2020-08-18
53.9500007629395,54.5499992370605,53.6800003051758,53.9900016784668,2342500,45.4014472961426,2020-08-19
53.5099983215332,53.9300003051758,52.439998626709,52.4900016784668,2581300,44.1400489807129,2020-08-20
52.6699981689453,53.3499984741211,52.5699996948242,52.9700012207031,2377100,44.543701171875,2020-08-21
53.3199996948242,53.5999984741211,52.7599983215332,53.2999992370605,2365900,44.8212051391602,2020-08-24
53.6599998474121,53.6599998474121,52.6599998474121,53.0299987792969,2312700,44.5941543579102,2020-08-25
53.0299987792969,54.189998626709,52.6699981689453,54.0800018310547,2993800,45.477123260498,2020-08-26
53.9300003051758,54.2799987792969,53.4099998474121,53.5400009155273,2765000,45.023021697998,2020-08-27
53.7000007629395,53.75,52.810001373291,52.9500007629395,3153800,44.5268745422363,2020-08-28
53.0400009155273,53.4500007629395,52.689998626709,52.9500007629395,2610400,44.5268745422363,2020-08-31
53.2999992370605,53.7400016784668,52.939998626709,53.7200012207031,2667600,45.1743927001953,2020-09-01
53.9900016784668,54.8199996948242,53.1800003051758,54.4599990844727,2253400,45.7966728210449,2020-09-02
54.4599990844727,54.8499984741211,52.4900016784668,53.8600006103516,3802400,45.2921257019043,2020-09-03
54.1800003051758,54.75,52.3699989318848,52.9900016784668,2636100,44.5605163574219,2020-09-04
51.8499984741211,52.0400009155273,50.8499984741211,51.1399993896484,3596400,43.004810333252,2020-09-08
51.6800003051758,51.9799995422363,51.189998626709,51.6100006103516,3212500,43.4000396728516,2020-09-09
51.7000007629395,52.4799995422363,51.3400001525879,51.4300003051758,2500800,43.2486724853516,2020-09-10
51.560001373291,52.060001373291,50.6599998474121,51.4700012207031,3570200,43.2823104858398,2020-09-11
52.060001373291,52.8300018310547,51.7400016784668,52.6699981689453,2322600,44.2914199829102,2020-09-14
52.8499984741211,53.8699989318848,52.3800010681152,53.2000007629395,3625000,44.7371063232422,2020-09-15
53.439998626709,54.2599983215332,53.0699996948242,53.5299987792969,2117600,45.0146179199219,2020-09-16
52.5400009155273,52.7099990844727,51.5699996948242,52.2000007629395,4169600,43.8961868286133,2020-09-17
52.3300018310547,52.9599990844727,52.1199989318848,52.7000007629395,5692200,44.3166427612305,2020-09-18
51.8300018310547,52.0900001525879,51.1399993896484,51.7299995422363,3022000,43.5009574890137,2020-09-21
51.7999992370605,52.3600006103516,50.6399993896484,51.2999992370605,2779300,43.1393661499023,2020-09-22
51.439998626709,52.3600006103516,50.6599998474121,50.7900009155273,2096900,42.7104835510254,2020-09-23
50.5800018310547,50.8499984741211,49.2599983215332,49.9500007629395,4193300,42.0041122436523,2020-09-24
49.7700004577637,51.4700012207031,49.75,51.1500015258789,2639100,43.0132179260254,2020-09-25
51.8800010681152,52.8400001525879,51.7900009155273,52.6599998474121,2354100,44.2830123901367,2020-09-28
52.5900001525879,53.2200012207031,52.0099983215332,52.7099990844727,2571100,44.3250579833984,2020-09-29
52.7099990844727,53.3499984741211,52.0200004577637,52.2000007629395,3171900,43.8961868286133,2020-09-30
52.4900016784668,53.6599998474121,52.4300003051758,53.5099983215332,2531400,44.997802734375,2020-10-01
52.5099983215332,54.4900016784668,52.3499984741211,53.6800003051758,2014900,45.1407623291016,2020-10-02
54.060001373291,54.6100006103516,53.7000007629395,54.2900009155273,2393200,45.6537170410156,2020-10-05
54.6199989318848,55.2200012207031,53.7999992370605,54.0400009155273,2506900,45.4434928894043,2020-10-06
54.3899993896484,55.0900001525879,53.9799995422363,54.4599990844727,2660000,45.7966728210449,2020-10-07
54.9099998474121,55.4300003051758,54.7700004577637,55.0900001525879,1869300,46.3264541625977,2020-10-08
55.4199981689453,55.6300010681152,54.6100006103516,54.7200012207031,1674800,46.0153198242188,2020-10-09
54.3499984741211,55,54.060001373291,54.9700012207031,2406200,46.2255439758301,2020-10-12
55,55.6100006103516,54.8800010681152,55.3600006103516,2236500,46.5534973144531,2020-10-13
55.5999984741211,55.8199996948242,54.9700012207031,55.0999984741211,2347400,46.3348693847656,2020-10-14
54.25,55.6399993896484,54.1599998474121,55.4000015258789,2369700,46.5871391296387,2020-10-15
55.5800018310547,56.3300018310547,55.4700012207031,55.7799987792969,2184400,46.9066886901855,2020-10-16
56.1699981689453,56.2700004577637,54.8600006103516,54.9099998474121,1679800,46.1750869750977,2020-10-19
55.2599983215332,55.4900016784668,54.6399993896484,54.6699981689453,3242900,45.973258972168,2020-10-20
54.8199996948242,55,54.310001373291,54.439998626709,2496800,45.779857635498,2020-10-21
54.7200012207031,55.1399993896484,54.2599983215332,54.7700004577637,2082200,46.0573616027832,2020-10-22
55,55.0499992370605,54.060001373291,54.6399993896484,2368400,45.9480323791504,2020-10-23
54.1399993896484,54.4700012207031,52.6500015258789,52.8400001525879,3792600,44.4343757629395,2020-10-26
52.9300003051758,53.189998626709,51.8600006103516,51.8699989318848,3764500,43.6186828613281,2020-10-27
50.8199996948242,50.9799995422363,49.4000015258789,50.2900009155273,3492400,42.2900199890137,2020-10-28
50.8800010681152,51.689998626709,50.0800018310547,50.9900016784668,2558700,42.878662109375,2020-10-29
50.6100006103516,50.9700012207031,49.4099998474121,50.4199981689453,3247900,42.3993492126465,2020-10-30
51.0800018310547,51.8699989318848,51.0200004577637,51.3300018310547,2643000,43.1645889282227,2020-11-02
52.1500015258789,52.4599990844727,51.689998626709,51.9799995422363,2780800,43.7111892700195,2020-11-03
52.6300010681152,55.75,52.5099983215332,54.9500007629395,6457900,46.2087326049805,2020-11-04
55.9599990844727,59.2000007629395,55.8400001525879,57.4500007629395,5563700,48.3110313415527,2020-11-05
57.1100006103516,57.2099990844727,55.189998626709,55.689998626709,2284500,47.2753753662109,2020-11-06
58.189998626709,58.25,55.3499984741211,56.0400009155273,5902500,47.5724868774414,2020-11-09
55.9000015258789,57.3899993896484,55.3400001525879,57.1100006103516,2827300,48.4808082580566,2020-11-10
56.9700012207031,57.2700004577637,55.1699981689453,55.3499984741211,4101400,46.9867477416992,2020-11-11
55.1500015258789,55.7299995422363,54.75,54.939998626709,2414500,46.6386909484863,2020-11-12
55.2599983215332,56.1599998474121,55.2599983215332,56.1599998474121,2909300,47.6743621826172,2020-11-13
56.8800010681152,57.5,56.310001373291,57.0900001525879,3137900,48.4638442993164,2020-11-16
56.6399993896484,57.689998626709,56.5299987792969,57.689998626709,2663100,48.9731826782227,2020-11-17
57.6800003051758,58.4900016784668,57.2999992370605,57.810001373291,3783400,49.0750503540039,2020-11-18
57.560001373291,58.9300003051758,56.9700012207031,58.6399993896484,2712600,49.7796325683594,2020-11-19
58.4700012207031,59.1500015258789,58.1800003051758,58.6500015258789,1534100,49.7881278991699,2020-11-20
58.8600006103516,59.4799995422363,58.5800018310547,59.1100006103516,3251300,50.1786155700684,2020-11-23
59.5499992370605,60.0999984741211,59.1300010681152,59.8300018310547,3056100,50.7898368835449,2020-11-24
59.8800010681152,60.5999984741211,59.75,60.4799995422363,2219500,51.3416213989258,2020-11-25
60.4900016784668,60.7000007629395,60.1500015258789,60.5299987792969,1201600,51.3840599060059,2020-11-27
60.4199981689453,60.6500015258789,59.1100006103516,59.5499992370605,3160600,50.5521354675293,2020-11-30
60.5800018310547,60.8699989318848,59.8800010681152,60.4199981689453,3749600,51.2906761169434,2020-12-01
60.3499984741211,61.6199989318848,59.810001373291,61.5999984741211,2531200,52.2923927307129,2020-12-02
61.8499984741211,61.939998626709,61.0499992370605,61.4000015258789,1898900,52.1226043701172,2020-12-03
61.4900016784668,62.1500015258789,61.4900016784668,62.0400009155273,1472800,52.6659088134766,2020-12-04
62,62.2799987792969,61.4700012207031,61.9799995422363,1853400,52.6149635314941,2020-12-07
61.7200012207031,62.4700012207031,61.5299987792969,62.4500007629395,2044700,53.0139617919922,2020-12-08
62.8300018310547,62.8300018310547,61.2900009155273,62.3899993896484,2488900,52.9630126953125,2020-12-09
61.9700012207031,62.9300003051758,61.6199989318848,62.8499984741211,1845400,53.3535118103027,2020-12-10
62.5499992370605,64,62.4700012207031,63.8400001525879,2318900,54.1939277648926,2020-12-11
64.3000030517578,64.3300018310547,62.5200004577637,63.1100006103516,2995900,53.5742301940918,2020-12-14
63.6500015258789,65.3499984741211,63.5,65.1399993896484,4413900,55.2975044250488,2020-12-15
65.6699981689453,65.6900024414062,64.7099990844727,64.9300003051758,2542800,55.1192359924316,2020-12-16
65.3899993896484,65.75,64.8499984741211,65.3399963378906,2484400,55.4672737121582,2020-12-17
65.0800018310547,65.3899993896484,63.8699989318848,64.5999984741211,5241900,54.8390884399414,2020-12-18
63.7599983215332,64.7399978637695,62.7000007629395,64.4499969482422,3533400,54.7117538452148,2020-12-21
64.4599990844727,65.1699981689453,64.1900024414062,64.8399963378906,2317600,55.0428352355957,2020-12-22
64.8199996948242,65.7300033569336,64.5800018310547,65.0500030517578,1526200,55.2210998535156,2020-12-23
65,65.1999969482422,64.6500015258789,64.9899978637695,605500,55.1701622009277,2020-12-24
65.4000015258789,65.4400024414062,64.5500030517578,64.6699981689453,1187100,54.8985214233398,2020-12-28
65,65.1800003051758,64.1600036621094,64.5400009155273,1367900,54.788158416748,2020-12-29
64.75,65.2600021362305,64.6399993896484,64.6999969482422,1499600,54.9239768981934,2020-12-30
64.5899963378906,65.0899963378906,64.1500015258789,64.8099975585938,1827700,55.0173645019531,2020-12-31
65,65.0999984741211,62.2099990844727,63,3255800,53.4808540344238,2021-01-04
62.3800010681152,63.2999992370605,62.25,62.810001373291,2758600,53.3195610046387,2021-01-05
62.3199996948242,62.7700004577637,61.2700004577637,61.6599998474121,5090700,52.3433227539062,2021-01-06
62.5099983215332,63.5200004577637,62.3400001525879,63.2299995422363,2368300,53.6761016845703,2021-01-07
63.75,64.0199966430664,62.0099983215332,62.9000015258789,2396700,53.3959541320801,2021-01-08
62.4700012207031,63.1399993896484,62.1800003051758,62.689998626709,1689100,53.2176971435547,2021-01-11
62.6199989318848,63.060001373291,62.3699989318848,62.5800018310547,1908400,53.1243057250977,2021-01-12
62.75,64.4400024414062,62.5800018310547,63.9700012207031,2360600,54.3042869567871,2021-01-13
64.5100021362305,64.5100021362305,63.189998626709,63.5,2760400,53.9053001403809,2021-01-14
62.9799995422363,63.4000015258789,62.7200012207031,63.3499984741211,2043600,53.7779655456543,2021-01-15
63.75,64.4800033569336,63.4000015258789,64.4100036621094,1657200,54.677806854248,2021-01-19
64.6900024414062,65.4899978637695,64.3600006103516,65.2200012207031,2271800,55.3654174804688,2021-01-20
65.5,65.8199996948242,65.25,65.6900024414062,2016900,55.7643928527832,2021-01-21
65.4199981689453,65.7600021362305,64.7799987792969,65.0299987792969,2220900,55.2041244506836,2021-01-22
65.3499984741211,66.0899963378906,64.7200012207031,64.9800033569336,3451000,55.1616821289062,2021-01-25
65.4599990844727,66.1399993896484,64.9000015258789,64.9000015258789,5279700,55.0937728881836,2021-01-26
65.3399963378906,67.8000030517578,64.0500030517578,65.1600036621094,6384400,55.3144950866699,2021-01-27
65.1600036621094,68.6699981689453,65.1600036621094,67.0500030517578,3750400,56.9189147949219,2021-01-28
66.6900024414062,68.3300018310547,66.3000030517578,67.1900024414062,3844300,57.0377388000488,2021-01-29
67.7099990844727,70.0899963378906,67.7099990844727,69.3300018310547,3021700,58.8543930053711,2021-02-01
70.6800003051758,71.4000015258789,69.6999969482422,70.9899978637695,2847300,60.2635726928711,2021-02-02
71.0899963378906,71.5,69.7600021362305,69.9499969482422,2640700,59.380729675293,2021-02-03
69.9800033569336,70.9899978637695,69.9800033569336,70.9899978637695,2334200,60.2635726928711,2021-02-04
69.8399963378906,70.879997253418,69.2399978637695,70.8399963378906,2708200,60.960620880127,2021-02-05
70.9899978637695,71.1600036621094,69.8499984741211,70.5500030517578,3139700,60.7110595703125,2021-02-08
70.0999984741211,71.6399993896484,70.0899963378906,70.8899993896484,3868700,61.0036582946777,2021-02-09
71.4800033569336,71.8899993896484,70.5699996948242,70.8600006103516,1816000,60.9778327941895,2021-02-10
71.5699996948242,72.0999984741211,69.8600006103516,70.6600036621094,2393900,60.8057403564453,2021-02-11
70.5,71,70.1800003051758,70.2099990844727,1686800,60.4184799194336,2021-02-12
71.0999984741211,71.120002746582,70.1100006103516,70.3399963378906,3133300,60.5303535461426,2021-02-16
70.4199981689453,70.4599990844727,69.5500030517578,69.879997253418,1816000,60.1345024108887,2021-02-17
