"PYPL.Open","PYPL.High","PYPL.Low","PYPL.Close","PYPL.Volume","PYPL.Adjusted","Date"
107.459999084473,109.089996337891,106.419998168945,107.949996948242,7821000,107.949996948242,2020-04-15
109.5,109.525001525879,106.569999694824,108.309997558594,9575600,108.309997558594,2020-04-16
110.300003051758,112.120002746582,110.054000854492,111.849998474121,11069800,111.849998474121,2020-04-17
110.900001525879,114.300003051758,110.025001525879,112.169998168945,10730700,112.169998168945,2020-04-20
111.120002746582,112.849998474121,107.410003662109,107.540000915527,11736600,107.540000915527,2020-04-21
110.290000915527,116,109.910003662109,115.190002441406,12874300,115.190002441406,2020-04-22
115.940002441406,118.38500213623,115,115.23999786377,7563200,115.23999786377,2020-04-23
115.470001220703,120.470001220703,115.400001525879,120.180000305176,10677500,120.180000305176,2020-04-24
121.25,122.387001037598,120.055000305176,120.529998779297,6678200,120.529998779297,2020-04-27
121.660003662109,122,115.90299987793,116.139999389648,9192300,116.139999389648,2020-04-28
119.300003051758,124.029998779297,118.644996643066,123.580001831055,9891500,123.580001831055,2020-04-29
121.349998474121,123.449996948242,120.620002746582,123,7569800,123,2020-04-30
119.849998474121,122.699996948242,119.430000305176,120.610000610352,5613800,120.610000610352,2020-05-01
121.26000213623,124.180000305176,120.309997558594,123.660003662109,7674400,123.660003662109,2020-05-04
124.940002441406,127.940002441406,124.849998474121,125.430000305176,9241900,125.430000305176,2020-05-05
127.050003051758,129.589996337891,126.120002746582,128.309997558594,14031200,128.309997558594,2020-05-06
139.919998168945,147.199996948242,139.279998779297,146.289993286133,35487900,146.289993286133,2020-05-07
143.25,146.399993896484,142.110000610352,144.960006713867,13159500,144.960006713867,2020-05-08
142.960006713867,145.270004272461,142.179992675781,143.960006713867,10273400,143.960006713867,2020-05-11
144,145.649993896484,140.910003662109,141.029998779297,9757600,141.029998779297,2020-05-12
140.199996948242,145.100006103516,139.610000610352,143.729995727539,11142600,143.729995727539,2020-05-13
142.070007324219,144.699996948242,141.429992675781,144.410003662109,9272900,144.410003662109,2020-05-14
142.899993896484,145.889999389648,141.630004882812,145.509994506836,8361200,145.509994506836,2020-05-15
148.125,149.179992675781,145.990005493164,146.240005493164,8576400,146.240005493164,2020-05-18
146.75,149.720001220703,145.220001220703,145.389999389648,7779100,145.389999389648,2020-05-19
148,151.080001831055,147.899993896484,150.940002441406,7811300,150.940002441406,2020-05-20
150.580001831055,150.740005493164,148.039993286133,148.220001220703,5612700,148.220001220703,2020-05-21
148.259994506836,151,147.360000610352,150.860000610352,5724100,150.860000610352,2020-05-22
154.119995117188,154.550003051758,146.289993286133,147,10267500,147,2020-05-26
145.479995727539,146.399993896484,140.020004272461,145.960006713867,9554800,145.960006713867,2020-05-27
144.729995727539,151.945007324219,144.509994506836,148.789993286133,10026700,148.789993286133,2020-05-28
150.5,155.330001831055,148.929992675781,155.009994506836,9861900,155.009994506836,2020-05-29
154.899993896484,155.970001220703,153.050003051758,154.529998779297,5658300,154.529998779297,2020-06-01
156,157.600006103516,154.610000610352,157.490005493164,6344400,157.490005493164,2020-06-02
157.490005493164,158.27099609375,155.119995117188,156.779998779297,6732800,156.779998779297,2020-06-03
156.699996948242,159.479995727539,153.634994506836,154.600006103516,7554500,154.600006103516,2020-06-04
152.979995727539,156.339996337891,150,156,8446100,156,2020-06-05
154.279998779297,156.210006713867,153.110000610352,156.089996337891,5494400,156.089996337891,2020-06-08
155.789993286133,158.210006713867,155.595001220703,156.860000610352,7265600,156.860000610352,2020-06-09
157.600006103516,160.889999389648,157.600006103516,159.910003662109,5881800,159.910003662109,2020-06-10
158.339996337891,159.5,152.914993286133,153.039993286133,9041700,153.039993286133,2020-06-11
157.059997558594,157.210006713867,151.889999389648,155.259994506836,7038100,155.259994506836,2020-06-12
152.630004882812,157.919998168945,152.220001220703,157.550003051758,5115000,157.550003051758,2020-06-15
160.190002441406,162.830001831055,158.300003051758,161.220001220703,6537300,161.220001220703,2020-06-16
162.839996337891,164.960006713867,161.660003662109,163.830001831055,5582600,163.830001831055,2020-06-17
164.720001220703,168.830001831055,164.309997558594,168.050003051758,8583700,168.050003051758,2020-06-18
170.600006103516,171.119995117188,164.009994506836,164.360000610352,11332700,164.360000610352,2020-06-19
165.580001831055,170.899993896484,165.550003051758,170.259994506836,7793800,170.259994506836,2020-06-22
172,175.399993896484,170.399993896484,172.789993286133,7693900,172.789993286133,2020-06-23
170.595001220703,173.479995727539,164.289993286133,168,8931800,168,2020-06-24
169,172.779998779297,168.190002441406,172.5,6650700,172.5,2020-06-25
173.710006713867,173.710006713867,168.600006103516,170.869995117188,8158700,170.869995117188,2020-06-26
171.479995727539,171.479995727539,165.559997558594,168.350006103516,5423700,168.350006103516,2020-06-29
170.699996948242,174.690002441406,169.410003662109,174.229995727539,6831900,174.229995727539,2020-06-30
174.625,178.235000610352,172.559997558594,177.429992675781,6869600,177.429992675781,2020-07-01
179.690002441406,179.800003051758,176.720001220703,177.210006713867,5943600,177.210006713867,2020-07-02
180.289993286133,181.240005493164,174.460006713867,176.179992675781,8348300,176.179992675781,2020-07-06
177.690002441406,179.949996948242,176.309997558594,177.279998779297,5529400,177.279998779297,2020-07-07
178.889999389648,182.639999389648,178.5,181.570007324219,7233500,181.570007324219,2020-07-08
183.399993896484,183.990005493164,179.149993896484,183.229995727539,6340000,183.229995727539,2020-07-09
181.630004882812,182.520004272461,177.130004882812,178.399993896484,7583200,178.399993896484,2020-07-10
180.419998168945,180.660003662109,170.740005493164,171.509994506836,10234800,171.509994506836,2020-07-13
168.75,172.600006103516,164.330001831055,172.300003051758,10624500,172.300003051758,2020-07-14
172.990005493164,173.360000610352,169.009994506836,172.059997558594,6659700,172.059997558594,2020-07-15
169.899993896484,171.339996337891,166.5,169.809997558594,6630600,169.809997558594,2020-07-16
171.5,174.559997558594,169.539993286133,173.919998168945,7354000,173.919998168945,2020-07-17
174.649993896484,179.639999389648,172.679992675781,178.820007324219,6025000,178.820007324219,2020-07-20
179.25,179.460006713867,174.320007324219,175.580001831055,5698400,175.580001831055,2020-07-21
176.160003662109,179.490005493164,175.729995727539,178.419998168945,4669000,178.419998168945,2020-07-22
178.149993896484,180.75,171.940002441406,173.860000610352,6999600,173.860000610352,2020-07-23
171.080001831055,173.600006103516,169.080001831055,172.559997558594,6256100,172.559997558594,2020-07-24
173.919998168945,178.460006713867,172.389999389648,177.979995727539,6868800,177.979995727539,2020-07-27
178.009994506836,179.580001831055,176.009994506836,176.270004272461,6125700,176.270004272461,2020-07-28
178.449996948242,185.440002441406,178.270004272461,184.600006103516,15436600,184.600006103516,2020-07-29
191.809997558594,198.660003662109,189.130996704102,192.509994506836,16803600,192.509994506836,2020-07-30
193.050003051758,196.350006103516,191.690002441406,196.070007324219,10863400,196.070007324219,2020-07-31
198.25,199.399993896484,195.220001220703,197.070007324219,7958700,197.070007324219,2020-08-03
196.350006103516,199.100006103516,195.52099609375,197.330001831055,5771600,197.330001831055,2020-08-04
199,204.229995727539,198.089996337891,202.910003662109,7565800,202.910003662109,2020-08-05
202,204.160003662109,198.880004882812,204.089996337891,5821400,204.089996337891,2020-08-06
203.710006713867,203.95100402832,196.699996948242,198.630004882812,6525300,198.630004882812,2020-08-07
198.699996948242,199.850006103516,191.690002441406,193.320007324219,8792200,193.320007324219,2020-08-10
192,193.535003662109,186.520004272461,189.029998779297,9155300,189.029998779297,2020-08-11
190,192.509994506836,189.399993896484,191.320007324219,7936600,191.320007324219,2020-08-12
192.100006103516,195.130004882812,191.479995727539,193.070007324219,10082400,193.070007324219,2020-08-13
195.190002441406,195.468994140625,190.509994506836,191.460006713867,4848000,191.460006713867,2020-08-14
193.919998168945,197.419998168945,193.25,196.289993286133,6279300,196.289993286133,2020-08-17
197.729995727539,198.75,194,194.570007324219,5362500,194.570007324219,2020-08-18
195.059997558594,196.839996337891,191.919998168945,192.440002441406,6865300,192.440002441406,2020-08-19
192.059997558594,198.699996948242,191.509994506836,198.179992675781,6773000,198.179992675781,2020-08-20
197.929992675781,199.100006103516,196.220001220703,196.789993286133,6092500,196.789993286133,2020-08-21
200,201.098999023438,196.570007324219,198.880004882812,5404100,198.880004882812,2020-08-24
198.490005493164,201.960006713867,196.240005493164,201.669998168945,5108200,201.669998168945,2020-08-25
202.529998779297,205.350006103516,200.25,203.479995727539,6072200,203.479995727539,2020-08-26
206.809997558594,207,202.300003051758,204.339996337891,6051900,204.339996337891,2020-08-27
205.416000366211,205.416000366211,202.419998168945,204.479995727539,4580300,204.479995727539,2020-08-28
203.699996948242,205.251998901367,202.298004150391,204.139999389648,5628700,204.139999389648,2020-08-31
205.589996337891,209.880004882812,205.145004272461,208.929992675781,6234600,208.929992675781,2020-09-01
211.621994018555,212.449996948242,204.600006103516,210.820007324219,7219500,210.820007324219,2020-09-02
205.690002441406,206.589996337891,194.949996948242,204.990005493164,16006900,204.990005493164,2020-09-03
200.985000610352,201.839996337891,182.850006103516,191.839996337891,17034100,191.839996337891,2020-09-04
184.699996948242,191.75,184.699996948242,185.949996948242,9282400,185.949996948242,2020-09-08
191,195.75,187.300003051758,194.600006103516,8542000,194.600006103516,2020-09-09
196.089996337891,198.220001220703,187.839996337891,190.089996337891,6580700,190.089996337891,2020-09-10
191.462005615234,192.100006103516,180.929992675781,184,8110400,184,2020-09-11
186,188.600006103516,184.380004882812,186.960006713867,7053100,186.960006713867,2020-09-14
190.050003051758,190.449996948242,184.179992675781,186.020004272461,7763400,186.020004272461,2020-09-15
187.095001220703,189.339996337891,180.669998168945,180.910003662109,8170100,180.910003662109,2020-09-16
176.630004882812,178.740005493164,173.789993286133,175.789993286133,11840100,175.789993286133,2020-09-17
176.699996948242,178.25,171.630004882812,176.070007324219,13557200,176.070007324219,2020-09-18
174.839996337891,183.449996948242,174.080001831055,183.210006713867,13765600,183.210006713867,2020-09-21
186.789993286133,188.059997558594,182.184997558594,187.779998779297,8939300,187.779998779297,2020-09-22
188.389999389648,188.470001220703,181.100006103516,181.610000610352,6782400,181.610000610352,2020-09-23
180.169998168945,184.899993896484,179.600006103516,182.190002441406,7374500,182.190002441406,2020-09-24
182.399993896484,187.919998168945,180.130004882812,187.25,7606500,187.25,2020-09-25
191,192.470001220703,188.089996337891,192.020004272461,7590600,192.020004272461,2020-09-28
192.639999389648,195.779998779297,191.110000610352,194.5,6732600,194.5,2020-09-29
194.059997558594,198.720001220703,193.311004638672,197.029998779297,7939600,197.029998779297,2020-09-30
199.259994506836,201.270004272461,196.220993041992,196.940002441406,7268900,196.940002441406,2020-10-01
192.729995727539,196.210006713867,189.25,191.910003662109,6546400,191.910003662109,2020-10-02
193.550003051758,196.910003662109,192.160003662109,196.850006103516,5024100,196.850006103516,2020-10-05
196.130004882812,197.369995117188,190.880004882812,191.660003662109,5921800,191.660003662109,2020-10-06
193.910003662109,195.710006713867,193.330001831055,194.610000610352,4228700,194.610000610352,2020-10-07
196.75,196.869995117188,192.669998168945,193.059997558594,5582600,193.059997558594,2020-10-08
194.360000610352,197.350006103516,192.600006103516,197.270004272461,7082400,197.270004272461,2020-10-09
199.869995117188,204.080001831055,196.63200378418,201.509994506836,10603200,201.509994506836,2020-10-12
202.440002441406,209.020004272461,200.110000610352,207.740005493164,8145300,207.740005493164,2020-10-13
208.203994750977,208.947998046875,200.5,203.600006103516,8588100,203.600006103516,2020-10-14
199.990005493164,203.479995727539,198.128005981445,203.139999389648,7626700,203.139999389648,2020-10-15
204.440002441406,207.470001220703,202.220001220703,204.449996948242,9662200,204.449996948242,2020-10-16
205.520004272461,207.229995727539,199.100006103516,200.059997558594,6566700,200.059997558594,2020-10-19
201.139999389648,205.470001220703,200.309997558594,201.960006713867,4867700,201.960006713867,2020-10-20
208.300003051758,215.830001831055,206.020004272461,213.070007324219,17247200,213.070007324219,2020-10-21
211.899993896484,212.339996337891,202.139999389648,203.929992675781,12398300,203.929992675781,2020-10-22
206.240005493164,206.240005493164,201.210006713867,203.039993286133,6644700,203.039993286133,2020-10-23
200.660003662109,203.889999389648,195.050003051758,197.220001220703,7716000,197.220001220703,2020-10-26
198.789993286133,201.320007324219,197.720001220703,200.429992675781,4754400,200.429992675781,2020-10-27
196.960006713867,198.389999389648,191.5,192.309997558594,8050000,192.309997558594,2020-10-28
194.080001831055,197.589996337891,192.309997558594,195.039993286133,7627100,195.039993286133,2020-10-29
193.289993286133,195.330001831055,182.919998168945,186.130004882812,12029700,186.130004882812,2020-10-30
189.009994506836,192.705001831055,185.050003051758,187.759994506836,14386000,187.759994506836,2020-11-02
177.940002441406,188.75,174.809997558594,179.809997558594,31656000,179.809997558594,2020-11-03
186.759994506836,195,184.110000610352,194.289993286133,16107000,194.289993286133,2020-11-04
202.300003051758,204.919998168945,199.369995117188,204.559997558594,15188500,204.559997558594,2020-11-05
204.600006103516,204.919998168945,198.550003051758,202.729995727539,8075100,202.729995727539,2020-11-06
195.740005493164,196.070007324219,184.440002441406,184.720001220703,18986400,184.720001220703,2020-11-09
184.979995727539,186.710006713867,178.600006103516,183.360000610352,13144300,183.360000610352,2020-11-10
187.498001098633,193.100006103516,186.399993896484,192.339996337891,9151700,192.339996337891,2020-11-11
193.949996948242,194.899993896484,188.429992675781,189.100006103516,7096100,189.100006103516,2020-11-12
191.106994628906,191.729995727539,186.850006103516,188.619995117188,6017200,188.619995117188,2020-11-13
185.190002441406,192.380004882812,183.539993286133,191.940002441406,10127800,191.940002441406,2020-11-16
192.130004882812,194.630004882812,190.630004882812,192.300003051758,6448800,192.300003051758,2020-11-17
192.589996337891,192.949996948242,189.539993286133,190.119995117188,8095400,190.119995117188,2020-11-18
190.820007324219,192.75,189.570007324219,190.899993896484,9391500,190.899993896484,2020-11-19
192.470001220703,194.729995727539,190.960006713867,192.669998168945,11514100,192.669998168945,2020-11-20
194.529998779297,202.160003662109,193.919998168945,200.820007324219,12020000,200.820007324219,2020-11-23
204,207.078994750977,198.860000610352,206,14781600,206,2020-11-24
206.289993286133,216.070007324219,206.229995727539,214.460006713867,13817500,214.460006713867,2020-11-25
213.199996948242,213.839996337891,208.619995117188,211.389999389648,5363200,211.389999389648,2020-11-27
212.509994506836,215.830001831055,207.089996337891,214.119995117188,12976100,214.119995117188,2020-11-30
217.149993896484,220.570007324219,214.339996337891,216.539993286133,10137400,216.539993286133,2020-12-01
215.600006103516,215.75,210.5,212.559997558594,7537400,212.559997558594,2020-12-02
213.330001831055,216.929992675781,213.110000610352,214.539993286133,7645200,214.539993286133,2020-12-03
214.880004882812,218.552993774414,213.009994506836,217.770004272461,6214600,217.770004272461,2020-12-04
217.389999389648,219.320007324219,216.309997558594,217.929992675781,5363400,217.929992675781,2020-12-07
216.324996948242,218.720001220703,215.570007324219,216.940002441406,5419600,216.940002441406,2020-12-08
217,218.940002441406,209.25,210.800003051758,7807500,210.800003051758,2020-12-09
208.360000610352,216.229995727539,206.649993896484,215.339996337891,6556800,215.339996337891,2020-12-10
213.389999389648,215,210.419998168945,214.059997558594,4283400,214.059997558594,2020-12-11
215.949996948242,223.160003662109,215,220.789993286133,9759400,220.789993286133,2020-12-14
221.929992675781,222.309997558594,217.119995117188,221.600006103516,6508100,221.600006103516,2020-12-15
224.800003051758,231.149993896484,224.610000610352,230.199996948242,10110000,230.199996948242,2020-12-16
234.509994506836,238.100006103516,232.399993896484,235.509994506836,8914100,235.509994506836,2020-12-17
236.660003662109,237.169998168945,232.279998779297,236.449996948242,11534700,236.449996948242,2020-12-18
232.619995117188,239.751007080078,232.20100402832,237.720001220703,8156000,237.720001220703,2020-12-21
240.164993286133,243.679992675781,238.089996337891,243.490005493164,6331700,243.490005493164,2020-12-22
243.600006103516,244.25,238.330001831055,239.440002441406,6421300,239.440002441406,2020-12-23
240.360000610352,242.119995117188,238.089996337891,238.639999389648,3053800,238.639999389648,2020-12-24
243.5,243.5,235.25,235.729995727539,7079500,235.729995727539,2020-12-28
236,236.25,229.679992675781,231.029998779297,8316100,231.029998779297,2020-12-29
232.190002441406,233.839996337891,230.020004272461,231.509994506836,6017600,231.509994506836,2020-12-30
232,234.690002441406,229.690002441406,234.199996948242,5002700,234.199996948242,2020-12-31
237.800003051758,237.996994018555,227.535003662109,231.919998168945,8148700,231.919998168945,2021-01-04
230.470001220703,235.639999389648,229.800003051758,234.910003662109,5047800,234.910003662109,2021-01-05
228.940002441406,232.490005493164,225.701995849609,226.830001831055,9211700,226.830001831055,2021-01-06
229.460006713867,235.600006103516,229.220001220703,235.039993286133,7107900,235.039993286133,2021-01-07
237.429992675781,242.910003662109,236.069000244141,242.460006713867,6767700,242.460006713867,2021-01-08
238.039993286133,240.839996337891,234.089996337891,237.5,5073100,237.5,2021-01-11
237.619995117188,238.800003051758,233.830001831055,237.639999389648,4136600,237.639999389648,2021-01-12
236.570007324219,247.440002441406,236.539993286133,244.899993896484,7354900,244.899993896484,2021-01-13
246.869995117188,249.850006103516,241.539993286133,242.059997558594,6976700,242.059997558594,2021-01-14
242.25,244.563003540039,235.033996582031,239.789993286133,8373300,239.789993286133,2021-01-15
243.300003051758,248.740005493164,241,247.25,7436800,247.25,2021-01-19
248.850006103516,249.649993896484,244.139999389648,244.259994506836,5803200,244.259994506836,2021-01-20
246.669998168945,250.369995117188,243.580001831055,248.639999389648,10336600,248.639999389648,2021-01-21
246.649993896484,254.389999389648,246.199996948242,252,7800500,252,2021-01-22
253.800003051758,254.389999389648,242.220001220703,247.75,8499400,247.75,2021-01-25
246.899993896484,248.759994506836,240.029998779297,241,7883000,241,2021-01-26
234.699996948242,235.399993896484,225,229.940002441406,11787000,229.940002441406,2021-01-27
235,241.554992675781,232.210006713867,237.789993286133,8295500,237.789993286133,2021-01-28
238.649993896484,240.869995117188,232.660003662109,234.309997558594,9805800,234.309997558594,2021-01-29
238.369995117188,244.139999389648,235.399993896484,241.850006103516,7788200,241.850006103516,2021-02-01
243.610000610352,250.190002441406,240.529998779297,249.100006103516,7082800,249.100006103516,2021-02-02
253.960006713867,254.315002441406,247.389999389648,251.899993896484,13545700,251.899993896484,2021-02-03
265.339996337891,274.940002441406,260.850006103516,270.429992675781,23840900,270.429992675781,2021-02-04
268.609985351562,270,264.709991455078,269.440002441406,7978600,269.440002441406,2021-02-05
276.880004882812,282.699005126953,274.623992919922,282.170013427734,10065500,282.170013427734,2021-02-08
280.380004882812,286.890014648438,276.510009765625,284.200012207031,8697000,284.200012207031,2021-02-09
285.100006103516,286.079986572266,278.401000976562,283.179992675781,9364500,283.179992675781,2021-02-10
287.329986572266,302.100006103516,281.600006103516,285.029998779297,21371100,285.029998779297,2021-02-11
292.640014648438,299.339996337891,289.320007324219,298.369995117188,11882200,298.369995117188,2021-02-12
306.399993896484,309.140014648438,298.179992675781,304.790008544922,13597700,304.790008544922,2021-02-16
297.630004882812,301.5,290.559997558594,297.200012207031,9879800,297.200012207031,2021-02-17
291.130004882812,292.970001220703,285.029998779297,290.809997558594,9715500,290.809997558594,2021-02-18
292.119995117188,293.940002441406,285.459991455078,286.920013427734,9413800,286.920013427734,2021-02-19
281.420013427734,285,273.290008544922,273.850006103516,13132500,273.850006103516,2021-02-22
259.690002441406,267.25,252.559997558594,265,20440300,265,2021-02-23
266.105010986328,268.665985107422,259.100006103516,266.070007324219,10840000,266.070007324219,2021-02-24
262.760009765625,266,251.419998168945,253.940002441406,13403300,253.940002441406,2021-02-25
257.450012207031,261.859985351562,253.113998413086,259.850006103516,11915200,259.850006103516,2021-02-26
268.894989013672,274.540008544922,265.720001220703,273.630004882812,10558500,273.630004882812,2021-03-01
275.959991455078,277.5,268.910003662109,269.190002441406,8484900,269.190002441406,2021-03-02
265.019989013672,267.660003662109,253.25,255.059997558594,10841800,255.059997558594,2021-03-03
251.759994506836,254.800003051758,232.270004272461,239.070007324219,18878800,239.070007324219,2021-03-04
243.119995117188,243.748001098633,223.089996337891,239.050003051758,16830200,239.050003051758,2021-03-05
239,241.330001831055,225.649993896484,226.089996337891,13340300,226.089996337891,2021-03-08
240.979995727539,244.440002441406,236.039993286133,241.759994506836,12071200,241.759994506836,2021-03-09
249.309997558594,249.960006713867,241.270004272461,242.070007324219,9508000,242.070007324219,2021-03-10
247.119995117188,254.919998168945,246.529998779297,253.830001831055,9234200,253.830001831055,2021-03-11
249.490005493164,251.548004150391,244.302993774414,250.350006103516,7609700,250.350006103516,2021-03-12
251.417999267578,252,246.789993286133,249.979995727539,7052100,249.979995727539,2021-03-15
253.419998168945,254.779998779297,247.550003051758,249.309997558594,7370400,249.309997558594,2021-03-16
245.839996337891,254.460998535156,242.899993896484,251.470001220703,6340100,251.470001220703,2021-03-17
246.460006713867,247.270004272461,237.800003051758,238.410003662109,9318900,238.410003662109,2021-03-18
239.630004882812,243.149993896484,237.130004882812,241.279998779297,10555100,241.279998779297,2021-03-19
242.029998779297,246.949996948242,240.850006103516,244.384994506836,5790200,244.384994506836,2021-03-22
245.550003051758,246.839996337891,242.25,243.770004272461,5093200,243.770004272461,2021-03-23
244.490005493164,244.970001220703,233.759994506836,234.270004272461,6097300,234.270004272461,2021-03-24
232.630004882812,235.339996337891,227.520004272461,234.240005493164,8846600,234.240005493164,2021-03-25
233.619003295898,241.309997558594,232.300003051758,241.029998779297,8217600,241.029998779297,2021-03-26
