"BOTZ.MI.Open","BOTZ.MI.High","BOTZ.MI.Low","BOTZ.MI.Close","BOTZ.MI.Volume","BOTZ.MI.Adjusted","Date"
20.7600002288818,20.7600002288818,20.7600002288818,20.8500003814697,5,20.8500003814697,2021-12-23
20.8500003814697,20.8500003814697,20.8500003814697,20.8500003814697,0,20.8500003814697,2021-12-27
20.8500003814697,20.8500003814697,20.8500003814697,20.8500003814697,0,20.8500003814697,2021-12-28
21.0049991607666,21.0049991607666,20.6000003814697,20.6949996948242,925,20.6949996948242,2021-12-29
20.6949996948242,20.6949996948242,20.6949996948242,20.6949996948242,0,20.6949996948242,2021-12-30
20.7800006866455,20.7800006866455,20.7800006866455,20.7800006866455,144,20.7800006866455,2022-01-03
20.8999996185303,20.9150009155273,20.8999996185303,20.6149997711182,80,20.6149997711182,2022-01-04
20.6149997711182,20.6149997711182,20.6149997711182,20.6149997711182,0,20.6149997711182,2022-01-05
19.8299999237061,19.8299999237061,19.8299999237061,20.0049991607666,21,20.0049991607666,2022-01-06
20.0049991607666,20.0049991607666,20.0049991607666,20.0049991607666,0,20.0049991607666,2022-01-07
19.4939994812012,19.4939994812012,19.4939994812012,19.1060009002686,804,19.1060009002686,2022-01-10
19.1060009002686,19.1060009002686,19.1060009002686,19.1060009002686,0,19.1060009002686,2022-01-11
19.3859996795654,19.3859996795654,19.3859996795654,19.2940006256104,804,19.2940006256104,2022-01-12
19.1760005950928,19.1760005950928,18.9820003509521,18.9699993133545,11748,18.9699993133545,2022-01-13
18.3920001983643,18.3920001983643,18.3920001983643,18.3719997406006,5572,18.3719997406006,2022-01-14
18.4580001831055,18.4580001831055,18.4580001831055,18.4519996643066,97,18.4519996643066,2022-01-17
18.4519996643066,18.4519996643066,18.4519996643066,18.4519996643066,0,18.4519996643066,2022-01-18
18.4519996643066,18.4519996643066,18.4519996643066,18.4519996643066,0,18.4519996643066,2022-01-19
18.4519996643066,18.4519996643066,18.4519996643066,18.4519996643066,0,18.4519996643066,2022-01-20
17.3439998626709,17.3439998626709,17.3439998626709,17.3880004882812,804,17.3880004882812,2022-01-21
17.0659999847412,17.0659999847412,16.3460006713867,16.3360004425049,854,16.3360004425049,2022-01-24
16.7180004119873,16.7180004119873,16.5580005645752,16.5820007324219,14645,16.5820007324219,2022-01-25
16.8120002746582,16.9559993743896,16.8120002746582,16.9820003509521,26152,16.9820003509521,2022-01-26
16.7059993743896,16.8239994049072,16.7059993743896,16.681999206543,1608,16.681999206543,2022-01-27
16.4419994354248,16.4699993133545,16.1760005950928,16.4519996643066,29616,16.4519996643066,2022-01-28
16.7059993743896,16.7639999389648,16.6280002593994,16.9160003662109,3716,16.9160003662109,2022-01-31
17.2660007476807,17.2740001678467,17.2080001831055,17.3439998626709,9389,17.3439998626709,2022-02-01
17.6919994354248,17.7320003509521,17.6919994354248,17.4300003051758,262,17.4300003051758,2022-02-02
17.4300003051758,17.4300003051758,17.4300003051758,17.4300003051758,0,17.4300003051758,2022-02-03
16.5559997558594,16.5559997558594,16.5160007476807,16.4500007629395,7106,16.4500007629395,2022-02-04
16.6580009460449,16.6580009460449,16.6580009460449,16.6760005950928,804,16.6760005950928,2022-02-07
16.6760005950928,16.6760005950928,16.6760005950928,16.6760005950928,0,16.6760005950928,2022-02-08
16.6760005950928,16.6760005950928,16.6760005950928,16.6760005950928,0,16.6760005950928,2022-02-09
17.3040008544922,17.3040008544922,17.1979999542236,17.2660007476807,1644,17.2660007476807,2022-02-10
17.0919990539551,17.0919990539551,17.0919990539551,16.9400005340576,90,16.9400005340576,2022-02-11
16.6380004882812,16.6380004882812,16.6380004882812,16.8020000457764,300,16.8020000457764,2022-02-14
17.0919990539551,17.0919990539551,17.0919990539551,17.0799999237061,5,17.0799999237061,2022-02-15
17.0799999237061,17.0799999237061,17.0799999237061,17.0799999237061,0,17.0799999237061,2022-02-16
17.3040008544922,17.3040008544922,17.2080001831055,17.2159996032715,850,17.2159996032715,2022-02-17
17.2159996032715,17.2159996032715,17.2159996032715,17.2159996032715,0,17.2159996032715,2022-02-18
17.2159996032715,17.2159996032715,17.2159996032715,17.2159996032715,0,17.2159996032715,2022-02-21
17.2159996032715,17.2159996032715,17.2159996032715,17.2159996032715,0,17.2159996032715,2022-02-22
16.4340000152588,16.4340000152588,16.4340000152588,16.2299995422363,804,16.2299995422363,2022-02-23
15.9799995422363,15.9799995422363,15.9799995422363,16.0259990692139,150,16.0259990692139,2022-02-24
16.0259990692139,16.0259990692139,16.0259990692139,16.0259990692139,0,16.0259990692139,2022-02-25
16.0259990692139,16.0259990692139,16.0259990692139,16.0259990692139,0,16.0259990692139,2022-02-28
17.1760005950928,17.261999130249,17.1760005950928,17.1860008239746,1316,17.1860008239746,2022-03-01
17.1860008239746,17.1860008239746,17.1860008239746,17.1860008239746,0,17.1860008239746,2022-03-02
17.3939990997314,17.3939990997314,17.3939990997314,17.2320003509521,26,17.2320003509521,2022-03-03
17.2320003509521,17.2320003509521,17.2320003509521,17.2320003509521,0,17.2320003509521,2022-03-04
17.2320003509521,17.2320003509521,17.2320003509521,17.2320003509521,0,17.2320003509521,2022-03-07
16.1959991455078,16.1959991455078,16.1860008239746,15.9200000762939,1005,15.9200000762939,2022-03-08
16.3400001525879,16.3400001525879,16.3400001525879,16.2779998779297,20,16.2779998779297,2022-03-09
16.4519996643066,16.4519996643066,16.1580009460449,16.0380001068115,1986,16.0380001068115,2022-03-10
16.0380001068115,16.0380001068115,16.0380001068115,16.0380001068115,0,16.0380001068115,2022-03-11
16.1159992218018,16.1159992218018,15.8780002593994,15.706000328064,1410,15.706000328064,2022-03-14
15.3999996185303,15.6140003204346,15.3999996185303,15.6780004501343,25,15.6780004501343,2022-03-15
16.3400001525879,16.3400001525879,16.3379993438721,16.3279991149902,80,16.3279991149902,2022-03-16
16.3279991149902,16.3279991149902,16.3279991149902,16.3279991149902,0,16.3279991149902,2022-03-17
16.3279991149902,16.3279991149902,16.3279991149902,16.3279991149902,0,16.3279991149902,2022-03-18
17.5,17.5319995880127,17.5,17.488000869751,6993,17.488000869751,2022-03-21
17.488000869751,17.488000869751,17.488000869751,17.488000869751,0,17.488000869751,2022-03-22
17.488000869751,17.488000869751,17.488000869751,17.488000869751,0,17.488000869751,2022-03-23
17.2819995880127,17.2819995880127,17.2159996032715,17.2819995880127,954,17.2819995880127,2022-03-24
17.318000793457,17.318000793457,17.1439990997314,17.2000007629395,2987,17.2000007629395,2022-03-25
17.2000007629395,17.2000007629395,17.2000007629395,17.2000007629395,0,17.2000007629395,2022-03-28
17.318000793457,17.4580001831055,17.318000793457,17.4619998931885,954,17.4619998931885,2022-03-29
17.4740009307861,17.503999710083,17.4740009307861,17.4099998474121,500,17.4099998474121,2022-03-30
17.3819999694824,17.4139995574951,17.3819999694824,17.3239994049072,400,17.3239994049072,2022-03-31
17.3659992218018,17.3659992218018,17.17799949646,17.1879997253418,47,17.1879997253418,2022-04-01
17.3999996185303,17.3999996185303,17.3999996185303,17.3899993896484,83,17.3899993896484,2022-04-04
17.5799999237061,17.5799999237061,17.5799999237061,17.1639995574951,150,17.1639995574951,2022-04-05
16.5160007476807,16.5160007476807,16.5160007476807,16.5200004577637,130,16.5200004577637,2022-04-06
16.6340007781982,16.6580009460449,16.6340007781982,16.4440002441406,48,16.4440002441406,2022-04-07
16.5440006256104,16.5440006256104,16.5440006256104,16.4599990844727,100,16.4599990844727,2022-04-08
16.1000003814697,16.1000003814697,16.0359992980957,15.8940000534058,425,15.8940000534058,2022-04-11
15.7659997940063,15.7659997940063,15.75,15.8940000534058,627,15.8940000534058,2022-04-12
15.8940000534058,15.8940000534058,15.8940000534058,15.8940000534058,0,15.8940000534058,2022-04-13
15.9980001449585,15.9980001449585,15.9980001449585,15.9540004730225,315,15.9540004730225,2022-04-14
15.6800003051758,15.6800003051758,15.6300001144409,15.923999786377,138,15.923999786377,2022-04-19
15.923999786377,15.923999786377,15.923999786377,15.923999786377,0,15.923999786377,2022-04-20
15.923999786377,15.923999786377,15.923999786377,15.923999786377,0,15.923999786377,2022-04-21
15.923999786377,15.923999786377,15.923999786377,15.923999786377,0,15.923999786377,2022-04-22
14.8760004043579,14.9580001831055,14.8760004043579,15.003999710083,1608,15.003999710083,2022-04-25
15.0500001907349,15.0500001907349,14.9799995422363,14.7320003509521,17231,14.7320003509521,2022-04-26
14.7580003738403,14.9200000762939,14.7580003738403,14.7600002288818,19096,14.7600002288818,2022-04-27
14.996000289917,14.996000289917,14.996000289917,14.7779998779297,3,14.7779998779297,2022-04-28
15.0520000457764,15.1940002441406,15.0520000457764,15.1339998245239,2412,15.1339998245239,2022-04-29
14.7980003356934,14.7980003356934,14.7700004577637,14.7419996261597,36,14.7419996261597,2022-05-02
15.0319995880127,15.0319995880127,14.8640003204346,15.0059995651245,9443,15.0059995651245,2022-05-03
15.0299997329712,15.0299997329712,14.8739995956421,14.8120002746582,20,14.8120002746582,2022-05-04
15.28600025177,15.3100004196167,15.28600025177,14.753999710083,772,14.753999710083,2022-05-05
14.8000001907349,14.8000001907349,14.4379997253418,14.4840002059937,484,14.4840002059937,2022-05-06
14,14,13.996000289917,13.706000328064,769,13.706000328064,2022-05-09
13.5559997558594,13.5860004425049,13.5559997558594,13.2980003356934,2412,13.2980003356934,2022-05-10
13.6199998855591,13.6199998855591,13.423999786377,13.4399995803833,2507,13.4399995803833,2022-05-11
13.1260004043579,13.3079996109009,13.1260004043579,13.4980001449585,4020,13.4980001449585,2022-05-12
13.6960000991821,14.076000213623,13.6960000991821,13.9860000610352,2592,13.9860000610352,2022-05-13
14.1379995346069,14.1379995346069,14.1379995346069,14.003999710083,10,14.003999710083,2022-05-16
14.1579999923706,14.1579999923706,14.1579999923706,14.1280002593994,1028,14.1280002593994,2022-05-17
14.1219997406006,14.1219997406006,14.1219997406006,14.0979995727539,1028,14.0979995727539,2022-05-18
14.1280002593994,14.1280002593994,14.1280002593994,14.0620002746582,200,14.0620002746582,2022-05-19
14.0620002746582,14.0620002746582,14.0620002746582,14.0620002746582,0,14.0620002746582,2022-05-20
14.0620002746582,14.0620002746582,14.0620002746582,14.0620002746582,0,14.0620002746582,2022-05-23
14.0620002746582,14.0620002746582,14.0620002746582,14.0620002746582,0,14.0620002746582,2022-05-24
14.0620002746582,14.0620002746582,14.0620002746582,14.0620002746582,0,14.0620002746582,2022-05-25
14.0620002746582,14.0620002746582,14.0620002746582,14.0620002746582,0,14.0620002746582,2022-05-26
14.1079998016357,14.1079998016357,14.1079998016357,14.3439998626709,624,14.3439998626709,2022-05-27
14.753999710083,14.753999710083,14.753999710083,14.6759996414185,340,14.6759996414185,2022-05-30
14.503999710083,14.503999710083,14.503999710083,14.5240001678467,8,14.5240001678467,2022-05-31
14.7519998550415,14.7519998550415,14.7519998550415,14.4219999313354,7,14.4219999313354,2022-06-01
14.4359998703003,14.4359998703003,14.4359998703003,14.6520004272461,15,14.6520004272461,2022-06-02
14.6520004272461,14.6520004272461,14.6520004272461,14.6520004272461,0,14.6520004272461,2022-06-03
14.5620002746582,14.5620002746582,14.5620002746582,14.6059999465942,10,14.6059999465942,2022-06-06
14.4460000991821,14.5,14.4460000991821,14.5179996490479,50,14.5179996490479,2022-06-07
14.5179996490479,14.5179996490479,14.5179996490479,14.5179996490479,0,14.5179996490479,2022-06-08
14.5799999237061,14.5799999237061,14.5799999237061,14.3999996185303,100,14.3999996185303,2022-06-09
14.2580003738403,14.2580003738403,14.0819997787476,13.8660001754761,80,13.8660001754761,2022-06-10
13.8660001754761,13.8660001754761,13.8660001754761,13.8660001754761,0,13.8660001754761,2022-06-13
13.1999998092651,13.1999998092651,13.1339998245239,13.1300001144409,304,13.1300001144409,2022-06-14
13.1199998855591,13.2259998321533,13.1199998855591,13.2360000610352,43,13.2360000610352,2022-06-15
12.7600002288818,12.7600002288818,12.7600002288818,12.8299999237061,804,12.8299999237061,2022-06-16
12.8299999237061,12.8299999237061,12.8299999237061,12.8299999237061,0,12.8299999237061,2022-06-17
12.8959999084473,12.8959999084473,12.8959999084473,12.8699998855591,1,12.8699998855591,2022-06-20
12.9899997711182,12.9899997711182,12.9899997711182,13.0640001296997,3,13.0640001296997,2022-06-21
12.8079996109009,12.8079996109009,12.793999671936,13.003999710083,480,13.003999710083,2022-06-22
12.9320001602173,12.9320001602173,12.9320001602173,13.003999710083,4,13.003999710083,2022-06-23
13.003999710083,13.003999710083,13.003999710083,13.003999710083,0,13.003999710083,2022-06-24
13.2559995651245,13.4720001220703,13.2559995651245,13.3140001296997,5133,13.3140001296997,2022-06-27
13.2220001220703,13.2220001220703,13.2220001220703,13.2399997711182,804,13.2399997711182,2022-06-28
12.8959999084473,12.8959999084473,12.8579998016357,12.8800001144409,883,12.8800001144409,2022-06-29
12.8800001144409,12.8800001144409,12.8800001144409,12.8800001144409,0,12.8800001144409,2022-06-30
12.8819999694824,12.8819999694824,12.8819999694824,12.7600002288818,5,12.7600002288818,2022-07-01
12.8879995346069,12.8879995346069,12.8879995346069,12.8159999847412,5,12.8159999847412,2022-07-04
12.8159999847412,12.8159999847412,12.8159999847412,12.8159999847412,0,12.8159999847412,2022-07-05
13.326000213623,13.3360004425049,13.3219995498657,13.3199996948242,2597,13.3199996948242,2022-07-06
13.4919996261597,13.6000003814697,13.4919996261597,13.6020002365112,1459,13.6020002365112,2022-07-07
13.7679996490479,13.7679996490479,13.5699996948242,13.7379999160767,3357,13.7379999160767,2022-07-08
13.4820003509521,13.4820003509521,13.4499998092651,13.4519996643066,1623,13.4519996643066,2022-07-11
13.2720003128052,13.3680000305176,13.2320003509521,13.2740001678467,5014,13.2740001678467,2022-07-12
13,13,13,13.1000003814697,40,13.1000003814697,2022-07-13
13.1440000534058,13.1440000534058,13.1440000534058,13.0059995651245,8,13.0059995651245,2022-07-14
13.2700004577637,13.2700004577637,13.2700004577637,13.2220001220703,3,13.2220001220703,2022-07-15
13.4340000152588,13.4340000152588,13.4340000152588,13.4340000152588,193,13.4340000152588,2022-07-18
13.4340000152588,13.4340000152588,13.4340000152588,13.4340000152588,0,13.4340000152588,2022-07-19
13.7340002059937,13.8020000457764,13.6780004501343,14.0179996490479,21,14.0179996490479,2022-07-20
14.0179996490479,14.0179996490479,14.0179996490479,14.0179996490479,0,14.0179996490479,2022-07-21
14.2279996871948,14.25,14.2279996871948,14.0860004425049,10,14.0860004425049,2022-07-22
13.923999786377,13.9860000610352,13.923999786377,13.8459997177124,31,13.8459997177124,2022-07-25
13.71399974823,13.71399974823,13.71399974823,13.6899995803833,804,13.6899995803833,2022-07-26
13.6899995803833,13.6899995803833,13.6899995803833,13.6899995803833,0,13.6899995803833,2022-07-27
14.1560001373291,14.1560001373291,14.0319995880127,14.0959997177124,3216,14.0959997177124,2022-07-28
14.3120002746582,14.3120002746582,14.3000001907349,14.2519998550415,519,14.2519998550415,2022-07-29
14.4499998092651,14.5080003738403,14.3680000305176,14.4700002670288,1594,14.4700002670288,2022-08-01
14.5019998550415,14.5019998550415,14.5019998550415,14.5480003356934,70,14.5480003356934,2022-08-02
14.4180002212524,14.4460000991821,14.4180002212524,14.7119998931885,1608,14.7119998931885,2022-08-03
14.75,14.8039999008179,14.75,14.7159996032715,446,14.7159996032715,2022-08-04
14.7159996032715,14.7159996032715,14.7159996032715,14.7159996032715,0,14.7159996032715,2022-08-05
14.8920001983643,14.8940000534058,14.8319997787476,14.7919998168945,3421,14.7919998168945,2022-08-08
14.6199998855591,14.6199998855591,14.6199998855591,14.3699998855591,57,14.3699998855591,2022-08-09
14.3699998855591,14.3699998855591,14.3699998855591,14.3699998855591,0,14.3699998855591,2022-08-10
14.8179998397827,14.8479995727539,14.7959995269775,14.8000001907349,653,14.8000001907349,2022-08-11
14.8000001907349,14.8000001907349,14.8000001907349,14.8000001907349,0,14.8000001907349,2022-08-12
15.293999671936,15.293999671936,14.9879999160767,15.0480003356934,1392,15.0480003356934,2022-08-16
15.0480003356934,15.0480003356934,15.0480003356934,15.0480003356934,0,15.0480003356934,2022-08-17
14.8000001907349,14.8000001907349,14.8000001907349,14.8719997406006,804,14.8719997406006,2022-08-18
14.8199996948242,14.8199996948242,14.5920000076294,14.5380001068115,88,14.5380001068115,2022-08-19
14.5380001068115,14.5380001068115,14.5380001068115,14.5380001068115,0,14.5380001068115,2022-08-22
14.2080001831055,14.2080001831055,14.2080001831055,14.1999998092651,25,14.1999998092651,2022-08-23
14.1999998092651,14.1999998092651,14.1999998092651,14.1999998092651,0,14.1999998092651,2022-08-24
14.1999998092651,14.1999998092651,14.1999998092651,14.1999998092651,0,14.1999998092651,2022-08-25
14.1999998092651,14.1999998092651,14.1999998092651,14.1999998092651,0,14.1999998092651,2022-08-26
13.7320003509521,13.7320003509521,13.7320003509521,13.6859998703003,45,13.6859998703003,2022-08-29
13.8459997177124,13.8459997177124,13.8459997177124,13.5200004577637,290,13.5200004577637,2022-08-30
13.5200004577637,13.5200004577637,13.5200004577637,13.5200004577637,0,13.5200004577637,2022-08-31
13.1899995803833,13.2679996490479,13.039999961853,13.2159996032715,860,13.2159996032715,2022-09-01
13.1719999313354,13.1719999313354,13.1719999313354,13.2620000839233,2,13.2620000839233,2022-09-02
13.2620000839233,13.2620000839233,13.2620000839233,13.2620000839233,0,13.2620000839233,2022-09-05
13.1999998092651,13.2200002670288,13.0880002975464,13.1700000762939,1617,13.1700000762939,2022-09-06
12.9659996032715,13,12.9119997024536,12.9820003509521,2397,12.9820003509521,2022-09-07
13.1899995803833,13.3360004425049,13.1000003814697,13.3540000915527,1961,13.3540000915527,2022-09-08
13.4160003662109,13.5819997787476,13.4160003662109,13.5839996337891,1154,13.5839996337891,2022-09-09
13.5,13.5,13.5,13.6579999923706,57,13.6579999923706,2022-09-12
13.6579999923706,13.6579999923706,13.6579999923706,13.6579999923706,0,13.6579999923706,2022-09-13
13.6579999923706,13.6579999923706,13.6579999923706,13.6579999923706,0,13.6579999923706,2022-09-14
13.6579999923706,13.6579999923706,13.6579999923706,13.6579999923706,0,13.6579999923706,2022-09-15
13.6579999923706,13.6579999923706,13.6579999923706,13.6579999923706,0,13.6579999923706,2022-09-16
13.6579999923706,13.6579999923706,13.6579999923706,13.6579999923706,0,13.6579999923706,2022-09-19
13.6579999923706,13.6579999923706,13.6579999923706,13.6579999923706,0,13.6579999923706,2022-09-20
12.7119998931885,12.8380002975464,12.7119998931885,12.8400001525879,939,12.8400001525879,2022-09-21
12.6120004653931,12.6120004653931,12.4359998703003,12.5600004196167,2616,12.5600004196167,2022-09-22
12.2720003128052,12.3660001754761,12.1459999084473,12.3459997177124,1572,12.3459997177124,2022-09-23
12.3859996795654,12.3979997634888,12.3859996795654,12.6719999313354,626,12.6719999313354,2022-09-26
12.5539999008179,12.5979995727539,12.53600025177,12.4820003509521,1264,12.4820003509521,2022-09-27
12.4820003509521,12.4820003509521,12.4820003509521,12.4820003509521,0,12.4820003509521,2022-09-28
12.3380002975464,12.3680000305176,12.1359996795654,12.1300001144409,2128,12.1300001144409,2022-09-29
12.1300001144409,12.1300001144409,12.1300001144409,12.1300001144409,0,12.1300001144409,2022-09-30
12.3660001754761,12.3660001754761,12.3660001754761,12.3360004425049,2,12.3360004425049,2022-10-03
12.710000038147,12.710000038147,12.710000038147,12.7440004348755,90,12.7440004348755,2022-10-04
12.7440004348755,12.7440004348755,12.7440004348755,12.7440004348755,0,12.7440004348755,2022-10-05
12.9200000762939,12.9200000762939,12.789999961853,12.8640003204346,4021,12.8640003204346,2022-10-06
12.8240003585815,12.8240003585815,12.7299995422363,12.5380001068115,315,12.5380001068115,2022-10-07
12.503999710083,12.503999710083,12.4399995803833,12.3859996795654,966,12.3859996795654,2022-10-10
12.1120004653931,12.1979999542236,12.1120004653931,12.1899995803833,1056,12.1899995803833,2022-10-11
12.2600002288818,12.2600002288818,12.2600002288818,12.1479997634888,150,12.1479997634888,2022-10-12
11.8540000915527,11.8680000305176,11.8540000915527,12.1420001983643,74,12.1420001983643,2022-10-13
12.2700004577637,12.2700004577637,12.2440004348755,12.0480003356934,193,12.0480003356934,2022-10-14
12.0699996948242,12.0699996948242,12.0699996948242,12.1820001602173,3,12.1820001602173,2022-10-17
12.4119997024536,12.4799995422363,12.3459997177124,12.2840003967285,2482,12.2840003967285,2022-10-18
12.423999786377,12.423999786377,12.423999786377,12.4320001602173,401,12.4320001602173,2022-10-19
12.4320001602173,12.4320001602173,12.4320001602173,12.4320001602173,0,12.4320001602173,2022-10-20
12.2080001831055,12.2080001831055,12.2080001831055,12.246000289917,88,12.246000289917,2022-10-21
12.3739995956421,12.3739995956421,12.3739995956421,12.3360004425049,969,12.3360004425049,2022-10-24
12.5019998550415,12.5200004577637,12.5019998550415,12.9399995803833,500,12.9399995803833,2022-10-25
12.7399997711182,12.9580001831055,12.7399997711182,12.9720001220703,5563,12.9720001220703,2022-10-26
12.7399997711182,12.8979997634888,12.7320003509521,12.8540000915527,1767,12.8540000915527,2022-10-27
13,13,12.6759996414185,12.8699998855591,815,12.8699998855591,2022-10-28
12.9779996871948,12.9899997711182,12.9659996032715,13.0279998779297,808,13.0279998779297,2022-10-31
13.2480001449585,13.2480001449585,13.1920003890991,13.1619997024536,399,13.1619997024536,2022-11-01
13.0340003967285,13.0340003967285,13.0340003967285,12.8640003204346,240,12.8640003204346,2022-11-02
12.6619997024536,12.7740001678467,12.6619997024536,12.75,414,12.75,2022-11-03
12.7760000228882,12.7760000228882,12.7700004577637,12.7040004730225,280,12.7040004730225,2022-11-04
12.7779998779297,12.7779998779297,12.7779998779297,12.8360004425049,616,12.8360004425049,2022-11-07
12.9399995803833,12.9399995803833,12.9399995803833,13.0340003967285,311,13.0340003967285,2022-11-08
12.9280004501343,12.9720001220703,12.9280004501343,12.8240003585815,415,12.8240003585815,2022-11-09
13.1940002441406,13.1940002441406,13.1940002441406,13.2360000610352,341,13.2360000610352,2022-11-10
13.5979995727539,13.7340002059937,13.5419998168945,13.6800003051758,2068,13.6800003051758,2022-11-11
13.6840000152588,13.6840000152588,13.5719995498657,13.53600025177,4301,13.53600025177,2022-11-14
13.5959997177124,13.7440004348755,13.5819997787476,13.7360000610352,260,13.7360000610352,2022-11-15
13.7559995651245,13.7559995651245,13.5080003738403,13.4359998703003,442,13.4359998703003,2022-11-16
13.3819999694824,13.3819999694824,13.2519998550415,13.2480001449585,1658,13.2480001449585,2022-11-17
13.2159996032715,13.3120002746582,13.2159996032715,13.2159996032715,1179,13.2159996032715,2022-11-18
13.25,13.25,13.2299995422363,13.2419996261597,650,13.2419996261597,2022-11-21
13.0279998779297,13.2519998550415,13.0279998779297,13.2519998550415,641,13.2519998550415,2022-11-22
13.326000213623,13.3999996185303,13.326000213623,13.4259996414185,857,13.4259996414185,2022-11-23
13.4499998092651,13.4820003509521,13.4499998092651,13.5240001678467,437,13.5240001678467,2022-11-24
13.4119997024536,13.4259996414185,13.3859996795654,13.3940000534058,1241,13.3940000534058,2022-11-25
13.2399997711182,13.3219995498657,13.2399997711182,13.28600025177,1188,13.28600025177,2022-11-28
13.2019996643066,13.2340002059937,13.1140003204346,13.1280002593994,797,13.1280002593994,2022-11-29
13.1160001754761,13.1160001754761,13.1160001754761,13.1319999694824,800,13.1319999694824,2022-11-30
13.4680004119873,13.4680004119873,13.4379997253418,13.4499998092651,410,13.4499998092651,2022-12-01
13.5260000228882,13.5939998626709,13.4340000152588,13.4739999771118,1644,13.4739999771118,2022-12-02
13.5220003128052,13.5220003128052,13.3360004425049,13.3760004043579,426,13.3760004043579,2022-12-05
13.1840000152588,13.1840000152588,13.0740003585815,13.1140003204346,2405,13.1140003204346,2022-12-06
13.0699996948242,13.0699996948242,12.956000328064,13.0019998550415,467,13.0019998550415,2022-12-07
12.9720001220703,12.9720001220703,12.9720001220703,13.0959997177124,311,13.0959997177124,2022-12-08
13.2440004348755,13.2440004348755,13.2440004348755,13.3280000686646,933,13.3280000686646,2022-12-09
13.1319999694824,13.1800003051758,13.1180000305176,13.2239999771118,656,13.2239999771118,2022-12-12
13.2600002288818,13.6400003433228,13.2600002288818,13.5640001296997,1773,13.5640001296997,2022-12-13
13.4680004119873,13.4820003509521,13.4680004119873,13.5159997940063,1503,13.5159997940063,2022-12-14
13.2019996643066,13.21399974823,12.9460000991821,12.9420003890991,1100,12.9420003890991,2022-12-15
12.9200000762939,12.9700002670288,12.7959995269775,12.9359998703003,3273,12.9359998703003,2022-12-16
13.0139999389648,13.0139999389648,12.9119997024536,12.8599996566772,1551,12.8599996566772,2022-12-19
12.7600002288818,12.7600002288818,12.7600002288818,12.7779998779297,10,12.7779998779297,2022-12-20
12.8780002593994,12.8780002593994,12.8339996337891,13.0220003128052,904,13.0220003128052,2022-12-21
12.9280004501343,12.9280004501343,12.7279996871948,12.6920003890991,1526,12.6920003890991,2022-12-22
12.6800003051758,12.7299995422363,12.5979995727539,12.6280002593994,556,12.6280002593994,2022-12-23
12.6000003814697,12.6000003814697,12.5,12.5579996109009,166,12.5579996109009,2022-12-27
