"XGLE.MI.Open","XGLE.MI.High","XGLE.MI.Low","XGLE.MI.Close","XGLE.MI.Volume","XGLE.MI.Adjusted","Date"
253.169998168945,253.539993286133,253.110000610352,253.139999389648,5503,253.139999389648,2021-03-16
253.199996948242,253.369995117188,251.789993286133,251.910003662109,1641,251.910003662109,2021-03-17
251.5,251.619995117188,251.160003662109,251.589996337891,4470,251.589996337891,2021-03-18
251.710006713867,252.529998779297,251.710006713867,252.149993896484,1949,252.149993896484,2021-03-19
252.350006103516,252.779998779297,251.970001220703,252.360000610352,2511,252.360000610352,2021-03-22
252.710006713867,253,252.580001831055,253,1409,253,2021-03-23
253.580001831055,253.580001831055,252.860000610352,253.339996337891,1719,253.339996337891,2021-03-24
253.419998168945,253.899993896484,253.399993896484,253.899993896484,2447,253.899993896484,2021-03-25
253.279998779297,253.279998779297,252.720001220703,253.270004272461,3616,253.270004272461,2021-03-26
253,253.130004882812,252.410003662109,252.619995117188,1339,252.619995117188,2021-03-29
252,252,251.380004882812,251.789993286133,2427,251.789993286133,2021-03-30
251.910003662109,252.389999389648,251.770004272461,252.130004882812,496,252.130004882812,2021-03-31
252.399993896484,252.960006713867,252.130004882812,252.740005493164,1313,252.740005493164,2021-04-01
252.320007324219,252.380004882812,251.889999389648,252.229995727539,8176,252.229995727539,2021-04-06
252.660003662109,252.830001831055,252.149993896484,252.139999389648,1950,252.139999389648,2021-04-07
252.139999389648,252.869995117188,252.139999389648,252.529998779297,4062,252.529998779297,2021-04-08
252.809997558594,252.809997558594,251.350006103516,251.75,1215,251.75,2021-04-09
252.100006103516,252.360000610352,251.399993896484,251.419998168945,2294,251.419998168945,2021-04-12
251.419998168945,251.449996948242,251.080001831055,251.449996948242,1705,251.449996948242,2021-04-13
251.880004882812,251.880004882812,250.949996948242,251,3949,251,2021-04-14
251.100006103516,251.660003662109,250.839996337891,251.580001831055,1650,251.580001831055,2021-04-15
251.119995117188,251.509994506836,251.039993286133,251.179992675781,2259,251.179992675781,2021-04-16
251.380004882812,251.490005493164,250.320007324219,250.539993286133,2642,250.539993286133,2021-04-19
250.5,250.919998168945,250.460006713867,251.009994506836,2954,251.009994506836,2021-04-20
250.940002441406,251.470001220703,250.800003051758,251.169998168945,1971,251.169998168945,2021-04-21
251.410003662109,251.539993286133,250.869995117188,251.210006713867,765,251.210006713867,2021-04-22
251.369995117188,251.539993286133,250.940002441406,251.020004272461,1463,251.020004272461,2021-04-23
250.880004882812,251.100006103516,250.630004882812,250.820007324219,2076,250.820007324219,2021-04-26
250.990005493164,251.110000610352,250.639999389648,250.729995727539,1710,250.729995727539,2021-04-27
250.520004272461,250.520004272461,249.929992675781,250.419998168945,2726,250.419998168945,2021-04-28
250.089996337891,250.220001220703,249.410003662109,249.479995727539,1409,249.479995727539,2021-04-29
249.699996948242,249.800003051758,249.350006103516,249.350006103516,2168,249.350006103516,2021-04-30
249.589996337891,249.820007324219,248.940002441406,249.589996337891,1105,249.589996337891,2021-05-03
249.699996948242,250.360000610352,249.5,250.300003051758,1835,250.300003051758,2021-05-04
250.289993286133,250.289993286133,249.639999389648,249.929992675781,1362,249.929992675781,2021-05-05
250.380004882812,250.380004882812,249.419998168945,249.720001220703,1151,249.720001220703,2021-05-06
249.770004272461,249.770004272461,249.089996337891,249.199996948242,2157,249.199996948242,2021-05-07
248.910003662109,249.330001831055,248.809997558594,249.160003662109,1633,249.160003662109,2021-05-10
248.850006103516,248.850006103516,248.350006103516,248.339996337891,2563,248.339996337891,2021-05-11
248.410003662109,248.690002441406,247.570007324219,247.630004882812,1709,247.630004882812,2021-05-12
247.649993896484,247.649993896484,246.789993286133,247.190002441406,2536,247.190002441406,2021-05-13
247.229995727539,247.440002441406,247.100006103516,247.369995117188,706,247.369995117188,2021-05-14
247.320007324219,247.320007324219,246.509994506836,246.839996337891,1266,246.839996337891,2021-05-17
246.649993896484,247.130004882812,246.470001220703,246.899993896484,1158,246.899993896484,2021-05-18
246.169998168945,247.059997558594,246.080001831055,246.860000610352,2790,246.860000610352,2021-05-19
246.660003662109,247.580001831055,246.610000610352,247.580001831055,894,247.580001831055,2021-05-20
247.580001831055,248.270004272461,247.580001831055,247.899993896484,6872,247.899993896484,2021-05-21
247.740005493164,248.130004882812,247.649993896484,248.149993896484,4029,248.149993896484,2021-05-24
248.5,248.919998168945,248.259994506836,248.770004272461,1770,248.770004272461,2021-05-25
249.229995727539,249.75,249.039993286133,249.690002441406,2369,249.690002441406,2021-05-26
249.75,249.75,248.970001220703,249.270004272461,1498,249.270004272461,2021-05-27
248.910003662109,249.300003051758,248.910003662109,249.289993286133,12140,249.289993286133,2021-05-28
248.860000610352,249.25,248.669998168945,249.25,772,249.25,2021-05-31
249.100006103516,249.669998168945,249.039993286133,249.220001220703,2475,249.220001220703,2021-06-01
249.550003051758,249.649993896484,249.369995117188,249.649993896484,920,249.649993896484,2021-06-02
249.440002441406,249.520004272461,249.25,249.479995727539,4397,249.479995727539,2021-06-03
249.580001831055,249.770004272461,249.360000610352,249.779998779297,792,249.779998779297,2021-06-04
249.690002441406,249.690002441406,249.410003662109,249.399993896484,1489,249.399993896484,2021-06-07
249.639999389648,250.070007324219,249.529998779297,250.070007324219,4412,250.070007324219,2021-06-08
250.179992675781,250.960006713867,250.169998168945,250.600006103516,4123,250.600006103516,2021-06-09
250.610000610352,250.610000610352,250.100006103516,250.539993286133,5177,250.539993286133,2021-06-10
251.050003051758,251.419998168945,250.979995727539,251.270004272461,2069,251.270004272461,2021-06-11
251.139999389648,251.160003662109,250.639999389648,250.759994506836,4978,250.759994506836,2021-06-14
250.979995727539,251.039993286133,250.360000610352,250.369995117188,2931,250.369995117188,2021-06-15
250.229995727539,250.669998168945,250.229995727539,250.539993286133,1473,250.539993286133,2021-06-16
249.869995117188,250.350006103516,249.669998168945,250.110000610352,108311,250.110000610352,2021-06-17
250.289993286133,250.5,250.020004272461,250.330001831055,4310,250.330001831055,2021-06-18
250.389999389648,250.539993286133,249.610000610352,249.740005493164,2060,249.740005493164,2021-06-21
249.399993896484,250.080001831055,249.339996337891,249.740005493164,2245,249.740005493164,2021-06-22
249.649993896484,250.199996948242,249.649993896484,249.889999389648,2204,249.889999389648,2021-06-23
249.619995117188,250.009994506836,249.529998779297,249.949996948242,2208,249.949996948242,2021-06-24
249.850006103516,249.850006103516,249.020004272461,249.119995117188,1660,249.119995117188,2021-06-25
249.149993896484,249.649993896484,249.100006103516,249.580001831055,886,249.580001831055,2021-06-28
249.619995117188,249.889999389648,249.429992675781,249.759994506836,3004,249.759994506836,2021-06-29
250,250.529998779297,249.910003662109,250.399993896484,1283,250.399993896484,2021-06-30
250.199996948242,250.789993286133,250.050003051758,250.460006713867,1737,250.460006713867,2021-07-01
250.809997558594,251.279998779297,250.809997558594,251.279998779297,1397,251.279998779297,2021-07-02
251.009994506836,251.009994506836,250.660003662109,250.669998168945,2137,250.669998168945,2021-07-05
250.929992675781,251.850006103516,250.929992675781,251.919998168945,3975,251.919998168945,2021-07-06
251.850006103516,252.679992675781,251.779998779297,252.210006713867,2352,252.210006713867,2021-07-07
252.800003051758,252.990005493164,252.210006713867,252.350006103516,5018,252.350006103516,2021-07-08
252.149993896484,252.330001831055,251.839996337891,252.020004272461,3097,252.020004272461,2021-07-09
252.220001220703,252.419998168945,252.169998168945,252.160003662109,2218,252.160003662109,2021-07-12
252.139999389648,252.559997558594,252.050003051758,252.339996337891,3468,252.339996337891,2021-07-13
252.289993286133,252.669998168945,252.199996948242,252.630004882812,780,252.630004882812,2021-07-14
253.020004272461,253.089996337891,252.759994506836,252.860000610352,4767,252.860000610352,2021-07-15
253.199996948242,253.339996337891,252.929992675781,253.279998779297,1497,253.279998779297,2021-07-16
253.660003662109,253.990005493164,253.399993896484,253.710006713867,1040,253.710006713867,2021-07-19
254.190002441406,254.5,254,254.179992675781,876,254.179992675781,2021-07-20
254.330001831055,254.330001831055,253.649993896484,253.699996948242,1526,253.699996948242,2021-07-21
254.100006103516,254.479995727539,253.759994506836,254.460006713867,876,254.460006713867,2021-07-22
254.380004882812,254.690002441406,254.289993286133,254.460006713867,840,254.460006713867,2021-07-23
254.720001220703,255.190002441406,254.440002441406,254.649993896484,2407,254.649993896484,2021-07-26
254.910003662109,255.039993286133,254.75,254.940002441406,1254,254.940002441406,2021-07-27
255.059997558594,255.059997558594,254.580001831055,254.669998168945,1125,254.669998168945,2021-07-28
254.979995727539,254.979995727539,254.380004882812,254.919998168945,913,254.919998168945,2021-07-29
254.860000610352,255.110000610352,254.729995727539,255.110000610352,1049,255.110000610352,2021-07-30
254.860000610352,255.699996948242,254.860000610352,255.710006713867,1113,255.710006713867,2021-08-02
255.589996337891,255.850006103516,255.419998168945,255.639999389648,1052,255.639999389648,2021-08-03
255.880004882812,256.260009765625,255.880004882812,256,2363,256,2021-08-04
256.170013427734,256.600006103516,256.089996337891,256.399993896484,5991,256.399993896484,2021-08-05
256.179992675781,256.299987792969,255.419998168945,255.559997558594,5338,255.559997558594,2021-08-06
255.570007324219,255.860000610352,255.570007324219,255.679992675781,1605,255.679992675781,2021-08-09
255.779998779297,256.079986572266,255.740005493164,255.919998168945,1194,255.919998168945,2021-08-10
255.630004882812,255.649993896484,255.210006713867,255.570007324219,52221,255.570007324219,2021-08-11
255.679992675781,255.770004272461,255.399993896484,255.610000610352,2187,255.610000610352,2021-08-12
255.929992675781,255.929992675781,255.460006713867,255.809997558594,498,255.809997558594,2021-08-13
255.759994506836,256.040008544922,255.520004272461,255.679992675781,585,255.679992675781,2021-08-16
256.119995117188,256.260009765625,255.559997558594,255.559997558594,2655,255.559997558594,2021-08-17
255.929992675781,256,255.869995117188,255.949996948242,2376,255.949996948242,2021-08-18
255.889999389648,256.209991455078,255.740005493164,256,805,256,2021-08-19
256.329986572266,256.329986572266,256.089996337891,256.220001220703,631,256.220001220703,2021-08-20
256.059997558594,256.059997558594,255.490005493164,255.720001220703,298,255.720001220703,2021-08-23
255.770004272461,255.960006713867,255.649993896484,255.770004272461,1141,255.770004272461,2021-08-24
255.669998168945,255.669998168945,254.190002441406,254.210006713867,1375,254.210006713867,2021-08-25
254.179992675781,254.240005493164,253.970001220703,254.220001220703,695,254.220001220703,2021-08-26
254.389999389648,254.389999389648,254.009994506836,254.300003051758,1541,254.300003051758,2021-08-27
254.119995117188,254.789993286133,254.119995117188,254.789993286133,1064,254.789993286133,2021-08-30
254.839996337891,254.839996337891,253.460006713867,253.520004272461,4020,253.520004272461,2021-08-31
253.389999389648,253.570007324219,253.229995727539,253.380004882812,1846,253.380004882812,2021-09-01
253.669998168945,253.860000610352,253.630004882812,253.660003662109,1737,253.660003662109,2021-09-02
253.580001831055,253.580001831055,253.059997558594,253.179992675781,520,253.179992675781,2021-09-03
253.380004882812,253.380004882812,252.970001220703,253.339996337891,1041,253.339996337891,2021-09-06
253,253,252.320007324219,252.300003051758,883,252.300003051758,2021-09-07
252.5,252.960006713867,252.5,252.770004272461,1816,252.770004272461,2021-09-08
252.699996948242,253.240005493164,252.539993286133,253.740005493164,648,253.740005493164,2021-09-09
253.649993896484,253.649993896484,253.080001831055,253.080001831055,512,253.080001831055,2021-09-10
253.100006103516,253.229995727539,253,253,1106,253,2021-09-13
252.809997558594,253.490005493164,252.449996948242,253.360000610352,1667,253.360000610352,2021-09-14
253.429992675781,253.429992675781,252.770004272461,252.679992675781,910,252.679992675781,2021-09-15
252.779998779297,252.839996337891,252.220001220703,252.610000610352,1366,252.610000610352,2021-09-16
252.350006103516,252.470001220703,251.960006713867,252.470001220703,1048,252.470001220703,2021-09-17
252.880004882812,253.070007324219,252.649993896484,252.729995727539,1217,252.729995727539,2021-09-20
252.580001831055,253.25,252.5,253.119995117188,1339,253.119995117188,2021-09-21
252.820007324219,253.360000610352,252.789993286133,253.360000610352,1497,253.360000610352,2021-09-22
252.720001220703,253.029998779297,251.789993286133,251.789993286133,1634,251.789993286133,2021-09-23
251.490005493164,251.559997558594,251.220001220703,251.220001220703,1798,251.220001220703,2021-09-24
251.559997558594,251.559997558594,250.5,251.149993896484,1241,251.149993896484,2021-09-27
250.589996337891,250.860000610352,250.320007324219,250.649993896484,5028,250.649993896484,2021-09-28
250.880004882812,251.199996948242,250.75,250.949996948242,753,250.949996948242,2021-09-29
250.800003051758,251.070007324219,250.449996948242,250.360000610352,435,250.360000610352,2021-09-30
250.75,251.339996337891,250.429992675781,250.809997558594,5333,250.809997558594,2021-10-01
250.929992675781,250.979995727539,250.660003662109,250.809997558594,15537,250.809997558594,2021-10-04
250.899993896484,251.220001220703,250.199996948242,250.309997558594,4746,250.309997558594,2021-10-05
249.970001220703,250.130004882812,249.529998779297,250.130004882812,4855,250.130004882812,2021-10-06
250.580001831055,250.580001831055,250.279998779297,250.419998168945,2745,250.419998168945,2021-10-07
249.779998779297,250.880004882812,249.639999389648,249.699996948242,3824,249.699996948242,2021-10-08
249.639999389648,249.639999389648,249.130004882812,249.320007324219,2237,249.320007324219,2021-10-11
249.289993286133,249.600006103516,249.139999389648,249.059997558594,1206,249.059997558594,2021-10-12
249.240005493164,250.029998779297,249.130004882812,249.830001831055,3987,249.830001831055,2021-10-13
249.630004882812,251.100006103516,249.630004882812,251.100006103516,2738,251.100006103516,2021-10-14
250.410003662109,250.639999389648,250.339996337891,250.5,1655,250.5,2021-10-15
250,250.259994506836,249.729995727539,250.369995117188,6671,250.369995117188,2021-10-18
250.289993286133,250.289993286133,249.320007324219,249.669998168945,5254,249.669998168945,2021-10-19
249.320007324219,249.820007324219,249.320007324219,249.740005493164,3067,249.740005493164,2021-10-20
249.399993896484,249.860000610352,249.270004272461,249.460006713867,6701,249.460006713867,2021-10-21
249.399993896484,249.679992675781,249.070007324219,249.5,3760,249.5,2021-10-22
249.479995727539,249.740005493164,249.330001831055,249.75,1594,249.75,2021-10-25
249.699996948242,250.190002441406,249.699996948242,249.740005493164,2327,249.740005493164,2021-10-26
250.089996337891,251.089996337891,249.970001220703,250.880004882812,1583,250.880004882812,2021-10-27
250.539993286133,250.910003662109,249.679992675781,250.330001831055,4494,250.330001831055,2021-10-28
249.490005493164,249.5,248.369995117188,248.949996948242,14520,248.949996948242,2021-10-29
249.100006103516,249.100006103516,248.880004882812,248.740005493164,1117,248.740005493164,2021-11-01
249.600006103516,250.289993286133,249.600006103516,250.070007324219,2534,250.070007324219,2021-11-02
250.809997558594,251.119995117188,250.570007324219,250.490005493164,5804,250.490005493164,2021-11-03
250.779998779297,251.559997558594,250.580001831055,251.520004272461,3754,251.520004272461,2021-11-04
251.789993286133,252.880004882812,251.740005493164,252.800003051758,4056,252.800003051758,2021-11-05
252.559997558594,252.679992675781,252.070007324219,252.119995117188,1208,252.119995117188,2021-11-08
252.279998779297,253.330001831055,252.279998779297,253.300003051758,4340,253.300003051758,2021-11-09
253.089996337891,253.190002441406,252.149993896484,252.089996337891,1367,252.089996337891,2021-11-10
251.860000610352,252.110000610352,251.75,251.710006713867,1306,251.710006713867,2021-11-11
251.470001220703,252.169998168945,251.389999389648,251.869995117188,3004,251.869995117188,2021-11-12
252.289993286133,252.610000610352,251.740005493164,251.75,4270,251.75,2021-11-15
251.259994506836,251.75,251.259994506836,251.559997558594,1395,251.559997558594,2021-11-16
251.639999389648,251.669998168945,251.130004882812,251.490005493164,3131,251.490005493164,2021-11-17
251.699996948242,252.350006103516,251.649993896484,252.350006103516,2142,252.350006103516,2021-11-18
252.610000610352,253.449996948242,252.529998779297,253.449996948242,3006,253.449996948242,2021-11-19
253.429992675781,253.669998168945,252.419998168945,252.440002441406,5200,252.440002441406,2021-11-22
251.679992675781,251.940002441406,250.990005493164,250.910003662109,1872,250.910003662109,2021-11-23
250.970001220703,251,249.970001220703,250.470001220703,2778,250.470001220703,2021-11-24
250.740005493164,251.009994506836,250.710006713867,250.940002441406,5285,250.940002441406,2021-11-25
252.199996948242,252.669998168945,252.100006103516,252.529998779297,2604,252.529998779297,2021-11-26
252.550003051758,252.550003051758,251.979995727539,252.440002441406,600,252.440002441406,2021-11-29
252.740005493164,253.279998779297,252.740005493164,253.050003051758,1601,253.050003051758,2021-11-30
253.059997558594,253.229995727539,252.320007324219,252.75,973,252.75,2021-12-01
252.830001831055,253.710006713867,252.649993896484,253.490005493164,2179,253.490005493164,2021-12-02
253.25,253.960006713867,253.029998779297,253.809997558594,1215,253.809997558594,2021-12-03
253.809997558594,254,253.509994506836,254.050003051758,1177,254.050003051758,2021-12-06
253.559997558594,254.070007324219,253.339996337891,253.929992675781,1710,253.929992675781,2021-12-07
253.940002441406,254.410003662109,252.539993286133,252.410003662109,4890,252.410003662109,2021-12-08
252.899993896484,253.270004272461,252.759994506836,253.100006103516,2424,253.100006103516,2021-12-09
253.029998779297,253.509994506836,252.809997558594,253.460006713867,2058,253.460006713867,2021-12-10
253.5,254.110000610352,253.490005493164,254.119995117188,28455,254.119995117188,2021-12-13
253.949996948242,254.25,253.830001831055,253.770004272461,1676,253.770004272461,2021-12-14
253.960006713867,254.009994506836,253.529998779297,253.619995117188,1893,253.619995117188,2021-12-15
253.600006103516,253.850006103516,252.289993286133,252.929992675781,2596,252.929992675781,2021-12-16
253.229995727539,253.860000610352,253.070007324219,253.860000610352,1734,253.860000610352,2021-12-17
253.899993896484,254.259994506836,253.639999389648,253.380004882812,714,253.380004882812,2021-12-20
252.899993896484,253.039993286133,251.690002441406,251.690002441406,794,251.690002441406,2021-12-21
251.960006713867,251.960006713867,251.179992675781,251.179992675781,771,251.179992675781,2021-12-22
251.160003662109,251.160003662109,250.25,250.520004272461,1394,250.520004272461,2021-12-23
250.020004272461,251.320007324219,249.850006103516,251.320007324219,5393,251.320007324219,2021-12-27
250.080001831055,250.389999389648,249.830001831055,250.350006103516,417,250.350006103516,2021-12-28
250.110000610352,250.119995117188,249.179992675781,249.179992675781,1615,249.179992675781,2021-12-29
249.339996337891,249.729995727539,249.149993896484,249.240005493164,614,249.240005493164,2021-12-30
248.960006713867,249.289993286133,248.369995117188,248.520004272461,2118,248.520004272461,2022-01-03
248.279998779297,248.820007324219,248.279998779297,248.330001831055,2290,248.330001831055,2022-01-04
248.360000610352,248.490005493164,248.169998168945,248.199996948242,1325,248.199996948242,2022-01-05
247.5,247.639999389648,247.199996948242,247.75,1160,247.75,2022-01-06
247.529998779297,247.759994506836,247.110000610352,247.110000610352,1274,247.110000610352,2022-01-07
247.059997558594,247.649993896484,246.949996948242,247.289993286133,3541,247.289993286133,2022-01-10
247.279998779297,247.649993896484,246.970001220703,247.059997558594,1657,247.059997558594,2022-01-11
247.210006713867,248.179992675781,247.009994506836,247.470001220703,56915,247.470001220703,2022-01-12
247.539993286133,248.559997558594,247.339996337891,248.520004272461,906,248.520004272461,2022-01-13
248.360000610352,248.539993286133,247.75,247.740005493164,1412,247.740005493164,2022-01-14
247.389999389648,247.619995117188,246.979995727539,247.229995727539,3335,247.229995727539,2022-01-17
247.039993286133,247.380004882812,246.729995727539,247,2972,247,2022-01-18
246.470001220703,246.820007324219,246.369995117188,246.830001831055,2801,246.830001831055,2022-01-19
247.039993286133,247.509994506836,246.899993896484,247.229995727539,3882,247.229995727539,2022-01-20
247.520004272461,248.119995117188,247.520004272461,247.75,34417,247.75,2022-01-21
248.309997558594,248.470001220703,248.089996337891,248.160003662109,2529,248.160003662109,2022-01-24
247.759994506836,248.080001831055,247.630004882812,247.759994506836,1778,247.759994506836,2022-01-25
247.740005493164,247.75,246.860000610352,246.860000610352,1476,246.860000610352,2022-01-26
246.429992675781,247.429992675781,246.429992675781,247.139999389648,1073,247.139999389648,2022-01-27
247.240005493164,247.309997558594,246.380004882812,247.089996337891,2126,247.089996337891,2022-01-28
247.300003051758,247.300003051758,245.940002441406,245.940002441406,1385,245.940002441406,2022-01-31
246.130004882812,246.649993896484,245.25,245.869995117188,176963,245.869995117188,2022-02-01
246.199996948242,246.199996948242,245.259994506836,245.410003662109,119284,245.410003662109,2022-02-02
245.399993896484,245.820007324219,243,243,960,243,2022-02-03
242.75,243.240005493164,241.759994506836,242.130004882812,838,242.130004882812,2022-02-04
241.600006103516,241.600006103516,240.559997558594,241.289993286133,634,241.289993286133,2022-02-07
240.929992675781,241.610000610352,240.080001831055,240.119995117188,1544,240.119995117188,2022-02-08
241.259994506836,241.410003662109,240.619995117188,240.839996337891,835,240.839996337891,2022-02-09
240.839996337891,241.130004882812,239.300003051758,239.300003051758,2228,239.300003051758,2022-02-10
240,240.169998168945,239.110000610352,239.110000610352,2685,239.110000610352,2022-02-11
239.869995117188,240.740005493164,239.529998779297,239.529998779297,3329,239.529998779297,2022-02-14
238.979995727539,239.529998779297,238.75,238.949996948242,3078,238.949996948242,2022-02-15
238.669998168945,239.880004882812,238.600006103516,239.520004272461,1990,239.520004272461,2022-02-16
239.740005493164,240.509994506836,239.470001220703,240.380004882812,3060,240.380004882812,2022-02-17
240.059997558594,240.720001220703,240.059997558594,240.240005493164,777,240.240005493164,2022-02-18
240.360000610352,240.770004272461,240.080001831055,240.080001831055,623,240.080001831055,2022-02-21
240.690002441406,240.690002441406,239.240005493164,239.679992675781,1804,239.679992675781,2022-02-22
239.550003051758,239.970001220703,239.550003051758,239.910003662109,998,239.910003662109,2022-02-23
240.509994506836,241.910003662109,240.279998779297,240.809997558594,2237,240.809997558594,2022-02-24
241.029998779297,241.309997558594,239.910003662109,239.910003662109,1976,239.910003662109,2022-02-25
241.039993286133,241.589996337891,240.589996337891,241.350006103516,692,241.350006103516,2022-02-28
242.639999389648,246.160003662109,242.639999389648,246.050003051758,1045,246.050003051758,2022-03-01
246.259994506836,246.259994506836,244.320007324219,245.979995727539,2872,245.979995727539,2022-03-02
243.919998168945,244.149993896484,243.330001831055,244.149993896484,2167,244.149993896484,2022-03-03
245.169998168945,245.949996948242,244.729995727539,245.429992675781,3163,245.429992675781,2022-03-04
245.440002441406,245.800003051758,244.479995727539,244.479995727539,949,244.479995727539,2022-03-07
245.160003662109,245.220001220703,243.309997558594,243.399993896484,568,243.399993896484,2022-03-08
243.460006713867,243.460006713867,241.520004272461,241.520004272461,737,241.520004272461,2022-03-09
242.389999389648,242.490005493164,239.259994506836,239.259994506836,1869,239.259994506836,2022-03-10
239.690002441406,240.130004882812,239.130004882812,240.130004882812,513,240.130004882812,2022-03-11
239.199996948242,239.369995117188,238.309997558594,237.889999389648,2291,237.889999389648,2022-03-14
238.149993896484,238.889999389648,238.149993896484,238.580001831055,779,238.580001831055,2022-03-15
238.080001831055,238.410003662109,237.990005493164,238.059997558594,657,238.059997558594,2022-03-16
238.679992675781,238.889999389648,237.669998168945,237.979995727539,782,237.979995727539,2022-03-17
238.25,238.940002441406,238.100006103516,238.880004882812,241,238.880004882812,2022-03-18
238.240005493164,238.240005493164,237.220001220703,237.199996948242,61,237.199996948242,2022-03-21
236.380004882812,236.630004882812,236,236.630004882812,219,236.630004882812,2022-03-22
236.630004882812,236.949996948242,236.539993286133,236.850006103516,343,236.850006103516,2022-03-23
236.740005493164,236.740005493164,235.699996948242,236.410003662109,1080,236.410003662109,2022-03-24
236.360000610352,236.789993286133,235.490005493164,235.600006103516,812,235.600006103516,2022-03-25
235.520004272461,235.820007324219,234.729995727539,235.570007324219,965,235.570007324219,2022-03-28
235.600006103516,235.600006103516,233.070007324219,234.639999389648,1761,234.639999389648,2022-03-29
234.309997558594,234.330001831055,233.289993286133,234.059997558594,1202,234.059997558594,2022-03-30
234.149993896484,235.830001831055,234.149993896484,235.570007324219,1324,235.570007324219,2022-03-31
234.619995117188,235.279998779297,234.279998779297,235.190002441406,1929,235.190002441406,2022-04-01
235.149993896484,235.940002441406,235.149993896484,235.509994506836,1291,235.509994506836,2022-04-04
234.889999389648,234.889999389648,232.940002441406,233.259994506836,1717,233.259994506836,2022-04-05
232.649993896484,232.880004882812,232,232.419998168945,971,232.419998168945,2022-04-06
232.600006103516,232.850006103516,231.729995727539,232.649993896484,374,232.649993896484,2022-04-07
232.229995727539,232.330001831055,231.320007324219,232.080001831055,647,232.080001831055,2022-04-08
231.149993896484,231.149993896484,230.399993896484,230.25,283,230.25,2022-04-11
229.539993286133,230.919998168945,229.520004272461,230.699996948242,1419,230.699996948242,2022-04-12
229.710006713867,230.949996948242,229.520004272461,230.960006713867,3366,230.960006713867,2022-04-13
230.960006713867,231.539993286133,229.539993286133,229.539993286133,1685,229.539993286133,2022-04-14
229.179992675781,229.25,228.070007324219,228.070007324219,510,228.070007324219,2022-04-19
229,229.779998779297,228.779998779297,229.399993896484,1452,229.399993896484,2022-04-20
230,230,227.490005493164,227.779998779297,897,227.779998779297,2022-04-21
228.240005493164,228.240005493164,227.509994506836,227.679992675781,626,227.679992675781,2022-04-22
227.679992675781,227.679992675781,227.679992675781,227.679992675781,0,227.679992675781,2022-04-25
228.839996337891,229.830001831055,228.610000610352,229.559997558594,102,229.559997558594,2022-04-26
229.119995117188,229.889999389648,228.949996948242,229.470001220703,1793,229.470001220703,2022-04-27
230.139999389648,230.139999389648,227.5,227.889999389648,1105,227.889999389648,2022-04-28
227.820007324219,227.979995727539,227.089996337891,226.860000610352,18,226.860000610352,2022-04-29
226.460006713867,227.080001831055,225.910003662109,225.910003662109,480,225.910003662109,2022-05-02
225.850006103516,226.919998168945,225.270004272461,226.529998779297,165,226.529998779297,2022-05-03
225.529998779297,226.229995727539,225.339996337891,225.559997558594,1400,225.559997558594,2022-05-04
225.440002441406,226.720001220703,224.589996337891,224.589996337891,1047,224.589996337891,2022-05-05
224.929992675781,224.929992675781,223.100006103516,223.860000610352,754,223.860000610352,2022-05-06
223.800003051758,223.820007324219,222.509994506836,223.789993286133,521,223.789993286133,2022-05-09
223.979995727539,225.570007324219,223.740005493164,225.449996948242,4204,225.449996948242,2022-05-10
225.619995117188,226.25,224.410003662109,226.220001220703,1915,226.220001220703,2022-05-11
228.080001831055,228.410003662109,227.699996948242,228.089996337891,1358,228.089996337891,2022-05-12
227.899993896484,227.899993896484,226.509994506836,226.509994506836,1820,226.509994506836,2022-05-13
226.229995727539,226.839996337891,225.529998779297,226.880004882812,153,226.880004882812,2022-05-16
225.860000610352,226.339996337891,225.080001831055,225.100006103516,1027,225.100006103516,2022-05-17
225,225.690002441406,224.929992675781,225.610000610352,4183,225.610000610352,2022-05-18
226.449996948242,227,226.039993286133,226.429992675781,1141,226.429992675781,2022-05-19
225.789993286133,226.190002441406,225.570007324219,226.190002441406,403,226.190002441406,2022-05-20
225.690002441406,225.889999389648,224.169998168945,224.169998168945,628,224.169998168945,2022-05-23
224.210006713867,225.110000610352,224.210006713867,225.149993896484,1648,225.149993896484,2022-05-24
225.089996337891,225.649993896484,225.089996337891,225.419998168945,1005,225.419998168945,2022-05-25
225.630004882812,226.5,224.929992675781,224.820007324219,382,224.820007324219,2022-05-26
225.220001220703,225.940002441406,224.979995727539,225.589996337891,179,225.589996337891,2022-05-27
224.020004272461,224.070007324219,223.929992675781,223.949996948242,109,223.949996948242,2022-05-30
224.399993896484,224.399993896484,222.410003662109,222.740005493164,482,222.740005493164,2022-05-31
222.399993896484,222.690002441406,221.509994506836,221.630004882812,3179,221.630004882812,2022-06-01
221.309997558594,221.419998168945,220.509994506836,220.589996337891,165,220.589996337891,2022-06-02
220.449996948242,220.5,219.610000610352,219.779998779297,700,219.779998779297,2022-06-03
220.229995727539,220.270004272461,218.759994506836,218.800003051758,1139,218.800003051758,2022-06-06
219.080001831055,219.949996948242,219.080001831055,219.779998779297,952,219.779998779297,2022-06-07
219.279998779297,219.5,218.630004882812,218.919998168945,443,218.919998168945,2022-06-08
219.119995117188,219.380004882812,216.5,216.5,2234,216.5,2022-06-09
216.949996948242,217.089996337891,215.270004272461,215.270004272461,384,215.270004272461,2022-06-10
215,215,213.020004272461,212.399993896484,379,212.399993896484,2022-06-13
