"SGLD.MI.Open","SGLD.MI.High","SGLD.MI.Low","SGLD.MI.Close","SGLD.MI.Volume","SGLD.MI.Adjusted","Date"
151.899993896484,152.179992675781,148.25,149.809997558594,17897,149.809997558594,2020-04-21
150.75,153.490005493164,150.270004272461,153.080001831055,12444,153.080001831055,2020-04-22
153.899993896484,155.970001220703,153.440002441406,155.229995727539,8058,155.229995727539,2020-04-23
156.199996948242,156.559997558594,153.759994506836,153.860000610352,33728,153.860000610352,2020-04-24
153.509994506836,154.300003051758,152.710006713867,153.330001831055,12183,153.330001831055,2020-04-27
152.800003051758,153.029998779297,151.320007324219,152.470001220703,14331,152.470001220703,2020-04-28
152.899993896484,153.039993286133,151.610000610352,152.179992675781,14772,152.179992675781,2020-04-29
153.169998168945,153.660003662109,150.880004882812,150.880004882812,21269,150.880004882812,2020-04-30
151.119995117188,151.899993896484,150.580001831055,151.5,18061,151.5,2020-05-04
151.399993896484,152.320007324219,150.75,152.059997558594,16716,152.059997558594,2020-05-05
152.789993286133,153.479995727539,151.240005493164,151.580001831055,16174,151.580001831055,2020-05-06
151.779998779297,153.080001831055,151.460006713867,152.979995727539,21831,152.979995727539,2020-05-07
153.600006103516,154.179992675781,152.869995117188,153.009994506836,32605,153.009994506836,2020-05-08
152.729995727539,153.130004882812,151.639999389648,152.289993286133,18268,152.289993286133,2020-05-11
152.309997558594,152.979995727539,151.679992675781,152.570007324219,14172,152.570007324219,2020-05-12
152.419998168945,153.690002441406,152.009994506836,153.520004272461,16152,153.520004272461,2020-05-13
154.320007324219,155.839996337891,153.699996948242,155.529998779297,17658,155.529998779297,2020-05-14
155.940002441406,156.559997558594,155.160003662109,156.350006103516,20293,156.350006103516,2020-05-15
157.720001220703,158.460006713867,154,154.570007324219,42872,154.570007324219,2020-05-18
153.190002441406,154.779998779297,153.070007324219,154.460006713867,11331,154.460006713867,2020-05-19
154.990005493164,155.520004272461,153.850006103516,154.309997558594,24502,154.309997558594,2020-05-20
153.619995117188,153.770004272461,151.929992675781,152.460006713867,12714,152.460006713867,2020-05-21
154.289993286133,154.699996948242,153.630004882812,154.160003662109,11900,154.160003662109,2020-05-22
153.960006713867,154.210006713867,153.100006103516,154.059997558594,20895,154.059997558594,2020-05-25
153.619995117188,153.619995117188,150.830001831055,151.229995727539,19158,151.229995727539,2020-05-26
151.020004272461,151.369995117188,149.330001831055,150.360000610352,16718,150.360000610352,2020-05-27
151.240005493164,152.149993896484,150.919998168945,150.919998168945,19733,150.919998168945,2020-05-28
150.229995727539,151.460006713867,150.039993286133,151.169998168945,10790,151.169998168945,2020-05-29
151.5,152.229995727539,150.600006103516,151.789993286133,9618,151.789993286133,2020-06-01
151.440002441406,151.460006713867,150.360000610352,150.410003662109,4074,150.410003662109,2020-06-02
149.149993896484,149.479995727539,143.979995727539,146.410003662109,42126,146.410003662109,2020-06-03
147.210006713867,148.539993286133,146,146.699996948242,24854,146.699996948242,2020-06-04
145.740005493164,146.610000610352,143.270004272461,143.839996337891,13860,143.839996337891,2020-06-05
145.529998779297,146.300003051758,144.789993286133,145.240005493164,19373,145.240005493164,2020-06-08
145.949996948242,147.440002441406,145.949996948242,146.669998168945,12643,146.669998168945,2020-06-09
146.710006713867,147.289993286133,146.5,146.690002441406,38344,146.690002441406,2020-06-10
148.360000610352,148.649993896484,147,148.5,20938,148.5,2020-06-11
148.589996337891,149.979995727539,148.279998779297,149.330001831055,12479,149.330001831055,2020-06-12
148.669998168945,148.759994506836,146.789993286133,148.210006713867,13561,148.210006713867,2020-06-15
147.520004272461,149.300003051758,147.410003662109,148.830001831055,19074,148.830001831055,2020-06-16
148.529998779297,149.330001831055,147.75,149.009994506836,6375,149.009994506836,2020-06-17
148.679992675781,149.600006103516,148.330001831055,148.839996337891,13593,148.839996337891,2020-06-18
149.619995117188,151.089996337891,149.419998168945,150.820007324219,22191,150.820007324219,2020-06-19
151.639999389648,152,150.860000610352,151.440002441406,14328,151.440002441406,2020-06-22
150.429992675781,151.25,150.289993286133,151.279998779297,11125,151.279998779297,2020-06-23
151.639999389648,152.800003051758,151.639999389648,152.070007324219,24652,152.070007324219,2020-06-24
152.300003051758,152.75,151.979995727539,151.949996948242,6683,151.949996948242,2020-06-25
152.350006103516,152.899993896484,151.100006103516,152.470001220703,6775,152.470001220703,2020-06-26
152.539993286133,152.960006713867,151.809997558594,152.770004272461,8992,152.770004272461,2020-06-29
153.220001220703,154.110000610352,152.770004272461,153.75,13337,153.75,2020-06-30
154.080001831055,154.789993286133,151.5,151.779998779297,21723,151.779998779297,2020-07-01
152.190002441406,153.5,151.309997558594,153.289993286133,10664,153.289993286133,2020-07-02
153.229995727539,153.399993896484,153,153.050003051758,8288,153.050003051758,2020-07-03
152.600006103516,152.990005493164,152.160003662109,152.940002441406,10459,152.940002441406,2020-07-06
153.070007324219,154.509994506836,152.5,153.990005493164,23915,153.990005493164,2020-07-07
154.320007324219,155.389999389648,154.020004272461,154.899993896484,19957,154.899993896484,2020-07-08
154.740005493164,155.440002441406,154.399993896484,154.539993286133,29979,154.539993286133,2020-07-09
154.660003662109,155.5,154.190002441406,154.179992675781,8758,154.179992675781,2020-07-10
154.539993286133,155.110000610352,153.970001220703,154.100006103516,8873,154.100006103516,2020-07-13
153.960006713867,154.509994506836,152.820007324219,153.820007324219,36075,153.820007324219,2020-07-14
153.610000610352,153.820007324219,152.75,153.589996337891,12783,153.589996337891,2020-07-15
153.600006103516,153.860000610352,153.110000610352,153.130004882812,11770,153.130004882812,2020-07-16
153.100006103516,153.479995727539,153,153.470001220703,7295,153.470001220703,2020-07-17
153.25,154.330001831055,153.070007324219,153.860000610352,8991,153.860000610352,2020-07-20
154.179992675781,156,154.139999389648,155.279998779297,14442,155.279998779297,2020-07-21
156.300003051758,156.320007324219,154.809997558594,155.690002441406,15459,155.690002441406,2020-07-22
156.830001831055,158.190002441406,156.759994506836,158.410003662109,20480,158.410003662109,2020-07-23
157.75,159.220001220703,157.75,158.309997558594,20090,158.309997558594,2020-07-24
160.080001831055,160.910003662109,159.369995117188,159.75,19661,159.75,2020-07-27
160.139999389648,161.729995727539,157.860000610352,161.610000610352,39253,161.610000610352,2020-07-28
161.570007324219,162,160.369995117188,161.149993896484,20729,161.149993896484,2020-07-29
161.080001831055,161.5,159.600006103516,160.089996337891,12977,160.089996337891,2020-07-30
160.820007324219,161.970001220703,160.679992675781,161.970001220703,14260,161.970001220703,2020-07-31
162.630004882812,163.330001831055,162.190002441406,162.850006103516,10676,162.850006103516,2020-08-03
162.529998779297,164.449996948242,162,164.270004272461,17892,164.270004272461,2020-08-04
166.389999389648,167.350006103516,166,166.740005493164,27228,166.740005493164,2020-08-05
167.149993896484,169.169998168945,167.080001831055,167.869995117188,18434,167.869995117188,2020-08-06
168.649993896484,169.199996948242,167.050003051758,167.309997558594,20252,167.309997558594,2020-08-07
167.039993286133,168.740005493164,166.919998168945,167.539993286133,17856,167.539993286133,2020-08-10
165.330001831055,165.559997558594,159.570007324219,160.089996337891,30756,160.089996337891,2020-08-11
158.410003662109,160.820007324219,158.089996337891,159.300003051758,27862,159.300003051758,2020-08-12
158.470001220703,159.720001220703,157.5,159.649993896484,15800,159.649993896484,2020-08-13
159.509994506836,160.380004882812,159.229995727539,159.389999389648,10127,159.389999389648,2020-08-14
159.710006713867,162.300003051758,159.470001220703,162.160003662109,9029,162.160003662109,2020-08-17
162.960006713867,163.899993896484,160.660003662109,162.600006103516,11452,162.600006103516,2020-08-18
161.130004882812,162.089996337891,159.300003051758,159.520004272461,14102,159.520004272461,2020-08-19
159.169998168945,159.300003051758,157.740005493164,159.339996337891,8296,159.339996337891,2020-08-20
158.970001220703,159.899993896484,157.5,159.809997558594,6985,159.809997558594,2020-08-21
158.839996337891,160.169998168945,158.289993286133,158.460006713867,6457,158.460006713867,2020-08-24
158.690002441406,158.770004272461,156.770004272461,157.25,10069,157.25,2020-08-25
157.25,159.419998168945,156.580001831055,159.460006713867,8987,159.460006713867,2020-08-26
159.059997558594,160.899993896484,157.080001831055,157.589996337891,16772,157.589996337891,2020-08-27
159,160.399993896484,158.639999389648,160.350006103516,5972,160.350006103516,2020-08-28
159.970001220703,160.350006103516,159.100006103516,159.580001831055,12652,159.580001831055,2020-08-31
161.009994506836,161.289993286133,159.699996948242,160.169998168945,10404,160.169998168945,2020-09-01
160.179992675781,161.229995727539,158.770004272461,158.809997558594,8401,158.809997558594,2020-09-02
158.570007324219,159.380004882812,157.899993896484,157.809997558594,10373,157.809997558594,2020-09-03
158.490005493164,159.339996337891,157.679992675781,157.919998168945,18198,157.919998168945,2020-09-04
158.080001831055,158.380004882812,157.410003662109,158.169998168945,8181,158.169998168945,2020-09-07
158.550003051758,158.669998168945,156.699996948242,158.460006713867,16709,158.460006713867,2020-09-08
158.779998779297,159.759994506836,158.350006103516,159.550003051758,13227,159.550003051758,2020-09-09
159.330001831055,160,159.160003662109,159.910003662109,12684,159.910003662109,2020-09-10
159.25,159.850006103516,158.720001220703,159.619995117188,6965,159.619995117188,2020-09-11
159.330001831055,160.100006103516,158.389999389648,160.070007324219,9572,160.070007324219,2020-09-14
160.089996337891,160.679992675781,159.470001220703,159.669998168945,41534,159.669998168945,2020-09-15
160.449996948242,161.199996948242,159.929992675781,161.199996948242,23367,161.199996948242,2020-09-16
160.089996337891,160.270004272461,158.789993286133,159.539993286133,13384,159.539993286133,2020-09-17
159.649993896484,160.039993286133,159.350006103516,159.610000610352,9036,159.610000610352,2020-09-18
159.570007324219,159.850006103516,155.5,156.429992675781,20729,156.429992675781,2020-09-21
157.350006103516,158.199996948242,156.440002441406,157.300003051758,18383,157.300003051758,2020-09-22
156.020004272461,156.779998779297,154.770004272461,154.940002441406,18175,154.940002441406,2020-09-23
154.410003662109,155.419998168945,153.839996337891,155.240005493164,29689,155.240005493164,2020-09-24
155.509994506836,155.889999389648,154.350006103516,155.440002441406,32300,155.440002441406,2020-09-25
155.139999389648,155.910003662109,153.949996948242,155.729995727539,58989,155.729995727539,2020-09-28
156.259994506836,156.470001220703,155.600006103516,156.229995727539,9903,156.229995727539,2020-09-29
156.009994506836,157.070007324219,155.710006713867,156.839996337891,16159,156.839996337891,2020-09-30
156.639999389648,157.5,156.410003662109,157.529998779297,16438,157.529998779297,2020-10-01
158.070007324219,158.149993896484,157.110000610352,157.75,13586,157.75,2020-10-02
156.470001220703,157.710006713867,156,157.5,14079,157.5,2020-10-05
157.169998168945,157.679992675781,156.960006713867,157.100006103516,63681,157.100006103516,2020-10-06
156.229995727539,156.339996337891,154.910003662109,155.5,36861,155.5,2020-10-07
155.970001220703,156.699996948242,155.559997558594,155.75,13401,155.75,2020-10-08
157.130004882812,158.160003662109,157.050003051758,158,9756,158,2020-10-09
158.059997558594,158.179992675781,157.639999389648,157.639999389648,9882,157.639999389648,2020-10-12
157.509994506836,158.25,155.75,156.080001831055,20298,156.080001831055,2020-10-13
156.509994506836,157.580001831055,156.419998168945,157.449996948242,23810,157.449996948242,2020-10-14
156.740005493164,157.710006713867,156.5,157.699996948242,56710,157.699996948242,2020-10-15
157.710006713867,158.169998168945,156.979995727539,157.059997558594,21086,157.059997558594,2020-10-16
157.929992675781,158.070007324219,156.740005493164,156.800003051758,21904,156.800003051758,2020-10-19
156.649993896484,156.649993896484,155.600006103516,156.520004272461,15092,156.520004272461,2020-10-20
156.820007324219,157.5,156.639999389648,157.119995117188,15878,157.119995117188,2020-10-21
156.800003051758,157.119995117188,155.369995117188,155.779998779297,20946,155.779998779297,2020-10-22
156.580001831055,156.580001831055,155.210006713867,155.369995117188,12333,155.369995117188,2020-10-23
155.580001831055,156.429992675781,155.5,156.179992675781,11616,156.179992675781,2020-10-26
156.080001831055,156.559997558594,155.690002441406,156.309997558594,11736,156.309997558594,2020-10-27
157.050003051758,157.100006103516,154.570007324219,155.130004882812,25830,155.130004882812,2020-10-28
155.289993286133,155.619995117188,154.100006103516,155.279998779297,32653,155.279998779297,2020-10-29
155.429992675781,156.800003051758,155.210006713867,156.559997558594,18355,156.559997558594,2020-10-30
157.009994506836,157.759994506836,156.720001220703,157.559997558594,17929,157.559997558594,2020-11-02
156.979995727539,157.910003662109,156.919998168945,157.470001220703,12313,157.470001220703,2020-11-03
157.199996948242,158,156.479995727539,157.259994506836,18661,157.259994506836,2020-11-04
157.630004882812,159.830001831055,157.190002441406,159.509994506836,28103,159.509994506836,2020-11-05
159.539993286133,159.830001831055,158.490005493164,159.149993896484,19919,159.149993896484,2020-11-06
159.580001831055,160.009994506836,151.899993896484,152,128723,152,2020-11-09
154.729995727539,154.949996948242,153.600006103516,154.419998168945,18483,154.419998168945,2020-11-10
154.029998779297,154.710006713867,153.059997558594,153.539993286133,13217,153.539993286133,2020-11-11
153.699996948242,154.470001220703,153.149993896484,154.210006713867,12438,154.210006713867,2020-11-12
154.240005493164,155.350006103516,153.880004882812,155.029998779297,14576,155.029998779297,2020-11-13
154.529998779297,155.009994506836,152.830001831055,154.850006103516,16858,154.850006103516,2020-11-16
154.309997558594,154.509994506836,153.809997558594,154.070007324219,17919,154.070007324219,2020-11-17
153.490005493164,153.839996337891,152.199996948242,153.470001220703,31557,153.470001220703,2020-11-18
152.419998168945,152.679992675781,151.800003051758,152.179992675781,20704,152.179992675781,2020-11-19
152.350006103516,153.460006713867,152.199996948242,153.080001831055,16495,153.080001831055,2020-11-20
152.960006713867,153.059997558594,150.179992675781,150.279998779297,36144,150.279998779297,2020-11-23
149.460006713867,149.529998779297,147,147.169998168945,37493,147.169998168945,2020-11-24
147.350006103516,147.839996337891,147.179992675781,147.399993896484,35409,147.399993896484,2020-11-25
147.399993896484,147.759994506836,147.100006103516,147.270004272461,49252,147.270004272461,2020-11-26
147.009994506836,147.100006103516,144.050003051758,144.679992675781,93901,144.679992675781,2020-11-27
144.100006103516,144.339996337891,142.690002441406,144.309997558594,68673,144.309997558594,2020-11-30
145.020004272461,146.699996948242,144.910003662109,145.490005493164,86112,145.490005493164,2020-12-01
145.75,147.229995727539,145.5,146.479995727539,39399,146.479995727539,2020-12-02
147.020004272461,147.320007324219,145.509994506836,145.860000610352,35283,145.860000610352,2020-12-03
146.619995117188,147.270004272461,145.990005493164,146.389999389648,104814,146.389999389648,2020-12-04
147,149.179992675781,146.050003051758,148.880004882812,52844,148.880004882812,2020-12-07
149.270004272461,149.720001220703,148.740005493164,149.580001831055,37619,149.580001831055,2020-12-08
148.589996337891,149.020004272461,147.199996948242,148.350006103516,54734,148.350006103516,2020-12-09
147.070007324219,147.669998168945,146.5,146.830001831055,33042,146.830001831055,2020-12-10
146.619995117188,147.669998168945,145.899993896484,147.520004272461,44622,147.520004272461,2020-12-11
146.210006713867,146.410003662109,144.839996337891,145.649993896484,44145,145.649993896484,2020-12-14
146.929992675781,148.110000610352,146.610000610352,147.179992675781,28636,147.179992675781,2020-12-15
147.75,148.240005493164,147,147.710006713867,7724,147.710006713867,2020-12-16
148.440002441406,149.869995117188,148.380004882812,149.410003662109,26661,149.410003662109,2020-12-17
148.860000610352,149.440002441406,148.369995117188,149.149993896484,8976,149.149993896484,2020-12-18
150.539993286133,150.800003051758,147.820007324219,148.970001220703,20441,148.970001220703,2020-12-21
148.419998168945,149.020004272461,148,148.539993286133,20078,148.539993286133,2020-12-22
148.410003662109,149,147.610000610352,148.720001220703,20923,148.720001220703,2020-12-23
149.580001831055,150.149993896484,148.600006103516,149.100006103516,19522,149.100006103516,2020-12-28
148.820007324219,149.009994506836,148.139999389648,148.929992675781,11276,148.929992675781,2020-12-29
148.449996948242,148.809997558594,148,148.699996948242,7113,148.699996948242,2020-12-30
152.110000610352,153.449996948242,151.919998168945,153.339996337891,24937,153.339996337891,2021-01-04
153.470001220703,154.139999389648,153.110000610352,153.619995117188,15449,153.619995117188,2021-01-05
153.009994506836,153.75,149.130004882812,150.380004882812,17803,150.380004882812,2021-01-06
151.089996337891,151.899993896484,150.800003051758,151.080001831055,22339,151.080001831055,2021-01-07
150.179992675781,150.179992675781,146.600006103516,147.029998779297,16967,147.029998779297,2021-01-08
147.149993896484,147.580001831055,146.199996948242,147.190002441406,14195,147.190002441406,2021-01-11
148.160003662109,148.440002441406,146.600006103516,146.949996948242,9626,146.949996948242,2021-01-12
147.410003662109,148.179992675781,147.100006103516,148.089996337891,15870,148.089996337891,2021-01-13
146.899993896484,147.889999389648,146.300003051758,147.309997558594,15011,147.309997558594,2021-01-14
147.850006103516,148.179992675781,146.100006103516,146.399993896484,11828,146.399993896484,2021-01-15
147.399993896484,147.520004272461,146.919998168945,147.449996948242,14024,147.449996948242,2021-01-18
147.300003051758,147.550003051758,146.479995727539,147.289993286133,13965,147.289993286133,2021-01-19
147.929992675781,149.570007324219,146.789993286133,149.300003051758,18466,149.300003051758,2021-01-20
149.440002441406,149.600006103516,148.259994506836,148.729995727539,11823,148.729995727539,2021-01-21
148.369995117188,148.429992675781,146.350006103516,147.479995727539,12101,147.479995727539,2021-01-22
147.470001220703,148.809997558594,147.229995727539,147.860000610352,11546,147.860000610352,2021-01-25
148.029998779297,148.399993896484,147.279998779297,147.699996948242,10475,147.699996948242,2021-01-26
147.710006713867,148.190002441406,146.899993896484,147.940002441406,7548,147.940002441406,2021-01-27
146.979995727539,148.699996948242,146.979995727539,148.119995117188,11091,148.119995117188,2021-01-28
147.789993286133,149.470001220703,147.440002441406,148.179992675781,9012,148.179992675781,2021-01-29
148.809997558594,149.729995727539,148.630004882812,149.350006103516,24834,149.350006103516,2021-02-01
148.259994506836,148.880004882812,147.399993896484,147.940002441406,11188,147.940002441406,2021-02-02
147.779998779297,148.410003662109,147.550003051758,147.869995117188,13694,147.869995117188,2021-02-03
147.240005493164,147.240005493164,144.160003662109,144.690002441406,30294,144.690002441406,2021-02-04
145.589996337891,146.479995727539,144.880004882812,145.690002441406,15745,145.690002441406,2021-02-05
146.059997558594,147.820007324219,145.589996337891,147.600006103516,18692,147.600006103516,2021-02-08
147.619995117188,147.839996337891,146.910003662109,147.199996948242,8988,147.199996948242,2021-02-09
147.369995117188,148.029998779297,146.470001220703,146.850006103516,13095,146.850006103516,2021-02-10
147.369995117188,147.460006713867,146.660003662109,146.660003662109,11674,146.660003662109,2021-02-11
145.289993286133,146.160003662109,144.960006713867,146.020004272461,17535,146.020004272461,2021-02-12
145.139999389648,145.669998168945,145,145.25,17566,145.25,2021-02-15
145.410003662109,145.470001220703,143.210006713867,144.259994506836,21256,144.259994506836,2021-02-16
143.339996337891,143.979995727539,142.520004272461,142.830001831055,16386,142.830001831055,2021-02-17
143.149993896484,143.600006103516,141.949996948242,142.490005493164,51616,142.490005493164,2021-02-18
141.970001220703,142.940002441406,141.039993286133,142.529998779297,41058,142.529998779297,2021-02-19
143.389999389648,144.470001220703,143.059997558594,144.300003051758,21142,144.300003051758,2021-02-22
143.929992675781,144.449996948242,143.350006103516,143.759994506836,28317,143.759994506836,2021-02-23
144.059997558594,144.119995117188,142.410003662109,143.539993286133,17673,143.539993286133,2021-02-24
142.389999389648,142.460006713867,140.270004272461,140.910003662109,42927,140.910003662109,2021-02-25
140.369995117188,141.289993286133,137.580001831055,137.899993896484,28403,137.899993896484,2021-02-26
140.669998168945,140.809997558594,139.199996948242,139.449996948242,61452,139.449996948242,2021-03-01
138.619995117188,139.720001220703,138.259994506836,138.610000610352,37243,138.610000610352,2021-03-02
138.740005493164,138.839996337891,136.839996337891,138.130004882812,51702,138.130004882812,2021-03-03
138.089996337891,138.660003662109,137.449996948242,138.050003051758,20830,138.050003051758,2021-03-04
137.440002441406,138.399993896484,137.199996948242,137.919998168945,22742,137.919998168945,2021-03-05
138.240005493164,138.509994506836,137.100006103516,137.190002441406,18866,137.190002441406,2021-03-08
138.210006713867,140,138.210006713867,139.740005493164,17173,139.740005493164,2021-03-09
139.669998168945,140.100006103516,139.169998168945,139.789993286133,13754,139.789993286133,2021-03-10
140.960006713867,141.059997558594,139.380004882812,139.550003051758,13909,139.550003051758,2021-03-11
138.559997558594,138.860000610352,138,138.850006103516,28666,138.850006103516,2021-03-12
140.020004272461,140.860000610352,139.919998168945,140.330001831055,18087,140.330001831055,2021-03-15
140.559997558594,141.509994506836,140.259994506836,140.75,14073,140.75,2021-03-16
141.330001831055,141.419998168945,140.360000610352,140.619995117188,15595,140.619995117188,2021-03-17
141.020004272461,141.130004882812,139.820007324219,140.740005493164,15435,140.740005493164,2021-03-18
141.259994506836,141.860000610352,141.110000610352,141.539993286133,11563,141.539993286133,2021-03-19
140.929992675781,141.199996948242,140.509994506836,141.149993896484,11025,141.149993896484,2021-03-22
141.419998168945,141.929992675781,140.800003051758,140.970001220703,14709,140.970001220703,2021-03-23
141.649993896484,142.139999389648,141.470001220703,142.089996337891,9953,142.089996337891,2021-03-24
142.130004882812,143.149993896484,141.610000610352,142.389999389648,10710,142.389999389648,2021-03-25
141.960006713867,142.479995727539,141.639999389648,142.330001831055,9197,142.330001831055,2021-03-26
141.860000610352,142.169998168945,140.229995727539,140.820007324219,8939,140.820007324219,2021-03-29
140.380004882812,140.470001220703,138.830001831055,139.050003051758,13315,139.050003051758,2021-03-30
139.240005493164,140.660003662109,138.75,140.619995117188,14447,140.619995117188,2021-03-31
141.649993896484,142.440002441406,141.210006713867,142.210006713867,12224,142.210006713867,2021-04-01
142.089996337891,142.699996948242,141.669998168945,142.669998168945,17499,142.669998168945,2021-04-06
141.979995727539,142.029998779297,141.130004882812,141.720001220703,12095,141.720001220703,2021-04-07
142.179992675781,143.100006103516,142,142.770004272461,14376,142.770004272461,2021-04-08
142.309997558594,142.410003662109,141.300003051758,142.059997558594,7578,142.059997558594,2021-04-09
141.899993896484,141.929992675781,140.649993896484,141,7906,141,2021-04-12
140.509994506836,141.869995117188,140.380004882812,141.529998779297,9457,141.529998779297,2021-04-13
141.389999389648,141.449996948242,140.270004272461,140.320007324219,19681,140.320007324219,2021-04-14
141.190002441406,143.080001831055,141.039993286133,143.039993286133,14739,143.039993286133,2021-04-15
142.759994506836,144.179992675781,142.470001220703,143.690002441406,21782,143.690002441406,2021-04-16
143.860000610352,144.179992675781,142.289993286133,142.770004272461,19930,142.770004272461,2021-04-19
142,143.039993286133,141.699996948242,142.759994506836,9925,142.759994506836,2021-04-20
143.990005493164,144.880004882812,143.380004882812,144.350006103516,15328,144.350006103516,2021-04-21
144.029998779297,144.149993896484,143,143.529998779297,14376,143.529998779297,2021-04-22
143.600006103516,144.029998779297,142.199996948242,142.619995117188,13322,142.619995117188,2021-04-23
142.240005493164,142.710006713867,141.770004272461,142.570007324219,15560,142.570007324219,2021-04-26
142.929992675781,143.059997558594,142.559997558594,142.580001831055,19744,142.580001831055,2021-04-27
141.970001220703,142.229995727539,141.5,142.050003051758,11938,142.050003051758,2021-04-28
142.130004882812,142.320007324219,140.5,141.300003051758,17724,141.300003051758,2021-04-29
141.649993896484,142.570007324219,141.419998168945,142.289993286133,7669,142.289993286133,2021-04-30
143.130004882812,144.100006103516,142.669998168945,143.809997558594,9978,143.809997558594,2021-05-03
143.800003051758,144.850006103516,143.100006103516,143.770004272461,28435,143.770004272461,2021-05-04
143.389999389648,143.949996948242,143,143.809997558594,8804,143.809997558594,2021-05-05
144.479995727539,145.990005493164,143.830001831055,145.990005493164,44675,145.990005493164,2021-05-06
146.029998779297,147,145.669998168945,146.100006103516,40191,146.100006103516,2021-05-07
146.089996337891,146.75,145.979995727539,146.479995727539,24662,146.479995727539,2021-05-10
146.389999389648,146.600006103516,144.800003051758,145.740005493164,29671,145.740005493164,2021-05-11
146.449996948242,147,146.029998779297,146.039993286133,17519,146.039993286133,2021-05-12
145.809997558594,146.479995727539,145.229995727539,146.240005493164,21905,146.240005493164,2021-05-13
146.710006713867,146.820007324219,146.429992675781,146.690002441406,6228,146.690002441406,2021-05-14
147.860000610352,148.710006713867,147.039993286133,148.679992675781,19513,148.679992675781,2021-05-17
148.559997558594,148.559997558594,147.770004272461,148.190002441406,12158,148.190002441406,2021-05-18
148.110000610352,149.570007324219,147,149.240005493164,22526,149.240005493164,2021-05-19
148.779998779297,149.050003051758,148.160003662109,148.949996948242,20718,148.949996948242,2021-05-20
148.330001831055,149.899993896484,148.300003051758,148.949996948242,33590,148.949996948242,2021-05-21
149.470001220703,149.630004882812,148.800003051758,149.320007324219,10899,149.320007324219,2021-05-24
149.039993286133,149.850006103516,148.580001831055,149.729995727539,13329,149.729995727539,2021-05-25
150.589996337891,151.419998168945,150.399993896484,150.929992675781,15784,150.929992675781,2021-05-26
150.889999389648,150.899993896484,149.850006103516,150.259994506836,17756,150.259994506836,2021-05-27
150.149993896484,151.330001831055,150.050003051758,150.369995117188,20896,150.369995117188,2021-05-28
151.279998779297,151.429992675781,150.820007324219,150.860000610352,9289,150.860000610352,2021-05-31
151.479995727539,151.690002441406,149.559997558594,150.100006103516,13138,150.100006103516,2021-06-01
150.449996948242,151.460006713867,150.449996948242,150.919998168945,6220,150.919998168945,2021-06-02
150.720001220703,150.809997558594,148.740005493164,149.139999389648,21299,149.139999389648,2021-06-03
149.690002441406,150.75,149.360000610352,150.690002441406,16817,150.690002441406,2021-06-04
150.149993896484,150.429992675781,149.899993896484,150.320007324219,8191,150.320007324219,2021-06-07
150.75,151.070007324219,149.899993896484,150.479995727539,10087,150.479995727539,2021-06-08
150.360000610352,150.479995727539,149.949996948242,150.229995727539,18045,150.229995727539,2021-06-09
149.960006713867,150.639999389648,149.089996337891,150.539993286133,16352,150.539993286133,2021-06-10
151.059997558594,151.179992675781,150.169998168945,150.160003662109,13344,150.160003662109,2021-06-11
149.899993896484,150.100006103516,145.770004272461,148.779998779297,28616,148.779998779297,2021-06-14
148.949996948242,149.229995727539,148.429992675781,148.509994506836,18739,148.509994506836,2021-06-15
148.539993286133,148.619995117188,148.059997558594,148.339996337891,14701,148.339996337891,2021-06-16
146.580001831055,146.729995727539,143.789993286133,143.869995117188,18149,143.869995117188,2021-06-17
145.240005493164,145.949996948242,144.5,145.039993286133,15465,145.039993286133,2021-06-18
145.020004272461,145.429992675781,144.220001220703,145.029998779297,15541,145.029998779297,2021-06-21
144.880004882812,145.369995117188,144.300003051758,144.539993286133,20829,144.539993286133,2021-06-22
144.699996948242,145.169998168945,144.279998779297,144.800003051758,11661,144.800003051758,2021-06-23
144.149993896484,144.979995727539,144,144.320007324219,6855,144.320007324219,2021-06-24
144.350006103516,144.880004882812,144.240005493164,144.300003051758,13412,144.300003051758,2021-06-25
144.669998168945,144.860000610352,143.899993896484,144.360000610352,17366,144.360000610352,2021-06-28
144.259994506836,144.550003051758,142.600006103516,143.149993896484,52112,143.149993896484,2021-06-29
143.119995117188,144.220001220703,142.729995727539,144.059997558594,43001,144.059997558594,2021-06-30
145.059997558594,145.369995117188,144.570007324219,144.520004272461,13358,144.520004272461,2021-07-01
145.289993286133,146.979995727539,145.100006103516,145.75,30336,145.75,2021-07-02
146.070007324219,146.509994506836,145.949996948242,146.179992675781,11887,146.179992675781,2021-07-05
147.009994506836,148.339996337891,147,147.600006103516,13581,147.600006103516,2021-07-06
147.630004882812,148.240005493164,147.570007324219,147.800003051758,9860,147.800003051758,2021-07-07
147.550003051758,148.690002441406,146.5,146.880004882812,26689,146.880004882812,2021-07-08
147.100006103516,147.75,146.789993286133,147.710006713867,8672,147.710006713867,2021-07-09
146.880004882812,147.380004882812,146.220001220703,147.300003051758,20556,147.300003051758,2021-07-12
147.830001831055,148.649993896484,147.639999389648,148.490005493164,13078,148.490005493164,2021-07-13
148.800003051758,149.809997558594,148.75,149.259994506836,14137,149.259994506836,2021-07-14
149.880004882812,150,149.089996337891,149.490005493164,6868,149.490005493164,2021-07-15
149.580001831055,149.720001220703,148.440002441406,148.490005493164,11324,148.490005493164,2021-07-16
148.080001831055,148.710006713867,147.789993286133,148.169998168945,9994,148.169998168945,2021-07-19
