"HEMA.MI.Open","HEMA.MI.High","HEMA.MI.Low","HEMA.MI.Close","HEMA.MI.Volume","HEMA.MI.Adjusted","Date"
9.79100036621094,9.79100036621094,9.79100036621094,9.77400016784668,974,9.77400016784668,2022-07-21
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-07-22
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-07-25
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-07-26
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-07-27
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-07-28
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-07-29
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-01
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-02
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-03
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-04
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-05
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-08
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-09
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-10
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-11
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-12
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-16
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-17
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-18
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-19
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-22
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-23
9.77400016784668,9.77400016784668,9.77400016784668,9.77400016784668,0,9.77400016784668,2022-08-24
10.2040004730225,10.21399974823,10.2040004730225,10.210000038147,11544,10.210000038147,2022-08-25
10.210000038147,10.210000038147,10.210000038147,10.210000038147,0,10.210000038147,2022-08-26
10.210000038147,10.210000038147,10.210000038147,10.210000038147,0,10.210000038147,2022-08-29
10.210000038147,10.210000038147,10.210000038147,10.210000038147,0,10.210000038147,2022-08-30
10.210000038147,10.210000038147,10.210000038147,10.210000038147,0,10.210000038147,2022-08-31
10.210000038147,10.210000038147,10.210000038147,10.210000038147,0,10.210000038147,2022-09-01
10.210000038147,10.210000038147,10.210000038147,10.210000038147,0,10.210000038147,2022-09-02
10.210000038147,10.210000038147,10.210000038147,10.210000038147,0,10.210000038147,2022-09-05
9.85000038146973,9.85000038146973,9.85000038146973,9.78499984741211,11,9.78499984741211,2022-09-06
9.78499984741211,9.78499984741211,9.78499984741211,9.78499984741211,0,9.78499984741211,2022-09-07
9.78499984741211,9.78499984741211,9.78499984741211,9.78499984741211,0,9.78499984741211,2022-09-08
9.78499984741211,9.78499984741211,9.78499984741211,9.78499984741211,0,9.78499984741211,2022-09-09
9.78499984741211,9.78499984741211,9.78499984741211,9.78499984741211,0,9.78499984741211,2022-09-12
9.78499984741211,9.78499984741211,9.78499984741211,9.78499984741211,0,9.78499984741211,2022-09-13
9.78499984741211,9.78499984741211,9.78499984741211,9.78499984741211,0,9.78499984741211,2022-09-14
9.78499984741211,9.78499984741211,9.78499984741211,9.78499984741211,0,9.78499984741211,2022-09-15
9.78499984741211,9.78499984741211,9.78499984741211,9.78499984741211,0,9.78499984741211,2022-09-16
9.78499984741211,9.78499984741211,9.78499984741211,9.78499984741211,0,9.78499984741211,2022-09-19
